Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688)
2.088964864114412e-05,0.2933291021722536,3.0764289849487507e-12,2.273031863242661e-08,2.013368757346556e-07,3.0163069889846316e-13,5.2437738028659616e-05,0.0,0.0,0.00016889701723918327,0.0028221685122617689,154.0,0.0,0.86743642375619545,1.0,18.953144623561023,0.0028821920099856733,1.1537253166523591e-11,0.000315708893062179,0.0021316915748518573,0.00014138878218125189,0.0022580891164581882,6.8009260027855625e-09,4.6659494637196032e-05,9.6842040783741664e-05,1.243900000327778e-10,0.038393687026483089,8.29221137150294e-09,8.8357582958427592e-05,6.6189884945192889e-05,1.287417690422141e-07,1.1570390644546394e-09,9.9565877675331041e-08,0.044698538271927719,6.6955543323059511e-07,2.9385804372067029e-06,3.0440339549201651e-06,0.041456165163700653,4.9978190697753813e-08,1.5183635026135262e-12,9.7678350609338103e-12,8.2918460243945601e-12,3.1099231869782747e-08,6.9951214170043328e-07,4.3311732822087932e-06,2.1694306108465369e-08,1.4352304513968672e-06,3.4592223155544692e-05,3.1465068793800757e-15,1.1503053628183938e-05,5.3595740295157771e-08,1.6391344085291594e-09,1.0297040547413127e-08,7.3722789375154419e-08,1.6210355887689111e-13,5.5481003874664343e-13,5.40258917145285e-09,6.1861798758729305e-15,3.4312484207933513e-15,1.4659193777591066e-06,6.9481913828975979e-12,6.4498909621240934e-10,1.0361681433359593e-13,8.7377727976405385e-18,7.8282848167217699e-13,1.7791805365108177e-08,8.6476573826073648e-12,4.400911256237519e-09,8.5328419953927529e-06,6.8348672150309953e-12,1.6968052941887086e-11,3.1641200168680449e-09,2.8019268356167159e-12,4.4174140681021873e-14,3.142599316169814e-08,1.7487348033219289e-09,5.5861399470268965e-16,4.9041547373045349e-10,1.3382246451488055e-08,2.7531141760319913e-09,9.4943689353142336e-09
2.130008056586034e-05,0.2933278633438212,3.0691500957415306e-12,2.3765324754585395e-08,2.0527461740749456e-07,3.0863424583261288e-13,5.4528025100189109e-05,0.0,0.0,0.00016890980567377126,0.0028778932486598794,154.0,0.0,0.86522959159254864,1.0,18.952346502574859,0.0028808569741730636,1.150896246563676e-11,0.00031496747780238759,0.0021255165448026019,0.00014397206863976867,0.0022527077815964612,6.7809683324101568e-09,4.6522569923533361e-05,9.8618643369519549e-05,1.2409356166869716e-10,0.03905796921956111,8.2727534657413271e-09,9.0059749054163869e-05,6.6950105364291159e-05,1.3021549220948503e-07,1.178288251158389e-09,1.0070562155230968e-07,0.045502778774408399,6.8819035235505777e-07,3.0827442904468405e-06,3.1959838026856015e-06,0.042200006925694027,5.087747564315419e-08,1.5139077859486156e-12,9.9432043425233681e-12,8.4406259402771202e-12,3.1657510458727885e-08,7.146047722725652e-07,4.4245258160794553e-06,2.2211749621697957e-08,1.4696923746145321e-06,3.6037974330664727e-05,3.2215560451467602e-15,1.2005650561210382e-05,5.6579371983516904e-08,1.6691141592074706e-09,1.0654694262457966e-08,7.6280727489950891e-08,1.677340066972937e-13,5.7557334439954151e-13,5.6050946931951788e-09,6.4008199542553995e-15,3.550301446210346e-15,1.5438529847595595e-06,7.3175825145989258e-12,6.6945391594108562e-10,1.0754298704578431e-13,9.0692017126382839e-18,8.1249084755115218e-13,1.8820438272159283e-08,8.9993625290516381e-12,4.6543002923981593e-09,8.8368392225186552e-06,7.0784199997752917e-12,1.7591042387427632e-11,3.2802602796303541e-09,2.9046911378611799e-12,4.5795569825017203e-14,3.3111586844985827e-08,1.8424745069487846e-09,5.9476715321181278e-16,5.3482393533810633e-10,1.4157138617232075e-08,2.968449911341652e-09,1.0236699141773831e-08
2.1710512490576564e-05,0.2933266309409155,3.0619159443302254e-12,2.4816542676544153e-08,2.0920383512051062e-07,3.156602362546414e-13,5.6655528769628586e-05,0.0,0.0,0.00016892299372257933,0.0029334653338393525,154.0,0.0,0.86303457447862386,1.0,18.951552339353398,0.0028791205705211969,1.1480825786393909e-11,0.00031422974591209871,0.0021193766545810344,0.00014654861795062454,0.0022473535385747721,6.7611255178420414e-09,4.6386433207693391e-05,0.00010039088991313074,1.2379861569654949e-10,0.039718645320276871,8.2533921475926939e-09,9.17579261889166e-05,6.7690372854770046e-05,1.3165032165724041e-07,1.1994853290736986e-09,1.0181528593977043e-07,0.046303023417838075,7.0661650362771757e-07,3.22996385638526e-06,3.351365670735732e-06,0.042939945638017403,5.1772292470467757e-08,1.5094777118060456e-12,1.011768907132228e-11,8.5886251892871621e-12,3.2212861482397364e-08,7.2968327887796414e-07,4.5177863553413491e-06,2.2728719921324206e-08,1.5041204584802325e-06,3.7510386054050007e-05,3.2965365767814983e-15,1.2518840834535507e-05,5.9655198404465145e-08,1.6990157128704624e-09,1.101765521995595e-08,7.8876486270210538e-08,1.734480050564906e-13,5.9671887331043792e-13,5.8113427153739978e-09,6.6186336162960608e-15,3.6711147427694837e-15,1.624289938844502e-06,7.6988390564935069e-12,6.943761149158232e-10,1.1154235468542212e-13,9.4068268191043188e-18,8.4270620355597178e-13,1.9887721782161387e-08,9.3589521786775827e-12,4.9171409848946594e-09,9.144118710084271e-06,7.3246039460995837e-12,1.8221164186172748e-11,3.3977250012062875e-09,3.0086258909208215e-12,4.7435489681349333e-14,3.4843139117288657e-08,1.938765473893067e-09,6.322394839511185e-16,5.8206770549140365e-10,1.4961221845088052e-08,3.1951948814783672e-09,1.1018330260049426e-08
2.2120944415292787e-05,0.29332540491281983,3.0547258234059154e-12,2.5883370036155806e-08,2.1312456143784472e-07,3.227084946079389e-13,5.8820056973827365e-05,0.0,0.0,0.00016893657829401886,0.0029888857487656109,154.0,0.0,0.86085125170528265,1.0,18.95076210271306,0.0028770125593941503,1.1452841543230162e-11,0.00031349569246712249,0.0021132713062420607,0.00014911846567669483,0.0022420263442311916,6.7413956179556651e-09,4.6251071172073194e-05,0.00010215880396735056,1.2350515973870142e-10,0.040375744791407951,8.2341272897086989e-09,9.3452134201816746e-05,6.8411053375230958e-05,1.3304697410772867e-07,1.2206305800210454e-09,1.0289542513342672e-07,0.047099303737828967,7.2482227821001224e-07,3.3801770303625214e-06,3.5101252296527384e-06,0.043676011997362069,5.2662676442846363e-08,1.5050728468128808e-12,1.0291296319352945e-11,8.7358499112085902e-12,3.2765307964363784e-08,7.4474769094998454e-07,4.6109551222166279e-06,2.324521514689107e-08,1.5385145844219699e-06,3.9009278449394102e-05,3.3714482044471504e-15,1.3042609702023535e-05,6.2823483417815291e-08,1.7288394823926912e-09,1.1385893520552549e-08,8.1509848679391916e-08,1.7924508325714038e-13,6.1824678361956022e-13,6.0213351549190842e-09,6.8396026501625003e-15,3.7936782090313633e-15,1.7072581876119269e-06,8.0920934751166717e-12,7.1975593713454649e-10,1.156149502072916e-13,9.7506514225185378e-18,8.7347479866112816e-13,2.0994371984619902e-08,9.7264775155682311e-12,5.1896052634351341e-09,9.4545878168896369e-06,7.5733448379641647e-12,1.885822356270207e-11,3.5164777107828179e-09,3.1136988554552877e-12,4.9093391082575287e-14,3.662041256887262e-08,2.0375942593275007e-09,6.7103392466962867e-16,6.3224850732653979e-10,1.5795040243669204e-08,3.4336556811491872e-09,1.1840316005867439e-08
2.253137634000901e-05,0.2933241852094573,3.0475790862641038e-12,2.6965208946932414e-08,2.1703682844325655e-07,3.2977884669554929e-13,6.1021419147328097e-05,0.0,0.0,0.00016895055632035254,0.0030441554592891881,154.0,0.0,0.85867950577493701,1.0,18.949975761863676,0.0028745606625810568,1.1425008192977469e-11,0.00031276530839004701,0.0021071999482654524,0.00015168164702249176,0.0022367261257000967,6.7217768405057811e-09,4.6116471520501975e-05,0.00010392240884348196,1.2321318978124681e-10,0.041029296668291082,8.2149586555787694e-09,9.5142392894263068e-05,6.911251380188404e-05,1.3440616791305992e-07,1.2417242829290496e-09,1.0394659468951318e-07,0.047891650864332821,7.4279703301449034e-07,3.5333206319123393e-06,3.6722069106753403e-06,0.044408236346497813,5.3548662369810849e-08,1.5006927908350096e-12,1.0464033067164177e-11,8.882306175035934e-12,3.3314872662770104e-08,7.5979803889988832e-07,4.7040323445661888e-06,2.3761234009670312e-08,1.5728746746739816e-06,4.0534473053252117e-05,3.4462907412286648e-15,1.357694248357481e-05,6.6084453304790923e-08,1.7585858764847416e-09,1.1759379519687512e-08,8.4180599565013029e-08,1.851247746130507e-13,6.4015722161648211e-13,6.2350738079108804e-09,7.0637090021163323e-15,3.917981831245569e-15,1.792785247302443e-06,8.4974761924481416e-12,7.4559361163810347e-10,1.197608042178268e-13,1.0100678625734746e-17,9.0479686409926834e-13,2.2141105339199393e-08,1.0101989556878163e-11,5.4718650552597414e-09,9.7681557098789662e-06,7.8245699071165482e-12,1.9502029389896421e-11,3.6364826247785574e-09,3.2198784000307685e-12,5.0768774455663288e-14,3.8443147715035375e-08,2.1389461937966189e-09,7.1115237495543823e-16,6.8546824996923971e-10,1.6659138294382772e-08,3.6841372698260498e-09,1.2703704338480029e-08
2.2941808264725233e-05,0.29332297178137073,3.040475137525248e-12,2.8061466941655628e-08,2.2094066776857091e-07,3.3687111975297785e-13,6.3259426203613131e-05,0.0,0.0,0.0001689649247518676,0.0030992754170726966,154.0,0.0,0.8565192222252862,1.0,18.949193286396703,0.002871790701815668,1.1397324232534033e-11,0.00031203858117681831,0.0021011620695043499,0.00015423819684352668,0.0022314527856270561,6.7022675227629329e-09,4.598262284539224e-05,0.00010568172761775452,1.2292270046127968e-10,0.041679329578280827,8.1958859186627128e-09,9.6828722009474453e-05,6.9795121359048738e-05,1.3572862194859271e-07,1.2627667139112224e-09,1.0496935056895121e-07,0.048680095534383599,7.605310561384709e-07,3.689330560862697e-06,3.8375540592495611e-06,0.04513664868007175,5.4430284621503155e-08,1.496337172653963e-12,1.0635906206672223e-11,9.0279999801338931e-12,3.3861578074658589e-08,7.7483435362535137e-07,4.7970182528631847e-06,2.4276775683633212e-08,1.6072006845256928e-06,4.2085792808910956e-05,3.5210640673202408e-15,1.4121824565070543e-05,6.9438298283890648e-08,1.7882552998021433e-09,1.2138083826442798e-08,8.6888525648814799e-08,1.9108661643103898e-13,6.624503219067111e-13,6.4525603512512972e-09,7.2909347756877142e-15,4.0440156828927922e-15,1.8808982077297602e-06,8.9151156092818417e-12,7.7188935279288394e-10,1.2397994502043929e-13,1.0456911332809404e-17,9.3667261370362229e-13,2.3328638652533838e-08,1.0485539160721968e-11,5.7640922796343112e-09,1.0084733362882171e-05,8.0782078321464299e-12,2.0152394195658318e-11,3.7577046479374795e-09,3.3271335020571043e-12,5.2461149837261724e-14,4.0311064153769101e-08,2.2428054478531911e-09,7.52595730029597e-16,7.418289497836024e-10,1.7554060833738807e-08,3.9469428279115766e-09,1.3609536966533373e-08
2.3352240189441456e-05,0.2933217645797061,3.0334134280438765e-12,2.917155783426456e-08,2.2483611061740127e-07,3.4398514250899417e-13,6.5533890516756118e-05,0.0,0.0,0.00016897968055157428,0.0031542465604037107,154.0,0.0,0.8543702894655687,1.0,18.948414646274312,0.0028687267278911842,1.1369788196699563e-11,0.00031131549549508176,0.0020951571940162196,0.00015678814965516285,0.0022262062065674299,6.6828661145868682e-09,4.5849514511600636e-05,0.00010743678313737979,1.2263368530919988e-10,0.042325871758105753,8.1769086781310586e-09,9.8511141215663247e-05,7.0459243086918268e-05,1.3701505457919697e-07,1.2837581463385749e-09,1.0596424833788138e-07,0.049464668103842931,7.7801553181461437e-07,3.8481419456678165e-06,4.0061090812046964e-06,0.045861278650445134,5.5307577141819092e-08,1.4920056461876877e-12,1.0806922543812311e-11,9.1729372574052099e-12,3.4405446440335622e-08,7.8985666615620154e-07,4.8899130778299977e-06,2.4791839717570816e-08,1.6414925959052264e-06,4.3663062058685839e-05,3.5957681172792037e-15,1.4677241398025945e-05,7.2885173995006836e-08,1.8178481530484154e-09,1.25219773037422e-08,8.9633415529631573e-08,1.9713015001409264e-13,6.8512620774073917e-13,6.6737963459358784e-09,7.5212622319163094e-15,4.1717699248185276e-15,1.9716237371702561e-06,9.3451381284011623e-12,7.986433605516475e-10,1.2827239865726571e-13,1.081935225253539e-17,9.6910224422341253e-13,2.4557689055476893e-08,1.087717702355393e-11,6.0664588424554496e-09,1.0404233552871184e-05,8.3341887353907752e-12,2.0809134164024269e-11,3.8801093733720601e-09,3.435433747795248e-12,5.4170036874301759e-14,4.22238616918114e-08,2.3491550948843584e-09,7.9536392289027222e-16,8.0143265490152149e-10,1.8480353035997892e-08,4.2223736204393596e-09,1.455884888030547e-08
2.376267211415768e-05,0.2933205635561956,3.0263934482365192e-12,3.0294902503893299e-08,2.2872318774586835e-07,3.5112074523655761e-13,6.7844625903514276e-05,0.0,0.0,0.00016899482069145447,0.0032090698149091269,154.0,0.0,0.85223259862429923,1.0,18.947639811819329,0.002865391141009276,1.1342398656161712e-11,0.00031059603371302863,0.0020891848766326905,0.00015933153964099511,0.0022209862546587614,6.6635711646938419e-09,4.5717136562212449e-05,0.00010918759802628695,1.2234613695100553e-10,0.042968951069416131,8.1580264726710539e-09,0.00010018967009225004,7.1105245344980624e-05,1.3826618269693868e-07,1.3046988509084099e-09,1.0693184242343615e-07,0.050245398558267096,7.9524250506770064e-07,4.0096892841008998e-06,4.1778135816643509e-06,0.046582155573527191,5.6180573460563615e-08,1.4876978874246656e-12,1.0977088800920269e-11,9.3171238704573999e-12,3.4946499747743392e-08,8.0486500734113566e-07,4.9827170486652696e-06,2.5306425958746923e-08,1.6757504120829584e-06,4.5266106534966677e-05,3.6704028689529253e-15,1.5243178499022493e-05,7.6425202949961786e-08,1.8473648330725724e-09,1.2911031066479522e-08,9.24150596671799e-08,2.0325492063188755e-13,7.0818499120761896e-13,6.8987832390015351e-09,7.7546737879909791e-15,4.3012348044785462e-15,2.0649880872128261e-06,9.787668177566486e-12,8.2585582072976083e-10,1.3263818895296467e-13,1.1188003902183849e-17,1.0020859356547445e-12,2.5828973980760379e-08,1.1276953673477949e-11,6.3791366308893834e-09,1.0726570853905025e-05,8.5924441782226852e-12,2.1472069131115339e-11,4.0036630816269057e-09,3.5447493315045015e-12,5.5894964810924977e-14,4.4181221439140961e-08,2.4579771721489385e-09,8.3945597811689985e-16,8.643813730374474e-10,1.9438560396197519e-08,4.5107288681114754e-09,1.5552667909571891e-08
2.41731040388739e-05,0.2933193686631438,3.0194147208796557e-12,3.143092960487387e-08,2.3260192947902327e-07,3.5827775978978855e-13,7.0191447605777102e-05,0.0,0.0,0.00016901034215024066,0.0032637460941852187,154.0,0.0,0.85010604340756646,1.0,18.946868753705822,0.0028618048029600586,1.1315154215622477e-11,0.00030988017633466124,0.0020832446991603955,0.0001618684006607901,0.0022157927827184064,6.6443813085882728e-09,4.5585479635754194e-05,0.00011093419469055978,1.2206004727893295e-10,0.04360859501277526,8.1392387919771977e-09,0.00010186432811862644,7.173349334955511e-05,1.3948272082319272e-07,1.3255890957095334e-09,1.078726854193283e-07,0.051022316522998677,8.1220484624959852e-07,4.1739065764554904e-06,4.3526084968207639e-06,0.047299308434572404,5.7049306704738865e-08,1.4834135917297581e-12,1.1146411618982657e-11,9.460565616761827e-12,3.5484759736796945e-08,8.1985940761638726e-07,5.0754303916808268e-06,2.582053449083677e-08,1.7099741533021554e-06,4.6894753350286283e-05,3.7449683344776125e-15,1.5819621448976259e-05,8.005847594876624e-08,1.8768057329614729e-09,1.3305216478081628e-08,9.5233250355285809e-08,2.0946047746667399e-13,7.3162677327048826e-13,7.1275223639193637e-09,7.9911520150031453e-15,4.4324006546927094e-15,2.1610170975628545e-06,1.0242828232285506e-11,8.5352690524382163e-10,1.370773375529639e-13,1.1562868610736927e-17,1.0356238515295593e-12,2.7143211141041919e-08,1.1684919483484428e-11,6.7022975081119005e-09,1.1051661628929369e-05,8.8529071545808843e-12,2.2141022576084793e-11,4.1283327388312295e-09,3.6550510537846232e-12,5.7635472462689516e-14,4.6182806871973735e-08,2.5692527401039971e-09,8.848700439604117e-16,9.3077700258108965e-10,2.0429228713446534e-08,4.8123056256578747e-09,1.6592014306177895e-08
2.4583535963590124e-05,0.2933181798534115,3.0124767993296403e-12,3.2579076206481534e-08,2.364723657626316e-07,3.6545601963379741e-13,7.257417227336395e-05,0.0,0.0,0.00016902624191207513,0.0033182763003557804,154.0,0.0,0.84799051996706343,1.0,18.946101442950294,0.0028579871416883952,1.1288053512053954e-11,0.0003091679023431511,0.0020773362671244276,0.00016439876625801649,0.0022106256328686671,6.6252952575547212e-09,4.5454534890658034e-05,0.00011267659532359559,1.2177540759607104e-10,0.044244830740303935,8.1205450858270586e-09,0.00010353513466505559,7.2344350743952583e-05,1.4066538027410423e-07,1.3464291462840965e-09,1.0878732744043696e-07,0.05179545127256556,8.2889621560696406e-07,4.3407274514189437e-06,4.5304342187166061e-06,0.048012765893913241,5.7913809609051259e-08,1.4791524713862895e-12,1.1314897559789793e-11,9.6032682288008851e-12,3.6020247903676406e-08,8.3483989687810172e-07,5.1680533292641507e-06,2.6334165586664829e-08,1.7441638531784265e-06,4.8548830986584282e-05,3.8194645534232176e-15,1.6406555892286506e-05,8.3785053462162735e-08,1.9061712421274523e-09,1.3704505150374711e-08,9.8087781723007747e-08,2.1574637361119477e-13,7.5545164405278043e-13,7.3600149434443397e-09,8.2306796380411045e-15,4.5652578936973752e-15,2.2597362007972267e-06,1.0710738838350619e-11,8.8165677230545299e-10,1.4158986395458512e-13,1.1943948521513505e-17,1.0697161391507799e-12,2.8501118507310958e-08,1.2101124674153808e-11,7.0361133082000025e-09,1.1379424019589821e-05,9.1155120826572818e-12,2.2815821607527434e-11,4.2540859940049991e-09,3.7663103191670387e-12,5.9391108178961631e-14,4.8228264864521397e-08,2.6829619399429903e-09,9.316034310286665e-16,1.0007212669495421e-09,2.1452904074436802e-08,5.1273986671060511e-09,1.7677900350796491e-08
2.4993967888306347e-05,0.2933169970804045,3.0055792639300581e-12,3.373878836606299e-08,2.4033452614749421e-07,3.7265535987167419e-13,7.4992617947265491e-05,0.0,0.0,0.00016904251696559891,0.0033726613245686722,154.0,0.0,0.84588592677709185,1.0,18.945337850903481,0.0028539562487629485,1.1261095213071858e-11,0.00030845918952276849,0.0020714592069620281,0.00016692266966699366,0.0022054846387066901,6.6063117901823007e-09,4.5324293947111323e-05,0.00011441482191100412,1.2149220873588499e-10,0.044877685067154248,8.1019447724068356e-09,0.00010520210898537053,7.293817919981998e-05,1.4181486838963629e-07,1.3672192656863451e-09,1.0967631552657931e-07,0.052564831739462914,8.4531102802011837e-07,4.5100852847948504e-06,4.71123071319235e-06,0.048722556292609437,5.8774114525734733e-08,1.4749142537038115e-12,1.1482553107850539e-11,9.7452373751979432e-12,3.6552985505068126e-08,8.4980650434096907e-07,5.2605860791852047e-06,2.6847319664731437e-08,1.778319555748827e-06,5.022816928385721e-05,3.8938915864883064e-15,1.7003967535898811e-05,8.76049669791e-08,1.9354617463915085e-09,1.4108868942988691e-08,1.0097844972759963e-07,2.2211216605929483e-13,7.7965968311642385e-13,7.5962620923905305e-09,8.4732395355996184e-15,4.6997970248178797e-15,2.3611704270764434e-06,1.1191518634173524e-11,9.1024556665035532e-10,1.4617578554311244e-13,1.233124559527183e-17,1.1043629298648235e-12,2.9903414287628612e-08,1.2525619291434941e-11,7.3807558309922018e-09,1.1709777934212763e-05,9.3801947954060507e-12,2.3496296945815913e-11,4.3808911755801912e-09,3.8784991330188375e-12,6.1161429794349689e-14,5.031722668973147e-08,2.7990840493582818e-09,9.7965267012066689e-16,1.0743156521702629e-09,2.2510132837344975e-08,5.4563003777160157e-09,1.8811329983192274e-08
2.5814831737738792e-05,0.2933146494608348,2.9919037753729635e-12,3.609074138252114e-08,2.4803413543131722e-07,3.8711663019579486e-13,7.9935951336667551e-05,0.0,0.0,0.00016907618092350813,0.0034809993393336838,154.0,0.0,0.84170913599750052,1.0,18.943821709965167,0.002845320975946585,1.120760064380238e-11,0.00030705235393945217,0.002059797799233072,0.00017195122135133089,0.0021952804191496416,6.5686480149712687e-09,4.5065891963848888e-05,0.00011787883987958744,1.2093009501690217e-10,0.04613335515419402,8.0650218757680336e-09,0.00010852463735049162,7.4076184010813612e-05,1.4401713599434415e-07,1.4086507510768971e-09,1.1137949950768503e-07,0.054092443892733516,8.7729220634712411e-07,4.8561447123986099e-06,5.0814943971710366e-06,0.050131247708872402,6.0482257946106518e-08,1.4665055012421678e-12,1.1815398588040947e-11,1.0026997632847911e-11,3.7610292865327295e-08,8.7969818682923044e-07,5.4453818613675341e-06,2.7872198984221179e-08,1.8465291842701874e-06,5.3661953939966882e-05,4.0425384164751872e-15,1.8230165558428088e-05,9.5524790815153177e-08,1.9938192660016351e-09,1.4932710534123702e-08,1.0686738837392246e-07,2.3508168683396891e-13,8.292255312030333e-13,8.0800240152383771e-09,8.9673884148593897e-15,4.9738833908205199e-15,2.5722823851224597e-06,1.219215094357189e-11,9.6880044988145441e-10,1.5556787344243746e-13,1.312449817724866e-17,1.1753204675389197e-12,3.2844044983343273e-08,1.339967622045594e-11,8.1032080426539355e-09,1.237794871444202e-05,9.9155439108965207e-12,2.4873617340649498e-11,4.6375340011789303e-09,4.1055564073077122e-12,6.4744409102574137e-14,5.4624114635749118e-08,3.038480108829316e-09,1.0796811035552518e-15,1.2328591977916701e-09,2.4727437264468886e-08,6.1566868179877054e-09,2.1224792059484966e-08
2.6553609202227995e-05,0.2933125567920917,2.9797301533603485e-12,3.8241696916355455e-08,2.5493576892132333e-07,4.0020224817459226e-13,8.4505319726832701e-05,0.0,0.0,0.00016910773186058721,0.0035780157603120797,154.0,0.0,0.83798643091046854,1.0,18.942469620273997,0.0028369771900003137,1.1159929764644496e-11,0.00030579814185342915,0.0020494064262095444,0.00017645514449345724,0.0021861842887798623,6.5350903260897547e-09,4.4835660838407542e-05,0.00012098239728029556,1.2042902194199265e-10,0.047252156303554921,8.0321044041170357e-09,0.0001115019972577159,7.5045724876190685e-05,1.4589272142364368e-07,1.4457709132560275e-09,1.1283003495921143e-07,0.055454738712350002,9.0508763670408551e-07,5.1756048449453094e-06,5.4242845568122082e-06,0.051386806610450642,6.2005546947207233e-08,1.4590134668608502e-12,1.2112183110369068e-11,1.0278129011137294e-11,3.8552671044343782e-08,9.0655350200555857e-07,5.6113916989896025e-06,2.8792965081453144e-08,1.9078021579794872e-06,5.6837071927779994e-05,4.1760848339997841e-15,1.9369433660576847e-05,1.0297160948605473e-07,2.046088316621721e-09,1.5691247512896076e-08,1.1228900992849989e-07,2.4702313441189222e-13,8.7514581351919826e-13,8.5282593643831946e-09,9.4223240791390487e-15,5.2262196162395127e-15,2.771811895249549e-06,1.3137884555158543e-11,1.023070558953749e-09,1.6427189634152023e-13,1.3859704222762362e-17,1.2410796511798839e-12,3.5649630168665131e-08,1.4215176182082099e-11,8.7921650423248383e-09,1.2987397602797201e-05,1.0403848967760511e-11,2.6130993557067662e-11,4.8718061508818977e-09,4.312818324688741e-12,6.8015072380571909e-14,5.8645112009858699e-08,3.2619650215628012e-09,1.174157330057365e-15,1.3890430252492625e-09,2.684324995015821e-08,6.8371411202378403e-09,2.3569395957480909e-08
2.72923866667172e-05,0.2933104829812765,2.96768171530437e-12,4.0421968531033594e-08,2.6181103134740847e-07,4.1335367823063678e-13,8.9187656237052477e-05,0.0,0.0,0.00016914045212144526,0.0036745751916096485,154.0,0.0,0.83429765571586711,1.0,18.941129148148278,0.0028281717881255908,1.1112700805675381e-11,0.00030455509060405185,0.0020391116211138875,0.00018093863356013419,0.0021771700906076741,6.5018483717034968e-09,4.4607595890506808e-05,0.0001240727636653545,1.1993246221688469e-10,0.048360404360825247,7.9994796387951529e-09,0.00011446723437512991,7.5965590549067528e-05,1.4767158071010786e-07,1.4827332813691221e-09,1.142057646691558e-07,0.056805304802322897,9.3193100781987491e-07,5.502248127910769e-06,5.7757579698389219e-06,0.052630910977795355,6.3515721047210829e-08,1.4515919228469959e-12,1.2406374659565618e-11,1.0526969315385296e-11,3.9486457459618762e-08,9.3336425731833973e-07,5.7771124674870022e-06,2.9712195829527854e-08,1.9689659284604066e-06,6.0091448921179897e-05,4.3094085669790345e-15,2.0542428357060645e-05,1.1072013672146879e-07,2.0981201954614492e-09,1.6465801220784868e-08,1.1782462187831438e-07,2.5921672921003817e-13,9.2230832389741043e-13,8.9886720081536218e-09,9.8868248330618909e-15,5.4838612481278356e-15,2.980509768053961e-06,1.4127074539487404e-11,1.0788292472638129e-09,1.7321389665814971e-13,1.4615076294724678e-17,1.3086367621730984e-12,3.8610212039670796e-08,1.5058305056899694e-11,9.5188703622326777e-09,1.3604076584714506e-05,1.0897951501208998e-11,2.7404290793272235e-11,5.1090245266513987e-09,4.5226836132047921e-12,7.1326867793640039e-14,6.280071358173999e-08,3.4929115568283335e-09,1.2728110885597085e-15,1.5586147775714404e-09,2.907628337238122e-08,7.5667634581096695e-09,2.6083238731975015e-08
2.80311641312064e-05,0.29330842777487276,2.9557565963551134e-12,4.2628704813585968e-08,2.6866008247531514e-07,4.2657001906993324e-13,9.3981947901878037e-05,0.0,0.0,0.00016917432435524231,0.0037706824826870323,154.0,0.0,0.830642288825863,1.0,18.939800137664726,0.0028189725977010699,1.1065906926363535e-11,0.00030332305272368358,0.0020289117095712121,0.00018540187201882832,0.0021682367288194475,6.468916653884995e-09,4.4381659400218694e-05,0.00012715006030595451,1.1944035547714374e-10,0.049458244724788193,7.9671437154347624e-09,0.00011742045626574469,7.6837776699611307e-05,1.4935761334386539e-07,1.519539306356601e-09,1.1550970441042312e-07,0.058144299510868594,9.578125441190483e-07,5.8356900689472139e-06,6.1355623082950455e-06,0.053863715256127452,6.5012956192144673e-08,1.4442396417424976e-12,1.269800847930543e-11,1.0773549436872871e-11,4.0411767948621407e-08,9.6013059317390861e-07,5.9425452378359232e-06,3.0629895698280621e-08,2.030020897575361e-06,6.34241400355543e-05,4.4425102637109993e-15,2.1749068417057777e-05,1.187696727436445e-07,2.149917032347468e-09,1.7256216122212973e-08,1.2347309749464982e-07,2.7166002267414986e-13,9.7071315804348813e-13,9.4612646847564405e-09,1.0360796131283221e-14,5.7467558456298986e-15,3.1985080317266996e-06,1.51603466861906e-11,1.1360768957392294e-09,1.823939032579064e-13,1.5390619553623286e-17,1.3779920185990359e-12,4.1729985064945466e-08,1.5929349019469327e-11,1.0284324049910892e-08,1.4227580311083334e-05,1.1397526738755731e-11,2.869264878462778e-11,5.349028289863275e-09,4.7350101151340453e-12,7.4677549880695368e-14,6.7088325618703979e-08,3.7311743727099052e-09,1.3755988201160301e-15,1.7421506527072505e-09,3.1429731666015099e-08,8.3471607206277853e-09,2.8771832964445366e-08
