Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298)
7.057886870538147e-07,0.7328909869749368,1.5130372681567221e-06,4.2207401446725225e-07,0.00010985184524043541,2.0677607186734245e-08,0.00066380857493734036,0.0,0.0,0.0020028927003482933,0.0089000941590980289,154.0,0.0,0.56428518099797598,1.0,18.970341814040683,0.021511784814557244,1.0872770829429783e-07,0.015456823683627018,0.047116430588358425,0.065166480501419835,0.0022300987222942802,1.2655650295439289e-08,8.2647383127608655e-05,0.10303533971848834,2.9949568765120935e-11,0.073582831202113286,1.1542814189573382e-05,0.05300955683394519,0.027396437698876806,6.6778790386307977e-06,7.7330842184973615e-06,4.1947998537388188e-06,0.038213136241424278,0.00019898431208190318,0.0045645701178946823,0.0079564163499166261,0.015324717770023416,1.1595506857567528e-06,7.5270594769294088e-13,2.1864129456581705e-11,4.7316988595697015e-10,7.3145126410995734e-06,0.0005421489817377447,5.1563364761326965e-05,6.9498962332384479e-05,1.8120248832281487e-05,0.00010121493198627809,3.2465746991362954e-11,0.00014452315104062269,0.00016230489638961417,4.7688879982732563e-06,3.9171962028688584e-06,5.6526691268705082e-07,1.3506499788521264e-09,6.2028837628351915e-09,2.0771093993508796e-05,1.0812977082916101e-14,6.1802737563157212e-15
7.096431032153348e-07,0.7328912881446688,1.513043158551085e-06,4.2469780341965576e-07,0.00011049754904591573,2.0871628557834962e-08,0.00067192233756404186,0.0,0.0,0.0020035981536118265,0.00896367787325782,154.0,0.0,0.56277888787814967,1.0,18.970210869162088,0.021528421680563747,1.0849834018034881e-07,0.015385206810232345,0.047055316646215713,0.065410403492225322,0.0022197516519969029,1.2639142459440046e-08,8.2539579593562005e-05,0.10348026022647179,2.9810610749354312e-11,0.073962619472601743,1.1489336791918045e-05,0.053247833766210083,0.027415339881626009,6.682437578224708e-06,7.7665321918475823e-06,4.1976633723419287e-06,0.038463916540055619,0.00019927623895947324,0.004593132028108288,0.0080360234278564879,0.015388222014176717,1.1671640708381081e-06,7.5172412961987431e-13,2.2007439421247451e-11,4.7515786941016446e-10,7.3531242683068736e-06,0.00054767736139429166,5.2089121203475257e-05,7.0211281341234498e-05,1.8306413635862724e-05,0.0001028944893768578,3.2798499718958691e-11,0.00014703954887179736,0.00016475039378502848,4.7867718711071054e-06,3.9869893898890344e-06,5.7533523016643152e-07,1.3747146986814157e-09,6.3152377613970544e-09,2.1147383889713511e-05,1.1005573684152077e-14,6.2903544224491095e-15
7.134975193768548e-07,0.732891587815441,1.5130318766642595e-06,4.2731706605466109e-07,0.00011114103944615771,2.1066010677524404e-08,0.00068006848396084767,0.0,0.0,0.0020042986859107811,0.009027149433278021,154.0,0.0,0.56127891011711606,1.0,18.9700804688602,0.021544507723538817,1.0826994922632474e-07,0.015313954007103279,0.046993625305098201,0.065653419692639006,0.0022094573085290757,1.2622480091562685e-08,8.2430766631052282e-05,0.10392424172141991,2.9672360662575126e-11,0.0743408968249092,1.1436131173315635e-05,0.053485006976781206,0.027433698808710601,6.6868638357014759e-06,7.7999095333020124e-06,4.200443794377913e-06,0.038714043247574437,0.00019956009314236033,0.0046214205261447001,0.0081156238759209059,0.015451186601862498,1.1747576200046074e-06,7.5073312617460622e-13,2.2150374029407613e-11,4.7712939755459841e-10,7.3915415168708876e-06,0.00055321265583608377,5.261553366989757e-05,7.0924511474904897e-05,1.8492817789656118e-05,0.00010458759985251039,3.3131678069489762e-11,0.00014957993246708944,0.00016721187002461107,4.8045892534787663e-06,4.0574715617745712e-06,5.8550286460044594e-07,1.399016980981007e-09,6.428724770465273e-09,2.15274691596666e-05,1.1200070117007766e-14,6.4015209578497898e-15
7.173519355383749e-07,0.7328918860107293,1.5130038402813514e-06,4.2993180412958129e-07,0.00011178231891271593,2.1260750453401421e-08,0.00068824669768419318,0.0,0.0,0.0020049945431947626,0.009090508385188498,154.0,0.0,0.55978521097692635,1.0,18.969950610506835,0.021560048543067235,1.0804253259211882e-07,0.015243065273630924,0.046931371370137268,0.065895532831428863,0.0021992156895134464,1.2605667306204282e-08,8.2320971605447205e-05,0.10436728820510803,2.9534818816799027e-11,0.074717665540007278,1.1383197336914344e-05,0.053721082089407533,0.027451526388303039,6.6911607229946691e-06,7.8332165440102886e-06,4.2031429520481466e-06,0.038963514141934594,0.00019983603949069576,0.0046494358917714826,0.0081952141440121869,0.015513614820294074,1.1823312656066299e-06,7.4973317114832657e-13,2.2292932028282046e-11,4.7908456885124119e-10,7.4297650239789976e-06,0.00055875460505661924,5.3142577429232617e-05,7.1638618951379076e-05,1.8679452422579359e-05,0.00010629420836741335,3.3465266262005649e-11,0.00015214429168528085,0.00016968924688074525,4.8223404189005462e-06,4.1286426184819693e-06,5.9576980030078226e-07,1.4235567912525987e-09,6.5433447789046595e-09,2.1911349770826503e-05,1.1396466081382666e-14,6.5137731909918012e-15
7.21206351699895e-07,0.7328921827532218,1.5129594595176792e-06,4.3254202012601934e-07,0.00011242139007862645,2.1455844850319627e-08,0.00069645666433770261,0.0,0.0,0.0020056859620174029,0.0091537542981931647,154.0,0.0,0.55829775397711789,1.0,18.969821291468325,0.021575049689802558,1.0781608152577508e-07,0.015172540514392577,0.046868569348983334,0.066136746616645148,0.0021890267786974478,1.2588707870624388e-08,8.2210218656486255e-05,0.10480940365515405,2.9397984672260097e-11,0.075092928011717144,1.1330535214740347e-05,0.05395606472715133,0.027468834240917193,6.6953310678608661e-06,7.8664535233033463e-06,4.2057626188265696e-06,0.039212327125818347,0.00020010423947081101,0.0046771784730396141,0.0082747907606058584,0.015575509963476385,1.1898849437860982e-06,7.4872449882207687e-13,2.2435112236232855e-11,4.8102348195973982e-10,7.4677954382446922e-06,0.00056430295247154514,5.3670228075738206e-05,7.2353570432186001e-05,1.886630878014296e-05,0.00010801425918867981,3.3799248722787467e-11,0.00015473261514904616,0.00017218244631490918,4.840025639364401e-06,4.2005024180214824e-06,6.0613601552975272e-07,1.448334080543411e-09,6.6590977044479189e-09,2.2299025452304728e-05,1.1594761161456306e-14,6.627110884208724e-15
7.250607678614151e-07,0.7328924780652519,1.5128991369618633e-06,4.3514771723024781e-07,0.00011305825573392057,2.1651290889328707e-08,0.00070469807157523491,0.0,0.0,0.0020063731698970796,0.0092168867639665971,154.0,0.0,0.55681650289280382,1.0,18.969692509100856,0.021589516665834189,1.0759059285483872e-07,0.015102379542794671,0.046805233452601784,0.066377064735740204,0.0021788905468863797,1.2571605720845521e-08,8.2098533915140885e-05,0.10525059202516319,2.9261858134656445e-11,0.075466686743200437,1.1278144670789199e-05,0.054189960510960422,0.02748563370576575,6.6993776423699406e-06,7.8996207687047946e-06,4.2083045386434716e-06,0.03946048022346324,0.00020036485120066426,0.004704648683890587,0.0083543503311728478,0.015636875330981223,1.1974185943797351e-06,7.4770733381703884e-13,2.257691354111477e-11,4.8294623577376e-10,7.505633419148412e-06,0.00056985744488972782,5.4198461526796759e-05,7.306933301873672e-05,1.9053378223498472e-05,0.0001097476959172192,3.4133610083571465e-11,0.00015734489026705524,0.00017469139048547846,4.8576451853510611e-06,4.2730507769996649e-06,6.1660148258985144e-07,1.4733487856165915e-09,6.7759833946263e-09,2.2690495697986159e-05,1.1794954827404478e-14,6.7415337346735771e-15
7.289151840229352e-07,0.7328927719684244,1.5128232678239263e-06,4.3774889931335363e-07,0.00011369291882110356,2.1847085646588848e-08,0.00071297060910152686,0.0,0.0,0.0020070563856744994,0.0092799053959480467,154.0,0.0,0.55534142175254464,1.0,18.969564260756627,0.021603454925096275,1.0736605831108379e-07,0.015032582085352445,0.046741377606272991,0.066616490855714472,0.0021688069522032951,1.2554364485280592e-08,8.1985940680991728e-05,0.10569085724490632,2.9126438364479242e-11,0.075838944343427916,1.1226025503904463e-05,0.054422775058291309,0.027501935847404652,6.7033031394931421e-06,7.9327185759439018e-06,4.2107704007022968e-06,0.039707971577439626,0.00020061802950088636,0.0047318470017452185,0.0084338895365495981,0.015697714226756615,1.2049321608213307e-06,7.4668190077042695e-13,2.2718334898223295e-11,4.8485292931635845e-10,7.543279636482778e-06,0.00057541783248157017,5.4727254019669915e-05,7.3785874248227372e-05,1.9240652228356863e-05,0.00011149446150888836,3.4468335179695747e-11,0.00015998110325696245,0.0001772160017550742,4.8751993258404391e-06,4.3462874712212587e-06,6.2716616790032973e-07,1.4986008291742274e-09,6.8940016277607944e-09,2.3085759769847991e-05,1.199704643686119e-14,6.8570413752353658e-15
7.327696001844552e-07,0.7328930644839843,1.5127322400815487e-06,4.4034557091169064e-07,0.00011432538243049541,2.2043226252304705e-08,0.0007212739686722142,0.0,0.0,0.0020077358198577603,0.0093428098286539932,154.0,0.0,0.55387247483621393,1.0,18.96943654377991,0.021616869873780722,1.0714247444614739e-07,0.014963147785261092,0.046677015451195847,0.066855028623256568,0.0021587759409187894,1.2536987930701268e-08,8.187246392016516e-05,0.10613020322048851,2.8991724898122464e-11,0.076209703523705152,1.1174177450729976e-05,0.05465451398178986,0.02751775146221757,6.7071101979539558e-06,7.9657472389687019e-06,4.2131618648141489e-06,0.039954799445480721,0.00020086392594735559,0.0047587739651368055,0.0085134051313218648,0.015758029957981,1.212425590045249e-06,7.4564841548147533e-13,2.2859375328724461e-11,4.8674366176774027e-10,7.580734769813484e-06,0.00058098386874603732,5.5256582108550064e-05,7.4503162089431681e-05,1.9428122383892138e-05,0.00011325449829555769,3.4803409048078395e-11,0.00016264123916841309,0.00017975620269750122,4.8926883283222001e-06,4.420212236275896e-06,6.3783003209160021e-07,1.5240901200452602e-09,7.013152113956122e-09,2.3484816701291618e-05,1.2201035236727179e-14,6.9736333754518689e-15
7.366240163459753e-07,0.7328933556324977,1.5126264346221409e-06,4.4293773720797604e-07,0.00011495564979590491,2.2239709889694661e-08,0.00072960784409336363,0.0,0.0,0.0020084116749524736,0.0094055997170158327,154.0,0.0,0.55240962667291393,1.0,18.969309355512387,0.021629766870741089,1.069198334096053e-07,0.014894076206328466,0.046612160354570852,0.067092681664887521,0.0021487974477420427,1.2519479550361352e-08,8.1758126105150111e-05,0.10656863383452458,2.8857716618908684e-11,0.076578967094315067,1.1122600188403462e-05,0.054885182888031153,0.027533091084844849,6.7108013821512398e-06,7.9987070499588242e-06,4.2154805397502386e-06,0.0402009621974109,0.00020110268892368653,0.004785430171410845,0.0085928939422455376,0.015817825833968128,1.2198988323931583e-06,7.4460709338179268e-13,2.3000033917620832e-11,4.8861853237274265e-10,7.6179995079605512e-06,0.00058655531047850694,5.5786422661328934e-05,7.5221164938536181e-05,1.961578039163918e-05,0.00011502774800556608,3.5138816925324431e-11,0.00016532528190550691,0.00018231191610428588,4.9101124588060762e-06,4.4948247681343968e-06,6.485930300823975e-07,1.5498165534044637e-09,7.1334344960806764e-09,2.3887665300423995e-05,1.2406920364643437e-14,7.0913092424326843e-15
7.404784325074954e-07,0.7328936454341702,1.5125062253809761e-06,4.4552540401289364e-07,0.00011558372429027116,2.2436533793993181e-08,0.0007379719312208304,0.0,0.0,0.0020090841457773129,0.0094682747357417284,154.0,0.0,0.55095284203894557,1.0,18.969182693289831,0.021642151227888828,1.0669813152072749e-07,0.01482536683630933,0.04654682541148436,0.067329453587094565,0.0021388713965451969,1.2501842950136154e-08,8.1642951099528902e-05,0.10700615294630091,2.8724412727557613e-11,0.076946737961249748,1.1071293337266835e-05,0.055114787376316199,0.02754796499438571,6.7143792038067088e-06,8.0315982993380375e-06,4.2177280052329791e-06,0.0404464583121594,0.00020133446367377465,0.0048118162744889116,0.0086723528667026328,0.015877105165118727,1.2273518415232072e-06,7.4355814179431951e-13,2.3140309812346299e-11,4.9047764046307647e-10,7.6550745484991355e-06,0.00059213191773833864,5.6316752856654027e-05,7.5939851614989756e-05,1.9803618064410463e-05,0.00011681415178386152,3.5474544245738158e-11,0.0001680332142489318,0.00018488306499083617,4.9274719818319436e-06,4.570124723718979e-06,6.5945511117054109e-07,1.5757800109566199e-09,7.2548483507322649e-09,2.4294304153294769e-05,1.2614700850729717e-14,7.2100684218321045e-15
7.443328486690155e-07,0.7328939339085786,1.5123719794761338e-06,4.4810857774722989e-07,0.00011620960942157409,2.263369525148096e-08,0.00074636592795900903,0.0,0.0,0.0020097534197668029,0.0095308345786995017,154.0,0.0,0.54950208595580308,1.0,18.969056554446762,0.021654028210585201,1.0647736130046827e-07,0.014757019090504879,0.046481023454126066,0.067565347976470555,0.0021289977006691578,1.2484081492340556e-08,8.1526960568538453e-05,0.10744276439194464,2.8591811852731052e-11,0.077313019123040255,1.1020256463367622e-05,0.055343333037523042,0.027562383220559896,6.7178461047482289e-06,8.0644212757866526e-06,4.2199057933261206e-06,0.040691286374854682,0.00020155939235462408,0.0048379329826903038,0.0087517788711865031,0.015935871261918044,1.2347845743217389e-06,7.4250176734854413e-13,2.3280202220775649e-11,4.9232108537558682e-10,7.6919605972783836e-06,0.00059771345381687225,5.6847550180748988e-05,7.6659191357361854e-05,1.9991627325200503e-05,0.00011861365021163277,3.5810576639433762e-11,0.00017076501787769303,0.00018746957260223511,4.9447671604798162e-06,4.6461117214842546e-06,6.704162191090154e-07,1.6019803611484055e-09,7.3773931891963546e-09,2.4704731627105165e-05,1.2824375619037718e-14,7.3299102986804368e-15
7.481872648305356e-07,0.7328942210749427,1.512224057340556e-06,4.5068726542440925e-07,0.00011683330882867982,2.2831191598540247e-08,0.0007547895342592606,0.0,0.0,0.0020104196772618289,0.0095932789583194726,154.0,0.0,0.54805732368819615,1.0,18.968930936313633,0.021665403038030329,1.0625751887799367e-07,0.014689032314888984,0.046414767053947807,0.067800368399845837,0.0021191762635625667,1.2466198629936551e-08,8.1410177332787338e-05,0.10787847198458315,2.8459912890803586e-11,0.077677813667658829,1.0969489080963841e-05,0.055570825453009544,0.027576355549683799,6.7212044757819363e-06,8.0971762662538569e-06,4.2220154075300784e-06,0.040935445073986623,0.00020177761408957063,0.0048637810566083588,0.0088311689898139586,0.015994127433974908,1.2421969908170302e-06,7.4143816921793166e-13,2.3419710409948678e-11,4.9414896646978956e-10,7.7286583679569089e-06,0.00060329968520492444,5.7378792424432372e-05,7.7379153819176328e-05,2.0179800206098074e-05,0.00012042618332571195,3.6146899930346888e-11,0.00017352067339064447,0.00019007136241868953,4.9619982563797432e-06,4.7227853419786669e-06,6.8147629219441358e-07,1.6284174593512297e-09,7.5010684583968046e-09,2.5118945873394667e-05,1.3035943489244934e-14,7.4508341983514594e-15
7.520416809920556e-07,0.7328945069518964,1.5120628128513188e-06,4.5326147463350676e-07,0.00011745482627742291,2.3029020220734589e-08,0.00076324245211773227,0.0,0.0,0.0020110830917887484,0.0096556076050161189,154.0,0.0,0.54661852074208817,1.0,18.968805836220881,0.021676280883649441,1.0603859710509653e-07,0.014621405789421575,0.046348068530148598,0.068034518404425273,0.0021094069790949482,1.2448197598493605e-08,8.1292622270964134e-05,0.10831327951451072,2.8328714236925069e-11,0.078041124769509737,1.091899065485515e-05,0.055797270193566097,0.027589891530603827,6.7244566419476489e-06,8.1298635559699467e-06,4.2240583067946068e-06,0.041178933198641104,0.00020198926502173396,0.0048893613070405831,0.0089105203228641346,0.016051876989103035,1.24958905409523e-06,7.403675456125686e-13,2.3558833704122826e-11,4.9596138305555406e-10,7.7651685815545737e-06,0.00060889038156058679,5.7910457679944792e-05,7.8099709064744757e-05,2.0368128847184582e-05,0.00012225169063751379,3.6483500134327518e-11,0.00017630016032766404,0.00019268835816064523,4.979165529721669e-06,4.800145128416294e-06,6.9263526334263908e-07,1.6550911480683826e-09,7.6258735418407518e-09,2.5536944831205384e-05,1.3249403178100881e-14,7.5728393873896462e-15
7.558960971535757e-07,0.7328947915577229,1.5118885934561009e-06,4.5583121352264678e-07,0.00011807416565663619,2.3227178551912432e-08,0.00077172438557288558,0.0,0.0,0.0020117438303271285,0.009717820266628447,154.0,0.0,0.54518564286276172,1.0,18.968681251496545,0.021686666875475994,1.0582059195618282e-07,0.014554138730976642,0.046280939952054609,0.068267801517918753,0.0020996897321241851,1.2430081705476244e-08,8.1174317215357923e-05,0.10874719074934588,2.8198214511782109e-11,0.078402955686489736,1.0868760602701168e-05,0.056022672818416386,0.027603000480452489,6.7276048789852694e-06,8.1624834284584606e-06,4.2260359221090508e-06,0.041421749635799802,0.0002021944783676196,0.0049146745929723517,0.0089898300353446464,0.016109123232440931,1.2569607302183063e-06,7.3929008787269992e-13,2.3697571483607132e-11,4.9775843440673242e-10,7.801491966019899e-06,0.00061448531567664456,5.8442524337939191e-05,7.8820827564983874e-05,2.0556605495441097e-05,0.00012409011115173757,3.6820363457149577e-11,0.00017910345719061944,0.00019532048379358863,4.9962692392651889e-06,4.8781905872305166e-06,7.0389306017534278e-07,1.6820012571166529e-09,7.7518077605554827e-09,2.5958726230222136e-05,1.346475330108226e-14,7.6959250744556328e-15
7.597505133150958e-07,0.7328950749101589,1.5117017402969245e-06,4.5839649078285893e-07,0.00011869133097440262,2.3425664073334081e-08,0.0007802350407024785,0.0,0.0,0.0020124020535668774,0.009779916707878181,154.0,0.0,0.54375865603290396,1.0,18.968557179469812,0.021696566096531571,1.0560349657836337e-07,0.014487230296394097,0.046213393146945163,0.068500221248675608,0.0020900243988095988,1.2411854063865019e-08,8.1055282279453151e-05,0.10918020943419504,2.8068411896883937e-11,0.078763309757133651,1.081879829719073e-05,0.056247038874264646,0.02761569149034987,6.7306514007207688e-06,8.1950361655482515e-06,4.227949642776548e-06,0.041663893367710168,0.00020239338447071851,0.0049397218196135899,0.009069095355585071,0.016165869465611306,1.2643119881440841e-06,7.3820598615309323e-13,2.3835923182867232e-11,4.9954021969716872e-10,7.8376292558128307e-06,0.00062008426344831559,5.8974971084320379e-05,7.9542480193240753e-05,2.0745222503644872e-05,0.00012594138338461661,3.7157476292594683e-11,0.00018193054146397464,0.00019796766353254375,5.0133096423492537e-06,4.9569211886358813e-06,7.1524960509498765e-07,1.7091476038286937e-09,7.8788703740185885e-09,2.6384287593887575e-05,1.3681992373827305e-14,7.8200904111465584e-15
7.636049294766159e-07,0.7328953570265985,1.5115025883312e-06,4.6095731563230493e-07,0.00011930632635426437,2.3624474312821261e-08,0.0007887741256202797,0.0,0.0,0.0020130579161548733,0.0098418967098454664,154.0,0.0,0.54233752647071554,1.0,18.968433617469032,0.02170598358520268,1.0538730682174142e-07,0.014420679585215744,0.046145439702597914,0.068731781085813501,0.0020804108471185077,1.2393517842575628e-08,8.0935538357958497e-05,0.10961233929180779,2.7939304763568115e-11,0.079122190397826961,1.076910306818707e-05,0.056470373894387443,0.02762797343093586,6.7335983734437971e-06,8.2275220473854106e-06,4.2298008308347387e-06,0.041905363469317947,0.00020258611085507291,0.0049645039364876751,0.0091483135738577737,0.016222118985916387,1.2716427996482358e-06,7.3711542426552388e-13,2.3973888289455387e-11,5.0130683801111823e-10,7.8735811915022401e-06,0.00062568700384069945,5.9507776897223194e-05,8.0264638221109265e-05,2.0933972329275361e-05,0.00012780544538192509,3.7494825220466275e-11,0.00018478138963517901,0.00020062982184628451,5.0302869949017792e-06,5.0363363671730639e-06,7.2670481536928091e-07,1.7365299932328989e-09,8.0070605810797585e-09,2.6813626242491731e-05,1.3901118813752329e-14,7.9453344929195151e-15
7.67459345638136e-07,0.7328956379239251,1.5112914664501684e-06,4.6351369780093653e-07,0.00011991915603163594,2.3823606843928465e-08,0.00079734135047228219,0.0,0.0,0.0020137115669318141,0.0099037600694612087,154.0,0.0,0.54092222062803919,1.0,18.968310562824772,0.0217149243356143,1.0517201609799453e-07,0.014354485642498423,0.046077090974523637,0.068962484499350302,0.0020708489371340164,1.2375076036116741e-08,8.0815104821069825e-05,0.1100435840227374,2.7810891098385789e-11,0.079479601100098635,1.071967420474451e-05,0.056692683397768596,0.027639854957840694,6.736447905128932e-06,8.2599413524451213e-06,4.2315908092792857e-06,0.042146159105766134,0.00020277278227869231,0.0049890219355716485,0.0092274820410257873,0.016277875085570086,1.2789531392482335e-06,7.3601858465541919e-13,2.411146634217416e-11,5.0305838828661621e-10,7.9093485193777743e-06,0.00063129331885654219,6.0040921043867864e-05,8.0987273314258055e-05,2.1122847533411893e-05,0.00012968223473655167,3.7832397004670056e-11,0.00018765597721470695,0.00020330688346127009,5.0472015514491841e-06,5.1164355222605725e-06,7.3825860320544928e-07,1.7641482182510934e-09,8.1363775208756684e-09,2.724673929623608e-05,1.4122130941471179e-14,8.0716563599033304e-15
7.71313761799656e-07,0.732895917618689,1.5110686975947898e-06,4.6606564751550624e-07,0.00012052982435018189,2.4023059285135525e-08,0.00080593642743266396,0.0,0.0,0.0020143631491594165,0.0099655065990157041,154.0,0.0,0.53951270518851324,1.0,18.968188012868151,0.021723393298000427,1.0495762015911991e-07,0.014288647461366702,0.046008358088633357,0.069192334940331252,0.0020613385215094166,1.2356531681373654e-08,8.069400167309547e-05,0.1104739473054942,2.7683169047533435e-11,0.079835545427977744,1.0670510957093836e-05,0.056913972888275502,0.027651344516995063,6.7392020579995793e-06,8.2922943575434292e-06,4.233320874605476e-06,0.042386279529953629,0.00020295352078679622,0.0050132768494868824,0.009306598167217588,0.016333141050963357,1.2862429841291771e-06,7.3491564389952983e-13,2.4248656930089597e-11,5.0479496932326894e-10,7.9449319910754508e-06,0.00063690299350377692,6.0574383077535466e-05,8.1710357528254563e-05,2.1311840779640937e-05,0.00013157168860583005,3.8170178591235914e-11,0.00019055427875587849,0.00020599877336532172,5.0640535651258576e-06,5.1972180187307844e-06,7.4991087583273828e-07,1.7920020598764226e-09,8.2668202737364592e-09,2.7683623678271634e-05,1.4345026982374644e-14,8.1990549978008551e-15
7.751681779611761e-07,0.7328961961269628,1.5108345988691512e-06,4.6861317548498596e-07,0.0001211383357583825,2.4222829299060539e-08,0.00081455907069929025,0.0,0.0,0.0020150128007386074,0.01002713612568279,154.0,0.0,0.53810894706574064,1.0,18.968065964933523,0.021731395379071469,1.0474411265463922e-07,0.014223163985607891,0.045939251947942635,0.069421335840958692,0.0020518794457670612,1.23378876584397e-08,8.0572247563159819e-05,0.11090343279670316,2.7556136420133649e-11,0.080190027015426171,1.0621612538515882e-05,0.057134247853875275,0.027662450349872934,6.7418628393298136e-06,8.3245813378489009e-06,4.2349922867117468e-06,0.042625724080156746,0.0002031284457647804,0.0050372697497393058,0.009385659420528554,0.016387920161963884,1.2935123140714699e-06,7.3380677706297566e-13,2.4385459690758214e-11,5.0651667973213309e-10,7.9803323632166958e-06,0.00064251581576337577,6.110814283444185e-05,8.243386330440362e-05,2.1500944832956916e-05,0.0001334737437284538,3.8508157106399331e-11,0.00019347626787434013,0.00020870541681104813,5.0808432876835494e-06,5.2786831873714714e-06,7.6166153557580587e-07,1.8200912873665179e-09,8.3983878620850547e-09,2.81242761177111e-05,1.4569805068033184e-14,8.327529338691118e-15
7.790225941226962e-07,0.7328964734644954,1.5105894816514406e-06,4.7115629288631975e-07,0.00012174469480607118,2.4422914591692677e-08,0.00082320899648897789,0.0,0.0,0.0020156606544188397,0.010088648491059195,154.0,0.0,0.53671091340148225,1.0,18.967944416357085,0.021738935442378673,1.0453148926093238e-07,0.014158034112050593,0.045869783235323924,0.069649490614717285,0.0020424715487077499,1.2319146878293508e-08,8.0449861649124597e-05,0.11133204413125493,2.7429791159495352e-11,0.080543049563832167,1.05729781271791e-05,0.057353513765889444,0.027673180498582112,6.7444322124328327e-06,8.356802566894191e-06,4.23660627981342e-06,0.042864492177707623,0.00020329767399088523,0.0050610017450083465,0.0094646633257488063,0.016442215691246636,1.3007611113802851e-06,7.3269215376994573e-13,2.4521874309312214e-11,5.082236179413702e-10,8.0155503970602074e-06,0.00064813157655703695,6.164218043071852e-05,8.3157763465586775e-05,2.169015255867292e-05,0.00013538833644114828,3.8846319854634228e-11,0.00019642191726732512,0.00021142673931903581,5.0975709695006864e-06,5.3608303254527215e-06,7.7351047993534639e-07,1.8484156584191869e-09,8.5310792513281163e-09,2.8568693152614734e-05,1.4796463237740333e-14,8.457078261911085e-15
7.828770102842163e-07,0.73289674964659,1.5103336517025566e-06,4.7369501135056298e-07,0.00012234890614114515,2.4623312911644119e-08,0.00083188592303233956,0.0,0.0,0.0020163068379991022,0.010150043550718366,154.0,0.0,0.53531857156386675,1.0,18.967823364479184,0.021746018308675501,1.043197438421337e-07,0.014093256692959725,0.045799962419733477,0.069876802656501549,0.0020331146626981758,1.2300312110596539e-08,8.0326861881382713e-05,0.1117597849224609,2.7304130913740176e-11,0.080894616839575495,1.0524606867879074e-05,0.057571776078285467,0.027683542810883172,6.7469120888232978e-06,8.3889583165875262e-06,4.2381640537936642e-06,0.043102583324732401,0.000203461319688478,0.0050844739794836599,0.0095436074631173057,0.016496030903656259,1.3079893608167917e-06,7.3157194201833484e-13,2.4657900516753023e-11,5.099158821518907e-10,8.050586858166398e-06,0.00065375006971518537,6.2176476259308448e-05,8.3882031212119201e-05,2.1879456921326589e-05,0.00013731540269494368,3.9184654316739404e-11,0.00019939119873258303,0.0002141626666808119,5.1142368595916179e-06,5.4436586972582109e-06,7.854576016605097e-07,1.8769749193611688e-09,8.6648933507395508e-09,2.9016871132949726e-05,1.5024999439896929e-14,8.5877005948471955e-15
7.867314264457364e-07,0.7328970246882357,1.5100674092723999e-06,4.7622934294934078e-07,0.00012295097450625529,2.4824022049420552e-08,0.00084058957056840891,0.0,0.0,0.0020169514745207698,0.010211321173778485,154.0,0.0,0.53393188914562317,1.0,18.967702806643196,0.021752648756276034,1.0410887201830206e-07,0.014028830538250173,0.045729799759018058,0.070103275342739496,0.0020238086140411489,1.2281386146182706e-08,8.0203266612383881e-05,0.11218665876220216,2.7179153443751831e-11,0.081244732671651096,1.0476497873739214e-05,0.057789040227003999,0.027693544945063795,6.7493043378367591e-06,8.4210488572240995e-06,4.2396667837066031e-06,0.043339997101943362,0.00020361949457793331,0.0051076876312487933,0.0096224894671018205,0.01654936905559817,1.3151970495310735e-06,7.3044630475152665e-13,2.4793538089099174e-11,5.11593570341292e-10,8.0854425160738394e-06,0.00065937109194485794,6.2711010986959189e-05,8.4606640117611419e-05,2.2068850983596188e-05,0.00013925487807120611,3.9523148147885092e-11,0.00020238408318708778,0.00021691312496159354,5.1308412056157899e-06,5.5271675346028253e-06,7.9750278882769978e-07,1.9057688053214292e-09,8.7998290143356251e-09,2.9468806223522889e-05,1.525541153351945e-14,8.7193951137971249e-15
