Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504)
1.1878933816947647e-07,0.4436940586724078,7.6667935672653158e-07,5.493625393947285e-08,1.9322262844256735e-05,1.0444611727163945e-09,2.3008623427703318e-05,0.0,0.0,0.0015069160517071649,0.00097528716623671539,154.0,0.0,0.82627985617253308,1.0,18.986869330223627,0.0088119415270026171,2.1375255289778865e-07,0.026473755635003249,0.042338508609525032,0.020394499939379248,0.0056288492850241484,1.7738883519527754e-08,0.00011552907620750213,0.03069422045781782,7.1791240071004741e-11,0.017572220011787452,2.2502559232633355e-05,0.0102035486392187,0.0096034645130347422,3.7041370228663678e-06,2.4614277899392479e-06,2.3077230987816616e-06,0.0065687263796114503,2.8111647300522627e-05,0.00012813943690843268,0.00014005341871001982,0.004847388121522197,2.2573323075785927e-07,1.0048824862208024e-12,6.7182179831917393e-12,1.8079849361085728e-10,2.4114429199649474e-06,2.9261470861968949e-05,4.0370442715931092e-06,3.7399813092277253e-06,1.3131677877040901e-06,1.466898234199726e-06,1.8340716198677359e-12,1.4777272425199363e-06,1.4632602243610141e-06,1.5951616948051386e-06,3.1129962243279373e-08,6.6125671869521891e-09,1.2088023269074292e-11,3.58948045649042e-11,1.1472319179006349e-07,1.1982694232962485e-16,6.8563955556997406e-17,5.8336511052853587e-08,1.0584084247495812e-12,3.5934267309072519e-09,1.0100867426217856e-13,4.0455447710255734e-15,7.7602857162099412e-13,1.7331626188699385e-08,7.4947581329868553e-09,9.8368680557125283e-09
1.2002126675231844e-07,0.4436941393940868,7.7124565388195223e-07,5.5964128793167944e-08,1.9822055933239703e-05,1.0768395204758349e-09,2.3947616879915831e-05,0.0,0.0,0.0015200647379144177,0.0010032430041671417,154.0,0.0,0.82471318926933257,1.0,18.986707085899635,0.0088839023183469121,2.1338912032747855e-07,0.026536413746222679,0.042564082618502939,0.020583647287417354,0.0056421292768972396,1.7833238325203991e-08,0.00011614359680002973,0.030985859239442127,7.196061520350498e-11,0.017864567070027329,2.2556138499510714e-05,0.010367321730097717,0.0097425875003253563,3.757765233866797e-06,2.4850037008660618e-06,2.3411343176539935e-06,0.0067173990842044782,2.8997137649284271e-05,0.00013349144229193204,0.00014605697890610923,0.0049527616514597351,2.3085299927698338e-07,1.0102276425592308e-12,6.870133651971215e-12,1.8473639101984661e-10,2.4661692799354003e-06,3.0260059707552143e-05,4.1749518942345282e-06,3.8705028071112469e-06,1.3595493996961717e-06,1.5434782186042963e-06,1.8980788388890068e-12,1.5504877400336694e-06,1.5442125261892059e-06,1.6100753079779404e-06,3.2614108719394609e-08,6.9279315498347324e-09,1.2664331623779632e-11,3.7714029976659604e-11,1.2054267065072154e-07,1.2554168915433596e-16,7.1833885004320176e-17,6.19610281604358e-08,1.1241686194262562e-12,3.7831014557374388e-09,1.0633936846227203e-13,4.2590840070773696e-15,8.1698321641180684e-13,1.8471588188518732e-08,7.9391595152477664e-09,1.0532428673270963e-08
1.2158920108114608e-07,0.44369424197916146,7.7695688037054833e-07,5.72793791300359e-08,2.0464966745253778e-05,1.1187696189521309e-09,2.5178604173250842e-05,0.0,0.0,0.0015364938029849293,0.0010393402020266202,154.0,0.0,0.82272613448213516,1.0,18.986500205798123,0.008974984288810996,2.1292820986742805e-07,0.026612237925181397,0.042845994278864027,0.020823781044547147,0.0056581964107599147,1.7951152187828741e-08,0.00011691155455191693,0.03135632540787317,7.2165537988585597e-11,0.018238072693720239,2.262098730657212e-05,0.010576312457522045,0.0099192432018168058,3.8258597844499184e-06,2.5149519132536051e-06,2.383558296320886e-06,0.0069085099577040742,3.0142570485182301e-05,0.00014051377224150033,0.00015394758418884179,0.0050878409348467744,2.3743442673693676e-07,1.0169074092762054e-12,7.0654088020639218e-12,1.8978470809253555e-10,2.5364104689487839e-06,3.1560325710144344e-05,4.3545257605072633e-06,4.0405671077928348e-06,1.420003712331796e-06,1.6451904054867472e-06,1.9814776900694221e-12,1.6469019647848146e-06,1.6519837934203736e-06,1.6290089979819337e-06,3.4574849999055805e-08,7.3445711173833746e-09,1.3425706438873838e-11,4.0124970685003574e-11,1.2825530593346962e-07,1.3309165334166854e-16,7.6153910191727615e-17,6.6829681058963305e-08,1.2125013703242846e-12,4.0349883747588779e-09,1.1341840761434073e-13,4.5426628567858113e-15,8.7137004386802336e-13,2.0009182170997545e-08,8.5337557063712168e-09,1.147542646462633e-08
1.2315713540997372e-07,0.44369434433695604,7.8255734970647059e-07,5.860228122839555e-08,2.1115301263654875e-05,1.1615005869431451e-09,2.6450217971286453e-05,0.0,0.0,0.0015525824777430435,0.0010760071735336574,154.0,0.0,0.82074679430332609,1.0,18.986292917597527,0.0090655022189810152,2.124691302662882e-07,0.026683761185896094,0.043122166523244534,0.021063241677529165,0.0056733483823467245,1.8066658473532726e-08,0.00011766383194604455,0.031725992122744684,7.2358788634464068e-11,0.018613115790271736,2.2682170550612709e-05,0.010785886131336958,0.010095392870624937,3.8937575641183725e-06,2.5448354324737014e-06,2.4258596863616484e-06,0.0071016980238206356,3.1308233663796725e-05,0.00014777441322589687,0.0001621215695961481,0.0052239651957513965,2.4408764904364047e-07,1.0234507878051952e-12,7.262801475914849e-12,1.9487240579230498e-10,2.6072927874452918e-06,3.2893548663279216e-05,4.5386554405134303e-06,4.215067076541554e-06,1.4820582031425911e-06,1.751785588291782e-06,2.0670517753973682e-12,1.7476916536593685e-06,1.765210489855288e-06,1.6478895867477705e-06,3.6617559579733363e-08,7.778632784706989e-09,1.4218910468091897e-11,4.2645325297289641e-11,1.3631833736389332e-07,1.409573250126317e-16,8.0654580511621598e-17,7.1995909058773107e-08,1.3062330754392365e-12,4.2989007355526404e-09,1.2083530288518622e-13,4.8397801665263448e-15,9.2835255413468757e-13,2.1648234556320908e-08,9.1619175718198208e-09,1.2486316984501087e-08
1.2472506973880137e-07,0.443694446409953,7.8804900203124768e-07,5.9932606457570598e-08,2.177285290111751e-05,1.2050254878977896e-09,2.7762910801069621e-05,0.0,0.0,0.0015683334216248102,0.0011132344469496757,154.0,0.0,0.81877513331907292,1.0,18.986085244771658,0.009155458943309807,2.1201188358626417e-07,0.02675108323703233,0.043392674952610226,0.021302031714047029,0.0056876064426863576,1.8179788891757296e-08,0.00011840063579444432,0.032094862555948636,7.2540638206844017e-11,0.018989638479217183,2.2739773138786018e-05,0.010996009231481328,0.0102709906934823,3.9614409093191238e-06,2.5746545152884862e-06,2.4680274834169276e-06,0.0072969229535722073,3.2493671722747611e-05,0.00015527588506198008,0.00017058295243704147,0.0053610957599201509,2.5081127565949146e-07,1.0298595754427609e-12,7.4622703903341858e-12,1.9999804227076209e-10,2.6787971729468901e-06,3.4259851136791985e-05,4.727357900298746e-06,4.3940216340746195e-06,1.5457201178145072e-06,1.8634024402243403e-06,2.1548103735231046e-12,1.852975728188095e-06,1.884051162753339e-06,1.6667172737579513e-06,3.8743888642041124e-08,8.2304674658455008e-09,1.5044584886422361e-11,4.5277682338398151e-11,1.4474007022947118e-07,1.4914506311292786e-16,8.5339534498600201e-17,7.7472152832043709e-08,1.4055894480145668e-12,4.5751478639740216e-09,1.2859873722902429e-13,5.1507841809524869e-15,9.8799745676272978e-13,2.3393537590230172e-08,9.8248424687430877e-09,1.356869512148708e-08
1.26293004067629e-07,0.44369454814308296,7.9343375151859723e-07,6.1270130613453025e-08,2.2437416266777123e-05,1.249337175710353e-09,2.911711898194091e-05,0.0,0.0,0.0015837495630990346,0.0011510124306033387,154.0,0.0,0.81681111568758968,1.0,18.985877210562325,0.0092448572824426253,2.1155646650938175e-07,0.026814302427373028,0.043657595078288237,0.021540153670275241,0.0057009915521429935,1.8290575120056946e-08,0.00011912217263490354,0.032462939864608305,7.2711354041602047e-11,0.019367583944447476,2.2793878823217706e-05,0.011206649018174754,0.010445992207847303,4.0288926788439205e-06,2.6044094172762917e-06,2.5100510083240368e-06,0.0074941444081459002,3.3698413172220878e-05,0.00016302056561282841,0.00017933562243931908,0.0054991943428939899,2.5760391555900971e-07,1.0361355675884946e-12,7.6637742551285927e-12,2.0516019003936916e-10,2.7509047042651754e-06,3.5659343512142063e-05,4.9206484188260045e-06,4.5774480131051659e-06,1.6109960832910932e-06,1.9801800218824025e-06,2.244761935307253e-12,1.9628735942072639e-06,2.008664191547875e-06,1.6854922575944443e-06,4.095546275456109e-08,8.7004206154264852e-09,1.5903360923774637e-11,4.802460481660235e-11,1.5352872845262605e-07,1.576611276577215e-16,9.0212354080059771e-17,8.32710776500601e-08,1.5108002762364425e-12,4.8640367573721338e-09,1.3671732776434844e-13,5.4760205232433772e-15,1.0503709555005896e-12,2.5250004792027732e-08,1.0523738271451975e-08,1.4726266520575757e-08
1.277041449635739e-07,0.4436946393687236,7.9819018478684978e-07,6.2479875667683036e-08,2.3041349716515148e-05,1.2898843365937072e-09,3.0371749574470061e-05,0.0,0.0,0.0015973404556554067,0.0011854754623425534,154.0,0.0,0.81505000495173219,1.0,18.985689689802275,0.0093248406884458013,2.1114812985510615e-07,0.026867771924168882,0.043891307490210051,0.021753894292495388,0.0057123088633277454,1.838830475777334e-08,0.0001197586732824732,0.032793533918256568,7.285569682448512e-11,0.019708905227577143,2.2839652361412028e-05,0.011396640153963711,0.010602948063684588,4.0893875299112916e-06,2.6311341647284368e-06,2.5477402644399634e-06,0.0076733174250689972,3.4798783041968283e-05,0.00017020057121195194,0.00018746518601679704,0.0056242794127656327,2.6377514868824738e-07,1.0416719089065643e-12,7.8468335132298556e-12,2.0983617257356591e-10,2.8163016575532891e-06,3.6947345597767361e-05,5.098543968293152e-06,4.7463680667386102e-06,1.6711294522410485e-06,2.0898074497613273e-06,2.3275996534689173e-12,2.0658254999585584e-06,2.1258819433403557e-06,1.7023448452286688e-06,4.3020086129562304e-08,9.1391507021435344e-09,1.6705074656083572e-11,5.0596884834699189e-11,1.6175896895717563e-07,1.6561139618911225e-16,9.4761430002792345e-17,8.8776645937419407e-08,1.610688690924351e-12,5.1350971349760464e-09,1.4433478142106113e-13,5.7811852000746638e-15,1.1088943226216843e-12,2.7020028592098422e-08,1.1184505742983605e-08,1.5835522849114825e-08
1.2911528585951877e-07,0.4436947302395872,8.0286291334469287e-07,6.3695116511054046e-08,2.3650649886348555e-05,1.331057383270288e-09,3.1660643316505527e-05,0.0,0.0,0.0016106652047956041,0.0012203695898366348,154.0,0.0,0.81329502934394793,1.0,18.985501911536986,0.0094043761127425764,2.1074125639135878e-07,0.026918066381219134,0.044120609248361302,0.021967097616222071,0.0057229506837268513,1.8484184340616404e-08,0.00012038312488703882,0.033123490366597834,7.2991424296564819e-11,0.020051293850136695,2.2882719684243564e-05,0.011587001119364181,0.010759355465534647,4.1496695800281753e-06,2.6578073163786687e-06,2.5852969444744507e-06,0.0078540456212222581,3.591403026126235e-05,0.00017758091597289702,0.00019583638826719518,0.0057500905843388761,2.7000014408445416e-07,1.0471034461575845e-12,8.0314776201614582e-12,2.1453956651643722e-10,2.8821583884137641e-06,3.8262374968625723e-05,5.2801757038319417e-06,4.9189331537685773e-06,1.7325790575898201e-06,2.2038297063976629e-06,2.4122248816674929e-12,2.1726992556471479e-06,2.2480183023237415e-06,1.7191550468852813e-06,4.5156200285189053e-08,9.593075729937183e-09,1.7534549076207548e-11,5.3265845592585062e-11,1.7029887863054227e-07,1.738370136549891e-16,9.9468058240060204e-17,9.4563557199678918e-08,1.7156815579284025e-12,5.4168639523954326e-09,1.5225300784430655e-13,6.0984033806790176e-15,1.1697284687015356e-12,2.888792342555905e-08,1.1876289518841582e-08,1.7011633906717465e-08
1.3052642675546365e-07,0.4436948207203958,8.0745327638134908e-07,6.4915698736741859e-08,2.4265170437853462e-05,1.3728507414241666e-09,3.2984084879346906e-05,0.0,0.0,0.0016237264254111256,0.0012556876378261559,154.0,0.0,0.81154616201475782,1.0,18.985313892174737,0.0094834655828518709,2.1033583712432181e-07,0.026965254582661319,0.044345555021003347,0.022179765451403623,0.0057329316711108511,1.8578236856902296e-08,0.00012099567709190216,0.033452811479846759,7.3118723399139727e-11,0.02039471056135974,2.292313937262623e-05,0.011777709624716238,0.01091518478725953,4.209727411445204e-06,2.6844290560289211e-06,2.622713934838645e-06,0.0080362997030531853,3.704378168852835e-05,0.00018516303243101733,0.00020445179000507313,0.0058766008420031695,2.7627789132054163e-07,1.0524314813401143e-12,8.2176765976709323e-12,2.1926936421915696e-10,2.9484614457018791e-06,3.9604487649753818e-05,5.4655513805641435e-06,5.0951524444642636e-06,1.7953484856900441e-06,2.3223486450910907e-06,2.4986421169709516e-12,2.2835826909923141e-06,2.3751878611867335e-06,1.7359230054235255e-06,4.736493347387107e-08,1.0062435432441708e-08,1.8392222300850678e-11,5.6033295495118922e-11,1.791542611122017e-07,1.8234232429077467e-16,1.0433472452635155e-16,1.0064148471414204e-07,1.8259543811810954e-12,5.709555222283354e-09,1.6047812544249131e-13,6.4279205076527566e-15,1.2329204003578263e-12,3.0857519069694347e-08,1.2599988692398427e-08,1.825753037729593e-08
1.3179645356181406e-07,0.4436949017916202,8.1151527266126116e-07,6.6018664262237155e-08,2.4822582480101028e-05,1.4109904467407999e-09,3.4204947542332838e-05,0.0,0.0,0.0016352584717997493,0.0012878303716994497,154.0,0.0,0.8099773816615351,1.0,18.985144482024257,0.0095542664835485333,2.0997219755006184e-07,0.02700512420601597,0.044544326890573839,0.022370710149994647,0.0057413614999157628,1.8661340907577036e-08,0.00012153692336077194,0.03374865913848548,7.3226238777912419e-11,0.02070463271724864,2.2957301136325959e-05,0.011949626394320487,0.011054913135502975,4.2635785874404856e-06,2.7083448157145045e-06,2.6562640813285314e-06,0.0082016088579379802,3.8072644139630602e-05,0.00019216055824958632,0.00021241648657674769,0.0059910357104075917,2.8197213354578042e-07,1.057139290980042e-12,8.386560377513093e-12,2.2354793365023847e-10,3.0085047872257235e-06,4.0835585600299803e-05,5.6355961388461851e-06,5.25688089536369e-06,1.8529720772328103e-06,2.4329445774351787e-06,2.5779531026115697e-12,2.3868787951937184e-06,2.4940382168158777e-06,1.7509781678218104e-06,4.9415799878249429e-08,1.0498250703685288e-08,1.9188594366493246e-11,5.8609686385706802e-11,1.8739857736458013e-07,1.9023977318126348e-16,1.0885357750055406e-16,1.0636853868117322e-07,1.9298612499894465e-12,5.982496265855338e-09,1.6814813229989937e-13,6.7352024726440438e-15,1.2918475292486191e-12,3.272033659092372e-08,1.3279352637194002e-08,1.9440983953729717e-08
1.3306648036816446e-07,0.4436949824958021,8.1551257310168243e-07,6.7125724871890035e-08,2.5384000828532392e-05,1.4496238220886237e-09,3.5454208945350872e-05,0.0,0.0,0.0016465813623615651,0.0013203053589465744,154.0,0.0,0.8084135073105353,1.0,18.984974901426103,0.0096247092615654398,2.0960972665947454e-07,0.027042581524724454,0.044739654140210833,0.022561223871032557,0.0057492781644187243,1.874300021168093e-08,0.00012206876024725161,0.0340439956471775,7.332720917952384e-11,0.021015328702062096,2.2989406690276582e-05,0.012121791438113877,0.011194129576925536,4.3172313205669844e-06,2.7322192127524783e-06,2.6896905964441151e-06,0.0083681090744119491,3.9112663151754553e-05,0.00019932350935297457,0.00022058272671744388,0.0061059959460081636,2.8770755564038269e-07,1.0617652568079225e-12,8.556657650572587e-12,2.2784636466483816e-10,3.0688892261751809e-06,4.2088690837590829e-05,5.8086831523468158e-06,5.4215810804352884e-06,1.9116694057504391e-06,2.5473396604476065e-06,2.6587214150074629e-12,2.4935582875517108e-06,2.6171408269849811e-06,1.7659993317945659e-06,5.152718185812312e-08,1.0946928013706309e-08,2.0008465329582447e-11,6.1268589549772985e-11,1.9590720803247749e-07,1.9837029626763989e-16,1.1350579354401174e-16,1.123464901311386e-07,2.0383201936338797e-12,6.2646168937094929e-09,1.7607600337093551e-13,7.0528189798177363e-15,1.3527557791579932e-12,3.4671595788121575e-08,1.3985962242397106e-08,2.0685633545724471e-08
1.3433650717451487e-07,0.44369506281018173,8.1944611559434929e-07,6.8236773768370997e-08,2.5949321753706244e-05,1.4887466251130946e-09,3.6732055084295415e-05,0.0,0.0,0.0016576972504659879,0.0013531073052150907,154.0,0.0,0.80685451905784433,1.0,18.984805161949115,0.0096947953761116305,2.0924841752753024e-07,0.027077674709689255,0.044931576211964662,0.022751307917681207,0.0057566919287181566,1.8823231356564223e-08,0.00012259129571589531,0.034338822639874256,7.3421765508980045e-11,0.021326771282607886,2.3019497063072273e-05,0.012294189500704822,0.011332814317278171,4.3706779840885015e-06,2.7560523794431358e-06,2.7229887284895459e-06,0.0085357791846126241,4.0163550985045066e-05,0.00020665272871372525,0.00022895218955447461,0.0062214625071453098,2.9348342729621197e-07,1.0663103182448317e-12,8.727946757757126e-12,2.321639468283459e-10,3.1296052206956414e-06,4.3363829011505139e-05,5.9848159717974302e-06,5.5892575701244139e-06,1.9714423087772176e-06,2.6656081668878122e-06,2.7409492954898372e-12,2.6036855090712799e-06,2.7445782075829753e-06,1.7809866002082548e-06,5.3699861889092153e-08,1.1408633599901513e-08,2.0852139036871044e-11,6.4011278174884666e-11,2.0468423974598999e-07,2.0673690595319648e-16,1.1829309632821497e-16,1.1858265428345779e-07,2.1514639334009602e-12,6.556071445202913e-09,1.8426606942200007e-13,7.3809437872196894e-15,1.4156784225785826e-12,3.6714246720670335e-08,1.4720482168844638e-08,2.1993764551825699e-08
1.3560653398086527e-07,0.44369514271289634,8.2331682575853078e-07,6.9351705938804798e-08,2.6518442576612968e-05,1.5283545679478754e-09,3.8038665262770806e-05,0.0,0.0,0.0016686083553167082,0.0013862309060991298,154.0,0.0,0.80530039692019972,1.0,18.984635275031401,0.0097645262804510885,2.0888826618722279e-07,0.027110451300606964,0.04512013238978687,0.02294096358791518,0.0057636129221018016,1.8902050842999445e-08,0.00012310463726222857,0.034633141743813697,7.3510036959060158e-11,0.021638933652994019,2.3047612746642222e-05,0.012466805632161095,0.011470948125073462,4.4239111682865216e-06,2.7798444475465946e-06,2.7561538610896705e-06,0.0087045980995030803,4.1225015639618086e-05,0.00021414899531920214,0.00023752649383632966,0.0063374165688706435,2.9929902087742595e-07,1.070775410152663e-12,8.900406121497789e-12,2.3649997772988105e-10,3.1906433187935828e-06,4.4661021147056489e-05,6.1639975078249162e-06,5.7599142899936359e-06,2.0322923867381017e-06,2.7878243212499127e-06,2.8246386691416844e-12,2.7173248615743049e-06,2.8764324679597462e-06,1.7959400755219583e-06,5.5934609379550787e-08,1.1883530915119302e-08,2.1719914260547355e-11,6.6839010227346762e-11,2.1373371047942979e-07,2.153425641821271e-16,1.2321718065240187e-16,1.2508442428565208e-07,2.2694266044412624e-12,6.85701267262186e-09,1.9272261645811861e-13,7.7197488661426109e-15,1.4806483881116625e-12,3.8851288381583797e-08,1.548357943247025e-08,2.336770894911355e-08
1.3687656078721567e-07,0.4436952221829647,8.2712561689762639e-07,7.0470418136760804e-08,2.7091261718814218e-05,1.5684433221249355e-09,3.9374212149843374e-05,0.0,0.0,0.0016793169564617884,0.001419670851615717,154.0,0.0,0.80375112084616718,1.0,18.984465251977557,0.0098339034219088149,2.0852926985802807e-07,0.027140958203039446,0.045305361786980677,0.02313019217450361,0.0057700511384297304,1.897947509201757e-08,0.00012360889189602081,0.034926954579494587,7.3592150997750232e-11,0.021951789430396777,2.3073793693704253e-05,0.012639625183983091,0.011608512327973664,4.4769236793008571e-06,2.8035955482804154e-06,2.7891815123909122e-06,0.0088745448176184606,4.2296761187703529e-05,0.00022181302407948706,0.0002463071975052851,0.0064538395273698547,3.0515361172424628e-07,1.0751614629863463e-12,9.0740142548107852e-12,2.4085376314846412e-10,3.2519941611021863e-06,4.5980283727857266e-05,6.3462300425113595e-06,5.9335545318409095e-06,2.094221006952461e-06,2.9140622742453138e-06,2.9097911502502194e-12,2.8345407900019898e-06,3.0127852727851184e-06,1.8108598597859024e-06,5.8232180497578321e-08,1.2371780591036753e-08,2.2612084631261406e-11,6.9753028037080111e-11,2.2305960821443779e-07,2.2419018177590331e-16,1.2827971206382985e-16,1.3185926866436834e-07,2.3923437095228792e-12,7.1675916814306214e-09,2.0144988404967851e-13,8.0694043338572211e-15,1.5476982476107764e-12,4.1085768184218774e-08,1.6275923147519362e-08,2.4809845036699418e-08
1.3814658759356608e-07,0.44369530120025896,8.3087338997637444e-07,7.1592808863734031e-08,2.7667678748271924e-05,1.6090085232843548e-09,4.0738861842415849e-05,0.0,0.0,0.0016898253885280178,0.0014534218304735069,154.0,0.0,0.80220667072677887,1.0,18.984295103955962,0.0099029282418782449,2.0817142076233376e-07,0.027169241686151369,0.045487303334257559,0.023318994964998854,0.005776016435670943,1.9055520480548014e-08,0.00012410416618594829,0.035220262760657553,7.3668233348269182e-11,0.022265312650772976,2.3098079315799796e-05,0.012812633805056078,0.01174548880889543,4.5297085384540802e-06,2.8273058123175729e-06,2.8220673344176164e-06,0.0090455984333578602,4.3378488103099358e-05,0.00022964546580187426,0.00025529579733634647,0.0065707130039564859,3.1104647844098817e-07,1.079469404154208e-12,9.2487497701959014e-12,2.4522461720163042e-10,3.3136484834234904e-06,4.7321628780229513e-05,6.5315152410394986e-06,6.1101809649347893e-06,2.1572293076858786e-06,3.0443960778257628e-06,2.9964080478169216e-12,2.9553977650431686e-06,3.1537178051383367e-06,1.8257460546402279e-06,6.0593318018765824e-08,1.2873540405700511e-08,2.3528938579902988e-11,7.2754557913377454e-11,2.3266586970207782e-07,2.3328261784516139e-16,1.3348232652123368e-16,1.3891472874965162e-07,2.5203520722996166e-12,7.4879578742365619e-09,2.1045206377063679e-13,8.4300783905272385e-15,1.6168602041806079e-12,4.3420781428273042e-08,1.7098184275892148e-08,2.6322597152380904e-08
1.3941661439991648e-07,0.44369537974549295,8.3456103361562071e-07,7.2718778350211006e-08,2.8247594421375961e-05,1.650045775701085e-09,4.2132773931518579e-05,0.0,0.0,0.0017001360361598597,0.0014874785341525555,154.0,0.0,0.8006670264056942,1.0,18.9841248419966,0.0099716021758299508,2.0781471430159932e-07,0.027195347381045752,0.045665995768562333,0.023507373241721977,0.0057815185355563556,1.9130203282419845e-08,0.00012459056613273387,0.035513067894261389,7.37384080040812e-11,0.022579477764526564,2.3120508481829513e-05,0.012985817437587558,0.011881860001868087,4.5822589795223031e-06,2.8509753697847246e-06,2.8548071116828248e-06,0.009217738144868929,4.4469893587574701e-05,0.00023764690722510938,0.00026449372863606726,0.0066880188486901498,3.1697690316996787e-07,1.083700155605679e-12,9.4245913871017024e-12,2.4961186248518949e-10,3.3755971190740702e-06,4.8685063957776032e-05,6.7198541634058132e-06,6.2897956473388592e-06,2.2213182022390585e-06,3.178899660720464e-06,3.0844903711105004e-12,3.0799602660721899e-06,3.2993107307639662e-06,1.8405987613139674e-06,6.301875119239693e-08,1.3388965254985955e-08,2.4470759284487419e-11,7.5844809788994192e-11,2.4255637931589952e-07,2.4262267927240247e-16,1.3882663009886909e-16,1.4625841607884856e-07,2.6535897902094677e-12,7.8182588981605711e-09,2.1973329770927062e-13,8.8019372599578442e-15,1.688166080738576e-12,4.5859470747997105e-08,1.795103538237217e-08,2.7908435365624942e-08
1.4068664120626688e-07,0.44369545780020464,8.3818942410246234e-07,7.3848228536387763e-08,2.8830910721390828e-05,1.6915506566333636e-09,4.3556101572099772e-05,0.0,0.0,0.0017102513291576528,0.0015218356608006317,154.0,0.0,0.7991321676889076,1.0,18.983954476988977,0.010039926653321421,2.0745914875590585e-07,0.027219320279650867,0.045841477622372652,0.023695328281753993,0.0057865670233450102,1.9203539666482412e-08,0.00012506819713796368,0.035805371580467794,7.3802797224386014e-11,0.022894259632136992,2.3141119517054928e-05,0.013159162313035207,0.012017608887656567,4.6345684470835675e-06,2.8746043502607679e-06,2.8873967601318108e-06,0.0093909432615423959,4.5570671893663562e-05,0.00024581787111099975,0.00027390236499929481,0.0068057391436428857,3.2294417185193562e-07,1.0878546336327217e-12,9.6015179396048068e-12,2.5401483019667196e-10,3.4378310010461913e-06,5.0070592626258498e-05,6.91124727617704e-06,6.4724000373021071e-06,2.286488383064997e-06,3.3176468044943405e-06,3.1740388352527565e-12,3.2082927644009255e-06,3.4496441635058644e-06,1.8554180806242201e-06,6.5509195624912811e-08,1.3918207128077383e-08,2.543782462494367e-11,7.9024976891655986e-11,2.5273496799293822e-07,2.5221312026767115e-16,1.4431419873227442e-16,1.5389800978528096e-07,2.7921961870968851e-12,8.1586405955573503e-09,2.292976770872309e-13,9.1851451341157144e-15,1.7616473094046814e-12,4.8405025544301089e-08,1.8835150395990184e-08,2.9569875148310906e-08
1.419566680126173e-07,0.4436955353467307,8.4175942541385831e-07,7.4981063052599626e-08,2.9417530893533914e-05,1.7335187204977734e-09,4.5008991555930374e-05,0.0,0.0,0.0017201737378095131,0.0015564879189517223,154.0,0.0,0.7976020743540243,1.0,18.983784019680066,0.010107903098007902,2.0710471569147275e-07,0.027241204734103602,0.046013787213422294,0.023882861356933037,0.0057911713477117269,1.9275545755520316e-08,0.0001255371640942418,0.036097175412634554,7.3861521510629019e-11,0.02320963351975594,2.3159950202539674e-05,0.013332654948030414,0.012152718989163661,4.6866305960368296e-06,2.898192882775655e-06,2.9198323264921009e-06,0.0095651932111329909,4.6680514643311772e-05,0.00025415881639100313,0.00028352301812183632,0.006923856205835916,3.289475744735888e-07,1.0919337511685381e-12,9.7795083843516925e-12,2.5843286024318984e-10,3.5003411639952045e-06,5.1478213948649308e-05,7.1056944642657047e-06,6.6579950046947149e-06,2.3527403259066509e-06,3.4607111201323847e-06,3.2650538668271687e-12,3.3404597068481961e-06,3.6047976319234728e-06,1.8702041129755026e-06,6.8065353180611238e-08,1.4461415086315186e-08,2.6430407145903004e-11,8.2296235441891755e-11,2.632054122591084e-07,2.6205664198537108e-16,1.4994657799897084e-16,1.6184125397634972e-07,2.9363117656433476e-12,8.509246958007878e-09,2.3914924098538797e-13,9.5798641213331523e-15,1.8373349217089507e-12,5.1060681402324501e-08,1.9751204377726698e-08,3.1309477024597806e-08
