Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367)
2.3234972348803636e-07,0.3715702249772239,1.9935048764078586e-06,5.5933930106093908e-07,0.00020228104382524176,2.611121666399378e-08,0.00086781328232850361,0.0,0.0,0.0027613411048944768,0.01014627629585753,154.0,0.0,0.4918682368936107,1.0,18.957460935748706,0.017612594645040627,3.3108347522908718e-07,0.02116222777752878,0.058625615190522742,0.074734922561517134,0.004060364261053653,2.5448435082447243e-08,0.00016453228297086194,0.12879817634366905,4.5742690646164127e-11,0.079520987599878662,2.474177995046471e-05,0.051995368025235689,0.030879259607665199,1.2769650056490427e-05,1.2371331811489992e-05,7.7970281156104444e-06,0.046270565132657399,0.0002351215256152085,0.0040536227498618261,0.0061550407019640143,0.023826186564675771,2.175389980728035e-06,1.2816723603931531e-12,6.8207444515554212e-11,1.4527854955418403e-09,2.4440589771940781e-05,0.00073476158559669126,8.9042547918900713e-05,0.00011062407896686566,3.0847970241039296e-05,0.00014340633073335328,6.1141655611812689e-11,0.00014267839455897542,0.00020797178451627916,7.0038822710618653e-06,2.831677673599879e-06,5.4342247042927179e-07,1.4695028503622361e-09,5.4086075839593521e-09,1.5671702707714848e-05,8.6454298179252412e-15,4.9600628422814172e-15,1.8716611809310216e-05,3.8598336962059703e-10
2.3429467549120413e-07,0.37157038657912883,1.9914737500766584e-06,5.6456820573304987e-07,0.00020419343925381857,2.647659529711279e-08,0.00088430093621879441,0.0,0.0,0.002763010612593742,0.010257483344505739,154.0,0.0,0.48941289618992895,1.0,18.957202933950814,0.017668006679213633,3.2968182413908834e-07,0.020999085568835993,0.058484225064163745,0.075136537018604579,0.0040290170891995811,2.5386702706319078e-08,0.00016413316982623181,0.12958662076592478,4.5389545015282097e-11,0.080096919745195463,2.4551079715101395e-05,0.052351933527846548,0.030923277718778768,1.2787673591967736e-05,1.2447329613688868e-05,7.8080332012588932e-06,0.046712627452007723,0.00023585549892233453,0.004103154549328583,0.0062585028163747829,0.023973334256890397,2.1961982905010723e-06,1.2785633319149139e-12,6.8857982070338625e-11,1.4618832616986443e-09,2.4627206110793309e-05,0.00074668987442054458,9.0488548004981554e-05,0.00011243897447617342,3.1356194594283615e-05,0.00014708403686744051,6.2144743955184288e-11,0.00014653908079937641,0.00021303437302314814,7.0416682748839167e-06,2.8982032719692138e-06,5.5618425510647979e-07,1.5040264515915347e-09,5.543601301009024e-09,1.6063112524686792e-05,8.8484599092131612e-15,5.0765454270502559e-15,1.9321626960336197e-05,3.9846029761338487e-10
2.362396274943719e-07,0.37157054690745955,1.9893856205496048e-06,5.6978235608681885e-07,0.00020609678889459975,2.684261289391545e-08,0.00090088649023960124,0.0,0.0,0.0027646494440207118,0.010368333209690082,154.0,0.0,0.48697565627370737,1.0,18.956946961627558,0.017722456378132453,3.2829060765276924e-07,0.020837128871608584,0.058341378437228843,0.075535536537564008,0.0039978984837455728,2.5324343688114858e-08,0.00016372999849320112,0.13037172797369717,4.5038972843904267e-11,0.080668572386831269,2.4361763923409959e-05,0.052705750015934305,0.03096533097346384,1.2804885437964879e-05,1.2523005391863055e-05,7.8185426870404849e-06,0.047152487805064563,0.00023655866468169962,0.0041521975183513912,0.0063620658244958762,0.024118411218399062,2.2169030075916812e-06,1.2754227214681997e-12,6.9505263503727001e-11,1.4708561843880029e-09,2.4812100980642212e-05,0.00075865022616297467,9.1938438321785538e-05,0.00011425891732208716,3.1865845627646676e-05,0.00015080714263927781,6.3150621950213117e-11,0.00015045685208711507,0.00021815159928753242,7.0792081895686029e-06,2.9654680022235172e-06,5.6908765512539644e-07,1.5389336273946863e-09,5.6802752576674931e-09,1.6459399688274959e-05,9.0537429907326811e-15,5.1943205991639647e-15,1.9938365414340586e-05,4.1117898951983636e-10
2.3818457949753966e-07,0.3715707060025011,1.9872424095085512e-06,5.749817599642693e-07,0.0002079911100351684,2.7209251186400055e-08,0.0009175683225221313,0.0,0.0,0.0027662593370047853,0.010478823867544061,154.0,0.0,0.48455633647522861,1.0,18.95669299987102,0.017775953482276178,3.2690973281984842e-07,0.020676362525797104,0.058197139844461461,0.075931940102048678,0.0039670093523343922,2.52613847281823e-08,0.00016332294950479009,0.13115352279951475,4.469098597600299e-11,0.081235966556629541,2.4173838308238291e-05,0.053056837562145305,0.031005479236494396,1.2821310452362619e-05,1.2598361544470859e-05,7.8285717366039784e-06,0.047590143166362932,0.00023723184976711485,0.0042007455573395986,0.0064657152911253325,0.024261438001404748,2.2375039865818299e-06,1.2722519006968959e-12,7.0149284720385209e-11,1.4797054866749155e-09,2.4995286836425418e-05,0.00077064135088940214,9.3392062432579414e-05,0.00011608370784753782,3.2376866999926221e-05,0.00015457534951118025,6.4159179246468932e-11,0.00015443167759789588,0.00022332304699785078,7.1165038030871367e-06,3.0334687516284422e-06,5.8213207073441799e-07,1.574222762680563e-09,5.8186248556001296e-09,1.6860550918595202e-05,9.2612695208594403e-15,5.3133828843884851e-15,2.056687269617055e-05,4.2414038417700358e-10
2.3993503630039066e-07,0.37157084816569275,1.9852679687272334e-06,5.7964862504835777e-07,0.00020968829494497405,2.7539741605717523e-08,0.00093266296384499493,0.0,0.0,0.002767684862363542,0.010577956806831663,154.0,0.0,0.48239412291246109,1.0,18.956466137707704,0.017823294379046301,3.2567570515099111e-07,0.020532693828673145,0.058066186624154789,0.076286499310790318,0.0039394059433469101,2.5204230814862033e-08,0.00016295343506572108,0.13185432637616556,4.4380015786979611e-11,0.081742998074418427,2.4005897729650015e-05,0.053370499760926518,0.031040032003254479,1.2835440179589881e-05,1.2665910764551892e-05,7.8371992872554175e-06,0.047982145847531514,0.00023781275388315833,0.004244010979886686,0.0065590621425060582,0.024388426242221355,2.2559560809057264e-06,1.2693734501303993e-12,7.0726113855825938e-11,1.4875651775347955e-09,2.5158703342383265e-05,0.00078145862755205553,9.4703389612388675e-05,0.00011773000209288717,3.283791216221889e-05,0.00015800504608627378,6.5069082082144296e-11,0.00015805777095105988,0.00022802336565337387,7.1498624415420625e-06,3.0952961373115096e-06,5.9399211508484584e-07,1.6063082183438667e-09,5.9445682987181746e-09,1.7225734629264866e-05,9.4499536232939682e-15,5.4216348770719491e-15,2.1142627650171506e-05,4.3601389371498733e-10
2.4168549310324167e-07,0.371570989388656,1.9832517489488112e-06,5.8430356657072633e-07,0.00021137819595168087,2.7870707649926466e-08,0.00094783313526069677,0.0,0.0,0.0027690894282343895,0.010676796055980984,154.0,0.0,0.48024615172344409,1.0,18.956240875046635,0.017869878448537241,3.2444988836355749e-07,0.02038999479444956,0.057934200642424404,0.076638984606688415,0.0039119894262344135,2.5146632594550566e-08,0.00016258104577953744,0.13255248458230529,4.4071150695050453e-11,0.082246613599178661,2.3839089703793737e-05,0.053681982564388019,0.031073130095760702,1.2848969138138535e-05,1.2733204725165753e-05,7.8454600155315267e-06,0.048372359510398255,0.00023837061180729025,0.0042868671893834167,0.0066524577363206508,0.024513785592797543,2.2743240029785247e-06,1.2664726139209742e-12,7.1300298259634229e-11,1.4953266261370263e-09,2.5320755104662756e-05,0.00079229889886511264,9.6017506925392151e-05,0.00011937992396040058,3.3299982925967657e-05,0.0001614708035302619,6.5980989896414632e-11,0.00016173001588488728,0.00023276696445092882,7.1830259095042865e-06,3.1577148752695502e-06,6.0596545280610806e-07,1.6387005580827008e-09,6.0718617515706351e-09,1.7594837262475338e-05,9.6404401353566654e-15,5.5309209496363905e-15,2.1727981116899506e-05,4.4808534866300638e-10
2.434359499060927e-07,0.3715711296979177,1.9811950399644178e-06,5.8894659849938208e-07,0.00021306082799872928,2.8202136902207618e-08,0.0009630776925400377,0.0,0.0,0.0027704741246117504,0.010775340489631904,154.0,0.0,0.4781122959638629,1.0,18.956017198156065,0.017915712590281761,3.2323220368360208e-07,0.020248267157693709,0.057801224717735765,0.076989409451289556,0.0038847601175678978,2.5088608818092715e-08,0.00016220590126882502,0.13324801500114403,4.3764393571549332e-11,0.082746829370860517,2.3673416303996648e-05,0.053991300736739155,0.031104813665587323,1.2861913894407092e-05,1.280024512454407e-05,7.8533640420564597e-06,0.04876078348924507,0.00023890599377235884,0.0043293107234989685,0.0067458924086069936,0.024637531134333451,2.292607719524017e-06,1.2635503344917107e-12,7.1871837083699395e-11,1.5029907306891435e-09,2.5481451549481782e-05,0.00080316127449596116,9.7334306394763443e-05,0.00012103333560391376,3.3763040393610984e-05,0.00016497239363735949,6.6894826502014358e-11,0.00016544837617077691,0.00023755354145871271,7.2159954748118281e-06,3.2207226665982837e-06,6.180516409739301e-07,1.6713985887518109e-09,6.2005016939482271e-09,1.796784864670484e-05,9.8327220104753626e-15,5.641237059317976e-15,2.2322962285758947e-05,4.6035535098011614e-10
2.451864067089437e-07,0.37157126911877386,1.9790990992027073e-06,5.9357773710641407e-07,0.00021473620667324786,2.8534017208539748e-08,0.00097839550334712848,0.0,0.0,0.0027718399929428693,0.010873589079942346,154.0,0.0,0.47599243012887099,1.0,18.955795093334924,0.01796080364208703,3.2202259257451185e-07,0.020107512165295566,0.057667300444188496,0.077337787190667487,0.0038577182426535314,2.503017613780645e-08,0.00016182811787927002,0.13394093505710208,4.345974889178035e-11,0.083243661868490956,2.3508879034098748e-05,0.054298469060609214,0.03113512182030519,1.2874290734336573e-05,1.2867033645568955e-05,7.8609212940296647e-06,0.049147417548950613,0.00023941945944075431,0.0043713384048810122,0.0068393567520529793,0.024759677951645704,2.3108072176066863e-06,1.2606074785360666e-12,7.2440730283215635e-11,1.5105583902896669e-09,2.5640802183956466e-05,0.00081404487940251802,9.865368189816843e-05,0.00012269010153310002,3.4227046332804173e-05,0.00016850958528838575,6.7810517013322808e-11,0.00016921281155775098,0.00024238279552615832,7.2487723944176393e-06,3.2843172052785545e-06,6.3025023552481815e-07,1.7044011139626559e-09,6.3304845583467421e-09,1.8344758472284778e-05,1.0026792183898239e-14,5.7525791529153777e-15,2.2927599133275618e-05,4.7282447761281758e-10
2.469368635117947e-07,0.37157140767600016,1.9769651514500097e-06,5.9819700099275858e-07,0.00021640434820453957,2.8866336679927412e-08,0.00099378544727448032,0.0,0.0,0.0027731880254596789,0.010971540897827975,154.0,0.0,0.47388643015972781,1.0,18.955574546912967,0.018005158379852899,3.2082097929506111e-07,0.019967730571228273,0.057532468179369953,0.077684131055065636,0.0038308639319186311,2.4971352618522297e-08,0.00016144780974009022,0.13463126201530434,4.3157218195572935e-11,0.083737127814657808,2.3345478819094245e-05,0.054603502339289275,0.031164092618767771,1.2886115443652103e-05,1.293357195572183e-05,7.8681414110402481e-06,0.049532261890404702,0.00023991155782996678,0.0044129473435709169,0.0069328416173094253,0.024880241135430671,2.3289225048858162e-06,1.257644940836813e-12,7.3006978408556126e-11,1.5180305042856818e-09,2.5798816598660141e-05,0.00082494885387441761,9.9975529172385561e-05,0.0001243500886203042,3.469196317839789e-05,0.00017208214441734413,6.8727987851326169e-11,0.00017302327774452019,0.00024725442624618155,7.2813579143545077e-06,3.3484961774757045e-06,6.4256079092393609e-07,1.7377069329679676e-09,6.4618067289372435e-09,1.8725556288438224e-05,1.0222643567524455e-14,5.8649431638397872e-15,2.3541918418059374e-05,4.8549328039105333e-10
2.486873203146457e-07,0.371571545393166,1.9747943909491605e-06,6.0280441086051198e-07,0.00021806526940142145,2.9199083675895428e-08,0.0010092464156966144,0.0,0.0,0.0027745191705567255,0.011069195103214554,154.0,0.0,0.47179417339266755,1.0,18.955355545266599,0.018048783519048952,3.1962727640860703e-07,0.019828922697869133,0.057396767131907125,0.078028454161906416,0.0038041972310058989,2.4912156521539592e-08,0.00016106508673013268,0.13531901298585358,4.2856799982882236e-11,0.084227244139718688,2.3183216074931735e-05,0.054906415379910388,0.031191763120575693,1.2897403245677576e-05,1.2999861707497475e-05,7.8750337055205218e-06,0.049915317108195675,0.00024038282723952276,0.0044541349161560054,0.0070263381007155045,0.024999235762501168,2.3469536076188762e-06,1.2546636164999941e-12,7.3570582400279572e-11,1.5254079711968171e-09,2.5955504446706101e-05,0.00083587235310346279,0.00010129974576069104,0.00012601316603496712,3.5157754013938515e-05,0.00017568983434103409,6.9647166706641507e-11,0.00017687972663416252,0.00025216813416141791,7.3137532700193465e-06,3.4132572637707374e-06,6.5498286038907935e-07,1.7713148417566833e-09,6.5944645461204106e-09,1.9110231516483724e-05,1.0420269053439855e-14,5.9783250141390021e-15,2.4165945721795777e-05,4.9836228687361275e-10
2.504377771174967e-07,0.3715716822933973,1.9725879811314895e-06,6.0739998954021979e-07,0.00021971898765137747,2.9532246806700909e-08,0.0010247773117969031,0.0,0.0,0.002775834332100931,0.011166550946301746,154.0,0.0,0.46971553856548076,1.0,18.955138074815419,0.018091685714529265,3.1844142528055025e-07,0.019691088425882807,0.057260235351333566,0.078370769515396954,0.0037777181017865564,2.485260261279485e-08,0.00016068005360643086,0.13600420492326784,4.255849473611623e-11,0.08471402798631375,2.3022090700332709e-05,0.055207222995695464,0.031218169379809146,1.2908169052943308e-05,1.3065904538351909e-05,7.8816072723376199e-06,0.050296584196055372,0.00024083379524845878,0.0044948987683725034,0.0071198375457920396,0.025116676898228343,2.3649005709203972e-06,1.2516642903934903e-12,7.4131543859793112e-11,1.5326916897077613e-09,2.6110875446478797e-05,0.00084681454722952123,0.00010262623101814202,0.00012767920525123412,3.5624382573856888e-05,0.00017933241572203089,7.0567982542529378e-11,0.00018078210630422748,0.00025712362073501612,7.3459596861374211e-06,3.4785981381785408e-06,6.6751599594173998e-07,1.8052236333859281e-09,6.7284543058167614e-09,1.9498773447803564e-05,1.0619661514607188e-14,6.092720614876675e-15,2.4799705444217376e-05,5.1143200024455417e-10
2.521882339203477e-07,0.37157181839861064,1.970347056037095e-06,6.119837618373739e-07,0.00022136552088247962,2.9865814922179842e-08,0.0010403770504534811,0.0,0.0,0.0027771343729752606,0.011263607761064194,154.0,0.0,0.46765040578215739,1.0,18.954922122022953,0.018133871561571459,3.1726335495459587e-07,0.019554227232501834,0.057122909780364745,0.07871109000865642,0.0037514264313543637,2.4792707593661787e-08,0.00016029281579580954,0.13668685462950209,4.2262301931125817e-11,0.085197496685457827,2.2862102123692477e-05,0.055505939994978423,0.031243346480986006,1.291842748411719e-05,1.3131702070992493e-05,7.8878710340191117e-06,0.050676064518370319,0.00024126497868029719,0.004535236800435374,0.0072133315343818867,0.025232579583719932,2.3827634574134162e-06,1.2486477826784483e-12,7.4689865135339242e-11,1.5398825569926872e-09,2.6264939367877607e-05,0.00085777462102489487,0.00010395488607530017,0.00012934807999977229,3.6091813229836598e-05,0.00018300964679511167,7.1490365570736413e-11,0.00018473036118411818,0.00026212058847916434,7.377978376961688e-06,3.5445164693690265e-06,6.8015974890846725e-07,1.8394320981543402e-09,6.8637722624440444e-09,1.9891171252506147e-05,1.0820813812990597e-14,6.208125870815224e-15,2.5443220832411548e-05,5.2470289991739314e-10
2.537636450429136e-07,0.37157194023124646,1.9683016274429842e-06,6.1609908443847325e-07,0.0002228412728224303,3.0166363458107724e-08,0.0010544747881233037,0.0,0.0,0.002778292164055124,0.011350702737897574,154.0,0.0,0.46580323250777028,1.0,18.954729050969306,0.018171231749689164,3.1620968226932747e-07,0.019431883412944804,0.056998667760545754,0.079015683415166404,0.0037279240532582902,2.4738523493175736e-08,0.00015994249950329647,0.13729907952335718,4.1997532085000234e-11,0.08562979852366924,2.2719083545028098e-05,0.055773010045270376,0.031264983183013878,1.2927237895727145e-05,1.319071144987554e-05,7.8932506431933836e-06,0.051016070531402655,0.00024163654646649924,0.0045711754127454717,0.0072974646871948835,0.025335589029289445,2.3987682345638097e-06,1.2459188914327215e-12,7.5190099078198734e-11,1.5462756897130099e-09,2.6402487452530203e-05,0.00086765331234362841,0.00010515245049241662,0.00013085238907679136,3.6513157669638407e-05,0.0001863485786263637,7.2321793551608115e-11,0.00018832296513236827,0.00026665308090386553,7.4066356888536197e-06,3.604334762933662e-06,6.9163333283347552e-07,1.8704749352400294e-09,6.9866909045903038e-09,2.0247617005561156e-05,1.1003349629955764e-14,6.3128504642912873e-15,2.6030744081020987e-05,5.3681910140630531e-10
2.553390561654795e-07,0.3715720614522503,1.9662299243993913e-06,6.2020488612121946e-07,0.00022431123359272526,3.0467223381254783e-08,0.0010686266439747429,0.0,0.0,0.0027794389513021356,0.011437554649970051,154.0,0.0,0.46396681432894399,1.0,18.954537188518771,0.018208021715646054,3.1516220285411093e-07,0.01931032617196022,0.056873837296369495,0.079318680585222387,0.0037045731846123346,2.4684086747697667e-08,0.00015959054972666521,0.13790927073576298,4.1734469078441831e-11,0.08605944213573713,2.2576983937788436e-05,0.056038409454466281,0.031285676186275611,1.2935658773096655e-05,1.3249524602420218e-05,7.8983924050985437e-06,0.051354632130396045,0.00024199286038834202,0.0046067664140324992,0.0073815809751794324,0.025437375399958075,2.4147050420781835e-06,1.243177275862193e-12,7.568819891417311e-11,1.5525949894888762e-09,2.6538991927479132e-05,0.00087754526335187153,0.00010635162414091386,0.00013235880551091438,3.693509836047549e-05,0.0001897151997087945,7.3154386263969217e-11,0.00019195263474715526,0.00027121871781193158,7.4351427891642171e-06,3.6646171994572985e-06,7.0319582432728971e-07,1.9017586407875185e-09,7.1106795355247739e-09,2.0607169096617952e-05,1.1187299897350361e-14,6.4183865573879596e-15,2.6626202699582134e-05,5.4909895013121884e-10
2.569144672880454e-07,0.37157218207611387,1.9641327157734619e-06,6.2430118872678621e-07,0.00022577541727428926,3.0768387036411877e-08,0.0010828318509804164,0.0,0.0,0.0027805752862645576,0.011524163171610938,154.0,0.0,0.46214106659908749,1.0,18.95434652492591,0.018244246146050802,3.141208671063123e-07,0.019189554381736314,0.056748443158373935,0.079620090692013715,0.0036813735991473202,2.4629408088179213e-08,0.00015923703591747985,0.13851744020533013,4.1473110413089505e-11,0.086486440494472794,2.2435802007720883e-05,0.056302148984524902,0.031305449139460019,1.2943699905204941e-05,1.3308142681612797e-05,7.9033022965011895e-06,0.051691751016997765,0.00024233427503729416,0.0046420087683781393,0.0074656747356269936,0.025537949582934549,2.430573959011214e-06,1.2404234763233449e-12,7.6184167284419847e-11,1.5588411061928795e-09,2.6674459992592186e-05,0.00088744990936615454,0.00010755233853563345,0.00013386724182132316,3.7357610619944698e-05,0.00019310932928009485,7.3988095357384728e-11,0.000195619322353615,0.00027581728477832492,7.463500541790291e-06,3.7253620708395293e-06,7.1484689461619475e-07,1.9332823283825736e-09,7.2357353449072378e-09,2.0969819397356284e-05,1.1372659384639252e-14,6.5247311492384341e-15,2.7229611310340852e-05,5.6154274763972631e-10
2.584898784106113e-07,0.37157230211689063,1.96201075297076e-06,6.2838801519672703e-07,0.00022723383824296571,3.1069846911640792e-08,0.0010970896496218937,0.0,0.0,0.0027817016978935977,0.011610528024111586,154.0,0.0,0.46032590552160796,1.0,18.95415705048746,0.018279909689827605,3.130856253541095e-07,0.019069566699733038,0.056622509467209883,0.079919922838678575,0.0036583250293309045,2.4574497977976643e-08,0.00015888202560450666,0.13912359977458996,4.1213453010476632e-11,0.086910806666466917,2.2295536208353993e-05,0.056564239381274639,0.031324325105412797,1.2951370828859014e-05,1.3366566831152252e-05,7.9079861409968431e-06,0.052027429100335212,0.0002426611380395998,0.0046769015873200839,0.0075497404499813249,0.025637322434331145,2.446375074219952e-06,1.237658019767638e-12,7.6678007121379482e-11,1.5650146879635493e-09,2.6808898865022221e-05,0.00089736669484597018,0.00010875452630000454,0.00013537761193808327,3.7780670164126193e-05,0.00019653078528614906,7.4822873261200325e-11,0.00019932297812164278,0.00028044856820997097,7.4917098040255069e-06,3.7865676668298794e-06,7.2658621451731216e-07,1.9650451104743958e-09,7.3618554987652752e-09,2.1335559710342671e-05,1.1559422854779015e-14,6.6318812352420957e-15,2.784098381988813e-05,5.7415078072081872e-10
2.6164070065574305e-07,0.3715725405030053,1.9576954870988053e-06,6.3653333658259273e-07,0.00023013345090043416,3.1673625960975838e-08,0.0011257600208783261,0.0,0.0,0.0027839267629399126,0.011782525824731072,154.0,0.0,0.45672701228533136,1.0,18.95378163048823,0.018349572527902456,3.1103322958130115e-07,0.01883193731712025,0.056369116817011039,0.080514889320230654,0.0036126796808041654,2.4464023837604465e-08,0.00015816777713742458,0.14032993611084971,4.0699227945527674e-11,0.087751695122288642,2.2017745674212985e-05,0.057083515650803572,0.031359475510043693,1.296563905836079e-05,1.3482837870496226e-05,7.9166982850629172e-06,0.052694471454830985,0.00024327256519913004,0.004745635759559462,0.0077177663596748967,0.025832507380472228,2.4777743003050688e-06,1.2320941723644655e-12,7.7659314367745654e-11,1.5771468287911624e-09,2.70747179527662e-05,0.00091723450671399721,0.00011116305784779107,0.00013840381620726426,3.8628335918846081e-05,0.00020345494257747275,7.6495449029025145e-11,0.00020684098456836707,0.00028980843454946928,7.5476862540775883e-06,3.9103541834726768e-06,7.5032828500315059e-07,2.0292844037739354e-09,7.6172773939132646e-09,2.2076277261202014e-05,1.1937140772817763e-14,6.8485858583285957e-15,2.9087672674964062e-05,5.998606288512112e-10
2.647915229008748e-07,0.37157277671359557,1.95328980626934e-06,6.4464105398308771e-07,0.00023301019196578902,3.2278503166425164e-08,0.0011546318299137852,0.0,0.0,0.0027861179654647995,0.011953546686742738,154.0,0.0,0.45316948079177805,1.0,18.953410851812475,0.018417046681625606,3.0900463079397675e-07,0.018597423431880662,0.05611384001675021,0.081103651482235445,0.0035676342630569682,2.4352742603844484e-08,0.00015744831042088076,0.14152837260326306,4.019176149768691e-11,0.088582213633010512,2.17435954438807e-05,0.05759632379036364,0.031391300692825155,1.2978535153579903e-05,1.3598346688176025e-05,7.9245726119114313e-06,0.053355778279266755,0.00024382978547138592,0.0048129645803833979,0.0078856173160442022,0.026023016331015929,2.5089036113215628e-06,1.2264896758944373e-12,7.8632149748099558e-11,1.5889965544427159e-09,2.7336507124301168e-05,0.00093714443279156831,0.00011357670137325023,0.00014143675726183065,3.9477909121427257e-05,0.00021048619220092479,7.817174820300973e-11,0.00021450621467364222,0.00029929662597501428,7.6030788682760642e-06,4.0359630357202523e-06,7.7441939675878937e-07,2.0944694039433717e-09,7.8769221122208507e-09,2.2829254891288748e-05,1.2320411666610484e-14,7.0684763390625539e-15,3.0366366616771935e-05,6.2623050216559769e-10
2.6794234514600655e-07,0.37157301084471395,1.9487991371672064e-06,6.5271138592609852e-07,0.00023586418582205863,3.2884423255565309e-08,0.0011836992660532665,0.0,0.0,0.0027882788218902901,0.012123589883850566,154.0,0.0,0.44965267011151755,1.0,18.953044638540142,0.018482368021601751,3.0699945190956913e-07,0.018366007683566363,0.05585685041272119,0.081686279700042677,0.0035231853712045492,2.4240728499337871e-08,0.00015672410533936127,0.14271900063533402,3.9691015308908931e-11,0.089402469408718918,2.1473065376921476e-05,0.05810274889567054,0.03141996536360675,1.2990127249320308e-05,1.3713102109325004e-05,7.9316507242567333e-06,0.054011371467750882,0.00024433533427774116,0.0048788857631409232,0.0080532540462531724,0.026208934682621553,2.5397640309745847e-06,1.2208482685442025e-12,7.9596546464193117e-11,1.6005689676541329e-09,2.7594324366936414e-05,0.00095709234583790312,0.00011599495631000112,0.00014447579549704319,4.0329209327807793e-05,0.00021762303851540659,7.9851417275123036e-11,0.00022231819812836901,0.00030891146674653957,7.6578942740613796e-06,4.1633804929541638e-06,7.9885690786052401e-07,2.160592985439227e-09,8.1407662210142834e-09,2.3594424794579227e-05,1.2709193505201093e-14,7.2915285634105556e-15,3.1677152190169485e-05,6.5326218543753056e-10
2.710931673911383e-07,0.3715732429865214,1.9442286662609014e-06,6.6074456446970186e-07,0.00023869556049461451,3.3491332951858633e-08,0.0012129566341748592,0.0,0.0,0.0027904125725211502,0.012292655277000932,154.0,0.0,0.44617595187374703,1.0,18.952682915589872,0.018545571848093953,3.0501732333223961e-07,0.01813767024627868,0.05559831053320393,0.082262843293626167,0.0034793291294996482,2.41280519172185e-08,0.0001559956170129219,0.14390191014596343,3.9196945716335417e-11,0.090212570546883614,2.1206132438852741e-05,0.058602875554969305,0.031445626043502942,1.3000480088135605e-05,1.3827112819448504e-05,7.9379721535249683e-06,0.054661275486012108,0.00024479164113224219,0.0049433989418621403,0.0082206392981285757,0.026390347050601039,2.570356704492415e-06,1.2151734956045829e-12,8.0552541478008168e-11,1.6118691261820794e-09,2.7848227622971146e-05,0.00097707425377828233,0.00011841733848050484,0.00014752031218620196,4.1182061991180865e-05,0.00022486397172302928,8.1534114276577401e-11,0.00023027643547086888,0.00031865129697877131,7.7121389994000824e-06,4.292592815809407e-06,8.2363817505024063e-07,2.2276480181786249e-09,8.4087859890902213e-09,2.4371718290837888e-05,1.3103444236404114e-14,7.5177184051594466e-15,3.3020105456461359e-05,6.8095724724335024e-10
2.7424398963627004e-07,0.37157347322223033,1.9395833514222073e-06,6.6874083402736472e-07,0.00024150444734022817,3.4099180888204814e-08,0.0012423983530925184,0.0,0.0,0.0027925222049835457,0.012460743268071844,154.0,0.0,0.44273870994603848,1.0,18.952325608760869,0.018606692901353257,3.03057882766921e-07,0.017912389097706181,0.055338374554315041,0.082833410548190281,0.0034360612429553891,2.4014779622932616e-08,0.00015526327710728026,0.14507718965859373,3.8709504334096278e-11,0.091012625858713878,2.0942771016620521e-05,0.059096787783482978,0.031468431440356562,1.3009655176120661e-05,1.3940387367244078e-05,7.9435744549828398e-06,0.055305517156176147,0.00024520103227158158,0.0050065055376762157,0.0083877377501750533,0.026567337196307248,2.6006828884642618e-06,1.2094687196619714e-12,8.1500175195122504e-11,1.6229020383350544e-09,2.8098274703380012e-05,0.00099708629604808156,0.00012084337965299847,0.00015056970892129374,4.2036298304114166e-05,0.00023220746981518289,8.3219508468675092e-11,0.0002383803997238957,0.00032851447324959394,7.765819474729283e-06,4.4235862637384816e-06,8.4876055517760056e-07,2.295627371464725e-09,8.6809574101546758e-09,2.5161065893826452e-05,1.3503121809748685e-14,7.7470217390797763e-15,3.4395292305456023e-05,7.0931704639758281e-10
2.773948118814018e-07,0.37157370162960496,1.9348679325929515e-06,6.7670045030703129e-07,0.00024429098076579294,3.4707917528224866e-08,0.0012720189539423537,0.0,0.0,0.002794610474860662,0.012627854758481114,154.0,0.0,0.43934034013439965,1.0,18.951972644767686,0.018665765371437316,3.011207750380773e-07,0.017690140256805747,0.055077188725974696,0.083398048733695634,0.0033933770429043931,2.3900974939595072e-08,0.00015452749503206323,0.14624492630880881,3.8228638566563178e-11,0.091802744713882264,2.0682953197256673e-05,0.059584568967307475,0.03148852280348307,1.3017710930081095e-05,1.4052934167272033e-05,7.9484932975953506e-06,0.05594412546253115,0.00024556573343862721,0.0050682086350240596,0.0085545159267906394,0.026739987966100661,2.6307439416695754e-06,1.20373712993243e-12,8.243949117917426e-11,1.6336726592089575e-09,2.8344523212987481e-05,0.0010171247400664603,0.00012327262711384662,0.00015362340707274501,4.2891755045972149e-05,0.00023965200036177282,8.4907280044215118e-11,0.00024662953792242899,0.00033849936909008036,7.8189420347990346e-06,4.5563471017268097e-06,8.7422140647842853e-07,2.3645239174717449e-09,8.9572562243895851e-09,2.59623973740797e-05,1.3908184196816739e-14,7.9794144525942504e-15,3.5802768754382838e-05,7.3834273811736067e-10
