Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150)
7.254021484944576e-10,0.6093541425777456,5.9946771859611259e-06,1.3462278815481323e-08,1.3387409857046841e-08,2.8693879398124605e-13,7.7509202355964385e-11,0.0,0.0,9.790007484876862e-06,2.8963516917162208e-09,154.0,0.0,0.4871304853057058,1.0,18.999836650509035,0.0019013518870121303,0.00013720519947407235,0.0081547394245228607,0.0083132809480503094,0.13307412040048644,0.00014814031255790439,9.1523991636484591e-10,5.4018949567046804e-06,0.36104860931717653,7.898047784553538e-13,8.6664394026965863e-05
7.338010488840708e-10,0.6093541399619745,6.0407554123351467e-06,1.3740183340014511e-08,1.3663271181946021e-08,2.9838875325839897e-13,7.9658867444412605e-11,0.0,0.0,9.973026559536074e-06,3.0056164457144136e-09,154.0,0.0,0.48313094813799412,1.0,18.999835669525748,0.0019162245326577183,0.00013611137589236344,0.0081966150652352902,0.0083561280221506277,0.13409769430400029,0.00014891001973596138,9.1995707480926879e-10,5.429760047913545e-06,0.3639240442005312,7.9390842894012621e-13,8.7893661002931895e-05
7.42199949273684e-10,0.6093541373904736,6.0864294605126078e-06,1.4020206724576461e-08,1.3941226000205883e-08,3.1013935373536666e-13,8.1836746115054704e-11,0.0,0.0,1.0156962013260998e-05,3.1174675211647271e-09,154.0,0.0,0.47916495571683232,1.0,18.999834700737239,0.0019309718800618275,0.00013502671807145869,0.008237801964871368,0.0083982746700270294,0.13511218302398001,0.00014966706664702487,9.2459710821713703e-10,5.4571696207897044e-06,0.36677654181116337,7.9794460530602583e-13,8.9119053329161953e-05
7.505988496632972e-10,0.6093541348624997,6.1317028456068908e-06,1.4302330390842058e-08,1.4221255947447885e-08,3.2219408636083952e-13,8.4042659357314306e-11,0.0,0.0,1.034179869100733e-05,3.2319260714970316e-09,154.0,0.0,0.47523221548164302,1.0,18.999833743941888,0.0019455949800050393,0.00013395114811841954,0.0082783115048275964,0.0084397324631784159,0.13611766291070029,0.00015041166253210809,9.2916129406011097e-10,5.4841311963222755e-06,0.36960629433502645,8.0191441649589213e-13,9.0340452808468962e-05
7.589977500529104e-10,0.6093541323773233,6.1765790501119535e-06,1.4586535922010862e-08,1.4503342823925077e-08,3.3455641238765994e-13,8.6276424815183781e-11,0.0,0.0,1.0527521688519445e-05,3.3490128835567375e-09,154.0,0.0,0.47133243760556653,1.0,18.99983279894149,0.0019600948741110421,0.00013288458655224059,0.0083181548755713267,0.0084805127790035309,0.13711420965030752,0.00015114401312136958,9.3365092494192578e-10,5.5106521732449565e-06,0.37241349228321485,8.0581888430958907e-13,9.1557745921048742e-05
7.673966504425236e-10,0.6093541299342258,6.2210615242164527e-06,1.4872805061403122e-08,1.4787468592978334e-08,3.4722976318151497e-13,8.8537856924796961e-11,0.0,0.0,1.0714116348383647e-05,3.4687483806393009e-09,154.0,0.0,0.46746533496881354,1.0,18.999831865541108,0.0019744725949266701,0.00013182695149400854,0.0083573430796994464,0.0085206268039054091,0.13810189827083669,0.00015186432069036219,9.3806719354865915e-10,5.536739834991802e-06,0.37519832450722018,8.0965916013642301e-13,9.2770823701212891e-05
7.757955508321367e-10,0.6093541275325024,6.2651536861749763e-06,1.5161119710800672e-08,1.5073615379211981e-08,3.6021754000877533e-13,9.0826767077269357e-11,0.0,0.0,1.0901568255385072e-05,3.5911526260214779e-09,154.0,0.0,0.46363062312704523,1.0,18.999830943549139,0.0019887291660164791,0.00013077816799650667,0.0083958869355507861,0.008560085536985354,0.13908080314654631,0.0001525727841264219,9.4241126895393988e-10,5.5624013301838509e-06,0.37796097820958374,8.1343638280902628e-13,9.3979581593775787e-05
7.841944512217499e-10,0.6093541251714593,6.3088589226105199e-06,1.5451461929090573e-08,1.5361765467006818e-08,3.7352311388394237e-13,9.3142963747407585e-11,0.0,0.0,1.108986323275788e-05,3.7162453261649433e-09,154.0,0.0,0.45982802028579062,1.0,18.999830032777187,0.0020028656020400514,0.00012973816254087999,0.0084337970801127305,0.0085988997929898458,0.14005099800500406,0.00015326959898215024,9.4668444658079895e-10,5.5876436822065324e-06,0.38070163896201603,8.1715139833584469e-13,9.5183919339250411e-05
7.925933516113631e-10,0.6093541228504141,6.3521805888835124e-06,1.5743813930610352e-08,1.5651901298705985e-08,3.87149825395656e-13,9.5486252651008015e-11,0.0,0.0,1.1278987337629253e-05,3.8440458345668547e-09,154.0,0.0,0.4560572472693164,1.0,18.999829133039952,0.0020168829088463027,0.00012870685076828335,0.0084710839725655636,0.0086370802058807032,0.14101255593723153,0.00015395495754059809,9.5088783805484892e-10,5.6124738247140335e-06,0.38342049073148105,8.2080534288805261e-13,9.6383740835628739e-05
8.009922520009763e-10,0.6093541205686965,6.395122009354992e-06,1.6038158083963314e-08,1.594400547332061e-08,4.0110098460883805e-13,9.7856436853189261e-11,0.0,0.0,1.1468926857808205e-05,3.9745731547785161e-09,154.0,0.0,0.45231802749801753,1.0,18.999828244155307,0.0020307820835409767,0.0001276841604953512,0.0085077578967707561,0.0086746372314159704,0.14196554939638348,0.00015462904886105294,9.5502257213163074e-10,5.6368985516929777e-06,0.38611771587607269,8.2439926629120672e-13,9.7578954042926725e-05
8.085512623516283e-10,0.6093541185482311,6.4334469004247417e-06,1.6304756662854372e-08,1.6208567907005713e-08,4.139371417739194e-13,1.0001243329636763e-10,0.0,0.0,1.1640558456348743e-05,4.094394593771494e-09,154.0,0.0,0.44897948121048908,1.0,18.999827453290024,0.0020431911549248435,0.00012677105262287375,0.0085402487009514482,0.0087079140582209356,0.14281598025960665,0.00015522625125590273,9.5868611721848898e-10,5.65853969449353e-06,0.38852687717974921,8.2758320355646115e-13,9.8650632970375399e-05
8.161102727022802e-10,0.6093541165586143,6.4714688407013012e-06,1.6572942088262891e-08,1.6474698261538899e-08,4.2704112769640398e-13,1.0218990633654997e-10,0.0,0.0,1.1812829939117467e-05,4.2164532304669099e-09,154.0,0.0,0.44566607308030259,1.0,18.999826670941761,0.0020555060546745304,0.00012586481352676012,0.008572258447191311,0.0087407016458351233,0.14365958401464413,0.00015581461115327544,9.6229580463261921e-10,5.6798626628205665e-06,0.39091879806066165,8.3071998920589443e-13,9.9718446220720838e-05
8.236692830529322e-10,0.6093541145993797,6.5091901904951031e-06,1.6842701821750074e-08,1.6742384170917073e-08,4.404152915318163e-13,1.0438870741751469e-10,0.0,0.0,1.1985731773866088e-05,4.3407622057756018e-09,154.0,0.0,0.44237760676861226,1.0,18.999825896983968,0.0020677274918374324,0.00012496538687189348,0.0086037942800489872,0.008773007258272153,0.14449641218578299,0.00015639425989800662,9.6585238852613333e-10,5.7008721874552446e-06,0.39329360819512127,8.3381040901443952e-13,0.00010078233468077384
8.312282934035841e-10,0.6093541126700701,6.5466132905902124e-06,1.711402342242858e-08,1.7011613367930776e-08,4.5406196214337071e-13,1.0660868657419315e-10,0.0,0.0,1.2159254569840348e-05,4.4673344405060712e-09,154.0,0.0,0.43911388757106273,1.0,18.999825131292024,0.0020798561699332074,0.00012407272415910857,0.0086348632366913779,0.0088048380503885169,0.14532651589396653,0.00015696532686022596,9.6935670976381995e-10,5.7215729114132395e-06,0.39565143624222038,8.3685505290991598e-13,0.00010184224161249897
8.387873037542361e-10,0.609354110770233,6.5837404623817423e-06,1.7386894546339654e-08,1.7282373683487897e-08,4.6798344807354549e-13,1.0884969248564148e-10,0.0,0.0,1.2333389076141914e-05,4.5961826371578189e-09,154.0,0.0,0.43587472240630365,1.0,18.999824373743174,0.0020918927869892491,0.00012318677344475858,0.0086654722481572712,0.0088362010691441228,0.14614994586240956,0.000157527939458631,9.7280957608793332e-10,5.7419694148957886e-06,0.39799240985842199,8.3985454037667446e-13,0.00010289811260592566
8.46346314104888e-10,0.6093541088994242,6.6205740080835957e-06,1.7661302945512593e-08,1.7554653045591147e-08,4.8218203750475107e-13,1.1111157255636595e-10,0.0,0.0,1.2508126179252933e-05,4.7273192825185634e-09,154.0,0.0,0.4326599197984351,1.0,18.999823624216511,0.0021038380355942513,0.00012230747675878284,0.008695628141275483,0.0088671032555444496,0.14696675242117704,0.00015808222319576228,9.7621167116093525e-10,5.7620662243955506e-06,0.4003166557092312,8.4280969164091213e-13,0.00010394989550867523
8.5390532445554e-10,0.6093541070572049,6.6571162108816176e-06,1.793723646726912e-08,1.7828439478583978e-08,4.966599982376468e-13,1.1339417297429697e-10,0.0,0.0,1.2683456901225649e-05,4.8607566497090986e-09,154.0,0.0,0.42946928986386218,1.0,18.999822882592944,0.0021156926029378327,0.00012143478379633181,0.0087253376400613144,0.0088975514460898179,0.1477769855063599,0.00015862830168369461,9.7956374951685914e-10,5.7818677837198918e-06,0.40262429946664047,8.4572116214104392e-13,0.00010499754037476933
8.614643348061919e-10,0.609354105243146,6.6933693326044117e-06,1.8214683065970039e-08,1.810372111496332e-08,5.114195749751644e-13,1.1569733862204714e-10,0.0,0.0,1.2859372415321234e-05,4.9965067722313723e-09,154.0,0.0,0.42630264450609429,1.0,18.999822148755449,0.0021274571701452452,0.00012056864838486629,0.0087546073537821435,0.0089275523606388799,0.14858069461273143,0.00015916629642562425,9.8286665045122279e-10,5.8013784509295979e-06,0.40491546568993503,8.485894129937218e-13,0.00010604099969582674
8.690233451568439e-10,0.6093541034568152,6.7293356189683055e-06,1.8493630776858704e-08,1.8380486168864157e-08,5.2646299463612498e-13,1.1802091347923037e-10,0.0,0.0,1.3035864007720478e-05,5.1345815035843861e-09,154.0,0.0,0.42315979697675243,1.0,18.999821422588479,0.0021391324137596192,0.00011970901497803536,0.0087834438061909527,0.0089571126320937763,0.14937792890497828,0.00015969632735117579,9.8612102435216374e-10,5.8206025493636122e-06,0.40719027810663505,8.5141523349429024e-13,0.00010708022773842888
8.765823555074958e-10,0.6093541016978057,6.765017298478025e-06,1.8774067721582363e-08,1.8658722941623425e-08,5.4179246522636222e-13,1.2036474057058832e-10,0.0,0.0,1.3212923085040993e-05,5.2749925049009121e-09,154.0,0.0,0.42004056196739425,1.0,18.999820703978131,0.0021507190054292223,0.0001188558321353739,0.0088118534296811671,0.008986238800488917,0.1501687371913594,0.0001602185127109811,9.893275808302384e-10,5.8395443343958878e-06,0.40944885954560811,8.541992736147422e-13,0.00010811518067584209
8.841413658581478e-10,0.6093540999656997,6.8004165807740134e-06,1.9055982116577809e-08,1.8938419830188898e-08,5.574101737619007e-13,1.2272866192524385e-10,0.0,0.0,1.3390541185222531e-05,5.417751227170281e-09,154.0,0.0,0.41694475574759898,1.0,18.999819992812249,0.0021622176114325896,0.00011800905179033519,0.0088398425572431879,0.0090149373048113556,0.15095316788942864,0.00016073296892685714,9.9248707006467863e-10,5.8582079889924192e-06,0.41169133185070961,8.5694207656544342e-13,0.00010914581672483753
8.917003762087997e-10,0.609354098260092,6.8355356568815552e-06,1.9339362271894355e-08,1.9219565325877976e-08,5.733182863732602e-13,1.2511251864152369e-10,0.0,0.0,1.3568709975001302e-05,5.5628689144674116e-09,154.0,0.0,0.41387219614405191,1.0,18.999819288980429,0.0021736288927454257,0.00011716862386038067,0.0088674174243666727,0.0090432144849237357,0.15173126903234027,0.00016123981062762284,9.9560017937994989e-10,5.8765976367401028e-06,0.41391781589690085,8.5964427349414264e-13,0.00011017209608601888
8.992593865594517e-10,0.6093540965805825,6.870376699535998e-06,1.9624196589640328e-08,1.950214801275428e-08,5.8951894846955895e-13,1.2751615095788358e-10,0.0,0.0,1.3747421246834692e-05,5.7103566081238259e-09,154.0,0.0,0.41082270251314923,1.0,18.999818592373916,0.0021849535051288249,0.00011633449818895305,0.0088945841713955823,0.0090710765839625319,0.1525030882747242,0.00016173915069287836,9.9866758206323267e-10,5.8947173395971421e-06,0.41612843160501617,8.6230649257356518e-13,0.00011119398087178632
9.068183969101036e-10,0.6093540949267822,6.9049418664496286e-06,1.9910473547597919e-08,1.978615655107938e-08,6.0601428833861494e-13,1.2993939844593554e-10,0.0,0.0,1.3926666895862803e-05,5.8602251833606307e-09,154.0,0.0,0.4077960954676455,1.0,18.999817902885368,0.002196192100057563,0.00011550662611958256,0.0089213488609744089,0.0090985297660774941,0.15326867295964453,0.00016223110057377285,1.0016899679811102e-09,5.912571105710839e-06,0.41832329811050267,8.6492930692104506e-13,0.0001122114347434106
9.143774072607556e-10,0.6093540932982896,6.9392332937691999e-06,2.0198181732280647e-08,2.007157971053609e-08,6.2280640938882538e-13,1.3238209977950744e-10,0.0,0.0,1.4106438963784128e-05,6.0124852779090055e-09,154.0,0.0,0.40479219742358974,1.0,18.999817220409398,0.0022073453228478816,0.00011468495937203497,0.0089477174450432288,0.0091255800828747291,0.15402806998298599,0.00016271576968449899,1.0046680066468067e-09,5.9301628701433576e-06,0.42050253342166405,8.6751329374331631e-13,0.0001132244235316852
9.219364176114075e-10,0.6093540916947378,6.9732531004893762e-06,2.0487309816732044e-08,2.0358406347839966e-08,6.3989739518189189e-13,1.3484409296373441e-10,0.0,0.0,1.4286729608064982e-05,6.16714734081885e-09,154.0,0.0,0.40181083223120301,1.0,18.999816544842165,0.0022184138139151859,0.00011386944930414228,0.0089736957878695598,0.0091522334968322898,0.15478132588495105,0.00016319326582902782,1.0076023407907183e-09,5.9474965115842587e-06,0.42266625465033303,8.7005905351409406e-13,0.00011423291477830696
9.294954279620595e-10,0.6093540901157393,7.007003387400659e-06,2.0777846565936381e-08,2.064662541211625e-08,6.5728930789672447e-13,1.3732521535562704e-10,0.0,0.0,1.4467531108133437e-05,6.3242216218842712e-09,154.0,0.0,0.39885182526259638,1.0,18.999815876081463,0.0022293982084678359,0.00011306004819988636,0.0089992896615161844,0.0091784958766942832,0.15552848682747614,0.00016366369511679299,1.010493621894533e-09,5.9645758468441355e-06,0.42481457795493449,8.7256714187346743e-13,0.00011523687778465905
9.370544383127113e-10,0.6093540885609325,7.040486239316285e-06,2.1069780825634707e-08,2.093622593360772e-08,6.7498419089143245e-13,1.3982530379356046e-10,0.0,0.0,1.4648835849638179e-05,6.4837181964596354e-09,154.0,0.0,0.39591500322550549,1.0,18.999815214026498,0.0022402991371407782,0.00011225670926505269,0.0090245047575915754,0.0092043730094158571,0.15626959864022791,0.00016412716217819399,1.0133425021171364e-09,5.981404638311876e-06,0.42694761865643871,8.7503808840663658e-13,0.00011623628338014645
9.446134486633632e-10,0.6093540870299479,7.0737037239866432e-06,2.1363101527887797e-08,2.1227197029219002e-08,6.9298406720049449e-13,1.4234419460304853e-10,0.0,0.0,1.4830636331110146e-05,6.6456469544987694e-09,154.0,0.0,0.39300019425389154,1.0,18.999814558578027,0.0022511172256806456,0.0001114593852330209,0.009049346682407252,0.009229870595236337,0.15700470679811498,0.00016458377007442889,1.0161495946593155e-09,5.997986593618445e-06,0.42906549118175513,8.7747246953963084e-13,0.00011723110398555373
9.52172459014015e-10,0.6093540855224299,7.106657892740523e-06,2.1657797687887473e-08,2.1519527899274219e-08,7.1129094025147235e-13,1.4488172365633834e-10,0.0,0.0,1.5012925159088993e-05,6.8100176080495105e-09,154.0,0.0,0.39010722785425306,1.0,18.999813909638206,0.0022618530951265168,0.00011066802896095448,0.0090738209605995407,0.0092549942513625374,0.15773385643424528,0.00016503362036471739,1.0189155064060937e-09,6.0143253670625809e-06,0.43116830909638615,8.7987084838153081e-13,0.00011822131353832249
9.597314693646669e-10,0.609354084038022,7.1393507799044745e-06,2.1953858406963835e-08,2.1813207830493972e-08,7.2990679298491825e-13,1.474377263950016e-10,0.0,0.0,1.5195695051389962e-05,6.9768396857813852e-09,154.0,0.0,0.38723593495399122,1.0,18.999813267110724,0.0022725073616397589,0.00010988259477653757,0.0090979330327942698,0.0092797495095976526,0.15845709232720612,0.00016547681306353993,1.0216408697085586e-09,6.0304245552880786e-06,0.43325618507234043,8.822337143565579e-13,0.00011920688751157572
9.672904797153187e-10,0.6093540825763778,7.1717844031619399e-06,2.2251272870816553e-08,2.2108226194184749e-08,7.4883358821397208e-13,1.5001203787471092e-10,0.0,0.0,1.5378938834185104e-05,7.1461225373869342e-09,154.0,0.0,0.38438614787132919,1.0,18.999812630900706,0.0022830806366043446,0.00010910303711205944,0.0091216882577710885,0.0093041418185393389,0.15917445890871215,0.00016591344668073955,1.0243262816318641e-09,6.0462877011280004e-06,0.43532923090747455,8.8456159791295539e-13,0.0001201878028641477
9.748494900659706e-10,0.6093540811371533,7.2039607637864668e-06,2.2550030348425547e-08,2.2404572445084305e-08,7.6807326872656959e-13,1.5260449283114731e-10,0.0,0.0,1.5562649439551454e-05,7.3178753371395117e-09,154.0,0.0,0.38155770029565728,1.0,18.999812000914677,0.0022935735266887813,0.00010832930976076665,0.0091450919143422904,0.0093281765454877544,0.15988600026829625,0.00016634361825593126,1.0269723046621319e-09,6.0619182966089115e-06,0.43738755753737285,8.8685506976155929e-13,0.00012116403798180524
9.824085004166224e-10,0.6093540797200103,7.2358818467460014e-06,2.2850120191568354e-08,2.2702236120847057e-08,7.8762775731848366e-13,1.5521492571214023e-10,0.0,0.0,1.5746819904326986e-05,7.492107085576443e-09,154.0,0.0,0.37875042727870545,1.0,18.999811377060588,0.0023039866338735622,0.00010756136773472122,0.0091681492022295114,0.0093518589773398022,0.1605917601547984,0.00016676742337445768,1.0295795524004849e-09,6.0773197802065545e-06,0.43943127503904622,8.8911458028620802e-13,0.00012213557264849654
9.899675107672742e-10,0.6093540783246167,7.2675496208391728e-06,2.3151531834213154e-08,2.3001206841380417e-08,8.0749895679515024e-13,1.5784317073406655e-10,0.0,0.0,1.5931443368412544e-05,7.6688266119728438e-09,154.0,0.0,0.3759641652229897,1.0,18.999810759247762,0.0023143205554857567,0.00010679916766027187,0.0091908652433960337,0.0093751943219451354,0.16129178197876454,0.00016718495619191868,1.0321486367154878e-09,6.0924955361812155e-06,0.44146049263699028,8.9134055918384245e-13,0.00012310238799967868
9.97526521117926e-10,0.609354076950644,7.2989660388070621e-06,2.3454254791978861e-08,2.330147430828545e-08,8.2768875006379405e-13,1.6048906190199667e-10,0.0,0.0,1.6116513073752391e-05,7.8480425759491435e-09,154.0,0.0,0.3731987518724737,1.0,18.999810147386864,0.0023245758842296601,0.00010604266404707771,0.0092132450828040936,0.0093981877088693128,0.16198610881567715,0.00016759630944827655,1.0346800211251429e-09,6.1074489020954749e-06,0.44347531871147244,8.9353369090585482e-13,0.00012406446650204479
9.999999999999999e-10,0.6093540755977701,7.3091919452905646e-06,2.3553595575211776e-08,2.34000084672024e-08,8.343648029377655e-13,1.6135866109381561e-10,0.0,0.0,1.6177167836787316e-05,7.9072296196899902e-09,154.0,0.0,0.3722983462970183,1.0,18.999809948449759,0.0023279146922472963,0.00010579634832386941,0.0092204961051657649,0.0094056382620185501,0.16221207878693089,0.0001677295870678495,1.0355002573426359e-09,6.1122942448903966e-06,0.44413150834164855,8.9424427776363191e-13,0.00012437824893897032
1.005085531468578e-09,0.6093540755977701,7.3301330375293929e-06,2.3758278661230076e-08,2.3603028303890462e-08,8.4819900021263165e-13,1.6315243307155854e-10,0.0,0.0,1.6302022362179285e-05,8.0297634706856113e-09,154.0,0.0,0.37045402629597918,1.0,18.999809541389922,0.0023347532082382666,0.00010529181159377926,0.0092352936900825192,0.0094208441910911284,0.16267478340906488,0.00016800157449847221,1.0371743010161558e-09,6.1221831674784576e-06,0.44547586080631274,8.9569438909952456e-13,0.00012502179190099384
1.0126445418192298e-09,0.6093540742656764,7.3610525381732311e-06,2.4063593118368241e-08,2.3905858690510255e-08,8.6903155062182643e-13,1.6583311798151607e-10,0.0,0.0,1.6487964673979312e-05,8.2139976251617614e-09,154.0,0.0,0.36772982887463829,1.0,18.999808941170269,0.0023448531111135446,0.00010454656831921366,0.0092570159606078437,0.0094431687461098597,0.16335784817257756,0.00016840084133222191,1.0396320810324066e-09,6.1367015663440394e-06,0.447462225634014,8.9782302721168652e-13,0.00012597434919064276
1.0202035521698816e-09,0.60935407295405,7.3917264462882871e-06,2.4370187919395256e-08,2.4209955409978269e-08,8.9018822499353912e-13,1.6853095028544713e-10,0.0,0.0,1.6674333546807944e-05,8.4007532058305093e-09,154.0,0.0,0.36502600129388979,1.0,18.999808346642553,0.0023548761719512611,0.00010380689197238941,0.0092784167163410848,0.0094651662767893368,0.16403534519275523,0.00016879419858942092,1.0420538390856125e-09,6.151007284450928e-06,0.4494345190828864,8.9992019399232896e-13,0.00012692212458638392
1.0277625625205335e-09,0.6093540716625826,7.4221566519752342e-06,2.4678052899125901e-08,2.451530848281382e-08,9.1167082744937001e-13,1.712457635975523e-10,0.0,0.0,1.686112261393314e-05,8.5900382193519617e-09,154.0,0.0,0.36234238652932732,1.0,18.999807757722664,0.0023648229653857561,0.00010307273750175433,0.0092995007071696757,0.0094868416127150221,0.16470731623295712,0.00016918173358487161,1.0444400841766009e-09,6.165103467131432e-06,0.45139284622706388,9.0198639753892282e-13,0.00012786510548483323
1.0353215728711853e-09,0.60935407039097,7.4523450300110553e-06,2.4987177970607432e-08,2.4821908007604631e-08,9.3348114258989962e-13,1.7397739153004607e-10,0.0,0.0,1.7048325602875408e-05,8.781860514739494e-09,154.0,0.0,0.35967882883605817,1.0,18.999807174327785,0.0023746940616229499,0.00010234406215962197,0.0093202726119545626,0.0095081995112688243,0.16537380273437752,0.0001695635323275323,1.0467914323743606e-09,6.1789932095367155e-06,0.45333731132889393,9.040219230889322e-13,0.00012880328043123667
1.0428805832218372e-09,0.6093540691389134,7.4822934399978564e-06,2.529755312442134e-08,2.5129744160270262e-08,9.5562093558929887e-13,1.7672566773215243e-10,0.0,0.0,1.7235936333875252e-05,8.9762277857957805e-09,154.0,0.0,0.35703517373615784,1.0,18.999806596376324,0.0023844900264800321,0.00010162082614772442,0.0093407370397011989,0.0095292446588229312,0.16603484581874875,0.00016993967954202972,1.0491083788721226e-09,6.1926795541344472e-06,0.45526801784574511,9.0602726136326387e-13,0.00012973663908523618
1.050439593572489e-09,0.6093540679061181,7.5120037264874696e-06,2.56091684281008e-08,2.5438807193446508e-08,9.7809195227047309e-13,1.7949042592362196e-10,0.0,0.0,1.7423948718593796e-05,9.1731475732143114e-09,154.0,0.0,0.35441126800824801,1.0,18.999806023787919,0.0023942114214185756,0.00010090298666472577,0.0093608985305558973,0.0095499816717397636,0.16669048629234914,0.00017031025868697284,1.0513913261354032e-09,6.2061655042431342e-06,0.45718506844034151,9.0800305586807239e-13,0.00013066517219122186
1.0579986039231409e-09,0.6093540666922945,7.5414777171276454e-06,2.5922014035661116e-08,2.5749087445949551e-08,1.0008959166370913e-12,1.822714999398468e-10,0.0,0.0,1.7612356770754632e-05,9.3726272464585719e-09,154.0,0.0,0.3518069598421425,1.0,18.99980545648355,0.0024038588030052552,0.00010019050010656005,0.0093807615477276909,0.009570415088162039,0.16734076460624747,0.00017067535180715187,1.0536408872548224e-09,6.2194540164845371e-06,0.45908856488054123,9.0994953092561566e-13,0.00013158887169211755
1.0655576142737927e-09,0.6093540654971524,7.5707172268085165e-06,2.623608016648238e-08,2.6060575321677333e-08,1.024034536059051e-12,1.8506872375717568e-10,0.0,0.0,1.7801154580307181e-05,9.5746740473787532e-09,154.0,0.0,0.34922209849244601,1.0,18.999804894385235,0.0024134327241072989,9.9483327209992414e-05,0.009400330497124923,0.009590549387987814,0.1679857209417133,0.00017103503989271954,1.055857523832572e-09,6.2325480002240492e-06,0.46097860825435155,9.1186717773426815e-13,0.00013250773039631095
1.0731166246244446e-09,0.6093540643204182,7.5997240567895595e-06,2.6551357109773963e-08,2.6373261294051489e-08,1.0475095002162966e-12,1.8788193150640699e-10,0.0,0.0,1.7990336318499548e-05,9.7792950812287135e-09,154.0,0.0,0.34665653435153831,1.0,18.999804337416062,0.0024229337336398502,9.8781427376228945e-05,0.0094196097233397481,0.009610388988777618,0.1686253951934035,0.00017138940280774463,1.0580416978534199e-09,6.2454503275650282e-06,0.46285529892778476,9.137564678263637e-13,0.00013342174204875195
1.0806756349750964e-09,0.60935406316181,7.6284999933879938e-06,2.6867835231362956e-08,2.6687135912741256e-08,1.0713224792633965e-12,1.9071095752152136e-10,0.0,0.0,1.8179896245233901e-05,9.986497304777225e-09,154.0,0.0,0.34411011905891553,1.0,18.999803785500301,0.0024323623761818942,9.8084759132351955e-05,0.0094386035043057693,0.00962993824032163,0.1692598269413455,0.0001717385191898417,1.0601939129456043e-09,6.2581638293938784e-06,0.46471873647427703,9.1561777396859687e-13,0.0001343309013909504
1.0882346453257483e-09,0.6093540620210555,7.6570468081718368e-06,2.7185504972755374e-08,2.7002189802695603e-08,1.0954751240166443e-12,1.9355563637020566e-10,0.0,0.0,1.8369828707369704e-05,1.0196287529065206e-08,154.0,0.0,0.34158270548495978,1.0,18.999803238563398,0.0024417191920295266,9.7393282394661333e-05,0.0094573160525544559,0.0096492014259226197,0.16988905545419158,0.00017208246647388453,1.0623146409660487e-09,6.2706912911639574e-06,0.46656901968281961,9.174515084628232e-13,0.00013523520413013187
1.0957936556764001e-09,0.6093540608978852,7.6853662582133485e-06,2.750435684989353e-08,2.7318413662871242e-08,1.1199690662029641e-12,1.9641580288522313e-10,0.0,0.0,1.8560128136656811e-05,1.0408672422887709e-08,154.0,0.0,0.33907414770969463,1.0,18.999802696531908,0.0024510047172664252,9.6706957602009412e-05,0.0094757515167913225,0.0096681827639969829,0.17051311969456581,0.00017242132092139801,1.0644043344622943e-09,6.2830354555877081e-06,0.46840624657148061,9.1925810019600503e-13,0.0001361346469010809
1.103352666027052e-09,0.6093540597920375,7.7134600886744839e-06,2.7824381439916935e-08,2.7635798253045364e-08,1.1448059218412595e-12,1.9929129214138798e-10,0.0,0.0,1.8750789034185742e-05,1.0623658538786994e-08,154.0,0.0,0.33658430080698737,1.0,18.999802159333331,0.0024602194845131718,9.6025744973891186e-05,0.0094939139935622079,0.0096868864199336456,0.17113205837367479,0.00017275515783540753,1.066463456675254e-09,6.2951990319414736e-06,0.47023051452501224,9.2103794188876941e-13,0.00013702922709032982
1.1109116763777038e-09,0.6093540587032422,7.7413300276168692e-06,2.8145569407909618e-08,2.7954334420357306e-08,1.1699872842406685e-12,2.0218193960109549e-10,0.0,0.0,1.8941806000026084e-05,1.0841252263932009e-08,154.0,0.0,0.33411302127745973,1.0,18.99980162689647,0.002469364021413793,9.5349605177609995e-05,0.0095118075051701511,0.0097053164836429541,0.17174590984122143,0.00017308405115237305,1.0684924621192209e-09,6.3071846803481634e-06,0.4720419200175377,9.2279141976551118e-13,0.00013791894312822938
1.1184706867283557e-09,0.6093540576312519,7.7689777894962625e-06,2.8467911488955425e-08,2.8274013081454907e-08,1.1955147286525205e-12,2.0508758106304652e-10,0.0,0.0,1.9133173712440287e-05,1.10614598542267e-08,154.0,0.0,0.33166016675689125,1.0,18.999801099151167,0.0024784388516513431,9.4678499511312105e-05,0.0095294360150333258,0.0097234769851734706,0.17235471215910134,0.00017340807372782005,1.0704917871524094e-09,6.318995021331674e-06,0.47384055879819981,9.2451893601494521e-13,0.00013880379427206189
1.1260296970790075e-09,0.6093540565758057,7.7964050743249057e-06,2.8791398492530072e-08,2.859482522681255e-08,1.2213898109882481e-12,2.0800805272503474e-10,0.0,0.0,1.9324886932078284e-05,1.1284287427802923e-08,154.0,0.0,0.32922559608595114,1.0,18.99980057602837,0.0024874444946995414,9.4012389378761094e-05,0.0095468034247248087,0.0097413718917002175,0.17295850308350472,0.00017372729728061144,1.0724618687211731e-09,6.33063263493081e-06,0.47562652584611714,9.2622087264973731e-13,0.0001396837806195452
