Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473)
8.860279519169267e-10,0.4724535704129655,5.7082437487222926e-13,1.1655201912155854e-16,2.424382042790932e-13,4.5295011731906867e-20,1.0891033978845256e-15,0.0,0.0,1.9593396597833847e-09,3.6027252324699907e-15,154.0,0.0,0.99994874090499375,1.0,18.999990475640466,5.5270457592240617e-06,1.4356716445292191e-09,1.2665266062427999e-05,2.1921540759626069e-05,8.1081690918690615e-07,9.3888191169547833e-06,1.9962868226618904e-11,1.3353540343661654e-07,7.9185984485075821e-07,2.5423494360870918e-13,1.6216459401012742e-08,8.6054905445272719e-10,4.8163654320460067e-10,4.8108370939311572e-10,3.2585272184459387e-13,2.0567521092454576e-12,2.2698068936339498e-13,1.1675395774321963e-09,1.7771292945918635e-21,1.7119324275006193e-21,1.7119614697371675e-21,2.2862304283496472e-11,2.818469110594142e-15,2.2830602547517494e-15,9.8704615548970321e-19,1.2733824861445347e-19,7.5000469831645669e-17,4.3418168842953124e-18,6.2156715514028921e-19,7.4009238797092273e-21,3.5698412718655942e-22,7.349020341318206e-25,1.8763605662777834e-27,8.205972216619039e-22,5.20917095767935e-24,2.1024284278892476e-12,7.05105920892261e-19,4.0650706743678007e-19,5.1276996654457162e-23,8.0589352137618897e-24,3.014605932107042e-20,1.6216441274315892e-26,9.1320353950987217e-27,1.9243093088256381e-22,1.7051510200899007e-27,1.2770443273437021e-23,6.6705968937614282e-28,1.4029924611703717e-30,5.0849058835354196e-27,6.3432515178870374e-26,6.0899036006809225e-26,5.7501243920034771e-28,3.8986293144712129e-19,4.9887655368110213e-24,7.4342353163818916e-25,1.090060990601497e-24,2.2763365855503815e-26,4.6371490119450496e-29,2.8041442658436842e-27,5.1322720497436894e-30,8.9036504948789963e-27,5.7664250335499172e-25,2.0794052962816976e-27,1.263993944630953e-31,1.0388672681166628e-32,6.3513804499830428e-33,2.5027622170024964e-28,1.8062882692174972e-12,1.6217374326808151e-17,6.9506091546119558e-18,2.4344511558482817e-13,1.014183272071783e-34,3.9736236013008704e-33,1.2097199000219329e-28,4.1499973694205184e-37,6.2501995549030696e-36,7.4797237807591616e-40
9.121051627731669e-10,0.47245356952245143,5.9181196195185885e-13,1.2434555819132821e-16,2.6374989006838277e-13,4.9696864681328766e-20,1.2205166415230602e-15,0.0,0.0,2.0731964235848267e-09,4.0187235705608731e-15,154.0,0.0,0.99994723191338108,1.0,18.999990145637746,5.6896717789927987e-06,1.435669644909217e-09,1.2988315583080244e-05,2.2566646601431313e-05,8.347006848257905e-07,9.7147653028196927e-06,2.0550334211010742e-11,1.3747523344602762e-07,8.1518530936163258e-07,2.6306107303692426e-13,1.7184991207033793e-08,8.97220445433081e-10,5.1809765985257803e-10,5.1750294145549024e-10,3.505283474705678e-13,2.1758325524132181e-12,2.4418959481907935e-13,1.2378018891163655e-09,2.120719968663589e-21,2.0429760994488652e-21,2.043011833138578e-21,2.4952426963246631e-11,3.0431176615617135e-15,2.3504196945288265e-15,1.0281494007055356e-18,1.3475425370057048e-19,8.1198744147101977e-17,4.8161032302489826e-18,7.0625331853646949e-19,8.4322726832915517e-21,4.1878213539999453e-22,8.8005522295749924e-25,2.1378426208478242e-27,9.3691429165775778e-22,6.2834956239382985e-24,2.2240458627596208e-12,7.4746812146746019e-19,4.3634281426861261e-19,5.4360284028246035e-23,8.6901276155293813e-24,3.2814384104352425e-20,1.7406653598103791e-26,9.8022848740612188e-27,2.1544033090810008e-22,1.9090476003178135e-27,1.4295422276955203e-23,7.4671771618711682e-28,1.5705306751776473e-30,5.6922218100709662e-27,7.3068137128960049e-26,7.0070040730342828e-26,6.8106346005390084e-28,4.42370800402266e-19,5.5643442178086063e-24,8.3934802801860402e-25,1.2638211521994419e-24,2.5759111180311186e-26,5.3765826997632281e-29,3.3501232358597029e-27,6.2904716318534452e-30,9.7821322677567251e-27,6.5249735153424217e-25,2.4629158298067607e-27,1.5512006575644257e-31,1.3086728242334885e-32,8.0354002754214586e-33,2.9496262745207372e-28,1.9072543792297005e-12,1.7123882142461877e-17,7.3391282848190787e-18,2.6488149835006774e-13,1.1524094182157881e-34,4.6325296099247061e-33,1.4592240877055644e-28,4.838170253050363e-37,7.2872554360824459e-36,8.7200140596024423e-40
9.38182373629407e-10,0.4724535686317393,6.1303353697721073e-13,1.3241350202714995e-16,2.8622997926643616e-13,5.4390819873849995e-20,1.3633031960149852e-15,0.0,0.0,2.1902290770296608e-09,4.4695218402377711e-15,154.0,0.0,0.99994572290140393,1.0,18.999989815556951,5.8522952991313315e-06,1.4356676452593987e-09,1.3311285170728069e-05,2.3211748411095309e-05,8.5858441839702185e-07,1.0040786277213762e-05,2.113779650525761e-11,1.4141503870935606e-07,8.3851073831119417e-07,2.718892276284888e-13,1.8181610054541287e-08,9.342034375649984e-10,5.5608666964452331e-10,5.5544831004653222e-10,3.7623833142911153e-13,2.2980433846819698e-12,2.6212075165190773e-13,1.310148695019338e-09,2.5173785942886213e-21,2.425162713025962e-21,2.4252064101918847e-21,2.716476088981272e-11,3.2779031786109967e-15,2.4177787112209822e-15,1.0699498409203354e-18,1.4245312383473816e-19,8.7740868645006645e-17,5.3273597036218296e-18,7.9954027170315062e-19,9.5719913894000269e-21,4.8903393605718041e-22,1.048546862964814e-24,2.4268004902260789e-27,1.0657728611750244e-21,7.5376862878643005e-24,2.3488513469420454e-12,7.9127228742684183e-19,4.6742855551540767e-19,5.7548584484254524e-23,9.354036465735305e-24,3.563902039066061e-20,1.8646730903885318e-26,1.0500615039278108e-26,2.4045760257981091e-22,2.1307374689576422e-27,1.5953188620215556e-23,8.3331205826685117e-28,1.7526572769625497e-30,6.3524281149213822e-27,8.3837290806298265e-26,8.0306170853918852e-26,8.0283769677701762e-28,5.001584853467363e-19,6.1888383412905129e-24,9.4450322261252759e-25,1.4590476367370635e-24,2.904835310835072e-26,6.2073953962621831e-29,3.9817051003017195e-27,7.6633947472035952e-30,1.0718312925035648e-26,7.357211877720137e-25,2.9032860628083667e-27,1.8921663408309158e-31,1.637156232831137e-32,1.0095538154068863e-32,3.4608883377660805e-28,2.0105723351904896e-12,1.8051505742307991e-17,7.7366973701130184e-18,2.8749726125479704e-13,1.3055836338984867e-34,5.3800863257273353e-33,1.7505030969048186e-28,5.6189339795606793e-37,8.4639182408351243e-36,1.0127176163828197e-39
9.64259584485647e-10,0.47245356774086555,6.344886414220815e-13,1.4075743501906316e-16,3.0990486507682735e-13,5.9388019882296885e-20,1.5180770295791647e-15,0.0,0.0,2.3104374153696698e-09,4.9569964448626875e-15,154.0,0.0,0.99994421386906429,1.0,18.999989485411572,6.0149163196709892e-06,1.4356656455781672e-09,1.3634188306695841e-05,2.3856846185386748e-05,8.8246810991813867e-07,1.0366868554752306e-05,2.17252551064254e-11,1.4535481920686614e-07,8.6183613171675741e-07,2.8071904221904726e-13,1.9206315684801674e-08,9.7148491626442882e-10,5.9561622573642545e-10,5.9493245375601136e-10,4.0299124393097887e-13,2.4233673946082006e-12,2.8078015547358662e-13,1.3845826297247221e-09,2.9733388583057846e-21,2.8645021995681055e-21,2.8645553254926086e-21,2.9502675996307739e-11,3.5229249375871442e-15,2.4851373044908661e-15,1.1124483556029377e-18,1.5044254618668262e-19,9.463909775464044e-17,5.8774858618668544e-18,9.0202955945584182e-19,1.0828094091247494e-20,5.6861108474521503e-22,1.2433321096054995e-24,2.7452660690022885e-27,1.208140536271652e-21,8.9952308454933011e-24,2.4768268610805236e-12,8.365421916030142e-19,4.9978437092668133e-19,6.0843629208705389e-23,1.0051638091036105e-23,3.8625092870406311e-20,1.9937474216304381e-26,1.1227476975273195e-26,2.6759889802673027e-22,2.3712499717500933e-27,1.7751392695272557e-23,9.272423487337618e-28,1.9502127609979222e-30,7.0685724467621552e-27,9.5837308918533872e-26,9.1696999304985035e-26,9.4213425797108333e-28,5.6358635944302926e-19,6.8651434056270091e-24,1.0595156536557302e-24,1.6776915690691376e-24,3.2651299418091245e-26,7.137895141629837e-29,4.7093011545538951e-27,9.2827313329453022e-30,1.1714198184562366e-26,8.2679084284447743e-25,3.4070221087662412e-27,2.2949379949611653e-31,2.0347438300646984e-32,1.2601039702795603e-32,4.0437691081730722e-28,2.1162137828223882e-12,1.8999990549343253e-17,8.1432073020454355e-18,3.1131939516800783e-13,1.4749655111215994e-34,6.2257737095701709e-33,2.0890123627628074e-28,6.5021900842478873e-37,9.795124338945916e-36,1.1719054749150013e-39
9.90336795341887e-10,0.47245356684986056,6.5617681673070492e-13,1.4937893345914794e-16,3.3480060205558592e-13,6.4699757520420967e-20,1.6854657474078422e-15,0.0,0.0,2.4338212650569848e-09,5.4830728288458622e-15,154.0,0.0,0.99994270481636416,1.0,18.999989155212749,6.177534840643108e-06,1.4356636458693844e-09,1.3957036121938713e-05,2.450193992107472e-05,9.0635175940657554e-07,1.0693001000318178e-05,2.2312710011580072e-11,1.4929457491878884e-07,8.8516148959551887e-07,2.8955021528602825e-13,2.0259107838939889e-08,1.0090523703572057e-09,6.366984498427417e-10,6.3596748034399057e-10,4.3079529521507833e-13,2.5517874653511035e-12,3.0017355002551724e-13,1.461106326918669e-09,3.4953453854889845e-21,3.3674974393135662e-21,3.3675616748777657e-21,3.1969540679893311e-11,3.7782775578005327e-15,2.5524954740006781e-15,1.1556458239222301e-18,1.5873022390779716e-19,1.0190599279144508e-16,6.4684439076538573e-18,1.014348616461156e-18,1.2208975105917019e-20,6.5844829608066164e-22,1.4676475317315086e-24,3.0953676545425195e-27,1.3650343864185595e-21,1.0681856869087146e-23,2.6079544876315667e-12,8.8330203366119936e-19,5.3343072050136516e-19,6.4247180504822893e-23,1.0783924078435522e-23,4.1777805014582945e-20,2.1279699728976932e-26,1.1983330308740299e-26,2.9698414419675803e-22,2.631647907795934e-27,1.9697931195045442e-23,1.028921086815849e-27,2.1640646811141084e-30,7.843800581383202e-27,1.0917106322042958e-25,1.0433700133458818e-25,1.1009014485873616e-27,6.3302828048394272e-19,7.5962698675198318e-24,1.1850407622889514e-24,1.9218262036689302e-24,3.6589098722422582e-26,8.1769101292873887e-29,5.5442556728457161e-27,1.1183729670755782e-29,1.2771807490640201e-26,9.2619949591697182e-25,3.9811696217399881e-27,2.7684866566859516e-31,2.5133237813809947e-32,1.5631353233862752e-32,4.7060862337018583e-28,2.224150709404178e-12,1.9969085053208146e-17,8.5585502864924975e-18,3.3637456555020147e-13,1.6618964409002668e-34,7.1798631778207843e-33,2.4807275389134657e-28,7.4986667698439154e-37,1.1297057602918735e-35,1.3514984274156738e-39
9.999999999999999e-10,0.47245356595874854,6.6427270840089356e-13,1.5264452656866137e-16,3.4434119074452387e-13,6.675024637592537e-20,1.7508251441138814e-15,0.0,0.0,2.4803488965846015e-09,5.6882134938625284e-15,154.0,0.0,0.99994214561469263,1.0,18.999989032842166,6.2377943333482935e-06,1.4356629048478298e-09,1.4076658870774329e-05,2.4740985655889647e-05,9.1520210448419161e-07,1.0813863898911818e-05,2.2530397114576533e-11,1.5075448954401708e-07,8.9380495507116135e-07,2.9282299967017306e-13,2.0656364045122087e-08,1.0230436205545479e-09,6.5231855963480387e-10,6.5156964454775815e-10,4.4136691367360465e-13,2.6001577614885932e-12,3.0754749128457562e-13,1.4899942456034718e-09,3.7069958031337432e-21,3.5714442981647695e-21,3.5715131246770519e-21,3.2917086147338689e-11,3.8755429918441029e-15,2.5774556958993183e-15,1.1718308007025334e-18,1.6187860289086602e-19,1.0469501339709599e-16,6.6982034138610331e-18,1.0585962439264969e-18,1.2754112497440932e-20,6.9454258358763163e-22,1.5589688163585069e-24,3.2335791274984781e-27,1.4270746158939893e-21,1.1370589162278298e-23,2.6573421733169008e-12,9.0101270038828999e-19,5.462306416025567e-19,6.5536317647368246e-23,1.1064290189422226e-23,4.2989451939975496e-20,2.1790316213017909e-26,1.2270876006621136e-26,3.084677153280618e-22,2.7334099696398078e-27,2.0458537545969381e-23,1.0686518948412608e-27,2.2476269323986148e-30,8.1467217999809598e-27,1.1447232805168834e-25,1.093579172106197e-25,1.1650961271472125e-27,6.6036527748665635e-19,7.8817422061811982e-24,1.2343616227323883e-24,2.0192035256153387e-24,3.8137733948863597e-26,8.5913476143143314e-29,5.8833625459086071e-27,1.1967407374253727e-29,1.3179798197374337e-26,9.6525582764532502e-25,4.2133159504211992e-27,2.9639061640494559e-31,2.7138893979063095e-32,1.6905377781113493e-32,4.9733618278303159e-28,2.2647253017368486e-12,2.0333377594092754e-17,8.7146819567341747e-18,3.4597745319813324e-13,1.7359057699883415e-34,7.5631416630447554e-33,2.6406847730696906e-28,7.8989738657092052e-37,1.1900440366708884e-35,1.4236448322668272e-39
1.016414006198127e-09,0.47245356595874854,6.7809760435817356e-13,1.5827956642375984e-16,3.6094291020536911e-13,7.0337475439872004e-20,1.8661104172789921e-15,0.0,0.0,2.5603804782640596e-09,6.0497254766248924e-15,154.0,0.0,0.99994119574330564,1.0,18.999988824969655,6.3401508620790177e-06,1.4356616461314877e-09,1.4279837808518604e-05,2.5147029614928523e-05,9.3023536687966804e-07,1.1019174417603415e-05,2.2900161217782095e-11,1.5323430582553795e-07,9.0848681196456499e-07,2.9838249780694216e-13,2.1339986257939426e-08,1.0468938554398068e-09,6.7934495651620438e-10,6.7856499099267089e-10,4.59658351996852e-13,2.6832865741525826e-12,3.2030643869428794e-13,1.5397224195036746e-09,4.0906778462030602e-21,3.9411675606348097e-21,3.9412448264601284e-21,3.4568722022776175e-11,4.0440512593100209e-15,2.6198532194152738e-15,1.199543124787314e-18,1.6732387335652618e-19,1.0955442047589346e-16,7.1022601974066952e-18,1.1371514394496377e-18,1.3723420177927599e-20,7.595463721877096e-22,1.725030044050698e-24,3.4793327875742902e-27,1.5375225765822767e-21,1.2625668535971581e-23,2.7422164102889203e-12,9.315764344164594e-19,5.6838844892494322e-19,6.7761031375547612e-23,1.1551901495473993e-23,4.5102440494378136e-20,2.2674238981499096e-26,1.2768643308222247e-26,3.2873710093355145e-22,2.9130280442457523e-27,2.1800950813053592e-23,1.1387738311141475e-27,2.395108056962999e-30,8.6813578956448373e-27,1.2394714133499252e-25,1.1832569729349812e-25,1.2812448337059552e-27,7.0887168547963872e-19,8.3853458891362238e-24,1.3217638060847577e-24,2.1936519450072989e-24,4.088387076381019e-26,9.3338100908987342e-29,6.4989036370373285e-27,1.3405480771041199e-29,1.3893173994332427e-26,1.0344567859835489e-24,4.6333429577008969e-27,3.3227841664627646e-31,3.0863997033784061e-32,1.9277284131464777e-32,5.4562878054808878e-28,2.3343554396561892e-12,2.0958540773242307e-17,8.9826198278203574e-18,3.6268911637334197e-13,1.8678036175021583e-34,8.253468597958666e-33,2.9321763031647136e-28,8.6199721717679388e-37,1.2987229815397298e-35,1.5535884992441857e-39
1.042491217054367e-09,0.47245356506755054,7.0025054580896915e-13,1.6746089649834675e-16,3.8835717902027373e-13,7.6312765727501707e-20,2.0606653972775306e-15,0.0,0.0,2.690114928383152e-09,6.658977911177096e-15,154.0,0.0,0.99993968664989086,1.0,18.999988494689898,6.5027643840100536e-06,1.4356596463614727e-09,1.4602600957542032e-05,2.5792115263717888e-05,9.5411893235465202e-07,1.1345381211185867e-05,2.3487608722095555e-11,1.571740119074235e-07,9.3181209884087032e-07,3.0721568410894608e-13,2.2448950682642264e-08,1.0849979608993623e-09,7.2356687596708731e-10,7.2273610309937475e-10,4.895879529268579e-13,2.8178477918201245e-12,3.411840953331202e-13,1.6204335396985313e-09,4.7671753242939797e-21,4.5930714942408689e-21,4.5931639767164577e-21,3.7303585980207111e-11,4.320332105975235e-15,2.6872105403980533e-15,1.2441411368774426e-18,1.7623122183338998e-19,1.1759755132976274e-16,7.7810267244228469e-18,1.2711192735301952e-18,1.5380617924415458e-20,8.7297521514541709e-22,2.0193366810765109e-24,3.8994911540332318e-27,1.7267260379737111e-21,1.4857287191022922e-23,2.8795949134115634e-12,9.8139043108619682e-19,6.046787891016532e-19,7.1387005176276625e-23,1.2356593110248765e-23,4.860436457742946e-20,2.4121939000353348e-26,1.3583892963460269e-26,3.629854200849086e-22,3.2165216401314472e-27,2.4068852009337076e-23,1.2572393963236783e-27,2.644265787753394e-30,9.5845908678077452e-27,1.4028002623569199e-25,1.3376779707829221e-25,1.4854355352928025e-27,7.9151768169510243e-19,9.2356200350618779e-24,1.4704007757266654e-24,2.4955015032048525e-24,4.5558736840117833e-26,1.0618528257835717e-28,7.5866308200356011e-27,1.599121751890985e-29,1.5080344542667503e-26,1.1520889231739219e-24,5.3717551784004598e-27,3.9688842221110311e-31,3.7692554799081985e-32,2.36422439170776e-32,6.3034869800562861e-28,2.4468006316752554e-12,2.1968112221989153e-17,9.4153107132440985e-18,3.9028907399353467e-13,2.094204173976094e-34,9.4585997614542745e-33,3.4504710072053382e-28,9.8786502109520619e-37,1.488456498400636e-35,1.7804363607861244e-39
1.0685684279106071e-09,0.47245356417628315,7.2263518267371302e-13,1.7692448037391154e-16,4.170684714818776e-13,8.2637369503033587e-20,2.2697981656000564e-15,0.0,0.0,2.8230245063247138e-09,7.3129026922430839e-15,154.0,0.0,0.99993817753612191,1.0,18.99998816437974,6.6653754064675492e-06,1.4356576465637555e-09,1.4925331837119827e-05,2.6437196864212995e-05,9.7800245584866e-07,1.1671615108581385e-05,2.4075052521586234e-11,1.611136931446386e-07,9.5513735024129548e-07,3.1604960434241395e-13,2.3586000853748929e-08,1.1233537800410171e-09,7.6937487556883174e-10,7.6849147175740822e-10,5.2059132315909992e-13,2.9554542822125136e-12,3.6281157445923829e-13,1.7032423191256899e-09,5.5332609302935797e-21,5.3313317680382342e-21,5.331441947318868e-21,4.0177497540270762e-11,4.6072022350648238e-15,2.7545674366106774e-15,1.289440738671771e-18,1.8546000572745038e-19,1.2604885797602601e-16,8.5069025767106742e-18,1.4169613116320153e-18,1.7190171513182656e-20,9.9987692512900259e-22,2.354765236984503e-24,4.3582775459531661e-27,1.9338201768468993e-21,1.7409995483573059e-23,3.0200723814549276e-12,1.0327694732980133e-18,6.4232336495136479e-19,7.5126955322590431e-23,1.3199037611108354e-23,5.22890255041635e-20,2.5623662410482325e-26,1.4429565048225226e-26,3.9986070562603821e-22,3.5432949791921796e-27,2.6510292841409171e-23,1.3847700533514558e-27,2.9124890731309769e-30,1.055694860377581e-26,1.5829027843693935e-25,1.5077334628052429e-25,1.7159187646803166e-27,8.8138113433160759e-19,1.0150463917687947e-23,1.6316993138734356e-24,2.8298451832775886e-24,5.063785032557462e-26,1.2041583891952318e-28,8.8219362861225942e-27,1.898862905072272e-29,1.6335379663141429e-26,1.2796387999270578e-24,6.2052489077047858e-27,4.7190078731382648e-31,4.579131779971436e-32,2.8843599248379325e-32,7.25749774813124e-28,2.5614592729186814e-12,2.2997556869136702e-17,9.8565189973734936e-18,4.1920015097699583e-13,2.3427094512994274e-34,1.0808218414723258e-32,4.0433421565787897e-28,1.128823911863677e-36,1.7009487691101728e-35,2.0344818745018001e-39
1.0946456387668472e-09,0.47245356328496085,7.4525105666423622e-13,1.8667186934066374e-16,4.4710152800715595e-13,8.9323176517133397e-20,2.4941891524154879e-15,0.0,0.0,2.9591091174559071e-09,8.0136214143456691e-15,154.0,0.0,0.99993666840200057,1.0,18.999987834044369,6.8279839294828343e-06,1.4356556467378816e-09,1.5248035622267382e-05,2.7082274413184121e-05,1.0018859373787264e-06,1.1997870930353437e-05,2.4662492613312667e-11,1.6505334951755369e-07,9.7846256618259318e-07,3.2488411825581621e-13,2.4751136511818419e-08,1.1619508828331665e-09,8.1677918018351841e-10,8.1584131005812597e-10,5.5267538811959088e-13,3.0960893017283737e-12,3.851937208907328e-13,1.7881513888875654e-09,6.3979666449112896e-21,6.16465852822832e-21,6.1647892082881839e-21,4.3193820860080264e-11,4.9047400741962628e-15,2.8219239077171939e-15,1.3354428084781581e-18,1.9501796899333491e-19,1.3492211336538056e-16,9.282115369815134e-18,1.5754154061019994e-18,1.9162110564643029e-20,1.1414689858430817e-21,2.7358757954718138e-24,4.8582348791252706e-27,2.1600366206880949e-21,2.0319885014173236e-23,3.1636312984053402e-12,1.0857394196989922e-18,6.8134419362015064e-19,7.8982765040854012e-23,1.4080289825916188e-23,5.6161955847252529e-20,2.7180287523474675e-26,1.5306154169977653e-26,4.3949857478166159e-22,3.8945499115525593e-27,2.9134192859126562e-23,1.5218317327733773e-27,3.2007578410805189e-30,1.160198438880773e-26,1.7810472093726784e-25,1.6945787406996491e-25,1.9753225933605396e-27,9.7889075102931012e-19,1.1133374789952332e-23,1.8064396353268164e-24,3.1992963059782709e-24,5.6146427254463376e-26,1.3614105377163721e-28,1.0220497368105745e-26,2.2450190828842164e-29,1.766035353801429e-26,1.4176661020198157e-24,7.143328049757236e-27,5.5866336111026652e-31,5.5354147930326824e-32,3.5014126243803691e-32,8.3288718699898931e-28,2.6783046762365533e-12,2.404663510589221e-17,1.0306141986943712e-17,4.4944774987993631e-13,2.6150294033572581e-34,1.2316296928808785e-32,4.7191727059293329e-28,1.2863332717379654e-36,1.9384015605684565e-35,2.3183551386792735e-39
1.1207228496230872e-09,0.4724535623935948,7.6809770964705904e-13,1.9670460969767357e-16,4.784807703488721e-13,9.6382224749912077e-20,2.7345315737558867e-15,0.0,0.0,3.0983686790623377e-09,8.763304704666185e-15,154.0,0.0,0.99993515924752951,1.0,18.99998750368804,6.9905899530872443e-06,1.4356536468792471e-09,1.5570716585524458e-05,2.7727347907401826e-05,1.0257693769617905e-06,1.2324144399501443e-05,2.5249928994337404e-11,1.6899298100652591e-07,1.001787746681411e-06,3.3371911003427906e-13,2.5944357397268281e-08,1.2007792909032248e-09,8.6578959141228827e-10,8.6479540831918665e-10,5.8584678654651151e-13,3.2397361987975212e-12,4.0833517887297539e-13,1.8751633796330339e-09,7.3709583787652274e-21,7.1023737731621008e-21,7.1025281139905987e-21,4.6355919381905817e-11,5.2130205463185482e-15,2.8892799533817397e-15,1.3821482244517653e-18,2.0491286189516534e-19,1.4423138894611693e-16,1.0108962655071173e-17,1.7472487915357368e-18,2.130690326905879e-20,1.2990475388027825e-21,3.1676131742539468e-24,5.4020172653441374e-27,2.4066650011661592e-21,2.3626007428990038e-23,3.3102542472176528e-12,1.1403265350544537e-18,7.2176368721297971e-19,8.2956347156256405e-23,1.5001420940808165e-23,6.0228773856390329e-20,2.8792708406684693e-26,1.6214163808791627e-26,4.820387201345942e-22,4.2715244041435817e-27,3.1949737062609904e-23,1.6689042315848861e-27,3.5100811827549492e-30,1.2723357264352746e-26,1.9985662695988872e-25,1.8994254284238371e-25,2.2664669648552335e-27,1.0844891633574887e-18,1.2187978084740676e-23,1.9954354477728902e-24,3.6066167581174546e-24,6.2110776940629237e-26,1.5347853862820646e-28,1.1799237181154677e-26,2.6433510895719268e-29,1.9057353984299604e-26,1.5667474194207103e-24,8.1961903789664039e-27,6.5865922161146409e-31,6.6598377141022346e-32,4.2303575736813054e-32,9.5289369986538136e-28,2.7973104759518698e-12,2.5115110209791168e-17,1.0764078225733279e-17,4.8105696698293354e-13,2.9129771400608786e-34,1.3997879690701687e-32,5.4870331550680163e-28,1.4619644544887368e-36,2.2031856288306058e-35,2.6348880434985604e-39
