Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402)
2.9116360427381015e-08,0.4305280167709987,5.1720468910842632e-08,1.1745273401094956e-09,9.3443892400000916e-10,1.9378948467189387e-12,3.1559241565404328e-10,0.0,0.0,0.00020369320121262066,6.6125377309571194e-06,154.0,0.0,0.91101190307367519,1.0,18.99669059732275,0.0039144064552203879,5.6643216816457225e-07,0.018261717396537595,0.023931004307458297,0.013199911253947771,0.0030394870619094047,8.9993060639360519e-09,5.8187370131175008e-05,0.02110876647145845,3.4293067859152751e-11,0.0030010330886723821,2.1182863179423349e-05,0.0024498417543330426,0.002448429493914276,8.7678433117873415e-07,1.9834377101832667e-06,5.354760875890558e-07
2.9579325145596865e-08,0.43052810200521285,5.2357798190583088e-08,1.2095368146798889e-09,9.606100701191152e-10,2.053553948070584e-12,3.2986264640352861e-10,0.0,0.0,0.00020954054266170667,7.0067677379151722e-06,154.0,0.0,0.90966365393844728,1.0,18.996645804219163,0.0039714398930270579,5.6566411987225336e-07,0.01848777524251731,0.024274000176446472,0.013398730915820405,0.0030771623764964374,9.1282670734785959e-09,5.9021228326697369e-05,0.021430027253792047,3.4718140279175599e-11,0.0030911149761176219,2.1446640864299594e-05,0.0025230381780658511,0.0025215837254092275,9.0297872781381845e-07,2.0143529739915661e-06,5.514739288112923e-07
3.004228986381272e-08,0.4305281902111645,5.298969071890956e-08,1.2449770163672528e-09,9.8710458073255215e-10,2.1739620725483301e-12,3.4453586935229787e-10,0.0,0.0,0.00021544769814142462,7.4171749151345127e-06,154.0,0.0,0.90831754383633023,1.0,18.996601241016176,0.0040283173670425934,5.6489728387479548e-07,0.018712012038668107,0.024615866305223295,0.013597215533076863,0.0031145340302027912,9.2568026327261483e-09,5.9852335578857998e-05,0.021750852368453588,3.5139786639806252e-11,0.0031823416944904413,2.1708295377570713e-05,0.0025971367800298613,0.0025956396152561701,9.2949588150309219e-07,2.0452263000506437e-06,5.6766889218858183e-07
3.045895811020698e-08,0.43052827212019446,5.3553763409817163e-08,1.2772385499157866e-09,1.0112280033597417e-09,2.2864744125051668e-12,3.5809050121721758e-10,0.0,0.0,0.000220814470834004,7.8006617636729245e-06,154.0,0.0,0.90710787461825471,1.0,18.996561330043022,0.0040793740109533218,5.6420816873694124e-07,0.018912275185832085,0.02492258184921722,0.013775565668234778,0.0031479100619609974,9.3721216159927499e-09,6.0597984833616028e-05,0.022039223044997079,3.551635232335175e-11,0.0032654181406623806,2.1941977318608951e-05,0.0026645908654376873,0.0026630548187342963,9.5363512133986053e-07,2.0729764913368373e-06,5.824115820521261e-07
3.0875626356601246e-08,0.4305283564035755,5.4113465721978216e-08,1.3098435480318679e-09,1.035617033318782e-09,2.402990749249658e-12,3.7197935179474886e-10,0.0,0.0,0.00022622819149599612,8.1977892708300888e-06,154.0,0.0,0.90589993982267514,1.0,18.996521604068786,0.0041303048198755707,5.6352003694536397e-07,0.019111076353078852,0.025228385958847778,0.013953645241874346,0.0031810423107197262,9.4870973672487982e-09,6.1341414764780295e-05,0.022327241891080065,3.5890167520785389e-11,0.0033494099581089327,2.2173954723178328e-05,0.0027327645384129006,0.0027311891951258467,9.7803179114696002e-07,2.1006928147771206e-06,5.9731149590781589e-07
3.129229460299551e-08,0.4305284430459668,5.4668813690371359e-08,1.3427894570617899e-09,1.0602736299733701e-09,2.5235852113041075e-12,3.8620614776994419e-10,0.0,0.0,0.00023168815367137651,8.6088107176298811e-06,154.0,0.0,0.90469374023141591,1.0,18.996482062515266,0.0041811100282706211,5.628328891037643e-07,0.019308421710234558,0.025533280382114765,0.014131454644779957,0.0032139318066129199,9.6017305476874643e-09,6.2082629647535519e-05,0.022614909409535377,3.626124385461206e-11,0.0034343115324586551,2.2404234781729026e-05,0.0028016525439489644,0.0028000374924559987,1.0026840087411496e-06,2.1283753186171612e-06,6.1236748422517434e-07
3.1708962849389774e-08,0.43052853203197144,5.5219823462072044e-08,1.3760737319884852e-09,1.0851998657694621e-09,2.6483316835053502e-12,4.0077463693161249e-10,0.0,0.0,0.00023719365359353486,9.0339786238173431e-06,154.0,0.0,0.90348927658699085,1.0,18.996442704804249,0.0042317898704139307,5.6214672579209531e-07,0.019504317415454761,0.025837266875727724,0.014308994267816637,0.003246579577814432,9.7160218217627673e-09,6.2821633778151718e-05,0.022902226103477332,3.6629592925221908e-11,0.0035201172721798729,2.2632824671122856e-05,0.0028712496482473445,0.0028695944799456649,1.0275898995551126e-06,2.1560240511315534e-06,6.2757840212509039e-07
3.212563109578404e-08,0.43052862334623765,5.5766511293909731e-08,1.4096938365430708e-09,1.1103979252977643e-09,2.7773037847196897e-12,4.1568858964640879e-10,0.0,0.0,0.00024274399027190987,9.4735446734850091e-06,154.0,0.0,0.90228654959254206,1.0,18.996403530357533,0.0042823445803914714,5.614615475723372e-07,0.019698769615092645,0.026140347205034716,0.014486264501923387,0.0032789866505177792,9.8299718571648427e-09,6.355843147382385e-05,0.023189192476292583,3.6995226310661875e-11,0.003606821608741938,2.2859731554481261e-05,0.0029415506388603746,0.0029398549481542816,1.0527475966848037e-06,2.1836390606229457e-06,6.4294310940874254e-07
3.25422993421783e-08,0.4305287169734544,5.6308893541747245e-08,1.4436472426129928e-09,1.1358700956738412e-09,2.9105748714720373e-12,4.3095179833759005e-10,0.0,0.0,0.00024833846534183155,9.9277597231052978e-06,154.0,0.0,0.90108555991486972,1.0,18.996364538596943,0.0043327743921115049,5.6077735498197324e-07,0.019891784444519618,0.026442523143290379,0.014663265738101689,0.0033111540490724238,9.9435813245430908e-09,6.4293027070882295e-05,0.023475809031610877,3.7358155568173362e-11,0.0036944189949477029,2.30849625821391e-05,0.0030125503231338154,0.003010813707423263,1.0781552403345686e-06,2.2112203954190849e-06,6.584604702186931e-07
3.306327590065861e-08,0.4305288372699968,5.6981023060056075e-08,1.4865655763475506e-09,1.1681082626381014e-09,3.0833681586103199e-12,4.5053315878318171e-10,0.0,0.0,0.00025539449240521376,1.0516671945568422e-05,154.0,0.0,0.89958636075902432,1.0,18.9963160418075,0.0043956533963570091,5.5992326970102961e-07,0.020131105588370651,0.0268190758856422,0.01488419944487992,0.0033510385756941466,1.008515357457573e-08,6.5208429234623014e-05,0.023833685518452212,3.7808153463043516e-11,0.0038051933915046227,2.3364230926777373e-05,0.0031022990745699355,0.0031005107268782853,1.1102722230943535e-06,2.2456591126752588e-06,6.7807546855679856e-07
3.358425245913892e-08,0.4305289611290568,5.7646479652067102e-08,1.5299961389307231e-09,1.2007836990247925e-09,3.2631383400468298e-12,4.7067403345309065e-10,0.0,0.0,0.00026251708494500983,1.1129361869409686e-05,154.0,0.0,0.89808987972993448,1.0,18.99626782858606,0.0044583379628650487,5.590707270361739e-07,0.020368201131233506,0.027194221042275316,0.015104713990324094,0.0033905519992326687,1.0226195777808527e-08,6.6120404137690568e-05,0.024191016892326524,3.8253964380648644e-11,0.0039173445670725067,2.3640904392874325e-05,0.0031931219956742485,0.0031912812970575637,1.1427734653242269e-06,2.2800453548608669e-06,6.9792515136148348e-07
3.410522901761923e-08,0.4305290885211068,5.8305295997467597e-08,1.5739340517075289e-09,1.2339016315766413e-09,3.4500265105367644e-12,4.9138202388046019e-10,0.0,0.0,0.00026970489888332065,1.1766312541071788e-05,154.0,0.0,0.89659611785657989,1.0,18.996219897802685,0.004520828547465547,5.5821972787060449e-07,0.020603082981346225,0.027567962137838839,0.01532481013909681,0.0034296963077975404,1.0366709267054526e-08,6.7028960397884222e-05,0.024547804139372405,3.8695610751870805e-11,0.004030861841476511,2.3914996858719765e-05,0.003285009087420698,0.0032831154247033164,1.175655385897697e-06,2.3143792166180315e-06,7.1800733148424467e-07
3.462620557609954e-08,0.430529219416835,5.8957505000059764e-08,1.6183744581275151e-09,1.2674675362986945e-09,3.6441728543057132e-12,5.126648050643388e-10,0.0,0.0,0.00027695659779005983,1.242800408721059e-05,154.0,0.0,0.89510507607454659,1.0,18.9961722483276,0.0045831256054916008,5.5737027302494078e-07,0.020835763017402753,0.027940302716343523,0.015544488655939496,0.0034684734845407271,1.0506695382373673e-08,6.7934106679863013e-05,0.024904048246237147,3.9133114951657969e-11,0.0041457345908372861,2.4186522168205639e-05,0.0033779504029189948,0.0033760031686633886,1.208914422401443e-06,2.3486607926422353e-06,7.3831983320551585e-07
3.5147182134579846e-08,0.4305293537869896,5.9603139783822507e-08,1.663312524370951e-09,1.3014871384949148e-09,3.8457165718401005e-12,5.3453013077345407e-10,0.0,0.0,0.0002842708532270174,1.3114913470765363e-05,154.0,0.0,0.89361675522460793,1.0,18.996124879031207,0.0046452295917615025,5.5652236326250356e-07,0.021066253087749925,0.02831124634120942,0.015763750305652531,0.0035068855075229459,1.0646155471090317e-08,6.8835851695258713e-05,0.025259750200054675,3.9566499297516058e-11,0.004261952248809822,2.4455494129890619e-05,0.0034719360485437147,0.0034699346410196927,1.2425470315404324e-06,2.3828901776802703e-06,7.5886049248207874e-07
3.5668158693060155e-08,0.4305294916025295,6.0242233681781295e-08,1.7087434393324996e-09,1.3359664048927987e-09,4.0547958285519807e-12,5.5698583696230972e-10,0.0,0.0,0.00029164634488368141,1.3827514315669333e-05,154.0,0.0,0.89213115605413418,1.0,18.996077788784127,0.0047071409605747077,5.5567599929425724e-07,0.021294565010435522,0.028680796594701623,0.015982595853071088,0.0035449343497220647,1.0785090887579633e-08,6.9734204201295149e-05,0.025614910988405411,3.9995786049603657e-11,0.0043795043061580071,2.4721926517054477e-05,0.0035669561835270031,0.0035649000066811493,1.2765496889943678e-06,2.4170674665263141e-06,7.7962715685935405e-07
3.6189135251540463e-08,0.43052963283450935,6.0874820230649589e-08,1.7546624149259689e-09,1.3709115411675313e-09,4.2715477050167311e-12,5.8003984539316559e-10,0.0,0.0,0.00029908176078226794,1.4566276739461089e-05,154.0,0.0,0.89064827921681922,1.0,18.996030976457234,0.0047688601657016067,5.548311817683097e-07,0.02152071057282182,0.029048957077785882,0.016201026063047713,0.0035826219789686815,1.0923502993213926e-08,7.0629173000441085e-05,0.025969531599292845,4.0420997410005152e-11,0.0044983803112404377,2.4985833067247929e-05,0.0036630010203948129,0.0036608894838196784,1.3109188895698055e-06,2.4511927540196974e-06,8.0061768556435169e-07
3.723108836850108e-08,0.4305299254328076,6.212060636992784e-08,1.8479455113925386e-09,1.4422253884964016e-09,4.7286118217819259e-12,6.2797491281282427e-10,0.0,0.0,0.00031412716026660964,1.6124147918699055e-05,154.0,0.0,0.8876906946954658,1.0,18.995938181048949,0.0048917238972839006,5.5314618834903431e-07,0.021966549612016651,0.029781123226543589,0.016636643529989142,0.0036569214440736225,1.1198762751057077e-08,7.2408994905525357e-05,0.026677156242516729,4.1259282472398376e-11,0.0047400626447712335,2.5506123427466753e-05,0.0038581259150920208,0.0038559019102665346,1.380742994490901e-06,2.5192877045033057e-06,8.432618309957197e-07
3.816884617376564e-08,0.43053020016823834,6.3219898985031072e-08,1.9335219065411813e-09,1.5080680103522865e-09,5.1675608374823226e-12,6.7324403872419369e-10,0.0,0.0,0.00032785997590290098,1.7620342080682361e-05,154.0,0.0,0.88503818368148224,1.0,18.995855604347412,0.005001648597030367,5.5163498846093957e-07,0.022360513413293932,0.030435356235602375,0.017027286468602028,0.0037225752495422069,1.1444720603840576e-08,7.3999351531934876e-05,0.027312180933325828,4.2000022723166564e-11,0.0049620009694486258,2.5965883467771368e-05,0.0040371456986965119,0.0040348185092648281,1.4448034920147412e-06,2.5803962675210849e-06,8.8238593966848003e-07
3.91066039790302e-08,0.4305304855296061,6.4298637569233489e-08,2.0206062159557285e-09,1.5755267332635734e-09,5.6334457820480065e-12,7.205791856888149e-10,0.0,0.0,0.00034176694063686437,1.9208431453323162e-05,154.0,0.0,0.88239449901504097,1.0,18.995773910561976,0.005110957718557396,5.5012880654745521e-07,0.022747640110027962,0.031085143194933992,0.017416595607031918,0.0037870890915437942,1.1689004402293621e-08,7.5578883788896898e-05,0.027945470829732966,4.2727901315448261e-11,0.0051880689576862598,2.6417671796005047e-05,0.0042193357214985391,0.0042169035209476896,1.5099979449688641e-06,2.6413378227539972e-06,9.2220260588198265e-07
4.0044361784294756e-08,0.4305307813533124,6.5357023765374139e-08,2.1091713578997673e-09,1.6446454725749334e-09,6.1270203372634789e-12,7.7003012069859269e-10,0.0,0.0,0.00035584072431198724,2.0891008559020172e-05,154.0,0.0,0.8797596412520835,1.0,18.99569309312097,0.0052196538882867301,5.4862764444800879e-07,0.02312799732447067,0.03173050571987901,0.017804575403356553,0.0038504742583499009,1.1931622315712449e-08,7.7147644498167439e-05,0.028577031704038042,4.3443045609372545e-11,0.0054182077150813392,2.6861567223551836e-05,0.004404640807098772,0.0044021018007422705,1.5763065944710615e-06,2.7021129244478846e-06,9.6269976203248043e-07
4.124430942749259e-08,0.4305311748878748,6.6681967006077052e-08,2.2246156282643144e-09,1.7355837482292059e-09,6.8001550984615361e-12,8.3647430727123184e-10,0.0,0.0,0.00037408121149953789,2.3185878369108631e-05,154.0,0.0,0.87640097076508283,1.0,18.995590947404853,0.0053578508701540651,5.4671409206019331e-07,0.023604933615834628,0.032549888434424003,0.018299099647263554,0.0039299531879993296,1.22396578002909e-08,7.9139393437278229e-05,0.029382659591397294,4.4339768074425634e-11,0.0057185357109190175,2.7418185792113093e-05,0.0046462119612158022,0.0046435337196767288,1.6627484880901369e-06,2.7796383908689484e-06,1.0154930509826851e-06
4.2444257070690424e-08,0.4305315849517046,6.7974347046893238e-08,2.3423850045593528e-09,1.8294159283991494e-09,7.5213455837116747e-12,9.0657588085202388e-10,0.0,0.0,0.00039256809892979219,2.5644822174864096e-05,154.0,0.0,0.87305674954866364,1.0,18.995490212082629,0.0054950539967983684,5.4480876176698545e-07,0.024071036199810148,0.033362108430359187,0.018791463912847257,0.0040076258634378506,1.2544996494705007e-08,8.1113705034173167e-05,0.030185478006326424,4.5216111443589372e-11,0.006025312847676976,2.796217264300736e-05,0.0048926810240457795,0.0048898607256178672,1.7509421836366948e-06,2.8568933832705473e-06,1.0693562442757433e-06
4.364420471388826e-08,0.43053201121265455,6.9234595103493104e-08,2.4624245282933895e-09,1.9262471807902523e-09,8.2920572913076967e-12,9.8044784153868555e-10,0.0,0.0,0.00041128675388147062,2.8272897688781633e-05,154.0,0.0,0.86972697240180585,1.0,18.995390873429031,0.0056312687267022774,5.429116538608733e-07,0.024526444373473413,0.034167212082700522,0.019281677525174623,0.0040835155359669377,1.2847655921011014e-08,8.3070692584656593e-05,0.030985499048227463,4.6072338050102376e-11,0.006338419949071669,2.8493690124632019e-05,0.0051439362897226495,0.0051409711771281839,1.8408476818421806e-06,2.9338790637230916e-06,1.1242649126245095e-06
4.484415235708609e-08,0.4305324533425381,7.0463144746732686e-08,2.5846799123781348e-09,2.0261868666353423e-09,9.1137094065565086e-12,1.0582067321451257e-09,0.0,0.0,0.00043022282636457845,3.1075009231551507e-05,154.0,0.0,0.86641163184869086,1.0,18.99529291773899,0.0057665005011521804,5.4102276703579613e-07,0.024971296531768428,0.034965246126247553,0.019769749801162487,0.0041576453056590603,1.3147653735517845e-08,8.5010470252639049e-05,0.031782734814714074,4.6908708520956004e-11,0.0066577393954118493,2.901289953489521e-05,0.0053998674914826359,0.0053967548710408255,1.9324254997407233e-06,3.0105965942351645e-06,1.1801949420709769e-06
4.6044100000283925e-08,0.4305329110169411,7.1660431468585147e-08,2.7090975443916581e-09,2.1293481601357986e-09,9.9876729581002971e-12,1.1399727636647849e-09,0.0,0.0,0.00044936225497055571,3.405590114170974e-05,154.0,0.0,0.86311071819114771,1.0,18.995196331329904,0.0059007547438607146,5.3914209676309196e-07,0.025405730158587866,0.035756257631519697,0.020255690048281639,0.0042300381198621907,1.3445007719923052e-08,8.6933153012777242e-05,0.032577197399580711,4.7725481759995066e-11,0.0069831551157702697,2.9519961110800548e-05,0.0056603657952993599,0.0056571030360994239,2.0256366677339365e-06,3.0870471365558765e-06,1.237122532205462e-06
4.724404764348176e-08,0.43053338391552615,7.2826892207557191e-08,2.8356244858833617e-09,2.2358476535472528e-09,1.0915269396160916e-11,1.2258699211385317e-09,0.0,0.0,0.00046869127051707584,3.7220152565142892e-05,154.0,0.0,0.85982421957461519,1.0,18.99510110054376,0.0060340368606982258,5.3726963844200414e-07,0.025829881823814665,0.036540293979003588,0.020739507563306031,0.0043007167727537278,1.3739735771251705e-08,8.8838856585504342e-05,0.03336889889077186,4.8522914942935143e-11,0.0073145525704266263,3.0015034025014851e-05,0.0059253237842509235,0.0059219083173323601,2.1204427251397087e-06,3.163231851976873e-06,1.2950241934258531e-06
4.8443995286679593e-08,0.430533871721492,7.3962964992212436e-08,2.96420847716881e-09,2.3458050201522508e-09,1.189776905935244e-11,1.3160260595425034e-09,0.0,0.0,0.00048819640144025369,4.0572171873853993e-05,154.0,0.0,0.85655212202916742,1.0,18.995007211749407,0.0061663522392777816,5.3540539053103297e-07,0.026243887170701245,0.037317402838456214,0.021221211631092106,0.0043697039032818382,1.4031855893706489e-08,9.0727697384420571e-05,0.034157851368513736,4.930126349418535e-11,0.0076518187490702541,3.0498276371177159e-05,0.0061946354582353581,0.0061910647757665808,2.2168057212299229e-06,3.2391519011511197e-06,1.3538767475486291e-06
4.964394292987743e-08,0.43053437412231904,7.5069088480087909e-08,3.0947979332814137e-09,2.4593426278725748e-09,1.2936390260888362e-11,1.4105729755374155e-09,0.0,0.0,0.00050786447523916889,4.4116193116312779e-05,154.0,0.0,0.85329440954366287,1.0,18.994914651344615,0.0062977062487776262,5.3354934538577429e-07,0.026647880917053796,0.03808763214286312,0.021700811523423975,0.004437021995271866,1.4321386189962676e-08,9.2599792459739376e-05,0.034944066903386382,5.0060781087900126e-11,0.007994842146463654,3.0969845165179013e-05,0.0064681962122357731,0.0064644678667108591,2.3146882039369537e-06,3.3148084439036624e-06,1.4136573209787365e-06
5.084389057307526e-08,0.4305348908086407,7.6145701670980524e-08,3.2273419519041573e-09,2.5765852424196435e-09,1.4032297915994263e-11,1.5096464810399134e-09,0.0,0.0,0.00052768262416564172,4.7856270954413729e-05,154.0,0.0,0.85005106409150688,1.0,18.994823405758634,0.0064281042394398599,5.3170148454878133e-07,0.027041996836825937,0.038851030071316038,0.022178316497819654,0.004502693374322673,1.4608344855264382e-08,9.4455259459974111e-05,0.035727557554566788,5.0801719612887538e-11,0.0083435127700207841,3.1429896323671514e-05,0.0067459028451279206,0.0067420144485611606,2.4140532211951682e-06,3.390202639061418e-06,1.4743433455646428e-06
5.2043838216273095e-08,0.43053542147570845,7.7193243460529302e-08,3.3617903065250388e-09,2.6976596455698571e-09,1.5186603027408883e-11,1.6133864453726026e-09,0.0,0.0,0.0005476382849257035,5.1796278416851426e-05,154.0,0.0,0.84682206571199203,1.0,18.994733461453766,0.0065575515424640268,5.2986181095583333e-07,0.027426367764036515,0.039607645022535644,0.022653735796427463,0.0045667402088004376,1.4892750163657091e-08,9.6294216543895238e-05,0.036508335367942825,5.1524329184340274e-11,0.008697722109867953,3.1878584668917375e-05,0.0070276535329908902,0.0070236027561074279,2.5148643235253211e-06,3.4653356442699907e-06,1.535912559935102e-06
5.324378585947093e-08,0.4305359658218654,7.8212152302192856e-08,3.4980934450426534e-09,2.8226943108170272e-09,1.6400362123343375e-11,1.721936821995734e-09,0.0,0.0,0.00056771919988420256,5.5939904496018788e-05,154.0,0.0,0.84360739256729811,1.0,18.994644804927866,0.0066860534697538165,5.2803031579897709e-07,0.02780112558766178,0.040357525593352261,0.02312707864496891,0.0046291845086737522,1.5174620463872114e-08,9.8116782352859207e-05,0.037286412374414164,5.2228858130153777e-11,0.009057363124379823,3.2316063922493167e-05,0.0073133478174414717,0.0073091323888947197,2.6170855472484349e-06,3.540208615825855e-06,1.5983429995009404e-06
5.444373350266876e-08,0.43053652354936056,7.9202865949324905e-08,3.6362024952943104e-09,2.9518191324612109e-09,1.7674576511400679e-11,1.8354456741263481e-09,0.0,0.0,0.00058791342038502672,6.0290651150563855e-05,154.0,0.0,0.84040702097173337,1.0,18.994557422716753,0.0068136153134794068,5.2620696704794938e-07,0.028166401235606216,0.041100720562550687,0.023598354251641997,0.0046900481227312918,1.5453974174575263e-08,9.9923075979758914e-05,0.038061800588261002,5.2915552959351868e-11,0.0094223302438116736,3.274248668650212e-05,0.0076028866109533206,0.0075985043165462509,2.7206814120275607e-06,3.614822708517634e-06,1.6616129950386735e-06
5.56436811458666e-08,0.4305370943644248,8.01658211085727e-08,3.7760692613555329e-09,3.0851651002022958e-09,1.9010191930107088e-11,1.954065188238645e-09,0.0,0.0,0.00060820930680643721,6.4851831612728963e-05,154.0,0.0,0.83722092545575022,1.0,18.994471301395773,0.0069402423458881672,5.2439177792765888e-07,0.028522324672102001,0.041837278868627599,0.024067571806068423,0.0047493527387823765,1.5730829767784871e-08,0.00010171321686410159,0.038834512005412922,5.3584658365462487e-11,0.0097925193505532474,3.3158004441200232e-05,0.0078961721802423574,0.007891620862117121,2.8256169408676109e-06,3.6891790754607311e-06,1.725701184367468e-06
5.684362878906443e-08,0.4305376779767037,8.110145313034476e-08,3.9176462204247135e-09,3.2228640027677081e-09,2.040809842360172e-11,2.0779516654561712e-09,0.0,0.0,0.00062859552810895112,6.9626569445379401e-05,154.0,0.0,0.83404907882443013,1.0,18.994386427582327,0.0070659398191022463,5.2258473246864297e-07,0.02886902489463955,0.042567249589295822,0.024534740478341609,0.0048071198825514029,1.6005205770233253e-08,0.00010348732479809347,0.039604558601896551,5.4236417212822325e-11,0.01016782776206669,3.3562767540674831e-05,0.0081931081322952522,0.0081883856881759531,2.9318576267256519e-06,3.7632788679411473e-06,1.7905864925647704e-06
5.792358166794248e-08,0.4305382139324336,8.1920519183401729e-08,4.0464889629862995e-09,3.3506241339625158e-09,2.172016384408012e-11,2.1940852291627219e-09,0.0,0.0,0.00064701124707532262,7.4108853310423897e-05,154.0,0.0,0.83120657582244595,1.0,18.994311096744092,0.0071782770963311716,5.2096531678157089e-07,0.029173275078166586,0.043218631513306717,0.024953448051727577,0.0048578134324437951,1.6250039473502852e-08,0.0001050704130247232,0.040295331998003663,5.4808368108691078e-11,0.010509898619623809,3.3917982452851231e-05,0.0084633929720490317,0.008458514762421189,3.0285620096065919e-06,3.8297502599541397e-06,1.849647618231035e-06
5.900353454682053e-08,0.43053875981536815,8.2718119742699765e-08,4.1766453157778682e-09,3.4821139879299018e-09,2.308393115743726e-11,2.314734640550171e-09,0.0,0.0,0.00066548338298845586,7.8768503229562217e-05,154.0,0.0,0.82837556886991204,1.0,18.994236755890242,0.0072898694682104965,5.1935247355816287e-07,0.029470250817821671,0.043864753281975803,0.025370510097231444,0.0049072943948824509,1.6492893315091495e-08,0.00010664069953125106,0.040983965271926111,5.5366637964744415e-11,0.010855961241170399,3.4264714964596318e-05,0.0087364892260465496,0.0087314536318995658,3.1262715236017599e-06,3.8960155939984085e-06,1.9093226233746644e-06
6.008348742569858e-08,0.43053931542151197,8.3494568326974347e-08,4.3080820286172258e-09,3.6174302575101093e-09,2.4499933502461848e-11,2.4400222848070016e-09,0.0,0.0,0.00068400431521062441,8.36074002087217e-05,154.0,0.0,0.82555603474845229,1.0,18.994163395360292,0.0074007207207092765,5.1774618346371556e-07,0.029760044115041181,0.044505650891126729,0.025785933255465708,0.0049555781209445404,1.6733780881385112e-08,0.00010819827216584426,0.041670467106797046,5.5911399979670457e-11,0.011205943709211781,3.4603072310729779e-05,0.009012329376194516,0.0090071348174505048,3.2249619980226548e-06,3.9620757049745119e-06,1.9695967459799778e-06
6.105544501668882e-08,0.43053982361368737,8.4175545007501591e-08,4.4274426485875306e-09,3.7425663078481382e-09,2.5819407931765556e-11,2.5568501130477625e-09,0.0,0.0,0.00070070873816133032,8.8117117664751474e-05,154.0,0.0,0.82302824330811186,1.0,18.994098201102204,0.0074998563088905668,5.1630611439380455e-07,0.030014792610063852,0.045078021871084881,0.026158418325539581,0.0049980224373268869,1.6948909767667243e-08,0.000109589289866497,0.042286503540901278,5.6390278748985411e-11,0.011524220692633619,3.4900521175627294e-05,0.0092628764279633017,0.0092575374818917901,3.3146024183780161e-06,4.0213550279182461e-06,2.0243436531243839e-06
6.202740260767907e-08,0.43054033937297104,8.4839867617951356e-08,4.5477901558337315e-09,3.8709502140537624e-09,2.7181932800921031e-11,2.6776290389959296e-09,0.0,0.0,0.00071744140205147987,9.2774643153824905e-05,154.0,0.0,0.82050970691284564,1.0,18.994033786112173,0.0075983973863319385,5.1487133517352945e-07,0.030263863473474067,0.045646216776104462,0.02652958608292633,0.0050395203759446647,1.7162466913577333e-08,0.00011097014474446249,0.042900826834993404,5.6858479994044448e-11,0.01184556408433356,3.5191349509604176e-05,0.0095155440187301137,0.0095100594642839095,3.4050009019446745e-06,4.0804694015742896e-06,2.0795535442517412e-06
6.299936019866932e-08,0.4305408625555552,8.5487761293863467e-08,4.66910121510981e-09,4.0026519660238114e-09,2.8587821754478575e-11,2.8024536428719848e-09,0.0,0.0,0.00073419716587921164,9.758108925273148e-05,154.0,0.0,0.81800040659882123,1.0,18.993970143417737,0.0076963466841451908,5.1344183078789029e-07,0.030507322418099697,0.046210261925128081,0.026899441336242509,0.0050800829007429478,1.7374462251379003e-08,0.0001123409010207641,0.043513443282723836,5.7316127415675902e-11,0.012169923332464224,3.5475633907241452e-05,0.0097702846936642083,0.0097646533371579317,3.4961404616177903e-06,4.1394194311928283e-06,2.1352160446519105e-06
6.397131778965956e-08,0.4305413930191568,8.6119449939253281e-08,4.7913527746122302e-09,4.1377412384153436e-09,3.0037365077324887e-11,2.931420147294965e-09,0.0,0.0,0.00075097101803816842,0.00010253748761218306,154.0,0.0,0.81550032279344753,1.0,18.993907266070018,0.0077937069241816575,5.1201759297419864e-07,0.030745234724371014,0.046770183649948803,0.027267988883269419,0.0051197209032780803,1.7584905716808601e-08,0.00011370162293944191,0.044124359165290922,5.7763343898101011e-11,0.012497248468277855,3.5753450459453506e-05,0.010027051548553335,0.01002127222334105,3.588004310493032e-06,4.1982057208581895e-06,2.1913209017906735e-06
6.494327538064981e-08,0.43054193062301876,8.6735156158514327e-08,4.9145220647109906e-09,4.2762873197151868e-09,3.1530829895999998e-11,3.0646263889340072e-09,0.0,0.0,0.00076775807541860496,0.00010764478947629827,154.0,0.0,0.81300943533227055,1.0,18.993845147144281,0.007890480818970631,5.1059861539591335e-07,0.030977665238617755,0.047326008289686777,0.027635233510680517,0.0051584452025192663,1.7793807247629995e-08,0.0001150523747575415,0.044733580751000569,5.8200251506610378e-11,0.012827490101215228,3.6024874751604274e-05,0.010285798226033562,0.010279869792191598,3.6805758585619605e-06,4.256828873445467e-06,2.2478579833927483e-06
6.591523297164006e-08,0.4305424752279011,8.7335101191989444e-08,5.0385865966010638e-09,4.4183590448901436e-09,3.3068460406833686e-11,3.2021717875100658e-09,0.0,0.0,0.00078455358241127427,0.00011290386629750689,154.0,0.0,0.81052772347568003,1.0,18.993783779740696,0.0079866710716607441,5.0918487997076522e-07,0.031204678371574507,0.047877762185408845,0.028001179993780941,0.0051962665445322055,1.8001176783267027e-08,0.00011639322074224924,0.04534111429484456,5.8626971483771112e-11,0.013160599413954935,3.6289981861651605e-05,0.010546478911785508,0.010540400255805823,3.773838706138917e-06,4.3152894905784166e-06,2.304817273538177e-06
