Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132)
2.2011407749134703e-13,0.4581949526349302,2.4574126337670094e-08,3.0786781135629057e-14,3.0786530551329283e-14,4.465603542148627e-23,1.2818423443648102e-19,0.0,0.0,4.3231311785103158e-10,2.2344307573419433e-18,154.0,0.0,0.99875279006903239,1.0,18.999999986661376,1.9054235235033664e-06,0.00080409371182933753,1.5643463992354039e-05,1.5676303517901191e-05,0.00010099488240469494,9.4456538814739546e-09,1.8766216806170724e-12,3.4587593127824083e-09,0.00030888125583266934,4.2973399496753436e-17,1.3553943880330384e-10,1.8480373101102828e-09
2.3101695128565124e-13,0.458194952634843,2.5790543254342222e-08,3.3911512966999654e-14,3.3911236344631433e-14,5.1645269480644944e-23,1.4818243915664761e-19,0.0,0.0,4.5414534466930355e-10,2.4685525406319663e-18,154.0,0.0,0.99869124351896033,1.0,18.999999985389834,1.9997426178658121e-06,0.00082809804011824107,1.6416742337607326e-05,1.6451646535581869e-05,0.00010984017330849156,1.0389976641335825e-08,1.9694479614430198e-12,3.7640517320759281e-09,0.00033593379531760394,4.7269667234405454e-17,1.4928607200091529e-10,2.0355199505738805e-09
2.4191982507995545e-13,0.45819495263461785,2.7006884005102312e-08,3.718717795652828e-14,3.7186873321602327e-14,5.9330177283638911e-23,1.7015848748069053e-19,0.0,0.0,4.760171776487594e-10,2.715054451042802e-18,154.0,0.0,0.99862971344392282,1.0,18.999999984065621,2.0940558806607133e-06,0.00085105356682124266,1.7189872606805296e-05,1.7226884982796712e-05,0.00011893987152260604,1.1377862376119617e-08,2.0622605166311763e-12,4.0784086497539913e-09,0.00036376445018788625,5.1764129448234048e-17,1.6369526667107838e-10,2.2320460990352968e-09
2.5282269887425966e-13,0.45819495263425625,2.8223148613880317e-08,4.0613766654763955e-14,4.0613431939856371e-14,6.7744132559419299e-23,1.9420547707839027e-19,0.0,0.0,4.9792862987761424e-10,2.9740361036097839e-18,154.0,0.0,0.99856819929401541,1.0,18.999999982689303,2.1883633134189949e-06,0.0008730059599195998,1.7962855018691131e-05,1.8002019264694527e-05,0.0001282828593310556,1.240912506253792e-08,2.1550628245126286e-12,4.4014559622791403e-09,0.00039233922001949976,5.645593981229771e-17,1.7876685200175632e-10,2.4376140464769309e-09
2.637255726685639e-13,0.4581949526337595,2.9439337103952911e-08,4.419126961519207e-14,4.4190902659966928e-14,7.6920557966293227e-23,2.2041648335998154e-19,0.0,0.0,5.1987971435772542e-10,3.2455973130277319e-18,154.0,0.0,0.99850670054326873,1.0,18.999999981261425,2.282664917620861e-06,0.00089399889873292978,1.8735689790397953e-05,1.8777049770260114e-05,0.00013785850315335311,1.3483579446443947e-08,2.2478485722902063e-12,4.7328348982707338e-09,0.00042162558498117566,6.1344255479338695e-17,1.9450065756105703e-10,2.6522220850827547e-09
2.746284464628681e-13,0.458194952633129,3.0655449497971119e-08,4.7919677394150225e-14,4.7919275945382076e-14,8.6892925124332593e-23,2.4888455952742493e-19,0.0,0.0,5.4187044400536901e-10,3.5298380936907735e-18,154.0,0.0,0.99844521668860797,1.0,18.999999979782505,2.3769606946979579e-06,0.00091407416034608099,1.9508377137488489e-05,1.9551976872950739e-05,0.00014765663250406111,1.4601041039517344e-08,2.340629653389119e-12,5.0722013911569044e-09,0.00045159244148808536,6.6428237124991881e-17,2.1089651328249139e-10,2.8758685082776802e-09
2.855313202571723e-13,0.458194952632366,3.1871485817986381e-08,5.1798980550742242e-14,5.179854226233887e-14,9.7694754660247292e-23,2.7970273666210727e-19,0.0,0.0,5.6390083165200258e-10,3.8268586597697558e-18,154.0,0.0,0.99838374724885226,1.0,18.999999978253072,2.4712506460354092e-06,0.0009332717028000489,2.0280917273993235e-05,2.0326800931389639e-05,0.0001576675197401289,1.5761326115887378e-08,2.4333840384461373e-12,5.4192254739589104e-09,0.00048221004026474424,7.1707048821113246e-17,2.2795424945070108e-10,3.108551610764383e-09
2.964341940514765e-13,0.45819495263147214,3.3087446085476802e-08,5.5829169646766494e-14,5.5828692079791364e-14,1.0935961622047636e-22,3.1296402372089396e-19,0.0,0.0,5.8597089004498914e-10,4.1367594251969656e-18,154.0,0.0,0.99832229176375831,1.0,18.999999976673617,2.5655347729738522e-06,0.00095162974453954499,2.1053310412447221e-05,2.110152228988174e-05,0.00016788186071954977,1.6964251708966828e-08,2.5261528550459533e-12,5.7735906999389362e-09,0.00051344992719493609,7.7179858230356434e-17,2.4567369668797269e-10,3.3502696885598425e-09
3.0733706784578073e-13,0.4581949526304485,3.4303330321373014e-08,6.0010235246654569e-14,6.0009715869349515e-14,1.2192112846418041e-22,3.487614074743892e-19,0.0,0.0,6.0808063184828819e-10,4.4596410035926395e-18,154.0,0.0,0.9982608497931108,1.0,18.99999997504462,2.6598130768114473e-06,0.0009691848399345298,2.1825556763925042e-05,2.1876141279177781e-05,0.00017829075641581229,1.8209635608423606e-08,2.6188596525824961e-12,6.1349935902256869e-09,0.00054528488709466383,8.2845836200037473e-17,2.6405468594150614e-10,3.6010210390307905e-09
3.1823994164008494e-13,0.45819495262929627,3.5519138546082068e-08,6.4342167917406776e-14,6.4341604105214451e-14,1.354129590756916e-22,3.8718785250192859e-19,0.0,0.0,6.3023006964313806e-10,4.7956042082496752e-18,154.0,0.0,0.99819942091585478,1.0,18.999999973366563,2.7540855588057303e-06,0.00098597195147430124,2.2597656538074507e-05,2.2650658216697796e-05,0.00018888569534240227,1.949729635704523e-08,2.7116468847267202e-12,6.5031431041662115e-09,0.00057768888996241564,8.8704157484509281e-17,2.8309704847112691e-10,3.8608039609262041e-09
3.2914281543438915e-13,0.4581949526280165,3.6734870779509416e-08,6.8824958228522182e-14,6.8824347264108773e-14,1.4986882479887947e-22,4.2833630125040853e-19,0.0,0.0,6.5241921592874001e-10,5.1447500521836345e-18,154.0,0.0,0.9981380047292584,1.0,18.999999971639902,2.8483522201753282e-06,0.0010020245191878418,2.3369609943149e-05,2.3425073407698184e-05,0.00019965853665255919,2.082705324748144e-08,2.8042494363185986e-12,6.8777601287656153e-09,0.00061063703929450323,9.4753999347318273e-17,3.0280061583734183e-10,4.1296167544069601e-09
3.4004568922869336e-13,0.4581949526266108,3.7950527041080296e-08,7.3458596751934526e-14,7.345793582521218e-14,1.6532249146198293e-22,4.722996740658996e-19,0.0,0.0,6.746480831229148e-10,5.5071797481553571e-18,154.0,0.0,0.99807660084811411,1.0,18.99999996986508,2.9426130621016318e-06,0.0010173745271825009,2.4141417186038619e-05,2.419938714462424e-05,0.00021060149394057102,2.2198726319059826e-08,2.8971610004574453e-12,7.2585769882020915e-09,0.00064410552254586288,1.0099454414331023e-16,3.2316521988992381e-10,4.4074577210744408e-09
3.4985827564356717e-13,0.4581949526252385,3.9044552736241765e-08,7.7757838854142174e-14,7.7757130482073695e-14,1.8011185827552888e-22,5.1435025050797881e-19,0.0,0.0,6.9468803517274834e-10,5.844807981298043e-18,154.0,0.0,0.99802134757139072,1.0,18.999999968226941,3.0274428451590096e-06,0.0010306141574244645,2.4835918905890874e-05,2.4896182998009687e-05,0.00022058944265139401,2.346892228016678e-08,2.9804521325741616e-12,7.6064006334640573e-09,0.00067465319818965229,1.0677341015551803e-16,3.4205841115253335e-10,4.6652322766063028e-09
3.586896034169536e-13,0.4581949526239178,4.0029123271899816e-08,8.1731614469924753e-14,8.1730861330837193e-14,1.9415713497662732e-22,5.5426554238059023e-19,0.0,0.0,7.1275151666625409e-10,6.1580045683385973e-18,154.0,0.0,0.99797162767612735,1.0,18.999999966719813,3.103785621120413e-06,0.001042082152943603,2.5460869494630847e-05,2.5523229362467837e-05,0.00022968694366328277,2.4640896003954719e-08,3.0555151129906691e-12,7.9234089375835241e-09,0.00070247751242711947,1.1210540653532027e-16,3.5951986698795674e-10,4.9034796411027535e-09
3.6752093119034e-13,0.4581949526225161,4.1013643995493565e-08,8.5804344842111665e-14,8.5803544927460892e-14,2.0891726656064465e-22,5.9619284858756637e-19,0.0,0.0,7.3084108086345143e-10,6.4800973050090891e-18,154.0,0.0,0.99792191522320239,1.0,18.999999965181857,3.1801245809317787e-06,0.0010531416107601025,2.6085724549897522e-05,2.615020964686864e-05,0.00023888329834609426,2.5840053391666866e-08,3.130632509222934e-12,8.2440441744493009e-09,0.00073060419662275512,1.1756107806895341e-16,3.774147309115299e-10,5.1476473750848386e-09
3.754691261863878e-13,0.458194952621186,4.189967006526044e-08,8.9554404356309459e-14,8.9553560585641271e-14,2.2282749461297244e-22,6.3568847544809373e-19,0.0,0.0,7.4714399468068024e-10,6.7776317475407203e-18,154.0,0.0,0.99787718023459104,1.0,18.999999963771501,3.2488263824195345e-06,0.0010627577929617786,2.6648012507342987e-05,2.6714435515899808e-05,0.00024724162342710046,2.6942459195970682e-08,3.1981279300798893e-12,8.5356157697691288e-09,0.00075616782699060151,1.2257657005450222e-16,3.9389059891962789e-10,5.3724595079507766e-09
3.834173211824356e-13,0.4581949526197912,4.2785655801746069e-08,9.3384609519570764e-14,9.3383720190175307e-14,2.3734453134480346e-22,6.7688976043035551e-19,0.0,0.0,7.6346804538486163e-10,7.0824555008098659e-18,154.0,0.0,0.99783245101024376,1.0,18.999999962336499,3.3175250936836982e-06,0.0010720649794812953,2.7210223247690627e-05,2.7278608064373415e-05,0.00025567468368585463,2.8066738981754227e-08,3.2656546085614318e-12,8.8299397739848266e-09,0.00078196005745533015,1.276915801870295e-16,4.107173908071263e-10,5.6020657558928849e-09
3.9136551617848335e-13,0.4581949526183323,4.3671601211644494e-08,9.7294956683771013e-14,9.7294020057048329e-14,2.5248155563651909e-22,7.1983265895344395e-19,0.0,0.0,7.7981323762939433e-10,7.3946081723262794e-18,154.0,0.0,0.99778772743130073,1.0,18.999999960877009,3.386220715117479e-06,0.0010810730376656454,2.7772356848563856e-05,2.7842727384672106e-05,0.00026418007695992447,2.9212824489277245e-08,3.3332684159756509e-12,9.1269324686273402e-09,0.00080797354167429876,1.329057980101609e-16,4.2789504194062266e-10,5.8364654639246141e-09
3.9931371117453113e-13,0.45819495261680965,4.4557506301545902e-08,1.012854422013864e-13,1.0128445650285272e-13,2.6825176025318483e-22,7.6455312019209734e-19,0.0,0.0,7.9617957604570426e-10,7.7141294259965162e-18,154.0,0.0,0.99774300938269445,1.0,18.999999959393168,3.4549132471060392e-06,0.0010897915197686573,2.8334413387246743e-05,2.8406793566817343e-05,0.00027275547779564513,3.0380647664507713e-08,3.4007378712781322e-12,9.4265126504322101e-09,0.0008342011678971322,1.3821891339426628e-16,4.454234877519382e-10,6.0756579775065498e-09
4.072619061705789e-13,0.45819495261522364,4.5443371077939883e-08,1.0535606242548456e-13,1.0535502584477871e-13,2.8466835184785576e-22,8.1108708707856727e-19,0.0,0.0,8.1256706524335682e-10,8.0410589821241418e-18,154.0,0.0,0.99769829675302912,1.0,18.999999957885127,3.5236026900267449e-06,0.0010982296730217981,2.8896392940688962e-05,2.8970806697892509e-05,0.00028139863499640141,3.1570140658495433e-08,3.4682010090030684e-12,9.7286015557089212e-09,0.00086063605146783685,1.4363061799847661e-16,4.633026637363816e-10,6.3196426425503815e-09
4.152101011666267e-13,0.45819495261357457,4.6329195547218618e-08,1.0950681370971543e-13,1.0950572440060517e-13,3.0174455096491599e-22,8.5947049630465426e-19,0.0,0.0,8.2897570981017154e-10,8.3754366174101028e-18,154.0,0.0,0.99765358943446314,1.0,18.999999956353026,3.5922890442494173e-06,0.0011063964493482593,2.9458295585510453e-05,2.9534766862421002e-05,0.00029010736925775632,3.2781235826747646e-08,3.535864422025368e-12,1.0033122787233914e-08,0.00088727152759249803,1.4914060448707254e-16,4.8153250545107139e-10,6.5684188054226445e-09
4.2315829616267447e-13,0.4581949526118626,4.7214979715680001e-08,1.1373769240830266e-13,1.1373654848869109e-13,3.1949359204317247e-22,9.0973927832309011e-19,0.0,0.0,8.4540551431233059e-10,8.7173021649524481e-18,154.0,0.0,0.99760888732259501,1.0,18.999999954797016,3.6609723101365713e-06,0.0011143005148006365,3.0020121398006038e-05,3.0098674143112487e-05,0.00029887957086986548,3.4013865728607871e-08,3.6033322169951634e-12,1.0340002243102983e-08,0.00091410114431276016,1.5474856512416221e-16,5.0011294851330162e-10,6.8219858129483381e-09
4.3110649115872225e-13,0.4581949526100886,4.8100723589530606e-08,1.1804869487603514e-13,1.1804749442796698e-13,3.37928723418677e-22,9.6192935734820029e-19,0.0,0.0,8.6185648329448822e-10,9.0666955142452976e-18,154.0,0.0,0.99756419031635457,1.0,18.999999953217234,3.729652488043646e-06,0.0011219502586915339,3.0581870454149878e-05,3.0662528619872517e-05,0.00030771319749465218,3.5267963126638275e-08,3.6706691588424085e-12,1.0649168047762503e-08,0.00094111865570794162,1.6045419423396982e-16,5.1904392859896514e-10,7.0803430124143859e-09
4.382598666551652e-13,0.45819495260843895,4.8897858629162421e-08,1.2199709990729572e-13,1.2199584691413317e-13,3.5511790981165091e-22,1.0105728237479961e-18,0.0,0.0,8.7668045474772178e-10,9.3876188132176833e-18,154.0,0.0,0.99752396729511472,1.0,18.999999951775209,3.7914620082252983e-06,0.0011286243010396005,3.1087379040536306e-05,3.1169952565449201e-05,0.00031571434443160399,3.6414950085623559e-08,3.7315695984805777e-12,1.0929314435977212e-08,0.0009655900644621587,1.6567251575288165e-16,5.3638146671323237e-10,7.3169595669503285e-09
4.4541324215160824e-13,0.4581949526067393,4.9694961039517138e-08,1.260103995828153e-13,1.2600909243584269e-13,3.728832493767673e-22,1.0608278142496786e-18,0.0,0.0,8.915215763765178e-10,9.7147011466639586e-18,154.0,0.0,0.99748374826097363,1.0,18.999999950314137,3.8532690276750611e-06,0.0011351046652132589,3.1592825570502991e-05,3.1677333857836859e-05,0.00032376224582766525,3.7579222687214122e-08,3.792444511058024e-12,1.1211206899485585e-08,0.00099020449384877259,1.7096948007483447e-16,5.5400284094734864e-10,7.5574551734667481e-09
4.5256661764805126e-13,0.45819495260499027,5.0492030824941034e-08,1.3008859124637783e-13,1.3008722831075202e-13,3.9123442903587418e-22,1.1127205046473584e-18,0.0,0.0,9.0637985144962263e-10,1.0047971711193051e-17,154.0,0.0,0.99744353314675571,1.0,18.99999994883412,3.9150735466382389e-06,0.0011413969265803559,3.20982100987859e-05,3.2184672551017592e-05,0.00033185554438760931,3.876073233508714e-08,3.8530174949012767e-12,1.1494797404960913e-08,0.0010149577929592323,1.7634486563249429e-16,5.7190800452481146e-10,7.8018293571082711e-09
4.597199931444943e-13,0.4581949526031916,5.1289067989727355e-08,1.3423167224211891e-13,1.3423025185687335e-13,4.1018114483595114e-22,1.1662770666444948e-18,0.0,0.0,9.2125528322191961e-10,1.0387459740413521e-17,154.0,0.0,0.99740332188721703,1.0,18.99999994733524,3.9768755653560344e-06,0.0011475064999967313,3.2603532679921012e-05,3.2691968696856578e-05,0.0003399929218925199,3.9959430564722099e-08,3.9137602847296387e-12,1.1780039219982519e-08,0.0010398459303889286,1.8179845294674667e-16,5.900969107039172e-10,8.0500816433302422e-09
4.668733686409373e-13,0.4581949526013437,5.2086072538117964e-08,1.3843963991452111e-13,1.3843816039257017e-13,4.297331019507677e-22,1.2215236678544319e-18,0.0,0.0,9.3614787493448839e-10,1.0733194504933081e-17,154.0,0.0,0.99736311441898962,1.0,18.999999945817599,4.0386750840656626e-06,0.0011534386444844134,3.3108793368246671e-05,3.3199222346492162e-05,0.00034817309806089238,4.1175269043041026e-08,3.9745401775622758e-12,1.2066886877394656e-08,0.0010648649907541987,1.8733002159856946e-16,6.0856951277694643e-10,8.3022115579003864e-09
4.73311406587736e-13,0.45819495259963894,5.2803348748116729e-08,1.4228228673372001e-13,1.422807525246917e-13,4.4785537336031456e-22,1.2727122167071581e-18,0.0,0.0,9.4956588189240758e-10,1.1049720973653575e-17,154.0,0.0,0.99732693088825131,1.0,18.99999994443575,4.0942925135902881e-06,0.0011586300973141703,3.3563475114140823e-05,3.365571433818574e-05,0.00035557082103150248,4.2284138744502257e-08,4.0291101875088527e-12,1.2326386178406997e-08,0.0010874909390016642,1.9237492601917807e-16,6.2543737605482274e-10,8.5324434615511602e-09
4.797494445345347e-13,0.4581949525978945,5.3520598545253112e-08,1.4617748767493209e-13,1.4617589737209899e-13,4.6648284675170442e-22,1.3253099602057461e-18,0.0,0.0,9.6299779335950861e-10,1.1371352427521046e-17,154.0,0.0,0.99729075033496106,1.0,18.999999943038848,4.1499079184648635e-06,0.0011636855932242657,3.4018106810053856e-05,3.411217198351774e-05,0.00036300132166420818,4.3406817953400517e-08,4.0837930728203687e-12,1.2587118948508965e-08,0.0011102171570667692,1.974826587793419e-16,6.425349611968064e-10,8.7658155150178408e-09
4.861874824813334e-13,0.458194952596111,5.4237821932518263e-08,1.5012524080299082e-13,1.5012359298059309e-13,4.8562261616534837e-22,1.3793359660445089e-18,0.0,0.0,9.7644361167009104e-10,1.1698110281677748e-17,154.0,0.0,0.99725457271661011,1.0,18.999999941626957,4.2055212988544891e-06,0.0011686086597142663,3.4472688495196528e-05,3.4568595317148644e-05,0.00037046374120857484,4.4543271706589611e-08,4.1384864589473607e-12,1.2849054537518352e-08,0.0011330410187008954,2.0265305995954784e-16,6.5986223422054664e-10,9.0023273732400044e-09
4.926255204281321e-13,0.45819495259428833,5.49550189128731e-08,1.5412554418294728e-13,1.5412383739619567e-13,5.0528178163379568e-22,1.4348092992355697e-18,0.0,0.0,9.8990333914954175e-10,1.203001597553987e-17,154.0,0.0,0.99721839799179157,1.0,18.99999994020013,4.2611326549219291e-06,0.0011734027327944593,3.4927220208655414e-05,3.5024984372980151e-05,0.00037795724318703952,4.5693465126272625e-08,4.1930601898675557e-12,1.3112163043069583e-08,0.0011559599657707626,2.0788597106929627e-16,6.7741916116411754e-10,9.2419786913657754e-09
4.990635583749308e-13,0.45819495259242665,5.5672189489249057e-08,1.5817839588006866e-13,1.5817662866514706e-13,5.2546744918266835e-22,1.4917490221091699e-18,0.0,0.0,1.0033769781143679e-09,1.2367090972797163e-17,154.0,0.0,0.99718222612017104,1.0,18.999999938758453,4.316741986827664e-06,0.0011780711592931357,3.5381701989393941e-05,3.5481339183818965e-05,0.00038548101283320777,4.6857363419793169e-08,4.2477112377674707e-12,1.3376415292841973e-08,0.001178971506540615,2.1318123494120521e-16,6.9520570808561779e-10,9.4847691247525504e-09
5.055015963217295e-13,0.4581949525905262,5.6389333664548903e-08,1.622837939598356e-13,1.6228196483390392e-13,5.4618673083160114e-22,1.5501741943139829e-18,0.0,0.0,1.0168645308722291e-09,1.2709356761412682e-17,154.0,0.0,0.99714605706245996,1.0,18.999999937301968,4.3723492947299602e-06,0.0011826171992224404,3.5836133876253698e-05,3.5937659781971399e-05,0.00039303425651589306,4.8034931879426042e-08,4.3023884465750778e-12,1.3641782826366816e-08,0.0012020732139108085,2.1853869158749243e-16,7.1322184106275521e-10,9.730698328967742e-09
5.119396342685282e-13,0.45819495258858717,5.7106451441647422e-08,1.6644173648794029e-13,1.664398439491372e-13,5.6744674459516136e-22,1.6101038728174076e-18,0.0,0.0,1.030365999721972e-09,1.30568348536224e-17,154.0,0.0,0.99710989078038748,1.0,18.999999935830751,4.4279545787849149e-06,0.0011870440279978538,3.6290515907955564e-05,3.639394619920282e-05,0.00040061620119878822,4.9226135882169317e-08,4.3568509851971729e-12,1.3908237877893367e-08,0.001225262723765364,2.2395818298023335e-16,7.3146752619245953e-10,9.9797659597894688e-09
5.183776722153269e-13,0.4581949525866096,5.7823542823392233e-08,1.7065222153028455e-13,1.7065026405773007e-13,5.8925461448377819e-22,1.6715571119058887e-18,0.0,0.0,1.0438813869536596e-09,1.3409546785934902e-17,154.0,0.0,0.99707372723667342,1.0,18.99999993434486,4.4835578391465263e-06,0.0011913547386758155,3.6744848123100808e-05,3.6850198465972262e-05,0.00040822609389572104,5.0430940889536185e-08,4.4114520631385472e-12,1.4175753359124704e-08,0.0012485377333060234,2.2943955764098021e-16,7.4994272959049324e-10,1.0231971673207226e-08
5.248157101621256e-13,0.4581949525845938,5.8540607812604358e-08,1.7491524715297773e-13,1.7491322320677611e-13,6.1161747050465004e-22,1.7345529631852157e-18,0.0,0.0,1.0574106948486039e-09,1.3767514119131023e-17,154.0,0.0,0.99703756639500485,1.0,18.999999932844347,4.5391590759667335e-06,0.0011955523440554754,3.7199130560172266e-05,3.7306416612307266e-05,0.00041586320115898648,5.1649312447348058e-08,4.466281171446288e-12,1.4444302842938577e-08,0.0012718959994874556,2.3498265349925532e-16,7.6864741739108198e-10,1.0487315125422507e-08
5.312537481089243e-13,0.4581949525825398,5.9257646412079074e-08,1.7923081142233467e-13,1.7922871944357714e-13,6.3454244866272212e-22,1.7991104755808582e-18,0.0,0.0,1.0709539256794006e-09,1.4130758438263473e-17,154.0,0.0,0.99700140822000727,1.0,18.999999931329281,4.5947582893954842e-06,0.0011996397788979513,3.7653363257535394e-05,3.7762600668134774e-05,0.00042352680853907388,5.2881216185512357e-08,4.520851398338853e-12,1.4713860546179732e-08,0.0012953353373649826,2.4058731381585344e-16,7.875815557465247e-10,1.0745795972849429e-08
5.37691786055723e-13,0.4581949525804478,5.9974658624586382e-08,1.8359891240487433e-13,1.8359675081564155e-13,6.5803669096144859e-22,1.8652486953382232e-18,0.0,0.0,1.0845110817099549e-09,1.4499301352656517e-17,154.0,0.0,0.99696525267722458,1.0,18.999999929799728,4.650355479580777e-06,0.0012036199016555937,3.8107546253439278e-05,3.8218750661963523e-05,0.00043121622016368129,5.4126617817848148e-08,4.5754311934158607e-12,1.4984401316247562e-08,0.0013188536188071141,2.4625338557402907e-16,8.0674511082689137e-10,1.1007413872115216e-08
5.434860202078418e-13,0.4581949525785329,6.061994705725542e-08,1.87575120581072e-13,1.8757289497758077e-13,6.7967413757091977e-22,1.9261403374764881e-18,0.0,0.0,1.0967244300473821e-09,1.4835538154223232e-17,154.0,0.0,0.99693271491150792,1.0,18.999999928410784,4.7003912209951678e-06,0.0012071125628420254,3.8516268486524959e-05,3.8629256556595506e-05,0.00043815819271692474,5.5258991716401454e-08,4.6246286656299952e-12,1.5228708239149323e-08,0.0013400858546035981,2.5140522711551338e-16,8.2418843375264936e-10,1.124555187715122e-08
5.492802543599606e-13,0.4581949525765872,6.1265214120689935e-08,1.9159388051976692e-13,1.9159158959465174e-13,7.0178369298946893e-22,1.9883416588040467e-18,0.0,0.0,1.108949061261574e-09,1.5176100128551809e-17,154.0,0.0,0.99690017922682117,1.0,18.99999992701018,4.7504253238059484e-06,0.0012105225372683601,3.8924950520038887e-05,3.9039734903950124e-05,0.00044512003547430049,5.6402246328335729e-08,4.6737601182021459e-12,1.5473774087328499e-08,0.0013613788809457921,2.5660657048236628e-16,8.4181753219967969e-10,1.1486230366200542e-08
5.550744885120794e-13,0.4581949525746112,6.1910459816859464e-08,1.9565519081186784e-13,1.9565283324391041e-13,7.2437057620398864e-22,2.0518665384667717e-18,0.0,0.0,1.1211849769849826e-09,1.552100307926592e-17,154.0,0.0,0.99686764559985952,1.0,18.999999925597979,4.8004577881171589e-06,0.0012138517580632161,3.9333592381626917e-05,3.9450185723702337e-05,0.00045210127782839338,5.7556356832539675e-08,4.7228163775690241e-12,1.5719581773479898e-08,0.0013827312586120238,2.6185730490010425e-16,8.5963238154150619e-10,1.1729449089389349e-08
5.608687226641981e-13,0.45819495257260473,6.2555684147718694e-08,1.9975905004841251e-13,1.9975662450254337e-13,7.474400101394317e-22,2.1167288538529672e-18,0.0,0.0,1.1334321788444418e-09,1.5870262825912695e-17,154.0,0.0,0.99683511400785751,1.0,18.999999924174201,4.8504886140316858e-06,0.0012171021135451087,3.9742194098861211e-05,3.9860609034922484e-05,0.00045910146008071361,5.8721298462391596e-08,4.772001042683447e-12,1.5966114583059403e-08,0.001404141581742511,2.6715731841070814e-16,8.7763295716239046e-10,1.1975207796985012e-08
5.666629568163169e-13,0.4581949525705682,6.3200887115207517e-08,2.0390545682056735e-13,2.0390296194786781e-13,7.7099722165893579e-22,2.182942480593416e-18,0.0,0.0,1.1456906684611699e-09,1.6223895203962683e-17,154.0,0.0,0.99680258442858605,1.0,18.999999922738901,4.9005178016512807e-06,0.0012202754474758631,4.0150755699240564e-05,4.0271004856547742e-05,0.00046612013338000332,5.9897046505728424e-08,4.8212612825791453e-12,1.621335617229183e-08,0.0014256084776506912,2.7250649480359178e-16,8.9581923445728537e-10,1.2223506239396176e-08
5.724571909684357e-13,0.45819495256850157,6.3846068721251754e-08,2.0809440971962576e-13,2.0809184415732953e-13,7.950474415647464e-22,2.2505212925616949e-18,0.0,0.0,1.1579604474508036e-09,1.6581916064809405e-17,154.0,0.0,0.9967700568403296,1.0,18.999999921292119,4.9505453510765999e-06,0.0012233735609421888,4.0559277210191253e-05,4.0681373207397541e-05,0.00047315685926417161,6.1083576304630268e-08,4.8702878680720972e-12,1.6461290553451368e-08,0.0014471306054223579,2.7790472176085999e-16,9.1419118883150311e-10,1.247434416717321e-08
5.786153421948224e-13,0.45819495256627213,6.4531748679735838e-08,2.1259309392114111e-13,2.1259045172012808e-13,8.2115446345442187e-22,2.3238565275896348e-18,0.0,0.0,1.171013228520343e-09,1.6967251391841533e-17,154.0,0.0,0.9967354884584354,1.0,18.999999919741917,5.0037131731478584e-06,0.0012265857689137758,4.0993412718951617e-05,4.1117485371777966e-05,0.00048065484908242883,6.2356419433715442e-08,4.9224743486737405e-12,1.6725538826576925e-08,0.0014700635477828154,2.8369564383439929e-16,9.339205345855937e-10,1.274371987287267e-08
5.847734934212092e-13,0.45819495256400916,6.521740451366233e-08,2.1713983316765455e-13,2.1713711275634182e-13,8.4783056920393618e-22,2.3987661394698711e-18,0.0,0.0,1.1840787653383093e-09,1.7357580757356618e-17,154.0,0.0,0.99670092227671769,1.0,18.99999991817883,5.0568791450140233e-06,0.0012297170574409821,4.1427503008015646e-05,4.1553566547793346e-05,0.00048817224526692817,6.3641383922762027e-08,4.9747338295030056e-12,1.6990533650479835e-08,0.0014930558651575871,2.8954171215961905e-16,9.5385955613844065e-10,1.3015963494389842e-08
5.909316446475959e-13,0.45819495256171244,6.5903036225292675e-08,2.2173462576847719e-13,2.2173182555866453e-13,8.7508205303770833e-22,2.4752667772905112e-18,0.0,0.0,1.1971570598236434e-09,1.7752923250131698e-17,154.0,0.0,0.9966663582709423,1.0,18.999999916602917,5.1100432667920396e-06,0.0012327694362563911,4.1861548110042757e-05,4.1989616756514716e-05,0.00049570855856291823,6.4938440370633841e-08,5.0268770753309688e-12,1.7256257106920431e-08,0.0015161060612971919,2.9544279007559064e-16,9.7400822400148907e-10,1.3291074732787713e-08
5.970897958739826e-13,0.45819495255938214,6.6588643816871656e-08,2.2637747003307804e-13,2.2637458841995025e-13,9.0291521420822394e-22,2.5533750878983769e-18,0.0,0.0,1.2102481138882343e-09,1.8153297979258747e-17,154.0,0.0,0.99663179641747979,1.0,18.999999915014214,5.1632055385975592e-06,0.0012357448648083651,4.2295548057602231e-05,4.2425636018260981e-05,0.00050326331195723543,6.6247559444887843e-08,5.079024102521706e-12,1.7522691699187196e-08,0.0015392126773896176,3.0139875312124207e-16,9.9436650869866779e-10,1.3569053289311011e-08
