Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426)
4.897928656784317e-07,0.5553582858781226,1.5253453003857023e-07,1.5337261744591794e-06,2.5023796949993944e-05,7.7341718288611541e-10,0.00010317927609884819,0.0,0.0,0.0012306530514246202,0.0026905974273311686,154.0,0.0,0.83662616799674328,1.0,18.976622831673698,0.01120556349363009,3.1102902203930487e-08,0.01666396282458588,0.032333847925345174,0.011397529627286351,0.0051847469245262807,1.4746855062517367e-08,9.7282021164626998e-05,0.014684067234020695,8.7168314913448872e-11,0.030802953345984339,7.1390884390375795e-06,0.0098379459929622513,0.0081086465227642596,3.150808817151882e-06,8.0925721328133282e-07,2.0496866282605823e-06,0.017087616441527297,5.419674058930018e-05,0.00036470648811134893,0.00040945292916326481,0.013935031076114898,3.0030448143569872e-07,1.0830843863471295e-12,9.3063874371720508e-12,1.8336334463221313e-10,2.0121975503925746e-06,7.2888827196724676e-05,1.5693837117568739e-05,7.415658992200028e-06,5.3943464506472872e-06,1.6281543382646091e-05,2.8228431359972587e-12,1.294344675149294e-05,6.8748812692900746e-06,6.1202893107946561e-07,1.3952020117995936e-07,4.3415231805562439e-08,2.8948470781801044e-11,1.1256257952532727e-10,4.491946350052975e-07,1.0510551014765008e-15,5.9788288150815714e-16,8.4690618791185266e-07,1.1696462212318009e-11,1.937143715544777e-08,5.5880235402089825e-13,9.0906712246415247e-15,4.2821114985000197e-12,2.0211103731813899e-07,3.6366303284926204e-08,1.6574473403321274e-07,5.8594453828789979e-05,5.5918438689822478e-09,6.5890329860404175e-08,1.7670820352197078e-07,8.5397282214014904e-10,1.6836386710802854e-11,1.6611493961574712e-06,7.1133440496406457e-09,1.3539100412987285e-12,4.7747957523922973e-08
4.950826084774601e-07,0.5553578987435829,1.5292720673467547e-07,1.6006658549260905e-06,2.5493527902594859e-05,7.9124848710061318e-10,0.00010665939438001367,0.0,0.0,0.0012328303516332341,0.0027460683403061621,154.0,0.0,0.83511145973925638,1.0,18.976331948478794,0.0112819302938505,3.1053679303536607e-08,0.016637469392786888,0.032396657421779392,0.011508433243706285,0.005176430071862124,1.4775285106905165e-08,9.7469570660487667e-05,0.014830549508380954,8.7028488177083021e-11,0.031265812149281841,7.1277593398279126e-06,0.009973473497967459,0.0081854587445594155,3.1806095328384444e-06,8.1735943976602064e-07,2.0690728437624814e-06,0.017403798883711713,5.532615460366855e-05,0.00037718795652228794,0.00042414662653438929,0.014168987076396165,3.0586577865904575e-07,1.0851724582647201e-12,9.4784194257520174e-12,1.8644556373183292e-10,2.0472203022080087e-06,7.4922535872907963e-05,1.6131826284413045e-05,7.6256066567882471e-06,5.5483291567681303e-06,1.7003380205190481e-05,2.9027617709024993e-12,1.3501963101795043e-05,7.1843211726458001e-06,6.1800594880546187e-07,1.4491494343511347e-07,4.5093735846058077e-08,3.0067805097793181e-11,1.1707748391116695e-10,4.672199194336338e-07,1.0916906149004721e-15,6.2099801393398346e-16,8.9113033448783598e-07,1.2307233635510193e-11,2.0169608756959896e-08,5.8181847138666805e-13,9.4652389748006163e-15,4.4584844273030582e-12,2.1346409873175091e-07,3.804164140281555e-08,1.7542245732893533e-07,6.0257834298968489e-05,5.7511453337994821e-09,6.7869743306533672e-08,1.820199562234752e-07,8.796148496494049e-10,1.7342479804824042e-11,1.7374621553559443e-06,7.4402815875947769e-09,1.427098799133503e-12,5.1023795862149823e-08
5.003723512764886e-07,0.5553575110434752,1.5330785012760697e-07,1.6694082733879219e-06,2.5963818042320557e-05,8.0919197267388249e-10,0.00011020244638779196,0.0,0.0,0.0012348995858174876,0.0028016742312609185,154.0,0.0,0.83360159611927021,1.0,18.976041476351092,0.011357551047848583,3.1004620225973253e-08,0.016610121946378942,0.032456755332388544,0.011619101673051916,0.0051678479180094494,1.4802477960011352e-08,9.7648958496426798e-05,0.014976799870105433,8.6884201161215889e-11,0.031728710661805194,7.1160634080237319e-06,0.010108782238689384,0.0082610987664387524,3.2099539737721315e-06,8.254488318495829e-07,2.0881622409462586e-06,0.017720580424844829,5.6450677225265839e-05,0.00038986619426459128,0.0004391116191584308,0.014402659057963993,3.1143765351070671e-07,1.0871696643226892e-12,9.6507725812585612e-12,1.8952414007951658e-10,2.0822334496982337e-06,7.6979709347408472e-05,1.6574867513368105e-05,7.8380347387692361e-06,5.7041531681908008e-06,1.7745732037043518e-05,2.9836246010325585e-12,1.4076205228813311e-05,7.5024671117952059e-06,6.2397028773418315e-07,1.5043124074709751e-07,4.6810038105074357e-08,3.1212360445659853e-11,1.2170036553261167e-10,4.8567658854011263e-07,1.1332411991148687e-15,6.4463367583582634e-16,9.36963716355597e-07,1.2940229908436769e-11,2.0987508910854995e-08,6.0540301623888731e-13,9.8490649840789677e-15,4.639213227745987e-12,2.2528120131381084e-07,3.976764609255825e-08,1.8551355522125258e-07,6.1937983551097961e-05,5.9120660433411669e-09,6.9871682547990112e-08,1.8739215163867971e-07,9.0554810541128534e-10,1.7854331767643168e-11,1.816047814455865e-06,7.7769593166702596e-09,1.5030661727156321e-12,5.4475348153247896e-08
5.05662094075517e-07,0.5553571228196741,1.5367677676750303e-07,1.7399642353798187e-06,2.6434611512655202e-05,8.2724530708954041e-10,0.00011380836675395417,0.0,0.0,0.0012368659861316219,0.0028574065038617009,154.0,0.0,0.83209655411783057,1.0,18.975751433214768,0.011432431297468362,3.0955724257319835e-08,0.016581968181737544,0.032514213503983008,0.011729535635665764,0.0051590153176797682,1.4828466488998424e-08,9.7820401630762212e-05,0.015122819079377625,8.6735703488098132e-11,0.03219161020153951,7.10402111686112e-06,0.010243865441572943,0.0083355711206962654,3.2388439270091882e-06,8.3352543162281271e-07,2.1069559816953224e-06,0.018037917286708349,5.7569827663795319e-05,0.00040273812159287203,0.00045434595513645901,0.014636017653857358,3.1701933468517298e-07,1.0890784177996625e-12,9.8234230810759493e-12,1.9259868625438995e-10,2.1172324211078167e-06,7.9060019137033936e-05,1.7022889911714449e-05,8.0529090186655789e-06,5.8617931772249835e-06,1.8508800918458971e-05,3.0654186004083684e-12,1.4666346296739305e-05,7.8293874689376187e-06,6.2992198671743396e-07,1.5606952277401564e-07,4.8564270985871902e-08,3.2382225974886869e-11,1.2643177569201798e-10,5.0456685245236699e-07,1.1757100595160229e-15,6.68791690573094e-16,9.8443641041682978e-07,1.3595866417650778e-11,2.1825246676767011e-08,6.2955911137774864e-13,1.0242200432223085e-14,4.824321829945181e-12,2.375737064719279e-07,4.1544984602088185e-08,1.9602872186983969e-07,6.3634525451643264e-05,6.0745699380229939e-09,7.1895688232392612e-08,1.9282355309912829e-07,9.3176662566715233e-10,1.8371824771896914e-11,1.8969318252261033e-06,8.1234861918939216e-09,1.5818672051945083e-12,5.8109226688865413e-08
5.109518368745455e-07,0.55535673411363,1.5403429426117628e-07,1.8123438636923188e-06,2.690585491839921e-05,8.4540623057752596e-10,0.00011747708134422525,0.0,0.0,0.0012387345630091892,0.0029132568978684067,154.0,0.0,0.83059631108226617,1.0,18.97546183620906,0.011506576545683173,3.0906990629436817e-08,0.016553053776751439,0.032569101841579143,0.011839735848589682,0.0051499464963571228,1.4853282648093778e-08,9.7984110904363359e-05,0.015268607892709946,8.6583234294359917e-11,0.032654473303878662,7.0916520733952538e-06,0.010378716713754418,0.0084088810362501574,3.2672814491449028e-06,8.4158928097257974e-07,2.125455403714894e-06,0.018355767060788394,5.8683145286692203e-05,0.00041580057933395767,0.000469847583470232,0.014869034813909268,3.2261007500197958e-07,1.090901065466521e-12,9.9963478480754846e-12,1.9566883215238596e-10,2.1522128309036661e-06,8.1163136545514867e-05,1.7475822541916348e-05,8.2701952283669068e-06,6.021223830623259e-06,1.9292783655039773e-05,3.1481307245378272e-12,1.5272556390877522e-05,8.165147837344455e-06,6.358610844284031e-07,1.6183019715321975e-07,5.035656002144621e-08,3.3577486265490414e-11,1.3127224559180621e-10,5.2389284097181831e-07,1.2191002351771519e-15,6.934737868941292e-16,1.0335783274221987e-06,1.4274556255023674e-11,2.2682927167917918e-08,6.5428976592804931e-13,1.064469464700059e-14,5.0138332929032348e-12,2.5035303710581524e-07,4.3374319586956438e-08,2.0697871751885876e-07,6.5347087531893419e-05,6.2386213022953746e-09,7.3941304000673356e-08,1.983129320081127e-07,9.5826448591818576e-10,1.8894841759267409e-11,1.9801391148465138e-06,8.4799689119307921e-09,1.6635562650185185e-12,6.1932171927171118e-08
5.162415796735739e-07,0.5553563449663674,1.5438070153040071e-07,1.8865566065682877e-06,2.73774972289845e-05,8.6367255412461346e-10,0.0001212085076979017,0.0,0.0,0.0012405101121852598,0.0029692174781233475,154.0,0.0,0.82910084471394563,1.0,18.975172701714282,0.011579992256903419,3.0858418444274695e-08,0.016523422464968247,0.032621488355595023,0.01194970302561482,0.0051406550735497922,1.4876957472492166e-08,9.8140290839215659e-05,0.015414167062998051,8.6427022734786095e-11,0.033117263685906805,7.0789750503485153e-06,0.010513330026908648,0.0084810344008399811,3.2952688504366437e-06,8.4964042158486373e-07,2.1436620107787493e-06,0.018674088672910573,5.979018957837603e-05,0.00042905033448460553,0.00048561435921076675,0.01510168375901327,3.2820915078364316e-07,1.0926398876764427e-12,1.0169524528022809e-11,1.9873422438940541e-10,2.1871704736369344e-06,8.3288732913860616e-05,1.7933594475713636e-05,8.4898590786780082e-06,6.1824197505381033e-06,2.0097871847468085e-05,3.2317479209020162e-12,1.5895002523302547e-05,8.5098110637470299e-06,6.4178761936437952e-07,1.6771365033361585e-07,5.2187024159758855e-08,3.479822149957162e-11,1.3622228702674392e-10,5.4365660633748059e-07,1.2634146057560012e-15,7.1868160286588807e-16,1.0844192046408411e-06,1.4976710116504564e-11,2.3560651685231962e-08,6.795978795158169e-13,1.1056595167139158e-14,5.2077698365111561e-12,2.6363067537959766e-07,4.5256309252006702e-08,2.1837436612759087e-07,6.7075301205192384e-05,6.4041847859332064e-09,7.6008076850232865e-08,2.0385906882223924e-07,9.8503580567771545e-10,1.9423266533987547e-11,2.0656940895501395e-06,8.8465119348656608e-09,1.7481864162483796e-12,6.5951051557330771e-08
5.215313224726024e-07,0.5553559554183946,1.5471628906433208e-07,1.9626112462881619e-06,2.7849489684481888e-05,8.8204215748350047e-10,0.00012500255544992871,0.0,0.0,0.001242197221730061,0.0030252806236778754,154.0,0.0,0.82761013305606246,1.0,18.974884045375727,0.011652683857280263,3.0810007038887092e-08,0.016493116108017673,0.032671439206929866,0.012059437877329727,0.0051311540851354982,1.4899521233459653e-08,9.8289141285413619e-05,0.015559497339573087,8.6267287834886311e-11,0.033579946211657809,7.0660080170623793e-06,0.010647699701693053,0.0085520377242437624,3.3228086858083589e-06,8.5767889494768529e-07,2.1615774641992012e-06,0.018992842348149453,6.0890540053793841e-05,0.00044248408571214229,0.00050164404854370962,0.015333938936435469,3.3381586123788267e-07,1.0942971069371694e-12,1.0342931482663583e-11,2.0179452570206081e-10,2.2221013179328572e-06,8.5436479856970213e-05,1.8396134845303473e-05,8.7118662853806642e-06,6.3453555543517963e-06,2.0924251924760968e-05,3.3162571388776663e-12,1.6533848640774332e-05,8.8634372926300306e-06,6.4770162984938065e-07,1.7372024841005259e-07,5.4055776008671843e-08,3.6044507638124144e-11,1.4128239305494788e-10,5.6386012590311023e-07,1.3086558974146131e-15,7.4441668923977325e-16,1.1369885989702839e-06,1.5702736206966461e-11,2.4458517847676936e-08,7.0548624478609522e-13,1.1477947803483449e-14,5.4061528609014759e-12,2.7741816057005804e-07,4.7191607491035429e-08,2.3022655307902262e-07,6.8818801962622751e-05,6.5712254232703563e-09,7.8095557469611908e-08,2.0946075394781335e-07,1.0120747525968428e-09,1.9956983848313117e-11,2.1536206386650531e-06,9.223217495636451e-09,1.8358115257297095e-12,7.017285950810663e-08
5.268210652716308e-07,0.5553555655097475,1.5504133916587388e-07,2.0405159081046508e-06,2.8321785704249575e-05,9.005129871876034e-10,0.00012885912673596994,0.0,0.0,0.0012438002790625688,0.0030814390170823126,154.0,0.0,0.82612415448150278,1.0,18.974595882129247,0.011724656735005277,3.0761755717527412e-08,0.016462174765752065,0.032719018754235413,0.012168941111167078,0.0051214560053401085,1.4921003361520083e-08,9.8430856498963487e-05,0.015704599468252534,8.6104239237140238e-11,0.034042486858331271,7.0527681696408953e-06,0.010781820392772114,0.0086218981025409057,3.3499037371346518e-06,8.6570474235393915e-07,2.1792035732344968e-06,0.019311989576087981,6.1983796129391937e-05,0.00045609846875047571,0.00051793433380332434,0.01556577597620057,3.394295278461119e-07,1.0958748843990692e-12,1.0516547762657092e-11,2.0484941438308935e-10,2.2570015006131202e-06,8.7606049487222549e-05,1.8863372891428932e-05,8.9361825938583806e-06,6.5100058734222264e-06,2.1772105180844721e-05,3.4016453391093529e-12,1.7189255634795664e-05,9.2260840122293e-06,6.5360315403668911e-07,1.7985033792873832e-07,5.5962922071828815e-08,3.7316416585917217e-11,1.4645303864701158e-10,5.8450530472787261e-07,1.3548266885367261e-15,7.706805127050664e-16,1.191315880469819e-06,1.645304015089375e-11,2.5376619718714441e-08,7.3195755192535491e-13,1.1908796698343929e-14,5.6090029810489514e-12,2.9172708698862361e-07,4.9180864024026141e-08,2.4254622296459743e-07,7.0577229548397284e-05,6.7397086504316833e-09,8.0203300541241344e-08,2.1511678856091938e-07,1.0393755465210585e-09,2.0495879480614402e-11,2.2439421390212617e-06,9.6101856250768233e-09,1.9264848914231913e-12,7.4604714908991945e-08
5.321108080706593e-07,0.5553551752800189,1.5535612619167568e-07,2.1202780694896357e-06,2.8794340798084999e-05,9.1908305457771236e-10,0.00013277811658109827,0.0,0.0,0.0012453234779152321,0.0031376856338623423,154.0,0.0,0.82464288768087179,1.0,18.974308226226039,0.011795916240606082,3.0713663567065372e-08,0.016430636764267488,0.032764289600424538,0.012278213431448654,0.0051115727681656561,1.4941432400003597e-08,9.8565624480779292e-05,0.015849474191389122,8.5938077830889287e-11,0.034504852683433465,7.0392719602180056e-06,0.010915687074405834,0.0086906231834138273,3.3765569969793233e-06,8.7371800490412506e-07,2.1965422858875826e-06,0.019631493076515016,6.3069576954639421e-05,0.00046989006168474183,0.00053448281840767959,0.015797171648586451,3.4504949375991471e-07,1.0973753178014032e-12,1.0690353081748296e-11,2.0789858373071744e-10,2.2918673209544546e-06,8.9797114625009416e-05,1.9335238008823828e-05,9.1627738023362308e-06,6.6763453707885944e-06,2.2641607814324126e-05,3.4878995023552314e-12,1.7861381353743825e-05,9.5978061020332682e-06,6.5949222991130017e-07,1.8610424662501579e-07,5.7908563012015423e-08,3.8614016342263008e-11,1.5173468131317653e-10,6.0559397808100667e-07,1.4019294161089737e-15,7.9747445951961063e-16,1.2474302263005951e-06,1.7228024908688087e-11,2.6315047928818944e-08,7.5901439288378239e-13,1.2349184382997142e-14,5.8163400591072055e-12,3.0656910197484741e-07,5.1224724531599997e-08,2.5534437744324742e-07,7.2350228116130081e-05,6.9096003207009901e-09,8.2330865016267808e-08,2.2082598535309537e-07,1.066932463161483e-09,2.1039840306385741e-11,2.3366814596900695e-06,1.0007514170438403e-08,2.0202579452984021e-12,7.9253861002475773e-08
5.391729263593265e-07,0.5553546538674142,1.5576084910164032e-07,2.2296723367851462e-06,2.9425560174828694e-05,9.4402654427584195e-10,0.0001381072974983551,0.0,0.0,0.0012472394780667509,0.0032129040541948994,154.0,0.0,0.8226726172183666,1.0,18.973925002906491,0.011889949132384363,3.0649704716803125e-08,0.016387664937458756,0.032821235495666547,0.012423739701922407,0.0050981091612036719,1.496711305976338e-08,9.8735036846901082e-05,0.016042537300490732,8.5711721638557414e-11,0.035121810684857126,7.0208812965611304e-06,0.011094002915469348,0.0087806198245939365,3.4114576077328211e-06,8.8439663710890571e-07,2.2192461391186173e-06,0.020058542045908703,6.4506883195521378e-05,0.00048857284405516284,0.00055697418964539174,0.016105372341801552,3.5256119953069821e-07,1.0992614630221609e-12,1.0922654167690892e-11,2.1195998522119566e-10,2.3383555652418131e-06,9.2755255948060355e-05,1.9972296081548257e-05,9.468773226748124e-06,6.9010075454836552e-06,2.3836486224194862e-05,3.6043811809656996e-12,1.8785036443476126e-05,1.0108313253710264e-05,6.6733515523412699e-07,1.946471167594408e-07,6.0566274951912622e-08,4.0386544072488239e-11,1.5895976006955031e-10,6.344429374606482e-07,1.4662709289160157e-15,8.3407452836857257e-16,1.3251819029645952e-06,1.8301838807602148e-11,2.7599738796326565e-08,7.9605386394226102e-13,1.2952066980293334e-14,6.1001742203424269e-12,3.2723528088593276e-07,5.4039622583966627e-08,2.7319565830196599e-07,7.4739389691974657e-05,7.1385527198467363e-09,8.5201429229875746e-08,2.2852892999488525e-07,1.10411198593951e-09,2.1773761442338764e-11,2.4643013073542699e-06,1.0554285675236805e-08,2.1503727716515065e-12,8.5812222365809759e-08
5.462350446479938e-07,0.5553541320434856,1.5614836749031236e-07,2.3424040287505568e-06,3.0057070021075273e-05,9.6913907377139519e-10,0.00014354724888219282,0.0,0.0,0.0012490292987570775,0.0032882524474774199,154.0,0.0,0.8207106583690279,1.0,18.97354273857929,0.011982732528279262,3.0586027251759062e-08,0.016343777595264324,0.032874315020590961,0.012568857306014543,0.0050843616004347929,1.4991030567584818e-08,9.8892818813521097e-05,0.016235198151655975,8.5480590768134331e-11,0.035738327276489762,7.0020972127490464e-06,0.0112718472108223,0.008868628307551937,3.4455846282972207e-06,8.950530080171914e-07,2.2414467476180618e-06,0.020486079200510088,6.5929417564897588e-05,0.00050755688677525299,0.00057991528955788707,0.016412697288193865,3.6008154603498969e-07,1.1010181084772995e-12,1.115521235302942e-11,2.1601001637375209e-10,2.3847682490564166e-06,9.5750355780987106e-05,2.0617309029167029e-05,9.7786856413575461e-06,7.1285754231922631e-06,2.5070649933913809e-05,3.7223523777072809e-12,1.9739126332446852e-05,1.063520669671162e-05,6.7515604983360147e-07,2.0341191894048298e-07,6.3292979461569309e-08,4.2205119715705335e-11,1.6638446519738991e-10,6.6408954430594809e-07,1.5322827078676843e-15,8.7162471251765184e-16,1.4062388273458773e-06,1.9421300869606874e-11,2.8921013164600537e-08,8.3414709931652443e-13,1.3572117564514569e-14,6.3920833997586538e-12,3.4890045759347212e-07,5.6954505945993044e-08,2.9194595164747907e-07,7.7153073786451136e-05,7.3698764642220251e-09,8.8105519760768449e-08,2.3632177639242028e-07,1.1417246179274028e-09,2.251624825060973e-11,2.5963222862594523e-06,1.1119915462507231e-08,2.2862309512134552e-12,9.2788888698602667e-08
5.53297162936661e-07,0.5553536098981274,1.5651927233092961e-07,2.4584857243995803e-06,3.0688780301505791e-05,9.9441641426906621e-10,0.00014909766849517802,0.0,0.0,0.0012507014344605018,0.0033637163477197832,154.0,0.0,0.81875696285229871,1.0,18.973161461881741,0.012074278851887915,3.0522628506607403e-08,0.016299052712564151,0.032923663353489598,0.012713567894586615,0.0050703543620820649,1.5013246324142286e-08,9.9039373817831736e-05,0.016427458483364597,8.5245094775864397e-11,0.036354332481047059,6.9829531822614847e-06,0.011449210410217479,0.0089546708056724642,3.4789467132965346e-06,9.0568721387604611e-07,2.2631497486555942e-06,0.020914025447621408,6.7336433839612571e-05,0.00052683366273073931,0.0006032998481097097,0.016719099946167122,3.6760913968645138e-07,1.1026497716672633e-12,1.1387984593159414e-11,2.2004806229384776e-10,2.431097816123702e-06,9.8781645052409153e-05,2.1270110896481337e-05,1.009243049633704e-05,7.3589892782112335e-06,2.6344476603553668e-05,3.8417824304930637e-12,2.0724001564067066e-05,1.1178596223077512e-05,6.8295500273903497e-07,2.1239928987257982e-07,6.6088871482353684e-08,4.4069875371154637e-11,1.7400975100606775e-10,6.9453762862641051e-07,1.5999694723966168e-15,9.1012769657630036e-16,1.4906687195277948e-06,2.0587346364304071e-11,3.0279060270668315e-08,8.7329950647451617e-13,1.4209424941264624e-14,6.6921090347397699e-12,3.7159275418608678e-07,5.9970879842365252e-08,3.1162187434372131e-07,7.9590472745634403e-05,7.60349400934623e-09,9.1042127039280464e-08,2.4420180696453925e-07,1.1797572589465126e-09,2.3267041805076229e-11,2.732794683311018e-06,1.1704618600195316e-08,2.427947582415552e-12,1.0020210806361261e-07
5.603592812253283e-07,0.5553530875194705,1.5687413266411931e-07,2.577928092015464e-06,3.1320606416195449e-05,1.0198545145233863e-09,0.00015475823663534252,0.0,0.0,0.001252263863926024,0.0034392820724750309,154.0,0.0,0.81681148322753883,1.0,18.972781199602764,0.01216460041137943,3.045950680866799e-08,0.016253563685601664,0.032969410741636243,0.01285787310921716,0.0050561102952538968,1.5033819829756509e-08,9.9175094202322631e-05,0.016619320023741696,8.5005617874326594e-11,0.03696975930302937,6.9634807133944727e-06,0.011626083786700405,0.0090387707728773695,3.5115530274163984e-06,9.1629935035787723e-07,2.2843611043822885e-06,0.02134230511467981,6.8727244602850732e-05,0.00054639453496311803,0.00062712141394887433,0.01702453681200182,3.7514264714941294e-07,1.1041608226716032e-12,1.1620929736753647e-11,2.2407354802705916e-10,2.4773371469124525e-06,0.00010184835958200368,2.1930536788244657e-05,1.0409927702226279e-05,7.5921897085520489e-06,2.7658328400843118e-05,3.9626408524847684e-12,2.1740003265303472e-05,1.1738584087603276e-05,6.9073210247784167e-07,2.216098166110839e-07,6.895413058517085e-08,4.5980932844036389e-11,1.8183652474899878e-10,7.2579083230305641e-07,1.6693355698020429e-15,9.4958595346525519e-16,1.5785386121822179e-06,2.1800901067595149e-11,3.167406009972002e-08,9.1351622302264249e-13,1.4864073574395059e-14,7.0002904949271458e-12,3.9534043419206406e-07,6.3090238522221879e-08,3.3225019566984217e-07,8.2050794557265321e-05,7.8393292979627623e-09,9.4010258153218998e-08,2.5216634903963644e-07,1.2181970254101106e-09,2.4025887458659491e-11,2.8737672537038958e-06,1.2308603570467553e-08,2.5756406148748053e-12,1.0807050482547777e-07
5.667151876851289e-07,0.5553526172505816,1.5718024222910705e-07,2.6883069102776523e-06,3.188928317380021e-05,1.0428830430130539e-09,0.00015994664763752803,0.0,0.0,0.0012535824515584007,0.0035073675770384066,154.0,0.0,0.81506753758463735,1.0,18.972439851597798,0.012244852722198853,3.0402934081440249e-08,0.016212027378379783,0.033007608396220876,0.012987402557066707,0.0050431059393540459,1.5050979755937366e-08,9.928829705422581e-05,0.016791655863572251,8.4786982319156655e-11,0.037523095864884594,6.945699214921832e-06,0.011784844439799299,0.0091128202011259273,3.5402604826852639e-06,9.2583148249154069e-07,2.3030361345564966e-06,0.021727981998135137,6.9964596639440039e-05,0.00056423501038044635,0.00064892900078406229,0.017298570611865603,3.8192680489936988e-07,1.1054211530724665e-12,1.1830695678694852e-11,2.2768530162058268e-10,2.5188698439676844e-06,0.00010463806407601589,2.2531303302305429e-05,1.0698817677460336e-05,7.804403823275302e-06,2.8875303530872654e-05,4.0726096519230779e-12,2.2681292354935412e-05,1.2256843362940189e-05,6.9771288055520896e-07,2.3009053621733616e-07,7.1592309159602718e-08,4.7740565451200811e-11,1.8905360688533377e-10,7.5460995768922759e-07,1.7332041922678478e-15,9.8591702305715865e-16,1.6606175515203754e-06,2.2934477997547618e-11,3.2961296154504932e-08,9.5062528864447815e-13,1.5468150583055581e-14,7.2846579693614048e-12,4.1763916739763715e-07,6.598693985327305e-08,3.5165222754436407e-07,8.4284041437762938e-05,8.0534155862245703e-09,9.6707722275757246e-08,2.5940452269143405e-07,1.2531304392980178e-09,2.4715526190621958e-11,3.0045292978999908e-06,1.2868843103523046e-08,2.7137781550599405e-12,1.1555693034291616e-07
5.730710941449295e-07,0.555352146924497,1.5747418528152864e-07,2.8014201802604244e-06,3.2457934750002734e-05,1.0660359241809066e-09,0.00016522375172371061,0.0,0.0,0.0012548233880691371,0.0035755161309215344,154.0,0.0,0.81333017553947617,1.0,18.972099362651971,0.012324131663544617,3.0346583554363724e-08,0.016169975584772123,0.033043079305316053,0.013116606158240425,0.005029941960119755,1.5066896371041888e-08,9.9393297777963205e-05,0.016963671319496228,8.4565663335665778e-11,0.038075867116557166,6.9276961008572816e-06,0.011943196597059749,0.0091853347760967631,3.5683708422568207e-06,9.3534588442043642e-07,2.3213227391358346e-06,0.022113819706741387,7.1187890417450677e-05,0.00058229212181336797,0.00067108028473255059,0.017571761479779381,3.8871382793824675e-07,1.1065901692202927e-12,1.204054229186203e-11,2.3128607964045467e-10,2.5603194031909259e-06,0.00010745529949485449,2.3137994216746412e-05,1.0990625008368892e-05,8.0187845060480739e-06,3.012522267939638e-05,4.183688971436567e-12,2.3648298258586683e-05,1.2788688587269549e-05,7.0467609272080174e-07,2.387528127949981e-07,7.4286919277363367e-08,4.9537868684194722e-11,1.9643519204801265e-10,7.8408644090896808e-07,1.7984389864484436e-15,1.0230252266747567e-15,1.7455844832920608e-06,2.4107940455592057e-11,3.4278721559563431e-08,9.8860379225086339e-13,1.6086394917440358e-14,7.5756879653731711e-12,4.4083655318096945e-07,6.8969335505857669e-08,3.718672176751117e-07,8.6534672323249979e-05,8.26918456470313e-09,9.9429231151610534e-08,2.6670714132612599e-07,1.2883742986956688e-09,2.5411305121151331e-11,3.1390081941943164e-06,1.3445007490258836e-08,2.8569373367066771e-12,1.2344153086263123e-07
5.794270006047301e-07,0.5553516766018658,1.5775633444719509e-07,2.9172718881847977e-06,3.3026509576036354e-05,1.0893105435602643e-09,0.00017058928439209274,0.0,0.0,0.0012559915227714524,0.0036437192368728487,154.0,0.0,0.81159936407839572,1.0,18.971759748801453,0.012402445972806566,3.0290453529561079e-08,0.016127453218828122,0.03307590887760524,0.013245485090742092,0.0050166323375684489,1.5081608490609119e-08,9.9490351359726874e-05,0.01713536763043497,8.4341896779337092e-11,0.03862802996002962,6.909490653400564e-06,0.01210113542205765,0.0092563337904699641,3.5958916296350318e-06,9.4484262473110365e-07,2.3392258165121649e-06,0.022499769666851781,7.2396740851515907e-05,0.00060055941878999907,0.00069357025768218431,0.017844083425277719,3.9550286038904997e-07,1.1076707260615889e-12,1.2250443152406463e-11,2.3487553828120555e-10,2.6016814614850687e-06,0.00011029952119824421,2.3750492016945454e-05,1.1285292520611606e-05,8.235289319883084e-06,3.1408318608276767e-05,4.2958570470495059e-12,2.4641250478532999e-05,1.3334179546366652e-05,7.116218024999074e-07,2.4759698100664971e-07,7.7038062852918759e-08,5.1372911974488154e-11,2.0398185199556508e-10,8.1422257851042971e-07,1.8650424196445203e-15,1.0609119678214292e-15,1.8334867839497932e-06,2.5321942749196622e-11,3.562644991032514e-08,1.0274549732161522e-12,1.6718859885879766e-14,7.8734053063168316e-12,4.6495346293559284e-07,7.2038493829546099e-08,3.9291496910604674e-07,8.8802143233394202e-05,8.4865839684728711e-09,1.0217409763938766e-07,2.7407235551744945e-07,1.3239196896467314e-09,2.6113048040307141e-11,3.2772364090218623e-06,1.4037235489691486e-08,3.0051969346518758e-12,1.3173864221671636e-07
