Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234)
2.6796105315315972e-17,0.5590205836588676,1.1236531080792279e-13,7.4480667259961654e-24,7.362477294362262e-24,1.3522187574195309e-37,2.673215172453013e-33,0.0,0.0,3.5872359320314914e-15,8.1284062172140657e-28,154.0,0.0,0.99999998747773455,1.0,19.0,6.6969287286584915e-11,1.1623203288960204e-08,4.1573792387388434e-10,4.1585387177386694e-10,1.4354335519986882e-13,2.4014237813964676e-17,1.7973133466908133e-17,1.2020679877319059e-17,3.5757019096259452e-13,1.0807423831205827e-25,1.7630024421222386e-19,1.3620291070906201e-18,4.1387253894115877e-25,4.1387252993743775e-25,7.6364904841012525e-33,8.8695118498065688e-24,1.367230576396945e-33,1.4609369604840757e-20,5.7619585885443396e-59,5.2588884257213095e-59,5.258888435294778e-59,6.803789966135401e-30,7.2476617330317307e-31,4.7486279857273313e-26,1.3197647456137702e-29,8.7571402065445311e-31
4.878265374424774e-17,0.5590205836588681,2.0456249421818899e-13,2.4546207852333797e-23,2.4390387347112707e-23,8.3925328766744822e-37,1.6571593764635836e-32,0.0,0.0,6.5306436695115059e-15,2.692801342749095e-27,154.0,0.0,0.99999997720306555,1.0,18.999999999999996,1.2191844664039607e-10,2.115943248129186e-08,7.5685618214101583e-10,7.5706727093875176e-10,4.7551647632447708e-13,7.955415307775852e-17,4.8488534103643915e-17,3.9821125496929806e-17,1.1845237771551957e-12,3.997359388625747e-25,5.8404675378314322e-19,4.5121234896255394e-18,2.5656465274190672e-24,2.5656464203199819e-24,9.0834898759582356e-32,5.4981790994285663e-23,1.6264186164491001e-32,4.8397866344524784e-20,4.3860816151548399e-57,4.0031379154347012e-57,4.0031379299380058e-57,4.2177643073808133e-29,4.4929150633391091e-30,1.6418507944233229e-25,8.1541201918875956e-29,5.4286522857796194e-30
9.275575060211128e-17,0.5590205836588686,3.8895686998595834e-13,8.846406531796729e-23,8.8167759090465697e-23,5.882732257142178e-36,1.1611549365611034e-31,0.0,0.0,1.2417552746617889e-14,9.7342804750304627e-27,154.0,0.0,0.99999995665375607,1.0,18.999999999999989,2.3181676361718689e-10,4.0229839696124805e-08,1.4390925751591173e-09,1.4394939829091108e-09,1.7188262667712536e-12,2.8757596962373792e-16,1.2626874510163088e-16,1.4394083769337209e-16,4.281640456567254e-12,1.5425637982046968e-24,2.1112451675964995e-18,1.6310669917283013e-17,1.7977216848660276e-23,1.7977215373457462e-23,1.2511489939034806e-30,3.8523188822404749e-22,2.2405381853725376e-31,1.7495135921414789e-19,4.2909255978848371e-55,3.9162902176282462e-55,3.9162902459532389e-55,2.9553588815708506e-28,3.1481396388435779e-29,6.0837709079750361e-25,5.6753329665779609e-28,3.8037912286042387e-29
1.3672884745997482e-16,0.5590205836588691,5.7335125768337293e-13,1.9201067651552308e-22,1.915738388631907e-22,1.7973886084970292e-35,3.5474836058981302e-31,0.0,0.0,1.8304586626525927e-14,2.1151312866802587e-26,154.0,0.0,0.99999993610448479,1.0,18.999999999999982,3.4171507828620702e-10,5.9297512286974739e-08,2.121328803489857e-09,2.1219205911511748e-09,3.7345447614557522e-12,6.2485297755854023e-16,2.1496929263424707e-16,3.1274699135082727e-16,9.3028470958687579e-12,3.4313328564110014e-24,4.5873832830874372e-18,3.5440346585835124e-17,5.4922779479939327e-23,5.4922773457868156e-23,5.10737512682656e-30,1.1768931256355183e-21,9.1469604430697306e-31,3.8014012285737079e-19,3.842538499389406e-54,3.50705133082043e-54,3.5070513597980861e-54,9.0290521989858617e-28,9.6179857808880371e-29,1.3336048978109224e-24,1.7259679912760828e-27,1.1621068138793865e-28
1.8070194431783835e-16,0.5590205836588696,7.5774565731043453e-13,3.3518604771307454e-22,3.3460861299823583e-22,4.0186999977725417e-35,7.9314051401228426e-31,0.0,0.0,2.419174530922731e-14,3.6944101043959923e-26,154.0,0.0,0.99999991555525169,1.0,18.999999999999975,4.5161339064746142e-10,7.8362450628091118e-08,2.8035648671343239e-09,2.8043471039584323e-09,6.5225662360534631e-12,1.0913841539081779e-15,3.0630414161905976e-16,5.4623219565510047e-16,1.6247880335329414e-11,6.0660015369482917e-24,8.0124605480442064e-18,6.1901139477119828e-17,1.2279539503563531e-22,1.2279537835294914e-22,1.414857623296045e-29,2.6311893526720961e-21,2.5341099399594079e-30,6.6396411802948067e-19,2.2156065521621653e-53,2.0221647912440548e-53,2.0221648095469974e-53,2.0187086232504311e-27,2.1503729486166529e-28,2.3398363773370475e-24,3.8421726470319824e-27,2.5982143609608147e-28
2.246750411757019e-16,0.5590205836588703,9.4214006886714915e-13,5.1799019663109772e-22,5.1727207860667326e-22,7.5700431299839516e-35,1.4940148069986814e-30,0.0,0.0,3.0079028794747153e-14,5.7112855628544201e-26,154.0,0.0,0.99999989500605679,1.0,18.999999999999968,5.6151170070095449e-10,9.7424655105559185e-08,3.4858007660935974e-09,3.4867735240382001e-09,1.0082781622618585e-11,1.6871684777607773e-15,3.9757365110713138e-16,8.4438882930922962e-16,2.5116468486249169e-11,9.4465545319587545e-24,1.2386476666441532e-17,9.5693036178193447e-17,2.3130588621853767e-22,2.3130584875846712e-22,3.1769491810022989e-29,4.9561252590189688e-21,5.6905786894586744e-30,1.0264233248852852e-18,9.2963781025061327e-53,8.4847234696374785e-53,8.4847235540567552e-53,3.8025958555270394e-27,4.0505917475506301e-28,3.6270384718648402e-24,7.206238231509958e-27,4.8941687988392791e-28
3.12621234891429e-16,0.5590205836588715,1.3109289277695616e-12,1.0024849100898858e-21,1.0014850902866639e-21,1.9841392367274094e-34,3.9157848136000839e-30,0.0,0.0,4.1853970174385318e-14,1.1057904687299776e-25,154.0,0.0,0.99999985390778134,1.0,18.999999999999954,7.8130831388467216e-10,1.3554086389970399e-07,4.8502720699604955e-09,4.8516260863076505e-09,1.9519390117515754e-11,3.2664928371462304e-15,5.7965269149672509e-16,1.6346881577707133e-15,4.8623303121606015e-11,1.8445291112616761e-23,2.3981324776633303e-17,1.8527009808249751e-16,6.0624793850509417e-22,6.0624780869712054e-22,1.1008612879970247e-28,1.2989038363496494e-20,1.972184485943303e-29,1.987247330711764e-18,9.1244731512442161e-52,8.327827850649508e-52,8.3278279546548161e-52,9.9666150305501121e-27,1.0616520955718224e-27,7.0442318898188377e-24,1.8725904058431767e-26,1.2827477337439563e-27
4.0056742860715606e-16,0.5590205836588726,1.6797178343906666e-12,1.6454949947653537e-21,1.6442128864782454e-21,4.116081375912532e-34,8.123137194952749e-30,0.0,0.0,5.3629410765748656e-14,1.8155157994137776e-25,154.0,0.0,0.99999981280965877,1.0,18.99999999999994,1.0011049178373936e-09,1.7364614176269033e-07,6.2147427150990584e-09,6.2164782792939441e-09,3.2043496403297667e-11,5.3628179840493534e-15,7.5993346791719172e-16,2.6835839235959161e-15,7.9821174255834266e-11,3.0427500739855618e-23,3.9371926115279639e-17,3.0417143935196699e-16,1.2576359080896525e-21,1.2576355750871305e-21,2.8240297296868776e-28,2.6943475102954441e-20,5.0599549197442674e-29,3.2626120466988671e-18,4.4713844678452326e-51,4.0809941549131902e-51,4.0809942123494231e-51,2.0675507431334485e-26,2.2023534807889515e-27,1.1584919861588013e-23,3.8524241525778227e-26,2.660998736603136e-27
4.885136223228831e-16,0.5590205836588737,2.0485067887305239e-12,2.447020642259355e-21,2.4454554847580247e-21,7.4212422324501221e-34,1.4645718136008896e-29,0.0,0.0,6.5405350569174478e-14,2.7003223813516309e-25,154.0,0.0,0.99999977171168852,1.0,18.999999999999925,1.2209015125591538e-09,2.1174049195001555e-07,7.579212701518225e-09,7.5813301015218663e-09,4.7654180811550732e-11,7.9761354348108109e-15,9.3995589179831349e-16,3.9910118705462394e-15,1.1870779099116374e-10,4.5393126932062925e-23,5.8558279211691098e-17,4.5239696293406625e-16,2.2674697065108989e-21,2.2674689904750679e-21,6.0722140275505982e-28,4.8574902208767046e-20,1.0881442845223347e-28,4.8525173821846123e-18,1.6474372561297449e-50,1.503601878048667e-50,1.5036019015994903e-50,3.7277482283344621e-26,3.9707609143914463e-27,1.7248823313652707e-23,6.8880347896476003e-26,4.7976656945809245e-27
5.764598160386103e-16,0.5590205836588751,2.4172957907891938e-12,3.407062046647588e-21,3.4052129066449525e-21,1.21657869718813e-33,2.4008714240044932e-29,0.0,0.0,7.7181789585010405e-14,3.7602279026534327e-25,154.0,0.0,0.99999973061387093,1.0,18.999999999999911,1.4406980980499867e-09,2.4982391768839036e-07,8.9436820292268405e-09,8.946181552382924e-09,6.6350531805979649e-11,1.110643679070064e-14,1.120392581464847e-15,5.5569083080342345e-15,1.6528088268696585e-10,6.3342133918159687e-23,8.1540382704890357e-17,6.2994657335054099e-16,3.717058503506896e-21,3.717057134818152e-21,1.1606657678094943e-27,7.9623414267302715e-20,2.0802297637623182e-28,6.7569632557335121e-18,5.0584754358261753e-50,4.6168274425437334e-50,4.6168275236931459e-50,6.1109447692582314e-26,6.5092626007399315e-27,2.4035665362653724e-23,1.1195468757986843e-25,7.8647803809177723e-27
7.523522034700644e-16,0.5590205836588774,3.1548739380632035e-12,5.8026928734341412e-21,5.8002723065013126e-21,2.6994384406293213e-33,5.3271058456497858e-29,0.0,0.0,1.0073616525525597e-13,6.4054036396903331e-25,154.0,0.0,0.99999964841869304,1.0,18.999999999999872,1.8802912413390061e-09,3.2595800819111717e-07,1.1672618708546343e-08,1.1675883341285803e-08,1.1299673826558129e-10,1.8917959002372403e-14,1.4814733067605281e-15,9.4638624083312565e-15,2.8147778418386675e-10,1.0819006766214667e-22,1.3889183572216322e-16,1.0730176888441183e-15,8.2474768766363159e-21,8.2474728997731737e-21,3.372240840560963e-27,1.7664417783388825e-19,6.046223026917444e-28,1.1509476311644469e-17,3.6953621693071243e-49,3.3727263991659572e-49,3.3727264909936678e-49,1.3559334683583203e-25,1.4442880833221397e-26,4.0977104632148791e-23,2.4390035236368679e-25,1.7450405042875626e-26
9.106553521583733e-16,0.5590205836588793,3.8186944338087379e-12,8.5008863884286784e-21,8.4979466707095533e-21,4.7846381989292368e-33,9.4418647185527709e-29,0.0,0.0,1.2193681066829182e-13,9.3850718627300249e-25,154.0,0.0,0.99999957444355436,1.0,18.999999999999837,2.2759250387296878e-09,3.9444135932439026e-07,1.4128659467229663e-08,1.4132613683107969e-08,1.6552246271101998e-10,2.7716332432496221e-14,1.8066005097713839e-15,1.3863465524228772e-14,4.1232071669736754e-10,1.587558751866484e-22,2.0348959655210735e-16,1.572069142862684e-15,1.4617965072478579e-20,1.4617956543810991e-20,7.2316681638703839e-27,3.1304658898685335e-19,1.2969994229274717e-27,1.6862465913441512e-17,1.3786497513797735e-48,1.2582823562872555e-48,1.2582823970230198e-48,2.4033195548723303e-25,2.559881895709601e-26,6.0062166184258978e-23,4.2537022080716393e-25,3.0929210741096718e-26
1.068958500846682e-15,0.5590205836588815,4.4825150841641326e-12,1.1712673871749501e-20,1.1709209380275082e-20,7.7371834108137981e-33,1.526801462499862e-28,0.0,0.0,1.4313907353475323e-13,1.2932327110190288e-24,154.0,0.0,0.99999950046890917,1.0,18.999999999999797,2.6715588062126863e-09,4.6288936380405206e-07,1.6584698091824058e-08,1.6589342824079357e-08,2.280320285590597e-10,3.8189607186453284e-14,2.1316572649411495e-15,1.9099547879406693e-14,5.6803365565036455e-10,2.1898708227400306e-22,2.8038556799019675e-16,2.1661291986922083e-15,2.3638019372287698e-20,2.3638003209110455e-20,1.3704518330299686e-26,5.0614789643526399e-19,2.4586589176580894e-27,2.3234565624812696e-17,4.1526576458727293e-48,3.7900971615480418e-48,3.7900973032123124e-48,3.8863590581569914e-25,4.1394665517693357e-26,8.2781384106216892e-23,6.7702044201797221e-25,5.001387852088041e-26
1.3855647982232996e-15,0.5590205836588856,5.8101568487058652e-12,1.9677035114634192e-20,1.9672500300511903e-20,1.6847108970923206e-32,3.3243511264289031e-28,0.0,0.0,1.8554845163575826e-13,2.172999922035563e-24,154.0,0.0,0.99999935252109839,1.0,18.999999999999719,3.4628262514564138e-09,5.9967940570136021e-07,2.1496768938946398e-08,2.1502797504785505e-08,3.8298209076099433e-10,6.4160670468387697e-14,2.7816929597826293e-15,3.2079710874772865e-14,9.5401825387930878e-10,3.6844458912198613e-22,4.7107211136325054e-16,3.6392729501137363e-15,5.1467623896713717e-20,5.1467578156646357e-20,3.8778448364176642e-26,1.1017588733615361e-18,6.9616190041151863e-27,3.9036093506880005e-17,2.6855542133946198e-47,2.4510845481536956e-47,2.4510846738945825e-47,8.4621499581783574e-25,9.01297138541253e-26,1.3911603544392173e-22,1.4279570928234354e-24,1.0889514643177453e-25
1.702171095599917e-15,0.5590205836588896,7.1377992316911222e-12,2.9695785347462041e-20,2.9690145998434423e-20,3.1235179488101089e-32,6.1632212356880933e-28,0.0,0.0,2.2796429957388877e-13,3.2799221288824376e-24,154.0,0.0,0.99999920457525882,1.0,18.999999999999627,4.25409357707175e-09,7.3632827965485508e-07,2.6408831250314056e-08,2.6416247386194391e-08,5.7780574476212443e-10,9.683076837390148e-14,3.4316884256962619e-15,4.8401472840245027e-14,1.4393289990505916e-09,5.5656039541042668e-22,7.1095140320515388e-16,5.4924446109265192e-15,9.5418749635066785e-20,9.5418645630985121e-20,8.8166351418467977e-26,2.0420864694284754e-18,1.5837730252889062e-26,5.8914056224673819e-17,1.1093071244784373e-46,1.0124562903731594e-46,1.0124563526730036e-46,1.5688983827128654e-24,1.6709681211748774e-25,2.0996855247055473e-22,2.5672211012109854e-24,2.0188458641772864e-25
2.3353836903531523e-15,0.5590205836588977,9.7930858530030892e-12,5.5896487780045415e-20,5.5888505460388135e-20,8.0672508507497429e-32,1.5916685921502681e-27,0.0,0.0,3.1281540502404467e-13,6.1755522340423414e-24,154.0,0.0,0.99999890868948516,1.0,18.999999999999414,5.8366278694234772e-09,1.0092031060112548e-06,3.6232930267388405e-08,3.6243132762534672e-08,1.086909335531764e-09,1.8226654581817409e-13,4.7317242123721201e-15,9.1058292116783597e-14,2.7075191784074981e-09,1.0487581193780386e-21,1.33828798202716e-15,1.0338854327889158e-14,2.4642001814197774e-19,2.4641964702749907e-19,3.1453507969461989e-25,5.2708927841082335e-18,5.6579399013770001e-26,1.1089927131471869e-16,1.1084300460084741e-45,1.0116566208386895e-45,1.0116567160036926e-45,4.0519782727898912e-24,4.3153061087869473e-25,3.9517721409342981e-22,6.2370273315967977e-24,5.2135691153640802e-25
2.905275025631064e-15,0.559020583658905,1.2182845927287979e-11,8.6503218082018306e-20,8.6492931676477925e-20,1.5532346664542602e-31,3.0643087161265036e-27,0.0,0.0,3.8920352692894431e-13,9.5592937688667202e-24,154.0,0.0,0.99999864239900993,1.0,18.999999999999186,7.2609083234265583e-09,1.2543091150049684e-06,4.5074590194494508e-08,4.5087313216523825e-08,1.6810579069395169e-09,2.8206562633990327e-13,5.9017695549382367e-15,1.4084886398527741e-13,4.1875586111926197e-09,1.6239254218329666e-21,2.0711294751657881e-15,1.6000275053474425e-14,4.744097278780061e-19,4.7440884325666604e-19,7.4962813072874867e-25,1.0142875297197994e-17,1.3499320936852936e-25,1.7162733482140007e-16,4.8205618120581483e-45,4.3996959696221017e-45,4.3996964523577808e-45,7.8013660525790762e-24,8.3078802490549379e-25,6.1139083863783927e-22,1.1405569128947496e-23,1.0036998044563333e-24
3.475166360908976e-15,0.5590205836589119,1.4572608005372125e-11,1.2376630476779706e-19,1.2375348188446012e-19,2.6584588331804356e-31,5.2443785837198474e-27,0.0,0.0,4.6561261134920766e-13,1.3680264591012275e-23,154.0,0.0,0.99999837611489051,1.0,18.999999999998927,8.6851883898578494e-09,1.4989600006286004e-06,5.3916222471987222e-08,5.3931478165640213e-08,2.4037582554914757e-09,4.0356366108197705e-13,7.071804529874068e-15,2.0142155024844204e-13,5.9878238546959578e-09,2.3243114606799547e-21,2.9633545008724012e-15,2.2892918816918623e-14,8.11919280980156e-19,8.1191747918903294e-19,1.5265858615284416e-24,1.7350878282818896e-17,2.7520526175300108e-25,2.4556298962595607e-16,1.6322989673714604e-44,1.4897894729756248e-44,1.4897896614521184e-44,1.3352286451666822e-23,1.421839278164185e-24,8.7444829159826013e-22,1.8579492557026007e-23,1.7177275855134394e-24
4.045057696186888e-15,0.5590205836589189,1.6962372087271336e-11,1.676857988521191e-19,1.6767016152709589e-19,4.1928237179179502e-31,8.2706473198051485e-27,0.0,0.0,5.4204265837600584e-13,1.8538932567057339e-23,154.0,0.0,0.99999810983711457,1.0,18.999999999998636,1.0109468068726399e-08,1.7431566079198046e-06,6.275782710220275e-08,6.2775627626694362e-08,3.2547716605320358e-09,5.4675843115508152e-13,8.2418368643196765e-15,2.7275964631812624e-13,8.1077202547908579e-09,3.1499034313250074e-21,4.0149626950131215e-15,3.101676034803722e-14,1.2804307102108934e-18,1.2804274180592879e-18,2.7888547895449998e-24,2.7350591256111079e-17,5.0329681622701187e-25,3.3270621428503192e-16,4.6033005660710993e-44,4.2014064841698316e-44,4.2014070820263164e-44,2.1058356159140441e-23,2.2423052838099042e-24,1.1842769984471172e-21,2.7936629748633108e-23,2.7088735792853647e-24
4.6149490314647995e-15,0.5590205836589256,1.935213817300138e-11,2.1826175134493323e-19,2.1824297604714522e-19,6.2267761284627958e-31,1.2281883924867986e-26,0.0,0.0,6.1849366810051632e-13,2.4135765674214699e-23,154.0,0.0,0.9999978435656709,1.0,18.999999999998312,1.1533747360041235e-08,1.9868997803188965e-06,7.1599404087476826e-08,7.1619761616474598e-08,4.2338598526488235e-09,7.1164771790200295e-13,9.4118699435409919e-15,3.5484647394776525e-13,1.0546654281399405e-08,4.100688530531073e-21,5.2259536937648424e-15,4.0371774377273604e-14,1.9014255742111791e-18,1.9014200186852575e-18,4.7054469581843742e-24,4.0596839837437016e-17,8.5007896298772766e-25,4.3305698742063264e-16,1.1356738646518705e-43,1.036523543689557e-43,1.0365237072858582e-43,3.1273269521605652e-23,3.3298064830729544e-24,1.5408044990998861e-21,3.9613915167986459e-23,4.0225663362355565e-24
5.184840366742711e-15,0.5590205836589325,2.1741906262578009e-11,2.7549421325127056e-19,2.7547193088730569e-19,8.8307832955548397e-31,1.7416856990436757e-26,0.0,0.0,6.9496564061392396e-13,3.0471231998789495e-23,154.0,0.0,0.99999757730054772,1.0,18.999999999997957,1.2958026263811372e-08,2.2301903596784909e-06,8.0440953430144798e-08,8.0463880151750121e-08,5.340785010950536e-09,8.9822930290079276e-13,1.0581899862875595e-14,4.4766538108749522e-13,1.3304033521711488e-08,5.1766539563796406e-21,6.5963271336126707e-15,5.0957935635738912e-14,2.6963849158265586e-18,2.6963760941817348e-18,7.470590244887793e-24,5.7543590964813533e-17,1.3510545781780522e-24,5.4661528771026521e-16,2.5293128008525464e-43,2.3084913599548153e-43,2.3084917603647355e-43,4.4350797399469847e-23,4.721962770578458e-24,1.9439584472859027e-21,5.3717023087440209e-23,5.7042295646857986e-24
6.324623037298534e-15,0.5590205836589458,2.6521448453333942e-11,4.0992886930255851e-19,4.0989828329880558e-19,1.603092643821783e-30,3.1613086288764345e-26,0.0,0.0,8.4797247437220292e-13,4.5359937157063241e-23,154.0,0.0,0.99999704478921647,1.0,18.999999999997147,1.5806582908753528e-08,2.7154170993372472e-06,9.8123969197001605e-08,9.8152070925725425e-08,7.9371970195743095e-09,1.3364604950395807e-12,1.2921950783707656e-14,6.654329470410242e-13,1.9771763166098033e-08,7.7040745865537007e-21,9.8152198839701241e-15,7.582359876772021e-14,4.8941190099308482e-18,4.8940995913930775e-18,1.6439218438199661e-23,1.0435049218464369e-16,2.9793193326953265e-24,8.1335438467381636e-16,1.0023228229523857e-42,9.1481587782738849e-43,9.1481606669428056e-43,8.050913912417553e-23,8.5707180068143999e-24,2.8898568283616198e-21,8.9524038865877032e-23,1.0353140194523264e-23
7.464405707854358e-15,0.5590205836589585,3.1300998659664724e-11,5.7099017495345635e-19,5.7094926230345362e-19,2.6357393424585561e-30,5.1969481752120827e-26,0.0,0.0,1.0010631603804599e-12,6.3208794885948106e-23,154.0,0.0,0.99999651230302833,1.0,18.999999999996206,1.8655138003624628e-08,3.1988435308010724e-06,1.1580687442144707e-07,1.1584020008222639e-07,1.1042113852928368e-08,1.8614342647082202e-12,1.5261991593508142e-14,9.2592963805731805e-13,2.7506191641040983e-08,1.0732062932681462e-20,1.3671638043993187e-14,1.0561354760511713e-13,8.0454721450426537e-18,8.045434647161584e-18,3.1734451160751331e-23,1.713863100471397e-16,5.7634299062631597e-24,1.1329233354679291e-15,3.1425700177393803e-42,2.8682128260229695e-42,2.8682135059322665e-42,1.3236505919658635e-22,1.4089521036416542e-23,4.0213955884540656e-21,1.3580529772709251e-22,1.7018902338790031e-23
8.604188378410181e-15,0.5590205836589708,3.6080556881695541e-11,7.5867853807408401e-19,7.5862491144376937e-19,4.0374665475990951e-30,7.9596189866237965e-26,0.0,0.0,1.1542376993684327e-12,8.4021553855294986e-23,154.0,0.0,0.99999597984189115,1.0,18.999999999995136,2.1503691548496178e-08,3.680476331953859e-06,1.3348966912214798e-07,1.3352826775441579e-07,1.4653649028423822e-08,2.4731328728276812e-12,1.7602034446173589e-14,1.2290231777109746e-12,3.6502619710718116e-08,1.426051662728335e-20,1.8165578716670954e-14,1.4032758001915905e-13,1.2322275988071286e-17,1.2322210032241135e-17,5.5800340340553023e-23,2.6225198658624048e-16,1.0155489807335163e-23,1.5053219709985616e-15,8.3715271703171686e-42,7.6406697455463133e-42,7.640671783663849e-42,2.0275151637300301e-22,2.1579314695864602e-23,5.3380000411954663e-21,1.9279484223122927e-22,2.6064735066843569e-23
