Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448)
1.1310079009272318e-06,0.7140959631968996,4.7431875586100212e-07,3.8704178287844375e-05,0.00010152496042489776,8.0523059590902623e-09,0.00094651943402313367,0.0,0.0,0.0014488097773685666,0.0093260398729995246,154.0,0.0,0.64447384165039379,1.0,18.958773819464206,0.019026282516977626,4.1892826071619826e-08,0.014092189674386706,0.036826870258788398,0.037765784230753434,0.0029061559950283528,1.2023144045732395e-08,7.9073370474900208e-05,0.05340475622046844,4.540388130325897e-11,0.080400700462114005,7.2260807407868286e-06,0.037995998737060097,0.017828633078797607,5.062750690632519e-06,3.2568562896792788e-06,3.2564872425526295e-06,0.046335670692387594,0.00016211990203989334,0.0036896472471857795,0.0059217225767682962,0.025492360578679551,9.7230808791722212e-07,8.2437912070650365e-13,2.1778930521915302e-11,4.425885366269495e-10,5.7260919963679082e-06,0.00051486020159876916,7.2421353504662978e-05,5.7255232988395232e-05,2.5596155798697037e-05,0.00019764496662983856,2.3275492619004363e-11,0.00021680834781536478,0.00016719834637853091,2.2445060543417757e-06,1.4975377277277705e-06,3.0893757770868363e-07,3.6623037645454334e-10,1.525012911538039e-09,5.7511519515314716e-06,6.9256135212971669e-15,3.9456966489416208e-15,8.0297137890708445e-06,1.1906052396158552e-10,2.4587272183875922e-07,5.156737303259137e-12,1.4511368465301322e-13,3.9542544934763363e-11,1.0457117492210978e-05,2.0418491264967991e-07,1.4872358886741206e-06,0.00038492101854830307,5.1134788864334237e-08,8.7489854414168372e-07,1.4436786236897481e-06,7.7913787915330256e-09,1.5656323136135854e-10,3.8199035621271501e-05,1.1255197032946882e-07,9.191080736177211e-11,1.0746454625650329e-05,8.233118113919555e-06,2.1474065900598689e-07,2.4471533647809768e-08,1.902812271589503e-05,1.4444161262885372e-05,8.5132261043433128e-08,4.2612820068915393e-13,1.981794650618745e-13,4.3894588829686355e-05,1.8008044439683967e-11,7.7721562066003959e-07,1.3277847614557968e-06,3.2595116524111931e-11
1.1358205029802262e-06,0.7140959163193976,4.749349409061198e-07,3.9080472237126633e-05,0.00010202019140086024,8.1101453909480281e-09,0.00095570086037119484,0.0,0.0,0.0014490398066410977,0.0093740028521476244,154.0,0.0,0.64344282989900414,1.0,18.958625913034737,0.019036559867393672,4.1839359643986193e-08,0.014055843319487539,0.036787736330834674,0.037887659682887105,0.0028986401473133773,1.2010274678564373e-08,7.8988731773845834e-05,0.053594548750530283,4.52864589920284e-11,0.08072829012646042,7.2074442614577681e-06,0.038138004506213234,0.017837578291155176,5.0652516772273745e-06,3.2684470939021104e-06,3.2580959670527978e-06,0.046557495315878467,0.00016229269165072229,0.0037084046078507816,0.0059668170004746153,0.025581661918822871,9.7696446921487605e-07,8.2349672176590435e-13,2.1883015674846458e-11,4.4414838707517122e-10,5.7492025864063054e-06,0.00051864222147783513,7.2953125705976218e-05,5.7677923455718249e-05,2.5785531489254278e-05,0.0002000821566442869,2.3447325453801906e-11,0.00021960517789335667,0.00016914193124057211,2.2517604404645034e-06,1.5125537020935145e-06,3.1203323697366263e-07,3.6990261056952934e-10,1.5405997325069113e-09,5.8099457101070693e-06,6.9950105167100611e-15,3.9852338670397612e-15,8.1278804778160688e-06,1.2051608988578781e-10,2.4841167426238542e-07,5.2099469518855169e-12,1.4661217028862246e-13,3.9950563617959782e-11,1.0631966236625035e-05,2.0668605416281534e-07,1.5098063146737799e-06,0.00038725454210050312,5.1446057290623845e-08,8.8043863270720456e-07,1.4528127351410327e-06,7.8406556876649023e-09,1.5755380261982305e-10,3.8594706244979087e-05,1.1371733346854435e-07,9.3134242713040996e-11,1.0956430170587971e-05,8.3689111752889746e-06,2.1697919786170096e-07,2.4726515568440963e-08,1.934407677114542e-05,1.4683362828244628e-05,8.5505691005379681e-08,4.2799408916420688e-13,1.9904723378716556e-13,4.4314769630356444e-05,1.8306266187167416e-11,7.9287406942106391e-07,1.3576851679160047e-06,3.3251548329412876e-11
1.1406331050332205e-06,0.7140958699326868,4.7555958484006269e-07,3.9457351040992002e-05,0.00010251465328675687,8.168150756843735e-09,0.00096491674387665614,0.0,0.0,0.0014492712808443584,0.0094219026457673816,154.0,0.0,0.64241469574686294,1.0,18.958478411710111,0.019046555796532458,4.1786050481667592e-08,0.014019634923302771,0.036748440974927389,0.038009276823652752,0.0028911529431163638,1.1997353305638994e-08,7.8903751118030376e-05,0.053784095902909154,4.5169483328018371e-11,0.081055002517151004,7.1888785317911568e-06,0.038279644243769499,0.017846358123660817,5.0677057213185899e-06,3.2800229060532252e-06,3.2596744926388925e-06,0.046778853849143126,0.00016246237483482021,0.003727050918541554,0.00601191934973968,0.025670529757810173,9.8161106782430945e-07,8.2261075435274383e-13,2.1986880528185975e-11,4.4570075843486416e-10,5.7722310887442723e-06,0.00052242586224076661,7.3485122432452013e-05,5.8100802393794585e-05,2.5974991427336833e-05,0.00020253361528883723,2.3619234906544151e-11,0.00022242122598308467,0.00017109589679590082,2.2589994486681006e-06,1.5276213635724076e-06,3.151395204432821e-07,3.7358748498490128e-10,1.556243012857386e-09,5.8689525510195728e-06,7.0646456804223831e-15,4.0249067756209636e-15,8.2266304575349911e-06,1.2198030455335531e-10,2.5095998007901584e-07,5.2633520541868855e-12,1.4811617628160323e-13,4.0360081067491261e-11,1.0808749466527053e-05,2.0920308532884126e-07,1.5325774649913402e-06,0.0003895850810143754,5.1756936701067595e-08,8.8597316140130983e-07,1.4619375644103604e-06,7.8898824992786361e-09,1.5854336724879219e-10,3.8991594117231303e-05,1.1488627140360873e-07,9.43649367299304e-11,1.1169190516101187e-05,8.506143017595572e-06,2.1922473396951133e-07,2.4982292139258872e-08,1.9663309625959093e-05,1.4924949734813602e-05,8.5878506385600214e-08,4.2985687787700825e-13,1.999135611900901e-13,4.473678795929744e-05,1.8607461840417934e-11,8.0874374796830007e-07,1.3880781169414474e-06,3.3916829150943908e-11
1.1454457070862148e-06,0.7140958240366442,4.7619280681591491e-07,3.9834794015808078e-05,0.00010300834568814917,8.2263232946302669e-09,0.00097416693023023046,0.0,0.0,0.0014495042058893083,0.009469739258450802,154.0,0.0,0.64138942760393036,1.0,18.958331314034083,0.019056272735218854,4.173289353973835e-08,0.013983564104802634,0.036708988347189837,0.038130636345218315,0.0028836942401738019,1.1984380715404921e-08,7.8818433520647864e-05,0.053973398365221172,4.5052954041145419e-11,0.081380838774441022,7.170383321001279e-06,0.03842091933969613,0.017854975630480295,5.070113795884278e-06,3.2915837681609138e-06,3.2612234548776421e-06,0.046999746209343225,0.0001626290062762919,0.0037455862302459998,0.0060570287100114454,0.02575896593637865,9.862478819719607e-07,8.2172127850371855e-13,2.2090525237649682e-11,4.4724568228580342e-10,5.7951777288285665e-06,0.00052621103587471569,7.4017331307896475e-05,5.8523859870499648e-05,2.616453113845845e-05,0.00020499929706841477,2.379121693849499e-11,0.00022525647965341818,0.00017306021907900448,2.2662231201727363e-06,1.5427403302201812e-06,3.1825634936084602e-07,3.7728490643612327e-10,1.571942361711763e-09,5.9281710001313427e-06,7.1345172468884434e-15,4.0647143688148135e-15,8.3259626545511006e-06,1.2345315204438409e-10,2.5351757483683218e-07,5.3169512541618706e-12,1.4962566459292049e-13,4.0771086882630832e-11,1.0987476925761328e-05,2.1173599907313336e-07,1.5555496262831106e-06,0.00039191261599825692,5.2067424471110853e-08,8.9150207417748799e-07,1.4710530196506803e-06,7.9390586677954579e-09,1.5953191528981404e-10,3.9389684609566064e-05,1.1605874098011402e-07,9.5602981807700554e-11,1.1384752222268259e-05,8.64481942515641e-06,2.2147718418422363e-07,2.5238853875072065e-08,1.998583140823134e-05,1.5168926688254018e-05,8.6250708987678873e-08,4.3171658395251568e-13,2.0077845458993565e-13,4.5160640793681891e-05,1.8911637265630633e-11,8.2482585523036248e-07,1.4189684923238022e-06,3.4591009126108539e-11
1.1497770489339097e-06,0.714095783153328,4.7677013833276592e-07,4.0174958077312701e-05,0.00010345201065374958,8.2788225504779761e-09,0.00098252129983274401,0.0,0.0,0.0014497150832685002,0.0095127381969470452,154.0,0.0,0.64046912718002869,1.0,18.958199269946412,0.019064781436356391,4.1685185991040806e-08,0.013951217583966048,0.036673349876836764,0.038239640219957488,0.0028770057447314104,1.1972663218916463e-08,7.8741370445195973e-05,0.054143561937119312,4.4948457028347051e-11,0.08167334328306497,7.153797744949952e-06,0.038547756302382559,0.017862595064446762,5.0722423624421e-06,3.3019757963550988e-06,3.2625926233318933e-06,0.047198150715521983,0.00016277640957521009,0.0037621731621571845,0.0060976323873488305,0.025838190948064166,9.9041264812180949e-07,8.2091785638254234e-13,2.218361707060327e-11,4.4862977186741135e-10,5.8157599003644191e-06,0.00052961893098634643,7.4496490592186165e-05,5.8904756151433694e-05,2.6335181436084867e-05,0.00020723053359812113,2.3946059531241082e-11,0.00022782461806680719,0.0001748369443678829,2.2727113455791429e-06,1.5563909522223439e-06,3.2107044679186138e-07,3.8062323655982256e-10,1.5861193927230456e-09,5.9816473166843024e-06,7.1976023249971337e-15,4.1006555284709255e-15,8.4158585358234086e-06,1.2478608262672139e-10,2.5582729913960445e-07,5.3653553766856954e-12,1.5098886016031615e-13,4.1142256152360688e-11,1.1150001988638451e-05,2.1402919507686393e-07,1.5763966670198499e-06,0.0003940048136907813,5.2346526510538236e-08,8.9647324906352193e-07,1.4792488406264551e-06,7.9832735800621007e-09,1.6042073132281229e-10,3.9748982268707907e-05,1.1711694768227519e-07,9.6723340806972738e-11,1.1581166516973892e-05,8.7708680453011907e-06,2.2351023259026178e-07,2.5470422956180029e-08,2.0278921309906737e-05,1.5390553225500953e-05,8.6585168898383755e-08,4.3338768397430557e-13,2.0155563327447015e-13,4.5543674356178518e-05,1.9187947577976715e-11,8.3948236080605141e-07,1.4471991744317201e-06,3.5205420922609977e-11
1.1541083907816046e-06,0.7140957426710833,4.7735459896959366e-07,4.0515547576138113e-05,0.00010389505182964609,8.3314591636579731e-09,0.00099090321850770239,0.0,0.0,0.0014499271436232226,0.0095556859735498913,154.0,0.0,0.6395511305044641,1.0,18.95806755047354,0.019073067855501082,4.1637601652665522e-08,0.013918981797647821,0.036637590236971988,0.038348436482424059,0.0028703402031822318,1.1960906383407617e-08,7.866404860588252e-05,0.054313528361931041,4.4844319114110789e-11,0.081965139951523117,7.1372689376688533e-06,0.038674300034534752,0.017870087566557738,5.0743349658010555e-06,3.3123557793062397e-06,3.2639386617010355e-06,0.04739617756645266,0.00016292142269333173,0.0037786702973875061,0.0061382403732605654,0.025917069145595557,9.945694876502288e-07,8.2011173843793509e-13,2.2276530538144226e-11,4.5000787718915378e-10,5.8362761138649473e-06,0.00053302793477401247,7.4975803022636023e-05,5.9285782045152445e-05,2.6505889591070771e-05,0.00020947322021316916,2.4100954814125597e-11,0.00023040829288209971,0.0001766220218260364,2.2791872113420065e-06,1.5700825478642532e-06,3.2389296547663722e-07,3.8397158704370852e-10,1.6003412415793289e-09,6.0352927818886049e-06,7.2608761867045182e-15,4.1367042429046525e-15,8.5062243493681774e-06,1.2612598112698847e-10,2.5814444892465441e-07,5.4139146493420967e-12,1.5235643823549499e-13,4.1514615133556209e-11,1.1314116822256479e-05,2.1633524475017676e-07,1.597406953155499e-06,0.00039609454981434774,5.2625307456190854e-08,9.0143979211497275e-07,1.487436932517911e-06,8.027446751459675e-09,1.6130870915715161e-10,4.0109231707359373e-05,1.1817794910537928e-07,9.7849553733576257e-11,1.1779875164868392e-05,8.89809558670277e-06,2.2554875441518533e-07,2.5702613532301131e-08,2.0574690557944062e-05,1.5614122686285864e-05,8.6919135250873873e-08,4.3505629962613345e-13,2.0233165639373705e-13,4.5928189235899694e-05,1.9466680215047573e-11,8.5431275713248943e-07,1.4758403091278193e-06,3.5827117242908919e-11
1.1584397326292994e-06,0.7140957025923991,4.7794627333073963e-07,4.0856547703239705e-05,0.00010433746901808499,8.384234076089864e-09,0.00099931257491354454,0.0,0.0,0.0014501403901023748,0.0095985825984720007,154.0,0.0,0.63863542923634331,1.0,18.95793615449227,0.019081133727385541,4.1590142098770344e-08,0.01388685638922255,0.036601712299310002,0.038457025631734913,0.0028636975637851107,1.1949111410548746e-08,7.8586475977758031e-05,0.054483298135084554,4.474053858013969e-11,0.082256229677112519,7.1207967296230664e-06,0.038800551540125044,0.017877455228470767,5.076392151609681e-06,3.3227237472958468e-06,3.2652619165002799e-06,0.047593826767353881,0.00016306408328959135,0.0037950777038494826,0.0061788520348017104,0.02599560186857585,9.987184006430671e-07,8.1930300419205256e-13,2.2369265563798594e-11,4.5138002100125796e-10,5.8567265367383644e-06,0.00053643798536135714,7.5455259898936114e-05,5.9666930568731102e-05,2.6676652457905835e-05,0.00021172732317309756,2.425589994895643e-11,0.00023300749413911529,0.0001784154340786806,2.2856507471849422e-06,1.5838148425911907e-06,3.2672384866137745e-07,3.8732989067788234e-10,1.6146076269494092e-09,6.0891063346972506e-06,7.324337559738883e-15,4.1728597872681626e-15,8.5970593021509389e-06,1.274728357864592e-10,2.6046897779022102e-07,5.4626280990647066e-12,1.5372837143206108e-13,4.1888156365880621e-11,1.1479828483148082e-05,2.1865414262706578e-07,1.6185806802772181e-06,0.00039818181148728915,5.2903765552797097e-08,9.0640166545173413e-07,1.4956172331652352e-06,8.0715778758678664e-09,1.6219584205075524e-10,4.0470422418866525e-05,1.1924171425709469e-07,9.8981522553636692e-11,1.1980890020880314e-05,9.0265061939032029e-06,2.2759268992659152e-07,2.5935418789577645e-08,2.0873146286415796e-05,1.5839638266148063e-05,8.7252609371649078e-08,4.3672243395339494e-13,2.0310652566463467e-13,4.6314183247603951e-05,1.9747839161188252e-11,8.6931789824046133e-07,1.504895475795923e-06,3.6456133769275158e-11
1.1627710744769943e-06,0.7140956629169015,4.7854524528825406e-07,4.1197943739532416e-05,0.00010477926205091335,8.4371482426012398e-09,0.0010077492580873556,0.0,0.0,0.0014503548255097455,0.009641428084065885,154.0,0.0,0.63772201507006043,1.0,18.957805080920259,0.019088980774628322,4.1542804791386549e-08,0.013854841032735682,0.036565718890497874,0.038565408165225301,0.002857077736209327,1.1937278954223546e-08,7.8508656789946297e-05,0.05465287175010821,4.4637114938074153e-11,0.082546613377806569,7.1043809411835397e-06,0.038926511819941542,0.017884700098997439,5.0784145516941277e-06,3.3330797304891377e-06,3.2665627986446956e-06,0.047791098344027845,0.00016320442831811591,0.0038113954590281683,0.0062194667497259531,0.026073790455452706,1.0028593876188928e-06,8.1849170140898873e-13,2.2461822253987469e-11,4.5274622622801404e-10,5.8771113373053824e-06,0.00053984902160838957,7.5934852624346528e-05,6.0048194822229535e-05,2.6847466928507526e-05,0.00021399280855765286,2.4410892130232677e-11,0.00023562221159223622,0.0001802171637832046,2.2921019827253353e-06,1.5975875630034894e-06,3.2956303992836283e-07,3.9069808066800184e-10,1.6289182686969694e-09,6.1430869185962298e-06,7.3879851793474247e-15,4.2091214410024826e-15,8.6883625981429569e-06,1.2882663480203563e-10,2.6280083952904404e-07,5.5114947544324868e-12,1.5510463247871694e-13,4.2262872399062302e-11,1.1647144012503061e-05,2.2098588314889348e-07,1.639918039664886e-06,0.00040026658619990934,5.3181899095081583e-08,9.1135883213183584e-07,1.5037896820029157e-06,8.1156665979238719e-09,1.6308212343644485e-10,4.0832543948948124e-05,1.2030821229992089e-07,1.0011927736579352e-10,1.2184222867364168e-05,9.1561039878358932e-06,2.2964197968517344e-07,2.6168831947764699e-08,2.1174295548285119e-05,1.6067103084130703e-05,8.7585592593899378e-08,4.3838609749075875e-13,2.0388024568166047e-13,4.6701654212131339e-05,2.0031428304800189e-11,8.8449863152467166e-07,1.5343682598166364e-06,3.7092505926859544e-11
1.1671024163246892e-06,0.7140956236473075,4.7915159800730796e-07,4.1539721054177612e-05,0.0001052204307871822,8.4902026305460681e-09,0.0010162131574367472,0.0,0.0,0.0014505704523291147,0.0096842224447101794,154.0,0.0,0.63681087973427231,1.0,18.957674328636276,0.019096610708135661,4.1495591304951576e-08,0.013822935360455148,0.036529612786966467,0.038673584578499898,0.0028504806644737112,1.1925410184691773e-08,7.8430598807538866e-05,0.054822249698685335,4.4534046404215671e-11,0.082836291991168765,7.0880213959820842e-06,0.039052181871606986,0.017891824186438005,5.0804026880484411e-06,3.3434237589386684e-06,3.2678416394670796e-06,0.047987992341867326,0.00016334249405938086,0.0038276236494570767,0.0062600839059994357,0.026151636243458617,1.0069924495077968e-06,8.1767790742531854e-13,2.2554200551155606e-11,4.5410651558568315e-10,5.897430684729566e-06,0.0005432609830834656,7.6414572702068973e-05,6.0429567985563585e-05,2.7018329930898541e-05,0.00021626964227785536,2.4565928585960006e-11,0.00023825243472195111,0.00018202719362880122,2.2985409474776017e-06,1.6114004369988289e-06,3.3241048303835598e-07,3.9407609040400959e-10,1.6432728878689608e-09,6.1972334815020402e-06,7.4518177847935481e-15,4.2454884858316374e-15,8.7801334383208387e-06,1.3018736632619088e-10,2.651399881244805e-07,5.5605136505351638e-12,1.5648519421636298e-13,4.2638755835303939e-11,1.1816070436563464e-05,2.2333046066854876e-07,1.6614192184538935e-06,0.00040234886179593802,5.3459706424861055e-08,9.163112560915382e-07,1.5119542198822578e-06,8.159712627384821e-09,1.6396754689869433e-10,4.1195585894613114e-05,1.2137741254909303e-07,1.012627198889053e-10,1.2389885415760954e-05,9.2868930665191372e-06,2.3169656453869783e-07,2.6402846259603577e-08,2.147814531795975e-05,1.6296520185458098e-05,8.7918086254902457e-08,4.4004729333991641e-13,2.0465281818761056e-13,4.7090599956266801e-05,2.0317451442821964e-11,8.9985579790253225e-07,1.5642622522618243e-06,3.7736268847306551e-11
1.171433758172384e-06,0.7140955847834316,4.7976541395759991e-07,4.1881865104548274e-05,0.00010566097511302635,8.5433982196606723e-09,0.0010247041627367787,0.0,0.0,0.0014507872727442432,0.0097269656967365527,154.0,0.0,0.63590201499145371,1.0,18.957543896553943,0.019104025227278242,4.1448499376769134e-08,0.013791139030160817,0.036493396723205382,0.038781555365458187,0.0028439062602020428,1.1913505760588253e-08,7.8352306304282392e-05,0.054991432470682902,4.4431332400795504e-11,0.083125266473684192,7.0717179090725908e-06,0.039177562689551665,0.017898829459422425,5.082357163239593e-06,3.3537558625858162e-06,3.2690988304408332e-06,0.048184508825203164,0.00016347831613770959,0.0038437623703855019,0.0063007029015217254,0.026229140568404013,1.0111175876380677e-06,8.1686166999294173e-13,2.2646400568376346e-11,4.5546091194716255e-10,5.9176847489685181e-06,0.00054667381005010947,7.689441173304749e-05,6.0811043317027283e-05,2.7189238428470144e-05,0.00021855779008163903,2.4721006575031449e-11,0.00024089815274230689,0.00018384550633661378,2.3049676708544892e-06,1.6252531936136322e-06,3.3526612206782836e-07,3.9746385367857116e-10,1.6576712066782465e-09,6.2515449757526637e-06,7.5158341224039634e-15,4.2819602075085925e-15,8.8723710209313435e-06,1.3155501847094511e-10,2.6748637775007728e-07,5.6096838241489101e-12,1.5787002959843357e-13,4.3015799287359884e-11,1.1986614766761447e-05,2.2568786945217901e-07,1.6830843997167873e-06,0.00040442862646173191,5.3737185930083161e-08,9.2125890214090972e-07,1.5201107891158046e-06,8.2037156285732359e-09,1.6485210618231101e-10,4.1559537904004074e-05,1.22449284470635e-07,1.0241187112520261e-10,1.2597889306465721e-05,9.418877505317765e-06,2.3375638562134783e-07,2.6637455010556805e-08,2.1784702492350471e-05,1.6527892542471022e-05,8.825009169689711e-08,4.4170603159081636e-13,2.0542424760978453e-13,4.7481018312711124e-05,2.0605912280793557e-11,9.153902318318019e-07,1.5945810497056012e-06,3.838745741088387e-11
1.175765100020079e-06,0.7140955463274113,4.8038677491778092e-07,4.2224361436883929e-05,0.0001061008949405242,8.5967360020389847e-09,0.0010332221641317285,0.0,0.0,0.0014510052886520354,0.0097696578583817851,154.0,0.0,0.63499541263784187,1.0,18.957413783558017,0.019111226019954058,4.1401530240310293e-08,0.013759451667759428,0.036457073385985181,0.038889321018296438,0.0028373544602539377,1.1901566778441454e-08,7.8273786544648573e-05,0.055160420554154023,4.4328971184969745e-11,0.083413537800303514,7.0554702974453316e-06,0.039302655264956125,0.017905717847950323,5.0842784852018051e-06,3.3640760712611778e-06,3.2703346946349043e-06,0.048380647876923179,0.00016361192953129824,0.003859811725546758,0.0063413231439540165,0.026306304764592049,1.0152348037277732e-06,8.1604306183702219e-13,2.2738422280106168e-11,4.5680943800058766e-10,5.9378737007360609e-06,0.00055008744346003973,7.7374361415329638e-05,6.1192614152512015e-05,2.736018941969011e-05,0.00022085721755913114,2.4876123388773134e-11,0.00024355935460430235,0.0001856720846600693,2.3113821821673889e-06,1.6391455631624581e-06,3.381299012925487e-07,4.0086130448381668e-10,1.6721129485231733e-09,6.3060203581297322e-06,7.5800329429859818e-15,4.3185358943346575e-15,8.9650745414495456e-06,1.3292957930719978e-10,2.6983996277073381e-07,5.6590043182314501e-12,1.5925911169104014e-13,4.3393995417551478e-11,1.215878399969732e-05,2.2805810368050761e-07,1.7049137625036402e-06,0.00040650586871893331,5.4014336043381326e-08,9.262017359161886e-07,1.5282593333768278e-06,8.2476753212734487e-09,1.6573579517797233e-10,4.1924389676692627e-05,1.2352379768379675e-07,1.0356664329709702e-10,1.2808246108543169e-05,9.5520613569870293e-06,2.3582138435529874e-07,2.6872651519246618e-08,2.2093973891176657e-05,1.6761223055123699e-05,8.8581610265708353e-08,4.4336231600813943e-13,2.0619453594886542e-13,4.7872907120105924e-05,2.0896814434489357e-11,9.311027612893251e-07,1.6253282540957072e-06,3.9046106207761815e-11
1.1800964418677739e-06,0.7140955082791842,4.8101576197868329e-07,4.2567195687088144e-05,0.00010654019020799292,8.650216982122125e-09,0.0010417670521357452,0.0,0.0,0.0014512245016766977,0.0098122989497420789,154.0,0.0,0.63409106450336039,1.0,18.957283988559922,0.019118214762636979,4.1354681853527946e-08,0.013727872917275891,0.036420645421017216,0.038996882027513884,0.002830825177150856,1.1889593895756643e-08,7.8195043805238672e-05,0.0553292144353459,4.422696209707717e-11,0.083701106964029548,7.0392783712222734e-06,0.039427460585698806,0.017912491243784631,5.0861672294814198e-06,3.3743844146848327e-06,3.2715496056489244e-06,0.048576409598068283,0.00016374336858121827,0.0038757718269438108,0.0063819440505636224,0.026383130164617911,1.0193440998767021e-06,8.1522213035744976e-13,2.2830265807495186e-11,4.5815211655983731e-10,5.9579977114653678e-06,0.0005535018249480635,7.7854413543003447e-05,6.1574273904917929e-05,2.7531179937775666e-05,0.00022316789014607122,2.5031276348983477e-11,0.00024623602900002573,0.00018750691138521002,2.317784510626524e-06,1.6530772771310751e-06,3.410017652893302e-07,4.0426837720441719e-10,1.6865978379844494e-09,6.3606585898941682e-06,7.6444130040835181e-15,4.3552148384532535e-15,9.0582431928075027e-06,1.3431103686816992e-10,2.7220069774412242e-07,5.7084741777938391e-12,1.6065241367431133e-13,4.3773336901913978e-11,1.2332585117120447e-05,2.3044115745076598e-07,1.7269074818769216e-06,0.00040858057741816447,5.4291155241684208e-08,9.3113972390008629e-07,1.5363997977309698e-06,8.2915913879273431e-09,1.6661860792894706e-10,4.2290130964014979e-05,1.2460092196038535e-07,1.0472705010601713e-10,1.3020967318946247e-05,9.6864486516907974e-06,2.3789150245297775e-07,2.7108429137392173e-08,2.2405966257182824e-05,1.6996514551118088e-05,8.8912643311700738e-08,4.4501615633039637e-13,2.0696368750039881e-13,4.8266264223064159e-05,2.1190161429152649e-11,9.4699420772485305e-07,1.6565074726333709e-06,3.9712249570727349e-11
1.1844277837154687e-06,0.7140954706404815,4.8165245554758508e-07,4.2910353581317573e-05,0.0001069788608789912,8.7038421766718349e-09,0.0010503387176343151,0.0,0.0,0.0014514449131818796,0.0098548889927275573,154.0,0.0,0.6331889624515542,1.0,18.957154510448913,0.019124993120440446,4.130795522455268e-08,0.013696402397475447,0.036384115428052054,0.03910423888191554,0.0028243183426922497,1.187758815108659e-08,7.8116084958848437e-05,0.055497814598703177,4.4125303416721518e-11,0.083987974975479926,7.0231419416490535e-06,0.039551979636305502,0.017919151501427692,5.0880238879972129e-06,3.3846809224667558e-06,3.2727438767681737e-06,0.048771794107464288,0.00016387266700123497,0.003891642794626826,0.0064225650480574711,0.026459618099285695,1.0234454785581933e-06,8.1439894459998143e-13,2.2921931151428103e-11,4.5948897026963471e-10,5.9780569532722504e-06,0.0005569168968251587,7.8334560005556574e-05,6.1956016063387126e-05,2.7702207050401049e-05,0.00022548977312880511,2.5186462809230495e-11,0.00024892816436607456,0.00018934996933096153,2.3241746853412828e-06,1.6670480682806639e-06,3.4388165884997587e-07,4.0768500643823356e-10,1.7011256008422342e-09,6.4154586368067287e-06,7.7089730680712617e-15,4.3919963347561965e-15,9.1518761653736426e-06,1.3569937914903964e-10,2.7456853742176903e-07,5.7580924538323726e-12,1.6204990884256183e-13,4.4153816464267226e-11,1.2508025085912517e-05,2.328370247787979e-07,1.7490657289517833e-06,0.00041065274173200509,5.4567642044846147e-08,9.360728333656161e-07,1.5445321285616092e-06,8.3354635595015685e-09,1.6750053861992878e-10,4.2656751569325627e-05,1.2568062722717974e-07,1.058930106272679e-10,1.3236064362243552e-05,9.8220433970503493e-06,2.3996668191829857e-07,2.7344781250302505e-08,2.2720686256460322e-05,1.7233769786389338e-05,8.9243192188955166e-08,4.466675567753327e-13,2.0773170444224038e-13,4.8661087472193036e-05,2.1485956700969863e-11,9.6306538604152362e-07,1.6881223176460489e-06,4.0385921542271182e-11
