Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508)
6.418570505492374e-08,0.5280556411927225,1.6516379960036405e-06,5.7882997850495167e-08,6.3436053861674402e-06,5.4404543124382033e-10,3.026151794134268e-06,0.0,0.0,0.00098105218406269461,0.00021581745347764398,154.0,0.0,0.83875621219115826,1.0,18.994221390467185,0.0077709026592274501,5.060925476141823e-07,0.025000848096056152,0.036219585228919944,0.026637232355928287,0.0034345415622125163,1.1171100940211887e-08,7.225552320638801e-05,0.042943399286347814,3.8958292253181493e-11,0.0081224911363610829,2.8674304547193643e-05,0.0080517464362858775,0.0078733038736820971,2.3090392173628318e-06,4.0537270367878576e-06,1.4114463794916386e-06,0.0018888191998498751,9.2477401443931329e-06,3.6455530072537617e-05,3.9500206361918274e-05,0.0010568139259262866,8.6835611382800741e-08,5.6628553323769628e-13,1.9450276343411755e-12,6.2137837994078121e-11,8.8305341801317556e-07,6.5866697851560886e-06,5.7025827802621368e-07,9.2170011376075416e-07,1.7901656674164668e-07,7.7073012131326472e-08,5.0601423479268128e-13,1.3084516607770622e-07,1.6920197691252299e-07,2.453664782733912e-06,2.8886584606024369e-09,3.9603949012880816e-10,1.4749918759669483e-12,3.7271897015721386e-12,1.0804564987370522e-08,6.3461181748025025e-18,3.6403608202377674e-18,2.4410875859862617e-09,4.998128519605391e-14,2.8941877538237131e-10,6.1412926580793418e-15,4.7777748005754544e-16,4.7240004663377693e-14,1.0573643663994718e-09,6.5630713389983359e-10,4.010572324996382e-10,4.0437562471901262e-06,1.0216562512709198e-07
6.50962058535254e-08,0.5280560256976071,1.6739394130895311e-06,5.9669937516362985e-08,6.6234072697725847e-06,5.7279983792736584e-10,3.218066386931577e-06,0.0,0.0,0.001000167659725744,0.00022595217557850729,154.0,0.0,0.83671670849140578,1.0,18.994131987949217,0.0078626510323637298,5.0498907574592422e-07,0.025166085031130124,0.036586019943187671,0.026977533143338835,0.0034572384751190509,1.1284058000735187e-08,7.2986152284639552e-05,0.043505149507537401,3.9215745235178047e-11,0.0083212179071085156,2.8864692349960922e-05,0.0082440916410064218,0.0080547790000838129,2.3622485409107852e-06,4.1073543474825686e-06,1.4439718086071524e-06,0.0019517330757438868,9.7097148288989471e-06,3.8733661027521962e-05,4.2019807893553717e-05,0.0010926798307279724,8.9736142289956903e-08,5.7201166542663908e-13,2.0097344399339619e-12,6.4251946171490513e-11,9.1455837689459797e-07,6.9262140804691869e-06,5.9970274232459462e-07,9.7045010828714579e-07,1.8861644112120701e-07,8.3125046026751927e-08,5.3277803316960565e-13,1.4028386797999209e-07,1.8399595322211326e-07,2.4853655640517168e-06,3.0963257863631142e-09,4.24525101362003e-10,1.5810303261196039e-12,4.0132900426277457e-12,1.1634797726287642e-08,6.8025702704408218e-18,3.9021981008369881e-18,2.6597083359825254e-09,5.4457547957336915e-14,3.1250626243854496e-10,6.6311592760044065e-15,5.1589070032488956e-16,5.1008156931746851e-14,1.1566924674114234e-09,7.1485092334412519e-10,4.4184154406729839e-10,4.2862693612595217e-06,1.0978775866640198e-07
6.600670665212705e-08,0.5280564133334682,1.6960138514447392e-06,6.1479902029034642e-08,6.910092890451092e-06,6.0251190250774858e-10,3.4186868649971197e-06,0.0,0.0,0.0010192179585009429,0.00023637077713515049,154.0,0.0,0.83468402956309817,1.0,18.994042362251189,0.0079539312087546082,5.0388934911728914e-07,0.025327234014184304,0.036948559904336577,0.027316862226587257,0.003479373105016283,1.1395812397095469e-08,7.3709002330802918e-05,0.04406567518008226,3.9466820193954622e-11,0.0085214479623464436,2.9050378138249423e-05,0.0084376939562800009,0.0082370386425063401,2.4156873217494985e-06,4.1608646534580414e-06,1.476637500291232e-06,0.0020157218825814453,1.0185569625339881e-05,4.1112593487168056e-05,4.46551156351232e-05,0.0011290916727332205,9.2686412178770935e-08,5.7767683129557421e-13,2.0755453045949573e-12,6.6398419330553157e-11,9.4659580908349099e-07,7.2772525123367823e-06,6.3014557208710214e-07,1.0209001029822277e-06,1.985563218254422e-07,8.9542233045616146e-08,5.6047513363557189e-13,1.502422582085049e-07,1.9980578249085934e-07,2.5169757984105627e-06,3.3156344661743404e-09,4.5460841251945317e-10,1.6930130767763332e-12,4.3168084453284914e-12,1.2515637822246162e-08,7.2846238345864157e-18,4.1787213012889442e-18,2.8946528505253414e-09,5.9268040130108554e-14,3.3706594188302084e-10,7.1522591474049696e-15,5.5643424111655143e-16,5.5016561944147609e-14,1.2638844895654491e-09,7.7771367476136897e-10,4.8617081480408041e-10,4.5387884667543573e-06,1.1783720712045955e-07
6.69172074507287e-08,0.5280568039874817,1.7178612447059875e-06,6.3312615035130135e-08,7.2036557923841039e-06,6.331912754356675e-10,3.6282364736737447e-06,0.0,0.0,0.0010381975666339605,0.00024707454196236589,154.0,0.0,0.83265815972070401,1.0,18.993952516785193,0.008044745112822254,5.0279335942265443e-07,0.025484346020424969,0.037307224110307076,0.027655222799341888,0.0035009524742435605,1.1506370006918874e-08,7.4424111361553054e-05,0.044624980457907658,3.9711596784485506e-11,0.0087231521776122371,2.923142048485237e-05,0.0086325221419079091,0.0084200402172374626,2.4693430656818108e-06,4.2142583512675953e-06,1.5094358171590395e-06,0.0020807817796502704,1.0675368430443521e-05,4.3594746170391347e-05,4.7409196998154829e-05,0.0011660427345885228,9.5686245580439971e-08,5.8328132879137918e-13,2.1424562575825288e-12,6.8576865315547384e-11,9.7916089186325955e-07,7.6399496362616971e-06,6.6160108817040977e-07,1.0730756704299581e-06,2.0884145053326344e-07,9.6339689798943775e-08,5.8911957557411209e-13,1.607398121687535e-07,2.1668120358863663e-07,2.5484957832119567e-06,3.5470268395712412e-09,4.8635016901103611e-10,1.8111659964586388e-12,4.6384907537527229e-12,1.3449255765183984e-08,7.7932522488330673e-18,4.4704887881602595e-18,3.1468740637692042e-09,6.4432273068537571e-14,3.6316489545717875e-10,7.7060151482093195e-15,5.9951884212757831e-16,5.9276164778089316e-14,1.379437532884511e-09,8.451401912502759e-10,5.3429734163423514e-10,4.8015120274167421e-06,1.2632935863060986e-07
6.782770824933036e-08,0.5280571975485407,1.7394816732849418e-06,6.5167799915645677e-08,7.5040860531905045e-06,6.648471641773659e-10,3.8469382618253177e-06,0.0,0.0,0.0010571011638549519,0.00025806461620988603,154.0,0.0,0.83063908287954602,1.0,18.993862455068275,0.0081350946626571972,5.0170109811466143e-07,0.025637471834537615,0.037662031894288711,0.027992618047496764,0.0035219835786660476,1.1615736811447313e-08,7.5131518063670667e-05,0.045183069485512983,3.9950154361487847e-11,0.0089263017297551688,2.9407877745237121e-05,0.0088285453485688718,0.0086037415749497231,2.5232034062491947e-06,4.2675358365848536e-06,1.5423591999101769e-06,0.0021469086703934273,1.1179165882897861e-05,4.6182524378815427e-05,5.0285121021782755e-05,0.0012035261694598243,9.8735455136450033e-08,5.888254611128136e-13,2.2104630653186955e-12,7.0786884253030975e-11,1.012248664428631e-06,8.0144672328246482e-06,6.9408337005538333e-07,1.1270019746695862e-06,2.1947698730089229e-07,1.0353283512797311e-07,6.1872517407723133e-13,1.7179635418212924e-07,2.3467327516281158e-07,2.5799258151458131e-06,3.7909518196376815e-09,5.1981201978418877e-10,1.9357183103439311e-12,4.9790978078640412e-12,1.4437865828352982e-08,8.329443373017953e-18,4.7780672332570654e-18,3.4173625264474683e-09,6.9970528327750499e-14,3.9087173440676306e-10,8.2938825749971989e-15,6.4525776798526844e-16,6.3798159898656182e-14,1.5038710987668532e-09,9.1738419211316248e-10,5.8648690665369056e-10,5.0746354015648199e-06,1.3527976927426192e-07
6.873820904793201e-08,0.5280575939072459,1.760875355735581e-06,6.7045179958312288e-08,7.811370373203029e-06,6.9748833460324609e-10,4.075014944455447e-06,0.0,0.0,0.0010759236215673212,0.00026934201002406068,154.0,0.0,0.82862678256882438,1.0,18.993772180716469,0.0082249817699813123,5.0061255641670753e-07,0.025786662038953825,0.038013002912568435,0.02832905114901043,0.0035424733860636159,1.1723918891738459e-08,7.5831261769741882e-05,0.045739946397714067,4.0182571961049133e-11,0.0091308680964532363,2.9579808044020065e-05,0.0090257331163206816,0.008788101007422949,2.5772561066874584e-06,4.320697504178587e-06,1.5754001685233742e-06,0.0022140982095163967,1.1697007371304069e-05,4.8878318034974219e-05,5.3285956302472529e-05,0.0012415350089311132,1.0183384192742356e-07,5.9430953651916802e-13,2.2795612386989175e-12,7.3028069017518221e-11,1.04585403483954e-06,8.4009642661481887e-06,7.2760625222681938e-07,1.1827037641073809e-06,2.3046800904417026e-07,1.1113738585148105e-07,6.493055160539587e-13,1.8343205315167327e-07,2.5383436559851813e-07,2.611266190175101e-06,4.0478646405671499e-09,5.55056482644667e-10,2.0669024713578792e-12,5.3394050919414814e-12,1.5483725047931146e-08,8.894198989523239e-18,5.1020312948559793e-18,3.7071469460723846e-09,7.590386872446438e-14,4.2025657145119846e-10,8.9173485496008876e-15,6.9376676197566479e-16,6.8593986578559994e-14,1.6377275904012623e-09,9.9470838499065815e-10,6.4301920541060418e-10,5.3583506869019947e-06,1.4470415252243861e-07
6.964870984653367e-08,0.5280579929558925,1.782042640531025e-06,6.8944478521065922e-08,8.1254921663274978e-06,7.311231129443145e-10,4.3126887680908351e-06,0.0,0.0,0.0010946600008894505,0.00028090759932860801,154.0,0.0,0.82662124194445941,1.0,18.993681697439115,0.0083144083401125151,4.9952772532877809e-07,0.025931967002487212,0.038360157132494105,0.028664525273750276,0.0035624288345702999,1.183092242495822e-08,7.6523382434003071e-05,0.046295615319393968,4.0408928282985416e-11,0.0093368230556541334,2.9747269261865525e-05,0.0092240553730128429,0.0089730772540634555,2.6314890618450688e-06,4.3737437478883865e-06,1.6085513234294449e-06,0.0022823458100675784,1.2228929053257268e-05,5.1684499748547315e-05,5.6414768939224304e-05,0.0012800621707149307,1.0498119580078045e-07,5.9973386814246646e-13,2.3497460403851384e-12,7.5300005686050143e-11,1.0799717868259388e-06,8.7995968454785489e-06,7.6218332082512818e-07,1.2402053649195438e-06,2.4181950812245581e-07,1.1916935230361181e-07,6.8087395660851693e-13,1.9566741804817112e-07,2.7421814156540774e-07,2.6425172035210061e-06,4.3182265996181011e-09,5.9214690875566823e-10,2.2049540284098797e-12,5.7202023664957444e-12,1.6589132154317663e-08,9.4885342344115514e-18,5.442963291383298e-18,4.0172946985165584e-09,8.2254148811654644e-14,4.5139099091056651e-10,9.5779313841688841e-15,7.4516399672863784e-16,7.3675324014101644e-14,1.7815728036211723e-09,1.0773845293271493e-09,7.0418827429402305e-10,5.6528465719230905e-06,1.5461836857346177e-07
7.055921064513532e-08,0.5280583945884619,1.8029839982303387e-06,7.0865419187015681e-08,8.4464316522601308e-06,7.6575938828609058e-10,4.560181379046743e-06,0.0,0.0,0.0011133055505583797,0.00029276212771665492,154.0,0.0,0.82462244380176208,1.0,18.993591009033256,0.008403376271931242,4.9844659563073875e-07,0.026073436869335071,0.03870351482055872,0.028999043583342158,0.0035818568311656554,1.1936753680730601e-08,7.7207920608561085e-05,0.046850080365261962,4.0629301673789658e-11,0.0095441386849424419,2.9910319022807127e-05,0.0094234824326130499,0.0091586295082149247,2.6858903000439915e-06,4.4266749606011021e-06,1.6418053466492021e-06,0.002351646650487219,1.2774957885278336e-05,5.4603422912618207e-05,5.9674620496444209e-05,0.0013191004661754948,1.0817729569697974e-07,6.0509877380071283e-13,2.4210124920687639e-12,7.760227398177388e-11,1.1145965864434791e-06,9.2105181898076781e-06,7.9782791056292225e-07,1.2995306749344924e-06,2.5353639102171334e-07,1.2764503367108529e-07,7.1344361568167288e-13,2.0852329322391663e-07,2.9587955518360164e-07,2.673679149648596e-06,4.6025047939380119e-09,6.3114744646246135e-10,2.3501114920193227e-12,6.1222932845920555e-12,1.7756426457794524e-08,1.0113477017753507e-17,5.8014528688944693e-18,4.3489123102582778e-09,8.9044024752566058e-14,4.8434801707225208e-10,1.0277179908614971e-14,7.9957002199698569e-16,7.9054086151777884e-14,1.9359964076028139e-09,1.1656934911420173e-09,7.7030291646079618e-10,5.9583081939854133e-06,1.6503841358259748e-07
7.146971144373698e-08,0.5280587987006083,1.8237000140168871e-06,7.2807725911277519e-08,8.7741659498465847e-06,8.0140461557005982e-10,4.8177136946821889e-06,0.0,0.0,0.0011318557047042446,0.00030490620844644887,154.0,0.0,0.82263037058791577,1.0,18.993500119378226,0.0084918874578486271,4.9736915789593282e-07,0.026211121548446303,0.039043096530610777,0.029332609231025413,0.0036007642502153964,1.2041419017437058e-08,7.7884917419836986e-05,0.047403345639620828,4.0843770109944811e-11,0.0097527873608350552,3.0069014681988707e-05,0.0096239849934502512,0.009344717423256238,2.7404479848464617e-06,4.4794915342280891e-06,1.6751550028724474e-06,0.0024219956816199321,1.3335111663312228e-05,5.7637419831860456e-05,6.306856598660341e-05,0.001358642607665238,1.1142190997411657e-07,6.1040457581180368e-13,2.4933553816799212e-12,7.9934447706674631e-11,1.149722988580169e-06,9.6338785954573916e-06,8.3455310189986519e-07,1.3607031579827216e-06,2.6562347713439663e-07,1.3658101313868703e-07,7.4702737494883668e-13,2.2202085356148421e-07,3.1887482984366598e-07,2.7047523222529837e-06,4.9011718528033007e-09,6.7212300451321165e-10,2.5026161975834051e-12,6.5464949935111764e-12,1.8987986691266645e-08,1.0770067434280174e-17,6.1780966630024903e-18,4.7031459106397729e-09,9.6296963580733828e-14,5.1920208088128359e-10,1.1016672763382673e-14,8.5710770966830919e-16,8.4742416248047247e-14,2.1016124148400281e-09,1.2599252891028758e-09,8.4168712573715237e-10,6.274917004095991e-06,1.7598040880713848e-07
7.238021224233863e-08,0.5280592051896508,1.844191380590812e-06,7.4771123160022481e-08,9.1086691713749211e-06,8.3806581907326393e-10,5.0855057777429292e-06,0.0,0.0,0.0011503060805040941,0.00031734032653329145,154.0,0.0,0.82064500441427679,1.0,18.993409032430343,0.0085799437837763576,4.9629540249741858e-07,0.026345070703252812,0.039378923092196115,0.029665225361513035,0.0036191579320611908,1.2144924878619795e-08,7.8554414545136045e-05,0.047955415236141982,4.1052411181984387e-11,0.0099627417580068333,3.0223413313822124e-05,0.0098255341363772258,0.0095313011184816714,2.7951504167837656e-06,4.5321938596832221e-06,1.7085931405149892e-06,0.0024933876336861254,1.3909399073500659e-05,6.0788799884471628e-05,6.6599651874729398e-05,0.001398681215675678,1.147147967306569e-07,6.1565160081181802e-13,2.5667692705665607e-12,8.2296095163316205e-11,1.1853454433142254e-06,1.0069825406547893e-05,8.7237171846909395e-07,1.4237458387024369e-06,2.7808549763373046e-07,1.4599415285195315e-07,7.8163787496832518e-13,2.3618159946483839e-07,3.432614447173699e-07,2.7357370142459904e-06,5.2147056658903136e-09,7.1513921467266177e-10,2.6627121666220144e-12,6.9936377226889183e-12,2.0286229812812559e-08,1.1459357164306255e-17,6.5734979552262548e-18,5.0811816535539171e-09,1.0403725183405304e-13,5.5602898504011342e-10,1.1798017657998181e-14,9.1790219615111607e-16,9.0752681165986339e-14,2.2790596398564038e-09,1.3603791319174589e-09,9.1868050793894434e-10,6.6028506384512676e-06,1.8746058968601577e-07
7.329071304094029e-08,0.5280596139545585,1.8644588913991547e-06,7.6755336042074207e-08,9.4499125176033368e-06,8.7574959633719066e-10,5.3637767138807668e-06,0.0,0.0,0.001168652475723511,0.00033006484093041821,154.0,0.0,0.81866632706848386,1.0,18.993317752217795,0.0086675471290981691,4.9522531960849151e-07,0.026475333741759633,0.039711015599035622,0.029996895110857038,0.003637044681661785,1.224727778947429e-08,7.9216454189657965e-05,0.048506293237648733,4.125530207918592e-11,0.010173974848448532,3.0373571700559982e-05,0.01002810132285531,0.0097183411847594787,2.8499860350324965e-06,4.5847823268616716e-06,1.7421126927440794e-06,0.0025658170232078573,1.449781975293013e-05,6.4059847719587795e-05,7.0270914106699721e-05,0.0014392088258037398,1.1805570412610167e-07,6.208401795747552e-13,2.6412485006337494e-12,8.4686779565727771e-11,1.2214583021234741e-06,1.0518502988273614e-05,9.1129632474824886e-07,1.4886812977892033e-06,2.9092709443999626e-07,1.5590158870594929e-07,8.1728751257338726e-13,2.510273517000899e-07,3.6909811799776499e-07,2.7666335177432746e-06,5.5435891080327001e-09,7.6026239387242879e-10,2.8306459662462396e-12,7.464564358877043e-12,2.1653609770795788e-08,1.2182408867228124e-17,6.9882663250799059e-18,5.4842461080410612e-09,1.1229000355228348e-13,5.9490586760495796e-10,1.2622850597187225e-14,9.8208082227900183e-16,9.7097465422432648e-14,2.4690021461439234e-09,1.4673634470805356e-09,1.0016386990633876e-09,6.9422827967512914e-06,1.9949529487261594e-07
7.420121383954194e-08,0.5280600248959433,1.8845034341879974e-06,7.8760090433372173e-08,9.7978643733320904e-06,9.1446212251770979e-10,5.6527444924286081e-06,0.0,0.0,0.0011868908661542645,0.00034307998679172953,154.0,0.0,0.8166943200263771,1.0,18.993226282835639,0.0087546993666430071,4.9415889921746412e-07,0.026601959806993099,0.040039395397643542,0.030327621606318873,0.0036544312672826323,1.2348484353261134e-08,7.9871079063788727e-05,0.049055983715907192,4.1452519574532385e-11,0.010386459900559003,3.0519546321279167e-05,0.010231658392964126,0.009905798689965049,2.9049434189800346e-06,4.6372573246194414e-06,1.7757066784341223e-06,0.0026392781598848316,1.5100364360050191e-05,6.745282149182635e-05,7.40853761632333e-05,0.0014802178955347495,1.2144437069937904e-07,6.2597064683230193e-13,2.716787201408919e-12,8.7106059439672813e-11,1.2580558239467825e-06,1.098005270290923e-05,9.5133922396842059e-07,1.5555316676778836e-06,3.0415281927643613e-07,1.6632072496901451e-07,8.5398843850162503e-13,2.6658024609317658e-07,3.9644478890876299e-07,2.7974421240519562e-06,5.8883097609592645e-09,8.075595059947788e-10,3.0066665670628121e-12,7.9601300094700111e-12,2.3092616234290875e-08,1.2940295569149205e-17,7.4230172987918476e-18,5.9136066173433209e-09,1.2108116762871563e-13,6.3591116416687687e-10,1.3492835078153023e-14,1.0497730708785707e-15,1.0378956501322811e-13,2.672129680846282e-09,1.5811959010311429e-09,1.0909337798151394e-09,7.2933831272951747e-06,2.1210095523903256e-07
7.51117146381436e-08,0.5280604379160458,1.9043259848618431e-06,8.0785113094605498e-08,1.0152490403337463e-05,9.5420915512845786e-10,5.9526258905017333e-06,0.0,0.0,0.0012050174029560093,0.00035638587780947476,154.0,0.0,0.81472896446372245,1.0,18.993134628440991,0.0088414023626597511,4.9309613113507003e-07,0.026724997767804948,0.040364084076090989,0.030657407966244797,0.0036713244192329089,1.2448551247827142e-08,8.0518332360476452e-05,0.049604490731424894,4.1644140010426893e-11,0.010600170478173585,3.0661393341271538e-05,0.010436177563339038,0.010093635184185212,2.9600112897508466e-06,4.6896192407536267e-06,1.8093682030997468e-06,0.0027137651534163594,1.5717014654450896e-05,7.0969951134517234e-05,7.8046047141397249e-05,0.0015217008108434084,1.2488052568477239e-07,6.3104334109885243e-13,2.793379297064357e-12,8.9553489012121939e-11,1.2951321810981201e-06,1.1454612888469262e-05,9.925124562545045e-07,1.6243186286451789e-06,3.1776713281239379e-07,1.7726922875030748e-07,8.9175255525526763e-13,2.828627280917022e-07,4.253625985258643e-07,2.8281631236586956e-06,6.2493596326262722e-09,8.5709812325840636e-10,3.1910251998500723e-12,8.4812015549432523e-12,2.4605773291571715e-08,1.3734100044127206e-17,7.8783719943662044e-18,6.3705716260285842e-09,1.3043753450806462e-13,6.791245687065957e-10,1.4409661259299848e-14,1.1211105021478948e-15,1.1084198101888603e-13,2.8891580967342609e-09,1.7022034107935837e-09,1.1869546859406777e-09,7.6563171188513803e-06,2.252940828695039e-07
7.602221543674525e-08,0.5280608529187266,1.9239276016361992e-06,8.2830131782305594e-08,1.0513753648494036e-05,9.949960391507404e-10,6.2636363604870967e-06,0.0,0.0,0.0012230284099098261,0.00036998250862017623,154.0,0.0,0.81277024126774,1.0,18.993042793248289,0.008927657976793504,4.9203700499131981e-07,0.026844496210025569,0.040685103452918224,0.030986257299946196,0.003687730828652775,1.2547485222260986e-08,8.115825773310577e-05,0.050151818333257034,4.1830239285110457e-11,0.010815080439530781,3.0799168601839231e-05,0.010641631425038997,0.010281812704690413,3.015178511691156e-06,4.7418684619834223e-06,1.8430904598046002e-06,0.0027892719202653551,1.6347743585682948e-05,7.4613436673096281e-05,8.2155919865370332e-05,0.00156364989261422,1.2836388932519984e-07,6.3605860449858068e-13,2.8710185133943232e-12,9.2028618590060858e-11,1.3326814650339569e-06,1.1942318839945242e-05,1.0348277969901731e-06,1.6950634053211587e-06,3.317744038913261e-07,1.8876502431993648e-07,9.3059151518595e-13,2.9989754719812146e-07,4.559138694510278e-07,2.8587968062182415e-06,6.6272348745821162e-09,9.0894638733411393e-10,3.3839752112563355e-12,9.028657191343195e-12,2.6195638119405026e-08,1.45649141910935e-17,8.3549567641623703e-18,6.8564909748606747e-09,1.4038674222396813e-13,7.246269932125643e-10,1.5375045101771888e-14,1.1962266869932591e-15,1.1826791300115303e-13,3.1208297610500541e-09,1.8307221471929218e-09,1.2901076138571319e-09,8.031245999284382e-06,2.3909126006028955e-07
7.693271623534691e-08,0.5280612698094526,1.9433094194700678e-06,8.4894875353675328e-08,1.0881614621919895e-05,1.0368277124837284e-09,6.5859899209739634e-06,0.0,0.0,0.0012409203805911896,0.00038386975727228135,154.0,0.0,0.81081813104843603,1.0,18.992950781524755,0.0090134680620634552,4.9098151025136475e-07,0.026960503427964987,0.041002475566199487,0.031314172707584687,0.0037036571463483184,1.2645293093430003e-08,8.1790899273732006e-05,0.050697970558819971,4.2010892839225412e-11,0.011031163936179086,3.093292761048946e-05,0.010847992941347534,0.010470293780672239,3.0704340937238665e-06,4.7940053739318295e-06,1.8768667299881276e-06,0.0028657921903606234,1.699251539079959e-05,7.8385446580048009e-05,8.6417969028126752e-05,0.0016060574028829786,1.3189417318266903e-07,6.4101678259153296e-13,2.9496983846980332e-12,9.4530994928989848e-11,1.3706976919748257e-06,1.2443302793045107e-05,1.078296755400793e-06,1.7677867635982259e-06,3.4617890884132501e-07,2.0082628729037889e-07,9.7051671879779019e-13,3.1770775128139837e-07,4.8816208438585086e-07,2.8893434605424294e-06,7.0224354977875688e-09,9.6317297032056939e-10,3.585771918682935e-12,9.603385963762165e-12,2.7864799625874723e-08,1.5433838408530933e-17,8.8534028361866323e-18,7.3727561631552068e-09,1.5095728177074793e-13,7.7250052615196277e-10,1.6390727488200495e-14,1.2752571384724417e-15,1.2608075222415435e-13,3.3679139508269993e-09,1.9670975297521551e-09,1.4008164210748438e-09,8.4183266409055752e-06,2.5350912834271542e-07
7.87537178325502e-08,0.5280621088848811,1.9814185509534816e-06,8.9082458652530132e-08,1.1636959742458969e-05,1.1236431789288718e-09,7.2655745976563798e-06,0.0,0.0,0.0012763340187672821,0.00041251505267431832,154.0,0.0,0.80693367065989796,1.0,18.99276624579193,0.0091837590248404037,4.8888137205861751e-07,0.027182235862913153,0.041626367187973641,0.031967214098925889,0.0037340959015678627,1.2837558112506258e-08,8.303450929138564e-05,0.051786764971559957,4.2356162186303903e-11,0.011466749600988081,3.1188617178005663e-05,0.011263332638252205,0.01084801920161706,3.1811671043239128e-06,4.8979438068924424e-06,1.9445548831247882e-06,0.0030218472669204005,1.8324001668919478e-05,8.6323546162891192e-05,9.5410393947647002e-05,0.0016922164985803817,1.3909430622612041e-07,6.5076328127914501e-13,3.110153312697482e-12,9.9615659265739173e-11,1.4481066959277132e-06,1.3485618275789372e-05,1.1687402248446489e-06,1.9192499799200505e-06,3.7619625970706269e-07,2.2671913846820774e-07,1.0536701916543377e-12,3.5574796248850763e-07,5.5800893905522742e-07,2.9501768354557e-06,7.8668305129988546e-09,1.0790381975209493e-09,4.0169356687629939e-12,1.0838270468941573e-11,3.1451518602708088e-08,1.7290457364231957e-17,9.9184260075314884e-18,8.5020996103338029e-09,1.7408061098094304e-13,8.7569489469795716e-10,1.8580070533990421e-14,1.4456121769316812e-15,1.429216336775666e-13,3.9115338022308656e-09,2.2648460468637423e-09,1.6466877553671235e-09,9.2295484146770224e-06,2.8427373505389309e-07
8.039261927003317e-08,0.5280628695940432,2.0149778322761669e-06,9.2916048522870935e-08,1.233889008214131e-05,1.2053916906721976e-09,7.9181082008876208e-06,0.0,0.0,0.0013077673850708372,0.00043928621134884153,154.0,0.0,0.80346007288328658,1.0,18.992599603633114,0.0093355156357550935,4.8700355821680565e-07,0.027370333306444106,0.042175621209516012,0.032551788233691703,0.0037599147241214113,1.3006815014624035e-08,8.4129298156626931e-05,0.052762700415074505,4.2649027250656796e-11,0.011862536841745396,3.1405551900313179e-05,0.01163997885157687,0.011188644558588305,3.2810217481920627e-06,4.9911081443344097e-06,2.0055933835093829e-06,0.0031656965295068016,1.9569832706375338e-05,9.3928441561431271e-05,0.00010405342690641839,0.0017712488885053999,1.4573183256079296e-07,6.5934342946641599e-13,3.2580532432485693e-12,1.0428043385329664e-10,1.5193103652932968e-06,1.447037649051112e-05,1.2541946928361124e-06,2.0625324674032528e-06,4.0461140143512e-07,2.5214387385352593e-07,1.132332436096941e-12,3.9287308674776431e-07,6.2733445006582318e-07,3.0046321160514124e-06,8.691123863120162e-09,1.1921491425605626e-09,4.4378352827370142e-12,1.2052064741350089e-11,3.4977332647401479e-08,1.9102941832072318e-17,1.0958132054926346e-17,9.6371113156404746e-09,1.9731999868783852e-13,9.7752508981349153e-10,2.0740442664971718e-14,1.6137152146486329e-15,1.5953966653908103e-13,4.4617840166496952e-09,2.5633434020938152e-09,1.8984406145558804e-09,1.0002688638398724e-05,3.1425241994877752e-07
8.203152070751613e-08,0.5280636350225734,2.0478455896958251e-06,9.6809390359678819e-08,1.3061477539209261e-05,1.2905841472804196e-09,8.6106455207367943e-06,0.0,0.0,0.0013387679891973454,0.00046699201818756864,154.0,0.0,0.80000758808284234,1.0,18.992432457837758,0.0094858572464379797,4.8513733933093794e-07,0.027547856106513387,0.042713409744980044,0.033133384232378431,0.0037842795260430474,1.3172532109716869e-08,8.5201190924324283e-05,0.053734889879239127,4.2925399237406116e-11,0.012261737620031242,3.1610321009768277e-05,0.012019162157820829,0.011529693622746107,3.3809984855667271e-06,5.0839145450258882e-06,2.0667065205302608e-06,0.0033127241989168018,2.0860220291408216e-05,0.00010198187327741461,0.00011323475597721959,0.0018516441786090225,1.5251653000340449e-07,6.6774413491665639e-13,3.4092163035045059e-12,1.090263135082246e-10,1.591930995173746e-06,1.550007091929968e-05,1.3435536028051821e-06,2.2125272970618518e-06,4.343758016821292e-07,2.7969423701495961e-07,1.2146797645395963e-12,4.32881911169651e-07,7.031958826112466e-07,3.058809877170805e-06,9.5794738326195033e-09,1.3140539215039235e-09,4.8914435501129595e-12,1.33684953763935e-11,3.8801632834290078e-08,2.1056338281182016e-17,1.2078670264843917e-17,1.0894008892752508e-08,2.2305500290721626e-13,1.0883634875817594e-09,2.3091897653593075e-14,1.7966891484765161e-15,1.7762755027480089e-13,5.075203306591202e-09,2.8930887089375182e-09,2.1821145976536826e-09,1.0817432582785515e-05,3.4650251114739643e-07
