Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802)
4.5908035323883096e-08,0.42355757207636263,3.117921987783819e-08,4.95293027199594e-10,9.0693930811682413e-08,9.2087725993202934e-13,2.5802535328739469e-08,0.0,0.0,0.00012623582181938098,5.4306515522633061e-06,154.0,0.0,0.9748064421934981,1.0,18.997267192569581,0.001713714258706656,4.803408860135795e-08,0.0065306305129364892,0.0092576240005128266,0.0015886259572833929,0.0024259088758591652,5.2810074515622532e-09,3.4775373459276123e-05,0.0020555322284251036,3.9060704824932476e-11,0.00097639441613322294,3.0939607539634913e-06,0.00028296829743908999,0.00028251519621242782,1.3898980340715312e-07,1.1655554305726218e-07,8.9817169469124679e-08,0.00018389436240679927,2.9451661265009758e-08,4.1126096828607431e-08,4.1569368799368813e-08,0.00014010605587461269,3.5396128206051973e-09,3.7246776438838952e-13,1.4054176492992374e-13,2.4445418158943997e-12,1.1605444215777993e-07
4.708279605096424e-08,0.4235574454590815,3.212437823981871e-08,5.2472379431981173e-10,9.9434522166372137e-08,1.0230030559052427e-12,2.9116543611692891e-08,0.0,0.0,0.00013229101708060021,5.9831308642329854e-06,154.0,0.0,0.97416114195592485,1.0,18.997194023986168,0.0017556667359805746,4.8004967752766602e-08,0.0066789126338556749,0.0094784334933319184,0.0016286861562854616,0.0024810802152105205,5.4069489191395071e-09,3.5604722075933185e-05,0.0021075025570307876,3.9949044624395908e-11,0.0010255500281865079,3.1646674016724575e-06,0.0002972173163555146,0.00029672365834440014,1.4597948943733829e-07,1.1960355687834889e-07,9.4334059141776486e-08,0.00019609201539486627,3.3050345685571542e-08,4.6553477787906854e-08,4.7068407794142095e-08,0.0001506425881119462,3.7756374296149796e-09,3.8135064887115878e-13,1.4983471095472425e-13,2.6384484914754477e-12,1.2808062491112884e-07
4.825755677804538e-08,0.42355731941231317,3.306640397712204e-08,5.5501437497548586e-10,1.0874498997387946e-07,1.1331581606138131e-12,3.2753500268753829e-08,0.0,0.0,0.00013845541781744584,6.5750499176850238e-06,154.0,0.0,0.97351600957009954,1.0,18.997120622217412,0.0017975263430053232,4.7975853235930163e-08,0.0068261270838677656,0.0096982763338333798,0.0016687168381542116,0.0025358534163874829,5.5323379939072322e-09,3.6430433137996839e-05,0.0021594414468983181,4.0830973813025499e-11,0.0010758287234555032,3.2348661163755927e-06,0.00031178713144398493,0.00031124979382476118,1.5312541054642418e-07,1.2264972774718583e-07,9.8951912770726154e-08,0.00020878230477664218,3.6973418740182226e-08,5.2530410243968206e-08,5.3126318969140619e-08,0.00016166428682563565,4.021246218835417e-09,3.901945726845601e-13,1.5950215070831039e-13,2.8423170178571208e-12,1.4099861049974387e-07
4.9432317505126524e-08,0.4235571939176085,3.4005101110617885e-08,5.8616134483209336e-10,1.1864414732095864e-07,1.2517117470286795e-12,3.6735066359110483e-08,0.0,0.0,0.0001447263620478757,7.2080166017020495e-06,154.0,0.0,0.97287105792710038,1.0,18.997046983073499,0.0018392932280501507,4.7946745685307114e-08,0.0069722670707200261,0.0099171427697819607,0.0017087180122251537,0.0025902259618803768,5.6571691125393533e-09,3.7252470009150992e-05,0.0022113489062279691,4.1706451855208416e-11,0.0011272239016178044,3.3045536414597847e-06,0.00032667542244822122,0.00032609108758302843,1.6042632740153669e-07,1.2569405609432242e-07,1.0366992946673124e-07,0.00022197239592546469,4.1239777612546145e-08,5.9096194147121541e-08,5.9783332402556312e-08,0.00017317891162904251,4.2765796827783114e-09,3.989991434288723e-13,1.6954952486723377e-13,3.0563868303743983e-12,1.5484886176047501e-07
5.0607078232207666e-08,0.42355706895677675,3.4940290090685478e-08,6.1816110247354445e-10,1.291506612761437e-07,1.3790363106653918e-12,4.1083681665469311e-08,0.0,0.0,0.00015110117228103929,7.8836474618636681e-06,154.0,0.0,0.97222629974627284,1.0,18.996973102495758,0.0018809675397456133,4.7917645726945879e-08,0.0071173260807648898,0.0101350232759015,0.0017486896883610566,0.0026441954379081609,5.7814368412500496e-09,3.8070796906118412e-05,0.0022632249438699608,4.2575439885515716e-11,0.0011797289230834765,3.3737268530346986e-06,0.00034187985458568809,0.00034124500240889107,1.6788098977843496e-07,1.2873654238908305e-07,1.0848730130215464e-07,0.00023566929675445961,4.5868777231618265e-08,6.6291775696719936e-08,6.7081389929854451e-08,0.00018519399267595814,4.5417752473336029e-09,4.0776397784100022e-13,1.7998215428918294e-13,3.2808958764214969e-12,1.6967247403731179e-07
5.178183895928881e-08,0.42355694451188647,3.5871806260384323e-08,6.5100988301639764e-10,1.4028303555019664e-07,1.5155073036772309e-12,4.5822563062215486e-08,0.0,0.0,0.00015757715745221395,8.6035661540426031e-06,154.0,0.0,0.9715817475737013,1.0,18.996898976556306,0.0019225494270751437,4.7888553978409735e-08,0.0072612978785468298,0.010351908554931268,0.0017886318769447988,0.0026977595342610296,5.9051358763995347e-09,3.8885378902650098e-05,0.0023150695693152619,4.3437900706167996e-11,0.0012333371103636645,3.4423827597469498e-06,0.00035739807915152283,0.00035670897951573292,1.7548813683907362e-07,1.3177718713903232e-07,1.1340321349033213e-07,0.00024987985671456463,5.0880217360528572e-08,7.4159762436656701e-08,7.5064162932977008e-08,0.00019771683077148046,4.8169672498500947e-09,4.1648870183720276e-13,1.908052392532238e-13,3.5160805590710246e-12,1.8551115620089362e-07
5.295659968636995e-08,0.4235568205652676,3.6799498476267321e-08,6.8470377046984869e-10,1.5205959394397495e-07,1.6615027732085565e-12,5.0975702108808089e-08,0.0,0.0,0.00016415161483826008,9.3694019150318204e-06,154.0,0.0,0.97093741378079323,1.0,18.996824601457625,0.0019640390393665668,4.7859471048706955e-08,0.0074041765062470054,0.010567789538563235,0.0018285445888721588,0.0027509160440900679,6.028261045031868e-09,3.969618193306736e-05,0.0023668827926863339,4.429379878364804e-11,0.0012880417494387072,3.5105185025263642e-06,0.00037322773412146133,0.00037248043910889357,1.8324649741151878e-07,1.3481599088943261e-07,1.1841684456646089e-07,0.00026461076588004415,5.6294329312631162e-08,8.274443709022546e-08,8.3777068891960135e-08,0.00021075449760190722,5.1022869209239691e-09,4.2517295055102283e-13,2.0202385876662988e-13,3.7621756825111998e-12,2.0240721168216375e-07
5.4131360413451094e-08,0.4235566970995111,3.7723227871579396e-08,7.1923870896272919e-10,1.6449846457379011e-07,1.8174030042723946e-12,5.6567861888014869e-08,0.0,0.0,0.00017082183195179639,1.0182788051539223e-05,154.0,0.0,0.97029331056296952,1.0,18.996749973532182,0.0020054365262835634,4.7830397538225199e-08,0.0075459562829876103,0.010782657388260555,0.0018684278355445469,0.0028036628636447301,6.1508073053448016e-09,4.0503172795356598e-05,0.0024186646247278155,4.5143100244474385e-11,0.0013438360911251202,3.5781313542652358e-06,0.00038936644475346223,0.00038855678095830044,1.9115479027202013e-07,1.3785295422270103e-07,1.2352736656988286e-07,0.00027986855412142486,6.2131762321505795e-08,9.2091770137860172e-08,9.3267286700509114e-08,0.00022431383608194493,5.3978623678939521e-09,4.338163683664438e-13,2.1364296993820533e-13,4.0194143993051059e-12,2.2040351952971537e-07
5.530612114053224e-08,0.42355657409747216,3.8642866746841874e-08,7.5461051295666501e-10,1.7761756486279801e-07,1.9835901673903214e-12,6.2624573110233668e-08,0.0,0.0,0.00017758508841234579,1.1045360449042431e-05,154.0,0.0,0.96964944993846747,1.0,18.996675089241855,0.0020467420378170909,4.7801334038672526e-08,0.0076866318039981998,0.010996503495958035,0.0019082816288616899,0.0028559979919589884,6.2727697470921379e-09,4.1306319153819042e-05,0.0024704150767971629,4.5985772870147827e-11,0.0014007133524408185,3.6452187194316671e-06,0.00040581182418772323,0.00040493538497509709,1.9921172442905514e-07,1.4088807775786767e-07,1.2873394522764172e-07,0.00029565959036561407,6.8413569592219924e-08,1.0224943114335387e-07,1.0358377074906657e-07,0.00023840146081730677,5.7038185600392299e-09,4.4241860894627058e-13,2.2566740741790804e-13,4.2880281594726668e-12,2.3954351550049009e-07
5.648088186761338e-08,0.4235564515422687,3.955829757373886e-08,7.9081487655718114e-10,1.914345872855455e-07,2.1604479712440582e-12,6.9172129506524257e-08,0.0,0.0,0.00018443865779275721,1.1958756101948077e-05,154.0,0.0,0.96900584374724807,1.0,18.996599945177383,0.0020879557242767712,4.7772281133023877e-08,0.007826197939646503,0.011209319484645432,0.0019481059812142638,0.0029079195304870602,6.3941435919193482e-09,4.2105589541281404e-05,0.0025221341608552472,4.6821786091285562e-11,0.001458666717967937,3.7117781336181799e-06,0.00042256147404478878,0.00042161361179188364,2.0741599940917862e-07,1.4392136215002928e-07,1.3403574013920545e-07,0.0003119900819427867,7.5161194060992298e-08,1.1326679883630594e-07,1.1477726378101656e-07,0.00025302375868053745,6.0202773154723383e-09,4.5097933525579552e-13,2.3810188290252091e-13,4.5682466613924752e-12,2.5987117319345796e-07
5.765564259469452e-08,0.4235563294172843,4.0469412100241144e-08,8.2784738201842782e-10,2.0596698585302463e-07,2.3483613205756579e-12,7.6237582532456018e-08,0.0,0.0,0.00019137980943928284,1.2924611666433836e-05,154.0,0.0,0.96836250365001308,1.0,18.996524538057734,0.0021290777362822258,4.7743239395471027e-08,0.0079646498343362675,0.011421097208834547,0.0019879009054764927,0.0029594256826896643,6.5149241936326182e-09,4.290095336086831e-05,0.0025738218894569092,4.7651110980959685e-11,0.0015176893412126304,3.7778072630267851e-06,0.00043961298502145631,0.00043858880334620028,2.1576630554446886e-07,1.4695280808979875e-07,1.3943190496222275e-07,0.00032886607401960087,8.239645388860913e-08,1.2519496995841561e-07,1.2690030852758435e-07,0.00026818688949792135,6.3473572897184819e-09,4.594982195817926e-13,2.509509847069849e-13,4.8602978045203164e-12,2.8143098523563019e-07
5.8830403321775665e-08,0.42355620770616764,4.1376110546694878e-08,8.6570350752286842e-10,2.2123196332574071e-07,2.5477159795669474e-12,8.3848735404419352e-08,0.0,0.0,0.00019840581026377266,1.3944562037281906e-05,154.0,0.0,0.96771944112732711,1.0,18.99644886472943,0.0021701082247544039,4.7714209391379379e-08,0.008101982905274618,0.011631828754910988,0.0020276664149986973,0.0030105147535717807,6.635107038401906e-09,4.3692380887339661e-05,0.0026254782757414801,4.8473720247254919e-11,0.0015777743459612428,3.8433039038917033e-06,0.00045696393748419255,0.00045585828346689277,2.2426132426139244e-07,1.4998241630275136e-07,1.4492158759919615e-07,0.00034629344911826879,9.0141527711285216e-08,1.3808676688123964e-07,1.4000725812704258e-07,0.00028389678684532989,6.6851739659725598e-09,4.6797494354684618e-13,2.6421917740100733e-13,5.1644076439200242e-12,3.042679445294728e-07
6.000516404885681e-08,0.423556086392833,4.2278300883750005e-08,9.0437863430810876e-10,2.3724645914210497e-07,2.7588982409157766e-12,9.203413649003268e-08,0.0,0.0,0.00020551392650652053,1.5020238949946544e-05,154.0,0.0,0.96707666747884413,1.0,18.99637292216579,0.002211047340906872,4.7685191677250432e-08,0.0082381928411115694,0.011841506441371724,0.0020674025235998266,0.0030611851491728521,6.7546877448990159e-09,4.4479843268000274e-05,0.0026771033334232887,4.9289588225058971e-11,0.0016389148276322594,3.908265981840989e-06,0.00047461190205978315,0.00047341935846300834,2.3289972837094553e-07,1.5301018754886992e-07,1.5050393038497734e-07,0.00036427792672094199,9.8418939671629715e-08,1.5199674400349502e-07,1.5415428533431993e-07,0.0003001591589508291,7.0338396470238319e-09,4.7640919811907624e-13,2.7791080151061995e-13,5.48080034660106e-12,3.2842752557057686e-07
6.117992477593795e-08,0.42355596546146085,4.3175898183684841e-08,9.4386805320758925e-10,2.5402713804885898e-07,2.9822946008200591e-12,1.0082307207473139e-07,0.0,0.0,0.00021270142546836904,1.6153269609036403e-05,154.0,0.0,0.96643419382264029,1.0,18.996296707466133,0.0022518952362370844,4.7656186800687043e-08,0.0083732756004543541,0.012050122818949493,0.0021071092455599428,0.0031114353760103956,6.8736620643708394e-09,4.5263312523183022e-05,0.0027286970767821258,5.0098690867104595e-11,0.0017011038546234489,3.9726915511983053e-06,0.00049255444022293924,0.00049126931771487016,2.4168018235986709e-07,1.5603612262198929e-07,1.5617807027495791e-07,0.00038282506295877507,1.0725154425186852e-07,1.6698119293702958e-07,1.6939939052815072e-07,0.00031697948970175864,7.3934634488359295e-09,4.8480068361732579e-13,2.9203007328414787e-13,5.8096981496557506e-12,3.5395566584431246e-07
6.235468550301909e-08,0.4235558448964983,4.4068824037363642e-08,9.8416697066641979e-10,2.715903794197204e-07,3.2182914400746445e-12,1.1024555852698753e-07,0.0,0.0,0.00021996557721075017,1.7345275344330375e-05,154.0,0.0,0.96579203109464606,1.0,18.996220217854972,0.0022926520625176478,4.7627195300365208e-08,0.0085072274102594384,0.012257670670625425,0.0021467865956126928,0.0031612640404781738,6.9920258806485007e-09,4.6042761546309301e-05,0.0027802595206537122,5.0901005734279743e-11,0.0017643344696536194,4.0365787942262107e-06,0.00051078910488059172,0.00050940543426698239,2.5060134268274358e-07,1.5906022234923889e-07,1.6194313903383765e-07,0.00040194025038493272,1.1666251093092105e-07,1.8309814649155216e-07,1.8580240852387416e-07,0.00033436303975390634,7.7641512957681567e-09,4.9314910971181616e-13,3.0658108452197704e-13,6.1513213201867221e-12,3.8089874731002802e-07
6.352944623010023e-08,0.4235557246826586,4.4957006029878947e-08,1.0252705142871358e-09,2.8995226724813522e-07,3.4672747114804312e-12,1.2033233388470663e-07,0.0,0.0,0.00022730365622241318,1.8597870295381038e-05,154.0,0.0,0.96515019004818325,1.0,18.99614345068106,0.0023333179717875594,4.7598217706012298e-08,0.0086400447641050825,0.012464143011531157,0.0021864345889377589,0.0032106698481999571,7.1097752100937806e-09,4.6818164103536334e-05,0.0028317906804201376,5.169651198522096e-11,0.0018285996910984235,4.0999260203123572e-06,0.00052931344095260918,0.00052782496542241766,2.5966185805487995e-07,1.6208248759048427e-07,1.677982634248828e-07,0.00042162871783073101,1.2667530868615669e-07,2.0040738146891843e-07,2.0342501420071405e-07,0.00035231484774033919,8.146005917422777e-09,5.0145419542034771e-13,3.2156780246962148e-13,6.5058881170135526e-12,4.0930357798116516e-07
6.470420695718138e-08,0.4235556048049216,4.5840377268758806e-08,1.0671737379535381e-09,3.0912858079986814e-07,3.7296296337561809e-12,1.3111484888527217e-07,0.0,0.0,0.0002347129430516665,1.9912660125693584e-05,154.0,0.0,0.96450868125360045,1.0,18.996066403416492,0.0023738931163434624,4.7569254538387048e-08,0.0087717244203475205,0.012669533088741955,0.0022260532411532839,0.003259651603339945,7.2269062014830619e-09,4.7589494832993999e-05,0.0028832905720003093,5.248519036521069e-11,0.0018938925143196503,4.1627316650999786e-06,0.00054812498594868238,0.0005465251533383551,2.6886036974573649e-07,1.6510291923776722e-07,1.7374256539955416e-07,0.00044189553034404042,1.3731369035979063e-07,2.189704202782891e-07,2.2233072695291574e-07,0.0003708397315774092,8.5391268471014759e-09,5.097156691001366e-13,3.3699406977337483e-13,6.8736147541469567e-12,4.3921737360943638e-07
6.587896768426252e-08,0.4235554852485328,4.6718875959307819e-08,1.1098716265752831e-09,3.2913478591099222e-07,4.0057403921330989e-12,1.4262525746165355e-07,0.0,0.0,0.0002421907259030384,2.1291240767401655e-05,154.0,0.0,0.96386751509800572,1.0,18.995989073655679,0.0024143776487308742,4.7540306309265545e-08,0.0089022634001636614,0.012873834380962297,0.0022656425683082941,0.0033082082078710611,7.3434151358294481e-09,4.835672924361372e-05,0.0029347592118403832,5.3267023194396712e-11,0.0019602059129874717,4.2249942895641139e-06,0.00056722127054112577,0.00056550322562243021,2.7819551187274639e-07,1.6812151821474562e-07,1.7977516228738273e-07,0.00046274558920901283,1.4860167690911171e-07,2.3885053138403189e-07,2.4258491397469423e-07,0.0003899422898654178,8.9436104218529062e-09,5.1793326843528803e-13,3.528636044977367e-13,7.2547153660170364e-12,4.7068773948098924e-07
6.705372841134366e-08,0.42355536599900395,4.7592445022189881e-08,1.153359100491606e-09,3.4998602691662444e-07,4.2959898458017911e-12,1.5489640672699764e-07,0.0,0.0,0.00024973430219733339,2.2735197197295919e-05,154.0,0.0,0.96322670178509995,1.0,18.99591145911436,0.0024547717217354385,4.7511373521434883e-08,0.0090316589854834636,0.013077040598105574,0.0023052025868751098,0.0033563386608022319,7.4592984261449474e-09,4.9119843713562213e-05,0.0029861966169042139,5.4041994355348644e-11,0.0020275328403951028,4.2867125790350629e-06,0.00058659981913335212,0.00058475639592957566,2.876659116954128e-07,1.7113828547613382e-07,1.8589516698602111e-07,0.00048418363204612573,1.6056354155909975e-07,2.6011272859887237e-07,2.6425479238960177e-07,0.00040962690338136967,9.3595497840920408e-09,5.2610674041999058e-13,3.6918000020400483e-13,7.6494019744405921e-12,5.0376265233227598e-07
6.82284891384248e-08,0.4235552470421121,4.8461031748822825e-08,1.1976310195688546e-09,3.7169711919552247e-07,4.6007592423719482e-12,1.6796182647014234e-07,0.0,0.0,0.00025734098009414007,2.424610224499666e-05,154.0,0.0,0.96258625133510145,1.0,18.995833557628458,0.0024950754883741742,4.748245666868719e-08,0.0091599087168151728,0.013279145680769487,0.0023447333137417464,0.0034040420573657917,7.5745526171428811e-09,4.9878815488283047e-05,0.0030376028046637982,5.4810089279974273e-11,0.0020958662307653713,4.3478853421705296e-06,0.00060625815042378252,0.00060428186455902867,2.9727018990949592e-07,1.7415322200714271e-07,1.9210168815135395e-07,0.00050621423299147144,1.7322379387541597e-07,2.8282376923546463e-07,2.8740943023560889e-07,0.00042989773666120463,9.7870348847706733e-09,5.3423584133754953e-13,3.8594672608917373e-13,8.0578844573119464e-12,5.3849044239314215e-07
6.940324986550595e-08,0.42355512836389864,4.9324587490599475e-08,1.2426821870229837e-09,3.9428254231548443e-07,4.9204279394956591e-12,1.8185571818444875e-07,0.0,0.0,0.00026500807997591446,2.5825515433996602e-05,154.0,0.0,0.96194617358476864,1.0,18.995755367153006,0.0025352891018867413,4.7453556235818955e-08,0.0092870103909665682,0.013480143799609066,0.0023842347662043264,0.0034513175881662498,7.689174384881201e-09,5.0633622678148234e-05,0.0030889777930897433,5.557129493581501e-11,0.0021651990005486644,4.4085115098779983e-06,0.00062619377796496354,0.00062407681905118884,3.0700696094108831e-07,1.7716632882291997e-07,1.9839383038754374e-07,0.00052884180295414691,1.8660716377516427e-07,3.0705215113016901e-07,3.1211974631782735e-07,0.00045075873966884836,1.0226152488076986e-08,5.4232033673526087e-13,4.0316712718412416e-13,8.4803705189999913e-12,5.7491977556442987e-07
7.057801059258709e-08,0.4235550099506696,5.018306737837712e-08,1.2885073529947658e-09,4.1775643376436632e-07,5.2553731337953018e-12,1.9661294365224856e-07,0.0,0.0,0.00027273293589284567,2.7474981856235779e-05,154.0,0.0,0.96130647818751147,1.0,18.995676885760965,0.0025754127157267179,4.7424672698639641e-08,0.0094129620586654757,0.013680029354608938,0.0024237069619594816,0.0034981645382916667,7.8031605363490114e-09,5.138424425573476e-05,0.0031403216006417435,5.632559981173591e-11,0.0022355240497118011,4.4685901341888933e-06,0.00064640421071766765,0.00064413843478401613,3.1687483324050861e-07,1.801776069679912e-07,2.0477069443694915e-07,0.00055207058995054923,2.0073858549222454e-07,3.3286810855338844e-07,3.3845850894139418e-07,0.00047221364954939938,1.0676986177641034e-08,5.5036000139520266e-13,4.2084442461037893e-13,8.9170656624323703e-12,6.1309963573717018e-07
7.175277131966823e-08,0.4235548917889941,5.1036430069062493e-08,1.3351012179023902e-09,4.421325832514366e-07,5.6059695972257109e-12,2.1226901310706719e-07,0.0,0.0,0.00028051289696777448,2.9196031080805938e-05,154.0,0.0,0.96066717461359419,1.0,18.995598111642007,0.0026154464835529056,4.7395806523978982e-08,0.0095377620220829257,0.013878796974256879,0.0024631499190967731,0.0035445822863887778,7.9165080089964703e-09,5.2130660052730399e-05,0.0031916342462590857,5.7072993903033629e-11,0.0023068342630173056,4.5281203870861139e-06,0.00066688695359975721,0.00066446387556866695,3.2687240957583742e-07,1.8318705751570191e-07,2.1123137736981364e-07,0.00057590467951431571,2.1564318151338041e-07,3.6034360702134546e-07,3.6650033353759296e-07,0.00049426599246373058,1.1139616364221883e-08,5.5835461930110008e-13,4.3898171589446564e-13,9.3681731628479061e-12,6.5307930726021461e-07
7.292753204674938e-08,0.42355477386570306,5.1884637516451246e-08,1.3824584355935025e-09,4.6742442756370694e-07,5.9725894209890054e-12,2.2886007299563614e-07,0.0,0.0,0.00028834532876051883,3.0990176097318537e-05,154.0,0.0,0.96002827215042874,1.0,18.995519043101297,0.0026553905592206512,4.7366958169698739e-08,0.0096614088322622069,0.014076441514620525,0.0025025636560911187,0.0035905703037031568,8.0292138702086359e-09,5.2872850756469563e-05,0.0032429157493511747,5.7813468695984129e-11,0.0023791225112926449,4.587101559286469e-06,0.0006876395080296112,0.00068505029424406703,3.3699828732587183e-07,1.8619468156766061e-07,2.1777497277358943e-07,0.00060034799518060154,2.3134624650092025e-07,3.895523370247124e-07,3.9632167919684023e-07,0.00051691908550176844,1.1614120294851096e-08,5.6630398360126089e-13,4.5758197533865896e-13,9.8338940431967356e-12,6.9490835756292427e-07
7.410229277383052e-08,0.4235546561678896,5.2727654763769903e-08,1.4305736163164358e-09,4.9364504596180766e-07,6.355601767109043e-12,2.4642289336154926e-07,0.0,0.0,0.00029622761459102329,3.2858912294407732e-05,154.0,0.0,0.95938977990295093,1.0,18.995439678558235,0.0026952450967732016,4.7338128084715455e-08,0.0097839012864571941,0.01427295805832934,0.0025419481917952269,0.00363612815308573,8.1412753167259907e-09,5.3610797906116108e-05,0.003294166129788095,5.8547017151843669e-11,0.0024523816526889715,4.6455330589796521e-06,0.00070865937246390536,0.00070589483327013192,3.4725105877246029e-07,1.8920048025318407e-07,2.2440057094184852e-07,0.00062540429904332534,2.4787323121687747e-07,4.2056970669002915e-07,4.2800084412271661e-07,0.00054017603867168474,1.2100572063405988e-08,5.7420789656764862e-13,4.7664805444729019e-13,1.0314427051165584e-11,7.3863661993931429e-07
7.527705350091166e-08,0.42355453868290655,5.3565449755628442e-08,1.479441329528325e-09,5.2080715609992836e-07,6.7553726277613628e-12,2.6499485487223458e-07,0.0,0.0,0.00030415715682082797,3.4803716473778274e-05,154.0,0.0,0.95875170679408461,1.0,18.995360016545071,0.0027350102504330896,4.7309316709020726e-08,0.0099052384253834058,0.014468341913463759,0.0025813035454320616,0.0036812554879667959,8.2526896740119504e-09,5.4344483888499948e-05,0.0033453854078912037,5.9273633690328611e-11,0.002526604533928928,4.7034144105254121e-06,0.00072994404292955548,0.00072699462531934948,3.5762931139206725e-07,1.9220445472874297e-07,2.3110725906269406e-07,0.00065107719238397248,2.6524972646357979e-07,4.5347283339034259e-07,4.6161796002174623e-07,0.00056403975696221937,1.2599042622585385e-08,5.820661695512802e-13,4.9618268240760104e-13,1.0809968637806324e-11,7.8431417649981553e-07
7.64518142279928e-08,0.4235544213983653,5.4397993167331547e-08,1.5290561065558848e-09,5.4892311045432118e-07,7.1722645924431798e-12,2.8461393551070235e-07,0.0,0.0,0.00031213137809241653,3.6826045900147225e-05,154.0,0.0,0.95811406156528656,1.0,18.995280055705628,0.0027746861745935538,4.7280524473703856e-08,0.010025419530385186,0.014662588612353859,0.0026206297365873234,0.0037259520512988795,8.363454395567519e-09,5.5073891933605044e-05,0.0033965736044237623,5.9993314172596991e-11,0.0026017839915430893,4.7607452531104765e-06,0.00075149101354963577,0.00074834679386644154,3.6813162814630734e-07,1.9520660617741085e-07,2.3789412140652488e-07,0.00067737011637048958,2.8350144705468786e-07,4.8834053432198509e-07,4.9725498544414063e-07,0.00058851294247533456,1.3109599797259481e-08,5.8987862293396347e-13,5.1618846662370161e-13,1.1320712937744585e-11,8.3199134129659321e-07
7.762657495507395e-08,0.4235543043021356,5.5225258249714209e-08,1.5794124431229281e-09,5.7800489324486937e-07,7.6066366230563579e-12,3.0531869695329595e-07,0.0,0.0,0.0003201477225260775,3.8927337387368872e-05,154.0,0.0,0.95747685277717376,1.0,18.995199794793905,0.0028142730238100047,4.7251751800988139e-08,0.01014444412052236,0.014855693910289482,0.002659926785201949,0.0037702176744697394,8.4735670621964196e-09,5.5799006109728275e-05,0.0034477307405816077,6.0706055883743785e-11,0.0026779128530946402,4.8175253393668802e-06,0.00077329777706309501,0.00076994845377583744,3.7875658777145023e-07,1.982069358083142e-07,2.447602395131162e-07,0.00070428635282476315,3.0265421583042593e-07,5.2525331606485777e-07,5.3499569809119763e-07,0.00061359809662639517,1.3632308299164538e-08,5.9764508607639154e-13,5.3666789330273214e-13,1.184685175094266e-11,8.8171864362812611e-07
7.880133568215509e-08,0.4235541873823426,5.604722068786102e-08,1.6305048017571508e-09,6.0806411783423884e-07,8.0588438369647231e-12,3.2714827065441383e-07,0.0,0.0,0.00032820365687397432,4.1109006420973727e-05,154.0,0.0,0.9568400888102272,1.0,18.995119232672696,0.0028537709527915256,4.7222999104263703e-08,0.010262311949579965,0.015047653784144237,0.002699194711564646,0.003814052276186768,8.5830253812212213e-09,5.6519811318319092e-05,0.0034988568379838831,6.1411857514836739e-11,0.0027549839383918793,4.8737545339533838e-06,0.00079536182533809438,0.00079179671188669021,3.8950276506677644e-07,2.012054448560858e-07,2.5170469237795498e-07,0.00073182902505713847,3.2273394773024119e-07,5.642933631440225e-07,5.7492568610551658e-07,0.00063929752240906234,1.4167229742912391e-08,6.0536539726284859e-13,5.5762332809221318e-13,1.2388574525992433e-11,9.335468115285075e-07
7.997609640923623e-08,0.42355407062736683,5.686385847223992e-08,1.6823276140873714e-09,6.3911202458917541e-07,8.5292372980753488e-12,3.5014234365890022e-07,0.0,0.0,0.00033629667163119221,4.3372446317295104e-05,154.0,0.0,0.95620377786557453,1.0,18.995038368312102,0.0028931801163924256,4.7194266788119507e-08,0.010379023003004455,0.015238464430915496,0.0027384335363044572,0.0038574558613340302,8.6918271856498661e-09,5.7236293288492985e-05,0.0035499519186637987,6.2110719144517411e-11,0.0028329900606881824,4.9294328121016243e-06,0.00081768064987880712,0.00081388866759517394,4.003687311814796e-07,2.0420213458032011e-07,2.5872655663766021e-07,0.00076000109876638217,3.437666339356826e-07,6.0554452561082014e-07,6.1713233836063008e-07,0.00066561332672207616,1.4714422663283934e-08,6.1303940364253268e-13,5.7905701676690411e-13,1.2946068344912918e-11,9.8752675544672098e-07
8.232561786339852e-08,0.42355383756664894,5.8481082896303986e-08,1.7881421847274778e-09,7.0421697245004164e-07,9.525965773628037e-12,3.9978542625915099e-07,0.0,0.0,0.00035258402932417858,4.8150096420937713e-05,154.0,0.0,0.95493254695628471,1.0,18.99487572928107,0.0029717327675455357,4.7136864872220759e-08,0.010608975864005103,0.015616623922284889,0.0028168239650890009,0.0039429704252367656,8.9074532057441693e-09,5.8656234532590941e-05,0.0036520491200049141,6.3487629537706831e-11,0.0029917786435920885,5.0391370638349975e-06,0.00086307259493055284,0.00085879203563960611,4.224542979228443e-07,2.1019006121812574e-07,2.7299881519720146e-07,0.00081824453135572004,3.8879512085264017e-07,6.9502384091227523e-07,7.0873412714850881e-07,0.00072010153257634209,1.5845841789457802e-08,6.2824793451926203e-13,6.2336754408733822e-13,1.4109105532385274e-11,1.1021464291582194e-06
