Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270)
3.348197946167751e-10,1.1454696756375689,1.4366540592828665e-10,9.5168052920620881e-15,9.5054201631572214e-15,1.8140898971261679e-22,1.1387444838995053e-17,0.0,0.0,1.815764709492708e-09,9.2615723194432219e-16,154.0,0.0,0.99974109826647928,1.0,18.999995831440359,2.6485009857203166e-05,1.9149843202017298e-07,5.3730242981685535e-05,5.7809564428917174e-05,4.7725504742255846e-05,4.102860013247491e-06,9.8169827778415435e-12,6.3873980271416316e-08,6.8731276793207756e-05,5.4442835102768659e-14,2.350668549946373e-08,2.2584468979027398e-08,1.5801266320545321e-08,1.5801266320545321e-08
3.4592408308872757e-10,1.1454696745971467,1.4842621577619397e-10,1.015825251668388e-14,1.0145697355181787e-14,2.0663745142485767e-22,1.255780009664283e-17,0.0,0.0,1.9379626533002821e-09,1.0460168741381454e-15,154.0,0.0,0.99973251311657163,1.0,18.999995670950952,2.7362990320824504e-05,1.9149703115389624e-07,5.5488168058545895e-05,5.9726297405276808e-05,4.9310614750982894e-05,4.2611025767689371e-06,1.0142474517170307e-11,6.5998290813140419e-08,7.101416460420049e-05,5.654263250920236e-14,2.5091445532224244e-08,2.3736368232398649e-08,1.7212377342667599e-08,1.7212377342667599e-08
3.5702837156068006e-10,1.1454696735570857,1.531869827597347e-10,1.0820609574610331e-14,1.0806806885510675e-14,2.3441119222148417e-22,1.3805682990358147e-17,0.0,0.0,2.0641453404228664e-09,1.177095930236016e-15,154.0,0.0,0.99972392804352228,1.0,18.99999551044219,2.8240945489405411e-05,1.9149563029979301e-07,5.7245958315076096e-05,6.1642997447279506e-05,5.0895708161624887e-05,4.4193605562401805e-06,1.04679606587989e-11,6.8122564821721883e-08,7.3297035703633422e-05,5.8642634477601518e-14,2.6727878506619962e-08,2.490016438397113e-08,1.8694040207210207e-08,1.8694040207210207e-08
3.6813266003263254e-10,1.1454696725174247,1.5794771743482574e-10,1.1503876300950279e-14,1.1488746108718672e-14,2.6489597913646998e-22,1.5133576189464372e-17,0.0,0.0,2.194312559828788e-09,1.3200698565115709e-15,154.0,0.0,0.99971534304733178,1.0,18.999995349919331,2.9118875363524831e-05,1.9149422945786328e-07,5.9003619033725082e-05,6.3559664554962064e-05,5.2480784974334949e-05,4.577628677161966e-06,1.0793441202735002e-11,7.0246802297211013e-08,7.5579890091673858e-05,6.0742771018023921e-14,2.8415982649188496e-08,2.6075146715569963e-08,2.0246957918659478e-08,2.0246957918659478e-08
3.7923694850458503e-10,1.145469671478195,1.6270842972448e-10,1.2208052575779854e-14,1.219151242468309e-14,2.9826280945923712e-22,1.6543962096303743e-17,0.0,0.0,2.3284640933892248e-09,1.475633699481832e-15,154.0,0.0,0.99970675812800069,1.0,18.999995189386564,2.999677994376169e-05,1.9149282862810721e-07,6.0761154394131557e-05,6.5476298728361134e-05,5.4065845189266235e-05,4.7359027675412357e-06,1.1118916148986057e-11,7.2371003239656476e-08,7.7862727768487856e-05,6.2842986770228003e-14,3.0155756186502987e-08,2.7260646824280343e-08,2.1871791477883143e-08,2.1871791477883143e-08
3.903412369765375e-10,1.1454696704394238,1.6746912895654213e-10,1.2933138321438432e-14,1.2915103275874538e-14,3.3468791055627074e-22,1.8039322851467129e-17,0.0,0.0,2.4665997172985577e-09,1.6445020912997584e-15,154.0,0.0,0.99969817328552957,1.0,18.999995028847184,3.0874659230694931e-05,1.9149142781052505e-07,6.2518567710356712e-05,6.7392899967513444e-05,5.5650888806571891e-05,4.8941795207100668e-06,1.1444385497559261e-11,7.4495167649105452e-08,8.0145548734240188e-05,6.4943237856399885e-14,3.1947197345172088e-08,2.8456036062229934e-08,2.3569162389374524e-08,2.3569162389374524e-08
4.0144552544849e-10,1.1454696694011306,1.7222982389901056e-10,1.3679133499995681e-14,1.3659516144819135e-14,3.7435273970608855e-22,1.9622140338690889e-17,0.0,0.0,2.6087192031452594e-09,1.8274092452098772e-15,154.0,0.0,0.99968958851991929,1.0,18.999994868303805,3.1752513224903463e-05,1.9149002700511676e-07,6.4275861608490816e-05,6.9309468272455801e-05,5.7235915826405086e-05,5.0524563177585292e-06,1.1769849248461677e-11,7.6619295525603999e-08,8.2428352989094556e-05,6.7043489524926986e-14,3.3790304351839994e-08,2.966072314984538e-08,2.5339655007329932e-08,2.5339655007329932e-08
4.125498139204425e-10,1.1454696683633336,1.7699052279321193e-10,1.4446038110871401e-14,1.442474855171378e-14,4.1744398394398883e-22,2.1294896189456078e-17,0.0,0.0,2.754822318754533e-09,2.025108951042546e-15,154.0,0.0,0.99968100383117009,1.0,18.999994707758514,3.263034192696621e-05,1.9148862621188261e-07,6.6033038165421137e-05,7.1226003643224867e-05,5.882092624891893e-05,5.2107310887985997e-06,1.2095307401700184e-11,7.8743386869197208e-08,8.4711140533213467e-05,6.9143714309440266e-14,3.5685075433186333e-08,3.0874151940313927e-08,2.718381873861975e-08,2.718381873861975e-08
4.23654102392395e-10,1.1454696673260458,1.8175123338505663e-10,1.523385218859237e-14,1.5210798052178732e-14,4.6415355991425525e-22,2.3060071787320663e-17,0.0,0.0,2.9049088288873015e-09,2.2383745707491927e-15,154.0,0.0,0.99967241921928285,1.0,18.999994547212932,3.3508145337462048e-05,1.9148722543082274e-07,6.7790099023261839e-05,7.3142506079857503e-05,6.04059200742666e-05,5.3690021985607632e-06,1.2420759957281563e-11,8.0867441679929325e-08,8.6993911366758508e-05,7.1243890510738856e-14,3.7631508815926295e-08,3.2095799316919267e-08,2.910217011804174e-08,2.910217011804174e-08
4.3475839086434746e-10,1.1454696662892796,1.8651196295447207e-10,1.6042575800679364e-14,1.6017662235140594e-14,5.1467861372892614e-22,2.4920148271998021e-17,0.0,0.0,3.0589784958143268e-09,2.467999033981809e-15,154.0,0.0,0.9996638346842579,1.0,18.999994386668366,3.4385923456969866e-05,1.9148582466193719e-07,6.954704548265214e-05,7.5058975582390479e-05,6.1990897302601234e-05,5.5272683531183655e-06,1.2746206915212474e-11,8.2991459957843984e-08,8.9276665489890263e-05,7.3344000959069313e-14,3.9629602726810541e-08,3.3325173216114793e-08,3.1095194762336492e-08,3.1095194762336492e-08
4.4586267933629995e-10,1.1454696652530452,1.9127271834306678e-10,1.6872209045660495e-14,1.6845338720841884e-14,5.6922152083241379e-22,2.6877606543189056e-17,0.0,0.0,3.2170310797670021e-09,2.7147948337100827e-15,154.0,0.0,0.99965525022609591,1.0,18.999994226125828,3.5263676286068532e-05,1.9148442390522617e-07,7.1303878575182297e-05,7.6975412150860601e-05,6.3575857934076023e-05,5.6855285274795196e-06,1.3071648275499492e-11,8.5115441702984052e-08,9.1559402902768381e-05,7.5444032053306801e-14,4.1679355392625185e-08,3.4561810772751117e-08,3.3163349206488374e-08,3.3163349206488374e-08
4.5696696780825243e-10,1.145469664217349,1.9603350598011865e-10,1.7722752051204408e-14,1.7693825158970663e-14,6.2798988587090896e-22,2.8934927264180833e-17,0.0,0.0,3.3790663392865313e-09,2.9795940218727909e-15,154.0,0.0,0.99964666584479744,1.0,18.999994065586133,3.6141403825336931e-05,1.9148302316068977e-07,7.3060599118659816e-05,7.8891815785304869e-05,6.5160801968844055e-05,5.8437819103353586e-06,1.3397084038149165e-11,8.723938691539228e-08,9.3842123605551684e-05,7.7543973027792227e-14,4.3780765040191834e-08,3.5805276580420748e-08,3.530706262859113e-08,3.530706262859113e-08
4.680712562802049e-10,1.1454696631822,2.0079433190701392e-10,1.8594204972364432e-14,1.8563119226901364e-14,6.9119654256539384e-22,3.1094590865228659e-17,0.0,0.0,3.5450840315039214e-09,3.2632482050653049e-15,154.0,0.0,0.99963808154036304,1.0,18.999993905049934,3.701910607535389e-05,1.9148162242832815e-07,7.481720776076676e-05,8.0808186485760119e-05,6.6745729407058501e-05,6.0020278604145804e-06,1.372251420316793e-11,8.9363295595110819e-08,9.6124827598398263e-05,7.9643815373179187e-14,4.5933829896367588e-08,3.705516105739186e-08,3.752673847167414e-08,3.752673847167414e-08
4.791755447521574e-10,1.1454696621476022,2.0555520180024461e-10,1.9486567989926016e-14,1.9453218628039095e-14,7.590595535872829e-22,3.3359077546736743e-17,0.0,0.0,3.7150839123715924e-09,3.5666285402592548e-15,154.0,0.0,0.99962949731279327,1.0,18.999993744517717,3.7896783036698251e-05,1.9148022170814138e-07,7.6573705014665775e-05,8.2724524252263389e-05,6.8330640248872546e-05,6.16026587088775e-06,1.4047938770562225e-11,9.1487167742181572e-08,9.8407514881465339e-05,8.1743552364096938e-14,4.8138548188045007e-08,3.831107891003624e-08,3.9822755969855375e-08,3.9822755969855375e-08
4.902798332241099e-10,1.145469661113561,2.1031612099304753e-10,2.0399841308851597e-14,2.0364121090261601e-14,8.3180221043595666e-22,3.5730867282248624e-17,0.0,0.0,3.8890657368529936e-09,3.8906257305440054e-15,154.0,0.0,0.9996209131620889,1.0,18.999993583989905,3.8774434709948849e-05,1.9147882100012968e-07,7.8330091287635034e-05,8.4640829084851665e-05,6.9915534494439292e-05,6.3184955407408202e-06,1.4373357740338449e-11,9.3611003356646427e-08,0.0001006901854549095,8.3843178679291554e-14,5.0394918142152096e-08,3.9572667688126102e-08,4.21954715842175e-08,4.21954715842175e-08
5.013841216960624e-10,1.1454696600800816,2.1507709449575481e-10,2.1334025156817959e-14,2.1295824364453785e-14,9.0965303331764834e-22,3.8212439821257321e-17,0.0,0.0,4.06702925907383e-09,4.2361500208842129e-15,154.0,0.0,0.99961232908825026,1.0,18.999993423466801,3.9652061095684493e-05,1.9147742030429317e-07,8.0086366903341183e-05,8.6557100983562053e-05,7.1500412143911938e-05,6.4767165525094506e-06,1.4698771112502951e-11,9.5734802438546822e-08,0.00010297283931888662,8.5942690106171508e-14,5.2702937985652373e-08,4.0839586427177682e-08,4.4645220353097269e-08,4.4645220353097269e-08
5.12488410168015e-10,1.1454696590471667,2.1983812701493076e-10,2.2289119782840539e-14,2.2248326223129495e-14,9.9284577102523077e-22,4.0806274691845505e-17,0.0,0.0,4.2489742324426098e-09,4.6041311938959354e-15,154.0,0.0,0.99960374509127803,1.0,18.99999326294866,4.0529662194483991e-05,1.9147601962063198e-07,8.1842532119061196e-05,8.8473339948431673e-05,7.3085273197443627e-05,6.6349286550631803e-06,1.5024178887062077e-11,9.7858564987924116e-08,0.000105255476473552,8.8042083312362369e-14,5.5062605945544796e-08,4.2111514372551809e-08,4.7172317161804362e-08,4.7172317161804362e-08
5.235926986399675e-10,1.1454696580148207,2.2459922297137265e-10,2.3265125455979389e-14,2.3221624459135054e-14,1.0816194008184642e-21,4.3514851203166455e-17,0.0,0.0,4.434900409749332e-09,4.9955185656434358e-15,154.0,0.0,0.99959516117117275,1.0,18.999993102435688,4.1407238006926151e-05,1.9147461894914619e-07,8.3598587139354288e-05,9.0389545979497715e-05,7.4670117655187515e-05,6.7931316499387702e-06,1.5349581064022171e-11,9.9982291004819735e-08,0.00010753809691906034,9.0141355664357094e-14,5.7473920248863769e-08,4.3388149779848275e-08,4.9777057936920187e-08,4.9777057936920187e-08
5.458012755838725e-10,1.145469655951842,2.3412162154842844e-10,2.5279871113022041e-14,2.5230601329122857e-14,1.2768913873142304e-21,4.92861453034586e-17,0.0,0.0,4.8186953846897394e-09,5.8524068117402853e-15,154.0,0.0,0.9995779935615654,1.0,18.999992781425817,4.3162313775053525e-05,1.914718176427015e-07,8.7110367206990683e-05,9.4221859240367989e-05,7.7839756783924465e-05,7.1095097274803758e-06,1.6000368625170514e-11,1.0422963344133088e-07,0.00011210328768322187,9.433952998770147e-14,6.2451480794096434e-08,4.5954424525103152e-08,5.5220566802028832e-08,5.5220566802028832e-08
5.657889948333869e-10,1.1454696540971296,2.4269203629861869e-10,2.7164661053636503e-14,2.7109782355157838e-14,1.4742272914366712e-21,5.4897594431368504e-17,0.0,0.0,5.1777240895499798e-09,6.7135787593962666e-15,154.0,0.0,0.99956254297580949,1.0,18.999992492535849,4.4741795492832282e-05,1.9146929650854253e-07,9.027059371721744e-05,9.7670828541917073e-05,8.0692375243729921e-05,7.3942175915611418e-06,1.658605828647868e-11,1.0805211669351722e-07,0.00011621190222719109,9.8117456871668019e-14,6.7107897993660112e-08,4.8277495016749532e-08,6.038788598353689e-08,6.038788598353689e-08
5.857767140829014e-10,1.1454696522442949,2.5126271396374149e-10,2.9117207766184137e-14,2.9056310125871025e-14,1.6936008177530583e-21,6.0919354916910974e-17,0.0,0.0,5.5496480296442799e-09,7.6662429006043526e-15,154.0,0.0,0.99954709263911135,1.0,18.999992203664245,4.6321195291814112e-05,1.914667754138337e-07,9.3430464921714901e-05,0.00010111969113852325,8.354493993556475e-05,7.6788943122252201e-06,1.7171729811664146e-11,1.1187448158110371e-07,0.00012032046263587374,1.0189497049852498e-13,7.1931621774386068e-08,5.0611881470916638e-08,6.5810619273929331e-08,6.5810619273929331e-08
6.057644333324159e-10,1.1454696503933446,2.5983367200560701e-10,3.1137513399901714e-14,3.1070172359358594e-14,1.9365947187122925e-21,6.7365878451446926e-17,0.0,0.0,5.9344657489798092e-09,8.7166413951838134e-15,154.0,0.0,0.99953164255147464,1.0,18.999991914811293,4.7900513175374156e-05,1.9146425435857683e-07,9.6589981131617986e-05,0.00010456844703040532,8.6397450860322227e-05,7.963539612541948e-06,1.775738320076375e-11,1.1569672810433061e-07,0.00012442896891015479,1.0567206719354241e-13,7.6922641797621348e-08,5.2956377481919533e-08,7.1489940519782821e-08,7.1489940519782821e-08
6.257521525819303e-10,1.145469648544289,2.6840492599607538e-10,3.3225580234641193e-14,3.3151356907205432e-14,2.2048466233646662e-21,7.4251614580280285e-17,0.0,0.0,6.3321757888852716e-09,9.8712211256041066e-15,154.0,0.0,0.99951619271290204,1.0,18.99999162597716,4.947974914688742e-05,1.914617333427719e-07,9.9749142557364198e-05,0.0001080170962177827,8.9249908018895546e-05,8.2481533159908941e-06,1.8343018453814386e-11,1.195188562634389e-07,0.00012853742105091543,1.0944874461438321e-13,8.2080947725085215e-08,5.5309902324645063e-08,7.7426898178946705e-08,7.7426898178946705e-08
6.457398718314448e-10,1.1454696466971341,2.7697648981448478e-10,3.5381410666673149e-14,3.5299851740262624e-14,2.5000490349400099e-21,8.1591010729512078e-17,0.0,0.0,6.7427766884339201e-09,1.1136633618871388e-14,154.0,0.0,0.99950074312339754,1.0,18.999991337161966,5.1058903209728795e-05,1.9145921236641893e-07,0.00010290794934530657,0.00011146563870087541,9.2102311412177953e-05,8.5327353098839065e-06,1.8928635570852947e-11,1.2334086605866946e-07,0.00013264581905903324,1.1322500126573212e-13,8.7406529218869285e-08,5.7671487822363087e-08,8.3622428417270013e-08,8.3622428417270013e-08
6.657275910809593e-10,1.1454696448518857,2.8554837582431801e-10,3.7605007195982823e-14,3.7515644935920541e-14,2.8239493283805122e-21,8.9398512229979561e-17,0.0,0.0,7.1662669847744862e-09,1.2519734968663335e-14,154.0,0.0,0.99948529378296402,1.0,18.999991048365775,5.2637975367273057e-05,1.9145669142952025e-07,0.00010606640160229306,0.00011491407447990399,9.4954661041062694e-05,8.8172855208151941e-06,1.9514234551916476e-11,1.2716275749026355e-07,0.00013675416293538269,1.1700083617353194e-13,9.2899375941437496e-08,6.0040266597262359e-08,9.0077366827975153e-08,9.0077366827975153e-08
6.857153103304737e-10,1.1454696430085496,2.9412059503153138e-10,3.9896372414885107e-14,3.9798724666703365e-14,3.1783497478163371e-21,9.7688562338619449e-17,0.0,0.0,7.6026452133844769e-09,1.4027585757503011e-14,154.0,0.0,0.99946984469160494,1.0,18.999990759588648,5.421696562289484e-05,1.9145417053207629e-07,0.00010922449941025636,0.00011836240355508974,9.7806956906443018e-05,9.1018039000966642e-06,2.0099815397042074e-11,1.3098453055846364e-07,0.00014086245268083556,1.2077624869171594e-13,9.8559477555626005e-08,6.2415461542277942e-08,9.6792458934355564e-08,9.6792458934355564e-08
7.057030295799882e-10,1.14546964116713,3.0269315722577036e-10,4.2255508997869762e-14,4.2149079190096404e-14,3.5651074039892867e-21,1.0647560225742817e-16,0.0,0.0,8.0519099082643161e-09,1.5667450979052681e-14,154.0,0.0,0.99945439584932361,1.0,18.999990470830621,5.5795873979968688e-05,1.914516496740863e-07,0.0001123822428337606,0.00012181062592665439,0.00010065919900921219,9.3862904162325285e-06,2.0685378106266907e-11,1.3480618526351241e-07,0.00014497068829626107,1.2455123840235047e-13,1.0438682372464336e-07,6.4796376431955933e-08,1.0376836955728667e-07,1.0376836955728667e-07
7.256907488295027e-10,1.1454696393276311,3.1126607110682088e-10,4.4682419692508852e-14,4.4566696839437487e-14,3.9861342716196817e-21,1.1577407115034802e-16,0.0,0.0,8.5140596021007709e-09,1.7446799960446694e-14,154.0,0.0,0.99943894725612337,1.0,18.999990182091711,5.737470044186904e-05,1.9144912885555275e-07,0.00011553963192496912,0.00012525874159482038,0.00010351138735026346,9.6707450499701143e-06,2.1270922679628258e-11,1.3862772160565268e-07,0.00014907886978252622,1.283258050499631e-13,1.1038140411207042e-07,6.718238751542692e-08,1.1100569120324751e-07,1.1100569120324751e-07
7.456784680790171e-10,1.145469637490056,3.1983934439800275e-10,4.7177107311303298e-14,4.7051566015749413e-14,4.4433971867198674e-21,1.2559840615831873e-16,0.0,0.0,8.9890928264121699e-09,1.9373306284684201e-14,154.0,0.0,0.99942349891200755,1.0,18.999989893371929,5.8953445011970168e-05,1.9144660807647666e-07,0.00011869666672786835,0.00012870675055981081,0.00010636352193049006,9.9551677900928351e-06,2.185644911716356e-11,1.4244913958512891e-07,0.00015318699714049591,1.3209994848571496e-13,1.1654320838186051e-07,6.9572935977553815e-08,1.1850495158617731e-07,1.1850495158617731e-07
7.656661873285316e-10,1.1454696356544083,3.2841298394792399e-10,4.9739574724366401e-14,4.9603675180411169e-14,4.9389178438543683e-21,1.3596304241269431e-16,0.0,0.0,9.4770081116759872e-09,2.1454847713047684e-14,154.0,0.0,0.99940805081697914,1.0,18.999989604671278,6.053210769364628e-05,1.9144408733685653e-07,0.00012185334728158931,0.0001321546528218492,0.00010921560275078535,1.0239558630113672e-05,2.2441957418910232e-11,1.4627043920218563e-07,0.00015729507037103347,1.3587366862352591e-13,1.2287222619833927e-07,7.1967521173979425e-08,1.2626662037727049e-07,1.2626662037727049e-07
7.856539065780461e-10,1.1454696338206904,3.3698699582164584e-10,5.236982485286934e-14,5.2223012848592176e-14,5.4747727933496706e-21,1.468824130471727e-16,0.0,0.0,9.9778039874370344e-09,2.3699506107555457e-14,154.0,0.0,0.99939260297104182,1.0,18.999989315989772,6.2110688490271427e-05,1.9144156663669501e-07,0.00012500967362232752,0.00013560244838115986,0.00011206762981204255,1.0523917566368244e-05,2.3027447584905864e-11,1.5009162045706776e-07,0.00016140308947500037,1.3964696541477264e-13,1.2936844722620481e-07,7.4365694570441572e-08,1.3429111525229365e-07,1.3429111525229365e-07
8.056416258275605e-10,1.145469631988905,3.4556138538228779e-10,5.5067860663173868e-14,5.4909567583375582e-14,6.0530934384554276e-21,1.5837094920838207e-16,0.0,0.0,1.0491478982399094e-08,2.6115567353449132e-14,154.0,0.0,0.9993771553741988,1.0,18.999989027327405,6.368918740521955e-05,1.9143904597599377e-07,0.00012816564578417038,0.00013905013723796765,0.00011491960311515492,1.0808244597199246e-05,2.3612919615188191e-11,1.5391268335002136e-07,0.00016551105445325681,1.4341983883746307e-13,1.360318611305276e-07,7.6767054317792348e-08,1.4257880730477853e-07,1.4257880730477853e-07
8.25629345077075e-10,1.1454696301590537,3.5413615736408774e-10,5.7833685161579972e-14,5.7663327990497379e-14,6.6760660324595908e-21,1.7044308006526784e-16,0.0,0.0,1.1018031624505343e-08,2.8711521281720823e-14,154.0,0.0,0.99936170802645341,1.0,18.999988738684188,6.5267604441864504e-05,1.914365253547506e-07,0.00013132126379955146,0.00014249771939249797,0.00011777152266101583,1.1092539722512354e-05,2.4198373509794978e-11,1.577336278812935e-07,0.00016961896530666163,1.4719228889034456e-13,1.4286245757675073e-07,7.9171240395202424e-08,1.511300258923226e-07,1.511300258923226e-07
8.456170643265894e-10,1.1454696283311394,3.6271131593786492e-10,6.0667301389619747e-14,6.0484282713632918e-14,7.3459316757593791e-21,1.8311323281741196e-16,0.0,0.0,1.1557460441010892e-08,3.1496061591669831e-14,154.0,0.0,0.99934626092780898,1.0,18.999988450060115,6.6845939603580001e-05,1.9143400477296794e-07,0.00013447652769974712,0.00014594519484497698,0.00012062338845051854,1.1376802943289039e-05,2.4783809268764066e-11,1.6155445405113067e-07,0.00017372682203607259,1.5096431558644218e-13,1.4986022623068971e-07,8.1577930258289623e-08,1.5994506297903732e-07,1.5994506297903732e-07
8.656047835761039e-10,1.145469626505163,3.7128686476970062e-10,6.3568712419839251e-14,6.3372420430172332e-14,8.0649863128902459e-21,1.9639583270240064e-16,0.0,0.0,1.2109763958548093e-08,3.4478085773478641e-14,154.0,0.0,0.99933081407826874,1.0,18.999988161455189,6.8424192893739604e-05,1.9143148423064847e-07,0.00013763143751536192,0.00014939256359563138,0.00012347520048455634,1.1661034261109319e-05,2.5369226892133543e-11,1.6537516185978118e-07,0.00017783462464234632,1.5473591894672171e-13,1.5702515675853256e-07,8.3986834938182946e-08,1.6902417702803062e-07,1.6902417702803062e-07
8.855925028256184e-10,1.145469624681126,3.7986280707352508e-10,6.6537921352018629e-14,6.6327729847435107e-14,8.8355807295149952e-21,2.1030530300233557e-16,0.0,0.0,1.2674940703184272e-08,3.7666695030805631e-14,154.0,0.0,0.999315367477836,1.0,18.999987872869415,7.0002364315716834e-05,1.9142896372778935e-07,0.00014078599327662744,0.00015283982564468849,0.00012632695876402256,1.1945233677860446e-05,2.595462637994152e-11,1.6919575130749432e-07,0.0001819423731263386,1.5850709899622452e-13,1.643572388268399e-07,8.6397695545685686e-08,1.7836759648969433e-07,1.7836759648969433e-07
9.055802220751328e-10,1.1454696228590302,3.8843914565822289e-10,6.9574931309786488e-14,6.9350199699279613e-14,9.6601205493753689e-21,2.2485606504957615e-16,0.0,0.0,1.3252989200472426e-08,4.1071194203400024e-14,154.0,0.0,0.99929992112651411,1.0,18.999987584302783,7.1580453872885011e-05,1.9142644326439236e-07,0.00014394019501350167,0.00015628698099237615,0.00012917866328981058,1.2229401195644241e-05,2.6540007732226072e-11,1.7301622239451846e-07,0.00018605006748890438,1.6227785576284238e-13,1.7185646210254486e-07,8.8810280139844275e-08,1.8797552292640722e-07,1.8797552292640722e-07
9.255679413246473e-10,1.1454696210388764,3.9701588296982463e-10,7.2679745437587721e-14,7.2439818743066911e-14,1.0541066231208278e-20,2.4006253823179159e-16,0.0,0.0,1.3843907975496353e-08,4.4701091689743304e-14,154.0,0.0,0.99928447502430617,1.0,18.999987295755297,7.3158461568617427e-05,1.9142392284046152e-07,0.00014709404275569475,0.00015973402963892293,0.00013203031406281359,1.2513536816756986e-05,2.712537094902561e-11,1.7683657512110364e-07,0.00019015770773089794,1.6604818927704591e-13,1.7952281625295321e-07,9.1224380923255893e-08,1.9784813381121329e-07,1.9784813381121329e-07
9.455556605741619e-10,1.1454696192206657,4.0559302112930254e-10,7.5852366897967616e-14,7.5596575756941238e-14,1.1480933065628594e-20,2.5593913999639656e-16,0.0,0.0,1.4447695552911174e-08,4.8566099369714144e-14,154.0,0.0,0.99926902917121574,1.0,18.999987007226949,7.4736387406287155e-05,1.9142140245599352e-07,0.00015024753653272084,0.00016318097158455805,0.00013488191108392502,1.2797640543643496e-05,2.7710716030378651e-11,1.8065680948750155e-07,0.00019426529385317275,1.6981809957127431e-13,1.8735629094574343e-07,9.3639811729512644e-08,2.0798558503498489e-07,2.0798558503498489e-07
9.655433798236764e-10,1.1454696174043988,4.1417056196643697e-10,7.9092798869138352e-14,7.8820459537393706e-14,1.2482291171980334e-20,2.7250028585443481e-16,0.0,0.0,1.5064350456979878e-08,5.2676132527271724e-14,154.0,0.0,0.99925358356724603,1.0,18.999986718717746,7.6314231389267259e-05,1.9141888211098905e-07,0.0001534006763739725,0.00016662780682951124,0.00013773345435403822,1.3081712378826649e-05,2.8296042976323495e-11,1.8447692549396289e-07,0.00019837282585658176,1.735875866790069e-13,1.9535687584896658e-07,9.6056405771874427e-08,2.1838801315291139e-07,2.1838801315291139e-07
9.85531099073191e-10,1.1454696155900765,4.2274850705016257e-10,8.2401044542799067e-14,8.2111458897079803e-14,1.3547765495157804e-20,2.8976038938396908e-16,0.0,0.0,1.569387121160594e-08,5.7041309773155013e-14,154.0,0.0,0.99923813821240037,1.0,18.999986430227686,7.7891993520930555e-05,1.9141636180545365e-07,0.0001565534623087756,0.0001700745353740129,0.00014058494387404646,1.3365752324857492e-05,2.888135178689889e-11,1.8829692314073923e-07,0.00020248030374197745,1.7735665063409558e-13,2.0352456063104644e-07,9.8474013625992506e-08,2.2905553739744334e-07,2.2905553739744334e-07
9.999999999999999e-10,1.1454696137776998,4.2895824478100665e-10,8.4838163351493691e-14,8.4535649538798113e-14,1.4360572722471614e-20,3.0269907906834673e-16,0.0,0.0,1.6157601549274893e-08,6.0366253456628953e-14,154.0,0.0,0.99922695763700342,1.0,18.99998622140469,7.9034067957856345e-05,1.9141453740726039e-07,0.00015883551026980831,0.00017256951954448084,0.00014264907377877498,1.3571345975337147e-05,2.9305039397936403e-11,1.9106210563577851e-07,0.00020545363025930389,1.8008477260512856e-13,2.0954131880978904e-07,1.0022465084205946e-07,2.3694311341611544e-07,2.3694311341611544e-07
1.0055188183227056e-09,1.1454696137776998,4.3132685771575482e-10,8.5777107122182852e-14,8.5469562662864437e-14,1.4680035802398425e-20,3.0773386223302868e-16,0.0,0.0,1.6336256340362436e-08,6.1671952967599235e-14,154.0,0.0,0.99922269310668199,1.0,18.999986141756764,7.9469673804649901e-05,1.9141384153938391e-07,0.00015970589436640505,0.00017352115721829399,0.00014343637964484319,1.3649760384302853e-05,2.9466642462143711e-11,1.9211680242808454e-07,0.00020658772751021184,1.8112529147059749e-13,2.118593349607794e-07,1.0089250142258747e-07,2.3998826148173888e-07,2.3998826148173888e-07
1.0454942568217345e-09,1.1454696101587851,4.4848478010266669e-10,9.273269585886056e-14,9.2387038781366223e-14,1.7155957530217176e-20,3.4587855284573296e-16,0.0,0.0,1.7659613813053148e-08,7.1771940427082173e-14,154.0,0.0,0.99919180364264037,1.0,18.999985564872343,8.2624788841747092e-05,1.9140880112564634e-07,0.00016600969696696757,0.00018041408080712168,0.00014913908994237528,1.4217680853824174e-05,3.0637169406796456e-11,1.9975620592549431e-07,0.00021480241269860239,1.8866130392567958e-13,2.2903011094025449e-07,1.0573165001314077e-07,2.6264965553453725e-07,2.6264965553453725e-07
1.0814721514708606e-09,1.145469606908419,4.6392830675968806e-10,9.9224691852450062e-14,9.8842152500884495e-14,1.9640735115284348e-20,3.8279303568929601e-16,0.0,0.0,1.8894616880581995e-08,8.187753026643448e-14,154.0,0.0,0.99916400397705118,1.0,18.999985045741806,8.5464112488999351e-05,1.9140426488826563e-07,0.00017168190934026479,0.0001866173471246424,0.00015427134539681289,1.4728700250379987e-05,3.1690581634543698e-11,2.0663126428645714e-07,0.00022219544429600107,1.9544226841614641e-13,2.4505515193975435e-07,1.1008881498240927e-07,2.8395266989085901e-07,2.8395266989085901e-07
