Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389)
3.0453742098122083e-12,0.3447057621482426,9.3813859253053625e-12,2.8014995674937094e-17,2.7528148450767609e-17,3.1565127557934752e-27,1.0922053082063747e-21,0.0,0.0,1.3545848211640575e-11,1.12702628678497e-19,154.0,0.0,0.99998670974303649,1.0,18.999999956510344,5.035466933161668e-07,7.8108909192495707e-07,3.9210130503440376e-06,3.9475348809359098e-06,1.5652877572771886e-06,3.4962702762000684e-08,1.7873802755252843e-12,8.5116131299237759e-09,2.5281723402531115e-06,3.8189720412186051e-16,7.1053332044439387e-11,5.9452836182887806e-11,4.7770040111803376e-13,4.774317506214039e-13,1.8475498004490249e-16,5.5372165761827935e-13,8.3895516480769448e-17,5.1652863904654894e-12,7.2103414951699457e-30,6.7416828947064084e-30,6.7417049674737304e-30,4.0072307457253133e-16,1.7258603043575357e-18,6.4513247614682559e-17,5.3610843139642843e-19,4.7681321757415858e-20,4.3824307058223933e-19,1.8779664092854801e-22,1.436605658734603e-25,1.5748634425744891e-26,3.2300617322606061e-30,8.1160287630786793e-34,8.820529460841319e-33,1.4814846806305138e-28,2.9839487563363736e-33,3.4281751141826781e-13,4.1620255686348382e-19,2.4910404196849603e-21,1.9872369218876306e-22,9.4507750911645866e-24,4.4200500834514285e-22,3.8366541221314777e-29,2.202643336803224e-29,1.2323706738999482e-26,2.5571340623821059e-31,4.3769652856956649e-27,1.3651437246492594e-31,8.1785346914938741e-33,9.6931830326799097e-31,1.0840564675105928e-30,1.0839935933645822e-30,6.2874146010427413e-35,1.0428034161319e-25
3.1112320455573808e-12,0.34470576214481013,9.5848511281787005e-12,2.925160757789233e-17,2.8732803841052588e-17,3.4153818070217888e-27,1.164643366066365e-21,0.0,0.0,1.4065548813983238e-11,1.1992442936290178e-19,154.0,0.0,0.9999864226359042,1.0,18.999999954767002,5.1443603994508524e-07,7.8126802157643173e-07,4.0050612438368627e-06,4.0328417221995577e-06,1.6054135628858762e-06,3.6461997070782125e-08,1.8260067932135449e-12,8.7551049751802952e-09,2.592981543025406e-06,3.9827409285492264e-16,7.4158423967174876e-11,6.2033461410914563e-11,5.0925221515233004e-13,5.0896465092001199e-13,1.9743638921880078e-16,5.8154382763850355e-13,9.0127842982129479e-17,5.3910263184484329e-12,8.3718815432138961e-30,7.8277444548969209e-30,7.8277706388617036e-30,4.2838298622852117e-16,1.8400424378442182e-18,6.635878440955777e-17,5.5159960146017017e-19,4.9801080368385709e-20,4.6802289787284547e-19,2.0504289191122075e-22,1.6033307139834107e-25,1.7578140055413492e-26,3.6854341192815531e-30,9.2924607612734375e-34,9.8488685704755188e-33,1.6536330405614309e-28,3.3921231906540188e-33,3.6004232167961768e-13,4.343310631841719e-19,2.6544999940478257e-21,2.0806316848349247e-22,9.8688269116667177e-24,4.7145141411950762e-22,4.0884130252453344e-29,2.3471793999944878e-29,1.3431151317982729e-26,2.7884831159822478e-31,4.7702655223926701e-27,1.4880289220900318e-31,8.9136338433057441e-33,1.0583428625134471e-30,1.2072028700023799e-30,1.2071313288014565e-30,7.1541200923183869e-35,1.1704647093476324e-25
3.1770898813025533e-12,0.34470576214131715,9.7883412139680333e-12,3.0515421640489593e-17,2.9963306507125065e-17,3.689740041206047e-27,1.2402170948890848e-21,0.0,0.0,1.4594841321134249e-11,1.2746530002686651e-19,154.0,0.0,0.99998613552925497,1.0,18.999999952992965,5.2532538156997824e-07,7.8142405011915778e-07,4.0890790907581111e-06,4.1181480658104739e-06,1.6455479551329816e-06,3.7991528645307771e-08,1.8646330855392048e-12,8.9990405213868835e-09,2.6578046177727032e-06,4.1498126753841724e-16,7.7329899018962979e-11,6.4668119824975518e-11,5.4215861912951484e-13,5.4185126891413213e-13,2.1068408722556955e-16,6.100687709016193e-13,9.6666128026195401e-17,5.6215930765008096e-12,9.6900934971499752e-30,9.0603006616399582e-30,9.0603316113824084e-30,4.5733201450611017e-16,1.9591436411346722e-18,6.8207684248392312e-17,5.6712652922429172e-19,5.1965281309890084e-20,4.9911110988917693e-19,2.2344721683850829e-22,1.7851644275028315e-25,1.9573681660073617e-26,4.1930803385476713e-30,1.060910658473462e-33,1.0970862991770359e-32,1.8414108656867561e-28,3.8457769978367436e-33,3.7770219783803751e-13,4.5284339146671414e-19,2.8248867967743705e-21,2.176172751179192e-22,1.0296018686205167e-23,5.0217511337023302e-22,4.3508412435985508e-29,2.4978407691298437e-29,1.4611555261930945e-26,3.0351754463614302e-31,5.1894738437189586e-27,1.6190230947788395e-31,9.6971696202394498e-33,1.1533615327391146e-30,1.3412904173546564e-30,1.3412092357742435e-30,8.1181580412863626e-35,1.3104152270888149e-25
3.242947717047726e-12,0.3447057621377642,9.9918561830502788e-12,3.1806468002440567e-17,3.1219659595143073e-17,3.9801883950844748e-27,1.3189930688472153e-21,0.0,0.0,1.5133725295932991e-11,1.3533358135423759e-19,154.0,0.0,0.99998584842303617,1.0,18.99999995118835,5.3621471819085153e-07,7.8156010520318359e-07,4.1730666651353504e-06,4.2034539462009722e-06,1.6856898346191635e-06,3.9551223478500449e-08,1.90325916809529e-12,9.2433853362983703e-09,2.7226397888041637e-06,4.3201791978249256e-16,8.0567756788200989e-11,6.7356763336838298e-11,5.7644766909587014e-13,5.7611964098623485e-13,2.2451029053838901e-16,6.3929655251416492e-13,1.0351781895036339e-16,5.8569866676042421e-12,1.1182178525370028e-29,1.0455435850998562e-29,1.0455472308388738e-29,4.8760316417273291e-16,2.0832669111763493e-18,7.0059686151014331e-17,5.8268706687632812e-19,5.4173818222275734e-20,5.3153479286133133e-19,2.4305988328268428e-22,1.9831070006520859e-25,2.174627828333049e-26,4.7576891259337993e-30,1.2079236878544471e-33,1.2192749824076049e-32,2.0458561039700832e-28,4.3488730325412665e-33,3.9579717900320815e-13,4.7173938924857255e-19,3.0023387450628924e-21,2.2738592590082641e-22,1.0732356386838859e-23,5.3420303568975318e-22,4.6241511985014074e-29,2.654749396278599e-29,1.5868049005631958e-26,3.2978737199928082e-31,5.6357016354779761e-27,1.758474690195731e-31,1.0531220369096382e-32,1.254637149188534e-30,1.4870319346166589e-30,1.4869400538185885e-30,9.1880798070385037e-35,1.4635276033430667e-25
3.3088055527928984e-12,0.344705762134151,1.0195396035812021e-11,3.3124776737473915e-17,3.2501866252614471e-17,4.2873391606047728e-27,1.4010378704147313e-21,0.0,0.0,1.5682200304071326e-11,1.4353770264789027e-19,154.0,0.0,0.99998556131720195,1.0,18.999999949353256,5.4710404980771049e-07,7.8167874022918195e-07,4.2570240408150499e-06,4.28875939513228e-06,1.7258382424842619e-06,4.1141007744320306e-08,1.9418850552635747e-12,9.4881076587345102e-09,2.7874855074202944e-06,4.4938324317485209e-16,8.3871996889027594e-11,7.0099343932013177e-11,6.1214739613651339e-13,6.1179777857408789e-13,2.3892720474794482e-16,6.692272195055916e-13,1.1069035751479344e-16,6.0972070967134438e-12,1.2866812538507545e-29,1.2030613419373421e-29,1.2030656223048779e-29,5.1922966202099431e-16,2.2125152009303848e-18,7.1914549382648611e-17,5.982792332683966e-19,5.6426585025686539e-20,5.6532096698676165e-19,2.6393218505952608e-22,2.1982013171305806e-25,2.410742158091945e-26,5.3842567735634578e-30,1.3717068737384751e-33,1.3521034604241568e-32,2.2680512818543262e-28,4.9056271987686488e-33,4.1432729309262099e-13,4.9101890457315712e-19,3.1869934130312026e-21,2.3736903493100301e-22,1.1177845993310712e-23,5.6756209961408755e-22,4.9085547828487719e-29,2.8180269301442461e-29,1.7203828280433471e-26,3.5772545159923255e-31,6.110083450467709e-27,1.906739431515521e-31,1.1417907771382907e-32,1.3624381484588397e-30,1.6451704972303992e-30,1.6450667673522788e-30,1.0372987812074491e-34,1.6307150516529516e-25
3.374663388538071e-12,0.3447057621304781,1.0398960772648729e-11,3.4470377853497935e-17,3.3809929628406936e-17,4.6118159870574621e-27,1.4864180903703462e-21,0.0,0.0,1.6240265913946823e-11,1.5208618179673082e-19,154.0,0.0,0.99998527421171235,1.0,18.99999994748779,5.5799337642056001e-07,7.8178218218350157e-07,4.340951291463023e-06,4.3740644419017651e-06,1.7659923424441405e-06,4.276080779732191e-08,1.980510760310358e-12,9.7331781913764129e-09,2.8523404228998231e-06,4.6707643327584316e-16,8.7242618959325908e-11,7.2895813669595903e-11,6.4928580641366701e-13,6.489136682091394e-13,2.5394702457921504e-16,6.9986080313986084e-13,1.1819117976715929e-16,6.3422543706133183e-12,1.4764238548641476e-29,1.380476219775298e-29,1.3804812293399675e-29,5.5224495599723316e-16,2.3469914194317967e-18,7.3772051883432e-17,6.139012008251128e-19,5.8723475919357612e-20,6.0049658660378415e-19,2.8611643962073459e-22,2.4315337886380677e-25,2.6669085338016033e-26,6.0781001641689137e-30,1.5537812317468295e-33,1.4962496731514081e-32,2.5091244058450132e-28,5.5205189518481286e-33,4.3329255826280596e-13,5.10681785977126e-19,3.3789880326179841e-21,2.4756651659443941e-22,1.1632493492765375e-23,6.0227921265835116e-22,5.2042633625080766e-29,2.9877947168613735e-29,1.8622154087412196e-26,3.8740083203969616e-31,6.613776998346294e-27,2.0641803144243714e-31,1.2359396824352935e-32,1.477038566043674e-30,1.8164800549629366e-30,1.8163632293761544e-30,1.1682558678236213e-34,1.8129322790386104e-25
3.4405212242832434e-12,0.3447057621267456,1.0602550393964008e-11,3.5843301292762828e-17,3.5143852872757706e-17,4.9542538832117026e-27,1.575200327800979e-21,0.0,0.0,1.6807921696527189e-11,1.6098762524277635e-19,154.0,0.0,0.9999849871065325,1.0,18.999999945592052,5.6888269802940431e-07,7.8187237335132156e-07,4.4248484905648819e-06,4.4593691135340442e-06,1.8061514051264512e-06,4.441055017221252e-08,2.0191362954745697e-12,9.9785699096435228e-09,2.9172033571996567e-06,4.8509668761358901e-16,9.0679622658881752e-11,7.5746124682110525e-11,6.8789088120483931e-13,6.87495271554803e-13,2.6958193390820954e-16,7.3119732093120219e-13,1.260277159269015e-16,6.5921284977871085e-12,1.6896362755950724e-29,1.5798366312479549e-29,1.5798424763967295e-29,5.8668271433330732e-16,2.4867984318466815e-18,7.5631988819800541e-17,6.2955128379063657e-19,6.1064385380911351e-20,6.3708854036465011e-19,3.0966598545326582e-22,2.6842351977149688e-25,2.9443734961434644e-26,6.8448700642974032e-30,1.7557718781917837e-33,1.6524194878124727e-32,2.7702498618805609e-28,6.1983020101165373e-33,4.5269298415739164e-13,5.307278824786079e-19,3.5784594944774484e-21,2.5797828556057876e-22,1.2096304879488096e-23,6.3838127135138433e-22,5.5114877776970499e-29,3.1641738007866594e-29,2.0126352670628008e-26,4.1888395204612528e-31,7.1479631355281518e-27,2.2311676039459766e-31,1.3357895822107654e-32,1.5987180338836696e-30,2.0017660555660415e-30,2.0016347848976929e-30,1.3127066834792767e-34,2.011176398552809e-25
3.506379060028416e-12,0.3447057621229536,1.0806164900168925e-11,3.7243576932022409e-17,3.6503639137283305e-17,5.3152992194534867e-27,1.6674511901052483e-21,0.0,0.0,1.7385167225225024e-11,1.7025072794831482e-19,154.0,0.0,0.99998470000163198,1.0,18.999999943666129,5.7977201463424753e-07,7.8195100770817707e-07,4.5087157114264672e-06,4.5446734349572953e-06,1.8463147944047806e-06,4.6090161583411372e-08,2.057761672043705e-12,1.0224257885390563e-08,2.9820732828825381e-06,5.0344320567930614e-16,9.4183007667684476e-11,7.8650229175352807e-11,7.2799057694093037e-13,7.275705254446429e-13,2.8584410577866392e-16,7.6323677840270968e-13,1.3420739028630202e-16,6.8468294882947299e-12,1.9286854432322982e-29,1.8033558597579478e-29,1.8033626599001841e-29,6.2257682468159496e-16,2.6320390595266217e-18,7.7494171248160725e-17,6.4522792727548019e-19,6.3449208165655317e-20,6.7512365140817979e-19,3.3463517948555703e-22,2.9574815377710943e-25,3.2444336946785681e-26,7.6905646756186157e-30,1.9794129592692919e-33,1.8213472385600592e-32,3.0526493124956395e-28,6.944015276045474e-33,4.725285729959414e-13,5.5115704356627446e-19,3.7855443488676675e-21,2.6860425677804173e-22,1.2569286154663019e-23,6.7589516126956547e-22,5.8304383443525213e-29,3.3472849252845993e-29,2.1719815490461111e-26,4.5224663989716239e-31,7.7138458551098256e-27,2.4080788312771089e-31,1.4415656336751049e-32,1.7277617779243132e-30,2.2018660681640996e-30,2.2017188940781151e-30,1.471740859841005e-34,2.2264878404774071e-25
3.5722368957735885e-12,0.3447057621191024,1.1009804291681385e-11,3.8671234582695331e-17,3.7889291574989082e-17,5.6956097299261023e-27,1.7632372929969908e-21,0.0,0.0,1.7972002075782138e-11,1.7988427336314973e-19,154.0,0.0,0.99998441289698448,1.0,18.99999994171014,5.9066132623509369e-07,7.8201956266920855e-07,4.5925530271742904e-06,4.6299774291658888e-06,1.8864819554760862e-06,4.7799568924610074e-08,2.0963869004294e-12,1.0470219124273813e-08,3.0469493038603545e-06,5.2211518892242712e-16,9.7752773684359689e-11,8.1608079428233987e-11,7.6961282524425234e-13,7.6916734192046149e-13,3.0274570241868952e-16,7.9597917062060275e-13,1.4273762112612701e-16,7.1063573536605167e-12,2.1961249671403384e-29,2.0534217623689962e-29,2.0534296512363763e-29,6.5996139325319702e-16,2.7828160800605274e-18,7.9358424882225159e-17,6.6092969689844408e-19,6.5877839305881955e-20,7.1462867753196101e-19,3.6107939450062806e-22,3.2524948503106775e-25,3.5684368320657737e-26,8.6215434436172879e-30,2.2265527162202999e-33,2.0037962646840905e-32,3.3575925917834826e-28,7.7629939665896567e-33,4.9279932052389275e-13,5.7196911918919527e-19,4.0003788065329072e-21,2.7944434547001332e-22,1.3051443326149441e-23,7.1484775706986767e-22,6.1613248554891131e-29,3.5372485335076073e-29,2.3405999197030312e-26,4.8756211285781122e-31,8.3126522768249199e-27,2.5952987906323056e-31,1.5534973199599494e-32,1.8644606156810083e-30,2.4176504063710508e-30,2.4174857551038023e-30,1.6465126724785425e-34,2.4599512621698426e-25
3.638094731518761e-12,0.34470576211519216,1.1213468568925559e-11,4.0126303991025897e-17,3.9300813340278662e-17,6.0958545146727923e-27,1.8626252605088052e-21,0.0,0.0,1.8568425826162617e-11,1.8989713339193156e-19,154.0,0.0,0.99998412579256657,1.0,18.999999939724162,6.0155063283194586e-07,7.8207932677981788e-07,4.6763605107559811e-06,4.7152811173704079e-06,1.9266524044622206e-06,4.9538699268334053e-08,2.1350119902382305e-12,1.0716432415732529e-08,3.1118306385990801e-06,5.4111184074572263e-16,1.0138892042472355e-10,8.4619627792624767e-11,8.1278553296647041e-13,8.1231360827029773e-13,3.2029887525738047e-16,8.2942448353235698e-13,1.5162582064392026e-16,7.3707121067696302e-12,2.494705907447884e-29,2.3326068408532287e-29,2.3326159679012147e-29,6.9887074395933235e-16,2.9392322273241068e-18,8.1224588955962748e-17,6.7665526954775533e-19,6.8350174110169853e-20,7.5563031136411366e-19,3.8905501655604254e-22,3.5705440593614444e-25,3.9177826057890418e-26,9.6445411229748683e-30,2.4991586877747733e-33,2.2005594473994711e-32,3.686398598162847e-28,8.6608809525445692e-33,5.1350521684106381e-13,5.9316395974741744e-19,4.2230987395802853e-21,2.904984671294031e-22,1.3542782408274653e-23,7.5526592252220972e-22,6.5043565825490285e-29,3.7341847691709984e-29,2.518842560369056e-26,5.2490497661431165e-31,8.9456326370274784e-27,2.7932195360974945e-31,1.6718184482444802e-32,2.0091109538111765e-30,2.6500227511371238e-30,2.6498389267828065e-30,1.8382435431759936e-34,2.7126964565678611e-25
3.7039525672639335e-12,0.34470576211122306,1.141715773233135e-11,4.1608814838244377e-17,4.0738207588963351e-17,6.5167140417815328e-27,1.9656817249956191e-21,0.0,0.0,1.9174438056454013e-11,2.0029826836157965e-19,154.0,0.0,0.99998383868835838,1.0,18.999999937708289,6.1243993442480753e-07,7.8213142386124071e-07,4.7601382349407139e-06,4.8005845191360205e-06,1.9668257193427199e-06,5.1307479865505043e-08,2.173636950329219e-12,1.0962878194611219e-08,3.1767166054738984e-06,5.6043236650070146e-16,1.050914476204491e-10,8.7684826693199721e-11,8.5753658222646242e-13,8.570371870663291e-13,3.3851576494137861e-16,8.6357269513352245e-13,1.6087939489326786e-16,7.6398937617724787e-12,2.8273879441355618e-29,2.6436786873660061e-29,2.6436892192825988e-29,7.3933941755591535e-16,3.1013901915271492e-18,8.3092515174713118e-17,6.9240342488128527e-19,7.0866108162686997e-20,7.9815518053462075e-19,4.1861944241071023e-22,3.9129458031153835e-25,4.2939236474002208e-26,1.0766682098944405e-29,2.7993230511856388e-33,2.4124597452176867e-32,4.0404361849553119e-28,9.643638306700769e-33,5.3464624712408921e-13,6.1474141608321277e-19,4.4538396823510067e-21,3.0176653751391778e-22,1.4043309421642067e-23,7.9717651054115532e-22,6.8597422767447541e-29,3.9382134773236942e-29,2.7070681660608283e-26,5.6435122471067844e-31,9.6140602787031941e-27,3.0022403784924009e-31,1.7967671478869421e-32,2.1620147856932399e-30,2.8999207733261216e-30,2.8997159508671837e-30,2.0482245893718269e-34,2.9858992593604483e-25
3.769810403009106e-12,0.34470576210719545,1.1620871782333904e-11,4.3118796740726875e-17,4.22014774782713e-17,6.9588801495318498e-27,2.0724733271382859e-21,0.0,0.0,1.9790038348776081e-11,2.1109672698879686e-19,154.0,0.0,0.9999835515843416,1.0,18.999999935662618,6.2332923101368199e-07,7.8217683406619852e-07,4.8438862723196538e-06,4.8858876525101355e-06,2.0070015320479243e-06,5.3105838145004828e-08,2.2122617888731836e-12,1.1209538413518984e-08,3.2416066099984432e-06,5.8007597348277533e-16,1.088603550178362e-10,9.0803628627282142e-11,9.0389383044809806e-13,9.0336591620268608e-13,3.5740850135139791e-16,8.9842377648522266e-13,1.7050574373255324e-16,7.9139023339965082e-12,3.1973509535086035e-29,2.9896108111930158e-29,2.9896229335208256e-29,7.8140217079130513e-16,3.2693926192587867e-18,8.4962066747752978e-17,7.0817303713571648e-19,7.3425537322495669e-20,8.4222984784622453e-19,4.4983107695851489e-22,4.2810652627890605e-25,4.6983664592839788e-26,1.1995494964013918e-29,3.1292681031496156e-33,2.6403507279060069e-32,4.4211250487786838e-28,1.0717559060574608e-32,5.5622239225640615e-13,6.367013394729389e-19,4.6927368322865111e-21,3.1324847264117629e-22,1.4553030392953408e-23,8.4060636321700409e-22,7.2276901703928228e-29,4.1494542051140111e-29,2.9056419428412772e-26,6.0597823798687525e-31,1.0319231641507974e-26,3.2227678822415352e-31,1.9285858685612579e-32,2.3234796890123516e-30,3.1683167560239807e-30,3.1680889741019103e-30,2.2778192207069102e-34,3.2807824548328302e-25
3.8356682387542786e-12,0.34470576210310905,1.182461071937315e-11,4.4656279250154743e-17,4.3690626166856741e-17,7.4230560485436149e-27,2.1830667159471929e-21,0.0,0.0,2.0415226287196291e-11,2.223016463476795e-19,154.0,0.0,0.9999832644805019,1.0,18.999999933587237,6.3421852259857146e-07,7.8221641224359633e-07,4.9276046953063877e-06,4.971190534140126e-06,2.0471795215626181e-06,5.4933701713239734e-08,2.2508865134108449e-12,1.1456396425090478e-08,3.3065001336861543e-06,6.0004187092635299e-16,1.1269564237667702e-10,9.3975986164688963e-11,9.5188511039793807e-13,9.5132760893317719e-13,3.7698920361870903e-16,9.3397769260161674e-13,1.8051226078191312e-16,8.1927378398648307e-12,3.6080069989140715e-29,3.3735938529902554e-29,3.3736077718681303e-29,8.2509397555721608e-16,3.4433421135308908e-18,8.6833117495925747e-17,7.2396306782085341e-19,7.6028357722859287e-20,8.8788081144489636e-19,4.8274933066874892e-22,4.6763169887112722e-25,5.1326723489514728e-26,1.3338927349149981e-29,3.4913518819037775e-33,2.8851171090380675e-32,4.8299366157623063e-28,1.1889279169491349e-32,5.782336293777279e-13,6.5904358161947022e-19,4.9399250507896724e-21,3.2494418878396593e-22,1.5071951354843969e-23,8.8558231184631884e-22,7.6084079782395811e-29,4.3680262025508934e-29,3.114935605192233e-26,6.498647840185863e-31,1.1062466251833274e-26,3.4552158622536075e-31,2.0675213783986569e-32,2.4938188233527296e-30,3.4562182165793648e-30,3.4559653700010987e-30,2.5284657826589182e-34,3.5986166803932551e-25
3.967383910244624e-12,0.34470576209476184,1.2232163256343019e-11,4.7813863974050587e-17,4.6746572583661315e-17,8.4203069374442607e-27,2.4159254912749097e-21,0.0,0.0,2.1694363447892168e-11,2.4596785715038745e-19,154.0,0.0,0.99998269027329989,1.0,18.999999929347673,6.559970907564077e-07,7.8228095440818206e-07,5.0949529868723176e-06,5.1417956023793814e-06,2.1275409488043008e-06,5.8677656026561776e-08,2.3281356477294653e-12,1.1950645614607214e-08,3.436295990613573e-06,6.4093738380331871e-16,1.2056535607935204e-10,1.0048117869028693e-10,1.0528809734873462e-12,1.052261015215708e-12,4.1826292860160346e-16,1.0071938632519246e-12,2.016953426057634e-16,8.764889723274553e-12,4.566283352565362e-29,4.2696319575894811e-29,4.2696501798566781e-29,9.1750569789965861e-16,3.809492496102183e-18,9.057926014196842e-17,7.5560062889324141e-19,8.1363758145167521e-20,9.8401729782217382e-19,5.5394835003789316e-22,5.5541272164124169e-25,6.0973981996386577e-26,1.6403627797516408e-29,4.3220815712067304e-33,3.4289738219033919e-32,5.7380775079191245e-28,1.4554449664376009e-32,6.2356127209097265e-13,7.0487443108643706e-19,5.4597124640416131e-21,3.4897663045637551e-22,1.6137417409693415e-23,9.8027976836120755e-22,8.4089816155601669e-29,4.8276395252358881e-29,3.5672019709326361e-26,7.4473847498340035e-31,1.2668518694930282e-26,3.9575647444772461e-31,2.367751419270663e-32,2.862400318544812e-30,4.0947475416729239e-30,4.094437635765991e-30,3.0990590693122466e-34,4.3084654517500558e-25
