Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990)
6.448245830903537e-08,0.4321177096417327,2.0959697785123348e-06,1.0446412994986246e-07,1.666549204922186e-05,1.4609488737362819e-09,1.08138181163292e-05,0.0,0.0,0.0014952989940157347,0.00055197303149132071,154.0,0.0,0.78808133376802447,1.0,18.990713047934019,0.0086027899120058021,6.16936285297902e-07,0.030191136866283205,0.046508164163203185,0.033721067013973184,0.0046798921750449618,1.6842430240809364e-08,0.00010869057277122631,0.055765451696856608,5.1257933777361348e-11,0.013748972509173335,3.7938709329649707e-05,0.012141893120035229,0.011666718531397389,4.0560851953205052e-06,5.5415327440494299e-06,2.4651005899117783e-06,0.0039647196376720352,2.2144263340182983e-05,0.00010091822703625244,0.00011126421104986584,0.0024142306598104869,1.9929633858539532e-07,8.2579841103648866e-13,5.2667194158873281e-12,1.6313003012316059e-10,2.4182366556381153e-06,1.925251521268068e-05,1.8655018679453051e-06,2.8092208706748636e-06,5.9328434330590897e-07,4.056085881780747e-07
6.567636532291555e-08,0.43211823682805034,2.1244388432328832e-06,1.083283170394689e-07,1.7555310390599847e-05,1.5522237975823105e-09,1.1668955456509499e-05,0.0,0.0,0.0015264813061303631,0.00058300949571194426,154.0,0.0,0.78475450265075308,1.0,18.990524123820826,0.0087294730012542864,6.1458456264898533e-07,0.03035605562948741,0.047017450391557893,0.034263151809379042,0.0047054252112566945,1.7026672598297744e-08,0.00010987958511790817,0.056689304113073366,5.1537592075246265e-11,0.014160943486744265,3.8147326586215197e-05,0.012498314550723366,0.01198698773016962,4.1673846788456182e-06,5.634310101914697e-06,2.5327437743837056e-06,0.004129705311238796,2.3463306946292028e-05,0.00010873152638733094,0.00012011851271663535,0.002512090046400235,2.0761410385702044e-07,8.3483217064107859e-13,5.4856355847748243e-12,1.6976299279328038e-10,2.5220991438187382e-06,2.0499792794870532e-05,1.9865296117658587e-06,2.9958535008471573e-06,6.3320014419341206e-07,4.4564817042264435e-07
6.687027233679573e-08,0.43211876677129685,2.1522833789331772e-06,1.1223987959270493e-07,1.8468733843137587e-05,1.6466999339690388e-09,1.2570208185631261e-05,0.0,0.0,0.0015572178180070827,0.00061495482400366545,154.0,0.0,0.78144789532525616,1.0,18.990334811056492,0.0088551158358602181,6.1224736639248121e-07,0.03051139984510557,0.047515803177196531,0.03480256279453843,0.0047294726772301194,1.7206951034555262e-08,0.00011104301636389707,0.057609637671236141,5.1800979216371508e-11,0.014575600807482249,3.8343874081385297e-05,0.012856633653311775,0.012307305189835974,4.278698344195198e-06,5.726733650889557e-06,2.6003955872000365e-06,0.0042977204257678078,2.4822692903295566e-05,0.00011694739559112888,0.00012945459627777744,0.0026113069470053859,2.1608527520769657e-07,8.4367157272824536e-13,5.7085642934826324e-12,1.7648891789578166e-10,2.6276695689373881e-06,2.1797593509853417e-05,2.1124667364402044e-06,3.1902766797400531e-06,6.7480664219801549e-07,4.8862834198258889e-07
6.806417935067591e-08,0.43211929917606806,2.1795135319021741e-06,1.1619750413157709e-07,1.9405511134757635e-05,1.7443784841134889e-09,1.3518768899732146e-05,0.0,0.0,0.0015874994559504033,0.00064780204581958267,154.0,0.0,0.77816138224002485,1.0,18.990145137139997,0.0089797255776650486,6.0992460313128859e-07,0.030657407276578494,0.048003362054763056,0.035339315870165693,0.0047520715223207102,1.7383316234704656e-08,0.00011218119359947754,0.05852647407118583,5.2048499899152483e-11,0.014992822897009681,3.8528651243461618e-05,0.013216738755416867,0.012627518585317403,4.3899732349618165e-06,5.8188055730580691e-06,2.6680238433972766e-06,0.0044687170146200522,2.622187918328931e-05,0.00012557430031137976,0.00013928490701588364,0.0027118315497822606,2.247074350477983e-07,8.5231910239760424e-13,5.9354417706654886e-12,1.8330444841759046e-10,2.7349004516791729e-06,2.3146572337718378e-05,2.2433770135923275e-06,3.3925981750304802e-06,7.1812791302324575e-07,5.3468666571712346e-07
6.925808636455609e-08,0.4321198337565385,2.2061395993694229e-06,1.201998980251346e-07,2.0365376169400627e-05,1.8452579829761061e-09,1.4515809845610717e-05,0.0,0.0,0.0016173182941300569,0.00068154344456434405,154.0,0.0,0.77489483257924352,1.0,18.989955129616952,0.0091033093408792662,6.0761617836426201e-07,0.030794312485027557,0.04848026723173806,0.035873426835058446,0.0047732581963572107,1.7555819126736792e-08,0.00011329444548365476,0.059439834871803071,5.2280553351296971e-11,0.015412490860987125,3.8701953480251074e-05,0.013578520971150159,0.012947479733850803,4.5011578379987014e-06,5.9105280364562281e-06,2.735597235180274e-06,0.0046426461820359534,2.7660263899648447e-05,0.0001346203579019622,0.0001496216193114773,0.0028136141269496872,2.3347811821253669e-07,8.6077725669869381e-13,6.1662030172853108e-12,1.9020623210188632e-10,2.843744138042354e-06,2.454735552643663e-05,2.3793214191132133e-06,3.602921246890274e-06,7.6318704461952547e-07,5.839627655889982e-07
7.045199337843627e-08,0.43212037023629374,2.2321719907942961e-06,1.2424578995194961e-07,2.1348049181611596e-05,1.9493344211089135e-09,1.5562481851359294e-05,0.0,0.0,0.0016466675023620694,0.00071617060128893642,154.0,0.0,0.77164811440424286,1.0,18.989764816029865,0.0092258741919975414,6.0532199653260194e-07,0.030922346749857912,0.048946659448588135,0.036404911385303815,0.004793068637385765,1.7724510830442236e-08,0.00011438310191522067,0.060349741489618587,5.249753319587731e-11,0.015834488452053735,3.8864072078363676e-05,0.013941874162973152,0.013267044614089164,4.612202089943559e-06,6.0019031949242684e-06,2.8030853358951094e-06,0.0048194581961610063,2.9137187724172442e-05,0.00014409332373612014,0.00016047661926877995,0.0029166051056265679,2.4239481668355319e-07,8.6904854214887488e-13,6.4007819301008319e-12,1.9719092626606722e-10,2.954152879200233e-06,2.6000540703329348e-05,2.5203581440142058e-06,3.8213446571716053e-06,8.1000613836912066e-07,6.3659819867914276e-07
7.164590039231645e-08,0.4321209083481624,2.2576211927878571e-06,1.2833393028250582e-07,2.2353237856209193e-05,2.0566013664934468e-09,1.6659913340252242e-05,0.0,0.0,0.0016755412943142913,0.00075167443793560556,154.0,0.0,0.76842109478897547,1.0,18.989574223871664,0.0093474271497411832,6.0304196155588766e-07,0.0310417379975234,0.049402679844453165,0.036933785113583875,0.004811538260682739,1.7889442610004747e-08,0.00011544749372181278,0.061256215197579351,5.2699827328742255e-11,0.016258702035979788,3.9015294112811008e-05,0.014306694902657036,0.013586073380020443,4.7230573821650286e-06,6.0929331879749764e-06,2.8704586029694168e-06,0.0049991025789127399,3.0651936400968405e-05,0.00015400057862276491,0.00017186148830199618,0.0030207551341619697,2.5145498415111096e-07,8.7713547223679574e-13,6.6391114210524235e-12,2.0425520231610305e-10,3.0660789067677046e-06,2.7506697027816579e-05,2.6665426092947629e-06,4.0479626855830019e-06,8.5860631185769989e-07,6.9273632633947123e-07
7.283980740619663e-08,0.43212144783405176,2.2824977373972833e-06,1.3246309138773539e-07,2.3380638411509167e-05,2.1670500858405339e-09,1.7809209426398866e-05,0.0,0.0,0.0017039348762959675,0.00078804525999731537,154.0,0.0,0.76521363994960134,1.0,18.989383380542254,0.0094679751850266104,6.0077597658193082e-07,0.031152710738163863,0.049848469828358603,0.037460063508576377,0.0048287019489880907,1.8050665826168712e-08,0.00011648795235536328,0.062159277123965323,5.2887817813379903e-11,0.016685020557109149,3.9155902366535423e-05,0.014672882431441561,0.01390443036977768,4.8336765635592143e-06,6.1836201406773902e-06,2.9376883796681376e-06,0.0051815281926627915,3.2203743344383094e-05,0.00016434911731626035,0.00018378748769968167,0.0031260151441006626,2.6065604041566113e-07,8.8504056521963955e-13,6.8811235322496569e-12,2.1139574996351904e-10,3.1794745035991786e-06,2.9066365382672492e-05,2.8179274845606362e-06,4.2828651524070043e-06,9.0900770313237028e-07,7.5252218482779842e-07
7.403371442007681e-08,0.43212198844478067,2.3068121734968938e-06,1.3663206787963043e-07,2.4429936644867684e-05,2.2806696648738949e-09,1.9011451090349456e-05,0.0,0.0,0.0017318443967758921,0.00082527279846927241,154.0,0.0,0.76202561536828173,1.0,18.98919231330807,0.0095875252209586381,5.9852394389605117e-07,0.031255486009817278,0.050284170955907356,0.037983761954445985,0.0048445940439124603,1.8208231890775341e-08,0.00011750480960073718,0.063058948251449143,5.3061880787747215e-11,0.017113335503167317,3.9286175259498194e-05,0.015040338619484799,0.014221984109424659,4.9440139416825765e-06,6.2739661635551875e-06,3.0047468958084724e-06,0.0053666833237189081,3.3791792308513518e-05,0.00017514553812202928,0.00019626554418078007,0.0032323364079303043,2.6999537562765227e-07,8.9276634196422858e-13,7.1267495467363078e-12,2.1860928115753668e-10,3.2942920702495289e-06,3.0680058601078333e-05,2.9745627101339522e-06,4.5261374473202544e-06,9.6122947634816081e-07,8.1610235575407889e-07
7.5227621433957e-08,0.43212252993991473,2.3305750410478029e-06,1.4083967678946927e-07,2.5500808939606459e-05,2.3974471271707628e-09,2.0267694432648247e-05,0.0,0.0,0.0017592668967580951,0.0008633462509835526,154.0,0.0,0.75885688591129552,1.0,18.989001049264484,0.0097060841328473584,5.9628576562105381e-07,0.031350281329902467,0.050709924811392998,0.038504895730422151,0.0048592483384748402,1.8362192225878932e-08,0.00011849839730478794,0.063955249416291882,5.322238637935889e-11,0.017543540869507795,3.9406386786948934e-05,0.015408967924692013,0.014538607311812612,5.0540252825376663e-06,6.3639733524990713e-06,3.0716072675358404e-06,0.005554515762602112,3.5415220116239559e-05,0.00018639603359641685,0.00020930623645200587,0.0033396705927580483,2.7947035436528535e-07,9.0031532369848439e-13,7.3759200951516666e-12,2.2589253374376207e-10,3.4104841872328838e-06,3.2348261726869828e-05,3.1364955223903297e-06,4.7778605638901645e-06,1.015289828707876e-06,8.8362483665005362e-07
7.642152844783717e-08,0.4321230720876005,2.3537968480071327e-06,1.4508475768878763e-07,2.6592923232667164e-05,2.5173675511838824e-09,2.157897000315969e-05,0.0,0.0,0.0017862002611283298,0.0009022543220315,154.0,0.0,0.75570731594159146,1.0,18.988809615300866,0.0098236587482474994,5.940613434312626e-07,0.031437310653674659,0.051125872895287541,0.039023480010459452,0.0048726980707214608,1.8512598221786898e-08,0.00011946904711005399,0.064848201307669912,5.3369698637366022e-11,0.017975533122866507,3.9516806466494882e-05,0.015778677351007919,0.014854176870615592,5.1636678082122194e-06,6.4536437886925769e-06,3.1382434959499769e-06,0.0057449728811241208,3.7073119436130063e-05,0.00019810638233551457,0.0002229197827724369,0.0034479698100646898,2.8907831955066441e-07,9.0769003010806329e-13,7.6285652579344079e-12,2.3324227485464991e-10,3.5280036732158219e-06,3.407143230546842e-05,3.3037704820806438e-06,5.0381111393387479e-06,1.0712059986037625e-06,9.5523891195590843e-07
7.761543546171736e-08,0.43212361466440125,2.3764880496839306e-06,1.4936617275786468e-07,2.7705939942596565e-05,2.6404141851169289e-09,2.2946282203854625e-05,0.0,0.0,0.001812643171069868,0.00094198526219135392,154.0,0.0,0.75257676942590157,1.0,18.988618038068399,0.0099402558470190246,5.9185057825488034e-07,0.031516784339355605,0.051532156517024301,0.039539529862976909,0.0048849759183775369,1.8659501196812704e-08,0.0001204170901992907,0.065737824467125686,5.3504175475929425e-11,0.018409211164690745,3.9617699293594334e-05,0.016149376406252851,0.015168573849660177,5.2729001928898299e-06,6.5429795385506239e-06,3.2046304647361726e-06,0.0059380017062793103,3.8764541595898409e-05,0.00021028194184409912,0.00023711602952752615,0.0035571866616843305,2.988165962048544e-07,9.1489297750994351e-13,7.8846146632908854e-12,2.4065530404458886e-10,3.6468036392826843e-06,3.5850000703080671e-05,3.4764295054114628e-06,5.3069614991800135e-06,1.1289942748728612e-06,1.0310950246997029e-06
7.880934247559754e-08,0.4321241574551325,2.3986590303520276e-06,1.5368280680619487e-07,2.8839512857684309e-05,2.7665685593685089e-09,2.4370608762625591e-05,0.0,0.0,0.0018385950576338059,0.00098252690629015106,154.0,0.0,0.74946511003654914,1.0,18.988426343950263,0.010055882161407969,5.8965337118035977e-07,0.031588909119635036,0.051928916692981088,0.040053060250671214,0.0048961139944900724,1.8802952362837721e-08,0.00012134285706349882,0.06662413928813582,5.3626168622163469e-11,0.018844476294106433,3.970932570510033e-05,0.016520977059579858,0.015481683467674753,5.3816825578308358e-06,6.6319826536701994e-06,3.2707439369861662e-06,0.0061335489909737952,4.0488499421396378e-05,0.00022292764247248563,0.00025190444081126288,0.0036672742821573412,3.0868249504278886e-07,9.2192667683038186e-13,8.1439975812011471e-12,2.4812845618252158e-10,3.766837539411835e-06,3.7684370451860079e-05,3.6545118976499315e-06,5.5844797063515919e-06,1.1886700070811105e-06,1.1113446491279462e-06
8.000324948947772e-08,0.43212470025269734,2.4203200869418114e-06,1.5803356724914406e-07,2.9993289984268564e-05,2.89581059629943e-09,2.585290027560606e-05,0.0,0.0,0.001864056056536761,0.0010238667104396429,154.0,0.0,0.74637220124808279,1.0,18.988234559034311,0.010170544376146361,5.8746962318078861e-07,0.031653888079248058,0.052316294049592406,0.040564086030401507,0.0049061438440133488,1.8943002789140704e-08,0.00012224667727283819,0.067507166015791986,5.3736023580612753e-11,0.019281232170584642,3.9791941550477009e-05,0.016893393698626372,0.01579339507859439,5.4899764642406828e-06,6.7206551707925879e-06,3.3365605509231103e-06,0.0063315612816220801,4.2243970090529792e-05,0.00023604798240595254,0.00026729408901192674,0.0037781863776040329,3.1867331590974117e-07,9.2879363197965186e-13,8.4066430130165989e-12,2.5565860410558487e-10,3.8880592173024499e-06,3.9574918618809273e-05,3.8380543890338112e-06,5.8707296144751377e-06,1.250247616754289e-06,1.1961401645288148e-06
8.11971565033579e-08,0.4321252428579242,2.4414814146445285e-06,1.6241738404472022e-07,3.1166914355400754e-05,3.0281187171150006e-09,2.7394079815393358e-05,0.0,0.0,0.0018890269642472255,0.0010659917878960909,154.0,0.0,0.74329790642888349,1.0,18.988042709087974,0.010284249128570169,5.8529923451472277e-07,0.031711920638337388,0.052694428731487761,0.041072621953141354,0.0049150964412878967,1.9079703366797636e-08,0.0001231288792545095,0.068386924746588501,5.3834079609098682e-11,0.019719384776365683,3.9865798070317092e-05,0.017266543086430657,0.016103602147563133,5.5977449045085408e-06,6.8089991117765558e-06,3.4020578146768624e-06,0.0065319849826485678,4.4029897991943908e-05,0.0002496470236884623,0.00028329364639376284,0.0038898772612652784,3.2878635106120074e-07,9.3549633836882208e-13,8.672479776881075e-12,2.6324266104634783e-10,4.0104229496915498e-06,4.152199619627693e-05,4.0270911727893878e-06,6.1657709248945908e-06,1.3137406094770236e-06,1.2856347304731264e-06
8.239106351723808e-08,0.43212578507940225,2.4621530942743258e-06,1.6683320959412327e-07,3.2360024800222059e-05,3.1634699456889836e-09,2.8995042602517488e-05,0.0,0.0,0.001913509195410864,0.0011088889437033227,154.0,0.0,0.74024208892788157,1.0,18.987850819535335,0.010397003008754291,5.8314210587828934e-07,0.03176320254130395,0.053063460314529645,0.041578682663993873,0.0049230021883733292,1.9213104780504341e-08,0.00012398979009804978,0.069263435428309372,5.3920669694758901e-11,0.020158842378695939,3.9931141881797856e-05,0.017640344318179832,0.016412202222781794,5.7049522928254012e-06,6.8970164835819251e-06,3.4672141004116889e-06,0.0067347664179377553,4.5845197578800169e-05,0.00026372838925965545,0.0002999113776639448,0.0040023018858548268,3.3901888828812415e-07,9.4203728108816556e-13,8.9414365894514123e-12,2.7087758284861706e-10,4.1338834863004934e-06,4.3525928512015045e-05,4.221653945053014e-06,6.4696592471558415e-06,1.3791615877843393e-06,1.3799821636814443e-06
8.358497053111826e-08,0.4321263267333188,2.4823450812441207e-06,1.7128001860948536e-07,3.3572256674547159e-05,3.3018400091881095e-09,3.0656655737459272e-05,0.0,0.0,0.001937504741654742,0.0011525447080873771,154.0,0.0,0.73720461215653799,1.0,18.987658915436338,0.010508812559663586,5.8099813821992146e-07,0.031807925850860515,0.053423527723665112,0.042082282702267354,0.0049298909141894534,1.9343257478135056e-08,0.00012482973536219154,0.070136717860011452,5.3996120546016213e-11,0.02059951549193046,3.9988214970712811e-05,0.018014718777852688,0.016719096903358589,5.8115644537644414e-06,6.9847092782629692e-06,3.5320086374318514e-06,0.0069398518892826002,4.7688756208447554e-05,0.00027829526098157632,0.00031715513351142523,0.0041154158728661221,3.493682138901467e-07,9.4841893352643568e-13,9.2134421433503641e-12,2.7856036997298719e-10,4.2583960865491232e-06,4.5587015656857229e-05,4.4217719464997912e-06,6.7824461626062562e-06,1.4465222647734916e-06,1.4793368167090518e-06
8.477887754499844e-08,0.43212686764329733,2.502067196021248e-06,1.757568079519808e-07,3.4803242553273716e-05,3.4432034353855522e-09,3.2379757990498658e-05,0.0,0.0,0.0019610161318010014,0.0011969453685792971,154.0,0.0,0.73418533966623278,1.0,18.987467021467893,0.010619684277318938,5.7886723171597896e-07,0.031846278947012474,0.053774769155474154,0.042583436501608146,0.0049357918744164751,1.9470211639052943e-08,0.00012564903888284115,0.071006791692098462,5.4060752597110135e-11,0.021041316839550898,4.003725468972143e-05,0.018389590094817228,0.017024191803323204,5.9175486091564946e-06,7.0720794729711145e-06,3.5964215043692094e-06,0.007147187731885947,4.9559436959281242e-05,0.00029335037862927317,0.00033503234510169334,0.0042291755389741153,3.5983161549960486e-07,9.5464375624567104e-13,9.4884251805369603e-12,2.8628806930355486e-10,4.3839165531744853e-06,4.7705532928151788e-05,4.6274720055093643e-06,7.1041792908071705e-06,1.5158334783670396e-06,1.5838534586248968e-06
8.597278455887862e-08,0.4321274076402359,2.5213291159378096e-06,1.8026259644327362e-07,3.6052612885343523e-05,3.5875336465784661e-09,3.4165159646664888e-05,0.0,0.0,0.0019840463935119055,0.0012420770008500794,154.0,0.0,0.73118413522121484,1.0,18.987275161906918,0.010729624610977498,5.7674928719543166e-07,0.031878446530684217,0.054117322005262126,0.043082158390186059,0.0049407337521176903,1.9594017151896611e-08,0.00012644802261333162,0.071873676426478073,5.4114880007695902e-11,0.021484161316146173,4.0078493762474651e-05,0.018764884100439593,0.017327396511968005,6.0228733648474877e-06,7.1591290299664002e-06,3.660433620917718e-06,0.0073567203669741748,5.1456081416563436e-05,0.00030889603981729688,0.00035355001950905334,0.0043435379196700378,3.704063847591653e-07,9.6071419533283661e-13,9.7663145623391978e-12,2.9405777577354884e-10,4.5104012628893962e-06,4.988173128718408e-05,4.838778582695861e-06,7.4349023584664509e-06,1.58710520616123e-06,1.6936871578453053e-06
8.71666915727588e-08,0.4321279465621449,2.5401403682392372e-06,1.8479642465306615e-07,3.7319996612072571e-05,3.7348030500490403e-09,3.6013642403063825e-05,0.0,0.0,0.0020065990163802882,0.0012879254982486241,154.0,0.0,0.7282008628672646,1.0,18.987083360615113,0.010838639963326171,5.7464420617302461e-07,0.031904609631720308,0.054451322798602222,0.043578462590930907,0.0049447446590434293,1.971472358990197e-08,0.00012722700646599844,0.072737391416800148,5.4158810677347948e-11,0.021927965949400819,4.0112160293275308e-05,0.01914052878475778,0.017628624550688476,6.1275086955541561e-06,7.245859896637248e-06,3.7240267386429264e-06,0.0075683963515864854,5.3377512419504019e-05,0.00032493410083221967,0.00037271473606582917,0.0044584607902645682,3.8108981985623269e-07,9.6663268121540485e-13,1.0047039335441208e-11,3.0186663380833897e-10,4.6378071942142497e-06,5.2115837828919454e-05,5.0557138166281502e-06,7.7746552706120178e-06,1.6603465807968331e-06,1.8089931672680457e-06
8.836059858663898e-08,0.43212848425398703,2.5585103242626204e-06,1.8935735466531966e-07,3.8605021749744692e-05,3.8849831250305616e-09,3.7925959315876072e-05,0.0,0.0,0.0020286779164721642,0.0013344766000398637,154.0,0.0,0.72523538699621581,1.0,18.986891641025444,0.010946736690687475,5.7255188924422014e-07,0.031924945621006284,0.054776907127207647,0.044072363221816728,0.0049478521375676699,1.9832380182237945e-08,0.0001279863081464542,0.073597955868771131,5.419284627539415e-11,0.02237264986213278,4.0138477781936974e-05,0.019516454253270404,0.017927793326495797,6.2314259278203081e-06,7.3322740055279867e-06,3.7871834308768643e-06,0.0077821624256067933,5.5322536762439905e-05,0.00034146597833961326,0.0003925326436058977,0.0045739026843916808,3.9187922791765304e-07,9.7240162791543554e-13,1.0330528793878824e-11,3.0971183859493528e-10,4.7660919526132032e-06,5.4408056262464209e-05,5.2782975705938728e-06,8.123474183741138e-06,1.7355659057926393e-06,1.9299268118382504e-06
8.955450560051916e-08,0.4321290205675173,2.5764481946441047e-06,1.9394446982553473e-07,3.9907315937430659e-05,4.0380445061600145e-09,3.9902834794344028e-05,0.0,0.0,0.0020502874023217051,0.0013817159183458732,154.0,0.0,0.7222875724064971,1.0,18.986700026130208,0.011053921103236948,5.704722377818857e-07,0.031939628226446866,0.055094209588957936,0.044563874296189535,0.0049500831632236448,1.9947035797323897e-08,0.00012872624302589369,0.074455388840537207,5.4217282259928857e-11,0.022818134234420737,4.0157665143522903e-05,0.019892592683887836,0.018224824082374087,6.3345977234477287e-06,7.4183732743737103e-06,3.8498870823825215e-06,0.0079979655561079107,5.7289947843458445e-05,0.00035849265193241069,0.00041300945857808907,0.0046898229101422486,4.027719272681367e-07,9.7802343155066568e-13,1.0616712538141783e-11,3.1759063719959218e-10,4.8952137930633645e-06,5.6758567400731218e-05,5.50654748026432e-06,8.481391580693854e-06,1.8127706717848157e-06,2.0566433786638493e-06
9.074841261439934e-08,0.432129555361123,2.5939630254618876e-06,1.9855687447130728e-07,4.1226506951049554e-05,4.1939570634165434e-09,4.1944964639101403e-05,0.0,0.0,0.0020714321423728537,0.0014296289637979155,154.0,0.0,0.71935728435983148,1.0,18.986508538470563,0.011160199465231347,5.6840515438189252e-07,0.0319488275525492,0.055403363731981785,0.045053009723136972,0.0049514641478031968,2.0058738924122243e-08,0.00012944712401648806,0.075309709243134529,5.4232407909823804e-11,0.02326434226585828,4.0169936732652825e-05,0.02026887828408987,0.018519641844662479,6.4369980612589287e-06,7.5041596061420215e-06,3.9121218782217754e-06,0.0082157529790804849,5.9278528254334797e-05,0.00037601466748627191,0.0004341504640033459,0.004806181563953355,4.137652495559514e-07,9.8350046927988862e-13,1.0905520530533195e-11,3.255003295291207e-10,5.0251316401828981e-06,5.9167529657895211e-05,5.740479002109397e-06,8.8484363470118649e-06,1.891967573118244e-06,2.1892980097844671e-06
9.194231962827952e-08,0.4321300884996663,2.6110636952279603e-06,2.0319369364821376e-07,4.2562223184730479e-05,4.3526899785611476e-09,4.4053016122246184e-05,0.0,0.0,0.0020921171338564716,0.0014782011699120336,154.0,0.0,0.71644438863425419,1.0,18.986317200127626,0.011265577995246799,5.6635054049072858e-07,0.031952710103379675,0.05570450200268455,0.04553978330789802,0.004952020942972272,2.0167537645489574e-08,0.00013014926142778066,0.0761609358410031,5.4238506376957141e-11,0.023711199137969707,4.0175502372066514e-05,0.020645247248331219,0.018812175367641414,6.5386022165924944e-06,7.5896348890811999e-06,3.97387279166676e-06,0.0084354722386213131,6.1287052306199937e-05,0.00039403214128649287,0.00045596050924807648,0.0049229395423756352,4.248565417497707e-07,9.8883509896542713e-13,1.1196883146585577e-11,3.3343826914109167e-10,5.1558051060410848e-06,6.1635079553285389e-05,5.980105462436196e-06,9.2246338485572525e-06,1.9731625247388728e-06,2.3280455976852743e-06
9.31362266421597e-08,0.43213061985432527,2.627758912648123e-06,2.0785407281292838e-07,4.391409410056748e-05,4.5142118181069658e-09,4.6227628106606883e-05,0.0,0.0,0.0021123476730871326,0.0015274179162048662,154.0,0.0,0.71354875157358855,1.0,18.98612603271469,0.011370062866426224,5.6430829832365708e-07,0.031951438808655967,0.055997755697522564,0.046024208752307373,0.0049517788443714291,2.0273479626403214e-08,0.00013083296286746656,0.077009087252556202,5.4235854721064367e-11,0.024158631976820343,4.0174567385153243e-05,0.021021637715733399,0.019102357075497893,6.6393867419427515e-06,7.6748009967743977e-06,4.0351255721254876e-06,0.0086570712236569859,6.3314288485848285e-05,0.00041254476489004804,0.00047844401058481939,0.0050400585518372799,4.3604316801052172e-07,9.9402965780968253e-13,1.1490731224088615e-11,3.4140186392977792e-10,5.2871945057702569e-06,6.416133222043676e-05,6.2254381069361532e-06,9.6100060101780894e-06,2.0563606793388755e-06,2.4730406836351732e-06
9.433013365603989e-08,0.43213114930243796,2.6440572150756974e-06,2.1253717752533322e-07,4.5281750647887269e-05,4.6784906028619893e-09,4.8469411201708906e-05,0.0,0.0,0.002132129327159595,0.0015772645500699116,154.0,0.0,0.7106702401335282,1.0,18.985935057370881,0.011473660206735323,5.6227833200397985e-07,0.03194517305274109,0.056283254918426277,0.046506299655274121,0.0049507625961733122,2.0376612101691546e-08,0.00013149853315031908,0.077854181950804402,5.4224723954096227e-11,0.024606569815852183,4.0167332632166084e-05,0.021397989728098928,0.019390123001852319,6.7393294463204574e-06,7.7596597881994473e-06,4.0958667324447669e-06,0.0088804982022803233,6.5359001838104534e-05,0.00043155181068560877,0.00050160495251020331,0.0051575011165199353,4.4732251144201521e-07,9.9908646134065358e-13,1.1786996108768434e-11,3.4938857668087901e-10,5.4192608710963712e-06,6.6746381920116573e-05,6.4764861506132244e-06,1.0004571395219791e-05,2.1415664447090905e-06,2.6244373589166951e-06
9.552404066992007e-08,0.4321316767273458,2.6599669675899018e-06,2.1724219313124497e-07,4.6664825653162246e-05,4.8454938740968995e-09,5.0778947954014372e-05,0.0,0.0,0.0021514679070210943,0.0016277264074377868,154.0,0.0,0.70780872192446864,1.0,18.985744294755921,0.011576376099226376,5.6026054421199623e-07,0.031934068706334112,0.05656112853178008,0.046986069513293274,0.0049489963960510173,2.0476981850307013e-08,0.00013214627417236957,0.078696238264032436,5.420537911242659e-11,0.025054943558972975,4.0153994549839307e-05,0.021774245188280767,0.019675412727027192,6.8384093717431925e-06,7.8442131077939422e-06,4.1560835351507473e-06,0.0091057018537781375,6.7419956270212158e-05,0.00045105213811385186,0.00052544688978927335,0.0052752305844579522,4.5869197572437734e-07,1.0040078035198191e-12,1.2085609695989144e-11,3.5739592549402527e-10,5.5519659619016514e-06,6.9390302556203965e-05,6.7332568279835583e-06,1.0408345285693073e-05,2.2287835012559301e-06,2.7823891690043138e-06
9.671794768380025e-08,0.43213220201824054,2.6754963626351292e-06,2.219683244372575e-07,4.8062954181712892e-05,5.0151887564000812e-09,5.3156793069074541e-05,0.0,0.0,0.0021703694418924182,0.0016787888322467249,154.0,0.0,0.70496406525122712,1.0,18.985553765046024,0.011678216582309366,5.5825483819159386e-07,0.031918278160645089,0.056831504130739757,0.047463531720984657,0.0049465039005278013,2.0574635187562972e-08,0.00013277648483572523,0.079535274376519846,5.4178079304741529e-11,0.025503685943925321,4.0134745194145796e-05,0.022150347818937974,0.019958169313229378,6.9366067715867676e-06,7.9284627855251464e-06,4.2157639789593757e-06,0.0093326312984290654,6.9495916774667897e-05,0.00047104420050993651,0.00054997295019441764,0.0053932111319682906,4.7014898663434243e-07,1.0087959555186703e-12,1.2386504470605964e-11,3.6542148410677947e-10,5.6852722759293179e-06,7.2093148193359306e-05,6.9957554434560157e-06,1.0821339762920925e-05,2.3180148196424674e-06,2.9470490207374966e-06
