Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143)
1.0609909527827144e-07,0.8358719170847906,5.2190046522904059e-05,1.990717907404817e-05,4.9596822828772048e-05,7.0355645170881877e-08,1.4893445239678137e-05,0.0,0.0,0.0022583981493182743,0.0006427244133006293,154.0,0.0,0.096765086198546707,1.0,18.996662756896676,0.015910638512923587,1.1403148884581899e-06,0.0020484400470463359,0.038001242451681204,0.22083438015961815,7.9653906677167011e-05,4.9908769294676222e-09,3.1378791883417844e-05,0.5715508667100756,6.4077779697907316e-13,0.0098913754366671772,5.9802019473269203e-06,0.040285647651963158,0.035665085287232834,4.8817906509554228e-06,9.0873063320150781e-05,2.8127794333433798e-06,0.0042519243643981278,3.0789249980461034e-05,0.00065764525163417996,0.0015735211151976347,0.00016926463668124096,4.8332754911399367e-07,1.8167745197840656e-13,4.8532054446330166e-12,4.2694014434647592e-11,1.2586793117315941e-06,3.1548199630248506e-05,7.1070028854972789e-07,6.6552270192570992e-06,2.4450342107322485e-07,1.4476991064177485e-07,5.2173463599037193e-12,1.1435522770247672e-06,1.1388519457897592e-05,3.4310644754945982e-05,2.0065861573932556e-08,7.7967753940260669e-10,2.385609388360748e-11,7.3896065202537132e-11,1.6044881458069127e-07,8.7097963706133661e-18,5.034456767612082e-18,2.9711500057252367e-08,8.8926402304932918e-13,3.8099301797578432e-09,3.7017044423555278e-14,2.0465278273662435e-14,2.8612492693932092e-13,1.0710760315449459e-07,4.6067366494868315e-08,2.1768462396367303e-08,5.18164332823887e-05,1.5225633405011987e-07,4.5036321674380717e-06,6.541451829680403e-07,1.0547585972555299e-08,2.5545997715414272e-10,1.613232441905444e-05,1.2569390305774573e-08,2.7028042196168894e-10,5.2806104030977904e-06,3.9271774263258968e-08,4.2858777414548766e-06
1.0741130302347992e-07,0.8358722865147897,5.2380668475990026e-05,2.0615356585667252e-05,5.0751933348969166e-05,7.2515882207643914e-08,1.5340668242819002e-05,0.0,0.0,0.0022774252982617612,0.00065661664981707629,154.0,0.0,0.094231407867606837,1.0,18.99662931793009,0.015880712526712672,1.1200253444346411e-06,0.0019616971751677177,0.037940321601595814,0.22089375062351255,7.6280850129061556e-05,4.9828649422648668e-09,3.1328419128734549e-05,0.57398260140140223,6.1364316122665269e-13,0.0099359689980644053,5.7278049910597586e-06,0.040397008469451545,0.035701830513586275,4.8868095667399177e-06,9.1261564573561369e-05,2.8156712903875924e-06,0.0043184498461945747,3.0857083209115087e-05,0.00066315810798547924,0.0016039293861981906,0.00016911665548932007,4.9089912400364556e-07,1.8138580296420682e-13,4.92911378486799e-12,4.2695610628239886e-11,1.2671315248186678e-06,3.2154610842018173e-05,7.243690888945895e-07,6.7842922096051682e-06,2.4926107574015018e-07,1.4979803831982678e-07,5.3185266661341434e-12,1.1852620715243357e-06,1.1851807566203878e-05,3.4320615070440946e-05,2.0762600079917711e-08,8.0675374543312683e-10,2.4684440299657964e-11,7.6616343619510953e-11,1.6635922666477691e-07,9.0122653133795686e-18,5.2092905698142723e-18,3.1048277525309823e-08,9.2927372953313461e-13,3.9520317390567725e-09,3.8397609838981146e-14,2.1228585695341603e-14,2.9679607739619478e-13,1.128948159415309e-07,4.8624756302405594e-08,2.3121157470097822e-08,5.2934985955595621e-05,1.55701623419919e-07,4.6182281381377812e-06,6.707962678315114e-07,1.0815956897887871e-08,2.619626682314469e-10,1.679146833339793e-05,1.3083456144579501e-08,2.8108629499577295e-10,5.5786876085192909e-06,4.1148902169027511e-08,4.5391709622929675e-06
1.087235107686884e-07,0.8358726350374717,5.2562726526477979e-05,2.1334653585008312e-05,5.1914018854708679e-05,7.4702644482019355e-08,1.5793947534342701e-05,0.0,0.0,0.0022962419675297491,0.00067057466449181992,154.0,0.0,0.091768625392720973,1.0,18.996595875405657,0.015849131937241773,1.10027017289792e-06,0.0018784155327404306,0.037878264986552994,0.22093077437753511,7.3042386598210472e-05,4.9747039492702015e-09,3.1277109514782143e-05,0.57637097777543222,5.8759126228746269e-13,0.0099793293759353006,5.4854782065700457e-06,0.040503663427186955,0.035734760666911107,4.8913063798975691e-06,9.1643125918903698e-05,2.8182623205387412e-06,0.0043849348841905021,3.0918170850301352e-05,0.00066842890512221415,0.0016341263158612359,0.00016894125934491778,4.9846612358711041e-07,1.8108872970661021e-13,5.0049758853131582e-12,4.2690505274776246e-11,1.2754318306103073e-06,3.2759814876107485e-05,7.3801072235262035e-07,6.9131103734760937e-06,2.5400975230590842e-07,1.5491143514508596e-07,5.4195133167651384e-12,1.2277544139299156e-06,1.2325523911763539e-05,3.432708987752682e-05,2.1470428432652373e-08,8.3426098318600214e-10,2.5525971370319094e-11,7.9384578300683495e-11,1.7237394639407069e-07,9.3195493217882789e-18,5.3869075874645819e-18,3.2419032756266026e-08,9.7030038970348721e-13,4.09668894754772e-09,3.9803000583979498e-14,2.2005620946844326e-14,3.0765911669569106e-13,1.188958471691831e-07,5.1282852366595439e-08,2.4535275769418213e-08,5.4050441618151796e-05,1.5914063155815548e-07,4.7328690313539251e-06,6.8745395631682985e-07,1.1084432281921363e-08,2.6846793867687951e-10,1.7463341307019026e-05,1.3607464428341785e-08,2.9210427208412617e-10,5.8885641555107333e-06,4.3077719033169483e-08,4.8026770871155397e-06
1.1003571851389689e-07,0.8358729635780824,5.2736422047948657e-05,2.2064823159525471e-05,5.3082861497521044e-05,7.6915520879436859e-08,1.6253258984655158e-05,0.0,0.0,0.0023148519253857525,0.00068459713727825214,154.0,0.0,0.089374673071553543,1.0,18.996562430801166,0.015815958736050746,1.0810338813053957e-06,0.0017984731341718152,0.037815142967664882,0.22094615062091666,6.9933772622299414e-05,4.9664031865143826e-09,3.1224921112774059e-05,0.57871713528098689,5.6258394126323564e-13,0.010021491503295449,5.2528668220549583e-06,0.040605800736547605,0.035764068086285419,4.8953074161577507e-06,9.2017929844231313e-05,2.8205676922190248e-06,0.0044513764122387891,3.0972834780821543e-05,0.0006734628417149073,0.0016641044836888164,0.00016873971928016551,5.0602819760192089e-07,1.8078656842727955e-13,5.0807882446797169e-12,4.2678999169245424e-11,1.2835848387853862e-06,3.3363707749270762e-05,7.516228415561687e-07,7.0416589327357789e-06,2.5874861206574866e-07,1.6010970896308482e-07,5.5202886117238256e-12,1.2710268243802008e-06,1.2809684637656631e-05,3.4330178501847931e-05,2.2189205966548238e-08,8.621937845883695e-10,2.6380519859575732e-11,8.2200257528359494e-11,1.7849186284867178e-07,9.6315873118669828e-18,5.5672725126632513e-18,3.3823728927925082e-08,1.0123429014802473e-12,4.2438753723423673e-09,4.1232959739880275e-14,2.2796242042256404e-14,3.1871205897304676e-13,1.2511448836403659e-07,5.4043831774001402e-08,2.6012481183968263e-08,5.5162466536935662e-05,1.6257220821497595e-07,4.8475070949506271e-06,7.0411130497890358e-07,1.1352900287247458e-08,2.7497307687295655e-10,1.8147755725387736e-05,1.4141268902016098e-08,3.033312273635817e-10,6.2104677147081294e-06,4.5058175406066965e-08,5.0765881343334152e-06
1.1134792625910538e-07,0.8358732730264855,5.2901952851064111e-05,2.2805612997982011e-05,5.4258244796861866e-05,7.9154101175968042e-08,1.6718579031707982e-05,0.0,0.0,0.002333258837647202,0.0006986827853223852,154.0,0.0,0.087047548843138589,1.0,18.996528985587034,0.015781253022759633,1.0623014555315795e-06,0.0017217510406850975,0.037751022023998007,0.22094055802266677,6.6950383199182144e-05,4.957971380332783e-09,3.1171908788267889e-05,0.58102218036366915,5.385839922111895e-13,0.010062489383341552,5.0296249104685846e-06,0.040703601942784988,0.035789937112670422,4.8988379063995934e-06,9.2386153549696103e-05,2.8226019430088166e-06,0.0045177715087162196,3.1021386049816707e-05,0.00067826525546452914,0.0016938570042271403,0.00016851325846334983,5.1358501230479516e-07,1.8047963678774327e-13,5.1565475265995133e-12,4.2661381854746723e-11,1.2915950040513858e-06,3.3966190497211863e-05,7.6520321240809688e-07,7.1699163940366872e-06,2.6347685654430682e-07,1.6539245872529477e-07,5.6208357013523628e-12,1.3150766916448104e-06,1.3304304078445852e-05,3.432998705809329e-05,2.29187890103691e-08,8.9054656471470933e-10,2.7247914958007195e-11,8.5062853725735079e-11,1.8471183055209397e-07,9.9483168942796277e-18,5.7503492829810253e-18,3.5262310122085322e-08,1.0553995912400902e-12,4.3935637086715918e-09,4.2687221918779311e-14,2.3600302312303205e-14,3.2995285289996068e-13,1.3155449097866347e-07,5.6909865138771576e-08,2.7554443146377946e-08,5.6270743325859152e-05,1.6599525436744019e-07,4.9620963411429864e-06,7.2076162681819378e-07,1.1621253209117105e-08,2.8147547135112692e-10,1.8844517607080848e-05,1.4684718323942245e-08,3.1476389861014974e-10,6.5446225020027457e-06,4.7090182693513968e-08,5.3610931014861017e-06
1.1266013400431386e-07,0.8358735642381763,5.3059513191272479e-05,2.3556765880055488e-05,5.5439953690373095e-05,8.1417976295631387e-08,1.718988465036675e-05,0.0,0.0,0.0023514662700482806,0.00071283036079922916,154.0,0.0,0.084785312146946068,1.0,18.996495541223069,0.015745073063175158,1.0440583439235843e-06,0.0016481333937991467,0.037685964972549085,0.22091465534966095,6.4087713108453646e-05,4.949416776274923e-09,3.1118124383433203e-05,0.58328718748478126,5.1555517277573649e-13,0.01010235610750022,4.8154154893009189e-06,0.040797242094323762,0.03581254434865945,4.9019220221840451e-06,9.2747969110910578e-05,2.8243790001257273e-06,0.0045841173886636364,3.1064124933372098e-05,0.00068284159915342122,0.001723377505720689,0.00016826305359554162,5.2113624957311379e-07,1.8016823494466917e-13,5.2322505506312175e-12,4.2637931947395212e-11,1.299466629814207e-06,3.4567168984666405e-05,7.787497097964482e-07,7.2978623079336105e-06,2.6819372598179926e-07,1.7075927488087267e-07,5.7211385543576072e-12,1.3599012801465158e-06,1.3809394839442237e-05,3.4326618548287598e-05,2.3659031076930821e-08,9.1931362909863808e-10,2.8127982508298776e-11,8.7971824304740809e-11,1.9103267131597769e-07,1.0269674456006874e-17,5.9361011286722299e-18,3.6734701809878785e-08,1.0994682283426851e-12,4.5457258255221748e-09,4.4165513706816742e-14,2.4417650649487118e-14,3.4137938511093175e-13,1.3821956512559231e-07,5.9883115432860492e-08,2.9162835681917958e-08,5.7374970508893427e-05,1.6940872113181572e-07,5.0765925310542092e-06,7.3739848904785731e-07,1.1889387439253033e-08,2.8797260991984318e-10,1.955342704941112e-05,1.5237656814145983e-08,3.2639889672957745e-10,6.8912491371560904e-06,4.9173614010813888e-08,5.6563778712081707e-06
1.1397234174952234e-07,0.835873838035297,5.3209293781600275e-05,2.4318020153362008e-05,5.6627774584860864e-05,8.3706738550562428e-08,1.7667153321214406e-05,0.0,0.0,0.0023694776906620974,0.00072703864887748424,154.0,0.0,0.082586081863439867,1.0,18.996462099155732,0.015707475345481083,1.026290442937947e-06,0.001577507435636064,0.037620031175386578,0.22086908207386494,6.1341377687316068e-05,4.940747166254103e-09,3.1063616889978137e-05,0.58551320010582575,4.9346221043013033e-13,0.010141123873800629,4.6099105813220977e-06,0.040886889913578243,0.035832058915841541,4.9045829109894807e-06,9.3103543636787137e-05,2.8259122007471149e-06,0.0046504113963831886,3.1101341025196213e-05,0.00068719741826635944,0.0017526601091197903,0.00016799023630341319,5.2868160605877889e-07,1.7985264655104378e-13,5.3078942837452167e-12,4.2608917460769015e-11,1.3072038719393823e-06,3.5166553721025569e-05,7.9226031343620931e-07,7.4254772291780291e-06,2.7289849786364804e-07,1.7620973974732417e-07,5.8211819266846716e-12,1.4054977366940306e-06,1.4324967871739722e-05,3.4320172956814313e-05,2.4409783047470402e-08,9.4848918093195851e-10,2.902054522445855e-11,9.0926612493040835e-11,1.9745317603951641e-07,1.0595595240765886e-17,6.1244906191598017e-18,3.8240811342989952e-08,1.1445460398328292e-12,4.7003328101642929e-09,4.566755409664768e-14,2.5248131747269058e-14,3.5298948354606809e-13,1.4511337837850562e-07,6.2965736833394266e-08,3.0839336460412207e-08,5.8474862078105919e-05,1.7281160863487394e-07,5.1909531559138092e-06,7.5401571036347129e-07,1.2157203421737143e-08,2.9446207859834048e-10,2.0274278663789631e-05,1.5799924194618407e-08,3.382327162454866e-10,7.2505645113424201e-06,5.1308305084699192e-08,5.9626251240473343e-06
1.1528454949473083e-07,0.8358740952076424,5.3351481809992299e-05,2.5089110197398146e-05,5.7821495407674865e-05,8.6019981865006188e-08,1.8150362998979332e-05,0.0,0.0,0.0023872964723656597,0.00074130646580681104,154.0,0.0,0.080448034332547699,1.0,18.996428660815681,0.015668514634583099,1.0089840806035678e-06,0.0015097635174094678,0.037553276734736296,0.2208044589594777,5.870711315427762e-05,4.9319699141981502e-09,3.1008432607623117e-05,0.58770123163991228,4.7227080507995386e-13,0.010178824005484761,4.4127912403918932e-06,0.040972707968591135,0.035848642709105115,4.9068427310870736e-06,9.3453039422065616e-05,2.82721431207656e-06,0.0047166509984660383,3.1133313358773413e-05,0.00069133833013275338,0.0017816994074842021,0.00016769589452359394,5.3622079239069245e-07,1.7953313967376743e-13,5.3834758324962508e-12,4.2574596128667219e-11,1.3148107425787913e-06,3.5764259681491891e-05,8.0573310383393071e-07,7.5527426781898689e-06,2.7759048549352322e-07,1.8174342786207591e-07,5.9209513313111987e-12,1.4518630969351788e-06,1.4851032543200242e-05,3.4310747342293168e-05,2.5170893350844991e-08,9.7806732808151567e-10,2.992542290487235e-11,9.3926648140425537e-11,2.0397210646407017e-07,1.0926013427396719e-17,6.3154797083436887e-18,3.9780528449561598e-08,1.1906297252829513e-12,4.8573550115809404e-09,4.7193054909780229e-14,2.6091586333356738e-14,3.6478092071558703e-13,1.5223955463901901e-07,6.6159873588315423e-08,3.2585625851419652e-08,5.9570147048547093e-05,1.7620296485154931e-07,5.305137415232265e-06,7.7060735777812267e-07,1.242460560193802e-08,3.009415603806568e-10,2.1006862000346026e-05,1.637135632122894e-08,3.5026173969315744e-10,7.6227816635010049e-06,5.349405519928394e-08,6.2800142579691247e-06
1.1659675723993931e-07,0.8358743365136685,5.3486260960707365e-05,2.5869766873984124e-05,5.9020905658199748e-05,8.835730198403618e-08,1.863949208075799e-05,0.0,0.0,0.0024049258953330651,0.00075563265712196253,154.0,0.0,0.078369401446643588,1.0,18.996395227615565,0.015628244024676361,9.9212600210152503e-07,0.0014447950973444793,0.037485754676727948,0.22072138863073928,5.6180776554326465e-05,4.9230919802170401e-09,3.0952615296083247e-05,0.58985226637132282,4.5194762862236259e-13,0.010215486969778354,4.2237475473177429e-06,0.041054852844872307,0.035862450647299565,4.90872268581861e-06,9.3796614094731657e-05,2.828297551096343e-06,0.0047828337772252349,3.1160310556782086e-05,0.00069527000453785024,0.0018104904458185983,0.00016738107387426912,5.4375353242388386e-07,1.7920996767358655e-13,5.4589924355150688e-12,4.2535215725254881e-11,1.3222911140401225e-06,3.6360206133731772e-05,8.1916625837534034e-07,7.6796411037012178e-06,2.8226903660961908e-07,1.8735990631675642e-07,6.0204330089627331e-12,1.4989942915402636e-06,1.5387596705570599e-05,3.4298435926429519e-05,2.5942208137795659e-08,1.008042089783915e-09,3.0842432639453125e-11,9.697134850480658e-11,2.1058819688346066e-07,1.1260862204649453e-17,6.5090297778294338e-18,4.1353725733674312e-08,1.2377154717425017e-12,5.016762082810912e-09,4.8741721207868214e-14,2.6947851397149132e-14,3.767514168789172e-13,1.5960167306741279e-07,6.9467658901400565e-08,3.4403385983682808e-08,6.0660569011647633e-05,1.7958188441554285e-07,5.4191061922790651e-06,7.8716774306969794e-07,1.2691502369077e-08,3.0740883384826453e-10,2.175096196140627e-05,1.6951785406975422e-08,3.6248224638108256e-10,8.0081096653451747e-06,5.5730628182329432e-08,6.6087213143763977e-06
1.179089649851478e-07,0.8358745626814833,5.3613811439322097e-05,2.6659717963870281e-05,6.0225796459192618e-05,9.071829666785588e-08,1.9134519374186674e-05,0.0,0.0,0.0024223691495439998,0.00077001609595819202,154.0,0.0,0.076348468814813289,1.0,18.996361800948112,0.015586714990100489,9.7570335775296722e-07,0.0013824987292651992,0.03741751512448236,0.22062045612111902,5.3758345301333428e-05,4.9141199432597357e-09,3.0896206320917969e-05,0.59196726034444347,4.3246032126527498e-13,0.010251142396754282,4.0424785781065015e-06,0.041133475316885965,0.035873630919758037,4.9102430573293618e-06,9.4134420758518945e-05,2.8291736040354724e-06,0.0048489574245100297,3.1182591003941038e-05,0.00069899814574842835,0.0018390287013698827,0.00016704677901058302,5.5127956253262003e-07,1.7888337004947804e-13,5.5344414563329118e-12,4.2491014381747249e-11,1.3296487226791623e-06,3.6954316469971742e-05,8.3255804753852898e-07,7.8061558465629186e-06,2.8693353204385173e-07,1.9305873507580556e-07,6.1196138997402352e-12,1.5468881521251728e-06,1.5934666757910043e-05,3.4283330179947609e-05,2.6723571450131014e-08,1.0384074032433985e-09,3.1771389010806841e-11,1.0006011901805248e-10,2.1730015581046788e-07,1.1600073844887803e-17,6.7051016795313975e-18,4.2960259177361078e-08,1.2857989687631919e-12,5.1785230222175366e-09,5.0313251693392988e-14,2.781676041141218e-14,3.8889864314179053e-13,1.6720326707570599e-07,7.2891213837699312e-08,3.6294299809827773e-08,6.1745885688622106e-05,1.829475074085694e-07,5.5328220271843704e-06,8.036914188711983e-07,1.2957805993127158e-08,3.1386177164325489e-10,2.2506359203496633e-05,1.7541040336263912e-08,3.7489042387077058e-10,8.4067535148714625e-06,5.8017753428178901e-08,6.9489189104662432e-06
1.1922117273035627e-07,0.8358747744098362,5.3734310000935591e-05,2.7458688589240885e-05,6.1435960607721972e-05,9.3102565872491204e-08,1.9635424065702378e-05,0.0,0.0,0.0024396293372962001,0.00078445568147248444,154.0,0.0,0.074383573995334032,1.0,18.996328382184505,0.015543977434544378,9.5970368779963683e-07,0.0013227740428786261,0.037348605461184993,0.22050222940457009,5.1435916396241454e-05,4.90506002255625e-09,3.08392447849685e-05,0.59404714222320576,4.1377748523738233e-13,0.010285819098227652,3.8686923472195046e-06,0.041208720518695584,0.035882325228260202,4.9114232397729601e-06,9.4466608130679738e-05,2.82985364546737e-06,0.0049150197358792686,3.1200403039800101e-05,0.00070252847589674313,0.0018673100644108012,0.00016669397496104382,5.5879863094398122e-07,1.7855357319972829e-13,5.6098203768901249e-12,4.2442220898795473e-11,1.3368871727974982e-06,3.7546518044478174e-05,8.4590683122705928e-07,7.9322711047015758e-06,2.9158338442354354e-07,1.9883946728089706e-07,6.2184816156460943e-12,1.5955414169235426e-06,1.6492247706505183e-05,3.4265518905714958e-05,2.7514825384953829e-08,1.069157130097077e-09,3.2712104289496234e-11,1.0319235403193027e-10,2.2410666760004655e-07,1.1943579776313479e-17,6.9036557774192121e-18,4.459996864418899e-08,1.3348754234712491e-12,5.3426062136957498e-09,5.1907339100801835e-14,2.8698143548259787e-14,4.0122022447958718e-13,1.7504782338147848e-07,7.6432646250395307e-08,3.8260050177286063e-08,6.2825868485221831e-05,1.8629901813385731e-07,5.6462490879372641e-06,8.2017317445921446e-07,1.3223432556943285e-08,3.2029833882360464e-10,2.3272830527605975e-05,1.813894697002421e-08,3.8748237097025768e-10,8.8189140382078448e-06,6.035512695379713e-08,7.3007761777423616e-06
1.2053338047556476e-07,0.8358749723690837,5.384792998120406e-05,2.8266401621916913e-05,6.2651192625488944e-05,9.5509711917637944e-08,2.0142185689015879e-05,0.0,0.0,0.0024567094757119413,0.0007989503373652387,154.0,0.0,0.072473104793450704,1.0,18.996294972672967,0.01550007973866048,9.4411490906573438e-07,0.0012655237166819626,0.037279070483734494,0.22036725990950548,4.9209705406825084e-05,4.8959180978577478e-09,3.0781767654778742e-05,0.59609281412214687,3.9586867658106391e-13,0.010319545086628834,3.7021057302153907e-06,0.041280728113330771,0.035888669024079778,4.9122817717188798e-06,9.4793320675201235e-05,2.830348356977099e-06,0.004981018605112646,3.1213985168316948e-05,0.00070586671966531267,0.0018953308195294723,0.00016632358844214152,5.6631049711012556e-07,1.7822079115387886e-13,5.6851267912839476e-12,4.2389055054041705e-11,1.3440099405305184e-06,3.8136742016345769e-05,8.5921105522078945e-07,8.0579718992118628e-06,2.9621803691504002e-07,2.0470164954249848e-07,6.317024414002848e-12,1.6449507362172855e-06,1.7060343221446201e-05,3.4245088319161095e-05,2.8315810254253432e-08,1.1002850625234028e-09,3.3664388623734646e-11,1.0636743754437314e-10,2.3100639402978885e-07,1.2291310651204716e-17,7.1046519869609281e-18,4.6272678383506611e-08,1.3849395756595195e-12,5.508979465830312e-09,5.352367057690795e-14,2.9591827889490819e-14,4.1371374267765091e-13,1.8313878112086926e-07,8.0094049730040751e-08,4.0302318906392296e-08,6.3900302049038784e-05,1.8963564387908517e-07,5.7593531395438229e-06,8.3660803128309003e-07,1.3488301884053394e-08,3.2671659111725129e-10,2.4050149257497677e-05,1.874532844153151e-08,4.0025410520627483e-10,9.2447877996035689e-06,6.2742412484436201e-08,7.6644587064973091e-06
1.2184558822077324e-07,0.8358751572021448,5.3954841329868375e-05,2.9082578077121355e-05,6.3871288808330887e-05,9.7939339642386227e-08,2.0654784093908155e-05,0.0,0.0,0.0024736124992298905,0.00081349901049719922,154.0,0.0,0.070615497621673767,1.0,18.996261573737485,0.01545506880614571,9.2892530529551848e-07,0.0012106534444721248,0.037208952547525501,0.22021608301612211,4.7076045154245937e-05,4.8866997283531652e-09,3.0723809884484316e-05,0.59810515241013396,3.7870439458694255e-13,0.010352347593807112,3.5424443676726363e-06,0.041349632460493994,0.035892791739825375,4.9128363678489084e-06,9.5114698731636662e-05,2.8306679454713052e-06,0.0050469520190400113,3.1223566281362536e-05,0.00070901859021448011,0.0019230876274400209,0.00016593650914909283,5.7381493111747814e-07,1.7788522628993105e-13,5.7603583996846412e-12,4.233172790435929e-11,1.351020377712566e-06,3.8724923197502566e-05,8.7246924774770356e-07,8.1832440415668936e-06,3.00836962008635e-07,2.1064482221974783e-07,6.4152311717498488e-12,1.6951126775344556e-06,1.7638955690033817e-05,3.4222122126088903e-05,2.9126364739674842e-08,1.1317849292583534e-09,3.4628050223415719e-11,1.0958474390632062e-10,2.3799797583818466e-07,1.2643196413121231e-17,7.3080498139702499e-18,4.7978197534518382e-08,1.4359857128743337e-12,5.6776100500181403e-09,5.5161928050819898e-14,3.0497637631361827e-14,4.2637673919067208e-13,1.9147953101919494e-07,8.387750257706548e-08,4.2422785876593156e-08,6.4968983830430621e-05,1.9295665367304519e-07,5.8721015116133816e-06,8.5299123825179717e-07,1.3752337462606549e-08,3.3311467308151984e-10,2.4838085605917346e-05,1.9360005442764415e-08,4.1320157570925471e-10,9.6845670193643913e-06,6.5179242565536299e-08,8.0401284960762985e-06
1.2315779596598173e-07,0.8358753295254453,5.4055210646468425e-05,2.9906937492726927e-05,6.5096047274725721e-05,1.0039105654950297e-07,2.1173199415451104e-05,0.0,0.0,0.0024903412620747344,0.00082810066959664226,154.0,0.0,0.068809235919959716,1.0,18.996228186676856,0.015408990108343868,9.1412351310845465e-07,0.0011580718962406688,0.037138291702903919,0.22004921853767875,4.5031384165319256e-05,4.8774101706040984e-09,3.0665404524731378e-05,0.60008500848776813,3.6225606934219762e-13,0.01038425308972306,3.3894425516751653e-06,0.041415562782272722,0.03589481701583766,4.9131039500563986e-06,9.543087863971311e-05,2.8308221610570912e-06,0.0051128180526699464,3.1229365893578791e-05,0.00071198977629446209,0.0019505775073256027,0.00016553359102126458,5.8131171312968019e-07,1.7754706996506499e-13,5.8355130029623654e-12,4.2270442082198705e-11,1.3579217157079258e-06,3.9310999905842134e-05,8.85680016170648e-07,8.3080741019271674e-06,3.0543966034411576e-07,2.1666851968972677e-07,6.5130913605964911e-12,1.7460237306230834e-06,1.8228086267181874e-05,3.4196701597972877e-05,2.9946326042515224e-08,1.1636504015464075e-09,3.5602895538473533e-11,1.1284363850941865e-10,2.4508003422122472e-07,1.2999166363383911e-17,7.5138083930323245e-18,4.9716320629406641e-08,1.4880076854740153e-12,5.8484647375679623e-09,5.6821788595005158e-14,3.1415394283878548e-14,4.3920671793357408e-13,2.0007341461765477e-07,8.7785066798409355e-08,4.4623128121682599e-08,6.6031723648015471e-05,1.9626135704014974e-07,5.9844630645912543e-06,8.6931826682568429e-07,1.4015466366346413e-08,3.3949081618627077e-10,2.5636407028592078e-05,1.9982796501216985e-08,4.2632066473035178e-10,1.0138439499545749e-05,6.7665219697562818e-08,8.4279439107323443e-06
1.244700037111902e-07,0.835875489929833,5.4149201217965771e-05,3.0739198293958021e-05,6.6325268013137805e-05,1.0286447293891557e-07,2.1697412043738565e-05,0.0,0.0,0.0025068985406981022,0.0008427543040519038,154.0,0.0,0.067052848633263426,1.0,18.996194812763765,0.015361887727422098,8.996985092340543e-07,0.0011076906741131665,0.037067125823779426,0.21986717118630228,4.3072284999826118e-05,4.8680543955335788e-09,3.0606582827212075e-05,0.60203320953942863,3.4649604827475553e-13,0.010415287300993085,3.2428430986477413e-06,0.041478643326562994,0.035894862920954083,4.9131006776242153e-06,9.5741992859871037e-05,2.8308203144115376e-06,0.0051786148645999903,3.1231594386269926e-05,0.00071478593048376112,0.0019777978197215475,0.00016511565348053221,5.8880063286250786e-07,1.7720650312089347e-13,5.9105884975091129e-12,4.2205392085782298e-11,1.3647170691979495e-06,3.9894913823383108e-05,8.9884204378423903e-07,8.4324493785270994e-06,3.1002565957614366e-07,2.2277227060708731e-07,6.6105950230229855e-12,1.7976803122096607e-06,1.8827734922976985e-05,3.416890564483504e-05,3.0775530029379622e-08,1.1958750986956953e-09,3.6588729431991717e-11,1.1614347845480308e-10,2.5225117228788629e-07,1.3359149223132727e-17,7.7218865233739965e-18,5.1486828094778409e-08,1.5409989216371834e-12,6.0215098357906354e-09,5.8502924775988532e-14,3.2344916864653685e-14,4.5220114799224953e-13,2.0892372355460586e-07,9.1818787129073188e-08,4.6905018934956067e-08,6.7088343259574226e-05,1.9954910275676661e-07,6.0964081548419223e-06,8.8558480595437339e-07,1.4277619172900289e-08,3.4584333683706731e-10,2.6444878565962511e-05,2.0613518247167758e-08,4.3960719308291335e-10,1.0606588557176255e-05,7.0199917490576651e-08,8.8280596408812628e-06
