Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64),S(3721),S(3665)
6.114990589914119e-13,0.8144769834738971,2.2132086319717272e-10,1.4056339978931058e-16,1.4043619412006108e-16,1.0336493437133548e-21,7.5634267061937125e-22,0.0,0.0,1.0435659248152479e-11,2.9457519969913566e-20,154.0,0.0,0.99995515701876858,0.99999999999192291,18.99999999722441,6.0652670321498313e-07,1.9112831841545271e-05,2.3961420587283434e-06,2.3976978206169467e-06,6.4630176299626395e-06,2.0193111088158598e-09,2.7700086670884437e-13,7.4554858785483312e-10,1.3863925081330968e-05,1.4242604254641274e-17,9.5417796655949152e-12,5.9832453774649269e-11,2.3471717638786939e-13,2.3469085126583723e-13,2.0075267457429657e-17,3.1485724268575411e-12,6.2498545588280525e-18,7.3435991812602992e-13,1.4779579942382152e-31,1.3602264059506128e-31,1.3602346421830517e-31,7.1511220919772639e-18,2.964138261399515e-19,3.8495893679392214e-18,6.9888575137675029e-20,4.4432500028856634e-20,1.8156203809278815e-19,2.3099981854237984e-23,1.5277181651793651e-27,1.736220094511429e-27,2.9481108323613926e-32,2.5615863684794817e-36,1.4577801214403825e-33,1.6217542781198094e-30,6.4697706716161253e-34,1.4677581719644321e-12,1.8717022610020627e-18,1.0569996205764986e-21,2.1586040910715282e-21,1.0143461282373347e-22,1.1157211799888579e-21,1.0282855054479439e-29,5.9620874829396897e-30,2.4832889869509842e-27,7.8800870509249107e-32,6.506182312836332e-27,5.5939138139403929e-32,5.6447424112181993e-32,3.3376255508726571e-31,1.412284383837463e-30,1.4122241377449345e-30,8.264176037035827e-36,1.4053847915280924e-26,1.8238505177014352e-27,1.6326166249930206e-30,9.0976610391217851e-34,1.9560491708321579e-34,1.2616156778670216e-37,1.2545412285591632e-37,1.1232492480702947e-43,4.8103066426851204e-27,4.9066975820262673e-28,5.2016039858886615e-35,1.5810745423287711e-43,5.6449889136682126e-48,2.62964808106762e-48,4.9835310977454979e-35,1.5586103846129677e-16,5.3007092502218217e-22,2.8278612309348372e-22,9.9467180778600986e-20,6.294999946036035e-37,3.9583681717758643e-38,7.7180282553013925e-38,6.5376273218285175e-43,3.5305379677338782e-42,6.1165138806456642e-43,4.4627121935000944e-13,2.0401459027730162e-18,7.6319202169800168e-12,4.102938444963203e-16,4.0157439963092806e-18
6.349663894227412e-13,0.8144769834729865,2.2981727060860411e-10,1.5156958907929615e-16,1.5143063544179311e-16,1.1572806975707491e-21,8.468362268487884e-22,0.0,0.0,1.0888538936200366e-11,3.1917693526070245e-20,154.0,0.0,0.99995344317526025,0.99999999999161293,18.999999997019835,6.2980262264881567e-07,1.9382635587857696e-05,2.4880126714303783e-06,2.4896900622217907e-06,6.8562271236188236e-06,2.1755786828723888e-09,2.8762924706561987e-13,7.9339833233416325e-10,1.4707406459981707e-05,1.5344802096408636e-17,1.0288108045752612e-11,6.450173903849188e-11,2.6275634130862746e-13,2.6272641291533134e-13,2.2756577442114495e-17,3.480685520531784e-12,7.1718158350117975e-18,7.9180082066411885e-13,1.9232754183790896e-31,1.7700821820096832e-31,1.7700933113907841e-31,8.0092858615832008e-18,3.3184106232317991e-19,4.0966593423665518e-18,7.4413529728837449e-20,4.8139787868933703e-20,2.0473602677679873e-19,2.7100989918239448e-23,1.8640014279789736e-27,2.1186666494639535e-27,3.7410052443222365e-32,3.2537570531724142e-36,1.7843310798395063e-33,1.9790625651597489e-30,8.1125989933788421e-34,1.6225766878762677e-12,2.0179806285239973e-18,1.1826837590195048e-21,2.3579313734590056e-21,1.0962113740461766e-22,1.2529968071734858e-21,1.1505565570324158e-29,6.6710244848116513e-30,2.8985463772633955e-27,9.2319325678039173e-32,7.5940859363437802e-27,6.5344108240797502e-32,6.5896386518539601e-32,3.9341005203041106e-31,1.7132001632919081e-30,1.713124212806877e-30,1.0418378511242721e-35,1.6793806665364593e-26,2.1770997403889658e-27,2.02630999611132e-30,1.173467214995842e-33,2.5179551690143634e-34,1.6750302811592333e-37,1.6817256485453284e-37,1.5645095040886912e-43,5.7050527261336322e-27,6.0563827222891506e-28,6.5574865249178958e-35,2.2022942185606221e-43,8.1685086193799059e-48,3.8054932272329827e-48,6.0460829393349144e-35,1.7273744300353269e-16,5.8772183499744766e-22,3.134782550592605e-22,1.146793920951482e-19,7.6185689135542329e-37,4.9802232917994231e-38,9.6939683662840462e-38,8.2440754082744884e-43,4.5612971569557666e-42,7.6987164841822234e-43,4.6339910212328055e-13,2.1997421984486683e-18,7.9247840339843479e-12,4.4238233065636691e-16,4.3299070875294407e-18
6.584337198540704e-13,0.8144769834720456,2.3831388786486376e-10,1.6299137561053588e-16,1.6284024060671325e-16,1.2903971628426172e-21,9.4427776827442826e-22,0.0,0.0,1.1345295302117668e-11,3.4488490921807469e-20,154.0,0.0,0.99995172959369727,0.99999999999130296,18.9999999968087,6.5307849869346924e-07,1.9635397582537647e-05,2.5798770952207314e-06,2.5816811298288838e-06,7.2547719598188039e-06,2.3375410798648606e-09,2.9825749166490396e-13,8.4210445341569726e-10,1.5562332921452468e-05,1.6487167489013946e-17,1.1062530261522738e-11,6.9345584241061441e-11,2.9294136086805484e-13,2.9290750484255833e-13,2.5670048097356663e-17,3.8325265380614929e-12,8.1859773766278587e-18,8.5140412705039499e-13,2.4789391462095326e-31,2.2815009523185657e-31,2.2815158276096862e-31,8.9337172342393188e-18,3.6998232634940308e-19,4.34815120701076e-18,7.9021792989104714e-20,5.1993555097669072e-20,2.2980312748270184e-19,3.1601887108547037e-23,2.2572189178031845e-27,2.565931014220318e-27,4.7047194574016479e-32,4.0960148490751203e-36,2.1671479514106527e-33,2.3969473967815432e-30,1.0089434041316807e-33,1.7865914083280554e-12,2.169753517706098e-18,1.3178986846085473e-21,2.566468909906414e-21,1.1812703985874247e-22,1.4010987132835004e-21,1.2820996657562939e-29,7.4337215143360392e-30,3.363858143702447e-27,1.0750895912349671e-31,8.8131106598566518e-27,7.5888647228764097e-32,7.6485401408742839e-32,4.6075968221766918e-31,2.0633865134218405e-30,2.0632915835912127e-30,1.3021808324484467e-35,1.9933223433026818e-26,2.5813240729249766e-27,2.4945951459621274e-30,1.499287017603002e-33,3.2106223576869235e-34,2.1999966268510616e-37,2.2299763226489385e-37,2.1525802293283755e-43,6.7210323713104038e-27,7.4151709777842034e-28,8.196116509372054e-35,3.0302427807110356e-43,1.1660248724264069e-47,5.4326242712957946e-48,7.2827862649842958e-35,1.9067125479420275e-16,6.4900171561931894e-22,3.4609817448358807e-22,1.3150382852287642e-19,9.154594313165249e-37,6.2123108774794871e-38,1.2073896772908324e-37,1.0305406044969483e-42,5.8350546858376041e-42,9.6070771481300483e-43,4.8052709398671766e-13,2.3653483520295119e-18,8.2176460639907568e-12,4.7567826486309476e-16,4.655902746217703e-18
6.819010502853997e-13,0.8144769834710748,2.468107149744157e-10,1.7482884250065114e-16,1.7466511840688071e-16,1.4333493760208372e-21,1.0489248260537753e-21,0.0,0.0,1.1805928767273802e-11,3.7171274954369552e-20,154.0,0.0,0.99995001625773994,0.99999999999099298,18.999999996591065,6.7635433135485496e-07,1.9872194089194429e-05,2.6717353435926225e-06,2.6736710644055013e-06,7.6583151310222227e-06,2.5051848653561284e-09,3.0888560493682659e-13,8.9162603108445875e-10,1.6427981549082763e-05,1.7669605674737319e-17,1.1865045864616052e-11,7.4363898671515035e-11,3.2535096463311767e-13,3.2531284178172836e-13,2.8825492083939317e-17,4.2043510298810435e-12,9.2973592789585798e-18,9.1316981485514247e-13,3.1668414554666872e-31,2.9146334810937139e-31,2.9146531619770903e-31,9.9269121291875267e-18,4.1093750349281248e-19,4.6038536718702195e-18,8.3709535303551618e-20,5.599345763586197e-20,2.5683658067564705e-19,3.6642671594405607e-23,2.7143240744593563e-27,3.0859433246996875e-27,5.8675907032418309e-32,5.1134966179023088e-36,2.6132276507572289e-33,2.8828239312585807e-30,1.2452566144582252e-33,1.9599214368479135e-12,2.327020110390798e-18,1.4629845703490039e-21,2.7842234459091059e-21,1.2695248391971147e-22,1.5604374923887142e-21,1.4232457731494306e-29,8.2520973906901174e-30,3.8830949911654089e-27,1.2450227329194609e-31,1.0173394119860646e-26,8.7661314606834356e-32,8.8302701909056597e-32,5.3645130277678505e-31,2.468663668876429e-30,2.4685459594402053e-30,1.6146521695077836e-35,2.3511900265912891e-26,3.0415094934393347e-27,3.0480061592408719e-30,1.8987245123547819e-33,4.0578336045128168e-34,2.8606004830541009e-37,2.9272013955845786e-37,2.9281508312039458e-43,7.8688106075517588e-27,9.0107707964439277e-28,1.0162846251917417e-34,4.1222325524010671e-43,1.6435145239124636e-47,7.6578896749358644e-48,8.7142474986511737e-35,2.0968060272745769e-16,7.1397322500691996e-22,3.8067905646043733e-22,1.5003929247505206e-19,1.0927358344393335e-36,7.6876786330265564e-38,1.4921135002653469e-37,1.2777997158437682e-42,7.3963785757218381e-42,1.1892964751062891e-42,4.9765519509574316e-13,2.5369643921317742e-18,8.5105063077321852e-12,5.1018158777876131e-16,4.9937311909041089e-18
7.053683807167289e-13,0.8144769834700735,2.5530775194568558e-10,1.8708207269563866e-16,1.8690537927342103e-16,1.5864879827435215e-21,1.1610349989429979e-21,0.0,0.0,1.2270439752803656e-11,3.9967414431815176e-20,154.0,0.0,0.99994830315208039,0.99999999999068301,18.999999996366977,6.9963012063851634e-07,2.0094033400759539e-05,2.7635874300047193e-06,2.7656599049612539e-06,8.0665409131651437e-06,2.6784966365286833e-09,3.1951359234110636e-13,9.4192410007622599e-10,1.7303675081510106e-05,1.8892022118883211e-17,1.2695654418963734e-11,7.955659168441504e-11,3.6006384126273402e-13,3.600210975227434e-13,3.2232718019136887e-17,4.5963982269404234e-12,1.0511021940525654e-17,9.7709786256384369e-13,4.0122165550599476e-31,3.6927068588888588e-31,3.6927326522047413e-31,1.0991369651167e-17,4.5480644970990783e-19,4.8635655402751486e-18,8.8473112364127397e-20,6.0139152161284139e-20,2.8590945300271615e-19,4.2264857197497238e-23,3.2428134951949621e-27,3.687255355769346e-27,7.2613516216905607e-32,6.3343986472042781e-36,3.1301245174149228e-33,3.4446892150471157e-30,1.526020641350074e-33,2.1426782688642736e-12,2.4897795931635754e-18,1.6182807576705159e-21,3.0112002802831414e-21,1.3609763353543293e-22,1.7314236743080013e-21,1.574325011732863e-29,9.1280662423687222e-30,4.4602716765193434e-27,1.4343682551773614e-31,1.1685451018160288e-26,1.0075398029256157e-31,1.0143980618064953e-31,6.2115043715395624e-31,2.9352932672820866e-30,2.9351483918321849e-30,1.9872920411632354e-35,2.7571853241853852e-26,3.5629069140968626e-27,3.6980853298745115e-30,2.3848643578787503e-33,5.0865607581639522e-34,3.6849070794655355e-37,3.8063680053657068e-37,3.9410900350707828e-43,9.1593620124349263e-27,1.0873250122556634e-27,1.2508280690853815e-34,5.5485102030035591e-43,2.2893542627250012e-47,1.0667982509927715e-47,1.0362641037603767e-34,2.2978273376676611e-16,7.8269597299687346e-22,4.1725246218328951e-22,1.7038622459691031e-19,1.2962866233329552e-36,9.4430755476147328e-38,1.8306122231307066e-37,1.5724606958098177e-42,9.2958197013741925e-42,1.4613512164299309e-42,5.147834056051701e-13,2.7145903474260605e-18,8.8033647659355183e-12,5.4589224007118974e-16,5.3433926401429342e-18
7.288357111480582e-13,0.8144769834690428,2.6380499878706417e-10,1.9975114897027339e-16,1.9956113519679646e-16,1.7501636379886054e-21,1.2808659542884048e-21,0.0,0.0,1.2738828679570155e-11,4.2878284173558155e-20,154.0,0.0,0.9999465902623772,0.99999999999037303,18.999999996136498,7.2290586654965174e-07,2.0301860131671594e-05,2.8554333678813876e-06,2.8576476886416437e-06,8.4791535216596789e-06,2.8574630221100608e-09,3.3014145760828027e-13,9.9296155650451524e-10,1.8188779029647705e-05,2.0154322509254047e-17,1.3554355500132909e-11,8.4923572699726746e-11,3.9715863853728037e-13,3.9711090494452358e-13,3.5901530223067342e-17,5.0088920712628191e-12,1.1832062497479056e-17,1.0431882495336409e-12,5.0440087434029371e-31,4.6423634457824334e-31,4.6423969517917481e-31,1.212959207542145e-17,5.0168899168937865e-19,5.1270952267571578e-18,9.330905291779385e-20,6.4430296130703824e-20,3.1709463768001336e-19,4.8511469748108033e-23,3.8507468708126696e-27,4.3790635891954498e-27,8.9213909859294118e-32,7.7902188747121679e-36,3.7259713424154476e-33,4.0911438464531835e-30,1.8576918767702847e-33,2.3349662721495505e-12,2.6580311569772973e-18,1.7841257586132324e-21,3.2474035235640158e-21,1.4556265287922441e-22,1.9144677249386911e-21,1.7356667071457324e-29,1.0063537519516234e-29,5.0995469858463702e-27,1.6445522722121511e-31,1.3360173046842602e-26,1.1526182395846228e-31,1.1599151676580811e-31,7.1554826997146302e-31,3.4699944656798423e-30,3.4698173862914568e-30,2.4290372875295119e-35,3.2157338643210452e-26,4.151034160686404e-27,4.457435468794339e-30,2.9725246881936307e-33,6.3272467019294147e-34,4.7054262472378265e-37,4.9061857338753054e-37,5.2520750491678113e-43,1.0604062594206736e-26,1.3035125232515039e-27,1.5288668254870338e-34,7.3945536503949778e-43,3.1540059680682867e-47,1.4698247877503796e-47,1.2251767072147657e-34,2.5099405507591792e-16,8.552266672772943e-22,4.5584841614380428e-22,1.9264662403802363e-19,1.5288897022052484e-36,1.15192093178523e-37,2.2306920475331669e-37,1.9214822352810284e-42,1.1590434533585705e-41,1.783201788342149e-42,5.319117256692196e-13,2.8982262466371434e-18,9.096221439321878e-12,5.8281016241374345e-16,5.7048873125124474e-18
7.523030415793875e-13,0.8144769834679825,2.7230245550691118e-10,2.1283615392851101e-16,2.1263249965088037e-16,1.9247270062547499e-21,1.4086754289696822e-21,0.0,0.0,1.3211095968128755e-11,4.5905265010895318e-20,154.0,0.0,0.99994487757519501,0.99999999999006306,18.999999995899664,7.4618156909313678e-07,2.0496559239443181e-05,2.9472731706129435e-06,2.9496344508171576e-06,8.8958758521315102e-06,3.0420706822984236e-09,3.4076920421351088e-13,1.0447030689426898e-09,1.9082698975433846e-05,2.1456412755625409e-17,1.4441148694770137e-11,9.0464751202810921e-11,4.3671396338809535e-13,4.3666085604797913e-13,3.9841728522105672e-17,5.4420421815265485e-12,1.3265611552000396e-17,1.111440955951871e-12,6.2952665374761572e-31,5.7940237307617296e-31,5.7940668960859528e-31,1.3344084832763124e-17,5.5168492689999518e-19,5.3942602979228127e-18,9.821404998829538e-20,6.8866547804453728e-20,3.5046485487624574e-19,5.5427043450033681e-23,4.5467668560819954e-27,5.1712322245018593e-27,1.0887023885430358e-31,9.5160087144381027e-36,4.409500342812135e-33,4.8314135909747296e-30,2.247406726410405e-33,2.5368831369723006e-12,2.8317739968272583e-18,1.9608572579871623e-21,3.4928363112377229e-21,1.5534770636069484e-22,2.1099800465604681e-21,1.90759938024604e-29,1.1060416006106958e-29,5.8052237118096813e-27,1.8770514311312207e-31,1.5208828813560305e-26,1.3128333437574324e-31,1.3205591993693243e-31,8.2036164191450316e-31,4.0799600537631935e-30,4.0797450109364568e-30,2.9497857394684487e-35,3.7314877828953072e-26,4.8116777721065619e-27,5.3397725744849996e-30,3.6784123207200661e-33,7.814099602844199e-34,5.9596098930157206e-37,6.2718524739794667e-37,6.934436238113976e-43,1.2214681548880197e-26,1.5531447775410301e-27,1.8566305731494818e-34,9.7636730742890031e-43,4.3005735505509941e-47,2.004302318190382e-47,1.4407109434171214e-34,2.7333017413982165e-16,9.3161925219894106e-22,4.964954796104876e-22,2.1692397252906429e-19,1.7935053608710323e-36,1.3961011187221682e-37,2.7009735858737604e-37,2.3325520440215467e-42,1.4344329411658949e-41,2.1618359255858974e-42,5.490401554415359e-13,3.0878721185437585e-18,9.3890763286069196e-12,6.2093529548530363e-16,6.0782154266146634e-18
7.757703720107167e-13,0.8144769834668928,2.80800122113558e-10,2.2633717000388954e-16,2.2611958752065715e-16,2.1105287617303309e-21,1.5447212302972067e-21,0.0,0.0,1.3687242038693768e-11,4.9049743787522222e-20,154.0,0.0,0.99994316507794689,0.99999999998975309,18.999999995656534,7.6945722827354374e-07,2.0678959792502139e-05,3.0391068515558893e-06,3.0416202251680986e-06,9.3164483006058392e-06,3.2323063086883375e-09,3.5139683733075997e-13,1.0971149937505652e-09,1.9984878041006565e-05,2.279819898922271e-17,1.5356033600071539e-11,9.6180036744411168e-11,4.7880838192697961e-13,4.787495019886597e-13,4.4063108100443681e-17,5.8960447577272554e-12,1.481683017078479e-17,1.1818559627965782e-12,7.8035636430037144e-31,7.1822739094868188e-31,7.1823290874218813e-31,1.4637356494693144e-17,6.0489402363660405e-19,5.664887035243585e-18,1.0318495647342459e-19,7.3447566252962055e-20,3.8609265211337753e-19,6.3057617253352702e-23,5.3401188746316839e-27,6.074316132889836e-27,1.3201771342917134e-31,1.1550634519570237e-35,5.1900640843127004e-33,5.6753709484471997e-30,2.703027872989671e-33,2.7485202978487289e-12,3.011007311469245e-18,2.148812115507455e-21,3.7475009792094899e-21,1.6545295859599608e-22,2.318370978157036e-21,2.0904507491879976e-29,1.2120601831989683e-29,6.5817486311208878e-27,2.1333929040208335e-31,1.7243063767083585e-26,1.4892030876029908e-31,1.4973438504786462e-31,9.3633304462657869e-31,4.772872563929704e-30,4.77261300167947e-30,3.560462773199488e-35,4.3093280908411436e-26,5.5508946344232445e-27,6.359978832718694e-30,4.5212853935708739e-33,9.5853992556763783e-34,7.4903824337768482e-37,7.9558657657662793e-37,9.0762365594249276e-43,1.4003372937741589e-26,1.839988999740951e-27,2.2409957138180637e-34,1.2779943256630559e-42,5.8073880720309589e-47,2.7067710240011408e-47,1.6855893474551552e-34,2.9680593697013912e-16,1.0119250402014281e-21,5.3922082037815531e-22,2.4332316208309527e-19,2.0932812049128327e-36,1.6817908094522119e-37,3.2509455846679282e-37,2.8141342878581436e-42,1.7629226120465319e-41,2.6049417135737178e-42,5.6616869507520166e-13,3.2835279919784052e-18,9.6819294345010795e-12,6.6026757997024626e-16,6.4633772010751099e-18
7.99237702442046e-13,0.814476983465774,2.8929799861531031e-10,2.4025427945992973e-16,2.4002251503337675e-16,2.3079195884512279e-21,1.6892612368655652e-21,0.0,0.0,1.4167267311106358e-11,5.2313113360037355e-20,154.0,0.0,0.99994145275884094,0.99999999998944311,18.999999995407144,7.9273284409516137e-07,2.0849838499987708e-05,3.1309344240331329e-06,3.1336050437653681e-06,9.7406276582317818e-06,3.4281566241967336e-09,3.6202436015746505e-13,1.1501652944468397e-09,2.0894794517771009e-05,2.4179587562198674e-17,1.6299009823278244e-11,1.0206933894063657e-10,5.2352041947568843e-13,5.23455353109109e-13,4.8575459391688873e-17,6.3710834286852115e-12,1.6490907131848314e-17,1.2544332517989151e-12,9.6114476360478683e-31,8.8462789825862331e-31,8.8463490015340133e-31,1.6011918758577778e-17,6.6141602106431593e-19,5.9388100187363564e-18,1.0821877589709511e-19,7.8173011349360088e-20,4.2405040468024679e-19,7.1450731235220297e-23,6.2406708584654318e-27,7.0995837543282582e-27,1.5913649343541266e-31,1.3937048718784986e-35,6.0776563521178723e-33,6.6335566720816593e-30,3.2331920708327604e-33,2.9699633286487279e-12,3.1957303031743038e-18,2.348326367908028e-21,4.0113992075877337e-21,1.7587857437022012e-22,2.5400507957257538e-21,2.2845477314782815e-29,1.3245990484809922e-29,7.4337124821097862e-27,2.4151543800444781e-31,1.9474900123123383e-26,1.6827785212117917e-31,1.6913156388759637e-31,1.0642306156153769e-30,5.5569203781564309e-30,5.5566088640879547e-30,4.2730900903176224e-35,4.9543669311283247e-26,6.3750134628357995e-27,7.5341559149430498e-30,5.5221234672071737e-33,1.1683815414794364e-33,9.3467047783512098e-37,1.0018902671977196e-36,1.1782605935553809e-42,1.5982667324497222e-26,2.1680828138355536e-27,2.6895286597757277e-34,1.65914957690748e-42,7.771009614130117e-47,3.6222795660589877e-47,1.9627143969459378e-34,3.2143546448538997e-16,1.096192837784935e-21,5.8405027939934689e-22,2.7195042615174458e-19,2.4315570130445876e-36,2.0144102026812701e-37,3.8910202343202223e-37,3.375518295696049e-42,2.1525048544041494e-41,3.1209511802606864e-42,5.8329734472275262e-13,3.4851938958271492e-18,9.9747807577098121e-12,7.0080695655842085e-16,6.8603728545426158e-18
8.227050328733753e-13,0.8144769834646265,2.9779608502045098e-10,2.5458756439053559e-16,2.5434139969299979e-16,2.5172501804480968e-21,1.8425533993653862e-21,0.0,0.0,1.4651172204804204e-11,5.5696772598435018e-20,154.0,0.0,0.99993974060682955,0.99999999998913314,18.999999995151544,8.1600841656201296e-07,2.1009923018444132e-05,3.2227559013342116e-06,3.2255889371473808e-06,1.0168186075866216e-05,3.6296083829890441e-09,3.7265177515623409e-13,1.203823464935243e-09,2.1811959645322834e-05,2.5600485047112429e-17,1.7270076981196024e-11,1.0813256747293994e-10,5.7092856059541518e-13,5.7085687897095158e-13,5.3388568000044792e-17,6.8673300459855483e-12,1.8293056399278558e-17,1.3291728054073472e-12,1.1766917222218215e-30,1.0830222172898793e-30,1.0830310413707828e-30,1.7470286432880395e-17,7.2135062926097431e-19,6.2158717305425806e-18,1.1331265300853148e-19,8.3042543763037694e-20,4.6441031604427403e-19,8.06554229892792e-23,7.2589329222476413e-27,8.2590399379242539e-27,1.9075467252190577e-31,1.6722570660292128e-35,7.0829329700617289e-33,7.7172012394835679e-30,3.8473594721145068e-33,3.2012923127290435e-12,3.3859421775143428e-18,2.5597352310357315e-21,4.2845321384072909e-21,1.8662471862461565e-22,2.7754297125453648e-21,2.4902164460133816e-29,1.4438472821822668e-29,8.3658499423980093e-27,2.7239640575797092e-31,2.1916736790429988e-26,1.8946437661153278e-31,1.903553900363776e-31,1.204848133180775e-30,6.4408138317095964e-30,6.4404419719178865e-30,5.1008567229840734e-35,5.67194973426816e-26,7.2906361440481494e-27,8.8796785467302442e-30,6.7043051202620568e-33,1.415673799719507e-33,1.1584172398533794e-36,1.2530771274333327e-36,1.5178351652881312e-42,1.8165463406868349e-26,2.5417423995958482e-27,3.2105305216666308e-34,2.1374200832961728e-42,1.0309696011031788e-46,4.8060054189370365e-47,2.2751743055592841e-34,3.4723218715221797e-16,1.1844690656506376e-21,6.310084342972073e-22,3.0291327407220422e-19,2.8118695227371849e-36,2.3998856471501727e-37,4.6325900547700846e-37,4.0268685177973971e-42,2.6120530157543997e-41,3.7190849979339583e-42,6.0042610453618918e-13,3.6928698590294321e-18,1.0267630298933831e-11,7.4255336594513059e-16,7.2692026056890859e-18
