Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298)
2.0151665985114745e-15,0.6097041906141165,2.3375977680916836e-12,8.2015132584824593e-21,8.20066448086474e-21,4.12483185925695e-33,1.6980605226701339e-28,0.0,0.0,9.5126066847571981e-14,1.1085007170261191e-24,154.0,0.0,0.99999963999546804,1.0,18.999999999999801,3.1006655643388997e-09,3.2195411697315239e-07,1.6994148953804429e-08,1.6996613660516106e-08,2.9036439804437507e-10,6.5850938293875691e-14,2.2937036956540188e-15,3.3930944685398119e-14,6.685179196067625e-10,4.1928593691888369e-22,3.790040393781487e-16,2.3565402634660448e-15,3.7940631414095647e-20,3.7940593050529943e-20,3.8363565708344306e-26,6.9131805098640395e-19
2.838602591437181e-15,0.6097041906141194,3.2927850452005225e-12,1.6273016651351734e-20,1.6271820811447638e-20,1.1529295212355171e-32,4.7459281999462097e-28,0.0,0.0,1.3401113347930966e-13,2.1997960247671682e-24,154.0,0.0,0.99999949289881274,1.0,18.999999999999662,4.3676570643215823e-09,4.5295228542199559e-07,2.3938243649316757e-08,2.3941735248445459e-08,5.7567025792700542e-10,1.3065717614871856e-13,3.2478461305182923e-15,6.7282332300349653e-14,1.3253893635893693e-09,8.3303129138064555e-22,7.5202219450973058e-16,4.6758291587198865e-15,1.0604005669518147e-19,1.0603990446250099e-19,1.5223268049552122e-25,1.9309162729071009e-18
3.579694985070317e-15,0.6097041906141221,4.1524534363101343e-12,2.5878806558333898e-20,2.5877298159521982e-20,2.3123081670780818e-32,9.5178736812784437e-28,0.0,0.0,1.6901499459077422e-13,3.4987956641706736e-24,154.0,0.0,0.99999936051585114,1.0,18.99999999999951,5.5079492478284672e-09,5.7057458374229119e-07,3.018790765220345e-08,3.0192333291828539e-08,9.148200003305193e-10,2.0777907867096298e-13,4.1066010507926324e-15,1.069375066100643e-13,2.1062278025741122e-09,1.3256338313095676e-21,1.1959504166100858e-15,7.435983315043426e-15,2.126603380504155e-19,2.1265995583705457e-19,3.822133609774182e-25,3.8702651965829954e-18
4.320787378703453e-15,0.6097041906141246,5.0121216774677884e-12,3.7702799398844435e-20,3.7700978196411952e-20,4.0664672481765387e-32,1.6737385242183523e-27,0.0,0.0,2.04025772645364e-13,5.098068377083488e-24,154.0,0.0,0.99999922813669695,1.0,18.999999999999329,6.6482412736243033e-09,6.8793595948586054e-07,3.6437551550890096e-08,3.644292056540934e-08,1.3318291877199824e-09,3.027061725644258e-13,4.9653394226511142e-15,1.5570768517325792e-13,3.0663252579193116e-09,1.9321284731463974e-21,1.7423949474899921e-15,1.0833507551789742e-14,3.7396587259780457e-19,3.7396506693600581e-19,8.0566179874863716e-25,6.8021961596442885e-18
5.061879772336589e-15,0.609704190614127,5.8717897686786977e-12,5.1744994785952642e-20,5.1742860484524152e-20,6.5386213145154573e-32,2.6911181045847868e-27,0.0,0.0,2.3904346771144353e-13,6.9977247612269544e-24,154.0,0.0,0.99999909576134205,1.0,18.999999999999119,7.7885331417134324e-09,8.0503699147891577e-07,4.2687175347180101e-08,4.2693497085208338e-08,1.8265250871001297e-09,4.154367042066981e-13,5.8240768875674862e-15,2.1357687966708607e-13,4.2052840412484306e-09,2.6525039997150256e-21,2.3913555834970715e-15,1.4868388512245523e-14,6.0127745607613922e-19,6.0127594762674421e-19,1.5084493949996811e-24,1.0930903483163548e-17
5.802972165969725e-15,0.6097041906141292,6.7314577099480743e-12,6.8005392332747708e-20,6.8002944586285167e-20,9.8520122745849906e-32,4.0545977927346344e-27,0.0,0.0,2.7406807985736971e-13,9.1978754299046523e-24,154.0,0.0,0.99999896338977767,1.0,18.999999999998888,8.9288248521001798e-09,9.2187825723995779e-07,4.8936779042876532e-08,4.8944062867228507e-08,2.3987353557220774e-09,5.4596892015433703e-13,6.6828179180539263e-15,2.8052913033221526e-13,5.5227073626609284e-09,3.4867491950021194e-21,3.1428321212482527e-15,1.9540612840087697e-14,9.0591561884659798e-19,9.0591302637454337e-19,2.5924720547555483e-24,1.6460119101922483e-17
6.544064559602861e-15,0.6097041906141314,7.5911255012811138e-12,8.6483991652343096e-20,8.6481230064146139e-20,1.4129908952553333e-31,5.8148490167512758e-27,0.0,0.0,3.090996091514921e-13,1.169863101165218e-23,154.0,0.0,0.99999883102199583,1.0,18.999999999998625,1.0069116404788866e-08,1.0384603329882096e-06,5.5186362639782214e-08,5.5194617927456548e-08,3.0482880385668529e-09,6.9430106714620624e-13,7.5415547769657234e-15,3.5654850581044991e-13,7.0181993249385113e-09,4.4348528441590937e-21,3.9968243576285375e-15,2.4850167179415026e-14,1.2992005997413901e-18,1.2991964243353275e-18,4.1754060625247304e-24,2.3593115547376575e-17
8.026249346869132e-15,0.6097041906141355,9.3104606341589685e-12,1.3009579406246774e-19,1.3009240339805199e-19,2.6072421582821732e-31,1.0728351293578182e-26,0.0,0.0,3.7918341945768907e-13,1.7602399500827534e-23,154.0,0.0,0.99999856629774564,1.0,18.999999999998025,1.2349699037089285e-08,1.2708492133111814e-06,6.7685469544431255e-08,6.7695695946316728e-08,4.5787346209618806e-09,1.0443581420411623e-12,9.2590192174456965e-15,5.3572503723850242e-13,1.0541809713855905e-08,6.6725906499261699e-21,6.0123551150553156e-15,3.7381212470690441e-14,2.3969907715552929e-18,2.3969813905498799e-18,9.3810054131311723e-24,4.3481415274826941e-17
9.508434134135404e-15,0.6097041906141394,1.1029795167353725e-11,1.8258039892156368e-19,1.8257637698618218e-19,4.3352843666041855e-31,1.7836994395623398e-26,0.0,0.0,4.4929489917668594e-13,2.4709915561585752e-23,154.0,0.0,0.99999830158852443,1.0,18.999999999997321,1.4630281038649051e-08,1.5022082169244322e-06,8.0184496075544114e-08,8.0196731269063606e-08,6.4164967373357214e-09,1.4655939062619138e-12,1.097647216431628e-14,7.5097957589340823e-13,1.4772965397196089e-08,9.3656277203360693e-21,8.4379462360666658e-15,5.2461417546283194e-14,3.9852048574020916e-18,3.9851864874878716e-18,1.8369914221785558e-23,7.2213045291078014e-17
1.0990618921401676e-14,0.6097041906141427,1.2749129100906736e-11,2.4393780313510718e-19,2.4393314732871723e-19,6.6958312903680968e-31,2.7546147009455931e-26,0.0,0.0,5.1943404885501407e-13,3.30220647860096e-23,154.0,0.0,0.99999803689426647,1.0,18.999999999996508,1.6910862409502364e-08,1.73254190704471e-06,9.2683442247533082e-08,9.2697724022474238e-08,8.5602126350922327e-09,1.9579943400703304e-12,1.2693946159700716e-14,1.0021856890081392e-12,1.9708531170950314e-08,1.2513874377123772e-20,1.1273596105333949e-14,7.0090675572436152e-14,6.1543956956529228e-18,6.1543630571827996e-18,3.2638470120880844e-23,1.1139773105245916e-16
1.266905521027747e-14,0.6097041906141462,1.4696113996817637e-11,3.2413215384424591e-19,3.2412677658777653e-19,1.0257103011415736e-30,4.2191685908838384e-26,0.0,0.0,5.9889351506050466e-13,4.3890362081473018e-23,154.0,0.0,0.99999773717064389,1.0,18.999999999995453,1.9493407741798138e-08,1.9921411561078414e-06,1.0683723820326444e-07,1.0685388330881675e-07,1.1355463639848199e-08,2.6014968460977758e-12,1.4638794556723281e-14,1.3299014785552756e-12,2.6144153242711711e-08,1.6628466800391306e-20,1.4979798722919995e-14,9.3131700177820494e-14,9.4264119215623181e-18,9.426354565776582e-18,5.7355785735636441e-23,1.7041167307923338e-16
1.4347491499153266e-14,0.6097041906141492,1.6643098123893279e-11,4.1570448953368736e-19,4.1569838638471165e-19,1.4899580576756595e-30,6.1280449735520829e-26,0.0,0.0,6.7838846520506803e-13,5.6305837871693663e-23,154.0,0.0,0.99999743746602898,1.0,18.999999999994262,2.2075952265403292e-08,2.2504379913887436e-06,1.2099093115023431e-07,1.2100998835146997e-07,1.453935497774341e-08,3.3362187137757134e-12,1.6583637932509442e-14,1.7033757564911168e-12,3.3474558127291005e-08,2.1326549994157329e-20,1.9211833890863869e-14,1.1944119899858284e-13,1.3691040381100985e-17,1.3690946458832612e-17,9.392226837128245e-23,2.4720147970305331e-16
1.7704364076904853e-14,0.6097041906141534,2.0537064071776684e-11,6.3298309788291926e-19,6.3297552726747682e-19,2.8002408535653048e-30,1.1514225001645578e-25,0.0,0.0,8.3748482048366983e-13,8.5783473933144568e-23,154.0,0.0,0.99999683811344409,1.0,18.99999999999147,2.724103888673737e-08,2.7631505236075694e-06,1.4929800810151626e-07,1.4932203643342662e-07,2.206526900914769e-08,5.0792391548684527e-12,2.0473303759884964e-14,2.586874221509126e-12,5.0801782003403144e-08,3.2472668145645445e-20,2.9253392578287509e-14,1.8186499885058763e-13,2.5724038947567233e-17,2.572382307933741e-17,2.1586822982711323e-22,4.6331647968277146e-16
2.106123665465644e-14,0.6097041906141558,2.4431026945030906e-11,8.9577359224515597e-19,8.9576452933102489e-19,4.7153538353428764e-30,1.9384073676141003e-25,0.0,0.0,9.9672312103344905e-13,1.2146527504370663e-22,154.0,0.0,0.9999962388357585,1.0,18.999999999988137,3.2406122273893488e-08,3.2707313830390858e-06,1.776046732685597e-07,1.7763386971655993e-07,3.1122472926234297e-08,7.1868929500625042e-12,2.436294504080211e-14,3.6512371523430069e-12,7.1654558577871764e-08,4.5951188025154754e-20,4.1398253636134933e-14,2.5736083435059085e-13,4.33051389891346e-17,4.3304710374922599e-17,4.2861421200935474e-22,7.7804281132018417e-16
2.441810923240803e-14,0.6097041906141567,2.8324986744126969e-11,1.2040759366882809e-18,1.2040653519349127e-18,7.3503337524500276e-30,3.0208508830516132e-25,0.0,0.0,1.1561033731940174e-12,1.6336154982832447e-22,154.0,0.0,0.99999563963222637,1.0,18.999999999984254,3.7571202427256691e-08,3.7732319290185634e-06,2.0591092681843049e-07,2.059454896376017e-07,4.1695640104828119e-08,9.6590174585166826e-12,2.8252553852149705e-14,4.8950320678370396e-12,9.5997600902326704e-08,6.1761069289631111e-20,5.5646398640743668e-14,3.4592746487087263e-13,6.748598815034781e-17,6.7485220277147493e-17,7.6787320031918594e-22,1.2094966896432663e-15
2.7774981810159617e-14,0.6097041906141555,3.2218943469533e-11,1.5578900952856593e-18,1.5578779544441873e-18,1.0820331794406412e-29,4.4458447275311295e-25,0.0,0.0,1.3156255833019724e-12,2.114826134640705e-22,154.0,0.0,0.99999504050210919,1.0,18.999999999979835,4.2736279347208135e-08,4.2707030063491128e-06,2.3421676891808008e-07,2.3425689762187539e-07,5.3769597467153631e-08,1.2495450111784756e-11,3.2142133659726366e-14,6.3168378419460008e-12,1.2379597554289764e-07,7.9901272059095156e-20,7.1997809275355779e-14,4.4756364993396787e-13,9.9318134220426744e-17,9.9316859539789311e-17,1.274680637448871e-21,1.7756123986655472e-15
3.113185438791121e-14,0.6097041906141522,3.6112897121714228e-11,1.9572160321160999e-18,1.9572022962293525e-18,1.5240613494043428e-29,6.2604804788199254e-25,0.0,0.0,1.4752897576909009e-12,2.6583878767425127e-22,154.0,0.0,0.99999444144467631,1.0,18.999999999974868,4.7901353034125234e-08,4.7631949510178533e-06,2.6252219973434573e-07,2.6256809508341271e-07,6.7329323776021253e-08,1.5696028413722073e-11,3.6031684704903378e-14,7.9152446018536212e-12,1.550150986528678e-07,1.0037075691605099e-19,9.0452467329155658e-14,5.6226814921277379e-13,1.3985302520887234e-16,1.3985103005412851e-16,1.9951547438220125e-21,2.4941443125479804e-15
3.44887269656628e-14,0.609704190614147,4.0006847701133101e-11,2.4020537112638295e-18,2.4020383366663408e-18,2.0726558683271731e-29,8.5118496099850214e-25,0.0,0.0,1.6350959026913832e-12,3.2644040072550119e-22,154.0,0.0,0.99999384245920397,1.0,18.999999999969369,5.3066423488381621e-08,5.2507575954581036e-06,2.9082721943395133e-07,2.9087908342504413e-07,8.2359948064485863e-08,1.9260589940428434e-11,3.9921206964422227e-14,9.6888536349214021e-12,1.8962073235722985e-07,1.2316848490511913e-19,1.1101035469639149e-13,6.9003972253072935e-13,1.9014200936562949e-16,1.9013902908820875e-16,2.9802774207869929e-21,3.3826687562451211e-15
3.784559954341439e-14,0.6097041906141403,4.3900795208249193e-11,2.8924030968184606e-18,2.892386035136486e-18,2.7393661505671484e-29,1.1247043489063885e-24,0.0,0.0,1.7950440246309943e-12,3.9329778742824233e-22,154.0,0.0,0.99999324354497598,1.0,18.999999999963325,5.8231490710347199e-08,5.7334402730534807e-06,3.1913182818350766e-07,3.1918986403847798e-07,9.884674829173662e-08,2.3188972340224579e-11,4.3810700689102033e-14,1.163627730985257e-11,2.2757898165810022e-07,1.4829341753288612e-19,1.3367145337563028e-13,8.308771298620137e-13,2.5123633517781737e-16,2.5123204947177787e-16,4.285706039440857e-21,4.4585855980967584e-15
4.120247212116598e-14,0.6097041906141314,4.7794739643519329e-11,3.4282641528749625e-18,3.428245351026482e-18,3.5357530445992744e-29,1.4513153379277912e-24,0.0,0.0,1.9551341298343068e-12,4.6642128913808916e-22,154.0,0.0,0.99999264470128313,1.0,18.999999999956753,6.3396554700388203e-08,6.2112918238454547e-06,3.4743602614951294e-07,3.4750043830440041e-07,1.167751496398503e-07,2.7481013333627091e-11,4.7700166098761753e-14,1.375613897685259e-11,2.688562905132832e-07,1.75744516767744e-19,1.5843574546881446e-13,9.8477913133179826e-13,3.241871513698201e-16,3.241811798300986e-16,5.9715397214768161e-21,5.7391202679478557e-15
4.455934469891757e-14,0.6097041906141208,5.1688681007397547e-11,4.0096368435336159e-18,4.009616243728354e-18,4.4733888346473942e-29,1.8357270439367852e-24,0.0,0.0,2.1153662246228908e-12,5.4582125375655512e-22,154.0,0.0,0.99999204592742286,1.0,18.99999999994964,6.8561615458867243e-08,6.6843605993073584e-06,3.7573981349835301e-07,3.7581080759256031e-07,1.3613072308913758e-07,3.2136550713321202e-11,5.1589603262122676e-14,1.6047072883728629e-11,3.1341943855624763e-07,2.0552074503971662e-19,1.8530321318046901e-13,1.1517444872164397e-12,4.100455069143896e-16,4.1003740478164121e-16,8.1021327483167727e-21,7.2413254451727034e-15
4.791621727666916e-14,0.6097041906141083,5.5582619300335202e-11,4.6365211328999934e-18,4.6364986726394257e-18,5.563857241220465e-29,2.2826485723761157e-24,0.0,0.0,2.2757403153153213e-12,6.3150803573112654e-22,154.0,0.0,0.9999914472227005,1.0,18.999999999941998,7.3726672986143283e-08,7.1526944669852655e-06,4.040431903963023e-07,4.0412097326185137e-07,1.5689918403321085e-07,3.7155422344128543e-11,5.5479012476933403e-14,1.8507724093915664e-11,3.6123553790755603e-07,2.3762106524025291e-19,2.1427383881692709e-13,1.3317719579436572e-12,5.0986235104856095e-16,5.0985160512665477e-16,1.0745921906254508e-20,8.9820826996345812e-15
5.462996243217234e-14,0.6097041906140777,6.3370486675180623e-11,6.0268243642044597e-18,6.0267979767047768e-18,8.2496839677035061e-29,3.3828574660921261e-24,0.0,0.0,2.5969145096710248e-12,8.2178350226698286e-22,154.0,0.0,0.99999025001792363,1.0,18.999999999925119,8.4056778348504478e-08,8.0753465579435428e-06,4.6064871350406865e-07,4.6074069912563069e-07,2.0261834356964397e-07,4.8282520178841613e-11,6.3257747770425423e-14,2.393281225241692e-11,4.6649668193600188e-07,3.0878983529859728e-19,2.7852449359386878e-13,1.731008286394588e-12,7.5557480343759885e-16,7.5555693719652605e-16,1.7866241072787766e-20,1.3245934216316662e-14
6.134370758767551e-14,0.6097041906140398,7.115834177161263e-11,7.5991735597375014e-18,7.5991429385059309e-18,1.1686131726646842e-28,4.7896146538553864e-24,0.0,0.0,2.9186567633901055e-12,1.0373306552424872e-21,154.0,0.0,0.99998905308152963,1.0,18.99999999990612,9.4386870790272914e-08,8.9796215393304926e-06,5.1725259680078664e-07,5.1735962655300154e-07,2.5382118571382202e-07,6.0861011197781772e-11,7.1036373360151262e-14,3.0020777068180775e-11,5.8438314509368134e-07,3.8924253929465301e-19,3.5118757025619755e-13,2.1824782031405531e-12,1.0697301082247456e-15,1.0697021529894068e-15,2.7955235339076779e-20,1.8662369110539534e-14
6.80574527431787e-14,0.6097041906139945,7.8946184593146302e-11,9.3535684325308684e-18,9.3535332334090718e-18,1.5966282032774949e-28,6.5405926034112269e-24,0.0,0.0,3.2409671269134122e-12,1.2782325658914291e-21,154.0,0.0,0.99998785640820365,1.0,18.99999999988502,1.0471695031419414e-07,9.8658854158620457e-06,5.7385484161266899e-07,5.7397776603298109e-07,3.103984875426823e-07,7.4889600913015091e-11,7.8814890670451126e-14,3.676115979484772e-11,7.1464346015581542e-07,4.7897089694946456e-19,4.3226293083827433e-13,2.6861717970711545e-12,1.460732270130231e-15,1.4606905796942452e-15,4.1690435986117764e-20,2.536045174619477e-14
7.477119789868188e-14,0.609704190613942,8.6734015143255576e-11,1.1290008695697941e-17,1.1289968536862204e-17,2.1183399436230911e-28,8.6734636155402327e-24,0.0,0.0,3.5638456506340238e-12,1.5445724101896258e-21,154.0,0.0,0.99998665999273706,1.0,18.999999999861828,1.1504701692295938e-07,1.0734496903535167e-05,6.3045544926418111e-07,6.305951278890146e-07,3.7224320122862496e-07,9.0366995987623599e-11,8.6593301144991011e-14,4.4143666661367624e-11,8.5703116768541344e-07,5.7796663534662774e-19,5.2175043892711468e-13,3.242079159515457e-12,1.9369836992848726e-15,1.9369238997878367e-15,5.9799497035811589e-20,3.3466669304988054e-14
8.148494305418506e-14,0.6097041906138821,9.4521833425374107e-11,1.3408494062432779e-17,1.3408448524394199e-17,2.743093154484416e-28,1.1225899824176812e-23,0.0,0.0,3.887292384897316e-12,1.8364334688595392e-21,154.0,0.0,0.9999854638300244,1.0,18.999999999836554,1.2537707061920667e-07,1.1585807574408501e-05,6.8705442107805303e-07,6.8721172228158374e-07,4.392504108341415e-07,1.0729190423467365e-10,9.4371606173268054e-14,5.2158166275998665e-11,1.0113047165602447e-06,6.8622148892568996e-19,6.1964995963786993e-13,3.8501903842475707e-12,2.5068852116254101e-15,2.5068021556392353e-15,8.3055986175445923e-20,4.3104982979037018e-14
8.819868820968824e-14,0.6097041906138153,1.0230963944289596e-10,1.5709024246009194e-17,1.5708972871613859e-17,3.4802509044562462e-28,1.4235573196493659e-23,0.0,0.0,4.2113073800010357e-12,2.1538991273738569e-21,154.0,0.0,0.99998426791506223,1.0,18.999999999809219,1.357071114055217e-07,1.2420161998213915e-05,7.4365175837529191e-07,7.4382755921076805e-07,5.1131729005218318e-07,1.2566303461617861e-10,1.0214980712929956e-13,6.0794687076233277e-11,1.1772273666772133e-06,8.0372719947551581e-19,7.2596135958974369e-13,4.5104955674920888e-12,3.1788360292967338e-15,3.1787237537639889e-15,1.1227553274305148e-19,5.4396878042894048e-14
9.491243336519142e-14,0.6097041906137409,1.1009743319917648e-10,1.8191598959779834e-17,1.8191541254209007e-17,4.339194571968783e-28,1.774015553294641e-23,0.0,0.0,4.5358906861953548e-12,2.4970528759589224e-21,154.0,0.0,0.99998307224294658,1.0,18.999999999779824,1.4603713928443917e-07,1.3237897881757728e-05,8.0024746247519447e-07,8.0044264851877709e-07,5.8834306060612563e-07,1.4547909724205992e-10,1.099279053660134e-13,7.0043414808547352e-11,1.3545670931753492e-06,9.3047551612764029e-19,8.4068450688219316e-13,5.2229848079293921e-12,3.9612337810488592e-15,3.9610854687848488e-15,1.4831226401028244e-19,6.7461413144034833e-14
1.0833992367619778e-13,0.6097041906135713,1.2567298394124568e-10,2.3702880831703261e-17,2.3702808828666884e-17,6.4600567353703345e-28,2.6384733466792167e-23,0.0,0.0,5.1867624326190699e-12,3.2607591280397212e-21,154.0,0.0,0.99998068160812681,1.0,18.999999999714898,1.6669715632996974e-07,1.4824831353239819e-05,9.1343397635170366e-07,9.1367062286560698e-07,7.5687816027712534e-07,1.8944086539997677e-10,1.2548379898349386e-13,9.0339005812860962e-11,1.7425926937893287e-06,1.2116670009386193e-18,1.0953655231482924e-12,6.8044758674136703e-12,5.8909526371698459e-15,5.8907082095841103e-15,2.4442758573439829e-19,9.9372792231224206e-14
1.2176741398720414e-13,0.6097041906133734,1.4124848567767829e-10,2.9942337386567365e-17,2.9942248654817252e-17,9.1810969492463028e-28,3.7461004697031611e-23,0.0,0.0,5.8399080252210652e-12,4.1282222421373835e-21,154.0,0.0,0.99997829188825227,1.0,18.999999999641876,1.8735712177508982e-07,1.6349177514736901e-05,1.0266139732282144e-06,1.0268957209961535e-06,9.4408891336796584e-07,2.3916691250667639e-10,1.4103929742281162e-13,1.1296947804600346e-10,2.1736160997780153e-06,1.5297300830130697e-18,1.3836919819550647e-12,8.5945844014536338e-12,8.3631909570644166e-15,8.3628120695383826e-15,3.7888752603349547e-19,1.3974487076102776e-13
