Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949)
3.9300302869601736e-07,0.4295623621265312,2.3431315875071821e-06,1.1116362281501851e-06,0.0004248955846548386,6.1929627187501036e-08,0.0022028126816896862,0.0,0.0,0.002873918757203592,0.0155351532548099,154.0,0.0,0.34709267248217779,1.0,18.95369777973989,0.020418325611750655,2.6123860961272983e-07,0.011606299029980975,0.048856177058208647,0.10661316840581568,0.0019016128243881459,1.8222698042750765e-08,0.00011777246112428511,0.19706575013855518,2.1301250792614032e-11,0.10207373720472258,1.3773057369899638e-05,0.075526129085825011,0.034154196439560094,1.21549543019008e-05,1.9103175904501333e-05,7.4147458652498122e-06,0.06337708464004925,0.00024450649687870986,0.006415176512788061,0.014016498463382102,0.022693056606503555,3.0242764596042325e-06,9.1280025736149735e-13,8.1510078345088757e-11,1.4268630042178656e-09,2.7215216565704852e-05,0.0014063269299482216,0.00014547142052025207,0.00021446280274249304,5.0872153704011084e-05,0.00033934761593423915,1.1919763544140534e-10,0.00043833669065756174
3.947451913476027e-07,0.4295625219329736,2.3388389467703409e-06,1.1165308347774135e-06,0.00042699776743160712,6.2311307848355308e-08,0.002221344051722612,0.0,0.0,0.0028749172754796168,0.01560317431093392,154.0,0.0,0.34579542223723697,1.0,18.953588558231356,0.020420128288178005,2.6047024087591309e-07,0.011529457814660339,0.048724060178545907,0.10683950148517442,0.00188901413667044,1.8173308553522825e-08,0.00011745325937960768,0.19762570312437172,2.1160124285104027e-11,0.10234010230815005,1.3681880239853026e-05,0.075705944773730313,0.034143751293013898,1.2151162504265757e-05,1.9157573776260672e-05,7.4124328103237629e-06,0.063613695753781674,0.00024436305321946393,0.0064280483381930001,0.014098903551288426,0.022720741630649171,3.0355755499173561e-06,9.1032627426831562e-13,8.1813843610094817e-11,1.4287247210554423e-09,2.7282704514133088e-05,0.0014154317227355359,0.00014641342050715232,0.00021586010550542838,5.1204327672342689e-05,0.00034290174362778424,1.1997425120267053e-10,0.00044352565921089291
3.964873539991881e-07,0.4295626810063901,2.3345393980764382e-06,1.1214193958003539e-06,0.00042909725661536088,6.269285526484614e-08,0.0022399031141987769,0.0,0.0,0.0028759167831518932,0.015670984815413517,154.0,0.0,0.34450502092953811,1.0,18.953479913670716,0.020421585606685944,2.5970589243604178e-07,0.011453193241635667,0.048592104295322153,0.10706453293990914,0.0018765100930522379,1.8123981137336914e-08,0.00011713445846337645,0.19818400760474164,2.1020058393683963e-11,0.10260475874485575,1.3591387288728696e-05,0.075884570538111262,0.03413311388933158,1.2147302690505873e-05,1.9211811363499573e-05,7.4100782496042604e-06,0.06384929083363057,0.00024421675436935307,0.0064406578657109142,0.014181075013839504,0.022747929791787712,3.0468261187127514e-06,9.0785538604624188e-13,8.2116301235883011e-11,1.4305555056782424e-09,2.7349684421957719e-05,0.0014245262696896731,0.00014735436079727008,0.00021725585923095171,5.1536133375120799e-05,0.00034646690740072468,1.2075000601443475e-10,0.00044874219735710025
3.9822951665077343e-07,0.42956283935207124,2.3302332283805905e-06,1.1263019793108717e-06,0.00043119406734737684,6.3074264869203192e-08,0.0022584894053041494,0.0,0.0,0.002876917340099793,0.015738585457389046,154.0,0.0,0.34322141999959088,1.0,18.953371841256676,0.02042270084577346,2.5894553962128463e-07,0.011377500789320857,0.048460314240855097,0.10728826971589987,0.0018640999502537504,1.8074715828327108e-08,0.00011681605942501135,0.19874067219811262,2.0881043845284402e-11,0.10286771795713068,1.3501573153621501e-05,0.07606201530608965,0.034122288956821976,1.2143376606522171e-05,1.9265889504833813e-05,7.4076832790118579e-06,0.064083874711564404,0.00024406767369493693,0.0064530078586732568,0.014263012112322872,0.022774626489009128,3.0580283966544963e-06,9.0538762445058232e-13,8.2417457528978949e-11,1.4323556922825346e-09,2.7416160533109785e-05,0.0014336104041182763,0.00014829422412875783,0.00021865003792355845,5.1867564603166882e-05,0.00035004297158102679,1.2152488542905838e-10,0.00045398620469226187
3.9979746303720023e-07,0.4295629812458324,2.3263522481900986e-06,1.1306912500037581e-06,0.00043307891944152117,6.3417411950203559e-08,0.0022752399678230826,0.0,0.0,0.0028778187866524761,0.015799247173848136,154.0,0.0,0.3420719536493283,1.0,18.953275061320518,0.020423414774068581,2.5826461184575449e-07,0.011309863026224689,0.048341848864744824,0.10748853157168294,0.0018530104951984415,1.8030432461542888e-08,0.00011652985832379149,0.19924027530833857,2.0756823277113059e-11,0.10310293953326323,1.3421316408053626e-05,0.076220713174868962,0.034112390009976963,1.2139787799118279e-05,1.9314424194659361e-05,7.4054940503265192e-06,0.064294139615569026,0.00024393118230126612,0.0064639032270147889,0.014336554532205205,0.022798237737478709,3.0680693486659086e-06,9.0316941326696348e-13,8.2687390683758357e-11,1.4339499693079768e-09,2.7475561768478714e-05,0.0014417770869158645,0.00014913916629938676,0.00021990343096595742,5.2165527486239e-05,0.00035327063754206231,1.2222151669462349e-10,0.00045872921441801839
4.0136540942362703e-07,0.4295631225588973,2.3224663345449364e-06,1.1350757837925673e-06,0.00043496162527117873,6.3760440510763042e-08,0.0022920118828860213,0.0,0.0,0.0028787211709588312,0.015859739967240483,154.0,0.0,0.34092792185365295,1.0,18.953178737519636,0.020423856602186499,2.5758687293998968e-07,0.011242681781026352,0.048223524926368805,0.10768775531852766,0.001841995965016557,1.798620316726637e-08,0.00011624400647700758,0.19973856323039432,2.06334422027668e-11,0.1033368038180271,1.3341601318939362e-05,0.076378468014700204,0.034102346184771357,1.2136147765874817e-05,1.9362831009959812e-05,7.4032735659689782e-06,0.064503592874727428,0.00024379254734369196,0.0064745926010244988,0.014409906055930307,0.022821459078420536,3.0780715397170295e-06,9.0095390412159496e-13,8.2956279321182181e-11,1.4355199626429511e-09,2.7534561373727059e-05,0.001449935086559388,0.00014998321034943212,0.00022115550939826446,5.2463177769946085e-05,0.00035650692563676893,1.2291741730465714e-10,0.00046349431951487821
4.0293335581005383e-07,0.42956326329497935,2.3185756865067025e-06,1.1394556303973479e-06,0.00043684219590400472,6.4103347332465755e-08,0.0023088048214825988,0.0,0.0,0.0028796245331408343,0.015920064343957981,154.0,0.0,0.33978929001765301,1.0,18.953082866437498,0.020424028669727801,2.5691230357955681e-07,0.011175953804353111,0.048105345698669068,0.1078859459306563,0.0018310558254664268,1.7942028635874266e-08,0.0001159585086641743,0.20023554212940084,2.0510894347331315e-11,0.1035693190323379,1.3262424032089709e-05,0.076535286201491165,0.03409216072263957,1.2132457677713121e-05,1.9411110550623229e-05,7.401022549630275e-06,0.064712238005534078,0.00024365181910532502,0.0064850779742701131,0.014483066205936678,0.022844294340935385,3.0880351376800182e-06,8.9874114047770088e-13,8.3224128001871887e-11,1.4370659082677747e-09,2.7593162372300059e-05,0.0014580842877403675,0.00015082634433834496,0.00022240625523482167,5.2760511158461895e-05,0.0003597517382490261,1.2361257726296667e-10,0.00046828144665308347
4.0450130219648063e-07,0.42956340345829536,2.3146804986673652e-06,1.1438308395559235e-06,0.00043872064237708894,6.4446129249484858e-08,0.0023256184589091808,0.0,0.0,0.0028805289117521601,0.015980220812026009,154.0,0.0,0.33865602392330774,1.0,18.952987444697584,0.020423933292603905,2.5624088371239695e-07,0.01110967587091161,0.047987314342248212,0.10808310834033759,0.0018201895462744535,1.7897909811041551e-08,0.00011567337107706864,0.20073121811522371,2.0389173649959106e-11,0.10380049333741782,1.3183780721736282e-05,0.076691174048840446,0.034081836768397211,1.2128718660617041e-05,1.9459263411157579e-05,7.3987416921423956e-06,0.064920078519761615,0.00024350904682044709,0.0064953613300983946,0.014556034533126398,0.022866747303440335,3.0979603102062034e-06,8.9653117350273018e-13,8.3490941272098446e-11,1.438588038654762e-09,2.7651367754028415e-05,0.0014662245779937923,0.00015166855661989486,0.00022365565093369427,5.3057523462434047e-05,0.00036300497841171238,1.2430698681988094e-10,0.00047309052247222126
4.0606924858290744e-07,0.4295635430524318,2.3107809629303981e-06,1.1482014610272514e-06,0.00044059697576523198,6.4788783123436992e-08,0.0023424524727541003,0.0,0.0,0.002881434344497114,0.016040209880291374,154.0,0.0,0.33752808955750807,1.0,18.952892468941293,0.020423572773808747,2.5557259129519472e-07,0.011043844767240376,0.047869433951438403,0.10827924745696529,0.001809396599019494,1.7853848372857925e-08,0.0001153886042477129,0.20122559726760864,2.0268274487688057e-11,0.10403033486446162,1.3105667575992564e-05,0.076846137836256212,0.034071377420037956,1.2124931795875791e-05,1.9507290183138127e-05,7.3964316435373058e-06,0.065127117927103614,0.00024336427862898123,0.0065054446450535383,0.014628810602706896,0.022888821717458093,3.1078472248491081e-06,8.9432407825759669e-13,8.3756723649153242e-11,1.4400865835256907e-09,2.7709180491026251e-05,0.0014743558464435044,0.00015250983571264384,0.00022490367919911669,5.3354210551191307e-05,0.00036626654947775309,1.250006363623008e-10,0.00047792147357887601
4.0763719496933424e-07,0.4295636820812844,2.3068772683625293e-06,1.152567544578435e-06,0.00044247120713314814,6.5131305849139727e-08,0.0023593065433360882,0.0,0.0,0.0028823408681224135,0.016100032058510551,154.0,0.0,0.33640545314671799,1.0,18.952797935838653,0.020422949401217486,2.5490740567398756e-07,0.010978457295578925,0.047751707553604167,0.10847436816316164,0.0017986764579138335,1.7809845591184332e-08,0.00011510421635201045,0.20171868563106121,2.0148191046081517e-11,0.10425885170624369,1.302808080163808e-05,0.077000183803319106,0.034060785716101105,1.2121098157299454e-05,1.9555191454708998e-05,7.3940930563655306e-06,0.065333359733636354,0.00024321756191360627,0.0065153298885461388,0.014701393997542422,0.022910521302289395,3.1176960489904834e-06,8.9211991580263844e-13,8.4021479655388879e-11,1.4415617711816448e-09,2.7766603533861466e-05,0.0014824779840118547,0.00015335017032102843,0.00022615032301520697,5.3650568361004931e-05,0.00036953635521995735,1.2569351643281375e-10,0.00048277422656819237
4.0920514135576104e-07,0.4295638205486705,2.302969599839201e-06,1.1569291399880146e-06,0.00044434334754085876,6.5473694369302192e-08,0.0023761803549486281,0.0,0.0,0.0028832485179987699,0.016159687857662433,154.0,0.0,0.33528808126703397,1.0,18.952703842102057,0.020422065440605364,2.5424530809417896e-07,0.010913510280888258,0.047634138079396163,0.10866847530241844,0.0017880286010314688,1.7765902043773439e-08,0.00011482021139111677,0.20221048919859383,2.0028917202386186e-11,0.10448605189988354,1.2951016632443673e-05,0.077153318131091331,0.034050064611372971,1.2117218813405486e-05,1.9602967809000861e-05,7.3917265914156665e-06,0.065538807439871491,0.00024306894286085356,0.006525019018745506,0.014773784325550413,0.022931849730379521,3.1275069497504994e-06,8.8991872378875321e-13,8.4285213831098977e-11,1.4430138280371644e-09,2.7823639801890481e-05,0.0014905908842490611,0.00015418954942131766,0.00022739556577520167,5.3946592926168255e-05,0.0003728143000186414,1.2638561780160503e-10,0.00048764870801902809
4.1077308774218784e-07,0.4295639584581689,2.2990581387231143e-06,1.1612862970399073e-06,0.00044621340804461876,6.5815945666348429e-08,0.0023930735952071374,0.0,0.0,0.0028841573283807861,0.016219177789619618,154.0,0.0,0.33417594078703844,1.0,18.952610184472199,0.020420923139224226,2.5358627806529934e-07,0.01084900056759629,0.047516728372185402,0.10886157368543517,0.0017774525095630917,1.772201897819512e-08,0.00011453659731287901,0.20270101392008746,1.9910447251611762e-11,0.10471194343554902,1.2874471325159878e-05,0.077305546951428036,0.034039216992949275,1.2113294782752034e-05,1.9650619824944811e-05,7.3893328665986458e-06,0.065743464541057839,0.0002429184665710544,0.0065345139837533518,0.014845981215090294,0.022952810634972853,3.1372800939994134e-06,8.8772056132680778e-13,8.4547930684465696e-11,1.444442977087329e-09,2.7880292188239069e-05,0.0014986944428918845,0.00015502796221649731,0.00022863939121209824,5.4242280362232413e-05,0.0003761002887679917,1.2707693142746999e-10,0.0004925448445037995
4.1234103412861464e-07,0.4295640958134171,2.2951430635132667e-06,1.1656390655172934e-06,0.00044808139969427146,6.6158056755166289e-08,0.0024099859544596748,0.0,0.0,0.0028850673326399259,0.016278502366869497,154.0,0.0,0.3330689988158464,1.0,18.952516959717546,0.020419524729055231,2.5293029578105198e-07,0.010784925016507138,0.047399481209359239,0.10905366809588014,0.0017669476674261107,1.7678197423010052e-08,0.00011425338077245321,0.20319026570988916,1.9792775412768256e-11,0.10493653426413643,1.2798441155961808e-05,0.077456876355478418,0.034028245693739689,1.2109327071717461e-05,1.9698148078012261e-05,7.386912495802316e-06,0.065947334527463333,0.0002427661772355481,0.0065438167228830694,0.014917984310966982,0.022973407617008761,3.1470156483711772e-06,8.8552547999786139e-13,8.4809634723701311e-11,1.4458494396391537e-09,2.7936563564280527e-05,0.0015067885574596863,0.00015586539809399038,0.00022988178333561293,5.4537626850831167e-05,0.00037939422679428108,1.277674484230664e-10,0.00049746256259875388
4.1390898051504144e-07,0.42956423261807425,2.291224549952961e-06,1.1699874951991892e-06,0.0004499473335311804,6.6500024682271858e-08,0.0024269171257210046,0.0,0.0,0.0028859785633068252,0.016337662102430862,154.0,0.0,0.33196722269711637,1.0,18.952424164632557,0.020417872427158233,2.522773415819836e-07,0.010721280504768562,0.047282399303734589,0.10924476329101122,0.0017565135612506689,1.7634438382740332e-08,0.00011397056825800912,0.20367825044763935,1.9675895935252809e-11,0.10515983229772777,1.2722922420377847e-05,0.077607312394543451,0.034017153494360998,1.210531666807519e-05,1.9745553140295501e-05,7.3844660816026422e-06,0.066150420884085112,0.00024261211820354492,0.0065529291666392708,0.014989793273873571,0.02299364424586366,3.1567137792500571e-06,8.8333353008873793e-13,8.5070330449948067e-11,1.4472334350738348e-09,2.7992456780074098e-05,0.0015148731271986177,0.00015670184661982105,0.00023112272642385764,5.4832628637738747e-05,0.0003826960198528524,1.2845716005022527e-10,0.00050240178889051246
4.1547692690146824e-07,0.4295643688756015,2.2873027708980635e-06,1.1743316358582981e-06,0.00045181122058740597,6.6841846527638602e-08,0.0024438668048273539,0.0,0.0,0.0028868910520339305,0.016396657509846219,154.0,0.0,0.33087058002256348,1.0,18.952331796039267,0.020415968434788687,2.5162739595926768e-07,0.010658063927054862,0.047165485300337512,0.10943486400011343,0.0017461496805611023,1.7590742836672003e-08,0.00011368816609990657,0.20416497397622607,1.9559803100882383e-11,0.10538184540704748,1.2647911434694488e-05,0.077756861077679124,0.034005943120368518,1.2101264539994622e-05,1.9792835580308524e-05,7.3819942145995267e-06,0.066352727090108643,0.00024245633197208453,0.0065618532360768537,0.015061407781229065,0.02301352405750267,3.166374652744599e-06,8.8114476066314856e-13,8.533002235655463e-11,1.4485951807333237e-09,2.8047974663098061e-05,0.0015229480531745265,0.00015753729754835062,0.00023236220503803956,5.5127282036448133e-05,0.00038600557415759422,1.2914605772812117e-10,0.00050736244998073705
4.186128196743219e-07,0.42956463976326004,2.2794500929045716e-06,1.1830072491460292e-06,0.00045553289842931464,6.7525040466223812e-08,0.00247782048457255,0.0,0.0,0.0028887199258445838,0.016514157396670767,154.0,0.0,0.32869256666063978,1.0,18.952148325758973,0.020411414101403916,2.50336453198283e-07,0.010532902245299989,0.046932171233575758,0.10981210073180445,0.0017256305690860948,1.7503546015195682e-08,0.00011312461733465197,0.2051346605862876,1.9329954660780778e-11,0.10582204811835068,1.2499398088256392e-05,0.078053320192059045,0.033983178470191978,1.2093038883339258e-05,1.9887034848966826e-05,7.3769764236847833e-06,0.066755012934370875,0.00024213974355787886,0.0065791438852654312,0.015204052224456702,0.023052227199340757,3.1855852904605003e-06,8.7677695301073617e-13,8.5846412640747082e-11,1.4512527814956159e-09,2.815789562305442e-05,0.0015390685874831682,0.00015920516660212984,0.00023483670854827776,5.5715529272302361e-05,0.00039264759378320672,1.3052137772385877e-10,0.00051734778308070329
4.2174871244717555e-07,0.4295649085038114,2.2715863542901637e-06,1.1916663033292203e-06,0.0004592465212383427,6.820761589022332e-08,0.0025118446179538145,0.0,0.0,0.0028905541900260123,0.016631006144003757,154.0,0.0,0.32653470452317046,1.0,18.951966524015393,0.020405879015601789,2.4905731453083224e-07,0.010409415495758618,0.046699558813066949,0.11018541555298987,0.0017053863098512177,1.7416614288005584e-08,0.00011256278184690121,0.20609937153174959,1.9103185026441779e-11,0.10625720450646767,1.2352872081926102e-05,0.078346300904326704,0.033959972452320561,1.2084657457264774e-05,1.9980750358938811e-05,7.3718636100771651e-06,0.067154219762026887,0.0002418167349171564,0.0065957038363803292,0.01534591539417191,0.023089544647771812,3.2046488841322901e-06,8.7242242418537979e-13,8.6358841348011113e-11,1.4538239390046732e-09,2.8266348600895814e-05,0.0015551494056933544,0.00016086892709723009,0.00023730517607577711,5.6302340434323869e-05,0.00039931954494531503,1.3189334294271476e-10,0.0005274179752196383
4.248846052200292e-07,0.4295651751240249,2.2637128350000204e-06,1.2003091960757333e-06,0.00046295217679231623,6.8889550648564802e-08,0.0025459368743578617,0.0,0.0,0.0028923940676005675,0.016747207872823661,154.0,0.0,0.32439674336778757,1.0,18.95178636638903,0.020399380209824354,2.4778982941880743e-07,0.010287579499421025,0.046467666804540675,0.11055484527577089,0.0016854129286713029,1.7329954598062448e-08,0.00011200270450927452,0.20705915221386639,1.8879449680330472e-11,0.10668737599504875,1.2208304732283517e-05,0.078635849736422736,0.033936344943309639,1.2076127320977758e-05,2.007398652769231e-05,7.3666600800417436e-06,0.067550375159359896,0.00024148761589346074,0.0066115480876978152,0.01548699529926475,0.023125503472338497,3.2235667508843835e-06,8.6808152197414974e-13,8.6867344097086251e-11,1.4563103176338299e-09,2.8373355388048851e-05,0.0015711897816132235,0.00016252850382549754,0.00023976749426122808,5.6887688458006247e-05,0.00040602069460736527,1.332618903799923e-10,0.00053757244030395871
4.311563907657365e-07,0.4295657021071234,2.2479413640007732e-06,1.2175480857939505e-06,0.00047033993566506448,7.0251412097500702e-08,0.0026143166515282925,0.0,0.0,0.0028960914972129687,0.016977686762455747,154.0,0.0,0.32017954215452554,1.0,18.951430887946547,0.020383558334550165,2.4528922942026165e-07,0.010048764548326247,0.046006114273918861,0.11128219449187661,0.00164626315104394,1.715747731073343e-08,0.00011088799219949066,0.20896410153220224,1.8440906552918204e-11,0.10753300656249357,1.1924933044662248e-05,0.07920483451469329,0.033887901138094118,1.2058647795115068e-05,2.0259038232882785e-05,7.3559972664370474e-06,0.068333641354292887,0.00024081222579657236,0.0066411486072272003,0.015766798532745034,0.023193450938430352,3.2609705410201729e-06,8.5944189882686756e-13,8.7872713333016632e-11,1.4610352375968416e-09,2.8583115775707144e-05,0.0016031464366255295,0.00016583481910205177,0.000244673250132343,5.8053891844764531e-05,0.0004195076959601097,1.3598849154251607e-10,0.00055813184928484537
4.368009977568731e-07,0.42956616939556896,2.2337255740309596e-06,1.2330117948074402e-06,0.00047696254459800324,7.14746844458931e-08,0.0026760689404347242,0.0,0.0,0.0028994403844323125,0.017182946309841296,154.0,0.0,0.31644969009632257,1.0,18.951116343981965,0.020366188552231705,2.4307708222232797e-07,0.009839240246196904,0.045593349477141623,0.11192388212808534,0.0016119158989282678,1.700324048223383e-08,0.00010989116704695924,0.21066213819205962,1.8056159760632633e-11,0.10827762796926844,1.1676316658344153e-05,0.079705636865377294,0.033843044082236727,1.2042472923095732e-05,2.0423988598364098e-05,7.3461303123975563e-06,0.069028419076756317,0.00024018634056670058,0.006665488238471848,0.016015927510913977,0.023250218146916416,3.2941486506863351e-06,8.5171596489215001e-13,8.8764472627221831e-11,1.4650137727041352e-09,2.876716548607959e-05,0.0016317623779738568,0.00016879549676946927,0.00024906634791265755,5.9098219883719335e-05,0.00043173866078950062,1.3843015921475987e-10,0.00057691766950748204
4.4244560474800964e-07,0.42956663020122415,2.2194961224718518e-06,1.2484293032765883e-06,0.00048356068899903996,7.2695559343371559e-08,0.0027380076680555239,0.0,0.0,0.0029028104203183769,0.017386173580085013,154.0,0.0,0.3127805980886102,1.0,18.950806766490789,0.020345950042392192,2.4090045710299456e-07,0.0096347020961096187,0.045183167883815441,0.11255353479524531,0.0015783867535431072,1.684997711273517e-08,0.0001089006332777581,0.21234488100148907,1.768057713493758e-11,0.10900702246054789,1.1433616523858911e-05,0.080196013223500492,0.033797096687464091,1.2025913976774246e-05,2.0587452079366094e-05,7.33602906472947e-06,0.069713732950071494,0.00023954494259953844,0.0066877341128514,0.016262498241046509,0.023302981007932665,3.3268747922595198e-06,8.4403879258011207e-13,8.9644057547320023e-11,1.4687420798646249e-09,2.8946852308972555e-05,0.0016602372000979481,0.00017174157438239741,0.00025343794663314315,6.0137431342749391e-05,0.00044405318325011167,1.4085987778886139e-10,0.00059596746384969822
4.480902117391462e-07,0.4295670846607766,2.2052590509078378e-06,1.2638029095940354e-06,0.00049013486661397007,7.3913925120537409e-08,0.002800120761025756,0.0,0.0,0.0029062025339813913,0.017587392504149715,154.0,0.0,0.3091709401208888,1.0,18.950502027995519,0.020322933475730227,2.3875855780208711e-07,0.0094350200076171731,0.044775646819342638,0.11317135185458174,0.0015456543394321517,1.6697715743267438e-08,0.0001079165753539551,0.21401257467752879,1.7313919234895519e-11,0.10972152373735912,1.11966783048179e-05,0.080676211401174841,0.033750149647151485,1.2009003148875637e-05,2.0749452485275395e-05,7.3257131616705636e-06,0.070389738576663266,0.00023888944022641248,0.006707967097237256,0.016506506981392735,0.023351879302817215,3.3591563957923924e-06,8.3641181157152208e-13,9.0511668884933587e-11,1.4722287606760912e-09,2.912229079119602e-05,0.0016885675874536996,0.00017467270851405917,0.00025778752818536756,6.1171402571185454e-05,0.00045644727002192481,1.4327735930201435e-10,0.00061527785634563103
4.537348187302828e-07,0.42956753290346644,2.1910200417123556e-06,1.2791349033121124e-06,0.00049668556971368147,7.5129674743200532e-08,0.0028623965547354088,0.0,0.0,0.0029096175710494076,0.017786626916026036,154.0,0.0,0.30561942613378351,1.0,18.95020200505498,0.020297227156688795,2.3665061005226398e-07,0.0092400670794840351,0.044370855754226661,0.11377752848018151,0.0015136978069073377,1.6546481993294146e-08,0.00010693915885547368,0.21566545847133903,1.6955952509054492e-11,0.11042145847908739,1.0965351445983014e-05,0.08114647274481028,0.033702287617191455,1.1991770484242187e-05,2.091001309335597e-05,7.3152009312039723e-06,0.071056589745242899,0.00023822114582496115,0.0067262660233001073,0.016747951908976617,0.023397047934801227,3.3910008048969132e-06,8.2883630520031923e-13,9.1367505061328894e-11,1.475482118524552e-09,2.9293592039816114e-05,0.0017167504604798922,0.00017758858016491837,0.00026211461116194227,6.2200018691433215e-05,0.00046891701031899149,1.4568233618971965e-10,0.00063484548898233388
4.5937942572141934e-07,0.4295679750554904,2.1767844387753974e-06,1.2944275641637009e-06,0.00050321328464159076,7.6342705635284398e-08,0.0029248237800450546,0.0,0.0,0.0029130563020745293,0.017983900529468102,154.0,0.0,0.3021248008940825,1.0,18.949906578137639,0.020268917084549695,2.3457586088297395e-07,0.0090497195841498946,0.043968856858587806,0.11437225576636453,0.0014824968293292774,1.6396298767438137e-08,0.00010596853181617137,0.21730376631474924,1.6606449264984385e-11,0.11110714640702067,1.0739489155171238e-05,0.081607032291077602,0.033653589683333637,1.1974244046279202e-05,2.1069156663024402e-05,7.3045094925937627e-06,0.071714438339323644,0.00023754128306264805,0.0067427076611929386,0.01698683298284695,0.023438617087075848,3.4224152723578138e-06,8.2131342080894394e-13,9.2211762011678866e-11,1.4785101681693348e-09,2.9460863811509835e-05,0.0017447829633123358,0.00018048889349136699,0.00026641874894750166,6.3223173142057076e-05,0.00048145857589379748,1.480745602247593e-10,0.00065466702380066061
4.650240327125559e-07,0.4295684112382847,2.1625572673999761e-06,1.3096831611781869e-06,0.00050971849143177986,7.7552919505695812e-08,0.0029873915499975187,0.0,0.0,0.0029165194302132268,0.01817923691691643,154.0,0.0,0.29868584287804423,1.0,18.949615631493881,0.020238087014641314,2.3253357792977582e-07,0.0088638569419607557,0.043569705530854035,0.11495572083500438,0.0014520315986954228,1.6247186452581224e-08,0.00010500482599770525,0.21892772696654689,1.6265187619856923e-11,0.11177890035993149,1.0518948373011975e-05,0.082058118926749898,0.033604129798399704,1.1956450072708761e-05,2.122690545009951e-05,7.2936548513980919e-06,0.072363434258016876,0.0002368509937185139,0.0067573667036759429,0.017223151814318587,0.023476712382346131,3.4534069563329327e-06,8.1384417962148502e-13,9.3044633085403608e-11,1.4813206454253322e-09,2.9624210604750287e-05,0.0017726624517972564,0.00018337337456593458,0.00027069952785504635,6.4240767231649748e-05,0.00049406822087141769,1.5045380148138251e-10,0.00067473914484336456
4.706686397036925e-07,0.4295688415699979,2.1483432502175721e-06,1.3249039520000478e-06,0.00051620166349101667,7.8760222206042574e-08,0.0030500893487655045,0.0,0.0,0.0029200075971424506,0.018372659493368512,154.0,0.0,0.29530136334752405,1.0,18.949329053049251,0.020204818509504365,2.3052304886316079e-07,0.0086823616923237344,0.043173450820032239,0.11552810692504738,0.0014222828207664064,1.6099163075249917e-08,0.0001040481579067101,0.22053756413439304,1.5931951445852607e-11,0.112437026365297,1.0303589738971551e-05,0.082499955524737309,0.033553977126978413,1.1938413098336117e-05,2.1383281218677605e-05,7.2826519743594395e-06,0.073003725358228133,0.00023615134306459004,0.0067703157599722837,0.017456911563306227,0.023511455016472838,3.4839829175798023e-06,8.064294846273601e-13,9.3866308973554793e-11,1.4839210152775136e-09,2.9783733738350642e-05,0.0018003864836943035,0.00018624177036385219,0.00027495656560275504,6.5252709774256978e-05,0.00050674228148899977,1.5281984748872275e-10,0.00069505855967199139
4.7631324669482904e-07,0.42956926616413527,2.1341468294470305e-06,1.3400921819993157e-06,0.00052266326726938418,7.9964523529807785e-08,0.0031129070157246909,0.0,0.0,0.0029235213909553554,0.018564191495069059,154.0,0.0,0.29197020502879845,1.0,18.94904673424961,0.02016919101240779,2.2854358057186098e-07,0.0085051194440092376,0.042780136010513038,0.11608959352087216,0.0013932317067966329,1.595224451959881e-08,0.00010309863020362871,0.22213349664949639,1.5606530277529405e-11,0.11308182375226995,1.0093277532645253e-05,0.082932759142457735,0.033503196513952539,1.1920156121841564e-05,2.153830525814642e-05,7.2715148911512781e-06,0.073635457382430297,0.00023544332725246672,0.0067816253559565935,0.017688116795537036,0.023542961952028759,3.5141501159886596e-06,7.9907013150051054e-13,9.4676977616990823e-11,1.4863184836384759e-09,2.9939531466671374e-05,0.0018279528048854238,0.00018909384733520443,0.00027918950917068359,6.6258916576244131e-05,0.00051947717556630061,1.5517250203955963e-10,0.00071562200141047597
4.819578536859656e-07,0.4295696851324003,2.1199721813488508e-06,1.3552500837339192e-06,0.00052910376202424802,8.1165737080696444e-08,0.0031758347348350945,0.0,0.0,0.0029270613509503407,0.018753855966877141,154.0,0.0,0.28869124123389495,1.0,18.948768569957078,0.020131281896786462,2.265944986199232e-07,0.0083320188343960766,0.042389798994250036,0.11664035643835159,0.0013648599666950124,1.580644466603884e-08,0.00010215633259867637,0.22371573858360072,1.5288719235211512e-11,0.11371358523627202,9.8878796255972234e-06,0.083356741157898956,0.033451848775775957,1.1901700709490838e-05,2.1691998394580015e-05,7.2602567576436776e-06,0.074258773919338383,0.00023472787783221607,0.0067913639424414711,0.017916773392054244,0.023571346048557099,3.5439154086950118e-06,7.9176681554361313e-13,9.5476824157841859e-11,1.4885200052665084e-09,3.0091699058721822e-05,0.0018553593403331922,0.00019192939046910984,0.00028339803339717156,6.7259310100695638e-05,0.00053226940203469637,1.5751158441020648e-10,0.00073642623000590092
