Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338)
1.9810270917399814e-06,0.38374644935297264,1.4094757496101896e-09,2.4819951945942264e-07,4.2364858574726036e-06,2.4909343483395335e-11,9.2625120772038937e-05,0.0,0.0,0.00053707656834941283,0.0029281471746047281,154.0,0.0,0.87622417651247597,1.0,18.963235537761953,0.0065654161397232062,1.0563805761927796e-09,0.0032872451512524882,0.01117148625575692,0.001400774123090741,0.0043244920233189189,1.2884282988587605e-08,8.6482750525545686e-05,0.0013601637890398267,1.2035324207803097e-10,0.034680630657722769,4.2264264534556815e-07,0.0012401476287709483,0.001015980122727246,8.6541755355317387e-07,3.8666609433846983e-08,6.0689466832254019e-07,0.0308599210770217,8.8548541846419641e-06,4.3263032236848447e-05,4.5854381370941451e-05,0.028698851198106803,1.6560767417054563e-07,1.5156440757693869e-12,1.2212537421331867e-11,6.1116286032706443e-11,4.2482528317901577e-07,1.5839823740138467e-05,1.5979232780293702e-05,9.9245733537853664e-07,5.5104291729913506e-06,4.1065834074024156e-05,2.4604684416453506e-13,1.770545684215017e-05,1.0863393929847828e-06,3.8734731935336112e-08,6.6584166486909679e-08,8.7656266386448644e-08,4.5717979885905322e-12,1.7996492875406125e-11,1.0559022573626808e-07,3.5986070265152512e-15,2.0253226206421031e-15,1.6506707097424204e-06,1.4271071576803713e-11,7.0330472232198823e-09,4.6279310477762968e-13,7.1186553976675985e-16,3.5288314397287728e-12,9.3742802413251735e-08,2.7072559237770544e-09,9.1035546489474667e-08,2.5332699928470906e-05,3.0577117764161404e-10,1.7136500756606479e-09,3.1798582565559854e-08,7.322241204981039e-11,1.2957260241082962e-12,2.9355349539965503e-07,4.1728981501054905e-09,3.5281420325547865e-09
2.015772794764019e-06,0.383745314312287,1.4084086123519596e-09,2.6249588249041934e-07,4.3241716572708422e-06,2.5562791575255024e-11,9.6489284228611151e-05,0.0,0.0,0.00053718548295809542,0.002995912183278823,154.0,0.0,0.87429614221424257,1.0,18.962628467181457,0.0066216838851870094,1.0542176606907651e-09,0.0032774833081619086,0.011155413632267732,0.0014236415530578398,0.0043115312461652882,1.286537233307652e-08,8.6355817436031389e-05,0.0013825665535634286,1.1999253576226005e-10,0.035347901731422722,4.2138770656239317e-07,0.0012624347463419626,0.0010280847505821889,8.7570290093603385e-07,3.9305183342233368e-08,6.1410752515919006e-07,0.031487100103744677,9.100106816243099e-06,4.5338098727167424e-05,4.8115013143635014e-05,0.029243420510345008,1.6897448445588981e-07,1.5134195236013452e-12,1.2460358956940723e-11,6.2276114917603612e-11,4.3293759816991627e-07,1.6266975847244916e-05,1.6410073420463066e-05,1.0202440728136702e-06,5.6663629285286611e-06,4.3113894888283016e-05,2.529356431819126e-13,1.8595002114808224e-05,1.1483553697205666e-06,3.9368736801267567e-08,6.9430552692054529e-08,9.1401481303426574e-08,4.7672365018167619e-12,1.8797242755021224e-11,1.1029113786498581e-07,3.7523616555078243e-15,2.1118568617636269e-15,1.7536161009551849e-06,1.5161098321426831e-11,7.353689639283524e-09,4.8387816421733833e-13,7.4432007611899123e-16,3.6896065815891403e-12,1.0006255729153854e-07,2.8408188432670887e-09,9.7221738448271446e-08,2.6254016628659668e-05,3.1690313798212287e-10,1.7789148276518971e-09,3.3010109040745204e-08,7.6008934465868815e-11,1.3450932153767119e-12,3.1176097234097365e-07,4.4317078320461696e-09,3.8565710420740339e-09
2.0505184977880568e-06,0.3837441841722513,1.4072791440138404e-09,2.772436760174581e-07,4.4116695617895309e-06,2.6218445417054527e-11,0.00010042740892296564,0.0,0.0,0.00053728657640982188,0.0030635688233366749,154.0,0.0,0.87237704334858446,1.0,18.962023833342847,0.0066765909029176335,1.0520650937079154e-09,0.0032678892946707812,0.011138838873429032,0.0014464551399230401,0.004298792614387475,1.2845885136182479e-08,8.6225014429129246e-05,0.0014049234474931155,1.1963801189291085e-10,0.036012729650160925,4.2015435352556502e-07,0.0012846561624784065,0.0010399211026278108,8.8575924623180298e-07,3.9942449226466225e-08,6.2115978887472871e-07,0.032112030249885994,9.3434077032449321e-06,4.7457243044039785e-05,5.0428483229668085e-05,0.029785309202152287,1.723292235050747e-07,1.5111271496555807e-12,1.2707277637530741e-11,6.3430236031285691e-11,4.4101054987974322e-07,1.6694442345220996e-05,1.6841216639114146e-05,1.0480582278818085e-06,5.8224543129046033e-06,4.5212702200351278e-05,2.5983123949151893e-13,1.950780451954378e-05,1.2123846301139145e-06,4.000124840322189e-08,7.2335790975140539e-08,9.5223990905593996e-08,4.9667159180013583e-12,1.9616250303417842e-11,1.1509937453753493e-07,3.9092895111155094e-15,2.2001770182671317e-15,1.8606274679857073e-06,1.6086277949152713e-11,7.6818346733196855e-09,5.0545571937020744e-13,7.7753400666156471e-16,3.8541370401106578e-12,1.0666733316051277e-07,2.9781500318727688e-09,1.0368918312863999e-07,2.7185644880359103e-05,3.2815998189221695e-10,1.8449751478117151e-09,3.4236373846213694e-08,7.8829296876388768e-11,1.395060963220995e-12,3.3065336995667898e-07,4.7002478196173669e-09,4.207093004796654e-09
2.0852642008120944e-06,0.38374305891284727,1.4060916763129945e-09,2.9244339300165094e-07,4.498981180956171e-06,2.6876261201099593e-11,0.00010443913086686013,0.0,0.0,0.00053738103843545206,0.0031311146374356472,154.0,0.0,0.87046683687067361,1.0,18.961421626001115,0.0067301627463869831,1.049922825233478e-09,0.0032584558769142916,0.011121797933877967,0.0014692151259957148,0.0042862665620588972,1.2825862882727902e-08,8.6090619962362843e-05,0.0014272346900489905,1.1928940425377733e-10,0.036675096553039646,4.1894165498916744e-07,0.0013068129924019723,0.001051493595116955,8.9559037420441009e-07,4.0578413337942003e-08,6.280541136180224e-07,0.032734704518194609,9.5846228242712796e-06,4.961967710846948e-05,5.2794184178398752e-05,0.030324538909116055,1.7567185363692765e-07,1.5087718340767608e-12,1.2953290863218714e-11,6.4578695406028106e-11,4.4904444202967508e-07,1.7122163110435836e-05,1.7272601699873553e-05,1.0758952944261584e-06,5.9786770258126943e-06,4.7362047598636951e-05,2.6673251594136614e-13,2.0443856378096394e-05,1.2784374629203689e-06,4.0632273461581559e-08,7.5299769643125014e-08,9.9123642783800978e-08,5.1702285681306772e-12,2.0453540784680899e-11,1.2001508874798039e-07,4.069384336394403e-15,2.2902795686974698e-15,1.9717696568304539e-06,1.7047171093863555e-11,8.0174933730453057e-09,5.2752646149182905e-13,8.1150844961379089e-16,4.0224280861671575e-12,1.135637269147519e-07,3.1192831360034069e-09,1.1044444377874847e-07,2.8127318125923703e-05,3.3953848729324469e-10,1.9118112838675605e-09,3.5477008591040026e-08,8.1682653302871686e-11,1.4456142564706189e-12,3.5023886565817774e-07,4.9786337833726086e-09,4.5805948419036047e-09
2.120009903836132e-06,0.3837419385126144,1.404850265017924e-09,3.0809530645639483e-07,4.5861080976565353e-06,2.7536197792421596e-11,0.00010852408961775554,0.0,0.0,0.00053746990379807604,0.0031985474414982793,154.0,0.0,0.86856547836874143,1.0,18.960821834562331,0.0067824245133717084,1.047790803884388e-09,0.0032491761048442846,0.01110432440387241,0.0014919217523992987,0.0042739439505779155,1.2805344421020218e-08,8.5952894793812619e-05,0.0014495004993251214,1.1894645847563909e-10,0.037334986770776159,4.1774871951471842e-07,0.0013289063031951339,0.0010628066463809302,9.0520006853214026e-07,4.1213081896105936e-08,6.347931527873369e-07,0.033355117448714347,9.8236275242173857e-06,5.1824596102388971e-05,5.521148838071072e-05,0.030861131079741758,1.7900234544234155e-07,1.506358146489309e-12,1.3198396592360509e-11,6.57215386810227e-11,4.5703957688896448e-07,1.7550083141176099e-05,1.7704173052554615e-05,1.1037511488933357e-06,6.1350070037206792e-06,4.9561715784802031e-05,2.7363845023320197e-13,2.1403146938253487e-05,1.346523382684625e-06,4.1261818664000977e-08,7.8322377204916311e-08,1.0310028436260467e-07,5.3777667967395054e-12,2.1309138778352414e-11,1.2503842941042455e-07,4.232639867556748e-15,2.3821609877520208e-15,2.0871066865877839e-06,1.8044331240382459e-11,8.3606764951434579e-09,5.5009106306938929e-13,8.4624449373719659e-16,4.1944848475334683e-12,1.2075834502728389e-07,3.2642517499684347e-09,1.1749409327731545e-07,2.9078775627767527e-05,3.5103550242109791e-10,1.979403910906718e-09,3.6731652919543099e-08,8.4568176248531694e-11,1.4967384113753446e-12,3.7052543207868107e-07,5.2669784711276965e-09,4.977970449643106e-09
2.15475560686017e-06,0.38374082295081896,1.403558710922384e-09,3.2419947796916876e-07,4.6730518618732825e-06,2.8198216500114498e-11,0.00011268192823209439,0.0,0.0,0.00053755407256956395,0.0032658652965402981,154.0,0.0,0.86667292219292735,1.0,18.960224448170091,0.0068334008536725969,1.0456689764228647e-09,0.0032400433618901985,0.011086449692484866,0.0015145752590371576,0.0042618160200449456,1.278436594174738e-08,8.5812081850664238e-05,0.0014717210922587051,1.1860893078953204e-10,0.037992386670495516,4.1657469447547073e-07,0.0013509371158828493,0.0010738646723640615,9.1459211338413715e-07,4.1846461087559478e-08,6.4137956010604766e-07,0.033973264981114838,1.0060306195565063e-05,5.4071180327465462e-05,5.7679749862657334e-05,0.031395106945666953,1.8232067702495232e-07,1.5038903444635967e-12,1.3442593405128509e-11,6.6858811033936423e-11,4.6499625471825055e-07,1.7978152125727589e-05,1.8135879892380279e-05,1.1316220183676508e-06,6.2914222335600388e-06,5.1811485358308803e-05,2.8054810699785818e-13,2.2385662652988627e-05,1.416651156247262e-06,4.1889890664447145e-08,8.1403501942211017e-08,1.0715376341030539e-07,5.5893229332394931e-12,2.2183068192372107e-11,1.3016954144619306e-07,4.3990498549494297e-15,2.47581775807758e-15,2.2067017574283521e-06,1.9078304793410337e-11,8.7113945102905994e-09,5.7315017768888633e-13,8.8174319884469705e-16,4.3703123078462737e-12,1.2825780329615952e-07,3.4130894164170384e-09,1.2484471387974247e-07,3.0039762314565119e-05,3.6264794396149556e-10,2.0477341227926764e-09,3.7999954276238502e-08,8.7485056061785689e-11,1.5484190620260613e-12,3.9152084151854762e-07,5.565391772073153e-09,5.4001199652218907e-09
2.1895013098842075e-06,0.3837397122063696,1.4022205787084189e-09,3.4075576593529466e-07,4.7598139848715643e-06,2.8862280873492515e-11,0.00011691229321550339,0.0,0.0,0.00053763432772061654,0.0033330664838076961,154.0,0.0,0.86478912157582688,1.0,18.959629455711337,0.0068831159767232088,1.0435572882982535e-09,0.0032310513368467748,0.011068203190045575,0.0015371758845617357,0.0042498744104267879,1.2762961321655268e-08,8.5668408523285709e-05,0.0014938966846024231,1.1827658855120684e-10,0.038647284512559395,4.1541876639403694e-07,0.0013729064075085153,0.0010846720824522348,9.2377028637707085e-07,4.2478557065259455e-08,6.4781598470894543e-07,0.034589144331923706,1.0294551961654598e-05,5.6358596985236532e-05,6.0198306008115164e-05,0.031926487499661045,1.8562683334910606e-07,1.5013724132534364e-12,1.3685880377156834e-11,6.7990557136777036e-11,4.729147733377003e-07,1.8406324040155541e-05,1.856767575299084e-05,1.1595044510572667e-06,6.4479025808197892e-06,5.4111129541415881e-05,2.8746063047815954e-13,2.3391387435045245e-05,1.4888288286538398e-06,4.2516496082332384e-08,8.454303213417051e-08,1.1128392778770285e-07,5.8048893067869114e-12,2.3075352274078087e-11,1.3540856584400351e-07,4.5686080527151057e-15,2.5712463644575457e-15,2.3306172585291342e-06,2.0149631146103241e-11,9.0696576081482613e-09,5.9670444073091558e-13,9.1800559630564951e-16,4.5499153119255156e-12,1.3606872659549043e-07,3.5658296267782391e-09,1.3250289696871217e-07,3.1010028638432937e-05,3.7437279528021665e-10,2.1167834185370146e-09,3.9281567693803263e-08,9.0432500528412307e-11,1.600642151715616e-12,4.1323267026574388e-07,5.8739807788478344e-09,5.84794904354916e-09
2.224247012908245e-06,0.3837386062564022,1.4008392140023687e-09,3.5776383357824586e-07,4.8463959389163789e-06,2.9528356519954005e-11,0.00012121483446533647,0.0,0.0,0.0005377113504031586,0.0034001494827758864,154.0,0.0,0.86291402874545275,1.0,18.959036845809198,0.0069315936590882334,1.0414556841692236e-09,0.003222193983029181,0.011049612415584038,0.0015597238663467923,0.0042381111897432655,1.2741162425530693e-08,8.5522088692253708e-05,0.0015160274908997142,1.1794921095876523e-10,0.039299670318261398,4.1428016084668452e-07,0.0013948151131813334,0.0010952332755526342,9.3273835210045332e-07,4.310937594780221e-08,6.5410506661313546e-07,0.035202753883896126,1.0526266362463297e-05,5.8686001879937266e-05,6.2766479211475476e-05,0.03245529347932271,1.8892080566044044e-07,1.4988081008376452e-12,1.3928256967480558e-11,6.9116821123774909e-11,4.8079542779196527e-07,1.8834556785630696e-05,1.8999518143301731e-05,1.1873952892269468e-06,6.6044296310362778e-06,5.6460416821507253e-05,2.9437523781838076e-13,2.4420302892224082e-05,1.5630637485211765e-06,4.3141641501732824e-08,8.7740856431584805e-08,1.1549062515918333e-07,6.0244582715482106e-12,2.3986013622467775e-11,1.4075563972414563e-07,4.7413082069067455e-15,2.6684432871290092e-15,2.458914775967837e-06,2.1258842748307416e-11,9.4354757023884783e-09,6.2075446989782378e-13,9.550326895542975e-16,4.73329856981088e-12,1.4419774863078749e-07,3.7225058218833871e-09,1.4047524280890407e-07,3.1989330441543521e-05,3.8620710486806803e-10,2.1865336893877259e-09,4.0576155597002465e-08,9.34097344662565e-11,1.6533939249501892e-12,4.3566830280106862e-07,6.1928498472790255e-09,6.3223681456325643e-09
2.258992715932283e-06,0.3837375050791212,1.3994177588596656e-09,3.7522315669368166e-07,4.9327991554330329e-06,3.0196410941859626e-11,0.00012558920521349478,0.0,0.0,0.00053778573321662624,0.0034671129516536201,154.0,0.0,0.86104759503065742,1.0,18.958446606916279,0.0069788572518519245,1.0393641071613324e-09,0.0032134655758419752,0.011030703153243736,0.0015822194404625134,0.0042265187793195536,1.2718998943417535e-08,8.5373321651787586e-05,0.0015381137244628064,1.1762658711719318e-10,0.039949535747306468,4.1315814005435173e-07,0.0014166641280787629,0.0011055526363867728,9.4150006634465774e-07,4.373892381878656e-08,6.6024943963995629e-07,0.03581409308679951,1.0755359043190664e-05,6.1052541045260349e-05,6.5383578461287965e-05,0.03298154535592266,1.922025909287993e-07,1.4962009000999824e-12,1.4169723141628289e-11,7.0237646560952163e-11,4.8863851009656589e-07,1.9262811854052785e-05,1.9431368204526738e-05,1.2152916442207294e-06,6.7609865439616654e-06,5.8859111549866065e-05,3.0129121287220211e-13,2.5472388541088483e-05,1.6393625928960249e-06,4.3765333470687645e-08,9.0996863299873801e-08,1.1977370368050765e-07,6.2480221695618472e-12,2.491507420174222e-11,1.4621089643229428e-07,4.9171440837778581e-15,2.7674050176911602e-15,2.5916551005817815e-06,2.2406465174542006e-11,9.808858435781527e-09,6.4530086490979218e-13,9.9282545460518757e-16,4.9204666544082737e-12,1.5265151169864798e-07,3.8831513925614843e-09,1.4876836030608648e-07,3.297742883160821e-05,3.9814798482423698e-10,2.2569672140436283e-09,4.1883387613539077e-08,9.6415999151942776e-11,1.706660919739841e-12,4.5883493589487553e-07,6.5221006556188446e-09,6.8242918393373805e-09
2.2937384189563205e-06,0.38373640865289865,1.3979591658404274e-09,3.9313303112170012e-07,5.0190250206058872e-06,3.0866413390139228e-11,0.00013003506197123429,0.0,0.0,0.00053785799172103926,0.0035339557100818189,154.0,0.0,0.8591897709594114,1.0,18.957858727317202,0.0070249296878972245,1.0372824993648698e-09,0.0032048606840129096,0.01101149957310759,0.0016046628416533113,0.004215089961968641,1.2696498684573024e-08,8.522229406665661e-05,0.0015601555973533228,1.1730851620535196e-10,0.040596873984202753,4.12052002471855e-07,0.0014384543093935874,0.0011156345320177301,9.5005916974330606e-07,4.4367206726250081e-08,6.6625172698528766e-07,0.036423162368303931,1.0981747446020329e-05,6.3457352296455448e-05,6.8048900855943359e-05,0.033505263327489515,1.9547219137324459e-07,1.4935540826851517e-12,1.4410279260170581e-11,7.1353076434062506e-11,4.9644430905303975e-07,1.9691054012847524e-05,1.9863190389914056e-05,1.2431908734109021e-06,6.9175579194748467e-06,6.1306974503938603e-05,3.0820790048786395e-13,2.6547622000328801e-05,1.7177313915088327e-06,4.4387578500573752e-08,9.4310941168385175e-08,1.2413301176937157e-07,6.475573340419315e-12,2.5862555351673524e-11,1.5177446559766847e-07,5.0961094603400085e-15,2.8681280537965961e-15,2.7288982357917436e-06,2.3593017191624686e-11,1.0189815185222018e-08,6.7034420823398457e-13,1.0313848405617146e-15,5.1114240070644394e-12,1.6143666645088233e-07,4.0477996801454161e-09,1.5738886677073685e-07,3.3974090065271779e-05,4.1019260937354304e-10,2.328066647483456e-09,4.3202940404183642e-08,9.9450552016550577e-11,1.7604299606774052e-12,4.827395826039822e-07,6.8618322622310953e-09,7.3546381129278312e-09
2.328484121980358e-06,0.3837353169538121,1.3964662108611661e-09,4.1149258006976786e-07,5.1050748783292605e-06,3.1538334732663689e-11,0.00013455206446631726,0.0,0.0,0.00053792857445251075,0.0036006767237367534,154.0,0.0,0.85734050635087367,1.0,18.957273195089162,0.0070698334890761088,1.0352108026333963e-09,0.0031963741002014618,0.010992024341603759,0.001627054303318134,0.0042038179289173739,1.2673687945543826e-08,8.506918243888287e-05,0.0015821533203651793,1.1699480866444765e-10,0.041241679632843503,4.1096108261620506e-07,0.0014601864782177894,0.0011254833085842981,9.5841937931331251e-07,4.4994230682173442e-08,6.721145353115007e-07,0.037029963052413177,1.1205356505536055e-05,6.5899566709345833e-05,7.0761733052660195e-05,0.034026467314334084,1.9872961404807265e-07,1.4908707413793144e-12,1.4649925922357233e-11,7.2463153143952412e-11,5.0421311011435876e-07,2.0119251025969984e-05,2.0294952189137439e-05,1.2710905591971136e-06,7.0741296742173144e-06,6.3803763368123527e-05,3.1512470130148964e-13,2.7645979171137059e-05,1.798175550490697e-06,4.5008383065550511e-08,9.7682979025018473e-08,1.2856839756691285e-07,6.7071041612969679e-12,2.6828477798478999e-11,1.5744647318374782e-07,5.2781981022123722e-15,2.9706088866959415e-15,2.8707034053851385e-06,2.4819010825931979e-11,1.0578355066577191e-08,6.9588506577761983e-13,1.0707117701064833e-15,5.306174942881359e-12,1.7055987166305098e-07,4.2164839770961339e-09,1.6634338768595478e-07,3.4979085437870745e-05,4.2233821363822044e-10,2.3998150083283821e-09,4.453449750634677e-08,1.0251266637565573e-10,1.8146881525660447e-12,5.0738907617675786e-07,7.2121411605274985e-09,7.9143277020410524e-09
2.363229825004396e-06,0.3837342299592396,1.3949415049685764e-09,4.3030076118877949e-07,5.1909500312794426e-06,3.2212147335658399e-11,0.00013913987558214502,0.0,0.0,0.00053799787161432089,0.0036672750906202992,154.0,0.0,0.85549975040112236,1.0,18.956689998206596,0.0071135907732717916,1.033148957542629e-09,0.0031880009127533819,0.010972298726454385,0.0016493940574931168,0.0041926961838646692,1.2650591205823134e-08,8.4914151089260725e-05,0.0016041071030096997,1.1668528371793625e-10,0.041883948618521127,4.0988474778204009e-07,0.001481861421358182,0.0011351032882017502,9.6658439559564122e-07,4.5620001662047368e-08,6.7784045969493612e-07,0.037634497285817151,1.1426118347987533e-05,6.8378310027627649e-05,7.3521352650834657e-05,0.034545176957398616,2.019748704193625e-07,1.488153756109699e-12,1.4888664152351312e-11,7.356791849437315e-11,5.119451952934487e-07,2.0547373398723181e-05,2.0726623864690574e-05,1.2989884896750586e-06,7.2306889284196156e-06,6.634923318347467e-05,3.220410669448617e-13,2.8767434400544857e-05,1.8806998756335524e-06,4.5627753602069742e-08,1.0111286573489128e-07,1.3307970983668933e-07,6.9426070016604382e-12,2.7812861668592999e-11,1.6322704158640247e-07,5.4634038005990678e-15,3.0748440220312203e-15,3.017129061260633e-06,2.6084951430405819e-11,1.0974486939443197e-08,7.2192398634737612e-13,1.11080713998331e-15,5.504723646546895e-12,1.8002779400726407e-07,4.3892375275680423e-09,1.7563855647969599e-07,3.5992191179402764e-05,4.3458209236632583e-10,2.4721956773354444e-09,4.5877749177454149e-08,1.0560163087732555e-10,1.8694228740345526e-12,5.3279007386933056e-07,7.5731213342708455e-09,8.5042834307197084e-09
2.3979755280284335e-06,0.3837331476474647,1.3933875051179026e-09,4.4955637336753324e-07,5.2766517358009067e-06,3.2887824956624917e-11,0.00014379816130372197,0.0,0.0,0.00053806622260796377,0.0037337500288403907,154.0,0.0,0.85366745176272563,1.0,18.956109124550938,0.0071562232613535627,1.0310969037679671e-09,0.0031797364876949012,0.010952342688713458,0.0016716823348364145,0.0041817185354221719,1.2627231358745542e-08,8.4757353687660108e-05,0.0016260171535028172,1.1637976911797126e-10,0.042523678096751484,4.08822397256257e-07,0.0015034798930804033,0.001144498766067383,9.7455789755397628e-07,4.6244525604498542e-08,6.8343208007776546e-07,0.038236767971813961,1.1643971994744466e-05,7.0892704000021539e-05,7.6327029511023212e-05,0.035061411619297538,2.0520797600653553e-07,1.4854058204510148e-12,1.5126495313175624e-11,7.4667413696196277e-11,5.196408431119606e-07,2.0975394130141709e-05,2.11581781973049e-05,1.3268826407365175e-06,7.3872239021697258e-06,6.8943136787816961e-05,3.289564956076412e-13,2.991196062676979e-05,1.9653085950209361e-06,4.6245696508447308e-08,1.0460049003337175e-07,1.3766679782615868e-07,7.1820742222973254e-12,2.8815726498113129e-11,1.6911628969023085e-07,5.6517203665855767e-15,3.1808299766297693e-15,3.1682328911340544e-06,2.739133775116405e-11,1.1378219411834339e-08,7.4846150235875538e-13,1.1516718214717337e-15,5.7070741777539086e-12,1.8984710782909471e-07,4.5660935278361101e-09,1.8528101430125854e-07,3.701318835618489e-05,4.4692159860776273e-10,2.5451923885162564e-09,4.7232392254502823e-08,1.0871674926258225e-10,1.9246217718150381e-12,5.5894906067945906e-07,7.9448643120392274e-09,9.1254295666071193e-09
2.432721231052471e-06,0.38373206999377396,1.3918065240982976e-09,4.6925806344543136e-07,5.3621812068374156e-06,3.3565342647423499e-11,0.00014852659065419784,0.0,0.0,0.00053813392259981999,0.0038001008656669798,154.0,0.0,0.85184355861938132,1.0,18.955530561831438,0.0071977522840249754,1.0290545812955764e-09,0.0031715763645962995,0.010932174966791114,0.0016939193646150683,0.0041708791759732982,1.2603630207204951e-08,8.4598936569430847e-05,0.0016478836787540703,1.160781031499422e-10,0.043160866368425171,4.0777346267245857e-07,0.0015250426167781165,0.0011536740077517172,9.8234353090538001e-07,4.6867808410969763e-08,6.8889195312985143e-07,0.038836778708578219,1.1858863070499978e-05,7.3441867649140689e-05,7.9178027011127364e-05,0.035575190385733001,2.0842895008646679e-07,1.482629498372025e-12,1.5363420877212366e-11,7.5761679378583155e-11,5.2730032857340365e-07,2.1403288499695879e-05,2.1589590280768813e-05,1.3547711598977662e-06,7.5437238200930956e-06,7.1585225169433215e-05,3.3587052802782846e-13,3.1079529517273546e-05,2.052005381104858e-06,4.686221814449139e-08,1.0814574140667556e-07,1.4232951035962798e-07,7.4254982344379131e-12,2.9837091241362796e-11,1.751143328987486e-07,5.8431415938306362e-15,3.2885632575248149e-15,3.3240718261968565e-06,2.8738661993663569e-11,1.1789560844701084e-08,7.7549813076046469e-13,1.1933066608437201e-15,5.9132304782965653e-12,2.0002449492850657e-07,4.7470851268997407e-09,1.9527740980160682e-07,3.8041862776501153e-05,4.5935414275186824e-10,2.6187892154693048e-09,4.8598130026732199e-08,1.1185734023005215e-10,1.980272755557177e-12,5.8587235300579927e-07,8.3274592178838978e-09,9.7786911908326619e-09
2.467466934076509e-06,0.38373099697480667,1.3902007397132188e-09,4.8940433271215615e-07,5.4475396219493439e-06,3.424467666636012e-11,0.00015332483563309845,0.0,0.0,0.00053820122822568692,0.003866327027726664,154.0,0.0,0.85002801875531986,1.0,18.954954297702962,0.0072381987885662578,1.0270219290552445e-09,0.0031635163445875875,0.010911813159737403,0.0017161053746937687,0.0041601725682405312,1.2579808015095044e-08,8.4439035760138769e-05,0.001669706884357359,1.1578013171560361e-10,0.043795512800691286,4.0673740409312593e-07,0.0015465502865668506,0.0011626332466204621,9.8994491839651109e-07,4.7489855945450043e-08,6.9422261937390115e-07,0.039434533732914168,1.207074351632839e-05,7.6024918473568362e-05,8.2073603240988003e-05,0.036086532068283848,2.1163781536157777e-07,1.4798271738289446e-12,1.5599442679085221e-11,7.6850755584000823e-11,5.349239231554493e-07,2.1831033876736768e-05,2.2020837323586588e-05,1.3826523514770068e-06,7.7001788241102107e-06,7.4275247794928839e-05,3.4278274381742158e-13,3.2270111593969513e-05,2.1407933724018519e-06,4.747732483118371e-08,1.1174850931688074e-07,1.4706769697225958e-07,7.6728714484688816e-12,3.0876974284786968e-11,1.8122128323551235e-07,6.0376613052111743e-15,3.3980403881852013e-15,3.4847020487299422e-06,3.0127409888589384e-11,1.2208519356304766e-08,8.0303437221152525e-13,1.2357124798071908e-15,6.1231963657363372e-12,2.1056664434470354e-07,4.9322454270158838e-09,2.0563439891768769e-07,3.9078004900424807e-05,4.7187719143719883e-10,2.6929705727013886e-09,4.9974672101200099e-08,1.150227368701669e-10,2.0363639923475315e-12,6.1356610223175775e-07,8.7209928232362348e-09,1.0464993583261295e-08
2.5022126371005466e-06,0.38372992856915494,1.3885722032257835e-09,5.0999354308297446e-07,5.5327281138092114e-06,3.4925804398267959e-11,0.0001581925711673983,0.0,0.0,0.00053826836252077604,0.0039324280322240775,154.0,0.0,0.84822077961926701,1.0,18.954380319796385,0.0072775833454718081,1.0249988850504685e-09,0.0031555524967022148,0.010891273798966324,0.0017382405915253752,0.0041495934128584098,1.2555783638402129e-08,8.4277777833583004e-05,0.0016914869745834242,1.1548570742715986e-10,0.044427617753119937,4.0571370891887691e-07,0.0015680035688037607,0.0011713806814416341,9.9736565699964172e-07,4.8110674034251513e-08,6.9942660124396705e-07,0.040030037870452888,1.2279571307803344e-05,7.8640973584797558e-05,8.5013012136762184e-05,0.036595455209474631,2.1483459767714072e-07,1.4770010657767862e-12,1.5834562876575207e-11,7.7934681779367793e-11,5.4251189482715895e-07,2.2258609524222777e-05,2.2451898441503725e-05,1.4105246627395087e-06,7.85657989376884e-06,7.7012952961520744e-05,3.4969275802755275e-13,3.3483676340793535e-05,2.2316751945307459e-06,4.8091022850410138e-08,1.1540868292803758e-07,1.5188120798416633e-07,7.9241862548763863e-12,3.1935393455741341e-11,1.8743724940281773e-07,6.2352733558619207e-15,3.509257910226279e-15,3.6501789996753241e-06,3.1558060757314453e-11,1.2635102826470815e-08,8.3107071171902419e-13,1.2788900759365352e-15,6.3369755382647327e-12,2.2148025214477377e-07,5.1216074839684515e-09,2.1635864466080531e-07,4.0121409753860173e-05,4.8448826626034726e-10,2.7677212092858985e-09,5.1361734281543073e-08,1.1821228644939972e-10,2.092883901769169e-12,6.4203629823836874e-07,9.1255495992573197e-09,1.1185261622831574e-08
