Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800)
3.3578723772407285e-05,0.6461109953060894,1.8934933387617424e-11,2.454233664642277e-11,3.9665112024098117e-07,1.3786036647048656e-12,7.6815511437761826e-05,0.0,0.0,0.00018018262499492054,0.0029162014295942805,154.0,0.0,0.88568275673677122,1.0,18.962589959707454,0.0031629301931593587,1.4809352182748204e-11,0.0005929599725774719,0.0027990218120234078,0.00028935031217538885,0.0017942996734035285,3.9062532579049532e-09,2.6768759463988001e-05,0.00020216608995813479,9.549616859890273e-11,0.037304225335863403,1.6872623932705261e-08,0.00030693988964147821,0.0001959717801593929,1.6834348131458077e-07,2.5233245690580069e-09,1.2955990553582211e-07,0.035416890184336476,2.5422414491085315e-06,2.05415849633503e-05,2.2019687038681789e-05,0.032342492130033748,4.2836957899432216e-08,8.4425493500521821e-13,3.6661268553225426e-12,7.2745465267622876e-12,2.8211958849558705e-08,2.0754818120650241e-06,5.4127456405293738e-06,7.1610691135382225e-08,1.9339686006228729e-06,4.2964499619935793e-05,1.0661030689056523e-14,2.4725066063730452e-05,3.1322341958822686e-07,3.5047332531442156e-09,1.3760205701856057e-08,4.1662770176286681e-08,2.3329477223014118e-13,1.183970140483497e-12,1.1318026277923336e-08,3.3722451828997379e-15,1.8718453909051716e-15,1.7908408642073188e-06,8.7444115255477793e-12,1.3248773858640494e-09,9.3651516532834131e-14,1.9841590262529485e-17,7.079272275438714e-13,5.8642498075043483e-08,1.8936341236372916e-10,5.8453134662679737e-08,1.9999896386887663e-05,2.0269590343883412e-11,1.881063392063094e-09,1.4802439705091691e-07,1.3365644441736933e-10
3.4097339245896026e-05,0.6461092749722822,1.8909417452671639e-11,2.4758918576620935e-11,4.0282925929154824e-07,1.4050892700520168e-12,7.9260122535910411e-05,0.0,0.0,0.00018021485793594523,0.0029634840229434446,154.0,0.0,0.8841497151599309,1.0,18.962071170000154,0.0031580780149596632,1.4785670329131323e-11,0.00059196524788791534,0.002793632143341402,0.00029354396000169566,0.0017912475353623935,3.8986352715685006e-09,2.6716554951649467e-05,0.00020511818160240587,9.5333727790780434e-11,0.03784290831691485,1.6844327227440089e-08,0.00031156514091487485,0.00019712012305458357,1.6932574792339064e-07,2.5601937058581878e-09,1.3031587445372374e-07,0.035941333930623508,2.5766986361670526e-06,2.1219045913910038e-05,2.2776035018502672e-05,0.0328124408416922,4.3471297269272169e-08,8.4260846658254012e-13,3.7203214528992358e-12,7.3802489757188979e-12,2.862213871584294e-08,2.1106050914338978e-06,5.5042458147271423e-06,7.285197356006703e-08,1.9675898637124493e-06,4.439890690085196e-05,1.0845826420245414e-14,2.5578839113264517e-05,3.2734001780105809e-07,3.5555591826362115e-09,1.4198571280022941e-08,4.2989030559422544e-08,2.4072695794309319e-13,1.2238605779931041e-12,1.16996545242731e-08,3.4795946262870074e-15,1.9314322684669678e-15,1.8710207831383407e-06,9.1359182318869704e-12,1.3698652773495361e-09,9.6829181164825902e-14,2.0515336617628885e-17,7.319477176791503e-13,6.1569493415652331e-08,1.9648553577509693e-10,6.1373007879877234e-08,2.0518644709169933e-05,2.0819979768928082e-11,1.9534467093333728e-09,1.5371931096590588e-07,1.3879612851695641e-10
3.4615954719384766e-05,0.6461075607665137,1.8883991074537701e-11,2.497373191644577e-11,4.0899714407378137e-07,1.4316621653704854e-12,8.1740081403916417e-05,0.0,0.0,0.00018024759190650281,0.0030106863859108088,154.0,0.0,0.8826221043099276,1.0,18.961554105534294,0.0031531791994632444,1.4762075356460904e-11,0.00059097422563521719,0.0027882603054204471,0.00029772994092180618,0.001788206880294388,3.8910428563857859e-09,2.6664525673223372e-05,0.00020806555478838725,9.5171898129138923e-11,0.038379622902886268,1.6816135819632252e-08,0.00031618264319907238,0.00019823003781210875,1.7027497079450616e-07,2.5970039084300342e-09,1.3104641236772456e-07,0.036464030341479992,2.6102486698332672e-06,2.1902545927380858e-05,2.3540985605877513e-05,0.033280670519773473,4.4103523147431259e-08,8.409675248297165e-13,3.7743328144014444e-12,7.4855647798865931e-12,2.9030821065774265e-08,2.1456887844284551e-06,5.5956393449490867e-06,7.4091857480351772e-08,2.0011716972345639e-06,4.5854613220611095e-05,1.1030413949305969e-14,2.6446780589033265e-05,3.4182319760996328e-07,3.6062921855883129e-09,1.4643909781499275e-08,4.4336341987965492e-08,2.4827736476382367e-13,1.2644725881954911e-12,1.208819736772779e-08,3.5886479718913272e-15,1.9919649377309446e-15,1.953407025560141e-06,9.5381980901066246e-12,1.4156739621631021e-09,1.0006471336524643e-13,2.1201375313952983e-17,7.5640563829476215e-13,6.4595115387655121e-08,2.0377094946483353e-10,6.4391344438190301e-08,2.1040193658218376e-05,2.1374261951242534e-11,2.0271030324750963e-09,1.5951423847719938e-07,1.4402601806298549e-10
3.565318566636225e-05,0.6461041506179471,1.8833409263127204e-11,2.5398491060926452e-11,4.2130225492722422e-07,1.4850684136268065e-12,8.6805534561721839e-05,0.0,0.0,0.00018031452928282253,0.0031048520037110718,154.0,0.0,0.8795830392780809,1.0,18.960525116336814,0.0031432645132506076,1.4715143850476435e-11,0.00058900309726492533,0.0027775701906406726,0.00030607900783603597,0.0017821594316989803,3.8759348140070267e-09,2.6560993328822079e-05,0.00021394621485350447,9.4850040983857356e-11,0.039447187820340006,1.6760063457627602e-08,0.00032539451520930264,0.00020033913341761727,1.720782042786242e-07,2.6704483736472866e-09,1.3243421127562813e-07,0.03750421744704701,2.6746693805320958e-06,2.3286587965586805e-05,2.5095705613945931e-05,0.034212009051366142,4.5361678323622638e-08,8.3770223744084127e-13,3.8818096848519148e-12,7.6950446130367192e-12,2.9843724795972819e-08,2.2157375375618127e-06,5.7781068927411892e-06,7.6567433754201202e-08,2.0682172206766088e-06,4.8829489338905682e-05,1.1398964988572073e-14,2.8225086644752999e-05,3.7189683459452495e-07,3.7074806942588995e-09,1.5555512715415512e-08,4.7094134679106476e-08,2.6373296313907808e-13,1.3478699279114164e-12,1.2886110172033453e-08,3.811867721298083e-15,2.1158684015737725e-15,2.1248848760007644e-06,1.0375499116827701e-11,1.5097637028738394e-09,1.0671007251267513e-13,2.26104793586872e-17,8.0663900222123068e-13,7.0949388209932735e-08,2.1883801814049406e-10,7.073055019179225e-08,2.2091290913881359e-05,2.2494085309025272e-11,2.1781859808836173e-09,1.7140027452870388e-07,1.5475293058290803e-10
3.658669351864198e-05,0.6461011021397536,1.8788196882438687e-11,2.5775799594972295e-11,4.3234204270070934e-07,1.5334290517421499e-12,9.1484063220668562e-05,0.0,0.0,0.00018037640273272797,0.0031893306160092768,154.0,0.0,0.87686611946143977,1.0,18.95960483661867,0.0031342351312984495,1.4673197192126808e-11,0.0005872412920571691,0.0027680101373066656,0.00031356721128994106,0.0017767546097699543,3.8624250719908778e-09,2.6468413812009169e-05,0.00021922284414905562,9.4562385697601149e-11,0.040401366550133981,1.6709945590020157e-08,0.00033365898265058283,0.00020211711846020348,1.7359776997865893e-07,2.7363489903528428e-09,1.3360369471429615e-07,0.038434500488987305,2.7296584554706721e-06,2.4550224052841056e-05,2.6521927353471787e-05,0.035044425030212531,4.6486899346587766e-08,8.3478238924783836e-13,3.9779218189790649e-12,7.8822744692646364e-12,3.0570295339307919e-08,2.2786463641041098e-06,5.9419640589340968e-06,7.8790680127387427e-08,2.1284237256513965e-06,5.1578637929823739e-05,1.1729950452456912e-14,2.9873812378280921e-05,4.0023515404785634e-07,3.7982357440259289e-09,1.6399819275788617e-08,4.9648180259579772e-08,2.7804759798683529e-13,1.4254165646023355e-12,1.3628085518006999e-08,4.0185958833816292e-15,2.2306178152080553e-15,2.286974948964508e-06,1.116696101220063e-11,1.5972762727685464e-09,1.1289051253222202e-13,2.39210825686911e-17,8.5335796592324571e-13,7.7023508885776543e-08,2.3297280073229094e-10,7.6790536085044239e-08,2.30458712368301e-05,2.3514209147162221e-11,2.3183911840867224e-09,1.8242999899539727e-07,1.647068526489354e-10
3.7520201370921714e-05,0.6460980730501638,1.8743281226257878e-11,2.6148999647803533e-11,4.4334900030431409e-07,1.5820670996052825e-12,9.6275161193113947e-05,0.0,0.0,0.00018043977111720537,0.0032735553495483486,154.0,0.0,0.87416628585968181,1.0,18.958690008391507,0.0031251309439478269,1.4631523749917429e-11,0.00058549082478163191,0.00275850780391775,0.00032103098110663168,0.0017713849676482558,3.8489980265691939e-09,2.6376400998144469e-05,0.00022448445136696204,9.4276602750087056e-11,0.041349325343654361,1.6660150168333266e-08,0.00034189877939342863,0.00020378765843799757,1.7502496665222903e-07,2.8020619794530362e-09,1.3470208942932332e-07,0.039359261666605104,2.7818947695173177e-06,2.5829384507887914e-05,2.7972288263114495e-05,0.035871410469593211,4.7605441392370252e-08,8.3188041419396464e-13,4.0734550873236642e-12,8.068282889149977e-12,3.1292135047253367e-08,2.3414274762470455e-06,6.1054774665903028e-06,8.1009412923340551e-08,2.1885031027564355e-06,5.4395125684376254e-05,1.2060263958222281e-14,3.1568125516314451e-05,4.2978868468946637e-07,3.8886946469924246e-09,1.726674120566518e-08,5.2270481978869432e-08,2.9274566083428661e-13,1.5053334854934109e-12,1.4392777976056373e-08,4.2308487965645896e-15,2.3484338741545528e-15,2.4565418482180202e-06,1.1994931146527693e-11,1.6874858470553539e-09,1.1926104866534594e-13,2.5272076577618452e-17,9.0151389745614112e-13,8.3445113957467121e-08,2.476613815982518e-10,8.3197452575868848e-08,2.4008039583564428e-05,2.4545384676497957e-11,2.4625286429452935e-09,1.9376853673086757e-07,1.7493929750281998e-10
3.845370922320145e-05,0.6460950631777171,1.8698663430474977e-11,2.6518642765823729e-11,4.5432326819518159e-07,1.6309805842256311e-12,0.00010117810669142772,0.0,0.0,0.00018050458835018192,0.0033575284148915099,154.0,0.0,0.87148335884931938,1.0,18.957780580966961,0.0031159727608764168,1.4590120607058271e-11,0.00058375149936576432,0.0027490629882343481,0.00032847046703006065,0.0017660498999620079,3.8356533653158933e-09,2.6284952746240396e-05,0.00022973113418677411,9.3992659922258284e-11,0.042291122215505239,1.6610671615385043e-08,0.00035011406328266481,0.00020535668980560024,1.7636490539953967e-07,2.8675885610862331e-09,1.3573332900686932e-07,0.040278552142100299,2.8314616692194875e-06,2.7122656735828343e-05,2.9445473306859133e-05,0.03669301621026759,4.8717366344472983e-08,8.2899624475485476e-13,4.1684149231183713e-12,8.2530813077256284e-12,3.2009288179770016e-08,2.404081111447079e-06,6.2686478622122281e-06,8.3223640082443049e-08,2.2484556222785585e-06,5.7278338072233121e-05,1.2389906687988633e-14,3.3307907581720598e-05,4.6056650650211624e-07,3.9788592182834239e-09,1.8156283765205182e-08,5.4961048714346295e-08,3.0782724086387772e-13,1.5876320844595454e-12,1.5180297976768616e-08,4.4486271793943019e-15,2.4693169772598982e-15,2.6337033076650658e-06,1.2859984397081455e-11,1.7804056732568601e-09,1.2582259682867894e-13,2.6663659782631934e-17,9.5111372038468994e-13,9.0224776040868079e-08,2.6291301420312037e-10,8.9961863026664942e-08,2.4977293696763119e-05,2.5587075339675321e-11,2.6105247357503602e-09,2.0541005876159486e-07,1.8544500617361517e-10
3.938721707548118e-05,0.6460920723527418,1.865434412497326e-11,2.6885251655143911e-11,4.6526498355139256e-07,1.68016756106841e-12,0.00010619218452723289,0.0,0.0,0.0001805708096883575,0.0034412519860103391,154.0,0.0,0.86881716407779819,1.0,18.956876504288623,0.0031067780704648659,1.4548984933526737e-11,0.00058202313988350992,0.0027396754211035158,0.00033588581726150008,0.0017607488623038875,3.8223906833810687e-09,2.6194066281944899e-05,0.00023496298925430777,9.3710528239663007e-11,0.043226814542794034,1.656150492705079e-08,0.00035830498954849072,0.00020682989252463729,1.7762247602696104e-07,2.9329299424728253e-09,1.3670117672184871e-07,0.041192422448091334,2.8784475089576476e-06,2.8428687009639407e-05,3.0940216837404415e-05,0.037509292398091823,4.9822735324864294e-08,8.2612979343083593e-13,4.2628066918355511e-12,8.4366810037325044e-12,3.2721798392332561e-08,2.4666075207054306e-06,6.4314760255335663e-06,8.5433370108966249e-08,2.3082815691869482e-06,6.0227666837883053e-05,1.2718879907829911e-14,3.5093040596540057e-05,4.9257708553828483e-07,4.0687312543170104e-09,1.9068450370353698e-08,5.7719883836140351e-08,3.2329239599065042e-13,1.6723233495658705e-12,1.5990752037284241e-08,4.6719313046539653e-15,2.5932672759391063e-15,2.8185741593941117e-06,1.3762681471997842e-11,1.8760485320402503e-09,1.3257604001889124e-13,2.8096023589189205e-17,1.0021641094261989e-12,9.7373118641515953e-08,2.7873693830251927e-10,9.7094381703213411e-08,2.5953159702963755e-05,2.6638770170310684e-11,2.7623054658013743e-09,2.1734870766925671e-07,1.9621869428486493e-10
4.0320724927760914e-05,0.6460891004073441,1.861032354886933e-11,2.7249321646753019e-11,4.7617428065659058e-07,1.7296261129279845e-12,0.00011131668600914141,0.0,0.0,0.00018063839182342543,0.0035247282002369273,154.0,0.0,0.86616753192329854,1.0,18.95597772892236,0.0030975615594214453,1.4508113977135636e-11,0.00058030558659787372,0.0027303447828044055,0.00034327717850282245,0.0017554813595289246,3.8092095057295593e-09,2.6103738349940071e-05,0.00024018011221143542,9.3430181349688318e-11,0.044156459056080836,1.6512645560029068e-08,0.0003664717110635694,0.00020821269145998876,1.7880234830286611e-07,2.9980873182881257e-09,1.3760922650438477e-07,0.042100922493472158,2.922944308525405e-06,2.9746180956880407e-05,3.2455303490199565e-05,0.03832028850666367,5.0921608701085787e-08,8.2328095755316161e-13,4.3566356918864728e-12,8.6190931047084881e-12,3.3429708755568617e-08,2.5290069658950762e-06,6.5939627631599355e-06,8.7638611959889579e-08,2.3679812403312371e-06,6.3242509915201713e-05,1.3047184951217133e-14,3.692340708672367e-05,5.2582831227696104e-07,4.1583125333299551e-09,2.000324261671045e-08,6.0546985282123015e-08,3.3914115326694772e-13,1.7594178693341403e-12,1.6824242821782548e-08,4.9007610054318637e-15,2.7202846775440382e-15,3.0112663814110772e-06,1.4703569143348988e-11,1.9744267442154395e-09,1.395222288133454e-13,2.9569352515846957e-17,1.0546714942350916e-12,1.0490081434225693e-07,2.9514237937908057e-10,1.0460567196287782e-07,2.6935190835085465e-05,2.7699982898590861e-11,2.9177967257674087e-09,2.2957861842058959e-07,2.0725507082088086e-10
4.125423278004065e-05,0.6460861471753478,1.8566601643518663e-11,2.761132208380896e-11,4.8705129124632034e-07,1.77935434904366e-12,0.00011655090884564061,0.0,0.0,0.00018070729294704699,0.0036079591585090271,154.0,0.0,0.86353429703304263,1.0,18.955084206046333,0.0030883355513077449,1.4467505055905461e-11,0.00057859869280024701,0.002721070715771109,0.0003506446959954523,0.0017502469364622068,3.7961093043466677e-09,2.6013965331851919e-05,0.00024538259772285726,9.3151595027070719e-11,0.045080111834810137,1.6464089342057404e-08,0.00037461437855137476,0.00020951025936590765,1.7990897457501884e-07,3.063061870997408e-09,1.3846090495411441e-07,0.043004101570429151,2.9650465738487031e-06,3.1073903551060786e-05,3.3989568583382345e-05,0.039126053357424646,5.2014046094768025e-08,8.2044962300237295e-13,4.4499071554375698e-12,8.8003285915056115e-12,3.4133061772689509e-08,2.59127971734822e-06,6.7561089030295396e-06,8.9839374944762531e-08,2.4275549420571841e-06,6.6322271345082179e-05,1.3374823204103918e-14,3.8798890085210659e-05,5.6032753757389002e-07,4.2476048158507831e-09,2.0960660304419779e-08,6.3442345635945151e-08,3.5537350930441387e-13,1.8489258390488455e-12,1.7680869202339723e-08,5.1351156814379724e-15,2.8503688488689537e-15,3.2118891445090081e-06,1.5683180476002226e-11,2.0755521778358405e-09,1.466619818778851e-13,3.1083824300600987e-17,1.1086420632414273e-12,1.1281858301886403e-07,3.1213854811348213e-10,1.1250644447075054e-07,2.7922966171042194e-05,2.8770251043670058e-11,3.076924535443307e-09,2.4209393709665467e-07,2.1854885499967531e-10
4.218774063232038e-05,0.6460832124922927,1.8523178110070314e-11,2.797169763680983e-11,4.9789614481048106e-07,1.8293504044002292e-12,0.00012189415705252627,0.0,0.0,0.00018077747279263574,0.0036909469258431509,154.0,0.0,0.860917297927976,1.0,18.954195887441365,0.0030791103767673412,1.4427155551498263e-11,0.00057690232253063589,0.0027118528343782764,0.00035798851355563633,0.0017450451703356533,3.7830895131624795e-09,2.5924743348518818e-05,0.000250570539500304,9.287474677124256e-11,0.045997828306302231,1.6415832406333688e-08,0.00038273314075491826,0.00021072752114090378,1.809465934973144e-07,3.1278547711588247e-09,1.3925947420847997e-07,0.04390200836232961,3.0048502705668154e-06,3.241067869548078e-05,3.5541898108660613e-05,0.039926635137637702,5.3100106391110462e-08,8.1763566743438868e-13,4.5426262491906961e-12,8.9803983023426205e-12,3.4831899395095092e-08,2.6534260524217825e-06,6.917915289164272e-06,9.2035668676160982e-08,2.4870029881426885e-06,6.9466361195410714e-05,1.3701796097562465e-14,4.0719373133604209e-05,5.9608160639590476e-07,4.3366098451280641e-09,2.194070146600874e-08,6.6405952205167252e-08,3.7198943074594513e-13,1.9408570667842562e-12,1.8560726317045357e-08,5.3749943053277703e-15,2.9835192196618234e-15,3.4205488583375033e-06,1.6702035052567906e-11,2.1794362554023411e-09,1.5399608648045874e-13,3.2639610008778174e-17,1.1640817675333355e-12,1.2113719008324845e-07,3.2973463988230817e-10,1.208074554433661e-07,2.8916089393613381e-05,2.9849135003449832e-11,3.2396152552370626e-09,2.5488883770125947e-07,2.3009479141447121e-10
4.3121248484600113e-05,0.6460802961953939,1.8480052461753539e-11,2.8330869548198759e-11,5.0870896886264845e-07,1.879612439179165e-12,0.00012734574086459825,0.0,0.0,0.00018084889265730327,0.0037736935319896189,154.0,0.0,0.85831637666684613,1.0,18.953312725481002,0.0030698946829857536,1.438706290366697e-11,0.00057521634861409314,0.0027026907323012958,0.00036530877360639661,0.0017398756651099375,3.7701495377702642e-09,2.5836068326591951e-05,0.00025574403032442865,9.2599615504173679e-11,0.046909663247636409,1.6367871136111382e-08,0.00039082814457185364,0.00021186915921091342,1.8191923470543422e-07,3.192467177697327e-09,1.4000803554114138e-07,0.044794690952254031,3.042451939165035e-06,3.3755388441745855e-05,3.7111228353099441e-05,0.040722081416502971,5.417984774922336e-08,8.1483896238081904e-13,4.6347980753533621e-12,9.1593129364256816e-12,3.5526263036355995e-08,2.7154462538043305e-06,7.0793827777844406e-06,9.4227502999286612e-08,2.5463256980635913e-06,7.2674195483320004e-05,1.4028105097299207e-14,4.2684740282571205e-05,6.3309688936474018e-07,4.4253293475183588e-09,2.2943362392741046e-08,6.9437787103509369e-08,3.889888547125174e-13,2.0352209795920165e-12,1.9463905629694058e-08,5.6203954293597065e-15,3.1197349863193981e-15,3.6373492166719946e-06,1.7760639194443365e-11,2.2860899609066827e-09,1.6152529899424724e-13,3.4236874138518093e-17,1.2209963246602976e-12,1.2986744475487349e-07,3.4793983426139454e-10,1.2951950492061204e-07,2.9914187576531522e-05,3.0936217140913467e-11,3.4057957762055362e-09,2.6795753711984525e-07,2.4188766350824829e-10
4.4054756336879847e-05,0.6460773981235161,1.8437224074155136e-11,2.8689236811566536e-11,5.194898891843055e-07,1.9301386383251936e-12,0.00013290497665104033,0.0,0.0,0.00018092151540931254,0.0038562009722000476,154.0,0.0,0.8557313785581091,1.0,18.952434673121758,0.003060695694732018,1.4347224605512104e-11,0.00057354065102518275,0.0026935839882018392,0.00037260561720678663,0.0017347380470411652,3.7572887623515506e-09,2.5747936045995569e-05,0.00026090316206482162,9.2326181334532408e-11,0.047815670789421769,1.6320202118539334e-08,0.00039889953516545501,0.00021293961978105099,1.828307242269613e-07,3.2569002381550374e-09,1.4070953352556006e-07,0.045682196831825152,3.0779479366242557e-06,3.5106971917846699e-05,3.8696545224059392e-05,0.041512439159822792,5.5253327612858387e-08,8.1205937474518245e-13,4.7264276726697825e-12,9.3370830572394457e-12,3.621619358493634e-08,2.7773406079444821e-06,7.2405122345427936e-06,9.6414887918293982e-08,2.6055233955938604e-06,7.5945196098910634e-05,1.4353751692675824e-14,4.4694876091293739e-05,6.7137931227142553e-07,4.5137650328413784e-09,2.3968637661655013e-08,7.2537827337545904e-08,4.0637168926161266e-13,2.132026629852749e-12,2.0390494991059235e-08,5.8713171924125613e-15,3.259015115781298e-15,3.8623912419321644e-06,1.8859486179191904e-11,2.3955238468406337e-09,1.6925034539864862e-13,3.5875774725740063e-17,1.2793912224202728e-12,1.3902019835987933e-07,3.6676329454873273e-10,1.3865343506533055e-07,3.0916910001828821e-05,3.2031100875708552e-11,3.5753936887380629e-09,2.812943083953916e-07,2.5392230553152839e-10
4.498826418915958e-05,0.6460745181171623,1.8394692205632523e-11,2.9047177289072106e-11,5.302390300345952e-07,1.9809272111907093e-12,0.00013857118683411086,0.0,0.0,0.0001809953054838664,0.0039384712080639287,154.0,0.0,0.85316215191149714,1.0,18.951561683893811,0.0030515194356180706,1.4307638199341599e-11,0.00057187511588235483,0.0026845321701787581,0.0003798791840788823,0.0017296319607794058,3.7445065575414268e-09,2.5660342193819564e-05,0.00026604802569844973,9.2054425349883334e-11,0.0487159044208249,1.6272822115037195e-08,0.00040694745605749543,0.00021394311976786541,1.8368469050440297e-07,3.3211550889219711e-09,1.4136676067058672e-07,0.046564572910149898,3.1114337918417181e-06,3.6464424020722039e-05,4.0296883330143685e-05,0.042297754743507929,5.6320602721146478e-08,8.0929676850345156e-13,4.8175200172799216e-12,9.513719095596762e-12,3.6901731415931332e-08,2.8391094045702911e-06,7.4013045313497444e-06,9.8597833585308247e-08,2.6645964076300376e-06,7.9278790730647405e-05,1.4678737395089294e-14,4.6749665626158456e-05,7.1093438366279782e-07,4.6019185947076506e-09,2.501652016610654e-08,7.5706044891114081e-08,4.2413781390501883e-13,2.231282701250549e-12,2.1340578696467792e-08,6.1277573268173814e-15,3.4013583493236812e-15,4.0957733289803988e-06,1.9999056454401213e-11,2.5077480413162566e-09,1.7717192178609107e-13,3.7556463450782399e-17,1.3392717226906194e-12,1.4860634265770631e-07,3.8621416731342818e-10,1.4822012849039282e-07,3.1923927012473551e-05,3.3133409792218017e-11,3.7483374316141812e-09,2.9489349244932359e-07,2.661936130986151e-10
4.592177204143931e-05,0.6460716560184534,1.8352456018924644e-11,2.9405048770587645e-11,5.4095651433303959e-07,2.0319763912270783e-12,0.00014434369981081334,0.0,0.0,0.00018107022886884374,0.0040205061683901968,154.0,0.0,0.85060854782309603,1.0,18.950693711891734,0.0030423709159194652,1.4268301273119874e-11,0.00057021963441225077,0.002675534839275409,0.0003871296126328321,0.0017245570664217089,3.7318022849104892e-09,2.557328239503523e-05,0.00027117871132674898,9.1784329459863297e-11,0.049610416995526374,1.622572803234912e-08,0.0004149720492066373,0.00021488365424212052,1.8448457083473782e-07,3.3852328554498244e-09,1.4198236237641779e-07,0.047441865522791761,3.1430036640502875e-06,3.7826793922206501e-05,4.1911324865612654e-05,0.04307807396611274,5.7381729119463185e-08,8.0655100567272861e-13,4.9080800237219856e-12,9.6892313524551172e-12,3.7582916401953952e-08,2.9007529357345807e-06,7.5617605441754368e-06,1.0077635026341017e-07,2.7235450632482373e-06,8.2674412792381509e-05,1.5003063732459824e-14,4.8848994458842711e-05,7.5176722062195505e-07,4.6897917108225523e-09,2.6087001142983467e-08,7.8942406809365098e-08,4.4228708007024532e-13,2.3329975147641998e-12,2.2314237543577031e-08,6.3897131651607246e-15,3.5467632063354262e-15,4.3375912882209997e-06,2.1179817848130751e-11,2.6227722550607472e-09,1.8529069486096756e-13,3.9279085743157847e-17,1.4006428651996546e-12,1.586368081951001e-07,4.0630158195466123e-10,1.5823050661314538e-07,3.2934928902812037e-05,3.4242786760021478e-11,3.9245564228927649e-09,3.0874950837051839e-07,2.7869655245342304e-10
4.6855279893719046e-05,0.6460688116710942,1.8310514617215941e-11,2.9763189977514474e-11,5.5164246383557028e-07,2.0832844357425208e-12,0.0001502218498773008,0.0,0.0,0.00018114625308193662,0.0041023077501210438,154.0,0.0,0.84807041998975052,1.0,18.949830711765212,0.00303325429121808,1.4229211457434495e-11,0.00056857410194861228,0.0026665915522007103,0.00039435703999018761,0.0017195130373310501,3.7191752991230778e-09,2.5486752227291896e-05,0.00027629530819152164,9.1515876280275489e-11,0.050499260738446003,1.6178916894784379e-08,0.00042297345507428163,0.0002157650042582873,1.8523361811969996e-07,3.4491346524507607e-09,1.425588421295268e-07,0.048314120440714585,3.1727498942806221e-06,3.9193183424876344e-05,4.3538998333787826e-05,0.043853442060495171,5.8436762170328915e-08,8.0382194677694832e-13,4.9981125460147673e-12,9.863630001527341e-12,3.8259787923254214e-08,2.9622714946017218e-06,7.7218811519972022e-06,1.0295044826348824e-07,2.7823696929525868e-06,8.6131501351430158e-05,1.5326732239812722e-14,5.0992748663929254e-05,7.9388257283821366e-07,4.7773860432694135e-09,2.7180070199254851e-08,8.2246875286988982e-08,4.6081931155067611e-13,2.4371790349092059e-12,2.3311548892591903e-08,6.6571816474259298e-15,3.6952279882804239e-15,4.5879383880116226e-06,2.2402225776003891e-11,2.7406057882313371e-09,1.9360730242673825e-13,4.1043780883609091e-17,1.4635094712089163e-12,1.6912256268731339e-07,4.2703465026541905e-10,1.6869552803704792e-07,3.3949624848408376e-05,3.5358893070262798e-11,4.103981173876238e-09,3.2285686237348686e-07,2.9142616853611024e-10
4.778878774599878e-05,0.6460659849203784,1.8268867048515113e-11,3.0121921514114593e-11,5.6229699928024203e-07,2.1348496257075853e-12,0.00015620497715580469,0.0,0.0,0.00018122334714056599,0.0041838778192642345,154.0,0.0,0.84554762454876686,1.0,18.948972638710487,0.0030241729959803289,1.4190366422808365e-11,0.0005669384175741556,0.0026577018633604133,0.00040156160200572694,0.0017144995579705953,3.7066249528700608e-09,2.5400747254711261e-05,0.00028139790468978816,9.1249049017628584e-11,0.051382487253055935,1.613238583260858e-08,0.00043095181267998787,0.00021659074495740616,1.8593490789047151e-07,3.5128615840831742e-09,1.4309856690919597e-07,0.049181382879177706,3.2007626397044447e-06,4.0562745201824763e-05,4.5179077142671044e-05,0.044623903704729864,5.9485756564071555e-08,8.0110945191373858e-13,5.0876223784781849e-12,1.0036925091751292e-11,3.8932384877214773e-08,3.0236653755835568e-06,7.8816672347773609e-06,1.0512013795818233e-07,2.8410706280106091e-06,8.9649501058062373e-05,1.5649744461372807e-14,5.3180814816113584e-05,8.372848450704222e-07,4.8647032387743813e-09,2.8295715344033737e-08,8.5619407755041676e-08,4.7973430504912568e-13,2.5438348755972451e-12,2.4332586722705726e-08,6.9301593280207889e-15,3.846750782600216e-15,4.846905396408689e-06,2.3666723445040944e-11,2.8612575372966434e-09,2.0212235387500606e-13,4.2850682107171234e-17,1.5278761472099502e-12,1.80074609426156e-07,4.4842246601339971e-10,1.7962618696014253e-07,3.4967741876397201e-05,3.6481407599356367e-11,4.286543387581309e-09,3.3721015552675292e-07,3.0437759194129772e-10
