Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144)
8.852026639905803e-15,0.3978591883052463,3.0619286358274776e-14,2.3180132951115326e-22,2.3180040597650875e-22,2.3080443558363588e-35,2.3327569158984163e-29,0.0,0.0,9.0480800507588038e-15,2.0294858351328357e-25,154.0,0.0,0.99999996177249995,1.0,18.999999999999602,1.5303022289537695e-09,1.5624548664414306e-08,1.0464818298447711e-08,1.0464953955334331e-08,5.4251004084499348e-11,2.4235133171649915e-13,4.0181172049105972e-15,1.4276146073288352e-13,8.8235736558979168e-11,2.6051343331068311e-21,4.8533973660383731e-16,4.8834125169894561e-16,1.1628699211797219e-20,1.1628607097998337e-20,7.915842261934597e-26,4.511649169967707e-20,1.2955376262081874e-26,3.5294641857708895e-17
1.0241524559874614e-14,0.397859188305246,3.5425619902613032e-14,3.1028413586033706e-22,3.1028305823280403e-22,3.5762578811818265e-35,3.6115529397610957e-29,0.0,0.0,1.0481087470413806e-14,2.7191138107540433e-25,154.0,0.0,0.99999995577241751,1.0,18.999999999999471,1.7705129484184474e-09,1.8050964899119874e-08,1.2107431093359519e-08,1.2107606317839755e-08,7.2549208444565124e-11,3.2440046128619972e-13,4.6541465627489853e-15,1.9098775318611437e-13,1.1799657819837511e-10,3.4892517263965584e-21,6.4966396218416767e-16,6.5367862390024335e-16,1.8003352325828244e-20,1.8003187872683422e-20,1.4129030334996071e-25,6.9798277064944977e-20,2.3162841472101098e-26,4.7244550421609298e-17
1.1631022479843426e-14,0.39785918830524564,4.0231964416802083e-14,4.0018990663635429e-22,4.0018867092913211e-22,5.2416609075125745e-35,5.2890333344571377e-29,0.0,0.0,1.1917550489968642e-14,3.5101974624340292e-25,154.0,0.0,0.99999994977246109,1.0,18.999999999999321,2.0107236655485518e-09,2.0470339931463901e-08,1.3750031903252866e-08,1.3750251687235523e-08,9.3480361540707046e-11,4.1838910492059836e-13,5.2901718632606353e-15,2.4618570767351647e-13,1.5203974006539931e-10,4.5022929292061606e-21,8.3790456870639042e-16,8.4307848849662514e-16,2.6365344561413883e-20,2.636507197374145e-20,2.341398138404028e-25,1.0214406478164317e-19,3.8447858588472462e-26,6.0933695412972615e-17
1.441001831978105e-14,0.39785918830524486,4.9844686354560306e-14,6.1427044571550515e-22,6.1426887972574241e-22,9.9828971418224018e-35,1.005632568767464e-28,0.0,0.0,1.4800843294280008e-14,5.3978352359767134e-25,154.0,0.0,0.99999993777292451,1.0,18.999999999998959,2.4911450928051608e-09,2.5288047942447824e-08,1.7035197570462264e-08,1.7035521494722445e-08,1.4321101824425097e-10,6.4218245865471088e-13,6.5622150307598479e-15,3.77448575338749e-13,2.329234252261985e-10,6.9151200304391276e-21,1.2861345170782728e-15,1.2940639131066607e-15,5.0129331045022003e-20,5.0128690937995951e-20,5.495529767695551e-25,1.9392728557835668e-19,9.0554049274375844e-26,9.3529665742860835e-17
1.718901415971867e-14,0.39785918830524386,5.9457452171205597e-14,8.74043155272933e-22,8.7404123656456349e-22,1.6970657929774778e-34,1.7067249017474661e-28,0.0,0.0,1.7697958394770068e-14,7.6946070570627386e-25,154.0,0.0,0.99999992577388752,1.0,18.999999999998526,2.9715665107238379e-09,3.0077835449870451e-08,2.0320315305032533e-08,2.0320763473733498e-08,2.0338211527028231e-10,9.1372644101331308e-13,7.8342475047025216e-15,5.3645412787443704e-13,3.3078780898141405e-10,9.8435621657624009e-21,1.8300287677345028e-15,1.8412939616172505e-15,8.5076882074788295e-20,8.5075591922885772e-20,1.1071107944503908e-24,3.2864760688805655e-19,1.8304110807794937e-25,1.3308249505064519e-16
1.9968009999656294e-14,0.3978591883052428,6.9070261866395304e-14,1.1795082438696785e-21,1.1795059456798894e-21,2.6646687206799342e-34,2.675448283519423e-28,0.0,0.0,2.0608895722707626e-14,1.0402722936457394e-24,154.0,0.0,0.99999991377534703,1.0,18.999999999998018,3.4519879193048209e-09,3.4839864302078402e-08,2.3605385111920461e-08,2.3605977719896547e-08,2.7393313179054471e-10,1.2330160998883243e-12,9.1062693044655614e-15,7.2310674073843257e-13,4.4553445816307353e-10,1.3287565861920748e-20,2.4695865093325497e-15,2.4847650698361394e-15,1.3336445428575227e-19,1.3336211701491214e-19,2.0047336847694655e-24,5.1444099159405848e-19,3.3253715538220229e-25,1.7959212573191975e-16
2.2747005839593917e-14,0.3978591883052415,7.8683115439788162e-14,1.5306659200764678e-21,1.5306632113154882e-21,3.945563336291945e-34,3.9550727779337326e-28,0.0,0.0,2.3533655209565469e-14,1.3524394843309637e-24,154.0,0.0,0.99999990177730025,1.0,18.999999999997428,3.9324093185483497e-09,3.9574295395392868e-08,2.6890406996082534e-08,2.6891164328506758e-08,3.5480390297280617e-10,1.6000464834796688e-12,1.0378280398163315e-14,9.3731112210688453e-13,5.7706551860744945e-10,1.7247077648987809e-20,3.2048069333407607e-15,3.224473673644168e-15,1.9714851803462583e-19,1.9714460257908873e-19,3.3568294973548809e-24,7.5939550487858023e-19,5.5862603972834196e-25,2.3305850038670727e-16
2.552600167953154e-14,0.39785918830524,8.8296012891044202e-14,1.9275163924626334e-21,1.9275132377137071e-21,5.5845016419127604e-34,5.5888687276300585e-28,0.0,0.0,2.6472236787020835e-14,1.7061836602386144e-24,154.0,0.0,0.99999988977974408,1.0,18.999999999996767,4.4128307084546587e-09,4.4281288677609858e-08,3.0175380962474683e-08,3.0176323394525261e-08,4.4593461867198907e-10,2.0148126405000963e-12,1.1650280824433653e-14,1.1789723140973679e-12,7.2528371302626755e-10,2.1722044062575503e-20,4.0356892340441578e-15,4.0604162091404111e-15,2.7858546644772671e-19,2.7857928881090755e-19,5.2938232495966513e-24,1.0715514905416956e-18,8.8381356947680574e-25,2.9348156181982229e-16
3.108399335940678e-14,0.3978591883052365,1.0752193942579245e-13,2.8582965600323296e-21,2.8582923897493736e-21,1.0116862206845067e-33,1.0092055609117544e-27,0.0,0.0,3.2390865941389487e-14,2.5392893574802195e-24,154.0,0.0,0.99999986578609301,1.0,18.999999999995218,5.3736734602565639e-09,5.3613597185419198e-08,3.6745185161770242e-08,3.6746559277069539e-08,6.5873829378477727e-10,2.9875324723185092e-12,1.419424982628564e-14,1.7442868604870003e-12,1.0713950794612091e-09,3.2218126940259612e-20,5.9844362558488606e-15,6.0209888207838385e-15,5.0304312478174146e-19,5.0302967318027155e-19,1.15165277572624e-23,1.9294071551340106e-18,1.9350737125874231e-24,4.3519751719794068e-16
3.664198503928203e-14,0.3978591883052323,1.2674804146794684e-13,3.9718504150786544e-21,3.9718450356708616e-21,1.6625436326528247e-33,1.6531172077183299e-27,0.0,0.0,3.8364782643252578e-14,3.5413640862269325e-24,154.0,0.0,0.99999984179437118,1.0,18.999999999993374,6.3345161747123969e-09,6.2838050853764708e-08,4.3314797749443594e-08,4.3316686120651382e-08,9.1187261400698099e-10,4.1511359957590455e-12,1.6738176609318391e-14,2.4182972835483885e-12,1.4831016234277628e-09,4.4775386895552876e-20,8.3158211844090817e-15,8.3664543982860601e-15,8.2398679396956392e-19,8.2396105158081263e-19,2.2018971427609579e-23,3.1513972580909925e-18,3.7234173235890117e-24,6.0473953833130056e-16
4.219997671915727e-14,0.3978591883052275,1.4597431901483527e-13,5.2681796260685129e-21,5.2681728093289651e-21,2.5478454788915221e-33,2.5252383217677934e-27,0.0,0.0,4.439398635324669e-14,4.714185473020842e-24,154.0,0.0,0.9999998178045566,1.0,18.999999999991228,7.2953588518240048e-09,7.1955896026779799e-08,4.9884218765122494e-08,4.988670467317158e-08,1.2048715271309908e-09,5.5055836196387683e-12,1.9282061456620604e-14,3.2002557078869954e-12,1.9596453414987262e-09,5.9393396419755999e-20,1.1029837673425686e-14,1.1096784438828063e-14,1.2586644925396318e-18,1.2586195829079387e-18,3.837855160687378e-23,4.8001722974971257e-18,6.5310800861296472e-24,8.0210717488675068e-16
4.775796839903252e-14,0.39785918830522216,1.6520077206380613e-13,6.7472858614429462e-21,6.747277344548333e-21,3.7048646024798332e-33,3.660185708039246e-27,0.0,0.0,5.0478476535147549e-14,6.0595340442716264e-24,154.0,0.0,0.99999979381662685,1.0,18.999999999988784,8.2562014915932056e-09,8.0968364705367055e-08,5.6453448248426161e-08,5.6456615677405732e-08,1.5372743443911089e-09,7.0508357609667632e-12,2.1825904657567682e-14,4.0894193829863898e-12,2.5002769535342977e-09,7.6071728092627815e-20,1.4126479419830468e-14,1.4211950443130146e-14,1.8243229595856169e-18,1.8242498849256559e-18,6.2390298704474795e-23,6.9376611474576347e-18,1.0684361256406767e-23,1.0272999796742897e-15
5.3315960078907764e-14,0.39785918830521594,1.8442740061222825e-13,8.4091707896195117e-21,8.4091602751297926e-21,5.1713231954342498e-33,5.0925765055727584e-27,0.0,0.0,5.6618252655844342e-14,7.5791932251934381e-24,154.0,0.0,0.9999997698305606,1.0,18.999999999986041,9.2170440940218068e-09,8.9876674732461405e-08,6.3022486238965447e-08,6.3026419871046301e-08,1.9086256711871161e-09,8.7868528448909516e-12,2.4369706498251531e-14,5.0850506411619504e-12,3.104255790008488e-09,9.4809954581810891e-20,1.7605740163432091e-14,1.7711923915417752e-14,2.5382076751529322e-18,2.5380950655206021e-18,9.6056607740526288e-23,9.6250803788487367e-18,1.6553024589497238e-23,1.2803175086213375e-15
5.887395175878301e-14,0.39785918830520905,2.0365420465749077e-13,1.0253836078991732e-20,1.0253823234849824e-20,6.9853942845604303e-33,6.8570281798030537e-27,0.0,0.0,6.281331418532936e-14,9.2749493489275518e-24,154.0,0.0,0.99999974584633589,1.0,18.999999999983007,1.0177886659111584e-08,9.868202990518378e-08,6.9591332776342732e-08,6.9596117986719689e-08,2.3184753651460644e-09,1.0713595304733256e-11,2.6913467262185106e-14,6.1864168805245249e-12,3.7708497237993787e-09,1.1560764864321139e-19,2.1467613686771853e-14,2.1596676363439875e-14,3.4175628518384553e-18,3.4173967230774824e-18,1.4157884032237256e-22,1.2922939901903156e-17,2.4549920650428464e-23,1.5611593207622493e-15
6.443194343865825e-14,0.39785918830520156,2.2288118419700323e-13,1.2281283397928365e-20,1.2281267857459824e-20,9.1857026341840356e-33,8.9881585092517099e-27,0.0,0.0,6.9063660596685612e-14,1.114859166167798e-23,154.0,0.0,0.9999997218639316,1.0,18.999999999979675,1.1138729186864298e-08,1.0738562008944049e-07,7.6159987900151833e-08,7.616571075200648e-08,2.7663784932694742e-09,1.2831023582020483e-11,2.9457187231127848e-14,7.3927905447099457e-12,4.4993351004918263e-09,1.3846438312133237e-19,2.5712093814952338e-14,2.586617929848736e-14,4.4796314253977728e-18,4.4793949449762673e-18,2.0134981701707446e-22,1.6891048731860203e-17,3.5130604488173181e-23,1.869824978225853e-15
7.554792679840875e-14,0.3978591883051845,2.6133566974851615e-13,1.6884530797846797e-20,1.688450862623073e-20,1.4901789027966456e-32,1.4488927800171613e-26,0.0,0.0,8.1730205972649318e-14,1.54367064043276e-23,154.0,0.0,0.9999996739045004,1.0,18.999999999972125,1.3060414130365481e-08,1.2449219643271167e-07,8.9296724065398766e-08,8.9304583116757325e-08,3.774590943367944e-09,1.763777939606731e-11,3.4544505901382649e-14,1.0117674905994274e-11,6.1391272396269256e-09,1.9035326514879739e-19,3.5348849396996057e-14,3.555932269254334e-14,7.220874116023539e-18,7.22043393438099e-18,3.7410626816542e-22,2.7073802881027732e-17,6.6075374384759198e-23,2.5706260929593407e-15
8.555231182218419e-14,0.39785918830516687,2.9594530690963426e-13,2.1652584735454476e-20,2.1652554994491534e-20,2.1763933673848251e-32,2.1040953039054163e-26,0.0,0.0,9.3319165883480485e-14,1.9922389811306593e-23,154.0,0.0,0.9999996307470298,1.0,18.999999999964327,1.4789930451841032e-08,1.3955173641414053e-07,1.0111913237674995e-07,1.0112921514378008e-07,4.8077657288741344e-09,2.2615608441845277e-11,3.9122955972751305e-14,1.2921999392225547e-11,7.8195190038051487e-09,2.4409089378966643e-19,4.5330382923348792e-14,4.559871268670287e-14,1.0485827297284188e-17,1.048511318890755e-17,6.0592141302969429e-22,3.9116491334423948e-17,1.0818696360512608e-22,3.2965003170654569e-15
9.555669684595963e-14,0.3978591883051471,3.3055551263274587e-13,2.7012878394202535e-20,2.7012839357484536e-20,3.0498829870139445e-32,2.9319406954116611e-26,0.0,0.0,1.0508724075591091e-13,2.5012383978056425e-23,154.0,0.0,0.99999958759513741,1.0,18.99999999995558,1.6519446652370956e-08,1.5429944351924127e-07,1.1294092112351666e-07,1.1295351692406301e-07,5.9575455495888095e-09,2.8210644697844903e-11,4.3701278162196974e-14,1.6055459786280887e-11,9.6895612997106061e-09,3.0449317430851358e-19,5.6551467730604743e-14,5.6884251364469684e-14,1.4610875585744261e-17,1.4609778990432714e-17,9.2894627466109742e-22,5.4229789318042846e-17,1.6764903688427696e-22,4.1125171293483186e-15
1.0556108186973507e-13,0.3978591883051251,3.651662869034573e-13,3.2965421503145117e-20,3.2965371242364432e-20,4.1348069927737532e-32,3.9526191674909978e-26,0.0,0.0,1.1703442762587674e-13,3.071722909762389e-23,154.0,0.0,0.99999954444870764,1.0,18.999999999945899,1.8248962731964803e-08,1.6874177472754679e-07,1.2476209053630402e-07,1.2477749252307044e-07,7.2215159122068793e-09,3.4422657755548586e-11,4.8279474043999756e-14,1.9513990755274954e-11,1.1745327111935333e-08,3.7155761873609013e-19,6.9012069306379452e-14,6.9415772707809057e-14,1.9696533603786936e-17,1.9694922034758882e-17,1.362976407906573e-21,7.2738237029638354e-17,2.4859262014936898e-22,5.0186740851751989e-15
1.1556546689351051e-13,0.3978591883051011,3.9977762970757724e-13,3.9510223791093023e-20,3.9510160176039296e-20,5.4557986055090036e-32,5.1863212628039423e-26,0.0,0.0,1.2916072356006961e-13,3.7047495923145521e-23,154.0,0.0,0.99999950130762805,1.0,18.99999999993527,1.9978478690631925e-08,1.8288505338281984e-07,1.3658264084562856e-07,1.3660114595607144e-07,8.5973122945701791e-09,4.1251417292373137e-11,5.2857545173032085e-14,2.3293577158995482e-11,1.3982970699872795e-08,4.4528174003107384e-19,8.2712153561685605e-14,8.319311073583806e-14,2.584330259615373e-17,2.5841017825750546e-17,1.9292144657783986e-21,9.4959651302282134e-17,3.5555593740339599e-22,6.0149687706972097e-15
1.355742369410614e-13,0.3978591883050467,4.690020208602708e-13,5.4376644818041429e-20,5.4376547296183729e-20,8.9068884626168923e-32,8.3735601281056334e-26,0.0,0.0,1.5395063103953378e-13,5.1626730553072368e-23,154.0,0.0,0.99999941504107714,1.0,18.999999999911225,2.3437510245222451e-08,2.1029909406707963e-07,1.6022188507551195e-07,1.6024750213767696e-07,1.1675168963764213e-08,5.6758254942875767e-11,6.2013319296207129e-14,3.1800103149214223e-11,1.8988904982932493e-08,6.1269906969924515e-19,1.1383063584219651e-13,1.1448457310838039e-13,4.1722111511341235e-17,4.1717894299623718e-17,3.5495325514690063e-21,1.5177982679803856e-16,6.676791660523139e-22,8.2779618271887236e-15
1.526528407438397e-13,0.39785918830499345,5.2809070746097427e-13,6.8940098182967324e-20,6.8939963125001833e-20,1.2834585658727981e-31,1.1953532988165519e-25,0.0,0.0,1.7567691831228257e-13,6.6147545391310149e-23,154.0,0.0,0.99999934142368563,1.0,18.99999999988777,2.638998666767454e-08,2.3280791676541898e-07,1.8039734468174574e-07,1.8043000561704439e-07,1.4635315158494995e-08,7.1943620103434653e-11,6.9827903532966503e-14,4.0040829542378727e-11,2.3803390843844497e-08,7.7664902716411792e-19,1.4431369951600146e-13,1.45134108920204e-13,5.9555889534931726e-17,5.9549255775298451e-17,5.5683737496650528e-21,2.1482592928740555e-16,1.0653858836167587e-21,1.0494747555774377e-14
1.69731444546618e-13,0.39785918830493433,5.8718105071230805e-13,8.5229664890532236e-20,8.522948331878462e-20,1.7806927823254531e-31,1.6431284793122422e-25,0.0,0.0,1.9792513167008033e-13,8.263719953979623e-23,154.0,0.0,0.99999926782042337,1.0,18.999999999861632,2.9342462737839092e-08,2.5452692075043587e-07,2.0057100323627612e-07,2.0061162337632743e-07,1.7890801606946022e-08,8.8923170730010474e-11,7.7642144791181396e-14,4.9164041221171792e-11,2.9098228510970769e-08,9.599727400510079e-19,1.7840845038927681e-13,1.7941196660263336e-13,8.1860096392549811e-17,8.1850170103584261e-17,8.3097706132333416e-21,2.9279800176853465e-16,1.6165183523380939e-21,1.2974183499412936e-14
1.868100483493963e-13,0.397859188304869,6.4627305054949852e-13,1.0324539333375064e-19,1.0324515526600014e-19,2.3960759153824736e-31,2.190727171030653e-25,0.0,0.0,2.206952574078532e-13,1.0114920316143979e-22,154.0,0.0,0.99999919423079531,1.0,18.999999999832841,3.2294938455757114e-08,2.7548382030429464e-07,2.2074286188323818e-07,2.2079237394240556e-07,2.1431264957584504e-08,1.0769576357573257e-10,8.5456050244818817e-14,5.9151211870858765e-11,3.4856562670999336e-08,1.1626578634905186e-18,2.1611473109228462e-13,2.1731732153530836e-13,1.0913431404368931e-16,1.0912004794737484e-16,1.1911090841763879e-20,3.8708880044518371e-16,2.3550054727227042e-21,1.5716258537897872e-14
2.0615174322483546e-13,0.39785918830478784,7.131973498857156e-13,1.2573287043650169e-19,1.2573255506581479e-19,3.2534527915823272e-31,2.9440964153825445e-25,0.0,0.0,2.4711287524177134e-13,1.246241241092348e-22,154.0,0.0,0.99999911090564431,1.0,18.999999999797051,3.5638647219012699e-08,2.9833112832064884e-07,2.4358552773141163e-07,2.4364625768731198e-07,2.5772405008307978e-08,1.3111965704081313e-10,9.430498207790308e-14,7.1482201789107601e-11,4.1917145633811362e-08,1.4155650737812071e-18,2.6317837318731802e-13,2.6462485344080469e-13,1.4665392433911152e-16,1.4663325051467384e-16,1.7209638301870587e-20,5.1527211200514253e-16,3.4641861358387365e-21,1.9138821591195642e-14
2.2549343810027463e-13,0.3978591883046991,7.8012377375469491e-13,1.5043441972136761e-19,1.5043401149708441e-19,4.3015307480516927e-31,3.8529743688114627e-25,0.0,0.0,2.7419985078302131e-13,1.5084034525054416e-22,154.0,0.0,0.99999902759669823,1.0,18.999999999757907,3.8982355530590069e-08,3.2027263983370736e-07,2.6642588818096996e-07,2.664990781966928e-07,3.0452253251941101e-08,1.5684014610925737e-10,1.0315350219281696e-13,8.4872280530302942e-11,4.9528615576586814e-08,1.6932711035727873e-18,3.1487367338375103e-13,3.1658268525190019e-13,1.9191389307384679e-16,1.918849608127129e-16,2.4013329629076186e-20,6.6798661695304344e-16,4.9189315048027397e-21,2.2898210795572215e-14
2.448351329757138e-13,0.39785918830460265,8.4705232206945756e-13,1.7735011147242e-19,1.7734959338461514e-19,5.5620579236822136e-31,4.9319539308284854e-25,0.0,0.0,3.0195616520695099e-13,1.7987679771900399e-22,154.0,0.0,0.99999894430331515,1.0,18.999999999715428,4.2326063390542363e-08,3.4134426563079504e-07,2.892639448903393e-07,2.8935086061603396e-07,3.5457381373413036e-08,1.8485557355629423e-10,1.1200162032665973e-13,9.929630333989667e-11,5.7669132223324982e-08,1.995758058022172e-18,3.7120041798801384e-13,3.7318962064533067e-13,2.4563935304525672e-16,2.4560002389060374e-16,3.2547562508752739e-20,8.4703673173185207e-16,6.78159214412243e-21,2.6994411081263198e-14
2.6417682785115296e-13,0.3978591883044988,9.139829947454297e-13,2.0648001597089218e-19,2.0647936955032996e-19,7.0574449234823063e-31,6.1956284589244755e-25,0.0,0.0,3.3038180005504773e-13,2.118128394881971e-22,154.0,0.0,0.99999886102487834,1.0,18.999999999669651,4.5669770798920593e-08,3.6158049283920056e-07,3.1209969951672156e-07,3.1220162949382533e-07,4.0774893414555734e-08,2.1516428335247552e-10,1.208493459853793e-13,1.147297224310252e-10,6.6317721141701617e-08,2.3230080551934643e-18,4.3215839834215177e-13,4.3444446381682818e-13,3.0855525052404853e-16,3.0850308734155696e-16,4.3044405307205396e-20,1.0541552468780459e-15,9.1187771843482224e-21,3.1427407744633802e-14
2.8351852272659213e-13,0.3978591883043875,9.809157917003852e-13,2.3782420349525777e-19,2.3782340881334678e-19,8.8107648389339284e-31,7.6585917685010127e-25,0.0,0.0,3.5947673722630983e-13,2.467282553431746e-22,154.0,0.0,0.99999877776079527,1.0,18.999999999620588,4.9013477755773783e-08,3.8101444130365952e-07,3.34933153716096e-07,3.3505140879572001e-07,4.6392404692566569e-08,2.4776462066281919e-10,1.2969668844922661e-13,1.3114857282553089e-10,7.5454239455327539e-08,2.6750032260487061e-18,4.9774741070438163e-13,5.0034601948103249e-13,3.8138634533223665e-16,3.8131860255524665e-16,5.574160277539039e-20,1.2910061634379445e-15,1.200117421455729e-20,3.6197186439495162e-14
