Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64)
2.8683187268184376e-06,0.48371536692178296,5.890085273836676e-09,2.1977477472041911e-06,1.4426220473141566e-05,2.7637280085850848e-09,0.00049042955507047842,0.0,0.0,0.00065120351351157651,0.0062130565436380337,154.0,0.0,0.79384271178393617,0.99992523337031769,18.943369776982767,0.009872639460075822,2.1334286615505393e-09,0.0047597152572106446,0.014010111943305521,0.0043212978221351195,0.0038713043187301038,1.1243238713963107e-08,7.5185840566094315e-05,0.0045172401194959778,9.576324358084892e-11,0.063113460381281891,8.0804597680379356e-07,0.0045602168246727049,0.0026288422236154011,1.6110631072744362e-06,1.4976817686951627e-07,1.1104674752570545e-06,0.051666884981360024,3.2506749536699258e-05,0.00039876085070741875,0.00046958888944941723,0.04486067327368419,3.6482914605481176e-07,1.184682545527597e-12,1.8942526577191231e-11,1.4520486820651605e-10,1.1336371606402334e-06,7.3125679986844544e-05,4.4619072683932557e-05,5.2608436145770307e-06,1.5876812219644554e-05,0.00019515689752590216,1.4373778182917119e-12,0.00010709272895493015,1.3292854052125042e-05,1.3941409709660137e-07,3.182104846814569e-07,2.5899166918176171e-07,2.8223900927981359e-11,1.1600311315266331e-10,6.2300535675345228e-07,9.3976738221626137e-15,5.3023028074917218e-15,3.2028146603932997e-06,3.0817868584822451e-11,3.8794136701211798e-08,1.8182690561895837e-12,5.5918733029099565e-15,1.3882002481976821e-11,1.3155691323258423e-06,6.0439076222997261e-09,2.2483225458087532e-07,0.00010937368835387677,2.1333726304022827e-09,1.7272394126194999e-08,1.7742502910688996e-07,4.8362336048894709e-10,8.7704312412356055e-12,2.9312322793036252e-06,2.7275905817801888e-08,8.9040216546991177e-13,1.8857258461112475e-07,9.4356647592984015e-07,3.3879066154566112e-09,1.4710405818860624e-09,1.1133220100392322e-06,9.5913836110434487e-06,9.9907738653263255e-08,8.4953263354297204e-13,3.6890821205993206e-13,6.9079029113294194e-05,1.6048458060839586e-12,9.9537808507504839e-08,2.4174197936105227e-07,9.3288393651453399e-12,1.4102254500047367e-10,2.4652306693211753e-14,2.7863216453297257e-06,5.7219251082732827e-05,1.4761056953768067e-05
2.8828705715394122e-06,0.48371482785987,5.8971253870208695e-09,2.2231579912478413e-06,1.4502696224503963e-05,2.7805548317030847e-09,0.00049579395559799474,0.0,0.0,0.00065122110679384146,0.0062485143449139448,154.0,0.0,0.79301160579230412,0.9999244503370589,18.943120739622888,0.009882384278950369,2.1314393764546311e-09,0.004753933858502148,0.013995780424281519,0.0043406082170128592,0.0038665587604119686,1.1231602468622897e-08,7.5108026984380672e-05,0.004537904422527347,9.5645853551814052e-11,0.063420026762556064,8.0706464940681188e-07,0.0045819697957425864,0.0026321471100217838,1.6130690747895894e-06,1.5045430927651776e-07,1.1118501463528734e-06,0.051930981840413469,3.2598008833311072e-05,0.00040245997491332149,0.00047445439540368947,0.045068810836337778,3.6669435336756552e-07,1.1834564612424062e-12,1.9039118435349293e-11,1.4587872597406199e-10,1.1389573566536106e-06,7.3614182342907257e-05,4.4916834090890501e-05,5.2964115307973459e-06,1.5984513009289937e-05,0.00019760385129624357,1.4470957528834687e-12,0.00010848439003154753,1.3472640377667283e-05,1.4003800744266749e-07,3.2155263385721374e-07,2.6170897416591662e-07,2.8520335295164275e-11,1.1723618752535813e-10,6.296287552821977e-07,9.4962729238239285e-15,5.3579338395373741e-15,3.2426387560758722e-06,3.1201060837574949e-11,3.9211928972583338e-08,1.8378287361226164e-12,5.6520948118399224e-15,1.4031335464422963e-11,1.3394398573454339e-06,6.1167296798352054e-09,2.2853053662098239e-07,0.00011026384412974924,2.1507547627299019e-09,1.7417318258293011e-08,1.7891241783338379e-07,4.8767536956223096e-10,8.8439554924045958e-12,2.9698873488197852e-06,2.7635370106357842e-08,9.0481828128226276e-13,1.9292100345126871e-07,9.598586152880825e-07,3.4327018214691114e-09,1.4904779756135016e-09,1.1355719074386742e-06,9.7624727535652351e-06,1.0038482389061327e-07,8.5357910566647141e-13,3.7066538622438363e-13,6.9817610939297347e-05,1.6334727587152116e-12,1.0157514841198927e-07,2.4760482573622786e-07,9.519667513078569e-12,1.4390726374837721e-10,2.515689011702634e-14,2.807584324026482e-06,5.785507429442129e-05,1.4887004322029962e-05
2.897422416260387e-06,0.4837142899933191,5.9043009742009533e-09,2.2486488424216156e-06,1.4579088329205282e-05,2.7973883546904821e-09,0.00050118388234411551,0.0,0.0,0.00065123913462953817,0.0062839352321993605,154.0,0.0,0.79218234091059048,0.99992366363219409,18.942872182073746,0.0098919393233179703,2.1294546482762559e-09,0.0047481742920769225,0.013981442264015766,0.004359895937054656,0.0038618311510431828,1.121996130013984e-08,7.5030179790970365e-05,0.0045585493830593918,9.5528908748292005e-11,0.063725956279483784,8.0608702844043485e-07,0.0046036963824795342,0.0026354025708129609,1.6150447319463632e-06,1.5113979920846489e-07,1.1132119268884512e-06,0.052194578725650642,3.2688024839169705e-05,0.0004061596048544698,0.00047933103588564954,0.045276441041585284,3.6855602954770258e-07,1.1822298418556191e-12,1.9135525047219288e-11,1.46550941998974e-10,1.1442649095082779e-06,7.4102439067408031e-05,4.5214441088561581e-05,5.3319618332690277e-06,1.6092158492753153e-05,0.00020006445828864606,1.4568088749998294e-12,0.00010988495245001807,1.3653604949469265e-05,1.4066118499346707e-07,3.2490753980673518e-07,2.6443660471720939e-07,2.8817901134991114e-11,1.1847411684637446e-10,6.3627824249635792e-07,9.5952466951028482e-15,5.4137762655735414e-15,3.2826966560560491e-06,3.158650278351899e-11,3.9631395995174605e-08,1.857466480930976e-12,5.7125577231434327e-15,1.4181264451622409e-11,1.3636026662580368e-06,6.1899771939921058e-09,2.3226526794060824e-07,0.00011115460671137297,2.1681488934818505e-09,1.75623673481769e-08,1.8040106168208589e-07,4.9173079121894433e-10,8.9175417865123526e-12,3.0087594134120493e-06,2.7996846932529878e-08,9.1935762083933006e-13,1.9733955964535544e-07,9.763292195225002e-07,3.4777499357668201e-09,1.5100248179761648e-09,1.1581146013726415e-06,9.9354606987801321e-06,1.0086108779370635e-07,8.5761850651662507e-13,3.7241948969754954e-13,7.0559708236554635e-05,1.6624174230316545e-12,1.0363972648100171e-07,2.5357184611629724e-07,9.7130440304161782e-12,1.4683050580167693e-10,2.5668219556221686e-14,2.8288988786987531e-06,5.8494084240875959e-05,1.5013384685659409e-05
2.9119742609813614e-06,0.48371375331946775,5.9116132198489236e-09,2.2742190479235674e-06,1.4655396927318116e-05,2.8142289245483712e-09,0.00050659927995653652,0.0,0.0,0.00065125759537861406,0.0063193192557446255,154.0,0.0,0.79135491066705443,0.99992287326212825,18.942624102864013,0.0099013065179440821,2.1274745684501115e-09,0.0047424362805255542,0.013967098317524277,0.004379161030378287,0.003857121266249452,1.12083161373658e-08,7.4952306525520566e-05,0.0045791750451862449,9.5412401251080212e-11,0.064031250149318208,8.0511306711132109e-07,0.0046253966840917567,0.0026386093855031226,1.616990575218664e-06,1.5182464813050564e-07,1.1145531558643447e-06,0.052457676709396175,3.2776813293675975e-05,0.00040985956804779142,0.00048421863672966717,0.045483565645318608,3.7041418216577438e-07,1.1810028167611389e-12,1.9231746935502593e-11,1.4722152195598308e-10,1.1495598620027919e-06,7.4590448204217463e-05,4.5511892496592518e-05,5.3674943711894481e-06,1.6199748209886072e-05,0.00020253867748877276,1.4665171434634789e-12,0.00011129440716143336,1.3835745721965021e-05,1.4128363130458788e-07,3.2827513551434848e-07,2.671745060789203e-07,2.9116592502341308e-11,1.1971687690450898e-10,6.4295368838266308e-07,9.6945931491352308e-15,5.4698289645817556e-15,3.322988027257706e-06,3.1974191217757063e-11,4.0052529431231812e-08,1.8771818972500055e-12,5.7732608349964889e-15,1.4331786440275869e-11,1.3880594168942818e-06,6.2636498309805947e-09,2.3603654151626943e-07,0.00011204595843065377,2.1855546771314145e-09,1.7707538359059173e-08,1.818909294355768e-07,4.9578954020609424e-10,8.9911885804234611e-12,3.0478472735400539e-06,2.8360325079822477e-08,9.3402009028853019e-13,2.018288499343381e-07,9.9297905530003855e-07,3.5230495750823988e-09,1.5296805054102401e-09,1.1809517303695145e-06,1.0110354593863053e-05,1.0133653331396513e-07,8.6165087989511367e-13,3.7417054150399398e-13,7.1305314958355914e-05,1.6916809949176677e-12,1.0573169478485988e-07,2.5964419189841939e-07,9.9089830887159824e-12,1.4979248538979761e-10,2.6186332673714038e-14,2.8502652091672555e-06,5.9136275122701325e-05,1.5140197539098049e-05
2.926526105702336e-06,0.48371321783522714,5.9190632966850467e-09,2.2998673632373446e-06,1.4731622157668698e-05,2.831076891602529e-09,0.00051204009326900554,0.0,0.0,0.00065127648733846397,0.0063546664667200933,154.0,0.0,0.79052930861010207,0.99992207923325682,18.942376500534646,0.0099104877695726443,2.1254990200308079e-09,0.0047367195548794882,0.013952749422046927,0.004398403544935695,0.0038524288836250956,1.1196667423579264e-08,7.487440891802195e-05,0.0045997814528422453,9.529632776314541e-11,0.064335909603639052,8.0414271944756047e-07,0.0046470707985376402,0.0026417683220950317,1.6189070599056052e-06,1.525088575024755e-07,1.1158741500937649e-06,0.052720276871900784,3.2864389829587646e-05,0.0004135596948265654,0.00048911702608061983,0.045690186393646672,3.7226881884982878e-07,1.1797754033594351e-12,1.9327784398527774e-11,1.4789047149710227e-10,1.1548422567157243e-06,7.50782078614913e-05,4.5809187174019015e-05,5.4030089987084419e-06,1.6307281715904048e-05,0.00020502646796128447,1.4762205184014363e-12,0.000112712745100053,1.4019060647647222e-05,1.4190534792625349e-07,3.3165535427840917e-07,2.6992262374519551e-07,2.9416403482098476e-11,1.2096444359721864e-10,6.4965496351213497e-07,9.7943103081259776e-15,5.5260908206626113e-15,3.3635125362934709e-06,3.2364122932394529e-11,4.0475320980289183e-08,1.896974595369144e-12,5.8342029509529348e-15,1.4482898455105332e-11,1.4128119679131934e-06,6.3377472562412737e-09,2.3984444927648363e-07,0.00011293788191606907,2.2029717739672692e-09,1.7852828302338609e-08,1.8338199038925591e-07,4.9985153328035396e-10,9.0648943563573534e-12,3.0871497280908269e-06,2.8725793317571094e-08,9.4880540368952466e-13,2.0638947012280209e-07,1.009808886056314e-06,3.5685993541959345e-09,1.5494444335260824e-09,1.2040849238803015e-06,1.0287161533581404e-05,1.0181116339042677e-07,8.6567623428336627e-13,3.7591854532326551e-13,7.2054425079716623e-05,1.7212646614865387e-12,1.078512045976284e-07,2.6582301878868442e-07,1.0107498786009793e-11,1.5279341563049204e-10,2.6711266935213043e-14,2.8716832153880268e-06,5.9781641148208285e-05,1.5267442378796157e-05
2.9410779504233106e-06,0.4837126835378926,5.926652365883307e-09,2.3255925522018881e-06,1.4807764157653678e-05,2.8479326094371259e-09,0.00051750626730020523,0.0,0.0,0.00065129580874936119,0.0063899769171803953,154.0,0.0,0.78970552830857799,0.99992128155196547,18.942129373622674,0.0099194849670934931,2.123528080078354e-09,0.0047310238493394096,0.013938396386701399,0.0044176235285133319,0.0038477537877604421,1.1185016018091984e-08,7.4796493862307054e-05,0.0046203686498023202,9.5180680903758983e-11,0.06463993588776562,8.0317594056284901e-07,0.0046687188225518639,0.0026448801371161835,1.620794665977515e-06,1.5319242877891623e-07,1.1171752376267853e-06,0.052982380300971681,3.2950769969839468e-05,0.00041725981831140324,0.00049402603437341368,0.0458963050229848,3.7411994728016593e-07,1.178547719451995e-12,1.9423637948822864e-11,1.4855779623477748e-10,1.1601121360070557e-06,7.5565716209061824e-05,4.6106324017426607e-05,5.4385055747525479e-06,1.6414758580868655e-05,0.00020752778885272261,1.4859189612912292e-12,0.00011413995718449094,1.4203547677495206e-05,1.4252633640334112e-07,3.3504812970201192e-07,2.7268090346900884e-07,2.9717328184173628e-11,1.2221679293066616e-10,6.5638193903837525e-07,9.8943962037031607e-15,5.5825607232313624e-15,3.4042698493717085e-06,3.2756294715648992e-11,4.0899762379107932e-08,1.9168441855966002e-12,5.8953828799297435e-15,1.4634597520861912e-11,1.4378621787878029e-06,6.4122691344678439e-09,2.436890821096538e-07,0.00011383036008811232,2.2203998499593328e-09,1.7998234239570264e-08,1.8487421434176758e-07,5.0391668799787736e-10,9.1386576214048226e-12,3.1266655745634539e-06,2.9093240403009864e-08,9.6371344166088176e-13,2.1102201504845669e-07,1.0268194720077092e-06,3.6143978861254498e-09,1.5693159972165619e-09,1.2275158022688367e-06,1.0465888560668446e-05,1.0228498094877701e-07,8.6969461081991594e-13,3.7766351902297005e-13,7.2807032597278632e-05,1.7511696011470536e-12,1.0999840639908274e-07,2.7210948676965644e-07,1.0308605144145959e-11,1.5583350849003961e-10,2.7243059609708868e-14,2.8931527974525492e-06,6.0430176533405809e-05,1.5395118703070957e-05
2.955629795144285e-06,0.48371215042440047,5.9343815772818853e-09,2.351393387088497e-06,1.488382306350974e-05,2.8647964348288578e-09,0.00052299774725222069,0.0,0.0,0.00065131555779972077,0.0064252506600297899,154.0,0.0,0.78888356335202348,0.99992048022462954,18.941882720676183,0.0099282999817062838,2.1215616453035662e-09,0.0047253489057425685,0.013924040003272046,0.0044368210287329011,0.0038430957655408789,1.1173362358222648e-08,7.4718563217530582e-05,0.0046409366796827355,9.5065457309203185e-11,0.064943330260220922,8.0221268637930515e-07,0.0046903408516708999,0.0026479455758458229,1.6226538369676746e-06,1.5387536340909517e-07,1.1184567267685243e-06,0.053243988091620405,3.3035969124472185e-05,0.00042095977438126971,0.00049894549431239656,0.046101923260137567,3.7596757518900459e-07,1.1773197858004734e-12,1.9519307904700553e-11,1.492235017580979e-10,1.1653695420195401e-06,7.6052971476742038e-05,4.640330196016098e-05,5.4739839628698932e-06,1.6522178389175873e-05,0.00021004259939250944,1.4956124348308599e-12,0.00011557603431882386,1.4389204761382778e-05,1.4314659827539911e-07,3.3845339569985107e-07,2.7544929125327647e-07,3.0019360747977037e-11,1.2347390101911199e-10,6.631344866961263e-07,9.9948488765349092e-15,5.6392375668056799e-15,3.4452596324209995e-06,3.3150703353043977e-11,4.1325845401553739e-08,1.9367902816294718e-12,5.9567994361948618e-15,1.4786880688275749e-11,1.4632119097920246e-06,6.4872151296345995e-09,2.4757052987179458e-07,0.0001147233761545762,2.2378385767103127e-09,1.8143753279244125e-08,1.8636757158864965e-07,5.0798492379510479e-10,9.2124769072235774e-12,3.1663936092500876e-06,2.9462655082615031e-08,9.7874391820670932e-13,2.1572707855287622e-07,1.0440115701631213e-06,3.6604437823627381e-09,1.5892945907340101e-09,1.25124597680243e-06,1.0646542665972398e-05,1.0275798890259775e-07,8.737060200461333e-13,3.7940546717764255e-13,7.3563131529214522e-05,1.7813969836246376e-12,1.1217344987544697e-07,2.785047600685307e-07,1.0512316111481653e-11,1.589129748235938e-10,2.7781747769654257e-14,2.9146738555960079e-06,6.108187550199449e-05,1.5523226012115544e-05
2.9701816398652598e-06,0.4837116184920103,5.942252069574553e-09,2.3772686486641753e-06,1.4959799010155999e-05,2.8816687276841709e-09,0.00052851447850947803,0.0,0.0,0.00065133573263083616,0.006460487748988995,154.0,0.0,0.78806340735094138,0.99991967525761583,18.941636540240673,0.0099369346670814575,2.1195997801977721e-09,0.0047196944693270624,0.013909681037312795,0.0044559960930517133,0.0038384546101521018,1.1161707239676507e-08,7.4640623294272522e-05,0.0046614855859414819,9.4950650088772706e-11,0.065246093992182091,8.0125291383309474e-07,0.0047119369802577065,0.002650965372361935,1.6244850369679185e-06,1.5455766283702329e-07,1.1197189349971883e-06,0.053505101345716982,3.3120002587818436e-05,0.00042465940164465973,0.00050387524085079307,0.046307042822384042,3.7781171035627543e-07,1.1760917097756922e-12,1.9614794769944146e-11,1.4988759361824124e-10,1.1706145166800796e-06,7.6539971951953512e-05,4.6700119970628507e-05,5.5094440310680018e-06,1.6629540739077555e-05,0.00021257085889554372,1.5053009029760205e-12,0.00011702096739369011,1.45760298484765e-05,1.4376613507666416e-07,3.4187108649017982e-07,2.7822773335768243e-07,3.0322495338112561e-11,1.2473574408493633e-10,6.6991247879969597e-07,1.0095666376633542e-14,5.6961202511736088e-15,3.4864815510093047e-06,3.3547345626634908e-11,4.1753561858531916e-08,1.9568124974138887e-12,6.0184514393527447e-15,1.4939745009880392e-11,1.4888630219866569e-06,6.5625849050172787e-09,2.5148888139413205e-07,0.00011561691360617151,2.2552876313284334e-09,1.8289382578268948e-08,1.8786203291343551e-07,5.1205616094676089e-10,9.2863507695895622e-12,3.2063326274120426e-06,2.983402609407176e-08,9.9389669058777086e-13,2.2050525345218321e-07,1.0613859343354324e-06,3.7067356530547228e-09,1.6093796077939108e-09,1.2752770496431574e-06,1.0829130788805507e-05,1.0323019015260598e-07,8.777105007466451e-13,3.8114440663227765e-13,7.4322715915135318e-05,1.811947970023283e-12,1.1437648392120152e-07,2.8501000712582633e-07,1.0718645560655895e-11,1.6203202434185e-10,2.8327368291412859e-14,2.9362462901975289e-06,6.1736732285363322e-05,1.5651763807872236e-05
2.9847334845862344e-06,0.4837110877376791,5.9502649705091298e-09,2.4032171262607525e-06,1.503569213143764e-05,2.8985498509766212e-09,0.00053405640663730357,0.0,0.0,0.0006513563313414718,0.0064956882385629518,154.0,0.0,0.78724505393703503,0.9999188666572808,18.941390830871669,0.0099453908595193291,2.1176423933208868e-09,0.0047140602922817933,0.013895320237513638,0.0044751487687633897,0.0038338301173072033,1.1150051091640176e-08,7.4562676043409494e-05,0.0046820154118789948,9.4836255840086461e-11,0.065548228366976352,8.0029658065136396e-07,0.004733507301525889,0.0026539402497540304,1.6262886977801408e-06,1.5523932850147392e-07,1.1209621621860911e-06,0.053765721171660633,3.3202885535802908e-05,0.00042835854141062699,0.00050881511116988951,0.046511665417559182,3.7965236060873259e-07,1.1748635147339633e-12,1.9710098880391336e-11,1.5055007734252515e-10,1.1758471017010893e-06,7.702671597813216e-05,4.699677705156677e-05,5.5448856516700943e-06,1.6736845242207715e-05,0.00021511252676311587,1.514984330825004e-12,0.00011847474728731043,1.4764020887615528e-05,1.4438494833607885e-07,3.4530113660060316e-07,2.8101617629091792e-07,3.0626726148231779e-11,1.2600229845809037e-10,6.7671578824159106e-07,1.0196846763021444e-14,5.7532076812084322e-15,3.52793527045787e-06,3.3946218316101569e-11,4.2182903597869941e-08,1.9769104500530775e-12,6.0803377143321828e-15,1.5093187562403602e-11,1.5148173772063721e-06,6.6383781232187673e-09,2.5544422449063588e-07,0.00011651095621198001,2.2727466963786821e-09,1.8435119339244336e-08,1.8935756958124641e-07,5.1613032149163477e-10,9.3602777880884127e-12,3.2464814234525454e-06,3.0207342167563899e-08,1.0091714716271891e-12,2.2535713150893598e-07,1.0789433151529022e-06,3.753272107228645e-09,1.6295704416481839e-09,1.2996106138402856e-06,1.1013659817096101e-05,1.0370158758771803e-07,8.817080652256644e-13,3.8288034272732221e-13,7.5085779815999958e-05,1.8428237128477359e-12,1.1660765663993522e-07,2.9162640056432261e-07,1.0927607290879424e-11,1.6519086564534618e-10,2.8879957855469739e-14,2.957870001787866e-06,6.23947411225871e-05,1.5780731594040219e-05
2.999285329307209e-06,0.4837105581586367,5.9584213970695148e-09,2.4292376178308893e-06,1.5111502559988323e-05,2.915440170686802e-09,0.00053962347738088681,0.0,0.0,0.00065137735199200636,0.0065308521840098405,154.0,0.0,0.78642849676344462,0.99991805442997173,18.941145591123217,0.0099536703781079247,2.1156895383501463e-09,0.004708446130342347,0.013880958328061618,0.0044942791029982561,0.0038292220884313813,1.1138394651922976e-08,7.4484727252599668e-05,0.0047025262006385737,9.4722268115424318e-11,0.065849734679563468,7.9934364551188567e-07,0.0047550519075632491,0.0026568709201810568,1.6280652682303486e-06,1.5592036183600153e-07,1.1221867156129232e-06,0.054025848684054301,3.3284633023490338e-05,0.00043205703765973396,0.00051376494465805631,0.04671579274413689,3.8148953381647751e-07,1.173635298737042e-12,1.9805220732489229e-11,1.5121095842184889e-10,1.1810673385818842e-06,7.7513201952548639e-05,4.7293272238470105e-05,5.5803087011646063e-06,1.6844091523137901e-05,0.00021766756248523783,1.5246626846481218e-12,0.00011993736486650939,1.4953175827683079e-05,1.4500303957730904e-07,3.4874348086101482e-07,2.8381456681647008e-07,3.0932047397301261e-11,1.2727354057607344e-10,6.8354428849092932e-07,1.0298388103989977e-14,5.8104987670116074e-15,3.5696204557707596e-06,3.4347318198073399e-11,4.2613862504247961e-08,1.9970837570967859e-12,6.1424570913718659e-15,1.5247205425898319e-11,1.5410768380459285e-06,6.7145944461897934e-09,2.5943664596552492e-07,0.00011740548801518895,2.2902154597614114e-09,1.8580960811542525e-08,1.9085415333038917e-07,5.2020732833553425e-10,9.4342565656925014e-12,3.2868387910850648e-06,3.0582592027643515e-08,1.0245680973226638e-12,2.3028330340408534e-07,1.0966844600705722e-06,3.8000517529656295e-09,1.6498664851842942e-09,1.3242482533240669e-06,1.1200136587724656e-05,1.0417218408441064e-07,8.8569875021449619e-13,3.8461329141574579e-13,7.5852317314026202e-05,1.8740253560627367e-12,1.1886711534614648e-07,2.9835511715811342e-07,1.113921502608788e-11,1.6838970619684298e-10,2.9439552946877889e-14,2.9795448910499609e-06,6.3055896260426645e-05,1.5910128875961669e-05
3.0138371740281836e-06,0.48371002975185784,5.9667224556646981e-09,2.4553289300088169e-06,1.5187230427448841e-05,2.9323400557423063e-09,0.00054521563666390361,0.0,0.0,0.00065139879260845432,0.0065659796413109232,154.0,0.0,0.78561372950496389,0.9999172385820263,18.940900819558554,0.0099617750248796252,2.1137411341202405e-09,0.0047028517456081526,0.013866596016780385,0.0045133871427240346,0.0038246303276307939,1.1126738339822672e-08,7.4406778932777537e-05,0.0047230179952070994,9.4608683497406197e-11,0.066150614236059418,7.9839406786246782e-07,0.0047765708893548701,0.0026597580850728914,1.6298151684590266e-06,1.5660076426896081e-07,1.1233928868133013e-06,0.054285485003395396,3.3365259982744483e-05,0.00043575473701481897,0.00051872458288950395,0.046919426491310944,3.8332323789173295e-07,1.1724070870830705e-12,1.9900160677423164e-11,1.5187024232288151e-10,1.1862752686100654e-06,7.7999428324802746e-05,4.7589604598903292e-05,5.615713060071309e-06,1.6951279218936808e-05,0.00022023592564147465,1.5343359317855193e-12,0.00012140881098765926,1.5143492617960848e-05,1.4562041031876185e-07,3.5219805440844725e-07,2.8662285194578135e-07,3.1238453332921216e-11,1.2854944698341206e-10,6.903978535920118e-07,1.0400288476805813e-14,5.8679924237500022e-15,3.6115367717386942e-06,3.4750642047125519e-11,4.3046430499082624e-08,2.0173320390505551e-12,6.2048084060077369e-15,1.5401795703061857e-11,1.5676432678471765e-06,6.7912335352539863e-09,2.6346623162073777e-07,0.00011830049332867011,2.3076936146624346e-09,1.8726904288979549e-08,1.9235175636588291e-07,5.2428710604379242e-10,9.508285728448039e-12,3.3274035234984919e-06,3.0959764394475484e-08,1.0400862783924532e-12,2.352843587100551e-07,1.1146101133816921e-06,3.8470731976157394e-09,1.6702671309954663e-09,1.3491915429008591e-06,1.1388567886684783e-05,1.0464198250763348e-07,8.8968256952132711e-13,3.8634325869144126e-13,7.6622322512602087e-05,1.9055540351171766e-12,1.211550065662844e-07,3.0519733780177559e-07,1.1353482416898263e-11,1.7162875235061713e-10,3.0006189855515683e-14,3.0012708588260866e-06,6.3720191953329255e-05,1.6039955160627763e-05
3.028389018749158e-06,0.4837095025145469,5.9751692423020404e-09,2.4814898781591823e-06,1.5262875864347409e-05,2.9492498779601298e-09,0.00055083283058750081,0.0,0.0,0.0006514206511860905,0.0066010706671415431,154.0,0.0,0.78480074585825232,0.99991641911977303,18.940656514740358,0.0099697065849664243,2.1117972249702381e-09,0.0046972769038040197,0.013852233988576063,0.0045324729347462848,0.0038200546442218463,1.1115082840248566e-08,7.432883640067784e-05,0.0047434908384154772,9.449549594051038e-11,0.066450868353248344,7.9744780804458503e-07,0.0047980643368055933,0.0026626024351976644,1.6315388325922783e-06,1.5728053722352575e-07,1.1245809732115627e-06,0.054544631255769298,3.3444781220114756e-05,0.00043945148871173199,0.00052369386960291993,0.047122568339076125,3.8515348078589295e-07,1.171178969487926e-12,1.9994919205441278e-11,1.5252793447722942e-10,1.1914709328629209e-06,7.8485393594814637e-05,4.7885773231045585e-05,5.6510986128014995e-06,1.7058407978756432e-05,0.00022281757590303039,1.5440040406699984e-12,0.00012288907649762995,1.5334969208475239e-05,1.4623706207360362e-07,3.5566479268083414e-07,2.8944097894315343e-07,3.1545938228086354e-11,1.298299943315933e-10,6.9727635816269584e-07,1.0502545967931156e-14,5.9256875717774234e-15,3.653683882877934e-06,3.5156186635193537e-11,4.3480599540451839e-08,2.0376549170356606e-12,6.2673904990583416e-15,1.5556955501220601e-11,1.5945185306854445e-06,6.8682950511282359e-09,2.6753306626337115e-07,0.00011919595673082035,2.3251808594372692e-09,1.8872947110571816e-08,1.9385035135147538e-07,5.2836958006883362e-10,9.5823639250738269e-12,3.368174413518067e-06,3.1338847985612032e-08,1.0557258314044717e-12,2.403608858639519e-07,1.1327210162291404e-06,3.8943350479644037e-09,1.69077177147521e-09,1.37444204824952e-06,1.1578960449408566e-05,1.0511098571026246e-07,8.9365955807729135e-13,3.8807025972533318e-13,7.7395789536199074e-05,1.9374108770011018e-12,1.2347147604056789e-07,3.1215424747967455e-07,1.1570423039087637e-11,1.749082093297308e-10,3.0579904676537846e-14,3.0230478061186182e-06,6.438762246343177e-05,1.6170209956576419e-05
