Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233)
5.096103681055299e-09,0.35584875948970207,1.481254557052726e-09,5.1689023778940494e-12,4.8678862746865668e-12,1.8138602780284792e-16,3.0462112310993997e-13,0.0,0.0,3.4141282161642159e-06,2.4810479121635755e-09,154.0,0.0,0.99260879722168527,1.0,18.999376266043264,0.00038412924489668402,1.7607188873605049e-07,0.0020775542724043514,0.0026819114546217538,0.00066902747661168251,0.00061062696556147297,1.4840279590381398e-09,9.6888845514235216e-06,0.00095808691555916291,8.191275189519199e-12
5.503185505971397e-09,0.35584865888862,1.5660078014435916e-09,5.9423828405630187e-12,5.5690262887370749e-12,2.4229450382598039e-16,3.7833974712810438e-13,0.0,0.0,3.9781750427227649e-06,3.3667579151254279e-09,154.0,0.0,0.99202297536792639,1.0,18.999326227401717,0.00041454051500380438,1.7597581741368286e-07,0.0022415361454900919,0.0028943971534344652,0.00072223866601435764,0.00065933277996430516,1.6016025438294613e-09,1.0456660154573982e-05,0.001034345125747083,8.844640917552993e-12
5.910267330887495e-09,0.35584855843116825,1.6468952656407623e-09,6.7579020004124433e-12,6.3023764652138544e-12,3.1668495944659169e-16,4.6226415111192781e-13,0.0,0.0,4.5848826854424296e-06,4.4701141278656556e-09,154.0,0.0,0.991437834415973,1.0,18.999276216522578,0.00044491158755795708,1.7587986170157834e-07,0.0024052840702356855,0.0031066232389463651,0.00077541496503362711,0.00070796889528659769,1.7190329219872156e-09,1.1223494076569592e-05,0.0011105617244983649,9.4970716650089892e-12
6.3173491558035935e-09,0.35584845811743626,1.7241030683552582e-09,7.6135475340463834e-12,7.0656384014598725e-12,4.0618452169992287e-16,5.5684958768138415e-13,0.0,0.0,5.2341517802384192e-06,5.8238976770850971e-09,154.0,0.0,0.99085337460004164,1.0,18.999226233511759,0.00047524251281993714,1.7578402164693918e-07,0.0025687979153579134,0.003318589508369506,0.00082855641249327872,0.00075653527291694666,1.8363189826948528e-09,1.1989385593747505e-05,0.0011867367619173938,1.0148566913933266e-11
6.724430980719692e-09,0.355848357947503,1.7978083369973529e-09,8.5074993413971721e-12,7.8566441161157554e-12,5.1246188026084692e-16,6.6252066041378261e-13,0.0,0.0,5.9258807265014715e-06,7.4631183348585078e-09,154.0,0.0,0.99026959615215582,1.0,18.99917627847509,0.00050553334102124169,1.7568829729658096e-07,0.0027320775494783884,0.0035302957611108177,0.00088166304722708041,0.00080503187433009508,1.9534606163531285e-09,1.2754333990393956e-05,0.0012628702881289111,1.0799126147527509e-11
7.13151280563579e-09,0.35584825792143887,1.868179642108603e-09,9.4380250872034779e-12,8.6733502703155778e-12,6.3722151800854702e-16,7.7967303002208348e-13,0.0,0.0,6.6599657015839493e-06,9.4249999671404222e-09,154.0,0.0,0.98968649930213215,1.0,18.999126351517987,0.00053578412236402341,1.7559268869692937e-07,0.0028951228407909022,0.0037417417987703578,0.00093473490807866044,0.00085345866143202371,2.070457714578282e-09,1.3518338558732476e-05,0.0013389623532778444,1.1448748854778247e-11
7.538594630551888e-09,0.35584815803933084,1.9353774120673078e-09,1.0403475944988105e-11,9.5138326630178474e-12,7.8219844286999179e-16,9.0867505275786196e-13,0.0,0.0,7.4363006754688076e-06,1.1748965799443131e-08,154.0,0.0,0.98910408427757224,1.0,18.999076452746213,0.00056599490702104302,1.7549719589401757e-07,0.0030579336578787858,0.003952927425139488,0.0009877720339013889,0.00090181559575513602,2.1873101702021473e-09,1.4281398598924547e-05,0.0014150130075291398,1.2097434519660692e-11
7.945676455467986e-09,0.35584805830126454,1.9995543271359598e-09,1.1402282553096583e-11,1.0376281012873361e-11,9.4915343433392552e-16,1.0498693476449125e-12,0.0,0.0,8.2547774256354144e-06,1.4476623509416479e-08,154.0,0.0,0.98852235130385235,1.0,18.999026582265767,0.000596165745135622,1.754018189334873e-07,0.0032205098695711745,0.0041638524461989927,0.0010407744635582571,0.00095010263861467913,2.3040178772714473e-09,1.5043513419064949e-05,0.0014910223010675906,1.274518262323694e-11
8.352758280384083e-09,0.355847958707308,2.0608556938740941e-09,1.2432951172290429e-11,1.1258994011847919e-11,1.139868757631085e-15,1.2035742960902052e-12,0.0,0.0,9.1152855521137098e-06,1.7651750150536761e-08,154.0,0.0,0.98794130060411101,1.0,18.998976740182066,0.00062629668682159551,1.7530655786058516e-07,0.0033828513441646192,0.0043745166701172856,0.0010937422359217576,0.00099831975190003476,2.4205807310443565e-09,1.5804682335159501e-05,0.0015669902840976678,1.3391992654270863e-11
8.75984010530018e-09,0.35584785925754203,2.1194198010573722e-09,1.3494060033179616e-11,1.216037463433249e-11,1.3561443075662272e-15,1.370085477973485e-12,0.0,0.0,1.0017712492697756e-05,2.132027691180116e-08,154.0,0.0,0.98736093239923961,1.0,18.99892692660065,0.00065638778216326344,1.7521141272015787e-07,0.0035449579501214707,0.0045849199072485296,0.0011466753898737635,0.0010464668973893727,2.5369986279912123e-09,1.6564904671129522e-05,0.0016429170068433471,1.4037864100034524e-11
9.166921930216278e-09,0.35584775995205836,2.1753782586098718e-09,1.458425585803075e-11,1.3078925680438531e-11,1.5997941303879071e-15,1.5496770496033829e-12,0.0,0.0,1.0961943538335588e-05,2.5530273715148037e-08,154.0,0.0,0.98678124690787106,1.0,18.99887714162756,0.00068643908121534343,1.7511638355665584e-07,0.0037068295564963178,0.0047950619701306344,0.0011995739643054068,0.0010945440363363025,2.6532714657957466e-09,1.7324179758819699e-05,0.0017188025195479381,1.4682796440763154e-11
9.574003755132375e-09,0.35584766079092744,2.2288563203753678e-09,1.570225054847558e-11,1.4013245541688717e-11,1.8726432938162935e-15,1.7426030664779243e-12,0.0,0.0,1.1947861848714018e-05,3.0331933644370625e-08,154.0,0.0,0.98620224434636916,1.0,18.998827385368347,0.00071645063400292122,1.7502147041413003e-07,0.0038684660319135301,0.0050049426734833863,0.001252437998116956,0.0011425511305056487,2.7693991433488418e-09,1.8082506937957992e-05,0.0017946468724739091,1.5326789163549764e-11
9.981085580048472e-09,0.35584756177422133,2.2799731913710513e-09,1.6846818032508215e-11,1.4962024179810384e-11,2.1765250782478504e-15,1.9490987531095681e-12,0.0,0.0,1.2975348468002655e-05,3.577755721097387e-08,154.0,0.0,0.98562392492881612,1.0,18.998777657928262,0.00074642249052140274,1.7492667333622292e-07,0.0040298672447979496,0.0052145618342065488,0.0013052675302176928,0.0011904881419562826,2.8853815607485395e-09,1.8839885556155194e-05,0.0018704501159027148,1.5969841759431896e-11
9.999999999999999e-09,0.3558474629020343,2.2822927570206992e-09,1.6900625004149096e-11,1.5006438595839589e-11,2.1914293894228768e-15,1.9590268217894497e-12,0.0,0.0,1.3024097599636116e-05,3.6047128885208345e-08,154.0,0.0,0.98559707083362447,1.0,18.998775348122955,0.00074781412169858661,1.7492227156072831e-07,0.0040373607779021691,0.0052242950990668193,0.0013077213336230673,0.0011927137557499899,2.8907669691900738e-09,1.8875052897106469e-05,0.001873971196399221,1.5999697327899044e-11
1.038816740496457e-08,0.3558474629020343,2.3288423200779762e-09,1.8016791265080925e-11,1.5924039310604159e-11,2.513278467487433e-15,2.1693817218646199e-12,0.0,0.0,1.4044282340750266e-05,4.1921536468895292e-08,154.0,0.0,0.98504628886700374,1.0,18.998727959413248,0.00077635470073646412,1.7483199236617516e-07,0.0041910330643788254,0.0054239192713777399,0.0013580625995257916,0.0012383550320506863,3.0012186193060577e-09,1.9596314968943386e-05,0.0019462123001346193,1.6611953710105276e-11
1.0795249229880667e-08,0.355847364174444,2.3755716765028734e-09,1.9211059374762256e-11,1.6898152782403362e-11,2.8847459132191975e-15,2.4036531433980158e-12,0.0,0.0,1.5154540327968053e-05,4.8820338972500872e-08,154.0,0.0,0.98446933637041956,1.0,18.99867828992905,0.00080624731458400268,1.7473742754682499e-07,0.0043519633598040793,0.005633014806250441,0.0014108232449681914,0.0012861517623543558,3.1169102215362612e-09,2.0351794539715747e-05,0.0020219334754885232,1.7253124499988962e-11
1.1202331054796765e-08,0.35584726559151436,2.4202640167713592e-09,2.0428564948650585e-11,1.7883307138304902e-11,3.292771348543423e-15,2.6520988713754995e-12,0.0,0.0,1.6305997223376054e-05,5.6532491575859089e-08,154.0,0.0,0.98389306764623685,1.0,18.998628649580699,0.00083610038197008728,1.7464297892059279e-07,0.0045126579996454799,0.0058418482622521056,0.0014635495054804749,0.001333878295144607,3.2324562711532324e-09,2.1106323639696847e-05,0.0020976136923017818,1.7893353623050867e-11
1.1609412879712862e-08,0.35584716715333625,2.4630171349692303e-09,2.1668301448182934e-11,1.8878522351960132e-11,3.7391984272570383e-15,2.9148905240362827e-12,0.0,0.0,1.7498525769779768e-05,6.5118564090022432e-08,154.0,0.0,0.9833174828993031,1.0,18.998579038473835,0.00086591395277090791,1.7454864652948966e-07,0.0046731168532299196,0.0060504194649819466,0.0015162414200067418,0.0013815345920932197,3.3478566730849257e-09,2.1859901648035502e-05,0.0021732530009300351,1.8532640565135829e-11
1.201649470462896e-08,0.3558470688599982,2.5039241028409719e-09,2.2929310749592998e-11,1.9882892728262948e-11,4.2258689692383228e-15,3.1921865247346915e-12,0.0,0.0,1.8731996675617381e-05,7.4641152795878333e-08,154.0,0.0,0.98274258233212752,1.0,18.998529456714383,0.00089568807683272536,1.744544304151241e-07,0.0048333397903389209,0.0062587282422087607,0.0015688990274994833,0.0014291206145809008,3.4631113334624122e-09,2.2612527951738947e-05,0.0022488514517470205,1.9170984808183973e-11
1.2423576529545057e-08,0.35584697071155946,2.5430734979020208e-09,2.4210680803302853e-11,2.0895583961015363e-11,4.7546215941690688e-15,3.4841331033996628e-12,0.0,0.0,2.0006278631681781e-05,8.5164863800216749e-08,154.0,0.0,0.9821683661448698,1.0,18.998479904407311,0.00092542280397182083,1.7436033061867658e-07,0.0049933266799688644,0.0064667744238690759,0.0016215223669194556,0.0014766363249514147,3.5782201596037726e-09,2.3364201945568041e-05,0.0023244090951443992,1.9808385847054627e-11
1.3237740179377253e-08,0.3558467748497223,2.6164326744610421e-09,2.683107235104216e-11,2.2942932448149731e-11,5.9457049669074699e-15,4.1125076110921455e-12,0.0,0.0,2.2676740470957666e-05,1.0948402511867628e-07,154.0,0.0,0.98102198769893045,1.0,18.998380888572097,0.0009847742665967617,1.7417248014217837e-07,0.0053125917956751943,0.0068820783310607012,0.0017266663974246808,0.0015714566567935925,3.8079999445112977e-09,2.4864690622205814e-05,0.002475402161335509,2.1080356265912025e-11
1.397048746422623e-08,0.355846599070446,2.6772490725908796e-09,2.9250775785383258e-11,2.4806999635798896e-11,7.1799414006528157e-15,4.7294002969362658e-12,0.0,0.0,2.5218371912838926e-05,1.3548379063721921e-07,154.0,0.0,0.97999258963638425,1.0,18.998291876104133,0.0010380563446247952,1.7400381292519991e-07,0.0055991218109463694,0.0072549521089217781,0.0018211792190895441,0.0016565541066530653,4.0143020927397596e-09,2.6211867620807583e-05,0.0026111568654221423,2.2221898768860259e-11
1.4703234749075208e-08,0.35584642376187503,2.7335649404591976e-09,3.1724145423509898e-11,2.6688033503024385e-11,8.5788612399090709e-15,5.3955760175841708e-12,0.0,0.0,2.7890098615593345e-05,1.6582201802185554e-07,154.0,0.0,0.97896541196901354,1.0,18.998202960699381,0.0010912115499903251,1.7383552319957712e-07,0.005884885009760709,0.0076269725311603103,0.0019155816184805957,0.0017414231545382498,4.2201303516143895e-09,2.7555950081594106e-05,0.002746780137960334,2.3360377366112325e-11
1.5435982033924183e-08,0.35584624892452194,2.7857606437739587e-09,3.4247258463538456e-11,2.8583412782422824e-11,1.0152946952161964e-14,6.111566003848157e-12,0.0,0.0,3.0691084082902311e-05,2.0094591897989038e-07,154.0,0.0,0.9779404557776189,1.0,18.998114142971637,0.0011442401721310669,1.736676111901922e-07,0.0061698806381107517,0.0079981386840525907,0.0020098738230989437,0.0018260635791799943,4.4254842239970634e-09,2.8896934758075142e-05,0.0028822722734582911,2.4495789089445778e-11
1.616872931877316e-08,0.3558460745587823,2.8341841167192519e-09,3.6816524468610915e-11,3.0491077263170786e-11,1.1912587191145339e-14,6.8778418207272013e-12,0.0,0.0,3.3620472019885723e-05,2.4132242907372931e-07,154.0,0.0,0.97691772211737082,1.0,18.998025423532052,0.0011971425001658545,1.7350007711741764e-07,0.0064541079423828399,0.0083684496764509578,0.0021040560605221645,0.0019104751619556444,4.6303632252118669e-09,3.0234818485164643e-05,0.0030176335665977236,2.5628131006140016e-11
1.6901476603622138e-08,0.35584590066511,2.879153632456521e-09,3.9428656945218323e-11,3.2409492784979026e-11,1.3868070972547781e-14,7.6948291535174859e-12,0.0,0.0,3.6677386671864925e-05,2.8743787119824371e-07,154.0,0.0,0.97589721201757662,1.0,18.997936802991671,0.0012499188228936263,1.7333292119703531e-07,0.0067375661721852604,0.0087379046397393426,0.0021981285584018019,0.0019946576843480469,4.8347668830608367e-09,3.1569598179262066e-05,0.0031528643122302855,2.6757400184889851e-11
1.7634223888471115e-08,0.3558457272440037,2.9209603345842923e-09,4.2080647374996867e-11,3.4337619373815162e-11,1.6029584178557856e-14,8.5629208071819941e-12,0.0,0.0,3.986093316727744e-05,3.3979761509588068e-07,154.0,0.0,0.97487892648144181,1.0,18.99784828196232,0.0013025694287923939,1.7316614364019734e-07,0.0070202545815642196,0.0091065027277868332,0.0022920915444608566,0.0020786109270190794,5.0386947378899277e-09,3.2901270838643365e-05,0.0032879648053739962,2.7883593683376586e-11
1.8366971173320092e-08,0.3558455542958728,2.9598705539985193e-09,4.4769741449122977e-11,3.6274882179780302e-11,1.8407207767275237e-14,9.4824890013156467e-12,0.0,0.0,4.3170197864576349e-05,3.9892573309370182e-07,154.0,0.0,0.97386286648583198,1.0,18.997759861053048,0.0013550946060182048,1.7299974465342919e-07,0.00730217242567894,0.0094742431169021583,0.002385945246491238,0.0021623346734272984,5.2421463424213549e-09,3.4229833542436178e-05,0.0034229353412096211,2.9006708596798011e-11
1.909971845816907e-08,0.3558453818211437,2.996127922379854e-09,4.7493417389993451e-11,3.8221145056316996e-11,2.1010917528880919e-14,1.0453897000230153e-11,0.0,0.0,4.6604248702921392e-05,4.6536465214157194e-07,154.0,0.0,0.97284903298103254,1.0,18.997671540871664,0.00140749464240409,1.7283372443853776e-07,0.0075833189626999904,0.0098411250057864209,0.0024796898923512009,0.0022458287082254354,5.4451212617494975e-09,3.5555283450572124e-05,0.0035577762150770216,3.0126742036371574e-11
1.9832465743018047e-08,0.3558452098203173,3.0299553049870553e-09,5.0249366127433213e-11,4.0176686465426268e-11,2.3850584945234647e-14,1.1477510155452141e-11,0.0,0.0,5.0162135556352708e-05,5.3967480249669712e-07,154.0,0.0,0.97183742689050567,1.0,18.997583322027133,0.0014597698254590007,1.7266808319256016e-07,0.0078636934564534269,0.010207147615483223,0.0025733257099627626,0.0023290928149136518,5.6476190734657877e-09,3.6877617804534594e-05,0.0036924877224714758,3.1243691097852809e-11
2.0565213027867024e-08,0.35584503829381037,3.0615565694695499e-09,5.3035473157848029e-11,4.2142177476075173e-11,2.6935978901308229e-14,1.2553706417398357e-11,0.0,0.0,5.3842890591477691e-05,6.2243426309026984e-07,154.0,0.0,0.97082804911064868,1.0,18.997495205125791,0.0015119204423667306,1.7250282110778696e-07,0.0081432951729629287,0.010572310189330452,0.0026668529273090906,0.0024121267795977563,5.8496393674524979e-09,3.8196833926109894e-05,0.003827070159039951,3.2357552911951013e-11
2.1297960312716e-08,0.3558448672420194,3.0911182054075231e-09,5.584980193531197e-11,4.4118661651499446e-11,3.0276767996989347e-14,1.3682886365471024e-11,0.0,0.0,5.7645528628385208e-05,7.1423840374039737e-07,154.0,0.0,0.96982090051054692,1.0,18.997407190771604,0.0015639467799848292,1.7233793837166282e-07,0.0084221233810428241,0.010936611992910891,0.0027602717724318675,0.0024949303906995316,6.051181745841471e-09,3.9512929217102932e-05,0.0039615238205773619,3.3468324640443901e-11
2.203070759756498e-08,0.35584469666543933,3.1188108058828636e-09,5.8690578678531517e-11,4.6107536668361627e-11,3.3882523308860012e-14,1.4865482794197457e-11,0.0,0.0,6.1569047504419174e-05,8.1569952458283241e-07,154.0,0.0,0.96881598193172969,1.0,18.997319279569808,0.0016158491248435022,1.7217343516671528e-07,0.0087001773561836398,0.011300052313998976,0.0028535824734286365,0.0025775034353750716,6.2522458232209294e-09,4.0825901160576882e-05,0.0040958490030227768,3.4576003428129555e-11
2.2763454882413956e-08,0.35584452656450105,3.1447904222324443e-09,6.1556178479231233e-11,4.8110537513657966e-11,3.7762721456891964e-14,1.610196989209958e-11,0.0,0.0,6.5612428440918317e-05,9.2744649271865747e-07,154.0,0.0,0.9678132941879245,1.0,18.99723147212352,0.0016676277631444962,1.7200931167060578e-07,0.0089774563775190334,0.011662630462509468,0.002946785258450118,0.0026598457028536812,6.4528312263902469e-09,4.2135747319386464e-05,0.0042300460024556046,3.5680586447617397e-11
2.3496202167262933e-08,0.3558443569395733,3.169199802905793e-09,6.444511259981816e-11,5.0129721108870216e-11,4.1926747855698392e-14,1.7392872049123521e-11,0.0,0.0,6.9774636412784085e-05,1.0501243761118393e-06,154.0,0.0,0.96681283806480856,1.0,18.997143769032391,0.0017192829807599768,1.7184556805602528e-07,0.009253959726761787,0.012024345770446063,0.0030398803556975114,0.0027419569858111201,6.6529375942486927e-09,4.3442465335454219e-05,0.0043641151150917304,3.6782070917750428e-11
2.422894945211191e-08,0.35584418779113364,3.1921695268317576e-09,6.7356016853513986e-11,5.2167452218207598e-11,4.6383900038730381e-14,1.8738772326733786e-11,0.0,0.0,7.4054620520316329e-05,1.1843940752495777e-06,154.0,0.0,0.96581461431976079,1.0,18.99705617089699,0.00177081506323139,1.7168220449059313e-07,0.0095296866929515181,0.012385197591844699,0.0031328679934197602,0.0028238370759308667,6.8525645781136699e-09,4.4746052931672542e-05,0.0044980566372796339,3.7880454044059484e-11
2.4961696736960888e-08,0.35584401911963065,3.2138190404906023e-09,7.0287640972576247e-11,5.4226390515183446e-11,5.1143390969174893e-14,2.0140320620134347e-11,0.0,0.0,7.8451314363401506e-05,1.3309319526146697e-06,154.0,0.0,0.96481862368161797,1.0,18.996968678316634,0.0018222242957683129,1.7151922113694151e-07,0.0098046365705133608,0.012745185302718965,0.0032257483999108068,0.0029054857661550298,7.0517118414490916e-09,4.6046507910308537e-05,0.0046318708654964642,3.897573304895924e-11
2.5694444021809865e-08,0.3558438509254106,3.234257606778188e-09,7.3238838881582923e-11,5.6309478697471177e-11,5.6214352271808399e-14,2.1598241537999758e-11,0.0,0.0,8.2963636418135095e-05,1.490429459816659e-06,154.0,0.0,0.96382486685042246,1.0,18.996881291886147,0.0018735109632472902,1.7135661815261517e-07,0.010078808656424073,0.01310430830100682,0.0033185218035068171,0.0029869028538316808,7.2503790596361599e-09,4.7343828151549274e-05,0.004765558096344079,4.0067905213969862e-11
2.6427191306658842e-08,0.3558436832089219,3.2535851729885534e-09,7.6208559800556825e-11,5.8419931550341972e-11,6.1605837337799088e-14,2.3113342022802964e-11,0.0,0.0,8.759049041517774e-05,1.6635927629847788e-06,154.0,0.0,0.96283334449717539,1.0,18.996794012200603,0.0019246753502106639,1.7119439568992368e-07,0.010352202255206916,0.01346256600651068,0.0034111884325833774,0.0030680881360328005,7.4485659204338046e-09,4.8638011616235383e-05,0.0048991186265450555,4.1156967816906471e-11
2.715993859150782e-08,0.3558435159706307,3.2718931647650715e-09,7.9195840107639964e-11,6.056122586612925e-11,6.732682426468985e-14,2.4686518732847185e-11,0.0,0.0,9.2330765719792415e-05,1.8511423666155722e-06,154.0,0.0,0.96184405726359312,1.0,18.996706839854742,0.0019757177408653839,1.7103255389606775e-07,0.010624816678686276,0.013819957860839118,0.0035037485155526822,0.0031490414101112744,7.6462721237102192e-09,4.9929056344335192e-05,0.005032552752938655,4.2242918139351866e-11
2.7892685876356797e-08,0.35584334921087024,3.2892652123965975e-09,8.2199795895865105e-11,6.2737091134214903e-11,7.3386218601991927e-14,2.6318765205077067e-11,0.0,0.0,9.7183337713939693e-05,2.0538127354814432e-06,154.0,0.0,0.96085700576185595,1.0,18.996619775438223,0.0020266384190818125,1.7087109291305359e-07,0.010896651241555604,0.01417648332735183,0.0035962022808606765,0.0032297624784487079,7.8434973810296558e-09,5.1216960452363826e-05,0.0051658607724767731,4.3325753530349045e-11
2.8625433161205774e-08,0.3558431829300482,3.3057778152863278e-09,8.5219616164180736e-11,6.4951500923216378e-11,7.9792855880287654e-14,2.8011178816318381e-11,0.0,0.0,0.00010214706817966632,2.272351915217813e-06,154.0,0.0,0.95987219057436124,1.0,18.996532819539741,0.0020774376683925077,1.707100128774812e-07,0.011167705265836035,0.014532141891096698,0.0036885499569841991,0.0033102511443123227,8.0402414162817322e-09,5.2501722137080057e-05,0.0052990429822198301,4.4405471350819513e-11
2.935818044605475e-08,0.35584301712864436,3.3215009498665626e-09,8.8254556588629348e-11,6.7208664885056938e-11,8.6555503909556719e-14,2.9764967558498954e-11,0.0,0.0,0.00010722080568344527,2.5075211520565663e-06,154.0,0.0,0.9588896122534829,1.0,18.996445972748624,0.0021281157719910105,1.7054931392071544e-07,0.011437978082759983,0.014886933058747463,0.0037807917724280806,0.0033905072102835402,8.2365039654712531e-09,5.3783339674386528e-05,0.0054320996793326484,4.548206895248396e-11
3.0090927730903725e-08,0.35584285180698977,3.3364986257465108e-09,9.1303933824555554e-11,6.9513021318043675e-11,9.3682864839318191e-14,3.1581456641085541e-11,0.0,0.0,0.00011240338596215448,2.7600945110671779e-06,154.0,0.0,0.95790927132132286,1.0,18.996359235648981,0.0021786730127305986,1.7038899616883605e-07,0.011707469027229047,0.015240856358547022,0.0038729279557222357,0.0034705304841161104,8.4322847760359825e-09,5.5061811415124524e-05,0.0055650311610802878,4.6555543756450425e-11
3.08236750157527e-08,0.3558426869654446,3.350829394478133e-09,9.4367120294803549e-11,7.1869230231094658e-11,1.0118357697832224e-13,3.3462094933145344e-11,0.0,0.0,0.00011769363231003314,3.0308584933859689e-06,154.0,0.0,0.95693116826946634,1.0,18.996272608822391,0.0022291096731230494,1.7022905974233744e-07,0.01197617744088645,0.015593911340241653,0.0039649587354187166,0.003550320775980702,8.6275836076588843e-09,5.6337135789773136e-05,0.0056978377248238423,4.7625893216247367e-11
3.1556422300601673e-08,0.3558425226044912,3.364546814980684e-09,9.7443539422451849e-11,7.4282166856011654e-11,1.0906621637504117e-13,3.5408461256389937e-11,0.0,0.0,0.00012309035596584143,3.3206116532936166e-06,154.0,0.0,0.95595530355874303,1.0,18.996186092851818,0.0022794260353373743,1.7006950475634464e-07,0.01224410267627875,0.015946097575014435,0.0040568843400887603,0.0036298778946146711,8.822400232206128e-09,5.7609311308342105e-05,0.0058305196680162085,4.8693114766173641e-11
3.228916958545065e-08,0.3558423587244714,3.3776998793306156e-09,1.0053266127006681e-10,7.6756915560293267e-11,1.173392981630629e-13,3.7422270538512612e-11,0.0,0.0,0.00012859235650114514,3.6301642143355038e-06,154.0,0.0,0.95498167761898756,1.0,18.996099688315407,0.002329622381198554,1.6991033132062913e-07,0.012511244090986969,0.016297414655426837,0.0041487049983197927,0.0037092016535052209,9.0167344326727594e-09,5.8878336553957549e-05,0.0059630772881978222,4.9757205904249244e-11
3.302191687029962e-08,0.3558421953256947,3.3903334022947025e-09,1.0363399855077521e-10,7.9298764117016508e-11,1.260112776779434e-13,3.9505379835479259e-11,0.0,0.0,0.00013419842220939449,3.9603376846276911e-06,154.0,0.0,0.95401029084879296,1.0,18.996013395787021,0.002379698992186252,1.6975153953919176e-07,0.012777601048531465,0.016647862195350457,0.0042404209387124289,0.0037882918703016637,9.2105860041677041e-09,6.0144210188434256e-05,0.0060955108829923504,5.0818164184325715e-11
3.3754664155148595e-08,0.3558420324086321,3.4024883776905933e-09,1.0674710297950944e-10,8.191319829189847e-11,1.3509055135408731e-13,4.1659794230987122e-11,0.0,0.0,0.00013990733049449637,4.3119644726690225e-06,154.0,0.0,0.95304114361527936,1.0,18.995927215842205,0.0024296561494335225,1.6959312951051461e-07,0.01304317292459295,0.016997439829895725,0.0043320323898774415,0.0038671483609043467,9.4039547541343288e-09,6.1406930953988962e-05,0.0062278207501023659,5.1875987136789142e-11
3.448741143999757e-08,0.3558418699736464,3.4142023043976941e-09,1.0987156193549276e-10,8.4605896712465126e-11,1.4458545741193248e-13,4.3887672619311705e-11,0.0,0.0,0.00014571784825985343,4.6858875028647436e-06,154.0,0.0,0.95207423625386056,1.0,18.995841149052676,0.0024794941337255056,1.6943510132768799e-07,0.013307959101817949,0.017346147215352058,0.0044235395804327069,0.0039457709449696168,9.5968405008074477e-09,6.2666497663985501e-05,0.0063600071873049797,5.2930672342415905e-11
3.522015872484654e-08,0.35584170802099996,3.425509484598148e-09,1.1300699540946129e-10,8.7382725987361349e-11,1.545042763468855e-13,4.6191333377137482e-11,0.0,0.0,0.00015162873229812088,5.0829598303445057e-06,154.0,0.0,0.95110956906800337,1.0,18.995755195984117,0.00252921322549811,1.6927745507784214e-07,0.013571958967994331,0.017693984029117205,0.0045149427390001285,0.0040241594480500166,9.7892430743208336e-09,6.3922909208985351e-05,0.0064920704924474352,5.3982217461076597e-11
3.66856532945445e-08,0.35584138556441736,3.4470263868826972e-09,1.1930941300736159e-10,9.3213156144130929e-11,1.7564648717110726e-13,5.1036105969087317e-11,0.0,0.0,0.00016374657814010476,5.9500129489030995e-06,154.0,0.0,0.9491869562757651,1.0,18.99558363327553,0.0026282958514746587,1.6896330869746308e-07,0.014097597378642268,0.018387044756253596,0.004697437874660532,0.0041802335101943852,1.0172598083038053e-08,6.642626276181795e-05,0.0067558288982648316,5.607587803307357e-11
3.800459840727266e-08,0.3558410970068471,3.4652883434160535e-09,1.2501588352581647e-10,9.8810812691304561e-11,1.9620615333596663e-13,5.568229487815211e-11,0.0,0.0,0.0001749832269224521,6.8182830459209787e-06,154.0,0.0,0.94746426854542087,1.0,18.995429621414075,0.0027170664085728246,1.6868188392388073e-07,0.014567976837103458,0.019007819248792503,0.0048613300008638737,0.0043198978815726617,1.051596367560395e-08,6.8668480739814941e-05,0.0069927933411368902,5.7949410275717108e-11
3.932354352000082e-08,0.35584081001750845,3.4826463007716282e-09,1.3075322094973994e-10,1.04780408738978e-10,2.1826545064852776e-13,6.0617941286777974e-11,0.0,0.0,0.00018652530702119481,7.7752460297358579e-06,154.0,0.0,0.94574884221925426,1.0,18.995275986721897,0.0028054560991440732,1.6840169770691304e-07,0.01503579958394043,0.019625769029166809,0.0050248886188087273,0.0044588011972104174,1.0857761678948395e-08,7.0900462214882053e-05,0.0072293634709879899,5.9812733311436324e-11
4.064248863272898e-08,0.3558405245987102,3.4992157427422248e-09,1.3652007085079162e-10,1.1116238068327139e-10,2.4187058622557029e-13,6.5863043562381291e-11,0.0,0.0,0.00019836525360961762,8.8261926982224841e-06,154.0,0.0,0.94404067788218793,1.0,18.99512273241773,0.0028934665458854392,1.6812275034526624e-07,0.015501062411861681,0.020240892969748538,0.0051881150615504046,0.00459694251608447,1.1197991523499779e-08,7.3122203465940787e-05,0.0074655410268077297,6.1665834516830128e-11
4.196143374545714e-08,0.3558402407519906,3.5150950373801542e-09,1.4231525295975694e-10,1.1799880779620014e-10,2.6706714550108825e-13,7.1439692880454525e-11,0.0,0.0,0.00021049542659457867,9.9764897051770379e-06,154.0,0.0,0.94233977576609651,1.0,18.994969861673013,0.0029810993677190528,1.678450420752022e-07,0.015963762207712055,0.020853190158702652,0.00535101066193367,0.0047343209431473382,1.153665275464921e-08,7.5333701524991112e-05,0.0077013277479599665,6.350870188526706e-11
