Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137)
3.5408232289453266e-07,0.46410390472512386,2.2272813778663677e-08,2.1385028246581859e-09,3.6098772917828442e-06,3.8933414595363124e-11,9.4824994433935654e-06,0.0,0.0,0.00072094610725489429,0.00058205578829730791,154.0,0.0,0.93090238383207136,1.0,18.987329312736012,0.0051578914012824512,9.9707397567597888e-09,0.010082357167218793,0.01893935807496144,0.0024640873638659224,0.0055214882690791103,1.2628019757466749e-08,8.3864575858062673e-05,0.0028350903442117621,1.1107126212905933e-10,0.010729321015297402,2.7988424390202692e-06,0.0016864187442987167,0.0016310641264472648,8.8067259657142347e-07,1.2256124267377758e-07,5.8868283733578268e-07,0.0058384344396482154,4.2168016216938274e-06,1.114046807716364e-05,1.1517521984860182e-05,0.0057429117830218174,6.687181269896477e-08,1.0968940195772762e-12,2.9616865306128374e-12,3.9090762452135447e-11,3.549512750972414e-07,6.7994297120764903e-06,2.670417077482544e-06,5.4904812005128215e-07,8.4126297069155786e-07,1.2002048097421708e-06,1.7866446898872021e-13,8.0796654416242504e-07,1.356790501096986e-07,1.0374085018723392e-07,5.4939172295366234e-08
3.59507066148585e-07,0.46410347223653736,2.2433253797850298e-08,2.1927910815948175e-09,3.7379043396396869e-06,4.06027060235078e-11,1.0025138842027125e-05,0.0,0.0,0.00072888790422828004,0.00060584002902076589,154.0,0.0,0.92989433803935373,1.0,18.987095545414117,0.0052220110327016664,9.9609070362541938e-09,0.010114686876681401,0.01906972126132709,0.0025003420388423525,0.0055391357735001239,1.2714796112712171e-08,8.4440876686586456e-05,0.0028771037708791264,1.114262625380867e-10,0.010999437815765092,2.8078567252224362e-06,0.0017264161220826835,0.0016676242165901333,9.0040252822726016e-07,1.2439068510813195e-07,6.0187128655413894e-07,0.0060295195016876512,4.4358573541942825e-06,1.1863457742822019e-05,1.2272207326251426e-05,0.005925754041488456,6.9063278892691124e-08,1.1044316589915861e-12,3.0585552114652947e-12,4.0335916038135716e-11,3.6646164509890491e-07,7.1249979092614303e-06,2.7984240391413912e-06,5.76334372489034e-07,8.8391119312604779e-07,1.2902705209088809e-06,1.8754362518388211e-13,8.642389956353264e-07,1.4658683123339824e-07,1.0527808667012972e-07,5.8789736540733261e-08
3.6493180940263735e-07,0.46410303880891257,2.2589572239385922e-08,2.2473358813042484e-09,3.8673546228318087e-06,4.2303865084123254e-11,1.0587174668722818e-05,0.0,0.0,0.00073659306241395986,0.00063001301618467558,154.0,0.0,0.92888826770662547,1.0,18.986861198224574,0.0052857312287404173,9.9510942699176012e-09,0.010144910257005023,0.019196542699919369,0.0025365532515657899,0.0055556288278143188,1.2799208680735182e-08,8.5001479103795626e-05,0.0029190758944859971,1.1175803981857686e-10,0.011271089113460489,2.816284858318835e-06,0.0017665379039979853,0.0017041650482314918,9.2012158640867481e-07,1.262183282742734e-07,6.1505246791744626e-07,0.0062226844156054555,4.6609702714597019e-06,1.2618163998602909e-05,1.3060643065897458e-05,0.0061101634449819905,7.1278656392891199e-08,1.1117639734069594e-12,3.1564759074158797e-12,4.1591760352812704e-11,3.780772359783556e-07,7.4590505182794791e-06,2.9297708864325026e-06,6.0437035010519006e-07,9.2776275251926002e-07,1.3851280125952353e-06,1.9666674772673691e-13,9.2328275940390676e-07,1.5812704024779831e-07,1.0681347973862383e-07,6.2830738155301047e-08
3.703565526566897e-07,0.46410260448597795,2.2741873211614081e-08,2.3021251894599781e-09,3.9981769580348797e-06,4.40363776984697e-11,1.116881613941663e-05,0.0,0.0,0.00074406576696597827,0.00065456514315251943,154.0,0.0,0.92788416393396911,1.0,18.986626302419271,0.0053490540682486244,9.9413013633780901e-09,0.010173102109573427,0.019319902658249871,0.0025727210841205734,0.0055710084672701676,1.2881311071334623e-08,8.5546739147171011e-05,0.0029610067936415344,1.1206741944257427e-10,0.011544221851006158,2.824147639515621e-06,0.0018067758760782287,0.0017406758221477582,9.3982394051349817e-07,1.2804417559873594e-07,6.2822248394835641e-07,0.0064178679702834186,4.8920930562424246e-06,1.3405209995634691e-05,1.3883540312425695e-05,0.0062960724720965847,7.3517242181809243e-08,1.1188956195765201e-12,3.2554175462135942e-12,4.2857835579247647e-11,3.8979379776214861e-07,7.8015670153666648e-06,3.064449563089155e-06,6.331550774128425e-07,9.7281671707726698e-07,1.4849165578677888e-06,2.060335191866232e-13,9.8517236397316539e-07,1.7032077740329088e-07,1.0834703287800457e-07,6.706701445630529e-08
3.7578129591074203e-07,0.4641021693110446,2.2890259043877152e-08,2.3571473377803092e-09,4.1303210840225056e-06,4.5799725853616745e-11,1.1770263724124733e-05,0.0,0.0,0.00075131036962953026,0.00067948680979513685,154.0,0.0,0.92688201767512934,1.0,18.986390888602816,0.0054119816193787815,9.9315282212450928e-09,0.010199335499613866,0.019439880405076229,0.0026088456182297519,0.0055853147732791361,1.2961156227171361e-08,8.6077008422204973e-05,0.0030028965466928825,1.1235520769672432e-10,0.011818784270571019,2.8314653881600445e-06,0.0018471221177086745,0.0017771460955783073,9.5950395276897613e-07,1.2986823049675885e-07,6.4137756606629012e-07,0.0066150097780026743,5.1291725839911405e-06,1.4225205086826092e-05,1.4741598053431e-05,0.0064834150442975745,7.5778342655612437e-08,1.1258311962591934e-12,3.355349474966842e-12,4.4133691711040408e-11,4.0160716586527729e-07,8.1525225486231811e-06,3.2024503049115908e-06,6.6268716388720279e-07,1.0190714622511655e-06,1.589774909979338e-06,2.1564348707633981e-13,1.0499821144970805e-06,1.8318916303603982e-07,1.0987874955837349e-07,7.1503346792710818e-08
3.812060391647944e-07,0.4641017333269448,2.3034830235565322e-08,2.4123910178465546e-09,4.2637377009057428e-06,4.7593388898487535e-11,1.2391709296193496e-05,0.0,0.0,0.00075833136428596153,0.00070476844182720626,154.0,0.0,0.92588181978385153,1.0,18.986154986719789,0.0054745159396249457,9.9217747513026817e-09,0.010223681733698047,0.019556554147454882,0.0026449269352503001,0.0055985868611518157,1.3038796383275225e-08,8.6592633822854011e-05,0.0030447452317212431,1.1262219143065557e-10,0.012094725893732183,2.8382579353922033e-06,0.0018875689947038493,0.0018135657768162644,9.7915617529656131e-07,1.3169049637208319e-07,6.5451407263198849e-07,0.006814050322751568,5.37215014801324e-06,1.5078744361395332e-05,1.5635502650701486e-05,0.0066721265561353795,7.8061274182766788e-08,1.1325752405954961e-12,3.4562414846340198e-12,4.5418888759040305e-11,4.1351326331835948e-07,8.5118881305488152e-06,3.3437617156665732e-06,6.9296482107083487e-07,1.0665246983112881e-06,1.6998412009760519e-06,2.2549606941830458e-13,1.1177860491647261e-06,1.9675331943707195e-07,1.1140863323440687e-07,7.6144456753269136e-08
3.866307824188467e-07,0.46410129657597554,2.3175685413891685e-08,2.4678452746646714e-09,4.3983785034837242e-06,4.9416844751550006e-11,1.3033336290003172e-05,0.0,0.0,0.00076513336407938554,0.00073040050864015482,154.0,0.0,0.92488356105582714,1.0,18.985918626044665,0.0055366590758657028,9.9120408558571405e-09,0.010246210343619213,0.019670000974951689,0.0026809651161700749,0.0056108628713549599,1.3114283024444701e-08,8.7093957274515652e-05,0.003086552926539443,1.1286913788392941e-10,0.012371997500613055,2.8445446195841268e-06,0.0019281091523074968,0.0018499251195797952,9.98775347027365e-07,1.3351097661681628e-07,6.676284868728131e-07,0.0070149310028927913,5.6209616886099442e-06,1.5966408213406619e-05,1.6565927368225484e-05,0.0068621438992022086,8.0365363597362798e-08,1.1391322247677671e-12,3.558063831529717e-12,4.6712996915311482e-11,4.2550810258943721e-07,8.8796308282135532e-06,3.4883708420581139e-06,7.2398587956528268e-07,1.1151734978156898e-06,1.8152528453247484e-06,2.3559056027381042e-13,1.1886578976428413e-06,2.1103435331753308e-07,1.1293668734519403e-07,8.0995002638563341e-08
3.9205552567289906e-07,0.46410085909984705,2.331292129974429e-08,2.5234995000071419e-09,4.5341962091198143e-06,5.1269571022623563e-11,1.3695319865992121e-05,0.0,0.0,0.00077172108008167312,0.00075637353968262169,154.0,0.0,0.92388723226651415,1.0,18.985681835174123,0.0055984130644107424,9.9023264365628056e-09,0.010266989076163123,0.019780296810576255,0.0027169602416063296,0.0056221799640136577,1.3187666855968265e-08,8.7581315527065915e-05,0.0031283197086908166,1.1309679457868245e-10,0.012650551108400066,2.8503442834221043e-06,0.0019687355081393354,0.0018862147171920221,1.0183563905792376e-06,1.3532967461135722e-07,6.8071741479981781e-07,0.0072175941685105162,5.8755380252457345e-06,1.6888761943760024e-05,1.7533531932519265e-05,0.0070534054802877119,8.2689948631426208e-08,1.1455065532323602e-12,3.6607872562773232e-12,4.8015596677622865e-11,4.3758778702888516e-07,9.2557139506804582e-06,3.6362632476012354e-06,7.557478058648522e-07,1.1650143228945341e-06,1.9361464485224316e-06,2.459261352208382e-13,1.2626710415541305e-06,2.2605333888467223e-07,1.1446291531414535e-07,8.6059576192531146e-08
3.974802689269514e-07,0.46410042093963966,2.3446632680994495e-08,2.5793434255695719e-09,4.671144580541185e-06,5.3151046051521269e-11,1.4377827081940897e-05,0.0,0.0,0.00077809930144775313,0.00078267813944314104,154.0,0.0,0.92289282420508489,1.0,18.98544464202169,0.0056597799310506239,9.8926314015679916e-09,0.010286083888343468,0.019887516368072195,0.002752912391805635,0.0056325743163604626,1.3258997778327674e-08,8.8055039967454567e-05,0.0031700456554492819,1.1330588926166763e-10,0.012930339949333715,2.8556752725024609e-06,0.0020094412451111643,0.0019224254965962747,1.0378944090189701e-06,1.371465937243766e-07,6.937775830546795e-07,0.0074219831537516399,6.1358050908683759e-06,1.7846355395018551e-05,1.8538962124751286e-05,0.0072458512341715998,8.5034378289463505e-08,1.1517025603015893e-12,3.7643830002279144e-12,4.932627893746975e-11,4.49748511964959e-07,9.6400972333033054e-06,3.7874230852881591e-06,7.8824771899316393e-07,1.2160430522796634e-06,2.0626577206340195e-06,2.5650185676768746e-13,1.3398984769646188e-06,2.4183130153976274e-07,1.1598732054896248e-07,9.1342699588173477e-08
4.0290501218100375e-07,0.46409998213576625,2.3576912392669206e-08,2.6353671159742201e-09,4.8091784439429597e-06,5.5060749866447116e-11,1.508101706952524e-05,0.0,0.0,0.00078427287700940772,0.000809305001092351,154.0,0.0,0.92190032770475205,1.0,18.985207073814443,0.0057207616911093594,9.8829556537491595e-09,0.010303558947605566,0.019991733115182396,0.0027888216466450716,0.0056420811229302746,1.3328324855335085e-08,8.8515456442511245e-05,0.0032117308438204795,1.1349712991075132e-10,0.013211318448263535,2.8605554353234857e-06,0.0020502198043330249,0.001958548712231608,1.057384682495428e-06,1.3896173731284487e-07,7.0680583664249265e-07,0.0076280423044691034,6.4016841675506187e-06,1.8839722618402585e-05,1.9582849404083229e-05,0.0074394226314742759,8.7398013168690099e-08,1.1577245078681145e-12,3.868822819310996e-12,5.0644645034244959e-11,4.6198656547649108e-07,1.0032737018600944e-05,3.9418331689163873e-06,8.214824069070733e-07,1.2682550080158715e-06,2.1949213946894152e-06,2.673166796910064e-13,1.4204127788485029e-06,2.5838920220607067e-07,1.1750990644166517e-07,9.6848822661475953e-08
4.083297554350561e-07,0.4640995427279369,2.3703851303424911e-08,2.6915609616505048e-09,4.9482537027627257e-06,5.6998165065221993e-11,1.5805041215213187e-05,0.0,0.0,0.00079024669825300054,0.0008362449188437926,154.0,0.0,0.92090973366971729,1.0,18.984969157091552,0.0057813603494994642,9.8732990945874788e-09,0.010319476636562316,0.020093019242467751,0.0028246880856345326,0.0056507345982698028,1.3395696296688795e-08,8.8962885132940419e-05,0.0032533753505438381,1.1367120479501677e-10,0.013493442199850384,2.8650021245463246e-06,0.0020910648780284101,0.0019945759397915108,1.076822664894592e-06,1.4077510872210412e-07,7.1979913669845163e-07,0.0078357170014682793,6.6730921226777624e-06,1.9869381572232746e-05,2.0665810561597157e-05,0.0076340626819695143,8.9780225728849414e-08,1.1635765836750733e-12,3.9740789958290098e-12,5.1970306778526875e-11,4.7429832886816592e-07,1.0433586433465395e-05,4.0994750429516095e-06,8.5544834263647032e-07,1.3216449817972085e-06,2.3330711498549358e-06,2.7836945628777934e-13,1.5042860674947667e-06,2.7574792229211943e-07,1.1903067636866791e-07,1.0258232038699902e-07
4.1375449868910844e-07,0.4640991027551317,2.3827538307791552e-08,2.747915671620394e-09,5.0883273474731927e-06,5.8962777622527912e-11,1.6550043344648213e-05,0.0,0.0,0.000796025683624299,0.00086348879909368785,154.0,0.0,0.91992103309897089,1.0,18.984730917704681,0.0058415779007791784,9.8636616356863165e-09,0.010333897561911875,0.020191445637345665,0.0028605117879200253,0.0056585679818787317,1.3461159446394762e-08,8.9397640444266587e-05,0.003294979252095446,1.1382878256549508e-10,0.013776667945493787,2.8690321994073428e-06,0.0021319704024758382,0.0020304990698875917,1.0962039804258003e-06,1.4258671128597711e-07,7.3275455822371983e-07,0.0080449536796469712,6.9499416449584042e-06,2.0935833851060396e-05,2.1788447404133891e-05,0.0078297159337429485,9.2180400514713643e-08,1.1692628999188562e-12,4.080124348223663e-12,5.3302886447190827e-11,4.8668027687269133e-07,1.0842595562448268e-05,4.2603290508620456e-06,8.901417001326583e-07,1.3762072608781357e-06,2.4772395392834453e-06,2.896589415324554e-13,1.5915899768156419e-06,2.9392824929286846e-07,1.2054963369090137e-07,1.0854749058811172e-07
4.191792419431608e-07,0.46409866225557833,2.3948060323681994e-08,2.8044222662144275e-09,5.2293574617222311e-06,6.0954077626439893e-11,1.731615990972501e-05,0.0,0.0,0.00080161476410194131,0.00089102767040087009,154.0,0.0,0.9189342171071716,1.0,18.984492380819962,0.0059014163292115231,9.8540431835180845e-09,0.010346880567100715,0.020287081863013617,0.0028962928322878567,0.0056656135452176661,1.352476075899276e-08,8.982003089303347e-05,0.0033365426246916661,1.1397051239781321e-10,0.014060953550056238,2.8726620291847352e-06,0.0021729305509924977,0.0020663103016384716,1.1155244200813897e-06,1.4439654832690995e-07,7.4566928769820819e-07,0.0082556998433106574,7.2321414795891605e-06,2.2039564444689336e-05,2.2951346467330545e-05,0.0080263284685615013,9.4597934334226002e-08,1.1747874918321378e-12,4.186932238634525e-12,5.4642016752475765e-11,4.9912897760303885e-07,1.1259711616928865e-05,4.4243744018493404e-06,9.2555836980135833e-07,1.4319356535154473e-06,2.6275579225390464e-06,3.0118379813159752e-13,1.6823956245137651e-06,3.1295086302900459e-07,1.2206678175397315e-07,1.1474855187442731e-07
4.246039851972131e-07,0.4640982212667286,2.4065502294692568e-08,2.8610720697422652e-09,5.37130322513469e-06,6.2971559947563185e-11,1.8103520177623417e-05,0.0,0.0,0.00080701886998041199,0.00091885269236802506,154.0,0.0,0.91794927694281725,1.0,18.984253570921375,0.0059608776088249452,9.844443641056947e-09,0.010358482748339082,0.020379996141854956,0.002932031297169577,0.0056719026006050886,1.3586545791074553e-08,9.0230359046417511e-05,0.0033780655442933404,1.1409702418012887e-10,0.014346257978450992,2.8759074976122518e-06,0.0022139397269741934,0.0021020021362020808,1.1347799381726871e-06,1.4620462315614321e-07,7.5854062076361808e-07,0.00846790407793588,7.5195966619544668e-06,2.3181041526261542e-05,2.4155078757111128e-05,0.0082238478938018965,9.7032236395902049e-08,1.180154316788032e-12,4.2944765788525595e-12,5.5987340787613418e-11,5.1164109227677954e-07,1.1684879100034591e-05,4.5915892358825103e-06,9.6169397369947567e-07,1.4888235139026014e-06,2.7841564024800915e-06,3.1294260146900806e-13,1.7767735840624521e-06,3.3283632252233685e-07,1.2358212388836291e-07,1.2118964179867876e-07
4.3002872845126547e-07,0.4640977798252459,2.4179947196749036e-08,2.9178567031396437e-09,5.5141249130722506e-06,6.5014724844114153e-11,1.8912246421125494e-05,0.0,0.0,0.00081224291880288167,0.00094695516348521146,154.0,0.0,0.91696620400391382,1.0,18.984014511815449,0.0060199637034752734,9.8348629254707962e-09,0.010368759473701169,0.020470255343033188,0.0029677272606475798,0.0056774655117343724,1.3646559202415738e-08,9.0628921479739898e-05,0.0034195480866105244,1.1420892871382028e-10,0.014632541272154794,2.8787840081345786e-06,0.0022549925570044004,0.0021375673702687301,1.1539666488458291e-06,1.4801093907390792e-07,7.7136595992116983e-07,0.0086815160586421105,7.8122087492914926e-06,2.4360716268552815e-05,2.5400199518855959e-05,0.0084222233312655961,9.9482728408409387e-08,1.1853672537612367e-12,4.4027318347392439e-12,5.7338511951452278e-11,5.2421337473340656e-07,1.2118039967162089e-05,4.7619506870046551e-06,9.9854388037827495e-07,1.546863766563394e-06,2.9471637664776791e-06,3.2493384443572203e-13,1.874793858450698e-06,3.5360505350329512e-07,1.2509566340964797e-07,1.2787481522502951e-07
4.354534717053178e-07,0.4640973379669916,2.4291476048677698e-08,2.9747680766117931e-09,5.6577838936285461e-06,6.708307850627682e-11,1.9742454109598742e-05,0.0,0.0,0.00081729180438418452,0.0009753265279961237,154.0,0.0,0.91598498985133758,1.0,18.983775226637263,0.0060786765669087698,9.8253009492603081e-09,0.010377764404939689,0.020557924973999615,0.0030033808004612849,0.005682331705676464,1.3704844737950963e-08,9.1016008710958127e-05,0.0034609903271076805,1.1430681795466385e-10,0.014919764525701847,2.8813064899256723e-06,0.0022960838840438659,0.0021729990895310671,1.1730808224540261e-06,1.4981549936964232e-07,7.8414281208215501e-07,0.0088964865556218509,8.1098760497997294e-06,2.5579022687605697e-05,2.668724803345365e-05,0.0086214054031884969,1.0194884464475384e-07,1.1904301025844461e-12,4.5116730287297392e-12,5.8695193853689088e-11,5.3684267076438242e-07,1.2559133781978911e-05,4.9354349448859329e-06,1.0361032193583928e-06,1.606048930176898e-06,3.1167074318441616e-06,3.3715594214040072e-13,1.9765258556426544e-06,3.7527733654474016e-07,1.2660740361875383e-07,1.3480804290061233e-07
4.4087821495937016e-07,0.46409689572701535,2.4400167926309375e-08,3.0317983822916857e-09,5.8022426221234821e-06,6.917613354313948e-11,2.059425210007851e-05,0.0,0.0,0.00082217038686498189,0.0010039583818463253,154.0,0.0,0.91500562622007575,1.0,18.983535737857377,0.0061370181428260472,9.8157576176257404e-09,0.010385549521655489,0.020643069175531183,0.0030389919940137997,0.0056865296862512165,1.3761445225186612e-08,9.1391905191322037e-05,0.0035023923410092339,1.1439126529539171e-10,0.015207889863210743,2.8834894045847353e-06,0.0023372087607109755,0.0022082906621449933,1.1921188820534896e-06,1.5161830732222648e-07,7.968687862170144e-07,0.0091127674367697635,8.412493848720178e-06,2.6836377512809213e-05,2.8016747439420036e-05,0.0088213462157384001,1.0443003197426723e-07,1.1953465836940515e-12,4.6212757411182401e-12,6.0057060202936207e-11,5.4952591727452929e-07,1.3008097867863356e-05,5.1120173145575055e-06,1.074366895224383e-06,1.6663711408101872e-06,3.2929133953372439e-06,3.4960723649580555e-13,2.0820383657003822e-06,3.9787329581466283e-07,1.2811734780222789e-07,1.4199321022195751e-07
4.463029582134225e-07,0.4640964531395485,2.4506099979750718e-08,3.0889400869298469e-09,5.9474646333442022e-06,7.1293409415472676e-11,2.1467742827933326e-05,0.0,0.0,0.00082688348373890011,0.0010328424777714378,154.0,0.0,0.91402810502852194,1.0,18.983296067289739,0.0061949903649466641,9.8062328545333675e-09,0.010392165147635277,0.02072575072004355,0.0030745609183789667,0.0056900870485103849,1.3816402587576527e-08,9.1756889320105628e-05,0.0035437542033054121,1.144628258440012e-10,0.015496880414991728,2.8853467534158007e-06,0.0023783624426619073,0.0022434357321950036,1.2110773999365194e-06,1.5341936620023105e-07,8.0954159107633676e-07,0.0093303116677381625,8.7199546309523423e-06,2.8133180082521831e-05,2.9389204580252129e-05,0.0090219993402730608,1.0692574986515525e-07,1.2001203383142197e-12,4.7315161102971326e-12,6.1423794679852403e-11,5.622601412922658e-07,1.3464867454718039e-05,5.291672274316225e-06,1.1133296013293225e-06,1.727822174539565e-06,3.4759061866013437e-06,3.6228600067824426e-13,2.1913995395169349e-06,4.2141288843892883e-07,1.2962549923253072e-07,1.4943411618792107e-07
4.5172770146747484e-07,0.4640960102380027,2.4609347453479659e-08,3.1461859246307414e-09,6.0934145317606054e-06,7.3434432817546464e-11,2.2363022496648939e-05,0.0,0.0,0.00083143586179524459,0.0010619707295820566,154.0,0.0,0.91305241838598883,1.0,18.983056236100559,0.0062525951570741988,9.7967265806172959e-09,0.010397659979058933,0.02080603101297521,0.0031100876503087609,0.0056930304942175713,1.3869757830371941e-08,9.2111233413996898e-05,0.0035850759887583491,1.1452203673135777e-10,0.015786700294277114,2.8868920852274574e-06,0.0024195403820784817,0.0022784282131766585,1.2299530939831597e-06,1.5521867926217775e-07,8.2215903272489131e-07,0.0095490733096345627,9.0321482998221864e-06,2.9469812264327615e-05,3.0805109876176477e-05,0.0092233197926130262,1.0943547035953315e-07,1.2047549282267186e-12,4.8423708312980932e-12,6.2795090796421593e-11,5.7504245884513418e-07,1.3929375821092857e-05,5.4743735318132375e-06,1.1529858331023326e-06,1.7903934694449983e-06,3.6658088254104919e-06,3.7519044345807764e-13,2.3046768691059655e-06,4.4591589446395334e-07,1.3113186116834352e-07,1.571344725306775e-07
4.571524447215272e-07,0.4640955670549677,2.470998370894628e-08,3.2035288896494341e-09,6.2400579799325163e-06,7.5598738011112032e-11,2.3280181266307395e-05,0.0,0.0,0.00083583222992161235,0.0010913352157001541,154.0,0.0,0.91207855859860332,1.0,18.98281626481776,0.0063098344331616787,9.7872387032803801e-09,0.010402081114237476,0.020883970096877279,0.0031455722662409439,0.0056953858482754393,1.3921551040521801e-08,9.245520373475439e-05,0.0036263577719083707,1.1456941746133956e-10,0.016077314574113877,2.8881385045899236e-06,0.0024607382212706143,0.0023132622815066305,1.2487428241737247e-06,1.5701624975680902e-07,8.3471901219014637e-07,0.0097690075145690225,9.3489623916540748e-06,3.0846638399009508e-05,3.2264937219442904e-05,0.0094252640105703944,1.1195867802361859e-07,1.209253835975662e-12,4.9538171534211782e-12,6.4170651743208769e-11,5.8787007371598327e-07,1.4401554431637038e-05,5.6600940782870994e-06,1.1933299009534587e-06,1.8540761469660271e-06,3.8627427825705816e-06,3.8831871339910188e-13,2.4219371693942884e-06,4.7140190740805053e-07,1.3263643685488687e-07,1.6509790301633803e-07
4.680019312296319e-07,0.4640946799706882,2.4903706751830909e-08,3.31847943691618e-09,6.5352933818169357e-06,7.9995370244957258e-11,2.5180467645527831e-05,0.0,0.0,0.00084417544674277067,0.0011507420423691401,154.0,0.0,0.91013628981944961,1.0,18.982335980954868,0.0064232240441693973,9.7683178592120439e-09,0.010407882891018117,0.021033058041073287,0.0032164154543399739,0.0056984313018233175,1.4020607238058278e-08,9.3113058170276431e-05,0.0037088016283904762,1.1463068036044098e-10,0.016660791290067194,2.8897848560370365e-06,0.0025431770816440606,0.0023824331619297116,1.2860525229547931e-06,1.6060617599186979e-07,8.5965865005563983e-07,0.010212219632164317,9.9959913998438467e-06,3.3722242135282893e-05,3.5318170563422011e-05,0.0098308564557378787,1.1704355524023965e-07,1.2178581434240179e-12,5.1783963481244739e-12,6.6933428273310255e-11,6.136504408981057e-07,1.536863995445681e-05,6.0404817288072823e-06,1.2760579349861747e-06,1.9847386743650336e-06,4.2781825888520879e-06,4.1523905192041759e-13,2.6686704607141876e-06,5.2540034424174168e-07,1.3564024239574408e-07,1.8182803895465204e-07
4.777664690869261e-07,0.4640938809423231,2.5069825451444327e-08,3.4222018995181431e-09,6.8030538768991773e-06,8.4027454948701571e-11,2.6966339218926412e-05,0.0,0.0,0.00085119663244077556,0.0012049400951796875,154.0,0.0,0.90839442273441617,1.0,18.981903439598501,0.0065240436306304595,9.7513512840111929e-09,0.010409873350044887,0.021159804981251005,0.0032800310475875802,0.0056994026775962015,1.4104799451009955e-08,9.3672197591122928e-05,0.0037828650348229083,1.1465022073196191e-10,0.017188305644220712,2.8903669733526086e-06,0.0026174000705634719,0.0024440919170035389,1.3193085423079025e-06,1.638311824242052e-07,8.8188861011289568e-07,0.010614692862122426,1.0592949977328779e-05,3.6451044345727347e-05,3.8220707249174342e-05,0.010197614156899557,1.2166115345218189e-07,1.2251713228031903e-12,5.3823238810285479e-12,6.9431727492247552e-11,6.3698138363479658e-07,1.6264529064547691e-05,6.3928727733621968e-06,1.3528051316076804e-06,2.106041042308258e-06,4.677311220970071e-06,4.4021317998954701e-13,2.9050080453967506e-06,5.775532630519343e-07,1.3833759070224092e-07,1.9781941175867337e-07
4.875310069442204e-07,0.4640930814714343,2.5228541471141536e-08,3.5261412474066109e-09,7.0725742817632851e-06,8.8128101653138276e-11,2.8824244540135097e-05,0.0,0.0,0.00085778233373630755,0.0012597881090136336,154.0,0.0,0.90665836433200442,1.0,18.981470735549355,0.0066237082676236262,9.734443173877711e-09,0.01040904787942974,0.021279838821956401,0.0033435113602430237,0.0056988320588631791,1.4184513229141849e-08,9.4201594815567489e-05,0.003856799983589127,1.1463874206421352e-10,0.01771789214581404,2.890165056112634e-06,0.0026916278040828526,0.0025051581871788297,1.3522433354362405e-06,1.6705059304544688e-07,9.0390384754259313e-07,0.011020316730673651,1.1203043191002428e-05,3.9314938903696249e-05,4.1272159546316256e-05,0.010565777707593812,1.2631499679477902e-07,1.232095493711025e-12,5.5878392857365775e-12,7.1939653053191887e-11,6.604194622417497e-07,1.7184134536220059e-05,6.7545988713623017e-06,1.4316852537139803e-06,2.2307938572898855e-06,5.10103623348049e-06,4.6588137845256213e-13,3.1552569884921527e-06,6.3318643901470467e-07,1.4102920145094441e-07,2.1471544001995968e-07
4.972955448015146e-07,0.4640922817191072,2.5380218226397553e-08,3.6302651117622823e-09,7.3436905717031283e-06,9.2294896867446855e-11,3.0754514974597996e-05,0.0,0.0,0.00086395723974766155,0.0013152460736992884,154.0,0.0,0.9049280771599072,1.0,18.981037966902385,0.0067222287697679241,9.717593193310922e-09,0.010405627706600888,0.021393461798397226,0.0034068568277859671,0.005696840728330912,1.4259950412336905e-08,9.4702590155534022e-05,0.0039306069022410186,1.145986840977537e-10,0.01824937884726148,2.8892406668763713e-06,0.0027658409459178626,0.0025656066787956809,1.3848432758566711e-06,1.7026442648565537e-07,9.2569525374893745e-07,0.011428867918871649,1.1825556078221597e-05,4.2315417400019337e-05,4.4474687640232354e-05,0.010935141048839716,1.3100251831490294e-07,1.2386481862980924e-12,5.7948293064850438e-12,7.4455800688451812e-11,6.8395134621258234e-07,1.8127007504120322e-05,7.12548308282129e-06,1.512659981839773e-06,2.3589364669198027e-06,5.5500060977795174e-06,4.9223117786044386e-13,3.4197805750772293e-06,6.9240635563089439e-07,1.4371509312577013e-07,2.325340395440362e-07
