Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20)
1.3166447340277461e-18,0.3402570996621352,5.8541161277763526e-20,4.421030232812376e-32,4.3985062754226084e-32,8.0819531510137458e-50,1.0844913187634312e-42,0.0,0.0,6.7343621389887692e-20,1.4681177480674329e-34,154.0,0.0,0.99999999999927791,1.0,19.0,4.4561202508226112e-14,8.0854320357507921e-14,2.9833602135157395e-13,2.983361462851487e-13,5.0245597203457667e-20,1.4689727056142434e-21,1.460656880917966e-21,9.5973194853850536e-22,6.3471969097513331e-20,2.9487146777598595e-31,1.3927666746411632e-24,4.1165861075362575e-25,1.1216905364583426e-33,1.1216905331275998e-33,2.8876664976871685e-42,1.6172747129492966e-33,4.4307618934164255e-43,1.017038449657487e-25,3.4916242248645698e-77,3.3104816183844334e-77,3.3104816183869938e-77,4.5350396461063301e-36,5.1828561560472467e-39,3.7677358183982522e-31,2.8409830546121357e-36,5.6895419022532312e-40,1.7678124807554626e-45,4.8339915929416064e-55,4.0900773011566964e-64,1.2216846739900989e-65,3.4158045229956076e-75,1.1137855066209845e-78,2.8694050069920164e-76,4.3528390100497904e-67,1.2303081963845649e-74,1.2802648940735701e-33,7.6493639912721994e-34,3.229095105208472e-42,2.6882615539348879e-43,2.3560525806992066e-43,1.3234116208490647e-47,1.092766302999981e-51,6.0381252770422203e-52,3.5002772105111634e-58,1.2735736123660744e-67,4.6290866219441349e-59,1.7510947040264696e-67,1.4569730732806027e-68,1.1441357261824941e-67,3.434977365019636e-69,3.4349773641598368e-69,2.2925971531674287e-79,1.2357015922951694e-57,8.0625244569907753e-61,1.724269369113114e-69,1.566640375955346e-77,3.2102084039170925e-78,3.9255612834906442e-87,8.4904972089668729e-88,1.4539684414201082e-98,7.1753928306140679e-62,2.1467053411436924e-68,9.7569704042123198e-79,8.0307836072479974e-100,6.6954454549933545e-109,3.3840604528226998e-109,9.684642681505895e-73,7.5654379965358134e-35,1.4902752606686172e-43,1.4899654153483963e-43,4.8851853567900452e-44,6.3299706675089303e-76,1.3695220430078662e-82,3.4531801071551337e-79
2.63443338181225e-18,0.3402570996621352,1.1713318383137216e-19,1.7650555784266157e-31,1.7605487958206859e-31,6.4721347677738549e-49,8.6825247302891417e-42,0.0,0.0,1.3474615843470947e-19,5.8763125693879935e-34,154.0,0.0,0.99999999999855516,1.0,19.0,8.9161120222664582e-14,1.6177865535149894e-13,5.9693123699940717e-13,5.969314851043857e-13,2.0111308500351304e-19,5.879719000565314e-21,5.8134895814927625e-21,3.8414267336541352e-21,2.5405297631870877e-19,2.3346012243481734e-30,5.5746963147158395e-24,1.6477072448528945e-24,8.9803445920235666e-33,8.9803445386884762e-33,4.6240104977880824e-41,1.2948016541539646e-32,7.0949852293186836e-42,4.07080425459655e-25,4.4783549082609107e-75,4.2460215218226926e-75,4.2460215218292609e-75,3.6307893118111593e-35,4.1494362905310003e-38,2.9196836112153005e-30,2.2742062936899078e-35,4.5550787992043031e-39,2.8307947145243201e-44,1.5481743208612683e-53,2.619879856557472e-62,7.8254439677627848e-64,4.3759848844272565e-73,1.4268699223831424e-76,3.6757677920257807e-74,2.7881906454502677e-65,7.8872551208263612e-73,1.0249891928130433e-32,3.0617390437470407e-33,2.5852394636305513e-41,2.1522404284278104e-42,1.8862199856675573e-42,1.6008963113904831e-46,1.72637139671867e-50,9.5428160531163119e-51,8.4228328779167447e-57,6.1129506812182645e-66,1.11391242480785e-57,8.4045258838423141e-66,6.9888621202391982e-67,5.4917742090560047e-66,1.6487770966391415e-67,1.6487770957051894e-67,2.1980002314478535e-77,3.9575688825160836e-56,2.5821763703726676e-59,1.1044749002083511e-67,2.0070259685729742e-75,4.1126037455171564e-76,1.0058095966402791e-84,2.175445802663709e-85,7.4507648224895253e-96,2.2926805971336132e-60,1.3717973038050407e-66,9.3543792362655815e-77,4.1153217886476644e-97,6.86207901534573e-106,3.4682816021487819e-106,4.6485960537122352e-71,6.0569472500687531e-34,2.3859578406567298e-42,2.3849660509176606e-42,7.8226574264030132e-43,3.038363099816704e-74,1.3130126839513626e-80,2.214396841451105e-77
5.270010677381258e-18,0.3402570996621352,2.3431722937462577e-19,7.0535042149737885e-31,7.044488419012228e-31,5.1803590090913212e-48,6.9486585944455044e-41,0.0,0.0,2.6955245363851809e-19,2.3513028984450405e-33,154.0,0.0,0.99999999999710976,1.0,19.0,1.7836095565113e-13,3.2362662788872899e-13,1.1941216594649414e-12,1.1941221484917921e-12,8.0471232037461958e-19,2.3526534089057805e-20,2.3002008457686014e-20,1.5370693068858769e-20,1.0165403214214674e-18,1.8278332701316516e-29,2.2306046331433754e-23,6.5929751257556794e-24,7.1870048903405915e-32,7.1870048049703186e-32,7.4013697395265903e-40,1.0362324575335565e-31,1.1356575635208706e-40,1.6288519306054287e-24,5.7381099130554659e-73,5.4404214686279467e-73,5.4404214686447794e-73,2.9057350749441249e-34,3.3208100786983997e-37,2.1953222775482142e-29,1.8195640755958175e-34,3.6454246801740117e-38,4.5310877334160095e-43,4.9562120563036074e-52,1.6774297991981312e-60,5.0103950070201507e-62,5.6036405650952825e-71,1.8271696592377334e-74,4.7064056299864799e-72,1.7851941136130479e-63,5.0521253483653278e-71,8.2030098338407453e-32,1.2250943999877071e-32,2.0689772004893042e-40,1.7224410221798037e-41,1.5094617680438117e-41,2.1476394790827027e-45,2.6910591270426758e-49,1.4886341967995731e-49,2.2501993445983427e-55,3.2591215744184343e-64,2.9758692987638638e-56,4.4803962189570623e-64,3.7214598430190823e-65,2.9280527839244301e-64,8.7909143685100193e-66,8.790914357621468e-66,2.341382860363556e-75,1.2669524539659991e-54,8.2664244314130064e-58,7.0716471808894616e-66,2.5700951056663059e-73,5.2663897271242689e-74,2.5759679103147132e-82,5.5715393753638412e-83,3.816437493550627e-93,7.3310360216429092e-59,8.7727652708400551e-65,9.9645954990420991e-75,2.1079538522765188e-94,7.0298035938078332e-103,3.5530541929207275e-103,2.4785292466718147e-69,4.847393417146558e-33,3.8177289108481807e-41,3.8145573630983236e-41,1.2521333323438336e-41,1.6199872446921867e-72,1.3986641453556619e-78,1.419065221012132e-75
1.0541165268519273e-17,0.3402570996621352,4.6868532220527782e-19,2.8200576629046347e-30,2.8182540890013723e-30,4.1453815650614714e-47,5.559982641703031e-40,0.0,0.0,5.3916992850265362e-19,9.406842250776873e-33,154.0,0.0,0.99999999999421885,1.0,19.0,3.5676062650641479e-13,6.4731978318422503e-13,2.388502469075482e-12,2.3885034195627461e-12,3.2193574237111669e-18,9.4121451103976993e-20,9.0010140218776139e-20,6.1492640645153546e-20,4.0668031884329987e-18,1.4015719247394097e-28,8.9238707750019975e-23,2.6376192856628346e-23,5.7506957202407703e-31,5.7506955836224788e-31,1.1844414254381996e-38,8.2913959335648427e-31,1.8174150166028109e-39,6.516468224972693e-24,1.2865322243241106e-70,1.2197879859877765e-70,1.2197879859953119e-70,2.3250297899513412e-33,2.657152527525349e-36,1.5661385919886643e-28,1.4551407634877346e-33,2.9168572204735659e-37,7.251128013436749e-42,1.5863024790860124e-50,1.0737717689354711e-58,3.2073000922802682e-60,7.1741202663239241e-69,2.3392537049226945e-72,6.0239507945142392e-70,1.1427548632278326e-61,4.1865240593108101e-69,6.5636240094323812e-31,4.9011751160191756e-32,1.6554959873910599e-39,1.3782058272261137e-40,1.2076587819659149e-40,3.1047652741417349e-44,4.0922911103910546e-48,2.266887899949377e-48,6.4875529622694238e-54,1.8764263069472164e-62,8.5797328357492905e-55,2.5790187733898758e-62,2.1372791286219256e-63,1.6859432678042226e-62,5.0618567559019009e-64,5.0618567429394113e-64,2.6944636236336488e-73,4.0550859933229622e-53,2.645802225912028e-56,4.5268043425547979e-64,3.290417966096132e-71,6.7424031839933339e-72,6.5958104100093969e-80,1.4266171620367768e-80,1.9544320277718882e-90,2.7166317785684966e-57,6.4878342778840399e-63,1.146725747037192e-72,1.0795021662800331e-91,7.2000530090476282e-100,3.6391029278573745e-100,1.4271512214995466e-67,3.8786428828055139e-32,6.1052689243499287e-40,6.0951402756089438e-40,2.0038168189474073e-40,9.3279676924154403e-71,1.6095814961268677e-76,1.2011156587395167e-73
2.10834744507953e-17,0.3402570996621352,9.3742151484316116e-19,1.1277543030872337e-29,1.1273933936499192e-29,3.3167968441095103e-46,4.4484084916796911e-39,0.0,0.0,1.0784244160558876e-18,3.7631228115982447e-32,154.0,0.0,0.99999999998843714,1.0,19.0,7.1355996821039998e-13,1.2946949348517104e-12,4.777263947014479e-12,4.7772657485246485e-12,1.287835091027941e-17,3.7651640728353597e-19,3.4491608793498785e-19,2.4598945867779037e-19,1.626837646480921e-17,1.0347575851402634e-27,3.5698386417882769e-22,1.0551335234064347e-22,4.6009931667806673e-30,4.6009929481753638e-30,1.8952392299665838e-37,6.6336855642447381e-30,2.9081380158847938e-38,2.6067993236510735e-23,1.6525928847522466e-68,1.5668577195148174e-68,1.5668577195342082e-68,1.8602008398105405e-32,2.1259237327424936e-35,1.0280996974891496e-27,1.1629658705790023e-32,2.3336491153821525e-36,1.1602704914935107e-40,5.076580876084309e-49,6.8727111707556457e-57,2.0528428980656033e-58,9.1836468262820727e-67,2.9944977016339301e-70,7.7075326193202032e-68,7.3142398607022793e-60,2.6894210725235422e-67,5.251349493548763e-30,1.9606294341358803e-31,1.3245223494436034e-38,1.1026554494612341e-39,9.6599486047424292e-40,4.7016361098564197e-43,5.9544795147949172e-47,3.3063466082680467e-47,1.9615826063950109e-52,1.1335395823041987e-60,2.5941759487670995e-53,1.5573064377027753e-60,1.284722318595549e-61,1.0186249716319403e-60,3.0584733604905728e-62,3.0584733441545717e-62,3.2547462172622521e-71,1.2977547614845402e-51,8.4673944671097703e-55,2.8974427124857594e-62,4.2121571934492199e-69,8.6311352718634678e-70,1.688662280036383e-77,3.6525076366992822e-78,1.0007701464563066e-87,8.7288606796472963e-56,4.177738945144588e-61,1.3851741232284649e-70,5.527608717438113e-89,7.3735987618002889e-97,3.7268177684449601e-97,8.6231322173958694e-66,3.1031955954960871e-31,9.755562777314439e-39,9.7232905742209384e-39,3.2064197318597559e-39,5.6361320281661107e-69,1.9442721467767499e-74,7.7276115356885798e-72
4.216809281534736e-17,0.3402570996621352,1.8748939280252398e-18,4.5104803937513496e-29,4.5097571568068965e-29,2.6537201986566554e-45,3.5588957976819021e-38,0.0,0.0,2.1570115424537032e-18,1.5053741156202317e-31,154.0,0.0,0.99999999997687372,1.0,19.0,1.4271586515920335e-12,2.5894006040313853e-12,9.5547863377643353e-12,9.5547896202150591e-12,5.151448502209826e-17,1.5061266072154561e-18,1.271805972960849e-18,9.8398889841769204e-19,6.5074871897009886e-17,7.1643694364394542e-27,1.4279934232638311e-21,4.2207053656577315e-22,3.6809688921719415e-29,3.6809685424055148e-29,3.032345509512058e-36,5.3071027793587346e-29,4.6531876184999406e-37,1.042762076147424e-22,2.1155758575886922e-66,2.0058215160127765e-66,2.005821516062425e-66,1.4882319545168746e-31,1.7008195260640156e-34,6.0320674515682371e-27,9.2841140697782033e-32,1.8669147589327175e-35,1.8564375530078883e-39,1.6245140282306288e-47,4.3985624167372951e-55,1.3138276384899102e-56,1.1755148272473867e-64,3.8329856740427285e-68,9.856063413331619e-66,4.6811427204435813e-58,1.7215515972976668e-65,4.2012017629743584e-29,7.8428355526912031e-31,1.0596678812128366e-37,8.8214399841547202e-39,7.7247456395095145e-39,7.3074100887496094e-42,8.0602560128081964e-46,4.4923222458662762e-46,6.0919851696968961e-51,7.0346722199099048e-59,8.0565966414425384e-52,9.6562950926949173e-59,7.8947165653924807e-60,6.3234459350200022e-59,1.898852214397497e-60,1.8988521936542483e-60,4.0405066123495728e-69,4.1529748288587705e-50,2.7096685173969178e-53,1.8544348017711027e-60,5.3917713920232059e-67,1.1048268660305972e-67,4.3229648461200576e-75,9.3507863169066765e-76,5.1241445504769878e-85,2.7933133940079309e-54,2.6740816568486842e-59,1.7195826742404184e-68,2.830246958464143e-86,7.5508621499491485e-94,3.8164116992703228e-94,5.3536731864706989e-64,2.4826530115709107e-30,1.5565520926645315e-37,1.5463149582693028e-37,5.1304898481023325e-38,3.4991790755807775e-67,2.4136500396569957e-72,4.959093867025177e-70
8.433732954445148e-17,0.3402570996621352,3.7498388660146116e-18,1.8040853947432768e-28,1.803939630170932e-28,2.1232269723745636e-44,2.8471843159061084e-37,0.0,0.0,4.3144984003511779e-18,6.0221289002234238e-31,154.0,0.0,0.99999999995374689,1.0,19.0,2.8543560182499514e-12,5.1786334180785748e-12,1.9109828858753092e-11,1.9109834621991835e-11,2.0605401432060221e-16,6.0246265547841955e-18,4.3906152230941257e-18,3.9359639582072597e-18,2.6029452842350453e-16,4.5060355421458152e-26,5.7120889116496916e-21,1.6883161193887354e-21,2.9448444001904742e-28,2.9448438406134655e-28,4.8512635042409956e-35,4.2456268247374588e-28,7.4450659166756933e-36,4.1711325561645145e-22,2.7080655879586528e-64,2.5675733675050032e-64,2.567573367632108e-64,1.1906148397845778e-30,1.3606876143115962e-33,3.1318809703010915e-26,7.3955788374699964e-31,1.4934182170663193e-34,2.9700887492865398e-38,5.1980872534940127e-46,2.8148893620691492e-53,8.4079281201890792e-55,1.5045580652254286e-62,4.9058988129823971e-66,1.2590295702351492e-63,2.9957287562285169e-56,1.1019403206979116e-63,3.3609175544699732e-28,3.1371970629795972e-30,8.477539620492475e-37,7.0569638253661325e-38,6.1742226825888852e-38,1.1512052097354466e-40,9.846821623830776e-45,5.5148728311726656e-45,1.9185702342784171e-49,4.4262316006400018e-57,2.5372917067332197e-50,6.06542445695776e-57,4.8719278706923606e-58,3.9811496318974903e-57,1.1957483367263386e-58,1.1957483102989258e-58,5.0882022536203025e-67,1.3289493147398538e-48,8.6709103152512604e-52,1.1868346746261604e-58,6.9014482068739904e-65,1.4141705741687284e-65,1.1065838776311985e-72,2.3937950375971139e-73,2.6235551582422311e-82,8.9378490553144741e-53,1.7112734766076967e-57,2.1654671748108279e-66,1.4490827140814639e-83,7.7320625195445966e-91,3.907995684480416e-91,3.3713290473884046e-62,1.9861354831700268e-29,2.4765279931756194e-36,2.444335898469916e-36,8.2088561458212831e-37,2.203494055663614e-65,3.039484660234756e-70,3.1901847509392913e-68
1.265065662735556e-16,0.34025709966213524,5.6247839156291657e-18,3.8336154177534738e-28,3.8333947534409846e-28,6.3036966366781264e-44,8.1412174776480375e-37,0.0,0.0,6.4722978632903728e-18,1.279785191144815e-30,154.0,0.0,0.99999999993062005,1.0,19.0,4.2815533848025204e-12,7.7676877201217765e-12,2.866486911923248e-11,2.8664877188008261e-11,4.378554775814068e-16,1.2802404450820024e-17,8.4686572298427349e-18,8.3638682141510431e-18,5.5311412122037549e-16,1.1352084735156596e-25,1.213826022409815e-20,3.5876926699288477e-21,8.4204647838442724e-28,8.4204627243299813e-28,1.7854888256601759e-34,1.2139656687015319e-27,2.7402546286699991e-35,8.8637088815840726e-22,1.3972640764988345e-63,1.3247751633460771e-63,1.3247751634241129e-63,3.4044371496433725e-30,3.8907393848363647e-33,7.2616584015676604e-26,2.1094732862189127e-30,4.2700239628860926e-34,1.093145325386815e-37,2.3731815300242531e-45,1.5465422229968304e-52,4.6194412791327699e-54,9.7062402151394229e-62,3.1649061907205398e-65,8.1174908138551878e-63,1.645898131517192e-55,5.5068462739792068e-63,9.609979148041774e-28,6.6665822669539818e-30,2.424060517260115e-36,2.0178044894643211e-37,1.7645139030804591e-37,4.221468918977317e-40,3.2223352389452258e-44,1.8081605740938473e-44,8.7305732043992675e-49,2.4241234700927986e-56,1.1546102826269112e-49,3.3198909357931852e-56,2.6503364122151286e-57,2.1808279985063264e-56,6.5506666478269133e-58,6.550666477307074e-58,3.2741543291133907e-66,6.0674703094022315e-48,3.9588008369796337e-51,6.5207937264519383e-58,4.4523649230338549e-64,9.1232999847355416e-65,8.2174739898447535e-72,1.7776676463696478e-72,2.2068411242227656e-81,3.9512575896356488e-52,9.1582804877759641e-57,1.3934339422111588e-65,1.218916760637222e-82,7.2707901523625336e-90,3.6748561001318833e-90,1.8469171496072065e-61,5.6790848514827899e-29,9.0906573865502659e-36,8.9447181365860103e-36,3.0213972072111274e-36,1.2071370578793368e-64,1.9558424190364029e-69,1.5879893977518589e-67
2.1084503973176384e-16,0.34025709966213524,9.3746744613587941e-18,1.0598650377590407e-27,1.0598270250866756e-27,2.9533071612722727e-43,3.7414275859780514e-36,0.0,0.0,1.078914720888803e-17,3.5387848053879557e-30,154.0,0.0,0.99999999988436628,1.0,19.0,7.1359481174862631e-12,1.2945082374644022e-11,4.7774940598166563e-11,4.7774954071265963e-11,1.2104635289276437e-15,3.5395059265583324e-17,1.8967781405394624e-17,2.3123018127502149e-17,1.5290992241845897e-15,3.8941403567410858e-25,3.355890244619241e-20,9.9189676686355427e-21,3.8697585233105565e-27,3.8697569389990826e-27,1.3734831918479513e-33,5.5786181552311917e-27,2.1082828218915886e-34,2.4505682468410422e-21,9.4192551705244751e-62,8.9305919609496923e-62,8.9305919618382383e-62,1.564566846349516e-29,1.7880511839246301e-32,2.2040121565276003e-25,9.6228057600667966e-30,1.962018315332033e-33,8.4094240420834381e-37,3.0888689397962558e-44,3.4477721199895668e-51,1.0298317272331426e-52,3.7539342507812835e-60,1.224046636750907e-63,3.1288488988883788e-61,3.6692709730289516e-54,1.7050270155024307e-61,4.4161384044835608e-27,1.8431235126084175e-29,1.1140149718299306e-35,9.2723341851534223e-37,8.0961033548962055e-37,3.2280748193772629e-39,1.8124417112426387e-43,1.0208649572361473e-43,1.1291068319224179e-47,5.3603804802339047e-55,1.4932329061511633e-48,7.3197432086901048e-55,5.6741976115354332e-56,4.8274491758084423e-55,1.4505870441957397e-56,1.4505869786003712e-56,1.2574589536144503e-64,7.8981700077574429e-47,5.1532467445603567e-50,1.4538703907602111e-56,1.7221659516933588e-62,3.5288575153122817e-63,5.5823313170598505e-70,1.2077903012309708e-70,2.6643289464792056e-79,6.3713742443445403e-51,2.493231778251117e-55,5.3515681023022656e-64,1.4716036398095344e-80,1.5761829243699305e-87,7.9664607472075426e-88,4.0898823590676952e-60,2.60983716708504e-28,6.9276749820510847e-35,6.7432151900701783e-35,2.3246405169850229e-35,2.6730671155381987e-63,7.5114451455916944e-68,5.0369337919340002e-66
2.866813476299236e-16,0.34025709966213524,1.2746538721065784e-17,1.886343629143454e-27,1.8862902272117016e-27,6.8103809292922137e-43,8.4151820352156774e-36,0.0,0.0,1.4671822933299051e-17,6.298994196807745e-30,154.0,0.0,0.99999999984277543,1.0,19.0,9.7025911797335282e-12,1.7599968063683928e-11,6.49585175632099e-11,6.4958537220812882e-11,2.1542942767068423e-15,6.2996430134091245e-17,2.9612436644809107e-17,4.1153683299980131e-17,2.7213787350573087e-15,7.5498473325599115e-25,5.972844180800807e-20,1.7653867530390961e-20,8.7038206195663686e-27,8.7038162616460986e-27,3.777963044737384e-33,1.254692871071528e-26,5.7995722574206059e-34,4.361543871768681e-21,5.3770727291665623e-61,5.0981146213324217e-61,5.0981146218850356e-61,3.5190130365684969e-29,4.0216661684957106e-32,4.0602196252097632e-25,2.1554933536146236e-29,4.4125287631256197e-33,2.3131868293389934e-36,1.0082470184172292e-43,1.2989229364141286e-50,3.8798158500057297e-52,1.591703880563198e-59,5.190086045697632e-63,1.3256162524187426e-60,1.3823710674098006e-53,7.7347279803903821e-61,9.9323832849804864e-27,3.2804075607275606e-29,2.5056301705177412e-35,2.0854232087882913e-36,1.8193499296909583e-36,8.8627792664907085e-39,4.3692978722662955e-43,2.4645268426434222e-43,3.6794742698980411e-47,2.0157884640745046e-54,4.8660686641149796e-48,2.7502273556774527e-54,2.113483049904227e-55,1.815943186636393e-54,5.457282585345751e-56,5.4572823077117811e-56,5.3254854087947245e-64,2.5781784437646212e-46,1.6821567658737629e-49,5.4775313940202142e-56,7.3023377128223569e-62,1.496306475440495e-62,2.6039482769216486e-69,5.6340359026055709e-70,1.3394778358602207e-78,2.3595267317892139e-50,1.052391932460884e-54,2.2664515418670204e-63,7.3984125680352996e-80,8.3825537974615192e-87,4.2367726348326349e-87,1.5386778315480168e-59,5.8699232354241593e-28,1.897429622410628e-34,1.8378711821077592e-34,6.3948075199986398e-35,1.0056364878762177e-62,3.1811760805404235e-67,2.3032716877822473e-65
3.625176555280833e-16,0.3402570996621352,1.6118403362021183e-17,2.9438751447949496e-27,2.9438049152125793e-27,1.3109775605731259e-42,1.5900341146405649e-35,0.0,0.0,1.8555566339758329e-17,9.831407135907648e-30,154.0,0.0,0.99999999980118459,1.0,19.0,1.2269234241620983e-11,2.2254244300260499e-11,8.2142086807655482e-11,8.2142114553745365e-11,3.361902669214773e-15,9.8314192937339998e-17,4.1031648598631259e-17,6.4224362426872239e-17,4.2468712525860739e-15,1.2477231199220825e-24,9.3214099857747872e-20,2.755118201846221e-20,1.6445714588383991e-26,1.644570477719873e-26,8.5054056897285818e-33,2.3706323235618187e-26,1.3057795676726859e-33,6.8067637302803942e-21,1.6593828883324283e-60,1.5732954711646935e-60,1.573295471367783e-60,6.6491222372289499e-29,7.5988669778259868e-32,6.475274352212957e-25,4.0553197388637289e-29,8.3365563110362696e-33,5.2078602958110983e-36,2.6689230867037602e-43,3.9970452445939504e-50,1.1938968586355357e-51,5.6397516403333324e-59,1.8389604569665461e-62,4.6911677672116823e-60,4.2538320467798101e-53,2.2442197364628432e-60,1.8766368566842197e-26,5.1195071856972087e-29,4.7343423543748484e-35,3.9401705671538618e-36,3.4344243349822316e-36,1.9921452854963806e-38,8.6774142488099615e-43,4.900054160176349e-43,9.7250246559478494e-47,6.1904034643770426e-54,1.2861247867566282e-47,8.4359378797412137e-54,6.4083521157831695e-55,5.5790403172220848e-54,1.6768681969231246e-55,1.6768680985421177e-55,1.8843065175039523e-63,6.8250295831843681e-46,4.4530497559597573e-49,1.6856214484488262e-55,2.5874817696908813e-61,5.3019445845090651e-62,1.0540014463789085e-68,2.2806029595700965e-69,6.1549292950487024e-78,6.1693568216985229e-50,3.2535918829026273e-54,8.0193429973911023e-63,3.3995864654768202e-79,4.3510996086138638e-86,2.1991652099532181e-86,4.7279162637666294e-59,1.1090926544588795e-27,4.2514737380189511e-34,4.0958695108044034e-34,1.4398143695292954e-34,3.0900214043673422e-62,1.1255848189486274e-66,6.6866223960866924e-65
4.3835396342624304e-16,0.34025709966213524,1.9490268362916833e-17,4.2195462968815148e-27,4.2194576180465161e-27,2.2286646512765239e-42,2.6570779877862763e-35,0.0,0.0,2.2440317755035454e-17,1.4093057094602533e-29,154.0,0.0,0.99999999975959375,1.0,19.0,1.4835877303168737e-11,2.6907945216699636e-11,9.9325648763017921e-11,9.9325686646961582e-11,4.8185158651167151e-15,1.4091706808622511e-16,5.2930586851982595e-17,9.2053101971564249e-17,6.086915214747671e-15,1.861484690077357e-24,1.3360697535385342e-19,3.9490051990366609e-20,2.7482137276756533e-26,2.7482118426753931e-26,1.6341071358436777e-32,3.9613845977828725e-26,2.5089312455513345e-33,9.7563686716255998e-21,5.11180511380963e-60,4.8466088773072575e-60,4.8466088779666766e-60,1.1111245381629046e-28,1.2698329904994498e-31,9.4179809588965311e-25,6.7497836896419823e-29,1.3929763817151398e-32,1.0005876175649852e-35,5.8278267017641083e-43,9.8219994671991731e-50,2.9337808353457509e-51,1.5465625555356608e-58,5.0429022227162672e-62,1.2850667833442453e-59,1.0453006064325907e-52,5.9332745670736284e-60,3.1359060885422386e-26,7.3379645663951562e-29,7.9114720744101356e-35,6.5840373704831915e-36,5.7342217472450753e-36,3.8227131722291222e-38,1.5018895581057512e-42,8.4881060016431186e-43,2.1210505720348056e-46,1.5187297048903513e-53,2.8050677953168749e-47,2.067504911065707e-53,1.5548144674914647e-54,1.3692493249629325e-53,4.1160390568791527e-55,4.1160387873184631e-55,5.1618465468715394e-63,1.4903750743409765e-45,9.7240642520843057e-49,4.1422668811074245e-55,7.0957797675402939e-61,1.453976403861309e-61,3.2024438602036004e-68,6.9295980128809765e-69,2.0594836280143576e-77,1.4215421158445637e-49,8.2954961946273348e-54,2.1968091483491753e-62,1.1375261120608062e-78,1.5949174389370762e-85,8.0611509809240885e-86,1.1605189634933923e-58,1.8533552989106146e-27,8.1329138519694129e-34,7.7970934535685635e-34,2.7664961738349687e-34,7.5847324420415056e-62,3.0834022024615241e-66,1.7747779597914979e-64
5.900265792225625e-16,0.3402570996621352,2.6233999185380313e-17,7.2682531359124998e-27,7.2681231084933164e-27,4.9268683613001386e-42,5.6707370107136921e-35,0.0,0.0,3.0212118869327855e-17,2.4279594097854116e-29,154.0,0.0,0.99999999967641207,1.0,19.0,1.9969163425489711e-11,3.6214035507555568e-11,1.3369275605448261e-10,1.3369281934502408e-10,8.2993918873544625e-15,2.4273302514637925e-16,7.7364709256022634e-17,1.5855830568105356e-16,1.0484077704966829e-14,3.3662417605073002e-24,2.3014134397891769e-19,6.802258392959809e-20,5.8652366587199824e-26,5.8652317870100662e-26,4.2232177580587045e-32,8.4539139143996244e-26,6.4849216001984078e-33,1.6805588374505852e-20,3.2244207240930635e-59,3.0571404354750611e-59,3.057140435918915e-59,2.3713689839241836e-28,2.7100771663663276e-31,1.6506422555779833e-24,1.4312791417675349e-28,2.9724383450983114e-32,2.5860352030681603e-35,1.7934700712072919e-42,3.5512723485785855e-49,1.0607468860649601e-50,6.4986495791370489e-58,2.1190367834274942e-61,5.3909086219093847e-59,3.7794213306544331e-52,2.7809428737727107e-59,6.692276260247738e-26,1.2639823428056147e-28,1.6884653410724122e-34,1.405057580585305e-35,1.2220771193556173e-35,9.8627819544674792e-38,3.3436856642191894e-42,1.8917034798663407e-42,6.5169762646857305e-46,5.4786710995439427e-53,8.6186329690516788e-47,7.446339875133659e-53,5.5134790420196731e-54,4.9423012134739099e-53,1.4859901756513994e-54,1.485990062635248e-54,2.1659534771473076e-62,4.5868666175109388e-45,2.9927211505867521e-48,1.4977832547035122e-54,2.98180741144358e-60,6.1099239079510548e-61,1.5497409077335882e-67,3.35361835459168e-68,1.1390301877825429e-76,5.1992594035363808e-49,3.4138341302645618e-53,9.2179927668957784e-62,6.2912693201910203e-78,1.0013595645141269e-84,5.0611467085770738e-85,4.1898290636573414e-58,3.9553283504154362e-27,2.0875514713528745e-33,1.9860779332186177e-33,7.150780969733142e-34,2.7382552900828373e-61,1.2938136877587825e-65,8.3845386539047321e-64
