Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953)
5.652355943017176e-07,0.5584875114263963,1.7729054102571565e-07,3.4104133518497532e-08,3.7980404620761828e-05,1.2372033789755395e-09,0.00018321396242387277,0.0,0.0,0.0013130487010139752,0.0037649050699507755,154.0,0.0,0.80624537189899059,1.0,18.971888994457856,0.012671028397393242,3.3142412813821102e-08,0.01659537525825544,0.033971211271275552,0.014204177405821854,0.0049820849620033705,1.51672908205762e-08,9.9999865106196819e-05,0.018536967764190372,8.2612038659148577e-11,0.039261769155267058,7.3537028044811308e-06,0.012888919070378329,0.0098789278510481287,3.7725258255908337e-06,1.0413471892555105e-06,2.4489559182131196e-06,0.022624137872022096,7.7634181034552633e-05,0.00065909151918523451,0.00076515916857341029,0.017689041726145927,4.1109570792241508e-07,1.0996458379805282e-12,1.2492681313059749e-11,2.4527847518448096e-10,2.8130384564739994e-06,0.00016634655364583832,3.454383633248145e-05,1.7357127827033125e-05
5.693592641319757e-07,0.5584872243434378,1.7748341649200031e-07,3.443113127466984e-08,3.8442255619054863e-05,1.2549816857020568e-09,0.00018716335254177297,0.0,0.0,0.0013139774183560228,0.0038121958301890468,154.0,0.0,0.80507115368695359,1.0,18.971665898333939,0.012723374762351849,3.3100557513885314e-08,0.016565324789040652,0.033992367081747341,0.014295517261137192,0.0049730098685094931,1.5176565680088975e-08,0.00010006101659797149,0.018659973309109165,8.2461557195156004e-11,0.03963408834007133,7.3403955674753894e-06,0.013000411177684836,0.0099284333467706369,3.7913881677381191e-06,1.0482786176132803e-06,2.4612005433601222e-06,0.022882597894097204,7.8485169404119223e-05,0.0006725146824176502,0.00078186276927978021,0.017867798364571502,4.1579545656943758e-07,1.100318290130527e-12,1.2635234637186381e-11,2.4776391879859995e-10,2.8437099780349202e-06,0.00016968177548006908,3.5236484143123371e-05,1.770738780059914e-05
5.734829339622338e-07,0.5584869372981283,1.7767049518059205e-07,3.4757889298834832e-08,3.8904471918829514e-05,1.2728203895548584e-09,0.00019115667864765863,0.0,0.0,0.001314872162987094,0.0038595104072434725,154.0,0.0,0.80389994278320553,1.0,18.971443231311785,0.012775289076636198,3.3058813001862898e-08,0.016535086722921026,0.034012380087199166,0.014386699551040489,0.0049638787942247152,1.5185330470733967e-08,0.0001001188049684057,0.018782823504359444,8.2310147236383041e-11,0.040006091176119737,7.3270048850698363e-06,0.013111700701567001,0.0099772389778170229,3.8099829146066979e-06,1.0552012871558293e-06,2.4732714568378675e-06,0.023141070514570403,7.9329021098763252e-05,0.00068603299861646604,0.00079872721497403667,0.018046144554229315,4.2049544971917242e-07,1.1009537567792563e-12,1.277779190084096e-11,2.5024381254237324e-10,2.8743630017504004e-06,0.0001730507239569944,3.5936130955526509e-05,1.8061218846044523e-05
5.776066037924919e-07,0.5584866503080707,1.7785189127363164e-07,3.5084401759883498e-08,3.9367032953103575e-05,1.2907186262103727e-09,0.00019519385868130347,0.0,0.0,0.0013157342155577438,0.0039068463593367438,154.0,0.0,0.80273172884847899,1.0,18.971220997496179,0.012826773944530313,3.3017180573917399e-08,0.016504673084443013,0.034031274247069553,0.01447772466215416,0.0049546953505698269,1.5193595859497984e-08,0.00010017330086775327,0.018905518762836873,8.2157869164183352e-11,0.040377766029935126,7.3135360965362269e-06,0.01322278641649474,0.010025351313928572,3.8283125864883068e-06,1.0621152211697964e-06,2.4851702955331766e-06,0.02339954247040333,8.0165644039927999e-05,0.00069964434728447638,0.00081575081851766582,0.018224073784039729,4.2519544579023226e-07,1.1015530213396212e-12,1.292034579662872e-11,2.5271806597195583e-10,2.9049964400694312e-06,0.0001764533218593067,3.6642760549305859e-05,1.8418612890030223e-05
5.817302736227499e-07,0.5584863633906455,1.7802771645523774e-07,3.5410663121337285e-08,3.9829918767855979e-05,1.3086755507430401e-09,0.00019927480839022164,0.0,0.0,0.0013165648093842787,0.0039542013214958751,154.0,0.0,0.80156650162873133,1.0,18.970999200810279,0.012877831955743699,3.2975657900186002e-08,0.016474095456900727,0.034049072999124401,0.014568592979809995,0.0049454630162603539,1.5201372388427956e-08,0.00010022457343243531,0.019028059496029894,8.2004780089898901e-11,0.040749101578324724,7.2999943452561823e-06,0.013333667176468646,0.010072777013714191,3.8463797361836752e-06,1.0690204428622036e-06,2.4968987156583401e-06,0.023658000851500216,8.0994952903945032e-05,0.00071334660765184736,0.00083293188159551238,0.018401579831129448,4.2989520962888791e-07,1.1021168365820785e-12,1.3062889210175233e-11,2.551865926352219e-10,2.9356092474861796e-06,0.00017988949073806496,3.7356356449087816e-05,1.8779561725058514e-05
5.854415764699822e-07,0.5584861052412401,1.7818128614601541e-07,3.5704079332946227e-08,4.0246777722991714e-05,1.3248862792618653e-09,0.00020298501471058196,0.0,0.0,0.001317286425654694,0.0039968351520119332,154.0,0.0,0.80052034236995184,1.0,18.970799960625968,0.012923421330982628,3.2938382687570415e-08,0.016446444578863566,0.03406417422402238,0.014650240724637841,0.004937114875942312,1.5207961702896623e-08,0.0001002680185801439,0.019138214375644832,8.186635280980837e-11,0.041083004374222284,7.2877484699719729e-06,0.013433283744281646,0.010114878644398948,3.8624178526642877e-06,1.0752277124613312e-06,2.5073099747512438e-06,0.023890591421547529,8.1735012606370784e-05,0.00072575461954896248,0.00084852805387230666,0.018560968555031976,4.3412460970050759e-07,1.1025945810902068e-12,1.3191163609757739e-11,2.5740330218874175e-10,2.9631423065297128e-06,0.00018301068003919141,3.8004535118938653e-05,1.9107448126462945e-05
5.891528793172145e-07,0.5584858471770292,1.7833050985555447e-07,3.5997284268936394e-08,4.0663870365861014e-05,1.3411432865646219e-09,0.00020673054014642224,0.0,0.0,0.0013179843570779268,0.0040394809062270906,154.0,0.0,0.79947658675225419,1.0,18.97060108016316,0.012968668905446391,3.2901196204682866e-08,0.016418677749758862,0.034078423104457682,0.014731762056921439,0.0049287322033053638,1.5214170654934538e-08,0.0001003089558526476,0.01924824471993003,8.1727352796859927e-11,0.041416615580209988,7.2754509903100237e-06,0.013532732704533472,0.010156434524309078,3.8782473233375403e-06,1.0814279606188951e-06,2.5175857897872179e-06,0.024123151893515788,8.2469031203265109e-05,0.00073823300908359133,0.00086424913326877859,0.018720005543026406,4.3835347371417064e-07,1.1030447461912796e-12,1.3319418995233357e-11,2.5961524856531221e-10,2.9906571358949861e-06,0.00018615893849836343,3.865833060302937e-05,1.9438200993926146e-05
5.928641821644468e-07,0.5584855892100049,1.7847546411179446e-07,3.6290274464507989e-08,4.1081183341009213e-05,1.3574459944359629e-09,0.00021051131912300353,0.0,0.0,0.0013186594119894157,0.0040821370083893469,154.0,0.0,0.79843522746451179,1.0,18.970402561930481,0.013013576537481579,3.2864098977468101e-08,0.016390802565264696,0.034091835702792644,0.014813157254956157,0.0049203172792400569,1.5220006404913524e-08,0.00010034743261275517,0.019358150826011108,8.1587818109797622e-11,0.041749927549084784,7.2631052791206744e-06,0.0136320133734647,0.010197449660224003,3.8938700679019876e-06,1.0876212040919274e-06,2.5277274073411946e-06,0.024355673546318936,8.3196959696567964e-05,0.00075078023450075523,0.00088009386368540236,0.018878686813896001,4.4258164281582085e-07,1.103467855816096e-12,1.3447650563048343e-11,2.6182237641456308e-10,3.0181530545000047e-06,0.00018933420661345103,3.9317730412127235e-05,1.9771814092040614e-05
5.965754850116791e-07,0.5584853313522976,1.7861622388588474e-07,3.6583046635183964e-08,4.1498703669149602e-05,1.373793836607569e-09,0.00021432728478249438,0.0,0.0,0.0013193123703781051,0.004124801929386317,154.0,0.0,0.79739625724708174,1.0,18.970204408325984,0.013058146075725981,3.2827089907499233e-08,0.016362826355323729,0.034104427754695438,0.014894426596182786,0.004911872304666217,1.5225476015604569e-08,0.00010038349526941884,0.019467932990081017,8.1447785000423201e-11,0.042082932827028637,7.2507145912669551e-06,0.013731125114473993,0.010237929101271121,3.9092880215383255e-06,1.0938074595847351e-06,2.5377360832434008e-06,0.02458814787849594,8.3918753292110118e-05,0.00076339475682949613,0.00089606098442743742,0.019037008560644605,4.468089621510993e-07,1.1038644171136169e-12,1.3575853630294621e-11,2.6402463279821086e-10,3.0456294067334321e-06,0.00019253642417379417,3.9982721910733399e-05,2.0108281108126788e-05
6.002867878589114e-07,0.5584850736158363,1.7875286267000464e-07,3.6875597666928444e-08,4.191641872604001e-05,1.3901862581268009e-09,0.00021817836907029166,0.0,0.0,0.0013199439856001781,0.0041674741841029863,154.0,0.0,0.79635966888882737,1.0,18.970006621643289,0.013102379359425919,3.2790169528208517e-08,0.016334756199679834,0.034116214685075946,0.014975570357215242,0.0049033994053317266,1.5230586361809795e-08,0.00010041718930348803,0.019577591507429826,8.1307288956235626e-11,0.042415624143964138,7.2382820705587116e-06,0.013830067335156866,0.010277877933492401,3.9245031339834558e-06,1.0999867437506854e-06,2.5476130835701333e-06,0.024820566597145571,8.4634371168356456e-05,0.0007760750405068381,0.00091214923104826029,0.019194967140398606,4.510352806640215e-07,1.1042349333367734e-12,1.3704023630138471e-11,2.6622196704428491e-10,3.0730855609932605e-06,0.00019576553031117863,4.0653292327255737e-05,2.0447595657720548e-05
6.039980907061437e-07,0.5584848160123768,1.7888545252776715e-07,3.7167924609538575e-08,4.2334316229033971e-05,1.4066227149323427e-09,0.00022206450279642912,0.0,0.0,0.0013205549855794265,0.0042101523296127147,154.0,0.0,0.79532545522506015,1.0,18.969809204075865,0.013146278218594648,3.2753336856554819e-08,0.016306598938750923,0.034127211618345372,0.015056588813856842,0.0048949006349867374,1.5235344229316777e-08,0.00010044855931880985,0.019687126672462526,8.1166363821405254e-11,0.042747994407301787,7.2258107545443823e-06,0.013928839485214473,0.01031730127537517,3.9395173667137691e-06,1.1061590731931146e-06,2.5573596812768184e-06,0.025052921610674468,8.5343776320737918e-05,0.00078881955400027855,0.00092835733607463935,0.019352559067460036,4.5526045096482157e-07,1.1045798922127695e-12,1.3832156106267195e-11,2.6841433065709182e-10,3.100520908682691e-06,0.00019902146353680065,4.1329428761962631e-05,2.078975128860287e-05
6.07709393553376e-07,0.5584845585535231,1.7901406412577845e-07,3.746002467229729e-08,4.2752384228494134e-05,1.4231026735759159e-09,0.00022598561567963561,0.0,0.0,0.0013211460736422924,0.0042528349639558297,154.0,0.0,0.79429360913614433,1.0,18.969612157719812,0.013189844474064802,3.2716592293415042e-08,0.016278361180956612,0.034137433384820955,0.015137482241104495,0.0048863779776735453,1.523975623077423e-08,0.00010047764904203142,0.019796538778703129,8.1025042693730425e-11,0.043080036698022614,7.2133035777950689e-06,0.014027441054983018,0.010356204274115538,3.9543326925405815e-06,1.112324464465658e-06,2.5669771573520673e-06,0.025285205024190547,8.6046935460597665e-05,0.00080162677041132582,0.00094468402963686859,0.019509781008573309,4.5948432924613773e-07,1.1048997771815317e-12,1.3960246711750995e-11,2.7060167724628401e-10,3.1279348635291767e-06,0.00020230416176887352,4.2011118192551234e-05,2.1134741483765563e-05
6.114206964006084e-07,0.5584843012505849,1.7913876685122645e-07,3.7751895209965547e-08,4.3170611080285442e-05,1.4396256102867192e-09,0.00022994163645485746,0.0,0.0,0.0013217179308399141,0.0042955207224193818,154.0,0.0,0.7932641235433554,1.0,18.969415484582662,0.013233079938127999,3.2679935014508425e-08,0.016250049324180636,0.034146894545361309,0.015218250913206579,0.0048778333541234778,1.5243828895053666e-08,0.00010050450141265304,0.019905828118857962,8.0883357257479187e-11,0.043411744256049767,7.2007633814066942e-06,0.01412587157152375,0.0103945921004585,3.9689510927211254e-06,1.1184829340757407e-06,2.5764667976685542e-06,0.025517409122722396,8.6743818693019742e-05,0.00081449516771030239,0.0009611280401841055,0.019666629768953156,4.6370677497737767e-07,1.1051950582675506e-12,1.4088291198460312e-11,2.7278396233864429e-10,3.1553268595469273e-06,0.00020561356239486014,4.2698347487157717e-05,2.1482559668193875e-05
6.151319992478407e-07,0.5584840441151849,1.7925962864662371e-07,3.8043533740782815e-08,4.3588985478747411e-05,1.4561910122244935e-09,0.0002339324927667333,0.0,0.0,0.001322271213258055,0.0043382082821743339,154.0,0.0,0.79223699141400605,1.0,18.969219186572428,0.013275986413287314,3.2643365043493531e-08,0.01622166953018114,0.034155609355911332,0.015298895103553183,0.0048692686140433209,1.5247568588958787e-08,0.00010052915846374129,0.020014994984695333,8.0741338270311258e-11,0.04374311050087655,7.1881929016463239e-06,0.014224130602976358,0.010432469949142424,3.9833745578557182e-06,1.1246344984778536e-06,2.5858298945769672e-06,0.025749526394620182,8.7434399955199022e-05,0.00082742322997533975,0.00097768809476021052,0.019823102309213997,4.6792765133085111e-07,1.1054661988137163e-12,1.4216285431196251e-11,2.7496114360830934e-10,3.1826963535393138e-06,0.00020894960221354907,4.3391103392605294e-05,2.1833199202514526e-05
6.18843302095073e-07,0.5584837871582474,1.7937671609639278e-07,3.8334937935955335e-08,4.4007496437885321e-05,1.472798376764733e-09,0.0002379581112534548,0.0,0.0,0.0013228065538317079,0.0043808963594159046,154.0,0.0,0.79121220575822571,1.0,18.969023265504187,0.013318565692682827,3.2606882092963127e-08,0.016193227741024808,0.034163591785808411,0.015379415084714495,0.0048606855411571876,1.5250981560567565e-08,0.0001005516613855038,0.020124039667087337,8.0599015302730014e-11,0.044074129020745825,7.1755947772633971e-06,0.014322217755492616,0.010469843034305547,3.9976050857256101e-06,1.1307791740758798e-06,2.5950677449373362e-06,0.02598154951898736,8.811865673548747e-05,0.00084040944775547373,0.00099436291968724036,0.019979195734623232,4.7214682495303872e-07,1.1057136516768858e-12,1.4344225379837163e-11,2.7713318073037505e-10,3.2100428235260352e-06,0.00021231221748607695,4.4089372544476555e-05,2.2186653388503662e-05
6.225546049423053e-07,0.5584835303908415,1.7949009451885895e-07,3.8626105608534028e-08,4.4426133269324813e-05,1.4894472107585592e-09,0.0002420184176350699,0.0,0.0,0.0013233245642173047,0.0044235837063947752,154.0,0.0,0.79018975962565141,1.0,18.968827723107186,0.013360819560556896,3.2570485830714042e-08,0.016164729696324372,0.03417085553708013,0.015459811128481948,0.0048520858583022269,1.5254073939587872e-08,0.00010057205057899362,0.020232962456054587,8.0456416902094559e-11,0.044404793561203713,7.1629715571190555e-06,0.014420132670078719,0.010506716584989259,4.0116446796758516e-06,1.1369169772256298e-06,2.6041816491987476e-06,0.026213471352479336,8.8796569786382418e-05,0.00085345231837253362,0.001011151241221375,0.020134907283906059,4.763641657240727e-07,1.1059378608589783e-12,1.4472107112435844e-11,2.793000352256113e-10,3.2373657671140692e-06,0.00021570134398720415,4.4793141478092502e-05,2.2542915474696645e-05
6.262659077895376e-07,0.558483273823795,1.7959982800421354e-07,3.8917034708507109e-08,4.4844885571978771e-05,1.5061370302157563e-09,0.0002461133367588889,0.0,0.0,0.0013238258356752964,0.0044662691100801934,154.0,0.0,0.78916964610395068,1.0,18.968632561027949,0.013402749792372005,3.2534176037779789e-08,0.016136180941161864,0.03417741405224646,0.015540083505878753,0.0048434712298351295,1.5256851736188662e-08,0.0001005903656784835,0.020341763640777472,8.0313570679147916e-11,0.044735098020399995,7.1503257037148633e-06,0.014517875021076003,0.01054309584187752,4.0254953474197379e-06,1.1430479242354882e-06,2.6131729107006623e-06,0.026445284923813896,8.946812300932208e-05,0.00086655034636897929,0.0010280517860918788,0.020290234324098787,4.8057954665775478e-07,1.1061392623631288e-12,1.4599926792182248e-11,2.8146167038903584e-10,3.2646647007577359e-06,0.00021911691703246013,4.5502396634228464e-05,2.2901978659327493e-05
6.33688513484002e-07,0.5584827613333754,1.7980861046505212e-07,3.9498169661380694e-08,4.5682696388738491e-05,1.539637734545853e-09,0.00025440670844737806,0.0,0.0,0.0013247804278956924,0.0045516294050067466,154.0,0.0,0.78713638942967334,1.0,18.968243384004811,0.013485646405278008,3.2461814788393052e-08,0.016078952532979709,0.034188467862252298,0.015700258341770107,0.0048262035089082856,1.5261487054990411e-08,0.00010062092834991171,0.020559002349962982,8.0027240430098263e-11,0.045394603040614684,7.1249755268036038e-06,0.014712840890873475,0.010614392474286357,4.0526379487392895e-06,1.1552893148292389e-06,2.6307927275125306e-06,0.026908560242759453,9.0792101022836249e-05,0.00089290593296347041,0.0010621844589691267,0.020599724970395715,4.8900393651033754e-07,1.1064753439654633e-12,1.4855365114229091e-11,2.8576914454504472e-10,3.3191886959338268e-06,0.00022602714184086759,4.693731092879988e-05,2.3628480878114531e-05
6.411111191784665e-07,0.558482249770736,1.8000355214635265e-07,4.0078329053965103e-08,4.6520851240512542e-05,1.5732967962269107e-09,0.00026283760861948812,0.0,0.0,0.0013256746690894598,0.004636968211662029,154.0,0.0,0.78511238117289817,1.0,18.967855746006137,0.013567269558003692,3.2389796268890227e-08,0.016021583128650079,0.034196855665577529,0.015859941745084347,0.0048088945664871959,1.5264933330116741e-08,0.00010064365145164144,0.020775758091137488,7.9740226653306074e-11,0.046052598256018561,7.0995622823940117e-06,0.014907113397021844,0.010683774990158152,4.0790489998441969e-06,1.1675034753674815e-06,2.6479376533725765e-06,0.027371323070278994,9.2090523060297394e-05,0.00091946440733606,0.0010967507797088789,0.020907649084801791,4.9741903990153901e-07,1.1067252179453376e-12,1.5110511510435825e-11,2.9005534378811844e-10,3.373611304659901e-06,0.00023304236586415056,4.839400518930802e-05,2.4366104690523818e-05
6.48533724872931e-07,0.5584817392172342,1.8018512317692945e-07,4.0657501176408788e-08,4.7359276723185204e-05,1.6071106582777098e-09,0.0002714054073957866,0.0,0.0,0.0013265126031034174,0.0047222770079254385,154.0,0.0,0.78309756733077673,1.0,18.967469657386367,0.013647633136205111,3.2318118437326548e-08,0.015964110504608157,0.034202675983808495,0.016019135856189779,0.0047915557383276406,1.5267234615852624e-08,0.00010065882544142024,0.020992033147298375,7.9452717316560721e-11,0.046709040145558038,7.0741027474048001e-06,0.015100691049527578,0.010751285470587546,4.1047446176773996e-06,1.1796905345988454e-06,2.6646181506911461e-06,0.027833523588342922,9.3363367584879155e-05,0.00094621411399033412,0.0011317406265106175,0.021213989953023094,5.0582394934785953e-07,1.1068920783178004e-12,1.5365338574864248e-11,2.9432003463194177e-10,3.427929298529568e-06,0.00024016205681484141,4.9872367893299991e-05,2.5114794056726541e-05
6.559563305673955e-07,0.5584812297517241,1.8035377595990004e-07,4.1235676240738809e-08,4.819790344894982e-05,1.6410758932597568e-09,0.00028010946379572406,0.0,0.0,0.001327297999259308,0.0048075477520552754,154.0,0.0,0.7810918944277544,1.0,18.967085127354281,0.013726750886030446,3.2246779271221104e-08,0.015906569781654931,0.034206023578467699,0.016177842803249572,0.0047741975620043675,1.526843328331968e-08,0.00010066672967939288,0.021207829788073115,7.9164887152035614e-11,0.047363887391550522,7.0486125197562742e-06,0.015293572801329092,0.01081696593458285,4.1297408936962251e-06,1.1918506205174516e-06,2.6808446653354127e-06,0.02829511444625199,9.4610656122167926e-05,0.00097314355536233836,0.0011671439291090985,0.021518732618116869,5.1421780230277836e-07,1.1069789970592031e-12,1.5619820264667413e-11,2.9856300789621813e-10,3.4821397082547368e-06,0.00024738567682471637,5.1372286372094328e-05,2.5874492322755971e-05
6.6337893626186e-07,0.5584807214507724,1.8050994596194393e-07,4.1812846276414686e-08,4.903666582797651e-05,1.675189196548001e-09,0.0002889491267527147,0.0,0.0,0.0013280343714302803,0.0048927728541054956,154.0,0.0,0.77909530948526695,1.0,18.966702164041195,0.013804636415720981,3.2175776767289683e-08,0.015848993595750403,0.034206989615177319,0.016336064702353225,0.004756829828284243,1.5268570093967931e-08,0.00010066763291285525,0.021423150269855692,7.8876898508469948e-11,0.048017100781488756,7.0231060941837926e-06,0.015485758015429197,0.010880858262618774,4.1540538647039777e-06,1.2039838603706789e-06,2.6966276076948415e-06,0.028756050643856241,9.583245021479791e-05,0.0010002414033717405,0.0012029506820824712,0.021821863769085691,5.2259977902996657e-07,1.1069889294419879e-12,1.5873931835470562e-11,3.0278407716690381e-10,3.5362398076021902e-06,0.0002547126830621074,5.2893646939243485e-05,2.6645142287291527e-05
6.708015419563245e-07,0.5584802143885005,1.8065405242950534e-07,4.238900503600675e-08,4.9875501869262463e-05,1.7094473802739211e-09,0.00029792373602619351,0.0,0.0,0.0013287249950569751,0.0049779451503014242,154.0,0.0,0.77710775999512682,1.0,18.966320774562437,0.01388130319706446,3.2105108940430714e-08,0.01579141225103875,0.034205661813050993,0.016493803657630472,0.0047394616271530026,1.5267684266489777e-08,0.00010066179371742886,0.021637996835924052,7.8588902114375837e-11,0.048668643118860218,6.9975969301655782e-06,0.015677246435582097,0.010943004129451686,4.1776994872260462e-06,1.2160903806658599e-06,2.7119773360472094e-06,0.029216289425454803,9.7028848629772852e-05,0.0010274965094182445,0.00123915095660555,0.022123371640735516,5.3096910067101009e-07,1.1069247188860526e-12,1.6127649782661041e-11,3.0698307741211699e-10,3.5902270989502221e-06,0.00026214252828431125,5.4436335005484404e-05,2.7426686261425844e-05
6.78224147650789e-07,0.5584797086366895,1.8078649899638166e-07,4.2964147915522493e-08,5.0714353012039152e-05,1.7438473682191294e-09,0.00030703262296987187,0.0,0.0,0.0013293729213924182,0.0050630578815075121,154.0,0.0,0.77512919389755608,1.0,18.96594096506929,0.013956764566601915,3.2034773822843816e-08,0.015733853848380788,0.034202124571663974,0.01665106176134153,0.0047221013864796046,1.5265813533705149e-08,0.00010064946087211542,0.021852371716532475,7.8301037719163906e-11,0.04931847914751681,6.9720975089798795e-06,0.01586803816174517,0.011003444948634644,4.2006936163533669e-06,1.2281703071755426e-06,2.7269041428246121e-06,0.029675790189704215,9.8199984933440348e-05,0.001054897912538932,0.0012757349102033013,0.022423245929327904,5.3932502760469069e-07,1.1067891010830275e-12,1.6380951791522578e-11,3.1115986381632383e-10,3.6440993011181758e-06,0.00026967466130229219,5.600023517539834e-05,2.8219066118948128e-05
6.856467533452535e-07,0.5584792042647223,1.8090767443382235e-07,4.3538271856435257e-08,5.1553163919977505e-05,1.7783861895373772e-09,0.00031627511147034817,0.0,0.0,0.0013299809948619727,0.0051481046668633975,154.0,0.0,0.77315955955472759,1.0,18.965562740812842,0.014031033727139798,3.1964769462974654e-08,0.015676344442603019,0.034196459128307974,0.016807841093986465,0.004704756919317917,1.5262994212997135e-08,0.00010063087382369116,0.02206627712902301,7.8013434877491278e-11,0.049966575458116842,6.9466194035110487e-06,0.016058133620120658,0.011062221805865661,4.2230519803161433e-06,1.240223764943844e-06,2.741418238107749e-06,0.030134514378199601,9.9346024495373415e-05,0.0010824348490369332,0.0013126927984859799,0.022721477689169333,5.4766685741771611e-07,1.1065847091029742e-12,1.6633816675576602e-11,3.1531431035102545e-10,3.6978543344377084e-06,0.00027730852754860857,5.7585231365539403e-05,2.9022223357805292e-05
6.93069359039718e-07,0.5584787013397406,1.8101795325043371e-07,4.4111375267811669e-08,5.2391882314693299e-05,1.8130609738031146e-09,0.00032565051868536948,0.0,0.0,0.0013305518665976332,0.0052330794830749679,154.0,0.0,0.77119880573047439,1.0,18.965186106194469,0.014104123749012489,3.1895093924708537e-08,0.015618908165970235,0.034188743683891791,0.016964143724392713,0.004687435461015332,1.5259261262665564e-08,0.00010060626305825567,0.022279715277914589,7.7726213564589973e-11,0.050612900413275777,6.9211733330555735e-06,0.016247533539782803,0.011119375408983355,4.2447901614430556e-06,1.2522508782915239e-06,2.7555297372653757e-06,0.0305924253865212,0.00010046716205102704,0.0011100967594372946,0.0013500149839620467,0.023018059251161311,5.5599392328468707e-07,1.106314077480117e-12,1.6886224327424166e-11,3.1944630864898976e-10,3.7514903089974685e-06,0.00028504356952056045,5.9191206896662959e-05,2.9836099148070674e-05
7.004919647341825e-07,0.5584781999265331,1.8111769624693433e-07,4.4683457954794981e-08,5.3230458823766189e-05,1.8478689464767483e-09,0.00033515815571223603,0.0,0.0,0.0013310880066395151,0.0053179766455747311,154.0,0.0,0.76924688157234555,1.0,18.964811064812089,0.014176047571311983,3.1825745286652842e-08,0.015561567340312832,0.034179053519858428,0.017119971709797222,0.004670143702952028,1.525464833432535e-08,0.00010057585044670459,0.02249268835498628,7.743948473572519e-11,0.051257424078130526,6.8957692131019965e-06,0.016436238931558371,0.011174946044615995,4.2659235796333055e-06,1.264251770820732e-06,2.7692486502250056e-06,0.0310494884818792,0.00010156361944961192,0.0011378732942306049,0.0013876919436760424,0.023312984148564697,5.6430559246818687e-07,1.1059796460118168e-12,1.7138155673137888e-11,3.2355576697815882e-10,3.8050055139173337e-06,0.00029287922718062448,6.0818044576935729e-05,3.0660634375289747e-05
7.07914570428647e-07,0.5584777000876544,1.8120725105575359e-07,4.5254521049511736e-08,5.4068846835210487e-05,1.8828074245252128e-09,0.00034479732822658723,0.0,0.0,0.0013315917155878971,0.0054027907904216346,154.0,0.0,0.76730373659465045,1.0,18.96443761950469,0.014246818003124537,3.1756721641462152e-08,0.015504342584566835,0.034167461112124438,0.017275327095926715,0.0046528878248967851,1.5249187823962671e-08,0.00010053984958135096,0.022705198539358783,7.7153350862713973e-11,0.051900118152806693,6.8704162030729379e-06,0.016624251067845881,0.011228973538506024,4.2864674772364408e-06,1.2762265654196352e-06,2.7825848716574845e-06,0.031505670723035929,0.00010263564341277976,0.0011657543188940698,0.0014257142761886317,0.023606247045638337,5.7260126486033715e-07,1.1055837634602228e-12,1.7389592627926708e-11,3.276426092552617e-10,3.8583984070293463e-06,0.0003008149383389939,6.2465626781399479e-05,3.1495769681899279e-05
7.22759781817576e-07,0.5584767053719166,1.8135712410085216e-07,4.6393599205726131e-08,5.574488384575e-05,1.9530655955649252e-09,0.00036446747914740686,0.0,0.0,0.0013325102651526209,0.0055721500653153396,154.0,0.0,0.76344358397192358,1.0,18.963695524946726,0.014384949289422634,3.1619641766572152e-08,0.015390315892066768,0.034138846140501625,0.017584628196206806,0.0046185060645542297,1.5235847675778426e-08,0.00010045189812797336,0.023128838883693055,7.658323868318287e-11,0.053179912093198473,6.81989665778009e-06,0.016998201850257594,0.011332555872316533,4.3258467058660451e-06,1.3000983488375254e-06,2.8081481862111098e-06,0.032415269345532724,0.00010470748863192495,0.0012217904016423016,0.0015027581012502633,0.024187770719809928,5.8914237306201147e-07,1.10461660765881e-12,1.7890915700489391e-11,3.3574821360648792e-10,3.9648118703968254e-06,0.00031698426392669194,6.5822552575130192e-05,3.3197602136250909e-05
7.37604993206505e-07,0.5584757176487443,1.8147011041140867e-07,4.7528642749184204e-08,5.7419670259755257e-05,2.0238156895642472e-09,0.00038465533197538872,0.0,0.0,0.0013333229586100406,0.0057411201385085949,154.0,0.0,0.75961795070417915,1.0,18.962959831715899,0.01451861752898061,3.1483839298042774e-08,0.015276962958860957,0.034103426770257086,0.017892063163863818,0.0045843305813740246,1.521947680061237e-08,0.00010034396457126086,0.023550653493770269,7.6016546954534874e-11,0.054452085985280403,6.7696746165766134e-06,0.017369400554907162,0.01143043041892455,4.3630457100480712e-06,1.3238671975447371e-06,2.8322961922932819e-06,0.033320990538710987,0.00010668508502219222,0.0012781283925335435,0.0015810739194844017,0.024762607560786017,6.0561304467865176e-07,1.1034297191931734e-12,1.8390066981823162e-11,3.4376278942526191e-10,4.0707213532327017e-06,0.00033354701980060512,6.9261037543054467e-05,3.4941118313518979e-05
