Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403)
3.4383190309550183e-09,1.06606038723161,8.5086443700508346e-06,4.7256612422818558e-08,4.6884507321160646e-08,2.6046915466120043e-12,3.9729809979735437e-10,0.0,0.0,1.9644614718601265e-05,1.3934932030491486e-08,154.0,0.0,0.19577466606120211,1.0,18.999918713111654,0.0042914982823963116,3.0181283806269421e-05,0.0045421257468625026,0.0085435306794592707,0.2122656742825525,5.7764063691880218e-05,5.8687842500707773e-10,3.5145759561172575e-06,0.5704223209442586,3.3066574946377539e-13,0.00014979627446243994,3.7398214865631977e-05,0.0038815290032775123,0.0038812271606697159,3.0184260779511776e-07
3.4920993905367355e-09,1.0660607717153008,8.565276863321972e-06,4.8457590269661857e-08,4.8075858296741397e-08,2.7184989430338257e-12,4.0803540395858971e-10,0.0,0.0,1.9955794514508046e-05,1.4380304815976744e-08,154.0,0.0,0.19090042975023963,1.0,18.999918957826004,0.0043161033237185936,2.9494723966815685e-05,0.0044972803382943693,0.0085606141740625329,0.21337264636806466,5.7194632123371918e-05,5.8805173236955286e-10,3.521604910782551e-06,0.57413034821107689,3.2740608412586887e-13,0.00015130361823720873,3.7032428825329535e-05,0.0039440302381010036,0.0039437235351019928,3.0670299901076292e-07
3.5458797501184528e-09,1.0660611524572643,8.6205184755388071e-06,4.9666438772650183e-08,4.9275089276515621e-08,2.8348403666734989e-12,4.1878857817156967e-10,0.0,0.0,2.0263909477549172e-05,1.4828224205821212e-08,154.0,0.0,0.18614859613121501,1.0,18.999919208772333,0.0043400220897279783,2.8825328109002254e-05,0.0044522204388626804,0.0085768582798417484,0.21444403509520399,5.6622416354475915e-05,5.8916738130795004e-10,3.5282884495160092e-06,0.57775393493858529,3.2413048085597277e-13,0.00015277630497945632,3.6664660397720775e-05,0.0040059154387820208,0.0040056039232997873,3.115154822325702e-07
3.59966010970017e-09,1.066061529435823,8.6743995264990173e-06,5.0882964409761732e-08,5.0482011248170173e-08,2.9537023092596524e-12,4.2955299718460668e-10,0.0,0.0,2.0568946747493126e-05,1.5278467325151741e-08,154.0,0.0,0.1815160511061866,1.0,18.999919465390757,0.0043632718498119987,2.817265953294527e-05,0.0044069895612219752,0.0085923044194629455,0.21548074376864243,5.6047972747520345e-05,5.9022821732220932e-10,3.5346436189582184e-06,0.58129519156241749,3.2084212450561952e-13,0.00015421499702193586,3.6295279214140311e-05,0.0040671815895723515,0.0040668653097493688,3.1627982298006526e-07
3.6534404692818873e-09,1.0660619026331695,8.7269496890832968e-06,5.210697787729234e-08,5.1696439271013035e-08,3.0750704265580351e-12,4.403241739133709e-10,0.0,0.0,2.0870896330508085e-05,1.5730816486177478e-08,154.0,0.0,0.17699976177034255,1.0,18.999919727152573,0.0043858694342464814,2.7536292930667646e-05,0.0043616286128250721,0.0086069919602715511,0.21648365272108941,5.5471824380329054e-05,5.9123694471989551e-10,3.5406866199223614e-06,0.58475617484107967,3.1754400939184433e-13,0.00015562035494519986,3.5924632879000817e-05,0.0041278262768361471,0.0041275052810025459,3.2099583359826149e-07
3.7072208288636045e-09,1.0660622720351363,8.7781980015127513e-06,5.3338293999774106e-08,5.2918192386872418e-08,3.1989295853349837e-12,4.5109775891500422e-10,0.0,0.0,2.116975092636244e-05,1.6185059262767052e-08,154.0,0.0,0.17259677419898575,1.0,18.999919993558681,0.0044078312456313322,2.6915814075323912e-05,0.0043161760319862458,0.0086209583170213395,0.21745361991116322,5.4894462784443871e-05,5.9219613367539622e-10,3.546432849646775e-06,0.58813888925531255,3.1423894924756471e-13,0.00015699303653007385,3.5553048119320333e-05,0.0041878476530307013,0.0041875219896602431,3.2566337045615743e-07
3.761001188445322e-09,1.0660626376309816,8.8281728794760503e-06,5.4576731641607562e-08,5.4147093532911985e-08,3.3252639088103295e-12,4.6186953964585544e-10,0.0,0.0,2.1465505764677594e-05,1.6640988547451101e-08,154.0,0.0,0.16830421129947953,1.0,18.99992026413809,0.0044291732700152894,2.6310819519553704e-05,0.0042706679170123373,0.0086342390494162577,0.21839148150501914,5.4316349594884183e-05,5.9310822692860881e-10,3.5518969419307906e-06,0.59144528836932131,3.1092958666543634e-13,0.00015833369581725435,3.5180831875675914e-05,0.0042472444025681965,0.0042469141202369021,3.3028233129228418e-07
3.814781548027039e-09,1.0660629994131796,8.8769021281207841e-06,5.5822113620388465e-08,5.5382969456324992e-08,3.4540568206117169e-12,4.7263543952100441e-10,0.0,0.0,2.1758158449770832e-05,1.7098402592214865e-08,154.0,0.0,0.16411927072602792,1.0,18.99992053844641,0.0044499110877186578,2.5720916302640146e-05,0.0042251381487567671,0.0086468679547307709,0.21929805244220837,5.3737918115578989e-05,5.9397554614719555e-10,3.5570928052893632e-06,0.59467727615498589,3.0761840205902258e-13,0.00015964298226532245,3.4808272337580577e-05,0.0043060157094625346,0.0043056808568098332,3.3485265269816579e-07
3.868561907608756e-09,1.0660633573772238,8.924412953903948e-06,5.7074266621909832e-08,5.6625650630871173e-08,3.5852910872456337e-12,4.8339151679266215e-10,0.0,0.0,2.2047708813649933e-05,1.7557105034370354e-08,154.0,0.0,0.16003922285524408,1.0,18.999920816064531,0.0044700598838629327,2.5145721666256414e-05,0.0041796185069321859,0.0086588771557606168,0.22017412698622651,5.3159574805170608e-05,5.9480029797152106e-10,3.5620336591217802e-06,0.59783670828014346,3.0430772216825263e-13,0.00016092153999913613,3.4435639926126037e-05,0.0043641612266703779,0.0043638218523626426,3.3937430773353186e-07
3.9223422671904735e-09,1.0660637115214437,8.9707319762972699e-06,5.8333021116819065e-08,5.7874971175220115e-08,3.7189488591034863e-12,4.941339632635073e-10,0.0,0.0,2.2334158776743513e-05,1.8016904908724128e-08,154.0,0.0,0.15606140882053821,1.0,18.999921096597287,0.0044896344586157471,2.4584862778483216e-05,0.0041341387805003404,0.0086702971843426076,0.2210204792601958,5.2581700687376241e-05,5.9558457974974142e-10,3.5667320680650991e-06,0.60092539336198025,3.0099972813285678e-13,0.00016217000714117911,3.4063188226585491e-05,0.0044216810470400917,0.004421337199736421,3.4384730366773085e-07
3.976122626772191e-09,1.066064061846827,9.0158852393433252e-06,5.9598211278909533e-08,5.9130768773065743e-08,3.8550117100235811e-12,5.0485910285004385e-10,0.0,0.0,2.2617512215972308e-05,1.8477616647187086e-08,154.0,0.0,0.15218323860342559,1.0,18.999921379672255,0.0045086492371594344,2.4037976465781751e-05,0.0040887268724418375,0.0086811570606696083,0.2218378637681116,5.2004652689307466e-05,5.9633038498516008e-10,3.5711999746862884e-06,0.60394509418655529,2.9769646315341888e-13,0.00016338901521902068,3.3691154873530348e-05,0.0044785756757866934,0.0044782274041068543,3.4827167983872846e-07
4.029902986353908e-09,1.0660644083568536,9.059898223059185e-06,6.0869674905025532e-08,6.0392884594976436e-08,3.9934606754321443e-12,5.1556339001014509e-10,0.0,0.0,2.2897774839786918e-05,1.8939060066904281e-08,154.0,0.0,0.14840218917992895,1.0,18.99992166493853,0.0045271182793911787,2.3504708952758726e-05,0.0040434088991921115,0.0086914843686153702,0.22262701590206774,5.1428764911598616e-05,5.9703960851503364e-10,3.5754487304558643e-06,0.60689752889542781,2.9439983976225536e-13,0.00016457918864256401,3.3319762390883223e-05,0.004534846004415163,0.0045344933569095363,3.5264750562443478e-07
4.083683345935625e-09,1.0660647510573384,9.102795854684577e-06,6.2147253336558495e-08,6.1661163221946357e-08,4.1342762890884395e-12,5.2624340804807195e-10,0.0,0.0,2.3174954069816506e-05,1.9401060347917908e-08,154.0,0.0,0.14471580272031315,1.0,18.999921952065677,0.0045450552893624603,2.2984715609443222e-05,0.0039982092850150515,0.0087013053272724065,0.22338865243586509,5.0854349834133014e-05,5.9771405142237506e-10,3.5794891251529996e-06,0.60978437214034564,2.9111164672543066e-13,0.00016574114424525247,3.2949218989204672e-05,0.0045904932860183177,0.0045901363111397918,3.5697487852259674e-07
4.19124406509906e-09,1.0660654250637494,9.1853420727052829e-06,6.4720137248007747e-08,6.4215603824227048e-08,4.4229272954214237e-12,5.4751760301645012e-10,0.0,0.0,2.3720099949257028e-05,2.0326058804247045e-08,154.0,0.0,0.13761750302919257,1.0,18.999922530676706,0.0045793863037561942,2.198321719075456e-05,0.0039082548911788381,0.0087195266445382596,0.22483215554396077,4.9711086252989484e-05,5.9896535808265734e-10,3.5869853450007693e-06,0.61536777203259141,2.8456712605658093e-13,0.00016798282923609942,3.2211445107886747e-05,0.0046999253923998788,0.0046995599076142137,3.6548478566274897e-07
4.288048712346151e-09,1.0660660187418856,9.2560583055463541e-06,6.7055123626416463e-08,6.6534185214742772e-08,4.6906028024900974e-12,5.6654967389341036e-10,0.0,0.0,2.4200291731431078e-05,2.1158816570346322e-08,154.0,0.0,0.13152939778790404,1.0,18.999923054857735,0.0046085951790591391,2.1123987668412975e-05,0.0038279141689702878,0.0087344315290250139,0.22604403116595212,4.8689916960220639e-05,5.9998889307559517e-10,3.5931170492635698e-06,0.62018445787086751,2.7872152434802377e-13,0.00016990986075883591,3.1552174088570964e-05,0.0047963026414294795,0.0047959296619446709,3.7297948480413949e-07
4.3848533595932425e-09,1.0660666002589385,9.3235243561732263e-06,6.9407608551941124e-08,6.8870465159446541e-08,4.9656241799853788e-12,5.8545566467652387e-10,0.0,0.0,2.4670675808031687e-05,2.1990900635710869e-08,154.0,0.0,0.12571257650598466,1.0,18.999923580756267,0.0046362780764277857,2.0302799550644903e-05,0.0037482684298757417,0.0087480480508528996,0.22717710198489072,4.7677505623169918e-05,6.0092393324307591e-10,3.598718605755143e-06,0.62481279944925361,2.7292605685431817e-13,0.00017175467640105692,3.0898313978028108e-05,0.0048906948873595063,0.0048903145675438225,3.8031981567960246e-07
4.481658006840334e-09,1.0660671697159763,9.3878670365547691e-06,7.177678510848783e-08,7.1223651086959467e-08,5.2478641181294598e-12,6.0422004995470827e-10,0.0,0.0,2.5131343949748688e-05,2.2821479360740159e-08,154.0,0.0,0.12015484325138305,1.0,18.999924107056227,0.0046625032061450447,1.9517942868261117e-05,0.0036694097285979044,0.0087604879732969005,0.22823493542315462,4.6675030797458391e-05,6.017781559270052e-10,3.603836007463767e-06,0.62926113209260215,2.6718747012238447e-13,0.00017352055821409718,3.0250652738076111e-05,0.0049831197021499565,0.0049827321950048796,3.8750714507089891e-07
4.578462654087425e-09,1.0660677272271364,9.4492081969939319e-06,7.4161877854689281e-08,7.3592980682345797e-08,5.5371925187891483e-12,6.2282849165537184e-10,0.0,0.0,2.558239842136716e-05,2.3649772943082728e-08,154.0,0.0,0.11484455960970041,1.0,18.999924632584719,0.0046873357133185266,1.876778584827222e-05,0.0035914183901281354,0.0087718533215036983,0.22922093851373904,4.5683521154557914e-05,6.0255856952258483e-10,3.608511239700285e-06,0.63353741657363039,2.6151165269975779e-13,0.00017521068903632382,2.9609879053159857e-05,0.0050735968888283032,0.0050732023458150465,3.9454301325346218e-07
4.675267301334517e-09,1.0660682729203605,9.5076649109956919e-06,7.6562141590711039e-08,7.5977720702462592e-08,5.833476978595934e-12,6.4126779530156317e-10,0.0,0.0,2.6023950612370611e-05,2.4475051909577693e-08,154.0,0.0,0.10977061837790038,1.0,18.999925156298708,0.0047108378179860971,1.8050771221719897e-05,0.0035143641285091129,0.0087822372370564752,0.23013836522835251,4.4703869773278813e-05,6.0327157216917671e-10,3.6127826318814874e-06,0.63764925624527968,2.5590371694462149e-13,0.00017682815089057854,2.897659178257938e-05,0.0051621481950886207,0.0051617467659768922,4.0142911172499897e-07
4.772071948581608e-09,1.0660688069339044,9.5633496544084896e-06,7.8976860171765234e-08,7.8377165838604576e-08,6.1365832347873871e-12,6.5952586532473713e-10,0.0,0.0,2.6456119799893318e-05,2.5296635497904744e-08,154.0,0.0,0.10492241858380198,1.0,18.999925677273037,0.0047330689485435328,1.7365412717728907e-05,0.0034383070633828574,0.0087917247558733352,0.23099032345652246,4.373684712496628e-05,6.0392300517460756e-10,3.6166851778522913e-06,0.64160391335543909,2.5036807335806291e-13,0.00017837592424314676,2.8351308547001463e-05,0.0052487970544529677,0.0052483888871898863,4.0816726307652753e-07
4.868876595828699e-09,1.0660693294158954,9.616370479033491e-06,8.1405345365887701e-08,8.0790637623588771e-08,6.4463755765935353e-12,6.7759165987070948e-10,0.0,0.0,2.6879032030087812e-05,2.611388995984494e-08,154.0,0.0,0.1002898417320124,1.0,18.999926194689372,0.0047540858689566479,1.6710291730150668e-05,0.0033632986460988127,0.0088003935185443517,0.2317797816598503,4.2783112904503076e-05,6.0451820184415641e-10,3.6202508279207916e-06,0.64540832460071718,2.4490849831070388e-13,0.00017985688795543547,2.773447355231361e-05,0.0053335683520872009,0.0053331535926844191,4.1475940277695176e-07
4.965681243075791e-09,1.0660698405224742,9.6668311806139011e-06,8.3846935755720015e-08,8.3217483382817416e-08,6.7627172230929853e-12,6.9545514531007111e-10,0.0,0.0,2.729281911123303e-05,2.692622680196625e-08,154.0,0.0,0.095863229247005036,1.0,18.999926707826322,0.0047739427998891339,1.6084054152187153e-05,0.0032893824998061747,0.0088083144162350909,0.2325095752082578,4.1843226762437331e-05,6.0506203183794933e-10,3.6235087547279726e-06,0.64906911593539884,2.3952819547749795e-13,0.0001812738198580742,2.7126464688955796e-05,0.005416488213890196,0.0054160670063274179,4.2120756277301666e-07
5.062485890322882e-09,1.0660703404167766,9.7148314613474049e-06,8.6300995682127909e-08,8.5657075226824033e-08,7.0854706701399125e-12,7.131072508028223e-10,0.0,0.0,2.7697617705478069e-05,2.7733100988770411e-08,154.0,0.0,0.091633361024251861,1.0,18.999927216050278,0.0047926915341680448,1.5485407366504222e-05,0.003216595183568437,0.0088155521796670355,0.2331824124202547,4.0917658065590614e-05,6.0555894160580785e-10,3.6264855959384112e-06,0.65259261668733271,2.3422985171072625e-13,0.00018262939781224196,2.6527599988479186e-05,0.0054975838161357062,0.005497156302279013,4.2751385668728545e-07
5.1592905375699735e-09,1.0660708292677445,9.7604670869926542e-06,8.8766914228202213e-08,8.8108809083619986e-08,7.4144980082732929e-12,7.3053982316508995e-10,0.0,0.0,2.8093568509459364e-05,2.8534009127135879e-08,154.0,0.0,0.087591435026671466,1.0,18.999927718807172,0.0048103815468841914,1.4913117382558332e-05,0.0031449668876656904,0.008822165916457245,0.23380088032274315,4.0006794779686057e-05,6.06012991341602e-10,3.6292056750156479e-06,0.65598487301719721,2.2901568788919605e-13,0.00018392620116373395,2.5938143498067664e-05,0.0055768832136403592,0.0055764495331739041,4.336804664508354e-07
5.256095184817065e-09,1.0660713072491785,9.8038300386794407e-06,9.1244104242153379e-08,9.0572103769150016e-08,7.7496612134989727e-12,7.4774558225638367e-10,0.0,0.0,2.8480815515334108e-05,2.9328487647730038e-08,154.0,0.0,0.083729047867194095,1.0,18.999928215614961,0.0048270601004082297,1.4366006112226418e-05,0.0030745220666653014,0.0088282096017664284,0.23436745014502286,3.9110951557232657e-05,6.0642788867887526e-10,3.631691203125722e-06,0.65925166075558206,2.2388750521640356e-13,0.00018516671250933323,2.5358310630207337e-05,0.0056544151846972491,0.0056539754750669973,4.3970963024633793e-07
5.352899832064156e-09,1.0660717745388233,9.8450086595082841e-06,9.3732001397946149e-08,9.3046400094563837e-08,8.0908224124856494e-12,7.6471807704264511e-10,0.0,0.0,2.8859505345759155e-05,3.0116110994838084e-08,154.0,0.0,0.080038176332088415,1.0,18.99992870605675,0.0048427723445385526,1.384294877725974e-05,0.0030052800152183556,0.0088337325259629246,0.23488448255827768,3.8230377092498203e-05,6.0680701940197143e-10,3.6339624638201546e-06,0.66239849764437642,2.1884672732216381e-13,0.00018635331971969554,2.4788273029029199e-05,0.0057302090914298819,0.0057297634877982277,4.456036316514954e-07
5.449704479311248e-09,1.0660722313175692,9.8840877960443101e-06,9.6230063292434736e-08,9.5531160008937873e-08,8.4378441237619391e-12,7.814516424753691e-10,0.0,0.0,2.9229786656483498e-05,3.0896489834478319e-08,154.0,0.0,0.076511159798615752,1.0,18.999929189774551,0.0048575614120041676,1.3342871442836287e-05,0.0029372553914235643,0.0088387797029259463,0.23535423267220285,3.7365260807494761e-05,6.0715347554706685e-10,3.6360379806474984e-06,0.66543065500981802,2.1389443853764718e-13,0.0001874883181677272,2.422816299324032e-05,0.0058042947542506938,0.005803843389460819,4.5136478987040226e-07
5.546509126558339e-09,1.066072677768723,9.9211489348163234e-06,9.8737768577719734e-08,9.8025865776061268e-08,8.7905894764936456e-12,7.9794135730955866e-10,0.0,0.0,2.9591809600339797e-05,3.1669269289607043e-08,154.0,0.0,0.073140683500613479,1.0,18.999929666463593,0.0048714685095474419,1.2864748670025662e-05,0.0028704586924159304,0.0088433922424436314,0.23577885480051414,3.6515738928471829e-05,6.0747008098303097e-10,3.6379346702660655e-06,0.66835316889477503,2.0903141867977339e-13,0.00018857391311549488,2.3678077495432556e-05,0.0058767023391317064,0.0058762453436807327,4.569954509688377e-07
5.6433137738054304e-09,1.0660731140773585,9.956270333943076e-06,1.0125461612742147e-07,1.00530019183886e-07,9.1489224084000453e-12,8.1418300296872992e-10,0.0,0.0,2.994572534672807e-05,3.2434127210032541e-08,154.0,0.0,0.069919762596265422,1.0,18.999930135867164,0.0048845330048095147,1.2407601280401352e-05,0.0028048966866320753,0.0088476076900140688,0.23616040700697821,3.5681900007589112e-05,6.077594146908716e-10,3.6396679829304426e-06,0.671170850677555,2.0425817465757039e-13,0.0001896122222169432,2.3138081835942182e-05,0.0059474622564584237,0.0059469997584784056,4.6249798001401649e-07
5.740118421052522e-09,1.0660735404297366,9.9895271500105907e-06,1.0378012423562794e-07,1.0304314078532933e-07,9.5127078442573185e-12,8.3017302354241023e-10,0.0,0.0,3.0291685651391741e-05,3.3190772483118545e-08,154.0,0.0,0.066841726996190801,1.0,18.999930597771886,0.0048967925092233593,1.1970494228042717e-05,0.0027405728066929621,0.0088514603369891781,0.23650085544266963,3.4863789941821822e-05,6.0802383213264195e-10,3.6412520296710425e-06,0.67388829720236032,1.9957496920448187e-13,0.00019060527810132742,2.2608212964145892e-05,0.0060166050703855571,0.0060161371956315339,4.6787475401832901e-07
5.836923068299613e-09,1.0660739570127815,1.0020991560325774e-05,1.0631382984734242e-07,1.0556476916919981e-07,9.8818118563318977e-12,8.45908486981196e-10,0.0,0.0,3.0629842471943493e-05,3.393894338988586e-08,154.0,0.0,0.063900206913609869,1.0,18.999931052003465,0.0049082829571027,1.1552534572859036e-05,0.0026774875063737048,0.0088549815036535976,0.2368020784842893,3.4061416534391314e-05,6.0826548471234945e-10,3.6426996984479557e-06,0.67650990044445003,1.9498184699042211e-13,0.00019155503100928305,2.2088482496149638e-05,0.0060841614177494837,0.006083688289593844,4.7312815563438605e-07
5.9337277155467046e-09,1.0660743640136172,1.0050732880671815e-05,1.0885528781929754e-07,1.0809446026007776e-07,1.0256101808005487e-11,8.6138704753799901e-10,0.0,0.0,3.0960347625048479e-05,3.4678406010019743e-08,154.0,0.0,0.061089119100853115,1.0,18.999931498422747,0.0049190386811037625,1.1152869549515877e-05,0.0026156385847827938,0.00885819979756651,0.2370658706827885,3.3274753636022864e-05,6.0848633743027395e-10,3.644022761350977e-06,0.67903985673168288,1.9047865832513841e-13,0.00019246335145848241,2.1578879455544697e-05,0.0061501619356850567,0.0061496836751175187,4.7826056753463432e-07
6.030532362793796e-09,1.0660747616191488,1.0078817678692709e-05,1.1140407021002146e-07,1.1063178664601043e-07,1.0635446481798155e-11,8.7660690949241305e-10,0.0,0.0,3.1283352481453732e-05,3.5408952678484727e-08,154.0,0.0,0.058402653737909975,1.0,18.999931936922202,0.0049290924842306646,1.0770684728661006e-05,0.0025550214806406998,0.0088611413493232694,0.23729394653122374,3.2503744903953052e-05,6.0868818515137165e-10,3.6452319711805839e-06,0.68148217554335988,1.8606508067861146e-13,0.00019333203291900422,2.1079372761845502e-05,0.0062146371971532064,0.0062141539227858122,4.8327436738881689e-07
6.127337010040887e-09,1.066075150015696,1.0105309883035558e-05,1.1395976559806092e-07,1.1317633693291075e-07,1.1019716192939122e-11,8.9156679218485596e-10,0.0,0.0,3.1599007695323688e-05,3.6130400495767241e-08,154.0,0.0,0.05583526194013242,1.0,18.999932367422716,0.0049384757085489282,1.0405202265198903e-05,0.0024956295393356496,0.0088638300277308901,0.23748794406043869,3.1748307214845213e-05,6.0887266742815443e-10,3.6463371493568619e-06,0.68384068790651742,1.8174063821938193e-13,0.00019416279448123325,2.0589913488997555e-05,0.0062776176536423799,0.0062771294817189679,4.8817192340705137e-07
6.224141657287979e-09,1.0660755293886608,1.0130270888379497e-05,1.165219784272973e-07,1.157277151245898e-07,1.140878288956867e-11,9.0626589637720271e-10,0.0,0.0,3.1907462964656139e-05,3.6842589893107595e-08,154.0,0.0,0.053381643853973808,1.0,18.999932789870616,0.0049472183007636091,1.0055679228009852e-05,0.0024374542552071075,0.008866287636219744,0.23764942827074872,3.1008333760310641e-05,6.090412818631136e-10,3.6473472679085613e-06,0.68611905440882359,1.7750471953049706e-13,0.00019495728350192799,2.0110436914524632e-05,0.0063391335843721837,0.0063386406287817771,4.9295559040222157e-07
6.32094630453507e-09,1.0660758999222406,1.0153759656479159e-05,1.1909032837833034e-07,1.1828554002739977e-07,1.1802520240583553e-11,9.2070387194707285e-10,0.0,0.0,3.2208866819877474e-05,3.7545383253478384e-08,154.0,0.0,0.051036737311563454,1.0,18.999933204235045,0.0049553488748094654,9.7214060089731888e-06,0.0023804854912673167,0.0088685340921438732,0.23777989440733552,3.0283696853242697e-05,6.0919539650281986e-10,3.6482705229143961e-06,0.68832077284613724,1.7335659367652457e-13,0.00019571707821687193,1.9640864378153135e-05,0.0063992150513944397,0.006398717423688147,4.9762770628816975e-07
6.4177509517821614e-09,1.066076261799173,1.017583281334947e-05,1.2166444976494043e-07,1.2084944467850907e-07,1.2200803712072681e-11,9.3488078691469261e-10,0.0,0.0,3.2503366437995958e-05,3.8238663588557109e-08,154.0,0.0,0.048795707016640419,1.0,18.999933610505529,0.0049628947715926654,9.4017048070216174e-06,0.0023247116783578639,0.0088705875904620587,0.23788077108663933,2.9574250473256612e-05,6.0933626116507425e-10,3.6491144007924646e-06,0.69044918552179824,1.6929542477741665e-13,0.00019644369031084888,1.9181104966842376e-05,0.0064578918600454692,0.006457389669456466,5.0219058899976727e-07
6.514555599029253e-09,1.066076615200506,1.0196544742716915e-05,1.2424399095467178e-07,1.2341907579686791e-07,1.2603510633231039e-11,9.487970977945336e-10,0.0,0.0,3.2791107479921689e-05,3.8922333271540227e-08,154.0,0.0,0.046653934235812919,1.0,18.999934008689767,0.0049698821160167328,9.095928181588555e-06,0.0022701199955675478,0.0088724647531578035,0.23795342328068941,2.887983257240216e-05,6.0946501752684248e-10,3.6498857412486222e-06,0.69250748621390013,1.6532028520180815e-13,0.00019713856743748762,1.8731057041500101e-05,0.0065151935242511033,0.0065146868777172873,5.0664653381264232e-07
6.611360246276344e-09,1.066076960305404,1.0215947675861087e-05,1.2682861381260755e-07,1.2599409325595703e-07,1.3010520252586084e-11,9.6245362125841129e-10,0.0,0.0,3.3072233948760563e-05,3.9596312825319859e-08,154.0,0.0,0.044607006970397677,1.0,18.999934398811636,0.0049763358714194671,8.8034576744005331e-06,0.0022166965335841849,0.0088741807656494507,0.2379991551659931,2.820026716125956e-05,6.0958270856657464e-10,3.6505907932961026e-06,0.69449872682605363,1.6143016751088425e-13,0.00019780309568295386,1.8290609619488759e-05,0.00657114923622728,0.006570638238416299,5.109978109758718e-07
6.7081648935234356e-09,1.0660772972909773,1.0234091777968069e-05,1.2941799316743885e-07,1.2857416957744719e-07,1.3421713785317549e-11,9.7585150709193675e-10,0.0,0.0,3.3346888067079431e-05,4.026053976526594e-08,154.0,0.0,0.042650710585356487,1.0,18.999934780909399,0.0049822798915415412,8.5237024963609258e-06,0.002164426442505296,0.0088757495013309529,0.23801921284329605,2.7535366198177328e-05,6.0969028726471569e-10,3.6512352648535491e-06,0.69642582373640938,1.5762399527784434e-13,0.00019843860196874135,1.7859643625912362e-05,0.0066257878401584881,0.0066252725934948294,5.1524666365512517e-07
6.804969540770527e-09,1.0660776263321292,1.0251025231115368e-05,1.3201181629895885e-07,1.3115898944492963e-07,1.3836974452399965e-11,9.889922124219826e-10,0.0,0.0,3.3615210171323049e-05,4.0914967495618802e-08,154.0,0.0,0.040781018873100282,1.0,18.999935155034031,0.0049877369701415274,8.2560982734117186e-06,0.0021132940655004756,0.0088771836352778272,0.2380147869342123,2.6884931298194807e-05,6.0978862418375409e-10,3.6518243712843078e-06,0.69829156385899271,1.5390063286322443e-13,0.0001990463563899758,1.7438033025422977e-05,0.0066791378094744943,0.0066786184141683002,5.1939530618981529e-07
6.901774188017618e-09,1.0660779476014328,1.0266794314005449e-05,1.3460978244614534e-07,1.3374824923691437e-07,1.4256187512247326e-11,1.0018774771891956e-09,0.0,0.0,3.3877338621732157e-05,4.1559564258304421e-08,154.0,0.0,0.038994085531125579,1.0,18.999935521247739,0.004992728888366358,8.000105851274265e-06,0.0020632830595933675,0.0088784947480689078,0.2379870150604233,2.624875527534468e-05,6.0987851464948177e-10,3.6523628784326667e-06,0.70009861043067623,1.5025889424511606e-13,0.00019962757448665667,1.7025645845174359e-05,0.006731227227380893,0.0067307037814583167,5.2344592256836628e-07
6.99857883526471e-09,1.0660782612690198,1.0281443478562508e-05,1.3721160233502415e-07,1.3634165657832333e-07,1.4679240285493112e-11,1.0145093008366146e-09,0.0,0.0,3.4133409726261064e-05,4.2194312132832832e-08,154.0,0.0,0.03728623603354906,1.0,18.999935879622619,0.0049972764599809337,7.7552101571259675e-06,0.0020143765047124732,0.0088796934205870662,0.23793698421086695,2.5626623536305632e-05,6.0996068549728577e-10,3.652855139218043e-06,0.70184950853648898,1.4669755100450775e-13,0.00020018341944609102,1.6622345098673384e-05,0.0067820837703300683,0.0067815563696649378,5.274006651246409e-07
7.095383482511801e-09,1.0660785675024897,1.0295015423504374e-05,1.3981699772553457e-07,1.3893892990973602e-07,1.5106022173495561e-11,1.0268899201830615e-09,0.0,0.0,3.4383557677126544e-05,4.2819206085822259e-08,154.0,0.0,0.035653959877621579,1.0,18.999936230239399,0.0050013995745556306,7.5209191112574809e-06,0.0019665570020625492,0.0088807893205785585,0.23786573300208297,2.5018315338904372e-05,6.1003580072740433e-10,3.6533051312258299e-06,0.7035466903853369,1.4321533952035465e-13,0.00020071500423545402,1.6227989619443378e-05,0.0068317346941468753,0.0068312034324933763,5.3126165349083941e-07
7.1921881297588925e-09,1.0660788664668304,1.0307551164998737e-05,1.4242570097664485e-07,1.4153979807367563e-07,1.5536424671117502e-11,1.0390217884481189e-09,0.0,0.0,3.4627914498740852e-05,4.3434253068606104e-08,154.0,0.0,0.034093903187259245,1.0,18.999936573186343,0.0050051172387058146,7.2967625893295812e-06,0.0019198067627801566,0.0088817912816949191,0.23777425383663395,2.442360492423202e-05,6.1010446693426377e-10,3.6537164902565122e-06,0.70519248034765314,1.3981096745010083e-13,0.00020122339366397812,1.5842434812586007e-05,0.0068802068225484823,0.0068796717915747775,5.3503097369662973e-07
