Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890)
8.441101713115818e-16,0.8039525190889893,4.9154912732826014e-17,8.1106140048122308e-27,8.1105043323498127e-27,3.7464301764436162e-42,3.4505217665989014e-35,0.0,0.0,2.2191493813334597e-17,1.0623587996455583e-29,154.0,0.0,0.99999999972339193,1.0,19.0,3.1604043703831854e-11,6.3825928919412895e-11,9.0566533783665677e-11,9.0566614586362875e-11,1.9651560795751728e-14,9.3413380963926402e-17,2.3371235762582624e-17,6.0641504012240351e-17,2.5212568430914612e-14,1.3310446717898699e-24,9.26753688370091e-20,6.920617926489488e-20,7.9875840732104742e-26,7.9875806096782816e-26,3.0011479021855148e-32,2.8656197659237227e-25,4.6238429008861226e-33,6.7787535989539813e-21,3.35865141304461e-59,3.1815604758101621e-59,3.1815604764842548e-59,5.1907653375777165e-29,1.5407680686595769e-31,6.2737081269196308e-25,3.1986603755107991e-29,1.7944751843282303e-32,2.0206217785856903e-35,1.7334507942304217e-42,1.7398316826413425e-49,1.3315605253402183e-50,4.1050471980004592e-58,5.5103431073602121e-62,8.2598159694454467e-59,1.8475605261578474e-52,2.2594187217780177e-59
1.0581103418642472e-15,0.8039525190889892,6.1616749470054186e-17,1.2634845650909203e-26,1.2634696159544799e-26,7.3174444333767748e-42,6.6285173907911272e-35,0.0,0.0,2.7821634133398655e-17,1.6551332672610505e-29,154.0,0.0,0.99999999965326591,1.0,19.0,3.9616351773386526e-11,7.9993254874327637e-11,1.1352707888145023e-10,1.1352718910327915e-10,3.0609976122829991e-14,1.4552096804896043e-16,3.0360921250469011e-17,9.4463293260827054e-17,3.927200112450685e-14,2.1276305971237021e-24,1.4437140830097172e-19,1.0781063541936679e-19,1.5344293915620839e-25,1.5344285771320584e-25,7.0568385653843361e-32,5.5044117759421143e-25,1.087461688051584e-32,1.0560068189958672e-20,1.4483121208691582e-58,1.3719472615325916e-58,1.3719472618806571e-58,9.9715735070045361e-29,2.959843521143705e-31,9.8577528782108414e-25,6.0816864508541407e-29,3.4463480300360634e-32,4.7515222888401516e-35,4.9561297111790392e-42,6.0046558597123104e-49,4.5955960502835195e-50,1.6970798290478619e-57,2.2780522541314078e-61,3.4051279807753096e-58,6.3764597526869437e-52,8.1293877616859872e-59
1.486110682969578e-15,0.8039525190889893,8.6540427978683639e-17,2.473666182564874e-26,2.4736405323217505e-26,2.0467803616749339e-41,1.8232034707670692e-34,0.0,0.0,3.9087008243133301e-17,3.2411614220293797e-29,154.0,0.0,0.99999999951301455,1.0,19.0,5.564096790431621e-11,1.1231069359313957e-10,1.5944813387232139e-10,1.5944831531241487e-10,5.9913621583919732e-14,2.8490257934665163e-16,4.4339660752455273e-17,1.8491998790313312e-16,7.6868005541675156e-14,4.2932217998070525e-24,2.8265249898083623e-19,2.1107312653791568e-19,4.2205132703988366e-25,4.2205100746164913e-25,2.7688745485075647e-31,1.5136938245321663e-24,4.2690779758057755e-32,2.067465950228713e-20,1.760417654698644e-57,1.6675964810307221e-57,1.6675964817090058e-57,2.7427351363535897e-28,8.1411761472767064e-31,1.9493168170745719e-24,1.633758260331608e-28,9.4737403196535869e-32,1.8646192033507605e-34,2.8351401513506068e-41,5.1286768773765389e-48,3.9251767748901649e-49,2.2201720108901483e-56,2.9802375712546697e-60,4.4100290346945827e-57,5.4462432597875653e-51,6.7774413628104251e-58
2.34211136518024e-15,0.8039525190889892,1.3638780513336054e-16,6.1154213905833518e-26,6.1153581100815966e-26,8.2413208578597178e-41,7.2548828054644958e-34,0.0,0.0,6.1638131080996035e-17,8.0165717153533008e-29,154.0,0.0,0.99999999923251326,1.0,19.0,8.7690200133455739e-11,1.7687678319439398e-10,2.5129010303125939e-10,2.512904764741023e-10,1.48040308857218e-13,7.0433555775302322e-16,7.2290796238863655e-17,4.5704745434567633e-16,1.8993282297126404e-13,1.0914099394743218e-23,6.9877575264953118e-19,5.2181589014470731e-19,1.6794214248587351e-24,1.6794193038913657e-24,1.837337372261426e-30,6.0204411439251151e-24,2.8362999671535739e-31,5.1112058334285785e-20,5.2269086836672855e-56,4.9513106395453137e-56,4.9513106433832518e-56,1.0913951709443815e-27,3.2395274088010356e-30,4.8629150173484593e-24,6.1781413302055035e-28,3.7648129234171053e-31,1.2377315219267861e-33,3.2698681434708919e-40,1.0659585640457929e-46,8.1582046211902939e-48,8.5750794479814664e-55,1.1510850077790385e-58,1.6619404700578632e-55,1.1319637172749965e-49,1.2089220155287546e-56
3.1981120473909016e-15,0.8039525190889893,1.8623520913864792e-16,1.1385751891136142e-25,1.1385622365484403e-25,2.072541964403211e-40,1.8172168805842293e-33,0.0,0.0,8.4216420812721193e-17,1.493166799955595e-28,154.0,0.0,0.99999999895201364,1.0,19.0,1.1973943231896772e-10,2.413512422379967e-10,3.431318844228277e-10,3.4313251601112156e-10,2.7548904623911321e-13,1.3113318359439257e-15,1.002344971996291e-16,8.5074188821963072e-16,3.5344706218709707e-13,2.0587957096368692e-23,1.3009854203264223e-18,9.7151903878572957e-19,4.2066403570848338e-24,4.2066333653733846e-24,6.0560684277554037e-30,1.5074489347390226e-23,9.3564302072986559e-31,9.5160776838224768e-20,3.5448238095159011e-55,3.3579166971944354e-55,3.3579167002493513e-55,2.7337629712195566e-27,8.1144188966975844e-30,9.0913064804763485e-24,1.4874615385058148e-27,9.4203403714333683e-31,4.0806473994479021e-33,1.3845112543198016e-39,5.6417942696248228e-46,4.3178912430838173e-47,5.5267971469635639e-54,7.4189974430954278e-58,1.0607911776484935e-54,5.9911426202152437e-49,6.646479918315322e-56
4.910113411812225e-15,0.8039525190889895,2.8593009770219775e-16,2.6812275770765757e-25,2.6811875493068954e-25,7.6128652382971469e-40,6.6512480657357612e-33,0.0,0.0,1.2945450217285624e-16,3.5194709191319638e-28,154.0,0.0,0.99999999839102016,1.0,18.999999999999996,1.8383789655910695e-10,3.7002593225295361e-10,5.2681488390639962e-10,5.2681623059935936e-10,6.4806789573621775e-13,3.0880117407674831e-15,1.5611952452106464e-16,2.0024235237835268e-15,8.3145844447246834e-13,4.9094568199140998e-23,3.0636718917508094e-18,2.2878095393134073e-18,1.539678893631012e-23,1.539674855089093e-23,3.4970353267013646e-29,5.5124853541496059e-23,5.4150659214252306e-30,2.240927515442828e-19,8.885629227244708e-54,8.4171189258292424e-54,8.4171189389974423e-54,1.000605428264052e-26,2.9699720908975458e-29,2.1488055066110489e-23,4.9800762456757469e-27,3.4392955178366821e-30,2.3578512138736721e-32,1.2907219651579968e-38,8.6516112933980949e-45,6.6214353853985916e-46,1.4202808883654311e-52,1.9065926447231289e-56,2.6148338411710994e-53,9.1873503503103429e-48,9.9091910509088235e-55
6.39999130801482e-15,0.8039525190889893,3.7269016901975554e-16,4.5538810175276332e-25,4.553798659512784e-25,1.6570486674963501e-39,1.445605659159526e-32,0.0,0.0,1.6891160743173819e-16,5.9818620855623968e-28,154.0,0.0,0.99999999790281879,1.0,18.999999999999993,2.396199109858655e-10,4.8170865921995546e-10,6.8666533737918172e-10,6.8666752240822694e-10,1.0997930448938634e-12,5.2447207959443852e-15,2.0475331906828444e-16,3.3996647422322129e-15,1.411012982428091e-12,8.3840459516785434e-23,5.2034144260006796e-18,3.8856621088033208e-18,3.3463839186982511e-23,3.3463729798897314e-23,9.4704618249954334e-29,1.1973751261089628e-22,1.4683466952620435e-29,3.8060455308987659e-19,4.6339062143654314e-53,4.3895754521876826e-53,4.3895754596803522e-53,2.1747717766546416e-26,6.4550274412998749e-29,3.6548296167254275e-23,1.0205419305730179e-26,7.4624147787111339e-30,6.3876913531588918e-32,4.2461258756789395e-38,3.3594000993976278e-44,2.5710891261031038e-45,6.3314942721204547e-52,8.4995784107842655e-56,1.1518748754301127e-52,3.5674289176188229e-47,4.1793557778767572e-54
7.889869204217416e-15,0.8039525190889892,4.5945032167884435e-16,6.9199159605602984e-25,6.9197677728419209e-25,3.0715386389895164e-39,2.6765966718232338e-32,0.0,0.0,2.0845101253784913e-16,9.0963286980294584e-28,154.0,0.0,0.99999999741462309,1.0,18.999999999999989,2.954019252804582e-10,5.9311568427342112e-10,8.4651522205728493e-10,8.465184469116422e-10,1.6698320482904408e-12,7.9696063239776951e-15,2.5338726643349626e-16,5.164013942698717e-15,2.1423618831085325e-12,1.2783459467210766e-22,7.9068890743328238e-18,5.9044746536324761e-18,6.1959477895941977e-23,6.1959234634541073e-23,2.1056921371354983e-28,2.2156131760230541e-22,3.2692187190785945e-29,5.7835063160375625e-19,1.737119117182123e-52,1.6455265112550891e-52,1.6455265145324513e-52,4.0267166632404848e-26,1.1951714140174705e-28,5.557895054646648e-23,1.7844448939314752e-26,1.3793072697837241e-29,1.4208053431649911e-31,1.1229479889884134e-37,1.0450927928344711e-43,7.9985374052556544e-45,2.2956424042578399e-51,3.0817625224050084e-55,4.1054514294076588e-52,1.1098105745340892e-46,1.3443989913936188e-53
9.379747100420012e-15,0.8039525190889892,5.462105556793221e-16,9.7793380354028769e-25,9.7790954866534425e-25,5.1167313607918979e-39,4.4545697637756876e-32,0.0,0.0,2.4807271740302534e-16,1.2864185203399948e-27,154.0,0.0,0.99999999692643271,1.0,18.999999999999986,3.5118393944288522e-10,7.0424764468847931e-10,1.0063645379518251e-09,1.0063690045060288e-09,2.3579114276124941e-12,1.126265721199667e-14,3.0202121544180668e-16,7.2950748541869214e-15,3.0251542791962892e-12,1.8107679277439191e-22,1.1174094822700491e-17,8.3442436810047728e-18,1.0311681757598308e-22,1.0311634693696056e-22,4.0731827368840876e-28,3.6851451942409039e-22,6.3320748848814581e-29,8.1733091437717742e-19,5.4226509913072683e-52,5.136732395439352e-52,5.1367324067081428e-52,6.7015953947577959e-26,1.9890791516599832e-28,7.8575732381312142e-23,2.8138737318165523e-26,2.2916745744654119e-29,2.7493648906373717e-31,2.5022781722911407e-37,2.6540902644801645e-43,2.0312889860822083e-44,6.5838119907913745e-51,8.8385089282032845e-55,1.1598008328560289e-51,2.8184482604745762e-46,3.5885379007987708e-53
1.0869624996622607e-14,0.8039525190889893,6.3297087102102301e-16,1.3132153129058158e-24,1.3131782343091455e-24,7.9118772281822208e-39,6.8819996871820994e-32,0.0,0.0,2.8777672191830739e-16,1.7286827836168728e-27,154.0,0.0,0.99999999643824822,1.0,18.999999999999975,4.0696595347314703e-10,8.1510521588889012e-10,1.1662132850747154e-09,1.1662191956120811e-09,3.1637413335585748e-12,1.512386154949009e-14,3.5065501830901479e-16,9.792426931710369e-15,4.0590182997170433e-12,2.4356685994228647e-22,1.5005030489777858e-17,1.1204965402011149e-17,1.5930790066117571e-22,1.5930707308993705e-22,7.1610531672479028e-28,5.6898871904685375e-22,1.1146592195998511e-28,1.0975453166175395e-18,1.4470040508769925e-51,1.370708286330246e-51,1.370708289611989e-51,1.0353600621539296e-25,3.0729818452989516e-28,1.055340933168646e-22,4.128315454495256e-26,3.5345802835955076e-29,4.8353872767970497e-31,4.9707164912397751e-37,5.9026130620766621e-43,4.5175256478622032e-44,1.6262942487166352e-50,2.183272427679009e-54,2.8242122189838548e-51,6.2681452535328215e-46,8.3482669013627455e-53
1.3849380789027798e-14,0.8039525190889892,8.0649174572746198e-16,2.1317982991764924e-24,2.1317235131698694e-24,1.6177282365017166e-38,1.4048966573068734e-31,0.0,0.0,3.6743162946685052e-16,2.8101427853817344e-27,154.0,0.0,0.99999999546189566,1.0,18.999999999999957,5.1852998113717542e-10,1.0359995799562704e-09,1.4859090730481534e-09,1.4859184798496509e-09,5.1276273838698671e-12,2.4550687979119492e-14,4.4792225662459068e-16,1.5884514053362602e-14,6.5786457210644112e-12,3.9628990818554336e-22,2.4358087078335486e-17,1.8189253240449216e-17,3.2521079780222604e-22,3.2520870998095422e-22,1.8060074766108785e-27,1.1601834136295791e-21,2.8181379512912267e-28,1.7816761561834734e-18,7.5096426350907744e-51,7.1136840054053763e-51,7.1136840254540854e-51,2.113633803286079e-25,6.2731816477066456e-28,1.7131943182164935e-22,7.6579626566009378e-26,7.1921202092555111e-29,1.2203300250006233e-30,1.5354504820701276e-36,2.206305456730173e-42,1.6885834291958156e-43,7.2824987042634411e-50,9.7770430893926741e-54,1.2295462657493294e-50,2.3429395922270395e-45,3.397241718968537e-52
1.682913658143299e-14,0.803952519088989,9.8001294579674299e-16,3.1477451989350886e-24,3.1476129879609013e-24,2.8826747569073012e-38,2.4996199402227067e-31,0.0,0.0,4.4741573421627779e-16,4.1551285348979478e-27,154.0,0.0,0.99999999448556498,1.0,18.999999999999943,6.3009400827254601e-10,1.2558041454426892e-09,1.8056025860734574e-09,1.8056163029765715e-09,7.5591861769752334e-12,3.6249989780551504e-14,5.4518906081374775e-16,2.343692302331748e-14,9.6982881317511226e-12,5.8600217954491939e-22,3.5966048751906423e-17,2.6857307395341677e-17,5.7861874176181865e-22,5.7861433101566009e-22,3.8141616099994869e-27,2.061846278417454e-21,5.9658454844874016e-28,2.63074242598252e-18,2.7186638178386957e-50,2.5753177010704752e-50,2.5753177092384657e-50,3.7606936119308081e-25,1.1161321736275277e-27,2.5289870982315047e-22,1.2460414364761106e-25,1.2755455676483462e-28,2.5789723366397106e-30,3.8144438540177774e-36,6.3556304929538046e-42,4.8642515320772004e-43,2.4013004299356069e-49,3.2239425512845571e-53,3.9615551096768364e-50,6.7492376085285159e-45,1.0373421746184047e-51
1.9808892373838183e-14,0.803952519088989,1.1535344712273571e-15,4.3610609054255372e-24,4.3608470446048201e-24,4.6877929187253801e-38,4.0587944213965176e-31,0.0,0.0,5.2772903513229895e-16,5.7648179491415741e-27,154.0,0.0,0.99999999350925661,1.0,18.999999999999922,7.4165803487926134e-10,1.4745245540983702e-09,2.1252938242519175e-09,2.1253126685241295e-09,1.0455996629315046e-11,5.0221665691078936e-14,6.4245542617291333e-16,3.2446122574993142e-14,1.3414839329009986e-11,8.127020257603897e-22,4.9828904781692846e-17,3.7209095305402687e-17,9.3953613849236746e-22,9.3952784165167649e-22,7.1723337397328967e-27,3.3440663327658915e-21,1.124506951166499e-27,3.6447433559932984e-18,8.0860045201885853e-50,7.6596564624581116e-50,7.6596564894382015e-50,6.1066030104549905e-25,1.8123281965493778e-27,3.5023373532225164e-22,1.8585191346654529e-25,2.0645118156022448e-28,4.8528541001516145e-30,8.2512338718565869e-36,1.5624480417037558e-41,1.1958135245541105e-42,6.637359928878765e-49,8.9114741336646383e-53,1.070876254266151e-49,1.6592135182489942e-44,2.6637811238575115e-51
2.2788648166243374e-14,0.8039525190889889,1.3270563220178188e-15,5.7717502040169207e-24,5.7714260531783045e-24,7.1334450220936556e-38,6.1670845934443588e-31,0.0,0.0,6.0837153119047688e-16,7.6403652040156039e-27,154.0,0.0,0.99999999253297001,1.0,18.99999999999989,8.5322206095732399e-10,1.6921663006384296e-09,2.4449827876828481e-09,2.4450075799423306e-09,1.3815700755529913e-11,6.6465616423503688e-14,7.3972135939854214e-16,4.2908662710991143e-14,1.7725274063828334e-11,1.0763878307278114e-21,6.5946644594906741e-17,4.9244585005443282e-17,1.4275595176540178e-21,1.4275451677817609e-21,1.2400899908552401e-26,5.0751052204022647e-21,1.9489723484888449e-27,4.8236781876140325e-18,2.1001924166444506e-49,1.9894563056899735e-49,1.9894563134672051e-49,9.2787883343282768e-25,2.7537075366530095e-27,4.6328719527714819e-22,2.6047842173647941e-25,3.1266366454280666e-28,8.3962424800186705e-30,1.6179788736464926e-35,3.443026778700735e-41,2.6351102341952544e-42,1.6301455372875977e-48,2.1887447680962194e-52,2.5709255949887264e-49,3.6562655578905624e-44,6.062299683804488e-51
2.5768403958648565e-14,0.8039525190889886,1.5005784981666836e-15,7.3798177442180121e-24,7.379350371603004e-24,1.0317853843194544e-37,8.9067872477154148e-31,0.0,0.0,6.8934322139407537e-16,9.7828924537365521e-27,154.0,0.0,0.99999999155670516,1.0,18.999999999999858,9.6478608650673613e-10,1.9087346947988336e-09,2.7646694764628019e-09,2.7647010405755525e-09,1.763601995165117e-11,8.4981745451547822e-14,8.3698683698476782e-16,5.4821199091704322e-14,2.2626668931962382e-11,1.3770580232803595e-21,8.4319257921889856e-17,6.2963745409877614e-17,2.0617369188250748e-21,2.0617136530427398e-21,2.0099093760694972e-26,7.3209262781553008e-21,3.1666885739082109e-27,6.1675461841138009e-18,4.9018583712988601e-49,4.6433998835669417e-49,4.6433999037007472e-49,1.3401124104316237e-24,3.9770135700005399e-27,5.9202291937547163e-22,3.4850331506246515e-25,4.500666361539659e-28,1.3617898230951945e-29,2.9416164520841122e-35,6.9749673597905679e-41,5.3382769328796145e-42,3.6567922243056245e-48,4.9100347710011749e-52,5.633656943830856e-49,7.4069630173017114e-44,1.2563805527956545e-50
3.016171948768745e-14,0.8039525190889883,1.756418067801576e-15,1.0110781001485672e-23,1.0110033377617734e-23,1.6568209936244512e-37,1.427083319849621e-30,0.0,0.0,8.093273741231218e-16,1.3431165718433476e-26,154.0,0.0,0.99999999011735174,1.0,18.999999999999805,1.1292747215499773e-09,2.2260936757417238e-09,3.236007474975421e-09,3.2360505330477555e-09,2.4104101124975286e-11,1.1642618562022864e-13,9.8039307118576659e-16,7.50228327175189e-14,3.0925090672661626e-11,1.8878225343467436e-21,1.1552071584553218e-16,8.6262232328545101e-17,3.303378138033833e-21,3.3033348295737501e-21,3.7394603124634744e-26,1.1708961012846494e-20,5.9138569573107957e-27,8.449782370159183e-18,1.4780720323852733e-48,1.4001383153184878e-48,1.4001383224420193e-48,2.1472495011807035e-24,6.3720983232260887e-27,8.1035958014029341e-22,5.028055266878836e-25,7.1756028688037754e-28,2.536293941450967e-29,6.3798269438071891e-35,1.7561463582729472e-40,1.3440656866062969e-41,1.0656400297097991e-47,1.4309386593711423e-51,1.5802892997846529e-48,1.8649181915058526e-43,3.2288400135296449e-50
3.4555035016726335e-14,0.8039525190889881,2.0122583446991821e-15,1.3270833806932951e-23,1.3269711364491539e-23,2.495583450643374e-37,2.1448154845188584e-30,0.0,0.0,9.300271301524501e-16,1.7665816482748303e-26,154.0,0.0,0.99999998867804507,1.0,18.999999999999744,1.2937633554440413e-09,2.5411475711483544e-09,3.7073405293246023e-09,3.7073968896120794e-09,3.1561379464506504e-11,1.5280941420360454e-13,1.1237983781670625e-15,9.8358659672511033e-14,4.049263304727307e-11,2.478976011938149e-21,1.5162380679786091e-16,1.1322054884269157e-16,4.9647303492950473e-21,4.9646562159594122e-21,6.3977036239070229e-26,1.7566228729000704e-20,1.0156299395601836e-26,1.109054954148767e-17,3.8418490238460099e-48,3.639281499915304e-48,3.6392815213506691e-48,3.2272764242334751e-24,9.5767952084544268e-27,1.0625937408771853e-21,6.8632675007817483e-25,1.0731098679241221e-27,4.3438566186553337e-29,1.2494302842756255e-34,3.9283030267348779e-40,3.0065309215464265e-41,2.7229396764702916e-47,3.6565675035158006e-51,3.8816414624190222e-48,4.1716243198174528e-43,7.3104549509976277e-50
3.894835054576522e-14,0.8039525190889879,2.2680993288549408e-15,1.6859991069493812e-23,1.6858385492889289e-23,3.5802058274210944e-37,3.0702435956411742e-30,0.0,0.0,1.0514424863315618e-15,2.2490442773934371e-26,154.0,0.0,0.9999999872387848,1.0,18.999999999999677,1.4582519881889352e-09,2.8539130926602038e-09,4.1786686398194953e-09,4.1787401208949864e-09,4.0000683387168094e-11,1.941311221350037e-13,1.2672026961585271e-15,1.2481805360145591e-13,5.1320095055232517e-11,3.1505134253497836e-21,1.9262849830470119e-16,1.4383859548110272e-16,7.1068201124102371e-21,7.1067011277939549e-21,1.0263005912863844e-25,2.510033912617164e-20,1.6354557152420184e-26,1.4089845368916236e-17,8.8802789294821034e-48,8.4120525502918859e-48,8.4120526063235909e-48,4.6198950714003725e-24,1.3708824502424466e-26,1.3486104734888342e-21,8.9906602326685368e-25,1.5285253951159772e-27,6.9756821045019061e-29,2.260090958101857e-34,7.9973192447776327e-40,6.1207696080810179e-41,6.2334124451269772e-47,8.371149278157162e-51,8.5577127252925651e-48,8.4926997838772429e-43,1.4996788190783386e-49
4.7734981603842985e-14,0.8039525190889871,2.7797834189226769e-15,2.5325678717153558e-23,2.5322726810704055e-23,6.6171718548936992e-37,5.6499031194166325e-30,0.0,0.0,1.2964199865199962e-15,3.3924052122986681e-26,154.0,0.0,0.99999998436040227,1.0,18.999999999999517,1.7872292502312443e-09,3.4726454176150516e-09,5.1213100304859478e-09,5.1214172500419652e-09,5.979687173597118e-11,2.9158873684456726e-13,1.5540084785971776e-15,1.8706511703711445e-13,7.6718217846059827e-11,4.7347198891528456e-21,2.8934255313767425e-16,2.16053480210428e-16,1.3077869502183663e-20,1.3077603780333243e-20,2.2895774231307983e-25,4.6024019732213365e-20,3.676410810469295e-26,2.1164013679520464e-17,3.7202609313398544e-47,3.5241046856225623e-47,3.5241047147505225e-47,8.5021026090790778e-24,2.5226826236154371e-26,2.0215328080084932e-21,1.4118760048759776e-24,2.7851351873873229e-27,1.5595007704884911e-28,6.1962812906100135e-34,2.6911479179448594e-39,2.0596861703246148e-40,2.5799790784362374e-46,3.4651645569828068e-50,3.2848083434399793e-47,2.8578620150999741e-42,5.1009190995882845e-49
5.652161266192075e-14,0.8039525190889865,3.2914703379684617e-15,3.5507963540859095e-23,3.5503066617079988e-23,1.1030900775432302e-36,9.3776653923291813e-30,0.0,0.0,1.5442598495196007e-15,4.776088809348902e-26,154.0,0.0,0.99999998148220148,1.0,18.999999999999325,2.1162065076769654e-09,4.0824223620568981e-09,6.0639316494555889e-09,6.0640820050490784e-09,8.343614391941849e-11,4.0879654959751389e-13,1.8408104104451001e-15,2.6167946301530464e-13,1.0704694210339385e-10,6.6404015561749077e-21,4.0566262160737701e-16,3.0290608811514002e-16,2.1706221827910251e-20,2.1705704485260622e-20,4.4530085667967832e-25,7.611624765496963e-20,7.2041792947845212e-26,2.9672268746021634e-17,1.2047324862483192e-46,1.1412112570887805e-46,1.1412112681337402e-46,1.4112569718242763e-23,4.1870734585691875e-26,2.8282120348479167e-21,2.0405159538469494e-24,4.5774933709666419e-27,3.0393941838653125e-28,1.4300277529516256e-33,7.3377544274268793e-39,5.6160173457901381e-40,8.2791622113671826e-46,1.1120842344053014e-49,9.8762482150363133e-47,7.7923613089730909e-42,1.40207684206785e-48
