Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335)
5.839429035977488e-17,0.6211829050151114,2.4028584991358982e-16,8.8450482384098485e-27,8.8401079369256784e-27,4.3872763179834798e-42,4.7509788748615402e-36,0.0,0.0,4.3036309398113308e-17,4.7089644585714783e-30,154.0,0.0,0.9999999997752258,1.0,19.0,1.0774113230038531e-11,1.1896743866761901e-10,4.7512100454254373e-11,4.7512382092975861e-11,3.0325856214397495e-15,5.1876295773670644e-18,3.8326790364982243e-18,3.0543745371909019e-18,4.9828453389276037e-15,3.2602640686042594e-26,1.0709984974696705e-20,1.7549308118478514e-20,3.5674719267674191e-27,3.5674717578725658e-27,1.4531595170951271e-34,2.2445293807274247e-26,2.3578902169973839e-35,7.8157710766615679e-22,7.2376761668331049e-63,6.7599015949281787e-63,6.7599015958259981e-63,7.1228422371552584e-31,7.041191329294854e-33,1.8479129285066282e-26,7.2325853080855113e-31,2.1534116495324721e-33,4.3280680151506067e-37,4.7100049650871204e-45,5.7351861620505613e-53,1.2333313830804621e-53,4.5003074495544489e-62,5.1033674595036042e-66,1.1219230894397201e-62,5.8776875220793386e-56,1.1822796639215825e-61,1.3660322682638922e-26,1.3393013082684626e-28,1.0997219456722511e-35,8.4889374916866817e-36,3.7584160338411544e-36,4.2803370694954948e-39,9.4474978147568225e-44,5.5817063089317773e-44,1.6278569632106008e-48,3.0880060872602011e-56,1.1162224185295517e-48
7.785909781442445e-17,0.6211829050151113,3.2038131736357726e-16,1.5041310197887788e-26,1.5034721487140943e-26,9.5945528253573916e-42,9.9406475758413403e-36,0.0,0.0,5.7382346195937185e-17,8.0087791703929196e-30,154.0,0.0,0.99999999970030096,1.0,19.0,1.4365492424401167e-11,1.5862034313579391e-10,6.3349501156703327e-11,6.3349876461151743e-11,5.1575771172843529e-15,8.8228050806228999e-18,6.1145499389604726e-18,5.1946586216691012e-18,8.4744216016391503e-15,6.0899257030983612e-26,1.8214894865566433e-20,2.9846800829398244e-20,7.4643517754918221e-27,7.4643513534788422e-27,3.630960696108986e-34,4.6962713182970098e-26,5.8916910645818345e-35,1.3292591083622166e-21,3.3270626433519811e-62,3.1074360836259836e-62,3.1074360840915452e-62,1.4903392274200299e-30,1.4732541954217891e-32,3.2757227195127472e-26,1.5117262077142572e-30,4.5054855163402925e-33,1.081435204593298e-36,1.3722377786918902e-44,1.9113853071667424e-52,4.11036619608502e-53,1.6895227002621948e-61,1.9159276895182403e-65,4.2112670803202317e-62,1.9588772779889867e-55,4.6634907224848119e-61,2.8581751770537461e-26,2.2778025954646659e-28,2.3009880785390096e-35,1.7761405481764211e-35,7.862364484409759e-36,1.0448770533057926e-38,2.1447396466765455e-43,1.2632785997736385e-43,4.6372952639183185e-48,1.0073820319927598e-55,3.1797959319272607e-48
9.732390526907402e-17,0.6211829050151112,4.0047678646647506e-16,2.2977909091201634e-26,2.2969670623477872e-26,1.8000820265086833e-41,1.8096582522246998e-35,0.0,0.0,7.1728687295136717e-17,1.2235701104648484e-29,154.0,0.0,0.99999999962537611,1.0,19.0,1.795687161830843e-11,1.9827164123191636e-10,7.9186900831930717e-11,7.9187369854656903e-11,7.8795211940458101e-15,1.3479257502792525e-17,8.7673314423310511e-18,7.9362112915717776e-18,1.2946851418655723e-14,9.9672653836335133e-26,2.7828259018911637e-20,4.5599190806548024e-20,1.3588576107831519e-26,1.3588575212505194e-26,7.7032845596406579e-34,8.549315030690575e-26,1.2499786721736124e-34,2.0308087204087001e-21,1.2283588702313194e-61,1.1472722602127488e-61,1.1472722603995238e-61,2.7131090474292894e-30,2.682004771432685e-32,5.1478283551660065e-26,2.7491316989169893e-30,8.201743173018063e-33,2.2943149737918839e-36,3.331639126947753e-44,5.2328477628906848e-52,1.1253053438221445e-52,5.1532877740304286e-61,5.8438622399402796e-65,1.2842797066718355e-61,5.3628678690811076e-55,1.4703715739182882e-60,5.2031576416514129e-26,3.4799694733284857e-28,4.1888630648585542e-35,3.2333410223991042e-35,1.4310354649217103e-35,2.1785012179472486e-38,4.1573386161894144e-43,2.4423721257758839e-43,1.106412380067878e-47,2.7109728633653198e-55,7.5866758419695315e-48
1.3625352017837316e-16,0.6211829050151113,5.6066772973482757e-16,4.4181437684370921e-26,4.4169893627209039e-26,4.925439238517847e-41,4.7780365089164043e-35,0.0,0.0,1.0042230151210571e-16,2.3529232479079973e-29,154.0,0.0,0.99999999947552676,1.0,19.0,2.5139630004728225e-11,2.7756931778481603e-10,1.1086169703620094e-10,1.1086235408059993e-10,1.5151623054003498e-14,2.5920139575709011e-17,1.4784841987851018e-17,1.5260805358198038e-17,2.4895651347729023e-14,2.1024301901132389e-25,5.3512790272390278e-20,8.7685674595765445e-20,3.5877879525111241e-26,3.5877876245159511e-26,2.8220082712071924e-33,2.2572205792332004e-25,4.5794346179627136e-34,3.9051758210283071e-21,1.5058748340195832e-60,1.4064688039111461e-60,1.4064688042950234e-60,7.1634240290060263e-30,7.081289997809088e-32,1.0253421689135601e-25,7.2376390133967435e-30,2.1652686420953037e-32,8.404837434516231e-36,1.7233903216330541e-43,3.9083745987603201e-51,8.4048217192429901e-52,5.7027387357863979e-60,6.4669647630111819e-64,1.4198641749947211e-60,4.0054861278324406e-54,1.2117399021633063e-59,1.3737561965731755e-25,6.6918616511017159e-28,1.1059839465377469e-34,8.5365696415249417e-35,3.7763498864170017e-35,7.7426233768915712e-38,1.214215358371623e-42,7.0987959638005448e-43,5.5188105933431888e-47,1.9395847808798797e-54,3.7842515332382674e-47
1.751831350876723e-16,0.6211829050151113,7.208586797165241e-16,7.2453401790732323e-26,7.2438542331806931e-26,1.0383583708119168e-40,9.9060718908944092e-35,0.0,0.0,1.2911715165824524e-16,3.8588528013541884e-29,154.0,0.0,0.9999999993256774,1.0,19.0,3.2322388389298493e-11,3.5686047085530876e-10,1.4253648906838932e-10,1.4253733514295245e-10,2.4847951389033902e-14,4.2508959147814915e-17,2.1513943018196642e-17,2.5027280017303997e-17,4.0827700919502556e-14,3.647227365158738e-25,8.7760870379462073e-20,1.4380431728460945e-19,7.4383860461862949e-26,7.4383851945469652e-26,7.3272911386040247e-33,4.6796868002135519e-25,1.1891021675967655e-33,6.4044807838538402e-21,7.5070316779578219e-60,7.0114764164914877e-60,7.0114764187881315e-60,1.4851595514961338e-29,1.4681294248892582e-31,1.716410706259184e-25,1.4966462177213298e-29,4.4887051692218047e-32,2.1822750947723127e-35,5.5488706162664135e-43,1.543578866837802e-50,3.3194121208277868e-51,2.7299934772033063e-59,3.0958446146281915e-63,6.7934335246784269e-60,1.5819323547220982e-53,4.9828375475377979e-59,2.8480817497679379e-25,1.0974638906319484e-27,2.2929819186893079e-34,1.7697682929434661e-34,7.825560552786269e-35,1.9779888477852805e-37,2.6714139030056217e-42,1.5570819133178042e-42,1.7458301252089087e-46,7.5187510974366782e-54,1.1971167100974338e-46
2.530423649062706e-16,0.6211829050151113,1.0412405998171166e-15,1.501996724077045e-25,1.501781385155146e-25,3.1674221908216875e-40,2.9764902567816471e-34,0.0,0.0,1.865105592169689e-16,8.0003773931490973e-29,154.0,0.0,0.99999999902597903,1.0,19.0,4.6687905152891251e-11,5.1542321206684962e-10,2.0588606061830996e-10,2.058872889586135e-10,5.1511236991580807e-14,8.8128631477221944e-17,3.5926843839173114e-17,5.1884220799008056e-17,8.4638179824618026e-14,8.0583817291044928e-25,1.8194406300852777e-19,2.9813213081596989e-19,2.2350207750847331e-25,2.2350203976523165e-25,3.2472731479710472e-32,1.4060411900241628e-24,5.2705102015374409e-33,1.3277640617086802e-20,1.1432080362901067e-58,1.0677424297729902e-58,1.0677424303490447e-58,4.4624878501714906e-29,4.4113064511874261e-31,3.6399321581184385e-25,4.4696231442495534e-29,1.3484144403217656e-31,9.6710088960480587e-35,3.7086269884031162e-42,1.5941217516699822e-49,3.4281035512751568e-50,4.4660057655027364e-58,5.0645219249409165e-62,1.1090625370052828e-58,1.6337315199179407e-52,4.9787264617076344e-58,8.5572398740186166e-25,2.2752395203985876e-27,6.8897450990098007e-34,5.3170978519851997e-34,2.3486953190127374e-34,8.5793067233726283e-37,8.6426471164011017e-42,5.0170596925005339e-42,1.137224975736484e-45,7.5304683279792089e-53,7.7979583115730532e-46
4.0876082454346717e-16,0.6211829050151113,1.6820045205664568e-15,3.9050102190149212e-25,3.9046587341284309e-25,1.3744681649422245e-39,1.2796898619213573e-33,0.0,0.0,3.0131220328407849e-16,2.0802663521310357e-28,154.0,0.0,0.99999999842658382,1.0,19.0,7.5418938657885851e-11,8.3247045316059845e-10,3.3258515366091537e-10,3.3258716571624269e-10,1.3391349048293898e-13,2.2913552322516485e-16,6.6213174758994898e-17,1.348898516847999e-16,2.2003342864561218e-13,2.2165565352862572e-24,4.7305775244608523e-19,7.7514834371768661e-19,9.6090738568879401e-25,9.6090710741935162e-25,2.3940121063008599e-31,6.0443561904375737e-24,3.8868231798640015e-32,3.4522099839772526e-20,4.0011243998881804e-57,3.7370016889758844e-57,3.7370016928658464e-57,1.9185769043856715e-28,1.8965629898671082e-30,9.6521863678730407e-25,1.8959967897901315e-28,5.7942887503606361e-31,7.1293346342062136e-34,4.868407393822963e-41,3.8511727016235982e-48,8.2818176257228227e-49,2.038702008511641e-56,2.3119340967593912e-60,5.0378571232242419e-57,3.9468668346989165e-51,1.0287343485531088e-56,3.6786266327305482e-24,5.9156602146118209e-27,2.9621183615731936e-33,2.2854702065168427e-33,1.0072484473233695e-33,6.1967768245960405e-36,3.9760375393719628e-41,2.2990570953741876e-41,1.4576081878886263e-44,1.7668437300086344e-51,9.9948284288940368e-45
7.201977438178603e-16,0.6211829050151113,2.9635326842549897e-15,1.2103369731000603e-24,1.210272795169078e-24,7.7717396974689957e-39,7.2060915703685013e-33,0.0,0.0,5.3097480672516125e-16,6.4488968187468058e-28,154.0,0.0,0.99999999722779864,1.0,19.0,1.3288100557911224e-10,1.4662521162558111e-09,5.8598313952042788e-10,5.8598680050899946e-10,4.1496638701727113e-13,7.1021626135390887e-16,1.2788888165195e-16,4.1803491910445011e-16,6.8183180491186266e-13,7.1517850580201489e-24,1.4662707802109089e-18,2.4026158470038719e-18,5.4109804227032845e-24,5.4109774838607137e-24,2.5281190623855371e-30,3.4028565952243164e-23,4.1072350888548183e-31,1.0700331674440854e-19,2.496129306089097e-55,2.3313545967968388e-55,2.3313546016089749e-55,1.0803836537678066e-27,1.0679768870038234e-29,3.0335083399443225e-24,1.0384767760299991e-27,3.2593089274926918e-30,7.5275971584423002e-33,9.8925922863775738e-40,1.5311565072323683e-46,3.2927041937413114e-47,1.6018465775460691e-54,1.8165527083036073e-58,3.9187137738589831e-55,1.5692048506481506e-49,3.4994575725575348e-55,2.0709962222568487e-23,1.833592698843989e-26,1.667997348575414e-32,1.2863578280227068e-32,5.6421842807930408e-33,6.4372364265216275e-35,2.3486025266077043e-40,1.3541529242274563e-40,2.9097553630543191e-43,6.8588404381718439e-50,1.9952212975989768e-43
1.0316346630922534e-15,0.6211829050151113,4.2450612775297098e-15,2.482484840765709e-24,2.4823882735386721e-24,2.216177548804821e-38,2.0527510657352006e-32,0.0,0.0,7.6071649721245636e-16,1.3229066220693293e-27,154.0,0.0,0.99999999602902101,1.0,19.0,1.9034307238198865e-10,2.0996168742109831e-09,8.3938085841450617e-10,8.3938627827321726e-10,8.5094765037399376e-13,1.4567174462403996e-15,1.8980916358664037e-16,8.5731641833311359e-16,1.3981931803321865e-12,1.4905321954471525e-23,3.0074642624650694e-18,4.9279942623341388e-18,1.5413882042882431e-23,1.5413870868851131e-23,9.6118646695325447e-30,9.6918647385971537e-23,1.5621666311037759e-30,2.194742354944087e-19,2.0403888839188293e-54,1.9056985725636147e-54,1.9056985770983169e-54,3.077638678354326e-27,3.0422719222168597e-29,6.2559396470642099e-24,2.9004682689625612e-27,9.2773734042087059e-30,2.8617307868073829e-32,4.8298708406066158e-39,9.2699535657012765e-46,1.9934754089751857e-46,1.1674418472252028e-53,1.3239298586198444e-57,2.8459433884871776e-54,9.500311711622554e-49,2.3288521295204172e-54,5.8985192666800616e-23,3.7608745742052614e-26,4.7514959561248958e-32,3.6630972128503752e-32,1.6012043742405092e-32,2.4327629752861994e-34,6.802003592289752e-40,3.9179606828089033e-40,1.4131584856434717e-42,4.1243782768853507e-49,9.6900382201915258e-43
1.3430715823666465e-15,0.6211829050151113,5.5265903003900764e-15,4.2069457475667806e-24,4.206812090183037e-24,4.7737205614916025e-38,4.4195550969896338e-32,0.0,0.0,9.9053727467763556e-16,2.2421670021740499e-27,154.0,0.0,0.99999999483025082,1.0,19.0,2.4780513906651552e-10,2.7325649883830381e-09,1.0927783103462642e-09,1.0927855994906742e-09,1.4417601560880091e-12,2.4686359695246562e-15,2.5155095025688086e-16,1.4526756463918934e-15,2.3689579696404513e-12,2.5477129006841509e-23,5.0966374393219475e-18,8.3512797555536099e-18,3.3185921560499072e-23,3.3185891829418818e-23,2.5573293922482529e-29,2.0863207954966691e-22,4.1577863295046293e-30,3.7193480133763795e-19,1.0806979929060769e-53,1.0093588806743236e-53,1.0093588833255805e-53,6.6261767681195801e-27,6.5499800958180576e-29,1.0632078644566997e-23,6.1310152862497809e-27,1.9959527343742327e-29,7.613296835634747e-32,1.5493471531256019e-38,3.5078335335210666e-45,7.5434927640803641e-46,5.1152674982461024e-53,5.8009883501434539e-57,1.2428612535922441e-53,3.5950049670074032e-48,9.8326339828094789e-54,1.2697456783931562e-22,6.3734092911172229e-26,1.0229896010009315e-31,7.8840558673091077e-32,3.4351946648238381e-32,6.444751003128025e-34,1.4779263254094505e-39,8.5081127827998719e-40,4.5159744309019863e-42,1.5522400732939916e-48,3.0966071805170801e-42
1.6545085016410395e-15,0.6211829050151114,6.8081197528357727e-15,6.3837211059691804e-24,6.3835442713356356e-24,8.7799775097766416e-38,8.1261391647032853e-32,0.0,0.0,1.220437139094118e-15,3.4027635289242588e-27,154.0,0.0,0.99999999363148806,1.0,18.999999999999993,3.0526720563269332e-10,3.3650967285546239e-09,1.3461754953187717e-09,1.3461847641260395e-09,2.1873036485583856e-12,3.74596876585925e-15,3.1321015029214688e-16,2.2040520283915276e-15,3.5939614427994406e-12,3.8867175863957819e-23,7.7337898308727701e-18,1.2672468863321124e-17,6.1018169519230828e-23,6.1018104545495586e-23,5.5884625328259068e-29,3.8354738591264836e-22,9.0891099067432123e-30,5.6438497997460777e-19,4.2708472672244202e-53,3.9889198322875621e-53,3.9889198438229522e-53,1.2183494774488656e-26,1.2043296298917522e-28,1.6161477571063834e-23,1.1072072935100741e-26,3.667266930951499e-29,1.6635808825988505e-31,3.9551656938278555e-38,1.0297941804861647e-44,2.2145429720491908e-45,1.703517117589321e-52,1.9319015840603438e-56,4.1255910719832683e-53,1.0553856201515442e-47,3.1773186956847785e-53,2.3342893152192346e-22,9.6711947965258121e-26,1.8809425355734837e-31,1.4491587317997404e-31,6.2941818404662974e-32,1.4032737140822938e-33,2.7336284800031542e-39,1.5731181384963519e-39,1.1491810123309699e-41,4.5348231513157331e-48,7.8799435484181487e-42
2.277382340189826e-15,0.6211829050151113,9.371179946482325e-15,1.2094220790266415e-23,1.2093934200006883e-23,2.2363716693019615e-37,2.0689976693599608e-31,0.0,0.0,1.6804741287481494e-15,6.4483089958944742e-27,154.0,0.0,0.99999999123398464,1.0,18.999999999999989,4.201913384100033e-10,4.6289120859435417e-09,1.8529690643971997e-09,1.8529826236622055e-09,4.1422123316667362e-12,7.0968660324322085e-15,4.3649344487921533e-16,4.1746319052914125e-15,6.806074419691041e-12,7.4101872031705833e-23,1.4652030934249205e-17,2.4008545826659084e-17,1.5535817310937871e-22,1.5535795559812397e-22,1.8706499186739522e-28,9.7624795049787884e-22,3.0446262846615835e-29,1.0692540818436332e-18,3.8814110067173192e-52,3.6251911521568746e-52,3.6251911652424406e-52,3.1020875542571956e-26,3.0663413291793223e-28,3.0678396850876393e-23,2.7218806045535972e-26,9.3238624370838824e-29,5.5676750220977699e-31,1.7121437934532362e-37,5.6756299747047073e-44,1.2205290775809831e-44,1.1776439818981614e-51,1.3355679176058689e-55,2.8318573705910228e-52,5.8166815223663862e-47,2.0456313386609411e-52,5.9414957017472787e-22,1.8322511134204103e-25,4.7890404405333474e-31,3.6873528816031381e-31,1.5915105389967815e-31,4.6677499658803461e-33,7.0104663202612318e-39,4.0325099938560614e-39,4.9469354812753019e-41,2.4759146357227769e-47,3.3921180473779142e-41
2.900256178738612e-15,0.6211829050151112,1.1934241858467579e-14,1.9613996023159692e-23,1.9613559071222486e-23,4.5618184866630788e-37,4.2191423483335092e-31,0.0,0.0,2.1408274661016235e-15,1.0460287091416751e-26,154.0,0.0,0.99999998883651087,1.0,18.999999999999979,5.3511547071392179e-10,5.8910651064737054e-09,2.3597615656739429e-09,2.3597798572597042e-09,6.7148709730548293e-12,1.1509385131515836e-14,5.597662524317027e-16,6.7685708857734048e-15,1.1033213150383064e-11,1.2060915343956046e-22,2.3762184696125314e-17,3.8936198966050018e-17,3.1680898531240015e-22,3.1680843876498852e-22,4.7000101635018334e-28,1.9901855468342587e-21,7.6546395303049548e-29,1.7340813374279939e-18,1.8408133996697161e-51,1.7192975812006116e-51,1.7192975881999853e-51,6.325932274878915e-26,6.252937248348318e-28,4.9803111217633732e-23,5.3669518253582666e-26,1.8986978134692915e-28,1.398673167839382e-30,5.190512884385274e-37,2.0326090492045318e-43,4.3710744932617725e-44,4.8881505425682312e-51,5.5437706556612608e-55,1.1693607528622812e-51,2.0831255106230717e-46,7.9694298907310018e-52,1.211237246683151e-21,2.9714808349975557e-25,9.7658487329336701e-31,7.5146700821733949e-31,3.2237530126896089e-31,1.1667050851672902e-32,1.4357564312987871e-38,8.2564516928500532e-39,1.4933855464297218e-40,8.8056529407852825e-47,1.0240158863987386e-40
3.523130017287398e-15,0.6211829050151112,1.4497305488789738e-14,2.8943059671637169e-23,2.8942420047302963e-23,8.1336426839133491e-37,7.5206863328366603e-31,0.0,0.0,2.601497151094901e-15,1.5439481311243788e-26,154.0,0.0,0.9999999864390664,1.0,18.999999999999972,6.5003960254445258e-10,7.1515580615264391e-09,2.8665529991743694e-09,2.8665764653555579e-09,9.9044354906393794e-12,1.6983500732880039e-14,6.8310196718059105e-16,9.9853585829782115e-15,1.6273990723105205e-11,1.7838875435238514e-22,3.5064248207900076e-17,5.7455400905725413e-17,5.6471586941780992e-22,5.6471471092828827e-22,9.9614736767925297e-28,3.5464631986601958e-21,1.623421539889288e-28,2.5588665413776851e-18,6.6242246737237393e-51,6.1869462930116566e-51,6.1869463210388645e-51,1.1276235492284695e-25,1.1145941562436501e-27,7.35318479546294e-23,9.2536668278373873e-26,3.3797313538903426e-28,2.9639969922915087e-30,1.286829060577043e-36,5.8004656202242995e-43,1.2473763397855188e-43,1.5833196058601351e-50,1.7957175887640816e-54,3.7683487051654518e-51,5.9446296682436462e-46,2.4182231255492398e-51,2.158395883922767e-21,4.3848070563462719e-25,1.740766776831885e-30,1.3386681407911546e-30,5.7079044272879413e-31,2.4609170614778064e-32,2.5666469732410613e-38,1.4757099755680054e-38,3.6882229990539647e-40,2.4965253619504756e-46,2.5290182343813779e-40
4.768877694384971e-15,0.6211829050151112,1.9623437904438272e-14,5.3029102792908627e-23,5.3027855335888185e-23,2.0105724180649889e-36,1.8580778629648102e-30,0.0,0.0,3.523785563857109e-15,2.8302568793365999e-26,154.0,0.0,0.99999998164426629,1.0,18.999999999999947,8.7988786478536447e-10,9.6675725901412069e-09,3.8801326629447214e-09,3.8801678072767264e-09,1.8131006379343535e-11,3.11164231467196e-14,9.2971082043461732e-16,1.8285497155612668e-14,2.9791079966710709e-11,3.2776386087568903e-22,6.4244093781582933e-17,1.0526834562207993e-16,1.3951941458293872e-21,1.3951902691363856e-21,3.3326449626003608e-27,8.7560473978525704e-21,5.440480390119573e-28,4.6883100430052642e-18,6.3496457545872979e-50,5.9304934714395053e-50,5.9304935154467434e-50,2.7860209352283174e-25,2.753733063647656e-27,1.3478673064698868e-22,2.1319081863919338e-25,8.3240450285965313e-28,9.9123640507970726e-30,5.9494326959057328e-36,3.8098422784797021e-42,8.1929969769155583e-43,1.5285229383818132e-49,1.7336908807944879e-53,3.5505844489811284e-50,3.9045445555715245e-45,1.6192725770300485e-50,5.3289757518739314e-21,8.0337429060523793e-25,4.3007181570072684e-30,3.3027480722430836e-30,1.3894332161851055e-30,8.1379990086315577e-32,6.3639668432731966e-38,3.6581864675012362e-38,1.6866739477324768e-39,1.6012042387353539e-45,1.1565543486949611e-39
