Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438)
4.602501101243573e-09,0.35758527298839515,9.5679400368694421e-12,6.3988525508673902e-15,6.1779599216941024e-15,2.3125281852114777e-20,2.213256066279894e-16,0.0,0.0,1.059700580642853e-07,8.7092303208191374e-12,154.0,0.0,0.99960073382711434,1.0,18.999903432534506,3.3030659648575055e-05,1.8876929311761956e-09,8.1877792459370181e-05,0.00017565149311470668,5.5909303993049013e-06,9.5108924049478521e-05,2.0199836164002676e-10,1.352301024558761e-06,5.5781636291587258e-06,2.472043893921218e-12,9.5455905035053954e-07,1.0845148676919957e-08,3.9041984870367872e-08,3.8984802428490494e-08,3.3755488878793944e-11,6.6698520253995564e-11,2.3426426600343718e-11,6.9303513949192244e-08,8.9692215870460263e-17,8.6748389903545298e-17,8.6758505162895218e-17
4.786182599906482e-09,0.35758526494282566,1.0165108107555543e-11,7.0571544175866014e-15,6.8045060706089073e-15,2.7588529268829068e-20,2.5316675922399074e-16,0.0,0.0,1.14530719576748e-07,1.0164678916043071e-11,154.0,0.0,0.99958476963001364,1.0,18.999899483053884,3.4346814743109519e-05,1.8876646382964439e-09,8.504776705641387e-05,0.00018265559930073427,5.8140467003792193e-06,9.8995880934608799e-05,2.1005301111573942e-10,1.4062494023004797e-06,5.8007744412846034e-06,2.5730725673931727e-12,1.0322372633049698e-06,1.1324073640517862e-08,4.2510628880018048e-08,4.2448365308128687e-08,3.6754627405989607e-11,7.128426670044732e-11,2.5508293983545625e-11,7.4993865961725936e-08,1.1081856981932202e-16,1.0720915559511075e-16,1.0722218307554776e-16
4.969864098569392e-09,0.3575852568981289,1.0775589968871141e-11,7.7557505707874612e-15,7.468190318893032e-15,3.2699821332159083e-20,2.8817686834476216e-16,0.0,0.0,1.2342340472022681e-07,1.1795271472169641e-11,154.0,0.0,0.99956880315131946,1.0,18.999895533518227,3.5662811267059429e-05,1.8876363410766138e-09,8.8217519416673341e-05,0.00018965923868316005,6.0371592092960034e-06,0.00010288256405659724,2.1810712078241577e-10,1.4601941646147954e-06,6.0233818269586691e-06,2.6740941252917184e-12,1.1129509824144634e-06,1.1802995148677835e-08,4.6129139885663219e-08,4.6061575599634932e-08,3.9883353948300597e-11,7.5967345230382773e-11,2.7680134987796978e-11,8.0912553200596431e-08,1.3576844287945853e-16,1.3138052059887574e-16,1.3139713127453402e-16
5.153545597232301e-09,0.3575852488543049,1.1399083350580787e-11,8.4955193543040399e-15,8.1697077476706724e-15,3.8524398737344105e-20,3.2654053814616398e-16,0.0,0.0,1.3264807393119426e-07,1.3614513965700084e-11,154.0,0.0,0.999552834392196,1.0,18.999891583927681,3.6978649233978831e-05,1.8876080395189004e-09,9.1387049446836719e-05,0.00019666241017926122,6.2602679255499849e-06,0.00010676897330119531,2.2616068939510192e-10,1.5141353031632759e-06,6.2459857897308734e-06,2.7751085646473409e-12,1.1966999097065435e-06,1.2281905089521296e-08,4.9897515446547182e-08,4.9824430863001293e-08,4.3141666323587793e-11,8.0743709890825749e-11,2.9941948105664235e-11,8.7060005714065892e-08,1.6504073769101185e-16,1.5974829545374086e-16,1.5976927927432561e-16
5.33722709589521e-09,0.35758524081135407,1.2035292786578188e-11,9.2773191744239391e-15,8.9097301788114987e-15,4.5131320868588584e-20,3.6844577954841078e-16,0.0,0.0,1.4220468710455168e-07,1.5636412606224868e-11,154.0,0.0,0.99953686335380865,1.0,18.999887634282395,3.8294328657421891e-05,1.8875797336255e-09,9.4556357053422318e-05,0.00020366511270624235,6.4833728486361567e-06,0.00011065510855422549,2.3421371570876099e-10,1.5680728096069353e-06,6.4685863329833139e-06,2.8761158824923703e-12,1.2834837467279115e-06,1.2760797512066607e-08,5.3815750964010556e-08,5.3736926503235095e-08,4.6529560482791672e-11,8.5609482730873254e-11,3.2293730531467389e-11,9.3436653772051582e-08,1.9917602880055419e-16,1.9283914507895876e-16,1.9286542621242473e-16
5.5209085945581195e-09,0.35758523276927645,1.2683929462727875e-11,1.0101988948897459e-14,9.6889067374631311e-15,5.2593529305305623e-20,4.1408389869789702e-16,0.0,0.0,1.5209320359392492e-07,1.7875473677891028e-11,154.0,0.0,0.9995208900373227,1.0,18.999883684582507,3.9609849550942899e-05,1.8875514233986087e-09,9.7725442143008922e-05,0.00021066734518123564,6.706473978049772e-06,0.00011454096970135311,2.4226619847827409e-10,1.6220066756062381e-06,6.6911834599372545e-06,2.9771160758550522e-12,1.373302194544466e-06,1.3239668059204842e-08,5.7883840246561801e-08,5.7799056334591155e-08,5.0047030998743102e-11,9.0560946826413169e-11,3.4735478501197582e-11,1.0004292786575051e-07,2.3875821464022858e-16,2.3122224198799686e-16,2.3125489531863277e-16
5.704590093221029e-09,0.35758522472807236,1.3344711067839979e-11,1.0970348545833912e-14,1.0507864401736189e-14,6.0987908503075335e-20,4.6364938812177934e-16,0.0,0.0,1.6231358221195522e-07,2.034670337931987e-11,154.0,0.0,0.99950491444390399,1.0,18.999879734828184,4.0925211928096246e-05,1.8875231088404244e-09,0.0001008943046222248,0.00021766910652130196,6.9295713132863405e-06,0.00011842655662809889,2.5031813645844193e-10,1.6759368928211096e-06,6.913777173659808e-06,3.0781091417598735e-12,1.4661549537413116e-06,1.3718513552579956e-08,6.210177592357148e-08,6.2010812993649524e-08,5.3694071424024364e-11,9.5594539596355558e-11,3.7267187541372614e-11,1.0687925870726352e-07,2.8441616644469205e-16,2.7551091910643649e-16,2.7555118803839145e-16
5.888271591883938e-09,0.3575852166877422,1.4017361647788724e-11,1.1883199212806941e-14,1.1367208539958213e-14,7.0395343787762274e-20,5.173398204828356e-16,0.0,0.0,1.7286578123058667e-07,2.3065607661990261e-11,154.0,0.0,0.9994889365747186,1.0,18.999875785019562,4.2240415802436504e-05,1.8874947899531449e-09,0.000104062944397606,0.00022467039564343148,7.1526648538416395e-06,0.0001223118692199818,2.5836952840398456e-10,1.7298634529109356e-06,7.1363674770703898e-06,3.1790950772312773e-12,1.5620417244227785e-06,1.419733167209952e-08,6.6469549764664476e-08,6.6372188258229403e-08,5.7470674567253346e-11,1.0070684639424705e-10,3.9888852661164107e-11,1.1394607722921767e-07,3.3682537417465219e-16,3.2636432222996764e-16,3.264136378457532e-16
6.071953090546847e-09,0.3575852086482859,1.4701611462733763e-11,1.2841323996376227e-14,1.2267523435762279e-14,8.0900776758648801e-20,5.7535574487766397e-16,0.0,0.0,1.8374975838134687e-07,2.6048192067092787e-11,154.0,0.0,0.99947295643093348,1.0,18.999871835156792,4.3555461187518288e-05,1.8874664667389683e-09,0.00010723136137558379,0.00023167121146454431,7.3757545992117031e-06,0.00012619690736253284,2.6642037306954306e-10,1.7837863475345706e-06,7.3589543729468484e-06,3.2800738792940169e-12,1.6609622062124367e-06,1.4676120715836321e-08,7.0987152918993433e-08,7.0883173286301642e-08,6.1376832700060613e-11,1.0589459436419908e-10,4.260046849632882e-11,1.212438145843881e-07,3.9670958940570929e-16,3.844890620789401e-16,3.8454906370244414e-16
6.2556345892097565e-09,0.3575852006097039,1.5397196847411211e-11,1.3845488152175696e-14,1.3209372801202509e-14,9.2593258176446326e-20,6.379005856371286e-16,0.0,0.0,1.9496547085562187e-07,2.9310961560849735e-11,154.0,0.0,0.99945697401371547,1.0,18.999867885240032,4.4870348096896416e-05,1.8874381392000959e-09,0.00011039955546257009,0.00023867155290149114,7.5988405488928271e-06,0.00013008167094121002,2.7447066920967966e-10,1.8377055683503448e-06,7.581537863931383e-06,3.3810455449709502e-12,1.7629160982531109e-06,1.5154879431755907e-08,7.565457608292951e-08,7.5543758783423791e-08,6.5412537702143029e-11,1.1115464655231531e-10,4.5402029410078473e-11,1.2877290214531864e-07,4.6484246513471065e-16,4.5064086591161171e-16,4.5071342312539873e-16
6.439316087872666e-09,0.35758519257199656,1.6103860074475429e-11,1.4896439545749681e-14,1.4193300278130136e-14,1.0556599842136598e-19,7.0518054357819335e-16,0.0,0.0,2.0651287530492867e-07,3.2870920368295298e-11,154.0,0.0,0.99944098932423231,1.0,18.999863935269421,4.6185076544125787e-05,1.8874098073387279e-09,0.00011356752656497795,0.0002456714188710542,7.8219227023815706e-06,0.00013396615984137867,2.8252041557887879e-10,1.8916211070160636e-06,7.8041179525361747e-06,3.4820100712825256e-12,1.8679030992068974e-06,1.5633606900799713e-08,8.0471809616575773e-08,8.0353935119072777e-08,6.9577781162045909e-11,1.1648399626371069e-10,4.8293529563163325e-11,1.3653377150394134e-07,5.4204919253158742e-16,5.256262287230473e-16,5.257134648897976e-16
6.806679085198484e-09,0.3575851764992058,1.7549418044850635e-11,1.7141610876980156e-14,1.6289466682029891e-14,1.3574617549476113e-19,8.5478392696095699e-16,0.0,0.0,2.3060258403698486e-07,4.0952918106348714e-11,154.0,0.0,0.99940901313314257,1.0,18.999856035167252,4.8814058106358487e-05,1.887353130657311e-09,0.00011990279944141508,0.00025966972007481908,8.268075618769443e-06,0.00014173431314749158,2.9861825402202062e-10,1.9994411045260065e-06,8.2492679320369087e-06,3.6839176938872324e-12,2.0869752200986543e-06,1.6590965637744905e-08,9.0555667999687346e-08,9.0423020550356661e-08,7.8296848740900628e-11,1.2733918112822433e-10,5.4346323487265515e-11,1.527525830766394e-07,7.2725244929311741e-16,7.0558735331841033e-16,7.0571145971007312e-16
7.174042082524303e-09,0.3575851604299158,1.9036337312633092e-11,1.9582487771718109e-14,1.8559988704145222e-14,1.7227195385542038e-19,1.0258674303426819e-15,0.0,0.0,2.5601852700253908e-07,5.0440197842471563e-11,154.0,0.0,0.99937702786701288,1.0,18.999848134851483,5.1442405982658183e-05,1.8872964367123381e-09,0.00012623717925526923,0.00027366610640875159,8.7142133443530006e-06,0.0001495013663629078,3.1471387843332215e-10,2.1072462733166607e-06,8.6944043291462767e-06,3.8857967232486874e-12,2.3181761485705482e-06,1.7548193379864797e-08,1.012386470678129e-07,1.0109034865383146e-07,8.753396478187639e-11,1.3843850081868746e-10,6.0758801216031017e-11,1.6990370641117807e-07,9.6001365421900456e-16,9.3190247047269134e-16,9.3207564380305814e-16
7.552524798425606e-09,0.3575851438778873,2.0609556721824385e-11,2.2307626732671797e-14,2.1085469323538786e-14,2.1749134911597356e-19,1.2264331752343882e-15,0.0,0.0,2.8359045628659182e-07,6.1847119522255908e-11,154.0,0.0,0.99934406495681249,1.0,18.999839995178768,5.4149648744882866e-05,1.8872380086604462e-09,0.00013276235973714738,0.00028808413781972777,9.173839330754882e-06,0.00015750236916835153,3.3129437555076875e-10,2.2182990198014634e-06,9.1530003810902572e-06,4.0937565035519048e-12,2.5690577925256647e-06,1.8534256362015021e-08,1.1287149952211261e-07,1.1270615819916934e-07,9.7592410176996893e-11,1.5010812046237658e-10,6.7741505013509811e-11,1.8855270242795991e-07,1.2586767269424832e-15,1.2224799748146326e-15,1.2227196740950349e-15
7.93100751432691e-09,0.3575851273295785,2.222276046761508e-11,2.5251855604979126e-14,2.3803632070081926e-14,2.7146480273645655e-19,1.4535887195340692e-15,0.0,0.0,3.1256932377104698e-07,7.5086430455761903e-11,154.0,0.0,0.99931109243404137,1.0,18.999831855281908,5.6856219112178988e-05,1.8871795623220947e-09,0.00013928659065610567,0.00030250011800265488,9.6334491841582906e-06,0.00016550220229725161,3.4787250109448649e-10,2.3293358824092793e-06,9.6115820485044036e-06,4.3016858819564085e-12,2.8328083698956344e-06,1.952017694579894e-08,1.251401121111015e-07,1.249567960568312e-07,1.0820058413878169e-10,1.6199582018959153e-10,7.5105888284071973e-11,2.0819876631934936e-07,1.6274985185466715e-15,1.5815494485007154e-15,1.5818757762971001e-15
8.309490230228213e-09,0.3575851107849915,2.3874094117882665e-11,2.8420544831572208e-14,2.6717892840834059e-14,3.3533594451733798e-19,1.7093137595691755e-15,0.0,0.0,3.4295470973631554e-07,9.0344355809028246e-11,154.0,0.0,0.99927811030894531,1.0,18.999823715162218,5.9562117203143529e-05,1.8871210977165964e-09,0.00014580987119020469,0.0003169140374759258,1.009304290017843e-05,0.00017350086474311762,3.6444824416233498e-10,2.44035678811993e-06,1.0070149345368522e-05,4.5095848323017812e-12,3.1094252082510036e-06,2.0505954479789776e-08,1.3804439280088377e-07,1.3784217025965772e-07,1.1935840639664806e-10,1.7408331366596247e-10,8.2851895296067049e-11,2.2884569028862909e-07,2.0781636288173969e-15,2.0205826936927882e-15,2.0210203528954238e-15
8.687972946129516e-09,0.3575850942441283,2.5561788268885141e-11,3.1818815851715685e-14,2.9831386241504371e-14,4.1033045818697447e-19,1.9956223117825798e-15,0.0,0.0,3.747461847791122e-07,1.0781608897003799e-10,154.0,0.0,0.999245118591778,1.0,18.999815574821024,6.2267343136375805e-05,1.8870626148632766e-09,0.00015233220051672668,0.00033132588675682833,1.0552620474435225e-05,0.00018149835549863426,3.8102159385092476e-10,2.5513616639048749e-06,1.0528702284136611e-05,4.7174533284061748e-12,3.3989056264995335e-06,2.149158860834425e-08,1.5158424918253324e-07,1.513621884587051e-07,1.3106579634934838e-10,1.8635384518931323e-10,9.097947008798442e-11,2.5049727042349574e-07,2.6235812504228915e-15,2.5522675342601755e-15,2.552846577508376e-15
9.06645566203082e-09,0.35758507770699105,2.7284154641137698e-11,3.5451552531822047e-14,3.3146979826172143e-14,4.9775712847493123e-19,2.3145599580674429e-15,0.0,0.0,4.0794330982220575e-07,1.2770578471438847e-10,154.0,0.0,0.99921211729280091,1.0,18.99980743425963,6.4971897030477525e-05,1.8870041137814782e-09,0.0001588535778121974,0.00034573565636157166,1.1012181902553327e-05,0.00018949467355564608,3.9759253925564649e-10,2.6623504367273962e-06,1.0987240875865213e-05,4.9252913440659011e-12,3.7012469348869401e-06,2.2477079074866971e-08,1.6575958866808377e-07,1.6551675811858489e-07,1.4332267323419705e-10,1.9879206135881282e-10,9.9488556586133568e-11,2.7315730668147592e-07,3.277944656987082e-15,3.1905689646079404e-15,3.1913256210313758e-15
9.444938377932123e-09,0.35758506117358146,2.9039582353129147e-11,3.9323412074635311e-14,3.6667287676215739e-14,5.9900877675501774e-19,2.6682012285945982e-15,0.0,0.0,4.4254563612415116e-07,1.5022655225528568e-10,154.0,0.0,0.99917910642228258,1.0,18.999799293479363,6.7675779004052744e-05,1.8869455944905555e-09,0.00016537400225246409,0.00036014333680531378,1.1471727180162124e-05,0.00019748981790508561,4.1416106947070429e-10,2.7733230335428306e-06,1.1445765130331046e-05,5.1330988530535661e-12,4.0164464349976649e-06,2.3462425655778739e-08,1.8057031855626324e-07,1.8030578658273838e-07,1.5612895618362197e-10,2.1138389343462589e-10,1.0837909864397023e-10,2.9682960287526469e-07,4.0567904621341663e-15,3.9507902649933905e-15,3.9517678480404659e-15
9.823421093833426e-09,0.35758504464390184,3.0826534369265931e-11,4.343883541771674e-14,4.0394683332416003e-14,7.1556309076993361e-19,3.0586471191805639e-15,0.0,0.0,4.7855270528901222e-07,1.7560044817573524e-10,154.0,0.0,0.99914608599049926,1.0,18.999791152481531,7.0378989175708028e-05,1.8868870570098778e-09,0.00017189347301268078,0.00037454891860218839,1.1931256302895726e-05,0.00020548378753699388,4.3072717358914389e-10,2.8842793812987563e-06,1.1904275056138544e-05,5.3408758291186011e-12,4.3445014197556667e-06,2.4447628168840191e-08,1.9601634602412925e-07,1.9572918106472331e-07,1.694845642176158e-10,2.2411644981506972e-10,1.1765104003684734e-10,3.2151796665798114e-07,4.9770576446676987e-15,4.8496340817002318e-15,4.85088398189649e-15
9.999999999999999e-09,0.3575850115957402,3.16705959663271e-11,4.5443384801089558e-14,4.2205135172973142e-14,7.7561239337476678e-19,3.2539952799839192e-15,0.0,0.0,4.9583203025567681e-07,1.8847919521007718e-10,154.0,0.0,0.99913067723236582,1.0,18.999787354272371,7.1639926340485706e-05,1.8868597404719553e-09,0.00017493476762543003,0.000381269038243068,1.2145641410144261e-05,0.00020921292533843407,4.3845515991098208e-10,2.9360398395280968e-06,1.2118185291136148e-05,5.437802514031232e-12,4.5019507086126578e-06,2.4907219332405166e-08,2.0343991174794282e-07,2.0314186881814071e-07,1.7590344874673012e-10,2.3010153269089815e-10,1.2210727261525188e-10,3.3338485147390218e-07,5.4599027939015314e-15,5.3214600946915722e-15,5.3228571574334738e-15
1.0580386525636031e-08,0.3575850115957402,3.4489212639733879e-11,5.2417113778722277e-14,4.8479101366346433e-14,1.000918868338078e-18,3.9584753710636066e-15,0.0,0.0,5.5477919040964702e-07,2.3584054480569779e-10,154.0,0.0,0.99908001648427969,1.0,18.99977486983849,7.5783394587696897e-05,1.8867699275568042e-09,0.00018492955018993654,0.00040335374830691194,1.2850266066297518e-05,0.00022146819860413588,4.6385205990276278e-10,3.1061430373849425e-06,1.2821251950895561e-05,5.7563380773682025e-12,5.0391669716119386e-06,2.6417600412978497e-08,2.2881392185437728e-07,2.284786963403272e-07,1.9784343110330701e-10,2.4995749405690418e-10,1.3733889557075222e-10,3.7395814671557454e-07,7.3169758136966929e-15,7.1373628277470211e-15,7.1393493521951826e-15
1.1337351957438636e-08,0.3575849785625222,3.8261245335047776e-11,6.2417955008405985e-14,5.7414864949033457e-14,1.3673689449526003e-18,5.0312955322204963e-15,0.0,0.0,6.3661890529653622e-07,3.1038119858432659e-10,154.0,0.0,0.99901390885650132,1.0,18.999758586341084,8.1185114215345165e-05,1.8866527255774981e-09,0.00019796180273086108,0.00043215006956936168,1.3769211157926442e-05,0.00023744789866026443,4.9696711091893463e-10,3.3279408204196318e-06,1.3738171609061332e-05,6.1716778783647864e-12,5.7852217606696162e-06,2.8386994792760482e-08,2.6415157152138036e-07,2.6376455942140079e-07,2.2839862411892814e-10,2.7623206878668781e-10,1.5855167204867047e-10,4.3050838432235832e-07,1.04634864325031e-14,1.0217682516363151e-14,1.0220736989809119e-14
1.2094317389241242e-08,0.3575849455442644,4.2132668172078638e-11,7.3470056707470596e-14,6.721348909290403e-14,1.8298543619594766e-18,6.2946427267837655e-15,0.0,0.0,7.2406783621355626e-07,4.01320219852918e-10,154.0,0.0,0.99894776318964185,1.0,18.999742301999937,8.6584149007593763e-05,1.88653545122742e-09,0.00021099022401111826,0.00046093780646851569,1.4688091543026212e-05,0.00025342287959482357,5.3007223934359482e-10,3.5496721457259904e-06,1.4655034066330856e-05,6.5868950213011045e-12,6.5826438186299153e-06,3.0355810288407667e-08,3.0202854910100078e-07,3.0158602434180068e-07,2.6114949224419211e-10,3.0287035658673372e-10,1.8128891746498336e-10,4.9119927743658977e-07,1.4608554287822792e-14,1.4280813743943123e-14,1.4285377383243636e-14
1.2851282821043847e-08,0.35758491254098235,4.6094409063912528e-11,8.5599503217614403e-14,7.7883690162403587e-14,2.4047252427906603e-18,7.7662769774593261e-15,0.0,0.0,8.1712181588915761e-07,5.1089785866189179e-10,154.0,0.0,0.99888157956629764,1.0,18.999726016825679,9.1980499913424103e-05,1.8864181046622579e-09,0.00022401480739526938,0.0004897168830695918,1.5606907186916597e-05,0.00026939313328356478,5.6316735786719622e-10,3.7713364285234695e-06,1.5571839347288647e-05,7.0019892950140054e-12,7.4314110387113587e-06,3.2324045826726613e-08,3.4244410742823419e-07,3.4194234372751112e-07,2.9609538324058183e-10,3.2981372843900492e-10,2.0555017896830749e-10,5.5606148402096947e-07,1.9972170123488586e-14,1.9545218856037604e-14,1.9551868106116831e-14
1.3608248252846452e-08,0.357584879552693,5.0138208478339582e-11,9.8829998738542504e-14,8.9431673621412151e-14,3.1097495608655721e-18,9.4641299374538089e-15,0.0,0.0,9.1577652383131154e-07,6.414965506287482e-10,154.0,0.0,0.99881535806918231,1.0,18.999709730828975,9.7374167881858717e-05,1.8863006860379202e-09,0.00023703554623678302,0.0005184872234249324,1.6525658054993555e-05,0.00028535865158872242,5.9625237916572408e-10,3.9929330839345969e-06,1.6488587467183175e-05,7.416960487989013e-12,8.3315011756814324e-06,3.4291700383134877e-08,3.8539749799338369e-07,3.8483276868152744e-07,3.3323564355164487e-10,3.5701296937422917e-10,2.3133500279217275e-10,6.2512572155184787e-07,2.6804184401229163e-14,2.6259548154126084e-14,2.6269023658052577e-14
1.4365213684649057e-08,0.35758484657941236,5.4256546616983994e-11,1.1318308047394964e-13,1.0186139654097075e-13,3.9641190480380711e-18,1.1406256846855319e-14,0.0,0.0,1.0200274866447695e-06,7.9564065566335209e-10,154.0,0.0,0.99874909878112683,1.0,18.999693444020512,0.00010276515386196193,1.886183195510538e-09,0.00025005243387812441,0.00054724875157489375,1.744434411272933e-05,0.00030131942635910951,6.2932721590172338e-10,4.2144615269918625e-06,1.7405278433436091e-05,7.8318083883627956e-12,9.2828918458898382e-06,3.6258772989823717e-08,4.3088797093178919e-07,4.3025654876219404e-07,3.7256961828424791e-10,3.8442676934177803e-10,2.5864293424199965e-10,6.9842276652360756e-07,3.5386127140647732e-14,3.4704583940905124e-14,3.4717823378909592e-14
1.5122179116451663e-08,0.357584813621157,5.844257688174705e-11,1.2867831336881202e-13,1.1517480685183054e-13,4.9884526810382639e-18,1.3610793297657297e-14,0.0,0.0,1.1298700783510236e-06,9.7599618956510786e-10,154.0,0.0,0.99868280178507807,1.0,18.999677156410993,0.00010815345880284032,1.8860656332364629e-09,0.00026306546365087658,0.00057600139154874116,1.8362965325672548e-05,0.00031727544943018274,6.6239178072532417e-10,4.4359211726445839e-06,1.8321912246921903e-05,8.2465327839248814e-12,1.0285560527303416e-05,3.8225262660684611e-08,4.7891477509652301e-07,4.7821293204442194e-07,4.1409665126163222e-10,4.1202044362877366e-10,2.8747351773200642e-10,7.7598345394822837e-07,4.6033013889391951e-14,4.5195182397741626e-14,4.5213357430326229e-14
1.587914454825427e-08,0.35758478067794286,6.2690065375727107e-11,1.4533346717799321e-13,1.2937206028489545e-13,6.2047979963499758e-18,1.6095916607924025e-14,0.0,0.0,1.2452995207113276e-06,1.1853705483091438e-09,154.0,0.0,0.99861646716409913,1.0,18.999660868011162,0.00011353908365364349,1.8859479993722653e-09,0.00027607462887581,0.00060474506736554767,1.9281521659448352e-05,0.00033322671262415879,6.9544598627528019e-10,4.6573114357658605e-06,1.923848890303699e-05,8.661133462120662e-12,1.1339484559542699e-05,4.0191168367758491e-08,5.2947715807975674e-07,5.2870116512969049e-07,4.578160850321032e-10,4.3976486395354797e-10,3.178262967912646e-10,8.5783867684992215e-07,5.9095137494665473e-14,5.808221322269218e-14,5.8106770779452488e-14
1.6636109980056877e-08,0.35758474774978677,6.6993335991798937e-11,1.63164677174768e-13,1.4445171666321626e-13,7.6366305689224395e-18,1.8879811454884376e-14,0.0,0.0,1.3663108835531605e-06,1.4267122249636907e-09,154.0,0.0,0.99855009500136804,1.0,18.999644578831777,0.0001189220293635647,1.8858302940747328e-09,0.00028907992286295178,0.00063347970303509677,2.0200013079758484e-05,0.00034917320775013089,7.284897451800025e-10,4.8786317311594982e-06,2.0155008392587758e-05,9.0756102100544224e-12,1.2444641143920225e-05,4.2156489082515234e-08,5.8257436616953737e-07,5.8172049309158913e-07,5.0372726082187257e-10,4.6763557037809016e-10,3.4970081403091811e-10,9.4401938575480662e-07,7.4959845598534315e-14,7.3754496993994149e-14,7.3787205152179396e-14
1.7393075411859484e-08,0.3575847148367047,7.1347220463684793e-11,1.8218659033066346e-13,1.604109178702326e-13,9.3088520496270317e-18,2.1980639279413337e-14,0.0,0.0,1.4928990851004904e-06,1.7031105193344393e-09,154.0,0.0,0.99848368538017707,1.0,18.99962828888361,0.00012430229688184126,1.8857125175008708e-09,0.00030208133891168062,0.0006622052225587914,2.1118439552381397e-05,0.00036511492660416204,7.6152297005860706e-10,5.0998814735670336e-06,2.1071470702535077e-05,9.4899628144917767e-12,1.3601007343480518e-05,4.4121223799370387e-08,6.3820564432428045e-07,6.3727015943908852e-07,5.5182951850326153e-10,4.9561202698410771e-10,3.8309661112208409e-10,1.0345565881756929e-06,9.4053304095901579e-14,9.264074028115634e-14,9.2683738975390952e-14
1.815004084366209e-08,0.3575846819387133,7.5747012831333929e-11,2.0241249857222489e-13,1.7724554953147406e-13,1.1247787086523336e-17,2.5416511035030584e-14,0.0,0.0,1.6250588923081439e-06,2.0177952404341595e-09,154.0,0.0,0.99841723838393304,1.0,18.999611998177489,0.00012967988715775533,1.8855946698079008e-09,0.00031507887031081435,0.00069092154993056652,2.2036801043172346e-05,0.00038105186096938393,7.9454557352196623e-10,5.3210600776747563e-06,2.1987875816623531e-05,9.9041910618622355e-12,1.4808560083041783e-05,4.6085371515607644e-08,6.9637023619072582e-07,6.9534940612324404e-07,6.0212219660052949e-10,5.2367699271003727e-10,4.1801322879991949e-10,1.1294813480920617e-06,1.168422467945873e-13,1.1521146852585797e-13,1.1526732532776748e-13
1.8907006275464697e-08,0.3575846490558292,8.0188427944137695e-11,2.2385446021700491e-13,1.9495038780864097e-13,1.3481179348254533e-17,2.9205462987937546e-14,0.0,0.0,1.7627849212005189e-06,2.3741364017994089e-09,154.0,0.0,0.99835075409615548,1.0,18.999595706724222,0.00013505480114063453,1.8854767511532583e-09,0.00032807251033868922,0.00071962860913780556,2.2955097518063523e-05,0.00039698400261610706,8.2755746817375859e-10,5.5421669581207613e-06,2.2904223715912098e-05,1.0318294738262049e-11,1.6067276149239283e-05,4.8048931212947786e-08,7.570673841202687e-07,7.5595747354231564e-07,6.5460463229433199e-10,5.5181599075289699e-10,4.5445020686673251e-10,1.2288247854252565e-06,1.4383571134975557e-13,1.4198095668017258e-13,1.4205272788648847e-13
1.9663971707267304e-08,0.3575846161880686,8.466756370024163e-11,2.4652341047228067e-13,2.1351923242757843e-13,1.6038186812651898e-17,3.3365435332411725e-14,0.0,0.0,1.9060716372148774e-06,2.7756439096425757e-09,154.0,0.0,0.99828423260047672,1.0,18.999579414534676,0.00014042703977985231,1.8853587616945916e-09,0.00034106225226324431,0.00074832632416226182,2.3873328943064136e-05,0.00041291134330192548,8.6055856661153342e-10,5.7632015295020704e-06,2.3820514379218478e-05,1.0732273629456965e-11,1.7377132190570417e-05,5.0011901866026711e-08,8.2029632915849048e-07,8.190936005201606e-07,7.0927616140302758e-10,5.8001686435457808e-10,4.9240708417899677e-10,1.3326180755088876e-06,1.7558676147656653e-13,1.7350915757874471e-13,1.7360045484740374e-13
2.042093713906991e-08,0.35758458333544807,8.9180866701593313e-11,2.7042926193477616e-13,2.3294502713068149e-13,1.8949376474028812e-17,3.7914253371484215e-14,0.0,0.0,2.0549133555494405e-06,3.2259672438517627e-09,154.0,0.0,0.9982176739806411,1.0,18.999563121619726,0.00014579660402482884,1.8852407015897615e-09,0.00035404808934211035,0.00077701461898098542,2.4791495284260531e-05,0.0004288338747718185,8.9354878142777404e-10,5.9841632063817526e-06,2.4736747783490367e-05,1.1146127520884836e-11,1.8738104717441555e-05,5.1974282455393245e-08,8.8605631103020138e-07,8.8475702428018076e-07,7.6613611836012621e-10,6.082694055819549e-10,5.318833986316807e-10,1.4408924485544751e-06,2.1269419550425732e-13,2.1040362803937286e-13,2.1051869081329075e-13
