Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450)
2.868110964106638e-07,1.118351379331397,1.4121382379998137e-05,1.5222016225416496e-06,1.180954029376283e-06,3.6841362365431654e-08,9.4599750073947624e-07,0.0,0.0,0.0024160578047340846,0.0018244756449069663,154.0,0.0,0.42364265650293598,1.0,18.995121152862911,0.023548610436573789,5.0158907061096438e-07,0.010662461214539554,0.051026154581089729,0.14056962160635161,0.00058253350602859889,6.8182663782328844e-09,4.387851491790196e-05,0.26945838198821243,6.1259883201487756e-12,0.024229144937902836,1.4927256270197127e-05,0.048704289390176229,0.048412070979227041,6.2795694065441113e-06,2.8607367762247104e-05,3.7906961455951311e-06,0.0074882242837750893,0.00014107407269853113
2.9105851861787907e-07,1.1183548336399107,1.4201446802438382e-05,1.5619721028268804e-06,1.2124167885325414e-06,3.8252950687940608e-08,9.7954132335159107e-07,0.0,0.0,0.0024369464698341878,0.001879332673067415,154.0,0.0,0.41879023258919135,1.0,18.995056421563532,0.023609317574428398,4.9705595873181675e-07,0.010456884080665352,0.051094572028860731,0.14167271608908133,0.00057129877014810765,6.8273641667066388e-09,4.3937064565204545e-05,0.27221397887475884,6.0078425653045496e-12,0.024588965677963901,1.4639583691461511e-05,0.049236912814605058,0.048938295743629172,6.3477852711618452e-06,2.8900661490779623e-05,3.8318751174208644e-06,0.0076771403012179107,0.0001442187052936506
2.953059408250943e-07,1.118358221427983,1.4278475146919978e-05,1.6019605752431828e-06,1.2441374855196005e-06,3.968608761421544e-08,1.0135570129865976e-06,0.0,0.0,0.0024572930926404376,0.001934530367053842,154.0,0.0,0.41400580233017237,1.0,18.994991750378762,0.023665405672427961,4.9258461457939821e-07,0.010254057212212005,0.051154296191735692,0.14275637554336934,0.00056021442753631892,6.8353006570647225e-09,4.3988140705652268e-05,0.27494467366786673,5.8912783631820284e-12,0.024945120312555483,1.4355756010825642e-05,0.049759240291138367,0.049454281258000048,6.4146725259572556e-06,2.9191303147603658e-05,3.8722520652187321e-06,0.0078667797253142869,0.00014733605427357744
2.9955336303230957e-07,1.1183615435758962,1.4352546724069912e-05,1.6421580438685314e-06,1.2761122932878243e-06,4.1140336689505622e-08,1.0480359262174506e-06,0.0,0.0,0.002477110715079583,0.001990049334851095,154.0,0.0,0.40928821558635603,1.0,18.994927142215364,0.023716984178489848,4.8817397248741459e-07,0.010054038860632334,0.051205611010414237,0.14382088204296295,0.00054928365826284215,6.8421138095928798e-09,4.4031987631165143e-05,0.2776508049217693,5.776329155578421e-12,0.02529759728392816,1.4075855056666279e-05,0.050271411863919979,0.049960169789697834,6.4802496581927201e-06,2.9479328806120115e-05,3.9118381489174149e-06,0.0080570883999069622,0.00015042499320751896
3.038007852395248e-07,1.1183648009838172,1.4423738777268286e-05,1.6825557382073432e-06,1.3083375052197502e-06,4.2615262938988391e-08,1.0829694546602825e-06,0.0,0.0,0.0024964122291181346,0.0020458707379752716,154.0,0.0,0.40463634499884804,1.0,18.99486260005451,0.023764160318207106,4.8382298830963839e-07,0.0098568786483750441,0.051248792161091433,0.14486651301343542,0.00053850917082945329,6.847840478534027e-09,4.4068842516735786e-05,0.2803327053603919,5.6630234255066023e-12,0.025646388190671034,1.3799950561793382e-05,0.050773570304851759,0.050456106151663183,6.5445354840265148e-06,2.9764773918258958e-05,3.9506447269965459e-06,0.0082480135898094081,0.00015348448648877739
3.0804820744674007e-07,1.1183679945689398,1.4492126511893544e-05,1.7231451080444686e-06,1.3408095304572296e-06,4.4110433354001186e-08,1.1183490327058075e-06,0.0,0.0,0.0025152103612818021,0.0021019762859508847,154.0,0.0,0.40004908548255386,1.0,18.994798126939337,0.02380703913949106,4.7953063897617698e-07,0.0096626181812450637,0.051284107278228457,0.14589354132179114,0.00052789323551941591,6.8525164412152029e-09,4.4098935606405762e-05,0.28299070199491977,5.5513850476368454e-12,0.025991487604914803,1.3528101021404868e-05,0.051265860693401388,0.050942237289435276,6.6075490954668894e-06,3.0047673327015067e-05,3.9886833244414783e-06,0.0084395039692727065,0.00015651358577309702
3.122956296539553e-07,1.1183711252627926,1.4557783128080855e-05,1.7639178183216027e-06,1.3735248893695963e-06,4.5625417334680694e-08,1.1541661445921337e-06,0.0,0.0,0.0025335176592202191,0.0021583482298225929,154.0,0.0,0.39552535373074049,1.0,18.99473372596308,0.023845723556277943,4.7529592195458115e-07,0.0094712916242582386,0.051311816172704319,0.14690223536411054,0.0005174377160293732,6.8561764294638304e-09,4.4122490415216671e-05,0.28562511623871839,5.4414336205773632e-12,0.026332892898358374,1.3260354500259314e-05,0.051748430026398382,0.051418711898122804,6.6693098099286134e-06,3.0328061278701716e-05,4.0259656023122837e-06,0.0086315096086692269,0.00015951142643167378
3.1654305186117057e-07,1.1183741940087573,1.4620779856395702e-05,1.8048657440494844e-06,1.4064802091659203e-06,4.7159787091787953e-08,1.1904123308578567e-06,0.0,0.0,0.002551346480138965,0.0022149693548247969,154.0,0.0,0.39106408773084472,1.0,18.994669400258264,0.023880314391319563,4.7111785479966151e-07,0.0092829262433149675,0.051332171045359754,0.14789285915128167,0.00050714409910271579,6.858854156932036e-09,4.4139723907082985e-05,0.28823626401966668,5.3331847791830912e-12,0.026670604076720596,1.2996749391719102e-05,0.052221426856037985,0.051885680067519264,6.7298371243762045e-06,3.0605971434928222e-05,4.0625033300713156e-06,0.0088239819595748101,0.00016247722403212817
3.207904740683858e-07,1.1183772017597964,1.4681185995892083e-05,1.845980965267441e-06,1.4396722196524558e-06,4.8713118010374902e-08,1.2270791942135493e-06,0.0,0.0,0.0025687089809330382,0.0022718229723228899,154.0,0.0,0.38666424629137169,1.0,18.994605152986882,0.023910910418078201,4.6699547476714803e-07,0.0090975429146147122,0.051345416695900606,0.14886567239286014,0.00049701352218587476,6.860582345654186e-09,4.4150846663987701e-05,0.29082445588996247,5.2266504851677926e-12,0.02700462362223505,1.2737315131371049e-05,0.052685000954407819,0.052343292953655945,6.7891506735518194e-06,3.0881436884308154e-05,4.0983083603336472e-06,0.0090168738384191673,0.00016541027085899436
3.2503789627560106e-07,1.1183801494762964,1.4739068954085462e-05,1.887255762060267e-06,1.4730977491363735e-06,5.0284988977822589e-08,1.2641584048671987e-06,0.0,0.0,0.0025856171098694852,0.0023288929111289643,154.0,0.0,0.38232480857971735,1.0,18.994540987330929,0.023937608401745025,4.6292783829015375e-07,0.0089151566030237338,0.051351790727123411,0.14982093057910068,0.00048704679974585682,6.8613927563699017e-09,4.415606308031801e-05,0.29338999713345848,5.12183930324969e-12,0.027334956343823415,1.2482072867655212e-05,0.053139303002943943,0.052791702475181987,6.8472701896369627e-06,3.1154490153904037e-05,4.1333926045379785e-06,0.0092101394088624482,0.00016830993248389327
3.292853184828163e-07,1.1183830381240947,1.4794494288425167e-05,1.928682609640961e-06,1.5067537204762228e-06,5.1874982678657283e-08,1.3016417053373594e-06,0.0,0.0,0.0026020825996784509,0.0023861635082856494,154.0,0.0,0.37804477367073352,1.0,18.994476906483783,0.023960503139401453,4.5891402054618701e-07,0.0087357768114900806,0.051351523744522079,0.15075888506120322,0.00047724444791543856,6.8613162140781004e-09,4.415557153021725e-05,0.2959331878705847,5.0187566612009985e-12,0.027661609234597619,1.2231036091705883e-05,0.053584484305308079,0.053231061033042801,6.9042154658955209e-06,3.1425163220414802e-05,4.1677680110191169e-06,0.0094037341630451403,0.00017117564439418938
3.3353274069003156e-07,1.118385868672691,1.4847525748899662e-05,1.9702541735065614e-06,1.5406371472774582e-06,5.3482685858427465e-08,1.3395209147875415e-06,0.0,0.0,0.0026181169619212733,0.0024436195994046823,154.0,0.0,0.37382316010585476,1.0,18.994412913642577,0.023979687499342133,4.549531151361741e-07,0.0085594080033359055,0.051344839551281551,0.15167978312981314,0.00046760670730758774,6.8603826316768322e-09,4.4149564517859454e-05,0.29845432316091663,4.9174050896528484e-12,0.027984591336355665,1.1984211228775137e-05,0.054020696522260638,0.053661521252015627,6.9600063243987924e-06,3.169348752111212e-05,4.2014465454790292e-06,0.0095976149018482046,0.0001740069086875703
3.377801628972468e-07,1.118388642093543,1.4898225321453151e-05,2.0119633046731585e-06,1.574745130231864e-06,5.5107689558802944e-08,1.377787932912667e-06,0.0,0.0,0.0026337314825157221,0.0025012465086376038,154.0,0.0,0.3696590054625955,1.0,18.994349012000797,0.02399525245957794,4.5104423357507544e-07,0.0083860499981877005,0.051331955338630435,0.1525838680918179,0.00045813356482855713,6.8586210393345817e-09,4.4138228864731613e-05,0.30095369310344222,4.8177844505217392e-12,0.028303913610751623,1.1741598193391358e-05,0.054448091427181919,0.054083235742748273,7.014662584010813e-06,3.1959493964531418e-05,4.2344401716820519e-06,0.0097917397142903671,0.00017680329083898143
3.4202758510446206e-07,1.1183913593585002,1.494665327193141e-05,2.0538030349951429e-06,1.6090748535998e-06,5.6749589325940892e-08,1.416434743406236e-06,0.0,0.0,0.0026489372183083862,0.002559030038348105,154.0,0.0,0.3655513659342155,1.0,18.994285204741391,0.024007287145537216,4.4718650486282555e-07,0.008215698343399613,0.051313081871651692,0.15347137934547886,0.00044882477414631905,6.8560596085827056e-09,4.4121745868669561e-05,0.3034315829345835,4.7198921533450683e-12,0.028619588816833779,1.1503190910036369e-05,0.054866820680968563,0.054496356883012111,7.0682040317019432e-06,3.222321294092333e-05,4.2667608341733321e-06,0.0099860679561800444,0.00017956441654529842
3.462750073116773e-07,1.1183940214384263,1.4992868190309864e-05,2.0957665725727719e-06,1.6436235818316736e-06,5.8407985394047868e-08,1.4554534170374174e-06,0.0,0.0,0.0026637449945908251,0.0026169564585510328,154.0,0.0,0.36149931591936119,1.0,18.994221495031073,0.024015878866982691,4.4337907523830676e-07,0.0080483446628228459,0.051288423670592879,0.1543425524539378,0.00043967987439405597,6.8527256726206564e-09,4.4100291432742645e-05,0.305888273124026,4.6237233520774576e-12,0.028931631394657237,1.1268977801391158e-05,0.055277035625101861,0.054901036616955973,7.1206503983140952e-06,3.2484674332471335e-05,4.298420443588388e-06,0.010180560228131257,0.0001822899686519954
3.5052242951889256e-07,1.1183966293018681,1.5036927034989813e-05,2.1378472972513914e-06,1.678388656325871e-06,6.0082482845954816e-08,1.4948361143645581e-06,0.0,0.0,0.0026781654034657926,0.0026750124961752151,154.0,0.0,0.35750194762147475,1.0,18.99415788601457,0.024021113154161666,4.3962110768577196e-07,0.0078839769832293929,0.051258179187641584,0.15519761921713643,0.0004306982081619082,6.848645754863158e-09,4.4074036245824259e-05,0.30832403946840781,4.5292711328564043e-12,0.029240057354691467,1.1038942246112514e-05,0.055678887091752186,0.055297426271226476,7.1720213334080347e-06,3.2743907523281372e-05,4.3294308614864184e-06,0.010375178353043852,0.00018497968416540813
3.547698517261078e-07,1.11839918391382,1.5078885176977049e-05,2.1800387562148468e-06,1.7133674923214736e-06,6.1772691752417194e-08,1.5345750881088096e-06,0.0,0.0,0.00269220880297863,0.002733185324200338,154.0,0.0,0.3535583706577663,1.0,18.994094380809187,0.024023073793206125,4.3591178149103616e-07,0.0077225800399650492,0.051222540979297196,0.15603680774218517,0.00042187893849661098,6.8438455920822069e-09,4.4043145936809957e-05,0.31073915318292117,4.4365266940548272e-12,0.029544884172755918,1.0813063007537608e-05,0.05607252522984741,0.055685676386871115,7.2223363826224688e-06,3.3000941409148569e-05,4.3598038867407236e-06,0.010569885353140952,0.00018763335135346904
3.5901727393332305e-07,1.1184016862346877,1.5118796443781888e-05,2.2223346596750009e-06,1.7485575759208862e-06,6.3478227291748029e-08,1.5746626852131141e-06,0.0,0.0,0.0027058853169329724,0.0027914625507158243,154.0,0.0,0.34966771167754396,1.0,18.994030982500703,0.024021842860799593,4.3225029208130142e-07,0.0075641355638418461,0.05118169587441887,0.15686034251222,0.00041322106412290546,6.8383501508726347e-09,4.4007781179245138e-05,0.31313388099087458,4.3454795068489338e-12,0.02984613069022609,1.0591314635038061e-05,0.056458099346092541,0.056065936566003664,7.2716149702940008e-06,3.3255804407106496e-05,4.3895512449690227e-06,0.010764645426649452,0.00019025080693680694
3.632646961405383e-07,1.1184041372192655,1.5156713162903566e-05,2.2647288766586988e-06,1.7839564612383768e-06,6.5198709851292044e-08,1.6150913486093726e-06,0.0,0.0,0.0027192048353178928,0.0028498322079432863,154.0,0.0,0.34582911398969823,1.0,18.99396769413897,0.024017500758126708,4.286358505539742e-07,0.0074086225491375524,0.051135825137892846,0.15766844445378114,0.0004047234341809102,6.8321836554256201e-09,4.3968097864876206e-05,0.31550848521126734,4.256117468137992e-12,0.030143817019266515,1.0373667839887252e-05,0.056835757759985721,0.056438355332285486,7.3198763800075008e-06,3.3508524464764618e-05,4.4186845767987822e-06,0.010959423924202183,0.00019283193337170796
3.6751211834775355e-07,1.1184065378157715,1.5192686204782295e-05,2.3072154308930103e-06,1.819561767673024e-06,6.6933765112157065e-08,1.6558536187127003e-06,0.0,0.0,0.0027321770152820227,0.0029082827412573236,154.0,0.0,0.34204173719912734,1.0,18.993904518733739,0.024010126244121563,4.2506768319266378e-07,0.007256017503911822,0.051085104630074117,0.15846133100274939,0.00039638476237553012,6.8253696104901526e-09,4.3924247258155799e-05,0.31786322384442217,4.16842705075944e-12,0.030437964452857826,1.0160089846699465e-05,0.05720564767193001,0.056803080004314402,7.3671397365228102e-06,3.3759129069438514e-05,4.4472154270465264e-06,0.011154187325033699,0.00019537665622601402
3.717595405549688e-07,1.1184088889650854,1.5226765025119152e-05,2.3497884967891265e-06,1.8553711773004513e-06,6.8683024118528366e-08,1.6969421346644651e-06,0.0,0.0,0.0027448112825917471,0.0029668029982394062,154.0,0.0,0.3383047568519047,1.0,18.993841459251705,0.023999796468030184,4.2154503140416276e-07,0.0071062946849586618,0.05102970496212824,0.15923921616887482,0.00038820363926092463,6.8179308133998773e-09,4.3876376073388154e-05,0.32019835065572411,4.0823934337999075e-12,0.03072859537939272,9.9505447217960727e-06,0.05756791504359117,0.057160256581062933,7.4134239942856115e-06,3.4007645257078083e-05,4.475155237686112e-06,0.011348903213036535,0.00019788494164813171
3.7600696276218405e-07,1.1184111915999948,1.525899770648128e-05,2.3924423955249155e-06,1.8913824323782045e-06,7.0446123332803735e-08,1.738349635344017e-06,0.0,0.0,0.0027571168335168462,0.0030253822177946708,154.0,0.0,0.33461736408898551,1.0,18.993778518613507,0.02398658700130232,4.1806715128398963e-07,0.00695942631686031,0.050969791647179005,0.16000231059893005,0.00038017854418304233,6.8098893809575874e-09,4.3824626639714225e-05,0.32251411525751228,3.9980006253392637e-12,0.031015733201628141,9.7449936803535327e-06,0.057922704489700431,0.057510029638580332,7.4587479228222168e-06,3.4254099620998809e-05,4.502515339017611e-06,0.011543540252738233,0.00020035679392912378
3.802543849693993e-07,1.118413446644432,1.5289430999124626e-05,2.4351715912257711e-06,1.9275933329640805e-06,7.222270467770886e-08,1.7800689601634489e-06,0.0,0.0,0.0027691026370957272,0.0030840100193540985,154.0,0.0,0.33097876530824272,1.0,18.993715699690227,0.023970571868827308,4.1463331305856121e-07,0.0068153827958455718,0.050905525247429105,0.16075082163852208,0.00037230785711930977,6.8012667733154072e-09,4.376913706299557e-05,0.32481076318916724,3.9152315883797148e-12,0.031299402259791803,9.5433953731262588e-06,0.058270159180548176,0.057852542237200016,7.5031300918510481e-06,3.4498518320420744e-05,4.5293069408120244e-06,0.011738068165254134,0.00020279225315774732
3.8450180717661455e-07,1.1184156550129443,1.5318110360977072e-05,2.4779706872431322e-06,1.9640017346415452e-06,7.4012415566476522e-08,1.8220930496637983e-06,0.0,0.0,0.0027807774377316516,0.0031426763921865949,154.0,0.0,0.32738818183463908,1.0,18.993653005301677,0.023951823579528561,4.1124280112919933e-07,0.0066741328812475881,0.050837061517440219,0.16148495339259336,0.00036458986850657792,6.7920838008870345e-09,4.3710041272098437e-05,0.32708853599544024,3.8340683462815209e-12,0.031579627758645805,9.3457061536637561e-06,0.058610420754457181,0.05818793583852918,7.5465888648862499e-06,3.4740927088819596e-05,4.5555411283369082e-06,0.011932457704266953,0.00020519139296738161
3.887492293838298e-07,1.1184178176101678,1.5345079996737637e-05,2.5208344225297528e-06,2.0006055463457609e-06,7.5814908922095026e-08,1.8644149459306698e-06,0.0,0.0,0.0027921497580756559,0.0032013716848423666,154.0,0.0,0.32384484959834087,1.0,18.993590438214365,0.023930413156330713,4.0789491370019567e-07,0.0065356438737076061,0.050764551543426677,0.16220490678464394,0.00035702278874794638,6.7823606499383973e-09,4.3647469171732271e-05,0.3293476713030648,3.754492078946104e-12,0.031856435698321618,9.151880327943991e-06,0.058943629239565393,0.058516350231572901,7.5891423889324189e-06,3.4981351242095009e-05,4.5812288560851437e-06,0.01212668063207876,0.00020755431837373058
3.9299665159104505e-07,1.1184199353302158,1.5370382896057925e-05,2.5637576681106154e-06,2.0374027282908532e-06,7.7629843186567901e-08,1.9070277928392215e-06,0.0,0.0,0.0028032279021618046,0.0032600865947402429,154.0,0.0,0.32034801882056929,1.0,18.993528001138671,0.023906410165513245,4.0458896210408594e-07,0.0063998817801113944,0.050688141878724578,0.16291087961470493,0.00034960475821306389,6.7721169088973154e-09,4.3581546821201067e-05,0.33158840289569497,3.6764832291612116e-12,0.032129852808752371,8.9618703870626228e-06,0.059269922984288605,0.058837923467362219,7.6308085814478707e-06,3.5219815686560223e-05,4.6063809400936721e-06,0.012320709695776314,0.00020988116370241133
3.972440737982603e-07,1.1184220090563377,1.5394060870778336e-05,2.6067354236481676e-06,2.0743912899929243e-06,7.9456882321062058e-08,1.9499248361437454e-06,0.0,0.0,0.0028140199587577083,0.0033188121579154862,154.0,0.0,0.31689695370700111,1.0,18.99346569672792,0.023879882745464091,4.0132427095792468e-07,0.006266811468696426,0.050607974675706519,0.16360306661609225,0.00034233385504531982,6.7613715694518588e-09,4.3512396446753978e-05,0.33381096078720734,3.6000215881822006e-12,0.032399906487529405,8.7756272233600996e-06,0.059589438595869147,0.059152791801475112,7.6716051283406279e-06,3.5456344926757201e-05,4.6310080566089538e-06,0.012514518603547926,0.00021217209060454687
4.0149149600547554e-07,1.1184240396605916,1.541615459120029e-05,2.6497628141004281e-06,2.1115692883804942e-06,8.1295695797756204e-08,1.993099423429013e-06,0.0,0.0,0.0028245338048949018,0.0033775397389438971,154.0,0.0,0.3134909321485434,1.0,18.99340352757746,0.023850897634846425,3.9810017789594095e-07,0.0061363968133144563,0.050524187813931511,0.16428165951097062,0.00033520810249764609,6.7501430499840844e-09,4.3440136575605884e-05,0.33601557129340986,3.5250863680049772e-12,0.032666624741020583,8.5931003320234144e-06,0.059902310886451801,0.059461089643918885,7.7115494777642342e-06,3.569096307310183e-05,4.6551207382340752e-06,0.012708082001185804,0.00021442728615845435
4.057389182126908e-07,1.1184260280033436,1.543670362138443e-05,2.6928350864703539e-06,2.1489348259947012e-06,8.3145958584145739e-08,2.0365450039291509e-06,0.0,0.0,0.0028347771095557544,0.0034362610210470429,154.0,0.0,0.31012924542927645,1.0,18.993341496222122,0.023819520200191326,3.9491603272468258e-07,0.0060086008258296445,0.05043691502466234,0.16494684706475479,0.00032822547749703109,6.7384492263178412e-09,4.3364882243826897e-05,0.33820245710219488,3.4516562919655714e-12,0.032930036128601452,8.4142379988142018e-06,0.060208672826162275,0.05976294951585568,7.7506588276155541e-06,3.5923693849363308e-05,4.6787293666411453e-06,0.012901375448803154,0.00021664696105616474
4.0998634041990604e-07,1.11842797493307,1.5455746453466957e-05,2.7359476066447509e-06,2.1864860492749412e-06,8.5007351120512331e-08,2.0802551282258873e-06,0.0,0.0,0.0028447573374893276,0.0034949679963886399,154.0,0.0,0.30681119794139294,1.0,18.993279605135942,0.023785814462929145,3.9177119768710044e-07,0.0058833857808830827,0.050346286012134187,0.1655988151393763,0.00032138391684361005,6.7263074263891457e-09,4.3286744972824266e-05,0.34037183734217269,3.3797096653685914e-12,0.033190169709846999,8.2389874736405831e-06,0.06050865550269461,0.060058502012649138,7.788950127233701e-06,3.6154560599981414e-05,4.7018441734721595e-06,0.01309437539779414,0.00021883134787237685
4.142337626271213e-07,1.1184298812862163,1.5473320540992365e-05,2.7790958563209518e-06,2.224221146919002e-06,8.6879559291205688e-08,2.1242234478438049e-06,0.0,0.0,0.002854481753126724,0.0035536529565748775,154.0,0.0,0.30353610690696875,1.0,18.993217856732311,0.023749843125871573,3.8866504736407962e-07,0.0057607133321094933,0.050252426571292863,0.1662377467454417,0.00031468132255158893,6.7137344499770336e-09,4.320583287341948e-05,0.34252392764982442,3.309224425646142e-12,0.033447054994541613,8.0672951321209948e-06,0.060802388086941973,0.060347875772800791,7.8264400754930307e-06,3.6383586297225796e-05,4.7244752389929797e-06,0.013287059168061176,0.00022098069941333775
4.1848118483433654e-07,1.11843174788677,1.5489462331268461e-05,2.8222754300193603e-06,2.2621383483219044e-06,8.876227439034211e-08,2.1684437147445723e-06,0.0,0.0,0.0028639574245815469,0.0036123084833572356,154.0,0.0,0.30030330210636913,1.0,18.993156253361548,0.023711667599156508,3.8559696759649375e-07,0.0056405446174018648,0.050155458702066558,0.16686382209330977,0.00030811556931272091,6.7007466064734106e-09,4.3122250898183358e-05,0.34465894023520971,3.2401782200992023e-12,0.033700721895380523,7.8991066260364728e-06,0.061089997804235761,0.060631197452355214,7.8631451075177806e-06,3.6610793548201207e-05,4.7466324844190934e-06,0.013479404925529565,0.00022309528714430319
4.227286070415518e-07,1.1184335755461607,1.5504207296748742e-05,2.8654820321799619e-06,2.3002359220914157e-06,9.0655193082485761e-08,2.2129097807278655e-06,0.0,0.0,0.0028731912277161244,0.0036709274395422065,154.0,0.0,0.29711212561312705,1.0,18.993094797311009,0.023671348025667491,3.8256635583529305e-07,0.0055228403583459295,0.050055500720709363,0.16747721864311119,0.00030168450950000754,6.6873597027855583e-09,4.3036100782606388e-05,0.34677708394626211,3.1725484666051332e-12,0.033951200683229391,7.7343670215861821e-06,0.061371609910783144,0.060908591704323403,7.8990813992907283e-06,3.6836204601702128e-05,4.7683256745946437e-06,0.013671391659969294,0.00022517539969292851
4.2697602924876704e-07,1.1184353650633045,1.5517589965450839e-05,2.9087114743408131e-06,2.338512174625683e-06,9.2558017358827637e-08,2.2576155967586265e-06,0.0,0.0,0.0028821898502473758,0.0037295029601198348,154.0,0.0,0.29396193153514449,1.0,18.99303349080634,0.023628943305938933,3.7957262130545377e-07,0.0054075609534223884,0.049952667367863864,0.16807811115373625,0.00029538597660870353,6.6735890568456066e-09,4.2947481101949207e-05,0.34887856433170883,3.1063123827551091e-12,0.0341985219448157,7.5730209276219436e-06,0.061647347674917231,0.061180181162775869,7.9342648707003415e-06,3.7059841354920709e-05,4.7895644195099592e-06,0.013862999163141388,0.00022722134142557114
4.312234514559823e-07,1.1184371172242193,1.5529643950427568e-05,2.9519596723965403e-06,2.3769654487588105e-06,9.4470454489338283e-08,2.3025552122193637e-06,0.0,0.0,0.0028909597958850044,0.00378802844360487,154.0,0.0,0.29085208576203347,1.0,18.992972336009078,0.023584511122558473,3.7661518362472549e-07,0.0052946665607232126,0.04984706991328406,0.16866667173081631,0.00028921779187555393,6.6594495456071817e-09,4.2856487586333435e-05,0.35096358370264585,3.0414470524983997e-12,0.034442716542745576,7.4150126153137858e-06,0.06191733236279915,0.061446086431272896,7.9687111701664768e-06,3.7281725360011162e-05,4.81035816546545e-06,0.014054208007281058,0.00022923343109530598
4.3547087366319753e-07,1.1184388328019748,1.5540401978303834e-05,2.9952226439347989e-06,2.4155941224763657e-06,9.6392216971347575e-08,2.3477227740898624e-06,0.0,0.0,0.0028995073884904754,0.003846497543589374,154.0,0.0,0.28778196571843334,1.0,18.992911335016807,0.023538107964077223,3.7369347318954909e-07,0.0051841171761922867,0.049738816257958625,0.16924306987371968,0.00028317776852448956,6.6449555864168465e-09,4.2763213031720482e-05,0.35303234119280225,2.9779294823382085e-12,0.034683815577729954,7.2602861272357267e-06,0.062181683228233885,0.061706426075235847,8.0024356811088649e-06,3.750187783051438e-05,4.8307161989310763e-06,0.014244999523931027,0.00023121200055899283
4.397182958704128e-07,1.118440512556929,1.5549895916893607e-05,3.0384965056487113e-06,2.4543966076813578e-06,9.8323022474955143e-08,2.3931125260775064e-06,0.0,0.0,0.0029078387762316274,0.0039049041605198494,154.0,0.0,0.28475096012318313,1.0,18.992850489865617,0.023489789148438613,3.7080693173207073e-07,0.005075872708106703,0.049628011033227032,0.16980747252158643,0.00027726371333247499,6.6301211404510967e-09,4.2667747284058733e-05,0.35508503281752307,2.9157366100611342e-12,0.034921850352905667,7.1087853778747574e-06,0.062440517506280491,0.061961316617978039,8.0354535311446957e-06,3.7720319647646329e-05,4.8506476515979484e-06,0.014435355783137052,0.00023315739355985883
4.4396571807762803e-07,1.118442157236369,1.5558156801920615e-05,3.0817774708232471e-06,2.493371349017411e-06,1.0026259378564428e-07,2.4387188076947726e-06,0.0,0.0,0.0029159599357308193,0.0039632424336894052,154.0,0.0,0.28175846875416727,1.0,18.992789802527707,0.023439608845936155,3.6795501056389675e-07,0.0049698930411587799,0.049514755696628852,0.17036004409842534,0.00027147343256574597,6.614959774743641e-09,4.2570177637873345e-05,0.35712185153150439,2.8548453606410899e-12,0.035156852340164566,6.9604542479626947e-06,0.062693950410358856,0.062210872540146379,8.0677795733876628e-06,3.7937071366452589e-05,4.8701614896400333e-06,0.014625259573011621,0.00023506996457471694
4.482131402848433e-07,1.1184437675744552,1.5565214862860933e-05,3.1250618468935222e-06,2.5325168227574437e-06,1.0221065874445906e-07,2.4845360532788749e-06,0.0,0.0,0.0029238766762032199,0.0040215067334376025,154.0,0.0,0.27880390221867962,1.0,18.992729274911149,0.023387620101710364,3.6513717090401434e-07,0.004866138096862164,0.049399148625482253,0.17090094655729249,0.00026580473595479582,6.5994846382963165e-09,4.2470588729754825e-05,0.35914298728530664,2.7952327039334651e-12,0.035388853148389805,6.8152366696270868e-06,0.062942095132574719,0.062455206282216763,8.0994283932671354e-06,3.8152153221833201e-05,4.8892665178996239e-06,0.014814694379674009,0.00023695007772339639
4.5246056249205853e-07,1.1184453442926598,1.5571099547923606e-05,3.1683460330730547e-06,2.5718315357322357e-06,1.0416695018606099e-07,2.5305587909818748e-06,0.0,0.0,0.0029315946435589592,0.0040796916535739578,154.0,0.0,0.27588668172920516,1.0,18.992668908863784,0.023333874857794538,3.6235288500458398e-07,0.004764567892969601,0.049281285207768581,0.17143033942357425,0.00026025543635718745,6.5837084498320171e-09,4.2369062413830689e-05,0.36114862708067846,2.7368756434710528e-12,0.035617884493493603,6.6730767038342686e-06,0.06318506284700022,0.062694428249812542,8.1304143256939676e-06,3.8365585134440557e-05,4.907971389505996e-06,0.015003644367574889,0.00023879810573624021
4.567079846992738e-07,1.1184468880994323,1.5575839548197586e-05,3.2116265180499785e-06,2.6113140243048403e-06,1.0613120587495065e-07,2.5767816417276028e-06,0.0,0.0,0.0029391193244702458,0.0041377920040141002,154.0,0.0,0.27300623888444731,1.0,18.992608706170788,0.023278423974719298,3.596016339574212e-07,0.0046651425923046868,0.04916125792975503,0.17194837983739547,0.00025482335504885782,6.5676435781130899e-09,4.226567826557553e-05,0.36313895502471744,2.6797512601881438e-12,0.035843978170187231,6.5339186139352674e-06,0.063422962715663792,0.062928646821680784,8.1607514319844034e-06,3.8577386716453151e-05,4.9262845925962601e-06,0.015192094360206517,0.00024061442897921047
