Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314)
3.591780651810918e-08,0.6538645998470498,1.9839955509507033e-08,1.3046512773375485e-10,1.1100799223372543e-10,7.2798115773919711e-14,2.0734181234553715e-11,0.0,0.0,3.3599343407960673e-05,3.7339169573838418e-07,154.0,0.0,0.98650441088824448,1.0,18.999048578039282,0.0013047093145546751,4.4984690102363378e-08,0.0036227628065924463,0.0046241416790974753,0.0011552454191054815,0.00089264430668439354,1.7301821737005838e-09,1.1398365553588896e-05,0.0014846227267696873,1.4533058236535353e-11,0.00024126799590783724,1.6672902283880322e-06,0.00011490892795988327,0.00011482902357510124,3.6938399138115261e-08,8.2047876430662634e-08,2.3910699199254712e-08,2.874713631472819e-05,2.6721938637262645e-09,3.414155111140027e-09,3.4412942474664061e-09,1.3343828343650434e-05,5.3723818636856978e-10,1.2330201850823225e-13
3.7330112961037415e-08,0.6538645019931407,2.1009293827006822e-08,1.4401198283359201e-10,1.2178863842598856e-10,8.6592193424383226e-14,2.374876114205419e-11,0.0,0.0,3.6222846264348189e-05,4.3454990454842652e-07,154.0,0.0,0.98597344487885241,1.0,18.999010587092304,0.0013544448172783682,4.4963310804131559e-08,0.0037574468933748296,0.004801291442049444,0.0012003003157451493,0.00092590801596417857,1.796461716247635e-09,1.1835028573275164e-05,0.0015426357069558423,1.5074621568466348e-11,0.00026036671037811803,1.7297594424819266e-06,0.00012402654500882546,0.00012393785414387712,3.986848418684339e-08,8.5398829353521308e-08,2.5807410716578318e-08,3.1492289025909803e-05,3.2026551689060271e-09,4.1353226371441622e-09,4.1695072163887669e-09,1.4944834666517774e-05,5.8888015552428145e-10,1.2802562835491177e-13
3.874241940396565e-08,0.6538644055164614,2.2191348614968206e-08,1.5834010188860479e-10,1.3309283586902948e-10,1.0229641548008082e-13,2.7056865948026283e-11,0.0,0.0,3.8937885387347609e-05,5.0282077748879927e-07,154.0,0.0,0.98544251379131054,1.0,18.998972531835921,0.0014040637217965636,4.494193135797413e-08,0.0038915103117348761,0.0049780375974767558,0.0012453271805510165,0.00095901813534102264,1.8625899889274142e-09,1.2270695010237625e-05,0.0016006211274651244,1.5613684317589468e-11,0.00028017195302571093,1.7919412135170559e-06,0.00013347871900775573,0.0001333804419889265,4.290592244144776e-08,8.8748191199196182e-08,2.7773615542802222e-08,3.4392703693936189e-05,3.8109512061126202e-09,4.9725518925410853e-09,5.0152373238240028e-09,1.6665910453009886e-05,6.4346069190989204e-10,1.3273845765056214e-13
4.015472584689389e-08,0.6538643104000942,2.3385032826341406e-08,1.7345775353571905e-10,1.4491747106298977e-10,1.200820652513812e-13,3.0673341403220924e-11,0.0,0.0,4.1743545334366623e-05,5.7871317435445258e-07,154.0,0.0,0.9849116237920793,1.0,18.998934409731923,0.0014535662377603983,4.4920552044886544e-08,0.0040249494003253171,0.005154375009481427,0.0012903260175812317,0.00099197376287835375,1.9285650696315533e-09,1.2705352201152082e-05,0.0016585789888485529,1.6150231799559896e-11,0.00030068131511392342,1.8538338393364864e-06,0.00014326390241011004,0.00014315517176375343,4.6050193620411152e-08,9.2095961975634701e-08,2.9808976884064703e-08,3.745180912158432e-05,4.5046818932219282e-09,5.9390925634821399e-09,5.9919634693672776e-09,1.8510915947394151e-05,7.0104505057316342e-10,1.3744036940945266e-13
4.1567032289822125e-08,0.6538642166272067,2.4589326983769589e-08,1.8937251680576911e-10,1.5725892065518247e-10,1.4012738436368413e-13,3.4613029094884597e-11,0.0,0.0,4.4638892503097403e-05,6.6274996170162766e-07,154.0,0.0,0.98438078100973025,1.0,18.998896218280176,0.0015029525747721508,4.4899173144156322e-08,0.0041577605753375354,0.0053302985921523365,0.0013352968311750478,0.0010247740157977208,1.9943850549494876e-09,1.3138987605877609e-05,0.0017165092920108499,1.6684249641944463e-11,0.00032189237003320091,1.9154356537089098e-06,0.00015338053862872344,0.00015326041457265825,4.9300773082706596e-08,9.5442141711998449e-08,3.1913155124445858e-08,4.0673004673910647e-05,5.2918222889523792e-09,7.0491229042082303e-09,7.1141187358360274e-09,2.0483658204210828e-05,7.6169792876518452e-10,1.4213122797838961e-13
4.297933873275036e-08,0.6538641241810524,2.5803274852513046e-08,2.0609132428917893e-10,1.7011310901841405e-10,1.6261742852430912e-13,3.8890752335986298e-11,0.0,0.0,4.7622975638959066e-05,7.5546760241632041e-07,154.0,0.0,0.98384999153429986,1.0,18.998857955018686,0.0015522229423833099,4.4877794933333886e-08,0.0042899403307516413,0.0055058033101644142,0.0013802396259510452,0.0010574180305402768,2.0600480603933523e-09,1.3571588808938236e-05,0.001774412038208161,1.7215723785222567e-11,0.00034380267356505083,1.9767450264459198e-06,0.00016382706222897687,0.0001636945280642639,5.2657131857869766e-08,9.8786730459076898e-08,3.4085807845434331e-08,4.4059659817743905e-05,6.1807205652254589e-09,8.3177747666663234e-09,8.3971171729672959e-09,2.2587890834532883e-05,8.2548345716331637e-10,1.4681089905274473e-13
4.43916451756786e-08,0.6538640330449716,2.7025979396445817e-08,2.2362050248516089e-10,1.8347556152704587e-10,1.8774391630787188e-13,4.3521303379314641e-11,0.0,0.0,5.0694826346869694e-05,8.5741574131585072e-07,154.0,0.0,0.98331926141665194,1.0,18.998819617523726,0.001601377550092619,4.4856417688204071e-08,0.0044214852385658599,0.005680884179364379,0.0014251544068053337,0.0010899049628231548,2.1255522206178443e-09,1.4003143520971505e-05,0.0018322872290457344,1.774464048370393e-11,0.00036640976414758944,2.037760363509692e-06,0.00017460189912255644,0.00017445585652923467,5.6118736677425508e-08,1.0212972828804006e-07,3.6326589846270237e-08,4.7615113669111827e-05,7.1800955043918727e-09,9.7611579486322788e-09,9.8573799460354835e-09,2.4827313767689234e-05,8.9246519124417466e-10,1.5147924969212488e-13
4.5803951618606834e-08,0.6538639432023933,2.8256598993792328e-08,2.4196580956769126e-10,1.9734145389059323e-10,2.1570507212437262e-13,4.8519431846313331e-11,0.0,0.0,5.3853459606835447e-05,9.6915678724027214e-07,154.0,0.0,0.98278859666785667,1.0,18.998781203409873,0.0016504166073440811,4.483504168275648e-08,0.0045523919490056729,0.0058555362673431465,0.0014700411789097209,0.0011222339876908289,2.1908956896351385e-09,1.4433639580144382e-05,0.0018901348664755679,1.8270986306365018e-11,0.00038971116314260755,2.0984801071112606e-06,0.00018570346676176054,0.00018554273100199669,5.9685050007603448e-08,1.0547113528958786e-07,3.8635153165122655e-08,5.1342674548632355e-05,8.2990335627455979e-09,1.1396383873025443e-08,1.151236085980622e-08,2.7205573028093486e-05,9.6270610280742709e-10,1.5613614833568855e-13
4.721625806153507e-08,0.6538638546368363,2.9494343903935062e-08,2.6113247065492392e-10,2.1170565767861231e-10,2.4670546373328345e-13,5.3899834326379695e-11,0.0,0.0,5.7097874293136917e-05,1.0912654918256876e-06,154.0,0.0,0.98225800325858281,1.0,18.998742710330102,0.0016993403235249442,4.4813667189158256e-08,0.0046826571907122236,0.0060297546939944002,0.001514899947709853,0.0011544042995613633,2.2560766410245718e-09,1.4863064953534723e-05,0.0019479549527940253,1.8794748137601897e-11,0.00041370437510413751,2.1589027357992023e-06,0.00019713017433432416,0.00019695346936645942,6.3355530083345677e-08,1.0881095157413196e-07,4.1011147101103698e-08,5.5245619545199157e-05,9.5469855174236114e-09,1.3241588581709465e-08,1.3380571241013368e-08,2.972626052750446e-05,1.0362685716566077e-09,1.6078146481709027e-13
4.862856450446331e-08,0.6538637673319091,3.0738472963028893e-08,2.8112521080424781e-10,2.2656278237971696e-10,2.8095583524035503e-13,5.9677145038915016e-11,0.0,0.0,6.042705369663243e-05,1.2243285253864148e-06,154.0,0.0,0.98172748711850477,1.0,18.998704135975796,0.0017481489079636499,4.4792294477727862e-08,0.0048122777709103419,0.0062035346320593902,0.0015597307189233317,0.0011864151122676293,2.321093268137165e-09,1.5291407738478753e-05,0.0020057474906394084,1.931591317790114e-11,0.00043838688804841803,2.2190267645388488e-06,0.00020888042295869448,0.00020868637646556396,6.7129630943551002e-08,1.1214917727221136e-07,4.3454218237083023e-08,5.9327194088036566e-05,1.0933762736813725e-08,1.5315955052306569e-08,1.5481604185791984e-08,3.2392913872453363e-05,1.1132143774382886e-09,1.6541507037905653e-13
5.0040870947391544e-08,0.6538636812713128,3.1988290492363287e-08,3.019482858932791e-10,2.419072142415903e-10,3.1867293619461764e-13,6.586592747934179e-11,0.0,0.0,6.3839966049794599e-05,1.3689440502453563e-06,154.0,0.0,0.98119705413572045,1.0,18.998665478076841,0.0017968425699277618,4.4770923816907012e-08,0.0049412505755561846,0.0063768713076577154,0.0016045334985377976,0.0012182656590934758,2.3859437842949596e-09,1.5718656163884357e-05,0.0020635124829895073,1.9834468944429043e-11,0.0004637561737251931,2.2788507447820621e-06,0.00022095260587970527,0.00022073974421455336,7.100680246751808e-08,1.1548581253439318e-07,4.5964010463278057e-08,6.3590611527293559e-05,1.2469533103646811e-08,1.7639734837120007e-08,1.7836158169793888e-08,3.5209016186790008e-05,1.1936046916429545e-09,1.7003683768759261e-13
5.145317739031978e-08,0.6538635964388407,3.3243143404896014e-08,3.2360551153231123e-10,2.5773315211674492e-10,3.600793473952347e-13,7.2480666977761102e-11,0.0,0.0,6.7335565054088621e-05,1.5257212918587954e-06,154.0,0.0,0.98066671015618834,1.0,18.998626734401597,0.0018454215186218632,4.4749555473235098e-08,0.0050695725694645914,0.0065497600008040287,0.001649308292808994,0.0012499551928048943,2.4506264229850103e-09,1.6144798591509158e-05,0.002121249933159112,2.0350403271538805e-11,0.0004898096878902682,2.3383732645275892e-06,0.00023334510866459664,0.00023311185171785947,7.4986490412556024e-08,1.188208575308284e-07,4.8540165001600508e-08,6.8039052723325207e-05,1.4164816616666944e-08,2.0234269024718421e-08,2.0466060020127315e-08,3.817799594926302e-05,1.2775000697704645e-09,1.7464664084580837e-13
5.286548383324802e-08,0.6538635128183806,3.4502418498751251e-08,3.4610029012009848e-10,2.7403464048685625e-10,4.0540330384843186e-13,7.9535764114626245e-11,0.0,0.0,7.0912790409346686e-05,1.695280108039658e-06,154.0,0.0,0.9801364609831752,1.0,18.998587902756977,0.0018938859631854295,4.4728189711325675e-08,0.0051972407964161246,0.0067221960459104158,0.0016940551082588033,0.0012814829856761709,2.5151394380480147e-09,1.6569823517203306e-05,0.0021789598447975009,2.0863704311196183e-11,0.00051654487057926576,2.3975929483719944e-06,0.00024605630939933328,0.00024580096538953704,7.906813645274285e-08,1.2215431245096359e-07,5.1182320430745752e-08,7.2675665644844696e-05,1.6030480690745045e-08,2.3122008520901059e-08,2.3394287244751576e-08,4.1303226846135796e-05,1.3649604436634815e-09,1.7924435540736154e-13
5.4277790276176254e-08,0.6538634303939149,3.5765539926263886e-08,3.6943563615688386e-10,2.908055998419462e-10,4.5487851531394387e-13,8.7045528936576285e-11,0.0,0.0,7.4570568344780051e-05,1.8782505565950183e-06,154.0,0.0,0.97960631237672002,1.0,18.99854898098841,0.0019422361126906781,4.4706826793839922e-08,0.0053242523792437855,0.006894174832274301,0.0017387739516732561,0.0013128483295110163,2.5794811038615903e-09,1.6993719572116951e-05,0.002236642221885893,2.137436053332384e-11,0.00054395914638251548,2.4565084575511874e-06,0.00025908457888517241,0.00025880533907716205,8.3251178218799032e-08,1.2548617750351407e-07,5.3890112712003651e-08,7.7503564976107544e-05,1.8077735175572658e-08,2.6326533647541106e-08,2.6644989716608618e-08,4.4588027638797325e-05,1.4560451140119783e-09,1.8382985838952028e-13
5.569009671910449e-08,0.6538633491495209,3.7031966827128989e-08,3.9361419992875131e-10,3.080398545909221e-10,5.0874398485095458e-13,9.5024175915235422e-11,0.0,0.0,7.8307812151265057e-05,2.0752724616981316e-06,154.0,0.0,0.97907627005311126,1.0,18.998509966979885,0.001990472176140391,4.4685466981462531e-08,0.0054506045198995292,0.0070656918045517445,0.0017834648301005211,0.0013440505356586896,2.6436497155180216e-09,1.7416475523871308e-05,0.0022942970687348696,2.1882360726063697e-11,0.00057204992472101182,2.5151184899725377e-06,0.00027242828083543007,0.00027212321418911055,8.7535049339051819e-08,1.2881645291644995e-07,5.6663175215775974e-08,8.2525831733277574e-05,2.0318127113121248e-08,2.9872573058672237e-08,3.0243510710567898e-08,4.8035662046303755e-05,1.5508127430317674e-09,1.8840302828583078e-13
5.710240316203273e-08,0.6538632690693734,3.8301191114486288e-08,4.1863828967463993e-10,3.2573115867591335e-10,5.6724382576002217e-13,1.0348581959304464e-10,0.0,0.0,8.2123422714534613e-05,2.2869949793197388e-06,154.0,0.0,0.97854633968437998,1.0,18.998470858653899,0.0020385943624657179,4.4664110532881203e-08,0.0055762944995005771,0.0072367424632160046,0.0018281277508488659,0.0013750889350251602,2.7076435889964414e-09,1.7838080277693084e-05,0.0023519243899817778,2.2387693995958437e-11,0.00060081460012336352,2.573421780237658e-06,0.0002860857720723956,0.00028575281982512593,9.1919179481465046e-08,1.3214513893683249e-07,5.9501138748783778e-08,8.7745512890112862e-05,2.2763535253467838e-08,3.3786021974100475e-08,3.4216407292117451e-08,5.1649338642763956e-05,1.649321347319646e-09,1.9296374507838899e-13
5.8514709604960964e-08,0.6538631901377454,3.9572735403841114e-08,4.4450989233667297e-10,3.4387321904643813e-10,6.3062707727142689e-13,1.1244447086531318e-10,0.0,0.0,8.6016289048914128e-05,2.5140761620356376e-06,154.0,0.0,0.9780165268978086,1.0,18.998431653971487,0.0020866028805239501,4.4642757704761664e-08,0.0057013196783556779,0.0074073223650012177,0.0018727627214846008,0.0014059628780792974,2.7714610613295572e-09,1.8258522877512881e-05,0.0024095241905880958,2.2890349768052643e-11,0.00063025055250367687,2.6314170996558676e-06,0.00030005540272434153,0.00029969237291009544,9.6402994396701566e-08,1.3547223583058128e-07,6.2403631581942054e-08,9.3165621013107346e-05,2.5426164346604739e-08,3.8093959730557262e-08,3.8591470056507469e-08,5.5432210769485931e-05,1.751628290887708e-09,1.9751189024972263e-13
5.99270160478892e-08,0.6538631123390068,4.0846151075714726e-08,4.7123069298453435e-10,3.6245971713427635e-10,6.991475192905712e-13,1.2191403385240816e-10,0.0,0.0,8.9985288831250854e-05,2.7571825235197943e-06,154.0,0.0,0.97748683727545038,1.0,18.998392350932143,0.0021344979390962833,4.4621408751724897e-08,0.0058256774959713773,0.0075774271233311338,0.0019173697498299969,0.0014366717348541212,2.8351004907647071e-09,1.8677792507026347e-05,0.0024670964758367778,2.33903177859131e-11,0.00066035514744029278,2.6891032562483773e-06,0.0003143355164225813,0.00031394007833095383,1.0098591596219378e-07,1.3879774388229675e-07,6.537027947888825e-08,9.8789133906223165e-05,2.8318539226039847e-08,4.2824666650222096e-08,4.3397742216901963e-08,5.9387376461803421e-05,1.857790278379473e-09,2.0204734679427044e-13
6.133932249081743e-08,0.6538630356576286,4.2121016463585052e-08,4.988020929979514e-10,3.8148432845970002e-10,7.730634864780715e-13,1.3190830331914515e-10,0.0,0.0,9.4029288934689803e-05,3.0169886030267657e-06,154.0,0.0,0.97695727635366947,1.0,18.998352947573828,0.0021822797468855483,4.4600063926329709e-08,0.0059493654710383627,0.0077470524087327082,0.0019619488439611829,0.0014672148949431449,2.8985602569191748e-09,1.9095878490717463e-05,0.0025246412513295746,2.3887588111568823e-11,0.00069112573645531926,2.7464790947432351e-06,0.00032892445049852506,0.0003284941290766416,1.0566736222720548e-07,1.4212166339514548e-07,6.8400705725152311e-08,0.00010461899426534248,3.1453498698822977e-08,4.8007640226505583e-08,4.8665538040167486e-08,6.3517878390499289e-05,1.9678633484703091e-09,2.0656999922945132e-13
6.275162893374566e-08,0.6538629600781808,4.3396935159068953e-08,5.272252270874161e-10,4.0094074049375957e-10,8.526376819218133e-13,1.424409626002682e-10,0.0,0.0,9.8147145961953781e-05,3.2941765301646725e-06,154.0,0.0,0.97642784962269114,1.0,18.998313441972897,0.0022299485125139291,4.4578723479049713e-08,0.0060723812013980067,0.007916193949234528,0.0020065000122060201,0.0014975917674918198,2.9618387609299574e-09,1.9512770294845164e-05,0.0025821585229843231,2.4382151125372352e-11,0.00072255965729488693,2.8035434965610917e-06,0.00034382053618068286,0.00034335270638104085,1.1044674745885176e-07,1.4544399469073588e-07,7.1494531157945862e-08,0.00011065810934256136,3.484418925597216e-08,5.367361062735606e-08,5.4426460629285593e-08,6.7826703817731388e-05,2.0819028674544437e-09,2.1107973360633716e-13
6.416393537667389e-08,0.6538628855853351,4.4673534426694605e-08,5.5650097922930167e-10,4.208226688952685e-10,9.3813699064013326e-13,1.5352558199280398e-10,0.0,0.0,0.00010233770677778715,3.5894355902570563e-06,154.0,0.0,0.97589856252617091,1.0,18.998273832244056,0.0022775044445206604,4.4557387658251261e-08,0.0061947223639892204,0.0080848475307499206,0.0020510232631419678,0.0015278017811841092,3.024934425597753e-09,1.9928457528392169e-05,0.0026396482970322214,2.4873997525781027e-11,0.00075465423421006215,2.8602953797918105e-06,0.00035902209879156799,0.00035851397986881231,1.1532348218905222e-07,1.4876473810895199e-07,7.4651374196556581e-08,0.00011690935062043941,3.8504058616601006e-08,5.9854555516695169e-08,6.0713419051705069e-08,7.2316784567357943e-05,2.1999635230207646e-09,2.155764375199168e-13
6.557624181960212e-08,0.6538628121638643,4.5950463721105058e-08,5.8662999758660334e-10,4.4112387223362288e-10,1.029832293136605e-12,1.651756175784606e-10,0.0,0.0,0.00010659980904022862,3.9034617905874229e-06,154.0,0.0,0.9753694204607759,1.0,18.998234116540285,0.0023249477513597027,4.4536056710179628e-08,0.0063163867147757189,0.0082530089974446972,0.0020955186055939099,0.0015578443842242389,3.0878456955250539e-09,2.034292994397471e-05,0.0026971105800150689,2.5363118329059324e-11,0.00078740677823834545,2.9167336991620022e-06,0.00037452745794444933,0.0003739761077040612,1.2029697326240468e-07,1.5208389400777424e-07,7.7870850873338834e-08,0.00012337555349631413,4.2446849118202201e-08,6.6583714194798987e-08,6.7560644813161527e-08,7.6990997009551937e-05,2.3220993182195218e-09,2.2006000011893733e-13
6.698854826253035e-08,0.6538627397986441,4.7227393300060693e-08,6.1761270848127579e-10,4.6183816530054044e-10,1.1279982792072394e-12,1.7740441044180722e-10,0.0,0.0,0.00011093228173038396,4.2369574278147077e-06,154.0,0.0,0.97484042877578214,1.0,18.998194293052769,0.0023722786413974076,4.4514730878938017e-08,0.0064373720886538597,0.0084206742520894096,0.002139986048631983,0.001587719044313642,3.1505710372486243e-09,2.0756177438715226e-05,0.0027545453787825003,2.5849504868904208e-11,0.00082081458748569161,2.9728574459935405e-06,0.0003903349277399061,0.00038973723674175622,1.2536662388494468e-07,1.5540146276311796e-07,8.1152574865276001e-08,0.00013005951697678223,4.6686590964647106e-08,7.3895601058567654e-08,7.5003707676628418e-08,8.1852162059591483e-05,2.4483635656219005e-09,2.2453031211534426e-13
6.840085470545858e-08,0.6538626684746532,4.8504012927074086e-08,6.4944932947947828e-10,4.8295943110668908e-10,1.2329132621832243e-12,1.9022518625224601e-10,0.0,0.0,0.00011533394568037669,4.5906306568422158e-06,154.0,0.0,0.97431159277268808,1.0,18.998154360010826,0.0024194973229101592,4.4493410406465732e-08,0.0065576763993411662,0.0085878392563961143,0.002184425601569371,0.0016174252486231317,3.2131089393661449e-09,2.1168190055077024e-05,0.0028119527004891835,2.6333148795992022e-11,0.00085487494740897965,3.0286656481531188e-06,0.00040644281696213555,0.00040579550268183222,1.3053183367376526e-07,1.5871744476868457e-07,8.449615752610097e-08,0.00013696400338244477,5.1237595342689293e-08,8.1826018382776141e-08,8.307953082621734e-08,8.6903045190706271e-05,2.5788088816742662e-09,2.2898726579331005e-13
6.981316114838681e-08,0.6538625981769746,4.9780030657898864e-08,6.8213988164716823e-10,5.0448163165323514e-10,1.3448589937776554e-12,2.0365105517969003e-10,0.0,0.0,0.00011980361409915941,4.9651950614173188e-06,154.0,0.0,0.97378291770484238,1.0,18.998114315681804,0.0024666040040820037,4.4472095532528307e-08,0.0066772976392457132,0.0087545000313395127,0.0022288372739600946,0.0016469625037603478,3.2754579126568108e-09,2.1578957981658694e-05,0.0028693325525920069,2.6814042077447705e-11,0.00088958513109886823,3.0841573699929016e-06,0.00042284942927496507,0.00042214903022590498,1.3579199870749051e-07,1.6203184043580674e-07,8.7901207918970182e-08,0.00014409173806300701,5.6114447417139046e-08,9.041206842360226e-08,9.1826405376054059e-08,9.2146356460856744e-05,2.713487181248899e-09,2.3343075501782878e-13
7.122546759131504e-08,0.6538625288907949,5.1055171705440539e-08,7.1568420103001507e-10,5.2639881756305817e-10,1.464120479692481e-12,2.176950121155768e-10,0.0,0.0,0.00012434009309587589,5.3613692267339329e-06,154.0,0.0,0.97325440877708647,1.0,18.998074158370969,0.0025135988930022599,4.4450786494698856e-08,0.0067962338793164804,0.0089206526574624606,0.0022732210755967751,0.0016763303357325134,3.337616490196274e-09,2.1988471553951242e-05,0.0029266849428472418,2.7292176996239259e-11,0.00092494239956296615,3.1393317122823711e-06,0.00043955306341752354,0.00043879593323652692,1.4114651157756613e-07,1.6534465019328191e-07,9.1367332849664083e-08,0.0001514454091228163,6.1331999214330179e-08,9.9692164845954717e-08,1.012840042243802e-07,9.7584750553314316e-05,2.852449672392804e-09,2.3786067524290559e-13
7.263777403424327e-08,0.6538624606014066,5.2329177377996882e-08,7.5008194940821706e-10,5.4870513665118289e-10,1.5909857961308092e-12,2.3236993717254127e-10,0.0,0.0,0.00012894218220046915,5.7798763143042659e-06,154.0,0.0,0.97272607114541376,1.0,18.998033886421435,0.0025604821976631248,4.442948352833592e-08,0.0069144832688748971,0.0090862932751657934,0.0023175770165083892,0.0017055282899045316,3.3995832274657524e-09,2.23967212550573e-05,0.0029840098793076949,2.7767546150495677e-11,0.00096094400200925293,3.1941878121314287e-06,0.00045655201339952253,0.00045573431489891652,1.4659476144033972e-07,1.6865587448720344e-07,9.4894136900300182e-08,0.00015902766715691566,6.6905362402969352e-08,1.097060434763343e-07,1.1149339525334632e-07,0.00010322082683090681,2.9957468512760687e-09,2.422769235193363e-13
7.40500804771715e-08,0.6538623932942077,5.3601804086070932e-08,7.8533262437345466e-10,5.7139484150885011e-10,1.7257459073491811e-12,2.4768859643775674e-10,0.0,0.0,0.00013360867488123703,6.2214436393604048e-06,154.0,0.0,0.9721979099166429,1.0,18.997993498214008,0.0026072541259572505,4.4408186866577501e-08,0.0070320440354277262,0.00925141808498239,0.0023619051069579998,0.0017345559309524812,3.4613567024549355e-09,2.2803697716368952e-05,0.00304130737031983,2.8240142452748651e-11,0.0009975871761296808,3.2487248429048303e-06,0.00047384456869610124,0.00047296226788508917,1.5213613406992889e-07,1.7196551378079616e-07,9.8481222463557724e-08,0.00016684112499768412,7.2849900980934763e-08,1.2049477238315383e-07,1.2249705387515608e-07,0.00010905712940378715,3.1434284973411587e-09,2.4667939850204141e-13
7.546238692009973e-08,0.6538623269547021,5.4872822413316252e-08,8.2143556877205619e-10,5.9446229617080242e-10,1.868694484374641e-12,2.6366364295655235e-10,0.0,0.0,0.00013833835905904574,6.6868022510401298e-06,154.0,0.0,0.97166993014810699,1.0,18.997952992167079,0.0026539148856753246,4.4386896740325886e-08,0.0071489144844614485,0.009416023347835558,0.0024062053574404885,0.0017634128428125459,3.5229355157592325e-09,2.3209391718208273e-05,0.0030985774245208867,2.8709959129102058e-11,0.0010348691483838884,3.302942014128031e-06,0.00049142901444218978,0.00049047787452032423,1.5777001191184262e-07,1.7527356855425392e-07,1.0212818977738675e-07,0.00017488835747212793,7.9181223876105012e-08,1.3210076128662685e-07,1.3433887492541257e-07,0.0001150961472105787,3.2955436686544133e-09,2.5106800045699423e-13
7.687469336302796e-08,0.653862261568501,5.6142016247462567e-08,8.5838997955556742e-10,6.1790198193093272e-10,2.0201277250026626e-12,2.8030761792438514e-10,0.0,0.0,0.00014313001761791667,7.1766865156051387e-06,154.0,0.0,0.97114213684735673,1.0,18.997912366736486,0.0027004646845036301,4.4365613378223717e-08,0.0072650929992183833,0.0095801053852815534,0.0024504777786802522,0.0017920986286254304,3.5843182906712578e-09,2.3613794190430389e-05,0.003155820050835974,2.917698971832746e-11,0.0010727871342829695,3.3568385713845691e-06,0.00050930363162634325,0.00050827920695189761,1.6349577413731968e-07,1.7858003930457434e-07,1.0583463696018244e-07,0.0001831719011698813,8.5915177468865657e-08,1.4456777030052762e-07,1.4706418390471478e-07,0.00012134031411274603,3.4521406974608354e-09,2.5544263126774311e-13
7.828699980595619e-08,0.6538621971213223,5.740918196733432e-08,8.9619491607728463e-10,6.4170850236738428e-10,2.1803441751842859e-12,2.9763295206660224e-10,0.0,0.0,0.00014798242891170927,7.691833702933517e-06,154.0,0.0,0.9706145349718811,1.0,18.997871620415374,0.0027469037300215928,4.4344337006652373e-08,0.0073805780404546974,0.0097436605797363816,0.0024947223816289077,0.0018206129106763036,3.645503673265917e-09,2.4016896212984083e-05,0.0032130352584751553,2.9641228070884711e-11,0.0011113383386732146,3.4104137962050189e-06,0.00052746669728400417,0.00052636432732001623,1.6931279669839354e-07,1.8188492654538973e-07,1.0960016004643273e-07,0.0001916942542219679,9.3067838043550799e-08,1.5794091800832307e-07,1.6071974756975278e-07,0.00012779200900203431,3.613267185943196e-09,2.5980319444147855e-13
7.969930624888442e-08,0.6538621335989925,5.8674127682322213e-08,9.3484930787084099e-10,6.6587658763440044e-10,2.349644551904004e-12,3.1565196718670851e-10,0.0,0.0,0.00015289436726663222,8.2329835765219022e-06,154.0,0.0,0.97008712942884001,1.0,18.997830751734046,0.0027932322296993269,4.4323067849721176e-08,0.0074953681461805526,0.0099066853746867869,0.002538939177462971,0.0018489553303303278,3.7064903324798859e-09,2.4418689016435055e-05,0.0032702230569305159,3.0102668347873353e-11,0.0011505199560197775,3.4636670059476546e-06,0.00054591648469014384,0.00054473128793088238,1.7522045238364706e-07,1.8518823080679768e-07,1.1342435302280805e-07,0.00020045787609036846,1.0065550417571677e-07,1.7226668887637284e-07,1.7535378387535551e-07,0.00013445355592081587,3.7789700021863457e-09,2.6414959511469272e-13
8.111161269181265e-08,0.653862070987445,5.9936672520902172e-08,9.7435196194459253e-10,6.9040109807459852e-10,2.5283315676436224e-12,3.3437687786507734e-10,0.0,0.0,0.00015786460347931884,8.8008779872261423e-06,154.0,0.0,0.96955992507481625,1.0,18.997789759259806,0.0028394503908951629,4.4301806129240618e-08,0.0076094619313825532,0.010069176274885461,0.0025831281775815281,0.0018771255479638328,3.7672769601854584e-09,2.4819163982452844e-05,0.0033273834559732172,3.0561305019912977e-11,0.0011903291706901837,3.5165975536709029e-06,0.00056465126355124311,0.00056337813143182767,1.8121811087461446e-07,1.8848995263519231e-07,1.1730680786467062e-07,0.00020946518736843271,1.086946890618055e-07,1.8759294000709078e-07,1.9101597126914037e-07,0.00014132722419517849,3.9492952763474629e-09,2.6848174005844336e-13
