Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326)
3.35467470496451e-12,0.7257831931804557,154.0,0.0,0.0,0.0,0.99998807694107927,1.0,18.999999986837359,6.157226268378743e-07,2.3202568372725723e-06,2.311833563170165e-06,1.0770999778304021e-08,4.8388450068652934e-13,9.5389642597715091e-07,2.1593235927317829e-06,3.6963840918507354e-09,3.5450859370465494e-06,2.3911603471694809e-09,1.1452214849407222e-16,3.6991356198678657e-11,1.7696057621709202e-17,4.3453863232908162e-11,4.6447399904034925e-13,4.645957115935289e-13,8.4478059421186744e-17,3.723449375829692e-17
3.4163248242130003e-12,0.7257831931785987,154.0,0.0,0.0,0.0,0.99998785820305669,1.0,18.999999986389515,6.2703787131602856e-07,2.3628840356462447e-06,2.3541242250904446e-06,1.1162378787527863e-08,4.9277450064240521e-13,9.5399407823810478e-07,2.205487401295051e-06,3.6993083732500539e-09,3.6208758176533256e-06,2.4476204768813446e-09,1.1868349188934107e-16,3.8169030923431508e-11,1.8113898334553193e-17,4.5054328554052825e-11,4.9046157581500697e-13,4.9059052860641077e-13,8.9369639386638338e-17,3.958315201722499e-17
3.4779749434614907e-12,0.7257831931767135,154.0,0.0,0.0,0.0,0.99998763946553848,1.0,18.999999985934913,6.3835311139586419e-07,2.4055111558390848e-06,2.3964081473919256e-06,1.1560449262218999e-08,5.0166448501125968e-13,9.5407978986345327e-07,2.2516556377190838e-06,3.7019931221989685e-09,3.6966729718770454e-06,2.504140114171463e-09,1.2291598282360604e-16,3.9362524587630571e-11,1.8532179444928231e-17,4.668332532221993e-11,5.173974130007361e-13,5.1753388924789397e-13,9.44460759509417e-17,4.2030171206771164e-17
3.539625062709981e-12,0.7257831931748,154.0,0.0,0.0,0.0,0.99998742072847968,1.0,18.999999985473586,6.4966834707738711e-07,2.4481382023128527e-06,2.4386853450070987e-06,1.1965196274649344e-08,5.1055445652721337e-13,9.5415501809256863e-07,2.2978277601988301e-06,3.7044579536952532e-09,3.7724765102066913e-06,2.5607147973196534e-09,1.2721946257669461e-16,4.0571817157729692e-11,1.8950867932986735e-17,4.8340832063617614e-11,5.4529825909676885e-13,5.4544254745736837e-13,9.9710754583735353e-17,4.4577606015573226e-17
3.6012751819584713e-12,0.7257831931728591,154.0,0.0,0.0,0.0,0.9999872019918391,1.0,18.999999985005537,6.6098357836060336e-07,2.4907651791949289e-06,2.4809558328351604e-06,1.2376604930374294e-08,5.194444101778454e-13,9.5422104232422515e-07,2.344003293050796e-06,3.7067208764915138e-09,3.8482856516866183e-06,2.617340398992729e-09,1.3159377278204752e-16,4.1796890239442048e-11,1.9369933253610727e-17,5.0026827327502626e-11,5.7418084999852282e-13,5.7433324456663092e-13,1.0516705820536981e-16,4.7227509902790653e-17
3.662925301206962e-12,0.7257831931708904,154.0,0.0,0.0,0.0,0.99998698325558044,1.0,18.999999984530806,6.722988052455178e-07,2.5333920903033526e-06,2.5232196257420824e-06,1.2794660368158517e-08,5.2833435031317755e-13,9.5427898582082068e-07,2.3901818186433625e-06,3.7087984246295407e-09,3.9240997106681314e-06,2.674013101183447e-09,1.3603875542648381e-16,4.3037726943513122e-11,1.9789347150877565e-17,5.1741289686140788e-11,6.0406190901116063e-13,6.0422270931341409e-13,1.1081836718965565e-16,4.9981935063751163e-17
3.724575420455453e-12,0.7257831931688938,154.0,0.0,0.0,0.0,0.99998676451967061,1.0,18.999999984049389,6.8361402773213564e-07,2.5760189391700171e-06,2.5654767385606854e-06,1.3219347759901913e-08,5.3722428135635022e-13,9.5432983476150774e-07,2.4363629703127862e-06,3.7107057782006614e-09,3.9999180851792812e-06,2.7307293720280666e-09,1.4055425284919957e-16,4.4294311762487473e-11,2.0209083486517149e-17,5.3484197734768122e-11,6.3495814686312361e-13,6.3512765785488993e-13,1.1666805936660618e-16,5.2842932399613217e-17
3.7862255397039435e-12,0.72578319316687,154.0,0.0,0.0,0.0,0.99998654578408086,1.0,18.999999983561317,6.9492924582046121e-07,2.6186457290621282e-06,2.6077271860907217e-06,1.3650652310565721e-08,5.4611419603905885e-13,9.543744549705888e-07,2.4825464261435441e-06,3.7124568742173743e-09,4.0757402467137247e-06,2.7874859443613279e-09,1.4514010774051517e-16,4.5566630457565952e-11,2.0629118081260375e-17,5.5255530091551946e-11,6.6688626171963644e-13,6.6706479378115238e-13,1.2271951002517409e-16,5.5812551490593588e-17
3.847875658952434e-12,0.7257831931648183,154.0,0.0,0.0,0.0,0.99998632704878465,1.0,18.999999983066612,7.0624445951049906e-07,2.6612724630020138e-06,2.6499709830989372e-06,1.4088559258098815e-08,5.5500409828177038e-13,9.5441360660586735e-07,2.5287319035071663e-06,3.7140645084074212e-09,4.1515657312648254e-06,2.8442797958784187e-09,1.4979616314181249e-16,4.6854669954725781e-11,2.1049428567939589e-17,5.7055265397552762e-11,6.9986293919618796e-13,7.000508081286763e-13,1.2897609191598292e-16,5.8892840572361432e-17
3.971175897449415e-12,0.7257831931606328,154.0,0.0,0.0,0.0,0.9999858895789806,1.0,18.999999982057343,7.2887487369572601e-07,2.7465257739954391e-06,2.7344386844523446e-06,1.4984121460065779e-08,5.7278387606204571e-13,9.5447808837046707e-07,2.621107962015591e-06,3.7168954018918841e-09,4.3032250919904342e-06,2.9579683662330532e-09,1.5931824938903301e-16,4.9477864338032845e-11,2.1890796029707771e-17,6.0739859535684857e-11,7.6902866180332454e-13,7.6923617354585816e-13,1.4211812772150849e-16,6.5393614812127947e-17
4.0821461120966975e-12,0.7257831931567725,154.0,0.0,0.0,0.0,0.99998549585694818,1.0,18.999999981126468,7.4924223142032226e-07,2.8232535884587356e-06,2.810437018352752e-06,1.5812560219036972e-08,5.8878563969645368e-13,9.5452330481078774e-07,2.7042511401193888e-06,3.7190607062022908e-09,4.4397262888789497e-06,3.060389648787184e-09,1.6812664529992597e-16,5.1892393911249795e-11,2.2648778428400443e-17,6.4152918540825649e-11,8.3503102993176301e-13,8.3525735454676899e-13,1.5468129232050596e-16,7.1643322685505816e-17
4.19311632674398e-12,0.7257831931528239,154.0,0.0,0.0,0.0,0.99998510213556491,1.0,18.999999980174344,7.6960957489451995e-07,2.8999812592488033e-06,2.886414032714419e-06,1.6662162664405682e-08,6.0478737092755527e-13,9.5455900433350766e-07,2.7873978187412598e-06,3.7209171363709635e-09,4.5762332462233338e-06,3.1628941042836041e-09,1.7716006579018734e-16,5.4357699499970881e-11,2.3407376364825212e-17,6.7657671969545138e-11,9.0468966346803019e-13,9.0493590827951786e-13,1.6796141940147778e-16,7.8283392086136198e-17
4.3040865413912625e-12,0.7257831931487878,154.0,0.0,0.0,0.0,0.99998470841475162,1.0,18.999999979201071,7.8997690411833551e-07,2.9767087972611676e-06,2.9623698124734728e-06,1.7532843887013721e-08,6.2078908216291417e-13,9.5458717773121379e-07,2.870547257699828e-06,3.7225087355817872e-09,4.7127447488272834e-06,3.2654708372927217e-09,1.8641760805695847e-16,5.6873736068263589e-11,2.4166509205148617e-17,7.1253996079325127e-11,9.7810142091099951e-13,9.7836872471590554e-13,1.8197808742223222e-16,8.5325717483762043e-17
4.415056756038545e-12,0.7257831931446643,154.0,0.0,0.0,0.0,0.9999843146944426,1.0,18.999999978206741,8.1034421909178427e-07,3.0534362119640095e-06,3.0383044422254484e-06,1.8424519318169663e-08,6.3679076234556622e-13,9.5460939762415256e-07,2.9536988722911815e-06,3.7238732585198529e-09,4.8492598367503643e-06,3.368110379747891e-09,1.958983729163411e-16,5.944046499849998e-11,2.49261068791507e-17,7.4941767364994848e-11,1.0553630300844439e-12,1.0556525631109754e-12,1.9675084841034311e-16,9.2782178121394145e-17
4.5260269706858275e-12,0.7257831931404537,154.0,0.0,0.0,0.0,0.99998392097458322,1.0,18.999999977191447,8.3071151981488065e-07,3.1301635115857398e-06,3.1142180062266703e-06,1.933710472828351e-08,6.5279241301096474e-13,9.5462690689307524e-07,3.0368522004093362e-06,3.7250430726150699e-09,4.9857777513278713e-06,3.4708045033283831e-09,2.0560146479037507e-16,6.2057853171589285e-11,2.5686108491545945e-17,7.8720862558042402e-11,1.136571088387738e-12,1.1368840522536298e-12,2.1229922801392068e-16,1.0066463787784435e-16
4.63699718533311e-12,0.7257831931361569,154.0,0.0,0.0,0.0,0.9999835272551284,1.0,18.99999997615528,8.5107880628763733e-07,3.2068907032778662e-06,3.1901105883956051e-06,2.0270516225506963e-08,6.6879405251272977e-13,9.5464068865799651e-07,3.1200068765279634e-06,3.7260459299044274e-09,5.1222978924552112e-06,3.5735460565911276e-09,2.155259916931458e-16,6.4725872179240966e-11,2.6446461116570048e-17,8.2591158625930793e-11,1.2218220630457931e-12,1.2221596907165079e-12,2.2864272555222468e-16,1.0898494516250331e-16
4.7479673999803926e-12,0.7257831931317738,154.0,0.0,0.0,0.0,0.99998313353604051,1.0,18.999999975098326,8.714460785100664e-07,3.2836177932566212e-06,3.2659822723142206e-06,2.1224670254379102e-08,6.8479566646913417e-13,9.5465152132710247e-07,3.2031626112330803e-06,3.7269056287399195e-09,5.2588197849855857e-06,3.6763288233958179e-09,2.256710652139471e-16,6.7444497648638259e-11,2.7207118750529992e-17,8.6552532771417979e-11,1.3112122913582476e-12,1.31157584710515e-12,2.4580081406612464e-16,1.1775493283649112e-16
4.858937614627675e-12,0.7257831931273048,154.0,0.0,0.0,0.0,0.99998273981728791,1.0,18.999999974020675,8.9181333648217972e-07,3.3603447869251204e-06,3.341833141229336e-06,2.2199483594477512e-08,7.0079725094644329e-13,9.5466002103269999e-07,3.2863191754452543e-06,3.7276425763399467e-09,5.3953430528267496e-06,3.7791474007037679e-09,2.3603580050461574e-16,7.0213708668300611e-11,2.7968041407227648e-17,9.0604862431881575e-11,1.4048379809479098e-12,1.4052287603064351e-12,2.6379294036840668e-16,1.2698641815646024e-16
4.9699078292749576e-12,0.7257831931227502,154.0,0.0,0.0,0.0,0.99998234609884507,1.0,18.999999972922421,9.1218058020398808e-07,3.4370716889794575e-06,3.4176632780539677e-06,2.3194873359074901e-08,7.1679883094869771e-13,9.5466667508735543e-07,3.3694763879805436e-06,3.7282742705833176e-09,5.5318673985190923e-06,3.8819970924635189e-09,2.4661931626658188e-16,7.3033487296359655e-11,2.8729194332468093e-17,9.4748025278646491e-11,1.5027952100084707e-12,1.5032145397363004e-12,2.8263852509393096e-16,1.3669120273516228e-16
5.08087804392224e-12,0.7257831931181108,154.0,0.0,0.0,0.0,0.99998195238068965,1.0,18.999999971803646,9.3254780967550186e-07,3.5137985035011707e-06,3.4934727653686646e-06,2.4210756993801068e-08,7.3280038981407804e-13,9.5467186877833303e-07,3.4526341055882493e-06,3.7288157141140064e-09,5.6683925868800916e-06,3.9848738172191972e-09,2.5742073473328915e-16,7.590381813791418e-11,2.9490547320712747e-17,9.8981899216316165e-11,1.6051799275514949e-12,1.6056291655867602e-12,3.0235696274964204e-16,1.4688107251489412e-16
5.191848258569523e-12,0.7257831931133865,154.0,0.0,0.0,0.0,0.99998155866280347,1.0,18.99999997066443,9.5291502489673111e-07,3.5905252340377214e-06,3.5692616854228478e-06,2.52470522753102e-08,7.4880191607804819e-13,9.5467590687794054e-07,3.535792214953328e-06,3.7292797707202189e-09,5.8049184318742343e-06,4.0877740275804514e-09,2.6843918165769503e-16,7.8824687981296578e-11,3.0252074118900727e-17,1.033063623821068e-10,1.712087953652698e-12,1.7125684890722145e-12,3.2296762176443368e-16,1.5756779775132062e-16
5.302818473216805e-12,0.7257831931085779,154.0,0.0,0.0,0.0,0.99998116494517142,1.0,18.999999969504866,9.7328222586768537e-07,3.6672518836724532e-06,3.6450301201361328e-06,2.6303677309953544e-08,7.6480344377983162e-13,9.5467903062593035e-07,3.6189506263822882e-06,3.7296774708975956e-09,5.9414447862467915e-06,4.1906946402288856e-09,2.7967378630061906e-16,8.179608548619907e-11,3.1013751908135659e-17,1.0772129314518434e-10,1.8236149796975153e-12,1.8241282326750608e-12,3.4448984453886922e-16,1.6876313300618944e-16
5.413788687864088e-12,0.7257831931036853,154.0,0.0,0.0,0.0,0.99998077122778051,1.0,18.999999968325039,9.9364941258837449e-07,3.7439784550854181e-06,3.7207781510996552e-06,2.7380550532457379e-08,7.8080495561889441e-13,9.5468143098938967e-07,3.7021092688731328e-06,3.7300182732468624e-09,6.0779715334298955e-06,4.2936329751847354e-09,2.9112368141221945e-16,8.4818000916873907e-11,3.1775560854769106e-17,1.1222657010600459e-10,1.9398565686259593e-12,1.9404039903906012e-12,3.6694294749475808e-16,1.8047881714743367e-16
5.52475890251137e-12,0.725783193098709,154.0,0.0,0.0,0.0,0.99998037751061974,1.0,18.999999967125031,1.014016585058807e-06,3.820704950606053e-06,3.7965058595773899e-06,2.8477590704606333e-08,7.9680642880339541e-13,9.5468325906312141e-07,3.7852680862484784e-06,3.7303102882037698e-09,6.2144985811940495e-06,4.3965867030910981e-09,3.0278800321937483e-16,8.7890425913776225e-11,3.2537483720105473e-17,1.1682207209565576e-10,2.0609081551767767e-12,2.0614912279712572e-12,3.9034622112458903e-16,1.9272657335511711e-16
5.635729117158653e-12,0.7257831930936491,154.0,0.0,0.0,0.0,0.99997998379368047,1.0,18.999999965904919,1.0343837432789925e-06,3.8974313722589312e-06,3.8722133265074619e-06,2.9594716913931924e-08,8.1280790843769304e-13,9.5468463434277655e-07,3.8684270340795767e-06,3.7305604699769562e-09,6.3510258565981404e-06,4.4995537993801288e-09,3.1466589141584691e-16,9.101335329765348e-11,3.3299505520683157e-17,1.2150767817520401e-10,2.1868650461309078e-12,2.1874852831700812e-12,4.1471893004082139e-16,2.0551810913188239e-16
5.746699331805935e-12,0.7257831930885066,154.0,0.0,0.0,0.0,0.99997959007695458,1.0,18.999999964664795,1.0547508872489393e-06,3.9741577218037803e-06,3.9479006325034473e-06,3.0731848572406428e-08,8.2880937946659772e-13,9.5468565134355898e-07,3.9515860772254706e-06,3.7307747813895097e-09,6.4875533019493277e-06,4.6025325043915372e-09,3.267564891426634e-16,9.4186776901289869e-11,3.4061613233829874e-17,1.2628326763504096e-10,2.3178224205542533e-12,2.3184813659835956e-12,4.4008031302503652e-16,2.1886511631697531e-16
5.857669546453218e-12,0.7257831930832812,154.0,0.0,0.0,0.0,0.99997919636043608,1.0,18.999999963404729,1.0751180169686561e-06,4.0508840007701258e-06,4.0235678578556867e-06,3.1888905415141907e-08,8.4481080273864705e-13,9.5468638485612213e-07,4.0347451878788376e-06,3.7309583353324255e-09,6.6240808715948005e-06,4.7055212886895671e-09,3.3905894297489473e-16,9.7410691425120694e-11,3.4823795540921946e-17,1.3114871999423418e-10,2.453875330039741e-12,2.454574558893921e-12,4.6644958307694771e-16,2.3277927110321861e-16
6.079609975747783e-12,0.725783193072584,154.0,0.0,0.0,0.0,0.99997840892799994,1.0,18.999999960825122,1.1158522336574344e-06,4.2043363521010488e-06,4.1748423861818237e-06,3.4262475201787073e-08,8.7681365571724405e-13,9.5468722366399089e-07,4.2010635290759471e-06,3.7312500398227229e-09,6.8971362481070342e-06,4.9115239614502286e-09,3.6429602236789341e-16,1.0400997569240993e-10,3.6348345943162145e-17,1.4114873262646564e-10,2.7416473246499267e-12,2.7424319688078346e-12,5.2228850776611002e-16,2.623556501415696e-16
6.279356362112892e-12,0.725783193062677,154.0,0.0,0.0,0.0,0.99997770023946986,1.0,18.999999958436113,1.1525129799416327e-06,4.3424432385331798e-06,4.3109215847739332e-06,3.6466033492978513e-08,9.0561617169732575e-13,9.5468748398654071e-07,4.3507500904507765e-06,3.7314451998573768e-09,7.1428862221564623e-06,5.0969492256917315e-09,3.8772545003011686e-16,1.101219710721082e-10,3.7720610475929911e-17,1.5045487110573248e-10,3.0190198058793285e-12,3.0198870194637697e-12,5.7618273242767706e-16,2.910308520127762e-16
6.475054701711156e-12,0.7257831930527162,154.0,0.0,0.0,0.0,0.99997700591376371,1.0,18.999999956034088,1.1884307172426759e-06,4.4777510539277272e-06,4.4441811084491047e-06,3.8686349593346363e-08,9.3383492633080384e-13,9.546874477625207e-07,4.4974031033144824e-06,3.7315899491187498e-09,7.3836558684559033e-06,5.2786327863567039e-09,4.1133305807682812e-16,1.1626869992868154e-10,3.9065184030710579e-17,1.5985297425840173e-10,3.3082065068801488e-12,3.3091600284597302e-12,6.3243960828386904e-16,3.2108197129658951e-16
6.6707530413094205e-12,0.725783193042505,154.0,0.0,0.0,0.0,0.99997631158862921,1.0,18.999999953571692,1.2243484102255678e-06,4.6130586687993521e-06,4.5773797952668798e-06,4.0967019582619908e-08,9.6205364341112374e-13,9.5468722225242976e-07,4.6440560687045684e-06,3.7316997299548067e-09,7.6244254786869857e-06,5.4603287177893218e-09,4.3558238364964485e-16,1.2257239233784647e-10,4.0409849137776777e-17,1.695281100019101e-10,3.6151707539775996e-12,3.6162161092456747e-12,6.9222121429579512e-16,3.5313405377906685e-16
6.866451380907685e-12,0.7257831930320455,154.0,0.0,0.0,0.0,0.99997561726405648,1.0,18.999999951049361,1.2602660588903518e-06,4.7483660859108245e-06,4.7105180717511811e-06,4.3307617072100576e-08,9.9027231922473615e-13,9.5468687051463282e-07,4.7907089631758815e-06,3.7317828344798172e-09,7.8651950143584826e-06,5.6420342574822477e-09,4.6046889313658232e-16,1.2903303939670188e-10,4.1754585352677784e-17,1.7947962738972372e-10,3.94042835602537e-12,3.9415712382977786e-12,7.5563181144923706e-16,3.8725046095809065e-16
7.062149720505949e-12,0.7257831930213393,154.0,0.0,0.0,0.0,0.99997492294003876,1.0,18.999999948467519,1.2961836632370723e-06,4.8836733074189706e-06,4.8435963614144722e-06,4.570771868360619e-08,1.018490954223854e-12,9.5468643431624427e-07,4.9373617711994007e-06,3.7318455824298048e-09,8.1059644499755212e-06,5.8237472488543237e-09,4.8598808493543418e-16,1.3565063421618128e-10,4.3099376715210882e-17,1.8970687762960455e-10,4.284493910458857e-12,4.2857401802797844e-12,8.2277541572061928e-16,4.2349440520525559e-16
7.2578480601042134e-12,0.725783193010388,154.0,0.0,0.0,0.0,0.99997422861657081,1.0,18.999999945826588,1.3321012232657731e-06,5.0189803350117306e-06,4.9766150847790238e-06,4.8166904028210597e-08,1.0467095487803192e-12,9.5468594230898616e-07,5.084014482122446e-06,3.7318928086858932e-09,8.3467337680489709e-06,6.0054660042138511e-09,5.1213548922749662e-16,1.4242517142334246e-10,4.4444210735281899e-17,2.0020921407295257e-10,4.6478808073016721e-12,4.6492364920507976e-12,8.9375579888813775e-16,4.6192895023656123e-16
7.453546399702478e-12,0.7257831929991934,154.0,0.0,0.0,0.0,0.99997353429364855,1.0,18.999999943126987,1.3680187389764971e-06,5.1542871700090706e-06,5.1095746593980223e-06,5.0684755685139432e-08,1.0749281031579444e-12,9.546854138232352e-07,5.2306670887580274e-06,3.7319282075026971e-09,8.5875029567795309e-06,6.1871892038411176e-09,5.3890666775317586e-16,1.4935664680992671e-10,4.5789077646045678e-17,2.1098599220421841e-10,5.0311012331515484e-12,5.0325725266524804e-12,9.6867648933871293e-16,5.0261701159194154e-16
7.649244739300743e-12,0.7257831929877572,154.0,0.0,0.0,0.0,0.99997283997126896,1.0,18.999999940369126,1.4039362103692884e-06,5.289593813440638e-06,5.2424754998765355e-06,5.3260859180816257e-08,1.1031466175741378e-12,9.5468486124850504e-07,5.3773195864997883e-06,3.731954590103169e-09,8.8282720086046569e-06,6.3689158183311019e-09,5.6629721358919412e-16,1.5644505706935682e-10,4.7133969829188011e-17,2.2203656963038296e-10,5.4346661751463727e-12,5.4362594372763605e-12,1.047640772870915e-15,5.4562135711696911e-16
7.844943078899008e-12,0.7257831929760814,154.0,0.0,0.0,0.0,0.99997214564942949,1.0,18.999999937553426,1.4398536374441905e-06,5.4249002661091828e-06,5.3753180178923209e-06,5.5894802968054495e-08,1.1313650921958521e-12,9.5468429244841556e-07,5.5239719724241038e-06,3.731974093806706e-09,9.0690409187244405e-06,6.550645045177817e-09,5.9430275092734742e-16,1.6369039958321732e-10,4.8478881345605602e-17,2.3336030607050155e-10,5.8590854249109674e-12,5.8608071812119062e-12,1.1307516934939917e-15,5.9100460744314788e-16
8.040641418497273e-12,0.7257831929641673,154.0,0.0,0.0,0.0,0.99997145132812892,1.0,18.999999934680293,1.4757710202012466e-06,5.5602065286417796e-06,5.5081026222164985e-06,5.8586178405394379e-08,1.1595835271536415e-12,9.5468371274241944e-07,5.6706242445532877e-06,3.7319883490486715e-09,9.3098096838919705e-06,6.7323762575507051e-09,6.2291893485480253e-16,1.7109267225072505e-10,4.9823807556315689e-17,2.4495656334531287e-10,6.3048675824846805e-12,6.3067245237753702e-12,1.2181120542230061e-15,6.3882923646740219e-16
