Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664)
4.721963409107099e-08,0.4874054210134888,154.0,0.0,0.0,0.0,0.97542866725285593,1.0,18.997738266874826,0.0018426154470519824,0.0087495368293002904,0.0064221192349103598,0.0020175013082834661,4.2768575950699764e-09,5.2470602108905705e-08,0.0017886394853346606,6.2777408967380442e-11,0.0023312641516861662,2.8148211489456243e-05,3.2078444493136234e-11,0.00084255306987483542,2.9810773127190568e-13,2.7699843238021344e-06,0.00030010796069853855,0.00030195859101098929,1.2696436888168857e-07,8.1886715611265928e-08,0.00014399708012453034,2.8934348067200134e-08,4.1529297679749783e-08,4.2017946551979967e-08,9.984318098514534e-05,0.00011180822109613886,4.1137854104663125e-06,9.7400042903195968e-14,1.3470934724084138e-07,1.0079625057215934e-07,1.4167464366344014e-06,2.8591091320734842e-09,6.9606725509551176e-11,1.6076281680302023e-12,7.2579325613908098e-08,1.5628816832978273e-08,5.4640575714148565e-08,1.1543544201874726e-08,4.4106838541374225e-09,1.8355447036779161e-08,2.512251352655059e-09,2.7249526945265848e-10,1.7648836446974763e-15,1.2914768037746534e-09,5.8432045898566893e-10,6.0627310288864834e-11,1.8948085732632433e-11
4.80610271718581e-08,0.4874053447446854,154.0,0.0,0.0,0.0,0.97499108977870463,1.0,18.997696277259088,0.0018739969525946659,0.0088961771081030889,0.0065246035157002901,0.0020497469825468844,4.3485278403872272e-09,5.2449280618074951e-08,0.0018200563159617841,6.2749247018903935e-11,0.0023723283502351655,2.8619924144605064e-05,3.2591153490712821e-11,0.00087205745268734332,3.0310347281485254e-13,2.8144251014882772e-06,0.00031053958624997449,0.00031251831864001831,1.3137734324347091e-07,8.473294224935297e-08,0.00015054303116547168,3.1343979319500301e-08,4.5277177455253213e-08,4.5819663985256731e-08,0.00010505071250239849,0.00011556839947668817,4.4033853393252661e-06,1.0181360949901856e-13,1.3715894982413454e-07,1.0262262035946292e-07,1.5176657556337601e-06,2.9897257776065732e-09,7.4707397226035358e-11,1.6916108166544833e-12,7.7450962281207134e-08,1.6487270359028832e-08,5.8642593509841648e-08,1.2393663681211921e-08,4.7572064163888199e-09,1.9983905376349882e-08,2.7198461707194722e-09,3.0305657514396735e-10,1.9035406384611249e-15,1.4356550329346612e-09,6.4046778703924487e-10,6.5222075552844364e-11,2.0386066967622727e-11
4.890242025264522e-08,0.4874052688818764,154.0,0.0,0.0,0.0,0.97455359647822593,1.0,18.997654201443591,0.0019053287385492159,0.0090424311474076053,0.0066266234662025253,0.0020818462544253159,4.4200089707410513e-09,5.242796255181527e-08,0.001851457259014246,6.2721090487493233e-11,0.0024133758829473838,2.9090392118343079e-05,3.3101534677762159e-11,0.00090203823032145936,3.0808603237812909e-13,2.8586648742372672e-06,0.00032113226615451673,0.00032324573423188737,1.3585843504050518e-07,8.7623103189071961e-08,0.00015727236032054697,3.3902398122717137e-08,4.9286408783130942e-08,4.9887542868454638e-08,0.00011042696280087614,0.00011937869385114143,4.7074897417092183e-06,1.0635053684675163e-13,1.3960755866169068e-07,1.0444806700232654e-07,1.6237537624444257e-06,3.1240197794589999e-09,8.0077148158174993e-11,1.7783196376130227e-12,8.2547587726092091e-08,1.7375231381146171e-08,6.2853909152423118e-08,1.3288489156766848e-08,5.1233830885320254e-09,2.1723251753738723e-08,2.9398816729900811e-09,3.3637974714194851e-10,2.0500619990253912e-15,1.5928017154719973e-09,7.0084489053050205e-10,7.0093348349754614e-11,2.1910679649544907e-11
4.974381333343233e-08,0.4874051934188458,154.0,0.0,0.0,0.0,0.97411619089464063,1.0,18.997612038257984,0.0019366108628783233,0.009188296216144913,0.0067281772727052864,0.0021137985553901228,4.4912996509619414e-09,5.2406648100530517e-08,0.0018828423181536519,6.2692939601187466e-11,0.0024544067528508825,2.9559606622844702e-05,3.3609579014629966e-11,0.00093249367451044181,3.1305531689298907e-13,2.9027028524024007e-06,0.00033188501357976077,0.00033414007611907445,1.4040722628148612e-07,9.0556928837543252e-08,0.00016418704790926444,3.661553909314015e-08,5.3569929804365294e-08,5.4234853305694282e-08,0.00011597394568919488,0.00012323839892016702,5.0265256276563573e-06,1.1101215587231248e-13,1.4205517391883048e-07,1.0627259070203963e-07,1.7351720151166703e-06,3.2620311074712004e-09,8.5724671500866369e-11,1.8677872822028336e-12,8.7874697945137174e-08,1.8293088480762231e-08,6.7281044076303487e-08,1.422942185716135e-08,5.5098937238357042e-09,2.3578768595725387e-08,3.1728172546410587e-09,3.7265515086168654e-10,2.2047197619665913e-15,1.7638063012258397e-09,7.6568458809024786e-10,7.5254273043292711e-11,2.3526044993440354e-11
5.0585206414219445e-08,0.4874051183494245,154.0,0.0,0.0,0.0,0.97367887654446506,1.0,18.997569786553719,0.001967843383601509,0.0093337696173549922,0.0068292631664554912,0.0021456033310663751,4.5623985625610563e-09,5.2385337453199308e-08,0.0019142114971554816,6.2664794586307151e-11,0.00249542096311774,3.0027558980070258e-05,3.4115277686707064e-11,0.00096342204987083339,3.1801123445339019e-13,2.9465382658162516e-06,0.00034279683541860894,0.00034520057968456808,1.4502329632102777e-07,9.3534147890045545e-08,0.00017128905203392237,3.9489431359265351e-08,5.814105313825343e-08,5.8875256131344011e-08,0.00012169364017187947,0.00012714680546324769,5.3609225492392776e-06,1.1579978253945343e-13,1.4450179576957023e-07,1.0809619166658711e-07,1.852083681737797e-06,3.4037992854801835e-09,9.1658752457756801e-11,1.9600458391464096e-12,9.3437775575230289e-08,1.9241224085486442e-08,7.1930570152164095e-08,1.5217873976389927e-08,5.9174251199975016e-09,2.5555878732919902e-08,3.4191177049099586e-09,4.1208216822380038e-10,2.3677887415973345e-15,1.9496001301097068e-09,8.3522780612852961e-10,8.0718503555887811e-11,2.523644407351518e-11
5.142659949500656e-08,0.4874050436674907,154.0,0.0,0.0,0.0,0.97324165691730435,1.0,18.997527445203961,0.0019990263587941447,0.0094788486883621553,0.0069298794236571423,0.0021772600412320662,4.6333044038163006e-09,5.2364030797363777e-08,0.0019455647999082144,6.2636655667440861e-11,0.0025364185170629249,3.049424062233268e-05,3.4618622104417056e-11,0.00099482161403826133,3.2295369432199536e-13,2.9901703637907374e-06,0.00035386673240282599,0.00035642647743553687,1.4970622190774555e-07,9.6554487361027344e-08,0.0001785803084215995,4.253019629196302e-08,6.3013467945639398e-08,6.3822805436996244e-08,0.00012758799043592053,0.00013110320055936399,5.7111124218661381e-06,1.2071471774358551e-13,1.4694742439656468e-07,1.0991887011060588e-07,1.9746534958271847e-06,3.5493633881113194e-09,9.7888265802054224e-11,2.0551268343519753e-12,9.9242287473895245e-08,2.0220014459422934e-08,7.6809107165542797e-08,1.6255268129473315e-08,6.3466707417378659e-09,2.7660145614440616e-08,3.6792530135788081e-09,4.5486941735066277e-10,2.5395464199655752e-15,2.1511574438560489e-09,9.0972368623438675e-10,8.650021916653886e-11,2.7046322787058365e-11
5.2267992575793674e-08,0.4874049693669685,154.0,0.0,0.0,0.0,0.97280453547565338,1.0,18.997485013103603,0.0020301598465864595,0.0096235308009433272,0.0070300243654606697,0.0022087681598145009,4.7040158898549735e-09,5.2342728319118869e-08,0.0019769022304124539,6.2608523067432356e-11,0.0025773994181431457,3.095964309284145e-05,3.5119603903158742e-11,0.0010266906178034326,3.2788260693593316e-13,3.0335984151132554e-06,0.00036509369921728637,0.00036781699907699104,1.5445557723263373e-07,9.96176726153089e-08,0.00018606273027115217,4.5744045194979845e-08,6.8201241835748606e-08,6.9091950944432735e-08,0.0001336589058443927,0.00013510686780684368,6.0775293463228663e-06,1.2575824720897461e-13,1.493920599910399e-07,1.117406262553337e-07,2.1030477117329732e-06,3.6987620376706893e-09,1.0442217343639568e-10,2.1530612307880057e-12,1.0529368236195503e-07,2.1229829694786267e-08,8.1923320303284482e-08,1.7343036809800009e-08,6.7983304436298293e-09,2.9897273459437272e-08,3.9536981773662423e-09,5.0123497067308498e-10,2.7202728359480769e-15,2.3694963901688631e-09,9.8942969013019516e-10,9.2614140499752078e-11,2.8960296878762321e-11
5.310938565658079e-08,0.4874048954418303,154.0,0.0,0.0,0.0,0.97236751565470292,1.0,18.997442489169224,0.0020612439051625551,0.0097678133614891166,0.0071296963579433404,0.002240127174883848,4.7745317527328023e-09,5.2321430203101865e-08,0.0020082237927800369,6.2580397007368158e-11,0.0026183636699557023,3.1423758046222846e-05,3.561821494320373e-11,0.001059027305248296,3.3279788391230877e-13,3.0768217080389448e-06,0.00037647672461488003,0.00037937137158542127,1.5927093397771932e-07,1.0272342739946311e-07,0.00019373820810524066,4.9137276958110565e-08,7.3718822617101052e-08,7.4697540224860748e-08,0.00013990826093708081,0.0001391570875422835,6.46060943163619e-06,1.3093164138932222e-13,1.5183570275271968e-07,1.1356146032855496e-07,2.2374340600420385e-06,3.8520334011384936e-09,1.1126952195241852e-10,2.2538794284711941e-12,1.1159738852809342e-07,2.2271033704809129e-08,8.7279917648839402e-08,1.848262184836794e-08,7.273110193285035e-09,3.2273107346348859e-08,4.2429330063201774e-09,5.5140657128442619e-10,2.9102504744864194e-15,2.6056800185360658e-09,1.0746117021397866e-09,9.9075545694116878e-11,3.0983157021840501e-11
5.39507787373679e-08,0.48740482188609513,154.0,0.0,0.0,0.0,0.97193060086215477,1.0,18.997399872339045,0.002092278592759401,0.0099116938111577183,0.0072288938120807361,0.0022713365886439011,4.8448507415095453e-09,5.2300136632482429e-08,0.002039529491233147,6.2552277706565707e-11,0.0026593112762373305,3.1886577249017533e-05,3.6114447309549455e-11,0.0010918299138823521,3.3769943805347207e-13,3.1198395502790629e-06,0.0003880147915320432,0.00039108881928240282,1.6415186136498475e-07,1.0587147387336879e-07,0.00020160860962740681,5.2716275675305956e-08,7.958103989303029e-08,8.0654820764754177e-08,0.00014633789543805887,0.00014325313705845219,6.8607906188357302e-06,1.3623615537174859e-13,1.5427835288975626e-07,1.1538137256454814e-07,2.3779817030148309e-06,4.0092151872639403e-09,1.1843944019067394e-10,2.3576112645669733e-12,1.1815881159485496e-07,2.3343984217934561e-08,9.2885647687377578e-08,1.9675473875135265e-08,7.7717217950142258e-09,3.4793633240799515e-08,4.5474419302986733e-09,6.0562184738221468e-10,3.1097641560128634e-15,2.8608172669680899e-09,1.1655441291310692e-09,1.0590028673894452e-10,3.3119873952301027e-11
5.563356489894213e-08,0.48740467585915,154.0,0.0,0.0,0.0,0.97105709985457422,1.0,18.997314355852144,0.0021542000882215288,0.010198238317188345,0.0074258589734576847,0.002333304691637267,4.9848931784384135e-09,5.2257563852719669e-08,0.0021020933138310004,6.2496060251102014e-11,0.0027411565678449289,3.280829603134244e-05,3.7099745483455817e-11,0.0011588258127126487,3.4746103499503337e-13,3.2052562107217875e-06,0.00041155195328734627,0.00041500982469480315,1.7410869294966127e-07,1.1229332278732846e-07,0.0002179415396457784,6.0457521769068125e-08,9.2400619401540987e-08,9.3687456069166934e-08,0.00015974518759428246,0.00015157982068149452,7.7142161751270351e-06,1.4724348571512933e-13,1.5916067616425263e-07,1.1901843249413831e-07,2.6782444133424784e-06,4.3354585548794857e-09,1.3378389781174291e-10,2.5739323880763154e-12,1.3207630476911035e-07,2.5586524720723172e-08,1.048716869292225e-07,2.2226822198755299e-08,8.8433153035243847e-09,4.0293408941577064e-08,5.2042417227239533e-09,7.2718463080511889e-10,3.538549946219868e-15,3.4326236435956335e-09,1.3658010432025779e-09,1.2070615309440903e-10,3.7755692707807324e-11
5.7148072444358937e-08,0.4874045456392379,154.0,0.0,0.0,0.0,0.97027134176194096,1.0,18.997237063100126,0.0022097611706685684,0.010454728199984782,0.0076014896742097682,0.0023885596428517559,5.1102458634306914e-09,5.2219265703367214e-08,0.002158346544165894,6.2445489821431244e-11,0.0028147604428765257,3.3633331177984126e-05,3.7978303965986854e-11,0.0012206977610809773,3.5619868981837555e-13,3.2814220164550645e-06,0.00043325532271254946,0.00043708861334614446,1.8328972278312632e-07,1.1821480573498376e-07,0.00023332608051074486,6.8125669912828257e-08,1.0527353281905179e-07,1.0678082693642522e-07,0.00017244605005892021,0.00015922326891091706,8.5452097049131976e-06,1.5761078596300906e-13,1.6355137459338394e-07,1.222886362289121e-07,2.9712772554637912e-06,4.642820046590428e-09,1.487902764425054e-10,2.7788738550149158e-12,1.4553713008075513e-07,2.7716846184229031e-08,1.1657959649622518e-07,2.4719922756855388e-08,9.8965049859271169e-09,4.5800987038857597e-08,5.8525464993535093e-09,8.5301424169232396e-10,3.9599716661792832e-15,4.0241694710436489e-09,1.5686294129183495e-09,1.3544540422773452e-10,4.2371057213568199e-11
5.866257998977574e-08,0.48740441652536853,154.0,0.0,0.0,0.0,0.96948597568328188,1.0,18.997159453837376,0.0022651631991540003,0.010709877052239133,0.0077755602054264336,0.0024433227885148948,5.2349420061281675e-09,5.2180985061693063e-08,0.0022145484460291726,6.2394944620559686e-11,0.0028883104507509694,3.4454045208708697e-05,3.8849042697904073e-11,0.0012840515978849616,3.6489058123456741e-13,3.3569122827035869e-06,0.0004554449557808259,0.00045968358868175071,1.9267639482374099e-07,1.2426892363643811e-07,0.00024937016366407286,7.64986242445519e-08,1.1951128434058336e-07,1.2126927054967054e-07,0.00018575804018767286,0.00016700384975442461,9.4384869839866903e-06,1.6842172172506439e-13,1.6793886053389871e-07,1.2555585714600495e-07,3.2869642369406994e-06,4.96341652513213e-09,1.6498725425849205e-10,2.9936938468849987e-12,1.5991576714556334e-07,2.9955306688476993e-08,1.2920123368929378e-07,2.7408514292903763e-08,1.1038217548315003e-08,5.187689051857785e-08,6.5580639395940816e-09,9.9611496366694538e-10,4.4168148052686182e-15,4.6965707074143601e-09,1.7947562437993224e-09,1.5163638053575776e-10,4.7441405265008599e-11
6.017708753519255e-08,0.4874042884844003,154.0,0.0,0.0,0.0,0.96870102047632267,1.0,18.997081522647807,0.0023204065150941489,0.010963671225579919,0.0079480629164113987,0.0024975917343036695,5.3589749345567841e-09,5.2142722941684104e-08,0.002270699047914953,6.2344425862158827e-11,0.0029618066181479295,3.5270394209700757e-05,3.9711923609265189e-11,0.0013488768246264723,3.7353624416795678e-13,3.4317236726230724e-06,0.00047811472609207175,0.00048279014062266637,2.0226611435607276e-07,1.3045400296956271e-07,0.00026608383947402688,8.5616372735263419e-08,1.3521431931147943e-07,1.3725638710895358e-07,0.0001996906318614809,0.00017491726659499301,1.0396645492106857e-05,1.7968304563639199e-13,1.7232313549545809e-07,1.2882009683975938e-07,3.6263378242338432e-06,5.2974509935469598e-09,1.8243072370701094e-10,3.2185460758260481e-12,1.7524264957500522e-07,3.230376857094559e-08,1.4277709210431208e-07,3.0301304988350765e-08,1.2272779129053393e-08,5.8561105831870165e-08,7.3237608822811533e-09,1.1582575055139325e-09,4.9108104188096433e-15,5.4580800617049306e-09,2.0461022561057056e-09,1.693944848130366e-10,5.3002929917325162e-11
6.169159508060935e-08,0.4874041614837038,154.0,0.0,0.0,0.0,0.96791649469775143,1.0,18.997003264338218,0.0023754914603790742,0.011216097446386984,0.0081189906224951886,0.0025513642325756701,5.4823381600467828e-09,5.2104480341246693e-08,0.0023267983794027073,6.2293934740525774e-11,0.0030352489731164281,3.6082335473590711e-05,4.0566910962362334e-11,0.0014151628847083738,3.8213522631992706e-13,3.5058530513734956e-06,0.00050125845558630726,0.00050640363706291392,2.1205626482027354e-07,1.3676835612284349e-07,0.00028347690913589472,9.5519597923639075e-08,1.5248716494785533e-07,1.5485008690948528e-07,0.00021425293643702288,0.00018295920779499804,1.1422288276775191e-05,1.9140134255490013e-13,1.7670420107064806e-07,1.3208135696851282e-07,3.9904419788547693e-06,5.6451214484707508e-09,2.0117724680368354e-10,3.4535783915025854e-12,1.9154781563110491e-07,3.4764029218086432e-08,1.573478948715464e-07,3.3407053377593566e-08,1.3604555383044992e-08,6.5895080325438986e-08,8.1526373483204921e-09,1.3413326181728466e-09,5.4437053742349559e-15,6.3175067461808763e-09,2.3246846912258605e-09,1.888424924700927e-10,5.9094138390244876e-11
6.320610262602616e-08,0.4874040354911609,154.0,0.0,0.0,0.0,0.96713241660085325,1.0,18.996924673936885,0.0024304183773529993,0.011467142817483728,0.0082883366030496123,0.0026046381817392884,5.6050253780651548e-09,5.2066258242078053e-08,0.0023828464711395767,6.2243472430431326e-11,0.00310863754505205,3.6889827504934433e-05,4.1413971341707917e-11,0.0014828991660126847,3.9068708822693445e-13,3.5792974852716823e-06,0.00052486991680526199,0.00053051942524183981,2.2204420876983702e-07,1.4321028201310901e-07,0.00030155892283800166,1.0624962772594592e-07,1.7143843477719761e-07,1.7416260384437743e-07,0.0002294537040139144,0.00019112535056838503,1.2518020837595546e-05,2.035830283304623e-13,1.8108205893362913e-07,1.3533963925357864e-07,4.3803313290901428e-06,6.0066208426638894e-09,2.2128400961720311e-10,3.6989328012064674e-12,2.0886087597469715e-07,3.7337821165603272e-08,1.7295454995305572e-07,3.6734558694949891e-08,1.5037946435332092e-08,7.3921713189230717e-08,9.0477229690647574e-09,1.5473546962448232e-09,6.0172603318287036e-15,7.2842330048824525e-09,2.6326187437711385e-09,2.1011087853380474e-10,6.5755954890061957e-11
6.472061017144296e-08,0.48740391047516957,154.0,0.0,0.0,0.0,0.9663488041333782,1.0,18.996845746692141,0.0024851876087946278,0.011716794819583777,0.0084560945992221866,0.0026574116255358164,5.7270304689277399e-09,5.2028057609550289e-08,0.0024388433548225585,6.2193040086982311e-11,0.003181972364674004,3.7692830024900561e-05,4.2253073642619873e-11,0.0015520750034747198,3.9919140331015557e-13,3.6520542408222981e-06,0.00054894283516425141,0.00055513283311016837,2.3222728883373857e-07,1.4977806670608567e-07,0.00032033917810520262,1.1784838572916284e-07,1.9218082800179918e-07,1.9531050383157393e-07,0.00024530132491842307,0.00019941136478893409,1.3686448066221971e-05,2.1623434869358936e-13,1.8545671083878149e-07,1.3859494547822071e-07,4.7970703464750821e-06,6.3821370511124764e-09,2.428087769817382e-10,3.9547454934671126e-12,2.2721098333833394e-07,4.0026812239665998e-08,1.896381060886212e-07,4.0292651361328949e-08,1.6577381889025885e-08,8.2685344633455012e-08,1.001207344590742e-08,1.778465263663862e-09,6.6332477472056526e-15,8.3682301009770341e-09,2.9721188958390217e-09,2.3333814621979202e-10,7.3031823937172658e-11
6.623511771685977e-08,0.48740378640464266,154.0,0.0,0.0,0.0,0.96556567493563139,1.0,18.996766478070764,0.0025397994978973862,0.011965041312498927,0.0086222588114029594,0.0027096827522373511,5.8483474983945603e-09,5.1989879392607383e-08,0.0024947890631805696,6.2142638845498814e-11,0.0032552534640020747,3.8491303975189639e-05,4.3084189058468431e-11,0.001622679681651859,4.0764775791698295e-13,3.724120783632569e-06,0.00057347089123218351,0.00058023917068911884,2.4260282868202839e-07,1.5646998403918255e-07,0.00033982671831571707,1.3035834107913961e-07,2.148311239674914e-07,2.1841468833657388e-07,0.00026180383139376548,0.00020781291673138149,1.4930171244656197e-05,2.2936137826079175e-13,1.898281586193396e-07,1.4184727748661941e-07,5.2417325276003042e-06,6.7718528406184041e-09,2.6580984746955849e-10,4.2211468650094602e-12,2.4662680404513259e-07,4.2832605737405199e-08,2.0743970942550659e-07,4.4090183618219538e-08,1.8227315892154994e-08,9.2231743393753598e-08,1.1048767044530678e-08,2.0369363380611991e-09,7.2934498973661877e-15,9.5800737382868578e-09,3.3455001541322764e-09,2.5867115626150578e-10,8.096781393896203e-11
6.774962526227658e-08,0.48740366324901113,154.0,0.0,0.0,0.0,0.96478304633879175,1.0,18.996686863756288,0.0025942543882495907,0.012211870536104424,0.0087868238964225447,0.0027614498937601549,5.9689707181462649e-09,5.1951724523673559e-08,0.0025506836299564106,6.2092269821406207e-11,0.003328480876333458,3.9285211521170365e-05,4.3907291066578624e-11,0.001694702437285556,4.1605575135424261e-13,3.7954947772103e-06,0.00059844772301830007,0.00060583373142172761,2.5316813399428585e-07,1.6328429624611933e-07,0.00036003033139477719,1.4382245803748965e-07,2.3951017168701084e-07,2.4360039293042009e-07,0.00027896889949762991,0.00021632567274069281,1.6251785105908359e-05,2.4297001965895561e-13,1.9419640418601647e-07,1.4509663718282851e-07,5.7153995818686209e-06,7.1759458429485352e-09,2.9034600865960954e-10,4.4982615510703107e-12,2.6713649138037346e-07,4.5756740646920898e-08,2.2640056088332779e-07,4.8136020320068963e-08,1.9992222269579835e-08,1.0260809258251485e-07,1.216090112819732e-08,2.3251736657135568e-09,7.9996569327865621e-15,1.093095887977675e-08,3.7551791869706501e-09,2.8626545641649024e-10,8.961272082630165e-11
6.926413280769338e-08,0.4874035409782235,154.0,0.0,0.0,0.0,0.96400093536345166,1.0,18.996606899647219,0.0026485526238145475,0.012457271111067383,0.0089497849644923338,0.002812711524696968,6.0888945661443473e-09,5.1913593918572877e-08,0.0026065270898886377,6.2041934110140835e-11,0.0034016546362195133,4.0074516054251181e-05,4.4722355412843386e-11,0.0017681324618550823,4.2441499591332091e-13,3.8661740816498528e-06,0.00062386692826348349,0.00063191179351562655,2.6392049343003099e-07,1.7021925458281695e-07,0.00038095854868172558,1.5828414531954002e-07,2.6634287457569477e-07,2.709971810288227e-07,0.00029680385119814864,0.00022494530282621234,1.7653874959787625e-05,2.5706600276652999e-13,1.9856144952562178e-07,1.4834302652972684e-07,6.2191606257893766e-06,7.5945885314752983e-09,3.1647649273551043e-10,4.7862084589314665e-12,2.887676607431579e-07,4.8800691905324801e-08,2.46561874290937e-07,5.2439029893048459e-08,2.1876589725035264e-08,1.1386297398204999e-07,1.3351588734049021e-08,2.6457198216257597e-09,8.7536649575701698e-15,1.243271393840585e-08,4.2036753616084466e-09,3.1628561034834782e-10,9.9018171504035845e-11
7.077864035311019e-08,0.48740341956274674,154.0,0.0,0.0,0.0,0.96321935871837583,1.0,18.9965265818551,0.0027026945489106208,0.012701232039340699,0.0091111375758936419,0.0028634662612703216,6.2081136668767542e-09,5.1875488476462362e-08,0.0026623194786933565,6.1991632787070065e-11,0.0034747747794424424,4.0859182193497393e-05,4.5529360095081719e-11,0.0018429589041215571,4.3272511688727814e-13,3.9361567522090303e-06,0.00064972206673424848,0.00065846862127648777,2.7485717960027954e-07,1.7727309995402839e-07,0.00040261964396954577,1.7378720530714129e-07,2.9545817048435372e-07,3.007389328861462e-07,0.00031531565666290416,0.00023366748417710467,1.9139013886855439e-05,2.7165488407078802e-13,2.0292329669967694e-07,1.515864475479657e-07,6.7541113843973551e-06,8.0279482012894646e-09,3.4426093244527562e-10,5.0851008045824783e-12,3.1154736653393233e-07,5.1965870693946243e-08,2.679648353356874e-07,5.7008075468908576e-08,2.3884917118469233e-08,1.2604635084737911e-07,1.4623955196370229e-08,3.0012571687474997e-09,9.5572741397277775e-15,1.4097814313090721e-08,4.6936116812030708e-09,3.4890552517092851e-10,1.0923872688755367e-10
7.229314789852699e-08,0.48740329897356693,154.0,0.0,0.0,0.0,0.96243833279947477,1.0,18.996445906702522,0.0027566805081912656,0.012943742704425635,0.0092708777374232824,0.0029137128602092265,6.3266228314901272e-09,5.1837409079775625e-08,0.0027180608330459582,6.1941366907426769e-11,0.0035478413429919108,4.1639175786502168e-05,4.6328285345178038e-11,0.0019191708726608902,4.409857525800722e-13,4.005441037780099e-06,0.00067600666251759237,0.00068549946643141335,2.8597545003946208e-07,1.8444406354020246e-07,0.00042502163271522438,1.9037578322312477e-07,3.2698900712806258e-07,3.3296382993253092e-07,0.00033451093673496048,0.00024248790459588,2.0709760003256723e-05,2.867420461400607e-13,2.0728194784302562e-07,1.5482690231491224e-07,7.3213534003566113e-06,8.4761869527540864e-09,3.7375931745378182e-10,5.3950461524160204e-12,3.3550208073072419e-07,5.5253624769728114e-08,2.9065056136128829e-07,6.1852006201748384e-08,2.6021708823319869e-08,1.3920954928737225e-07,1.598113482032482e-08,3.3946106709964706e-09,1.041228685344405e-14,1.5939395245651478e-08,5.2277156211301923e-09,3.8430877695437179e-10,1.2033198430426352e-10
7.38076554439438e-08,0.48740317918218834,154.0,0.0,0.0,0.0,0.96165787368899369,1.0,18.99636487072101,0.0028105108466250431,0.013184792871404956,0.0094290018986011893,0.0029634502175511267,6.4444170578093752e-09,5.1799356594176904e-08,0.0027737511905627974,6.1891137506256516e-11,0.0036208543650416347,4.2414463909515902e-05,4.711911361003226e-11,0.0019967574383843285,4.49196554307946e-13,4.0740253792574287e-06,0.00070271420631504394,0.00071299956944156234,2.9727254817703025e-07,1.9173036742414465e-07,0.00044817227142021111,2.0809431634323447e-07,3.6107231298058687e-07,3.6781433451398781e-07,0.00035439596559130545,0.00025140226584685963,2.2368653799087616e-05,3.0233269721052759e-13,2.1163740516244116e-07,1.5806439296358841e-07,7.9219932512905373e-06,8.9394616784847227e-09,4.0503195111863413e-10,5.7161464578815804e-12,3.6065767311908487e-07,5.8665238832080803e-08,3.1466006204977324e-07,6.6979648775393192e-08,2.8291470168253555e-08,1.5340523828029959e-07,1.7426267609523624e-08,3.8287505548863683e-09,1.1320505855140224e-14,1.797126397514326e-08,5.8088198640090942e-09,4.2268893354311091e-10,1.32358679059144e-10
7.53221629893606e-08,0.48740306016063384,154.0,0.0,0.0,0.0,0.96087799715491085,1.0,18.996283470648876,0.002864185909475635,0.013424372686749309,0.009585506947646932,0.0030126773673711154,6.561491530246479e-09,5.1761331868528717e-08,0.0028293905897828356,6.1840945598378913e-11,0.00369381388492594,4.3185014866846714e-05,4.7901829531355099e-11,0.0020757076370453145,4.5735718639306157e-13,4.1419084078045947e-06,0.00072983815773422435,0.00074096416080332453,3.0874570430801235e-07,1.9913022521700466e-07,0.00047207905717961578,2.2698748332128981e-07,3.9784896372079034e-07,4.0543716511199527e-07,0.00037497667357839343,0.00026040628691676018,2.4118215552676618e-05,3.1843187088659874e-13,2.1598967093523063e-07,1.6129892168160704e-07,8.557141775859432e-06,9.4179240537291901e-09,4.3813940771916713e-10,6.0484981130119841e-12,3.8703939313495636e-07,6.2201934924325646e-08,3.4003420101990797e-07,7.239979910835784e-08,3.0698702967609378e-08,1.6868740838495544e-07,1.8962496050640656e-08,4.3067948151618898e-09,1.2283732495031712e-14,2.0207911168783983e-08,6.4398629331789078e-09,4.6424987404574396e-10,1.453827849598595e-10
7.683667053477741e-08,0.4874029418814437,154.0,0.0,0.0,0.0,0.96009871865054108,1.0,18.996201703428881,0.002917706042281865,0.01366247267790007,0.009740390207232226,0.0030613934804406976,6.6778416195997827e-09,5.1723335734869503e-08,0.0028849790701492507,6.179079217836257e-11,0.0037667199431163072,4.3950798189539967e-05,4.8676419924342399e-11,0.0021560104717313682,4.6546732614951045e-13,4.2090889430241136e-06,0.0007573719475762274,0.00076938846233736975,3.2039213656178771e-07,2.0664184268311258e-07,0.00049674922739841119,2.4710015370302412e-07,4.3746374432677724e-07,4.459832671285054e-07,0.00039625865021910694,0.00026949570718481908,2.596094282294193e-05,3.3504442595366557e-13,2.2033874750783726e-07,1.6453049071010518e-07,9.2279133090907783e-06,9.9117205301134473e-09,4.7314249016712565e-10,6.3921919947309883e-12,4.14671853276432e-07,6.5864872868785495e-08,3.6681365837208857e-07,7.8121214262878658e-08,3.3247901144584586e-08,1.8511134921150804e-07,2.0592961958199631e-08,4.8320115603083068e-09,1.3303764965794877e-14,2.2664521610848551e-08,7.1238897246175537e-09,5.0920610436332876e-10,1.5947161359975143e-10
