Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925)
1.45777934983232e-07,0.7084828143798152,154.0,0.0,0.0,0.0,0.060302433104591435,1.0,18.994253944319894,0.015231109422105593,0.038751778301175911,0.00092518363720035693,4.4045365491461277e-05,6.1117661300374711e-09,7.5354784437967202e-07,0.21336536171334519,3.9161783182543639e-09,0.59383124054428804,3.848796061516099e-05,3.5979152282890792e-13,0.015637096873498329,2.2584238413429742e-13,2.2281263975375435e-06,0.037354714533900192,0.049616036020835641,6.115895276282862e-06,3.5336292181928781e-06,0.011655254852575599,4.2949090618125706e-05,0.001051992430948358,0.0032783203227210321,0.00034607714037292148,0.0033588357828571989,0.0018152911334549007,1.5281075446820718e-11,9.221396855566035e-05,3.2374962561529139e-05,0.0035046269575391975,1.2711726918671675e-06,5.2131632678167443e-07,8.2247399702191442e-11,8.605939329287751e-05,2.5208658896516628e-06,7.24663077197394e-05,2.0076877263519274e-06,1.5110064864357898e-05,4.8350396702457128e-05,6.9473620486329358e-07,8.3655086038561091e-07,1.1647337881462362e-11,2.6601829997204319e-05,5.4791003893675702e-06,1.2644026949567014e-06,6.0156691037632368e-08,1.4451101852919343e-09
1.4693363773373942e-07,0.7084828859543524,154.0,0.0,0.0,0.0,0.059126074043829101,1.0,18.994220952524298,0.015185518445602886,0.038637513265689816,0.00089217238466806497,4.2473745708203925e-05,6.0937335530959734e-09,7.4486420418421878e-07,0.21316483070822762,3.8397827603158226e-09,0.59522867775722565,3.8374403087828688e-05,3.4695352765442205e-13,0.015665611190199231,2.2517604351354753e-13,2.1486392805018635e-06,0.03731381629560878,0.049657148749143627,6.1091879976049224e-06,3.5297539119341281e-06,0.011759094109039345,4.285605407668204e-05,0.0010519341096016286,0.0033045769072590631,0.00034515161177725172,0.0033721163708371276,0.0018361658257908496,1.5417177701635138e-11,9.2431750522604537e-05,3.2344827273840822e-05,0.0035344336051934232,1.2825099606071476e-06,5.2576455718759226e-07,8.207290781424666e-11,8.6861786561533442e-05,2.525351774859299e-06,7.3064266953146197e-05,2.0242625436178491e-06,1.5235799668889938e-05,4.9060940296521216e-05,7.0053523572862094e-07,8.515216659514603e-07,1.1744258442341122e-11,2.7055119928531923e-05,5.5857298291365572e-06,1.2914442696105174e-06,6.144335144183845e-08,1.4760165723439276e-09
1.4808934048424684e-07,0.7084829531816461,154.0,0.0,0.0,0.0,0.05797492708324422,1.0,18.994188046245387,0.015139463193604168,0.038523334730336332,0.00086031493365441815,4.0957058278490812e-05,6.0757147158253764e-09,7.3634910071376001e-07,0.21295686365725461,3.7650245963112258e-09,0.59660994468413264,3.8260932276364698e-05,3.3456420635024273e-13,0.015693487966045715,2.2451021124226086e-13,2.0719300897693653e-06,0.037272465576329974,0.049696794080090201,6.10240672409395e-06,3.5258358534885365e-06,0.011862616785573554,4.2762010499248086e-05,0.0010517656575837352,0.0033305088056331538,0.00034421485757117273,0.0033852669922184988,0.0018570438847971087,1.5552864669793422e-11,9.2647007367519744e-05,3.2313556537833424e-05,0.0035640971223276203,1.2938126794196567e-06,5.3019142279221248e-07,8.1895579378845784e-11,8.7660735330264436e-05,2.5297142249932707e-06,7.3657140245499868e-05,2.0406963781613221e-06,1.5360468856293994e-05,4.9773499781369507e-05,7.0628516426912893e-07,8.6657767926656775e-07,1.1840357590196177e-11,2.7510427659555307e-05,5.6931502033075016e-06,1.3187226904707073e-06,6.2741281003591148e-08,1.5071936566295674e-09
1.4924504323475426e-07,0.7084830162503926,154.0,0.0,0.0,0.0,0.056848427802425348,1.0,18.99415522568961,0.015092961370226584,0.038409256698837817,0.00082957279687148502,3.9493470782425572e-05,6.0577118699595658e-09,7.2799885716968478e-07,0.21274165376009807,3.6918670910886889e-09,0.59797535463689466,3.814756209166164e-05,3.2260865763307921e-13,0.015720742346908442,2.2384496960636051e-13,1.9979061786843697e-06,0.037230701039397344,0.049735023339156872,6.095557786857906e-06,3.5218786991192508e-06,0.011965822400610292,4.2667055159586191e-05,0.0010514913895903531,0.0033561175211661567,0.00034326745739961571,0.0033982894639932172,0.0018779245588621454,1.5688135721785258e-11,9.2859788051596851e-05,3.2281179830537646e-05,0.0035936183343952652,1.305080794942898e-06,5.3459704615328481e-07,8.1715546087371189e-11,8.8456237429749142e-05,2.5339559722042596e-06,7.4244935872927687e-05,2.0569894582362286e-06,1.5484074006876314e-05,5.0488035684029586e-05,7.1198606073755549e-07,8.8171755539920769e-07,1.1935636543205163e-11,2.7967708608514014e-05,5.8013526190136798e-06,1.3462353710453546e-06,6.4050356593153511e-08,1.5386384819883617e-09
1.5028517571021095e-07,0.7084830696071063,154.0,0.0,0.0,0.0,0.055855196397554881,1.0,18.99412576064277,0.015050742192048492,0.038306683427514816,0.00080282759875512208,3.8220172790483863e-05,6.041524718286698e-09,7.2062157792146719e-07,0.21254192835165975,3.6273642970901377e-09,0.59919091924398948,3.8045625901630891e-05,3.1220753355742227e-13,0.015744751367561212,2.232468213197028e-13,1.9335062646339758e-06,0.037192789721265218,0.049768259969249821,6.0893408962870506e-06,3.5182867252325358e-06,0.01205843603277142,4.258089100200988e-05,0.001051157558686731,0.0033788903651839229,0.00034240615701836984,0.0034099015925902472,0.00189671879191315,1.5809523623368128e-11,9.3049213142343384e-05,3.2251119010018278e-05,0.0036200664465699385,1.3151924760381522e-06,5.3854404787287795e-07,8.1551308557436224e-11,8.9169241598927211e-05,2.5376725412675875e-06,7.4769618494732021e-05,2.0715331049908018e-06,1.5594410437376292e-05,5.1132775932487876e-05,7.1707501437263931e-07,8.9541404325842811e-07,1.2020687526379483e-11,2.8380912088876356e-05,5.8993961255946612e-06,1.3711949398107681e-06,6.5237952802705413e-08,1.567165302365908e-09
1.5122129493812195e-07,0.7084831149798163,154.0,0.0,0.0,0.0,0.0549776511546805,1.0,18.994099301711451,0.015012457789414084,0.038214453986235623,0.0007794816246116757,3.7108707593472007e-05,6.0269699943110417e-09,7.1409149382670376e-07,0.21235740160113686,3.5703744657437817e-09,0.60027433870738689,3.7953969777879658e-05,3.0312834038673886e-13,0.015765947397026962,2.2270899488104213e-13,1.877291190554994e-06,0.037158429905136153,0.04979725557302439,6.0837065196736448e-06,3.5150313143191215e-06,0.012141568241989456,4.2502827200265873e-05,0.0010507892257363661,0.0033991642286381662,0.00034162432598559367,0.0034202660437624914,0.0019136344658923184,1.591848406500012e-11,9.3218042282221318e-05,3.2223335276497828e-05,0.0036437722851045008,1.3242689712900416e-06,5.42081800188817e-07,8.1401783567884668e-11,8.9808557752944285e-05,2.5409372616568711e-06,7.5238329562724753e-05,2.0845252733272205e-06,1.5692978914845775e-05,5.1714361443471493e-05,7.2162123166412184e-07,9.0779723857315803e-07,1.2096667380749868e-11,2.8754104886342958e-05,5.988165452791671e-06,1.3938174435685429e-06,6.6314349349093369e-08,1.5930210420568924e-09
1.5215741416603296e-07,0.7084831579371476,154.0,0.0,0.0,0.0,0.054115316519634964,1.0,18.994072899347426,0.014973910460312401,0.038122313210545461,0.00075680275353113874,3.6029002994362452e-05,6.0124293451976903e-09,7.0766322208425502e-07,0.21216845209067647,3.5143724296746802e-09,0.60134788904359593,3.7862402223549719e-05,2.9430860385672712e-13,0.015786760828175098,2.2217168830519125e-13,1.8226822883149402e-06,0.037123861848448465,0.049825407822913358,6.0780381047007565e-06,3.5117562358958286e-06,0.012224491825378006,4.2424320494887708e-05,0.0010503588004168144,0.0034192290348373558,0.00034083647287600649,0.0034305495271046409,0.0019305505660738148,1.6027170836757218e-11,9.3385330358814226e-05,3.2194876152781582e-05,0.0036673862627870485,1.3333226963391316e-06,5.4560583918243122e-07,8.1250703015184014e-11,9.0445612562718884e-05,2.5441274044249037e-06,7.5703728327796744e-05,2.0974256217114798e-06,1.5790853039685824e-05,5.2297176390799344e-05,7.2613544818239771e-07,9.2023309850772244e-07,1.2172112005099784e-11,2.9128514554629268e-05,6.0774322189244249e-06,1.4165890561018723e-06,6.7397840344692191e-08,1.6190472017672933e-09
1.5309353339394397e-07,0.7084831985664894,154.0,0.0,0.0,0.0,0.053267917160272828,1.0,18.99404655363556,0.014935108802063361,0.038030267310017594,0.00073477270495197892,3.4980188638947304e-05,5.9979037464496301e-09,7.01334938374669e-07,0.21197517429287926,3.4593403122074813e-09,0.60241172383670905,3.7770929398559048e-05,2.8574121022519283e-13,0.015807199033452915,2.2163493769736803e-13,1.7696355511180481e-06,0.037089102977908399,0.04985274082966,6.0723385037033523e-06,3.5084631380992692e-06,0.012307206670977804,4.2345413488304884e-05,0.0010498683778711606,0.0034390857562713283,0.00034004286694059443,0.0034407529395908852,0.001947466719830696,1.6135583792287838e-11,9.355110137198207e-05,3.2165756052648542e-05,0.0036909088386151683,1.3423536386085697e-06,5.4911623310670643e-07,8.109812826588263e-11,9.1080407074054006e-05,2.5472442826869486e-06,7.6165821697760601e-05,2.1102343411235034e-06,1.5888034190250743e-05,5.2881201454009281e-05,7.3061772629713034e-07,9.3272092805139159e-07,1.2247022461907798e-11,2.9504118283772585e-05,6.1671917900668174e-06,1.4395084100789324e-06,6.8488360698074957e-08,1.6452422187424151e-09
1.5402965262185497e-07,0.7084832369525491,154.0,0.0,0.0,0.0,0.052435182954745321,1.0,18.99402026465534,0.014896061239718872,0.037938322245019453,0.00071337365865690419,3.3961416091136226e-05,5.9833941127642005e-09,6.9510482502195504e-07,0.21177766093758355,3.4052606145795555e-09,0.60346599392569378,3.7679557207559169e-05,2.7741919291707838e-13,0.015827269241396821,2.2109877735219913e-13,1.7181080799386128e-06,0.037054170080129491,0.049879278042869672,6.0666104631193292e-06,3.5051536087200625e-06,0.012389712695733848,4.2266147134913856e-05,0.0010493200091931526,0.0034587353990076491,0.00033924376938317222,0.0034508771637302336,0.0019643825601271961,1.6243722822709624e-11,9.3715378892465369e-05,3.2135989123946381e-05,0.0037143404749462212,1.3513617886901719e-06,5.5261305073329783e-07,8.0944118908586073e-11,9.1712942779212045e-05,2.5502891804881575e-06,7.6624617083123427e-05,2.1229516365009083e-06,1.5984523852845557e-05,5.3466417658971047e-05,7.3506813339774124e-07,9.4526003666971333e-07,1.2321399896851655e-11,2.9880893460050144e-05,6.2574395544287602e-06,1.462574140755464e-06,6.9585845441039486e-08,1.6716045331851328e-09
1.5496577184976598e-07,0.7084832731774298,154.0,0.0,0.0,0.0,0.051616848887180773,1.0,18.99399403248087,0.014856776029326672,0.037846483735470171,0.00069258824527885913,3.2971858380385421e-05,5.9689013708882191e-09,6.8897116136813967e-07,0.21157600304432878,3.3521160810956592e-09,0.60451084745576644,3.7588291334266891e-05,2.6933583466163157e-13,0.015846978539313113,2.2056324099351661e-13,1.6680580609130965e-06,0.03701907932142938,0.049905042267524055,6.0608566304094416e-06,3.5018291764324184e-06,0.012472009844398087,4.2186560792158816e-05,0.0010487157016643256,0.0034781790009439017,0.00033843943357897768,0.0034609230678772532,0.0019812977253855497,1.6351587856641764e-11,9.3878186069928818e-05,3.2105589253551631e-05,0.003737681637125817,1.3603471402242105e-06,5.5609636129625178e-07,8.0788732753038415e-11,9.2343221601518921e-05,2.5532633535010116e-06,7.7080122377207489e-05,2.1355777261884337e-06,1.6080323617485808e-05,5.4052806369429369e-05,7.3948674169668571e-07,9.5784973832004353e-07,1.2395245535582629e-11,3.0258817665366995e-05,6.3481709228186013e-06,1.4857848862886981e-06,7.0690229743609659e-08,1.6981325886139118e-09
1.55901891077677e-07,0.7084833073206961,154.0,0.0,0.0,0.0,0.050812654945595948,1.0,18.993967857180991,0.014817261261132125,0.037754757269348842,0.00067239953689873994,3.2010709554443379e-05,5.9544263852896146e-09,6.8293222814162843e-07,0.21137028995426188,3.2998898250064262e-09,0.60554642992889518,3.7497137223332358e-05,2.6148455179753694e-13,0.015866333875917293,2.2002836056871572e-13,1.6194447425361771e-06,0.036983846267100988,0.049930055680157237,6.0550795533111547e-06,3.4984913132759309e-06,0.012554098088468045,4.2106692270554859e-05,0.0010480574190236808,0.0034974176301165011,0.00033763010528803822,0.0034708915065355152,0.0019982118593578715,1.6459178857223093e-11,9.4039545640849681e-05,3.2074570072235272e-05,0.003760932793133782,1.3693096897830545e-06,5.5956623443839273e-07,8.0632025929299093e-11,9.2971245880382123e-05,2.5561680297073049e-06,7.7532345936827621e-05,2.1481128414001643e-06,1.6175435173774789e-05,5.4640349278755507e-05,7.4387362803817285e-07,9.7048935146589425e-07,1.2468560680502033e-11,3.0637868676625252e-05,6.4393813290807452e-06,1.5091392880397427e-06,7.1801448928425659e-08,1.7248248322092005e-09
1.567443983827969e-07,0.7084833363336278,154.0,0.0,0.0,0.0,0.050100759258177356,1.0,18.993944348091567,0.014781508253328779,0.037672303602506438,0.00065472623955300027,3.1169315673809811e-05,5.9414147442520509e-09,6.7757675984658493e-07,0.21118175349290869,3.2536576613402696e-09,0.60647064556798358,3.7415198393400422e-05,2.5461148365802723e-13,0.015883456675445082,2.1954755400260421e-13,1.5768882922136274e-06,0.036952027250892007,0.049951943642408035,6.0498623377376992e-06,3.4954769254976914e-06,0.012627798891870216,4.203459938119993e-05,0.0010474204040920015,0.0035145580503599489,0.0003368976384011656,0.0034797975636585111,0.0020134334079394997,1.6555776455507319e-11,9.4183550016015537e-05,3.2046134361486731e-05,0.003781782266897423,1.3773564881363453e-06,5.6267768911909324e-07,8.0489905692297596e-11,9.3534542353822554e-05,2.5587238116706246e-06,7.7936548522827468e-05,2.159316862963994e-06,1.6260448629782053e-05,5.5170109865913237e-05,7.4779477056664762e-07,9.819071179779213e-07,1.2534091874519954e-11,3.0979959795070891e-05,6.5218765170708819e-06,1.5302799555840953e-06,7.2807336697397258e-08,1.7489869521420471e-09
1.5758690568791682e-07,0.7084833637774788,154.0,0.0,0.0,0.0,0.049399927727231847,1.0,18.993920885164986,0.014745581395809927,0.037589948646081846,0.00063751117390296061,3.0349737990062951e-05,5.9284187381133729e-09,6.7229544687553984e-07,0.2109900661847052,3.2081440194201912e-09,0.60738756985690789,3.7333357982492909e-05,2.4791663375452633e-13,0.015900303160388669,2.1906732503670855e-13,1.535435145673361e-06,0.036920115651028221,0.049973256228060751,6.0446300057262622e-06,3.4924538032091789e-06,0.012701330495044582,4.1962332826516932e-05,0.0010467425957364118,0.0035315341484948256,0.00033616148953186884,0.0034886421589440824,0.0020286535843794477,1.66521521039594e-11,9.4326415926952579e-05,3.2017217432228318e-05,0.0038025595607406957,1.3853848177933368e-06,5.6577836742671152e-07,8.0346798466345002e-11,9.4096017128382956e-05,2.5612251315770644e-06,7.8338106738965764e-05,2.1704475780844526e-06,1.6344907446666805e-05,5.5700777888260281e-05,7.5169034631061287e-07,9.9336427395289913e-07,1.2599195534314036e-11,3.1322929855754558e-05,6.6047527507453854e-06,1.5515349016754799e-06,7.3818661561432517e-08,1.7732796837933239e-09
1.5842941299303674e-07,0.7084833897052618,154.0,0.0,0.0,0.0,0.048709980801553941,1.0,18.993897468440753,0.014709486254419781,0.037507695951620616,0.00062074287963779942,2.9551430869315652e-05,5.9154389201252179e-09,6.6708709408731493e-07,0.21079528979699366,3.1633372494902416e-09,0.60829730357221889,3.7251619511616458e-05,2.4139553580824567e-13,0.01591687811878173,2.18587694241755e-13,1.4950577133102054e-06,0.036888121640574596,0.04999400836127435,6.0393842220616105e-06,3.4894229085352821e-06,0.012774692928693208,4.1889917150814874e-05,0.0010460253362703108,0.0035483467592279279,0.00033542182284799279,0.0034974258877309783,0.0020438721395542986,1.6748305843096144e-11,9.4468159120964036e-05,3.1987828708241126e-05,0.0038232650199503219,1.393394681899248e-06,5.688683207766366e-07,8.0202741831739842e-11,9.465567271597038e-05,2.5636728297543126e-06,7.8737027565528245e-05,2.1815051799794471e-06,1.6428813047098965e-05,5.6232340652967348e-05,7.555604201723277e-07,1.0048603319642923e-06,1.2663872756521167e-11,3.1666763060540045e-05,6.6880067508811619e-06,1.572903143682323e-06,7.4835376743000528e-08,1.7977019040908309e-09
1.5927192029815666e-07,0.7084834141684987,154.0,0.0,0.0,0.0,0.048030741968384041,1.0,18.993874097955075,0.014673228293924956,0.037425548938295965,0.00060441016310602347,2.8773861373832945e-05,5.9024758288764351e-09,6.6195053407437341e-07,0.21059748507261178,3.1192258886290597e-09,0.60919994587752069,3.7169986372493553e-05,2.3504383643302447e-13,0.015933186254121986,2.1810868151993319e-13,1.4557290472761028e-06,0.036856055043828606,0.050014214592670782,6.0341265947491965e-06,3.4863851705581443e-06,0.012847886238588308,4.1817376002279567e-05,0.0010452699402744296,0.0035649967330915974,0.00033467879802937396,0.0035061493369949056,0.0020590888275408533,1.6844237733325951e-11,9.4608795093231352e-05,3.1957977456982933e-05,0.0038438989907395795,1.4013860852515335e-06,5.7194760073099479e-07,8.0057772363348156e-11,9.5213511866134153e-05,2.5660677299940652e-06,7.9133318241311046e-05,2.1924898690454151e-06,1.6512166909361776e-05,5.6764785663798424e-05,7.59405059641727e-07,1.0163948075716729e-06,1.2728124680650556e-11,3.2011443737543633e-05,6.7716352543434277e-06,1.594383701775342e-06,7.585743559803388e-08,1.8222524931650762e-09
1.6011442760327657e-07,0.7084834372172562,154.0,0.0,0.0,0.0,0.047362037698716331,1.0,18.993850773740952,0.01463681287974811,0.037343510897179459,0.00058850209202866591,2.8016509010277809e-05,5.8895299827651816e-09,6.5688461937855026e-07,0.21039671174714994,3.0757986672904385e-09,0.61009559435074812,3.7088461829771875e-05,2.288572838967396e-13,0.015949232186822898,2.176303060277743e-13,1.4174228288155557e-06,0.036823925346340589,0.050033889108023186,6.0288586763403671e-06,3.4833414863171441e-06,0.01292091048503714,4.1744732159302335e-05,0.0010444776948395058,0.0035814849355902184,0.00033393257038066176,0.0035148130855096834,0.0020743034055529957,1.6939947854118334e-11,9.4748339091078778e-05,3.1927672792221878e-05,0.0038644618200829638,1.4093590342412509e-06,5.7501625897359291e-07,7.9911925659794856e-11,9.5769537558305497e-05,2.5684106399162872e-06,7.9526986253627524e-05,2.2034018525802031e-06,1.6594970565219117e-05,5.7298100616746291e-05,7.6322433469748412e-07,1.0279672193260623e-06,1.2791952487436102e-11,3.2356956340710311e-05,6.8556350142816455e-06,1.6159755990767744e-06,7.6884791623038935e-08,1.8469303345198921e-09
1.609569349083965e-07,0.7084834589001849,154.0,0.0,0.0,0.0,0.046703697393477864,1.0,18.993827495828171,0.014600245279676802,0.03726158499539934,0.00057300799026719024,2.7278865480635447e-05,5.8766018806544093e-09,6.518882218426684e-07,0.21019302856595726,3.0330445064208136e-09,0.61098434501104104,3.7007049025035198e-05,2.2283172608668317e-13,0.015965020455647429,2.1715258619968636e-13,1.3801133556650136e-06,0.036791741704717343,0.050053045736800666,6.0235819655346971e-06,3.4802927217382507e-06,0.012993765742360925,4.16720075562602e-05,0.0010436498598198763,0.0035978122463696462,0.00033318329094201367,0.0035234177040055054,0.0020895156338803528,1.7035436303320951e-11,9.4886806118176008e-05,3.1896923676632272e-05,0.0038849538555572514,1.4173135367959602e-06,5.7807434728582865e-07,7.9765236367980151e-11,9.6323752994208862e-05,2.5707023513271698e-06,7.9918039328540061e-05,2.2142413445117773e-06,1.6677225597830906e-05,5.783227339574918e-05,7.6701831771028602e-07,1.0395770887747585e-06,1.2855357397229473e-11,3.2703285449381561e-05,6.9400028003158396e-06,1.6376778618049939e-06,7.7917398461979006e-08,1.8717343151977293e-09
1.617994422135164e-07,0.708483479264554,154.0,0.0,0.0,0.0,0.046055553330781568,1.0,18.993804264243391,0.014563530665541759,0.037179774280162857,0.00055791743265289464,2.6560434436015346e-05,5.8636920025059956e-09,6.469602323975283e-07,0.20998649330084326,2.9909525137441207e-09,0.61186629234512935,3.6925750980852194e-05,2.1696310849845928e-13,0.015980555519120091,2.1667553977171207e-13,1.3437755296021913e-06,0.036759512956167965,0.050071697960542054,6.0182979087442591e-06,3.4772397125361397e-06,0.013066452098390633,4.1599223308632754e-05,0.0010427876681001519,0.0036139795584137226,0.00033243110659724151,0.0035319637553237249,0.002104725275829218,1.7130703196498456e-11,9.5024210938664109e-05,3.1865738924343839e-05,0.0039053754451903035,1.4252496023244573e-06,5.8112191752377492e-07,7.9617738206998683e-11,9.6876161590476797e-05,2.5729436405695643e-06,8.0306485421359264e-05,2.2250085651345109e-06,1.6758933639725421e-05,5.836729206850645e-05,7.7078708334875029e-07,1.0512239404656056e-06,1.2918340668437125e-11,3.3050415767854868e-05,7.024735398711615e-06,1.6594895194136309e-06,7.8955209912898982e-08,1.8966633259386558e-09
1.6348445682375621e-07,0.7084835162199977,154.0,0.0,0.0,0.0,0.04478919712580226,1.0,18.993757940149095,0.014489680612378295,0.037016510021311899,0.00052890647365466594,2.51792827051489e-05,5.837928747027363e-09,6.3730513470397831e-07,0.20956509283549993,2.9087123783325108e-09,0.61361014747292797,3.6763510691866278e-05,2.0568095219345466e-13,0.016010883471163608,2.1572353470059327e-13,1.2739173730229656e-06,0.036694953944825998,0.050107541427917422,6.0077132903716592e-06,3.4711241572392393e-06,0.01321131852258239,4.1453556391438616e-05,0.0010409650129706862,0.0036458378203696375,0.00033091859056584425,0.0035488823692415043,0.002135135868567839,1.7320572861875633e-11,9.5295891842715795e-05,3.1802097038288346e-05,0.0039460086804688783,1.4410664670309934e-06,5.8718571144852291e-07,7.9320445652789635e-11,9.7975572962881916e-05,2.5772779826292602e-06,8.1075589573876013e-05,2.2463271039553407e-06,1.6920715516721207e-05,5.9439820260802923e-05,7.7824927212871897e-07,1.0746267037880357e-06,1.3043047510056215e-11,3.3747019473463282e-05,7.1952822618166409e-06,1.7034371540424829e-06,8.1046262650386143e-08,1.9468920199490928e-09
1.6516947143399602e-07,0.7084835484354651,154.0,0.0,0.0,0.0,0.043561682918741039,1.0,18.993711801610424,0.014415302237519419,0.036853740243894054,0.00050139064089340171,2.3869312858414642e-05,5.8122437007076771e-09,6.2791082187569392e-07,0.20913295366928408,2.8289947344067331e-09,0.61532788595021237,3.6601762905741047e-05,1.9498025636444949e-13,0.016040250158569153,2.1477441957268032e-13,1.2076591920071469e-06,0.036630312967900501,0.050141520710627226,5.9971154033894647e-06,3.4650009346416788e-06,0.013355510712380593,4.1307884866559572e-05,0.0010390190640326951,0.0036770671033116019,0.00032939611817084618,0.0035655732778663396,0.0021655333484511463,1.750955810541412e-11,9.5563495277535665e-05,3.1736814769991021e-05,0.0039863643139107221,1.4568097312752586e-06,5.9320805629361052e-07,7.9020300066080171e-11,9.9067803039272373e-05,2.5814195803849547e-06,8.1834366595065966e-05,2.2673593491904633e-06,1.708033017046359e-05,6.0515593258080288e-05,7.8561154094209702e-07,1.098171765813467e-06,1.3166083784110692e-11,3.4446647573818755e-05,7.3672502325591498e-06,1.7478108082252359e-06,8.3157583536135386e-08,1.9976076220562091e-09
1.6685448604423583e-07,0.7084835762429751,154.0,0.0,0.0,0.0,0.042371767379315417,1.0,18.993665848732714,0.014340433625295032,0.036691485388143104,0.00047529505590852519,2.2626959894161064e-05,5.7866400826643816e-09,6.187690730405976e-07,0.20869050456242555,2.7517188371131929e-09,0.6170202110829569,3.64405278949257e-05,1.8483189973174657e-13,0.01606868849982436,2.13828313344088e-13,1.1448207148914617e-06,0.036565650139525965,0.050173731949556155,5.9865140865050119e-06,3.4588757293999855e-06,0.01349902980912737,4.1162350593707227e-05,0.0010369587432568605,0.0037076749554435166,0.00032786472529567506,0.0035820407149084327,0.0021959159249990571,1.7697660426970241e-11,9.5827131136481098e-05,3.1669957534159484e-05,0.0040264451322586294,1.4724795184296229e-06,5.9918936751590298e-07,7.8717540109832126e-11,0.00010015288618206423,2.5853741218837534e-06,8.2582887472217991e-05,2.2881072671799961e-06,1.7237792244583441e-05,6.1594521813652326e-05,7.9287456086811793e-07,1.1218554312541669e-06,1.3287460778393604e-11,3.5149182155091654e-05,7.5406142156383747e-06,1.792602847000492e-06,8.5288809117614574e-08,2.0488014060847627e-09
1.6853950065447564e-07,0.7084835999555453,154.0,0.0,0.0,0.0,0.041218248502745004,1.0,18.993620081575855,0.014265111475666876,0.036529764318165285,0.00045054838243134467,2.1448827460342445e-05,5.7611208636065105e-09,6.0987194084196911e-07,0.20823816020040273,2.6768066253754736e-09,0.61868780402945645,3.6279824367520918e-05,1.7520813865662072e-13,0.016096230257657222,2.1288532579153606e-13,1.0852301961319924e-06,0.036501021294985073,0.050204266464406212,5.9759184779601727e-06,3.452753821453243e-06,0.013641877127316633,4.1017084529670261e-05,0.0010347925702705037,0.0037376690700449793,0.00032632539085262184,0.0035982888015484468,0.002226281851028143,1.78848815534957e-11,9.6086905851178791e-05,3.160158859801966e-05,0.0040662539173715309,1.4880759708534446e-06,6.0513005993200647e-07,7.84123917119217e-11,0.00010123085954938243,2.5891470788525198e-06,8.3321226036312711e-05,2.3085729032475707e-06,1.7393116996632547e-05,6.2676519252666033e-05,8.000390315871699e-07,1.1456740530587152e-06,1.3407190253928829e-11,3.5854507257979862e-05,7.7153493952826424e-06,1.8378056987298793e-06,8.7439578957985209e-08,2.1004647182324779e-09
1.7022451526471544e-07,0.7084836198684662,154.0,0.0,0.0,0.0,0.040099964159402347,1.0,18.993574500155933,0.014189371151075996,0.036368594421954635,0.00042708267746822341,2.033168076417884e-05,5.7356887816007297e-09,6.012117417962568e-07,0.20777632166002744,2.6041826277078746e-09,0.62033132453545015,3.6119669566564903e-05,1.6608254922275541e-13,0.016122906079077619,2.1194555809494664e-13,1.0287240580319249e-06,0.036436478239198787,0.050233210982002667,5.9653370562149931e-06,3.4466401095294027e-06,0.013784054142035394,4.0872207387897312e-05,0.0010325286730436705,0.0037670572656357672,0.00032477903966860171,0.0036143215506050643,0.002256629421217105,1.8071223422572257e-11,9.6342922506468777e-05,3.1531769152451142e-05,0.004105793442956281,1.5035992485167557e-06,6.1103054722234425e-07,7.8105068704251504e-11,0.00010230176290297061,2.5927437161837633e-06,8.4049458716860864e-05,2.3287583748952605e-06,1.7546320245729123e-05,6.3761501360728515e-05,8.0710567895107371e-07,1.1696240324256158e-06,1.3525284404614489e-11,3.6562508861946869e-05,7.8914312384702934e-06,1.8834118583491606e-06,8.9609535790900749e-08,2.1525889807858356e-09
1.7190952987495525e-07,0.7084836362599521,154.0,0.0,0.0,0.0,0.039015790698250938,1.0,18.993529104446846,0.014113246721711943,0.036207991705277533,0.00040483324683889216,1.9272439693939574e-05,5.7103463568708202e-09,5.9278104701199995e-07,0.20730537685981484,2.5337738715183021e-09,0.62195141164417944,3.5960079363232967e-05,1.5742997105044366e-13,0.01614874553417444,2.110091033843275e-13,9.7514654315906913e-07,0.0363720689824042,0.050260647855228838,5.9547776785334612e-06,3.4405391334394995e-06,0.013925562477175416,4.0727830264733455e-05,0.0010301747988771882,0.0037958474674346376,0.00032322654523889339,0.0036301428705233199,0.0022869569707648823,1.8256688166956152e-11,9.6595280951426707e-05,3.1460558380722953e-05,0.0041450664716181059,1.5190495277083385e-06,6.1689124148342411e-07,7.779577343275183e-11,0.00010336563842591716,2.5961691010190767e-06,8.4767664309944209e-05,2.3486658653648838e-06,1.7697418323014436e-05,6.4849386277736497e-05,8.1407525268368686e-07,1.1937018187891159e-06,1.364175581903325e-11,3.7273074869104237e-05,8.0688354976445913e-06,1.9294138903528624e-06,9.179832566261925e-08,2.2051656955313028e-09
