Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218)
2.402388468067396e-20,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999999940647,1.0,19.0,1.2231691686189436e-14,9.1379419871319168e-14,9.1378945420626988e-14,7.9657552222261721e-24,7.963659319677705e-24,3.9618000420681505e-13,5.3043937808750523e-21,2.3148709561697528e-15,1.0229072168328637e-20,4.4043643684237187e-24,9.3718049029407655e-35,1.2853992663730084e-25,1.0338953579507465e-34,5.4757387032956621e-26,1.199336039671175e-35,1.1993360397241304e-35,4.6260151501112717e-46,6.6951279244495966e-47,1.8764480570518396e-27,6.1083342105558693e-83,5.6540722985618216e-83,5.6540722985641236e-83,2.4766971306439753e-39,6.6665109198020445e-19,1.0807242086526482e-34,2.2336362105521461e-39,7.1543083843094656e-35,3.7099424342369139e-35,7.3965913869641476e-52,2.6248105037791045e-41,4.6733687132522814e-66,9.959792407148832e-53,1.2395773794072815e-49,1.9353126487276766e-59,1.781004901657365e-70,2.4467635120658576e-81,7.9204432044112683e-82,7.5985856385617498e-62,3.3755106125347268e-93,6.6834825026987295e-97,7.4174840163551171e-94,4.8903655394572907e-87,2.4343780601672746e-84,9.7712677869993066e-34,7.3026284885906199e-44,9.6823624469864462e-44,2.8694864710884939e-44,1.574960673718713e-47,9.5495337727383672e-41,1.9274450824698409e-30,3.1100146628966685e-40,2.6701020459111358e-40,1.0298975977831559e-50,9.3134372537541947e-51,7.876531369441432e-52,1.2291793923637163e-54,4.0455193827580951e-61,3.2773596530467541e-43,1.3806689749716351e-52,1.273724478576726e-52,6.948929353451638e-97,8.0175352469801035e-55,2.4870951231771179e-60,5.2809387426849065e-71,7.1043896718873288e-75,9.6702969706400642e-21,1.8252575157892185e-19,1.0326842388314514e-30,3.2438205127601254e-45,6.3764380270342501e-32,6.376438027035334e-32,1.0842270386331492e-44,5.4185050897227907e-37,1.1705043663277861e-46,6.4349839029300667e-54
4.8068641546126955e-20,0.40571605018619056,154.0,0.0,0.0,0.0,0.99999999999881251,1.0,19.0,2.4474010385126892e-14,1.8283823104690789e-13,1.8283728174201023e-13,3.188378021529687e-23,3.1866838955344951e-23,7.9270418185007706e-13,2.1231398047049223e-20,4.6317529725083787e-15,4.094294500548214e-20,1.7628935160941124e-23,7.4931590494424814e-34,5.1449468202813971e-25,8.2468880602475204e-34,2.1917224993533335e-25,9.6019807908337956e-35,9.6019807916817708e-35,7.4076505347467052e-45,1.0720927440753288e-45,7.510682393037368e-27,7.8345455111672136e-81,7.2519094764867435e-81,7.2519094764926518e-81,1.9828636552443435e-38,1.3338813844278409e-18,4.3257133199870691e-34,1.7882598884714857e-38,5.7277966502819809e-34,2.9702096563439157e-34,1.1844183280609952e-50,2.1014443999383158e-40,1.4967363515083068e-64,1.5948641519405174e-51,9.93213103140192e-49,6.1982104020261839e-58,1.1408175050443501e-68,3.1345557318930488e-79,1.0146902440417262e-79,1.2177099737156491e-60,8.6487819042290352e-91,1.7124515385042338e-94,1.9005161091619833e-91,6.2650613981389039e-85,3.1186886950504094e-82,3.9110535795144497e-33,5.8465430950435431e-43,7.7517766038386627e-43,2.2973323929397734e-43,1.4590759231203229e-46,7.6454281790348221e-40,7.7148033931324951e-30,2.4899027350657921e-39,2.1377051719882522e-39,1.6491778731172235e-49,1.4913632227710148e-49,1.2612712516870596e-50,1.965495106860234e-53,1.2856809326970967e-59,2.623880494815884e-42,1.200376683115119e-51,2.0396163804315295e-51,1.7825526689336722e-94,1.2817933538922101e-53,4.5913337289231195e-59,1.9463545558842717e-69,2.6184240649197428e-73,1.934899558949441e-20,3.6521008330452926e-19,4.1334282080448777e-30,2.5970287974084265e-44,2.5522369585070968e-31,2.5522369585079652e-31,8.6804088735780567e-44,4.3380987499865047e-36,1.8743316301830989e-45,2.0606442600094026e-52
9.615815527703296e-20,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999999762446,1.0,19.0,4.8958647782967311e-14,3.6575585332341145e-13,3.6575395433614493e-13,1.275766511614006e-22,1.2744047566281952e-22,1.5857524422765237e-12,8.4953241558170466e-20,9.2655166382971323e-15,1.6382509947984157e-19,7.053870005368508e-23,5.980886738888454e-33,2.0586488145455247e-24,6.5516209019134636e-33,8.7697448429320267e-25,7.6845028656854512e-34,7.6845028670427632e-34,1.1857061988395093e-43,1.716046475488685e-44,3.005251268950878e-26,1.0038392559807557e-78,9.291861797376527e-79,9.2918617973916653e-79,1.5868935641945893e-37,2.6683419918681743e-18,1.7308488077015558e-33,1.4311398329510923e-37,4.5839778217357292e-33,2.3770702805739611e-33,1.8958406767948931e-49,1.681794191417457e-39,4.7915707879048247e-63,2.5528203134250681e-50,7.9614879862208063e-48,1.9842607956521686e-56,7.304349662062411e-67,4.0139581707513239e-77,1.299362508198975e-77,1.9521582153755381e-59,2.2150448506890373e-88,4.3857702083446152e-92,4.8674115675286071e-89,8.0227303372260458e-83,3.9936396249699091e-80,1.5649308691963269e-32,4.679011349304177e-42,6.2037761744352316e-42,1.8385616323450064e-42,1.4848635699510225e-45,6.1186575584670325e-39,3.0869262540515118e-29,1.9926788926200017e-38,1.710813828082415e-38,2.6397581660518138e-48,2.3871517948391831e-48,2.0188553883483898e-49,3.1371669652945841e-52,4.0534888316287213e-58,2.0999018426537196e-41,1.0032852587300589e-50,3.264707054726319e-50,4.5679828630631089e-92,2.0451504411369746e-52,9.2978845232142004e-58,7.8638400125268739e-68,1.0579277246833328e-71,3.870639282752643e-20,7.3057874674858927e-19,1.6539096871130711e-29,2.0784123306775667e-43,1.0212272276500031e-30,1.021227227650698e-30,6.9469652522496399e-43,3.4717974289866808e-35,3.000149944374174e-44,6.5963794817548216e-51
1.9233718273884496e-19,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999999524847,1.0,19.0,9.7927922578510224e-14,7.3159109757808206e-13,7.3158729932988805e-13,5.1038967559780004e-22,5.0929850973252995e-22,3.171848583689198e-12,3.3986823800061873e-19,1.8533042502320872e-14,6.5540698482206085e-19,2.8220070552208577e-22,4.7603400804475475e-32,8.2359351782929254e-24,5.1664704831227006e-32,3.5084689844687624e-24,6.1487698292647887e-33,6.1487698314369292e-33,1.8975149662005622e-42,2.7462326987122572e-43,1.2022961978303356e-25,1.285565803694436e-76,1.1899614115311471e-76,1.1899614115350251e-76,1.2697559622619012e-36,5.3372632969290879e-18,6.9245225275354784e-33,1.1451107970380924e-36,3.667878255285888e-32,1.9020171415367964e-32,3.0339623256122341e-48,1.3456908758539304e-38,1.5336250557982418e-61,4.0853404733748188e-49,6.3908272302887935e-47,6.3509648214518506e-55,4.6757790503144636e-65,5.1389690365762516e-75,1.6635409288099079e-75,3.133784213541118e-58,5.6717365211804547e-86,1.1229990811485677e-89,1.2463197160830512e-86,1.0271299359338765e-80,5.1129557233219423e-78,6.2607424911344602e-32,3.7439199680118075e-41,4.9639618588710306e-41,1.4711246657789794e-41,1.695665789745687e-44,4.8958419438936809e-38,1.2349715078836038e-28,1.5944458273560269e-37,1.3689109921016438e-37,4.2244710475147209e-47,3.8202181179614032e-47,3.2308258618016147e-48,4.9922228896083994e-51,1.2591834139365756e-56,1.6802405162071216e-40,8.2085231366378571e-50,5.2245703473795972e-49,1.1699989295910336e-89,3.2521270839585073e-51,2.1116919784355969e-56,3.5622159523825958e-66,4.7923194010544601e-70,7.7421187304883798e-20,1.4613160736080912e-18,6.6167157092691862e-29,1.6630456499144267e-42,4.0855738937409911e-30,4.08557389374655e-30,5.5586276885881037e-42,2.7779654181658911e-34,4.8012124620166091e-43,2.1112109964077013e-49
3.8469523766246896e-19,0.40571605018619056,154.0,0.0,0.0,0.0,0.99999999999049649,1.0,19.0,1.9586647216904432e-13,1.4632615848969332e-12,1.4632539885392678e-12,2.0417248442845377e-21,2.0330015609496175e-21,6.3440393487543982e-12,1.3595832246073688e-18,3.7068088360155157e-14,2.6218405906270529e-18,1.1288944788158276e-21,3.7687992458463388e-31,3.2946417194807665e-23,4.0172037207323947e-31,1.4035018088638037e-23,4.9194829184551669e-32,4.9194829219309438e-32,3.0363296586995253e-41,4.3944181821623484e-42,4.8095761999259243e-25,1.6459413481647882e-74,1.5235367061967629e-74,1.5235367062066928e-74,1.0159012298991718e-35,1.0675106267771894e-17,2.7700346278391149e-32,9.1614600496416962e-36,2.9345804707169918e-31,1.5217578038286132e-31,4.8548336002443844e-47,1.076654919946413e-37,4.9081161154728703e-60,6.5371996288372588e-48,5.1458338833607866e-46,2.0325192932481848e-53,2.9928137288452151e-63,6.5785786766639498e-73,2.1295584437157511e-73,5.0455935964193911e-57,1.4521193124450216e-83,2.875184121680534e-87,3.1908872857523988e-84,1.3148660935988109e-78,6.5452781176834739e-76,2.5045008093804517e-31,2.9954203400089717e-40,3.9715439133178264e-40,1.1770051093992813e-40,2.1688108566982804e-43,3.9170234616727572e-37,4.9402880588790093e-28,1.2756777069170624e-36,1.0952327732836871e-36,6.7598366666604466e-46,6.112964596818206e-46,5.1698471360153606e-47,7.8993974650921957e-50,3.8055300316972545e-55,1.3443200357449815e-39,6.6418792510689919e-49,8.3600866882210583e-48,2.9959594922058332e-87,5.1386630756440259e-50,5.3751667091127921e-55,1.8090533414456589e-64,2.4337836332751162e-68,1.5485077626477186e-19,2.9227907272126202e-18,2.6469016909140043e-28,1.3305628488523285e-41,1.6343625635397876e-29,1.634362563544235e-29,4.4473243905425266e-41,2.222583332138103e-33,7.6827079611688512e-42,6.756457792074605e-48
7.69411347509717e-19,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999998099243,1.0,19.0,3.9174357134790561e-13,2.9266025547953513e-12,2.9265873638456024e-12,8.1672315780484975e-21,8.0976775690829761e-21,1.2688414807850008e-11,5.4385512210383886e-18,7.4138156594985796e-14,1.0487783379095261e-17,4.5157599519608811e-21,2.9533428897537554e-30,1.3179099353744676e-22,3.0421826006350222e-30,5.6142356536080134e-23,3.9357731515010427e-31,3.9357731570625577e-31,4.8583644742513745e-40,7.0314230472602002e-41,1.9239087646558386e-24,3.6885916311402931e-72,3.4142800723872354e-72,3.4142800724316662e-72,8.127595786973979e-35,2.1350793652341439e-17,1.108059089246539e-31,7.3290421388643902e-35,2.3477746292288166e-30,1.2174634157246631e-30,7.7681289637000203e-46,8.6136482465239554e-37,1.5706797265505391e-58,1.046001905195537e-46,4.1691636553169029e-45,6.5043837798323461e-52,1.9154972945233841e-61,8.421008611517578e-71,2.7259733365120305e-71,8.1726574616624364e-56,3.7176151683457445e-81,7.3608472210575521e-85,8.168928270167921e-82,1.6831146474872238e-76,8.3783817730130939e-74,1.0018410842290498e-30,2.3964499920349153e-39,3.1773817383629414e-39,9.4163859417473762e-40,3.0346106361793275e-42,3.133732353197905e-36,1.9761956208461307e-27,1.0205905010042356e-35,8.7622780731865624e-36,1.0816273955840758e-44,9.7812209400177092e-45,8.2721757344637283e-46,1.2364120173880064e-48,1.0957212522128159e-53,1.0755070681393312e-38,5.3439708559476103e-48,1.3376574946736106e-46,1.3405545102976166e-84,8.0209574687184686e-49,1.4988497233929284e-53,1.0071114617596826e-62,1.3549241276600122e-66,3.0970995420524106e-19,5.8457400339637801e-18,1.0588037591033897e-27,1.0645008153925102e-40,6.5377162752653718e-29,6.5377162753009525e-29,3.5580284170864127e-40,1.7781510453859203e-32,1.2292914822561704e-40,2.1621541113235613e-46
1.5388435672042128e-18,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999996198441,1.0,19.0,7.8349776969680037e-13,5.8532844758138048e-12,5.8532541020085729e-12,3.2669589968769859e-20,3.2117371802288161e-20,2.5377141441948544e-11,2.1754623693441248e-17,1.4827819914141429e-13,4.1951941154530295e-17,1.8063393623260106e-20,2.269459665579766e-29,5.2717439669215773e-22,2.1977969200630487e-29,2.2457399297802608e-22,3.148693225476717e-30,3.1486932343753329e-30,7.773548572477326e-39,1.1250551224027399e-39,7.6957916320756333e-24,4.737438196028872e-70,4.3851264794227538e-70,4.3851264795370721e-70,6.5022311518239521e-34,4.2702174193016253e-17,4.4323277399379712e-31,5.8626148568095436e-34,1.8782623658099372e-29,9.73992855599642e-30,1.2429322755304521e-44,6.8910821371648046e-36,5.0263073314880326e-57,1.6736352503783287e-45,3.4190938666677675e-44,2.0814448264560701e-50,1.2259435935987012e-59,1.0779116138629022e-68,3.4893187710433736e-69,1.3394343240616258e-54,9.5172947753329873e-79,1.8844165818638869e-82,2.0912076086965198e-79,2.1544330789114818e-74,1.0724552755984672e-71,4.0074458309401085e-30,1.9172054313262033e-38,2.5419589621269494e-38,7.5331244466180799e-39,4.5068950399476816e-41,2.5069891006169691e-35,7.9049431927305739e-27,8.1649159931941335e-35,7.0099887319813428e-35,1.7306430934600765e-43,1.5650287801643888e-43,1.3235816463344935e-44,1.895575137081083e-47,2.91971131010633e-52,8.6042605122147513e-38,4.287453247584522e-47,2.1402283036687945e-45,3.4491889524249206e-82,1.2234082901414289e-47,4.4423007307594476e-52,5.963109545011981e-61,8.0227142512888791e-65,6.1942831016895233e-19,1.1691638645634507e-17,4.2353012015234701e-27,8.5162087064748536e-40,2.6151397149127315e-28,2.6151397149411965e-28,2.8464902969544057e-39,1.422554550903998e-31,1.9669025811161643e-39,6.9189974869555064e-45
3.077708006593205e-18,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999992396837,1.0,19.0,1.5670061663592794e-12,1.170664824412541e-11,1.1706587528535725e-11,1.3067968115167398e-19,1.2632996409273485e-19,5.0754497574146681e-11,8.7019189650254245e-17,2.9655790854229222e-13,1.6780910462884247e-16,7.2254200037287854e-20,1.6822876060067569e-28,2.1087166147701869e-21,1.4707022021661312e-28,8.9830509277534651e-22,2.5189844234275482e-29,2.5189844376654081e-29,1.2437732582474456e-37,1.8001073200381798e-38,3.0783479686421592e-23,6.0642238603010755e-68,5.6132423365409216e-68,5.6132423368335944e-68,5.2018469538964572e-33,8.5404958360508814e-17,1.7729500968260192e-30,4.6889351456211018e-33,1.50262465414363e-28,7.7920193915584304e-29,1.9887170313981201e-43,5.512931095546859e-35,1.6084395575586223e-55,2.6778172965041523e-44,2.8692031938586119e-43,6.6606298009284983e-49,7.8460488929406688e-58,1.3797287928677499e-66,4.4663343364484235e-67,2.2448062706140518e-53,2.4364310829408571e-76,4.8241141497558263e-80,5.3530798295146696e-77,2.757681612960492e-72,1.3727446983377755e-69,1.6029946087733868e-29,1.5337824383165148e-37,2.0335804816332871e-37,6.0263101101377767e-38,6.9320196843597153e-40,2.0055250260220631e-34,3.162009349064028e-26,6.5320074111827421e-34,5.6080573590850056e-34,2.7690489541024296e-42,2.5040575024686343e-42,2.1177571565024311e-43,2.7984531939704704e-46,6.9955523663997723e-51,6.8834896838686744e-37,3.4348911056727242e-46,3.4241588748550473e-44,8.8305368452584545e-80,1.7898384185983794e-46,1.3648491643911904e-50,3.6617828642615448e-59,4.9267627222589968e-63,1.2388650224274667e-18,2.3383435861649608e-17,1.6941377122650566e-26,6.8130478919042751e-39,1.0460665267316596e-27,1.046066526754432e-27,2.2772192626306687e-38,1.1380570657243812e-30,3.1470399507365929e-38,2.2140729382492485e-43
6.155436885371188e-18,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999984793631,1.0,19.0,3.134022959542995e-12,2.3413375496323418e-11,2.3413254182394909e-11,5.227213188853751e-19,4.8897251744561404e-19,1.0150882129752158e-10,3.4807700637031083e-16,5.9311582458374672e-13,6.7123689632156813e-16,2.890173947452109e-19,1.1725531251865945e-27,8.4348899777791025e-21,8.8395731436526213e-28,3.5932385098251734e-21,2.0151994135392504e-28,2.0151994363196283e-28,1.9900168139171446e-36,2.8801779747095017e-37,1.231345451030218e-22,7.7623003233104781e-66,7.1850370102984575e-66,7.1850370110477137e-66,4.1615027333326819e-32,1.7081061904006632e-16,7.0918441819686604e-30,3.7492319716290301e-32,1.2021019420452043e-27,6.2336270178454865e-28,3.1819678095055323e-42,4.4103709803359284e-34,5.147040894589548e-54,4.2844288233584084e-43,2.509610503530828e-42,2.1313635971853824e-47,5.0213833927610198e-56,1.7660221395853291e-64,5.7168087041614739e-65,3.9171041135452595e-52,6.2371557108551252e-74,1.2349521376872923e-77,1.3701499551104805e-74,3.5297798290956959e-70,1.7570827262654084e-67,6.4120108099179309e-29,1.2270330576808903e-36,1.6268567237621024e-36,4.8206591988832682e-37,1.0867323738324205e-38,1.6042854688192216e-33,1.2648100983570665e-25,5.2256322919570955e-33,4.4864722194898617e-33,4.4304578384110875e-41,4.0064522418057493e-41,3.3884317321715951e-42,3.876189017428024e-45,1.4882705879630533e-49,5.5068237566644662e-36,2.749887655788635e-45,5.4778893470272544e-43,2.2606452418802231e-77,2.4437067284801705e-45,4.2765477366523579e-49,2.2937689248685752e-57,3.0864468524064822e-61,2.4777384482688615e-18,4.6767030264374356e-17,6.7765853003672698e-26,5.4504707681265388e-38,4.184287386238754e-27,4.1842873864209327e-27,1.8217862192310738e-37,9.1045092514922418e-30,5.0351545128563473e-37,7.0848765136094986e-42
9.233165764149171e-18,0.4057160501861907,154.0,0.0,0.0,0.0,0.99999999977190424,1.0,19.0,4.7010397525854675e-12,3.5120102473978102e-11,3.5119920637059019e-11,1.1107843698191223e-18,1.0159511415597394e-18,1.5226275648284948e-10,7.3966250866284893e-16,8.8967223787251467e-13,1.4263762258234789e-15,6.141615970866613e-19,3.109086495753096e-27,1.7924139548012546e-20,2.1803744792283752e-27,7.6356430541406484e-21,5.7622194679851986e-28,5.7622195518316299e-28,7.3245352628372727e-36,1.0600961278040081e-36,2.6166129983593824e-22,4.00506142676426e-65,3.7072147944694609e-65,3.7072147949294651e-65,1.1899326084395682e-31,2.5621637206419666e-16,1.5070203506352805e-29,1.0717294357438028e-31,3.4372574065435748e-27,1.7824262556769932e-27,1.1711771864373853e-41,1.2610923629868018e-33,2.3499583836515645e-53,1.5769387729258366e-42,7.5278265370797974e-42,9.7309666573873421e-47,2.7588822371490205e-55,1.1393213654255702e-63,3.6881091213213276e-64,1.4993495862321304e-51,4.6318001112012846e-73,9.1709312948692145e-77,1.0174504228571491e-73,2.2771836239067138e-69,1.1335542578117304e-66,1.3625543007316153e-28,3.5085527116314588e-36,4.6517720931906409e-36,1.3783407703997374e-36,3.9814196178319733e-38,4.5870241272738392e-33,2.6877253710282923e-25,1.4942057478269615e-32,1.2828525578700603e-32,1.6306963963373244e-40,1.4746310245474909e-40,1.2471694390911118e-41,1.3357059990144249e-44,5.8922517855705067e-49,1.5746097082414101e-35,7.864410955550071e-45,2.0160883876777558e-42,1.3879180760081226e-76,8.3688362930595231e-45,1.9444336703361492e-48,1.2556054672954048e-56,1.6896011358269348e-60,3.7166118754346239e-18,7.0150624637793667e-17,1.4400265281708293e-25,1.5584968388153778e-37,8.8916239927459024e-27,8.8916239932668192e-27,5.2091779074088284e-37,2.6033243682639298e-29,1.8532488254038002e-36,3.234668980622479e-41
1.2310894642927155e-17,0.4057160501861907,154.0,0.0,0.0,0.0,0.99999999969587217,1.0,19.0,6.2680565454866973e-12,4.6826829186410896e-11,4.6826586892528102e-11,1.8948687918381753e-18,1.6979449879011758e-18,2.0301630313310471e-10,1.2617746973015687e-15,1.1862271484162107e-12,2.4332251662144091e-15,1.0476862329389703e-18,6.1436842418234165e-27,3.0576452606428893e-20,4.0748048243656554e-27,1.3025518635532254e-20,1.2154199686643981e-27,1.2154199899295468e-27,1.8576488507868883e-35,2.6886306390323555e-36,4.4636374386939419e-22,2.1849052798974087e-64,2.0224192130151528e-64,2.0224192132712273e-64,2.5099167840442193e-31,3.4162221743290029e-16,2.5708033869747984e-29,2.2599811115753544e-31,7.2501620301068269e-27,3.7596483565186916e-27,2.9703616206591181e-41,2.6600112499380345e-33,7.0045648511376387e-53,3.9994209262413417e-42,1.6551669274737399e-41,2.900502600248327e-46,9.4855433887311603e-55,4.4493264306100245e-63,1.4402961303702635e-63,3.9347507221244622e-51,2.0284343061691443e-72,4.0162999898806395e-76,4.4556135477708286e-73,8.8929670203822777e-69,4.4268045268327085e-66,2.3243591049351584e-28,7.4005595055458353e-36,9.8118884403066499e-36,2.9071911439823685e-36,1.0070145958024598e-37,9.6749178258581516e-33,4.5849467050267196e-25,3.1517138692347872e-32,2.7059097727144855e-32,4.1357828026139495e-40,3.7399601734408744e-40,3.1630938398822002e-41,3.2003395189144186e-44,1.565708209790602e-48,3.3213105014358015e-35,1.659001417196724e-44,5.1129163993642027e-42,7.7262477264739838e-76,1.9950615485537356e-44,5.7808001735832969e-48,4.3064783141580562e-56,5.7958487310461768e-60,4.9554853039247529e-18,9.3534218981907535e-17,2.4565177645650149e-25,3.2873248882236915e-37,1.5168076344226835e-26,1.5168076345325601e-26,1.0987674138827374e-36,5.4911692842683525e-29,4.7001867653594082e-36,9.641537973725363e-41
1.846635240048312e-17,0.40571605018619056,154.0,0.0,0.0,0.0,0.99999999954380803,1.0,19.0,9.4020901309576682e-12,7.024028201568535e-11,7.0239918935967852e-11,3.9230876620130906e-18,3.3988772775755948e-18,3.0452248457481387e-10,2.6123341163929261e-15,1.7793334426765452e-12,5.0376641156330955e-15,2.1690959659960709e-18,1.5154821072409801e-26,6.33045556201712e-20,9.3224146361093288e-27,2.6967701544364162e-20,3.3196916314753754e-27,3.3196917058398758e-27,6.4962146222141316e-35,9.4022510838604369e-36,9.2414014751798372e-22,3.0344588774969313e-63,2.8087935869657963e-63,2.8087935873703204e-63,6.8553791439810022e-31,5.1243412489736878e-16,5.3225330678624915e-29,6.1699479583147002e-31,1.9802387905761322e-26,1.0268738109154471e-26,1.0387510173787375e-40,7.2653218727160275e-33,3.0660380577795118e-52,1.3985944805913034e-41,4.8270569042050191e-41,1.2695894077257109e-45,5.1014429989039386e-54,2.8939743644421841e-62,9.368114948786663e-63,1.453952954555394e-50,1.5737848285479961e-71,3.1161503697893395e-75,3.4566976586526116e-72,5.7842823831773589e-68,2.8793255075327792e-65,4.8122938142206734e-28,2.0213238206570429e-35,2.6799086004781957e-35,7.9398508157601647e-36,3.5110589537404676e-37,2.642316486773538e-32,9.4925565126276158e-25,8.6083088447314848e-32,7.3906847700874347e-32,1.446292911741446e-39,1.3078677266302313e-39,1.1061499262411291e-40,1.0227434226386365e-43,5.7791697145864992e-48,9.0715359334111633e-35,4.5317207057222388e-44,1.7878217340714285e-41,1.2205267656350236e-74,6.3286204581654953e-44,2.5227888112477507e-47,2.309153877746977e-55,3.1093724346418596e-59,7.4332321640132291e-18,1.4030140760135724e-16,5.0859119156842489e-25,8.9787164976989475e-37,3.1403599626045681e-26,3.1403599629046761e-26,3.0010771679628612e-36,1.4998097439465559e-28,1.6436456665381683e-35,4.2202184717844798e-40
2.4621810158039088e-17,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999939174411,1.0,19.0,1.2536123715909238e-11,9.3653733939648855e-11,9.3653250246896788e-11,6.6721466767117666e-18,5.5998560046244363e-18,4.0602723725919484e-10,4.4428784138726582e-15,2.3724342108705433e-12,8.5677130713788026e-15,3.6890544398064183e-18,2.9071678006241676e-26,1.0766426555795126e-19,1.6886435204689295e-26,4.5865015292279147e-20,6.9459086059329647e-27,6.9459087917480073e-27,1.6232116607277123e-34,2.3493617997113385e-35,1.5717210291805948e-21,1.3948989363662766e-62,1.2911637123350209e-62,1.2911637125447857e-62,1.4343773424070362e-30,6.8324637194577223e-16,9.0522503958988854e-29,1.2904469436213054e-30,4.1433109861620176e-26,2.1485578213913644e-26,2.5955577766500489e-40,1.5201491076518638e-32,8.932966851734144e-52,3.4946598068009017e-41,1.0668264378571617e-40,3.6989339208437435e-45,1.7001924648073654e-53,1.0864760223823816e-61,3.5170430340703511e-62,3.7938358442241787e-50,6.5732798876073856e-71,1.3015392129072209e-74,1.4437026767081993e-71,2.1715812940683137e-67,1.0809764619685963e-64,8.1844546348979463e-28,4.229287239369026e-35,5.6072221076303303e-35,1.6611724832211349e-35,8.7577952416705857e-37,5.5282306052254027e-32,1.6144358479445624e-24,1.8011458337874489e-31,1.5463791750096513e-31,3.6138700131118856e-39,3.2679747956313341e-39,2.763968301308016e-40,2.3787430545589669e-43,1.4919917223177713e-47,1.8980695400968328e-34,9.4824559429868937e-44,4.466887068628727e-41,6.3290019664946666e-74,1.4637092311402588e-43,7.3376191928958536e-47,7.6830616917068006e-55,1.0347880544898286e-58,9.9109790289718829e-18,1.8706859611304039e-16,8.6498078398674386e-25,1.8786495767522802e-36,5.340932112133417e-26,5.3409321127613433e-26,6.279260453733304e-36,3.1381049066255072e-28,4.1069552298990346e-35,1.2295526327835188e-39
3.077726791559506e-17,0.40571605018619067,154.0,0.0,0.0,0.0,0.99999999923968008,1.0,19.0,1.5670157300304312e-11,1.1706718494490348e-10,1.1706658077299297e-10,1.0193534136848901e-17,8.2853355433218764e-18,5.0753045915203325e-10,6.7876855450949557e-15,2.9655290583300768e-12,1.3089474154392566e-14,5.6360255860314067e-18,4.868883358400648e-26,1.644863264813844e-19,2.6965029079167598e-26,7.0071397193519994e-20,1.2644765233797042e-26,1.2644765628020417e-26,3.4437866307461034e-34,4.9844162144171532e-35,2.4012352795650511e-21,5.1499941236887529e-62,4.7670016521067687e-62,4.7670016529483064e-62,2.6112328366323379e-30,8.5405898283410863e-16,1.3829815558850536e-28,2.3482604897182355e-30,7.5427178320846637e-26,3.911356266773961e-26,5.5067618844241775e-40,2.7673743003445548e-32,2.1688757980770895e-51,7.414198375167807e-41,2.0473712836764053e-40,8.9807072024106787e-45,4.6547073495276201e-53,3.3139369630243708e-61,1.0727580546932098e-61,8.3950390986683414e-50,2.2116689608201402e-70,4.3792313580104437e-74,4.8572996899177135e-71,6.6237143892013011e-67,3.2971624152487934e-64,1.2504000477354081e-27,7.6992576739802768e-35,1.0207652115531582e-34,3.0238970809421723e-35,1.8556488356910003e-36,1.0063228637596324e-31,2.4664937447042151e-24,3.2789160379086932e-31,2.815125047109772e-31,7.6671703183425504e-39,6.9332980080289346e-39,5.8640609384733429e-40,4.710183198647387e-43,3.2448141329320615e-47,3.455363958244136e-34,1.7263186008641175e-43,9.4761416700705326e-41,2.5390775660748553e-73,2.8837633170110181e-43,1.7791937717036288e-46,2.1006443307539229e-54,2.8298354051377858e-58,1.2388725899148594e-17,2.3383578450925948e-16,1.3214955656651413e-24,3.4200120364989722e-36,8.1597397831796244e-26,8.1597397843227399e-26,1.1431157723239969e-35,5.712801439890223e-28,8.7132061233888646e-35,2.9852452469140624e-39
