Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31)
5.788427697994486e-17,0.8159851675283777,154.0,0.0,0.0,0.0,0.99999999999932943,1.0,19.0,1.2839216158908109e-13,2.6477750975022893e-13,2.647774973936188e-13,2.0699431179104463e-20,1.8961739074231693e-20,1.2553695928461322e-14,2.9018227903563059e-19,9.8037177274348016e-19,2.4260375134546107e-19,1.5948348029082105e-20,5.435793119313633e-29,6.0572254587800506e-24,7.2677087422838802e-29,6.7022202602511873e-25,2.3851990090005396e-32,2.385199137221414e-32,1.1496212899943296e-39,1.3258739555436104e-40,4.1641235078094068e-25,2.894326964323281e-73,2.8112308626005688e-73,2.8112308626031988e-73,4.0054069832866216e-34,3.8467826554114561e-20,4.0520039901458617e-34,7.7817704538999381e-35,1.7810740932077865e-32,2.1303715898066434e-32,5.4349198339221035e-47,6.1141625065379865e-38,3.6044876803824601e-60,1.1928926068609822e-47,1.2053039409035347e-47,4.288530865692491e-52,2.7640436355291891e-60,3.9770436840675345e-68,3.2639170400919589e-70,4.5958506057564165e-57,1.6664275515469392e-78,6.7615109341781943e-82,1.5670077713296035e-79,2.6263080880256788e-75,4.5261106592403833e-71,1.320916838817893e-34,8.8532003158013009e-42,1.2711242616915999e-43,3.3997076836551118e-43,6.251806095505917e-46,1.8142916016816914e-40,3.7708632791197276e-31,2.7860280155443635e-38,1.1950305001439253e-38,5.7601419831972489e-46,3.7380517889098022e-46,3.4967036646456383e-47,4.5128618536158071e-50,2.887416268939593e-54,5.9231767430330742e-41,3.8001891021317774e-50,1.3738864157807472e-47,3.6266449031022343e-86,2.1476475532934422e-50,8.8716202765958936e-56,4.4370229976404385e-64,2.2027175192759303e-68,2.9197491886684351e-22,1.1608422859406522e-20
1.1581884438298262e-16,0.815985167528378,154.0,0.0,0.0,0.0,0.9999999999986583,1.0,19.0,2.5689587153415401e-13,5.2978499683460542e-13,5.2978499461597353e-13,8.2851658218622603e-20,6.9957696158864104e-20,2.5117205301835846e-14,1.1614420190793311e-18,1.9615444783019103e-18,9.7101102016059084e-19,6.3834285867151162e-20,4.0774240849388025e-28,2.4244684634045313e-23,4.8785022215549576e-28,2.6826344764374221e-24,1.9096092238454652e-31,1.9096094291485012e-31,1.8407208301723838e-38,2.1230943711810615e-39,1.6667344464843695e-24,3.7122609962060744e-71,3.605682015852924e-71,3.6056820158596721e-71,3.2067609769344941e-33,7.6970741426160982e-20,1.621888007870476e-33,6.2076589552312062e-34,1.4258925851010812e-31,1.7055332311535368e-31,8.7029525908503663e-46,4.8950470055595531e-37,1.1544065637776917e-58,1.9101136852771697e-46,1.9201534807145862e-46,1.3734359867110566e-50,1.7704382085046637e-58,5.0948245353127722e-66,4.1812678141960055e-68,1.464108790644921e-55,4.2695962427600208e-76,1.7323840168597184e-79,4.0052132023879291e-77,3.364460087425152e-73,5.7982113965252691e-69,5.2871088675118374e-34,7.0879418067613933e-41,1.0176480077189028e-42,2.7190863085415482e-42,1.0001083532324341e-44,1.4524474166812857e-39,1.5093277090889468e-30,2.2305134512108167e-37,9.5675076266246643e-38,9.2233838006460835e-45,5.9855804766538459e-45,5.5992740537839818e-46,6.6269756857842694e-49,8.9486110221112157e-53,4.7421407684211372e-40,3.0514542849758217e-49,2.1966161891125236e-46,9.3031366954454669e-84,3.1934808649785448e-49,2.8384669685691406e-54,2.8371916030702174e-62,1.4095300371945932e-66,5.8420350921986329e-22,2.3226931229191176e-20
2.316879791890582e-16,0.8159851675283779,154.0,0.0,0.0,0.0,0.99999999999731615,1.0,19.0,5.139032914142805e-13,1.0597998055677118e-12,1.0597998646943768e-12,3.3151446620814687e-19,2.4157254766832393e-19,5.0240943128939936e-14,4.6469341766687076e-18,3.9237373655884513e-18,3.8850189862113597e-18,2.5541494492737871e-19,2.8958018277395197e-27,9.7010298378255148e-23,2.9421977820136033e-27,1.0734029984881248e-23,1.5282672898279067e-30,1.5282676183907067e-30,2.9458045616922506e-37,3.3982329928444758e-38,6.669107651473229e-24,8.3284515241471023e-69,8.0893417556581579e-69,8.0893417556883834e-69,2.5663832736384387e-32,1.5398157462850709e-19,6.4899081506027396e-33,4.9323914552736873e-33,1.1410679497745979e-30,1.3648498682801634e-30,1.393039087763413e-44,3.917524293224704e-36,3.6956544198080126e-57,3.0572059135057539e-45,3.0655708118199633e-45,4.3965323355070909e-49,1.1334850386725792e-56,6.5237276718281288e-64,5.3539533689562377e-66,4.674632360219377e-54,1.0934129092208359e-73,4.4365118324288649e-77,1.0207955698064962e-74,4.3080789238576844e-71,7.424387848869928e-67,2.1155315505626713e-33,5.6725052216210412e-40,8.1438881383435859e-42,2.1717114534650858e-41,1.5986896846117972e-43,1.1622569038831549e-38,6.0392744057743633e-30,1.78508391402136e-36,7.6569097282691093e-37,1.4762306194836149e-43,9.5802741738011284e-44,8.962460695249367e-45,9.0935076616169604e-48,2.690696652559318e-51,3.7951504516760816e-39,2.4457006336843248e-48,3.5052065850621734e-45,4.167344778516681e-81,4.4711989849426092e-48,9.0748904388688886e-53,1.8115275610443396e-60,9.0129510123646147e-65,1.1686606924339544e-21,4.6463947967682843e-20
4.634262488012093e-16,0.815985167528378,154.0,0.0,0.0,0.0,0.99999999999463185,1.0,19.0,1.0279181311344559e-12,2.1198288697801697e-12,2.1198291073864007e-12,1.3262730492079483e-18,7.5483318643949495e-19,1.0047529853132679e-13,1.8587988752948139e-17,7.8475131396725309e-18,1.5540286665406806e-17,1.0217833770445786e-18,1.8880455144410469e-26,3.8810422071987975e-22,1.5696132264875768e-26,4.2943091804510043e-23,1.2228452955312445e-29,1.2228458211603244e-29,4.7124948768925136e-36,5.4379570101609437e-37,2.6680765177793407e-23,1.070020434425874e-66,1.0393001576373205e-66,1.0393001576451004e-66,2.0534963733641522e-31,3.0802325485739256e-19,2.5965806992997117e-32,3.8908241760703044e-32,9.1290056762156027e-30,1.0919351640895289e-29,2.2293157428019098e-43,3.1346131433674609e-35,1.1828578838834517e-55,4.891821014306216e-44,4.8995698344309174e-44,1.4069869191147027e-47,7.25483446003331e-55,8.3509999663316503e-62,6.8535763759864123e-64,1.4941986080205484e-52,2.7993509649930372e-71,1.135834278314321e-74,2.5886488271943834e-72,5.5147987230687326e-69,9.5039323913583278e-65,8.4634988058532688e-33,4.5388624480082771e-39,6.5157261143759087e-41,1.7307243916052743e-40,2.55245882927884e-42,9.2975426065474137e-38,2.4161012068153689e-29,1.4283308230001443e-35,6.1266848172555427e-36,2.3620930596280871e-42,1.5329789827189096e-42,1.4342778592521023e-43,1.1307714433342755e-46,7.6778069440354668e-50,3.0366917151143078e-38,1.9583764072264099e-47,5.5751855680362693e-44,1.072598719484854e-78,5.7161053564927415e-47,2.8978949041667271e-51,1.1535975278906932e-58,5.7563397546488061e-63,2.3375750688964644e-21,9.2937981440371574e-20
9.269027880255115e-16,0.8159851675283779,154.0,0.0,0.0,0.0,0.99999999998926314,1.0,19.0,2.0559478104144966e-12,4.2398851666846308e-12,4.2398856029148794e-12,5.3055185104259033e-18,2.0802074770479692e-18,2.0089155572857095e-13,7.433582296214248e-17,1.5692625444307078e-17,6.2147659636284166e-17,4.0871248577154432e-18,1.0985232772561904e-25,1.552542255794047e-21,7.4976193201262907e-26,1.7178620563317006e-22,9.7836795179846832e-29,9.7836879232032546e-29,7.5351596585734047e-35,8.7005855724614049e-36,1.0673169114422732e-22,1.3699207652293705e-64,1.3305903534233559e-64,1.3305903534432759e-64,1.6429528213327976e-30,6.1618667054732435e-19,1.0388726978453241e-31,3.0271718385498561e-31,7.3018640551456399e-29,8.7338779289296735e-29,3.5672669992652866e-42,2.5079264252864731e-34,3.7855419164918629e-54,7.8254585159410987e-43,7.8350346962186623e-43,4.5015566860070256e-46,4.6422852273420342e-53,1.0687437351095492e-59,8.7710661246339822e-62,4.7787400881567747e-51,7.1651105284143533e-69,2.9072398318910338e-72,6.5024549657683338e-70,7.0578346589822844e-67,1.2162938058082604e-62,3.3856714475098383e-32,3.63142940452163e-38,5.2120817414253178e-40,1.3736795920253488e-39,4.0661267303864905e-41,7.4350977029016989e-37,9.6651779245949834e-29,1.1427612267867865e-34,4.9018036142538476e-35,3.7785931637581846e-41,2.4524505308876057e-41,2.2950540815566525e-42,1.2488404287004222e-45,2.018324941890365e-48,2.4295759396956322e-37,1.5674243230664554e-46,8.813435083842721e-43,2.7464985657784196e-76,6.5108042348988433e-46,9.2334878555735601e-50,7.3089248513831933e-57,3.6683835497310326e-61,4.6754038619757578e-21,1.8588604836869942e-19
1.8538558664741156e-15,0.8159851675283777,154.0,0.0,0.0,0.0,0.99999999997852584,1.0,19.0,4.1120071683333374e-12,8.479991295027193e-12,8.4799906345780193e-12,2.1222894112664712e-17,5.0675415908099827e-18,4.0151447466222433e-13,2.9717806523381974e-16,3.1373099143050293e-17,2.4845250262377915e-16,1.6346437349285592e-17,5.6580882766287087e-25,6.210414848251607e-21,3.3097720785021308e-25,6.8717164988078038e-22,7.8272964274524417e-28,7.8273098582772395e-28,1.2038989482984131e-33,1.3918347444183989e-34,4.2694374523471401e-22,1.7536583764418478e-62,1.7033108633783319e-62,1.703310863429333e-62,1.3144242421273353e-29,1.2328337223657786e-18,4.1569070322158553e-31,2.2950118695886262e-30,5.8385167394134821e-28,6.9835444787269512e-28,5.7079141255156113e-41,2.0064331063922185e-33,1.2114363028771771e-52,1.251417194727867e-41,1.2532630450621268e-41,1.4397586575793587e-44,2.9695524084011828e-51,1.3672998968171951e-57,1.1221286242282109e-59,1.5287651348810665e-49,1.833342928876667e-66,7.4387911483910448e-70,1.6040608830886978e-67,9.0297371052319995e-65,1.5560688458803523e-60,1.3543210034332711e-31,2.9052733719468803e-37,4.1682741857911161e-39,1.0817472744068603e-38,6.4495866098936867e-40,5.9425411464452482e-36,3.866218286739432e-28,9.1423342460734684e-34,3.9216142084235817e-34,6.0424117677798579e-40,3.9223129324222245e-40,3.6721981872447892e-41,1.2308699431182955e-44,4.755372964776744e-47,1.9437405811492679e-36,1.2542229399504617e-45,1.3769354466626304e-41,7.0316805954565322e-74,6.5932072147567548e-45,2.9295879455966391e-48,4.5849901480434055e-55,2.32795591287299e-59,9.3510616088871806e-21,3.7178218215818418e-19
2.7808089449227197e-15,0.815985167528378,154.0,0.0,0.0,0.0,0.99999999996778854,1.0,19.0,6.1680665256109367e-12,1.272009120150879e-11,1.2720087706875808e-11,4.5099125919680395e-17,8.1496438974364315e-18,6.0192801687580271e-13,6.3125067638758546e-16,4.7043827991107856e-17,5.2775029074968015e-16,3.4732591309174263e-17,1.3078378917710139e-24,1.3197279857923746e-20,7.2467746930930615e-25,1.4602555665586698e-21,2.2381417802297944e-27,2.2381467205034774e-27,4.4280383964915458e-33,5.1223507617133175e-34,9.0726576774841189e-22,9.0482572627816742e-62,8.7884818979698113e-62,8.7884818982829312e-62,3.7584775266131704e-29,1.8498009941403761e-18,8.8353677859076736e-31,6.3661943100043662e-30,1.6689374272010186e-27,1.9962430981333528e-27,2.1009149063247975e-40,5.7372093527408527e-33,5.5310414095972798e-52,4.6048257497074856e-41,4.6125590728262468e-41,6.5719788297022447e-44,1.6312582941587345e-50,8.8195513597060404e-57,7.2381131948392283e-59,6.9794143906604659e-49,1.3612814040510614e-65,5.5234033310297488e-69,1.1796917980995065e-66,5.8245452229423131e-64,1.0037176352491279e-59,2.8779627355676322e-31,8.307354332874253e-37,1.1916195423969406e-38,3.0653237590401115e-38,2.3640676499385024e-39,1.6982612801771118e-35,8.2157974918027377e-28,2.6141370039303558e-33,1.1213478268809628e-33,2.2233893748776436e-39,1.4433682781956272e-39,1.3516149444834935e-40,3.7342806391316946e-44,1.9425036744606306e-46,5.5579310024276248e-36,3.5864949394585064e-45,5.0106828814477807e-41,4.3170956143871048e-73,2.0177125316973179e-44,1.3329414081693196e-47,2.5016936386146495e-54,1.2753079515400913e-58,1.4026719516687177e-20,5.5767831588152634e-19
3.707762023371324e-15,0.8159851675283779,154.0,0.0,0.0,0.0,0.99999999995705124,1.0,19.0,8.2241258822472957e-12,1.6960184956004689e-11,1.6960176819836706e-11,7.6934185464781941e-17,1.1258426577274869e-17,8.021324008817808e-13,1.0764375727275935e-15,6.2704818044554056e-17,8.9994397349759908e-16,5.9243799295811944e-17,2.3397661252504821e-24,2.2513133218506774e-20,1.2560740506126375e-24,2.49103721151199e-21,4.7209151827799665e-27,4.7209277050960793e-27,1.1223301670291907e-32,1.2990139094748058e-33,1.5476975272012377e-21,4.9362278127373755e-61,4.7945087676928007e-61,4.7945087678671103e-61,7.9277725506225028e-29,2.4670884853908626e-18,1.5075076310344411e-30,1.307001358263908e-29,3.5192752953275225e-27,4.2094621993532345e-27,5.3284114872367559e-40,1.2101507818036444e-32,1.6486569782171502e-51,1.1675996759482125e-40,1.1698031923281322e-40,1.9585236353388745e-43,5.6076311769350671e-50,3.4437489584929797e-56,2.8262487139099669e-58,2.0802948787449473e-48,5.9607832446615967e-65,2.4185916753800217e-68,5.120018833448337e-66,2.2743355434040568e-63,3.9191923409699444e-59,4.9094906777024501e-31,1.7522709810484009e-36,2.5129887169710089e-38,6.4131758721623227e-38,5.9735358065361168e-39,3.5803238317850048e-35,1.40152489917589e-27,5.5139498649829592e-33,2.3652587077928959e-33,5.6375567433121642e-39,3.6599858725771711e-39,3.4279808138210069e-40,8.1563786027297573e-44,5.2793715929803594e-46,1.172332758624026e-35,7.5651821872760574e-45,1.2579000538067004e-40,2.4032681873839317e-72,4.43147857738701e-44,3.9607736413198148e-47,8.5469969590804162e-54,4.3730858412407779e-58,1.8702377585511493e-20,7.4357444953975383e-19
5.561668180268533e-15,0.8159851675283779,154.0,0.0,0.0,0.0,0.99999999993557653,1.0,19.0,1.2336244594015062e-11,2.5440358080431913e-11,2.5440336365770428e-11,1.5928309768544858e-16,1.7490382506524167e-17,1.2020509643273424e-12,2.2272301680639145e-15,9.4003960568190417e-17,1.8620516582905385e-15,1.226357994854372e-16,5.0870862292010979e-24,4.6610820434847675e-20,2.6419185399853319e-24,5.1573989838975643e-21,1.289434576007616e-26,1.289438950809858e-26,3.9206062764878728e-32,4.5419577877110287e-33,3.2043280807520203e-21,6.8556871836060693e-60,6.6588604839601229e-60,6.6588604842354854e-60,2.1653375869068455e-28,3.7024150019089564e-18,3.1221203564831603e-30,3.4164732529104492e-29,9.6076578438680475e-27,1.1491875192536172e-26,1.8633874997328198e-39,3.3053154311337475e-32,7.2165529151245502e-51,4.0814638118726856e-40,4.0907029272622367e-40,8.5698292690746937e-43,3.0149664190986765e-49,2.2393326795503265e-55,1.837797003975298e-57,9.1055062539885317e-48,4.6236620437605194e-64,1.8760611560934025e-67,3.9089877057696176e-65,1.4790118585678596e-62,2.548494892410737e-58,1.0164519250256277e-30,4.7860173948433064e-36,6.8615302243989318e-38,1.7281887569649957e-37,2.0760319577951201e-38,9.7707489002804971e-35,2.9016893622588158e-27,1.5060141245398996e-32,6.4602789531264677e-33,1.970623539602998e-38,1.2794916247014853e-38,1.1987724017629885e-39,2.3122753206254718e-43,2.0062013112407879e-45,3.2020096203291532e-35,2.0663448798515946e-44,4.324512050891368e-40,3.7965447073131678e-71,1.264148343938754e-43,1.7245371820567957e-46,4.546280775199889e-53,2.341046948212804e-57,2.8053694101495413e-20,1.1153667167065782e-18
7.415574337165741e-15,0.8159851675283777,154.0,0.0,0.0,0.0,0.99999999991410182,1.0,19.0,1.6448363303424761e-11,3.3920508687600198e-11,3.3920466642620108e-11,2.7089922162213055e-16,2.37295056806372e-17,1.6012021903457527e-12,3.7856670566368962e-15,1.2526734032447404e-16,3.1649659391434089e-15,2.0853696725571336e-16,8.9063877915397691e-24,7.9272994810673653e-20,4.5338073979888746e-24,8.7714010311614661e-21,2.6979343953831521e-26,2.6979453179194835e-26,9.7877823634617933e-32,1.1347535016624982e-32,5.4497373264295902e-21,3.1514759780860666e-59,3.0609971404072038e-59,3.0609971405499931e-59,4.5306329669295817e-28,4.9389190756656536e-18,5.3115437560825232e-30,6.8791520145933124e-29,2.0093907227131742e-26,2.4034647929126392e-26,4.6561225070569135e-39,6.9158451910468413e-32,2.102566997280096e-50,1.0194967926031619e-39,1.0221330082387596e-39,2.4961548373445773e-42,1.004601299872984e-48,8.4055250074049311e-55,6.8983271304938435e-57,2.6528495867494609e-47,1.930876788449766e-63,7.8345877483536127e-67,1.6153301983264534e-64,5.5517785689138006e-62,9.5659924447881324e-58,1.7287212765402851e-30,1.0013969208294211e-35,1.4352465618350262e-37,3.5731466646533031e-37,5.1610837855646655e-38,2.0428381691256952e-34,4.9350182566093905e-27,3.1510479849113131e-32,1.3517080816196378e-32,4.9222753480071235e-38,3.1962230015454587e-38,2.9953818763348813e-39,4.948121270335379e-43,5.2776248802634593e-45,6.6996715186076647e-35,4.3235505092440734e-44,1.065547808318971e-39,1.9686934564472149e-70,2.715807847544011e-43,5.0040410335444143e-46,1.5030494781292583e-52,7.7760016106795298e-57,3.7405011210750816e-20,1.4871589836424933e-18
9.26948049406295e-15,0.8159851675283779,154.0,0.0,0.0,0.0,0.99999999989262733,1.0,19.0,2.0560482010307952e-11,4.2400635188435584e-11,4.2400565559927132e-11,4.1387288214873669e-16,2.9968941962024685e-17,1.9995327245886263e-12,5.7800924777100464e-15,1.5649244322550259e-16,4.8323837102899679e-15,3.1854316468310961e-16,1.387486377255448e-23,1.2111137837687969e-19,6.967617982103713e-24,1.3400726970433876e-20,4.9114911533855184e-26,4.9115143075793405e-26,2.0747032499173615e-31,2.4071603345215995e-32,8.3259793459441596e-21,1.1635335993419713e-58,1.130128563931452e-58,1.1301285639887364e-58,8.2478753022498978e-28,6.1766848146891801e-18,8.1173849599086617e-30,1.2053721457060301e-28,3.6564365074378363e-26,4.3735229305211113e-26,9.8785132886722799e-39,1.2590052155611684e-31,5.1049360412969861e-50,2.1622186831241812e-39,2.1685325416240228e-39,6.0588415358053614e-42,2.7497448950670395e-48,2.563350011540363e-54,2.1037148463703014e-56,6.4408666559984949e-47,6.4956483842756774e-63,2.6356334779547853e-66,5.3764447769730713e-64,1.693139875726876e-61,2.9172465838216193e-57,2.6410964769458067e-30,1.823006171148968e-35,2.6120399361816394e-37,6.4269512331246583e-37,1.0893875025386436e-37,3.716075535244825e-34,7.5395904751257437e-27,5.7362859662703772e-32,2.4607327655448353e-32,1.0439311498562328e-37,6.7792387403778607e-38,6.354970262583484e-39,9.1535386905081064e-43,1.1653805278153353e-44,1.2196474336901633e-34,7.8709312149705364e-44,2.2290610785241478e-39,7.8980500806348221e-70,5.0384352047984075e-43,1.209978995891052e-45,4.0816617096884326e-52,2.1216679185858751e-56,4.675632895656152e-20,1.8589512503378788e-18
1.2977292807857367e-14,0.815985167528378,154.0,0.0,0.0,0.0,0.99999999984967824,1.0,19.0,2.8784719416336132e-11,5.9360814439986681e-11,5.936066734737833e-11,7.958612218823197e-16,4.244648622487697e-17,2.7936899970873347e-12,1.1099072816155516e-14,2.1882568734233945e-16,9.2792596110005581e-15,6.1230397498799549e-16,2.7331666554772935e-23,2.3289298609857105e-19,1.3493229362863323e-23,2.5769093563536087e-20,1.2967770870890555e-25,1.2967855472104142e-25,7.5786264387577076e-31,8.8149455772275402e-32,1.6010576539214497e-20,1.4263993032896735e-57,1.3854474001181593e-57,1.3854474002358953e-57,2.1776952976034601e-27,8.6560805173195883e-18,1.5620761537924301e-29,2.8935488543134865e-28,9.6426463935513173e-26,1.1533725495685502e-25,3.619208700689697e-38,3.3241473887538915e-31,2.6409509148882617e-49,7.9126414600027834e-39,7.9446248412886317e-39,3.1309803948846322e-41,2.0517283501897117e-47,2.8338144690155185e-53,2.3256828368162155e-55,3.3319352952227754e-46,1.0943659108211315e-61,4.4404766817905737e-65,8.473409129254829e-63,1.8721190311149909e-60,3.2250530863611777e-56,5.0787263972378923e-30,4.8132658344163108e-35,6.8909743197976582e-37,1.6435815764457322e-36,3.9271736373519028e-37,9.7911380890366419e-34,1.4498318071496381e-26,1.5144879345972322e-31,6.4970352006169994e-32,3.8200447939336983e-37,2.4814244922095882e-37,2.3281823459370052e-38,2.4736796047919146e-42,4.5970324662706733e-44,3.2202029782987572e-34,2.0781736901517353e-43,7.8144890881089148e-39,1.6232743976383501e-68,1.3674639717378336e-42,6.1627853320530773e-45,2.9374533862218127e-51,1.5604224538108112e-55,6.5458966403982434e-20,2.6025357830385206e-18
2.0392917435446203e-14,0.8159851675283779,154.0,0.0,0.0,0.0,0.99999999976377996,1.0,19.0,4.5233194197628942e-11,9.3280880203212017e-11,9.3280489090727875e-11,1.9416450280467496e-15,6.7400005561790271e-17,4.372106303271868e-12,2.6995424940913285e-14,3.4302874227892297e-16,2.2569232627514043e-14,1.4925549856396118e-15,6.8238015976118711e-23,5.6818695129054203e-19,3.3125506680281495e-23,6.2868415778075103e-20,5.0143928747336408e-25,5.0144461794801814e-25,4.772093594232786e-30,5.5838083029088569e-31,3.9060896119884772e-20,3.9877667298315744e-56,3.8732780267315072e-56,3.8732780273622656e-56,8.420862763335544e-27,1.3630234160999524e-17,3.8169236248131643e-29,9.2697963805215811e-28,3.7185565977959172e-25,4.4478257268134845e-25,2.2952156489112507e-37,1.285390489463476e-30,2.8549776533133654e-48,5.0041107354614987e-38,5.0381253798377249e-38,3.3754023454918618e-40,3.9151208331743136e-46,9.8950791130435142e-52,8.1207966922802979e-54,3.6018160312964796e-45,7.1848867405674127e-60,2.9153648321325482e-63,4.7813260884636563e-61,6.5387492815588456e-59,1.1261216334844665e-54,1.2390467715452327e-29,1.8611967873593251e-34,2.6596847551431153e-36,5.9287419749542236e-36,2.40117365639058e-36,3.7681091705515097e-33,3.5371137971462495e-26,5.855716402980436e-31,2.5122654036682435e-31,2.4155367911286232e-36,1.5701583794326939e-36,1.4763305412491958e-37,9.7907184499257439e-42,3.1535296771187194e-43,1.2451744179095496e-33,8.0359180040378707e-43,4.4900194537233823e-38,8.696512024674654e-67,5.4360994711532501e-42,6.4230425898036955e-44,5.1352235383900907e-50,2.8771873835365366e-54,1.0286424910924541e-19,4.0897048459618025e-18
2.7808542063035036e-14,0.8159851675283777,154.0,0.0,0.0,0.0,0.99999999967788211,1.0,18.999999999999993,6.1681668937868449e-11,1.2720055593343282e-10,1.2719980129760637e-10,3.5969327093700521e-15,9.2353079892018303e-17,5.9373888658047196e-12,4.9869014794192596e-14,4.666154566861615e-16,4.1692449674892281e-14,2.7628233575624545e-15,1.2781690471113144e-22,1.0525819222879999e-18,6.1526037646921279e-23,1.1646510109164373e-19,1.2444378421049738e-24,1.2444551312071725e-24,1.5471443691247056e-29,1.8176577599879584e-30,7.2361441081309074e-20,2.663586729258097e-55,2.5871152127724038e-55,2.5871152132676404e-55,2.0898577895965456e-26,1.8624888232368098e-17,7.0810820711425723e-29,2.000291368886212e-27,9.2084969473698785e-25,1.1014432157651062e-24,7.4773030724432078e-37,3.1900049210850828e-30,1.1917946492670153e-47,1.6271552676462404e-37,1.6412882041717231e-37,1.4068235850437057e-39,2.0385123237475863e-45,6.2766856219633705e-51,5.1512172151920627e-53,1.5035389267257388e-44,5.4253811181935755e-59,2.2014342512594336e-62,3.4350039271631853e-60,4.1482006814287058e-58,7.1432630308748265e-54,2.2953586012979099e-29,4.6189862655448989e-34,6.5908528357641088e-36,1.3935915089957955e-35,7.6386099265310494e-36,9.3159733093102374e-33,6.552552658270491e-26,1.4531277026903284e-30,6.2347376043544237e-31,7.8537086787531229e-36,5.1074784803025171e-36,4.8092279198625765e-37,2.4545678886547913e-41,1.0584669644265372e-42,3.0901577691264706e-33,1.994292561800797e-42,1.3709126055356844e-37,6.8279994347176836e-66,1.3654656117180878e-41,2.6280316716656976e-43,2.5656899629296441e-49,1.4746522806040392e-53,1.4026954228500153e-19,5.5768739059391033e-18
4.263979131821271e-14,0.8159851675283776,154.0,0.0,0.0,0.0,0.99999999950608742,1.0,18.999999999999982,9.4578618295224691e-11,1.9503874231171416e-10,1.9503689763752647e-10,8.4354841525993113e-15,1.4225849132919542e-16,9.0291226715362896e-12,1.1624514489291239e-13,7.1195607664082985e-16,9.7185494308608676e-14,6.4683947492864289e-15,3.029726185491005e-22,2.4685295231570217e-18,1.4451906000312883e-22,2.7313368764709438e-19,4.5197193426258205e-24,4.519817143942357e-24,8.7416835824561572e-29,1.0384476430737472e-29,1.6970333934352155e-19,6.5429093569421001e-54,6.3550626351134785e-54,6.3550626372012434e-54,7.59044545642116e-26,2.8675677867205063e-17,1.6658042241829066e-28,5.5711330397320333e-27,3.3270580095120123e-24,3.9795478440827406e-24,4.2811028227317657e-36,1.158598583344338e-29,1.0969257588306558e-46,9.2679201373126652e-37,9.3969882603641525e-37,1.2883310862260261e-38,3.0611706152808207e-44,1.5752854120176098e-49,1.2928235844636681e-51,1.3838302272710498e-43,2.316536789827206e-57,9.4000272108435873e-61,1.1852849328848838e-58,1.0417087358124569e-56,1.7927781254033768e-52,5.3830578799069757e-29,1.6775818879806255e-33,2.3852134987751402e-35,4.492921559901744e-35,4.1258265328234699e-35,3.3527530847872714e-32,1.5366893810700539e-25,5.2767526489692942e-30,2.2643894960928981e-30,4.4721462407111983e-35,2.9120725229542974e-35,2.7529889082820067e-36,9.0102964475933475e-41,6.2825893778522797e-42,1.1223033447400189e-32,7.2430504164132206e-42,6.7136018233587304e-37,2.8784777456656588e-64,5.0225817852338084e-41,2.2843496220847152e-42,3.3497405086254508e-48,2.1018421026939251e-52,2.1508016039576118e-19,8.5512120197641133e-18
