Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359)
2.4430380953644938e-08,0.40231921276995,154.0,0.0,0.0,0.0,0.89673755773528052,1.0,18.996718904860707,0.0039917761962980783,0.02616075817986694,0.020319638987780473,0.0032154395202805379,9.9237023803239932e-09,8.1737746998799957e-07,0.016286785974797009,3.0981324825211859e-09,0.026903065306806955,6.39434488631241e-05,3.4441405810807725e-11,0.0032688316110029559,4.7632114042948587e-13,2.3542366708214094e-05,0.0028937525048036571,0.0029072503732944658,1.0602423336168036e-06,6.4196922883030016e-07,0.00012057986479816489,1.031108981666197e-06,2.385964055830849e-06,2.4807554266841463e-06
2.4835882471016186e-08,0.4023193229064494,154.0,0.0,0.0,0.0,0.89512517384905554,1.0,18.996677038419453,0.0040521440380669694,0.026537883171516286,0.020577680555303002,0.0032563316560111064,1.0066734308921523e-08,8.160236876266417e-07,0.016540582832305483,3.092561865589589e-09,0.027327176114651925,6.4865111358186801e-05,3.487941207208584e-11,0.0033697082068350568,4.8318669645850608e-13,2.3843035337194703e-05,0.0029830077942172781,0.0029974891636624298,1.0929420602818553e-06,6.6176904781620604e-07,0.00012629304755058777,1.1025760128528589e-06,2.5782707510451992e-06,2.6824824046292297e-06
2.5241383988387434e-08,0.40231943644986,154.0,0.0,0.0,0.0,0.89351617073157874,1.0,18.996635541577081,0.0041123289443765042,0.026913149091511709,0.020833415433779697,0.0032968581041581805,1.0209060432550484e-08,8.1467274985552905e-07,0.016793861882075895,3.0870029288451064e-09,0.027750584309718284,6.5782225856104775e-05,3.5313501358929769e-11,0.0034718417437209393,4.9001837400167008e-13,2.4141018309136147e-05,0.0030733470737002873,0.0030888679853182414,1.1260388034997511e-06,6.8180926766145896e-07,0.00013217052498024198,1.1775172623412911e-06,2.7823157567242174e-06,2.8966987543317227e-06
2.5646885505758682e-08,0.40231955336948666,154.0,0.0,0.0,0.0,0.89191054923808089,1.0,18.99659441229074,0.0041723313611701906,0.027286557684163049,0.021086856511575675,0.0033370209105376544,1.0350681422580046e-08,8.1332465786462994e-07,0.017046624207902449,3.0814556750936167e-09,0.028173291370681138,6.6694796681819631e-05,3.5743695584531701e-11,0.0035752203603088483,4.9681620527895835e-13,2.4436330623250817e-05,0.0031647579327878242,0.0031813766380074703,1.1595280143058122e-06,7.0208713391272314e-07,0.00013821379723232037,1.256026181296572e-06,2.9985840778585083e-06,3.1239347765594502e-06
2.605238702312993e-08,0.4023196736347284,154.0,0.0,0.0,0.0,0.89030831010005951,1.0,18.996553648523239,0.0042321517339576273,0.027658110775150971,0.021338016640393507,0.003376822115112641,1.0491597980941224e-08,8.1197941279842393e-07,0.017298870893571464,3.075920107050011e-09,0.0285952987767987,6.7602828358882025e-05,3.617001659952934e-11,0.0036798322563239144,5.0358022398272556e-13,2.4728987236148121e-05,0.0032572279751871516,0.0032750049785214043,1.1934051489935994e-06,7.2259989529986821e-07,0.0001444243309111497,1.3381962194530471e-06,3.2275705148487276e-06,3.3647324106784723e-06
2.645788854050118e-08,0.40231979721508004,154.0,0.0,0.0,0.0,0.88870945392647416,1.0,18.99651324824308,0.0042917905078060795,0.028027810270558937,0.02158690863500929,0.0034162637519520294,1.0631810840117321e-08,8.1063701564450762e-07,0.017550603022826062,3.0703962268185054e-09,0.029016608007854734,6.8506325606836074e-05,3.659248619138642e-11,0.0037856656926597964,5.1031046526954664e-13,2.5019003061526539e-05,0.0033507448190204883,0.003369742920534202,1.2276656692051728e-06,7.4334480379145492e-07,0.00015080355933130507,1.4241207742072491e-06,3.4697795694527676e-06,3.6196451766994739e-06
2.7268891575243678e-08,0.4023200541995659,154.0,0.0,0.0,0.0,0.88552189230294354,1.0,18.996433530047469,0.0044105250366937949,0.028761656495185986,0.022077939294568548,0.0034940764289870816,1.0910128541117915e-08,8.0796076843117939e-07,0.018052527946639644,3.0593835357016088e-09,0.02985713786620486,7.0299736659637274e-05,3.7425957936959945e-11,0.0040009505361939699,5.2366976342234828e-13,2.5591171788171043e-05,0.0035408694571982357,0.0035625075471793161,1.297318740100985e-06,7.8552008651402359e-07,0.00016407366872562057,1.607606462339725e-06,3.9959314298558977e-06,4.1740876850376799e-06
2.7998794306511927e-08,0.4023202965191997,154.0,0.0,0.0,0.0,0.88266466022264201,1.0,18.996363006536082,0.0045167694998874061,0.029415799534337782,0.022512237661930567,0.0035628984003399319,1.1158215779340578e-08,8.0556189351236113e-07,0.018502511465130708,3.0495120984046908e-09,0.030611241833956623,7.1898350137149629e-05,3.8163127904429921e-11,0.0041987680517791394,5.3557799496916605e-13,2.6097240873915795e-05,0.0037154377823272913,0.0037396905210829302,1.361272266607885e-06,8.2424428424348492e-07,0.00017660740958209628,1.7865181589169923e-06,4.5199456124116466e-06,4.727147331066403e-06
2.8728697037780176e-08,0.40232054910973297,154.0,0.0,0.0,0.0,0.87981839294342534,1.0,18.996293629394234,0.0046224324831175174,0.030063970140009517,0.022939384855236895,0.0036305867324493181,1.1404035775966002e-08,8.0317225633097171e-07,0.01895084466957276,3.0396785433980887e-09,0.031363106746156603,7.3482354175246598e-05,3.8888155168339645e-11,0.0044003635953590867,5.473773993380837e-13,2.659498375328747e-05,0.0038932058698296504,0.0039203143237057049,1.4263976369267077e-06,8.6367805576706414e-07,0.00018970851763272663,1.9790393775705619e-06,5.0950794152047703e-06,5.3350702989059801e-06
2.9458599769048424e-08,0.40232081179672796,154.0,0.0,0.0,0.0,0.87698308974340122,1.0,18.996225386985419,0.004727516564947098,0.030706182208664289,0.023359454242002059,0.003697153069691535,1.1647593855399059e-08,8.0079185871841176e-07,0.019397533874260287,3.0298828675832128e-09,0.032112741244519696,7.5051783077488484e-05,3.9601164454286136e-11,0.0046056709257559546,5.590682320720536e-13,2.7084485812808995e-05,0.0040741020688725826,0.0041043221665104292,1.4926685909223353e-06,9.0380550025037878e-07,0.00020338418186164659,2.1857064635042857e-06,5.7246115640813993e-06,6.0014937457510867e-06
3.018850250031667e-08,0.40232108440676245,154.0,0.0,0.0,0.0,0.87415874870938681,1.0,18.996158267736025,0.0048320243186568534,0.031342450404139161,0.023772518782682162,0.0037626089915207121,1.1888895631541098e-08,7.984207016257804e-07,0.019842585390334469,3.0201250649084698e-09,0.032860153971875916,7.660667301900651e-05,4.0302279793083746e-11,0.0048146244488312864,5.70650762631568e-13,2.7565831965879138e-05,0.0042580549059016244,0.0042916578447129549,1.5600589340508743e-06,9.446107565713274e-07,0.00021764126227977168,2.4070513940300488e-06,6.4119133328596843e-06,6.7301698334656222e-06
3.091840523158492e-08,0.40232136676744407,154.0,0.0,0.0,0.0,0.87134536675924501,1.0,18.996092260136152,0.00493595831210214,0.031972790139680456,0.024178651026478915,0.0038269660118108949,1.2127947002041041e-08,7.9605878488415647e-07,0.020286005525174254,3.0104051250098892e-09,0.033605353571175937,7.8147062001915614e-05,4.0991624513004051e-11,0.0050271592180791769,5.8212527409302207e-13,2.8039106647874898e-05,0.0044449930923034274,0.0044822657340225268,1.6285425401559257e-06,9.8607800501665067e-07,0.00023248629487017728,2.6436009362740342e-06,7.1604459313649085e-06,7.5249637193240123e-06
3.164830796285317e-08,0.4023216587074118,154.0,0.0,0.0,0.0,0.86854293966413321,1.0,18.99602735274015,0.0050393211075731182,0.032597217560070571,0.024577923107301711,0.0038902355782230559,1.2364754142221151e-08,7.9370610709198348e-07,0.020727800581799221,3.0007230323329773e-09,0.034348348684515119,7.9672989811177471e-05,4.1669321232393865e-11,0.0052432109350032024,5.934920628379152e-13,2.850439381143767e-05,0.0046348455326201627,0.0046760907873486775,1.6980933544634296e-06,1.0281914690984193e-06,0.00024792549656241556,2.8958758297967929e-06,7.9737577444084738e-06,8.3898513782718344e-06
3.237821069412142e-08,0.4023219600563466,154.0,0.0,0.0,0.0,0.86575146207065345,1.0,18.995963534167384,0.005142115261658039,0.033215749523851069,0.024970406739883093,0.0039524290715963126,1.2599323496307174e-08,7.9136266609094206e-07,0.021167976858283918,2.9910787689445317e-09,0.035089147952175777,8.1184497972463856e-05,4.233549185463888e-11,0.0054627159492877586,6.0475143818298799e-13,2.8961776921938153e-05,0.0048275413332734768,0.0048730785314766989,1.7686853967672427e-06,1.0709354174754744e-06,0.00026396477023088775,3.164389994448648e-06,8.8554814327684196e-06,9.3289172672728232e-06
3.310811342538967e-08,0.40232227064497866,154.0,0.0,0.0,0.0,0.86297092752289983,1.0,18.995900793102756,0.005244343325109738,0.033828403585653519,0.025356173216049847,0.0040135578053637809,1.2831661771830705e-08,7.8902845870602524e-07,0.021606540647184268,2.9814723131346466e-09,0.035827760011688449,8.2681629708280396e-05,4.2990257561207464e-11,0.0056856112587635732,6.159037220856492e-13,2.9411338953122589e-05,0.0050230098117886382,0.0050731750637120323,1.8402927647986519e-06,1.1142941659969465e-06,0.00028060970971479049,3.4496497638821312e-06,9.8093308990438058e-06,1.0346351833373857e-05
3.3838016156657917e-08,0.4023225903050963,154.0,0.0,0.0,0.0,0.86020132848439113,1.0,18.995839118297383,0.0053460078427152238,0.034435197978643313,0.025735293401146244,0.0040736330249924388,1.3061775934363607e-08,7.8670348048267309e-07,0.022043498234975572,2.971903637604624e-09,0.036564193496911444,8.4164429894163212e-05,4.3633738804528267e-11,0.005911834509176264,6.2694924885434894e-13,2.9853162382936125e-05,0.0052211805064824729,0.0052763270484954064,1.9128896377604055e-06,1.1582520798478763e-06,0.00029786560485520663,3.7521531446493144e-06,1.0839098128294923e-05,1.1446448874718384e-05
3.4567918887926165e-08,0.40232291886955507,154.0,0.0,0.0,0.0,0.85744265635988481,1.0,18.99577849856913,0.0054471113531684087,0.035036151597079859,0.026107837730607895,0.0041326659074467312,1.3289673198191112e-08,7.8438772632366506e-07,0.022478855901501726,2.9623727131844583e-09,0.037298457037128155,8.5632945017802289e-05,4.4266055304201638e-11,0.0061413239937632615,6.378883647686763e-13,3.0287329189521521e-05,0.0054219831865887158,0.00548248171398998,1.9864502800256185e-06,1.2027935757792011e-06,0.00031573744654572359,4.0723891010035308e-06,1.1948649910772578e-05,1.2633602760955564e-05
3.5297821619194414e-08,0.4023232561722864,154.0,0.0,0.0,0.0,0.85469490151705996,1.0,18.99571892280315,0.0055476563889458727,0.035631283979004856,0.026473876206684455,0.0041906675606757336,1.351536102072008e-08,7.8208119024642978e-07,0.022912619919436116,2.9528795076344106e-09,0.038030559256162881,8.708722313614071e-05,4.4887326040950352e-11,0.0063740186526450174,6.4872142778926747e-13,3.0713920847391383e-05,0.0056253478627924592,0.0056915868486418063,2.060949044988803e-06,1.2479031244420231e-06,0.00033422993179299049,4.4108368656599754e-06,1.3141924454353e-05,1.3912305519947147e-05
3.602772435046266e-08,0.4023236020483084,154.0,0.0,0.0,0.0,0.85195805330806584,1.0,18.995660379952437,0.0056476454761857095,0.036220615289063396,0.026833478395310188,0.0042476490231236801,1.3738847098331878e-08,7.7978386490486026e-07,0.023344796553754106,2.9434239825188403e-09,0.038760508771514872,8.8527313831871529e-05,4.5497669249527029e-11,0.0066098580720347824,6.5944880729707959e-13,3.1133018323772541e-05,0.0058312047981499606,0.0059035907977146333,2.1363603790503937e-06,1.2935652528096624e-06,0.00035334746878406815,4.7679652768242899e-06,1.4422927893114558e-05,1.5287143796468152e-05
3.675762708173091e-08,0.4023239563337357,154.0,0.0,0.0,0.0,0.84923210009092764,1.0,18.995602859038311,0.0057470811345694027,0.036804166301458878,0.027186713423121074,0.0043036212632635469,1.3960139356398606e-08,7.7749574241740797e-07,0.02377539206121624,2.9340060979745638e-09,0.039488314193509455,8.9953268174028717e-05,4.6097202416220193e-11,0.0068487824832718456,6.7007088370137529e-13,3.1544702075121104e-05,0.0060394845193684323,0.0061184424598001988,2.2126588257381609e-06,1.3397645466609006e-06,0.00037309418195741065,5.1442321417130275e-06,1.579573069889436e-05,1.6762795689077709e-05
3.748752981299916e-08,0.40232431886578934,154.0,0.0,0.0,0.0,0.84651702925080263,1.0,18.995546349150899,0.0058459658772066977,0.037381958383053984,0.027533649974616953,0.004358595179153579,1.4179245943443375e-08,7.7521681419999466e-07,0.024204412689863088,2.9246258120906463e-09,0.040213984124467521,9.1365138676378449e-05,4.6686042273906719e-11,0.0070907327616832241,6.8058804814912039e-13,3.1949052043806441e-05,0.0062501178284198825,0.0063360912833051895,2.2898190299556446e-06,1.3864856531529461e-06,0.00039347391707434266,5.5400836267108032e-06,1.7264464002836695e-05,1.8344027471552325e-05
3.821743254426741e-08,0.4023246894828079,154.0,0.0,0.0,0.0,0.84381282722108042,1.0,18.995490839449602,0.0059443022105234947,0.037954013476622285,0.027874356289466724,0.0044125815980164884,1.439617522854256e-08,7.729470701789083e-07,0.024631864678521551,2.915283075929244e-09,0.040937527157893179,9.2762979254089618e-05,4.726430479467581e-11,0.0073356504252790724,6.9100070230371162e-13,3.2346147654961959e-05,0.006463035814462322,0.0065564872629160116,2.3678157423326825e-06,1.4337132834701807e-06,0.00041449024628794148,5.9559536742915086e-06,1.8833315834132011e-05,2.003569020552165e-05
3.894733527553566e-08,0.402325068024259,154.0,0.0,0.0,0.0,0.84111947950432164,1.0,18.995436319163492,0.0060420926341526468,0.038520354084248545,0.028208900159955225,0.0044655912758408576,1.4610935790644543e-08,7.7068649982831218e-07,0.025057754256321417,2.9059778393986623e-09,0.041658951877677597,9.4146845185939373e-05,4.7832105188624914e-11,0.0075834776332868595,7.0130925793985764e-13,3.2736067813500718e-05,0.0066781698660420821,0.0067795809360425936,2.446623823683726e-06,1.4814322155088188e-06,0.00043614647320635062,6.3922634468478177e-06,2.0506527282983392e-05,2.1842716250829045e-05
3.9677238006803906e-08,0.4023254543307484,154.0,0.0,0.0,0.0,0.83843697069302892,1.0,18.995382777591761,0.0061393396408277335,0.039081003250890027,0.028537348928569885,0.0045176348970046958,1.4823536412063106e-08,7.6843509217361333e-07,0.025482087642223369,2.8967100518063098e-09,0.042378266857321129,9.5516793074397209e-05,4.8389557900322233e-11,0.0078341571845291502,7.115141366436298e-13,3.3118890901293957e-05,0.0068954516835515048,0.0070053233792422833,2.5262182495680013e-06,1.5296272966349921e-06,0.00045844563794768516,6.8494207975745433e-06,2.2288388594683091e-05,2.3770115680032164e-05
4.0407140738072155e-08,0.40232584824403483,154.0,0.0,0.0,0.0,0.83576528449024357,1.0,18.9953302041041,0.0062360457162796909,0.03963598454810497,0.028859769485725453,0.0045687230739208445,1.5033986077951466e-08,7.6619283457964976e-07,0.025904871044558249,2.8874796543745115e-09,0.043095480659173159,9.6872880802272159e-05,4.8936776600768788e-11,0.0080876325156497841,7.2161576964340089e-13,3.3494694774510596e-05,0.0071148132919164886,0.0072336662046249738,2.6065741149199863e-06,1.5782834465097667e-06,0.00048139052218381447,7.3278197685235283e-06,2.4183235201591207e-05,2.582297260341358e-05
4.1137043469340404e-08,0.4023262496070378,154.0,0.0,0.0,0.0,0.83310440372996741,1.0,18.995278588141034,0.0063322133391363541,0.040185322057941668,0.029176228267625243,0.0046188663467038498,1.5242293964976971e-08,7.6395971399547958e-07,0.02632611066057625,2.8782865871318909e-09,0.043810601833687721,9.8215167496595689e-05,4.9473874187397579e-11,0.0083438476991931233,7.3161459739253958e-13,3.3863556761115548e-05,0.0073361870534885592,0.0074645615562405031,2.6876666387584676e-06,1.6273856599234695e-06,0.00050498365417036965,7.8278401159109066e-06,2.6195443699805073e-05,2.8006441410915997e-05
4.186694620060865e-08,0.40232665826385133,154.0,0.0,0.0,0.0,0.83045431039739481,1.0,18.99522791921429,0.0064278449808248253,0.040729040357001277,0.029486791254256937,0.0046680751828580462,1.5448469433507337e-08,7.6173571727189664e-07,0.026745812676007102,2.8691307915212253e-09,0.044523638918696616,9.9543713490918737e-05,5.0000962782412184e-11,0.0086027474415412367,7.4151106924609799e-13,3.4225553658525004e-05,0.0075595056811158757,0.0076979621064494725,2.7694711689746956e-06,1.6769190096857128e-06,0.00052922731376040628,8.349846862729242e-06,2.832942777729168e-05,3.032574293744819e-05
4.25968489318769e-08,0.40232707405975576,154.0,0.0,0.0,0.0,0.82781498564896361,1.0,18.995178186907136,0.0065229431054766376,0.041267164500682359,0.029791523967521109,0.0047163599769867049,1.56525220297713e-08,7.5952082938633221e-07,0.027163983264631663,2.8600121996509643e-09,0.045234600438700534,0.00010085858028167284,5.0518153723650497e-11,0.0088642770807135975,7.5130564335905989e-13,3.4580761731416236e-05,0.007784702251367989,0.0079338210522785051,2.851963187159193e-06,1.7268686495779653e-06,0.00055412353739926691,8.8941898786980714e-06,3.0589634100196255e-05,3.2786160557995949e-05
4.332675166314515e-08,0.40232749684122887,154.0,0.0,0.0,0.0,0.82518640983220815,1.0,18.995129380874637,0.0066175101698357454,0.041799720007595999,0.030090491469490565,0.004763731050521804,1.5854461474115554e-08,7.573150348551896e-07,0.02758062858786273,2.8509307418720137e-09,0.045943494904175,0.00010215983049365802,5.102555756556012e-11,0.0091283825840339523,7.6099878626142759e-13,3.4929256709689812e-05,0.0080117102178893802,0.0081720921117610264,2.9351183134766804e-06,1.7772198172872999e-06,0.00057967412309826007,9.4612034875667046e-06,3.2980538163948781e-05,3.5393036218926334e-05
4.40566543944134e-08,0.40232792645595766,154.0,0.0,0.0,0.0,0.82256856250541799,1.0,18.995081490843969,0.0067115486231692171,0.042326732844164071,0.030383758360798808,0.0048101986514740127,1.6054297650953477e-08,7.5511831857372955e-07,0.027995754794336535,2.841886352693423e-09,0.046650330810892982,0.00010344752784523355,5.1523284080082841e-11,0.0093950105456689186,7.7059097249070309e-13,3.5271113786582439e-05,0.0082404634248570505,0.0084127295202645926,3.0189123115999372e-06,1.8279578373750704e-06,0.00060588063538487031,1.0051206101757355e-05,3.5506640115698466e-05,3.8151766411827307e-05
4.478655712568165e-08,0.4023283627528515,154.0,0.0,0.0,0.0,0.81996142245709491,1.0,18.995034506614672,0.0068050609071806829,0.042848229409413081,0.030671388779155435,0.0048557729542029263,1.6252040614293296e-08,7.5293066332167567e-07,0.028409368019515682,2.8328789559470385e-09,0.047355116639266025,0.00010472173710408518,5.2011442245948877e-11,0.0096641081840427474,7.8008268457439706e-13,3.5606407616927412e-05,0.0084708961205177923,0.0086556880268057832,3.1033210936513579e-06,1.879068124309629e-06,0.00063274441022733005,1.0664499884306707e-05,3.8172460554523615e-05,4.1067798096186644e-05
4.5516459856949896e-08,0.4023288055820524,154.0,0.0,0.0,0.0,0.81736496772520706,1.0,18.994988418058877,0.0068980494559264622,0.043364236519946052,0.030953446397986618,0.0049004640592070197,1.6447700576086007e-08,7.5075205124166644e-07,0.028821474385300774,2.8239084723258479e-09,0.048057860853699015,0.0001059825240540449,5.2490140250180823e-11,0.0099356233391325773,7.8947441260825362e-13,3.5935212315560899e-05,0.0087029429707810996,0.0089009228903537008,3.188320725160684e-06,1.9305361854514832e-06,0.00066026655993145175,1.1301370438034598e-05,4.0982536315783377e-05,4.414662457717723e-05
4.6246362588218145e-08,0.40232925479494813,154.0,0.0,0.0,0.0,0.81477917561623114,1.0,18.99494321512153,0.0069905166957343447,0.043874781395104097,0.03122999442519897,0.0049442819929328531,1.6641287892639159e-08,7.4858246549166773e-07,0.029232079999652081,2.8149748303213374e-09,0.048758571901960798,0.00010722995546405726,5.2959485492449231e-11,0.010209504469648745,7.9876665381495721e-13,3.6257601455872325e-05,0.008936539072843884,0.0091483898761229848,3.2738874300649467e-06,1.9823476240477236e-06,0.00068844797800768158,1.1962086521840822e-05,4.3941416245885794e-05,4.739378134476768e-05
4.6976265319486393e-08,0.40232971024418357,154.0,0.0,0.0,0.0,0.81220402272398895,1.0,18.9948988878206,0.0070824650451249919,0.044379891642336397,0.031501095602064343,0.0049872367076035824,1.683281307420174e-08,7.4642188687025906e-07,0.029641190956222953,2.8060779465042951e-09,0.049457258214573759,0.00010846409904304567,5.3419584572340968e-11,0.010485700650104188,8.0795991262853427e-13,3.6573648068495336e-05,0.0091716199688235238,0.0093980452518574349,3.3599975956866814e-06,2.0344881422994195e-06,0.00071728934400648202,1.2646899794003179e-05,4.7053656973642925e-05,5.0814841880316313e-05
4.770616805075464e-08,0.40233017178367303,154.0,0.0,0.0,0.0,0.80963948494826488,1.0,18.994855426247263,0.0071738969147359423,0.044879595242754186,0.031766812202223819,0.0050293380810663329,1.7022286774345202e-08,7.4427029516456203e-07,0.030048813334001341,2.7972177317130001e-09,0.050153928204216096,0.00010968502340749577,5.3870543290613591e-11,0.010764161567777292,8.1705470029612513e-13,3.6883424640137288e-05,0.0094081216593763766,0.0096498457841050853,3.446627777693922e-06,2.0869435443533604e-06,0.00074679112832020116,1.3356044582321656e-05,5.03238186842729e-05,5.4415413436737238e-05
4.843607078202289e-08,0.40233063926861085,154.0,0.0,0.0,0.0,0.80708553751320877,1.0,18.994812820566011,0.0072648147072481651,0.045373920536877194,0.032027206030809038,0.0050705959166577833,1.7209719771101393e-08,7.4212767200496813e-07,0.030454953196960437,2.7883941092713251e-09,0.050848590265138695,0.00011089279805532214,5.431246665825044e-11,0.011044837519572286,8.2605153432264637e-13,3.718700311254664e-05,0.0096459806172790787,0.0099037487344857799,3.5337547050896968e-06,2.1396997392698012e-06,0.00077695359694964015,1.4089737680923816e-05,5.3756460901992419e-05,5.8201132798252776e-05
4.916597351329114e-08,0.4023311125554843,154.0,0.0,0.0,0.0,0.80454215498551895,1.0,18.994771061014887,0.0073552208173151435,0.045862896210600967,0.032282338423678586,0.0051110199430881333,1.7395122981191697e-08,7.3999399646764682e-07,0.030859616593721634,2.7796069897720147e-09,0.051541252772601499,0.00011208749331960263,5.4745458881350144e-11,0.011327679408781283,8.3495093867308401e-13,3.7484454881613492e-05,0.0098851338009504162,0.010159711855952065,3.6213552851532393e-06,2.1927427440810969e-06,0.00080777681623367924,1.4848178173516242e-05,5.7356138287024184e-05,6.217766202566714e-05
4.989587624455939e-08,0.40233159150208436,154.0,0.0,0.0,0.0,0.80200931129240305,1.0,18.994730137905535,0.0074451176314944429,0.046346551281352885,0.032532270246767143,0.0051506198143430049,1.7578507452019933e-08,7.3786924595533192e-07,0.031262809557224984,2.7708562737575087e-09,0.0522319240823221,0.00011326918033594181,5.5169623360877043e-11,0.011612638741751837,8.4375344343260345e-13,3.7775850796601109e-05,0.010125518667892236,0.010417693389044445,3.7094066083249911e-06,2.2460586867495431e-06,0.00083926065754038996,1.563154728283746e-05,6.1127396452718364e-05,6.6350684193010434e-05
5.062577897582764e-08,0.4023320759675165,154.0,0.0,0.0,0.0,0.79948697973931504,1.0,18.994690041623329,0.0075345075281817468,0.046824915084439561,0.032777061895546231,0.0051894051096025668,1.7759884335284146e-08,7.3575340075891553e-07,0.031664538104407634,2.7621418800831637e-09,0.052920612529936614,0.00011443793102263364,5.5585062707984647e-11,0.011899667624464153,8.5245958408441449e-13,3.806126115950897e-05,0.010367073188028156,0.010677652058141737,3.7978859531128407e-06,2.2996338090567674e-06,0.00087140480191805864,1.6440008246038931e-05,6.5074767808355883e-05,7.0725899121309887e-05
5.1355681707095886e-08,0.40233256581221316,154.0,0.0,0.0,0.0,0.79697513302746525,1.0,18.994650762627447,0.0076233928775472993,0.047298017259626964,0.03301677329459362,0.0052273853331779854,1.7939264906153154e-08,7.3364643855314264e-07,0.032064808235895276,2.7534637150283167e-09,0.053607326430481689,0.00011559381803323138,5.5991878726418301e-11,0.012188718759021656,8.6106990184030614e-13,3.8340755724561837e-05,0.010609735856919241,0.010939547067707577,3.8867707909282201e-06,2.3534544696120888e-06,0.0009042087447047319,1.7273706215690858e-05,6.9202767433062986e-05,7.5309019115143354e-05
5.2085584438364134e-08,0.402333060897943,154.0,0.0,0.0,0.0,0.79447374327110476,1.0,18.994612291450991,0.0077117760414747594,0.047765887737914049,0.033251463897269504,0.0052645699144650135,1.811666056034699e-08,7.3154833427602623e-07,0.032463625935700638,2.7448216681430149e-09,0.054292074077887664,0.00011673691472214158,5.639017240884779e-11,0.012479745440058693,8.6958494341444027e-13,3.8614403697821726e-05,0.010853445708836743,0.01120333809853377,3.9760387908228764e-06,2.4075071467416732e-06,0.00093767180009497048,1.8132768186080927e-05,7.3515888986123366e-05,8.0105764707524672e-05
5.281548716963238e-08,0.4023335610878229,154.0,0.0,0.0,0.0,0.79198278201457784,1.0,18.99457461870098,0.0077996593735023779,0.048228556728491578,0.033481192685497846,0.0053009682079137033,1.8292082777431359e-08,7.2945906702448828e-07,0.032860997170928462,2.7362156542314852e-09,0.054974863744481753,0.00011786729513274907,5.6780043960375092e-11,0.012772701551069203,8.7800526006802549e-13,3.8882273736924876e-05,0.011098142329672307,0.011468985303981461,4.0656678242430994e-06,2.4617784412488599e-06,0.00097179310566242823,1.9017302944446019e-05,7.8018600658826914e-05,8.5121860418557908e-05
5.354538990090063e-08,0.40233406624632734,154.0,0.0,0.0,0.0,0.78950222024914696,1.0,18.994537735058433,0.0078870452187665384,0.048686054705945461,0.033706018169650472,0.0053365894930144089,1.8465543144673086e-08,7.2737861348034893e-07,0.033256927891494273,2.727645577445643e-09,0.05565570368051366,0.00011898503394917771,5.7161592778807369e-11,0.013067541560659939,8.8633140806641655e-13,3.9144433950938107e-05,0.011343765869666345,0.011736449306220906,4.1556359696992511e-06,2.5162550793322785e-06,0.0010065716268371099,1.9927401046747472e-05,8.2715341172840654e-05,9.0363030533178635e-05
5.427529263216888e-08,0.4023345762392996,154.0,0.0,0.0,0.0,0.7870320284295822,1.0,18.994501631278357,0.0079739359139475302,0.049138412397659308,0.033925998388531539,0.0053714429743000978,1.8637053362902499e-08,7.2530694598532575e-07,0.033651424029850212,2.719111315412009e-09,0.056334602113692296,0.00012009020645781506,5.7534917444773538e-11,0.01336422051873168,8.9456394865020021e-13,3.9400951900329362e-05,0.011590257055936609,0.012005691192470634,4.2459215172858705e-06,2.57092391537866e-06,0.001042006161336237,2.0863134817573605e-05,8.7610515829929914e-05,9.5834994903176883e-05
5.500519536343713e-08,0.4023350909339603,154.0,0.0,0.0,0.0,0.78457217649052091,1.0,18.994466298189792,0.0080603337872176151,0.049585660771390462,0.034141190909460939,0.0054055377813637768,1.8806625196194152e-08,7.2324404251379177e-07,0.034044491500715056,2.7106127788265496e-09,0.057011567248729023,0.00012118288854529224,5.7900115755632336e-11,0.013662694052592182,9.0270344676691273e-13,3.9651894597056857e-05,0.011837557204789071,0.012276672511236819,4.3365029732192972e-06,2.6257719345448505e-06,0.0010780953435475264,2.1824558373727246e-05,9.2708492617697835e-05,0.00010154346477856702
5.573509809470538e-08,0.40233561019891806,154.0,0.0,0.0,0.0,0.78212263386259273,1.0,18.994431726695737,0.0081462411581912815,0.050027831023101661,0.034351652828454447,0.0054388829688910428,1.8974270499131801e-08,7.2118987928094706e-07,0.034436136200819201,2.7021498725831145e-09,0.057686607266904971,0.00012226315665044723,5.8257284704759391e-11,0.01396291836300414,9.1075047163128495e-13,3.9897328504771313e-05,0.012085608233793628,0.012549355268553671,4.4273590642869399e-06,2.6807862555462516e-06,0.0011148376488639305,2.2811707671028059e-05,9.8013598375842065e-05,0.00010749413867323424
5.646500082597363e-08,0.40233613390417866,154.0,0.0,0.0,0.0,0.77968336948830985,1.0,18.994397907773202,0.0082316603378777067,0.050464954565000615,0.034557440770497792,0.0054714875167081916,1.9140001236745757e-08,7.1914442585785139e-07,0.034826364008657094,2.6937224612941488e-09,0.058359730325650408,0.00012333108771852701,5.8606520461507728e-11,0.014264850220171427,9.1870559701478364e-13,4.0137319539123201e-05,0.012334352673608639,0.012823701924225547,4.5184687420879359e-06,2.7359541333344849e-06,0.0011522313979690445,2.3824600573834917e-05,0.00010353011502726017,0.00011369269826964681
