Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507)
2.1275091089813277e-07,0.4699060856527014,154.0,0.0,0.0,0.0,0.0094442015940318161,1.0,18.986256842829437,0.009802080346331123,0.028395711633286955,3.6198109078014478e-05,2.4426467315651043e-06,6.5537641900294896e-09,3.7831984909630965e-07,0.17136297081679011,8.1581395197729752e-10,0.657208237289159,4.1161217549219912e-05,1.9455552153494468e-14,0.025619962530066306,2.3625445589418943e-13,9.4069920651724774e-08,0.036299950163103022,0.063056190181864452,8.7541159935004538e-06,5.0348291130063397e-06,0.033437411420594254,5.4294877819776204e-05,0.0013694521815512623,0.0072258914242096673,0.00073239122745769449,0.0051063884065819893,0.00710577489787726,6.9032431716206573e-11,0.00010620505353013144,2.7063446339739333e-05,0.0094417084490650352,3.90930138754342e-06,1.4656574285002591e-06,2.0138606590068617e-10,0.00034629621216660704,7.7997841821358317e-06,0.00026976446270631627,1.0521470948661687e-05,5.7891245422574812e-05,0.00040603759554837151,3.652019023680909e-06,1.1780948513271087e-05,4.588617704052708e-11,0.0002562554049120344,6.0345650023006557e-05,8.0952912857609774e-07,5.460157716453156e-08,9.8750818664742254e-10,3.2837474714547849e-09,7.0729333519157418e-06,8.9007818900588871e-12,5.981919590448978e-08,1.3483942349128161e-09,3.7347966565767521e-05,1.3496374379015977e-08,8.1494196334632762e-09
2.142153488265046e-07,0.46990609133508426,154.0,0.0,0.0,0.0,0.0092379430158473809,1.0,18.986207286993587,0.0097396434823180302,0.02821886516075691,3.4317424062301608e-05,2.315731212048265e-06,6.5129307346234325e-09,3.7547110044526217e-07,0.17074197354366039,7.9799678465542084e-10,0.65811032406025538,4.0904761038881104e-05,1.8444676746428868e-14,0.025626214400672382,2.3478246364230042e-13,8.9207332229183491e-08,0.036252489938516298,0.063058479779998872,8.7426475240159657e-06,5.028233136603967e-06,0.033594988493844777,5.4151899163872337e-05,0.0013650896839880731,0.0072354775868399722,0.00072827672063251051,0.0051125881259720994,0.0071487952575910859,6.9357560883014484e-11,0.00010635108068071212,2.6965425008636293e-05,0.0094813088030215962,3.9277389174899384e-06,1.4718178165600187e-06,2.0040117067672488e-10,0.00034792134872127127,7.7917192445420784e-06,0.00027056238761592418,1.0552595940436406e-05,5.8063727682050321e-05,0.00040965615625935864,3.6629200628570083e-06,1.189673475892639e-05,4.6022891192327914e-11,0.00025855821798573454,6.1065602030051637e-05,8.1480587359008152e-07,5.4957391951905105e-08,9.9394505982421438e-10,3.3060162171956756e-09,7.1209187239693607e-06,8.9686272963208024e-12,6.033180352625224e-08,1.3599491123387252e-09,3.7804377448282847e-05,1.3661271138514708e-08,8.2489880453771194e-09
2.1567978675487645e-07,0.4699060973964801,154.0,0.0,0.0,0.0,0.0090378157120663983,1.0,18.98615803316541,0.0096774810093026645,0.028043326779717413,3.2539447660047501e-05,2.1957471609916452e-06,6.4723994985044607e-09,3.7267651462802949e-07,0.17012143550081618,7.8070925385823472e-10,0.65900551685065678,4.065020263261289e-05,1.7489010119408479e-14,0.025632279179006994,2.3332136600362086e-13,8.4610272455947561e-08,0.036205782872358067,0.06306065059359936,8.7313608777229767e-06,5.0217417340104216e-06,0.033751481951218014,5.4011373591293177e-05,0.0013607951789675408,0.0072447070072015531,0.00072418359615713363,0.0051187004308974682,0.0071915913775776174,6.9680452409135953e-11,0.00010649598944347435,2.6867474293757743e-05,0.0095206095675419919,3.9460496420957929e-06,1.4779315668337057e-06,1.9942083243014768e-10,0.00034953495069137944,7.7835591970881503e-06,0.00027134740523220696,1.0583217245935656e-05,5.8233421847441286e-05,0.0004132695793724379,3.6736447827395702e-06,1.2012326318225758e-05,4.6157395424602808e-11,0.00026085328987146105,6.1786680906227717e-05,8.2004122591564857e-07,5.5310413354470927e-08,1.000331439830472e-09,3.3281101177061712e-09,7.1685273305759281e-06,9.0362638260146932e-12,6.0845021564295887e-08,1.3715177494161082e-09,3.8262906883260708e-05,1.3826932817210507e-08,8.3490183326952667e-09
2.171442246832483e-07,0.469906103834872,154.0,0.0,0.0,0.0,0.0088436191720607828,1.0,18.98610907923646,0.0096155961308706916,0.027869084843607731,3.0858473654769901e-05,2.0823094684783525e-06,6.4321677887701777e-09,3.6993445210791208e-07,0.1695014194110476,7.6393403891264273e-10,0.65989394573961857,4.0397525417505896e-05,1.6585484892293416e-14,0.02563816316741797,2.3187106590254324e-13,8.0263989980495955e-08,0.036159816791011774,0.063062709106479625,8.7202531159853056e-06,5.0153532151007322e-06,0.03390690115274872,5.387325587410133e-05,0.0013565679740945465,0.0072535880528080349,0.00072011184375798877,0.0051247269523909122,0.0072341640430413894,7.000112563997426e-11,0.00010663980096671531,2.6769604164861796e-05,0.009559614144373953,3.9642346568462626e-06,1.4839992094793926e-06,1.9844506048534483e-10,0.00035113717763858555,7.7753068959459283e-06,0.00027211969957440939,1.0613342048647349e-05,5.8400367704976788e-05,0.00041687779197325338,3.6841957017138287e-06,1.212771864480149e-05,4.6289721273004185e-11,0.00026314054240639213,6.2508854265762328e-05,8.2523566159031561e-07,5.5660673513474466e-08,1.0066679073632663e-09,3.350031106007205e-09,7.2157633353578808e-06,9.1036941339162351e-12,6.1358848232602889e-08,1.3831001058790581e-09,3.8723537011079995e-05,1.3993352961261443e-08,8.4495065984432737e-09
2.1860866261162014e-07,0.46990611064777593,154.0,0.0,0.0,0.0,0.0086551596575128297,1.0,18.986060423111724,0.0095539918584108333,0.027696127801614449,2.9269113784199226e-05,1.9750544840486549e-06,6.392232934699517e-09,3.6724332828115639e-07,0.16888198561674722,7.4765440415698061e-10,0.66077573687721813,4.0146712619960584e-05,1.5731204608386258e-14,0.025643872431027122,2.3043146706306147e-13,7.6154555371191896e-08,0.036114579623956804,0.06306466144226737,8.7093213250952861e-06,5.0090659040870945e-06,0.034061255356503554,5.3737501405566972e-05,0.0013524073501102883,0.0072621289155431791,0.00071606144671051053,0.0051306692844386619,0.0072765140476639123,7.0319599710086867e-11,0.00010678253575952275,2.6671824213605243e-05,0.0095983258756979911,3.9822950452923421e-06,1.4900212653625465e-06,1.9747386233843512e-10,0.00035272818713711843,7.7669651152986106e-06,0.00027287945158696044,1.0642977412020564e-05,5.85646043767468e-05,0.00042048072318062236,3.6945752961268329e-06,1.2242907332795152e-05,4.6419899746769629e-11,0.00026541990057424737,6.3232090342074269e-05,8.3038965719794354e-07,5.6008204606644712e-08,1.0129550437861775e-09,3.3717811225441604e-09,7.2626309180513372e-06,9.1709209023136831e-12,6.1873281984993718e-08,1.3946961468683514e-09,3.9186250176983453e-05,1.4160525190944775e-08,8.5504489904015447e-09
2.2007310053999198e-07,0.4699061178322831,154.0,0.0,0.0,0.0,0.0084722499687928266,1.0,18.986012062709726,0.0094926710182079935,0.027524444199978019,2.7766280147807887e-05,1.8736388292948359e-06,6.352592288052447e-09,3.6460161158085167e-07,0.16826319216139651,7.3185417876004139e-10,0.66165101261592463,3.9897747607569501e-05,1.4923434276812738e-14,0.025649412807099196,2.2900247401957458e-13,7.226881564179128e-08,0.036070059410242279,0.063066513384477677,8.6985626178331868e-06,5.0028781404157753e-06,0.034214553719713277,5.3604066211196604e-05,0.0013483125638399248,0.0072703376148195997,0.00071203238226105465,0.005136528984988958,0.0073186421932482301,7.0635893545524517e-11,0.00010692421371318377,2.6574143666487361e-05,0.0096367480454894877,4.0002318791831043e-06,1.4959982462685907e-06,1.9650724376671306e-10,0.00035430813478396091,7.7585365502311868e-06,0.00027362683918371678,1.0672130281191958e-05,5.8726170330175033e-05,0.00042407830410219187,3.7047860008853812e-06,1.2357888113625116e-05,4.654796133623042e-11,0.00026769129242723263,6.3956357974744352e-05,8.3550368947192687e-07,5.6353038821418394e-08,1.0191934306452417e-09,3.3933621132662191e-09,7.3091342703618957e-06,9.2379468372912512e-12,6.2388321501528065e-08,1.4063058426248907e-09,3.9651028932071417e-05,1.4328443201013538e-08,8.6518417013206463e-09
2.2153753846836382e-07,0.46990612538509535,154.0,0.0,0.0,0.0,0.008294709219608511,1.0,18.985963995962702,0.0094316362582884446,0.027354022683108881,2.6345168571118106e-05,1.7777382750366809e-06,6.3132432233258197e-09,3.6200782164809422e-07,0.16764509486824458,7.1651773725464802e-10,0.66251989163762914,3.9650613890724362e-05,1.4159591429283855e-14,0.025654789914030925,2.2758399212611063e-13,6.859435124991338e-08,0.036026244304312095,0.063068270395475023,8.6879741348703688e-06,4.9967882795741288e-06,0.034366805299909327,5.3472906957823919e-05,0.0013442828509492518,0.0072782220007161546,0.00070802462202359487,0.0051423075769274455,0.0073605492893710905,7.0950025866180685e-11,0.00010706485412185437,2.6476571397347761e-05,0.0096748838808469375,4.0180462185985974e-06,1.5019306551101902e-06,1.955452089317468e-10,0.00035587717420997077,7.7500238194948371e-06,0.0002743620372925247,1.0700807484724816e-05,5.8885103387567885e-05,0.00042767046779142127,3.7148302100589244e-06,1.2472656852818899e-05,4.6673936020380188e-11,0.00026995464900968311,6.4681626596758596e-05,8.4057823492185134e-07,5.6695208329748589e-08,1.0253836492135239e-09,3.4147760278143282e-09,7.355277592054674e-06,9.3047746652118381e-12,6.2903965675521293e-08,1.417929168197015e-09,4.0117856034075177e-05,1.4497100760973751e-08,8.7536809690886983e-09
2.2300197639673567e-07,0.46990613330256004,154.0,0.0,0.0,0.0,0.008122362619621553,1.0,18.985916220816677,0.0093708900550258101,0.027184851994527588,2.5001242876338002e-05,1.6870466796721132e-06,6.2741831379686374e-09,3.594605275679345e-07,0.16702774741627904,7.0162998075944031e-10,0.66338248907629727,3.9405295123968069e-05,1.3437237664114775e-14,0.02566000915997578,2.2617592756408758e-13,6.5119435438092513e-08,0.035983122581225893,0.063069937634384746,8.677553046026711e-06,4.9907946938138223e-06,0.034518019056062818,5.3343980960921279e-05,0.0013403174285207863,0.0072857897570912196,0.00070403813235269362,0.0051480065490207023,0.0074022361530426614,7.1262015188145463e-11,0.00010720447570251632,2.6379115939433912e-05,0.0097127365532870841,4.0357391120830386e-06,1.5078189861293737e-06,1.9458776047649648e-10,0.0003574354570918704,7.7414294681517009e-06,0.00027508521790001438,1.0729015736357155e-05,5.9041440735720034e-05,0.00043125714920582933,3.7247102774862041e-06,1.2587209546909425e-05,4.6797853274488613e-11,0.00027220990428337418,6.5407866222019995e-05,8.4561376948259255e-07,5.7034745264427952e-08,1.0315262800630663e-09,3.4360248178131655e-09,7.4010650872686715e-06,9.3714071293909246e-12,6.3420213601153338e-08,1.4295661031611742e-09,4.0586714447921831e-05,1.4666491715286167e-08,8.85596307685319e-09
2.244664143251075e-07,0.46990614158070265,154.0,0.0,0.0,0.0,0.0079550412647381302,1.0,18.985868735231605,0.0093104347195163677,0.027016920977642068,2.373022001139569e-05,1.6012749854676619e-06,6.235409452559793e-09,3.5695834616771768e-07,0.16641120141358401,6.8717631886357352e-10,0.66423891663640067,3.9161775107111131e-05,1.2754070651731447e-14,0.025665075751119502,2.2477818734872048e-13,6.1832995793541153e-08,0.03594068264131714,0.06307151997401135,8.6672965513923837e-06,4.9848957727960041e-06,0.034668203849724667,5.3217246190278147e-05,0.0013364154974591269,0.0072930484046692537,0.00070007287469414582,0.0051536273568291557,0.0074437036083736434,7.1571879826062094e-11,0.00010734309661424744,2.6281785497053647e-05,0.0097503091800076307,4.0533115967781479e-06,1.5136637250945977e-06,1.936348996168019e-10,0.00035898313316503261,7.7327559701058656e-06,0.00027579655009654446,1.0756761636755804e-05,5.9195218935559093e-05,0.00043483828516644655,3.7344285173844913e-06,1.270154232039429e-05,4.691974207774609e-11,0.000274456995054472,6.6135047433124624e-05,8.5061076818486806e-07,5.7371681696859829e-08,1.0376219026630068e-09,3.4571104352626814e-09,7.4465009610459034e-06,9.4378469869536942e-12,6.393706456164823e-08,1.4412166313554626e-09,4.1057587346102788e-05,1.4836609983497188e-08,8.9586843531000236e-09
2.2593085225347935e-07,0.4699061502152572,154.0,0.0,0.0,0.0,0.0077925819347921272,1.0,18.985821537181394,0.0092502724037316839,0.026850218576374513,2.2528055991848055e-05,1.5201502697159038e-06,6.1969196109511442e-09,3.5449994037552115e-07,0.16579550646817712,6.7314265215001078e-10,0.66508928270726964,3.892003778613029e-05,1.2107916577189757e-14,0.025669994699620877,2.2339067933418017e-13,5.8724577908973117e-08,0.03589891301432771,0.063073022016817137,8.6572018823233368e-06,4.9790899241638803e-06,0.034817368446165176,5.3092661274182546e-05,0.001332576244735032,0.0073000053040984001,0.00069612880591461289,0.0051591714235906371,0.0074849524862497128,7.1879637895482188e-11,0.00010748073447682826,2.6184587956827121e-05,0.0097876048251182464,4.0707646985564385e-06,1.5194653494928631e-06,1.9268662622756714e-10,0.0003605203502369966,7.7240057305264177e-06,0.00027649620012122698,1.0784051675273625e-05,5.9346473931812913e-05,0.00043841381431841773,3.7439872049603641e-06,1.2815651422757154e-05,4.7039630920926193e-11,0.00027669586090209222,6.6863141369397837e-05,8.5556970484628207e-07,5.7706049616212505e-08,1.0436710950026952e-09,3.4780348310249128e-09,7.4915894160660331e-06,9.5040970058677326e-12,6.4454518018002999e-08,1.4528807406255355e-09,4.153045810885687e-05,1.5007449560302727e-08,9.0618411716920838e-09
2.273952901818512e-07,0.4699061592016939,154.0,0.0,0.0,0.0,0.0076348268983505883,1.0,18.985774624654045,0.0091904051064564535,0.026684733835649389,2.1390932612438031e-05,1.4434148478420922e-06,6.1587110803786154e-09,3.5208401763648636e-07,0.16518071025641393,6.595153553340601e-10,0.66593369247352163,3.8680067253866466e-05,1.1496722996467208e-14,0.025674770831231482,2.2201331221759852e-13,5.5784311032772368e-08,0.035857802363055052,0.063074448110013601,8.6472663023193926e-06,4.9733755740477305e-06,0.034965521515512014,5.2970185502232007e-05,0.0013287988454771733,0.0073066676589770571,0.00069220587861149139,0.0051646401410756953,0.007525983624013184,7.2185307315218327e-11,0.00010761740638870938,2.6087530898552363e-05,0.009824626500840589,4.0880994321543154e-06,1.5252243287170062e-06,1.9174293892395222e-10,0.00036204725420165218,7.7151810881678085e-06,0.0002771843314069592,1.0810892231707155e-05,5.9495241062684265e-05,0.00044198367709270234,3.753388577021094e-06,1.2929533225550319e-05,4.7157547814054162e-11,0.00027892644410844054,6.759211971518629e-05,8.6049105178194503e-07,5.8037880909895108e-08,1.0496744332386892e-09,3.4987999534019196e-09,7.5363346495775333e-06,9.5701599621438055e-12,6.4972573598244715e-08,1.4645584225824336e-09,4.2005310324179089e-05,1.5179004515549248e-08,9.1654299518698503e-09
2.2885972811022304e-07,0.46990616853524625,154.0,0.0,0.0,0.0,0.0074816237243812908,1.0,18.985727995651668,0.0091308346790191491,0.026520455901753264,2.0315244887265388e-05,1.3708254256900865e-06,6.1207813515437205e-09,3.4970932838492403e-07,0.16456685858904568,6.4628126099467827e-10,0.66677224802169255,3.8441847750536721e-05,1.0918552084465165e-14,0.025679408792607696,2.2064599554200741e-13,5.3002875602453452e-08,0.035817339486546577,0.063075802359813415,8.6374871077930615e-06,4.96775116750712e-06,0.03511267163388529,5.2849778826891286e-05,0.0013250824649201237,0.0073130425188476346,0.0006883040414041808,0.005170034870415798,0.0075667978651517672,7.2488905809689938e-11,0.00010775312894436163,2.5990621605697921e-05,0.0098613771686780153,4.1053168013048571e-06,1.5309411242482515e-06,1.9080383513786188e-10,0.00036356398905403368,7.706284317592763e-06,0.00027786110462540444,1.0837289578052194e-05,5.9641555069519374e-05,0.00044554781566882336,3.7626348325857308e-06,1.3043184219537666e-05,4.7273520294070435e-11,0.00028114868959050416,6.8321954688401859e-05,8.6537527953377508e-07,5.8367207345293761e-08,1.0556324913645394e-09,3.5194077468008042e-09,7.5807408505167035e-06,9.6360386371975668e-12,6.5491231087195615e-08,1.4762496723718611e-09,4.2482127787665389e-05,1.5351268994175377e-08,9.2694471582161596e-09
2.3032416603859488e-07,0.469906178210936,154.0,0.0,0.0,0.0,0.007332825100532612,1.0,18.98568164819055,0.0090715628308226208,0.026357374022576412,1.9297589179625825e-05,1.30215229835879e-06,6.0831279386678771e-09,3.4737466457015587e-07,0.16395399547501194,6.3342764387696563e-10,0.66760504844321433,3.8205363664075488e-05,1.037157425378338e-14,0.025683913058327665,2.1928863969829722e-13,5.0371472560760726e-08,0.035777513322873065,0.063077088644889284,8.6278616287369552e-06,4.9622151689147419e-06,0.035258827284528726,5.2731401863905699e-05,0.0013214262602167059,0.0073191367821558925,0.00068442323920785326,0.0051753569429054376,0.0076073960589943968,7.2790450911261676e-11,0.00010788791825103118,2.5893867075535839e-05,0.0098978597405557471,4.1224177988701359e-06,1.5366161898341606e-06,1.8986931119000712e-10,0.00036507069690566631,7.6973176313023714e-06,0.00027852667773186073,1.086324988025513e-05,5.9785450106457109e-05,0.00044910617393861975,3.7717281334950574e-06,1.3156601011896869e-05,4.7387575432478872e-11,0.0002833625448332677,6.9052619029312594e-05,8.7022285661762017e-07,5.869406055271101e-08,1.0615458409023107e-09,3.5398601504819575e-09,7.6248121968061916e-06,9.7017358153651527e-12,6.6010490416726046e-08,1.4879544884544593e-09,4.2960894502203111e-05,1.552423721609798e-08,9.373889300587397e-09
2.3178860396696673e-07,0.4699061882235957,154.0,0.0,0.0,0.0,0.0071882886577853324,1.0,18.985635580301189,0.0090125911346817644,0.026195477547745476,1.8334751984565001e-05,1.2371785930947334e-06,6.0457483795216104e-09,3.4507885823413537e-07,0.16334216318304731,6.2094220574508721e-10,0.66843218993385944,3.7970599530318061e-05,9.8540621243994562e-15,0.025688287937625294,2.1794115592627005e-13,4.7881794358899816e-08,0.035738312951511093,0.063078310629083506,8.6183872292969127e-06,4.9567660622860664e-06,0.035403996858935881,5.261501589167108e-05,0.0013178293821224315,0.0073249571991744191,0.00068056341349076346,0.0051806076607791678,0.0076477790604139537,7.3089959962571544e-11,0.00010802178994491984,2.5797274028927202e-05,0.0099340770799321385,4.1394034069729795e-06,1.5422499716620716e-06,1.8893936235779654e-10,0.00036656751800041685,7.6882831817780891e-06,0.00027918120600996672,1.0888779199957951e-05,5.9926959750047165e-05,0.00045265869747095685,3.7806706050196915e-06,1.3269780323480166e-05,4.7499739842970342e-11,0.00028556795982442396,6.9784085989576606e-05,8.7503424928737586e-07,5.9018472009452257e-08,1.0674150506148399e-09,3.5601590973867553e-09,7.668552852824896e-06,9.7672542815659719e-12,6.6530351656476531e-08,1.4996728723966549e-09,4.3441594677516851e-05,1.5697903476045912e-08,9.4787529340131182e-09
2.3325304189533857e-07,0.46990619856789034,154.0,0.0,0.0,0.0,0.0070478768012453077,1.0,18.985589790028328,0.0089539210319750009,0.026034755928655926,1.7423699329092166e-05,1.175699553874581e-06,6.0086402354306715e-09,3.4282078013896366e-07,0.16273140230117963,6.0881306076565861e-10,0.66925376588978236,3.7737540033039054e-05,9.3643848254062816e-15,0.025692537580852992,2.1660345631486023e-13,4.5525997556299531e-08,0.035699727595362732,0.063079471773409057,8.6090613082576921e-06,4.9514023515586914e-06,0.035548188657970645,5.2500582849653722e-05,0.0013142909765593862,0.0073305103748890861,0.00067672450251606985,0.0051857882979645144,0.0076879477295368707,7.3387450118847223e-11,0.00010815475920681158,2.5700848919772767e-05,0.009970032002881761,4.1562745971280616e-06,1.5478429085281397e-06,1.8801398293930194e-10,0.00036805459073079608,7.6791830634398195e-06,0.00027982484211619576,1.0913883496235002e-05,6.0066117008826792e-05,0.00045620533347735597,3.7894643364656349e-06,1.3382718986132634e-05,4.7610039689013521e-11,0.00028776488699055124,7.0516329321514747e-05,8.7980992131530062e-07,5.9340473025005242e-08,1.07324068623775e-09,3.5803065130411092e-09,7.7119669670414921e-06,9.8325968191061755e-12,6.7050815005029721e-08,1.5114048286716523e-09,4.3924212729578691e-05,1.5872262143344831e-08,9.5840346585661107e-09
2.347174798237104e-07,0.46990620923833737,154.0,0.0,0.0,0.0,0.0069114565468547497,1.0,18.985544275430961,0.00889555383761601,0.025875198718412151,1.656156675680583e-05,1.1175218654333595e-06,5.9718010912608748e-09,3.405993384424916e-07,0.16212175179419178,5.970287214024005e-10,0.67006986700027293,3.7506170003857268e-05,8.9010026109326099e-15,0.025696665985684278,2.1527545380158857e-13,4.329667693097414e-08,0.035661746622438657,0.063080575347381554,8.5998812994475244e-06,4.9461225608250106e-06,0.035691410892981126,5.2388065335947068e-05,0.0013108101860665334,0.007335802771847348,0.00067290644156908601,0.0051909001008116629,0.0077279029314594599,7.3682938350208756e-11,0.00010828684077716397,2.5604597944140186e-05,0.010005727279150974,4.1730323303722259e-06,1.5533954320020845e-06,1.8709316631352596e-10,0.00036953205165467056,7.6700193145242395e-06,0.00028045773612409285,1.0938568627319758e-05,6.0202954332845927e-05,0.00045974603077850298,3.7981113817766422e-06,1.3495413940067053e-05,4.7718500691404826e-11,0.00028995328113473319,7.1249323267617124e-05,8.845503337877614e-07,5.9660094727261089e-08,1.0790233102302862e-09,3.6003043145313645e-09,7.7550586698040185e-06,9.8977662076164375e-12,6.7571880781514319e-08,1.5231503644701616e-09,4.4408733279891444e-05,1.6047307661656144e-08,9.6897311192047695e-09
2.3618191775208225e-07,0.46990622022932593,154.0,0.0,0.0,0.0,0.0067788993638083486,1.0,18.985499034582372,0.0088374907448520792,0.025716795571682865,1.5745649865404893e-05,1.0624630146103875e-06,5.9352285553834419e-09,3.3841347742026607e-07,0.16151324905911946,5.8557808480359187e-10,0.6708805813373393,3.7276474422017974e-05,8.4624617732971257e-15,0.025700677003066955,2.1395706217131263e-13,4.1186841019003061e-08,0.035624359547229534,0.063081624439718723,8.5908446720675359e-06,4.9409252345217065e-06,0.035833671686906356,5.2277426604045906e-05,0.0013073861511430757,0.0073408407129675361,0.00066910916317083023,0.0051959442888007837,0.0077676455359709335,7.3976441443956501e-11,0.00010841804897068366,2.5508527049079127e-05,0.010041165633186711,4.1896775573939759e-06,1.5589079665877569e-06,1.8617690499718897e-10,0.00037100003551233945,7.6607939188871829e-06,0.0002810800355682163,1.0962840352320097e-05,6.0337503623131813e-05,0.00046328073977160026,3.8066137601328313e-06,1.3607862231294518e-05,4.7825148135770222e-11,0.00029213309937558705,7.1983042550279589e-05,8.8925594491566725e-07,5.9977368049726823e-08,1.0847634815440715e-09,3.6201544095492008e-09,7.7978320712782928e-06,9.9627652211180992e-12,6.8093549417623393e-08,1.5349094895204671e-09,4.4895141154653046e-05,1.6223034548673069e-08,9.7958390055895758e-09
2.376463556804541e-07,0.4699062315351339,154.0,0.0,0.0,0.0,0.0066500810224686133,1.0,18.985454065570114,0.008779732829895066,0.025559536244478605,1.4973395367196368e-05,1.0103506869954229e-06,5.8989202596223793e-09,3.3626217623214476e-07,0.16090592997885222,5.7445041966456247e-10,0.67168599444223021,3.7048438414062576e-05,8.047389837326881e-15,0.02570457434293701,2.1264819605433058e-13,3.9189889005876989e-08,0.035587556031788439,0.063082621968442665,8.581948930951496e-06,4.9358089375791265e-06,0.035974979075374905,5.2168630558911996e-05,0.0013040180114911497,0.0073456303843083201,0.00066533259727868271,0.0052009220552278485,0.007807176417282998,7.42679760068424e-11,0.00010854839769040387,2.5412641941135103e-05,0.010076349745139053,4.2062112186620294e-06,1.56438092987962e-06,1.852651906982375e-10,0.0003724586752439359,7.6515088077337573e-06,0.0002816918854877461,1.0986704332920596e-05,6.0469796241085022e-05,0.00046680941239852678,3.8149734565450184e-06,1.3720061009109773e-05,4.7930006880012877e-11,0.00029430430108768143,7.2717462361765779e-05,8.9392720985888733e-07,6.0292323719681321e-08,1.0904617554089203e-09,3.6398586955022806e-09,7.8402912595282003e-06,1.0027596626211719e-11,6.8615821450029713e-08,1.5466822159174505e-09,4.5383421383810294e-05,1.6399437395776734e-08,9.9023550518754052e-09
2.3911079360882594e-07,0.46990624314994367,154.0,0.0,0.0,0.0,0.0065248814475824994,1.0,18.985409366495997,0.0087222810563908678,0.025403410593857933,1.4242392644269471e-05,9.6102219696276564e-07,5.8628738591854532e-09,3.3414444773197086e-07,0.16029982897390499,5.6363535354812754e-10,0.67248618940900395,3.6822047253395052e-05,7.6544910206090543e-15,0.025708361579703215,2.113487709238928e-13,3.7299588896487758e-08,0.035551325886546269,0.063083570690417604,8.5731916167612315e-06,4.9307722555336944e-06,0.036115341007795197,5.2061641752400558e-05,0.0013007049071638336,0.0073501778377977499,0.0006615766714749158,0.0052058345678696995,0.0078464964537659186,7.4557558467324099e-11,0.00010867790044128123,2.5316948094572665e-05,0.010111282251838353,4.2226342445528975e-06,1.5698147327152495e-06,1.8435801436626464e-10,0.00037390810200711667,7.6421658612796403e-06,0.00028229342846972555,1.1010166135070536e-05,6.0599863017799606e-05,0.00047033200211477559,3.8231924224443136e-06,1.3832007523630425e-05,4.8033101361700486e-11,0.00029646684784330902,7.3452558354389878e-05,8.9856458056396334e-07,6.0604992247228803e-08,1.0961186831348692e-09,3.6594190586875346e-09,7.8824402987310347e-06,1.009226318038243e-11,6.9138697513182158e-08,1.5584685579601979e-09,4.5873559200009092e-05,1.6576510867654887e-08,1.0009276036481348e-08
2.405752315371978e-07,0.46990625506785816,154.0,0.0,0.0,0.0,0.0064031845766090341,1.0,18.985364935476085,0.0086651362797329264,0.025248408577568233,1.3550365771487662e-05,9.1432394928108463e-07,5.8270870325800927e-09,3.3205933731875523e-07,0.15969497905242191,5.5312286064652216e-10,0.67328124696524694,3.6597286359753844e-05,7.2825419452416556e-15,0.025712042157511668,2.1005870309317064e-13,3.5510056894368447e-08,0.035515659070879939,0.063084473210354527,8.5645703061224172e-06,4.9258137946060158e-06,0.036254765348436649,5.195642537811104e-05,0.0012974459796241161,0.0073544889939213057,0.00065784131114382191,0.0052106829696291317,0.0078856065276910036,7.4845205077800224e-11,0.00010880657034332876,2.522145075931787e-05,0.010145965747747489,4.2389475554773971e-06,1.5752097793239589e-06,1.8345536624002494e-10,0.00037534844519500408,7.6327669103468232e-06,0.00028288480469190768,1.1033231230656492e-05,6.0727734263300264e-05,0.0004738484638591358,3.8312725762665271e-06,1.3943699123389086e-05,4.8134455605386955e-11,0.00029862070335559435,7.4188306630916366e-05,9.0316850561446585e-07,6.0915403915205606e-08,1.1017348119296314e-09,3.6788373735240952e-09,7.9242832275215689e-06,1.0156767630416651e-11,6.9662178332466324e-08,1.5702685319978224e-09,4.6365540037448585e-05,1.6754249701885946e-08,1.0116598781839511e-08
