Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327)
1.2125506190529357e-10,0.898226060032022,154.0,0.0,0.0,0.0,0.99998970462648973,1.0,18.999999648900904,1.647758858613431e-06,3.7631125548594395e-06,3.4303619131566926e-06,3.4186687441900149e-07,1.4071759895035639e-12,6.4738431353186561e-09,5.2226258075681161e-07,3.3302967514228227e-12,5.7389293177240427e-07,9.2308226457972928e-09,7.3997356315853901e-15,2.9239610158423362e-10,1.2895947875058469e-16,1.0449484263168216e-10,1.1491601152516442e-11,1.1494992129596241e-11,3.3909770798098623e-15
1.2135406672646213e-10,0.8982260600295158,154.0,0.0,0.0,0.0,0.99998969622032963,1.0,18.999999648412601,1.6491041845832097e-06,3.7661849946188389e-06,3.4329611655668866e-06,3.4234752746726988e-07,1.408171289665389e-12,6.4738430886590959e-09,5.2269146926102714e-07,3.3302967234275355e-12,5.7436422049789303e-07,9.2384716308141913e-09,7.4101394217971516e-15,2.9287367697972189e-10,1.2906633915326406e-16,1.0465207547640356e-10,1.15186312745709e-11,1.1522030242237508e-11,3.3989676666205101e-15
1.2145307154763069e-10,0.8982260600270084,154.0,0.0,0.0,0.0,0.99998968781416919,1.0,18.999999647924067,1.6504495104387814e-06,3.7692574341116817e-06,3.4355601878307473e-06,3.4282841047056154e-07,1.4093814810570307e-12,6.4738430419995374e-09,5.2312035776104964e-07,3.330296695432247e-12,5.7483550921998392e-07,9.2461206157020744e-09,7.4205481819810449e-15,2.9335164206589531e-10,1.2917319955577638e-16,1.0480940715881707e-10,1.1545702056965835e-11,1.1549109027261733e-11,3.4069702959098254e-15
1.2155207636879924e-10,0.8982260600245,154.0,0.0,0.0,0.0,0.99998967940800876,1.0,18.999999647435303,1.6517948361801462e-06,3.7723298736444702e-06,3.4381589800779747e-06,3.4330952329918536e-07,1.4105000607290133e-12,6.4738429953399773e-09,5.235492462568788e-07,3.3302966674369586e-12,5.7530679793867663e-07,9.2537696004608611e-09,7.4309619199428817e-15,2.9382999684274472e-10,1.2928005995578444e-16,1.0496683765231339e-10,1.1572813517599057e-11,1.1576228502572037e-11,3.4149849729901761e-15
1.216510811899678e-10,0.89822606002199,154.0,0.0,0.0,0.0,0.99998967100184799,1.0,18.999999646946307,1.6531401618073041e-06,3.7754023129965612e-06,3.440757542486493e-06,3.4379086577522964e-07,1.4117476728181205e-12,6.4738429486804147e-09,5.2397813474851472e-07,3.3302966394416697e-12,5.7577808665397125e-07,9.2614185850906076e-09,7.4413806241657837e-15,2.9430874131025762e-10,1.2938692035498335e-16,1.0512436692038357e-10,1.1599965681028936e-11,1.1603388692734077e-11,3.4230117051509013e-15
1.2175008601113636e-10,0.8982260600194794,154.0,0.0,0.0,0.0,0.99998966259568722,1.0,18.999999646457088,1.6544854873202551e-06,3.7784747524988535e-06,3.4433558752489727e-06,3.4427243770603653e-07,1.4127934179573126e-12,6.473842902020852e-09,5.2440702323595741e-07,3.3302966114463796e-12,5.7624937536586799e-07,9.2690675695912328e-09,7.4518043020064118e-15,2.947878754684202e-10,1.2949378075081633e-16,1.052819949234835e-10,1.1627158573858455e-11,1.1630589624358731e-11,3.4310505002882134e-15
1.2184909083230492e-10,0.8982260600169669,154.0,0.0,0.0,0.0,0.99998965418952612,1.0,18.999999645967634,1.6558308127189995e-06,3.7815471917000565e-06,3.4459539785574106e-06,3.4475423889962176e-07,1.4140885866907509e-12,6.4738428553612869e-09,5.2483591171920707e-07,3.3302965834510895e-12,5.7672066407436655e-07,9.2767165539628477e-09,7.4622329335441004e-15,2.9526739931721917e-10,1.2960064114679205e-16,1.0543972162219615e-10,1.1654392222608737e-11,1.1657831323975e-11,3.4391013662740261e-15
1.2194809565347348e-10,0.898226060014454,154.0,0.0,0.0,0.0,0.99998964578336502,1.0,18.999999645477956,1.6571761380035368e-06,3.7846196310543523e-06,3.4485518526435974e-06,3.4523626912421045e-07,1.415178996808238e-12,6.4738428087017218e-09,5.2526480019826339e-07,3.3302965554557991e-12,5.7719195277946723e-07,9.2843655382053397e-09,7.4726665296630837e-15,2.9574731285663784e-10,1.2970750153936234e-16,1.0559754696891806e-10,1.1681666659314478e-11,1.1685113823627082e-11,3.4471643126167721e-15
1.2204710047464204e-10,0.8982260600119397,154.0,0.0,0.0,0.0,0.99998963737720359,1.0,18.999999644988048,1.6585214631738672e-06,3.7876920702696911e-06,3.4511494976367131e-06,3.457185282506324e-07,1.4163566993364407e-12,6.4738427620421558e-09,5.2569368867312647e-07,3.3302965274605074e-12,5.7766324148116972e-07,9.2920145223187799e-09,7.4831050773280914e-15,2.9622761608666727e-10,1.2981436193081586e-16,1.057554709371091e-10,1.1708981901839124e-11,1.1712437141183735e-11,3.4552393446186227e-15
1.221461052958106e-10,0.898226060009424,154.0,0.0,0.0,0.0,0.99998962897104215,1.0,18.999999644497912,1.6598667882299906e-06,3.7907645095563127e-06,3.453746913713964e-06,3.4620101610169059e-07,1.4174114531470803e-12,6.4738427153825891e-09,5.2612257714379632e-07,3.3302964994652157e-12,5.7813453017947413e-07,9.2996635063031121e-09,7.4935485800997735e-15,2.9670830900729488e-10,1.2992122231949282e-16,1.0591349349035532e-10,1.1736337974693923e-11,1.1739801301163468e-11,3.463326469554922e-15
1.2224511011697916e-10,0.8982260600069072,154.0,0.0,0.0,0.0,0.99998962056488039,1.0,18.999999644007541,1.6612121131719075e-06,3.793836948598919e-06,3.4563441010672485e-06,3.4668373248550136e-07,1.4186585559709549e-12,6.4738426687230198e-09,5.2655146561027314e-07,3.3302964714699236e-12,5.7860581887438066e-07,9.3073124901584224e-09,7.5039970227037823e-15,2.9718939161850698e-10,1.3002808270789679e-16,1.0607161458921545e-10,1.1763734904430812e-11,1.1767206330126105e-11,3.4714256953067269e-15
1.2234411493814772e-10,0.8982260600043892,154.0,0.0,0.0,0.0,0.99998961215871862,1.0,18.999999643516947,1.6625574379996173e-06,3.796909387827524e-06,3.4589410598877922e-06,3.4716667721085193e-07,1.4196679952483967e-12,6.4738426220634506e-09,5.2698035407255662e-07,3.3302964434746303e-12,5.7907710756588901e-07,9.3149614738845981e-09,7.5144504162114572e-15,2.9767086392029008e-10,1.3013494309259197e-16,1.0622983419437494e-10,1.1791172717520032e-11,1.1794652254549753e-11,3.4795370297308461e-15
1.2244311975931628e-10,0.8982260600018702,154.0,0.0,0.0,0.0,0.99998960375255652,1.0,18.999999643026126,1.6639027627131206e-06,3.7999818268093586e-06,3.4615377904064546e-06,3.4764985004689821e-07,1.4208725388989394e-12,6.4738425754038788e-09,5.2740924253064686e-07,3.330296415479337e-12,5.7954839625399948e-07,9.3226104574817519e-09,7.5249087402848739e-15,2.9815272591262769e-10,1.3024180347705296e-16,1.0638815225835407e-10,1.1818651445934846e-11,1.1822139106417151e-11,3.4876604823174717e-15
1.2254212458048483e-10,0.8982260599993497,154.0,0.0,0.0,0.0,0.99998959534639442,1.0,18.999999642535077,1.6652480873124167e-06,3.8030542658227045e-06,3.4641342927518941e-06,3.4813325086498901e-07,1.4219939058726196e-12,6.4738425287443063e-09,5.2783813098454386e-07,3.3302963874840432e-12,5.8001968493871176e-07,9.3302594409498076e-09,7.5353720020182616e-15,2.986349775955107e-10,1.3034866385903836e-16,1.0654656875468175e-10,1.1846171107504442e-11,1.1849666903562789e-11,3.4957960583586026e-15
1.226411294016534e-10,0.898226059996828,154.0,0.0,0.0,0.0,0.99998958694023199,1.0,18.999999642043793,1.6665934117975065e-06,3.806126704667233e-06,3.4667305671006087e-06,3.4861687948863945e-07,1.4232324245867045e-12,6.4738424820847345e-09,5.2826701943424763e-07,3.3302963594887483e-12,5.8049097362002596e-07,9.3379084242888215e-09,7.5458401904558602e-15,2.9911761896892655e-10,1.3045552424017393e-16,1.0670508364703861e-10,1.1873731726693064e-11,1.1877235670458169e-11,3.5039437651156289e-15
1.2274013422282195e-10,0.8982260599943059,154.0,0.0,0.0,0.0,0.99998957853406956,1.0,18.999999641552286,1.6679387361683889e-06,3.8091991436433756e-06,3.469326613643725e-06,3.4910073572673663e-07,1.4242876633587034e-12,6.4738424354251595e-09,5.2869590787975837e-07,3.3302963314934534e-12,5.8096226229794229e-07,9.3455574074987142e-09,7.5563133121904862e-15,2.9960065003286154e-10,1.3056238461800735e-16,1.0686369689608589e-10,1.1901333330001742e-11,1.1904845433612188e-11,3.5121036104544921e-15
1.228391390439905e-10,0.8982260599917821,154.0,0.0,0.0,0.0,0.99998957012790679,1.0,18.999999641060551,1.6692840604250649e-06,3.8122715823413957e-06,3.4719224325716992e-06,3.4958481938883587e-07,1.42556935998353e-12,6.4738423887655845e-09,5.2912479632107578e-07,3.3302963034981573e-12,5.8143355097246042e-07,9.3532063905795881e-09,7.5667913484252425e-15,3.0008407078730234e-10,1.3066924499590416e-16,1.0702240846261124e-10,1.1928975943849981e-11,1.1932496219452187e-11,3.5202756022169351e-15
1.2293814386515907e-10,0.898226059989257,154.0,0.0,0.0,0.0,0.99998956172174402,1.0,18.999999640568589,1.6706293845675337e-06,3.8153440212975373e-06,3.4745180240710208e-06,3.5006913028846065e-07,1.4265412679754865e-12,6.4738423421060069e-09,5.2955368475819994e-07,3.3302962755028611e-12,5.8190483964358047e-07,9.3608553735313094e-09,7.5772743143904174e-15,3.0056788123223534e-10,1.3077610536942873e-16,1.0718121830820742e-10,1.1956659594118625e-11,1.19601880538667e-11,3.5284597480848187e-15
1.2303714868632763e-10,0.8982260599867308,154.0,0.0,0.0,0.0,0.99998955331558093,1.0,18.9999996400764,1.671974708595796e-06,3.8184164599565207e-06,3.4771133883681883e-06,3.5055366819912695e-07,1.4277586688382763e-12,6.4738422954464294e-09,5.2998257319113087e-07,3.3302962475075646e-12,5.8237612831130265e-07,9.3685043563540203e-09,7.5877621851950921e-15,3.0105208136764457e-10,1.3088296574319355e-16,1.0734012638621069e-10,1.1984384312257506e-11,1.1987920968314889e-11,3.5366560573929659e-15
1.231361535074962e-10,0.8982260599842036,154.0,0.0,0.0,0.0,0.99998954490941783,1.0,18.999999639583983,1.6733200325098515e-06,3.8214888986658788e-06,3.4797085255910145e-06,3.5103843299303054e-07,1.4288740294603724e-12,6.4738422487868511e-09,5.3041146161986877e-07,3.3302962195122668e-12,5.8284741697562664e-07,9.3761533390476266e-09,7.5982549706044432e-15,3.0153667119352084e-10,1.309898261143009e-16,1.0749913267027915e-10,1.2012150116023365e-11,1.2015694980558763e-11,3.5448645354118684e-15
1.2323515832866475e-10,0.898226059981675,154.0,0.0,0.0,0.0,0.99998953650325439,1.0,18.999999639091346,1.6746653563097004e-06,3.8245613371787117e-06,3.4823034359151259e-06,3.5152342449455791e-07,1.4301342497671211e-12,6.4738422021272702e-09,5.3084035004441333e-07,3.3302961915169691e-12,5.8331870563655275e-07,9.3838023216121959e-09,7.6087526578830925e-15,3.0202165070985162e-10,1.3109668648482551e-16,1.0765823712421092e-10,1.2039957029821321e-11,1.2043510115010691e-11,3.5530851893853618e-15
1.233341631498333e-10,0.8982260599791453,154.0,0.0,0.0,0.0,0.99998952809709096,1.0,18.999999638598478,1.6760106799953421e-06,3.8276337758669279e-06,3.4848981195307648e-06,3.520086425134793e-07,1.431167421250116e-12,6.4738421554676894e-09,5.3126923846476466e-07,3.3302961635216709e-12,5.8378999429408067e-07,9.3914513040476308e-09,7.6192552564056814e-15,3.0250701991662323e-10,1.3120354685162459e-16,1.0781743970878197e-10,1.2067805080096732e-11,1.2071366398123882e-11,3.5613180271628606e-15
1.2343316797100187e-10,0.8982260599766148,154.0,0.0,0.0,0.0,0.9999895196909272,1.0,18.999999638105383,1.6773560035667773e-06,3.830706214223357e-06,3.4874925766275017e-06,3.5249408686023539e-07,1.4324807136984932e-12,6.4738421088081077e-09,5.3169812688092274e-07,3.3302961355263715e-12,5.8426128294821051e-07,9.3991002863540619e-09,7.6297627436176749e-15,3.0299277881382221e-10,1.3131040721901074e-16,1.0797674038489544e-10,1.2095694293212855e-11,1.2099263856269412e-11,3.5695630565694047e-15
1.2353217279217042e-10,0.8982260599740829,154.0,0.0,0.0,0.0,0.99998951128476343,1.0,18.99999963761206,1.6787013270240057e-06,3.8337786527582492e-06,3.4900868074341801e-06,3.5297975730600007e-07,1.433563877123827e-12,6.4738420621485236e-09,5.3212701529288759e-07,3.3302961075310722e-12,5.8473257159894248e-07,9.4067492685313601e-09,7.6402751331705665e-15,3.0347892740143207e-10,1.3141726758262415e-16,1.0813613910533875e-10,1.2123624701010788e-11,1.2127202521297835e-11,3.5778202870559484e-15
1.2363117761333898e-10,0.8982260599715497,154.0,0.0,0.0,0.0,0.99998950287859933,1.0,18.999999637118517,1.6800466503670275e-06,3.8368510911433487e-06,3.4926808120783221e-06,3.5346565372325783e-07,1.4347451691871397e-12,6.4738420154889395e-09,5.3255590370065942e-07,3.3302960795357724e-12,5.8520386024627626e-07,9.414398250579605e-09,7.6507924103185406e-15,3.0396546567944357e-10,1.3152412794527824e-16,1.0829563584379205e-10,1.2151596321244486e-11,1.2155182410968367e-11,3.5860897238921521e-15
1.2373018243450754e-10,0.8982260599690154,154.0,0.0,0.0,0.0,0.99998949447243524,1.0,18.999999636624743,1.6813919735958425e-06,3.8399235296149929e-06,3.4952745907348677e-06,3.5395177593708149e-07,1.4357882503092307e-12,6.4738419688293528e-09,5.329847921042379e-07,3.3302960515404714e-12,5.8567514889021195e-07,9.4220472324987418e-09,7.6613145799340297e-15,3.0445239364784429e-10,1.3163098830493254e-16,1.0845523056414345e-10,1.217960917827497e-11,1.2183203549649267e-11,3.5943713743087605e-15
1.238291872556761e-10,0.8982260599664802,154.0,0.0,0.0,0.0,0.99998948606627103,1.0,18.999999636130742,1.6827372967104508e-06,3.8429959678187545e-06,3.4978681435932565e-06,3.5443812375804431e-07,1.4370475468808197e-12,6.4738419221697662e-09,5.3341368050362315e-07,3.3302960235451704e-12,5.8614643753074977e-07,9.4296962142888534e-09,7.671841624897703e-15,3.0493971130662063e-10,1.3173784866466457e-16,1.0861492322727872e-10,1.2207663298491603e-11,1.2211265963737731e-11,3.6026652461385613e-15
1.2392819207684466e-10,0.8982260599639434,154.0,0.0,0.0,0.0,0.99998947766010648,1.0,18.99999963563652,1.6840826197108523e-06,3.8460684062380098e-06,3.5004614708422662e-06,3.5492469699738108e-07,1.4380396849541558e-12,6.4738418755101788e-09,5.3384256889881516e-07,3.330295995549869e-12,5.866177261678894e-07,9.4373451959498222e-09,7.6823735589298806e-15,3.054274186557589e-10,1.3184470902025096e-16,1.0877471379420905e-10,1.223575870820268e-11,1.223936967954986e-11,3.6109713471902764e-15
1.2402719689801322e-10,0.8982260599614058,154.0,0.0,0.0,0.0,0.99998946925394194,1.0,18.999999635142078,1.6854279425970472e-06,3.8491408443862839e-06,3.5030545727098017e-06,3.5541149542720234e-07,1.4392511387187058e-12,6.473841828850588e-09,5.3427145728981415e-07,3.3302959675545664e-12,5.8708901480163116e-07,9.4449941774817674e-09,7.6929103591381045e-15,3.0591551569524281e-10,1.3195156937596267e-16,1.08934602217848e-10,1.226389543918591e-11,1.2267514728872794e-11,3.6192896868960427e-15
1.2412620171918178e-10,0.8982260599588667,154.0,0.0,0.0,0.0,0.99998946084777707,1.0,18.999999634647402,1.6867732653690353e-06,3.852213282576388e-06,3.505647449322875e-06,3.5589851892050361e-07,1.4403690945423885e-12,6.4738417821909989e-09,5.3470034567661979e-07,3.3302959395592638e-12,5.8756030343197472e-07,9.4526431588846129e-09,7.7034520343383262e-15,3.0640400242506317e-10,1.3205842972904477e-16,1.0909458847194363e-10,1.2292073509161476e-11,1.229570112943198e-11,3.6276202705154941e-15
1.2422520654035034e-10,0.8982260599563267,154.0,0.0,0.0,0.0,0.99998945244161219,1.0,18.999999634152505,1.6881185880268171e-06,3.8552857205831399e-06,3.5082401008557255e-06,3.5638576730305868e-07,1.4416187394713424e-12,6.4738417355314081e-09,5.351292340592322e-07,3.3302959115639608e-12,5.880315920589202e-07,9.4602921401584181e-09,7.7139985724058149e-15,3.0689287884520744e-10,1.3216529008149534e-16,1.0925467252047736e-10,1.2320292942444046e-11,1.2323928905549302e-11,3.6359631052656089e-15
1.243242113615189e-10,0.8982260599537857,154.0,0.0,0.0,0.0,0.99998944403544698,1.0,18.999999633657378,1.689463910570392e-06,3.8583581587442483e-06,3.5108325274970312e-06,3.568732403862008e-07,1.4426623611506436e-12,6.4738416888718149e-09,5.3555812243765137e-07,3.3302958835686566e-12,5.8850288068246781e-07,9.4679411213030906e-09,7.7245499818175612e-15,3.0738214495566185e-10,1.3227215043030051e-16,1.0941485432443614e-10,1.2348553765372636e-11,1.2352198083571589e-11,3.6443181989642276e-15
1.2442321618268746e-10,0.8982260599512433,154.0,0.0,0.0,0.0,0.99998943562928178,1.0,18.99999963316203,1.6908092329997602e-06,3.8614305965991314e-06,3.5134247294348128e-06,3.5736093798192281e-07,1.4439605418829659e-12,6.4738416422122217e-09,5.359870108118773e-07,3.3302958555733524e-12,5.8897416930261723e-07,9.475590102318751e-09,7.7351062413248567e-15,3.0787180075641309e-10,1.3237901077959635e-16,1.0957513384493221e-10,1.2376856004205253e-11,1.2380508689764648e-11,3.6526855594051443e-15
1.2452222100385601e-10,0.8982260599487,154.0,0.0,0.0,0.0,0.99998942722311623,1.0,18.999999632666459,1.6921545553149216e-06,3.864503034611323e-06,3.5160167068960593e-06,3.5784885986325086e-07,1.4450497481622055e-12,6.4738415955526276e-09,5.3641589918191021e-07,3.330295827578047e-12,5.8944545791936857e-07,9.4832390832052803e-09,7.7456673633421757e-15,3.0836184624744457e-10,1.3248587112520012e-16,1.0973551103500113e-10,1.2405199690658831e-11,1.2408860755854822e-11,3.6610651960024476e-15
1.2462122582502457e-10,0.8982260599461552,154.0,0.0,0.0,0.0,0.99998941881695069,1.0,18.999999632170663,1.6934998775158768e-06,3.8675754724827605e-06,3.5186084600072733e-06,3.5833700590369078e-07,1.4462280441426013e-12,6.4738415488930302e-09,5.3684478754774977e-07,3.3302957995827416e-12,5.8991674653272203e-07,9.4908880639627544e-09,7.7562333339737018e-15,3.0885228142874719e-10,1.3259273146980988e-16,1.0989598586845905e-10,1.2433584842419653e-11,1.2437254299533649e-11,3.6694571140057071e-15
1.2472023064619313e-10,0.8982260599436095,154.0,0.0,0.0,0.0,0.99998941041078482,1.0,18.999999631674644,1.694845199602625e-06,3.870647910428011e-06,3.5211999889419928e-06,3.5882537592971638e-07,1.4472808599772235e-12,6.4738415022334345e-09,5.372736759093961e-07,3.3302957715874357e-12,5.903880351426773e-07,9.4985370445911173e-09,7.7668041575229665e-15,3.0934310630030835e-10,1.3269959181146888e-16,1.1005655830938072e-10,1.2462011483755894e-11,1.2465689345076503e-11,3.6778613206180993e-15
1.248192354673617e-10,0.8982260599410624,154.0,0.0,0.0,0.0,0.99998940200461894,1.0,18.999999631178401,1.6961905215751665e-06,3.8737203481252884e-06,3.5237912938881379e-06,3.5931396975341882e-07,1.4485299851579238e-12,6.4738414555738355e-09,5.3770256426684919e-07,3.3302957435921287e-12,5.9085932374923459e-07,9.5061860250904516e-09,7.7773798178041088e-15,3.0983432086211459e-10,1.3280645215312857e-16,1.1021722831885416e-10,1.2490479640956207e-11,1.2494165918779841e-11,3.686277823642514e-15
1.2491824028853025e-10,0.8982260599385145,154.0,0.0,0.0,0.0,0.99998939359845274,1.0,18.999999630681934,1.6975358434335017e-06,3.8767927860134549e-06,3.5263823750329749e-06,3.5980278718754625e-07,1.4495365534654107e-12,6.4738414089142364e-09,5.3813145262010905e-07,3.3302957155968216e-12,5.9133061235239391e-07,9.5138350054606481e-09,7.7879603273385509e-15,3.1032592511415211e-10,1.329133124907385e-16,1.1037799585809234e-10,1.2518989340228413e-11,1.2522684046859259e-11,3.6947066308578399e-15
1.250172451096988e-10,0.8982260599359652,154.0,0.0,0.0,0.0,0.99998938519228653,1.0,18.999999630185243,1.6988811651776299e-06,3.8798652236508327e-06,3.5289732326025804e-06,3.6029182800603677e-07,1.4507422432097867e-12,6.4738413622546366e-09,5.3856034096917588e-07,3.3302956876015142e-12,5.9180190095215503e-07,9.5214839857018143e-09,7.79854566451577e-15,3.1081791905640463e-10,1.3302017282839479e-16,1.1053886088025248e-10,1.2547540613228818e-11,1.2551243760980471e-11,3.7031477516601687e-15
1.2511624993086737e-10,0.8982260599334148,154.0,0.0,0.0,0.0,0.99998937678611999,1.0,18.999999629688329,1.7002264868075521e-06,3.882937661321437e-06,3.5315638667229479e-06,3.6078109208290443e-07,1.4518630437277535e-12,6.4738413155950343e-09,5.3898922931404937e-07,3.3302956596062055e-12,5.9227318954851828e-07,9.5291329658138808e-09,7.8091358373738281e-15,3.113103026888631e-10,1.3312703316345524e-16,1.1069982335921855e-10,1.2576133477609918e-11,1.2579845078801199e-11,3.7116011912890354e-15
1.2521525475203593e-10,0.8982260599308632,154.0,0.0,0.0,0.0,0.99998936837995345,1.0,18.999999629191191,1.7015718083232671e-06,3.8860100988208085e-06,3.5341542775669183e-06,3.6127057924532021e-07,1.4531034080594042e-12,6.4738412689354319e-09,5.3941811765472962e-07,3.3302956316108969e-12,5.9274447814148334e-07,9.5367819457968989e-09,7.8197308343960027e-15,3.1180307601151486e-10,1.3323389349783621e-16,1.1086088325915829e-10,1.2604767957593516e-11,1.260848802455044e-11,3.720066956933851e-15
1.253142595732045e-10,0.8982260599283107,154.0,0.0,0.0,0.0,0.99998935997378657,1.0,18.999999628693828,1.7029171297247758e-06,3.8890825364555707e-06,3.5367444653216593e-06,3.6176028930613006e-07,1.4541567188427929e-12,6.4738412222758287e-09,5.3984700599121664e-07,3.3302956036155878e-12,5.9321576673105032e-07,9.5444309256507891e-09,7.8303306632232654e-15,3.1229623902434615e-10,1.3334075382864707e-16,1.1102204054126051e-10,1.2633444079418041e-11,1.2637172624474417e-11,3.7285450563825887e-15
1.2541326439437305e-10,0.8982260599257568,154.0,0.0,0.0,0.0,0.9999893515676197,1.0,18.99999962819625,1.704262451012078e-06,3.8921549738075441e-06,3.5393344301736815e-06,3.6225022207883448e-07,1.4554411500891428e-12,6.4738411756162223e-09,5.4027589432351063e-07,3.3302955756202775e-12,5.9368705531721943e-07,9.552079905375659e-09,7.8409353038277535e-15,3.1278979172734364e-10,1.3344761415985477e-16,1.1118329516683854e-10,1.2662161869241247e-11,1.2665898904738636e-11,3.7370354973992799e-15
1.255122692155416e-10,0.8982260599232018,154.0,0.0,0.0,0.0,0.99998934316145249,1.0,18.999999627698443,1.7056077721851733e-06,3.8952274112975855e-06,3.5419241723481542e-06,3.6274037733827983e-07,1.4565358482849131e-12,6.4738411289566175e-09,5.4070478265161128e-07,3.3302955476249673e-12,5.9415834389999034e-07,9.5597288849713993e-09,7.8515447674648824e-15,3.1328373412049077e-10,1.3355447448744761e-16,1.113446470891709e-10,1.2690921358658981e-11,1.2694666896948335e-11,3.7455382893620608e-15
1.2561127403671016e-10,0.8982260599206456,154.0,0.0,0.0,0.0,0.99998933475528529,1.0,18.999999627200413,1.7069530932440623e-06,3.898299848655074e-06,3.5445136919705667e-06,3.6323075495898613e-07,1.4577114332069119e-12,6.473841082297011e-09,5.4113367097551869e-07,3.3302955196296566e-12,5.9462963247936317e-07,9.567377864438083e-09,7.8621590410325338e-15,3.1377806620377846e-10,1.3366133481401336e-16,1.1150609628220907e-10,1.2719722565290033e-11,1.2723476618727527e-11,3.7540534375004624e-15
1.2571027885787872e-10,0.8982260599180883,154.0,0.0,0.0,0.0,0.99998932634911775,1.0,18.999999626702166,1.7082984141887448e-06,3.9013722860748227e-06,3.547102989213064e-06,3.6372135476881863e-07,1.4587730916200721e-12,6.473841035637402e-09,5.4156255929523286e-07,3.3302954916343447e-12,5.9510092105533813e-07,9.5750268437756553e-09,7.872778128306903e-15,3.1427278797719409e-10,1.3376819513767512e-16,1.1166764271021356e-10,1.2748565513309952e-11,1.2752328094258936e-11,3.7625809489901598e-15
1.2580928367904728e-10,0.8982260599155301,154.0,0.0,0.0,0.0,0.99998931794295021,1.0,18.999999626203692,1.7096437350192207e-06,3.9044447232646732e-06,3.5496920642620602e-06,3.6421217658137552e-07,1.4600129841113468e-12,6.4738409889777931e-09,5.419914476107538e-07,3.3302954636390328e-12,5.9557220962791489e-07,9.5826758229841941e-09,7.8834020139729495e-15,3.1476789944072421e-10,1.33875055461264e-16,1.1182928633447355e-10,1.2777450228907079e-11,1.2781221349738676e-11,3.7711208316042554e-15
1.2590828850021584e-10,0.8982260599129709,154.0,0.0,0.0,0.0,0.99998930953678233,1.0,18.999999625705001,1.7109890557354902e-06,3.9075171606230807e-06,3.5522809173033195e-06,3.647032202109064e-07,1.4610326532555232e-12,6.4738409423181816e-09,5.4242033592208171e-07,3.3302954356437197e-12,5.9604349819709357e-07,9.5903248020635967e-09,7.8940307094381938e-15,3.1526340059435502e-10,1.3398191578089465e-16,1.1199102711640247e-10,1.2806376738189226e-11,1.2810156411282313e-11,3.7796730930919525e-15
1.260072933213844e-10,0.8982260599104103,154.0,0.0,0.0,0.0,0.99998930113061446,1.0,18.999999625206087,1.7123343763375527e-06,3.91058959762856e-06,3.5548695485187328e-06,3.6519448547553162e-07,1.4623535822953622e-12,6.4738408956585702e-09,5.4284922422921629e-07,3.3302954076484066e-12,5.9651478676287438e-07,9.5979737810139923e-09,7.9046641905100595e-15,3.1575929143807339e-10,1.3408877610168764e-16,1.1215286501820608e-10,1.2835345066731953e-11,1.283913330447299e-11,3.7882377410444698e-15
1.2610629814255296e-10,0.8982260599078481,154.0,0.0,0.0,0.0,0.99998929272444625,1.0,18.999999624706952,1.7136796968254089e-06,3.9136620348211108e-06,3.557457958129217e-06,3.6568597215434956e-07,1.463435777017539e-12,6.4738408489989563e-09,5.4327811253215762e-07,3.3302953796530931e-12,5.96986075325257e-07,9.6056227598352501e-09,7.9153024734219834e-15,3.1625557197186304e-10,1.3419563641831838e-16,1.123147999939651e-10,1.2864355245614174e-11,1.2868152060398852e-11,3.7968147846865053e-15
1.2620530296372152e-10,0.8982260599052854,154.0,0.0,0.0,0.0,0.99998928431827805,1.0,18.999999624207589,1.7150250171990586e-06,3.9167344718627618e-06,3.560046146259434e-06,3.6617768012270661e-07,1.4646172027025629e-12,6.4738408023393424e-09,5.4370700083090572e-07,3.3302953516577784e-12,5.9745736388424175e-07,9.6132717385274511e-09,7.9259455423009197e-15,3.1675224219571492e-10,1.3430249673413175e-16,1.1247683201775786e-10,1.2893407292383244e-11,1.2897212696612465e-11,3.8054042292263822e-15
1.2630430778489008e-10,0.8982260599027213,154.0,0.0,0.0,0.0,0.99998927591210973,1.0,18.99999962370801,1.7163703374585018e-06,3.919806908993619e-06,3.5626341130806794e-06,3.6666960920931793e-07,1.4656577567537111e-12,6.4738407556797276e-09,5.4413588912546058e-07,3.3302953236624637e-12,5.979286524398283e-07,9.6209207170905343e-09,7.9365934028322726e-15,3.1724930210961641e-10,1.3440935704673296e-16,1.1263896105395995e-10,1.2922501231156522e-11,1.292631523723834e-11,3.8140060818224996e-15
1.2640331260605864e-10,0.8982260599001562,154.0,0.0,0.0,0.0,0.99998926750594108,1.0,18.999999623208211,1.7177156576037384e-06,3.9228793458520136e-06,3.5652218587785076e-06,3.6716175922864293e-07,1.4669191087765415e-12,6.4738407090201104e-09,5.4456477741582241e-07,3.3302952956671486e-12,5.9839994099201678e-07,9.6285696955245921e-09,7.9472460368151088e-15,3.1774675171355397e-10,1.3451621735974978e-16,1.1280118706397289e-10,1.2951637088067594e-11,1.2955459708417819e-11,3.8226203502317039e-15
