Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011)
3.5858658230842194e-08,0.38902203404940794,154.0,0.0,0.0,0.0,0.67378265591402775,1.0,18.992281715927493,0.0089354664923387648,0.054182833725386161,0.033472085475099139,0.0038560371572072686,1.7868174480834737e-08,1.9555049487136794e-06,0.066064319628320559,1.1687215094809928e-08,0.12302309688100489,0.00011380014671747152,3.5496909643321381e-11,0.013328809423481748,7.4159270833454343e-13,5.7990955071230041e-05,0.016749973037976554,0.017916909429605044,5.5572198788504256e-06,3.279405224940563e-06,0.0036638946661522727,2.4301759115458268e-05,0.00012985215771292555,0.00014792282842670705,0.0015477207495993238,0.0017079788060976907,0.00045417683750449434,7.1558729921321545e-12,1.5773936733029028e-05,8.2724980713921977e-06,0.00055388022967907207,2.8820483353349736e-07,6.6046335448642812e-08,2.1110767469662925e-10,2.8214575886374576e-05,3.5874071768940441e-06,2.2893249843659869e-05,1.5787444890324415e-06
3.656392772836354e-08,0.3890229810189468,154.0,0.0,0.0,0.0,0.66886795489516371,1.0,18.99214252074114,0.0090658239916936566,0.054722301877815009,0.033549204219088767,0.0038649152944446397,1.8045901706699288e-08,1.9425089970758217e-06,0.067090799275259419,1.1601966105491541e-08,0.12502855114084183,0.00011493211043670259,3.557863770326823e-11,0.013714019645754583,7.4896928969014826e-13,5.8126989361831907e-05,0.017189845889329904,0.018436660152113548,5.7031036266150432e-06,3.3654948465591285e-06,0.0038220801398155535,2.5678732547388614e-05,0.00013976929672552304,0.0001596794575912584,0.001608058578095645,0.0017481034585397797,0.00048075235390961552,7.4643989293334617e-12,1.60344706612448e-05,8.4027754048736615e-06,0.00058742058804048041,3.0069906520360616e-07,7.0102541650459581e-08,2.1939138577325826e-10,3.0029479546463696e-05,3.741243483218214e-06,2.4434818088607569e-05,1.68526336319188e-06
3.726919722588489e-08,0.38902393010287284,154.0,0.0,0.0,0.0,0.66400048636543219,1.0,18.992003807528405,0.0091947280905965937,0.055246491698950094,0.03361381454874024,0.0038723513154234265,1.821858750089473e-08,1.9296388436352926e-06,0.068108473784030982,1.1517536399055633e-08,0.12702068742781483,0.00011603196506850979,3.5647090302450721e-11,0.014100161794612934,7.5613662821202079e-13,5.8241265147579694e-05,0.017627522714989356,0.018957530649626748,5.8482560778994128e-06,3.4511529335698566e-06,0.0039832411913805288,2.7088289251189924e-05,0.00015015507229627968,0.00017204209358032263,0.0016689291569062566,0.0017878150619907167,0.00050812764940838431,7.7787187043196711e-12,1.6293271414474183e-05,8.5319346378242136e-06,0.00062206332072624879,3.134297767693802e-07,7.4294644085621727e-08,2.2775085961356525e-10,3.1914345368793737e-05,3.8971210928654443e-06,2.6039209728522776e-05,1.7961327178460038e-06
3.7974466723406235e-08,0.3890248808235001,154.0,0.0,0.0,0.0,0.6591796944779087,1.0,18.991865587690341,0.0093221932621507624,0.055755673088595539,0.033666340352094308,0.0038783941408068738,1.8386321058513919e-08,1.916892991155663e-06,0.069117426767190127,1.1433916333954409e-08,0.12899963445075502,0.00011710027869505353,3.5702717781905975e-11,0.01448710290241681,7.6309842587817879e-13,5.8334519055295287e-05,0.018062785821932627,0.019479329452535069,5.9926050499180008e-06,3.5363368882611033e-06,0.0041473277144702036,2.8529206553218151e-05,0.00016101449478485446,0.00018502199571921325,0.0017302914619254282,0.0018271000504861766,0.00053629589896397704,8.0987345216911955e-12,1.6550355763853394e-05,8.6599863997068316e-06,0.00065780467229753622,3.2639301180310165e-07,7.8622252151024507e-08,2.3618050385401553e-10,3.3869780095436623e-05,4.0549457827696296e-06,2.7707059740902659e-05,1.9113967276945845e-06
3.867973622092758e-08,0.3890258327215808,154.0,0.0,0.0,0.0,0.65440502891461017,1.0,18.991727872523555,0.0094482338157964568,0.056250113448037216,0.033707195528561947,0.0038830915363169444,1.8549190746967519e-08,1.9042699571823638e-06,0.070117740870094022,1.1351096364355318e-08,0.13096551938493398,0.00011813761412670022,3.5745959850790835e-11,0.014874714617124177,7.698583503128873e-13,5.8407470371194304e-05,0.018495427692687347,0.020001871607663761,6.1360817392019271e-06,3.6210061071520902e-06,0.0043142886269996955,3.0000217630771386e-05,0.00017235191591601827,0.0001986298148425466,0.0017921051597501558,0.0018659461517090115,0.00056524960211098139,8.4243466897477299e-12,1.6805740280934249e-05,8.786941197137243e-06,0.0006946398455070391,3.3958473522740341e-07,8.3084844343792709e-08,2.4467481796331616e-10,3.5896343785167472e-05,4.2146243110333562e-06,2.9438958742233846e-05,2.0310964873477621e-06
3.938500571844893e-08,0.389026785355871,154.0,0.0,0.0,0.0,0.64967594495395953,1.0,18.991590673184316,0.0095728638990039364,0.056730077605545229,0.033736784100242827,0.0038864901257108261,1.8707284080816292e-08,1.8917682742609327e-06,0.071109497780741521,1.1269067041814676e-08,0.13291846788743938,0.00011914452874465003,3.5777245706390786e-11,0.015262873078385076,7.7642003375798805e-13,5.8460821233240441e-05,0.018925250810957406,0.020524978523897997,6.2786206635060899e-06,3.70512194671646e-06,0.0044840719659162949,3.1500016316427355e-05,0.00018417102596141567,0.00021287558112986386,0.0018543306461929934,0.0019043423290116851,0.00059498062476983076,8.7554538052685799e-12,1.7059441339658521e-05,8.9128094151192635e-06,0.00073256304174175403,3.530008408656362e-07,8.7681773197738241e-08,2.5322839862165966e-10,3.799455060540614e-05,4.3760645389675677e-06,3.1235453632514041e-05,2.1552700559178274e-06
4.0090275215970276e-08,0.3890277383026986,154.0,0.0,0.0,0.0,0.6449919035304279,1.0,18.991454000656095,0.0096960974989763801,0.057195827746920593,0.033755500328339558,0.003888635404341605,1.8860687699543437e-08,1.8793864900645863e-06,0.072092778239707056,1.1187819015911665e-08,0.13485860411274073,0.00012012157435513097,3.5796994157921405e-11,0.015651458796097511,7.8278707212721301e-13,5.8495256832403274e-05,0.019352067480558437,0.021048477819570137,6.4201596015349541e-06,3.7886476878013786e-06,0.0046566249788216833,3.3027261829980725e-05,0.00019647485295451044,0.00022776869397221261,0.0019169290804329437,0.0019422787243701938,0.00062548024036325651,9.0919529322088515e-12,1.7311475118358452e-05,9.0376013182929374e-06,0.00077156750193866123,3.6663715874530892e-07,9.2412270289007e-08,2.6183594449999173e-10,4.0164869666801528e-05,4.5391755418989347e-06,3.3097048289052233e-05,2.2839525050524513e-06
4.079554471349162e-08,0.3890286911555361,154.0,0.0,0.0,0.0,0.64035237128664946,1.0,18.99131786572045,0.0098179484443612457,0.057647623350980066,0.03376372883426499,0.0038895717532533227,1.9009487346107534e-08,1.8671231675735476e-06,0.073067662050155746,1.1107343034930679e-08,0.1367860507284214,0.00012106929705337214,3.5805613756619571e-11,0.016040356531416774,7.8896302411918193e-13,5.8511445622118649e-05,0.019775699638202807,0.021572203171685265,6.5606395305795674e-06,3.8715484988323078e-06,0.004831894212464256,3.4580583421108426e-05,0.00020926576385556185,0.0002433179138142858,0.0019798624150528599,0.0019797466023899219,0.00065673917013011067,9.4337397742525902e-12,1.7561857601780522e-05,9.1613270521938623e-06,0.00081164554781983946,3.8048946215376067e-07,9.7275451291346112e-08,2.7049226047448988e-10,4.2407725895626081e-05,4.7038677093320933e-06,3.5024204304497265e-05,2.4171759700582896e-06
4.150081421101297e-08,0.38902964352457664,154.0,0.0,0.0,0.0,0.63575682061831162,1.0,18.991182278930918,0.0099384304069683183,0.058085721129865826,0.033761844725042595,0.0038893424537682765,1.9153767846391236e-08,1.8549768852464175e-06,0.074034228087928131,1.1027629947346907e-08,0.13870092893105676,0.00012198823709731431,3.5803502930957439e-11,0.016429455180206953,7.9495141038949973e-13,5.8510039535246286e-05,0.020195978660675868,0.022095994167055686,6.7000045623065832e-06,3.953791397930105e-06,0.0050098255980979391,3.6158584907564062e-05,0.00022254546757916627,0.00025953135591129736,0.0020430934222052427,0.0020167382954695118,0.00068874762254429451,9.7807088412467307e-12,1.7810604583129651e-05,9.2839966445221065e-06,0.00085278862330246102,3.9455347444554515e-07,1.0227032106246038e-07,2.7919226130904902e-10,4.4723500939372894e-05,4.8700528350403318e-06,3.7017341764273533e-05,2.5549697037770871e-06
4.2206083708534316e-08,0.38903059503631376,154.0,0.0,0.0,0.0,0.6312047297121125,1.0,18.99104725058983,0.010057556903492745,0.058510374974060163,0.033750213722615073,0.0038879897025227168,1.9293613091955905e-08,1.8429462370707951e-06,0.074992554311682905,1.0948670702062373e-08,0.14060335846221769,0.00012287892879251914,3.5791050123724421e-11,0.016818647658921073,8.0075571280629377e-13,5.8491674207860391e-05,0.020612745166941605,0.022619696155408767,6.8382018769255602e-06,4.0353452140457136e-06,0.0051903645337117409,3.7759849095547605e-05,0.00023631501979358844,0.00027641648593516643,0.0021065857161398638,0.002053247150214333,0.00072149533175902135,1.0132753609539646e-11,1.8057731666131087e-05,9.4056200064192798e-06,0.00089498733594883719,4.0882487560162329e-07,1.0739577874418165e-07,2.8793097483637298e-10,4.7112534101214447e-05,5.0376441976394819e-06,3.9076840058869502e-05,2.6973601328966191e-06
4.291135320605566e-08,0.38903154533312473,154.0,0.0,0.0,0.0,0.62669558257708358,1.0,18.990912790727812,0.010175341297241576,0.058921835901986394,0.033729192296695187,0.0038855546269039587,1.9429106023464175e-08,1.8310298326795391e-06,0.075942717773086629,1.087045634850044e-08,0.14249345762457968,0.00012374190038610004,3.5768633934304278e-11,0.017207830792894622,8.0637937375957278e-13,5.8456969209240165e-05,0.021025848815708837,0.023143160104526328,6.9751816557905678e-06,4.1161805471922235e-06,0.005373455963141492,3.9382942070489669e-05,0.00025057482939866703,0.00029398011736071972,0.0021703037723167333,0.0020892674751767596,0.0007549715950090376,1.048976667619614e-11,1.8303254267107434e-05,9.5262069337523059e-06,0.00093823149833189624,4.2329930854133634e-07,1.1265062286050163e-07,2.9670354466979507e-10,4.9575123299266073e-05,5.2065566321787405e-06,4.1203038726710856e-05,2.8443709164004105e-06
4.361662270357701e-08,0.3890324940728574,154.0,0.0,0.0,0.0,0.62222886906956254,1.0,18.990778909085776,0.010291796799862269,0.059320352014071834,0.033699127800799464,0.003882077300851289,1.9560328614287017e-08,1.8192262974901342e-06,0.076884794627040065,1.0792978037995336e-08,0.14437134329811907,0.00012457767396920638,3.5736623265591791e-11,0.017596905207034861,8.1182579551840621e-13,5.8406528277429102e-05,0.021435148098981355,0.023666242457468224,7.1108970126708617e-06,4.196269727901459e-06,0.0055590444520821295,4.1026417347805461e-05,0.00026532466658720513,0.00031222841055932081,0.0022342129433184795,0.0021247944899873473,0.00078916530891479987,1.0851639907158195e-11,1.8547187617068308e-05,9.6457671084025123e-06,0.00098251016920123356,4.379723851885585e-07,1.180335563987233e-07,3.0550523247512856e-10,5.2111526046862513e-05,5.3767065932625025e-06,4.3396238323620681e-05,2.9960230058762548e-06
4.432189220109836e-08,0.38903344092842196,154.0,0.0,0.0,0.0,0.61780408491210304,1.0,18.990645615099311,0.010406936473071716,0.059706168451143835,0.033660358611119143,0.0038775967609831507,1.9687361857869005e-08,1.8075342726836721e-06,0.077818860141930554,1.0716227023730618e-08,0.14623713095637883,0.00012538676539033855,3.5695377470805921e-11,0.017985775218887123,8.1709833967256521e-13,5.8340939559762037e-05,0.021840510132106847,0.024188804991927181,7.2453039239496288e-06,4.2755867760119327e-06,0.0057470742610252557,4.2688819874436187e-05,0.00028056367239334679,0.00033116687352454066,0.0022982794717676526,0.0021598242759292316,0.00082406500464273912,1.1218264579431119e-11,1.8789546763810337e-05,9.7643100995588005e-06,0.0010278116943438576,4.5283969229374956e-07,1.2354319186008079e-07,3.1433141982869375e-10,5.4721960450290697e-05,5.5480122101992104e-06,4.5656701315106443e-05,3.1523347074204164e-06
4.5027161698619704e-08,0.38903438558738673,154.0,0.0,0.0,0.0,0.61342073170660416,1.0,18.990512917885187,0.010520773230384519,0.060079527357031641,0.033613214267903646,0.0038721510230068645,1.9810285755790752e-08,1.7959524152581908e-06,0.078744988709901514,1.0640194660181235e-08,0.14809093468278636,0.00012616968417697379,3.5645246504382345e-11,0.018374348734056772,8.2220032662435024e-13,5.8260775857796305e-05,0.022241810440829499,0.024710714681756757,7.378361157757737e-06,4.3541073588515334e-06,0.0059374894151524721,4.436868987333119e-05,0.0002962903696305408,0.0003508003641522051,0.0023624705004463968,0.0021943537279975655,0.00085965888188486745,1.1589531517285194e-11,1.9030346574025083e-05,9.881845365013584e-06,0.0010741237470422269,4.6789679701429186e-07,1.2917805626724605e-07,3.2317760969042142e-10,5.7406606220640871e-05,5.720393334655773e-06,4.7984652987932728e-05,3.313321744892324e-06
4.573243119614105e-08,0.38903532775157773,154.0,0.0,0.0,0.0,0.60907831694193271,1.0,18.990380826229934,0.010633319838839162,0.060440667845243899,0.033558015619035451,0.0038657770983770551,1.9929179305028602e-08,1.784479398152653e-06,0.079663253857129634,1.056487240449237e-08,0.14993286718700755,0.00012692693346431805,3.5586571077503988e-11,0.018762537143964548,8.2713503511377105e-13,5.8166594876089054e-05,0.022638932745839509,0.025231843560709542,7.5100302022570874e-06,4.4318087489394947e-06,0.0061302337712204821,4.6064566524372666e-05,0.00031250267512135068,0.00037113309399541697,0.0024267540798076775,0.0022283805084759713,0.00089593484162946342,1.1965331222575757e-11,1.9269601735412899e-05,9.9983822524603229e-06,0.0011214333680404306,4.831392522559964e-07,1.3493659611719956e-07,3.3203942751846521e-10,6.0165605696652357e-05,5.8937715812779813e-06,5.0380282377660285e-05,3.4789973242877596e-06
4.64377006936624e-08,0.3890362671366831,154.0,0.0,0.0,0.0,0.60477635399631269,1.0,18.990249348580335,0.010744588920720846,0.060789825969585709,0.033495074965488147,0.0038585110111717695,2.0044120489495959e-08,1.7731139101607572e-06,0.08057372825410089,1.0490251816258062e-08,0.15176303982132089,0.00012765900993453561,3.5519682811513929e-11,0.019150255225911038,8.3190570182974884e-13,5.8058939474282364e-05,0.023031768745298994,0.025752068588417373,7.6402751933798719e-06,4.5086697813179314e-06,0.0063252510814788433,4.7774991476497549e-05,0.00032919791312156245,0.0003921686334139286,0.0024910991730590915,0.002261903002052916,0.00093288051770245596,1.2345553999316664e-11,1.9507326758800544e-05,1.011393000079159e-05,0.0011697270049374317,4.9856260177886654e-07,1.4081718226895698e-07,3.4091262204725367e-10,6.2999064875644161e-05,6.0680703617189615e-06,5.2843743209048708e-05,3.6493721990127243e-06
4.7142970191183745e-08,0.3890372034718624,154.0,0.0,0.0,0.0,0.60051436213474874,1.0,18.99011849303561,0.010854592955279895,0.061127234698584304,0.033424696208382829,0.0038503878151460178,2.0155186272556816e-08,1.7618546559173066e-06,0.081476483725877472,1.0416324556211975e-08,0.15358156259699818,0.00012836640376371841,3.5444904394142912e-11,0.019537421045424906,8.365155210703136e-13,5.7938337921997018e-05,0.023420217895809677,0.026271271518641226,7.7690628419715113e-06,4.5846708105540757e-06,0.0065224850546657257,4.9498512186907462e-05,0.0003463728298416971,0.00041390991803648148,0.0025554756589919059,0.0022949202724925084,0.00097048330706639137,1.2730090072503658e-11,1.9743535980260629e-05,1.0228497741396491e-05,0.0012189905509340866,5.1416238507060519e-07,1.4681811475661488e-07,3.4979306575476105e-10,6.5907054449825133e-05,6.2432149124994781e-06,5.5375154846428015e-05,3.8244547358575067e-06
4.784823968870509e-08,0.38903813649936053,154.0,0.0,0.0,0.0,0.59629186650173593,1.0,18.989988267341243,0.010963344280444577,0.061453123893591512,0.033347174997363734,0.0038414416109321188,2.0262452587401621e-08,1.7507003560251258e-06,0.082371591262347596,1.0343082387662476e-08,0.15538854420067649,0.00012904959857428297,3.5362549740971958e-11,0.01992395586086828,8.4096764441786459e-13,5.7805304156053675e-05,0.023804187192272248,0.026789338769813504,7.8963623605101808e-06,4.6597936675306541e-06,0.0067218794141310689,5.1233685084317667e-05,0.00036402360897008946,0.0004363592564543978,0.0026198543327199762,0.0023274320208666599,0.0010087303988704059,1.3118829701309607e-11,1.9978243563231064e-05,1.034209449945651e-05,0.0012692093828680772,5.2993414199182642e-07,1.5293762751910921e-07,3.5867675504292733e-10,6.8889610845472509e-05,6.419132317106153e-06,5.7974603251342289e-05,4.0042509814833059e-06
4.855350918622644e-08,0.3890390659741264,154.0,0.0,0.0,0.0,0.59210839810951998,1.0,18.989858678884318,0.011070855094527352,0.061767720290424148,0.033262798880021219,0.0038317055633628858,2.0365994332256035e-08,1.7396497469124996e-06,0.083259121028450969,1.0270517176302083e-08,0.15718409201070929,0.00012970907139749961,3.5272924152756348e-11,0.020309784030271345,8.4526518050221362e-13,5.7660338039550826e-05,0.024183590947070507,0.027306161297891485,8.0221453897766835e-06,4.7340216161417514e-06,0.0069233779531401793,5.2979078554213646e-05,0.00038214588810310199,0.00045951833906475724,0.0026842069044855882,0.0023594385453488465,0.0010476088022504731,1.3511663286844777e-11,2.0211463500632715e-05,1.0454729195238795e-05,0.0013203683984778756,5.4587341719711014e-07,1.5917389303897453e-07,3.6755981014876983e-10,7.194673726264936e-05,6.5957515227163499e-06,6.0642141944957761e-05,4.1887647292447238e-06
4.9258778683747785e-08,0.38903999166343717,154.0,0.0,0.0,0.0,0.58796349382214741,1.0,18.989729734690208,0.011177137457923526,0.062071247484410653,0.033171847452117098,0.0038212119188811991,2.0465885367225548e-08,1.7287015807429467e-06,0.084139142374372852,1.019862088801109e-08,0.15896831211348383,0.00013034529264345474,3.5176324473976978e-11,0.020694832920367435,8.4941119481551475e-13,5.7503925622361095e-05,0.024558350568997467,0.027821634471536679,8.1463859253580427e-06,4.8073393099081031e-06,0.0071269245874141145,5.4733275745056264e-05,0.00040073477598980071,0.00048338824798191187,0.0027485059966817034,0.0023909407025636156,0.0010871053728844357,1.3908481474474569e-11,2.0443209616983599e-05,1.0566410645385936e-05,0.0013724520528435231,5.6197576433625624e-07,1.655250268832347e-07,3.7643847480889452e-10,7.5078404713305283e-05,6.7730033519213654e-06,6.3377792972903215e-05,4.3779975861863021e-06
4.996404818126913e-08,0.3890409133465275,154.0,0.0,0.0,0.0,0.58385669633554593,1.0,18.989601441420568,0.01128220329480146,0.062363925918714543,0.033074592508373413,0.0038099920230075151,2.0562198507245997e-08,1.7178546255647092e-06,0.085011723845699785,1.0127385590379096e-08,0.16074130931969252,0.00013095872607444021,3.5073039257951076e-11,0.02107903281779858,8.5340870951949757e-13,5.7336539402635942e-05,0.024928394342322358,0.028335657949630819,8.2690602440868018e-06,4.8797327486168804e-06,0.0073324634049658898,5.6494877195279906e-05,0.00041978487050048775,0.0005079694679368576,0.0028127251392326886,0.0024219398704805341,0.0011272068383110755,1.4309175250818321e-11,2.0673495570508099e-05,1.0677147564201407e-05,0.0014254443939583643,5.782367500404177e-07,1.7198909214035445e-07,3.8530911569956182e-10,7.8284553055770991e-05,6.9508205098029078e-06,6.6181547870381273e-05,4.5719490400635811e-06
5.066931767879048e-08,0.38904183081422467,154.0,0.0,0.0,0.0,0.57978755415387451,1.0,18.989473805372462,0.011386064394783428,0.062645972875795569,0.032971298193588156,0.0037980763378484021,2.065500552035514e-08,1.7071076651247577e-06,0.08587693319353186,1.0056803452808425e-08,0.1625031871805484,0.00013154982878809058,3.4963348925860121e-11,0.021462316842460999,8.5726070334156504e-13,5.7158638588917244e-05,0.025293657206378845,0.028848135561135756,8.3901468308842391e-06,4.9511892351167204e-06,0.0075399387132942183,5.8262503281748889e-05,0.00043929027723083394,0.00053326189808504691,0.0028768387634685081,0.0024524379128364649,0.0011678998220266579,1.4713636035687146e-11,2.0902334855239596e-05,1.0786948564929898e-05,0.0014793290973918989,5.9465195769801084e-07,1.7856410374794694e-07,3.9416822166546258e-10,8.1565092023816338e-05,7.1291375867012033e-06,6.9053368625556204e-05,4.7706165262478322e-06
5.1374587176311826e-08,0.3890427438685879,154.0,0.0,0.0,0.0,0.57575562156236193,1.0,18.989346832478578,0.01148873241461631,0.062917602471878983,0.032862221153869803,0.0037854944596141999,2.0744377128843715e-08,1.6964594986851847e-06,0.086734837384544433,9.9868667432591315e-09,0.16425404800393331,0.00013211905120806428,3.4847525924842933e-11,0.021844620862959019,8.6097011153186696e-13,5.697066936247569e-05,0.02565408053603738,0.029358975187301028,8.509626305828642e-06,5.0216973322509206e-06,0.0077492950839985562,6.0034796491089034e-05,0.00045924462865594743,0.00055926486464459135,0.0029408221946204019,0.0024824371450657108,0.0012091708663761111,1.5121755768941275e-11,2.1129740803115266e-05,1.0895822161031707e-05,0.0015340895000096051,6.1121699102537349e-07,1.8524803270665545e-07,4.0301240275675602e-10,8.4919902248592696e-05,7.3078910569971972e-06,7.1993188639377637e-05,4.9739954943861497e-06
5.207985667383317e-08,0.38904365232255594,154.0,0.0,0.0,0.0,0.57176045859686109,1.0,18.98922052830838,0.011590218879831448,0.063179025654309176,0.032747610687791993,0.0037722751361182129,2.0830383004266682e-08,1.6859089412153585e-06,0.087585502610994459,9.9175678298241039e-09,0.1659939928704687,0.00013266683707581728,3.472583489483148e-11,0.022225883414135252,8.6453982578484574e-13,5.6773065139530333e-05,0.026009611923405052,0.029868088646219468,8.6274813514383046e-06,5.0912468200136716e-06,0.007960477394881019,6.181042351600561e-05,0.00047964110375151264,0.00058597713428839052,0.0030046516430591841,0.0025119403017138464,0.0012510064542592743,1.5533426992370452e-11,2.1355726586061602e-05,1.1003776767450528e-05,0.0015897086327209754,6.2792747743733909e-07,1.9203881017631254e-07,4.1183838909558689e-10,8.8348836271923077e-05,7.4870192742155342e-06,7.5000913680145316e-05,5.1820794747003834e-06
5.278512617135452e-08,0.3890445559995969,154.0,0.0,0.0,0.0,0.56780163101032377,1.0,18.989094898070203,0.011690535186392854,0.063430450201651056,0.032627708897264747,0.0037584462842474645,2.0913091768043141e-08,1.6754548231821328e-06,0.088428994300666627,9.8488991814849851e-09,0.16772312164950126,0.00013319362345160925,3.4598532827599206e-11,0.02260604561664439,8.6797269424845369e-13,5.6566246833016388e-05,0.026360204961077001,0.030375391579728364,8.74369664076511e-06,5.1598286530831598e-06,0.0081734308696022693,6.3588077179328766e-05,0.00050047244800211052,0.0006133969282155695,0.0030683041943909009,0.0025409505053077736,0.0012933930296754599,1.5948542926930461e-11,2.1580305218069501e-05,1.1110820701873931e-05,0.0016461692522320463,6.4477907122307168e-07,1.9893433145112062e-07,4.2064302958087132e-10,9.1851719549537601e-05,7.6664624627398941e-06,7.8076422831263766e-05,5.3948601438155214e-06
5.349039566887587e-08,0.3890454547333683,154.0,0.0,0.0,0.0,0.56387871023640712,1.0,18.988969946614077,0.011789692602333224,0.063672080726412866,0.032502750837947979,0.0037440350073784062,2.0992570997005762e-08,1.6650959902473512e-06,0.089265377126754059,9.7808533636005719e-09,0.16944153301499335,0.00013369984072376413,3.4465869221798327e-11,0.022985051098537358,8.7127152161230165e-13,5.6350623113577596e-05,0.026705819027245333,0.030880803342650625,8.8582587660716015e-06,5.2274349186809069e-06,0.0083881011149598093,6.5366478189097312e-05,0.00052173099371996036,0.00064152193682960612,0.0031317577985183528,0.00256947123665177,0.001336317017131983,1.6366997545301085e-11,2.1803489557257713e-05,1.1216962185985971e-05,0.0017034538717833974,6.6176745653254683e-07,2.0593245981120019e-07,4.2942329044747315e-10,9.5428351442981659e-05,7.846162706417403e-06,8.1219569430766506e-05,5.6123273900175531e-06
5.4195665166397214e-08,0.38904634836737945,154.0,0.0,0.0,0.0,0.55999127335040577,1.0,18.988845678435407,0.011887702269377092,0.063904118680275859,0.032372964669047093,0.0037290676127097497,2.1068887220034419e-08,1.6548313035214326e-06,0.090094715017669122,9.7134230394016515e-09,0.17114932446131129,0.00013418591261634685,3.4328086249897344e-11,0.023362845918822182,8.7443906912706383e-13,5.6126590669493715e-05,0.02704641907295199,0.031384246894367723,8.9711561679119585e-06,5.2940587948114094e-06,0.0086044341558578416,6.7144376728504342e-05,0.00054340868060058197,0.00067034933495274966,0.0031949912577706736,0.0025975063065168552,0.001379764839944421,1.6788685639821245e-11,2.2025292307923655e-05,1.1322209346711264e-05,0.0017615447908590862,6.7888835017912434e-07,2.1303103024841684e-07,4.3817625370111964e-10,9.907850619904251e-05,8.0260639343145677e-06,8.4430182001314576e-05,5.8344693778524345e-06
5.490093466391856e-08,0.3890472367546614,154.0,0.0,0.0,0.0,0.55613890302770197,1.0,18.988722097679155,0.011984575204550586,0.064126762361698231,0.032238571802317838,0.0037135696285084526,2.1142105920071469e-08,1.644659639359731e-06,0.090917071166780855,9.6466009718788723e-09,0.17284659231890273,0.0001346522562052536,3.4185418916145088e-11,0.023739378492967349,8.7747805470543579e-13,5.5894534465274457e-05,0.02738197541175234,0.031885648692713674,9.0823790653773407e-06,5.359694509071194e-06,0.0088223764680386927,6.8920553884971767e-05,0.00056549707644523663,0.00069987579750866271,0.0032579842141974361,0.0026250598286888084,0.0014237229374580911,1.7213502886223107e-11,2.2245726022580445e-05,1.1426570217450057e-05,0.001820424123856087,6.9613750426378076e-07,2.2022785306493048e-07,4.4689911543361683e-10,0.00010280193391565729,8.2061119038731687e-06,8.7708065169493941e-05,6.0612726119837159e-06
5.631147365896126e-08,0.3890489972468606,154.0,0.0,0.0,0.0,0.54853772050335359,1.0,18.98847701329268,0.012174954333423216,0.064544644401727469,0.031956818770041487,0.0036810802123309872,2.1279507503154234e-08,1.6245909584472005e-06,0.092541087395523969,9.514753129183182e-09,0.17620993686303413,0.00013552739369655488,3.3886336250556274e-11,0.024488461918158511,8.8318099623455092e-13,5.5407833551457119e-05,0.028037863798810816,0.032882049738164817,9.2997707058790942e-06,5.487983367867649e-06,0.0092628772393560255,7.2463030140224559e-05,0.00061087053194147016,0.00076101021394474431,0.0033831713022157463,0.0026787400509216551,0.0015131158875846846,1.8072112296804582e-11,2.2682535807077476e-05,1.1632664762264993e-05,0.0019404757258334128,7.3100379270679866e-07,2.3490739396481176e-07,4.6424387804410746e-10,0.00011046749353252154,8.5664401167986158e-06,9.4464747724724702e-05,6.5288009134992542e-06
5.758095875449969e-08,0.38905056245528985,154.0,0.0,0.0,0.0,0.54181251033868372,1.0,18.988258822920052,0.012342515952191834,0.064890534991735485,0.031689574398017048,0.0036502658759675825,2.1393211118661795e-08,1.606836315437168e-06,0.093979443690419939,9.3980996465062988e-09,0.17920189938320052,0.00013625159552724326,3.3602673601662114e-11,0.025157848345559567,8.8790034689313374e-13,5.4945992440309976e-05,0.028610718571815925,0.033771158117511441,9.4896322528902742e-06,5.6000259812518236e-06,0.0096643049506310533,7.5633818179401128e-05,0.00065301979714905815,0.00081837897286951317,0.0034948296336489186,0.0027254519537005112,0.0015951795192135577,1.8854535982242561e-11,2.3071105400246389e-05,1.1815197460163474e-05,0.0020510362784142782,7.6278029353586566e-07,2.4843265115181561e-07,4.7972535893821408e-10,0.00011761412255015484,8.8907299130839552e-06,0.00010077341001614772,6.9653506852953197e-06
