Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810)
2.542148950119602e-07,0.9248034974759723,154.0,0.0,0.0,0.0,0.9908081219346917,1.0,18.998810616954739,0.0015577334972285792,0.0033119434356847204,0.0021597754414301447,0.0010779960077199533,1.5137594418602938e-09,1.5849527208224135e-09,0.00025863063381288286,4.6994014331357175e-13,0.00025501227150017438,1.0146785343514327e-05,2.8727558520797334e-11,0.00037179334353138469,1.7099374521773284e-13,2.7417286680893763e-07,6.4843814754271146e-05,6.522688530851129e-05,2.216005136917637e-08,1.5442050863863121e-08,6.9241200219157859e-05,4.3204375084834068e-09,5.6111660738459906e-09,5.6464473448658389e-09,5.4085854420146263e-05,4.5414109290455337e-05,1.7011436815072332e-06,1.2090015892004493e-14,7.5481774331699288e-09,7.4507354667859771e-09,3.1430442024048048e-07,4.0923786321751168e-10,7.9299122263725452e-12
2.625485727362094e-07,0.9248033195251383,154.0,0.0,0.0,0.0,0.99050417731389662,1.0,18.998769634171236,0.0016049752171541452,0.0034147718391572619,0.0022244061397528291,0.0011102857550550024,1.5607552055247817e-09,1.5845301488777996e-09,0.0002670630050162706,4.6979598243794322e-13,0.00026333749876452598,1.0461802707127894e-05,2.9588049283630412e-11,0.00039612010373708909,1.7630242151310288e-13,2.8239716428803765e-07,6.90392192587707e-05,6.9472262753713821e-05,2.3593765155573963e-08,1.6441127645832138e-08,7.5232870875653358e-05,5.0171074986566644e-09,6.5742293442106234e-09,6.6169492780976117e-09,5.9394676586514415e-05,4.8254633427675813e-05,1.9273355258208039e-06,1.3134737017869379e-14,7.7991289314707388e-09,7.698007011230485e-09,3.5658301532067615e-07,4.447113278648025e-10,9.0145791127012695e-12
2.7088225046045866e-07,0.9248031418171334,154.0,0.0,0.0,0.0,0.99020016805538102,1.0,18.998728482065761,0.0016519859026400941,0.0035171265953023194,0.0022885555460171805,0.0011423347538882769,1.6075342849963919e-09,1.5841074517096479e-09,0.0002754924392162826,4.6965179090405698e-13,0.00027166051823876149,1.0775367623638187e-05,3.044212433005411e-11,0.00042118132836565104,1.8158662115290786e-13,2.905602807518898e-07,7.3354842382159608e-05,7.3842638125683386e-05,2.5068557123365232e-08,1.7468829728185583e-08,8.1542253278974697e-05,5.7967108153907212e-09,7.6633274390297602e-09,7.7147393983288284e-09,6.5024341617759423e-05,5.1164670454433582e-05,2.1746250604874511e-06,1.4234801089727756e-14,8.050013896415529e-09,7.945192454115333e-09,4.0289859677708727e-07,4.8206903198387544e-10,1.0204589610494567e-11
2.792159281847079e-07,0.924802964326263,154.0,0.0,0.0,0.0,0.9898961028560429,1.0,18.998687157401427,0.00169876659875106,0.0036189990709231631,0.0023522170269517475,0.0011741396933617912,1.6540927341612086e-09,1.583684643210124e-09,0.00028391893601982667,4.6950757283685757e-13,0.00027998132953992719,1.1087453641716127e-05,3.1289695428881865e-11,0.00044697311219707837,1.8684589837904108e-13,2.9866137099784642e-07,7.7789452331160629e-05,7.8337071610044912e-05,2.658400602754131e-08,1.8524863567776158e-08,8.8175825003939122e-05,6.6656955670545043e-09,8.8900490031634179e-09,8.9515674056520299e-09,7.0982080374412454e-05,5.4142422947932242e-05,2.4441537578543078e-06,1.5391335884314978e-14,8.3008323153702752e-09,8.1922917827488342e-09,4.5348427919699987e-07,5.2134948065019728e-10,1.1506140219095703e-11
2.8754960590895714e-07,0.9248027870272866,154.0,0.0,0.0,0.0,0.98959199030641665,1.0,18.998645657051295,0.0017453183462833449,0.003720380828534616,0.0024153841803128914,0.0012056973781022467,1.7004266963826115e-09,1.5832617371020067e-09,0.0002923424951074956,4.6936333231084059e-13,0.00028829993235025749,1.1398034909805066e-05,3.2130677426483098e-11,0.00047349149148510325,1.9207981754076774e-13,3.0669961920340242e-07,8.2341797358871831e-05,8.2954610722628467e-05,2.8139683804429563e-08,1.9608930869860788e-08,9.5139919218542726e-05,7.6307321424541462e-09,1.0266604177542317e-08,1.0339819029913692e-08,7.7274906961640575e-05,5.7186072162831989e-05,2.7370751509967755e-06,1.6605444010780136e-14,8.5515841776621787e-09,8.4393049865981619e-09,5.0857751283598398e-07,5.6259032227777199e-10,1.2925546561061108e-11
2.958832836332064e-07,0.9248026098954303,154.0,0.0,0.0,0.0,0.98928783888761651,1.0,18.998603977998673,0.0017916421817783762,0.0038212636289776179,0.0024780508362136733,0.0012370047288822903,1.7465324056972872e-09,1.5828387469338008e-09,0.00030076311623264483,4.6921907334860566e-13,0.00029661632641620172,1.170708618413789e-05,3.2964988264405768e-11,0.00050073244547848769,1.972879532298287e-13,3.1467423909658211e-07,8.7010606408874825e-05,8.7694290758948132e-05,2.9735155791905374e-08,2.0720728741554502e-08,0.00010244072251143434,8.6987067767400466e-09,1.1805831722334801e-08,1.1892523916232351e-08,8.3909617361082434e-05,6.0293780065284591e-05,3.054553209794375e-06,1.7878202532494936e-14,8.8022694745826207e-09,8.6862320572904568e-09,5.684198714715027e-07,6.0582833567476596e-10,1.4469237702192923e-11
3.0421696135745563e-07,0.9248024329063865,154.0,0.0,0.0,0.0,0.98898365696843382,1.0,18.998562117337254,0.0018377391375359368,0.0039216394338489093,0.0025402110582323912,0.0012680587831716817,1.7924061879267613e-09,1.5824156860750851e-09,0.00030918079922044519,4.690747999194774e-13,0.00030493051154743144,1.2014582836187857e-05,3.379254899406333e-11,0.00052869189795759063,2.0246989040600341e-13,3.2258447409827842e-07,9.1794589766493233e-05,9.2555135246048326e-05,3.136998095205053e-08,2.1859949846989192e-08,0.0001100842728604252,9.8767147232148799e-09,1.3521205327487776e-08,1.3623362705929468e-08,9.0892788270286037e-05,6.346369135756725e-05,3.3977607268545944e-06,1.9210662613437285e-14,9.0528881993585835e-09,8.9330729885843862e-09,6.3325683949233511e-07,6.5109941793632898e-10,1.6143750447813655e-11
3.1255063908170487e-07,0.9248022560363227,154.0,0.0,0.0,0.0,0.98867945280258429,1.0,18.998520072271283,0.0018836102416271798,0.0040215004077412096,0.0026018591442973,0.0012988566955766229,1.8380444617022192e-09,1.581992567712106e-09,0.00031759554396691041,4.6893051593819863e-13,0.00031324248761583267,1.2320500859538238e-05,3.4613283788442735e-11,0.00055736571878531966,2.0762522451287666e-13,3.3042959743611397e-07,9.6692439716733729e-05,9.7536156396393675e-05,3.3043712096096115e-08,2.3026282564064655e-08,0.00011807645774583467,1.1172053045444318e-08,1.5426839093957958e-08,1.5546673295489815e-08,9.8230776152883839e-05,6.6693935490427493e-05,3.767877715747613e-06,2.0603849189810069e-14,9.3034403471032974e-09,9.1798277763250501e-09,7.0333759840637487e-07,6.9843857319716066e-10,1.7955723620353265e-11
3.208843168059541e-07,0.9248020792618847,154.0,0.0,0.0,0.0,0.98837523452611209,1.0,18.99847784011553,0.0019292565179074336,0.0041208389202962298,0.0026629896273530408,0.0013293957381700062,1.8834437394037082e-09,1.5815694048436354e-09,0.00032600735043790202,4.687862252637026e-13,0.00032155225455448357,1.262481687617805e-05,3.5427119950906216e-11,0.00058674972547069016,2.1275356158393361e-13,3.3820891223051783e-07,0.00010170283120799189,0.00010263635556329337,3.4755896111338779e-08,2.421941114257453e-08,0.00012642301240726347,1.2592213064603105e-08,1.753749220062851e-08,1.7677456287319204e-08,0.0001059297164940751,6.9982628659664265e-05,4.1660898244504743e-06,2.2058760666655258e-14,9.5539259147822654e-09,9.4264964184136101e-09,7.7891481305010954e-07,7.478799022353132e-10,1.9911892325778149e-11
3.2921799453020335e-07,0.9248019025602002,154.0,0.0,0.0,0.0,0.98807101015494281,1.0,18.998435418295138,0.0019746789860288125,0.0042196475480705325,0.0027235972758112821,0.0013596733007138603,1.9286006280138511e-09,1.581146210277043e-09,0.00033441621866811365,4.6864193169795103e-13,0.00032985981235661774,1.2927508142224694e-05,3.623398792111803e-11,0.00061683968474353379,2.1785451833899838e-13,3.4592175155333445e-07,0.00010682442252076605,0.00010785472369741691,3.6506074189771379e-08,2.5439015863526917e-08,0.00013512951824409464,1.414487248892735e-08,1.9868572761238112e-08,2.0031379635581903e-08,0.00011399552325887743,7.3327875783781539e-05,4.5935867666517241e-06,2.3576368639511793e-14,9.804344901193311e-09,9.6730789147878026e-09,8.6024441774385768e-07,7.994565929293568e-10,2.2019082215362788e-11
3.375516722544526e-07,0.9248017259088831,154.0,0.0,0.0,0.0,0.98776678758259195,1.0,18.99839280434551,0.0020198786614526437,0.0043179190762149952,0.0027836770937888738,0.0013896868907756362,1.9735118298862662e-09,1.5807229966246186e-09,0.00034282214876003419,4.6849763898484375e-13,0.00033816516107457514,1.3228552553074892e-05,3.7033821278143335e-11,0.00064763131413891103,2.2292772227103883e-13,3.5356747845938521e-07,0.00011205585594063309,0.00011319024180397492,3.8293782058170102e-08,2.6684773199480118e-08,0.0001442014013594843,1.5837887250955318e-08,2.2436140878367351e-08,2.2624782493143137e-08,0.00012243388854986378,7.6727772459677873e-05,5.0515607734612348e-06,2.5157617641072116e-14,1.0054697306938652e-08,9.9195752673939902e-09,9.4758540263548141e-07,8.5320091156760118e-10,2.4284203749428603e-11
3.4588534997870184e-07,0.924801549286038,154.0,0.0,0.0,0.0,0.98746257457802411,1.0,18.998349995911997,0.0020648565554617099,0.0044156464999677942,0.002843224321135724,0.0014194341337394262,2.0181741434286385e-09,1.5802997763001676e-09,0.00035122514088289225,4.6835335080920875e-13,0.00034646830081874286,1.3527928647983621e-05,3.7826556740748655e-11,0.00067912028358994804,2.2797281172332819e-13,3.6114548599126244e-07,0.00011739575843482254,0.00011864188140017484,4.0118550209413417e-08,2.7956355975736867e-08,0.00015364393124816793,1.7679283074161659e-08,2.5256910897671591e-08,2.5474678261883537e-08,0.00013125028246216856,8.0180406893579575e-05,5.5412050678677194e-06,2.6803424912901671e-14,1.030498313438698e-08,1.0165985480150751e-08,1.0411996004532426e-06,9.0914419501106292e-10,2.6714246469087171e-11
3.542190277029511e-07,0.9248013726702592,154.0,0.0,0.0,0.0,0.98715837878366619,1.0,18.998306990749544,0.0021096136751723323,0.0045128230259615957,0.0029022344332554481,0.0014489127727136542,2.0625844637009716e-09,1.5798765615158154e-09,0.0003596251952715843,4.6820907079585843e-13,0.00035476923175648559,1.3825615614074283e-05,3.8612134164940571e-11,0.00071130221702776677,2.3298943595702632e-13,3.6865519715773846e-07,0.00012284274233170323,0.00012420860497255689,4.1979904134800322e-08,2.9253433532234482e-08,0.00016346221962785409,1.9677246791562798e-08,2.8348252868509584e-08,2.8598756851586565e-08,0.00014044995313275321,8.3683861804509623e-05,6.0637123642077869e-06,2.8514680202178095e-14,1.055520238763842e-08,1.0412309558915721e-08,1.1413514738900231e-06,9.673168437091241e-10,2.9316273281977052e-11
3.625527054272003e-07,0.9248011960406365,154.0,0.0,0.0,0.0,0.98685420771357224,1.0,18.99826378672223,0.0021541510235462843,0.0046094420733460307,0.002960703140722323,0.001478120668337029,2.1067397829292996e-09,1.5794533642790519e-09,0.0003680223122255846,4.6806480250871356e-13,0.00036306795411106653,1.4121593289782378e-05,3.9390496538794019e-11,0.00074417269398714529,2.3797725520921321e-13,3.7609606488624142e-07,0.00012839540600248573,0.00012988936643380919,4.3877364557123639e-08,3.0575671885961754e-08,0.00017366121941363342,2.1840117439474488e-08,3.1728193218911837e-08,3.2015386154374418e-08,0.00015003792698046382,8.7236216297674043e-05,6.6202733948262499e-06,3.0292245583343596e-14,1.0805355072495499e-08,1.0658547511457132e-08,1.2483079038400508e-06,1.0277483155647151e-09,3.2097414767951816e-11
3.7088638315144956e-07,0.9248010193767541,154.0,0.0,0.0,0.0,0.98655006875173779,1.0,18.998220381802756,0.0021984695994025616,0.0047054972747270435,0.0030186263886986652,0.0015070557984847763,2.150637190935545e-09,1.5790301963900599e-09,0.00037641649210784191,4.6792054945001224e-13,0.00037136446816056213,1.4415842167737045e-05,4.0161589974625821e-11,0.00077772725121652954,2.4293594074144668e-13,3.8346757194991861e-07,0.00013405233454443841,0.00013568311157866351,4.5810447664262664e-08,3.1922733893737608e-08,0.00018424572383446747,2.4176377149746517e-08,3.541541465468442e-08,3.5743612743513359e-08,0.00016001900913292905,9.0835547705249298e-05,7.2120754660169717e-06,3.2136955304517981e-14,1.1055441196432777e-08,1.0904699347423301e-08,1.3623379787076992e-06,1.0904671206431737e-09,3.5064863510696414e-11
3.792200608756988e-07,0.9248008426586952,154.0,0.0,0.0,0.0,0.98624596915056562,1.0,18.998176774071794,0.0022425703974290044,0.0048009824769248265,0.0030760003561567961,0.0015357162578772423,2.1942738754845753e-09,1.5786070694392464e-09,0.00038480773534366105,4.6777631505957878e-13,0.0003796587742367691,1.4708343397087567e-05,4.0925363698562887e-11,0.00081196138429105475,2.4786517487896902e-13,3.9076923086981539e-07,0.00013981210046493353,0.0001415887785384836,4.7778665343063295e-08,3.3294279415189769e-08,0.0001952203656906992,2.6694641862744935e-08,3.9429255292825703e-08,3.9803161805814978e-08,0.00017039778403627208,9.4479933392197261e-05,7.8403010452085958e-06,3.4049615658484908e-14,1.1305460768562345e-08,1.1150765078308306e-08,1.4837127850006137e-06,1.1555008167186809e-09,3.8225868461064825e-11
3.8755373859994804e-07,0.9248006658670388,154.0,0.0,0.0,0.0,0.98594191602947923,1.0,18.998132961717328,0.0022864544081937946,0.0048958917415521611,0.0031328214549098542,0.0015641002575930547,2.2376471225491204e-09,1.5781839948049888e-09,0.00039319604241957361,4.6763210271416164e-13,0.00038795087272410682,1.4999078785279165e-05,4.1681770037567286e-11,0.00084687054922727206,2.527646510406356e-13,3.9800058379270991e-07,0.0001456732643656635,0.00014760529823417282,4.9781525413273211e-08,3.4689965475772193e-08,0.00020658961675139092,2.9403651882350606e-08,4.3789707039880203e-08,4.4214436317332981e-08,0.00018117861624352446,9.8167452524887364e-05,8.5061263812299081e-06,3.603100487803303e-14,1.1555413799599225e-08,1.1396744717417875e-08,1.6127051994117844e-06,1.222876005651549e-09,4.1587729337697076e-11
3.958874163241973e-07,0.9248004889828638,154.0,0.0,0.0,0.0,0.98563791637368259,1.0,18.998088943033885,0.0023301226181568252,0.0049902193454153228,0.0031890863284559385,0.0015922061244890236,2.2807543164933161e-09,1.5777609836516887e-09,0.00040158141388219634,4.6748791572685082e-13,0.00039624076405851547,1.5288030799283639e-05,4.2430764403979919e-11,0.00088245016409829334,2.576340737596498e-13,4.0516120234517554e-07,0.00015163437562638009,0.00015373159482703658,5.1818531861314864e-08,3.6109446429669697e-08,0.00021835778729011637,3.2312262293638704e-08,4.8517413226561573e-08,4.8998515472779243e-08,0.00019236565137747462,0.00010189618780044654,9.2107201593653657e-06,3.8081873055425636e-14,1.1805300301829054e-08,1.164263827983701e-08,1.7495896825884575e-06,1.2926183305879129e-09,4.5157791070288096e-11
4.042210940484465e-07,0.924800311987747,154.0,0.0,0.0,0.0,0.98533397703306547,1.0,18.99804471642166,0.0023735760096809475,0.0050839597807398329,0.0032447918506403645,0.0016200323005291502,2.3235929401763914e-09,1.577338046928007e-09,0.00040996385033707956,4.6734375734656104e-13,0.00040452844872635162,1.5575182566294469e-05,4.3172305277638045e-11,0.00091869561064809077,2.6247315869527751e-13,4.1225068746447259e-07,0.00015769397308751853,0.00015996658616724288,5.3889185073682082e-08,3.7552374122439431e-08,0.00023052902575760754,3.5429433263635565e-08,5.3633665511025259e-08,5.4177152380141139e-08,0.00020396281726344089,0.00010566422713489009,9.9552421927950706e-06,4.0202942085718903e-14,1.2055120289075897e-08,1.1888445782397216e-08,1.8946420747803471e-06,1.3647524739723476e-09,4.8943438290759215e-11
4.1255477177269577e-07,0.924800134863762,154.0,0.0,0.0,0.0,0.98503010472125208,1.0,18.998000280385629,0.0024168155610431248,0.0051771077552237388,0.0032999351241409297,0.0016475773420253047,2.3661605749774877e-09,1.5769151953652871e-09,0.00041834335244754831,4.671996307575694e-13,0.00041281392726327999,1.5860517873893177e-05,4.390635418563784e-11,0.000955602235903689,2.6728163263565468e-13,4.1926866920689744e-07,0.00016385058573107901,0.00016630918423953046,5.5992982069736578e-08,3.9018398053235207e-08,0.00024310731858943836,3.8764220245219095e-08,5.916040006414657e-08,5.9772771032968513e-08,0.00021597382522724093,0.00010946966530822058,1.0740842151896864e-05,4.2394905633597128e-14,1.230487377666856e-08,1.2134167243642191e-08,2.0481393935538736e-06,1.4393021563631063e-09,5.2952089877438122e-11
4.20888449496945e-07,0.9247999575934818,154.0,0.0,0.0,0.0,0.98472630601479039,1.0,18.99795563353457,0.0024598422464454741,0.0052696581919212488,0.0033545134787814172,0.0016748399187920988,2.408454900742588e-09,1.5764924394763098e-09,0.00042671992093353428,4.6705553907913997e-13,0.00042109720025316664,1.6144021169693931e-05,4.4632875679816264e-11,0.00099316535378402211,2.7205923349179281e-13,4.2621480653425112e-07,0.00017010273335915218,0.0001727582956058251,5.8129416733698686e-08,4.0507165536470054e-08,0.00025609649014674641,4.2325764103714806e-08,6.5120193050942416e-08,6.5808462573597554e-08,0.00022840217155346569,0.00011331060556481956,1.1568658332767275e-05,4.4658429123391358e-14,1.2554560781406553e-08,1.237980268379316e-08,2.2103596337526384e-06,1.5162901360378654e-09,5.7191193557168926e-11
4.2922212722119425e-07,0.9247997801599727,154.0,0.0,0.0,0.0,0.98442258735247978,1.0,18.997910774580006,0.0025026570360262247,0.0053616062289597666,0.0034085244696786966,0.0017018188132185952,2.4504736956555251e-09,1.5760697895542088e-09,0.00043509355657040245,4.6691148536520893e-13,0.00042937826832697013,1.6425677560479016e-05,4.5351837312012008e-11,0.0010313802467042503,2.7680571028301117e-13,4.3308878707910193e-07,0.00017644892726949093,0.00017931282184443565,6.0297980045634954e-08,4.2018321862779084e-08,0.00026950020278783317,4.6123281185127973e-08,7.1536255422915078e-08,7.2307980861239882e-08,0.00024125113909904424,0.00011718516116760067,1.2439816466194464e-05,4.6994149751908629e-14,1.2804181321526773e-08,1.2625352124714776e-08,2.3815815698771731e-06,1.5957382093769942e-09,6.1668220570079461e-11
4.375558049454435e-07,0.9247996025467974,154.0,0.0,0.0,0.0,0.98411895503483515,1.0,18.997865702335087,0.002545260895870594,0.0054529472190935416,0.003461965875228777,0.0017285129192596588,2.492214836034356e-09,1.5756472556715372e-09,0.00044346426018777282,4.6676747260411548e-13,0.00043765713216163498,1.6705472810833867e-05,4.6063209607182582e-11,0.0010702421671743582,2.8152082311393911e-13,4.3989032688953391e-07,0.00018288767092754945,0.00018597165998551134,6.2498160311232006e-08,4.3551510459137486e-08,0.00028332195706833014,5.0166053344380966e-08,7.8432427036727161e-08,7.9295737359515058e-08,0.00025452379905697205,0.00012109145690453333,1.335542856819317e-05,4.9402676523646204e-14,1.3053735416670574e-08,1.2870815589880996e-08,2.5620845610497952e-06,1.6776672120111642e-09,6.6390660401547845e-11
4.4588948266969273e-07,0.92479942473801,154.0,0.0,0.0,0.0,0.98381541522368454,1.0,18.997820415713441,0.0025876547880215824,0.0055436767290973615,0.0035148356949374626,0.001754921241349716,2.5336762960541644e-09,1.5752248476796824e-09,0.00045183203266833743,4.6662350371842039e-13,0.000445933792478986,1.6983393341289244e-05,4.6766966034461408e-11,0.0011097463393908902,2.862043431432019e-13,4.4661917015409262e-07,0.0001894174606344254,0.00019273370294245311,6.4729443390168246e-08,4.5106373048001407e-08,0.00029756509206745627,5.4463417951419157e-08,8.5833170115272191e-08,8.6796795358679758e-08,0.00026822301286495676,0.00012502763054628654,1.4316591833090988e-05,5.1884590307977093e-14,1.3303223087850414e-08,1.3116193104340402e-08,2.7521483587232354e-06,1.7620970207184973e-09,7.1366015585724642e-11
4.54223160393942e-07,0.9247992467181549,154.0,0.0,0.0,0.0,0.98351197394189716,1.0,18.997774913727898,0.0026298396704907065,0.0056337905390038637,0.0035671321471013881,0.0017810428932416979,2.5748561473986125e-09,1.5748025752084447e-09,0.00046019687494667502,4.6647958156478676e-13,0.00045420825004462671,1.7259426225985833e-05,4.7463082976216838e-11,0.0011498879608207008,2.9085605254406488e-13,4.5327508890765818e-07,0.0001960367861901564,0.00019959783993898372,6.6991312922905541e-08,4.6682549805346784e-08,0.00031223278583774667,5.9024757892560809e-08,9.376356206784917e-08,9.4836863548469739e-08,0.00028235143425362239,0.00012899183425387861,1.5324387570036439e-05,5.4440443917859797e-14,1.3552644357416346e-08,1.3361484694681255e-08,2.9520529172846584e-06,1.8490465560553234e-09,7.6601796584773475e-11
4.625568381181912e-07,0.9247990684722646,154.0,0.0,0.0,0.0,0.98320863707323913,1.0,18.997729195489271,0.0026718164972686716,0.0057232846411882357,0.0036188536663451704,0.0018068770967742329,2.615752558841941e-09,1.5743804476656935e-09,0.0004685587880080638,4.6633570893389004e-13,0.00046248050566684014,1.7533559189872141e-05,4.8151539695193425e-11,0.0011906622037756256,2.9547574445721901e-13,4.5985788271898362e-07,0.00020274413155184183,0.00020656295693158866,6.9283250555705302e-08,4.8279679517471889e-08,0.00032732805597548309,6.3859491583949037e-08,1.0224928768673655e-07,1.0344228895807836e-07,0.00029691151142881766,0.00013298223593535412,1.637988018368163e-05,5.7070762209558885e-14,1.3801999249022779e-08,1.3606690388996754e-08,3.1620782076993426e-06,1.9385337857046774e-09,8.2105516747796888e-11
4.7089051584244046e-07,0.9247988899858547,154.0,0.0,0.0,0.0,0.9829054103623539,1.0,18.997683260204962,0.002713586218335986,0.0058121552393042191,0.0036699989010206399,0.0018324231805699948,2.6563637957623712e-09,1.5739584742374008e-09,0.00047691777288729403,4.6619188855041713e-13,0.00047075056019549555,1.7805780605443067e-05,4.8832318299829702e-11,0.0012320642169770151,3.0006322293581292e-13,4.6636737836065634e-07,0.00020953797548607479,0.00021362793702705673,7.1604736163695066e-08,4.9897399736441756e-08,0.00034285376030893273,6.8977063013415453e-08,1.1131663073798416e-07,1.1264004928034023e-07,0.00031190548938250405,0.00013699702055064506,1.7484116199675784e-05,5.9776042202889261e-14,1.4051287787595623e-08,1.385181021685033e-08,3.3825040343308916e-06,2.0305757285253922e-09,8.7884687353217207e-11
4.792241935666897e-07,0.9247987112449235,154.0,0.0,0.0,0.0,0.98260229941486477,1.0,18.997637107177631,0.0027551497796735385,0.0059003987470754625,0.00372056671047426,0.0018576805786681204,2.6966882195896258e-09,1.5735366638878526e-09,0.00048527383066748032,4.6604812307313471e-13,0.00047901841452095966,1.8076079489036956e-05,4.9505403707814787e-11,0.0012740891271091021,3.0461830288304821e-13,4.7280342946224721e-07,0.00021641679221519157,0.00022079166089485533,7.3955248071832115e-08,5.1535346934065386e-08,0.00035881259770138195,7.4386931826508787e-08,1.2099246496471795e-07,1.2245774459768754e-07,0.00032733541232663128,0.00014103439136390513,1.8638123335491268e-05,6.2556753221480106e-14,1.4300509999299399e-08,1.409684420924087e-08,3.6136098550672725e-06,2.1251884592833931e-09,9.3946812738181876e-11
4.875578712909389e-07,0.9247985322359453,154.0,0.0,0.0,0.0,0.98229930969759394,1.0,18.997590735803691,0.0027965081232731261,0.0059880117869464088,0.0037705561621886683,0.0018826488290938639,2.7367242871886376e-09,1.5731150253598468e-09,0.00049362696247887573,4.659044150949622e-13,0.00048728406957301423,1.8344445496704176e-05,5.0170783607962802e-11,0.0013167320403602038,3.0914080998256764e-13,4.7916591614741468e-07,0.000223379052056861,0.00022805300717409187,7.6334263273583822e-08,5.3193156654283363e-08,0.00037520710896583799,8.0098563471892005e-08,1.3130424452169681e-07,1.3292358852791399e-07,0.00034320312624436759,0.00014509257114273625,1.9842909616991637e-05,6.5413337052471059e-14,1.4549665911504482e-08,1.4341792398567816e-08,3.8556746048744387e-06,2.2223871140470936e-09,1.0029938551836036e-10
4.958915490151882e-07,0.9247983529458705,154.0,0.0,0.0,0.0,0.98199644653889806,1.0,18.997544145571883,0.0028376621871479585,0.006074991188597007,0.0038199665288044847,0.0019073275723685335,2.776470550180199e-09,1.5726935671752885e-09,0.00050197716949768848,4.6576076714313761e-13,0.00049554752631978121,1.8610868919653667e-05,5.0828448420510741e-11,0.0013599880439508041,3.1363058062171208e-13,4.8545474465574654e-07,0.00023042322205655836,0.00023541085287482146,7.8741257647166228e-08,5.4870463663854588e-08,0.00039203967788817138,8.6121419420765435e-08,1.4227999386027361e-07,1.4406639880821655e-07,0.00035951028155300661,0.00014916980330385342,2.109946254104183e-05,6.8346208125093216e-14,1.479875555275449e-08,1.4586654818596429e-08,4.1089765228917031e-06,2.32218589622799e-09,1.0694988190129464e-10
5.042252267394374e-07,0.9247981733621162,154.0,0.0,0.0,0.0,0.98169371512911408,1.0,18.997497336061762,0.0028786129053431312,0.0061613339873256723,0.0038687972850286558,0.0019317165499626652,2.8159256542015875e-09,1.5722722976360046e-09,0.00051032445294490114,4.656171816794608e-13,0.00050380878576665553,1.8875340679297342e-05,5.1478391255900415e-11,0.0014038522076475744,3.1808746180800395e-13,4.9166984695012202e-07,0.00023754776661248314,0.00024286407377347441,8.117570616921486e-08,5.6566902101251196e-08,0.0004093125323553768,9.2464947474422857e-08,1.5394829708328419e-07,1.5591558733638208e-07,0.00037625833587285202,0.00015326435300485813,2.2408748284354367e-05,7.1355753707593906e-14,1.5047778952734072e-08,1.4831431504423172e-08,4.3737929831755417e-06,2.4245980832461225e-09,1.1390575709626474e-10
5.125589044636867e-07,0.9247979934725663,154.0,0.0,0.0,0.0,0.98139112052111288,1.0,18.997450306942124,0.002919361207946081,0.0062470374223049666,0.0039170481044354267,0.0019558156026956344,2.8550883381096793e-09,1.5718512248244256e-09,0.0005186688140850959,4.6547366110051534e-13,0.00051206784895524535,1.9137852321907991e-05,5.2120607872118393e-11,0.0014483195852624561,3.2251131107913646e-13,4.9781118031037948e-07,0.00024475114809250378,0.00025041154480218803,8.3637083125722764e-08,5.8282105623650853e-08,0.00042702774558554037,9.9138572173488912e-08,1.6633828678972018e-07,1.6850114968833925e-07,0.0003934485568963614,0.00015737450818190856,2.3771710958662104e-05,7.4442334121853519e-14,1.5296736142236866e-08,1.507612249244119e-08,4.650400329190891e-06,2.5296360338004419e-09,1.2117444082342789e-10
5.208925821879359e-07,0.9247978132655646,154.0,0.0,0.0,0.0,0.98108866763095681,1.0,18.997403057969393,0.0029599080210970245,0.0063320989347146247,0.0039647188561660676,0.0019796246690848549,2.8939574331269728e-09,1.5714303566046827e-09,0.00052701025422528228,4.6533020773798303e-13,0.00052032471696232302,1.9398396012895182e-05,5.2755096630710515e-11,0.0014933852161359276,3.2690199640650275e-13,5.0387872691408055e-07,0.0002520318274427293,0.00025805214043184117,8.6124862320101296e-08,6.0015707551925552e-08,0.0004451872374560353,1.0615168532182115e-07,1.7947963242932548e-07,1.8185365413160896e-07,0.00041108202535183435,0.00016149858053319532,2.5189271912207664e-05,7.7606282975097886e-14,1.5545627153133683e-08,1.5320727820305892e-08,4.9390737121414869e-06,2.6373111957239008e-09,1.2876333292478732e-10
