Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258)
1.7737203953490224e-12,0.41352141583735647,154.0,0.0,0.0,0.0,0.99914076176488531,1.0,18.999999793145168,4.473435831721126e-06,3.7520689867450742e-05,3.737765349713121e-05,1.7494561327277908e-07,6.6940721592678002e-12,0.00013492436779228049,0.00018323700896126448,4.2822508864541812e-06,0.0004571698758759274,3.1902549750263221e-08,1.0075721109024154e-15,4.6097544333308385e-08,1.383701248724419e-16
1.8111590563875981e-12,0.4135214158186611,154.0,0.0,0.0,0.0,0.99912275551419294,1.0,18.999999785233378,4.5678163768732561e-06,3.8311795382020148e-05,3.8162527777115615e-05,1.8201712715775458e-07,6.835215853408914e-12,0.00013496948362483766,0.00018789344679896868,4.28946453844372e-06,0.00046878778792859511,3.2742687943630769e-08,1.0482994799117069e-15,4.7396728557832616e-08,1.4201403824356967e-16
1.848597717426174e-12,0.41352141579967006,154.0,0.0,0.0,0.0,0.99910475025729373,1.0,18.9999997771965,4.6621951848017721e-06,3.9102871763484994e-05,3.8947249019252069e-05,1.8921313520301879e-07,6.9763543496634122e-12,0.0001350091310317887,0.00019255133969150407,4.296109505239299e-06,0.00048040934379741962,3.358341555982408e-08,1.0897438567457347e-15,4.8699184272815559e-08,1.4566050811505827e-16
1.8860363784647496e-12,0.41352141578038576,154.0,0.0,0.0,0.0,0.99908674594130042,1.0,18.999999769035444,4.7565722555986881e-06,3.989391907407276e-05,3.9731818071641891e-05,1.9653279135419108e-07,7.1174876591322138e-12,0.00013504393945274151,0.00019721051002312683,4.3022301343833505e-06,0.00049203410035196006,3.4424672418247095e-08,1.131900368665032e-15,5.0004753582208223e-08,1.4930927346598802e-16
1.9234750395033254e-12,0.41352141576081,154.0,0.0,0.0,0.0,0.99906874251777067,1.0,18.999999760751106,4.8509475893512308e-06,4.0684937370088781e-05,4.0516235776598071e-05,2.0397525526487149e-07,7.2586157918596041e-12,0.0001350744658886534,0.00020187080061917847,4.3078673152678928e-06,0.00050366166545985495,3.5266404180147704e-08,1.1747641758044973e-15,5.1313290895355056e-08,1.5296009861323241e-16
1.960913700541901e-12,0.41352141574094514,154.0,0.0,0.0,0.0,0.99905073994232507,1.0,18.999999752344369,4.9453211861422485e-06,4.1475926702489727e-05,4.1300502970690522e-05,2.1153969225812111e-07,7.3997387569355308e-12,0.00013510120323189767,0.00020653207239546012,4.3130587486942961e-06,0.00051529169212229087,3.6108561781859034e-08,1.2183304709515498e-15,5.2624661967798548e-08,1.5661277075325864e-16
1.998352361580477e-12,0.41352141572079293,154.0,0.0,0.0,0.0,0.99903273817429672,1.0,18.999999743816108,5.0396930460505769e-06,4.2266887117401339e-05,4.208462048479054e-05,2.1922527328820406e-07,7.5408565625879916e-12,0.00013512458763579514,0.00021119420227865679,4.3178391953874189e-06,0.0005269238732857085,3.6951100923143096e-08,1.2625944793257843e-15,5.3938743016971978e-08,1.6026709774292402e-16
2.0357910226190526e-12,0.4135214157003557,154.0,0.0,0.0,0.0,0.99901473717641232,1.0,18.999999735167187,5.1340631691513667e-06,4.3057818656586624e-05,4.2868589144114404e-05,2.2703117490258458e-07,7.6819692162665671e-12,0.00013514500504568786,0.00021585708136336347,4.3222407052718498e-06,0.00053855793724380042,3.7793981604754199e-08,1.3075514583601012e-15,5.5255419906348254e-08,1.6392290609375264e-16
2.0732296836576284e-12,0.41352141567963535,154.0,0.0,0.0,0.0,0.99899673691450219,1.0,18.99999972639845,5.228431555516403e-06,4.3848721357868638e-05,4.3652409768266263e-05,2.3495657920417955e-07,7.8230767247178603e-12,0.00013516279698318833,0.00022052061327985375,4.3262928289401729e-06,0.00055019364356528866,3.863716771066644e-08,1.3531966974833014e-15,5.6574587392956179e-08,1.6758003915993317e-16
2.110668344696204e-12,0.4135214156586339,154.0,0.0,0.0,0.0,0.99897873735723608,1.0,18.99999971751075,5.3227982052143733e-06,4.463959525551244e-05,4.4436083171280402e-05,2.4300067381386891e-07,7.9641790940536453e-12,0.00013517826566156963,0.00022518471275059223,4.3300228125871779e-06,0.00056183077949259442,3.9480626630997083e-08,1.3995255179041728e-15,5.7896148433731173e-08,1.7123835550282709e-16
2.14810700573478e-12,0.4135214156373534,154.0,0.0,0.0,0.0,0.99896073847588052,1.0,18.99999970850493,5.4171631183111353e-06,4.5430440380569525e-05,4.52196101616627e-05,2.5116265183326079e-07,8.1052763298123279e-12,0.0001351916785085301,0.00022984930431397654,4.3334557776878823e-06,0.00057346915675772622,4.0324328921712067e-08,1.4465332723970397e-15,5.9220013546153541e-08,1.7489772741501112e-16
2.1855456667733556e-12,0.4135214156157957,154.0,0.0,0.0,0.0,0.9989427402440787,1.0,18.999999699381814,5.5115262948699447e-06,4.6221256761189171e-05,4.6002991542431621e-05,2.5944171180770893e-07,8.2463684370144967e-12,0.00013520327216839142,0.00023451432119497696,4.3366148866633243e-06,0.00058510860876465878,4.116824799736782e-08,1.4942153450887673e-15,6.0546100218747381e-08,1.7855803958760871e-16
2.2229843278119314e-12,0.41352141559396266,154.0,0.0,0.0,0.0,0.99892474263765085,1.0,18.999999690142214,5.6058877349516692e-06,4.7012044422899437e-05,4.6786228111158532e-05,2.6783705768957944e-07,8.387455420213059e-12,0.00013521325604562193,0.00023917970430520683,4.3395214956551853e-06,0.00059674898809462882,4.2012359853591164e-08,1.5425671512472002e-15,6.1874332367451299e-08,1.8221918790660349e-16
2.260422988850507e-12,0.41352141557185634,154.0,0.0,0.0,0.0,0.99890674563440829,1.0,18.999999680786949,5.7002474386149912e-06,4.7802803388861189e-05,4.7569320660007476e-05,2.7634789880176598e-07,8.5285372835385605e-12,0.00013522181544129252,0.0002438454013578619,4.342195295398452e-06,0.00060839016429801312,4.285664281646326e-08,1.5915841370710336e-15,6.320463983434081e-08,1.8588107836584402e-16
2.297861649889083e-12,0.4135214155494786,154.0,0.0,0.0,0.0,0.9988887492139874,1.0,18.999999671316825,5.7946054059165781e-06,4.8593533680097355e-05,4.8352269975774498e-05,2.8497344980145194e-07,8.6696140307401102e-12,0.00013522911432780753,0.00024851136608473358,4.3446544410989795e-06,0.0006200320219408702,4.3701077316264126e-08,1.6412617794811063e-15,6.4536957925475405e-08,1.895436260857073e-16
2.3353003109276586e-12,0.4135214155268314,154.0,0.0,0.0,0.0,0.9988707533576956,1.0,18.99999966173263,5.888961636911266e-06,4.9384235315699889e-05,4.9135076839926277e-05,2.9371293064411831e-07,8.8106856652222831e-12,0.00013523529780354012,0.00025317755754354794,4.3469156721728751e-06,0.00063167445887683229,4.4545645683214727e-08,1.6915955859131084e-15,6.5871226984821233e-08,1.9320675442717223e-16
2.3727389719662344e-12,0.41352141550391636,154.0,0.0,0.0,0.0,0.99885275804837204,1.0,18.999999652035168,5.9833161316521842e-06,5.0174908313016826e-05,4.9917742028638583e-05,3.0256556654779415e-07,8.9517521900785184e-12,0.00013524049426500261,0.00025784393950501312,4.3489944226489785e-06,0.0006433173847178623,4.53903319630454e-08,1.7425810941116874e-15,6.7207392001397915e-08,1.968703941918857e-16
2.41017763300481e-12,0.41352141548073573,154.0,0.0,0.0,0.0,0.998834763270259,1.0,18.999999642225216,6.0776688901909202e-06,5.0965552687821112e-05,5.0700266312833967e-05,3.1153058795754957e-07,9.0928136081212253e-12,0.00013524481732938974,0.00026251047991030706,4.3509049229673031e-06,0.00065496071948075005,4.62351217504511e-08,1.7942138719259496e-15,6.8545402247041737e-08,2.0053448289980886e-16
2.447616294043386e-12,0.41352141545729104,154.0,0.0,0.0,0.0,0.99881676900888527,1.0,18.999999632303552,6.1720199125776271e-06,5.1756168454463097e-05,5.1482650458219241e-05,3.2060723051022757e-07,9.2338699219090091e-12,0.00013524836753595401,0.0002671771503909761,4.3526602938408281e-06,0.0006666043923893169,4.70800020387088e-08,1.8464895171063366e-15,6.9885210942410565e-08,2.0419896413696416e-16
2.4850549550819616e-12,0.4135214154335843,154.0,0.0,0.0,0.0,0.99879877525095884,1.0,18.999999622270948,6.2663691988611472e-06,5.2546755626008346e-05,5.2264895225322448e-05,3.2979473499941556e-07,9.3749211337712379e-12,0.00013525123385138807,0.00027184392584414009,4.3542726327956975e-06,0.00067824834081460061,4.7924961083900742e-08,1.8994036571028852e-15,7.122677494904182e-08,2.0786378696653113e-16
2.5224936161205374e-12,0.41352141540961707,154.0,0.0,0.0,0.0,0.99878078198426923,1.0,18.999999612128168,6.3607167490891286e-06,5.3337314214361908e-05,5.3047001369529424e-05,3.3909234734065266e-07,9.5159672458302455e-12,0.00013525349500180086,0.0002765107840566294,4.3557530939609596e-06,0.00068989250933712489,4.8769988282324845e-08,1.9529519488648441e-15,7.2570054485430722e-08,2.1152890539713963e-16
2.597370938197689e-12,0.4135214153609088,154.0,0.0,0.0,0.0,0.99874479688065587,1.0,18.999999591515106,6.5494066415635609e-06,5.4918345683947225e-05,5.4610800785302964e-05,3.5801490464468966e-07,9.7980441781060427e-12,0.00013525647209877413,0.00028584467249595519,4.3583587033563521e-06,0.00071318131640417132,5.0460209799303528e-08,2.0619337617887236e-15,7.5261616308523624e-08,2.1885986710881713e-16
2.664760528067125e-12,0.41352141531619885,154.0,0.0,0.0,0.0,0.99871241186407667,1.0,18.999999572594092,6.7192216079371667e-06,5.6341176351469738e-05,5.6017753643213309e-05,3.7541431374924006e-07,1.0051895993546595e-11,0.00013525770073953441,0.00029424528050001509,4.360347789659416e-06,0.00073414155981781613,5.1981555533477618e-08,2.1621432199441623e-15,7.7689549890089744e-08,2.2545836749576941e-16
2.7277962029436058e-12,0.41352141527363867,154.0,0.0,0.0,0.0,0.99868212048916671,1.0,18.999999554582857,6.8780600570487862e-06,5.7671996899216331e-05,5.7333409709354728e-05,3.9200217594876882e-07,1.028933198574339e-11,0.0001352578562925702,0.00030210316330678462,4.3619453171413779e-06,0.00075374769687560066,5.3404698781187687e-08,2.257678690347002e-15,7.9965208977063796e-08,2.3163093633652277e-16
2.7908318778200865e-12,0.4135214152303726,154.0,0.0,0.0,0.0,0.99865183034147387,1.0,18.999999536272924,7.0368935854890407e-06,5.9002736575490341e-05,5.864868633394371e-05,4.0888866624369703e-07,1.0526753548848031e-11,0.00013525723409974516,0.00030996101612571598,4.3633217934345914e-06,0.00077335379773065243,5.4827900060610224e-08,2.3549340701878828e-15,8.2245185950476359e-08,2.3780375687915375e-16
2.8538675526965672e-12,0.413521415186409,154.0,0.0,0.0,0.0,0.99862154139082315,1.0,18.999999517667742,7.1957221934538427e-06,6.033339540876938e-05,5.9963586936294016e-05,4.2607037100215827e-07,1.0764160687933451e-11,0.00013525597874734996,0.00031781879816617257,4.3645054563674825e-06,0.00079295976061395245,5.6251136575986271e-08,2.4538896991008707e-15,8.4529379895479884e-08,2.4397673025176079e-16
2.916903227573048e-12,0.4135214151417556,154.0,0.0,0.0,0.0,0.99859125361100565,1.0,18.999999498770713,7.3545458811346269e-06,6.1663973423855325e-05,6.1278114896958001e-05,4.4354391527827936e-07,1.1001553407416848e-11,0.00013525420794106705,0.00032567647622268352,4.3655209365564842e-06,0.00081256550268056743,5.7674389131897574e-08,2.5545261395269438e-15,8.681770273304212e-08,2.5014977319817737e-16
2.9799389024495287e-12,0.41352141509642065,154.0,0.0,0.0,0.0,0.99856096697924157,1.0,18.999999479585174,7.5133646487189493e-06,6.2994470642464142e-05,6.2592273558175339e-05,4.6130596237353206e-07,1.1238931711164922e-11,0.00013525201764806277,0.00033353402322393511,4.3663897241237674e-06,0.00083217095638955958,5.9097641553494022e-08,2.6568241741876595e-15,8.911007755919303e-08,2.5632281556332797e-16
3.0429745773260094e-12,0.41352141505041173,154.0,0.0,0.0,0.0,0.99853068147573143,1.0,18.999999460114445,7.6721784963909946e-06,6.43248870837031e-05,6.3906066224314655e-05,4.793532134034307e-07,1.1476295602579076e-11,0.00013524948603204956,0.00034139141712236863,4.3671305657351347e-06,0.00085177606673366205,6.0520880217631105e-08,2.7607648035896041e-15,9.1406437232218743e-08,2.6249579825963395e-16
3.10601025220249e-12,0.4135214150037365,154.0,0.0,0.0,0.0,0.99850039708326721,1.0,18.999999440361805,7.8309874243319914e-06,6.5655222764472037e-05,6.5219496162309318e-05,4.9768240686917602e-07,1.1713645084666941e-11,0.00013524667664686641,0.00034924863999301131,4.3677598103248444e-06,0.00087138078899097156,6.1944093659000601e-08,2.8663292435573295e-15,9.3706723142446293e-08,2.6866867155868618e-16
3.169045927078971e-12,0.41352141495640304,154.0,0.0,0.0,0.0,0.99847011378688832,1.0,18.999999420330475,7.9897914327206264e-06,6.6985477699811263e-05,6.6532566602087439e-05,5.1629031823397778e-07,1.1950980160104478e-11,0.00013524364116556889,0.00035710567726337931,4.3682917156908806e-06,0.00089098508680364496,6.3367272228622062e-08,2.973498922793243e-15,9.6010884121265672e-08,2.7484139361002249e-16
3.2320816019554515e-12,0.4135214149084185,154.0,0.0,0.0,0.0,0.99843983157358185,1.0,18.999999400023665,8.1485905217333569e-06,6.8315651903199295e-05,6.7845280736996596e-05,5.3517375950408823e-07,1.2188300831289131e-11,0.00013524042165890545,0.00036496251707053513,4.3687387182932066e-06,0.00091058893057383646,6.4790407801782853e-08,3.0822554804646191e-15,9.8318875481089295e-08,2.8101392917437807e-16
3.2951172768319323e-12,0.4135214148597903,154.0,0.0,0.0,0.0,0.99840955043202573,1.0,18.999999379444521,8.3073846915447107e-06,6.9645745386800285e-05,6.9157641724222876e-05,5.5432957881463793e-07,1.2425607100383925e-11,0.00013523705240382116,0.00037281914975076391,4.3691116669185869e-06,0.00093019229619049947,6.6213493535486977e-08,3.1925807638182822e-15,1.006306581838876e-07,2.8718624857166929e-16
3.358152951708413e-12,0.41352141481052607,154.0,0.0,0.0,0.0,0.99837927035236584,1.0,18.999999358596167,8.4661739423275452e-06,7.097575816166869e-05,7.046965268520431e-05,5.7375466002023496e-07,1.2662898969354013e-11,0.00013523356130644692,0.00038067556743803528,4.3694200245654773e-06,0.00094979516402759643,6.7636523667966227e-08,3.3044568258227096e-15,1.029461981228091e-07,2.933583268114155e-16
3.4211886265848937e-12,0.41352141476063303,154.0,0.0,0.0,0.0,0.99834899132602573,1.0,18.999999337481707,8.6249582742532354e-06,7.230569023792192e-05,7.1781316706039455e-05,5.934459222902056e-07,1.2900176439997469e-11,0.00013522997106498756,0.00038853176373586091,4.3696720446103284e-06,0.00096939751812542298,6.9059493349612821e-08,3.4178659228368752e-15,1.052654654953169e-07,2.9953014285944312e-16
3.4842243014613744e-12,0.4135214147101184,154.0,0.0,0.0,0.0,0.99831871334553923,1.0,18.999999316104166,8.783737687491891e-06,7.363554162488811e-05,7.3092636837890715e-05,6.134003197083922e-07,1.3137439513971644e-11,0.00013522630014414547,0.0003963877334423335,4.3698749254999594e-06,0.00098899934550461207,7.0482398498545352e-08,3.5327905123053409e-15,1.0758843425273717e-07,3.0570167901143364e-16
3.547259976337855e-12,0.41352141465898923,154.0,0.0,0.0,0.0,0.99828843640440357,1.0,18.999999294466562,8.9425121822125187e-06,7.4965312331231067e-05,7.4403616097382718e-05,6.3361484087747002e-07,1.3374688192815473e-11,0.00013522256357699036,0.00040424347232385623,4.3700349460630591e-06,0.0010086006356016168,7.190523567827991e-08,3.6492132504793673e-15,1.099150816187716e-07,3.1187292036234713e-16
3.610295651214336e-12,0.41352141460725256,154.0,0.0,0.0,0.0,0.99825816049695437,1.0,18.999999272571895,9.101281758583148e-06,7.6295002365054903e-05,7.5714257466996088e-05,6.5408650852776144e-07,1.3611922477968174e-11,0.00013521877360631783,0.0004120989769341666,4.3701575831503671e-06,0.0010282013798171964,7.3328001995529294e-08,3.7671169901639301e-15,1.1224538767089145e-07,3.1804385436314705e-16
3.673331326090816e-12,0.41352141455491537,154.0,0.0,0.0,0.0,0.99822788561825471,1.0,18.999999250423095,9.260046416770978e-06,7.7624611733991588e-05,7.7024563895456086e-05,6.7481237913049442e-07,1.3849142370784776e-11,0.00013521494019746132,0.00041995424446963312,4.3702476138868214e-06,0.001047801571155397,7.4750695014848035e-08,3.8864847784903371e-15,1.1457933497648721e-07,3.2421447045059112e-16
3.736367000967297e-12,0.41352141450198454,154.0,0.0,0.0,0.0,0.99819761176400335,1.0,18.999999228023075,9.4188061569424625e-06,7.8954140445274663e-05,7.8334538298116841e-05,6.9578954251544458e-07,1.4086347872549365e-11,0.00013521107145798671,0.0004278092726508281,4.3703092049123471e-06,0.0010674012039280912,7.6173312686622017e-08,4.007299854714084e-15,1.1691690827531788e-07,3.3038475973490086e-16
3.799402675843778e-12,0.41352141444846696,154.0,0.0,0.0,0.0,0.99816733893044995,1.0,18.999999205374721,9.5775609792634234e-06,8.0283588505801847e-05,7.9644183557340997e-05,7.1701512149290529e-07,1.4323538984486203e-11,0.00013520717398511677,0.0004356640596244924,4.3703459904287787e-06,0.0010870002735103928,7.7595853286008164e-08,4.1295456480376424e-15,1.1925809420179172e-07,3.3655471473492524e-16
3.862438350720258e-12,0.4135214143943693,154.0,0.0,0.0,0.0,0.99813706711432337,1.0,18.999999182480867,9.7363108838991272e-06,8.1612955922188076e-05,8.0953502522874816e-05,7.3848627147993804e-07,1.4560715707769199e-11,0.0001352032531496329,0.00044351860388342683,4.3703611403323814e-06,0.0011065987761407928,7.9018315361419328e-08,4.253205775457897e-15,1.2160288104252651e-07,3.4272432915470432e-16
3.925474025596739e-12,0.41352141433969813,154.0,0.0,0.0,0.0,0.99810679631277077,1.0,18.999999159344338,9.8950558710143437e-06,8.2942242700809773e-05,8.2262498012218913e-05,7.6020018013086358e-07,1.4797878043529824e-11,0.00013519931332431061,0.00045137290420203336,4.3703574195560682e-06,0.0011261967087603441,8.0440697691330873e-08,4.3782640396380047e-15,1.2395125852518825e-07,3.4889359769612692e-16
4.0515453753497005e-12,0.41352141422866173,154.0,0.0,0.0,0.0,0.99804625774375977,1.0,18.999999112354338,1.0212531093340348e-05,8.5600574369275469e-05,8.4879529673294576e-05,8.0434518305100279e-07,1.5272159556833692e-11,0.00013519139018822472,0.00046708076924650247,4.3703026875132431e-06,0.0011653908545519044,8.3285219181816596e-08,4.6325111047238267e-15,1.2865875051224998e-07,3.6123108008602697e-16
4.165009590127366e-12,0.41352141412683296,154.0,0.0,0.0,0.0,0.99799177647964821,1.0,18.999999069260952,1.0498241977158802e-05,8.7992797150023759e-05,8.723377949750712e-05,8.4487835407191182e-07,1.5698963724176177e-11,0.00013518422369159443,0.00048121700533399403,4.3702100270303993e-06,0.0012006636159152435,8.584500708515627e-08,4.8659563268816255e-15,1.3290769373614205e-07,3.7233359356168389e-16
4.273562719292977e-12,0.4135214140277656,154.0,0.0,0.0,0.0,0.99793965638339255,1.0,18.999999027336212,1.0771571490639721e-05,9.0281232593808619e-05,8.9485188498977157e-05,8.8435394390979805e-07,1.6107250856474369e-11,0.0001351773459984578,0.00049474063108091585,4.3700914985501735e-06,0.0012344079081276604,8.8293746537794865e-08,5.0933105603999223e-15,1.3698351509147674e-07,3.8295445896078928e-16
4.382115848458589e-12,0.41352141392712083,154.0,0.0,0.0,0.0,0.99788753926179175,1.0,18.999998984743911,1.1044886423907564e-05,9.2569429010846014e-05,9.1735690411150154e-05,9.2449734680453181e-07,1.651549534111454e-11,0.00013517045387286276,0.00050826352174069514,4.3699499773868643e-06,0.0012681504808074279,9.0742236544231998e-08,5.3245109758381143e-15,1.4106985913243063e-07,3.9357424244230072e-16
4.4906689776242e-12,0.41352141382492963,154.0,0.0,0.0,0.0,0.99783542510979251,1.0,18.999998941497179,1.1318186777792623e-05,9.4857386428852855e-05,9.3985298389086811e-05,9.6529543382297165e-07,1.6923697183014101e-11,0.00013516355169740523,0.00052178567611868836,4.3697902821844238e-06,0.0013018913309677947,9.3190475514974676e-08,5.5594819588241805e-15,1.4516670649932352e-07,4.0419293711211959e-16
4.599222106789812e-12,0.4135214137212226,154.0,0.0,0.0,0.0,0.99778331392336606,1.0,18.999998897608883,1.1591472553123952e-05,9.7145104875109213e-05,9.6234025332645365e-05,1.0067353312113582e-06,1.7331856387013318e-11,0.00013515664255224675,0.00053530709338772155,4.3696162210137252e-06,0.0013356304565388052,9.5638462274465179e-08,5.7981493646583466e-15,1.4927404142884119e-07,4.1481053787150643e-16
4.707775235955423e-12,0.41352141361602923,154.0,0.0,0.0,0.0,0.99773120569928553,1.0,18.999998853091654,1.1864743750729634e-05,9.9432584376574724e-05,9.8481883891449583e-05,1.0488044154318736e-06,1.7739972957896082e-11,0.00013514972864098608,0.00054882777296792892,4.3694308104439509e-06,0.0013693678560675032,9.8086195948779843e-08,6.0404404897268111e-15,1.5339185097450181e-07,4.2542704092999732e-16
4.816328365121035e-12,0.41352141350937915,154.0,0.0,0.0,0.0,0.99767910043495955,1.0,18.999998807957873,1.2138000371436944e-05,0.00010171982495996488,0.00010072888646975264,1.0914903083015726e-06,1.8148046900403474e-11,0.00013514281152318282,0.00056234771446114437,4.3692364371337537e-06,0.0014031035285542582,1.0053367589265089e-07,6.2862840435050361e-15,1.5752012443165667e-07,4.3604244348887598e-16
4.924881494286646e-12,0.4135214134013006,154.0,0.0,0.0,0.0,0.99762699812830613,1.0,18.999998762219676,1.2411242416072535e-05,0.00010400682665180709,0.00010297504523120562,1.1347808722267016e-06,1.8556078219243788e-11,0.00013513589227518588,0.00057586691760552777,4.3690349844245709e-06,0.0014368374733395514,1.0298090163590477e-07,6.5356101211104532e-15,1.6165885288702637e-07,4.4665674350886123e-16
5.0334346234522576e-12,0.4135214132918221,154.0,0.0,0.0,0.0,0.99757489877764416,1.0,18.999998715888967,1.2684469885462534e-05,0.00010629358947848796,0.00010522037210353504,1.1786642055270132e-06,1.896406691910088e-11,0.00013512897163831005,0.0005893853822337543,4.3688279380887952e-06,0.0014705696899996741,1.0542787283821017e-07,6.7883501763734494e-15,1.658080288424115e-07,4.5726993951383562e-16
5.141987752617869e-12,0.4135214131809712,154.0,0.0,0.0,0.0,0.99752280238160462,1.0,18.999998668977412,1.2957682780432646e-05,0.00010858011346629119,0.00010746487878313122,1.2231286378493934e-06,1.9372013004640973e-11,0.00013512205013752946,0.00060290310823952825,4.3686164727526443e-06,0.0015043001782631754,1.0787458925292655e-07,7.0444369954227587e-15,1.6996764590716894e-07,4.678820304340467e-16
5.2505408817834805e-12,0.4135214130687746,154.0,0.0,0.0,0.0,0.9974707089390652,1.0,18.999998621496456,1.3230881101808248e-05,0.00011086639864142378,0.00010970857673954587,1.2681627256713066e-06,1.977991648051731e-11,0.00013511512815092644,0.00061642009555798818,4.3684015182690975e-06,0.0015380289379619779,1.1032105070218681e-07,7.3038046707881454e-15,1.7413769856203385e-07,4.7849301549803171e-16
5.359094010949092e-12,0.41352141295525907,154.0,0.0,0.0,0.0,0.99741861844909974,1.0,18.999998573457319,1.3504064850414426e-05,0.0001131524450300334,0.00011195147721990133,1.3137552478927054e-06,2.0187777351373196e-11,0.00013510820594500893,0.00062993634415574329,4.3681838098701036e-06,0.0015717559690065215,1.1276725706049316e-07,7.5663885760125808e-15,1.7831818198065996e-07,4.8910289416146972e-16
5.467647140114703e-12,0.4135214128404506,154.0,0.0,0.0,0.0,0.99736653091093608,1.0,18.999998524871003,1.3777234027076042e-05,0.00011543825265822168,0.00011419359125321351,1.3598952015137208e-06,2.0595595621844382e-11,0.00013510128370197973,0.00064345185402318156,4.3679639279110098e-06,0.0016054812713665711,1.1521320824227801e-07,7.8321253407584682e-15,1.8250909188819493e-07,4.9971166605322849e-16
5.576200269280315e-12,0.4135214127243747,154.0,0.0,0.0,0.0,0.9973144463239263,1.0,18.99999847574831,1.4050388632617757e-05,0.00011772382155205528,0.00011643492965463155,1.4065717973958664e-06,2.1003371296561028e-11,0.00013509436154722691,0.00065696662516671282,4.3677423305555221e-06,0.0016392048450518657,1.1765890419140045e-07,8.1009528263948476e-15,1.8671042444497599e-07,5.1031933092980806e-16
5.793306527611537e-12,0.4135214124885199,154.0,0.0,0.0,0.0,0.99721028600124595,1.0,18.999998375935856,1.4596654133639327e-05,0.00012229424324079448,0.0001209153217776985,1.5014928040477234e-06,2.1818794877231086e-11,0.00013508051782104403,0.00068399395135931406,4.3672953494338482e-06,0.0017066468065659269,1.2254953027289534e-07,8.6476374223869755e-15,1.9514434383222638e-07,5.3153133912231872e-16
6.01041278594276e-12,0.413521412247889,154.0,0.0,0.0,0.0,0.99710613747745402,1.0,18.999998274102165,1.514286136007353e-05,0.00012686371030435527,0.00012539273598881462,1.5984360761272525e-06,2.2634048130360182e-11,0.00013506667522316849,0.0007110183229388728,4.3668449492132208e-06,0.0017740818540109438,1.2743913519163617e-07,9.2059689915295391e-15,2.0361991506432617e-07,5.527389182474024e-16
6.227519044273983e-12,0.4135214120026686,154.0,0.0,0.0,0.0,0.99700200074971213,1.0,18.999998170326258,1.5689010318513034e-05,0.00013143222295063456,0.00012986725152380226,1.6973225857387327e-06,2.3449131092897349e-11,0.00013505283400113539,0.00073803974016965279,4.3663924475833487e-06,0.0018415099879962086,1.3232771897682227e-07,9.775492383000842e-15,2.1213711579160563e-07,5.7394206843170166e-16
6.444625302605206e-12,0.41352141175303847,154.0,0.0,0.0,0.0,0.99689787581567746,1.0,18.999998064684114,1.6235101015549078e-05,0.00013599978138738243,0.00013433894457628108,1.7980763471298195e-06,2.4264043801774099e-11,0.000135038994264556,0.00076505820335476824,4.3659386665297753e-06,0.0019089312092279407,1.3721528174524882e-07,1.0355769966805788e-14,2.2069592543449333e-07,5.9514079018178806e-16
6.6617315609364285e-12,0.41352141149917093,154.0,0.0,0.0,0.0,0.99679376267332997,1.0,18.999997957248805,1.6781133457771666e-05,0.00014056638582223997,0.00013880788841458405,1.9006242997788824e-06,2.50787862939108e-11,0.00013502515604558326,0.00079207371281912872,4.3654841053614182e-06,0.0019763455184667461,1.4210182366661999e-07,1.0946380960432693e-14,2.2929632456782127e-07,6.1633508423371567e-16
6.8788378192676514e-12,0.41352141124123226,154.0,0.0,0.0,0.0,0.99668966132084491,1.0,18.999997848090576,1.732710765176976e-05,0.00014513203646276978,0.00014327415349432514,2.0048961958296928e-06,2.589335860622164e-11,0.00013501131935801373,0.0008190862688927708,4.365029068426878e-06,0.0020437529164860253,1.4698734493575411e-07,1.1546920780548131e-14,2.3793829446636353e-07,6.3752495143246506e-16
7.095944077598874e-12,0.4135214109793821,154.0,0.0,0.0,0.0,0.99658557175650742,1.0,18.99999773727696,1.7873023604131304e-05,0.00014969673351647369,0.0001477378075667614,2.1108244917315986e-06,2.6707760775617385e-11,0.00013499748422034298,0.00084609587190435508,4.3645737498239725e-06,0.002111153404055753,1.5187184575670453e-07,1.2157000418912673e-14,2.4662181680340746e-07,6.5871039266307208e-16
7.313050335930097e-12,0.4135214107137736,154.0,0.0,0.0,0.0,0.9964814939786697,1.0,18.999997624872915,1.8418881321443344e-05,0.00015426047719079719,0.0001521989157829562,2.2183442440765984e-06,2.7521992839005833e-11,0.00013498365064694402,0.00087310252218365868,4.364118276328936e-06,0.0021785469819486929,1.5675532633908052e-07,1.277624584246816e-14,2.5534687349799497e-07,6.7989140883467094e-16
7.53015659426132e-12,0.4135214104445544,154.0,0.0,0.0,0.0,0.99637742798573226,1.0,18.999997510940869,1.8964680810292019e-05,0.00015882326769312965,0.00015665754079385348,2.3273930095260904e-06,2.8336054833291415e-11,0.00013496981864014062,0.00090010622006381387,4.3636627271474695e-06,0.0022459336509459893,1.6163778689829572e-07,1.3404297416978929e-14,2.6411344664463883e-07,7.0106800088156975e-16
