Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669)
6.36433019852111e-07,0.6214092911256612,154.0,0.0,0.0,0.0,0.16259610318949402,1.0,18.972885256843252,0.018077987128811663,0.029848781730757397,0.002315296135390207,0.00023244351028539167,7.2491016196906319e-09,2.2644132421382647e-07,0.16306523745443116,6.1545798470047943e-10,0.37627130891555749,4.6682850558582968e-05,2.4681459990727393e-12,0.081126074485812161,3.4507107720251053e-13,2.754582495734292e-06,0.030949483331796347,0.08927206300144705,7.2772210884994418e-06,4.4000403249169237e-06,0.068071448367074877,0.00011008089734826047,0.0034161749190500146,0.015038775475633901,0.0065412485840688371,0.0032138355820936059,0.014613777216477459,6.5892880861728573e-11,3.9425830894124842e-05,1.6674100126125341e-05,0.02117874928296927,3.7227915861003814e-06,2.0905412037995807e-06,5.116134025413166e-10,0.00040859054695250289,1.0809805721439181e-05,0.00055315891984168903,3.4630448465558443e-05,8.917302324393295e-05,0.0019491314288433161,1.2142255263283709e-05,8.4089867686738676e-05,5.2258265685479154e-11,0.0012637116766894211,0.00024095493646042999,7.3726246683249604e-06,7.4016639202641608e-07,4.4042864227655147e-09,1.7795943750166221e-08,4.9152750265479782e-05,2.5765504586939392e-11,1.3229520137956991e-07,3.6528308477586288e-09,0.0001261463943067135,4.9186343761805486e-08,3.1752805863955197e-08,1.3103423959832711e-07,1.1066451068914256e-14,1.6326493188675345e-14,5.9386297384282978e-08,3.0642603056472587e-17
6.449076789982109e-07,0.6214099046235866,154.0,0.0,0.0,0.0,0.15955454015130457,1.0,18.972742967968184,0.017908354674826064,0.029383521884454443,0.0022287307572686163,0.0002237513667547738,7.1360476364852895e-09,2.2361998048093958e-07,0.16332164345407232,6.0394507304322087e-10,0.37872413494994395,4.5954804198202728e-05,2.3758505452291814e-12,0.081400966625359825,3.3968949191306839e-13,2.6516054643412663e-06,0.030838843064735475,0.08949085092227807,7.2511444545317948e-06,4.3842735483599711e-06,0.068622733563992136,0.00010929146850349078,0.0033921588999856508,0.015144744881011868,0.0065142699501112896,0.0032161964066643274,0.014747988558542393,6.6425930456858651e-11,3.9683169394257863e-05,1.6700460366314385e-05,0.021345874872386469,3.7529554970644979e-06,2.1070681513581792e-06,5.0967392825426571e-10,0.00041306476422174306,1.0812499013794076e-05,0.00055947149616570495,3.5025687108131843e-05,9.0193382322761444e-05,0.0019855849307523496,1.2281274955433902e-05,8.5700851267025128e-05,5.2856229005848962e-11,0.0012870818239709794,0.00024715179818511623,7.5123122491541277e-06,7.5418505351327084e-07,4.4877335774386418e-09,1.8139334357146087e-08,5.010137410248586e-05,2.6298486204316333e-11,1.3566068418960023e-07,3.7457565750020934e-09,0.00013099618014912574,5.1076914317125682e-08,3.2973285142113542e-08,1.3607081318597388e-07,1.1276048306878911e-14,1.6954035918120112e-14,6.1667677125486766e-08,3.1819767097841863e-17
6.533823381443109e-07,0.6214105013805856,154.0,0.0,0.0,0.0,0.15658242047944987,1.0,18.972603155336202,0.017738003148894167,0.028925399536095481,0.0021457264278246712,0.000215416864357031,7.0247300670337813e-09,2.2085688184280008e-07,0.16355760037613667,5.9269501828281097e-10,0.3811463879519168,4.523794000951785e-05,2.2873526185023099e-12,0.081666215974341733,3.3439056318730901e-13,2.552864709133727e-06,0.030730180759131517,0.089701474378053508,7.2255344796005649e-06,4.3687889286491992e-06,0.069163584483057872,0.00010851881510434657,0.0033682954685108363,0.015247193260517648,0.0064868444514043291,0.0032185410210411698,0.014879982543434426,6.6948882228432259e-11,3.9937298543069986e-05,1.6724725739372811e-05,0.02150956095237436,3.782548457055128e-06,2.1232548738745054e-06,5.0769926272391219e-10,0.00041750468987585091,1.0814387223874334e-05,0.00056573596193577067,3.5417912403433544e-05,9.1205949145445255e-05,0.0020219265710381923,1.2419230726185495e-05,8.7304874757770115e-05,5.3449625812781172e-11,0.0013103124237246774,0.00025339321746321956,7.6510276621188826e-06,7.6810599792474467e-07,4.5705999746879621e-09,1.8480373944091386e-08,5.1043504253188988e-05,2.6829719465449796e-11,1.3904633611885261e-07,3.8392392049503747e-09,0.00013593647507685819,5.3002751393441118e-08,3.4216531119875207e-08,1.4120133911708111e-07,1.1484184547363824e-14,1.7593284842068336e-14,6.3991582622737776e-08,3.3018873909171156e-17
6.618569972904108e-07,0.621411082083781,154.0,0.0,0.0,0.0,0.15367776675603381,1.0,18.972465759409577,0.017567054977931925,0.028474339662488878,0.0020661220187709129,0.00020742382227592206,6.9151305696000914e-09,2.1815034952800553e-07,0.16377364358413296,5.8170033528583486e-10,0.38353869609516844,4.4532139877933455e-05,2.2024804066687688e-12,0.081922167462289683,3.2917341794561053e-13,2.4581685534995197e-06,0.030623501901871738,0.089904268526803041,7.2003923712845278e-06,4.3535871961600899e-06,0.069694232589805769,0.00010776283600995602,0.0033446148167108388,0.015346212573959725,0.0064590078017765428,0.003220871444349984,0.015009800098607988,6.7461960376295692e-11,4.0188284319187662e-05,1.6746951096502948e-05,0.021669893082167314,3.8115831319601245e-06,2.1391098356496931e-06,5.0569216218966314e-10,0.00042191091746480471,1.0815519099896581e-05,0.00057195335730506199,3.5807189486817863e-05,9.2210892682572949e-05,0.0020581529019258827,1.255614570983238e-05,8.8901736421728551e-05,5.4038555128503097e-11,0.0013334004309720911,0.00025967852973859468,7.788759296387003e-06,7.8192806388363147e-07,4.6528786783087416e-09,1.8819030911101769e-08,5.1979053339075302e-05,2.7359152214902029e-11,1.4245177754124441e-07,3.9332682553639237e-09,0.0001409666433158894,5.4963606874949951e-08,3.5482383623263994e-08,1.4642515640485083e-07,1.1690842426271368e-14,1.8244157603446791e-14,6.635771453953087e-08,3.4239769036479973e-17
6.703316564365107e-07,0.621411647388621,154.0,0.0,0.0,0.0,0.15083867033971202,1.0,18.972330722714581,0.017395626752088011,0.028030264178578158,0.0019897643253844596,0.00019975684336704058,6.807230054459185e-09,2.154987647910977e-07,0.16397029345930342,5.709537997848298e-10,0.38590166951594002,4.3837280867113544e-05,2.1210704189573061e-12,0.082169152909692761,3.2403714746302315e-13,2.3673347279556874e-06,0.030518808453996727,0.09009955339187721,7.1757185782269481e-06,4.3386686218156377e-06,0.070214903959198258,0.00010702340662732424,0.0033211440428155344,0.015441893248627893,0.0064307935697181942,0.0032231895644742594,0.015137481365858929,6.7965383966093385e-11,4.0436190805813536e-05,1.6767189753304683e-05,0.021826954513266276,3.8400718924834872e-06,2.1546412728136487e-06,5.0365521766839003e-10,0.00042628400845464202,1.0815940559994204e-05,0.00057812467782563162,3.6193580714709952e-05,9.3208374674992738e-05,0.0020942607202513153,1.2692042051361176e-05,9.0491248910997186e-05,5.4623111738371607e-11,0.0013563430254607425,0.00026600709691781109,7.925497242090545e-06,7.956502623305156e-07,4.7345637683510199e-09,1.9155278069708864e-08,5.2907946174454006e-05,2.7886738076108899e-11,1.4587664771916522e-07,4.0278337655565621e-09,0.00014608604114390832,5.6959229608455322e-08,3.6770680517509003e-08,1.5174159595095804e-07,1.1896007155869085e-14,1.890657083450962e-14,6.8765769835200629e-08,3.5482296114499376e-17
6.788063155826107e-07,0.6214121979192734,154.0,0.0,0.0,0.0,0.14806328855139178,1.0,18.972197989726489,0.017223829463969491,0.027593092378845122,0.0019165076395170123,0.00019240129069165459,6.7010088089852422e-09,2.1290056626114441e-07,0.1641480559030368,5.6044843681509237e-10,0.38823590095499388,4.3153236032095926e-05,2.0429672364920426e-12,0.082407491537112937,3.1898081338546724e-13,2.2801898919773816e-06,0.030416099163579059,0.090287634604196795,7.1515127511344303e-06,4.324032994544951e-06,0.070725819342507837,0.000106300381622437,0.003297907379358974,0.015534324140868982,0.0064022333118281972,0.0032254971490764742,0.015263065707731203,6.8459366828993661e-11,4.0681080258215092e-05,1.6785493541291788e-05,0.021980826233973724,3.8680268180954197e-06,2.1698571976988748e-06,5.0159086521809335e-10,0.00043062449348528595,1.0815694860122692e-05,0.00058425087583015213,3.6577145733644898e-05,9.4198549854428246e-05,0.0021302470536693559,1.2826940936732163e-05,9.2073238484725861e-05,5.5203386320157171e-11,0.001379137599388983,0.00027237830612606237,8.0612331562592289e-06,8.0927176050230226e-07,4.8156502608191461e-09,1.9489092295025119e-08,5.3830118805202063e-05,2.8412436003911013e-11,1.493206034998143e-07,4.1229262603972182e-09,0.00015129401802635808,5.8989365772089008e-08,3.8081257945023351e-08,1.5714998156388679e-07,1.2099666285267038e-14,1.9580440283718769e-14,7.121544230114317e-08,3.6746297143334026e-17
6.872809747287106e-07,0.6214127342701824,154.0,0.0,0.0,0.0,0.14534984199148338,1.0,18.972067506778174,0.017051768738082822,0.027162741338844377,0.0018462133617386145,0.00018534325016364837,6.5964465897176901e-09,2.1035424757688076e-07,0.16430742281930402,5.5017751065700188e-10,0.39054196637289201,4.2479875012484992e-05,1.9680231157311958e-12,0.082637490456265408,3.1400345211551123e-13,2.1965691748609481e-06,0.030315369852582999,0.09046880410613678,7.127773814874857e-06,4.3096796646552278e-06,0.071227194240250494,0.00010559359737410438,0.0032749264069827106,0.015623592505044649,0.0063733566955960523,0.0032277958555613621,0.015386591715201604,6.8944117649796281e-11,4.0923013168405176e-05,1.6801912857359551e-05,0.022131587015868062,3.8954597012908301e-06,2.1847654034142811e-06,4.9950139537410245e-10,0.00043493287360906054,1.0814822751348037e-05,0.00059033286181729391,3.6957941559227929e-05,9.5181566163992474e-05,0.002166109147651652,1.2960862622840163e-05,9.3647544271736573e-05,5.5779465573309985e-11,0.0014017817457971039,0.00027879156851873249,8.1959601350140513e-06,8.2279186886642812e-07,4.8961340313448374e-09,1.9820454198657007e-08,5.4745517604800118e-05,2.8936209863400055e-11,1.5278331808042894e-07,4.2185367162165177e-09,0.00015658991766202813,6.1053759283495454e-08,3.941395058892994e-08,1.6264963103733486e-07,1.2301809505061656e-14,2.0265680950111089e-14,7.3706423049384149e-08,3.8031612740559064e-17
6.957556338748105e-07,0.6214132570089995,154.0,0.0,0.0,0.0,0.14269661198201436,1.0,18.971939221995733,0.016879545050914425,0.026739126277007277,0.0017787496551860023,0.00017856947051025218,6.4935226929995053e-09,2.0785835528712524e-07,0.1644488725780302,5.4013451617287348e-10,0.39282042553984048,4.1817064477822315e-05,1.8960973513658162e-12,0.082859445143375579,3.0910407809637548e-13,2.1163157256661856e-06,0.030216613680201839,0.090643340819015386,7.1045001634298635e-06,4.2956076606410822e-06,0.071719238983768058,0.00010490287419932441,0.0032522202545876844,0.015709783969134229,0.0063441916168039229,0.0032300872400684833,0.015508097216465748,6.9419840233362129e-11,4.1162048327148689e-05,1.6816496711296544e-05,0.022279313461678583,3.9223820514375807e-06,2.1993734685814097e-06,4.9738896214644476e-10,0.00043920962147379634,1.0813362627438768e-05,0.00059637150576615362,3.7336022686646618e-05,9.6157564976970462e-05,0.002201844453260899,1.3093826467560799e-05,9.5214017573549116e-05,5.6351432347141179e-11,0.0014242732476406963,0.00028524631814090551,8.3296725907462453e-06,8.3621003212609918e-07,4.9760117420519001e-09,2.0149347821656302e-08,5.5654098425762657e-05,2.9458028034078012e-11,1.5626447983710794e-07,4.3146565284688491e-09,0.00016197307894355408,6.3152152263327698e-08,4.0768591972326502e-08,1.6823985734936749e-07,1.2502428512834335e-14,2.096220723271014e-14,7.6238400959403335e-08,3.9338082371801205e-17
7.042302930209104e-07,0.6214137666764987,154.0,0.0,0.0,0.0,0.14010193812699348,1.0,18.971813085195826,0.016707253942054853,0.026322160881638815,0.0017139910750606608,0.00017206734857565803,6.3922160573842393e-09,2.0541148650097687e-07,0.16457287046027241,5.303131684509562e-10,0.39507182260129448,4.1164668796035074e-05,1.8270561197873173e-12,0.083073639895230422,3.0428168875971788e-13,2.0392803068736412e-06,0.030119821385399443,0.090811511276050305,7.0816895800940581e-06,4.2818156422682621e-06,0.072202158822208956,0.000104228018369588,0.0032298057865247139,0.015792982516308517,0.0063147643094064428,0.0032323727656096281,0.015627619286640658,6.98867333852067e-11,4.1398242883420156e-05,1.6829292771429581e-05,0.022424080054260862,3.9488050997650048e-06,2.2136887621585838e-06,4.9525559147922528e-10,0.00044345518247008921,1.0811350663536699e-05,0.00060236763848069879,3.7711441157274901e-05,9.7126681312411766e-05,0.0022374506156358203,1.3225850959424763e-05,9.677252120535214e-05,5.6919365767152591e-11,0.0014466100674765587,0.00029174201083628684,8.4623661423077752e-06,8.4952581523392998e-07,5.0552807756972448e-09,2.0475760346663775e-08,5.6555825804175763e-05,2.9977863038604458e-11,1.5976379122443799e-07,4.4112774813465045e-09,0.00016744283683905702,6.5284285289117431e-08,4.2145014622101584e-08,1.7391996938555977e-07,1.2701516804061705e-14,2.166993302062587e-14,7.8811063095777966e-08,4.0665544566210717e-17
7.118574862524004e-07,0.6214142146272026,154.0,0.0,0.0,0.0,0.13781546996804864,1.0,18.971701358420123,0.016552209444530327,0.025952505159509823,0.0016579224384049814,0.00016643779270797179,6.3024052040970596e-09,2.0325009928295989e-07,0.16466992154685406,5.2165843933892968e-10,0.39707537943244919,4.0586303791002026e-05,1.7672800228467139e-12,0.083260006738358136,3.0000652062248746e-13,1.9725823283414752e-06,0.030034378008837528,0.090957632322941351,7.0615536707875392e-06,4.2696408186967314e-06,0.072629150495805955,0.00010363404473412815,0.0032098944083155966,0.01586537034060459,0.0062880759500521686,0.0032344258692203671,0.015733523360129099,7.0299548385181631e-11,4.1608435224850942e-05,1.6839319013545573e-05,0.022551899204173852,3.9721680029362124e-06,2.226328132024219e-06,4.9331923373486459e-10,0.00044724986964705542,1.0809096287593237e-05,0.00060772846698424672,3.8047082296104728e-05,9.7993108137563393e-05,0.002269383945753638,1.3343884458480636e-05,9.8168255806977135e-05,5.742711982305008e-11,0.0014665794052167692,0.00029762270758427372,8.5809164437685298e-06,8.6142221295360909e-07,5.1261008549972923e-09,2.0767402003660356e-08,5.7361497844356101e-05,3.0443999287110037e-11,1.6292845400598526e-07,4.4986583142881775e-09,0.00017243910688348837,6.7231837326732445e-08,4.3402278919661261e-08,1.7910834862240522e-07,1.2879383436062543e-14,2.2316390301749914e-14,8.116098422916699e-08,4.1878075127567693e-17
7.194846794838904e-07,0.6214146527673388,154.0,0.0,0.0,0.0,0.1355739996457587,1.0,18.971591297822393,0.016397246993039467,0.025588100276274589,0.0016038651504382976,0.00016101022037373215,6.213871304240001e-09,2.0112636851259489e-07,0.16475352485690944,5.1317403603263923e-10,0.39905782027305969,4.0016162123262763e-05,1.7096486399549966e-12,0.083440502011485965,2.9579213788695086e-13,1.9082770554009332e-06,0.02995050637973061,0.091098981114101113,7.0417883117040044e-06,4.257690041515825e-06,0.073049055856442391,0.00010305259947091025,0.0031902407190554419,0.01593545946807956,0.0062612121563379993,0.0032364762928045955,0.015837876272453821,7.0705506811659535e-11,4.1816411149970665e-05,1.6847967652628337e-05,0.022677430941558965,3.9951431539938215e-06,2.2387412466308025e-06,4.9136877227216674e-10,0.00045101992366299184,1.0806446040142075e-05,0.00061305605688689738,3.8380641559387662e-05,9.885415446174015e-05,0.0023012094455282959,1.3461183689613764e-05,9.9557347634535168e-05,5.7931720731850604e-11,0.0014864206857135391,0.00030353577617427141,8.6986370682813126e-06,8.7323525100499149e-07,5.1964252985246462e-09,2.1057020452805802e-08,5.8161581175122548e-05,3.090849509094382e-11,1.661073883609529e-07,4.5864332082989753e-09,0.00017750449026731442,6.9206317061396246e-08,4.4676926695082489e-08,1.8436846503470876e-07,1.3056003732506613e-14,2.297178583069335e-14,8.3543375010150611e-08,4.3107359629928253e-17
7.271118727153804e-07,0.6214150814409858,154.0,0.0,0.0,0.0,0.13337642881569667,1.0,18.971482870047709,0.016242426765007301,0.025228881244759617,0.0015517397804295989,0.00015577665405046607,6.1265985115977962e-09,1.9903936867185446e-07,0.16482399404859618,5.0485580100339744e-10,0.40101951144794401,3.9454141746858444e-05,1.6540772636566729e-12,0.083615311447150981,2.9163778624839323e-13,1.8462699957608661e-06,0.029868195563179319,0.091235728527370025,7.0223908936482036e-06,4.2459617332472714e-06,0.073462014338198628,0.00010248351901872078,0.0031708529755893333,0.016003307664970205,0.0062341889863353692,0.0032385249371246808,0.01594070352992483,7.1104743691574752e-11,4.2022209130647118e-05,1.6855270822242494e-05,0.022800725359345433,4.0177381828861721e-06,2.2509330620071077e-06,4.8940544761108902e-10,0.00045476561695920604,1.0803422180032636e-05,0.00061835093765574367,3.8712152111863637e-05,9.9709906351311457e-05,0.0023329257597961908,1.3577760439341403e-05,0.00010093971821503762,5.8433218931219857e-11,0.0015061327593336872,0.00030948086117366113,8.8155269256168474e-06,8.8496482284725929e-07,5.2662534549652058e-09,2.13446118471422e-08,5.8956065137449209e-05,3.1371337696416121e-11,1.6930040264349701e-07,4.6745968716734789e-09,0.00018263849706803389,7.1207533398697361e-08,4.5968834585203304e-08,1.8969980953978462e-07,1.3231376100471994e-14,2.3636056177202747e-14,8.5958004956988302e-08,4.4353279147531696e-17
7.339763466237213e-07,0.6214154594263248,154.0,0.0,0.0,0.0,0.13143526779327852,1.0,18.971386654298499,0.016103257670564444,0.024909964018300767,0.0015064158525357012,0.0001512260064698421,6.0491180802194982e-09,1.971917317023429e-07,0.16487643977966673,4.9750812717354888e-10,0.40276758807411861,3.8955182335601047e-05,1.6057572971799691e-12,0.08376792697908364,2.8794956970967143e-13,1.7923538096201046e-06,0.02979544040639566,0.091355002820554351,7.0052454349249927e-06,4.2355950326403454e-06,0.073827850134829592,0.0001019817791453155,0.0031536373363517936,0.016062501906862654,0.0062097444463011658,0.0032403679039831532,0.016031964331998348,7.1458419126573358e-11,4.2205596207624801e-05,1.6860719230849646e-05,0.022909817808491537,4.0377548740396582e-06,2.2617204802159287e-06,4.8762842928517609e-10,0.00045811612540743157,1.0800398730628764e-05,0.00062308878349671189,3.9008786231366148e-05,0.00010047562449807152,0.002361376051537638,1.3682071130870554e-05,0.00010217804514944718,5.8881954454305569e-11,0.0015237622804458711,0.00031485852750064229,8.9200170356964731e-06,8.9545003015670061e-07,5.3286741981051547e-09,2.1601708958593423e-08,5.9666307662239822e-05,3.1786473569079899e-11,1.7218600096821544e-07,4.7542723455532663e-09,0.00018731737064502985,7.3031329706255532e-08,4.714620696221621e-08,1.9455849818668272e-07,1.3388143598826722e-14,2.4241434949476854e-14,8.8158545611621401e-08,4.5488731209025653e-17
7.408408205320623e-07,0.6214158302423066,154.0,0.0,0.0,0.0,0.12952804701534179,1.0,18.971291711856676,0.015964290329015689,0.024595146601040917,0.0014625420457667062,0.00014682097988166347,5.9726345859538488e-09,1.9537248477328107e-07,0.16491871292505905,4.9028892392488414e-10,0.40449940151429231,3.8462643010518968e-05,1.5589835725259696e-12,0.083916208999779904,2.843088092712172e-13,1.7401626869451944e-06,0.029723930325236719,0.09147079822366995,6.9883934579711853e-06,4.2254057804374565e-06,0.074188266711793863,0.00010148979198555354,0.0031366474571985058,0.016119967466029034,0.0061851936501493938,0.0032422107182031104,0.016122027578392702,7.1806851312475277e-11,4.2387276284706809e-05,1.6865125554382157e-05,0.023017172332771341,4.0574750347736024e-06,2.2723359974716049e-06,4.858427563519468e-10,0.00046144728756226635,1.0797104382032686e-05,0.0006278009003155442,3.930380883518754e-05,0.00010123717857847095,0.0023897360411995259,1.3785813652930885e-05,0.00010341082049230473,5.9328249700215311e-11,0.0015412855832695898,0.00032026160608189785,9.0238337394646115e-06,9.0586758561905882e-07,5.3906926590280061e-09,2.1857161366675679e-08,6.0372006950548702e-05,3.2200254890686952e-11,1.7508272397656025e-07,4.8342549897002521e-09,0.00019205107365324092,7.4876487992639706e-08,4.8337369805042381e-08,1.9947409656884325e-07,1.3543899614000369e-14,2.4853904512737141e-14,9.0384844583585665e-08,4.6637474247196747e-17
7.477052944404032e-07,0.6214161941113229,154.0,0.0,0.0,0.0,0.12765403173394826,1.0,18.971198020284945,0.01582556306575001,0.024284381098066622,0.0014200672870101209,0.00014255644174972944,5.8971363541173794e-09,1.9358101025991196e-07,0.16495102681247015,4.831954101446446e-10,0.40621520069634026,3.7976448588130716e-05,1.51370159109941e-12,0.084060280250423516,2.8071494918972186e-13,1.6896358655139909e-06,0.029653655267793216,0.091583225862445578,6.9718325885259498e-06,4.2153925410833534e-06,0.074543359391645414,0.00010100742887114979,0.0031198872458105199,0.016175744180131898,0.0061605466086160137,0.0032440539487924372,0.016210910908688737,7.2150132571073749e-11,4.256727550372428e-05,1.6868511647248371e-05,0.023122822876923573,4.0769038811324801e-06,2.2827829721857213e-06,4.840492023709009e-10,0.00046475927151224571,1.0793553068973364e-05,0.00063248762869062901,3.9597241262210494e-05,0.00010199462396745399,0.002418004943844376,1.388899558977854e-05,0.00010463799919450393,5.9772137120443407e-11,0.0015587020190859686,0.0003256898614608948,9.1269772981528662e-06,9.162175178722394e-07,5.4523089937956663e-09,2.2110969042119331e-08,6.1073162903245448e-05,3.2612676062588193e-11,1.779904452737296e-07,4.9145413141200738e-09,0.00019683924791631855,7.6742868578201113e-08,4.9542232941906496e-08,2.0444623257145641e-07,1.3698644574166715e-14,2.547341850253759e-14,9.2636733400429011e-08,4.7799421332321889e-17
7.545697683487442e-07,0.6214165512474338,154.0,0.0,0.0,0.0,0.12581250667559263,1.0,18.971105557686734,0.015687112575925501,0.023977619580610798,0.0013789424662062442,0.00013842746780867921,5.8226117103904793e-09,1.9181670729181849e-07,0.16497359018597185,4.7622487800206699e-10,0.40791522914808842,3.7496523891430591e-05,1.4698590656056777e-12,0.084200259738681657,2.7716743377324918e-13,1.6407149350406949e-06,0.029584604634497053,0.09169239295392255,6.9555602673743131e-06,4.2055537676302778e-06,0.07489322157295758,0.00010053455896791241,0.003103360033106023,0.016229871173442007,0.0061358128496498974,0.0032458981404389314,0.016298631670221504,7.2488353279068637e-11,4.2745619439142935e-05,1.687089889412707e-05,0.023226802609672772,4.096046524134021e-06,2.2930646859929655e-06,4.8224850366155117e-10,0.00046805223639462777,1.0789758070508623e-05,0.00063714929573635798,3.9889103995746175e-05,0.00010274801385259454,0.0024461820327246401,1.39916242264095e-05,0.00010585953970536826,6.0213647884630009e-11,0.0015760109936255574,0.00033114306504440259,9.2294482536051268e-06,9.2649988221538061e-07,5.5135235260037073e-09,2.2363132692509738e-08,6.1769777458141632e-05,3.3023732473288178e-11,1.8090904211502116e-07,4.9951279296059113e-09,0.00020168153530173539,7.8630331765988722e-08,5.0760706189843925e-08,2.094745340481356e-07,1.3852379306127213e-14,2.6099930550497581e-14,9.4914043619249028e-08,4.8974485549914595e-17
7.614342422570851e-07,0.6214169018568361,154.0,0.0,0.0,0.0,0.12400277542092808,1.0,18.971014302707662,0.01554897398000692,0.023674814141919111,0.0013391203734168708,0.00013442931198603971,5.7490489723327224e-09,1.9007899139643811e-07,0.16498660732480275,4.6937469174667614e-10,0.40959972514626292,3.7022793685650106e-05,1.4274056011567882e-12,0.084336262860500916,2.7366570689860687e-13,1.5933437265714148e-06,0.029516767326392624,0.091798402960064973,6.9395739055920092e-06,4.1958878942345386e-06,0.075237944766628845,0.00010007104964632005,0.0030870686136457155,0.016282386859949812,0.0061110014433497445,0.003247743814975489,0.016385206922525833,7.2821602113416951e-11,4.2922333113719206e-05,1.6872308222146347e-05,0.023329143941043511,4.1149079715217693e-06,2.3031843454624932e-06,4.8044136120372771e-10,0.00047132633271308993,1.0785732042973134e-05,0.00064178621548587912,4.0179416706187706e-05,0.00010349739929829406,0.0024742666366072501,1.4093706557174371e-05,0.00010707540381722216,6.0652811918177387e-11,0.0015932119646459683,0.00033662099482194681,9.3312474010711101e-06,9.3671476100922402e-07,5.5743367307957338e-09,2.2613653699904041e-08,6.2461854417543048e-05,3.3433420417443105e-11,1.8383839515434937e-07,5.0760115407968264e-09,0.00020657757788048554,8.0538738000064222e-08,5.1992699456975937e-08,2.145586291945237e-07,1.4005105041273805e-14,2.6733394330853588e-14,9.7216606897477389e-08,5.0162580037276521e-17
7.682987161654261e-07,0.6214172461382308,154.0,0.0,0.0,0.0,0.12222415982502066,1.0,18.970924234505873,0.015411180876035329,0.023375916944814487,0.0013005556095382644,0.00013055741030902474,5.6764364843240076e-09,1.8836729382091195e-07,0.16499027815562745,4.6264228451592926e-10,0.41126892185684372,3.6555182909672053e-05,1.3862927363050632e-12,0.084468401514618083,2.7020921372659396e-13,1.5474682258575305e-06,0.02945013178871133,0.091901355729891498,6.9238707786212982e-06,4.1863932736059453e-06,0.075577618631733942,9.9616766779408241e-05,0.0030710152818564868,0.016333328947712372,0.0060861210241475389,0.0032495914726677908,0.016470653441832905,7.3149965904654685e-11,4.3097441013252539e-05,1.6872760112392161e-05,0.023429878539347769,4.1334931293394674e-06,2.3131450837928987e-06,4.7862844235854867e-10,0.00047458170263353275,1.0781487047599248e-05,0.00064639868926517842,4.0468198278415279e-05,0.00010424282930944305,0.0025022581373210402,1.4195249294725919e-05,0.00010828555652262711,6.1089657939513144e-11,0.0016103044397068719,0.00034212343510479958,9.4323757694837111e-06,9.4686226002447268e-07,5.634749222846233e-09,2.2862534064588626e-08,6.314939929288588e-05,3.3841737022662639e-11,1.8677838821431917e-07,5.1571889398251608e-09,0.00021152701806374238,8.2467947845757713e-08,5.3238122729670665e-08,2.1969814655121356e-07,1.4156823361016989e-14,2.7373763560820651e-14,9.9544255063712448e-08,5.1363618020022982e-17
7.74476742682933e-07,0.6214175507390941,154.0,0.0,0.0,0.0,0.12064946347192354,1.0,18.970844170984705,0.01528748906021579,0.023110211568107976,0.0012668862083723685,0.00012717702296256969,5.6118881036156999e-09,1.8684855385323678e-07,0.16498575262842061,4.5668175130066066e-10,0.41275830670670527,3.61395034698983e-05,1.350398899116958e-12,0.084584111937518414,2.6713658747690696e-13,1.5074161327186238e-06,0.02939117743379413,0.0919914790079151,6.9099777567576109e-06,4.1779931014899153e-06,0.075879080573138094,9.9215688983267443e-05,0.0030567723687913288,0.016377862000411171,0.0060636764423974785,0.0032512564572430656,0.016546603883306931,7.3441386891266992e-11,4.325368500133338e-05,1.6872364781362472e-05,0.023519191510488847,4.1499875187220091e-06,2.3219764024814515e-06,4.7699240232428412e-10,0.00047749563550349372,1.0777488844835708e-05,0.0006505292534837976,4.0726807546042551e-05,0.00010491037331294078,0.0025273704147269183,1.4286181733760605e-05,0.00010936978424175991,6.1480860249073216e-11,0.0016255945346489908,0.0003470964144696811,9.5228188081980729e-06,9.5593750295272668e-07,5.6887784674927245e-09,2.3085125752611208e-08,6.3764320564886493e-05,3.4208047715073142e-11,1.8943338554957514e-07,5.2304972020838003e-09,0.0002160268740077985,8.4221908670962679e-08,5.4370412010332838e-08,2.2437079147679823e-07,1.4292510056458568e-14,2.7955961815099851e-14,1.0166044718091293e-07,5.2455547267924856e-17
