Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436)
6.919444092738551e-07,0.7506594164044222,154.0,0.0,0.0,0.0,0.032744066994776166,1.0,18.982559769526389,0.0095530090251616188,0.019986192926117193,9.5325893724217407e-05,6.2709003502686477e-06,3.5799779289785907e-09,1.8461628901868119e-07,0.16924027488421672,3.6351002339364294e-10,0.59466367220892857,2.2879451175204926e-05,6.0162710326675995e-14,0.046331721415676722,1.5462416906604248e-13,1.4835432496304482e-07,0.031751904524621989,0.073795822250941251,5.6592863806344297e-06,3.3635755062284801e-06,0.051042927862278521,6.110600857976859e-05,0.0017130927803801397,0.011196928223079588,0.0011551349541048196,0.0038806190222590554,0.011105180535581915,4.8175971560394744e-11,7.2336990347106331e-05,2.0099605048659285e-05,0.016090784272002931,3.6286402849594324e-06,1.8565683505659064e-06,1.429032122294252e-10,0.00034591431720390703,4.8219871829391605e-06,0.00032830806911329964,1.3127974120743128e-05,5.8502610243403779e-05,0.00092932962219798823,4.5919269820268093e-06,2.6795583147544857e-05,3.8003165605595466e-11,0.00057606007642429667,0.00014518381447880217,2.165341507714752e-06,1.4242798416501145e-07,1.6536541088495035e-09,6.3411016118799866e-09,1.6076015905731095e-05,1.1839173645419776e-11,7.9474045148464698e-08,2.0460982602335179e-09,9.0290372989663723e-05,2.5767145810563303e-08,1.625249609733265e-08,6.9479355363769417e-08,1.9144033914251607e-15,6.6975769887181286e-15,3.1627643982578434e-08
6.952483780275525e-07,0.7506594705419726,154.0,0.0,0.0,0.0,0.032337161534878867,1.0,18.982525638700249,0.0094766516608100169,0.019855714869351379,9.2869531046591285e-05,6.1093009957521996e-06,3.5565997148469707e-09,1.8352487229458949e-07,0.16886805121152593,3.5899274124903355e-10,0.59551072158731466,2.2730042205346647e-05,5.8612334047068287e-14,0.046345925743417393,1.5361443165414076e-13,1.4453907574537648e-07,0.031725959172078544,0.073801460334119898,5.6546514453820171e-06,3.3608207459332768e-06,0.051163598777613992,6.1005431389520537e-05,0.001709530304792696,0.011199034833173103,0.0011503855643553256,0.0038817544901022004,0.011137678646311336,4.8289771842340299e-11,7.2440131192756831e-05,2.0055426721008657e-05,0.016125483974209858,3.6372220441410424e-06,1.8605769296335494e-06,1.4237466641876229e-10,0.00034705101714830309,4.8178165974897687e-06,0.00032895712830771759,1.3153923984910403e-05,5.8618614639246366e-05,0.00093412094349947091,4.601036327572318e-06,2.6941283367576232e-05,3.8078521805893021e-11,0.00057885583121873357,0.00014628278217160271,2.174721081785074e-06,1.4304470879273948e-07,1.6608172188948671e-09,6.3689914172124411e-09,1.6146733261577472e-05,1.1903691045233769e-11,8.0064771942049291e-08,2.0613068772036915e-09,9.1227159208351566e-05,2.6034438084691556e-08,1.6421089323507552e-08,7.020009380854684e-08,1.9226929120966854e-15,6.7670537591499743e-15,3.1955614241763004e-08
6.985523467812498e-07,0.7506595245305334,154.0,0.0,0.0,0.0,0.031936096565816988,1.0,18.982491725065376,0.009400774653998363,0.019726209890430543,9.0481442503117729e-05,5.9521935834311191e-06,3.5333959287984896e-09,1.8244479757450102e-07,0.1684948408787984,3.5454029764241866e-10,0.59635270974010013,2.2581747996673213e-05,5.7105053240520885e-14,0.046359838721481868,1.5261222803405046e-13,1.4082986827490591e-07,0.03170038764381982,0.073806953291907632,5.6500832213788968e-06,3.3581056352752106e-06,0.051283386274652336,6.0906384276430679e-05,0.0017060209567837225,0.011200955874452674,0.0011456533267811373,0.0038828789126031885,0.011169966821009448,4.8402738502502069e-11,7.2542655392628553e-05,2.0011130700336681e-05,0.016159926472419407,3.6457409727464737e-06,1.8645557861997473e-06,1.4184792348784125e-10,0.00034818333019363362,4.8136329680024862e-06,0.00032960027483011341,1.3179637368440121e-05,5.8733562405978879e-05,0.00093889991106052323,4.6100626463526676e-06,2.7086540045166946e-05,3.8153191622246473e-11,0.00058163858760729387,0.00014738260367840215,2.1840565484927863e-06,1.4365853134871912e-07,1.6679466444748202e-09,6.3967501191206495e-09,1.621711819297064e-05,1.1968103106802924e-11,8.0656559329876512e-08,2.076542799900436e-09,9.2167707281279063e-05,2.63028032231782e-08,1.6590359253267404e-08,7.092372518804796e-08,1.9309434254338715e-15,6.8368093987931304e-15,3.2284900269924805e-08
7.018563155349472e-07,0.7506595783731742,154.0,0.0,0.0,0.0,0.031540777252250581,1.0,18.982458026972218,0.0093253779199197959,0.019597669759483329,8.8159600249274514e-05,5.7994446862462905e-06,3.5103650945845038e-09,1.8137589354329993e-07,0.16812067874576667,3.501516397535361e-10,0.5971896890831907,2.2434559114554658e-05,5.5639587814374202e-14,0.046373466227601148,1.5161749444454728e-13,1.3722355288425486e-07,0.031675184546492263,0.073812305154130953,5.6455807463038341e-06,3.3554296023016645e-06,0.051402298411705669,6.0808842887842305e-05,0.0017025639909369016,0.011202695547471398,0.0011409382562287402,0.0038839925062515647,0.011202046557613919,4.8514879150105145e-11,7.2644569337025703e-05,1.9966721135374832e-05,0.016194114329481295,3.6541976439520139e-06,1.8685052165779368e-06,1.4132298667384148e-10,0.0003493112762971774,4.8094367280177338e-06,0.00033023755964845479,1.3205116310790319e-05,5.8847462669817261e-05,0.00094366655626162358,4.619006656660887e-06,2.7231353433759758e-05,3.8227180983025745e-11,0.00058440836855533818,0.00014848326448868156,2.1933482164612283e-06,1.4426947215949691e-07,1.6750426212827666e-09,6.424378640114549e-09,1.6287173039148201e-05,1.2032410770902911e-11,8.1249403716717611e-08,2.091805935762286e-09,9.3111999158703647e-05,2.6572236075965843e-08,1.6760302638240526e-08,7.1650235615334299e-08,1.9391552046499487e-15,6.9068425689932766e-15,3.2615495751732443e-08
7.084642530423419e-07,0.7506596856319263,154.0,0.0,0.0,0.0,0.030767004781626597,1.0,18.982391270888449,0.0091760245132897125,0.019343451442516969,8.3706860671655216e-05,5.506509615679763e-06,3.4648164342472061e-09,1.7927092770712017e-07,0.16736963539189803,3.4156156455961085e-10,0.59884882706648945,2.214345995946333e-05,5.282918311795607e-14,0.046399887693219871,1.4965018479943365e-13,1.3030749288859658e-07,0.031625862371867292,0.07382260111667209,5.6367692473355029e-06,3.3501925135036538e-06,0.051637528379841618,6.0618181608284253e-05,0.0016958042529203448,0.011205647201517384,0.0011315596608101771,0.0038861880490288496,0.011265586649468064,4.8736712410618446e-11,7.2846591540386688e-05,1.9877577595493945e-05,0.016261736193988529,3.6709264741997748e-06,1.8763169634844967e-06,1.4027854252064493e-10,0.000351554145909426,4.8010080895941761e-06,0.00033149474401759671,1.3255378868651867e-05,5.9072156471888614e-05,0.00095316300771580991,4.6366505681808994e-06,2.7519651550972207e-05,3.8373141582470269e-11,0.00058990910007163881,0.00015068704700135495,2.2118013744136984e-06,1.4548278878017018e-07,1.6891351589386487e-09,6.4792487817672043e-09,1.6426301712049592e-05,1.2160716613423177e-11,8.2438249140717124e-08,2.1224134776157695e-09,9.501174274735337e-05,2.711428450115933e-08,1.7102196891946859e-08,7.3111838542638775e-08,1.9554636391699493e-15,7.0477361924409592e-15,3.3280590031893233e-08
7.144113967989972e-07,0.7506597816923856,154.0,0.0,0.0,0.0,0.030089342876419397,1.0,18.982331911325119,0.0090432464466751114,0.019117873490005689,7.9906890747092883e-05,5.2565196414485835e-06,3.4243995617010274e-09,1.7741300604239238e-07,0.16669077825226059,3.3403846586899491e-10,0.60032543099038271,2.1885157798091903e-05,5.0430791569010864e-14,0.046422747068847629,1.4790452417303895e-13,1.2440531573766303e-07,0.031582679575330015,0.073831422969986321,5.6290543257373907e-06,3.345607172280716e-06,0.051846320593105927,6.0451498804118934e-05,0.0016898922782820241,0.011207723969914317,0.0011231777259002131,0.0038881290780738167,0.011322074661101269,4.8933611953073886e-11,7.3026386609658623e-05,1.9797000199485099e-05,0.016321749989370027,3.685775118350933e-06,1.8832497874194656e-06,1.3934474485830941e-10,0.00035355798737729402,4.7933832899743593e-06,0.00033260665791184224,1.3299833188686683e-05,5.9270887062927263e-05,0.00096166799681095868,4.6522555690896987e-06,2.7777607129475944e-05,3.8502236537158218e-11,0.00059481562924023972,0.00015267318025440375,2.228262454362848e-06,1.4656511769531115e-07,1.7017063616207717e-09,6.5281957497880508e-09,1.6550411598172424e-05,1.2275844038548581e-11,8.3511789023312824e-08,2.1500524091230101e-09,9.6734137235275809e-05,2.7605728721899253e-08,1.7412172803919138e-08,7.4436990149772416e-08,1.9700114414013924e-15,7.1754763659577184e-15,3.3883590743474457e-08
7.203585405556525e-07,0.7506598773187888,154.0,0.0,0.0,0.0,0.029428898285423458,1.0,18.982273225145612,0.0089120194528708591,0.018895296593150555,7.6292817257986851e-05,5.018760144165719e-06,3.3845206225150283e-09,1.755887509303367e-07,0.16600935141561543,3.2670650615514438e-10,0.60178658627012649,2.1630293542031731e-05,4.8149738615914939e-14,0.04644476721229493,1.4618209763770731e-13,1.187918679117347e-07,0.031540609372670968,0.073839845099899742,5.6215379565579257e-06,3.3411398401141328e-06,0.052052397824290886,6.0289331535896154e-05,0.001684138703680596,0.011209274937290568,0.0011148515138864337,0.0038900381760353792,0.011377910095387033,4.9127949643344414e-11,7.3204299531179955e-05,1.9716116108391824e-05,0.016380977012723483,3.700430668176429e-06,1.8900916946105996e-06,1.3841683337570737e-10,0.00035554797614313128,4.78572383385998e-06,0.00033370033651658178,1.3343558195536132e-05,5.9466359219308626e-05,0.00097013357224840641,4.6676045529139422e-06,2.8034132102019993e-05,3.8629214819867417e-11,0.00059968051111530731,0.0001546618163152018,2.2445862773632109e-06,1.4763841607225436e-07,1.7141727421909774e-09,6.5767348420223647e-09,1.6673487281381228e-05,1.2390647328234467e-11,8.4588697945148615e-08,2.1777780788610575e-09,9.8468386534437318e-05,2.8100553841683882e-08,1.7724281200289782e-08,7.5771258212116142e-08,1.9844378623393031e-15,7.3040953352017399e-15,3.4490737828476818e-08
7.263056843123078e-07,0.7506599725223059,154.0,0.0,0.0,0.0,0.028785176700161466,1.0,18.982215203261958,0.0087823402293950199,0.018675675086368203,7.2854930504599551e-05,4.7925922576039428e-06,3.3451714259529948e-09,1.7379726942043611e-07,0.16532553655377258,3.1956019782283389e-10,0.60323257134896968,2.1378814844698553e-05,4.597989500742492e-14,0.04646597802080267,1.4448255142415383e-13,1.1345206853972059e-07,0.031499622492401264,0.073847887027610915,5.6142149172053269e-06,3.3367874129724561e-06,0.052255803850811099,6.0131550079306789e-05,0.0016785394078758383,0.011210321896576191,0.0011065810143503477,0.0038919164430052159,0.011433101269686514,4.9319766817451959e-11,7.3380364250158321e-05,1.9634946943370141e-05,0.016439430979546112,3.7148962374895385e-06,1.8968442707655103e-06,1.3749481492532097e-10,0.00035752421776145217,4.7780318377382138e-06,0.00033477604930487866,1.3386564672001506e-05,5.9658621187549008e-05,0.00097855993405948963,4.6827013166751625e-06,2.8289229246367935e-05,3.8754107771429358e-11,0.00060450390689647713,0.00015665287757729037,2.2607745257441424e-06,1.4870279470822619e-07,1.7265355854320306e-09,6.6248710929149996e-09,1.6795541527822697e-05,1.2505131556827864e-11,8.5668955125557236e-08,2.2055899518187663e-09,0.00010021438974121474,2.8598731071806759e-08,1.8038503922733143e-08,7.7114565102006824e-08,1.9987443912316551e-15,7.4335856171264442e-15,3.5101995983999003e-08
7.322528280689631e-07,0.7506600673125979,154.0,0.0,0.0,0.0,0.028157699574765611,1.0,18.982157836734181,0.0086542047519193883,0.018458963983140422,6.9584058362094959e-05,4.577412489828014e-06,3.306343903240588e-09,1.720376970050645e-07,0.1646395094946532,3.1259422826645632e-10,0.60466365730810223,2.1130670138959196e-05,4.3915470871519927e-14,0.04648640823371987,1.4280553703078783e-13,1.0837167155991689e-07,0.031459690296329862,0.073855567256168667,5.6070800981390291e-06,3.3325468540158329e-06,0.052456581562547525,5.9978028156123294e-05,0.0016730903417339932,0.011210885906142824,0.0010983661928785095,0.0038937649364849856,0.011487656383088516,4.9509103972900567e-11,7.3554613813920259e-05,1.9553513630093536e-05,0.016497125271757836,3.7291748769690266e-06,1.9035090630078656e-06,1.3657869336710971e-10,0.00035948681495866946,4.7703093115452735e-06,0.00033583405829162101,1.3428863102406197e-05,5.9847719877438054e-05,0.0009869472864152541,4.6975495521076152e-06,2.8542901674656735e-05,3.8876945864340751e-11,0.00060928598471671289,0.00015864628830204421,2.2768288479755749e-06,1.4975836216919962e-07,1.7387961502685138e-09,6.6726094368736801e-09,1.6916586850005825e-05,1.2619301678135745e-11,8.6752539814377317e-08,2.2334874937704622e-09,0.00010197204716402057,2.9100231969837733e-08,1.8354823031335681e-08,7.8466834125502176e-08,2.0129324873356812e-15,7.5639398186928611e-15,3.5717330331661442e-08
7.381999718256185e-07,0.7506601616978094,154.0,0.0,0.0,0.0,0.02754600357345046,1.0,18.982101116767502,0.0085276083137016418,0.018245118975148765,6.6471534894158203e-05,4.372650657341631e-06,3.268030107399949e-09,1.7030919660991694e-07,0.1639514404088821,3.0580345373610566e-10,0.60608010810091062,2.0885808636074616e-05,4.1950995895708143e-14,0.046506085480575714,1.4115071121657083e-13,1.0353721718344172e-07,0.031420784777328105,0.073862903326855203,5.6001285024645978e-06,3.3284151933552242e-06,0.052654772982468498,5.982864287366886e-05,0.0016677875303702377,0.011210987311914182,0.0010902069927470716,0.0038955846732881007,0.011541583517922243,4.9696000788168356e-11,7.372708040048867e-05,1.9471836420963551e-05,0.016554072947934109,3.7432695756300825e-06,1.910087581061231e-06,1.3566846977072489e-10,0.00036143586776610313,4.7625581640572825e-06,0.00033687461829240108,1.3470463682972901e-05,6.0033700908433553e-05,0.00099529583729724672,4.7121528493123738e-06,2.8795152815417324e-05,3.8997758732901571e-11,0.00061402691923207787,0.00016064197454700811,2.2927508589142811e-06,1.5080522480623817e-07,1.7509556699548947e-09,6.7199547088169161e-09,1.7036635508186478e-05,1.2733162525653667e-11,8.7839431283461573e-08,2.2614701710573177e-09,0.0001037412602986695,2.9605028432576876e-08,1.8673220800151439e-08,7.9827989503383453e-08,2.0270035801375704e-15,7.6951506350383287e-15,3.6336706408969399e-08
7.441471155822738e-07,0.750660255684806,154.0,0.0,0.0,0.0,0.026949640039622663,1.0,18.982045034709564,0.0084025455633256613,0.018034096430425285,6.3509170915622941e-05,4.1777679453644267e-06,3.2302222129085322e-09,1.6861095762450127e-07,0.16326149398983747,2.9918289344386277e-10,0.60748218077878002,2.0644180323519138e-05,4.0081300717419084e-14,0.046525036326997248,1.3951773598627965e-13,9.8935986259326372e-08,0.031382878556036588,0.073869911872220292,5.5933552453403233e-06,3.3243895276996972e-06,0.052850419286814714,5.9683274662483022e-05,0.0016626270748749264,0.01121064576892144,0.0010821033364916874,0.0038973766313425244,0.011594890641282087,4.9880496141786759e-11,7.38977953461291e-05,1.938993491654133e-05,0.016610286753194661,3.7571832622572196e-06,1.9165812983930493e-06,1.3476414260420874e-10,0.00036337147364643612,4.754780207979938e-06,0.00033789797717312641,1.3511376331835725e-05,6.0216608654401294e-05,0.0010036057981876502,4.7265147002813885e-06,2.9045986396458238e-05,3.9116575202277942e-11,0.0006187268912317491,0.00016263986409736212,2.308542140114446e-06,1.5184348677622698e-07,1.7630153523126971e-09,6.7669116449229443e-09,1.715569951226206e-05,1.2846718813102934e-11,8.8929608819406951e-08,2.2895374504001742e-09,0.0001055219318039145,3.0113092689057308e-08,1.8993679712788599e-08,8.1197956352293704e-08,2.0409590696311268e-15,7.8272108476581547e-15,3.6960090160723453e-08
7.500942593389291e-07,0.7506603492792313,154.0,0.0,0.0,0.0,0.026368174485121486,1.0,18.981989582047643,0.0082790105408613191,0.017825853390648592,6.0689226335051715e-05,3.9922550908017423e-06,3.1929125152050312e-09,1.6694219496987666e-07,0.16256982962757091,2.9272772389356392e-10,0.60887012570899168,2.040573596182359e-05,3.8301499491505694e-14,0.046543286318637696,1.3790627856916937e-13,9.4555956984162475e-08,0.03134594487664201,0.073876608666057386,5.5867555532181064e-06,3.3204670199052975e-06,0.053043560824862016,5.954180721213234e-05,0.0016576051536746597,0.01120988026232351,0.0010740551273748314,0.0038991417514033511,0.011647585606560392,5.0062628131018066e-11,7.4066789171931897e-05,1.9307828086249565e-05,0.016665779128768432,3.7709188068077781e-06,1.9229916533211408e-06,1.3386570791055689e-10,0.00036529372761431818,4.7469771647581887e-06,0.00033890437609109219,1.3551610698640556e-05,6.0396486286824091e-05,0.0010118773837769354,4.7406385023018496e-06,2.9295406428541453e-05,3.9233423316570623e-11,0.00062338608726661773,0.00016463988640028835,2.324204240192167e-06,1.52873250065699e-07,1.7749763800088759e-09,6.8134848835566059e-09,1.727379062411764e-05,1.2959975135239623e-11,9.0023051717341216e-08,2.3176887987395531e-09,0.00010731396547719653,3.0624397293607561e-08,1.9316182458033901e-08,8.2576660666022281e-08,2.0548003266379996e-15,7.9601133226016886e-15,3.7587447930512787e-08
7.560414030955844e-07,0.7506604424856493,154.0,0.0,0.0,0.0,0.025801186099346684,1.0,18.981934750406058,0.0081569967124619485,0.017620347567632682,5.8004384221752669e-05,3.8156306759909607e-06,3.15609343005106e-09,1.6530214820316484e-07,0.16187660157665565,2.8643327343134986e-10,0.61024418678478787,2.0170427080495963e-05,3.6606973520530143e-14,0.046560860023141443,1.3631601139140467e-13,9.0385764820189961e-08,0.031309957601785177,0.073883008670409672,5.5803247629299833e-06,3.3166448984321377e-06,0.053234237138250574,5.9404127405779681e-05,0.0016527180235498373,0.011208709127883507,0.0010660622507538001,0.0039008809386771063,0.011699676154986193,5.0242434090125575e-11,7.4234091609438359e-05,1.9225534288351361e-05,0.0167205622212349,3.7844790217921791e-06,1.929320050082858e-06,1.3297315947257242e-10,0.00036720272235105756,4.7391506691234084e-06,0.00033989404972734234,1.3591176173855034e-05,6.0573375816452947e-05,0.0010201108116887107,4.7545275612371111e-06,2.9543417189839852e-05,3.934833036587154e-11,0.00062800469929619488,0.0001666419725022006,2.339738675235457e-06,1.5389461451789261e-07,1.7868399108689346e-09,6.8596789663581576e-09,1.7390920360383443e-05,1.3072935968912031e-11,9.1119739275685035e-08,2.3459236831007862e-09,0.00010911726623064742,3.1138915118988748e-08,1.964071192552367e-08,8.3964029297000426e-08,2.0685286931713774e-15,8.0938510086885229e-15,3.8218746452307327e-08
7.619885468522397e-07,0.7506605353076329,154.0,0.0,0.0,0.0,0.025248267276988548,1.0,18.981880531543514,0.0080364970034965157,0.017417537339117103,5.5447726444117696e-05,3.6474395217095063e-06,3.1197574927682044e-09,1.6369008065644569e-07,0.16118195911832209,2.8029501700273054e-10,0.61160460162808783,1.9938205973144791e-05,3.4993355837360383e-14,0.046577781070281606,1.3474661204310539e-13,8.6414664857805865e-08,0.031274891206720078,0.073889126079865058,5.574058320641376e-06,3.3129204567222033e-06,0.053422486979889237,5.9270125254201772e-05,0.0016479620203541628,0.011207150071916458,0.0010581245753593072,0.0039025950643649878,0.011751169917166543,5.0419950608241927e-11,7.4399731625369273e-05,1.9143071289248965e-05,0.016774647891458185,3.7978666636163299e-06,1.935567859868682e-06,1.3208648896717322e-10,0.00036909854831380619,4.7313022734036121e-06,0.00034086722651079728,1.3630081897778332e-05,6.0747318133483979e-05,0.0010283063022203398,4.7681850946911601e-06,2.979002321111909e-05,3.9461322912362547e-11,0.00063258292435248043,0.00016864605498864477,2.3551469292561999e-06,1.5490767786288074e-07,1.7986070782220612e-09,6.9054983394658256e-09,1.7507099995531742e-05,1.3185605674328894e-11,9.2219650791833361e-08,2.3742415704828473e-09,0.00011093174006738872,3.1656619349617089e-08,1.9967251201468878e-08,8.535998993803518e-08,2.0821454828409809e-15,8.2284169357475327e-15,3.8853952842138119e-08
7.67935690608895e-07,0.7506606277478671,154.0,0.0,0.0,0.0,0.024709023163550132,1.0,18.981826917350567,0.007917503830278257,0.017217381743934213,5.3012710762330109e-05,3.4872511831638311e-06,3.0838973573635726e-09,1.6210527860852336e-07,0.16048604671710284,2.7430857110716904e-10,0.61295160178514496,1.9709025691891377e-05,3.3456516775763504e-14,0.046594072190355322,1.3319776324057951e-13,8.2632495812579674e-08,0.031240720772812359,0.073894974363313951,5.5679517806865379e-06,3.3092910525072753e-06,0.05360834833243594,5.9139693829179309e-05,0.0016433335594677437,0.011205220190714677,0.0010502419544908103,0.0039042849671297574,0.011802074414628005,5.0595213546833245e-11,7.4563737445493625e-05,1.9060456282128953e-05,0.016828047723223476,3.8110844338920328e-06,1.9417364218213194e-06,1.3120568610982915e-10,0.00037098129383945254,4.7234334516020556e-06,0.00034182412883450715,1.3668336769139688e-05,6.0918353046316758e-05,0.0010364640780984244,4.781614235062241e-06,3.003522926160888e-05,3.9572426815492903e-11,0.00063712096421993482,0.00017065206792674675,2.3704304546779486e-06,1.5591253574946477e-07,1.810278991273673e-09,6.9509473548527579e-09,1.7622340565263909e-05,1.3297988496506901e-11,9.3322765558605142e-08,2.4026419277669114e-09,0.00011275729405815957,3.217748347487804e-08,2.0295783564438479e-08,8.6764471104271235e-08,2.0956519812817271e-15,8.3638042128782584e-15,3.9493034589898149e-08
7.738828343655503e-07,0.7506607198082341,154.0,0.0,0.0,0.0,0.024183071217865289,1.0,18.98177389984712,0.0078000091304498993,0.017019840476623967,5.069314929011541e-05,3.3346585340422468e-06,3.0485057955566647e-09,1.6054705048806182e-07,0.15978900417220945,2.6846968894134429e-10,0.61428541291543792,1.9482840041150862e-05,3.1992550385878178e-14,0.046609755250923125,1.3166915278429514e-13,7.902964672697193e-08,0.031207421980451715,0.073900566303329085,5.5620008043000464e-06,3.3057541070550138e-06,0.053791858426358516,5.9012729196383251e-05,0.0016388291360119715,0.011202935989459643,0.0010424142271344399,0.0039059514544908646,0.011852397061355935,5.0768258056769501e-11,7.4726136577671199e-05,1.8977705904980019e-05,0.016880773031586114,3.8241349807280686e-06,1.9478270440016302e-06,1.3033073878982977e-10,0.00037285104524351732,4.7155456032589925e-06,0.00034276497326419256,1.3705949453444759e-05,6.1086519318940042e-05,0.0010445843642482178,4.7948180324880972e-06,3.0279040335527835e-05,3.968166725626483e-11,0.00064161902513069555,0.00017265994681008772,2.3855906728500798e-06,1.5690928177899546e-07,1.821856735498074e-09,6.9960302717639689e-09,1.7736652870151513e-05,1.3410088566874751e-11,9.4429062861354188e-08,2.43112422164197e-09,0.0001145938363182999,3.2701481282544404e-08,2.0626292481207619e-08,8.8177402115441616e-08,2.109049446608324e-15,8.5000060267399477e-15,4.0135959551282969e-08
7.798299781222056e-07,0.7506608114898949,154.0,0.0,0.0,0.0,0.02367004079101713,1.0,18.981721471179949,0.0076840043920709013,0.016824873881550403,4.8483188256657872e-05,3.1892764292983475e-06,3.0135756957175773e-09,1.5901472610698599e-07,0.15909096676380116,2.6277425572448893e-10,0.61560625497401289,1.9259603570845382e-05,3.05977616050228e-14,0.046624851291956822,1.3016047351301673e-13,7.55970258893458e-08,0.031174971101438489,0.073905914033290998,5.556201158254854e-06,3.302307104359397e-06,0.053973053757578791,5.8889130348188391e-05,0.0016344453248479487,0.011200313400626272,0.0010346412190080547,0.0039075953041512439,0.011902145165329723,5.0939118595001757e-11,7.4886955834094817e-05,1.8894836258002769e-05,0.016932834870940827,3.8370208999843001e-06,1.9538410043222138e-06,1.2946163319693257e-10,0.00037470788691425591,4.7076400571133681e-06,0.00034368997073928469,1.3742928391083103e-05,6.1251854706976527e-05,0.0010526673875762668,4.8077994576849201e-06,3.0521461639233555e-05,3.978906876064816e-11,0.00064607731747438576,0.00017466962850591473,2.4006289745871829e-06,1.5789800754137722e-07,1.8333413730503597e-09,7.0407512582391864e-09,1.7850047479495765e-05,1.3521909905018369e-11,9.5538521975780594e-08,2.4596879185484978e-09,0.00011644127598510909,3.3228586852303504e-08,2.0958761602674744e-08,8.9598713078427679e-08,2.1223391098992469e-15,8.6370156398701181e-15,4.0782695939845749e-08
7.857771218788609e-07,0.7506609027933658,154.0,0.0,0.0,0.0,0.023169572721014213,1.0,18.981669623620352,0.0075694806814559212,0.016632442946573983,4.6377288976661258e-05,3.0507404565467933e-06,2.9791000617256407e-09,1.5750765592295288e-07,0.15839206539432579,2.5721828419865899e-10,0.61691434238750986,1.9039271569110504e-05,2.9268654278649288e-14,0.046639380559465267,1.286714232545096e-13,7.2326030763577039e-08,0.031143344990906048,0.07391102907238957,5.5505487134173971e-06,3.298947590282039e-06,0.054151970104703691,5.8768799136610235e-05,0.0016301787803804726,0.011197367801887261,0.0010269227435381471,0.0039092172652593861,0.011951325930052336,5.1107828940844391e-11,7.5046221352763836e-05,1.8811862920432782e-05,0.016984244042819795,3.8497447364908821e-06,1.9597795514495152e-06,1.285983539399221e-10,0.00037655190140218437,4.6997180745734449e-06,0.00034459932676687074,1.3779281805026955e-05,6.1414395992438986e-05,0.0010607133767655712,4.8205614046854718e-06,3.0762498578970191e-05,3.9894655222157845e-11,0.00065049605552183688,0.00017668105120458746,2.4155467207324815e-06,1.588788026519026e-07,1.8447339431967132e-09,7.0851143927084727e-09,1.7962534735371297e-05,1.3633456420544973e-11,9.6651122166327521e-08,2.4883324846371473e-09,0.00011829952319560007,3.3758774549393695e-08,2.1293174759848339e-08,9.1028334870088132e-08,2.1355221756917987e-15,8.7748263890296306e-15,4.14332123191907e-08
7.917242656355162e-07,0.750660993718588,154.0,0.0,0.0,0.0,0.022681318942572925,1.0,18.981618349561735,0.0074564286698149884,0.016442509296332251,4.4370209959813347e-05,2.9187057618947283e-06,2.945072011758079e-09,1.5602521032965907e-07,0.15769242672511588,2.5179791029670472e-10,0.61820988422412015,1.8821800054554167e-05,2.8001919895427919e-14,0.046653362537667109,1.2720170477322462e-13,6.9208520261003925e-08,0.031112521078838183,0.073915922358629843,5.5450394432310116e-06,3.295673171650851e-06,0.054328642545848467,5.8651640206348876e-05,0.0016260262361890525,0.011194114033526062,0.0010192586027731692,0.0039108180596102264,0.011999946456072453,5.127442221187467e-11,7.5203958618216496e-05,1.8728800966798801e-05,0.017035011103428265,3.8623089852519586e-06,1.9656439056756432e-06,1.2774088415761752e-10,0.00037838316950523037,4.6917808530035876e-06,0.00034549324160862335,1.3815017708294187e-05,6.1574179017241478e-05,0.0010687225620825359,4.8331066934792851e-06,3.1002156749185245e-05,3.9998449923622745e-11,0.00065487545716203562,0.00017869415437116258,2.4303452427364514e-06,1.5985175478917525e-07,1.8560354627563039e-09,7.1291236656492797e-09,1.8074124756825957e-05,1.3744731915045936e-11,9.7766842685031756e-08,2.517057385739151e-09,0.00012016848906466522,3.4292019018360825e-08,2.1629515959908753e-08,9.2466199120418951e-08,2.1485998224918395e-15,8.9134316835793545e-15,4.2087477595332628e-08
