Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199)
2.1696476554589697e-09,0.5703447940878991,154.0,0.0,0.0,0.0,0.9991488287630832,1.0,18.999930881490574,7.7696741096550402e-05,0.00031166313354419561,0.00024404463771654324,6.8067226315536973e-05,1.3543974461451295e-10,4.1974783036765257e-08,6.4676160563817737e-05,4.5590138655926195e-11,8.2443757740625152e-05,8.9218885831013215e-07,1.1211313037110293e-12,1.1039653756329782e-06,9.7521279861886325e-15,8.6594706791334504e-08,3.6170506236162606e-07,3.6192702560434892e-07,1.3467544997472854e-10,8.7274665542090408e-11,8.4209265764597218e-08,2.2404371810510482e-15,2.1611303177263625e-15,2.1620356240790301e-15,4.7456997575682553e-09,1.5398201020075866e-07,8.0441617026187073e-12,5.7421027611553786e-17,2.1338989550098817e-09,1.6581653400993942e-09
2.261956269922864e-09,0.5703447843604778,154.0,0.0,0.0,0.0,0.99911260256538004,1.0,18.999927848949174,8.0996293511536183e-05,0.00032490713341026454,0.00025430773587746395,7.1047834490202037e-05,1.4119518245939622e-10,4.1973423449906818e-08,6.7427166776055738e-05,4.5588485692686427e-11,8.5950893980762616e-05,9.3012488756907216e-07,1.1702247280290632e-12,1.199831466351021e-06,1.0166790209946155e-14,9.0678355706276775e-08,3.962050153251031e-07,3.9644815656384841e-07,1.4752208615461172e-10,9.560268706013756e-11,9.169600946510363e-08,2.808696068327461e-15,2.7114409605107448e-15,2.7126283135211145e-15,5.3780161408614728e-09,1.673184613647053e-07,9.4892149019638771e-12,6.200066117061164e-17,2.2840255404812607e-09,1.7742691931501706e-09
2.354264884386758e-09,0.5703447746402066,154.0,0.0,0.0,0.0,0.99907637534767002,1.0,18.999924816458282,8.4295349353503989e-05,0.00033814982047900927,0.00026456858770734028,7.4027788167416018e-05,1.4695004815846249e-10,4.1972063813371405e-08,7.0178057116421189e-05,4.5586832682904657e-11,8.9457913834422678e-05,9.6805714572968645e-07,1.2193073721575611e-12,1.2996827265713761e-06,1.058141121346931e-14,9.4761213375185358e-08,4.3229429073572552e-07,4.3255958629209326e-07,1.6096058091270005e-10,1.0431452217079337e-10,9.951571886841931e-08,3.487067504999386e-15,3.3690176503766031e-15,3.3705570676896731e-15,6.0640384599562416e-09,1.8120781132888952e-07,1.1120629579840529e-11,6.6762487992723379e-17,2.4369366932932645e-09,1.8924758236542545e-09
2.446573498850652e-09,0.5703447649270796,154.0,0.0,0.0,0.0,0.99904014711268185,1.0,18.9999217840165,8.7593908675760409e-05,0.00035139119223895815,0.00027482719081360575,7.7007086653358944e-05,1.5270434062036328e-10,4.1970704127283076e-08,7.2928831705139211e-05,4.5585179626704425e-11,9.2964817455701694e-05,1.0059856255985042e-06,1.2683792246686548e-12,1.4035184742495047e-06,1.0995990918129397e-14,9.8843246359492376e-08,4.6997257366724389e-07,4.7026099975980163e-07,1.7499081672622005e-10,1.1341009468555075e-10,1.0767007599981371e-07,4.2908253677044309e-15,4.1488864618710614e-15,4.1508612810612431e-15,6.805943867711488e-09,1.9564995531975184e-07,1.2953758976041684e-11,7.1707427276714023e-17,2.5924744309936701e-09,2.0126627910643111e-09
2.538882113314546e-09,0.5703447552210913,154.0,0.0,0.0,0.0,0.99900391786314469,1.0,18.999918751622456,9.0891971531614822e-05,0.00036463124617949018,0.00028508354280545119,7.9985729254648219e-05,1.5845805875411905e-10,4.1969344391763294e-08,7.5679490655332991e-05,4.5583526524209925e-11,9.6471604989762462e-05,1.0439103199844868e-06,1.3174402741416798e-12,1.5113380266144827e-06,1.1410529245324301e-14,1.0292443193597062e-07,5.0923953813006656e-07,5.0955207087561125e-07,1.8961267194958375e-10,1.2288932573475773e-10,1.161607624300257e-07,5.2365841802991751e-15,5.0674186977741107e-15,5.0699273994126887e-15,7.6059083545036048e-09,2.1064478777517807e-07,1.5004561083401302e-11,7.6836397972266744e-17,2.7504897143959722e-09,2.1347147637398296e-09
2.6311907277784402e-09,0.5703447455222355,154.0,0.0,0.0,0.0,0.99896768760178689,1.0,18.999915719274753,9.4189537974379673e-05,0.00037786997979083714,0.00029533764129375942,8.2963715278415191e-05,1.6421120146912004e-10,4.1967984606932635e-08,7.8430034073437044e-05,4.5581873375545925e-11,9.9978276573341293e-05,1.0818312216990337e-06,1.3664905091644369e-12,1.6231407001694125e-06,1.1825026116478564e-14,1.0700475436565089e-07,5.5009485079176668e-07,5.5043246620921299e-07,2.0482602220089836e-10,1.3275213466938225e-10,1.2498945927381804e-07,6.3423530201213123e-15,6.1423883809782438e-15,6.1455465711718249e-15,8.4661067464792774e-09,2.2619220234506874e-07,1.7289598296428596e-11,8.2150318779132589e-17,2.910841940648631e-09,2.2585231056469548e-09
2.7234993422423343e-09,0.5703447358305062,154.0,0.0,0.0,0.0,0.99893145633133629,1.0,18.99991268697201,9.7486608057370332e-05,0.00039110739056408565,0.00030558948389109049,8.5941044032326717e-05,1.6996376767512725e-10,4.1966624772911675e-08,8.1180462059586385e-05,4.558022018083682e-11,0.00010348483233522602,1.1197483235559883e-06,1.4155299183335468e-12,1.7389258106918292e-06,1.2239481453043434e-14,1.1108420255731698e-07,5.9253817330693586e-07,5.9290184732297377e-07,2.2063074123023008e-10,1.4299843962571628e-10,1.3415784718853284e-07,7.627589106438629e-15,7.3930296975935082e-15,7.3969722566858245e-15,9.3887127038095439e-09,2.4229209189187159e-07,1.9826037058136187e-11,8.7650108146341039e-17,3.0733984651988867e-09,2.383985487223015e-09
2.8158079567062285e-09,0.5703447261458974,154.0,0.0,0.0,0.0,0.99889522405452091,1.0,18.999909654712852,0.00010078318183390507,0.00040434347599117902,0.00031583906821172798,8.8917714824545723e-05,1.7571575628227336e-10,4.1965264889820602e-08,8.3930774707982652e-05,4.5578566940207087e-11,0.00010699127239670629,1.157661618371643e-06,1.4645584902538011e-12,1.8586926732341179e-06,1.2653895176496928e-14,1.1516276867250088e-07,6.365691637081832e-07,6.3695987216413002e-07,2.3702670143798452e-10,1.5362815786252279e-10,1.4366760637264636e-07,9.1132510679321022e-15,8.840094389691499e-15,8.8449777938909633e-15,1.0375898718945077e-08,2.5894434849108891e-07,2.2631647505044352e-11,9.3336684271410308e-17,3.2380341514273778e-09,2.5110055193491899e-09
2.9081165711701226e-09,0.5703447164684037,154.0,0.0,0.0,0.0,0.9988589907740677,1.0,18.999906622495885,0.00010407925935730518,0.00041757823356491989,0.00032608639187170176,9.1893726963711961e-05,1.8146716620106331e-10,4.1963904957779157e-08,8.6680972107238663e-05,4.5576913653781146e-11,0.00011049759687199846,1.1955710989647437e-06,1.5135762135378454e-12,1.98244060212392e-06,1.3068267208343881e-14,1.1924044715584989e-07,6.821874773729665e-07,6.8260619603254667e-07,2.54013774235213e-10,1.6464120599537208e-10,1.5352041656432505e-07,1.0821851894536262e-14,1.050590909876685e-14,1.0511913921394612e-14,1.1429836114873298e-08,2.7614886343177504e-07,2.572480311037952e-11,9.9210965099557784e-17,3.404630945953403e-09,2.6394924087222675e-09
3.0004251856340167e-09,0.5703447067980189,154.0,0.0,0.0,0.0,0.99882275649270358,1.0,18.999903590319732,0.00010737484068089484,0.00043081166077897138,0.00033633145248877083,9.4869079758964477e-05,1.8721799634237554e-10,4.1962544976906799e-08,8.9431054340703383e-05,4.5575260321683441e-11,0.00011400380586864627,1.2334767581564998e-06,1.5625830768065489e-12,2.110168910964551e-06,1.3482597470116059e-14,1.233172339695404e-07,7.2939276778695626e-07,7.2984047234488666e-07,2.7159183032809486e-10,1.7603750018166522e-10,1.6371795703998179e-07,1.277751157854553e-14,1.2414432660490804e-14,1.2421766259472276e-14,1.255269504337774e-08,2.9390552721703101e-07,2.912448032548675e-11,1.0527386832291151e-16,3.5730774777546614e-09,2.769360633042978e-09
3.0927338000979108e-09,0.5703446971347366,154.0,0.0,0.0,0.0,0.99878652121315536,1.0,18.999900558183011,0.00011066992585800124,0.00044404375512785969,0.00034657424768240892,9.78437725199591e-05,1.9296824561746292e-10,4.1961184947322727e-08,9.218102148676784e-05,4.557360694403838e-11,0.00011750989948789929,1.271378588770586e-06,1.6115790686892933e-12,2.241876912635407e-06,1.3896885883372183e-14,1.2739312604894182e-07,7.7818468708677382e-07,7.7866235317801707e-07,2.8976073992019773e-10,1.8781695625218085e-10,1.7426190661283252e-07,1.5006009445117012e-14,1.4591313349489878e-14,1.4600212747708915e-14,1.3746644483299524e-08,3.1221422956449495e-07,3.2850258219458625e-11,1.1152631137972128e-16,3.7432686797995956e-09,2.900529634910185e-09
3.185042414561805e-09,0.5703446874785518,154.0,0.0,0.0,0.0,0.99875028493814866,1.0,18.99989752608435,0.00011396451494195443,0.00045727451410697647,0.00035681477507381752,0.000100817804556859,1.9871791293795304e-10,4.1959824869145758e-08,9.4930873619153731e-05,4.5571953520970338e-11,0.00012101587782506986,1.3092765836331495e-06,1.6605641778238156e-12,2.3775639192923839e-06,1.4311132369697977e-14,1.3146812098492486e-07,8.2856288637672207e-07,8.2907148958626681e-07,3.0852037283051241e-10,1.9997948978784282e-10,1.8515394363145366e-07,1.7534836171343046e-14,1.7063946073188134e-14,1.7074681038350454e-14,1.5013852238800535e-08,3.3107485940682739e-07,3.6922318116974118e-11,1.1796921145356981e-16,3.9151054321393048e-09,3.0329235335221422e-09
3.369659643489593e-09,0.5703446681874489,154.0,0.0,0.0,0.0,0.99867780941266326,1.0,18.999891461995677,0.00012055220504373616,0.00048373201594179791,0.00037728901694345434,0.00010676388370151892,2.1021549736353492e-10,4.1957104567487282e-08,0.00010043023311600103,4.5568646539062824e-11,0.00012802748900667739,1.3850610374207004e-06,1.7585017024401844e-12,2.6608721925732593e-06,1.5139499248037121e-14,1.396154122166641e-07,9.340767250308079e-07,9.3465012908344552e-07,3.4781128627494712e-10,2.2545345053460876e-10,2.0798899106845825e-07,2.3612304812781949e-14,2.3015123096901629e-14,2.3030486138685655e-14,1.7776708029390972e-08,3.7045145338475928e-07,4.6189018309093038e-11,1.3143005010865032e-16,4.2633468922861293e-09,3.3011043086431637e-09
3.5358151495246028e-09,0.5703446508496686,154.0,0.0,0.0,0.0,0.99861257806259951,1.0,18.999886004432195,0.00012647943003182328,0.00050753917552006787,0.00039570805491402394,0.00011211308834510635,2.2056132215100015e-10,4.1954656130994006e-08,0.00010537926396960786,4.5565670101247009e-11,0.00013433754565149626,1.4532538556420384e-06,1.8466081417784525e-12,2.9294509203278999e-06,1.5884885262344484e-14,1.4694488967227654e-07,1.0344607417848294e-06,1.0350958028110511e-06,3.8519207038147927e-10,2.4968928950079271e-10,2.2974782045499276e-07,3.0421798154818953e-14,2.9695260807827946e-14,2.9716110719008369e-14,2.0535544979413069e-08,4.0777684971500303e-07,5.5928109895152643e-11,1.4420536384017464e-16,4.581507896050634e-09,3.5459814138207924e-09
3.7019706555596124e-09,0.5703446335347904,154.0,0.0,0.0,0.0,0.99854734352962904,1.0,18.999880546970584,0.00013240504850761773,0.0005313419695883578,0.00041411970828981743,0.00011746014153723117,2.3090524449644775e-10,4.195220753889649e-08,0.00011032792313907243,4.5562693518194351e-11,0.00014064723002691682,1.5214341345743285e-06,1.9346791446845284e-12,3.21091089386179e-06,1.6630134215141161e-14,1.5427143730299495e-07,1.1399788480212415e-06,1.1406787266308738e-06,4.2448476167155751e-10,2.7516497891123987e-10,2.5266053345375609e-07,3.8715544830232033e-14,3.7845548335007578e-14,3.7873431693092296e-14,2.3565398689634745e-08,4.4688872798280798e-07,6.7130502911077455e-11,1.5761201062294755e-16,4.9036971635388984e-09,3.7938337562437502e-09
3.868126161594622e-09,0.5703446162427794,154.0,0.0,0.0,0.0,0.99848210582963637,1.0,18.999875089602838,0.0001383290607822465,0.00055514038357133829,0.00043252396326061659,0.00012280503927302754,2.4124725806617525e-10,4.1949758791879559e-08,0.00011527621091783211,4.5559716790629853e-11,0.00014695654251430294,1.5896018324698501e-06,2.0227146451945025e-12,3.5052480755621244e-06,1.7375245650101059e-14,1.6159504878622268e-07,1.2506289875746212e-06,1.2513968444931265e-06,4.6568859295718237e-10,3.0188002125850193e-10,2.7673690120298441e-07,4.8722494166461363e-14,4.7696428156023858e-14,4.7733222591703546e-14,2.6878869091283282e-08,4.8778641212399542e-07,7.9935623053699309e-11,1.7165533015942474e-16,5.2295114766755872e-09,4.0443555663299586e-09
4.034281667629631e-09,0.5703445989736015,154.0,0.0,0.0,0.0,0.99841686497850135,1.0,18.999869632320959,0.00014425146716686769,0.00057893440290292383,0.0004509208060345638,0.00012814777755295345,2.5158735653048763e-10,4.1947309890625591e-08,0.00012022412756817225,4.5556739919277965e-11,0.00015326548345494584,1.6577569076073024e-06,2.1107145774321507e-12,3.8124584202542444e-06,1.812021911118674e-14,1.6891571835941589e-07,1.3664090997412214e-06,1.3672480959425534e-06,5.0880279536046482e-10,3.2983391793886932e-10,3.0198668984834159e-07,6.069360427465216e-14,5.9501223662689785e-14,5.9549188415235331e-14,3.0488543646468482e-08,5.304692178729588e-07,9.4489188743511175e-11,1.86340659415839e-16,5.5585877915286172e-09,4.29727230274533e-09
4.2004371736646405e-09,0.5703445817272219,154.0,0.0,0.0,0.0,0.99835162099209918,1.0,18.999864175116929,0.00015017226797266978,0.00060272401302631127,0.00046931022283820223,0.00013348835238280105,2.6192553356371456e-10,4.1944860835815026e-08,0.00012517167332442403,4.5553762904862922e-11,0.00015957405315407665,1.7258993182919182e-06,2.1986788756091016e-12,4.1325378752095417e-06,1.8865054142650816e-14,1.7623344043791288e-07,1.4873171196590252e-06,1.4882304165048795e-06,5.5382659845526046e-10,3.5902616934448821e-10,3.2841966051572724e-07,7.490277362580265e-14,7.3537211285674263e-14,7.3599042648297736e-14,3.4406997315738255e-08,5.7493645277203959e-07,1.1094320398022407e-10,2.0167333260733885e-16,5.890599225464603e-09,4.5523374547300735e-09
4.36659267969965e-09,0.5703445645036062,154.0,0.0,0.0,0.0,0.99828637388630115,1.0,18.999858717982779,0.00015609146351087209,0.00062650919939401782,0.00048769219991649283,0.00013882675977372802,2.7226178284423181e-10,4.1942411628127335e-08,0.00013011884839583235,4.5550785748109152e-11,0.00016588225188447506,1.7940290228555832e-06,2.2866074740253678e-12,4.4654823801533891e-06,1.9609750289037379e-14,1.8354820944371536e-07,1.6133509784774919e-06,1.6143417378627984e-06,6.0075923033042845e-10,3.8945627490450559e-10,3.5604556928410277e-07,9.1647762433952237e-14,9.0106690862767614e-14,9.0185582745111177e-14,3.8646792525711623e-08,6.2118741618096347e-07,1.2945595113735624e-10,2.1765868118313939e-16,6.2252514482121916e-09,4.8093296742778803e-09
4.532748185734659e-09,0.5703445473027194,154.0,0.0,0.0,0.0,0.99822112367697391,1.0,18.999853260910513,0.00016200905409272456,0.0006502899474679206,0.00050606672353285267,0.00014416299574226827,2.8259609805447284e-10,4.1939962268239927e-08,0.00013506565296913262,4.5547808449740621e-11,0.00017219007988971983,1.8621459796569348e-06,2.3745003070695167e-12,4.8112878672730759e-06,2.0354307095182739e-14,1.9086001980772217e-07,1.744508603354364e-06,1.7455799878588817e-06,6.4959991758862972e-10,4.2112373308428556e-10,3.8487416715832989e-07,1.1125110414033114e-13,1.0953805426981624e-13,1.0963776409933716e-13,4.3220479136788346e-08,6.69221399286347e-07,1.501919836973668e-10,2.3430203381167804e-16,6.5622794310770615e-09,5.0680502001089882e-09
4.698903691769668e-09,0.5703445301245276,154.0,0.0,0.0,0.0,0.99815587037997999,1.0,18.999847803892173,0.00016792504002950762,0.00067406624271929396,0.00052443377996920471,0.00014949705631033059,2.9292847288094486e-10,4.1937512756828549e-08,0.00014001208721085343,4.554483101048082e-11,0.00017849753738710406,1.9302501470814715e-06,2.4623573092186275e-12,5.1699502612257863e-06,2.1098724106216845e-14,1.9816886602112479e-07,1.8807879174034962e-06,1.8819430904494581e-06,7.003478853268794e-10,4.5402804137276339e-10,4.1491520004202895e-07,1.3406100685595103e-13,1.3218685228018757e-13,1.3231177246899934e-13,4.8140594410936086e-08,7.1903768511126755e-07,1.7332211892607677e-10,2.5160871636577904e-16,6.901444531693155e-09,5.3283205544010378e-09
4.8650591978046774e-09,0.5703445129689958,154.0,0.0,0.0,0.0,0.99809061401117682,1.0,18.999842346919799,0.0001738394216325325,0.00069783807062884782,0.00054279335552601528,0.00015482893750520967,3.0325890101425186e-10,4.1935063094568636e-08,0.00014495815126938451,4.5541853431053655e-11,0.00018480462457025825,1.9983414835416791e-06,2.5501784150385069e-12,5.5414654791465723e-06,2.1843000867564823e-14,2.054747426308916e-07,2.0221868396984681e-06,2.023428965714288e-06,7.5300235713790158e-10,4.8816869628332756e-10,4.4617840871044897e-07,1.6045224500842706e-13,1.5843685967193831e-13,1.5859209487178753e-13,5.3419662979555086e-08,7.7063554852490999e-07,1.9902343048746669e-10,2.6958405190783081e-16,7.2425318701896478e-09,5.5899804755537485e-09
5.031214703839687e-09,0.5703444958360898,154.0,0.0,0.0,0.0,0.99802535458641783,1.0,18.999836889985428,0.00017975219921314081,0.00072160541668676739,0.0005611454365223238,0.00016015863535960489,3.1358737614910663e-10,4.1932613282133845e-08,0.00014990384527683462,4.5538875712182489e-11,0.00019111134161151525,2.0664199474771225e-06,2.637963559183983e-12,5.9258294306563585e-06,2.258713692494758e-14,2.1277764419716781e-07,2.1687032853142175e-06,2.1700355299042445e-06,8.0756255512562563e-10,5.2354519336389725e-10,4.7867352878335806e-07,1.9082704129179271e-13,1.8870113858231933e-13,1.88892588949819e-13,5.9070196811420302e-08,8.2401425625227903e-07,2.2747924099904331e-10,2.8823336067496742e-16,7.5853479646843425e-09,5.852886060303947e-09
5.197370209874696e-09,0.5703444787257751,154.0,0.0,0.0,0.0,0.99796009212155157,1.0,18.999831433081123,0.00018566337308270465,0.00074536826639274927,0.00057949000929578029,0.00016548614591163039,3.2391389198434361e-10,4.1930163320196263e-08,0.00015484916935070231,4.553589785459009e-11,0.00019741768866404205,2.1344854973545573e-06,2.7257126763990512e-12,6.3230380178699592e-06,2.3331131824383171e-14,2.2007756526982579e-07,2.3203351653496103e-06,2.3217606954699061e-06,8.6402769991359391e-10,5.601570272023921e-10,5.124102906979469e-07,2.2561593902910024e-13,2.2342310010860112e-13,2.2365755080185457e-13,6.5104695180700852e-08,8.7917306688398403e-07,2.5887911452808692e-10,3.0756196006425968e-16,7.9297185991399176e-09,6.1169080928981647e-09
5.363525715909705e-09,0.5703444616380171,154.0,0.0,0.0,0.0,0.99789482663242235,1.0,18.999825976198949,0.0001915729435526267,0.00076912660525604089,0.00059782706020268799,0.00017081146520482146,3.3423844222294518e-10,4.1927713209428302e-08,0.00015979412359537647,4.5532919858999803e-11,0.00020372366586375915,2.2025380916680535e-06,2.8134257015170157e-12,6.7330871354041241e-06,2.4074985112188567e-14,2.2737450039887972e-07,2.4770803869162734e-06,2.4786023710563583e-06,9.2239701064081295e-10,5.9800369142403527e-10,5.4739841968175133e-07,2.6527866499555563e-13,2.630775641473126e-13,2.6336278127546997e-13,7.1535644635056975e-08,9.3611123088608815e-07,2.9341884902871538e-10,3.2757516461792027e-16,8.2754869034908769e-09,6.3819305447715087e-09
5.529681221944714e-09,0.570344444572781,154.0,0.0,0.0,0.0,0.99782955813486895,1.0,18.999820519330989,0.00019748091093433994,0.00079288041879547956,0.00061615657561803921,0.00017613458928814553,3.445610205720537e-10,4.1925262950500798e-08,0.00016473870810348269,4.552994172613446e-11,0.00021002927333106834,2.2705776889390998e-06,2.9011025694606575e-12,7.1559726703855897e-06,2.4818696334980131e-14,2.3466844415099499e-07,2.6389368531213908e-06,2.6405584614919353e-06,9.8266970495532016e-10,6.3708467868716852e-10,5.836476357255895e-07,3.1030498277461817e-13,3.0817181746798181e-13,3.0851665071512931e-13,7.8375518963814913e-08,9.9482799061002919e-07,3.31300468719845e-10,3.482782860085123e-16,8.6225116262317587e-09,6.647849228439851e-09
5.695836727979724e-09,0.5703444275300332,154.0,0.0,0.0,0.0,0.99776428664472649,1.0,18.99981506246932,0.000203387275539308,0.00081662969253952847,0.00063447854193555053,0.00018145551421601565,3.5488162074298045e-10,4.1922812544082922e-08,0.00016968292295709093,4.5526963456715976e-11,0.00021633451117240667,2.3386042477166909e-06,2.9887432152424292e-12,7.5916905024591632e-06,2.5562265039674778e-14,2.4195939111020353e-07,2.8059024630662878e-06,2.8076268677927218e-06,1.0448449990136473e-09,6.7739948068290337e-10,6.2116765355651796e-07,3.6121553673022342e-13,3.5924667001853686e-13,3.5966116216294119e-13,8.563677916622031e-08,1.0553225803026089e-06,3.7273221640419871e-10,3.6967663302416606e-16,8.970665579971728e-09,6.9145705895818999e-09
5.861992234014733e-09,0.5703444105097387,154.0,0.0,0.0,0.0,0.99769901217782486,1.0,18.999809605606039,0.00020929203767902459,0.00084037441202631645,0.00065279294556769925,0.00018677423604830139,3.6520023645123519e-10,4.1920361990844696e-08,0.00017462676822880061,4.5523985051467134e-11,0.0002226393794816462,2.4066177265774674e-06,3.0763475739646713e-12,8.0402365037958032e-06,2.6305690773492087e-14,2.4924733586815361e-07,2.9779751118554763e-06,2.9798054871775156e-06,1.1089221074842146e-09,7.189475881373303e-10,6.5996818261080406e-07,4.1856268668763142e-13,4.1687750945978845e-13,4.1737301300888192e-13,9.333187341976971e-08,1.1175942261160487e-06,4.179285457285765e-10,3.9177551155381375e-16,9.3198342416046373e-09,7.1820106222636955e-09
6.028147740049742e-09,0.5703443935118627,154.0,0.0,0.0,0.0,0.99763373474998907,1.0,18.999804148733251,0.000215195197665014,0.00086411456280367544,0.00067109977294576217,0.00019209075085033738,3.7551686141654022e-10,4.1917911291454951e-08,0.00017957024398271523,4.5521006511110293e-11,0.00022894387834135514,2.4746180841258258e-06,3.1639155808197572e-12,8.5016065391007496e-06,2.7048973083954687e-14,2.5653227301878811e-07,3.1551526906013332e-06,3.1570922130783788e-06,1.174900243549048e-09,7.6172849081263693e-10,7.0005892700691492e-07,4.8293133340746688e-13,4.8167535392568838e-13,4.8226465508671332e-13,1.0147323704862017e-07,1.1816421461181181e-06,4.6711011338556466e-10,4.1458022457242756e-16,9.6699144912957397e-09,7.4500938944021734e-09
6.194303246084751e-09,0.5703443765363714,154.0,0.0,0.0,0.0,0.99756845437703945,1.0,18.999798691843065,0.00022109675580883061,0.00088785013042917899,0.00068939901051985315,0.0001974050546929341,3.8583148936283251e-10,4.191546044658033e-08,0.00018451335027531727,4.5518027836366479e-11,0.00023524800782393315,2.542605278993988e-06,3.2514471710902139e-12,8.9757964656216433e-06,2.7792111518889062e-14,2.6381419716125142e-07,3.3374330864205929e-06,3.3394849351429826e-06,1.2427786189024564e-09,8.0574167750624452e-10,7.4144958551852635e-07,5.5493973493153211e-13,5.5428790300631842e-13,5.549853532122015e-13,1.1007329249207779e-07,1.2474655503023269e-06,5.2050377125682169e-10,4.3809607212626154e-16,1.0020813476756929e-08,7.7187526724652536e-09
6.3604587521197605e-09,0.5703443595832303,154.0,0.0,0.0,0.0,0.99750317107479158,1.0,18.999793234927605,0.00022699671242205929,0.00091158110047017923,0.00070769064475895659,0.00020271714365238981,3.9614411401829793e-10,4.1913009456889002e-08,0.00018945608715625496,4.5515049027957826e-11,0.0002415517679926339,2.610579269842144e-06,3.3389422801489756e-12,9.4628021331566819e-06,2.8535105626428161e-14,2.710931029042046e-07,3.5248141824294873e-06,3.5269815392355708e-06,1.3125564437492511e-09,8.5098663604965423e-10,7.8414985154754638e-07,6.3524031387656032e-13,6.354005869506895e-13,6.3622224216043126e-13,1.1914444927316497e-07,1.3150636405981875e-06,5.7834255849806802e-10,4.6232835131811623e-16,1.0372447590744543e-08,7.9879261356224567e-09
6.52661425815477e-09,0.570344342652405,154.0,0.0,0.0,0.0,0.99743788485905571,1.0,18.999787777979005,0.00023289506781631506,0.00093530745850384581,0.00072597466215096665,0.00020802701381050122,4.0645472911538793e-10,4.1910558323048356e-08,0.00019439845466904675,4.5512070086606262e-11,0.00024785515890248547,2.678540015358579e-06,3.4264008434595711e-12,9.9626193840627873e-06,2.9277954955011602e-14,2.7836898486613094e-07,3.7172938577429047e-06,3.7195799074419204e-06,1.3842329268044138e-09,8.9746285330822924e-10,8.2816941309715889e-07,7.245204557535138e-13,7.257376140860921e-13,7.2670138207859144e-13,1.2869910396726637e-07,1.3844356108815439e-06,6.4086569356592714e-10,4.8728235629260881e-16,1.0724741550587951e-08,8.2575596702837818e-09
6.692769764189779e-09,0.5703443257438604,154.0,0.0,0.0,0.0,0.99737259574563786,1.0,18.999782320989397,0.00023879182230324297,0.00095902919011720314,0.00074425104920272254,0.00021333466125457299,4.1676332839081479e-10,4.190810704572283e-08,0.0001993404528517156,4.5509091013031919e-11,0.00025415818060111895,2.7464874742597253e-06,3.5138227965761985e-12,1.0475244053263793e-05,3.0020659053386202e-14,2.8564183767298954e-07,3.9148699874762367e-06,3.9172779180769651e-06,1.4578072752937479e-09,9.4516981518161976e-10,8.7351795274488605e-07,8.2350329839098857e-13,8.2606301645037917e-13,8.2718881233021467e-13,1.3874964017085429e-07,1.4555806469849708e-06,7.0831856618677082e-10,5.1296337822144075e-16,1.1077627569431033e-08,8.5276042366885835e-09
6.858925270224788e-09,0.5703443088575632,154.0,0.0,0.0,0.0,0.99730730375033816,1.0,18.999776863950942,0.00024468697619451843,0.00098274628090716889,0.00076251979244004568,0.00021864008207742857,4.2706990558558778e-10,4.1905655625579013e-08,0.00020428208173735733,4.5506111807956163e-11,0.00026046083312951471,2.8144216052903019e-06,3.601208075143966e-12,1.1000671968258641e-05,3.076321747060889e-14,2.9291165595694184e-07,4.1175404427461851e-06,4.12007344569136e-06,1.5332786949542265e-09,9.9410700660398798e-10,9.2020514761566656e-07,9.3294851254098071e-13,9.371816936337771e-13,9.3849160376704643e-13,1.4930842847029291e-07,1.5284979267082355e-06,7.8095272926773758e-10,5.3937670528869282e-16,1.1431044609914753e-08,8.7980158000741639e-09
7.0250807762597975e-09,0.5703442919934785,154.0,0.0,0.0,0.0,0.99724200888895287,1.0,18.999771406855785,0.00025058052980184695,0.0010064587164805917,0.00078078087840777524,0.00022394327237742104,4.3737445444503703e-10,4.190320406328336e-08,0.0002092233413546516,4.5503132472100652e-11,0.00026676311652267448,2.8823423672234642e-06,3.6885566148991185e-12,1.1538898949129623e-05,3.1505629756047101e-14,3.0017843435710974e-07,4.325303090669576e-06,4.3279643610760285e-06,1.6106463900335344e-09,1.0442739115437132e-09,9.6824066935495311e-07,1.0536530737440147e-12,1.0599404548272773e-12,1.0614589094252154e-12,1.6038782641072241e-07,1.6031866198288332e-06,8.5902589075007412e-10,5.6652762267612739e-16,1.1784937712091969e-08,9.0687548198335308e-09
7.191236282294807e-09,0.5703442751515717,154.0,0.0,0.0,0.0,0.99717671117727213,1.0,18.999765949696108,0.00025647248343696412,0.0010301664824542874,0.00079903429366980452,0.00022924422825844375,4.4767696871879825e-10,4.1900752359498345e-08,0.00021416423172832067,4.5500153006184528e-11,0.00027306503081022624,2.9502497188608306e-06,3.77586835166908e-12,1.2089920808550611e-05,3.2247895459378584e-14,3.0744216752067182e-07,4.538155794361885e-06,4.5409485312663724e-06,1.6899095632894641e-09,1.0956700130029984e-09,1.0176341841018306e-06,1.186452025529355e-12,1.1952290590747483e-12,1.1969830136424666e-12,1.7200017846502243e-07,1.6796458881125836e-06,9.4280190540495164e-10,5.9442141254848482e-16,1.2139257388255208e-08,9.3397857908047484e-09
