Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344)
8.22587429624792e-07,0.9409719255032024,154.0,0.0,0.0,0.0,0.78891138202151745,1.0,18.983192755736304,0.016885722801858342,0.034948088615342141,0.016944004914928635,0.0028726269775300114,9.0278434583047945e-09,3.8713906992609272e-08,0.023912232585747348,4.2334539381352784e-11,0.032157907595908315,5.9464707250968834e-05,4.6533553622160113e-11,0.034928187035940098,6.4035953623885839e-13,7.0156779794926279e-06,0.01303027579932267,0.021181860330906282,2.8980240566905543e-06,1.8745272163890472e-06,0.018009518859378022,7.48924818895921e-05,0.0009923539293099754,0.0012740479239954723,0.0089917064594079513,0.0013672891653345729,0.0033076539091193148,6.1062857375261998e-12,1.8661011317937925e-06,1.3521516566060655e-06,0.0034640393245293473,3.4622419494177343e-07,1.8398539110413326e-07,1.3590831298953022e-10,3.5668597181426466e-05,1.5613727834445786e-06,6.2631385714388723e-05,7.3001060952427151e-06,6.7120315456518383e-06,0.00014908533643571921,2.5687439254804439e-06,9.4984249372564567e-06,2.6412095726666244e-12,8.0396345028481542e-05,1.3149335027371624e-05,3.9453065249601297e-07,6.6891171410069361e-08,8.89567225361073e-11,4.2189035864626927e-10,1.6390604927624899e-06,3.7007071339568188e-13,1.3163724484808518e-09,4.8008379103554598e-11,7.4752249155646687e-07,3.1731086192025933e-10,2.2512454923344919e-10,7.95506982414675e-10,1.557502506497732e-15
8.300153819254705e-07,0.9409722927964934,154.0,0.0,0.0,0.0,0.78737464038088767,1.0,18.983025921089649,0.016948743504468487,0.034981205809582507,0.016900107348677283,0.0028651597146582318,9.0363153980415592e-09,3.8653247044679729e-08,0.024098272548198369,4.2252074593751011e-11,0.03242136817002178,5.9520511003056668e-05,4.6412591731632826e-11,0.035346120875560404,6.4096047210397151e-13,6.9975089455675791e-06,0.013086415345148716,0.021408093380518887,2.9104831751793698e-06,1.8825861622010019e-06,0.018289796080798431,7.5584388590273444e-05,0.0010129316867743404,0.0013043699942349486,0.0091049728132407345,0.0013691525376459226,0.0033616856073175167,6.201248402287057e-12,1.8814203080639803e-06,1.3626932818275653e-06,0.0035309252787691721,3.5161495279474113e-07,1.8754806448945431e-07,1.3762181974157239e-10,3.6210342575314782e-05,1.5815333031027201e-06,6.3712454955812812e-05,7.4261102383053418e-06,6.8287246734803884e-06,0.00015315298224728165,2.613607672212032e-06,9.793432306359902e-06,2.687128756891487e-12,8.2891246601497892e-05,1.3552910368119669e-05,4.0863825658976073e-07,6.9282784253665546e-08,9.2137634302094989e-11,4.3723959774466415e-10,1.6987030833205842e-06,3.8346563337071624e-13,1.3612162271869454e-09,4.964385717987235e-11,7.7772266929854433e-07,3.3012730840693833e-10,2.3421751458689462e-10,8.2763851211062229e-10,1.6131891228367845e-15
8.37443334226149e-07,0.9409726579591898,154.0,0.0,0.0,0.0,0.78584335461676968,1.0,18.982859493709967,0.017010738895309976,0.035012180794343206,0.016855802997071598,0.0028576237009394993,9.0442340265222112e-09,3.8592814897795976e-08,0.024283846662962225,4.2169902496993825e-11,0.032684416005697249,5.9572670194778714e-05,4.62905161328198e-11,0.035763621426394977,6.415221607458368e-13,6.9791711739550283e-06,0.013141177330442117,0.021633737008708853,2.9226357600322663e-06,1.890446832598134e-06,0.018570491188442048,7.6262576921093793e-05,0.0010335486320625594,0.0013349266517230249,0.0092178536280980682,0.0013709446598712716,0.003415776809409664,6.296351078415027e-12,1.896715474466435e-06,1.373208506052616e-06,0.0035980797491036698,3.5701376834317371e-07,1.9112515707312446e-07,1.3932952076889168e-10,3.6752278213993499e-05,1.6016339688171679e-06,6.4795980889715649e-05,7.5523998078316065e-06,6.9456896986536722e-06,0.00015727813820942463,2.6585770818628801e-06,1.0093431270511458e-05,2.7331549337567964e-12,8.5428307889535518e-05,1.396353766150506e-05,4.2305697392237495e-07,7.1727119774644386e-08,9.5388694388301962e-11,4.5293488398121856e-10,1.7596905979097858e-06,3.9716325607887919e-13,1.4070991190367503e-09,5.1317232849130214e-11,8.0893370436842785e-07,3.4337261227001983e-10,2.4361474408594463e-10,8.6084522994278726e-10,1.6701033406732842e-15
8.448712865268275e-07,0.9409730210435827,154.0,0.0,0.0,0.0,0.78431749288163488,1.0,18.982693479533832,0.017071720158552621,0.035041065567277485,0.016811119816329049,0.0028500236777538298,9.0516127948547856e-09,3.8532608489419315e-08,0.024468956495670297,4.2088022123296585e-11,0.032947052647586308,5.9621273311150097e-05,4.6167403782741705e-11,0.036180664826806277,6.4204555435939817e-13,6.9606762521526454e-06,0.013194590250325247,0.021858785955550828,2.9344881601201743e-06,1.8981133340960999e-06,0.018851574328274001,7.6927159795039279e-05,0.0010541987955196687,0.0013657120551815417,0.0093303408032854463,0.0013726684833708445,0.003469922109245945,6.3915836509458558e-12,1.9119867209006063e-06,1.3836974180486321e-06,0.0036654923666248778,3.6242006684937088e-07,1.9471611397706669e-07,1.4103129329064259e-10,3.7294356106006193e-05,1.6216732600786202e-06,6.5881844980114743e-05,7.6789609776882531e-06,7.0629136158701837e-06,0.0001614606553898553,2.7036470954419946e-06,1.0398416119350846e-05,2.7792829855728969e-12,8.8007479107843269e-05,1.4381227035781138e-05,4.377883995920859e-07,7.422444740371922e-08,9.8710262450474093e-11,4.6897811953045803e-10,1.822030434161249e-06,4.1116529283073942e-13,1.4540288246074015e-09,5.3028786960123136e-11,8.4117802694640548e-07,3.570562837686898e-10,2.5332298501660123e-10,8.9515097970634321e-10,1.7282514334659387e-15
8.522992388275059e-07,0.9409733821016274,154.0,0.0,0.0,0.0,0.78279702367035797,1.0,18.982527884201165,0.017131698364160237,0.035067910939526985,0.016766084633791749,0.0028423641944552067,9.0584648437110823e-09,3.8472627453041951e-08,0.02465360360334878,4.2006430638610794e-11,0.033209279630936665,5.9666407085007414e-05,4.6043328140968442e-11,0.036597227964521389,6.4253158799777077e-13,6.9420352996253102e-06,0.013246682357001664,0.02208323532764523,2.9460466661745853e-06,1.905589735929802e-06,0.019133016412342083,7.7578259371306464e-05,0.0010748763316099487,0.0013967204278948107,0.0094424266598575144,0.0013743268437211478,0.0035241162894708014,6.4869362656790127e-12,1.9272341367181422e-06,1.3941601060947026e-06,0.0037331529760976094,3.6783328831957711e-07,1.9832039172031473e-07,1.4272702088785474e-10,3.7836529926847807e-05,1.6416497317011476e-06,6.6969932329105495e-05,7.8057803464435407e-06,7.1803838177478911e-06,0.0001657003791516003,2.7488128086405078e-06,1.0708380327458286e-05,2.8255079513717762e-12,9.062870355797856e-05,1.4805987662579544e-05,4.5283405327082629e-07,7.6775023776165964e-08,1.0210268113879338e-10,4.8537112100761112e-10,1.8857296571154363e-06,4.254733808797218e-13,1.5020128225550352e-09,5.477879229043588e-11,8.7447819178113297e-07,3.7118788571295656e-10,2.6334902199198156e-10,9.3057973700042388e-10,1.7876393767432462e-15
8.597271911281844e-07,0.9409737411849228,154.0,0.0,0.0,0.0,0.78128191581435336,1.0,18.982362713065076,0.017190684469060771,0.03509276655828783,0.016720723186340811,0.002834649615405715,9.06480301477025e-09,3.8412870233410748e-08,0.024837789534508492,4.1925126574463954e-11,0.033471098481696021,5.9708156071159832e-05,4.5918359948684712e-11,0.037013288457060499,6.4298117201603462e-13,6.9232589839811456e-06,0.013297481638298844,0.022307080583297539,2.9573175125614999e-06,1.91288007063499e-06,0.019414789104488125,7.8216006337344479e-05,0.0010955755204962131,0.0014279460606195817,0.0095541039259867191,0.0013759224645917346,0.003578354315655429,6.5823993231161134e-12,1.9424578107288508e-06,1.4045966579866186e-06,0.0038010516350510514,3.7325288722907299e-07,2.0193745817325983e-07,1.4441659331519725e-10,3.837875496959051e-05,1.6615620112656296e-06,6.8060131586225188e-05,7.9328449267810027e-06,7.2980880850034656e-06,0.00016999714941337324,2.7940694680351221e-06,1.102331658564742e-05,2.8718250228038204e-12,9.3291917892620986e-05,1.523782778766605e-05,4.6819537996486512e-07,7.9379092861392156e-08,1.0556627626730495e-10,5.021156202687287e-10,1.9507950023294326e-06,4.4008908413584471e-13,1.5510583712744183e-09,5.6567513568912515e-11,9.0885687256602821e-07,3.8577703115871335e-10,2.7369967524218964e-10,9.6715560337634099e-10,1.8482728511197496e-15
8.671551434288629e-07,0.9409740983446134,154.0,0.0,0.0,0.0,0.77977213847569338,1.0,18.982197971201021,0.0172486893183042,0.035115680928859326,0.0166750601579496,0.0028268841266605622,9.0706398557146608e-09,3.8353334436993595e-08,0.025021515829231719,4.1844109439945439e-11,0.033732510716612055,5.9746602738300433e-05,4.5792567254044239e-11,0.037428824632597758,6.4339519343336109e-13,6.9043575366542445e-06,0.013347015797956311,0.022530317518191789,2.9683068720935344e-06,1.9199883307751822e-06,0.01969686480602045,7.8840539217861928e-05,0.0011162907693487696,0.001459383314236096,0.0096653657226998466,0.0013774579615542751,0.0036326313305482813,6.6779634737333009e-12,1.957657831206557e-06,1.415007161041824e-06,0.0038691786126346509,3.7867833224890983e-07,2.0556679249915349e-07,1.460999062812494e-10,3.8920988096577764e-05,1.6814087966241892e-06,6.9152334858569412e-05,8.0601421349886415e-06,7.4160145767031121e-06,0.00017435080090176972,2.8394124673167004e-06,1.1343216831474763e-05,2.9182295403313018e-12,9.5997052373800429e-05,1.5676754761021186e-05,4.8387375080364432e-07,8.2036886098196045e-08,1.0910135699203034e-10,5.1921326524634687e-10,2.0172328791233101e-06,4.5501389387411892e-13,1.6011725106215956e-09,5.8395207541746774e-11,9.4433685637005501e-07,4.0083338103403017e-10,2.8438179893943013e-10,1.0049028004050745e-09,1.9101572454455084e-15
8.745830957295414e-07,0.9409744536313787,154.0,0.0,0.0,0.0,0.77826766114122914,1.0,18.982033663416427,0.017305723646208263,0.035136701436187211,0.016629119217230429,0.0028190717414558579,9.0759876197384243e-09,3.8294019984013165e-08,0.025204784019256514,4.1763376184375628e-11,0.033993517843329338,5.9781828015313265e-05,4.5666014776061816e-11,0.037843815511247464,6.4377452505191516e-13,6.8853407680400431e-06,0.013395312237555615,0.022752942251540564,2.9790208448781512e-06,1.9269184623341989e-06,0.019979216641384707,7.9452003710620011e-05,0.0011370166134006985,0.0014910266221537345,0.0097762055499847605,0.0013789358458153851,0.0036869426484502647,6.7736196144188706e-12,1.9728342858948426e-06,1.4253917021042775e-06,0.0039375243882625467,3.8410910596847624e-07,2.0920788508405892e-07,1.477768612024858e-10,3.9463187692192278e-05,1.7011888534671323e-06,7.024643762182954e-05,8.1876597805776923e-06,7.5341518206072853e-06,0.0001787611633955225,2.8848373435529096e-06,1.1668072278965713e-05,2.9647169896891668e-12,9.874403112453653e-05,1.6122775066232687e-05,4.9987046385538678e-07,8.4748622532806956e-08,1.1270821599713823e-10,5.3666562081753424e-10,2.0850493739530855e-06,4.7024922943985185e-13,1.6523620636918387e-09,6.0262123080151034e-11,9.8094103812528613e-07,4.16366641710241e-10,2.9540227955643552e-10,1.0438456636577802e-09,1.9732976600209557e-15
8.820110480302198e-07,0.9409748070953939,154.0,0.0,0.0,0.0,0.77676845361672497,1.0,18.981869794259836,0.01736179807749174,0.035155874367421784,0.016582923052761125,0.0028112163066866245,9.0808582782559925e-09,3.8234925576653913e-08,0.025387595628062216,4.1682925151683928e-11,0.034254121360488145,5.98139107621252e-05,4.5538764824792383e-11,0.038258240786785858,6.4412001611731009e-13,6.8662180823898179e-06,0.013442398040075899,0.022974951212721417,2.9894654626809156e-06,1.9336743668393976e-06,0.020261818443839164,8.0050552049310895e-05,0.0011577477167478082,0.0015228704924688773,0.009886617273274792,0.0013803585278715476,0.0037412837497175283,6.8693588821315323e-12,1.9879872620127085e-06,1.4357503675492326e-06,0.0040060796500465488,3.8954470461895969e-07,2.1286023745537571e-07,1.4944736503931262e-10,4.0005313616714277e-05,1.7209010129540134e-06,7.1342338632294266e-05,8.3153860560101316e-06,7.6524887036129903e-06,0.00018322806196166303,2.9303397734873598e-06,1.1997873447540839e-05,3.0112829978314089e-12,0.00010153277237375122,1.6575894349184916e-05,5.1618674496790784e-07,8.7514508961747495e-08,1.1638712968198366e-10,5.5447416970472528e-10,2.1542502539097504e-06,4.8579643905761701e-13,1.7046336387788459e-09,6.216850120580057e-11,1.0186924151733163e-06,4.3238656278802789e-10,3.0676803420408242e-10,1.0840086370615871e-09,2.0376989099225182e-15
8.894390003308983e-07,0.9409751587862486,154.0,0.0,0.0,0.0,0.77527448602100202,1.0,18.981706368029275,0.017416923128395188,0.035173244933893864,0.016536493407258459,0.0028033215093168106,9.0852635272624813e-09,3.8176048325237411e-08,0.0255699521709522,4.1602756507099112e-11,0.034514322757819613,5.9842927743679461e-05,4.5410877488044391e-11,0.038672080808806929,6.444324916710711e-13,6.8469984922351549e-06,0.013488299955066349,0.023196341128394072,2.9996466864595143e-06,1.9402598997151942e-06,0.020544644741148626,8.0636342393606311e-05,0.0011784788729013258,0.0015549095098814538,0.0099965951103095745,0.0013817283210852884,0.0037956502753924322,6.9651726488811912e-12,2.0031168462601139e-06,1.4460832432879263e-06,0.0040748352930265793,3.9498463780105424e-07,2.1652336218946229e-07,1.5111133010155104e-10,4.0547327161288684e-05,1.7405441694081872e-06,7.243993983990809e-05,8.4433095265285386e-06,7.7710144623009982e-06,0.00018775131718364325,2.9759155698775632e-06,1.233261019013962e-05,3.057923329181698e-12,0.00010436318869442893,1.7036117446052989e-05,5.3282374863300791e-07,9.0334740080227987e-08,1.2013835835573565e-10,5.7264031340723184e-10,2.224840970338421e-06,5.0165680063148654e-13,1.7579936313866255e-09,6.4114575157158639e-11,1.057614081873044e-06,4.4890293481971047e-10,3.184860090058851e-10,1.1254162671950237e-09,2.1033655284577818e-15
8.968669526315768e-07,0.9409755087529343,154.0,0.0,0.0,0.0,0.77378572878011165,1.0,18.98154338878108,0.017471109207789402,0.035188857292164581,0.016489851112224636,0.0027953908811156236,9.0892147837220717e-09,3.8117388444390589e-08,0.025751855155132859,4.1522866969727739e-11,0.03477412351623644,5.9868954424034559e-05,4.5282409627012455e-11,0.039085316565306345,6.4471276592791276e-13,6.8276906321851298e-06,0.013533044385348742,0.023417109010081729,3.009570392771537e-06,1.9466788624002029e-06,0.020827670741317066,8.1209538246270892e-05,0.0011992050051092362,0.0015871383373834923,0.010106133618367681,0.0013830474451800539,0.0038500380219637625,7.0610525188308235e-12,2.0182231248234156e-06,1.4563904147721888e-06,0.0041437824172170009,4.0042842820910783e-07,2.2019678280922754e-07,1.5276867380177868e-10,4.108919100399345e-05,1.7601172780740575e-06,7.3539146302456344e-05,8.5714191201409705e-06,7.88971867360096e-06,0.00019233074538166172,3.0215606778765215e-06,1.2672271720552713e-05,3.104633882348043e-12,0.00010723518723511416,1.750344841059377e-05,5.497825588754931e-07,9.3209498632574559e-08,1.2396214644121273e-10,5.9116537316085346e-10,2.2968266625678862e-06,5.1783152251300858e-13,1.8124482262558584e-09,6.6100570526569493e-11,1.0977292242717771e-06,4.6592558691472898e-10,3.305631775208865e-10,1.1680931973938002e-09,2.1703017706691243e-15
9.042949049322553e-07,0.9409758570438412,154.0,0.0,0.0,0.0,0.77230215262155,1.0,18.981380860338575,0.017524366618271798,0.035202754566356922,0.016443016120302956,0.002787427804516681,9.092723199464687e-09,3.8058945089426095e-08,0.025933306079795014,4.1443254470782775e-11,0.03503352510792667,5.989206433658613e-05,4.5153415933687116e-11,0.03949792966568072,6.4496163119407609e-13,6.8083027725490552e-06,0.013576657375087821,0.023637252142194472,3.0192423805858434e-06,1.9529350059194659e-06,0.021110872318386101,8.1770307896910765e-05,0.0012199211664650766,0.0016195517177355497,0.010215227681862844,0.0013843180296500052,0.0039044429362579476,7.1569903217345304e-12,2.033306183380711e-06,1.4666719669989655e-06,0.0042129123254913952,4.0587561135584907e-07,2.2388003367291903e-07,1.5441931851542971e-10,4.1630869166978434e-05,1.7796193529363286e-06,7.4639866100978589e-05,8.6997041177539376e-06,8.0085912455872219e-06,0.00019696615882552299,3.0672711714641639e-06,1.301684663998153e-05,3.1514106861554015e-12,0.00011014866994490329,1.7977890540744291e-05,5.6706419016157403e-07,9.6138955566125568e-08,1.2785872267670675e-10,6.100505909232559e-10,2.3702121617384257e-06,5.3432174439123429e-13,1.8680033995794705e-09,6.8126705287693203e-11,1.1390611148402967e-06,4.8346438462428308e-10,3.4300653913472418e-10,1.2120641623306285e-09,2.2385116169161178e-15
9.117228572329337e-07,0.9409762037066693,154.0,0.0,0.0,0.0,0.77082372856853298,1.0,18.981218786299568,0.017576705557250917,0.035214978869916563,0.016396007536093975,0.0027794355188766849,9.0957996699454015e-09,3.8000714702898524e-08,0.026114306436192704,4.1363920017904888e-11,0.035292528996444347,5.9912328850176119e-05,4.5023949408722376e-11,0.039909902324132537,6.4517985367129221e-13,6.7888428325748004e-06,0.013619164599184729,0.023856768070479289,3.028668372648521e-06,1.9590320314753816e-06,0.021394225998324853,8.2318823891828561e-05,0.0012406225398187457,0.001652144474743231,0.010323872500298027,0.0013855421170820372,0.0039588611104625923,7.252978107455661e-12,2.0483661071070736e-06,1.4769279845147577e-06,0.0042822165213229702,4.1132573530425546e-07,2.2757265985512892e-07,1.5606319141736348e-10,4.2172326974692285e-05,1.7990494646006909e-06,7.5742010256572075e-05,8.8281541434373221e-06,8.1276224084165902e-06,0.00020165736594023325,3.1130432499326686e-06,1.336632296282908e-05,3.1982498959446396e-12,0.0001131035337919594,1.8459446404550888e-05,5.8466958832228894e-07,9.9123270190017131e-08,1.318283003229988e-10,6.2929713038170283e-10,2.4450019947172964e-06,5.5112853817398848e-13,1.9246649212587971e-09,7.0193189852937095e-11,1.1816331072742449e-06,5.0152922778237159e-10,3.5582311748525307e-10,1.2573539825827672e-09,2.3079987765723527e-15
9.191508095336122e-07,0.9409765487884183,154.0,0.0,0.0,0.0,0.76935042793433017,1.0,18.981057170044352,0.017628136118019219,0.035225571325827938,0.016348843648084175,0.0027714171244897791,9.0984548264844364e-09,3.7942697736452621e-08,0.0262948577077169,4.1284860159639654e-11,0.035551136636793906,5.9929818287418553e-05,4.4894059877669814e-11,0.040321217343478509,6.4536819241418093e-13,6.7693183929761144e-06,0.013660591353950988,0.024075654590885877,3.0378539981756704e-06,1.9649735805634155e-06,0.02167770894502398,8.2855262529554809e-05,0.001261304437500374,0.0016849115143430858,0.010432063576576327,0.0013867216663887001,0.004013288777282728,7.3490081440002233e-12,2.0634029806796938e-06,1.487158551419978e-06,0.0043516867063930972,4.1677836039752155e-07,2.3127421702063788e-07,1.5770022422832587e-10,4.2713531013195433e-05,1.8184067382352675e-06,7.6845492648627622e-05,8.9567591548781362e-06,8.2468027054170031e-06,0.00020640417150448367,3.1588732344284729e-06,1.3720688141728385e-05,3.2451477906217337e-12,0.00011609967097560127,1.8948117865412114e-05,6.025996314956229e-07,1.0216259033465488e-07,1.3587107738062578e-10,6.4890607798088583e-10,2.5212003880942263e-06,5.6825290879285356e-13,1.9824383571100995e-09,7.2300227243481266e-11,1.2254686313637634e-06,5.2013004813823891e-10,3.690199589571487e-10,1.3039875588591902e-09,2.3787666917401096e-15
9.265787618342907e-07,0.9409768923354236,154.0,0.0,0.0,0.0,0.76788222231667869,1.0,18.980896014744033,0.017678668290814097,0.035234572088438068,0.016301541958323285,0.0027633755877374366,9.100699050896557e-09,3.7884894059411087e-08,0.026474961369972752,4.1206072116562647e-11,0.035809349475518976,5.9944601227497279e-05,4.4763795137997019e-11,0.040731858099355513,6.4552738706972177e-13,6.7497367083366326e-06,0.013700962548935118,0.024293909738838045,3.04680480148715e-06,1.9707632396226387e-06,0.021961298946404716,8.3379803381569375e-05,0.001281962300867436,0.0017178478255064974,0.010539796705663389,0.0013878585559514828,0.0040677223052295354,7.4450729108823057e-12,2.0784168882829163e-06,1.497363751373227e-06,0.0044213147780795131,4.22233058988534e-07,2.3498427129165206e-07,1.5933035309612914e-10,4.3254449090512373e-05,1.8376903515720852e-06,7.7950229934468747e-05,9.0855094340153921e-06,8.3661229843307382e-06,0.00021120637684221075,3.2047575645537207e-06,1.4079929091826337e-05,3.2921007688301056e-12,0.00011913696913211731,1.9443906106638573e-05,6.2085513108386096e-07,1.0525705251331572e-07,1.3998723680243474e-10,6.6887844397041953e-10,2.5988112722508236e-06,5.8569579515252039e-13,2.0413290712733257e-09,7.4448013119635347e-11,1.2705911879313037e-06,5.3927680733986044e-10,3.8260413113187926e-10,1.3519898668063924e-09,2.4508185410120613e-15
9.332639189049013e-07,0.9409772002531979,154.0,0.0,0.0,0.0,0.76656517025034521,1.0,18.980751371547708,0.017723387299327834,0.035241344301049499,0.016258866470442588,0.0027561207668072834,9.1023758960648323e-09,3.783304926275926e-08,0.026636673173451902,4.1135397204806868e-11,0.036041404663801714,5.9955646590792333e-05,4.4646274770333055e-11,0.041100844993734093,6.4564633098173376e-13,6.7320699904018384e-06,0.013736414391198376,0.02448979810959814,3.0546642715680324e-06,1.9758469899850026e-06,0.022216603613105113,8.3841868233631108e-05,0.0013005301643450309,0.0017476311586339167,0.010636361728167912,0.001388846772485296,0.0041167145960265151,7.5315548452209023e-12,2.0919098384071011e-06,1.5065268113783409e-06,0.004484108494478169,4.2714371658217658e-07,2.3833023487886563e-07,1.6079151690474859e-10,4.3741005210733131e-05,1.8549819852364147e-06,7.8945499719342834e-05,9.2015011111308728e-06,8.4736235940491977e-06,0.00021557556160939849,3.2460970773244513e-06,1.440740350220288e-05,3.3344026626572014e-12,0.000121905633717386,1.9896200819878116e-05,6.3756396355540276e-07,1.0808931875303376e-07,1.4375466145731974e-10,6.8716507049417246e-10,2.6698717606328057e-06,6.0166744738825178e-13,2.0952902598610506e-09,7.6416016169024852e-11,1.3123213783309808e-06,5.5698392414694433e-10,3.9516691106955531e-10,1.3963829082707808e-09,2.5167653868351063e-15
9.399490759755119e-07,0.940977506997432,154.0,0.0,0.0,0.0,0.76525220205175126,1.0,18.980607106160377,0.017767393762906012,0.03524688695042822,0.016216104633883562,0.002748851484706093,9.1037353295226964e-09,3.7781373676607869e-08,0.026798024667316619,4.1064942021427514e-11,0.036273142270469662,5.9964601122873433e-05,4.4528520264190572e-11,0.041469261376856838,6.457427587680944e-13,6.7143673794339638e-06,0.01377104868823816,0.024685172547155,3.062341880266813e-06,1.9808131066622502e-06,0.022471962154948042,8.4294578214595415e-05,0.0013190718286863706,0.0017775440759800146,0.010732549958631446,0.0013898031554684248,0.00416570633375727,7.6180537921762572e-12,2.105384314576377e-06,1.5156694519346473e-06,0.0045470180557317602,4.3205542145799334e-07,2.4168243618541347e-07,1.622469996234014e-10,4.4227282760295811e-05,1.8722127996970251e-06,7.9941663642513528e-05,9.317596192115078e-06,8.5812241546845816e-06,0.00021998930729057547,3.2874753839042306e-06,1.4738806024095633e-05,3.3767438875075523e-12,0.00012470745620650597,2.035426050547836e-05,6.5453751917912744e-07,1.109664355011497e-07,1.4758177462940403e-10,7.0574745468991357e-10,2.7420817700810447e-06,6.1789839849724195e-13,2.1501642587858435e-09,7.8417310498750848e-11,1.3551303761530678e-06,5.7514864274422355e-10,4.0805434861308529e-10,1.4419232111743315e-09,2.5837565375758532e-15
9.466342330461225e-07,0.9409778126003505,154.0,0.0,0.0,0.0,0.76394329758492441,1.0,18.980463220487174,0.017810694754470835,0.035251227378441156,0.016173267686032774,0.0027415696451584914,9.1047844144277606e-09,3.7729870063155093e-08,0.026959016911395441,4.0994701396679301e-11,0.036504563332805454,5.9971511983033489e-05,4.441056161974009e-11,0.041837096259262005,6.4581718201533276e-13,6.6966335331071157e-06,0.013804882770118026,0.024880032076638452,3.0698414780966089e-06,1.9856640809847682e-06,0.022727359621407789,8.4738069280226468e-05,0.0013375842358858382,0.0018075830995473274,0.010828358895428642,0.0013907289188672882,0.0042146951353036945,7.7045646919472125e-12,2.1188403771566145e-06,1.5247917331278463e-06,0.0046100379509544809,4.3696788577069789e-07,2.4504058007674665e-07,1.636967632052921e-10,4.4713260658939058e-05,1.8893822971491285e-06,8.0938666408642357e-05,9.4337882299408729e-06,8.6889185928726748e-06,0.00022444746259310067,3.3288901217352556e-06,1.5074126093931029e-05,3.4191220537901759e-12,0.00012754234598581231,2.0818084706709921e-05,6.7177625469610365e-07,1.1388847942507787e-07,1.5146867930575435e-10,7.2462617899679282e-10,2.8154435670368344e-06,6.3438919937937718e-13,2.2059545691421112e-09,8.0452023852683498e-11,1.3990354413723667e-06,5.9377827881730862e-10,4.2127163416209461e-10,1.4886291173461602e-09,2.6517937783688961e-15
9.533193901167331e-07,0.940978117093633,154.0,0.0,0.0,0.0,0.76263843688709165,1.0,18.980319716313314,0.017853297281906991,0.035254392343861199,0.016130366415351899,0.0027342770774265242,9.1055300792262057e-09,3.7678532808473552e-08,0.027119650960591137,4.0924679567585984e-11,0.036735668882750344,5.9976423984700826e-05,4.4292429562819521e-11,0.042204338990228227,6.4587007842393744e-13,6.6788729239004391e-06,0.013837933699152942,0.025074375855831579,3.0771668748786034e-06,1.9904023763262934e-06,0.022982781437603274,8.5172478482320934e-05,0.0013560644105393652,0.0018377448070964278,0.010923786202315211,0.001391625231111677,0.004263678695685536,7.7910826087038814e-12,2.1322780862023094e-06,1.5338937147639467e-06,0.0046731627908132766,4.4188082890634021e-07,2.4840437791680683e-07,1.6514077220255835e-10,4.5198918535534556e-05,1.9064900096416795e-06,8.1936454353936415e-05,9.5500709680020727e-06,8.7967010141260729e-06,0.00022894987439585433,3.3703389978814395e-06,1.5413352851681724e-05,3.4615348416094867e-12,0.00013041020992424692,2.128767257797514e-05,6.8928058551208615e-07,1.1685552018551707e-07,1.5541546914729696e-10,7.4380177856531471e-10,2.889959234101757e-06,6.5114036002248067e-13,2.2626645659675206e-09,8.2520279265570694e-11,1.4440538683722941e-06,6.12880162722378e-10,4.3482396830718724e-10,1.5365190051984625e-09,2.7208787312017057e-15
9.589644439831079e-07,0.9409783733715555,154.0,0.0,0.0,0.0,0.7615397259572193,1.0,18.980198837406203,0.017888732754884281,0.035256168876767455,0.016094097462866455,0.0027281120605101945,9.1059284532941526e-09,3.7635311258004068e-08,0.027255014767739869,4.086572213213952e-11,0.03693057317633236,5.9979048071467213e-05,4.4192563055150611e-11,0.042513975889412144,6.4589833508246768e-13,6.6638579145880563e-06,0.013865244977660238,0.025238080700187408,3.0832196656489603e-06,1.9943175100665335e-06,0.023198472178102159,8.553233010124764e-05,0.0013716421273982356,0.0018633068870088803,0.011004067753744646,0.0013923599886457401,0.0043050354702623573,7.8641416352992014e-12,2.1436108549977302e-06,1.5415638102036763e-06,0.0047265442473176239,4.4602956761075967e-07,2.5124901709169916e-07,1.6635561081875443e-10,4.5608752075014002e-05,1.920887597823659e-06,8.2779575446271527e-05,9.6483281201355727e-06,8.8877785058732123e-06,0.00023278613260114788,3.4053640333708318e-06,1.5702835391636509e-05,3.4973741767516697e-12,0.00013285748763767493,2.168868754459744e-05,7.0426862732233742e-07,1.1939602379119227e-07,1.5879489864382706e-10,7.6022550931047519e-10,2.9537814177428947e-06,6.6548840581450124e-13,2.311269985286723e-09,8.4292955078554777e-11,1.4829479470503582e-06,6.2938327379124548e-10,4.4653253463061694e-10,1.5778935865240842e-09,2.7800321389030526e-15
