Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79)
5.21718149294587e-12,0.8827513472280366,154.0,0.0,0.0,0.0,0.99999954865096186,1.0,18.999999998836508,7.1237571083048455e-08,1.6574642428271568e-07,1.651509639660556e-07,8.794830651172983e-10,6.2966198513930219e-14,6.5297803065551473e-09,1.977351501232506e-08,3.3434335004255319e-12,2.1743934436889249e-08,2.8395978225874557e-10
5.316049887232414e-12,0.8827513472278302,154.0,0.0,0.0,0.0,0.9999995401004167,1.0,18.99999999879557,7.2587558266858034e-08,1.6888525781512932e-07,1.6826392414328252e-07,9.1288767800756979e-10,6.4158666382061443e-14,6.5302606596838464e-09,2.0205656348865219e-08,3.3460467484600102e-12,2.2219138437661407e-08,2.9148984749438059e-10
5.414918281518958e-12,0.8827513472276206,154.0,0.0,0.0,0.0,0.99999953154987364,1.0,18.999999998754003,7.3937545335777638e-08,1.7202406918450751e-07,1.7137627084382665e-07,9.469057137739918e-10,6.5351126085665302e-14,6.5306773962522387e-09,2.0637827317340523e-08,3.3484372627671909e-12,2.2694375024398054e-08,2.9904202196707183e-10
5.5137866758055024e-12,0.8827513472274076,154.0,0.0,0.0,0.0,0.99999952299933192,1.0,18.999999998711793,7.5287532289807229e-08,1.7516285958923419e-07,1.744880045640294e-07,9.815366760752989e-10,6.6543579514982541e-14,6.5310389405043461e-09,2.1070023993256864e-08,3.350624027277372e-12,2.3169639881531854e-08,3.0661510729097947e-10
5.711523464378591e-12,0.8827513472269722,154.0,0.0,0.0,0.0,0.99999950589825293,1.0,18.999999998625491,7.798750585319645e-08,1.8144038197652268e-07,1.8070963504676798e-07,1.0526353969251794e-09,6.8928460981479788e-14,6.5316246634947292e-09,2.193448132491465e-08,3.3544542585323124e-12,2.4120239954851586e-08,3.2181953870953967e-10
5.889486574094371e-12,0.8827513472265694,154.0,0.0,0.0,0.0,0.9999994905072862,1.0,18.999999998545658,8.0417481667323058e-08,1.8709009116925309e-07,1.8630701105954296e-07,1.1187154833614556e-09,7.1074831552344428e-14,6.5320267923034174e-09,2.2712551151060228e-08,3.3573639291866567e-12,2.497584405503507e-08,3.3556429881977214e-10
6.067449683810151e-12,0.8827513472261567,154.0,0.0,0.0,0.0,0.99999947511632237,1.0,18.999999998463807,8.2847457109206228e-08,1.9273974830753652e-07,1.9190240871677523e-07,1.1867737510071894e-09,7.3221186734155109e-14,6.5323381477291423e-09,2.3490663250724486e-08,3.3598424865373001e-12,2.5831494645239557e-08,3.4936093905921329e-10
6.2454127935259305e-12,0.8827513472257335,154.0,0.0,0.0,0.0,0.99999945972536108,1.0,18.999999998379923,8.5277432178846026e-08,1.983893583433332e-07,1.9749583089863714e-07,1.2568073196902138e-09,7.5367515421013182e-14,6.532579254650691e-09,2.4268808062246366e-08,3.3619538276452901e-12,2.6687181210990803e-08,3.6320450747866899e-10
6.4233759032417104e-12,0.8827513472253001,154.0,0.0,0.0,0.0,0.99999944433440213,1.0,18.99999999829403,8.7707406876242464e-08,2.040389257557047e-07,2.030872804811072e-07,1.3288133134317126e-09,7.7513829529991606e-14,6.532765971953325e-09,2.5046978197651196e-08,3.3637523652194264e-12,2.7542895628107306e-08,3.770905250047277e-10
6.60133901295749e-12,0.8827513472248569,154.0,0.0,0.0,0.0,0.99999942894344507,1.0,18.999999998206128,9.0137381201395676e-08,2.0968845459609626e-07,2.0867676033597725e-07,1.4027888604401151e-09,7.9660138501151026e-14,6.5329105616178891e-09,2.5825167944607796e-08,3.3652844409813751e-12,2.8398631615027893e-08,3.9101494018262464e-10
6.77930212267327e-12,0.8827513472244034,154.0,0.0,0.0,0.0,0.99999941355248989,1.0,18.999999998116227,9.2567355154305661e-08,2.1533794852925294e-07,2.1426427333085753e-07,1.4787310931049974e-09,8.1806423948184467e-14,6.5330225173803388e-09,2.6603372880391649e-08,3.3665895282673241e-12,2.9254384308306442e-08,4.049740882856622e-10
6.95726523238905e-12,0.8827513472239397,154.0,0.0,0.0,0.0,0.99999939816153616,1.0,18.999999998024325,9.4997328734972486e-08,2.2098741087016909e-07,2.1984982232918344e-07,1.5566371479909996e-09,8.3952696340366601e-14,6.5331092006083199e-09,2.7381589575657175e-08,3.3677012560375483e-12,3.0110149936865352e-08,4.1896465430898234e-10
7.13522834210483e-12,0.8827513472234659,154.0,0.0,0.0,0.0,0.99999938277058342,1.0,18.999999997930438,9.7427301943396229e-08,2.2663684461746927e-07,2.254334101902213e-07,1.636504165831742e-09,8.6098971447962929e-14,6.5331763162401019e-09,2.815981537271823e-08,3.368648272966557e-12,3.0965925578181811e-08,4.3298363961227762e-10
7.313191451820609e-12,0.8827513472229823,154.0,0.0,0.0,0.0,0.99999936737963224,1.0,18.999999997834568,9.9857274779576918e-08,2.3228625248361577e-07,2.3101503976907454e-07,1.7183292915237578e-09,8.8245224567261223e-14,6.5332282798299366e-09,2.8938048214557399e-08,3.3694549825464955e-12,3.1821708970258002e-08,4.4702833175797052e-10
7.491154561536388e-12,0.8827513472224888,154.0,0.0,0.0,0.0,0.99999935198868206,1.0,18.999999997736715,1.0228724724351462e-07,2.3793563692213512e-07,2.3659471391668981e-07,1.8021096741204334e-09,9.039146404551294e-14,6.5332685070110448e-09,2.9716286509977615e-08,3.3701421710230554e-12,3.2677498363335096e-08,4.610962772111294e-10
7.669117671252167e-12,0.8827513472219853,154.0,0.0,0.0,0.0,0.99999933659773288,1.0,18.999999997636891,1.0471721933520938e-07,2.4358500015235888e-07,2.4217243547986274e-07,1.8878424668259533e-09,9.2537714944972601e-14,6.5332996422639505e-09,3.0494529027028777e-08,3.3707275445212649e-12,3.3533292402699978e-08,4.7518525661499327e-10
7.847080780967946e-12,0.8827513472214719,154.0,0.0,0.0,0.0,0.99999932120678481,1.0,18.999999997535099,1.0714719105466126e-07,2.4923434418186321e-07,2.4774820730124461e-07,1.9755248269892599e-09,9.4683945254380098e-14,6.5333237353616059e-09,3.1272774810809582e-08,3.3712261865494291e-12,3.4389090038296021e-08,4.8929326242550626e-10
8.025043890683725e-12,0.8827513472209486,154.0,0.0,0.0,0.0,0.99999930581583774,1.0,18.999999997431342,1.0957716240187032e-07,2.5488367082659477e-07,2.5332203221934755e-07,2.0651539160980151e-09,9.6830158218698394e-14,6.5333423752722334e-09,3.2051023121087804e-08,3.3716509466633956e-12,3.5244890456127448e-08,5.0341847869263851e-10
8.203007000399504e-12,0.8827513472204153,154.0,0.0,0.0,0.0,0.99999929042489144,1.0,18.999999997325624,1.1200713337683657e-07,2.6053298172915093e-07,2.5889391306855129e-07,2.1567268997725792e-09,9.8976391965140582e-14,6.5333567925691455e-09,3.2829273384592147e-08,3.3720127708568158e-12,3.6100693025796757e-08,5.1755926278092966e-10
8.380970110115284e-12,0.8827513472198723,154.0,0.0,0.0,0.0,0.99999927503394603,1.0,18.999999997217955,1.144371039795601e-07,2.6618227837542811e-07,2.6446385267910864e-07,2.2502409477599926e-09,1.011226071674243e-13,6.5333679395094385e-09,3.3607525157706831e-08,3.3723209831831622e-12,3.695649725948221e-08,5.3171412883334592e-10
8.736896329546843e-12,0.8827513472187564,154.0,0.0,0.0,0.0,0.99999924425205777,1.0,18.999999996996767,1.1929704406827923e-07,2.7748083414347359e-07,2.7559791948469854e-07,2.4430809362588944e-09,1.0541501494182324e-13,6.5333831717452798e-09,3.5164031951927982e-08,3.3728070786088723e-12,3.8668109310427441e-08,5.6006086246886285e-10
9.092822548978403e-12,0.8827513472176014,154.0,0.0,0.0,0.0,0.99999921347017284,1.0,18.999999996767801,1.241569826680281e-07,2.8877934741529335e-07,2.8672425519583533e-07,2.6436513218765322e-09,1.0970741216941946e-13,6.5333921993630169e-09,3.6720541580980366e-08,3.3731596723460673e-12,4.0379724494589393e-08,5.8844939500631724e-10
9.448748768409963e-12,0.8827513472164074,154.0,0.0,0.0,0.0,0.99999918268829091,1.0,18.999999996531098,1.2901691977880714e-07,3.0007782579157486e-07,2.9784288230659368e-07,2.851929610537953e-09,1.1399979673402253e-13,6.533397539835181e-09,3.8277052872081461e-08,3.3734154637961676e-12,4.2091341522318548e-08,6.1687212576012161e-10
9.804674987841523e-12,0.8827513472151745,154.0,0.0,0.0,0.0,0.99999915190641209,1.0,18.999999996286675,1.3387685540061681e-07,3.1137627549259404e-07,3.0895382324559606e-07,3.067893373620434e-09,1.1829217018305104e-13,6.533400703241112e-09,3.9833565121750056e-08,3.3736011012299508e-12,4.3802959620032235e-08,6.4532283445227896e-10
1e-11,0.8827513472139029,154.0,0.0,0.0,0.0,0.99999913501394966,1.0,18.999999996149278,1.365438878005266e-07,3.1757662274161805e-07,3.1504802153114951e-07,3.1896678722826417e-09,1.2064773286034291e-13,6.5334018439402001e-09,4.0687747387027143e-08,3.3736803419840286e-12,4.4742260826830022e-08,6.6094601408121866e-10
1.0160601207273083e-11,0.8827513472139029,154.0,0.0,0.0,0.0,0.99999912112453659,1.0,18.999999996034571,1.3873678953345749e-07,3.2267470160568935e-07,3.2005710037620321e-07,3.2915202477630599e-09,1.225845347099686e-13,6.5334025606349699e-09,4.1390077924199366e-08,3.3737358523890375e-12,4.5514578341507312e-08,6.737964337422077e-10
1.0516527426704642e-11,0.8827513472125926,154.0,0.0,0.0,0.0,0.9999990903426641,1.0,18.999999995774811,1.4359672217732961e-07,3.3397310829118231e-07,3.3115273599670369e-07,3.5227879346768247e-09,1.2687689185114711e-13,6.5334036144308384e-09,4.2946591045376223e-08,3.373833642987614e-12,4.7226197429367343e-08,7.0228876330636676e-10
1.0872453646136202e-11,0.8827513472112437,154.0,0.0,0.0,0.0,0.99999905956079438,1.0,18.999999995507409,1.4845665333223361e-07,3.4527149895301895e-07,3.4224075234050375e-07,3.7616742009552848e-09,1.3116924290374973e-13,6.5334041755826783e-09,4.4503104340420488e-08,3.3739045846542982e-12,4.8937816724317023e-08,7.3079641919724642e-10
1.1228379865567762e-11,0.8827513472098565,154.0,0.0,0.0,0.0,0.99999902877892777,1.0,18.9999999952324,1.5331658299816992e-07,3.5656987637736937e-07,3.5332117157631593e-07,4.0081568778857562e-09,1.3546158892695511e-13,6.5334044452218776e-09,4.6059617715633723e-08,3.3739560447631858e-12,5.0649436123320843e-08,7.5931661524337756e-10
1.1584306084999322e-11,0.882751347208431,154.0,0.0,0.0,0.0,0.99999899799706415,1.0,18.999999994949807,1.5817651117513891e-07,3.6786824284436861e-07,3.6439401580834689e-07,4.2622138612610771e-09,1.3975393078675279e-13,6.5334045445760737e-09,4.7616131114541129e-08,3.3739933775962774e-12,5.2361055564276385e-08,7.8784707130862082e-10
1.1940232304430881e-11,0.8827513472069675,154.0,0.0,0.0,0.0,0.99999896721520354,1.0,18.999999994659653,1.6303643786314108e-07,3.7916660021934233e-07,3.7545930707648594e-07,4.5238231111919054e-09,1.4404626919192447e-13,6.533404539192731e-09,4.9172644506606983e-08,3.3740204565130506e-12,5.4072675013605033e-08,8.1638592206629183e-10
1.2296158523862441e-11,0.8827513472054656,154.0,0.0,0.0,0.0,0.99999893643334592,1.0,18.999999994361964,1.6789636306217683e-07,3.9046495002821443e-07,3.8651706735649123e-07,4.7929626519195867e-09,1.48338604722232e-13,6.5334044662229594e-09,5.0729157874524173e-08,3.3740400844331076e-12,5.5784294452275048e-08,8.4493164159161302e-10
1.3008010962725559e-11,0.8827513472023488,154.0,0.0,0.0,0.0,0.99999887486963968,1.0,18.999999993744062,1.776162089933507e-07,4.1306163168725602e-07,4.0861008253559877e-07,5.3537450222665905e-09,1.569232689590363e-13,6.5334041936410411e-09,5.3842184502452975e-08,3.3740643836297216e-12,5.9207533258646047e-08,9.0203894734035449e-10
1.3719863401588677e-11,0.8827513471990811,154.0,0.0,0.0,0.0,0.99999881330594542,1.0,18.999999993096292,1.8733604896866401e-07,4.3565829533138219e-07,4.3067323587619969e-07,5.9443864417697375e-09,1.6550792635049456e-13,6.5334038612130042e-09,5.6955210935724447e-08,3.3740768672836682e-12,6.2630771914547935e-08,9.5916147866081754e-10
1.4431715840451795e-11,0.882751347195664,154.0,0.0,0.0,0.0,0.99999875174226316,1.0,18.999999992418822,1.9705588298812011e-07,4.5825494602153228e-07,4.5270670089462098e-07,6.5647133940998258e-09,1.7409257881946565e-13,6.5334035376540424e-09,6.0068237142327176e-08,3.374083372785627e-12,6.6054010384779368e-08,1.0162941746098149e-09
1.5143568279314915e-11,0.8827513471920977,154.0,0.0,0.0,0.0,0.99999869017859266,1.0,18.999999991711835,2.0677571105172233e-07,4.8085158714786618e-07,4.7471065009887958e-07,7.2145533712378278e-09,1.8267722765399814e-13,6.5334032211025611e-09,6.3181263123128391e-08,3.3740869100879636e-12,6.9477248670294051e-08,1.0734336450235191e-09
1.5855420718178034e-11,0.8827513471883837,154.0,0.0,0.0,0.0,0.99999862861493427,1.0,18.999999990975507,2.1649553315947421e-07,5.0344822095441145e-07,4.9668525499453995e-07,7.8937348676167998e-09,1.9126187370667091e-13,6.5334028879523087e-09,6.6294288889125347e-08,3.3740888266053774e-12,7.290048678318498e-08,1.1305776458715555e-09
1.6567273157041154e-11,0.882751347184522,154.0,0.0,0.0,0.0,0.99999856705128787,1.0,18.999999990209993,2.2621534931137904e-07,5.2604484892669732e-07,5.1863068609053991e-07,8.6020873742968593e-09,1.9984651754187357e-13,6.5334025389207518e-09,6.9407314439983795e-08,3.3740897508303012e-12,7.6323724723084691e-08,1.1877246916222243e-09
1.7279125595904273e-11,0.8827513471805143,154.0,0.0,0.0,0.0,0.99999850548765323,1.0,18.999999989415485,2.3593515950744031e-07,5.4864147206445414e-07,5.4054711290498235e-07,9.3394413731731532e-09,2.0843115953941789e-13,6.5334021910658254e-09,7.2520339767757244e-08,3.3740901136535109e-12,7.9746962481254766e-08,1.2448737825417134e-09
1.7990978034767393e-11,0.8827513471763612,154.0,0.0,0.0,0.0,0.9999984439240307,1.0,18.99999998859214,2.456549637476613e-07,5.7123809104771361e-07,5.6243470397089235e-07,1.0105628331217633e-08,2.1701579995764672e-13,6.5334018501601045e-09,7.5633364869756495e-08,3.3740902256705417e-12,8.3170200054738095e-08,1.3020242385964859e-09
1.8702830473630512e-11,0.8827513471720632,154.0,0.0,0.0,0.0,0.99999838236041994,1.0,18.999999987740132,2.5537476203204549e-07,5.9383470633325647e-07,5.84293626841944e-07,1.0900480694754788e-08,2.2560043897008008e-13,6.5334015086721932e-09,7.8746389749490159e-08,3.3740902274820458e-12,8.6593437447392887e-08,1.3591756030031058e-09
1.9414682912493632e-11,0.8827513471676217,154.0,0.0,0.0,0.0,0.99999832079682127,1.0,18.999999986859617,2.6509455436059622e-07,6.1643131822209271e-07,6.0612404809814803e-07,1.1723831883770825e-08,2.3418507669105305e-13,6.5334011619809528e-09,8.1859414409111088e-08,3.3740901430886405e-12,9.0016674661586492e-08,1.4163275747495275e-09
2.0126535351356752e-11,0.8827513471630372,154.0,0.0,0.0,0.0,0.99999825923323438,1.0,18.999999985950772,2.7481434073331706e-07,6.390279269136412e-07,6.2792613335151284e-07,1.2575516286255728e-08,2.4276971319630182e-13,6.5334008139017868e-09,8.4972438846841864e-08,3.3740899859627121e-12,9.3439911695364395e-08,1.4734799544141589e-09
2.1550240229082988e-11,0.8827513471534427,154.0,0.0,0.0,0.0,0.99999813610609667,1.0,18.999999984048738,2.942538956112821e-07,6.8422113517354621e-07,6.7144595349136919e-07,1.4363227089977798e-08,2.5993898273756848e-13,6.5334001142096806e-09,9.1198487056339682e-08,3.3740894860163707e-12,1.0028638522135054e-07,1.5877854688181054e-09
2.28315746190366e-11,0.8827513471443273,154.0,0.0,0.0,0.0,0.99999802529171344,1.0,18.999999982241651,3.1174947463254617e-07,7.2489501263352839e-07,7.1051852428606058e-07,1.6067424604836357e-08,2.7539132153166113e-13,6.5333994962597561e-09,9.6801929678327995e-08,3.3740890838388195e-12,1.0644821076925404e-07,1.690660866046904e-09
2.4112909008990213e-11,0.8827513471347612,154.0,0.0,0.0,0.0,0.99999791447736874,1.0,18.999999980345294,3.2924503435697378e-07,7.6556888090492977e-07,7.4950181837756685e-07,1.7860889785283423e-08,2.9084365683109154e-13,6.5333988821200538e-09,1.0240537157752296e-07,3.3740888035780759e-12,1.1261003572835574e-07,1.7935364142637994e-09
2.5394243398943825e-11,0.8827513471247501,154.0,0.0,0.0,0.0,0.99999780366306301,1.0,18.999999978360599,3.4674057478458477e-07,8.0624274009298001e-07,7.8839676734746474e-07,1.9742691049728644e-08,3.0629598867566071e-13,6.5333982605346084e-09,1.0800881275916845e-07,3.374088524472906e-12,1.1877186010442207e-07,1.8964120082246886e-09
2.6675577788897438e-11,0.8827513471142979,154.0,0.0,0.0,0.0,0.9999976928487958,1.0,18.999999976288496,3.642360959153991e-07,8.4691659021973552e-07,8.2720429305572122e-07,2.171190653819141e-08,3.2174831707357092e-13,6.533397634696697e-09,1.1361225322177709e-07,3.3740881562631894e-12,1.2493368389581737e-07,1.9992876258602286e-09
2.795691217885105e-11,0.8827513471034091,154.0,0.0,0.0,0.0,0.99999758203456723,1.0,18.999999974129885,3.8173159774943642e-07,8.8759043129271097e-07,8.6592530774216608e-07,2.3767624010828103e-08,3.3720064202750157e-13,6.5333970122356933e-09,1.1921569296179487e-07,3.3740877447670552e-12,1.310955070986335e-07,2.1021632596416027e-09
3.051958095875827e-11,0.8827513470803412,154.0,0.0,0.0,0.0,0.99999736040622644,1.0,18.999999969556765,4.1672254352725959e-07,9.6893808628383548e-07,9.4311140550695239e-07,2.8134963451236611e-08,3.6810528160520812e-13,6.5333957759060172e-09,1.3042257027477567e-07,3.3740868433877799e-12,1.4341915173931726e-07,2.307914569072233e-09
3.2764048133414464e-11,0.8827513470587465,154.0,0.0,0.0,0.0,0.99999716629717328,1.0,18.999999965275808,4.4736866812069224e-07,1.0401849313476565e-06,1.0104377555038238e-06,3.2235689056551594e-08,3.9517254084807701e-13,6.5333946863323919e-09,1.4023790903152577e-07,3.3740862483018532e-12,1.5421259143481447e-07,2.4881180401787325e-09
3.5008515308070655e-11,0.8827513470358783,154.0,0.0,0.0,0.0,0.9999969721882388,1.0,18.99999996074234,4.7801473350560465e-07,1.1114317488203811e-06,1.0775115628244659e-06,3.6588929607469932e-08,4.2223978959299046e-13,6.5333935901948387e-09,1.5005324557901954e-07,3.3740857351636302e-12,1.6500602933303246e-07,2.6683213717655093e-09
3.725298248272685e-11,0.8827513470117596,154.0,0.0,0.0,0.0,0.999996778079423,1.0,18.999999955960948,5.0866073968210291e-07,1.1826785386339845e-06,1.1443374253477709e-06,4.1190087225021222e-08,4.4930702781323574e-13,6.5333924999541021e-09,1.5986857991145332e-07,3.3740850911293682e-12,1.7579946542758916e-07,2.8485246317806925e-09
3.949744965738304e-11,0.8827513469864131,154.0,0.0,0.0,0.0,0.99999658397072588,1.0,18.999999950936161,5.3930668665029406e-07,1.2539253007360173e-06,1.2109198572337896e-06,4.6034647749078343e-08,4.7637425548804332e-13,6.5333914136747989e-09,1.6968391202972998e-07,3.3740843675654862e-12,1.8659289971947729e-07,3.0287278725956075e-09
4.174191683203923e-11,0.8827513469598613,154.0,0.0,0.0,0.0,0.99999638986214745,1.0,18.999999945672396,5.699525744102843e-07,1.3251720351525027e-06,1.2772632904493091e-06,5.1118179212774063e-08,5.0344147262647851e-13,6.5333903231303373e-09,1.7949924193768317e-07,3.3740837068432513e-12,1.9738633221291222e-07,3.2089310681088211e-09
4.398638400669542e-11,0.8827513469321261,154.0,0.0,0.0,0.0,0.9999961957536877,1.0,18.999999940174018,6.0059840296218024e-07,1.396418741925137e-06,1.3433720762642106e-06,5.643633034614936e-08,5.3050867924357838e-13,6.53338923117905e-09,1.8931456963398245e-07,3.3740830947611936e-12,2.0817976290643107e-07,3.3891341765443379e-09
4.623085118135161e-11,0.8827513469032283,154.0,0.0,0.0,0.0,0.99999600164534663,1.0,18.999999934445285,6.3124417230608862e-07,1.4676654210542103e-06,1.4092504867214141e-06,6.1984829106203238e-08,5.5757587533867349e-13,6.5333881428143665e-09,1.9912989511630292e-07,3.3740824464475144e-12,2.189731917974769e-07,3.5693371975320284e-09
5.0719785530663995e-11,0.882751346842032,154.0,0.0,0.0,0.0,0.99999561342902055,1.0,18.999999922313485,6.9253553337036799e-07,1.6101586963730673e-06,1.5403328821610271e-06,7.3756168907721762e-08,6.117102359565496e-13,6.5333859687993531e-09,2.1876053944276033e-07,3.3740810754404651e-12,2.4056004417627601e-07,3.9297429854462843e-09
5.4467473398099626e-11,0.8827513467875646,154.0,0.0,0.0,0.0,0.99999528931824733,1.0,18.999999911515712,7.4370582415167504e-07,1.7291223293417042e-06,1.6491006089304241e-06,8.4253013043325617e-08,6.5690549294997801e-13,6.533384146157108e-09,2.351496178826028e-07,3.3740799897000998e-12,2.5858230819576603e-07,4.230635726552925e-09
5.821516126553526e-11,0.8827513467301243,154.0,0.0,0.0,0.0,0.99999496520780495,1.0,18.999999900128493,7.948759498596332e-07,1.8480858851413671e-06,1.757278820353978e-06,9.5339295208275504e-08,7.0210072056107299e-13,6.5333823250943006e-09,2.5153869015370382e-07,3.3740789363570984e-12,2.7660456719420356e-07,4.5315283201659708e-09
6.19628491329709e-11,0.8827513466698005,154.0,0.0,0.0,0.0,0.99999464109769343,1.0,18.999999888169647,8.4604591049473884e-07,1.9670493638699528e-06,1.8648853279364101e-06,1.069972038974551e-07,7.4729591882390435e-13,6.5333805091874216e-09,2.6792775625440291e-07,3.3740778338310308e-12,2.9462682116976197e-07,4.8324206679938922e-09
6.571053700040653e-11,0.88275134660668,154.0,0.0,0.0,0.0,0.99999431698791297,1.0,18.999999875656449,8.9721570605748778e-07,2.0860127655183207e-06,1.9719374049294779e-06,1.1920946585870611e-07,7.9249108773200065e-13,6.5333786883718701e-09,2.8431681618939465e-07,3.3740767225634872e-12,3.1264907012760271e-07,5.1333127787765729e-09
6.945822486784216e-11,0.8827513465408482,154.0,0.0,0.0,0.0,0.99999399287846324,1.0,18.999999862605645,9.4838533654837639e-07,2.2049760900203368e-06,2.0784518026542465e-06,1.3195932977055831e-07,8.3768622725737153e-13,6.5333768649230503e-09,3.0070586995762463e-07,3.3740756506559664e-12,3.3067131406656603e-07,5.4342047182420415e-09
7.320591273527779e-11,0.8827513464723862,154.0,0.0,0.0,0.0,0.99999366876934459,1.0,18.99999984903349,9.9955480196789986e-07,2.3239393373758935e-06,2.1844447662423596e-06,1.4523055050095638e-07,8.8288133739723375e-13,6.5333750485777946e-09,3.1709491755456273e-07,3.3740745702864011e-12,3.4869355298166942e-07,5.7350964860846937e-09
7.695360060271342e-11,0.8827513464013738,154.0,0.0,0.0,0.0,0.99999334466055667,1.0,18.999999834955727,1.0507241023165546e-06,2.4429025076241839e-06,2.2899320499655676e-06,1.5900737377773056e-07,9.2807641816383568e-13,6.5333732321817135e-09,3.3348395898354745e-07,3.3740734567723615e-12,3.667157868765836e-07,6.0359880426966749e-09
8.070128847014905e-11,0.8827513463278882,154.0,0.0,0.0,0.0,0.99999302055209982,1.0,18.999999820387643,1.1018932375948364e-06,2.5618656007648112e-06,2.3949289320466047e-06,1.7327452137772691e-07,9.732714695545123e-13,6.5333714086938062e-09,3.4987299424786471e-07,3.3740723577861175e-12,3.8473801575492133e-07,6.3368793880510133e-09
8.444897633758468e-11,0.882751346252004,154.0,0.0,0.0,0.0,0.99999269644397371,1.0,18.99999980534405,1.153062207803241e-06,2.6808286167721229e-06,2.4994502290571973e-06,1.8801717672878941e-07,1.0184664915571212e-12,6.5333695885725528e-09,3.6626202334264815e-07,3.3740712817503281e-12,4.0276023961133047e-07,6.6377705473728745e-09
8.819666420502031e-11,0.8827513461737934,154.0,0.0,0.0,0.0,0.99999237233617844,1.0,18.999999789839318,1.2042310129422648e-06,2.7997915556450912e-06,2.6035103098549474e-06,2.0322097097288451e-07,1.0636614841689443e-12,6.5333677741327192e-09,3.8265104626682516e-07,3.3740701878166568e-12,4.2078245844463074e-07,6.9386615212574761e-09
9.194435207245594e-11,0.8827513460933271,154.0,0.0,0.0,0.0,0.99999204822871424,1.0,18.999999773887382,1.2553996530124035e-06,2.9187544173992965e-06,2.7071231091208133e-06,2.1887196942861563e-07,1.1088564473936867e-12,6.5333659535549846e-09,3.9904006302590758e-07,3.3740690800503321e-12,4.3880467226088291e-07,7.2395522936855292e-09
9.569203993989157e-11,0.8827513460106732,154.0,0.0,0.0,0.0,0.99999172412158077,1.0,18.999999757501762,1.3065681280141528e-06,3.03771720203511e-06,2.8103021404732938e-06,2.3495665847704041e-07,1.1540513812294139e-12,6.5333641300084962e-09,4.1542907361842477e-07,3.3740679906088925e-12,4.5682688105846884e-07,7.5404428638427019e-09
9.94397278073272e-11,0.882751345925898,154.0,0.0,0.0,0.0,0.99999140001477838,1.0,18.999999740695554,1.3577364379480091e-06,3.1566799095419932e-06,2.91306050919662e-06,2.5146193283348066e-07,1.1992462856700758e-12,6.5333623141763836e-09,4.3181807803940564e-07,3.37406690752156e-12,4.7484908483192162e-07,7.8413332418225008e-09
9.999999999999999e-11,0.882751345839065,154.0,0.0,0.0,0.0,0.99999135156145769,1.0,18.999999738147704,1.3653859885674008e-06,3.1744646009305726e-06,2.9283873320053181e-06,2.5396479069171272e-07,1.2060028352114545e-12,6.5333620433333661e-09,4.3426820243081951e-07,3.3740667446030675e-12,4.7754336951206198e-07,7.8863157636224926e-09
1.0318741567476283e-10,0.882751345839065,154.0,0.0,0.0,0.0,0.99999107590830683,1.0,18.999999723481466,1.408904582814468e-06,3.275642539918749e-06,3.0154109245756141e-06,2.6837508321266131e-07,1.2444411607132466e-12,6.5333604977980465e-09,4.482070762927043e-07,3.3740658077772571e-12,4.9287128358547858e-07,8.1422234283653908e-09
1.0693510354219847e-10,0.882751345750237,154.0,0.0,0.0,0.0,0.99999075180216612,1.0,18.999999705871829,1.4600725626140256e-06,3.3946050931713173e-06,3.1173657118635719e-06,2.8568378436082959e-07,1.2896360063594058e-12,6.5333586737440779e-09,4.6459606838164768e-07,3.3740647073208689e-12,5.1089347732279759e-07,8.4431134170774511e-09
1.106827914096341e-10,0.8827513456594736,154.0,0.0,0.0,0.0,0.99999042769635627,1.0,18.999999687878592,1.5112403773471779e-06,3.5135675692998828e-06,3.2189368238844151e-06,3.0337608345360185e-07,1.3348308226068572e-12,6.5333568538473569e-09,4.8098505430072912e-07,3.3740636206426568e-12,5.2891566603782256e-07,8.744003207311929e-09
1.1817816714450536e-10,0.8827513454723745,154.0,0.0,0.0,0.0,0.99998977948572954,1.0,18.999999650787355,1.6135755116162496e-06,3.7514922901810831e-06,3.4209740376345019e-06,3.3986545996134436e-07,1.4252203668972494e-12,6.5333532111468541e-09,5.137630076364935e-07,3.3740614551536707e-12,5.6496002840889165e-07,9.3457821943959174e-09
1.249240053058895e-10,0.8827513452979359,154.0,0.0,0.0,0.0,0.99998919609729697,1.0,18.999999616206001,1.7056765679362827e-06,3.9656242751822026e-06,3.6016080364850541e-06,3.7390512789512837e-07,1.5065708561881594e-12,6.5333499423404585e-09,5.432631445399513e-07,3.3740594720318833e-12,5.9739993736901835e-07,9.8873826271243134e-09
1.3166984346727365e-10,0.8827513451180861,154.0,0.0,0.0,0.0,0.99998861270993677,1.0,18.999999580551812,1.7977770894488747e-06,4.1797560102808758e-06,3.7811689497571926e-06,4.0901763087500883e-07,1.587921250195285e-12,6.5333466789537601e-09,5.727632614568959e-07,3.3740574923222461e-12,6.2983983006112417e-07,1.0428982430075251e-08
