Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590)
9.116802514048983e-10,0.7404634646314933,154.0,0.0,0.0,0.0,0.93512302435661476,1.0,18.999885620706632,0.00087319420743073165,0.0036810814386332518,0.0034426728069321486,0.00010787261353981627,4.6763378557964162e-10,2.1982848136324407e-05,0.017936982719009415,3.3178450304292339e-07,0.038641298551242285,2.8931177144805844e-06,7.6062828602727619e-13,2.4838436230031422e-05,1.493452421068269e-14,1.2044712739607051e-05,0.00012123730340917125,0.00012126708926353187,1.6592858262304676e-08,9.3240045070911872e-09,1.7527644887646367e-06,6.5050805547466274e-11,8.0121158945715013e-11,8.1057485182205831e-11,3.237029975032767e-08,3.5539588158591722e-06,7.8455010849534163e-10,3.1397403519146119e-15,5.9937731785452961e-06,2.7356376755557096e-06,3.4161984214410349e-09,2.4081264361892525e-10,3.342704019268638e-13,6.3142229999191996e-11,6.3179317736743762e-11
9.296208830694476e-10,0.7404634769321687,154.0,0.0,0.0,0.0,0.93389390232875769,1.0,18.999883505998795,0.00088974510187670602,0.0037486456047224389,0.0035032564217678747,0.00010979496498799075,4.7621687852250787e-10,2.1955122041851758e-05,0.01827715421768368,3.3134840501446483e-07,0.039377293672029107,2.9462487508559533e-06,7.7418311565224367e-13,2.5755933211055883e-05,1.5208791222855795e-14,1.2268888118029392e-05,0.00012612147448814729,0.00012615262546080767,1.7261383445878691e-08,9.699771696858392e-09,1.8221239429791573e-06,7.1469905617108289e-11,8.8501982713641813e-11,8.955778816559723e-11,3.4224864516992092e-08,3.6902104392644408e-06,8.4585530251239129e-10,3.2577305912332315e-15,6.1390103045117834e-06,2.8013667486929992e-06,3.6903932604642946e-09,2.5120532564229046e-10,3.6490414277430493e-13,6.8110885770597386e-11,6.8151668577475347e-11
9.65502146398546e-10,0.7404635027782298,154.0,0.0,0.0,0.0,0.93144099981772244,1.0,18.999879294240522,0.00092277556056417464,0.0038832368426157155,0.0036236447310183688,0.00011361496308128124,4.9331482656513709e-10,2.1899790413357122e-05,0.018956038144009518,3.3047810417453938e-07,0.040846498607328911,3.0520884172309954e-06,8.0111857710639534e-13,2.7635785701229822e-05,1.5755144748562117e-14,1.2714363989041387e-05,0.00013615900710759517,0.0001361930052149931,1.8635282972091295e-08,1.0472024445606357e-08,1.9648393378411673e-06,8.5758462640703097e-11,1.0733719580423207e-10,1.0867000492209023e-10,3.8132580671725139e-08,3.96991608326381e-06,9.7893618462439941e-10,3.5001576757989817e-15,6.4293062208414456e-06,2.9326979916408392e-06,4.2868361914556987e-09,2.7264980076120683e-10,4.3246205200716449e-13,7.8903166774131981e-11,7.8952212888330618e-11
9.977952833947346e-10,0.7404635274491108,154.0,0.0,0.0,0.0,0.92923946060869511,1.0,18.999875523679982,0.00095242184525439377,0.0040037593382034947,0.0037311108716873813,0.00011702494480327678,5.0862552773899999e-10,2.1850129016672236e-05,0.019565374211703918,3.296969881790621e-07,0.042165615218071661,3.14686467264961e-06,8.251629428434075e-13,2.9378335392382587e-05,1.6244387988837196e-14,1.3112031989292397e-05,0.0001454975583844671,0.00014553425599505367,1.9913512376610891e-08,1.1190508816873859e-08,2.0978345874228353e-06,1.0040296092209654e-10,1.2687272644678629e-10,1.2850383198140297e-10,4.1880746841100019e-08,4.2298153099707896e-06,1.1113091486297508e-09,3.725684221324687e-15,6.6903128472354818e-06,3.0507275278252666e-06,4.8815294218493365e-09,2.9270048418287048e-10,5.0093248371009076e-13,8.9645571776183123e-11,8.9703139475305845e-11
9.999999999999999e-10,0.7404635534447473,154.0,0.0,0.0,0.0,0.92908936650181217,1.0,18.999875266945004,0.00095444305854874801,0.0040119666628215282,0.0037384174119719045,0.00011725678726619699,5.0966815350933297e-10,2.1846743259413662e-05,0.019606917574493538,3.2964373411657966e-07,0.042255564698235298,3.1533187314341542e-06,8.267977037957673e-13,2.9499040847964093e-05,1.6277704399357638e-14,1.3139069420359757e-05,0.00014614558965213138,0.00014618247640950109,2.0002212836525739e-08,1.124036698585597e-08,2.1070715444569682e-06,1.0146824791723871e-10,1.283021952180166e-10,1.2995552834435892e-10,4.2144763782507637e-08,4.2478398843433682e-06,1.1208008532234916e-09,3.7413348199149248e-15,6.708121897538759e-06,3.0587792151636353e-06,4.9242197180591292e-09,2.9409529642336197e-10,5.0588636478007216e-13,9.0416107296207785e-11,9.0474296874791459e-11
1.0300884203909232e-09,0.7404635534447473,154.0,0.0,0.0,0.0,0.92704365684895595,1.0,18.999871771969413,0.00098199147927522865,0.0041237072363466409,0.0038377452594993626,0.00012040854607808676,5.2386322647849847e-10,2.1800597067204232e-05,0.020173142421085782,3.2891790716062073e-07,0.043481738893297726,3.2411890265246469e-06,8.4902129546068634e-13,3.1168399460801605e-05,1.6731298473638949e-14,1.3506630089314548e-05,0.0001551225264911414,0.00015516205783539904,2.1230948973211161e-08,1.193103736148584e-08,2.2351365465483266e-06,1.1688922015137975e-10,1.4911314015212332e-10,1.5109575404718356e-10,4.5853184794963535e-08,4.497397741118071e-06,1.2563682674870326e-09,3.9581587218534246e-15,6.9510199499238219e-06,3.1685747738337509e-06,5.5345844608355336e-09,3.1346149754619594e-10,5.7723343610859761e-13,1.0142489522582946e-10,1.0149211616969857e-10
1.0623815573871117e-09,0.740463580755084,154.0,0.0,0.0,0.0,0.92485357127692669,1.0,18.999868038995629,0.0010114846621588959,0.0042430833529920244,0.0039435527781227437,0.00012376592181351397,5.3902828003335279e-10,2.1751194173385337e-05,0.020779346871020784,3.2814085499466248e-07,0.044794877476338521,3.3350636933994336e-06,8.7269472740107903e-13,3.3005499207020353e-05,1.7215887635761933e-14,1.3898176305228378e-05,0.00016503169290374697,0.00016507419657371404,2.2587289037852386e-08,1.2693439313551231e-08,2.3767402044830982e-06,1.353688134092132e-10,1.7432160490894028e-10,1.7671616114251468e-10,5.0054797871808408e-08,4.7726142135501509e-06,1.4148522576876376e-09,4.1975735738552242e-15,7.2113841458228879e-06,3.2862215139799235e-06,6.2494665290892108e-09,3.3493204205388221e-10,6.6192765434437766e-13,1.143020467779909e-10,1.1438015917099735e-10
1.0946746943833003e-09,0.7404636093701248,154.0,0.0,0.0,0.0,0.92266918669311349,1.0,18.999864324646154,0.0010409015928437059,0.0043618904894908023,0.0040485382843592115,0.00012709722606490636,5.5412104455178986e-10,2.1701919945051419e-05,0.021383991645288706,3.2736582557859825e-07,0.04610503878016272,3.4284908763421901e-06,8.961843248564774e-13,3.4889159790533484e-05,1.7698166847646904e-14,1.4286688554074606e-05,0.00017522285194627435,0.00017526847104418005,2.3982230605409692e-08,1.3477544896089708e-08,2.522640496148344e-06,1.5599912013551011e-10,2.0277646813546424e-10,2.0565131106419118e-10,5.4490364887757025e-08,5.05541581334503e-06,1.5875152896813359e-09,4.4439210813310431e-15,7.4713688277667053e-06,3.4036524618113656e-06,7.0297130114156295e-09,3.5711130918775074e-10,7.5559413888798168e-13,1.2833923656752008e-10,1.2842959125102654e-10
1.1269678313794888e-09,0.7404636392799324,154.0,0.0,0.0,0.0,0.92049048595983829,1.0,18.999860628809248,0.0010702424696761718,0.0044801314326792276,0.0041527066082925361,0.00013040261203988107,5.6914187455087519e-10,2.1652773993401477e-05,0.021987080813081154,3.2659281283176004e-07,0.047412230588488105,3.5214727670094271e-06,9.1949116796478509e-13,3.6818910199515583e-05,1.8178147421063107e-14,1.4672184654318838e-05,0.00018569381072030207,0.00018574269300600918,2.5415473460031655e-08,1.4283185315625132e-08,2.6728323028455503e-06,1.7894323186197663e-10,2.347715206125516e-10,2.3820363206267366e-10,5.9164541995374267e-08,5.3457538748446281e-06,1.7751265775840475e-09,4.6971934568872048e-15,7.7309431374174128e-06,3.5208548062115276e-06,7.8789313346818056e-09,3.7999848098972856e-10,8.5882772648162577e-13,1.4359994199767961e-10,1.4370400866694357e-10
1.1592609683756774e-09,0.7404636704746279,154.0,0.0,0.0,0.0,0.91831745200097692,1.0,18.99985695137385,0.0010995074904131118,0.0045978089549589835,0.0042560625534365073,0.00013368223210302095,5.8409112152476552e-10,2.1603755931074128e-05,0.022588618429428591,3.2582181069540774e-07,0.048716460656737536,3.614011545709052e-06,9.4261633130809993e-13,3.8794283220786797e-05,1.8655840612427974e-14,1.5054682326386779e-05,0.00019644238903511444,0.00019649468707234649,2.6886719125512046e-08,1.5110192756808966e-08,2.8273104529741775e-06,2.043698529928034e-10,2.7061624824673541e-10,2.7469201399775834e-10,6.4081864518638301e-08,5.6435799796860026e-06,1.9784699751794247e-09,4.9573828220263466e-15,7.990081093801526e-06,3.6378178277580874e-06,8.8007968805815682e-09,4.0359273029142107e-10,9.7223867392976213e-13,1.6014887503208061e-10,1.6026824857432593e-10
1.191554105371866e-09,0.7404637029443898,154.0,0.0,0.0,0.0,0.91615006780169228,1.0,18.999853292229634,0.0011286968522237404,0.0047149258143770164,0.0043586108968820493,0.00013693623778054411,5.9896913599451783e-10,2.1554865372116909e-05,0.023188608535567992,3.2505281313250174e-07,0.050017736712862984,3.7061093814632487e-06,9.6556088328856671e-13,4.0814815410017081e-05,1.9131257619115148e-14,1.5434199193221377e-05,0.00020746641933820466,0.00020752229063953763,2.8395670855872513e-08,1.5958400377072415e-08,2.9860697227426647e-06,2.3245319729850023e-10,3.1063607218802036e-10,3.1545208845036412e-10,6.9246748764908005e-08,5.9488459558333776e-06,2.1983435779889787e-09,5.2244812093938296e-15,8.2487608534206551e-06,3.7545325743123366e-06,9.7990509319502104e-09,4.2789322090253582e-10,1.0964522451698258e-12,1.7805194997267093e-10,1.781883569230604e-10
1.2238472423680545e-09,0.7404637366794555,154.0,0.0,0.0,0.0,0.91398831640817424,1.0,18.999849651266945,0.0011578107516917505,0.0048314847547049206,0.0044603563894434458,0.00014016477976494575,6.1377626727675573e-10,2.1506101931904446e-05,0.023787055159257511,3.2428581412760489e-07,0.051316066458051895,3.7977684320707032e-06,9.8832588622206708e-13,4.2880047062173267e-05,1.9604409577457528e-14,1.5810752780833107e-05,0.00021876374664619915,0.00021882335381679847,2.9942033625899894e-08,1.682764230131169e-08,3.149104836872664e-06,2.6337288046052371e-10,3.5517257723232728e-10,3.6083649770722449e-10,7.4663493813598691e-08,6.2615038766110913e-06,2.4355593314842101e-09,5.4984805640630668e-15,8.5069640879294178e-06,3.8709915893728238e-06,1.0877498653007637e-08,4.5289910776914427e-10,1.2321083021002967e-12,1.973762517291325e-10,1.9753155684136615e-10
1.256140379364243e-09,0.7404637716701182,154.0,0.0,0.0,0.0,0.91183218092737695,1.0,18.999846028376851,0.0011868493848173885,0.0049474885055178219,0.0045613037558037313,0.00014336800791961394,6.2851286125860851e-10,2.1457465227231455e-05,0.024383962315048649,3.2352080768694011e-07,0.052611457567338475,3.8889908441685458e-06,1.0109123971069703e-12,4.4989522182202866e-05,2.0075307570157301e-14,1.6184360518831964e-05,0.00023033222847620421,0.00023039573935628837,3.1525514121648256e-08,1.7717753616606294e-08,3.3164104692966351e-06,2.9731380928022279e-10,4.0458372893015767e-10,4.1121515299865494e-10,8.0336283282202612e-08,6.5815060597374333e-06,2.6909426452690524e-09,5.7793727433242616e-15,8.7646754562495834e-06,3.9871886825653428e-06,1.2040007102544319e-08,4.7860953711813127e-10,1.379860899625762e-12,2.181900045658679e-10,2.1836621749423238e-10
1.2884335163604316e-09,0.7404638079067296,154.0,0.0,0.0,0.0,0.90968164452676026,1.0,18.999842423451078,0.0012158129470195213,0.0050629397822728236,0.004661457694659238,0.00014654607128341727,6.431792629013831e-10,2.140895487630465e-05,0.024979334004523669,3.2275778783816206e-07,0.053903917690136728,3.9797787532941694e-06,1.0333214668576956e-12,4.7142788455952712e-05,2.054396262245254e-14,1.6555039740952137e-05,0.00024216973477755955,0.00024223732258357489,3.3145820731210946e-08,1.8628570366967018e-08,3.4879812438488741e-06,3.3446606802033372e-10,4.5924407963365358e-10,4.6697548219103042e-10,8.6269187069935771e-08,6.9088050663594513e-06,2.9653320131550391e-09,6.0671495190690637e-15,9.0218821548490356e-06,4.1031187348247316e-06,1.3290503279589017e-08,5.0502364659499673e-10,1.5403778852857699e-12,2.4056254132005798e-10,2.40761823409805e-10
1.3207266533566202e-09,0.7404638453796973,154.0,0.0,0.0,0.0,0.90753669043403074,1.0,18.999838836382064,0.0012447016331376896,0.0051778412863869566,0.0047608228788633246,0.00014969911807526746,6.5777581652382452e-10,2.1360570498623774e-05,0.025573174216503482,3.2199674863021682e-07,0.055193454450707169,4.0701342839463731e-06,1.0555541402245773e-12,4.9339397221319676e-05,2.1010385697865563e-14,1.6922807685580796e-05,0.00025427414786398334,0.00025434599132847483,3.4802663535450123e-08,1.9559929548114982e-08,3.6638117349500495e-06,3.7502480229901228e-10,5.1954496373792136e-10,5.2852266715965622e-10,9.2466163079344248e-08,7.2433537000887463e-06,3.2595786390377774e-09,6.3618025794122044e-15,9.2785735340667931e-06,4.2187775327792284e-06,1.4632972201021506e-08,5.3214056539550299e-10,1.7143405036993006e-12,2.6456427308343615e-10,2.6478894426642457e-10
1.3530197903528087e-09,0.7404638840794852,154.0,0.0,0.0,0.0,0.90539730193688395,1.0,18.999835267062917,0.0012735156374341576,0.0052921957053146942,0.0048594039555692513,0.00015282729569865536,6.7230286248531757e-10,2.1312311715087223e-05,0.026165486927229881,3.2123768413345608e-07,0.056480075448565134,4.1600595496461403e-06,1.077611456915866e-12,5.1578903439632377e-05,2.147458770811516e-14,1.7287681496289477e-05,0.00026664336234610939,0.00026671964585627239,3.6495754298613034e-08,2.0511669102291688e-08,3.8438964682852723e-06,4.19190100870457e-10,5.8589468228918677e-10,5.9627987098975725e-10,9.89310589160516e-08,7.5851050060383225e-06,3.5745460685236554e-09,6.6633235278536457e-15,9.5347407722460652e-06,4.3341616286381454e-06,1.6071455010819454e-08,5.599594143901436e-10,1.9024430059906361e-12,2.9026665934359365e-10,2.9051920513616538e-10
1.3853129273489973e-09,0.7404639239966138,154.0,0.0,0.0,0.0,0.90326346238274968,1.0,18.999831715387394,0.0013022551535959541,0.0054060057126249913,0.0049572055463722453,0.00015593075074615983,6.8676074013522428e-10,2.12641781480172e-05,0.026756276100525587,3.2048058843941495e-07,0.057763788258839113,4.2495566529974116e-06,1.099494450694181e-12,5.3860865667262268e-05,2.1936579509577762e-14,1.7649678222361146e-05,0.00027927528506441744,0.00027935619879931856,3.8224806459281498e-08,2.1483627913097423e-08,4.0282299214757744e-06,4.6716687561854207e-10,6.587186771589575e-10,6.7068845517869555e-10,1.0566761356688157e-07,7.9340122698605009e-06,3.9111098262416578e-09,6.9717038857630551e-15,9.7903765997352117e-06,4.4492682220133145e-06,1.7610047120551425e-08,5.8847930624282018e-10,2.1053922643381773e-12,3.1774217857952024e-10,3.1802525717962267e-10
1.4176060643451858e-09,0.7404639651216591,154.0,0.0,0.0,0.0,0.90113515517853615,1.0,18.999828181249971,0.0013309203747368995,0.0055192739680778721,0.0050542322474507488,0.00015900962900393108,7.0114978900312928e-10,2.1216169420993119e-05,0.027345545687935742,3.1972545566060168e-07,0.059044600432586698,4.3386276857471938e-06,1.1212041489939015e-12,5.6184846027461984e-05,2.2396371895635101e-14,1.8008814819310356e-05,0.00029216783502255996,0.00029225357508901376,3.9989535121306298e-08,2.2475645800360739e-08,4.216806524744223e-06,5.1916474008061766e-10,7.3845969499302598e-10,7.5220818702155633e-10,1.1267945905660962e-07,8.2900290167859429e-06,4.2701570587699855e-09,7.2869350945724738e-15,1.0045475064967704e-05,4.5640950601654233e-06,1.9252896380699508e-08,6.1769934552635604e-10,2.3239073917774584e-12,3.4706429930561213e-10,3.4738074878622709e-10
1.4498992013413744e-09,0.7404640074452528,154.0,0.0,0.0,0.0,0.89901236379037741,1.0,18.999824664545741,0.0013595114933996307,0.0056320031177005681,0.0051504886297068326,0.00016206407545614888,7.1547034404818467e-10,2.1168285158961451e-05,0.02793329962885388,3.189722799306718e-07,0.060322519497074928,4.4272747288451608e-06,1.1427415745052714e-12,5.8550410182429093e-05,2.2853975609533793e-14,1.8365108149399393e-05,0.00030531894332107583,0.00030540971188816769,4.17896570445223e-08,2.3487563515039497e-08,4.4096206615737526e-06,5.7539788680343891e-10,8.2557794115568079e-10,8.4131743737343863e-10,1.1997012208362216e-07,8.6531090106638431e-06,4.6525861831007679e-09,7.6090085141552921e-15,1.0300031335627318e-05,4.6786403535337804e-06,2.1004201282360192e-08,6.4761862883648773e-10,2.5587193673597288e-12,3.7830745155788345e-10,3.7866029715387066e-10
1.482192338337563e-09,0.7404640509580811,154.0,0.0,0.0,0.0,0.89689507174338035,1.0,18.999821165170491,0.0013880287015576147,0.0057441957938632023,0.0052459792389058261,0.00016509423428945406,7.2972273890907207e-10,2.1120524988312901e-05,0.028519541850634825,3.182210554042359e-07,0.061597552956030768,4.515499852503418e-06,1.1641077441844494e-12,6.0957127305593041e-05,2.3309401342086996e-14,1.8718574982153167e-05,0.00031872655309148697,0.00031882255852372973,4.3624890635865145e-08,2.4519222734148804e-08,4.6066666693607755e-06,6.3608496380130593e-10,9.2055122387783279e-10,9.3851336897126796e-10,1.2754302563474201e-07,9.0232062530032983e-06,5.0593065405710494e-09,7.9379154252810375e-15,1.0554041529409993e-05,4.7929027041034354e-06,2.2868209188900689e-08,6.7823624490439948e-10,2.8105706667302285e-12,4.1154699881653498e-10,4.1193946030204428e-10
1.5144854753337515e-09,0.7404640956508861,154.0,0.0,0.0,0.0,0.89478326262137453,1.0,18.999817683020648,0.0014164721906171514,0.005855854615354014,0.0053407085958151216,0.00016810024889735438,7.4390730855205092e-10,2.1072888536661641e-05,0.029104276268696574,3.1747177625655583e-07,0.062869708289866072,4.6033051162555922e-06,1.1853036683888295e-12,6.3404570054123634e-05,2.3762659719178186e-14,1.9069231994872596e-05,0.0003323886194307732,0.00033249007641989072,4.5494955940530555e-08,2.5570466055718297e-08,4.807938840061606e-06,7.0144895035682738e-10,1.0238750888072802e-09,1.0443121154885619e-09,1.3540149057946383e-07,9.4002749820159036e-06,5.4912380561927248e-09,8.2736470326942365e-15,1.0807502570133189e-05,4.9068810447324292e-06,2.4849214597172576e-08,7.0955127470735993e-10,3.0802148981602181e-12,4.4685921035940133e-10,4.4729470951305387e-10
1.54677861232994e-09,0.740464141514463,154.0,0.0,0.0,0.0,0.89267692006666222,1.0,18.999814217993279,0.0014448421514193731,0.0059669821874541625,0.0054346811963421893,0.00017108226188460604,7.5802438271601022e-10,2.1025375432944278e-05,0.029687506786612503,3.167244366837747e-07,0.06413899295588027,4.6906925690152816e-06,1.2063303530399453e-12,6.5892314541659116e-05,2.4213761317855365e-14,1.9417095773144631e-05,0.00034630310933622747,0.00034641023903155438,4.7399574632769535e-08,2.6641136993781416e-08,5.0134314208329826e-06,7.7171703238297324e-10,1.1360629441534953e-09,1.1592489514914261e-09,1.4354873724383382e-07,9.7842696716596026e-06,5.9493109033160164e-09,8.6161944625572875e-15,1.1060412065615239e-05,5.0205745878639898e-06,2.6951557427897682e-08,7.4156279157749049e-10,3.3684164440505485e-12,4.843212340409712e-10,4.8480340219604962e-10
1.5790717493261286e-09,0.7404641885396626,154.0,0.0,0.0,0.0,0.89057602777977007,1.0,18.99981076998613,0.001473138774242231,0.0060775811020120822,0.0055279015116717943,0.00017404041507156878,7.7207428915297893e-10,2.0977985307571714e-05,0.030269237296195406,3.1597903090278659e-07,0.06540541438844405,4.7776642491348064e-06,1.2271887986522971e-12,6.8419940311252307e-05,2.4662716666762588e-14,1.9762182811348394e-05,0.00036046800164068598,0.00036058103177817667,4.9338470007151823e-08,2.7731079973390646e-08,5.2231386146665037e-06,8.471204775501236e-10,1.2576461766196543e-09,1.2838784534646704e-09,1.5198788696421282e-07,1.0175145030683862e-05,6.434465173560435e-09,8.9655487646424623e-15,1.1312768204075248e-05,5.1339827821921527e-06,2.9179621344836866e-08,7.7426986130910891e-10,3.6759501079147545e-12,5.2401106949160502e-10,5.2454375516853568e-10
1.6436580233185059e-09,0.7404642860385994,154.0,0.0,0.0,0.0,0.88639052910119387,1.0,18.999803924626544,0.0015295127642576077,0.0062972032591731581,0.0057121030486799573,0.00017988570542998064,7.9997391476752766e-10,2.0883572519562998e-05,0.03142821379925418,3.1449399768572082e-07,0.067929697177021048,4.9503683924033297e-06,1.2684049429180257e-12,7.3593170855625693e-05,2.5554230413443687e-14,2.0444092192036455e-05,0.00038954096757059717,0.0003896665087833928,5.3317992030241027e-08,2.9968164282916423e-08,5.6551734364103005e-06,1.0142781874303425e-09,1.5312148223314374e-09,1.5645311539335688e-09,1.6975389510381446e-07,1.0977357760112928e-05,7.4898260102099601e-09,9.684641820456427e-15,1.1815815582782812e-05,5.3599419000414183e-06,3.4030655992170026e-08,8.417668854793352e-10,4.3521630431716261e-12,6.1039027622325328e-10,6.110364498846448e-10
1.7017856699116454e-09,0.7404643776697001,154.0,0.0,0.0,0.0,0.8826420578734937,1.0,18.999797820999063,0.0015800004367894699,0.0064930809208235355,0.0058753559701613962,0.00018506627306993494,8.248571379066485e-10,2.0799017914433702e-05,0.032466201427996035,3.1316402376063031e-07,0.070191833546155408,5.1044004134743396e-06,1.3049340134527477e-12,7.8381323577149864e-05,2.6349357048117816e-14,2.1048477805536048e-05,0.00041654297682001094,0.00041668062552632556,5.7014045061041437e-08,3.2045908293685274e-08,6.0583597148968618e-06,1.184682303880521e-09,1.815261345889073e-09,1.8562313995972261e-09,1.8677095116921247e-07,1.1722431517584632e-05,8.5418919281997848e-09,1.0355013784303502e-14,1.2266656612130635e-05,5.5623273393294478e-06,3.8871368016609723e-08,9.048834754712646e-10,5.0348445573713007e-12,6.9654968659195932e-10,6.9731349922767472e-10
1.759913316504785e-09,0.7404644729246072,154.0,0.0,0.0,0.0,0.8789109946592828,1.0,18.999791770955511,0.0016302534279388418,0.0066872854342805953,0.0060362399078433123,0.00019017170515109403,8.4952778266469069e-10,2.0714856069846076e-05,0.033499389025298545,3.1184022631525125e-07,0.072444807626726657,5.2571165550363327e-06,1.3409332915821019e-12,8.3292306634845378e-05,2.7137691010513917e-14,2.1644119185994703e-05,0.00044432539083170904,0.00044447599307910891,6.0816924352521729e-08,3.4183715335245094e-08,6.475109231845223e-06,1.3754950471558289e-09,2.13884509887859e-09,2.1888580451051414e-09,2.0477795185753263e-07,1.2489104904935228e-05,9.6967414824275035e-09,1.1047297484234795e-14,1.2715695084180071e-05,5.7637871364082764e-06,4.4189418677946245e-08,9.7023879457570108e-10,5.7926520219656264e-12,7.9117644212115735e-10,7.9207409761702366e-10
1.8180409630979246e-09,0.7404645717518791,154.0,0.0,0.0,0.0,0.87519724647302599,1.0,18.999785773922181,0.0016802728273020539,0.006879831439138331,0.0061947800615409169,0.00019520280097226031,8.739877206197362e-10,2.0631084876774445e-05,0.034527798872000769,3.1052257235680778e-07,0.074688661966357636,5.4085283304528916e-06,1.3764084094843361e-12,8.8323788438293455e-05,2.7919291700627451e-14,2.2231109296377397e-05,0.00047287684171113927,0.00047304128643949896,6.4725073598596416e-08,3.638071038896156e-08,6.9053866636130803e-06,1.588196364587002e-09,2.5057272764285828e-09,2.5663614083438323e-09,2.2378971913104387e-07,1.3277122147927676e-05,1.0960174281657003e-08,1.1761438131988854e-14,1.3162932442793402e-05,5.964322898379417e-06,5.0011743837074115e-08,1.0378271357159005e-09,6.63043636508545e-12,8.947528521485331e-10,8.9580210689399278e-10
1.876168609691064e-09,0.740464674100621,154.0,0.0,0.0,0.0,0.8715007209210015,1.0,18.999779829331771,0.0017300597187191438,0.0070707334397602769,0.0063510013822165711,0.00020016035193684019,8.9823878553134645e-10,2.0547702240150499e-05,0.035551453130456184,3.0921102910345118e-07,0.076923438882579825,5.5586471467603164e-06,1.4113649504074676e-12,9.3473471313108676e-05,2.8694218025450502e-14,2.2809540181583666e-05,0.00050218608076864173,0.00050236530105144859,6.8736952812204051e-08,3.8636027611900758e-08,7.3491562714980454e-06,1.8242991920331699e-09,2.9198640586173645e-09,2.9929043555381579e-09,2.438201530229503e-07,1.4086229861381211e-05,1.2338069478946733e-08,1.2497380213233861e-14,1.3608371908272903e-05,6.1639369320245158e-06,5.6365614038736841e-08,1.1076427208871874e-09,7.5531316327315214e-12,1.0077681696874877e-09,1.0089884183658559e-09
1.9342962562842035e-09,0.7404647799204778,154.0,0.0,0.0,0.0,0.86782132619680963,1.0,18.999773936623338,0.0017796151803100371,0.0072600058066118354,0.0065049285744420531,0.00020504514163099881,9.2228279581700359e-10,2.0464706078381743e-05,0.036570373845465666,3.0790556398177551e-07,0.079149180464767835,5.7074843057153787e-06,1.4458084419672054e-12,9.8739091025126487e-05,2.9462528349375306e-14,2.3379502977534064e-05,0.00053224197735683796,0.00053243695161540926,7.2851038167134451e-08,4.0948810247359234e-08,7.8063819127446842e-06,2.0853471833820403e-09,3.3854073985695063e-09,3.472863970337943e-09,2.6488225778800556e-07,1.4916177031376352e-05,1.3836380371766161e-08,1.3255067518448604e-14,1.4052018003769694e-05,6.3626320518974629e-06,6.327860730307053e-08,1.1796797030130043e-09,8.5657492240206734e-12,1.1307181517090733e-09,1.13213051421822e-09
1.992423902877343e-09,0.7404648891616284,154.0,0.0,0.0,0.0,0.86415897107692152,1.0,18.999768095242192,0.0018289402845104558,0.0074476627775783366,0.0066565860988350755,0.00020985794590099786,9.4612157813126959e-10,2.0382094322497687e-05,0.037584582945155674,3.0660614462393755e-07,0.081365928575942992,5.8550510048319022e-06,1.4797443489813069e-12,0.00010411841631149387,3.0224280425389623e-14,2.3941087920162212e-05,0.00056303351772003926,0.00056324527091057596,7.7065821841611218e-08,4.3318210536316445e-08,8.2770270513608027e-06,2.3729124766601935e-09,3.9067055559897474e-09,4.0108329704933211e-09,2.8698816743901228e-07,1.5766714997515653e-05,1.5461129161614462e-08,1.4034443175479759e-14,1.4493876201317175e-05,6.5604114378415829e-06,7.0778582780285765e-08,1.253932167768957e-09,9.67337230235431e-12,1.2641046321015158e-09,1.2657320415256996e-09
2.050551549470482e-09,0.7404650017747819,154.0,0.0,0.0,0.0,0.86051356491626585,1.0,18.999762304639823,0.0018780360981075553,0.0076337184592693477,0.006805998174470921,0.00021459953292974241,9.6975691665557923e-10,2.0299864917230745e-05,0.038594102241811173,3.0531273886840947e-07,0.083573724854470399,6.0013583384039374e-06,1.5131780906469553e-12,0.00010960924841839889,3.097953154170352e-14,2.4494384354315271e-05,0.00059454980385526121,0.00059477940862868908,8.1379811860184451e-08,4.5743389629800823e-08,8.7610547687506831e-06,2.6885935006358761e-09,4.4883033926419689e-09,4.6116208874876683e-09,3.1014917069716192e-07,1.6637597435241202e-05,1.7218401865599136e-08,1.4835449637682571e-14,1.4933952662550281e-05,6.7572785315713481e-06,7.8893655226125634e-08,1.3303941353757585e-09,1.0881150374834808e-11,1.4084351067415892e-09,1.4103023982991545e-09
