Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320)
9.186999403100446e-08,0.45193724689083303,154.0,0.0,0.0,0.0,0.38296474635425531,1.0,18.987755033648657,0.016222908062220293,0.063799451810852031,0.020251898234387531,0.0019530446577285109,1.7859760793563548e-08,1.3039430461598233e-06,0.13588272105243324,7.5608711841748331e-09,0.27345104435829926,0.00011363011235316121,1.7766093182490568e-11,0.033164187971065712,7.3277044561858795e-13,3.6274877695571724e-05,0.038932665497510364,0.052246220364289851,1.0999443772508582e-05,6.4775984326466079e-06,0.016000518088652282,0.00011831472278174336,0.0017136558964982404,0.002597457671471163,0.003858656002334258,0.0033321166459822213,0.0029700239851049282,2.7398434393406499e-11,3.5932171815280903e-05,1.7436472042156784e-05,0.0044372212430720259
9.359380382187599e-08,0.45193879345192084,154.0,0.0,0.0,0.0,0.37689507238188114,1.0,18.987597614206866,0.016340623721982507,0.06371187126458569,0.019818102172344833,0.0019111978663647047,1.7835034952209473e-08,1.2863850618562749e-06,0.13721734245574024,7.4410374897676358e-09,0.27674050208245493,0.00011347280871995891,1.7385429078495707e-11,0.033715377868145088,7.3175603622518254e-13,3.5498280513811281e-05,0.039220152583295295,0.053050651809146594,1.1080536578111059e-05,6.5253548370734917e-06,0.016470098069439734,0.00012017740663350065,0.0017745133594812383,0.0027157929999761642,0.0039249016467848962,0.003362000534271656,0.0030731891642522698,2.8201922544236755e-11,3.6366925526923863e-05,1.760893891534213e-05,0.004591925802254304
9.531761361274752e-08,0.45194029763627663,154.0,0.0,0.0,0.0,0.37094242757212692,1.0,18.987442385497278,0.016454066593524334,0.063608793127938448,0.019388926049455295,0.0018697973438218331,1.7805975179392505e-08,1.2691626643526871e-06,0.13852283920194383,7.3235143087642968e-09,0.27998571407720413,0.00011328793049740961,1.7008824509657936e-11,0.034257040577801559,7.3056380562128846e-13,3.4729922036441554e-05,0.039489365726797586,0.053837765450140886,1.1156467079856488e-05,6.5700711219572656e-06,0.016939334243628514,0.00012193755101956759,0.0018347208742200646,0.0028353028234893319,0.0039894101030335848,0.0033907717347654424,0.0031766029997143896,2.9004808168201494e-11,3.6795823925397881e-05,1.7777644023244286e-05,0.0047467506876835491
9.704142340361905e-08,0.45194176031204036,154.0,0.0,0.0,0.0,0.36510399418303952,1.0,18.987289304252513,0.016563331790799319,0.063491076752696968,0.01896471698161848,0.001828876542300204,1.7772822087147513e-08,1.252267655278001e-06,0.13979977951432823,7.2082460101882328e-09,0.28318752346606846,0.00011307700857160084,1.6636583777727638e-11,0.034789243018915485,7.2920362608510439e-13,3.3970426635097938e-05,0.039740999531615535,0.054607753116414921,1.1227431692665411e-05,6.6118629569983698e-06,0.017408016580355394,0.00012359699221399582,0.0018941958411518918,0.0029558679124169515,0.0040522016828121697,0.0034184752910398557,0.0032802081081452902,2.9806732268464685e-11,3.721897872369216e-05,1.7942660824345611e-05,0.0049015927985840363
9.876523319449058e-08,0.4519431823620241,154.0,0.0,0.0,0.0,0.35937704001649751,1.0,18.987138327340546,0.016668512192881461,0.063359541239065467,0.018545781404143123,0.0017884649899562591,1.7735805004213967e-08,1.2356920886343669e-06,0.14104871827961563,7.0951786519677137e-09,0.28634675285003941,0.00011284150203913727,1.6268975488943541e-11,0.035312060223966671,7.2768490694350006e-13,3.3220345639579312e-05,0.03997573762448399,0.05536081980476066,1.1293623713852367e-05,6.6508441759836066e-06,0.017875947031095428,0.00012515778672713123,0.0019528614483399871,0.0030773721751074139,0.0041132989896609708,0.0034451546841322987,0.0033839502423911308,3.0607356352086407e-11,3.7636498911564836e-05,1.8104061050604406e-05,0.005056354892037756
9.999999999999998e-08,0.45194456467956384,154.0,0.0,0.0,0.0,0.3553418642860014,1.0,18.987031452050967,0.016741392696755345,0.063257263581263476,0.018249090020821236,0.0017598457362244407,1.7707036495088626e-08,1.2240110553379869e-06,0.14192642419873416,7.0155121079550031e-09,0.28858398609827951,0.00011265847291617541,1.6008637187629627e-11,0.035680831248805236,7.2650460069205706e-13,3.2689120609336136e-05,0.040133869104300196,0.055889961191616128,1.1338209196176766e-05,6.677101072868338e-06,0.018210559694437176,0.00012621639028848004,0.0019943463952261172,0.0031649202098655146,0.004156035219041493,0.0034636590077825121,0.003458316447872381,3.1179866979057005e-11,3.7932164801210014e-05,1.8217488174374743e-05,0.0051671107862866651
1.0048904298536211e-07,0.45194456467956384,154.0,0.0,0.0,0.0,0.35375891529791181,1.0,18.986989411866006,0.016769698507462683,0.063214967171968547,0.01813238819167565,0.0017485885920777669,1.7695142463618457e-08,1.2194282615100579e-06,0.14227019744273087,6.984259919331335e-09,0.28946420493705283,0.00011258280130935035,1.5906235293706701e-11,0.035825574504368012,7.2601661457734156e-13,3.2480162937274852e-05,0.040194251057012215,0.056097182105258131,1.135523287245779e-05,6.6871265113781545e-06,0.01834293909802083,0.00012662217819276689,0.0020106466227044388,0.0031997028344528406,0.0041727266259256367,0.0034708518341569189,0.0034877781779877582,3.1406361690047409e-11,3.8048490839188114e-05,1.8261914758632994e-05,0.0052109454181619797
1.0221285277623364e-07,0.4519459081645648,154.0,0.0,0.0,0.0,0.34824704967497372,1.0,18.986842515260598,0.016866979332151907,0.063058098299137291,0.017724771572343961,0.0017092699123379231,1.7651042673796565e-08,1.2034687051474994e-06,0.14346474638739123,6.8754390655540409e-09,0.29254066314833366,0.00011230223110178313,1.5548568445040315e-11,0.036329874678499817,7.2420729175148363e-13,3.1750300203345594e-05,0.040397196964338335,0.056817066748224496,1.1412444951229163e-05,6.7208193717013451e-06,0.018808817399914083,0.00012799256676645888,0.0020674859507039652,0.0033227505701711752,0.0042305109230466771,0.0034956071109876865,0.003591643598110822,3.2203448573389926e-11,3.8455058297718666e-05,1.841629037903743e-05,0.0053652783442800223
1.0393666256710517e-07,0.45194721372009383,154.0,0.0,0.0,0.0,0.34283894933248116,1.0,18.986697595363328,0.01696044121365476,0.062889643150834881,0.017323133847161859,0.0016705284352441885,1.7603703973312369e-08,1.187806176357704e-06,0.14463288230303675,6.7686668549943194e-09,0.29557689220245509,0.00011200105333931345,1.5196152185986137e-11,0.036825055358336807,7.2226507627174758e-13,3.1031121781493034e-05,0.040585217457056524,0.057520709264824811,1.1465441474572913e-05,6.7520296577529185e-06,0.019273417238151968,0.0001292714810402573,0.0021233195723303769,0.0034464096296717927,0.0042866796938718591,0.003519459352593679,0.0036955009779020042,3.2998335569525688e-11,3.8856302596905691e-05,1.8567254763985363e-05,0.0055192729705511138
1.056604723579767e-07,0.45194848224930273,154.0,0.0,0.0,0.0,0.33753219421995495,1.0,18.986554610491051,0.017050168704914423,0.062710276601362219,0.016927647925904395,0.0016323808108945168,1.7553315269197751e-08,1.1724336492714114e-06,0.1457751105386301,6.6638955083585574e-09,0.29857363867798459,0.00011168046993706039,1.4849137976056946e-11,0.037311216290648881,7.2019771896983465e-13,3.0322939235465978e-05,0.040758938723340743,0.058208352753690011,1.1514399455690988e-05,6.7808616136952575e-06,0.019736584165061462,0.00013046155239309793,0.0021780930521780179,0.0035705779103888577,0.0043412620056886763,0.0035424458896955086,0.003799307469016423,3.3790758782620805e-11,3.925232263985183e-05,1.8714873233070479e-05,0.0056728537393599321
1.0738428214884823e-07,0.4519497146527482,154.0,0.0,0.0,0.0,0.33232443538851053,1.0,18.986413519500392,0.017136244420295831,0.062520641372755564,0.016538459690718016,0.0015948410830493619,1.7500056458943196e-08,1.1573443074165041e-06,0.14689192494386236,6.5610786501228002e-09,0.30153163155559859,0.0001113416254872804,1.4507653565919131e-11,0.037788461748835558,7.1801260101752078e-13,2.9626015591423793e-05,0.040918970319032681,0.058880246746038221,1.1559491196862678e-05,6.8074167094332283e-06,0.020198173556726234,0.00013156549165937125,0.0022317572311859623,0.0036951570164143522,0.0043942879726696906,0.0035646025755182134,0.0039030227851442772,3.4580471121923087e-11,3.9643214995044343e-05,1.8859209617543142e-05,0.0058259500405798666
1.0910809193971976e-07,0.45195091182602243,154.0,0.0,0.0,0.0,0.3272133924334345,1.0,18.986274281841375,0.017218749088890241,0.062321349481322112,0.016155690197862078,0.0015579209015690379,1.7444098836443998e-08,1.1425315361111918e-06,0.14798380819827123,6.4601712580407031e-09,0.30445158274049933,0.00011098560984217645,1.417180492985425e-11,0.038256899971800158,7.157167505825015e-13,2.8940569289835996e-05,0.04106590462545591,0.059536646162442274,1.1600884137227978e-05,6.8317935509673515e-06,0.02065805019196677,0.00013258606801076468,0.0022842680623086872,0.0038200522920724188,0.0044457885664802325,0.0035859638196091607,0.0040066090891138747,3.5367241580680428e-11,4.0029073965766725e-05,1.900032630297267e-05,0.0059784960145144363
1.108319017305913e-07,0.4519520746576853,154.0,0.0,0.0,0.0,0.32219685103892642,1.0,18.986136857603586,0.017297761606012218,0.062112983627868545,0.015779437727237534,0.0015216297202059368,1.7385605482141765e-08,1.1279889151624198e-06,0.14905123212874485,6.3611296146688229e-09,0.30733418756591485,0.00011061346059615046,1.3841678064998126e-11,0.038716642646597806,7.1331685883576906e-13,2.8266777864307461e-05,0.041200316456648331,0.060177810355000368,1.1638740742520048e-05,6.854087815453225e-06,0.021116087838889398,0.00013352608995534991,0.0023355864330395844,0.0039451728348865248,0.0044957954438580063,0.0036065626248672393,0.0041100308820498765,3.6150854527925118e-11,4.0409991656994922e-05,1.9138284270402667e-05,0.0061304303540311586
1.1255571152146283e-07,0.4519532040274618,154.0,0.0,0.0,0.0,0.31727266062145171,1.0,18.986001207555443,0.01737335908295819,0.061896098532646271,0.0154097796889744,0.0014859749805435456,1.7324731637515372e-08,1.1137102118589623e-06,0.15009465801586336,6.2639112608394679e-09,0.3101801252784272,0.00011022616546848791,1.3517340664562206e-11,0.039167804431843541,7.108192953169322e-13,2.7604781363845007e-05,0.041322762799269011,0.060804002229099964,1.1673218432291801e-05,6.8743922083414427e-06,0.021572168850144749,0.0001343883883411407,0.0023856779774393782,0.0040704314902266295,0.0045443407900244799,0.0036264306270578778,0.0042132548949634771,3.6931109015525846e-11,4.0786058039876628e-05,1.9273143136058006e-05,0.0062816961071760352
1.1427952131233436e-07,0.4519543008046874,154.0,0.0,0.0,0.0,0.31243873206812489,1.0,18.985867293177169,0.017445616895093802,0.061671222216175305,0.015046774395890477,0.0014509622829670271,1.7261625064394061e-08,1.0996893742485129e-06,0.15111453688952273,6.1684749510087478e-09,0.31299005950586339,0.00010982466458946922,1.3198843673088244e-11,0.039610502519028888,7.0823012267673468e-13,2.6954685534408486e-05,0.041433782669605998,0.061415487439236895,1.1704469540424999e-05,6.892796440116429e-06,0.022026183767852463,0.00013517580123337936,0.0024345128801052762,0.0041957448297905917,0.0045914571768274175,0.0036455981361733156,0.0043162499830854779,3.770781810181282e-11,4.1157361013891645e-05,1.9404961189660924e-05,0.0064322404813918661
1.1600333110320589e-07,0.4519553658469682,154.0,0.0,0.0,0.0,0.30769303556653094,1.0,18.98573507668792,0.017514608728335716,0.061438857227221338,0.014690462710229618,0.001416595545572149,1.7196426389484044e-08,1.0859205246880677e-06,0.15211130981427071,6.0747806104100748e-09,0.31576463870845572,0.00010940985269239922,1.2886222731981214e-11,0.040044856229050504,7.0555511081285647e-13,2.6316564774942179e-05,0.041533897073244751,0.062012533653624052,1.173264130431604e-05,6.9093872199258457e-06,0.022478030938984022,0.00013589116053413014,0.0024820656743011573,0.0043210331159356519,0.0046371774345553961,0.0036640941790740452,0.0044189870231951473,3.848080819288014e-11,4.152398646678709e-05,1.9533795431412344e-05,0.0065820146503132023
1.1772714089407742e-07,0.451956399999046,154.0,0.0,0.0,0.0,0.30303359852244344,1.0,18.985604521067717,0.017580406624091379,0.061199481819296089,0.014340869572850223,0.0013828771516747019,1.7129269434293933e-08,1.072397953657014e-06,0.15308540816477145,5.9827892939440688e-09,0.31850449661396135,0.00010898258121274973,1.2579499521344176e-11,0.04047098664142789,7.0279975040675067e-13,2.5690464882384578e-05,0.041623609054186557,0.06259540988265512,1.1757875879291363e-05,6.924248264067984e-06,0.022927616141830264,0.0001365372802211482,0.0025283150362389079,0.0044462202537236192,0.0046815345364182104,0.0036819465429282681,0.0045214388141384676,3.9249918403266987e-11,4.1886018332378969e-05,1.9659701607692099e-05,0.0067309735639578712
1.1945095068494896e-07,0.4519574040918436,154.0,0.0,0.0,0.0,0.29845850356196413,1.0,18.985475590074643,0.017643081022716809,0.060953551077121949,0.01399800542242588,0.0013498080866598502,1.706028153103092e-08,1.0591161138225908e-06,0.15403725389179507,5.8924631467339877e-09,0.3212102526373935,0.00010854366029803524,1.2278683004845627e-11,0.040889016253873443,6.9996926588479396e-13,2.5076405599246963e-05,0.041703403821479079,0.063164385866640957,1.1780310375242903e-05,6.9374603175622207e-06,0.023374852224021265,0.00013711694608657633,0.0025732435772694968,0.0045712337323851743,0.004724561494745828,0.0036991818190457468,0.0046235799806726881,4.0014999936483577e-11,4.2243538646307166e-05,1.9782734245529579e-05,0.0068790757629866002
1.211747604758205e-07,0.4519583789416652,154.0,0.0,0.0,0.0,0.29396588661468853,1.0,18.985348248257665,0.017702700805550378,0.060701497994558963,0.013661867511653145,0.0013173880649913557,1.6989583824978954e-08,1.0460696143475104e-06,0.15496725977911111,5.8037653662807854e-09,0.32388251228598919,0.00010809386073167219,1.1983770585073418e-11,0.041299068670047484,6.9706862782472141e-13,2.4474382976491059e-05,0.041773748942596688,0.063719731518556783,1.1800076911737255e-05,6.9491011866021447e-06,0.023819658752427992,0.00013763290685501998,0.0026168376355302273,0.0046960045577593666,0.0047662912680108277,0.0037158254467701793,0.0047253868807266772,4.0775915485482326e-11,4.2596627599826733e-05,1.9902946685894116e-05,0.0070262831975725689
1.2289857026669203e-07,0.45195932534954447,154.0,0.0,0.0,0.0,0.28955393507457916,1.0,18.985222460965574,0.017759333335577821,0.060443734505533905,0.013332441127329949,0.0012856156478976161,1.6917291563506951e-08,1.0332532154298348e-06,0.1558758296916507,5.7166601661539473e-09,0.32652186755001644,0.00010763391577179245,1.1694749174077178e-11,0.041701268313477757,6.9410256481367406e-13,2.3884371563807429e-05,0.041835094593833742,0.064261716417811088,1.181730268909957e-05,6.9592457804168392e-06,0.02426196167516266,0.00013808786656255059,0.0026590870684062976,0.0048204671771275211,0.0048067566778310575,0.0037319017571478589,0.0048268375161297254,4.1532538654290503e-11,4.2945363591715746e-05,2.0020391115852262e-05,0.0071725610513151076
1.2462238005756356e-07,0.4519602441007254,154.0,0.0,0.0,0.0,0.28522088603531764,1.0,18.985098194352538,0.017813044496781911,0.060180652469532261,0.013009700720692463,0.0012544883523181649,1.6843514372323482e-08,1.0206618230654931e-06,0.15676335881528566,5.6311127411513326e-09,0.32912889727999556,0.00010716452290890352,1.1411596184414444e-11,0.04209574016575484,6.9107557478288548e-13,2.3306326438743018e-05,0.041887873858896238,0.064790609351294909,1.1832110073600779e-05,6.9679661614336389e-06,0.024701692995801251,0.00013848447808496934,0.0026999850469935941,0.0049445593977332173,0.0048459903351619812,0.0037474340161348855,0.004927911446831878,4.2284753400734619e-11,4.3289823278376175e-05,2.0135118599637323e-05,0.0073178775705401095
1.263461898484351e-07,0.4519611359642494,154.0,0.0,0.0,0.0,0.28096502459699191,1.0,18.984975415380408,0.01786389873222783,0.059912624613228257,0.012693610953822357,0.0012240027518779738,1.6768356519600823e-08,1.008290484023954e-06,0.15763023388856282,5.5470892338668789e-09,0.33170416755088966,0.00010668634554635371,1.1134280447675599e-11,0.042482609527239555,6.8799193584452047e-13,2.2740185085388424e-05,0.041932503067756373,0.065306677898212442,1.1844616693592048e-05,6.9753316018920533e-06,0.025138790459866681,0.00013882533771101277,0.0027395278535884381,0.0050682223001573415,0.0048840245749334271,0.0037624444671457758,0.0050285897086126538,4.303245349954603e-11,4.3630081622201694e-05,2.0247179108674829e-05,0.0074622038992470056
1.2806999963930662e-07,0.45196200169265105,154.0,0.0,0.0,0.0,0.27678468224108049,1.0,18.984854091818235,0.017911959080933435,0.059640005429835288,0.012384127667904473,0.0011941545702933397,1.6691917168024415e-08,9.9613438102797154e-07,0.15847683342671234,5.4645567026089886e-09,0.33424823201379539,0.00010620001460400093,1.0862763064158114e-11,0.042862001798641247,6.8485571663333975e-13,2.2185869132732013e-05,0.041969382168673103,0.065810188055430541,1.1854935544727135e-05,6.9814086458110371e-06,0.025573197253536357,0.00013911298066149455,0.0027777146830784967,0.0051914001475998305,0.0049208913984334027,0.0037769543727835335,0.0051288547342517934,4.3775542026877613e-11,4.3966211938282807e-05,2.0356621550605726e-05,0.0076055139198872987
1.2979380943017815e-07,0.4519628420217463,154.0,0.0,0.0,0.0,0.27267823527080265,1.0,18.984734192239461,0.01795728721357117,0.059363132037748116,0.012081198778707676,0.0011649387676287472,1.6614290615376254e-08,9.8418882812869687e-07,0.15930352793823974,5.3834830906078475e-09,0.3367616322356381,0.00010570613004892005,1.0596998187514119e-11,0.043234042281941436,6.8167078617784187e-13,2.1643285962228997e-05,0.041998895127059836,0.066301403900311764,1.1863175103467633e-05,6.9862611758278331e-06,0.026004861714474154,0.00013934987746015435,0.0028145474489699859,0.0053140402920091347,0.0049566224227938112,0.0037909840556234237,0.0052286902781164581,4.4513930865924922e-11,4.4298285939516864e-05,2.0463493797347051e-05,0.0077477841000940951
1.3151761922104968e-07,0.45196365767049484,154.0,0.0,0.0,0.0,0.26864410331400368,1.0,18.984615686016753,0.017999943467046479,0.059082325000035428,0.011784765103998401,0.0011363496201376676,1.6535566524406592e-08,9.7244926626758235e-07,0.16011068013439458,5.3038371964561731e-09,0.33924489802735874,0.00010520526235793103,1.0336933751032863e-11,0.043598855999243152,6.7844082333166441e-13,2.111233019345893e-05,0.042021410345589226,0.06678058728820109,1.1869439446147424e-05,6.9899504833158468e-06,0.026433737054631423,0.00013953843106806994,0.0028500305946613765,0.0054360930778987876,0.00499124883697258,0.0038045529379504631,0.0053280813441035557,4.5247540232167342e-11,4.4626373780187346e-05,2.0567842712228384e-05,0.0078889933454259452
1.332414290119212e-07,0.4519644493409344,154.0,0.0,0.0,0.0,0.26468074788584939,1.0,18.984498543314931,0.018039986877995844,0.058797889106326162,0.011494761127679567,0.0011083807940060494,1.6455830141915898e-08,9.6091125901690896e-07,0.1608986451317965,5.2255886457339305e-09,0.34169854776105413,0.00010469795391151804,1.0082512138452604e-11,0.043956567528225084,6.7516932576263231e-13,2.0592885056173937e-05,0.042037281100557815,0.067247997581930646,1.1873828372115531e-05,6.9925353409074758e-06,0.026859781094816779,0.00013968097470038097,0.0028841709104621377,0.0055575117445968774,0.0050248013636661568,0.003817679580373635,0.0054270141168636021,4.5976298219238826e-11,4.4950544098074119e-05,2.0669714176240625e-05,0.0080291228581410249
1.3496523880279274e-07,0.45196521771818376,154.0,0.0,0.0,0.0,0.26078667100871572,1.0,18.984382735082374,0.018077475215245501,0.058510114118601735,0.011211115705191507,0.0010810254132409738,1.6375162507591642e-08,9.4957048849120888e-07,0.16166777064849017,5.1487078637606762e-09,0.34412308867651459,0.00010418472032255671,9.8336708015196836e-12,0.044307300852970216,6.7185961852140251e-13,2.0084823656642683e-05,0.042046845990110125,0.067703891410882899,1.1876437531186506e-05,6.9940720775442863e-06,0.027282956010799789,0.00013977977025036835,0.0029169773567545264,0.0056782523275881649,0.0050573102266345841,0.0038303817192590398,0.0055254758962233188,4.6700140365180189e-11,4.5270864055153807e-05,2.0769153113432049e-05,0.0081681560019779414
1.3668904859366427e-07,0.4519659634704937,154.0,0.0,0.0,0.0,0.25696041388675733,1.0,18.984268233040755,0.018112465011270243,0.05821927548237444,0.010933752713938883,0.0010542761224242578,1.6293640653527739e-08,9.3842275142194346e-07,0.16241839719368445,5.0731660494251477e-09,0.34651901717758476,0.00010366605170571606,9.5903428308368071e-12,0.044651179229023945,6.6851486222742251e-13,1.9588010145645147e-05,0.042050429390460518,0.068148522457325417,1.1877358552954344e-05,6.9946146546306583e-06,0.027703228090682139,0.00013983700725143757,0.0029484608936058377,0.005798273559528974,0.0050888051229541608,0.003842676302941544,0.0056234550347161712,4.7419009236797762e-11,4.5587399376946623e-05,2.0866203515485066e-05,0.0083060781728848346
1.384128583845358e-07,0.4519666872493413,154.0,0.0,0.0,0.0,0.2532005556327408,1.0,18.984155009673568,0.018145011592690104,0.057925635004707557,0.010662591652672823,0.0010281251446069327,1.6211337794187876e-08,9.2746395538815075e-07,0.16315085825142381,4.9989351500509202e-09,0.34888681911875002,0.00010314241388611534,9.3524574825011336e-12,0.044988325061617915,6.6513806086327182e-13,1.9102300794879863e-05,0.042048341916736003,0.068582141267888586,1.1876679176549803e-05,6.9942147424546384e-06,0.028120567503242759,0.00013985480231293787,0.002978634317057402,0.0059175367714419608,0.0051193151997428205,0.003854579526689635,0.0057209408781239276,4.813285403321753e-11,4.5900214390563703e-05,2.0960908465505774e-05,0.0084428766756089908
1.4013666817540733e-07,0.451967389689578,154.0,0.0,0.0,0.0,0.24950571204483749,1.0,18.984043038213667,0.018175169109840895,0.057629441500487787,0.010397548193694189,0.0010025643343905383,1.6128323507221839e-08,9.1669011519632813e-07,0.16386548045842644,4.9259878372471075e-09,0.35122697008233722,0.00010261424954978352,9.1199406609662173e-12,0.045318859796069852,6.6173206919373255e-13,1.862754498825844e-05,0.042040880885497581,0.06900499508820776,1.1874483382129542e-05,6.9929217976151422e-06,0.028534948076948029,0.00013983519897126342,0.0030075121022449056,0.0060360057945311905,0.0051488690349493589,0.0038661068664099154,0.005817923708928514,4.8841630208763753e-11,4.6209372061506351e-05,2.1053310161056808e-05,0.0085785406060357415
1.4186047796627887e-07,0.45196807140960454,154.0,0.0,0.0,0.0,0.24587453443116883,1.0,18.983932292629866,0.018202990565453162,0.057330931408317874,0.010138534690824675,0.00097758522691194821,1.6044663906301369e-08,9.0609734940281204e-07,0.16456258377631472,4.8542974836980243e-09,0.35353993564670105,0.00010208197934327216,8.8927153646430483e-12,0.045642903819439869,6.5829959985679507e-13,1.8163586134178643e-05,0.042028330776398656,0.069417327718890726,1.187085152186825e-05,6.9907831401628551e-06,0.028946347089302209,0.00013978016790303007,0.0030351102534415873,0.0061536468629976339,0.0051774946218247023,0.0038772731110883383,0.0059143946925704176,4.9545299112001974e-11,4.6514934029266598e-05,2.1143449936462732e-05,0.0087130607391455398
1.435842877571504e-07,0.45196873301156976,154.0,0.0,0.0,0.0,0.24230570847998309,1.0,18.983822747612518,0.018228527842472645,0.057030329377369356,0.0098854606463007061,0.00095317908301819655,1.5960421805568174e-08,8.9568187697219992e-07,0.16524248165845337,4.7838381408591229e-09,0.35582617164574659,0.00010154600291997318,8.6707020968307986e-12,0.045960576372588248,6.5484323011111468e-13,1.7710262504237323e-05,0.042010963690793081,0.069819379391100403,1.1865860448731852e-05,6.9878440294452697e-06,0.029354745066198604,0.00013969160745198913,0.0030614461610609664,0.0062704285181805928,0.0052052193567120883,0.0038880923939744296,0.0060103458264079319,5.0243827642112306e-11,4.6816960641776101e-05,2.1231368284416046e-05,0.0088464294224420842
1.4530809754802193e-07,0.45196937508161067,154.0,0.0,0.0,0.0,0.2387979531734496,1.0,18.983714378558915,0.018251831731053686,0.056727848826483712,0.0096382331399514527,0.00092933693045732404,1.587565687587063e-08,8.8544001406601374e-07,0.16590548121160056,4.7145845175134892e-09,0.35808612442012927,0.00010100669993421167,8.4538192404149736e-12,0.046271995471840049,6.5136540824674792e-13,1.7267408003619943e-05,0.041989039805417003,0.070211386660164687,1.1859583645442334e-05,6.9841477400455947e-06,0.029760125590930945,0.00013957134442574781,0.0030865384656077626,0.006386321514301214,0.0052320700298373541,0.0038985782225210725,0.0061057698912714859,5.0937187923480319e-11,4.7115510988748397e-05,2.1317104876910314e-05,0.0089786404746927499
1.4703190733889346e-07,0.45196999819010614,154.0,0.0,0.0,0.0,0.23535001974314496,1.0,18.983607161557899,0.018272951954756162,0.056423692476759518,0.0093967572229270036,0.00090604960179606006,1.5790425794279869e-08,8.7536817095572227e-07,0.16655188335256976,4.6465119591455001e-09,0.36032023106045286,0.00010046443099246495,8.2419834027978915e-12,0.046577277839517907,6.4786845971918364e-13,1.6834852878241357e-05,0.041962807819562957,0.070593582315737577,1.1852091351648957e-05,6.9797356366711732e-06,0.030162475122519704,0.00013942113512256844,0.0031104069285242996,0.0065012987260398584,0.0052580728188043385,0.0039087435070984649,0.0062006604055074282,5.1625356994323397e-11,4.7410642933957343e-05,2.1400698585526254e-05,0.0091096890898128766
1.48755717129765e-07,0.451970602891938,154.0,0.0,0.0,0.0,0.23196069066538288,1.0,18.983501073373915,0.018291937195974547,0.056118052858838079,0.0091609362784192527,0.00088330776942961123,1.5704782386328823e-08,8.6546284905439024e-07,0.16718198296008926,4.579596428107703e-09,0.362528919642775,9.9919538558374631e-05,8.0351097343601891e-12,0.046876538842657314,6.4435459298553164e-13,1.6412424363034216e-05,0.041932505394420908,0.070966195307144028,1.1843450686849521e-05,6.974647246557372e-06,0.030561782822999588,0.00013924266655256714,0.0031330723098441163,0.0066153350581391558,0.0052832532845058849,0.00391860058850667,0.0062950115814057314,5.230831651046965e-11,4.7702413146493042e-05,2.1482187501095002e-05,0.0092395717457180518
1.5047952692063652e-07,0.45197118972678674,154.0,0.0,0.0,0.0,0.2286287786946346,1.0,18.983396091431175,0.018308835120627091,0.055811112796046836,0.0089306723523801153,0.000861101977264293,1.5618777760783547e-08,8.5572063806203111e-07,0.16779606902204078,4.5138144845405779e-09,0.36471260945671513,9.9372347810296673e-05,7.8331122166646605e-12,0.047169892439267169,6.4082590503478915e-13,1.5999947275532168e-05,0.041898359583478276,0.071329450682636672,1.183372577268464e-05,6.9689203314764607e-06,0.030958040393322981,0.00013903755782132478,0.0031545562525344987,0.0067284073571890661,0.0053076363692044692,0.0039281612643139565,0.0063888182839083379,5.2986052466404255e-11,4.7990877131034525e-05,2.1561608952762041e-05,0.0093682861179644819
1.5220333671150805e-07,0.45197175921943183,154.0,0.0,0.0,0.0,0.2253531259333735,1.0,18.983292193797492,0.018323692402131515,0.055503045864501672,0.0087058664559590288,0.00083942266975432615,1.5532460438862534e-08,8.4613821321956339e-07,0.16839442477824793,4.4491432680025206e-09,0.36687171122644718,9.8823167463356224e-05,7.6359039266046016e-12,0.047457451131543787,6.3728438668889397e-13,1.5597244559008081e-05,0.0418605872530807,0.071683569541387271,1.1822977853030219e-05,6.9625909584530598e-06,0.031351241917538401,0.00013880736164726198,0.0031748811733843738,0.0068404943257184894,0.0053312463965606658,0.0039374368140510227,0.0064820759914969387,5.3658554928226551e-11,4.8276089257176347e-05,2.1638999526474153e-05,0.0094958309979948658
1.5392714650237958e-07,0.45197231188004505,154.0,0.0,0.0,0.0,0.22213260293673473,1.0,18.983189359167564,0.018336554744692788,0.055194016831251434,0.0084864188414176134,0.00081826021882165732,1.5445876477260352e-08,8.3671233266625708e-07,0.16897732785897993,4.3855604797949241e-09,0.36900662732484535,9.8272290552190147e-05,7.443397281272465e-12,0.04773932592548908,6.3373192765039489e-13,1.520413777872929e-05,0.041819395492438495,0.072028768997119755,1.1811265408170794e-05,6.9556935670231412e-06,0.03174138371489571,0.00013855356598725121,0.0031940701602732983,0.0069515764386898935,0.0053541070733777408,0.0039464380232948982,0.00657478075916006,5.4325817779291789e-11,4.8558102787845514e-05,2.1714395082910681e-05,0.0096222062158052048
