Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668)
3.2546375014471637e-10,0.6863204678630667,154.0,0.0,0.0,0.0,0.99959529601264763,1.0,18.999988119191951,2.982903386392979e-05,0.00011033745547704278,9.8774850954450012e-05,1.1674778338778888e-05,2.9911596280502284e-11,2.5380941537218518e-07,6.2047421829377361e-05,5.7362720389267851e-10,9.142353478982093e-05,1.9422326608548555e-07,1.4892305827102709e-13,7.8672044065488146e-08,1.6895847777268504e-15,4.4139738706860323e-08,3.7627792939091146e-08,3.7643006807822042e-08,9.3800010717168368e-12,5.8207380758322836e-12,5.7522406854381411e-09,2.6807539463450914e-18,2.5367758839870192e-18,2.5372409910110023e-18,4.0764332781087462e-11,1.1720370763338665e-08,3.0937879614666996e-14,7.7919770090581264e-18,1.2089226307192051e-09,8.1806277143468604e-10,1.3114005475287464e-14,7.8019323981448945e-14,6.8329216967430362e-20,1.4524562108530547e-18,8.141605450291135e-16,7.881848258773386e-16,2.4713589130931347e-17,6.3385224463854466e-19,1.0991611369950719e-19,9.4599205798331443e-19,1.0185579559132594e-21,8.7528413782802437e-25,5.3884750038743801e-26,3.3876087216374463e-23,9.0075298271695702e-22,3.42327290506759e-16,3.5569497243613022e-17,1.3264054952930682e-19,4.2737684424031593e-19,1.3678825972961045e-15,1.7977402010841765e-17,5.4120704358819802e-13,1.6526910577575869e-14,3.0946215850992176e-13,1.3597428275781854e-16,9.1514351442251824e-17,3.3615288880114242e-16,6.4465380006070859e-25,6.6011652356018103e-23,3.5308196125482152e-16,1.8709709688944381e-25,8.8891548608495009e-20
3.36936961823928e-10,0.6863204660039494,154.0,0.0,0.0,0.0,0.99958103194438341,1.0,18.999987640819405,3.0879996549955445e-05,0.00011422519588771655,0.00010219298657749903,1.2145446720469423e-05,3.0965531024499457e-11,2.5380619578400452e-07,6.4237698567578812e-05,5.7361901832318279e-10,9.4650977531892777e-05,2.010873902591777e-07,1.5492688810150689e-13,8.4308672326219776e-08,1.7492970888590393e-15,4.643040452619475e-08,4.1123379558967149e-08,4.1140009349090788e-08,1.0251814405676749e-11,6.3626918411149357e-12,6.1663147147112118e-09,3.3231888821745104e-18,3.1455195585110344e-18,3.1461179430916947e-18,4.5322788725642873e-11,1.2553377838481145e-08,3.5390018598483334e-14,8.2068248537197677e-18,1.2905201524365457e-09,8.731922484237922e-10,1.5264565003919457e-14,8.5565418643395169e-14,8.218425383304575e-20,1.6150549027821593e-18,9.3794772166923382e-16,9.0708706247877614e-16,2.9449653817625949e-17,7.7537330908749458e-19,1.3553741777952317e-19,1.1291818243700525e-18,1.2997985665198625e-21,1.1443500048091562e-24,6.6445668038867388e-26,4.326216978765301e-23,1.1128886235809452e-21,3.6678943013761357e-16,3.8455081361655229e-17,1.4212744740793272e-19,4.6892022265878486e-19,1.5013148726872606e-15,1.9005059712693261e-17,5.7213813653284185e-13,1.7487163617959137e-14,3.3972143822901336e-13,1.4928105314085925e-16,1.0046886588230248e-16,3.6994767910272993e-16,6.9695150097525842e-25,7.2648064524860754e-23,3.850517382755755e-16,2.0403778807552825e-25,9.6940605633411231e-20
3.4841017350313964e-10,0.6863204641455373,154.0,0.0,0.0,0.0,0.99956676803447186,1.0,18.999987162419608,3.1930920626865724e-05,0.00011811281066625515,0.00010561080083957777,1.2616113591622095e-05,3.2019431663189159e-11,2.5380297622909526e-07,6.6427937238638349e-05,5.7361083285794358e-10,9.7878376993989195e-05,2.0795129231271607e-07,1.6093069866397768e-13,9.0140178547654601e-08,1.8090074677262199e-15,4.8740187436883899e-08,4.4796538034799216e-08,4.481465591392441e-08,1.1167937447438915e-11,6.9322416878828902e-12,6.5948763870901897e-09,4.0876742671953705e-18,3.8701356797467354e-18,3.8708986525940787e-18,5.0207172152447535e-11,1.3414966220193393e-08,4.0305858296751425e-14,8.6312539991479275e-18,1.3744345924663556e-09,9.2987872480730539e-10,1.7676234221146524e-14,9.3524819916985509e-14,9.8228368813365056e-20,1.7892991376087945e-18,1.0753116316325218e-15,1.0388559221149363e-15,3.4881569330934347e-17,9.4170910563328195e-19,1.6592553301950086e-19,1.3397025520918616e-18,1.6447898372680347e-21,1.4823372499446718e-24,8.1343610713877833e-26,5.4789660551246321e-23,1.3650527104449071e-21,3.9212776396380559e-16,4.1458949927555647e-17,1.5195442309313119e-19,5.1276761414572884e-19,1.6421727526306897e-15,2.0047337330531531e-17,6.0350908409551806e-13,1.8461444684705785e-14,3.7167431795562231e-13,1.6333325536978744e-16,1.0992492665651964e-16,4.0568587246460992e-16,7.5139296375038376e-25,7.9666110049749939e-23,4.1852023648553454e-16,2.2177264722921755e-25,1.0536701691958012e-19
3.598833851823513e-10,0.6863204622878665,154.0,0.0,0.0,0.0,0.99955250428293307,1.0,18.999986684001673,3.298180609569434e-05,0.00012200029979803397,0.00010902830286358457,1.3086769834219685e-05,3.3073298192631164e-11,2.5379975670554993e-07,6.861813786370812e-05,5.7360264746689398e-10,0.00010110573320661654,2.1481497222033324e-07,1.6693437364924244e-13,9.616655089877226e-08,1.8687159141051364e-15,5.106764663219252e-08,4.8648687729581397e-08,4.866836646279625e-08,1.2128724740467651e-11,7.5296092737872549e-12,7.037935329055121e-09,4.991659118116719e-18,4.7272404808208894e-18,4.7282051900224317e-18,5.5428558073392244e-11,1.430513425112484e-08,4.5716499675522273e-14,9.0652708065399204e-18,1.4606359054482743e-09,9.8810148752457408e-10,2.0370189664016567e-14,1.0190263608412284e-13,1.1671493163016998e-19,1.9755862728875218e-18,1.2272045936426446e-15,1.1843691934237036e-15,4.108246353835379e-17,1.1360876747988042e-18,2.0175745124145807e-19,1.5804984676279119e-18,2.0650365610831797e-21,1.9035954964400262e-24,9.8910498209624186e-26,6.8849526976710484e-23,1.6630491769585906e-21,4.183470505962634e-16,4.458169125852769e-17,1.6212332280787721e-19,5.5894937486421697e-19,1.7905544258561281e-15,2.1103477790301118e-17,6.3529710457281878e-13,1.944902724253402e-14,4.0534409108396978e-13,1.7814115662063383e-16,1.1988944007961494e-16,4.4339480523264949e-16,8.0798885092001291e-25,8.7071157070278683e-23,4.5348709246746997e-16,2.4030148177678595e-25,1.1417069127545463e-19
3.713565968615629e-10,0.6863204604309721,154.0,0.0,0.0,0.0,0.99953824068978669,1.0,18.999986205572494,3.4032652957474977e-05,0.0001258876632684304,0.00011244549955819643,1.3557408543822835e-05,3.4127130608834025e-11,2.537965372165184e-07,7.0808300463663217e-05,5.735944621625722e-10,0.00010433304619988679,2.2167842995634941e-07,1.7293782498442703e-13,1.0238777754817683e-07,1.9284224277703583e-15,5.3411449020693606e-08,5.268114098835997e-08,5.270245389569051e-08,1.3134504096112592e-11,8.1549995442676315e-12,7.4955011659196819e-09,6.0542989594358793e-18,5.7350844580414825e-18,5.7362947091075529e-18,6.099801721262703e-11,1.5223880267336935e-08,5.1654050891655637e-14,9.5088816362252105e-18,1.5490944350903429e-09,1.0478400985580534e-09,2.3368500887032355e-14,1.1070369257410752e-13,1.3791638094908164e-19,2.1743136030387019e-18,1.3946106354034121e-15,1.3445314143443981e-15,4.8130274791301016e-17,1.3620173372882754e-18,2.4377826843537316e-19,1.8547168990052079e-18,2.5736202065870142e-21,2.4248148731639255e-24,1.1951164236863483e-25,8.5887471164187992e-23,2.0132859438066601e-21,4.4545214203277305e-16,4.7823909656595614e-17,1.7263602910792251e-19,6.074941997384941e-19,1.9465526885556848e-15,2.2172763157492651e-17,6.6748059404260791e-13,2.0449222316996376e-14,4.4075284430355467e-13,1.937144921808552e-16,1.3036895468612637e-16,4.8310034925532934e-16,8.6675011472339888e-25,9.4868286137398299e-23,4.8995090958414639e-16,2.596235516442577e-25,1.2335127732893377e-19
3.8282980854077455e-10,0.6863204585748783,154.0,0.0,0.0,0.0,0.99952397725505249,1.0,18.999985727137304,3.5083461213241314e-05,0.0001297749010628237,0.00011586239616712078,1.4028024480445244e-05,3.5180928907852482e-11,2.5379331776159126e-07,7.2998425059108809e-05,5.735862769680937e-10,0.00010756031600352765,2.2854166549492057e-07,1.7894098582840069e-13,1.088038466640969e-07,1.9881270084979149e-15,5.5770361082906971e-08,5.6895111149757655e-08,5.691813206688142e-08,1.4185578594833228e-11,8.8086019837085201e-12,7.9675835220169656e-09,7.2965464009328762e-18,6.9136404133758968e-18,6.9151475682086974e-18,6.6926616448708666e-11,1.6171202599207668e-08,5.8151627088086292e-14,9.962092847990581e-18,1.6397809091299404e-09,1.1090743912804339e-09,2.6694132429783546e-14,1.1993254873061348e-13,1.6212489334745658e-19,2.3858783741256549e-18,1.5785454752221421e-15,1.5202737059414427e-15,5.6107889509779917e-17,1.6232991429172014e-18,2.9280535639361557e-19,2.1657149479327304e-18,3.185350042912448e-21,3.0653074910449314e-24,1.4354779216529852e-25,1.0640940400849765e-22,2.4228145015961279e-21,4.7344797599989786e-16,5.1186224620899507e-17,1.8349445790345282e-19,6.5842920941039748e-19,2.1102552268026996e-15,2.3254512611754821e-17,7.0003906541646373e-13,2.1461376550790231e-14,4.7792151998586662e-13,2.1006249294801398e-16,1.413696797276777e-16,5.2482699012409437e-16,9.276879828290594e-25,1.0306230557774228e-22,5.2790936614780371e-16,2.7973762657608906e-25,1.3290819076521364e-19
3.943030202199862e-10,0.6863204567196048,154.0,0.0,0.0,0.0,0.99950971397875055,1.0,18.999985248700057,3.6134230864027036e-05,0.00013366201316659536,0.00011927899666705208,1.4498613670692266e-05,3.6234693085755509e-11,2.5379009833780593e-07,7.518851167038324e-05,5.7357809185460166e-10,0.0001107875426468873,2.3540467881021653e-07,1.8494380549665083e-13,1.1541474641438565e-07,2.0478296560647083e-15,5.8143241382226483e-08,6.1291719935986101e-08,6.1316523177947907e-08,1.5282228432169799e-11,9.490591769518926e-12,8.4541920208405582e-09,8.7412421612259671e-18,8.2846920694474772e-18,8.2865560284441597e-18,7.3225419152134594e-11,1.7147099572124377e-08,6.5243350191191836e-14,1.0424910801079612e-17,1.7326664343610205e-09,1.1717844668510546e-09,3.0370945469422657e-14,1.2959351356241266e-13,1.8965304482106136e-19,2.6106777954557057e-18,1.780056504843874e-15,1.7125536084151174e-15,6.5103278693171953e-17,1.9240393096334637e-18,3.4973263246120361e-19,2.5170661594840199e-18,3.9169228860740102e-21,3.847311461114069e-24,1.7145722725106391e-25,1.3098726534407582e-22,2.8993706632965193e-21,5.0233956883484749e-16,5.4669269995632254e-17,1.9470055569096051e-19,7.117800325927863e-19,2.2817448840136464e-15,2.4348080528564211e-17,7.3295309071349317e-13,2.2484870362801497e-14,5.168699752767235e-13,2.2719391147637664e-16,1.5289750269348355e-16,5.6859790114669373e-16,9.908139428922002e-25,1.1165776602003586e-22,5.6735931494090558e-16,3.0064203887092522e-25,1.4284063938686119e-19
4.057762318991978e-10,0.6863204548651679,154.0,0.0,0.0,0.0,0.9994954508609003,1.0,18.999984770263758,3.7184961910865828e-05,0.00013754899956512818,0.00012269530406755437,1.4969173107951859e-05,3.7288423138540004e-11,2.5378687894811733e-07,7.7378560317558224e-05,5.7356990682021094e-10,0.00011401472615893434,2.422674698765488e-07,1.9094624563688881e-13,1.2222046496652095e-07,2.107530370244629e-15,6.0529033654478641e-08,6.5872004285818348e-08,6.5898664613521844e-08,1.6424712625566782e-11,1.0201130839210563e-11,8.9553362851578845e-09,1.0413206430333241e-17,9.8719231550421894e-18,9.8742134265111492e-18,7.9905485456924331e-11,1.815156950703572e-08,7.2964348708702009e-14,1.0897341854113082e-17,1.8277224917257569e-09,1.2359506906601855e-09,3.4423699199480813e-14,1.3969066055995595e-13,2.2083446468649999e-19,2.849109049187832e-18,2.0002227731781371e-15,1.9223549189519771e-15,7.5209633396595921e-17,2.2686616449652388e-18,4.1553492389476486e-19,2.9125671896582583e-18,4.7870915046657823e-21,4.7963181129137902e-24,2.0371789788997581e-25,1.6026519549621808e-22,3.4514164610197895e-21,5.3213200882914884e-16,5.8273693096205427e-17,2.0625629696485919e-19,7.6757088415200372e-19,2.4610999145340227e-15,2.5452854660222564e-17,7.6620424632302288e-13,2.3519116202467221e-14,5.5761703813181787e-13,2.4511704667614825e-16,1.6495800592454102e-16,6.1443501336928162e-16,1.0561397267175608e-24,1.2065897414559248e-22,6.0829687488630199e-16,3.2233473195735893e-25,1.5314764619707553e-19
4.1724944357840946e-10,0.6863204530115801,154.0,0.0,0.0,0.0,0.99948118790152163,1.0,18.999984291830668,3.8235654354791349e-05,0.00014143586024380713,0.00012611132064426349,1.5439700519251831e-05,3.8342119062255386e-11,2.5378365959334867e-07,7.9568571020445725e-05,5.7356172189594371e-10,0.00011724186656826769,2.4913003866810744e-07,1.9694827725514105e-13,1.2922099048760535e-07,2.1672291508137921e-15,6.2926760422777855e-08,7.0636922677237656e-08,7.0665515266505411e-08,1.7613270593717827e-11,1.0940368877774766e-11,9.4710259370989124e-09,1.233933050052558e-17,1.1701006895205469e-17,1.1703803756296894e-17,8.6977872476885345e-11,1.918461072090466e-08,8.1350757529002535e-14,1.1379392365415255e-17,1.9249209314697074e-09,1.3015536888204835e-09,3.887805196796844e-14,1.5022784163714481e-13,2.5602448169399727e-19,3.1015692969866607e-18,2.2401549706888265e-15,2.1506875311750201e-15,8.6525499192683713e-17,2.6619199434822926e-18,4.9127242486177443e-19,3.3562444710185331e-18,5.8168418247303109e-21,5.9414232859123664e-24,2.4084961031935406e-25,1.949660674153381e-22,4.0881831787645491e-21,5.6283044998420931e-16,6.2000153838071026e-17,2.1816368178935582e-19,8.2582463915572557e-19,2.6483942241175152e-15,2.6568254410669128e-17,7.9977506109067097e-13,2.4563556894179259e-14,6.0018056046456175e-13,2.6383976723986277e-16,1.7755648237162202e-16,6.6235908187290414e-16,1.1236772944703061e-24,1.3007000570717659e-22,6.5071751545392201e-16,3.4481330512077687e-25,1.6382807065395405e-19
4.287226552576211e-10,0.6863204511588512,154.0,0.0,0.0,0.0,0.99946692510063462,1.0,18.999983813402501,3.9286308196837296e-05,0.00014532259518801896,0.00012952704812056853,1.5910194183626042e-05,3.9395780852986852e-11,2.5378044026961339e-07,8.1758543798602135e-05,5.7355353706052343e-10,0.00012046896390312272,2.559923851590221e-07,2.029498783988255e-13,1.3641631114436645e-07,2.2269259975497535e-15,6.5335517093522395e-08,7.5587360980683228e-08,7.5617961393694323e-08,1.8848123618656685e-11,1.1708444231749938e-11,1.0001270598226606e-08,1.4548668595143026e-17,1.3799695839809385e-17,1.3803091593167382e-17,9.4453634480175772e-11,2.024622152708339e-08,9.0439717721095328e-14,1.1871068692984931e-17,2.0242339683594774e-09,1.3685743447048698e-09,4.3760562203283e-14,1.6120870025345042e-13,2.9560076223882851e-19,3.3684556856913836e-18,2.5009954143255194e-15,2.3985872760586043e-15,9.9154909637527409e-17,3.1089103550049223e-18,5.7809524399815762e-19,3.8523608765373112e-18,7.0295790417967174e-21,7.3157035178245873e-24,2.8341625651476876e-25,2.3589838774594505e-22,4.8197155104732923e-21,5.9444010614533229e-16,6.5849323878227699e-17,2.3042473351753692e-19,8.8656290310979262e-19,2.8436975980253534e-15,2.769372919892591e-17,8.3364896707133711e-13,2.5617664066739037e-14,6.4457746856612581e-13,2.8336953386641979e-16,1.9069795054449309e-16,7.1238974855688919e-16,1.1934388191168971e-24,1.3989471785800337e-22,6.9461613434139545e-16,3.6807505466609634e-25,1.7488062823111587e-19
4.4019586693683273e-10,0.6863204493069905,154.0,0.0,0.0,0.0,0.9994526624582587,1.0,18.999983334980545,4.0336923438037322e-05,0.00014920920438315182,0.00013294248780427683,1.6380652795487316e-05,4.0449408506719593e-11,2.5377722097922976e-07,8.3948478671327676e-05,5.7354535229787395e-10,0.00012369601819137006,2.6285450932358257e-07,2.0895103241387957e-13,1.4380641510315684e-07,2.2866209102255108e-15,6.775446650086143e-08,8.0724137874141995e-08,8.0756822033069254e-08,2.0129476198400805e-11,1.2505484754860492e-11,1.0546079889590451e-08,1.7072529844869529e-17,1.6197911983829208e-17,1.6202012314199146e-17,1.0234382302583939e-10,2.1336400235619216e-08,1.0026937633537339e-13,1.2372377194276686e-17,2.1256341769623135e-09,1.4369937955303742e-09,4.9098689150616767e-14,1.7263668375931372e-13,3.3996394056474884e-19,3.650165352328266e-18,2.783918032905176e-15,2.6671157642125482e-15,1.1320751875063296e-16,3.6150837191997132e-18,6.772480411289952e-19,4.4054223817152949e-18,8.4513227845889242e-21,8.9566180292654364e-24,3.3202808767516365e-25,2.8396357657768714e-22,5.6569168398862689e-21,6.2696624549296282e-16,6.9821885772458157e-17,2.4304149664943516e-19,9.4980607855770204e-19,3.0470759173101773e-15,2.8828756907136616e-17,8.6781025282760147e-13,2.6680936663988255e-14,6.9082381092182669e-13,3.0371342033749667e-16,2.0438716868918047e-16,7.6454560157434053e-16,1.2654366711510903e-24,1.5013676082331047e-22,7.3998712884938508e-16,3.9211701173935805e-25,1.8630390839062943e-19
4.5166907861604436e-10,0.6863204474560037,154.0,0.0,0.0,0.0,0.99943839997441375,1.0,18.99998285656579,4.1387500079425104e-05,0.00015309568781459584,0.00013635764068800545,1.6851075364265364e-05,4.1503002019493312e-11,2.5377400172455303e-07,8.6138375657672023e-05,5.7353716764189365e-10,0.00012692302946052371,2.6971641113602715e-07,2.1495172666461326e-13,1.5139129052995413e-07,2.3463138886170556e-15,7.0182833866362746e-08,8.6048009851473726e-08,8.6082854014155155e-08,2.1457517297984598e-11,1.3331608590130223e-11,1.1105463431766619e-08,1.9944570362391668e-17,1.8927837133507659e-17,1.8932762568547571e-17,1.1065948706977345e-10,2.2455145153503643e-08,1.1087888620504277e-13,1.2883324226571302e-17,2.2290944869868918e-09,1.5067934289873954e-09,5.492079343969852e-14,1.8451505500852474e-13,3.8953824088629366e-19,3.9470954267892825e-18,3.0901283528619553e-15,2.9573602294484722e-15,1.2879873252089835e-16,4.1862578624654503e-18,7.900747515386454e-19,5.0201847250454983e-18,1.0110911453413031e-20,1.0906437364976739e-23,3.8734403063687656e-25,3.4016363494252272e-22,6.6115956360396236e-21,6.6041418536744387e-16,7.3918532153316396e-17,2.5601603481982343e-19,1.015573428221522e-18,3.258591363865568e-15,2.9972842409022074e-17,9.0224401914843145e-13,2.7752899532626284e-14,7.3893480355171837e-13,3.2487813350267155e-16,2.1862864823116008e-16,8.18844231589368e-16,1.3396834036958692e-24,1.6079958894777545e-22,7.8682446137498093e-16,4.16935977032467e-25,1.980963910748113e-19
4.63142290295256e-10,0.6863204456058968,154.0,0.0,0.0,0.0,0.99942413764911953,1.0,18.999982378158972,4.243803812203432e-05,0.00015698204546774283,0.00013977250752385888,1.7321461139752827e-05,4.2556561387416875e-11,2.5377078250114382e-07,8.8328234776440393e-05,5.7352898308391346e-10,0.00013014999773774995,2.7657809057047194e-07,2.2095195158142938e-13,1.5917092559036117e-07,2.4060049325032189e-15,7.2619902140455691e-08,9.1559675855134334e-08,9.1596756592626176e-08,2.283242150667059e-11,1.4186924893337981e-11,1.1679430844887287e-08,2.3200885371376751e-17,2.2024003477130682e-17,2.2029890956686732e-17,1.1941167304657462e-10,2.36024545848791e-08,1.2230840574827702e-13,1.3403916146967919e-17,2.3345881786845128e-09,1.5779548799137734e-09,6.1256137503783188e-14,1.9684690328121806e-13,4.4477209137428571e-19,4.2596430339969012e-18,3.4208634842737746e-15,3.270433373527967e-15,1.4604983945143787e-16,4.8286298531736344e-18,9.1802339608063232e-19,5.7016600668950263e-18,1.2040215847533858e-20,1.3212699537742565e-23,4.5007404637824821e-25,4.0560920887088267e-22,7.6965129571686826e-21,6.9478928740173991e-16,7.8139964935517923e-17,2.6935042890576321e-19,1.0838831348639409e-18,3.4783026148253514e-15,3.112551617459424e-17,9.3693613706244775e-13,2.883310208320367e-14,7.889248730038886e-13,3.4687003222991596e-16,2.3342666652259206e-16,8.753022850263254e-16,1.416191738102136e-24,1.7188647115225649e-22,8.3512171944324567e-16,4.42528552593733e-25,2.1025646182271962e-19
4.746155019744677e-10,0.6863204437566749,154.0,0.0,0.0,0.0,0.99940987548239579,1.0,18.999981899760645,4.348853756689863e-05,0.00016086827732798617,0.00014318708888094045,1.7791809554613405e-05,4.3610086606464736e-11,2.5376756331011181e-07,9.0518056046191982e-05,5.73520798595564e-10,0.00013337692304986445,2.8343954760117322e-07,2.2695169992737078e-13,1.6714530844960624e-07,2.4656940416559915e-15,7.5065007693901914e-08,9.7259781563204249e-08,9.7299175739075292e-08,2.4254350108810463e-11,1.5071534502487093e-11,1.2267991748662248e-08,2.6880101348196483e-17,2.5523384321261468e-17,2.5530388879372387e-17,1.2861142493408797e-10,2.4778326831215143e-08,1.3459909877091433e-13,1.3934159312003136e-17,2.4420888783098419e-09,1.6504600270130254e-09,6.8134885868284993e-14,2.0963515456026192e-13,5.0613872997283258e-19,4.5882052966098228e-18,3.7773921070957842e-15,3.6074732120137833e-15,1.6508814015653182e-16,5.5487882116503992e-18,1.0626509753284397e-18,6.4551236468675046e-18,1.4274362183283901e-20,1.5928694502485405e-23,5.2098152973276907e-25,4.8152805849056118e-22,8.9254310545693912e-21,7.3009695293867552e-16,8.2486894553610918e-17,2.8304677524480502e-19,1.1547523580491877e-18,3.7062650268903358e-15,3.2286332946999993e-17,9.7187320802139255e-13,2.9921117020325955e-14,8.4080769712756909e-13,3.6969514537748267e-16,2.4878527893129947e-16,9.3393551447911452e-16,1.4949745501324962e-24,1.8340050083286787e-22,8.8487217068506379e-16,4.6889117096049145e-25,2.2278242561411486e-19
4.860887136536794e-10,0.6863204419083412,154.0,0.0,0.0,0.0,0.99939561347426231,1.0,18.999981421371238,4.4538998415051683e-05,0.00016475438338072078,0.00014660138519018381,1.8262120179566638e-05,4.4663577672659772e-11,2.5376434415540868e-07,9.2707839485244142e-05,5.7351261420692558e-10,0.00013660380542333895,2.9030078220241385e-07,2.3295096622653901e-13,1.7531442727254303e-07,2.5253812158507563e-15,7.7517536331761753e-08,1.0314892335726449e-07,1.0319070810850184e-07,2.5723452074981953e-11,1.5985530557434484e-11,1.2871155762394806e-08,3.1023468140726633e-17,2.9465484958846686e-17,2.9473781522748003e-17,1.3826978430489834e-10,2.5982760191460635e-08,1.4779313426951643e-13,1.4474060078084475e-17,2.5515705536404069e-09,1.7242909896161317e-09,7.5588105325322429e-14,2.228825812000923e-13,5.7413680203398894e-19,4.933179335773849e-18,4.1610144575541109e-15,3.9696429211732671e-15,1.8604707602213491e-16,6.3537250717477626e-18,1.2256284460736966e-18,7.2861204396859756e-18,1.6851964603497543e-20,1.911397779158937e-23,6.0088574948037423e-25,5.692739407397628e-22,1.031316306881606e-20,7.6634261871424021e-16,8.6960039233376435e-17,2.9710718395665545e-19,1.2281972879663975e-18,3.942530811114044e-15,3.3454870487661749e-17,1.0070425261393324e-12,3.1016539138417272e-14,8.9459624374304399e-13,3.9335918883874261e-16,2.647083303061454e-16,9.947588264349885e-16,1.5760448567561711e-24,1.9534460523265514e-22,9.3606881313126825e-16,4.9602012180979462e-25,2.3567251953399812e-19
4.975619253328911e-10,0.6863204400609,154.0,0.0,0.0,0.0,0.99938135162473907,1.0,18.999980942991066,4.5589420667527166e-05,0.0001686403636113436,0.00015001539677853801,1.8732392689216454e-05,4.5717034582142514e-11,2.5376112503259803e-07,9.48975851116802e-05,5.7350442992479876e-10,0.00013983064488431166,2.9716179434832355e-07,2.3894974632823282e-13,1.8367827022365083e-07,2.5850664548683181e-15,7.997691960584541e-08,1.0922765199465646e-07,1.0927190471406259e-07,2.7239864979283143e-11,1.6928999073354771e-11,1.3488932504993083e-08,3.5674951033677402e-17,3.3892433640431627e-17,3.3902218950836185e-17,1.4839779036727499e-10,2.7215752962175096e-08,1.6193368623465704e-13,1.5023624801566057e-17,2.6630075095540741e-09,1.7994301244863071e-09,8.3647765008335275e-14,2.3659181102356075e-13,6.4929094977283708e-19,5.2949622715297207e-18,4.5730623146724647e-15,4.3581306858993057e-15,2.0906635693990356e-16,7.2508482912709145e-18,1.408745778573288e-18,8.200471809621289e-18,1.9815367276797642e-20,2.2834914143120191e-23,6.9066432803309122e-25,6.7033591431077336e-22,1.1875623811454168e-20,8.0353175279193824e-16,9.1560124296417342e-17,3.1153377736243184e-19,1.3042331964657607e-18,4.1871491986357609e-15,3.4630728386244151e-17,1.0424320423824443e-12,3.2118984179690365e-14,9.5030280731584898e-13,4.1786758170735337e-16,2.8119946585068878e-16,1.0577863264544769e-15,1.6594158035455246e-24,2.077215543137316e-22,9.8870442115731739e-16,5.2391157630435602e-25,2.4892492434194935e-19
5.090351370121027e-10,0.6863204382143536,154.0,0.0,0.0,0.0,0.9993670899338456,1.0,18.999980464620361,4.6639804325358709e-05,0.00017252621800525287,0.00015342912389430807,1.9202626836721862e-05,4.6770457330879408e-11,2.5375790594104459e-07,9.7087292943347654e-05,5.7349624571320904e-10,0.0001430574414585853,3.0402258401311789e-07,2.4494803708372142e-13,1.9223682546703478e-07,2.6447497584797087e-15,8.2442631403650312e-08,1.1549647600670256e-07,1.1554327432667256e-07,2.8803715848177225e-11,1.7902019471409097e-11,1.4121331594977466e-08,4.0881322734435404e-17,3.8849072623955168e-17,3.8860567280892122e-17,1.5900647999702749e-10,2.8477303437642053e-08,1.7706493345445168e-13,1.558285983816759e-17,2.7763743836638266e-09,1.875860022666204e-09,9.2346736379399105e-14,2.5076533587994888e-13,7.3215239355901272e-19,5.6739512246403062e-18,5.0148989869076713e-15,4.7741495486177332e-15,2.3429208812399724e-16,8.2479935088205993e-18,1.6139170929952787e-18,9.2042821634855192e-18,2.3210896181891023e-20,2.7165251950139922e-23,7.9125575995497041e-25,7.8634807541371376e-22,1.3629881625579541e-20,8.416698507341363e-16,9.6287881497341834e-17,3.2632868849607995e-19,1.3828744854486792e-18,4.4401665978196188e-15,3.5813526932175994e-17,1.0780303306105882e-12,3.3228087751172348e-14,1.0079390437362418e-12,4.43225461607285e-16,2.9826214143508915e-16,1.1230313619402687e-15,1.7451006526634359e-24,2.2053396915598621e-22,1.0427715873877854e-15,5.5256160929764617e-25,2.6253777502415022e-19
