Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68)
2.263059652488316e-08,0.4115493869279622,154.0,0.0,0.0,0.0,0.97193873208481474,1.0,18.997900619355349,0.0015941810440450652,0.0095066223869212704,0.0072814286176680273,0.0019123270179702927,4.6064106208089296e-09,1.593791630930895e-07,0.002702606326892188,3.001005560503948e-10,0.0038536777156934991,3.0096194125865049e-05,2.594486518056514e-11,0.00069473961608989079,2.765998776445069e-13,4.6226786675252244e-06,0.00031922642215148698,0.0003205385130790836,1.3996789583975594e-07,8.8060646906387706e-08,0.00010061181767723544,1.9021356571488133e-08,2.6381731502357799e-08,2.6689663638312814e-08,5.9124727246569516e-05,9.5344909035971294e-05,2.1872823172139232e-06,1.020749432069624e-13,2.728188036586916e-07,1.8675848907749667e-07,9.3982168411145988e-07,2.9139543049339007e-09,5.5197314808010425e-11,1.7237933320780401e-12,5.3023734218591788e-08,1.715770609744394e-08,3.3497180528180824e-08,5.6602978873890423e-09,2.8575917244788001e-09,8.0193996482682425e-09,1.0682983825271372e-09,8.1695810521276605e-11,1.3222551445449651e-15,4.8487094954830996e-10,2.0085650635469694e-10,6.0197342376454356e-11,1.5727272288714344e-11,2.0276276939357515e-14,1.0262406816663801e-13,3.4676925118440285e-10,9.1668552091092442e-14,3.0227315101435302e-09
2.315263169559789e-08,0.411549315700809,154.0,0.0,0.0,0.0,0.97129611330688681,1.0,18.997851258396903,0.0016296745835920052,0.0097149133177289269,0.0074341827673550902,0.0019525395067097227,4.7073260661957002e-09,1.5928256404870544e-07,0.0027639347811387184,2.9990213800178945e-10,0.0039413904181508606,3.0755562503061009e-05,2.6490434840456279e-11,0.00072634343018128811,2.8265982036677017e-13,4.7204526723386389e-06,0.00033374841745951442,0.00033517548628824242,1.4633489291838922e-07,9.2066538414585667e-08,0.00010639079680979178,2.1114850844644542e-08,2.9514283823249231e-08,2.9866918405345267e-08,6.315735317554101e-05,9.9582093562073382e-05,2.3896929900887271e-06,1.0790540122674151e-13,2.7932447033944555e-07,1.9119385441176171e-07,1.0276147265233994e-06,3.0827332674580347e-09,6.0564725127446666e-11,1.8417098469852192e-12,5.7784227159098774e-08,1.8433175872249757e-08,3.6816541730431623e-08,6.2256043804961179e-09,3.1660965558232057e-09,8.9653672505799462e-09,1.1907541605582985e-09,9.4065778501219452e-11,1.4650055311947862e-15,5.5781056383147824e-10,2.2689523227663882e-10,6.4744355176630604e-11,1.6918098530991865e-11,2.180787052355199e-14,1.0977177401064552e-13,3.7090362505458947e-10,9.5636631866637609e-14,3.1534946877582529e-09
2.367466686631262e-08,0.41154924524244074,154.0,0.0,0.0,0.0,0.97065378988483697,1.0,18.99780182602607,0.0016651113070457622,0.009922643551115164,0.0075862095341174144,0.0019925600635795574,4.8079693117490733e-09,1.5918600699417782e-07,0.0028252177110898568,2.9970381114609728e-10,0.0040290499807849219,3.1413152395786487e-05,2.703340052809794e-11,0.00075861006103362103,2.8870341787990008e-13,4.8177620123359347e-06,0.00034856842841469483,0.00035011807541380303,1.5283252730702327e-07,9.615462462602191e-08,0.00011237192565286732,2.3379199057721147e-08,3.2933403901441441e-08,3.3335980016608624e-08,6.7361390033467242e-05,0.00010389897389665111,2.6054703668923545e-06,1.1393900091788275e-13,2.8582619698713546e-07,1.9562592902849637e-07,1.1212963736571608e-06,3.2574644251960437e-09,6.6307566400419166e-11,1.9646570457448393e-12,6.2843312572445032e-08,1.9768520283319351e-08,4.0372140429551654e-08,6.8314618823002871e-09,3.4988486927806718e-09,9.9972778608479677e-09,1.3234849851964335e-09,1.0794376009923101e-10,1.6189755612202222e-15,6.3958385529458185e-10,2.5558114545742679e-10,6.9522927725143799e-11,1.8169694344104781e-11,2.3417462575063705e-14,1.1724637178321282e-13,3.9614056407770729e-10,9.967524783626217e-14,3.2865762232832798e-09
2.419670203702735e-08,0.41154917554405707,154.0,0.0,0.0,0.0,0.97001176693475821,1.0,18.99775232039725,0.0017004912775748021,0.010129809318656303,0.0077375066360790045,0.0020323880915767097,4.9083385314118723e-09,1.5908949276959549e-07,0.002886455139202456,2.9950557706300666e-10,0.0041166564275507697,3.2068951872596015e-05,2.7573754143847904e-11,0.00079153677252066258,2.9473056052762768e-13,4.9146052187940108e-06,0.00036368466122319916,0.00036536482226571604,1.5946001142209172e-07,1.0032441001339026e-07,0.00011855797271078037,2.5823506598522786e-08,3.6657727324725551e-08,3.7115957063388044e-08,7.1739682443264523e-05,0.00010829461081774549,2.8351462356689539e-06,1.2017852167187445e-13,2.9232398530989152e-07,2.0005471450464769e-07,1.2211097970354518e-06,3.438230049755732e-09,7.2442072744444875e-11,2.0927189380957382e-12,6.8211594497827229e-08,2.1164893114765196e-08,4.4174264773108968e-08,7.4796510531684527e-09,3.8570451935660971e-09,1.112067474192933e-08,1.467038266059779e-09,1.23470443106164e-10,1.7847191342849403e-15,7.3100936347257544e-10,2.8711195821492485e-10,7.4540001423045733e-11,1.9483882737795461e-11,2.5107391244265023e-14,1.2505590578799311e-13,4.2250713794363246e-10,1.0378361767505559e-13,3.4219500495235801e-09
2.471873720774208e-08,0.411549106596914,154.0,0.0,0.0,0.0,0.96937004953198902,1.0,18.997702739696535,0.0017358145584837319,0.010336406897597308,0.0078880718549426427,0.0020720230104377892,5.0084319212596721e-09,1.5899302220842482e-07,0.0029476470882543629,2.9930743731962245e-10,0.0042042097828552802,3.2722949146654253e-05,2.8111487815174266e-11,0.00082512082062960847,3.0074113998272721e-13,5.0109808636465213e-06,0.00037909531059148377,0.00038091426411583884,1.6621655263930775e-07,1.0457539587781778e-07,0.00012495167902402664,2.8457091560046075e-08,4.07066121512417e-08,4.1226710944154006e-08,7.6295028326331502e-05,0.00011276805676465645,3.0792585944413031e-06,1.2662671524585064e-13,2.9881783704920437e-07,2.0448021244030283e-07,1.3273017617914425e-06,3.625111602441162e-09,7.8984735714212758e-11,2.2259781610328125e-12,7.3899729167556765e-08,2.262343119174684e-08,4.8233351755813238e-08,8.1719786307829277e-09,4.2419052574581156e-09,1.2341313072745079e-08,1.6219728868213277e-09,1.407956753565618e-10,1.9628003951176738e-15,8.3295852692519859e-10,3.2169494280654512e-10,7.9802668326289316e-11,2.0862526158277783e-11,2.688004542738215e-14,1.3320853864856526e-13,4.5003081204882131e-10,1.0796096588843728e-13,3.5595903211782992e-09
2.524077237845681e-08,0.41154903839232226,154.0,0.0,0.0,0.0,0.96872864271083348,1.0,18.997653082141582,0.0017710812132116221,0.010542432611100164,0.0080379030359541675,0.0021114642566293835,5.1082476996219517e-09,1.5889659613746346e-07,0.0030087935813417964,2.9910939347037943e-10,0.004291710071553427,3.3375132576527588e-05,2.8646593896523538e-11,0.00085935945365304988,3.0673504925429136e-13,5.1068875594627905e-06,0.00039479855991472632,0.00039676493382528974,1.7310135337634676e-07,1.0890708040088599e-07,0.00013155575793786446,3.1289480636777384e-08,4.5100146456208664e-08,4.5688864568015592e-08,8.103017890372456e-05,0.0001173183561696301,3.3383513815121176e-06,1.3328630553028682e-13,3.0530775398062992e-07,2.0890242445912225e-07,1.44012254116577e-06,3.8181897273353868e-09,8.5952298438659417e-11,2.3645159787551469e-12,7.9918418634165596e-08,2.4145254354458013e-08,5.2559982238401125e-08,8.9102765618678726e-09,4.6546696038711853e-09,1.3665161974674288e-08,1.7888589101724749e-09,1.6007879643938698e-10,2.1537934461979878e-15,9.4635757975195232e-10,3.595471377423396e-10,8.5318178729340569e-11,2.230752848129354e-11,2.8737867320980899e-14,1.4171255954276221e-13,4.7873947518133534e-10,1.1220652381404865e-13,3.69947141465382e-09
2.576280754917154e-08,0.41154897092164877,154.0,0.0,0.0,0.0,0.96808755146428838,1.0,18.997603345981585,0.0018062913053303183,0.010747882828483289,0.0081869980878550609,0.0021507112833352576,5.2077841071988652e-09,1.5880021537679533e-07,0.0030698946418767229,2.989114470569588e-10,0.004379157318944559,3.4025490666947198e-05,2.9179064969147054e-11,0.0008942499123809701,3.1271218269474438e-13,5.2023239594192783e-06,0.00041079258146695243,0.00041291535997172335,1.801136111762731e-07,1.1331895869712081e-07,0.00013837289487672594,3.4330404899712249e-08,4.9859155499422507e-08,5.0523810690455686e-08,8.5947838706080534e-05,0.00012194454578925375,3.6129742059905003e-06,1.4015998832255599e-13,3.1179373791371849e-07,2.1332135220825654e-07,1.5598258309686529e-06,4.0175442445550334e-09,9.3361749752949266e-11,2.5084122828726401e-12,8.6278404515201804e-08,2.573146543571306e-08,5.7164875967266368e-08,9.6964011340403749e-09,5.0965998491490172e-09,1.5098406420315405e-08,1.968277280980719e-09,1.8148896992386001e-10,2.358282059387665e-15,1.0721894504091455e-09,4.0089555141426736e-10,9.1093948850181038e-11,2.3820837031980638e-11,3.0683355010606459e-14,1.5057639266470141e-13,5.086614679768979e-10,1.1651952962598046e-13,3.8415679279469639e-09
2.628484271988627e-08,0.41154890417631734,154.0,0.0,0.0,0.0,0.96744678074378276,1.0,18.997553529497228,0.0018414448985427431,0.010952753965452014,0.0083353549828234959,0.0021897635604405182,5.3070394071736909e-09,1.5870388073974768e-07,0.0031309502935841999,2.9871359960820689e-10,0.0044665515507686642,3.4674012069543838e-05,2.9708893840886059e-11,0.00092978943029273133,3.1867243600659471e-13,5.2972887572636058e-06,0.00042707553659279305,0.00042936406697650578,1.8725251879168447e-07,1.1781052286693398e-07,0.0001454057471245023,3.7589795457755906e-08,5.5005208514323854e-08,5.5753719881538579e-08,9.1050665592221127e-05,0.00012664565503540403,3.9036820786778686e-06,1.4725043110639301e-13,3.1827579069123488e-07,2.1773699735783174e-07,1.6866686640286298e-06,4.2232541436782523e-09,1.0123031832685003e-10,2.6577455928690067e-12,9.299046185596608e-08,2.7383150242048684e-08,6.2058886596850249e-08,1.0532232108136394e-08,5.5689778814950677e-09,1.664744902517784e-08,2.1608195278983952e-09,2.0520551579574928e-10,2.576859386700076e-15,1.2114956610914449e-09,4.4597736294275668e-10,9.7137568611110508e-11,2.5404444630081581e-11,3.2719065091694348e-14,1.5980860590997374e-13,5.3982561213077742e-10,1.2089922834136234e-13,3.9858546805993589e-09
2.6806877890601e-08,0.4115488381478073,154.0,0.0,0.0,0.0,0.96680633545892525,1.0,18.997503631000608,0.0018765420566811911,0.011157042484320073,0.008482971756403784,0.0022286205745127331,5.406011885320911e-09,1.5860759303284931e-07,0.0031919605604997137,2.9851585264005734e-10,0.0045538927932026159,3.5320685583554046e-05,3.0236073545915583e-11,0.00096597523374901851,3.2461570624892597e-13,5.3917806872712078e-06,0.00044364557590081098,0.0004461095752317652,1.9451726426954854e-07,1.2238126205000016e-07,0.00015265694361075226,4.1077779012808718e-08,6.0560625119553127e-08,6.1401548126900647e-08,9.6341270776370636e-05,0.0001314207063055938,4.2110351434458266e-06,1.5456027283731777e-13,3.2475391418857278e-07,2.2214936160057735e-07,1.8209113246493314e-06,4.435397577347423e-09,1.0957546679098827e-10,2.8125930568190237e-12,1.0006539311037943e-07,2.9101377538279229e-08,6.7252996716796522e-08,1.141967185135978e-08,6.0731052344310245e-09,1.8318911722920751e-08,2.3670874636590146e-09,2.3141824280348519e-10,2.8101276703884231e-15,1.3653782259641559e-09,4.9504012014385415e-10,1.0345680950975245e-10,2.7060391659018718e-11,3.4847615320866918e-14,1.6941791977918306e-13,5.7226124034938929e-10,1.2534487182933991e-13,4.1323067137239466e-09
2.732891306131573e-08,0.41154877282765534,154.0,0.0,0.0,0.0,0.96616622047725886,1.0,18.997453648835158,0.0019115828437056171,0.01136074489422205,0.0086298465074244827,0.002267281828780051,5.5046998501098965e-09,1.5851135305579021e-07,0.003252925466966497,2.9831820765545612e-10,0.0046411810728563862,3.5965500156497658e-05,3.0760597344447598e-11,0.0010028045421837111,3.3054189184362324e-13,5.4857985241946441e-06,0.00046050083945833425,0.00046315040122729434,2.0190703103670206e-07,1.2703066247905008e-07,0.00016012908470287602,4.480467331550239e-08,6.6548481354027366e-08,6.7491044061952631e-08,0.00010182221886391691,0.00013626871531256714,4.5355984092363492e-06,1.6209212373405721e-13,3.3122811031364657e-07,2.2655844665175229e-07,1.9628172630955166e-06,4.6540518550480093e-09,1.1841488586245946e-10,2.9730304523578825e-12,1.0751402224011454e-07,3.0887199035456823e-08,7.2758312885864685e-08,1.2360644471600874e-08,6.610302459152568e-09,2.0119637324808284e-08,2.587692884280044e-09,2.6032778041776215e-10,3.0586979525237275e-15,1.5350015465577322e-09,5.4834193452248417e-10,1.1005963257464352e-10,2.8790768157357036e-11,3.7071687295722843e-14,1.79413216494786e-13,6.0599822702468908e-10,1.2985571882246256e-13,4.280899290104563e-09
2.785094823203046e-08,0.41154870820745487,154.0,0.0,0.0,0.0,0.96552644062402904,1.0,18.997403581375604,0.0019465673237019142,0.011563857751316815,0.0087759773979050482,0.0023057468431063148,5.6031016328042137e-09,1.5841516160138308e-07,0.0033138450376328341,2.9812066614428864e-10,0.0047284164167692494,3.6608444884826731e-05,3.1282458722393364e-11,0.0010402745682956459,3.3645089258133729e-13,5.5793410832056572e-06,0.00047763945698773701,0.0004804850576772845,2.0942099798598801e-07,1.317582075340667e-07,0.00016782474200429886,4.8780982528242852e-08,7.2992615336690663e-08,7.404675583984079e-08,0.00010749602789564193,0.00014118869141299339,4.8779414828127203e-06,1.6984856507601439e-13,3.3769838100684394e-07,2.3096425424909569e-07,2.1126530101294861e-06,4.8792934370647699e-09,1.2776648847125855e-10,3.139132187900434e-12,1.1534718893206336e-07,3.2741649382191e-08,7.8586060674584364e-08,1.3357094953269613e-08,7.1819084961348753e-09,2.2056690964102394e-08,2.8232572673769305e-09,2.9214591011267291e-10,3.32318978422566e-15,1.7215943026617421e-09,6.0615167319961796e-10,1.1695419639975539e-10,3.0597715931166543e-11,3.939402916121584e-14,1.8980354932595669e-13,6.4106701961365516e-10,1.3443103493050449e-13,4.4316078943694704e-09
2.837298340274519e-08,0.41154864427885685,154.0,0.0,0.0,0.0,0.96488700068195676,1.0,18.997353427027814,0.0019814955608801867,0.011766377658981886,0.0089213626529512802,0.0023440151539632251,5.7012155875565079e-09,1.5831901945552603e-07,0.0033747192974493499,2.9792322958331088e-10,0.0048155988524059591,3.724950901454559e-05,3.1801651390985734e-11,0.001078382518240244,3.4234260962718298e-13,5.6724072198299891e-06,0.00049505954806410664,0.00049811205364686515,2.1705833956300305e-07,1.3656337779686366e-07,0.00017574645815870163,5.3017392501928937e-08,7.9917632552208336e-08,8.1094037633835721e-08,0.00011336516940034695,0.00014617963793511489,5.2386383023874722e-06,1.7783214900681777e-13,3.4416472824072976e-07,2.3536678615261608e-07,2.2706880916188162e-06,5.1111979286166132e-09,1.3764840388898923e-10,3.310971304108039e-12,1.2357574293415723e-07,3.4665746159284088e-08,8.4747579718621555e-08,1.4410988294985855e-08,7.7892800463262744e-09,2.4137361426165843e-08,3.0744114697817385e-09,3.2709589568088747e-10,3.6042309347027931e-15,1.9264513370817642e-09,6.6874914768347142e-10,1.2414886525227744e-10,3.2483430685790575e-11,4.1817458340712208e-14,2.0059815211598525e-13,6.7749867070443617e-10,1.3907009265673848e-13,4.5844082332396757e-09
2.889501857345992e-08,0.4115485810335689,154.0,0.0,0.0,0.0,0.96424790539102445,1.0,18.997303184228777,0.002016367619573016,0.01196830126799874,0.0090660005606395307,0.002382086314399541,5.7990400914990316e-09,1.5822292739716679e-07,0.0034355482716662859,2.9772589943608249e-10,0.0049027284076529195,3.7888681941802263e-05,3.2318169286361373e-11,0.0011171255918209636,3.4821694552617479e-13,5.7649958298750315e-06,0.00051275922231423809,0.00051602989467842866,2.2481822585343039e-07,1.4144565110603324e-07,0.00018389674666033639,5.7524765972444799e-08,8.7348910763993385e-08,8.8659055774937157e-08,0.00011943206845579399,0.00015124055250520261,5.6182668722514521e-06,1.860453983439935e-13,3.506271540196264e-07,2.397660441443084e-07,2.4371949432361991e-06,5.3498400741711086e-09,1.4807897186129726e-10,3.4886194756007313e-12,1.3221053850949766e-07,3.6660489877643096e-08,9.1254318784806684e-08,1.5524308649466409e-08,8.4337909422554123e-09,2.6369162365097969e-08,3.3417954246496058e-09,3.6541281230001942e-10,3.9024571002528414e-15,2.1509355326498253e-09,7.3642529939723097e-10,1.316522172479809e-10,3.4450164175524558e-11,4.4344864289814034e-14,2.1180644900651025e-13,7.1532487075001505e-10,1.43772171416681e-13,4.7392762358528125e-09
2.941705374417465e-08,0.411548518463357,154.0,0.0,0.0,0.0,0.96360915944826808,1.0,18.997252851446486,0.0020511835642337186,0.012169625276729013,0.009209889471889849,0.002419959894007377,5.8965735448296864e-09,1.5812688619826895e-07,0.0034963319858307613,2.9752867715290303e-10,0.0049898051108143229,3.8525953213450902e-05,3.2832006569103421e-11,0.0011565009826805547,3.5407380420839612e-13,5.8571058493503529e-06,0.00053073657961689568,0.00053423708291771644,2.3269982267093003e-07,1.4640450261224464e-07,0.00019227809167046082,6.2314137682764902e-08,9.5312604556068495e-08,9.6768794525600889e-08,0.00012569910375788391,0.00015637042737268083,6.017408998525966e-06,1.9449080639479076e-13,3.5708566037928765e-07,2.4416203002793529e-07,2.6124488252720091e-06,5.5952937519397658e-09,1.5907673674546454e-10,3.6721470129122859e-12,1.412624290087002e-07,3.8726863979433792e-08,9.8117830851752533e-08,1.6699058465944365e-08,9.1168315193651972e-09,2.8759833407774337e-08,3.6260578382269099e-09,4.0734387407214257e-10,4.2185116133678205e-15,2.3964796799072162e-09,8.0948238187822766e-10,1.3947305258849019e-10,3.6500226369710654e-11,4.6979211271036908e-14,2.2343806435269196e-13,7.5457798144959462e-10,1.4853655755932626e-13,4.8961880541633299e-09
2.993908891488938e-08,0.4115484565600446,154.0,0.0,0.0,0.0,0.96297076750758137,1.0,18.99720242717985,0.0020859434594346004,0.01237034643128164,0.0093530278003280988,0.002457635478885588,5.993814370893723e-09,1.5803089662377895e-07,0.0035570704657840262,2.9733156417075132e-10,0.005076828990608284,3.9161312527585483e-05,3.3343157623744767e-11,0.0011965058784920771,3.5991309099390351e-13,5.9487362543812003e-06,0.00054898971030428202,0.0005527321172396479,2.4070229164556116e-07,1.5143940483387698e-07,0.00020089294783992223,6.7396709436266948e-08,1.0383564950538056e-07,1.054510614906101e-07,0.00013216860769798831,0.00016156824973378011,6.4366500261575705e-06,2.0317083677819385e-13,3.6354024938667873e-07,2.4855474562887304e-07,2.7967277375800333e-06,5.8476319685550291e-09,1.7066044165458865e-10,3.8616228646857928e-12,1.5074226156030097e-07,4.0865834842445182e-08,1.0534976820696634e-07,1.7937257635452124e-08,9.839807987875945e-09,3.1317341146208052e-08,3.9278558864469071e-09,4.5314875976340974e-10,4.5530451520840776e-15,2.6645883339076434e-09,8.8823413956595091e-10,1.4762040185478833e-10,3.8635987633753957e-11,4.9723541147430822e-14,2.3550283282325262e-13,7.9529106975727973e-10,1.5336254439088279e-13,5.055120063419652e-09
3.046112408560411e-08,0.4115483953155131,154.0,0.0,0.0,0.0,0.96233273417952647,1.0,18.997151909958575,0.0021206473698652021,0.012570461525670864,0.0094954140221371903,0.0024951126716002978,6.090761016260956e-09,1.5793495943159497e-07,0.0036177637376586975,2.9713456191322686e-10,0.0051638000761629515,3.9794749734044506e-05,3.3851617058232573e-11,0.001237137461149657,3.6573471259736633e-13,6.039886061114992e-06,0.00056751669536465876,0.00057151349337386189,2.488247903127128e-07,1.5654982771297232e-07,0.00020974374013792033,7.2783845086619222e-08,1.129457659862976e-07,1.1473449266622942e-07,0.00013884286644835048,0.00016683300205358397,6.8765785772727794e-06,2.1208792325314865e-13,3.6999092313973673e-07,2.5294419279394209e-07,2.9903123346766189e-06,6.106926853929823e-09,1.8284902260976044e-10,4.0571146201072155e-12,1.6066087187902056e-07,4.3078351787633326e-08,1.129618775623356e-07,1.9240942639295498e-08,1.0604141805470826e-08,3.4049880019196379e-08,4.2478549115117289e-09,5.0309993647582832e-10,4.9067154497128225e-15,2.9568396586184703e-09,9.7300598309879437e-10,1.5610353435129117e-10,4.0859880923568082e-11,5.2580976193236385e-14,2.4801080967913956e-13,8.3749794249706862e-10,1.5824943220102615e-13,5.2160488627189202e-09
3.098315925631884e-08,0.41154833472170194,154.0,0.0,0.0,0.0,0.9616950640311559,1.0,18.997101298343068,0.0021552953603305412,0.012769967401965201,0.0096370466758974854,0.0025323910911425732,6.1874119507986065e-09,1.578390753725375e-07,0.0036784118278759869,2.9693767179049527e-10,0.0052507183970126074,4.0426254834886919e-05,3.4357379703353921e-11,0.0012783929069589428,3.7153857713243929e-13,6.1305543256208866e-06,0.00058631560664605621,0.0005905797040299611,2.570664722025129e-07,1.6173523867148955e-07,0.00021883286368697553,7.8487065469395223e-08,1.2267146260913052e-07,1.2464855712889491e-07,0.00014572412005546911,0.00017216366238633572,7.3377862910075917e-06,2.2124446955303183e-13,3.764376837670641e-07,2.573303733911926e-07,3.193485841013283e-06,6.3732496563005292e-09,1.9566160270164097e-10,4.258688511574415e-12,1.7102907919162787e-07,4.5365347089813072e-08,1.2096599518983851e-07,2.0612165701041448e-08,1.1411269051088144e-08,3.6965873084260916e-08,4.5867281186136087e-09,5.5748298098847087e-10,5.2801870050827894e-15,3.2748872574282511e-09,1.0641351610419661e-09,1.6493196649483697e-10,4.3174403991960619e-11,5.5554721919671754e-14,2.6097228122441324e-13,8.81233181562619e-10,1.631965282916809e-13,5.3789512756399503e-09
3.150519442703357e-08,0.41154827477060907,154.0,0.0,0.0,0.0,0.96105776158584322,1.0,18.997050590924335,0.0021898874957493523,0.01296886095042726,0.0097779243624165416,0.0025694703728832919,6.2837656677397071e-09,1.5774324519032102e-07,0.0037390147631429162,2.9674089519923561e-10,0.0053375839830937565,4.1055817984839117e-05,3.4860440612123643e-11,0.0013202693868272382,3.7732459411587195e-13,6.220740143782506e-06,0.00060538450706101865,0.00060992923902242495,2.6542648692969513e-07,1.6699510266784651e-07,0.00022816268360412471,8.4518043280365126e-08,1.3304203929463265e-07,1.3522356136480766e-07,0.0001528145625413756,0.00017755920469387503,7.8208675649242345e-06,2.3064284922638321e-13,3.8288053342760756e-07,2.6171328930968546e-07,3.4065339664426608e-06,6.6466707374540499e-09,2.0911748626282437e-10,4.4664094175990174e-12,1.818576812800969e-07,4.7727735991467438e-08,1.2937404207930264e-07,2.2052993942336724e-08,1.2262639800097304e-08,4.0073972680932794e-08,4.9451562729428675e-09,6.1659689851075195e-10,5.67413079342317e-15,3.6204619882998933e-09,1.1619709279715663e-09,1.7411547024295975e-10,4.5582121605474781e-11,5.8648069913953023e-14,2.7439777542281289e-13,9.2653217967976633e-10,1.6820314700833746e-13,5.54380435095481e-09
3.20272295977483e-08,0.41154821545429093,154.0,0.0,0.0,0.0,0.96042083132312239,1.0,18.99699978632384,0.0022244238411523137,0.013167139109644486,0.0099180457445482307,0.002606350168525218,6.3798206837470704e-09,1.5764746962152754e-07,0.003799572570449522,2.9654423352259084e-10,0.0054243968647411855,4.1683429491713021e-05,3.5360795059133993e-11,0.0013627640664532785,3.8309267447135027e-13,6.3104426511838625e-06,0.00062472145079232411,0.00062956058539517985,2.7390398028389386e-07,1.7232888225373124e-07,0.00023773553484836675,9.0888597905222292e-08,1.4408758998653907e-07,1.4649065324191104e-07,0.00016011634201271383,0.00018301859916207652,8.3264192981250898e-06,2.4028540548392483e-13,3.8931947431036827e-07,2.6609294245929197e-07,3.6297448218974318e-06,6.927259568139643e-09,2.2323615305236228e-10,4.6803408659384601e-12,1.9315744964169631e-07,5.016641671964499e-08,1.381980191200019e-07,2.3565508542869732e-08,1.3159717501127541e-08,4.3383060986475996e-08,5.3238273971251261e-09,6.8075443859587464e-10,6.0892239780112927e-15,3.9953737621406552e-09,1.266874708842439e-09,1.8366408155584049e-10,4.8085667770210078e-11,6.1864400689660489e-14,2.8829807267331779e-13,9.7343117670929261e-10,1.7326860977391677e-13,5.7105853634196075e-09
3.254926476846303e-08,0.4115481567648621,154.0,0.0,0.0,0.0,0.9597842776785358,1.0,18.996948883193411,0.0022589044616802808,0.013364798866650866,0.010057409547001402,0.0026430301460523232,6.4755755389729007e-09,1.5755174939558132e-07,0.0038600852770660551,2.9634768813012107e-10,0.0055111570726840428,4.2309079816795552e-05,3.5858438539867145e-11,0.0014058741065166144,3.8884273053307624e-13,6.3996610229885681e-06,0.00064432448349962266,0.00064947222754579927,2.8249809432034592e-07,1.7773603763116925e-07,0.00024755372207437519,9.761069020532252e-08,1.5583900500431626e-07,1.5848182562584245e-07,0.00016763156077752962,0.00018854081251516624,8.8550406361712272e-06,2.5017445105188508e-13,3.9575450863413024e-07,2.7046933477050519e-07,3.863408835301648e-06,7.2150847236660717e-09,2.3803725245380977e-10,4.9005450369555032e-12,2.0493912476560664e-07,5.2682270505915298e-08,1.4745000230785163e-07,2.5151803904781909e-08,1.410397835481177e-08,4.6902250465182645e-08,5.7234364692258615e-09,7.5028240796814643e-10,6.5261496227064688e-15,4.4015133229926439e-09,1.3792202595700345e-09,1.9358810888636101e-10,5.0687747965153117e-11,6.5207186546572006e-14,3.0268421673789971e-13,1.021967296467036e-09,1.783922451251839e-13,5.879271814644771e-09
3.307129993917776e-08,0.4115480986944965,154.0,0.0,0.0,0.0,0.9591481050434939,1.0,18.996897880215098,0.0022933294225825056,0.013561837257039496,0.010196014556138177,0.0026795099896763804,6.5710287971139162e-09,1.5745608523472529e-07,0.0039205529105401649,2.9615126037776003e-10,0.005597864638041866,4.2932759575208946e-05,3.6353366769970624e-11,0.0014495966628665859,3.9457467604907961e-13,6.4883944738124022e-06,0.00066419164252693678,0.00066966264734931674,2.9120796745096977e-07,1.8321602670982865e-07,0.00025761951949249292,1.0469641726384161e-07,1.6832797303839847e-07,1.7122991964156179e-07,0.00017536227546967545,0.00019412480832779492,9.4073327179103348e-06,2.6031226803163915e-13,4.0218563864717662e-07,2.7484246819424191e-07,4.1078186677337058e-06,7.5102138796845975e-09,2.5354059768813852e-10,5.1270827672024361e-12,2.1721341152560881e-07,5.5276161609352418e-08,1.5714213797992666e-07,2.6813986821829416e-08,1.5096910694701219e-08,5.0640884212412728e-08,6.1446851214562258e-09,8.2552198002355282e-10,6.9855964054882903e-15,4.8408540086805276e-09,1.4993938237591688e-09,2.0389814169271816e-10,5.3391141381557681e-11,6.8679994438096988e-14,3.1756752581454562e-13,1.0721785840380364e-09,1.8357338875171814e-13,6.0498414340452613e-09
