Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443)
2.7857268448921916e-07,0.32958383601594005,154.0,0.0,0.0,0.0,0.64774742964446552,1.0,18.948763212590503,0.014042008472970895,0.046304407808661199,0.020317759761953821,0.0062112069618050067,2.6978404135824279e-08,1.3766103607373491e-07,0.033249885366752135,2.7358042366347898e-10,0.050296953798383337,0.0001759907091415145,8.1676488883975297e-11,0.071488823949564947,1.5730178205997605e-12,1.4034836403231798e-05,0.013777047188996278,0.02565760300097427,7.3270696717554504e-06,4.5872123369450386e-06,0.049976328088003723,0.00010131840303071752,0.0012837572296528228,0.0016491675559527036,0.033636777315182408,0.002060539820611813,0.0081458062564961561,6.554820081690746e-11,3.8805185512236984e-06,2.5015767324632412e-06,0.0057993066153244083,1.5964558309374162e-06,4.1467801525042074e-07,1.116962483384452e-09,0.00013888441427765098,1.4955073369608069e-05,0.0002069865132428064,4.1444553545527319e-05,2.6831612224141681e-05,0.00071025284221251585,1.4404324124447142e-05,8.1358086870600356e-05,1.2784078732802486e-11,0.00040273266695325808,5.7201298145695114e-05,2.3691810818036674e-06,7.2455421464046379e-07,8.573819610560518e-10,3.2888074018778575e-09,1.0808302589470079e-05,3.5102298068560384e-12,1.2940755079368153e-08,4.1226733648998015e-10,3.7447130552473361e-06,3.5493304091404999e-09,2.4042309900922498e-09,9.1867071465531532e-09,1.3557252841164618e-14,1.9435837703127617e-15,4.1434815809508287e-09,2.2058692510462987e-18,1.0252309165466778e-12,2.1692967857171375e-07,7.7522784172783227e-15,4.2693826179147948e-06,7.509955295822876e-11,4.7784184036285347e-06
2.8343887409899903e-07,0.3295834907497069,154.0,0.0,0.0,0.0,0.64350918287575876,1.0,18.948019596399813,0.014172082048543701,0.04612383742540388,0.02012495895502835,0.0061520651908585104,2.687217170404323e-08,1.3686724709586126e-07,0.033700380994869904,2.717903708296454e-10,0.051019262394873886,0.00017529771772784749,8.0898783000554898e-11,0.072735777117894446,1.566823812697521e-12,1.3901671606190599e-05,0.013832983031096034,0.026089880534020515,7.3565371873288479e-06,4.6056610304421733e-06,0.051063499589108961,0.00010224307796878943,0.0013243438521862332,0.00171137773847592,0.03420218550719821,0.0020621329983120497,0.00834078047282962,6.6971294176726918e-11,3.9364657154661982e-06,2.5356083635251971e-06,0.0059681288399132471,1.6312252942142371e-06,4.2681667937245947e-07,1.1357690015775606e-09,0.00014217875074236039,1.5215900309894804e-05,0.00021267603575296764,4.2583795760596694e-05,2.757997107715425e-05,0.00074215094452615197,1.4808376859627273e-05,8.5372793034714295e-05,1.3140638710931886e-11,0.00042258382911412992,6.0131481944503807e-05,2.4917528600104457e-06,7.6202161060877032e-07,9.0173949563617329e-10,3.4660753155131163e-09,1.1391141956232942e-05,3.6992611627539214e-12,1.3630447309921546e-08,4.3424015258955155e-10,4.019839558497441e-06,3.8099567738544373e-09,2.5807729856702437e-09,9.861288969226523e-09,1.4258311437278791e-14,2.0863015321093755e-15,4.4472153456309346e-09,2.3675682857645072e-18,1.1003844456241178e-12,2.2515542610264995e-07,8.1531561974274599e-15,4.5584077862487341e-06,8.0183581627572865e-11,5.2048038092132527e-06
2.883050637087789e-07,0.32958315424269957,154.0,0.0,0.0,0.0,0.63931740400185744,1.0,18.947285238259827,0.014299317914849815,0.045938618797071583,0.019934283172255075,0.0060935796656292947,2.6763251665992724e-08,1.3608238903888318e-07,0.03414735799215441,2.7001994404590577e-10,0.051737413451016331,0.00017458719368542092,8.0129706655057094e-11,0.073969598531567607,1.5604730968780219e-12,1.3769972785817467e-05,0.013885043040448977,0.026518059459682986,7.3839447045634032e-06,4.6228200248166903e-06,0.052142726688938115,0.00010310865271311471,0.0013646551821428782,0.0017739592370018729,0.03475804996208632,0.0020636252168582526,0.0085348009858752082,6.8383892058085668e-11,3.9920905066657064e-06,2.5693740454143301e-06,0.0061366577134814278,1.6657408900066008e-06,4.389350607619125e-07,1.1542589533610867e-09,0.00014545974519647453,1.5472589549145786e-05,0.00021836549803421273,4.3723007021005645e-05,2.8328390325788764e-05,0.0007746450239287145,1.5212456502210153e-05,8.9473417307653672e-05,1.3497227465042001e-11,0.00044285853543055842,6.3135446983834018e-05,2.6170974682576679e-06,8.0033507285592949e-07,9.471004934520599e-10,3.6476326460432586e-09,1.1988094590126008e-05,3.8929158692736996e-12,1.4338289847241592e-08,4.5679123865227279e-10,4.3091124487174668e-06,4.0839724040142966e-09,2.7663845437652344e-09,1.0570526650400858e-08,1.4975200918419469e-14,2.236351253339047e-15,4.7665183341194219e-09,2.5375559230481119e-18,1.1793903030731943e-12,2.3343112335026966e-07,8.5630863593352284e-15,4.85886016922578e-06,8.5468618035770734e-11,5.6570488009673525e-06
2.931712533185588e-07,0.32958282645010084,154.0,0.0,0.0,0.0,0.63517140504576164,1.0,18.94656002383558,0.014423759807275685,0.045749157844708226,0.019745779706908596,0.0060357646527371351,2.6651880497120316e-08,1.3530632730823622e-07,0.034590853642694611,2.6826885274052841e-10,0.05245145364312348,0.00017386067965838442,7.9369447451504676e-11,0.075190321438141541,1.5539794614074201e-12,1.3639772840914591e-05,0.013933453573399521,0.026942185677877546,7.4094128215539921e-06,4.6387648226183654e-06,0.053213915020985762,0.00010391798068916422,0.001404662588913079,0.0018368769014061865,0.035304486088135807,0.0020650272967112195,0.0087278505055475141,6.9785873570836825e-11,4.0473965467834728e-06,2.6028765982667359e-06,0.006304834451790314,1.6999995798522264e-06,4.5102887323862519e-07,1.1724361549206278e-09,0.00014872712470876429,1.5725187520920649e-05,0.00022405402192262353,4.4862011611405656e-05,2.9076748003799238e-05,0.00080772553164747932,1.5616495865218516e-05,9.3658590380885472e-05,1.3853786883584919e-11,0.00046354995912729875,6.6212786889969819e-05,2.7451594851922725e-06,8.3947759934360264e-07,9.9344489804826274e-10,3.8333995974375089e-09,1.259889814258059e-05,4.0911116959331957e-12,1.5064062238948069e-08,4.7991357133936892e-10,4.61286755168537e-06,4.3716944052958332e-09,2.9612804639667776e-09,1.1315240975381498e-08,1.570760315665646e-14,2.3939065832726831e-15,5.101757976151649e-09,2.7160277718166513e-18,1.2623394028774537e-12,2.4175207671908477e-07,8.9818869917902625e-15,5.1708142955161492e-06,9.0955973162574036e-11,6.1359074232791223e-06
2.9803744292833866e-07,0.32958250731955274,154.0,0.0,0.0,0.0,0.63107051114422674,1.0,18.945843836615424,0.014545450798835603,0.045555832367588117,0.019559484691740403,0.0059786310091980953,2.653827824872944e-08,1.3453892990368203e-07,0.035030904692499476,2.6653681187788729e-10,0.053161428947074832,0.00017311961114760052,7.8618148158115638e-11,0.076397989450729245,1.5473557368973419e-12,1.3511096935349037e-05,0.013978429338434491,0.027362305984540224,7.4330559179316466e-06,4.6535670332291258e-06,0.054276986075581096,0.0001046738454912513,0.0014443397244717638,0.0019000974054732636,0.03584161367778612,0.0020663488872808048,0.0089199141055976011,7.1177138556543617e-11,4.1023874033856609e-06,2.6361188014842059e-06,0.006472604750455138,1.7339988340846436e-06,4.6309415628384089e-07,1.1903045691433989e-09,0.00015198065342106155,1.5973742946125869e-05,0.00022974081304273709,4.6000650623299553e-05,2.9824933707619777e-05,0.00084138300315173247,1.6020434155144055e-05,9.7926944337523256e-05,1.4210264364120877e-11,0.00048465128066092327,6.9363087372959379e-05,2.8758828986474998e-06,8.7943201059011628e-07,1.040752439154967e-09,4.0232950701114048e-09,1.3223285962847337e-05,4.2937649815743105e-12,1.5807537828017279e-08,5.0359992960371534e-10,4.9314343971601698e-06,4.6734338994767496e-09,3.1656714925177791e-09,1.2096237241131813e-08,1.6455196703888163e-14,2.5591378943933841e-15,5.4532947471342863e-09,2.9031757387070528e-18,1.3493209382950861e-12,2.5011383529708865e-07,9.4093742850480835e-15,5.4943372468588718e-06,9.6646826994203849e-11,6.6421219728673278e-06
3.0290363253811853e-07,0.3295821967917921,154.0,0.0,0.0,0.0,0.62701406007959648,1.0,18.945136558401135,0.014664433311218568,0.045358994077221292,0.019375424454186687,0.005922186597273592,2.6422649737546847e-08,1.3378006732254538e-07,0.035467547359524593,2.6482354176676207e-10,0.053867384651515277,0.0001723653242719805,7.7875912162511366e-11,0.077592655560815044,1.5406138656762682e-12,1.3383963436936628e-05,0.014020173777891739,0.027778467846798181,7.454982359725819e-06,4.6672945011147743e-06,0.055331875846490249,0.00010537895245087214,0.0014836624240868713,0.0019635891871947948,0.036369556089325107,0.0020675985978721523,0.0091109789936972656,7.2557605812308474e-11,4.1570665906717163e-06,2.6691033944957038e-06,0.0066399185129591238,1.7677365884139808e-06,4.7512725533220165e-07,1.20786827835433e-09,0.00015522012898874218,1.6218306441756749e-05,0.00023542515375440793,4.713878053912065e-05,3.0572847625237609e-05,0.00087560806585960536,1.6424216434272526e-05,0.00010227711483823877,1.4566612350618814e-11,0.00050615569855939945,7.2585927675465793e-05,3.0092112593718985e-06,9.2018099664720981e-07,1.0890026883214581e-09,4.2172369201911653e-09,1.3860987951766407e-05,4.5007909090063554e-12,1.6568484691913834e-08,5.2784292461248564e-10,5.265136119678764e-06,4.9894959320759343e-09,3.3797642597516385e-09,1.2914305017182416e-08,1.7217657670831294e-14,2.7322122318132239e-15,5.8214820629005602e-09,3.0991879720443501e-18,1.440422355817951e-12,2.5851218303065776e-07,9.8453630334531224e-15,5.8294890241262221e-06,1.0254223496252262e-10,7.1764224559327826e-06
3.077698221478984e-07,0.32958189480125605,154.0,0.0,0.0,0.0,0.62300140185102348,1.0,18.944438069742407,0.014780749125557152,0.045158970476070738,0.019193616723172598,0.0058664366538051438,2.6305185644382474e-08,1.3302961247531065e-07,0.03590081734335536,2.6312876787562296e-10,0.054569365370601149,0.0001715990629350046,7.71428083284139e-11,0.078774381232609353,1.5337649658444146e-12,1.32583847534508e-05,0.014058879469498959,0.028190719205790082,7.4752947148222406e-06,4.6800114407176098e-06,0.056378533586296929,0.0001060359220898078,0.0015226086058967765,0.0020273223861263074,0.036888439523022454,0.0020687841137961996,0.0093010343044642486,7.3927211457906685e-11,4.2114375704670935e-06,2.7018330774925324e-06,0.0068067295908458871,1.801211204001077e-06,4.8712480293373697e-07,1.2251314601957196e-09,0.00015844537934922573,1.645893017391699e-05,0.00024110639666930194,4.8276271930807566e-05,3.1320399643109606e-05,0.00091039144571057281,1.682779312602873e-05,0.00010670774305342639,1.4922787907941337e-11,0.00052805643900399771,7.5880881881512272e-05,3.145087822102515e-06,9.6170716022642013e-07,1.138175109969659e-09,4.415142198814067e-09,1.4511731349837833e-05,4.7121037585953753e-12,1.7346666511987979e-08,5.5263502744800311e-10,5.6142893796162651e-06,5.3201793992550709e-09,3.6037612305773595e-09,1.377021795641504e-08,1.799466053396567e-14,2.9132932732417981e-15,6.2066661966000131e-09,3.3042488175962655e-18,1.5357293346074184e-12,2.6694313048759129e-07,1.0289667096864068e-14,6.1763229060567583e-06,1.086431342552437e-10,7.7395261051104653e-06
3.126360117576783e-07,0.32958160127664404,154.0,0.0,0.0,0.0,0.61903189828071692,1.0,18.943748250321313,0.014894439392935869,0.044956066593041133,0.019014071703047211,0.0058113841190386446,2.6186063529391791e-08,1.3228744060837239e-07,0.036330749834575238,2.6145222066249301e-10,0.055267415056331176,0.00017082198544688261,7.641887531963803e-11,0.07994323557214926,1.5268193904630969e-12,1.3134368076711978e-05,0.014094728541364189,0.02859910830406898,7.4940899753093827e-06,4.6917785756617814e-06,0.057416920661968997,0.00010664728521086638,0.0015611581702886755,0.0020912687787238019,0.037398392381667575,0.0020699122993107027,0.0094900709130751187,7.528590743344272e-11,4.2655037531833416e-06,2.7343105121393334e-06,0.0069729955361936572,1.8344214307460895e-06,4.9908370080269625e-07,1.242098366316711e-09,0.00016165625979018674,1.6695667550490378e-05,0.00024678395869565903,4.9413008263893262e-05,3.2067508525545088e-05,0.00094572397272631192,1.7231119560576498e-05,0.00011121747736604423,1.5278752330857069e-11,0.00055034676427433604,7.9247520097164062e-05,3.2834556748326574e-06,1.0039930561630029e-06,1.1882491081750366e-09,4.6169273724432531e-09,1.5175241462799892e-05,4.9276171418255043e-12,1.8141843376482591e-08,5.7796859469334199e-10,5.9792043029239376e-06,5.6657769922707633e-09,3.8378606668528682e-09,1.466473365128716e-08,1.8785878873950148e-14,3.1025412985684256e-15,6.6091862159152631e-09,3.5185387851492069e-18,1.63532577095975e-12,2.7540290633701503e-07,1.0742099822893194e-14,6.5348857994571155e-06,1.1495034997607459e-10,8.3321369530472567e-06
3.1750220136745816e-07,0.3295813161414549,154.0,0.0,0.0,0.0,0.61510492265120142,1.0,18.943066979292471,0.015005544644655628,0.044750566587314015,0.018836793029649086,0.0057570299291666068,2.606544876976139e-08,1.3155342922768252e-07,0.036757379523845626,2.5979363542993033e-10,0.055961577010497802,0.0001700351706431356,7.5704125446983449e-11,0.08109929456464797,1.5197867822430514e-12,1.3011916044998167e-05,0.014127893094664602,0.029003683534717866,7.511459783752811e-06,4.7026532804093641e-06,0.058447009502376218,0.00010721547940664693,0.0015992928999085092,0.0021554017124952927,0.037899544706121654,0.0020709892889358913,0.0096780812672652115,7.6633660118933829e-11,4.3192684987483275e-06,2.7665383222630088e-06,0.0071386773663681402,1.8673663735214292e-06,5.110011027503645e-07,1.2587733035600412e-09,0.0001648526502899035,1.6928572949099759e-05,0.00025245731557028842,5.0548884799893459e-05,3.2814101161113362e-05,0.00098159658567575198,1.7634155557634588e-05,0.00011580497486821837,1.5634470784986822e-11,0.00057301998017086941,8.2685409514690372e-05,3.4242578570966921e-06,1.0470212275159004e-06,1.2392040694730481e-09,4.8225085251943184e-09,1.5851242327988457e-05,5.1472442158751301e-12,1.8953772520438575e-08,6.038358920073789e-10,6.3601844379916332e-06,6.026575158076959e-09,4.0822566006980714e-09,1.559859353182862e-08,1.9590986051095058e-14,3.3001131682818035e-15,7.0293739388795978e-09,3.742234524986798e-18,1.739293767373927e-12,2.8388794865472354e-07,1.1202474433153626e-14,6.905218579917397e-06,1.2146460113799327e-10,8.9549454592945958e-06
3.2236839097723804e-07,0.32958103931449234,154.0,0.0,0.0,0.0,0.61121985937011503,1.0,18.942394135583431,0.015114104802268453,0.044542735230923565,0.018661778621170806,0.0057033732765432079,2.5943495426319751e-08,1.308274580332294e-07,0.037180740610719923,2.5815275218008479e-10,0.05665189389628901,0.00016923962353745581,7.4998548090022791e-11,0.082242640374335763,1.5126761240701064e-12,1.2891027332469625e-05,0.014158535629388689,0.029404493309722203,7.5274906612239879e-06,4.7126897230235872e-06,0.059468782630366,0.00010774284679555841,0.0016369963609694522,0.0022196960396540415,0.038392027677747319,0.0020720205684749251,0.0098650592358077924,7.7970449065639429e-11,4.3727351175089998e-06,2.7985190945212835e-06,0.0073037393409203788,1.9000454611207237e-06,5.2287439848936036e-07,1.2751606173755121e-09,0.00016803445310387038,1.7157701476568522e-05,0.00025812599683949929,5.1683807589155759e-05,3.3560111870846947e-05,0.0010180003359457148,1.8036865043394376e-05,0.00012046890267226327,1.5989911977192704e-11,0.00059606944251722009,8.6194115370597185e-05,3.5674374678179454e-06,1.0907742385186202e-06,1.291019401888796e-09,5.0318015442249968e-09,1.6539457324942664e-05,5.3708978803177952e-12,1.9782209006151228e-08,6.3022911580570265e-10,6.7575267282001501e-06,6.4028540748961273e-09,4.3371388179475394e-09,1.6572522802396672e-08,2.0409655821911499e-14,3.5061623100896068e-15,7.4675539068149851e-09,3.9755088134829359e-18,1.8477136258556405e-12,2.9239489614651162e-07,1.167060437581314e-14,7.2873564223198689e-06,1.2818650647698397e-10,9.608628187317731e-06
3.272345805870179e-07,0.32958077071033304,154.0,0.0,0.0,0.0,0.60737610365958916,1.0,18.941729598159188,0.015220159187394533,0.044332819279380736,0.018489021434472133,0.005650411841219327,2.5820347045304676e-08,1.3010940885993751e-07,0.037600866812210761,2.5652931547679139e-10,0.057338407749565785,0.00016843628055053999,7.4302112741753414e-11,0.083373360701714361,1.5054957857408948e-12,1.2771697173236869e-05,0.014186809469480505,0.029801585945510498,7.5422642347398175e-06,4.721939007565321e-06,0.060482231772771067,0.00010823163281376267,0.0016742538063810959,0.0022841280508284737,0.038875973180698881,0.0020730110468776702,0.010050999971827387,7.9296265828072206e-11,4.4259068711086941e-06,2.8302553790523931e-06,0.0074681487503839737,1.9324584177106153e-06,5.3470119829815543e-07,1.2912646772266881e-09,0.00017120159057474739,1.7383108756632849e-05,0.00026378958125418628,5.2817692546127934e-05,3.4305481773245021e-05,0.0010549263907043143,1.8439215698894134e-05,0.00012520793905434078,1.6345047853030657e-11,0.00061948856283249227,8.9773201806825383e-05,3.7129377633525363e-06,1.1352347044764391e-06,1.3436745704181922e-09,5.2447222891985283e-09,1.723960973358306e-05,5.5984909570151548e-12,2.0626906347755127e-08,6.5714041316141475e-10,7.1715214988476806e-06,6.7948876412430082e-09,4.6026928507155357e-09,1.758723041328029e-08,2.1241562898522803e-14,3.7208387129109821e-15,7.9240433729003068e-09,4.2185305470158265e-18,1.9606638450886919e-12,3.0092057936944084e-07,1.2146303645475508e-14,7.6813291206501565e-06,1.3511659007760133e-10,1.0293847528528398e-05
3.321007701967978e-07,0.32958051023976953,154.0,0.0,0.0,0.0,0.60357306126757182,1.0,18.941073246254732,0.015323746531332375,0.044121048738917236,0.018318510136917127,0.0055981419964400035,2.5696137399044459e-08,1.2939916561517554e-07,0.038017791371127367,2.5492307433436888e-10,0.058021159989837832,0.00016762601434396144,7.3614771710864245e-11,0.08449154819362259,1.49825356716834e-12,1.2653917826896869e-05,0.014212859184417894,0.030195009563813165,7.5558574625805505e-06,4.7304493151488736e-06,0.061487357042256302,0.00010868398590564565,0.0017110520811165794,0.0023486754092868164,0.039351513417825654,0.0020739651199568267,0.010235899789478845,8.0611112891501042e-11,4.4787869733407328e-06,2.8617496901071752e-06,0.0076318757166569029,1.9646052365808369e-06,5.4647931852493694e-07,1.3070898637827316e-09,0.00017435400314541738,1.7604850742996411e-05,0.00026944769254510543,5.3950464601326246e-05,3.5050158201592232e-05,0.0010923660354341506,1.8841178637484665e-05,0.00013002077444714804,1.6699853319128319e-11,0.00064327081325471535,9.3422232643546626e-05,3.8607022463935265e-06,1.1803853188513173e-06,1.3971491292017175e-09,5.4611867467389736e-09,1.795142324298049e-05,5.829936354164896e-12,2.1487617083009001e-08,6.8456190002361554e-10,7.6024524572221389e-06,7.2029434772800636e-09,4.8790999783141283e-09,1.8643409064181266e-08,2.2086383455454841e-14,3.9442889276129963e-15,8.3991523049653901e-09,4.4714647434553776e-18,2.0782211211263046e-12,3.094620120121282e-07,1.2629387072972389e-14,8.0871613967320647e-06,1.4225528680370121e-10,1.1011251470389913e-05
3.3696695980657766e-07,0.3295802578102303,154.0,0.0,0.0,0.0,0.59981014819867495,1.0,18.940424959578969,0.01542490498447207,0.04390763803841289,0.018150229702700367,0.0055465589908220547,2.5570991170573091e-08,1.2869661422617175e-07,0.038431547064198573,2.5333378210160478e-10,0.058700191430957775,0.00016680963828606931,7.2936462517342442e-11,0.085597299901815124,1.4909567382981839e-12,1.2537678991604842e-05,0.014236821004684293,0.030584812006137111,7.568342856596742e-06,4.7382660431225104e-06,0.062484166185277641,0.00010910195797068391,0.0017473795301639666,0.0024133170860686282,0.039818780574454399,0.0020748867268776611,0.010419756052640229,8.1915002687472505e-11,4.5313785909799637e-06,2.8930045066647787e-06,0.0077948930046140659,1.996486156017299e-06,5.5820676790111599e-07,1.32264055770477e-09,0.00017749164755679508,1.7822983555039449e-05,0.00027509999554760481,5.5082056924055685e-05,3.5794094169581749e-05,0.001130310675905858,1.9242728109021703e-05,0.00013490611229669713,1.7054305988577608e-11,0.00066740973079026488,9.7140772071363705e-05,4.0106747463154207e-06,1.2262088777965264e-06,1.4514227506009062e-09,5.6811111707935922e-09,1.8674622413726951e-05,6.0651472154663378e-12,2.2364093295402238e-08,7.1248567785302643e-10,8.0505967046494968e-06,7.6272829376812734e-09,5.1665372359669733e-09,1.9741735237487389e-08,2.2943795588707474e-14,4.1766560740500776e-15,8.893183401332427e-09,4.734472550596802e-18,2.2004603513108053e-12,3.1801638228468872e-07,1.3119670587868463e-14,8.504873197580762e-06,1.4960294752896138e-10,1.1761473405742235e-05
3.4183314941635754e-07,0.3295800133261612,154.0,0.0,0.0,0.0,0.59608679046234903,1.0,18.939784618492762,0.015523672125520856,0.043692787113551769,0.017984161941428285,0.0054956571101601277,2.5445024587860335e-08,1.2800164259467439e-07,0.038842166209995206,2.517611963445669e-10,0.059375542291552577,0.00016598791058706027,7.2267110020197694e-11,0.086690716786051003,1.4836120760685862e-12,1.2422968170382697e-05,0.014258823228984262,0.030971040760297518,7.5797886998663559e-06,4.7454319413438116e-06,0.06347267389078623,0.00010948750544181465,0.001783225909343685,0.0024780332963552578,0.040277906524789339,0.00207577940025652,0.010602567074382542,8.3207956686737635e-11,4.58368484459369e-06,2.9240222730330674e-06,0.0079571758445669463,2.0281016371290612e-06,5.6988173463877228e-07,1.3379211298516745e-09,0.00018061449521360274,1.8037563333726489e-05,0.0002807461926491158,5.6212410209042749e-05,3.6537247881311437e-05,0.0011687518396564882,1.9643841228599754e-05,0.00013986266979702406,1.7408385947470041e-11,0.00069189892095770748,0.0001009283852701989,4.1627994915758995e-06,1.2726883022066411e-06,1.5064752513998029e-09,5.9044122098354936e-09,1.9408933096977493e-05,6.3040370553898614e-12,2.3256087089919414e-08,7.4090384878111719e-10,8.5162247594113976e-06,8.0681611346193664e-09,5.4651774303803983e-09,2.0882869257801049e-08,2.3813479728335552e-14,4.4180798536581888e-15,9.4064321184767586e-09,5.0077112608864186e-18,2.3274546411178004e-12,3.2658104446642873e-07,1.3616971454382481e-14,8.9344799811820899e-06,1.5715984416381595e-10,1.2545131980555759e-05
3.466993390261374e-07,0.32957977668938754,154.0,0.0,0.0,0.0,0.5924024238364396,1.0,18.939152104164055,0.015620084970549295,0.043476682410163121,0.017820285966676667,0.0054454298207243295,2.5318346010129568e-08,1.2731414054376212e-07,0.039249680676664872,2.5020507876024756e-10,0.060047252205208852,0.00016516153812632934,7.160662830181152e-11,0.087771903258023393,1.4762258986192475e-12,1.2309770995861193e-05,0.014278986621475906,0.031353742897617651,7.5902592587218366e-06,4.7519872449126927e-06,0.064452901154740116,0.00010984249088633632,0.0018185822992069186,0.0025428054373488312,0.04072902257622061,0.0020766463106072644,0.010784332026109693,8.4490004566486603e-11,4.6357088093333426e-06,2.9548053994346845e-06,0.0081187017651583471,2.05945234345893e-06,5.8150257428609584e-07,1.3529359327482496e-09,0.00018372253070261793,1.8248646115519416e-05,0.00028638602053252215,5.7341472022631504e-05,3.7279582281944659e-05,0.0012076811770306655,2.0044497727887412e-05,0.0001448891785153795,1.7762075540806249e-11,0.00071673206088814715,0.00010478463896155335,4.3170211747000078e-06,1.3198066574615374e-06,1.5622866163221642e-09,6.1310070217890145e-09,2.0154082813070265e-05,6.5465198814791912e-12,2.4163351025477648e-08,7.6980852938873764e-10,8.9996005894969937e-06,8.5258269698758134e-09,5.7751891614937899e-09,2.2067455375028156e-08,2.4695119007882124e-14,4.6686965670335005e-15,9.9391867092777525e-09,5.2913343317851894e-18,2.4592753136206356e-12,3.3515351064949222e-07,1.4121108482635944e-14,9.3759929906228749e-06,1.649261744774839e-10,1.3362830977411496e-05
3.515655286359173e-07,0.32957954779945825,154.0,0.0,0.0,0.0,0.58875649364444049,1.0,18.938527298702923,0.0157141799818654,0.043259497813085024,0.017658578611126977,0.0053958698958718569,2.5191056470009363e-08,1.2663399977363677e-07,0.03965412188948976,2.4866519508244605e-10,0.060715360230426181,0.00016433117998956658,7.0954922332859646e-11,0.088840966762806964,1.4688040969062228e-12,1.2198071517800866e-05,0.014297424797708097,0.031732965019578306,7.5998149891330686e-06,4.7579698033809622e-06,0.065424874695935456,0.00011016868503331589,0.0018534410221659118,0.0026076160278689837,0.041172259247404412,0.0020774903057813395,0.010965050855391288,8.5761183446984532e-11,4.6874535157079608e-06,2.9853562625796164e-06,0.0082794504362575481,2.09053912224031e-06,5.9306779830708995e-07,1.367689293178432e-09,0.0001868157504490336,1.8456287722353136e-05,0.00029201924719013617,5.8469196204236979e-05,3.8021064645804925e-05,0.0012470904618360362,2.0444679727205592e-05,0.00014998438491919388,1.8115359176240614e-11,0.00074190290193834791,0.00010870910190016359,4.473285010316906e-06,1.3675471711405509e-06,1.6188370190350757e-09,6.3608133774954264e-09,2.0909801092417526e-05,6.7925103045466474e-12,2.5085638506799242e-08,7.9919186319225555e-10,9.5009816542282931e-06,9.0005231755958071e-09,6.0967368500862175e-09,2.329612186982815e-08,2.5588399595830923e-14,4.9286391362418979e-15,1.0491728270908356e-08,5.5854914112638328e-18,2.5959919213398385e-12,3.4373144270448377e-07,1.4631902218183485e-14,9.8294195165713724e-06,1.7290206671506942e-10,1.421515923214764e-05
3.5643171824569716e-07,0.32957932655395517,154.0,0.0,0.0,0.0,0.5851484545449509,1.0,18.937910085277764,0.015805993076723378,0.043041395506348092,0.017499014793415011,0.0053469695283436224,2.5063250176843391e-08,1.2596111382718888e-07,0.04005552083827707,2.4714131497634941e-10,0.061379904860351497,0.00016349745074864942,7.0311889448991774e-11,0.089898017394798968,1.4613521640178763e-12,1.2087852457353951e-05,0.014314244598292114,0.032108753212840589,7.6085127363489493e-06,4.7634152057530783e-06,0.066388626419037464,0.00011046776914265121,0.0018877955629543533,0.0026724486498261126,0.041607746076422099,0.0020783139459693966,0.011144724211618929,8.7021537187029222e-11,4.7389219503405884e-06,3.0156772062250197e-06,0.008439403521407797,2.1213629871757583e-06,6.0457606335189506e-07,1.3821855057806346e-09,0.00018989416149821706,1.866054366594085e-05,0.00029764566918755316,5.9595542316992001e-05,3.8761666198885923e-05,0.0012869715916584673,2.0844371526620943e-05,0.00015514705081495908,1.846822314422474e-11,0.00076740527186683241,0.00011270134531057154,4.6315367868614061e-06,1.4158932487482167e-06,1.6761068408591481e-09,6.5937497535124858e-09,2.1675819781272029e-05,7.0419236375988311e-12,2.6022704138568789e-08,8.2904603192804163e-10,1.0020618953871206e-05,9.4924863624451112e-09,6.4299807703968147e-09,2.4569481178306786e-08,2.6493010989853311e-14,5.1980371311995956e-15,1.1064330801420312e-08,5.8903283679272095e-18,2.7376722602441352e-12,3.5231264449042569e-07,1.5149175110268303e-14,1.0294763148195787e-05,1.8108758401128465e-10,1.5102690581218727e-05
