Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363)
1.9990739006737869e-10,1.0629482044053347,154.0,0.0,0.0,0.0,0.99872915700717879,1.0,18.999994038242104,5.5170882176824499e-05,0.00014801386058098208,0.000142040928133416,5.8308219119582396e-06,1.8714549302782211e-11,2.0760043423394438e-06,0.00033342178237221647,1.123245014366529e-08,0.00058379254396377341,1.1917342655627239e-07,5.5872992110860028e-14,7.8334605579753781e-08,8.0454083171464322e-16,1.3622235662398377e-07,1.2398659643671984e-07,1.2401142238769104e-07,1.5582062064860296e-11,9.2174516810371937e-12,5.3308570263310116e-09,1.1437297407754514e-17,1.0800234618629789e-17,1.0805053970441863e-17,1.1826861193530293e-11,1.1707120291759055e-08,1.7653343932450251e-14,7.0130805691900605e-18,1.3913859927157527e-08,7.9196205141420709e-09,2.6370885614732246e-14,1.3879861442015099e-13,2.544815125163693e-19,1.2843574661668287e-18,7.524094005086756e-16,7.3245767492489443e-16,1.8736700670029857e-17,1.8316248884136391e-19,1.3082643258278337e-19,4.0640829364487395e-19,4.7445180172951753e-22,1.4697914478459967e-25,8.506524248261661e-26,1.436402056949475e-23,2.7898279289438936e-22,2.5518621524552688e-15,9.4951913524352731e-17,1.9509640410794584e-18,1.7381001179575158e-19,2.5184682257654788e-16,3.4288603388281625e-21
2.0451359125173659e-10,1.062948203519338,154.0,0.0,0.0,0.0,0.99869989806517301,1.0,18.999993884375076,5.6440845930304912e-05,0.00015141977677078389,0.0001452869135867615,5.9814028928130465e-06,1.9145185904752608e-11,2.0759488607300277e-06,0.00034111553979016332,1.1232121075624825e-08,0.00059726577239167214,1.2192535442360072e-07,5.7315912297830086e-14,8.188589055370796e-08,8.231191209869573e-16,1.4082065229156774e-07,1.3145347312163491e-07,1.314797973353217e-07,1.6521042799069037e-11,9.774000718096495e-12,5.5796452299377496e-09,1.317314044509889e-17,1.2443823436649328e-17,1.2449512938826792e-17,1.2662950882161497e-11,1.223847819503018e-08,1.9256718981999528e-14,7.2590193848029503e-18,1.4516892565840032e-08,8.2622322844323759e-09,2.9093749909627715e-14,1.4757240566968186e-13,2.8677296457160321e-19,1.3752616373676559e-18,8.24474638178526e-16,8.0217481344950424e-16,2.0996130840099587e-17,2.0850616970675543e-19,1.4991431237138249e-19,4.5576396315085792e-19,5.5570619151477961e-22,1.7467756785766991e-25,9.7477134067190598e-26,1.684280620999921e-23,3.2017778008353559e-22,2.6651642779224418e-15,9.9668334904932183e-17,2.0376757007216244e-18,1.839203294929055e-19,2.6915045933566563e-16,3.6653747108509426e-21
2.0911979243609449e-10,1.0629482026349624,154.0,0.0,0.0,0.0,0.99867064012845164,1.0,18.999993730514579,5.7710752697937881e-05,0.00015482548764168271,0.00014853243880412964,6.1319656423881397e-06,1.9575796540358535e-11,2.0758933810247634e-06,0.0003488090304002059,1.1231792018881323e-08,0.00061073862965871904,1.2467711635650023e-07,5.8758657786254309e-14,8.5515683547267747e-08,8.416962900344551e-16,1.4544287871155164e-07,1.3916887123600723e-07,1.3919674377250198e-07,1.7491296527976125e-11,1.0349125465315961e-11,5.8341208681204848e-09,1.5120607435452567e-17,1.4288571051261396e-17,1.4295261354738177e-17,1.3537192100011534e-11,1.2781615028941397e-08,2.0966810306199605e-14,7.5087540712922495e-18,1.5130717227055692e-08,8.6109360184942526e-09,3.2026770300374319e-14,1.5666778437156447e-13,3.2228885540699877e-19,1.4703217895374316e-18,9.0157251351587507e-16,8.7670826030111799e-16,2.3467126062262431e-17,2.3663012985777934e-19,1.7125393815777184e-19,5.0979043850198771e-19,6.485223999810922e-22,2.0677675197064943e-25,1.1135330151656385e-25,1.9678542355637272e-23,3.6631176977882419e-22,2.7807020930271879e-15,1.0449156676425343e-16,2.1261002386750085e-18,1.9439142680157613e-19,2.8720812781099508e-16,3.9122362761166986e-21
2.1833219480481029e-10,1.0629482008711175,154.0,0.0,0.0,0.0,0.99861212727071236,1.0,18.999993422815283,6.0250395284324018e-05,0.00016163629346760834,0.00015502211086017235,6.4330343263972986e-06,2.043693991762151e-11,2.0757824273288063e-06,0.00036419521149241054,1.1231133939314572e-08,0.00063768323120884992,1.3018014245199214e-07,6.1643604340378925e-14,9.3010756260216846e-08,8.7884726767730869e-16,1.5475401048879759e-07,1.5535018221437112e-07,1.5538130261727155e-07,1.9526246813976985e-11,1.1555474377571229e-11,6.3601380614831981e-09,1.9730243640380411e-17,1.8657909129404299e-17,1.8667057561016838e-17,1.5403460127891151e-11,1.3903220745046736e-08,2.4725741555563161e-14,8.0196134731101958e-18,1.6390293584351759e-08,9.3263594218847397e-09,3.8567194513157844e-14,1.7583499222644681e-13,4.0395550874385073e-19,1.6732746760260527e-18,1.0717786025253484e-15,1.0410775993589192e-15,2.9101828954855299e-17,3.021425897423897e-19,2.2152313827136505e-19,6.3315991472411545e-19,8.7425183675117402e-22,2.8653387931914662e-25,1.4404129253186314e-25,2.659129716499003e-23,4.7527198300930222e-22,3.0184325272820917e-15,1.1445595634939852e-16,2.3080479041648231e-18,2.1643681481758e-19,3.2564286296368956e-16,4.4377907031101182e-21
2.2662335693665452e-10,1.0629481992893013,154.0,0.0,0.0,0.0,0.99855946913644245,1.0,18.99999314591285,6.2535878742198131e-05,0.00016776531662270855,0.00016086124681742001,6.7039291976119383e-06,2.121188016515544e-11,2.0756825755167599e-06,0.00037804186272883761,1.1230541706382272e-08,0.00066193210447509443,1.3513229852489593e-07,6.4239414754282775e-14,1.0002472550482869e-07,9.1227931694562586e-16,1.6320357201847688e-07,1.707751983668155e-07,1.708094155618072e-07,2.1466154437920303e-11,1.2705611716371412e-11,6.8530136239719907e-09,2.4813060437017953e-17,2.3479654152345768e-17,2.3491635611543295e-17,1.722193104710989e-11,1.4952937915140767e-08,2.8521171644519004e-14,8.492374872901701e-18,1.7559704070262129e-08,9.9904285006413278e-09,4.5284777757181597e-14,1.9421383647980267e-13,4.9098611034138807e-19,1.8710600787560651e-18,1.2445028645311694e-15,1.2076561500213051e-15,3.5047077526377986e-17,3.7302951673606438e-19,2.7666877589271407e-19,7.6355275204342552e-19,1.1314740613386781e-21,3.7976504256351166e-25,1.7990056626057172e-25,3.4492000560356813e-23,5.9518485942555021e-22,3.2399056530268067e-15,1.2378294790506356e-16,2.4775589929488379e-18,2.3756354917224009e-19,3.6295584440862213e-16,4.948146882693797e-21
2.349145190684987e-10,1.0629481977128816,154.0,0.0,0.0,0.0,0.99850681425870902,1.0,18.999992869037641,6.4821177599604126e-05,0.00017389367470332524,0.00016669889847659516,6.9747589380592767e-06,2.1986736301736074e-11,2.0755827298744997e-06,0.0003918876506398443,1.1229949510061531e-08,0.00068617977708833496,1.400839170984605e-07,6.6834601062179193e-14,1.0729291560560693e-07,9.4570773755114279e-16,1.7171247228200073e-07,1.8702299142579186e-07,1.8706047132299428e-07,2.3509600378879759e-11,1.3917255495369415e-11,7.3643305233141518e-09,3.0926267638137203e-17,2.9283338692562151e-17,2.9298868534034613e-17,1.9176955046686027e-11,1.6040800314995559e-08,3.2737240312579671e-14,8.9774442886388602e-18,1.8762365214014144e-08,1.0673242827933924e-08,5.2861718762209083e-14,2.1367751803116948e-13,5.9250885541708147e-19,2.0837280403466744e-18,1.4372087842356419e-15,1.3932695020168153e-15,4.1919953647790591e-17,4.5685384067905569e-19,3.427244244555402e-19,9.1453620789618319e-19,1.4504619143931938e-21,4.9810861627962826e-25,2.228545914157106e-25,4.4318462049276863e-23,7.3925368252977355e-22,3.4684217008224768e-15,1.3344637366496197e-16,2.6524660216599892e-18,2.5993935452810959e-19,4.0293209603448541e-16,5.4950627345501642e-21
2.4320568120034295e-10,1.0629481961418954,154.0,0.0,0.0,0.0,0.99845416263729203,1.0,18.999992592190765,6.710629186916949e-05,0.00018002136776898632,0.00017253506725550992,7.2455224296955846e-06,2.2761508334878839e-11,2.0754828904043158e-06,0.00040573257563719428,1.1229357350368007e-08,0.00071042624974252191,1.4503499822075253e-07,6.942915255055663e-14,1.1481527215666093e-07,9.7913252981812352e-16,1.8027500122533781e-07,2.0409903778956553e-07,2.0413994747450367e-07,2.5657274765667625e-11,1.5190817574758349e-11,7.8940940281214769e-09,3.8225430237079872e-17,3.6218297161933781e-17,3.623823314927772e-17,2.1273379239318477e-11,1.7166800968719834e-08,3.7403880745715729e-14,9.474825243413477e-18,1.9997655290101473e-08,1.1374442931087304e-08,6.1370523540669659e-14,2.3424038382447297e-13,7.1027035594639084e-19,2.3118096348533111e-18,1.6513677317412695e-15,1.5992841353506375e-15,4.9823658035952712e-17,5.553448733544763e-19,4.213308078944244e-19,1.0884468104641881e-18,1.8429423361840425e-21,6.4702097340410779e-25,2.7397037814914616e-25,5.6444995986082124e-23,9.1120648296517545e-22,3.7039071850691772e-15,1.4344270212438361e-16,2.8327126856672641e-18,2.8359361477810295e-19,4.4565234560268059e-16,6.079650798660772e-21
2.514968433321872e-10,1.0629481945763806,154.0,0.0,0.0,0.0,0.99840151427197188,1.0,18.999992315372989,6.9391221563520908e-05,0.00018614839587921482,0.00017836975420651265,7.5162189189910992e-06,2.353619627214472e-11,2.0753830571052366e-06,0.00041957663812578904,1.1228765227309249e-08,0.00073467152312002289,1.4998554193983372e-07,7.202306199883098e-14,1.2259174076140792e-07,1.0125536940717479e-15,1.8888597808137884e-07,2.2200828563178521e-07,2.2205279326228738e-07,2.7909801163918587e-11,1.652667009731292e-11,8.4423094071451264e-09,4.6881890844597745e-17,4.4449220086485581e-17,4.4474583572953875e-17,2.3516047458076586e-11,1.83309328862342e-08,4.2552048498739854e-14,9.9845212602719477e-18,2.1264964148904915e-08,1.2093676194403754e-08,7.0886783422167452e-14,2.5591591150798275e-13,8.461509111604862e-19,2.5558357459204965e-18,1.8885022932987917e-15,1.827110402740708e-15,5.8868569106413946e-17,6.7038299868198024e-19,5.1430272319359994e-19,1.287790067688336e-18,2.3223183421142048e-21,8.3287900064867288e-25,3.344281467112653e-25,7.1301547670977879e-23,1.1151834255643589e-21,3.9462895829231735e-15,1.5376844642096533e-16,3.0182434180108074e-18,3.0855535105095821e-19,4.9119632003882314e-16,6.7030098213220691e-21
2.597880054640314e-10,1.0629481930163658,154.0,0.0,0.0,0.0,0.99834886916252863,1.0,18.999992038584807,7.1675966695284172e-05,0.0001922747590935295,0.00018420296013602918,7.7868478975060091e-06,2.4310800121016793e-11,2.0752832299745651e-06,0.0004334198385037978,1.1228173140851982e-08,0.00075891559789183585,1.549355483037627e-07,7.4616324534959845e-14,1.3062226703257157e-07,1.045971230635978e-15,1.975407021727262e-07,2.4075520396916066e-07,2.4080347868213411e-07,3.0267742759261424e-11,1.7925149177820869e-11,9.0089819292520089e-09,5.7083596125783609e-17,5.4156989774435641e-17,5.418898900977106e-17,2.5909800319969854e-11,1.9533189066015592e-08,4.8213720869181028e-14,1.0506535862560807e-17,2.2563693001084001e-08,1.2830596728317764e-08,8.1489175067774264e-14,2.7871676359642255e-13,1.0021688844357047e-18,2.8163370726019512e-18,2.1501862312898091e-15,2.0782022588507031e-15,6.9172461449541576e-17,8.0400607934336539e-19,6.2364023701181541e-19,1.5152462582679265e-18,2.9038340528192762e-21,1.063093047568639e-24,4.0552860963041714e-25,8.9379580521619843e-23,1.3557654966868091e-21,4.1954973213304685e-15,1.6442016425967979e-16,3.2090033794634514e-18,3.348532264215465e-19,5.3964275846331584e-16,7.3662249347417507e-21
2.6807916759587564e-10,1.0629481914618781,154.0,0.0,0.0,0.0,0.9982962273087429,1.0,18.999991761826589,7.3960527277084235e-05,0.00019840045747144446,0.00019003468568714211,8.0574090194067934e-06,2.5085319888995225e-11,2.0751834090148378e-06,0.00044726217716278409,1.1227581091004719e-08,0.00078315847471779833,1.5988501736059187e-07,7.7208936845020729e-14,1.3890679659218031e-07,1.0793851398347132e-15,2.0623490833591914e-07,2.603438271302152e-07,2.6039603895737307e-07,3.2731607960963761e-11,1.9386558246713539e-11,9.5941168633946777e-09,6.9035922298831844e-17,6.5539518556034019e-17,6.5579574234016924e-17,2.8459475268489962e-11,2.0773562497154779e-08,5.4421896272326626e-14,1.104087257363735e-17,2.3893254206041104e-08,1.3584865241082708e-08,9.3259459748250738e-14,3.0265483822017527e-13,1.18048499212137e-18,3.0938441329732774e-18,2.4380444447555392e-15,2.3540569915575372e-15,8.086072256546249e-17,9.5841583049496469e-19,7.5154015593876789e-19,1.7736762188960112e-18,3.6047490986815774e-21,1.3462289586795684e-24,4.8870043186976015e-25,1.1123835792637223e-22,1.6380040988751311e-21,4.4514597643902973e-15,1.7539445768377423e-16,3.4049384488461778e-18,3.6251555056208035e-19,5.9106942504573999e-16,8.0703678342044159e-21
2.7637032972771987e-10,1.0629481899129412,154.0,0.0,0.0,0.0,0.99824358871039487,1.0,18.999991485098558,7.624490332154522e-05,0.00020452549107246961,0.00019586493139308583,8.3279020480502961e-06,2.5859755583661777e-11,2.0750835942265002e-06,0.00046110365448783408,1.1226989077789656e-08,0.00080740015424679936,1.6483394915836891e-07,7.9800896661420743e-14,1.4744527507156592e-07,1.1127954219933739e-15,2.1496472646537436e-07,2.8077779512283338e-07,2.8083411491454772e-07,3.530185548877055e-11,2.091117108532123e-11,1.0197719478579183e-08,8.2962498775642826e-17,7.8812588653136036e-17,7.8862361812107529e-17,3.1169906604582146e-11,2.2052046160865939e-08,6.1210593616626e-14,1.1587534916651084e-17,2.5253071064293868e-08,1.4356148912886307e-08,1.0628248202264443e-13,3.277413167383556e-13,1.3834065066652487e-18,3.3888872666006643e-18,2.7537529303663751e-15,2.6562149551041108e-15,9.4066567913777052e-17,1.1359841596447491e-18,9.0040775848096069e-19,2.0661271278511912e-18,4.4445222938521633e-21,1.6921393496037653e-24,5.8550786122005817e-25,1.3751162310831108e-22,1.9674515264852171e-21,4.7141072010075167e-15,1.8668797272587913e-16,3.6059952135658639e-18,3.9157028433575458e-19,6.4555312169016963e-16,8.8164969529050053e-21
2.846614918595641e-10,1.0629481883695753,154.0,0.0,0.0,0.0,0.99819095336726482,1.0,18.999991208400871,7.8529094841290332e-05,0.00021064985995611002,0.00020169369770935003,8.5983268239449516e-06,2.6634107212497903e-11,2.0749837856060516e-06,0.00047494427085768029,1.1226397101177061e-08,0.00083164063711698604,1.6978234374513928e-07,8.2392202455872605e-14,1.562376481113619e-07,1.1462020774359127e-15,2.2372664493397604e-07,3.0206039014017805e-07,3.0212098949668085e-07,3.797889897312525e-11,2.2499234570767903e-11,1.0819795043830629e-08,9.9106029647192385e-17,9.4210693469078859e-17,9.4272115860379987e-17,3.4045925506457552e-11,2.3368633031580291e-08,6.8614851679753353e-14,1.2146526415049776e-17,2.6642577613778377e-08,1.5144121272407829e-08,1.2064616788385731e-13,3.5398670831699774e-13,1.6133913725660974e-18,3.7019966356078977e-18,3.0990387437073435e-15,2.9862593050361573e-15,1.0893125425554136e-16,1.3392594705883893e-18,1.0728687894883159e-18,2.395838284898234e-18,5.4450048743462044e-21,2.1121046024574677e-24,6.9765852939111792e-25,1.689146948746974e-22,2.3501923364536764e-21,4.9833708328005992e-15,1.9829739897313566e-16,3.8121209603494563e-18,4.2204504433159615e-19,7.0316970055075695e-16,9.6056576344415593e-21
2.9295265399140833e-10,1.0629481868317994,154.0,0.0,0.0,0.0,0.99813832127913305,1.0,18.999990931733642,8.0813101848941973e-05,0.00021677356418186672,0.00020752098503579292,8.8686832426942759e-06,2.7408374782981991e-11,2.0748839831552927e-06,0.00048878402664482028,1.1225805161159569e-08,0.00085587992395595627,1.7473020116894386e-07,8.4982853227984593e-14,1.6528386136150208e-07,1.1796051064857836e-15,2.325174774172145e-07,3.2419456967270981e-07,3.242596208819591e-07,4.0763111127714518e-11,2.4150971165675995e-11,1.1460348828159169e-08,1.177291123742255e-16,1.1198787964420542e-16,1.1206318668202804e-16,3.7092360044825884e-11,2.4723316077821301e-08,7.6670728484987656e-14,1.2717850592286646e-17,2.8061218429946425e-08,1.594846207573091e-08,1.3644152247552292e-13,3.8140089172846205e-13,1.8730522369261388e-18,4.0337022253005698e-18,3.4756799607589896e-15,3.3458157347698908e-15,1.2560429133086278e-16,1.570972930215849e-18,1.2717817068917613e-18,2.7662468875963164e-18,6.6306432728728143e-21,2.618983808056521e-24,8.2701141721320512e-25,2.0625198554454214e-22,2.7928755946655887e-21,5.2591827622091694e-15,2.1021946909613667e-16,4.0232636661313103e-18,4.5396710734139141e-19,7.6399407638399303e-16,1.0438882303056298e-20
3.0124381612325256e-10,1.0629481852996303,154.0,0.0,0.0,0.0,0.99808569244577983,1.0,18.999990655096948,8.3096924357121626e-05,0.00022289660380923594,0.00021334679373390713,9.1389712377806042e-06,2.8182558302715376e-11,2.0747841868759583e-06,0.00050262292221563631,1.1225213257765481e-08,0.00088011801538096055,1.7967752147781826e-07,8.7572848340364505e-14,1.745838604812191e-07,1.2130045094686343e-15,2.4133433277439457e-07,3.4718299657014871e-07,3.4725267255174561e-07,4.3654827537666907e-11,2.5866581178535795e-11,1.2119386100526581e-08,1.3911505332387825e-16,1.3241858952940369e-16,1.3251035593562928e-16,4.0314035194537697e-11,2.6116088262952315e-08,8.5415300677997376e-14,1.3301510971419422e-17,2.9508448429581378e-08,1.6768857187563982e-08,1.537626274649708e-13,4.099931545579173e-13,2.1651603953571798e-18,4.3845338445903877e-18,3.8855056394930933e-15,3.7365522136997237e-15,1.442436518891802e-16,1.8340446969203933e-18,1.5002501747688791e-18,3.1809938040397309e-18,8.0286915184231224e-21,3.2273759790802103e-24,9.7558498005701926e-25,2.504249518454704e-22,3.3027479912219255e-21,5.5414759807756351e-15,2.2245095836410667e-16,4.2393719890741537e-18,4.8736341477907157e-19,8.2810023874064701e-16,1.131719063166684e-20
3.095349782550968e-10,1.062948183773082,154.0,0.0,0.0,0.0,0.99803306686698579,1.0,18.999990378490811,8.5380562378450028e-05,0.00022901897889770971,0.00021917112413991617,9.4091907675133135e-06,2.8956657779179611e-11,2.0746843967641401e-06,0.00051646095793051524,1.1224621390975158e-08,0.00090435491199909745,1.8462430471979607e-07,9.0162187393546835e-14,1.8413759113904295e-07,1.2464002867084669e-15,2.5017458768992727e-07,3.7102806634959975e-07,3.7110254060420208e-07,4.6654350100731644e-11,2.764624481701275e-11,1.2796912129813959e-08,1.6356867977551065e-16,1.5579850370322638e-16,1.559096819605452e-16,4.3715772843972115e-11,2.7546942545812672e-08,9.4886662903905712e-14,1.3897511075790111e-17,3.0983732678252052e-08,1.7604998464717209e-08,1.7270663814119766e-13,4.397722299884055e-13,2.4926496544347823e-18,4.7550211259451081e-18,4.3303957815719847e-15,4.1601787268228603e-15,1.6501598009153883e-16,2.1315901097789287e-18,1.7616357964570759e-18,3.6439293420495624e-18,9.6694333130788524e-21,3.9537918355278268e-24,1.1455654293872149e-24,3.0244048857979959e-22,3.887687816109329e-21,5.8301843575955484e-15,2.3498868414911332e-16,4.4603952597194082e-18,5.2226057704343666e-19,8.9556126400001415e-16,1.2241589707723857e-20
3.1782614038694103e-10,1.062948182252169,154.0,0.0,0.0,0.0,0.99798044454253132,1.0,18.999990101915273,8.7664015925546939e-05,0.00023514068950677541,0.00022499397657322961,9.6793418066126412e-06,2.9730673219821637e-11,2.0745846128204997e-06,0.00053029813414395756,1.1224029560767425e-08,0.00092859061440749664,1.8957055094290718e-07,9.2750870145258049e-14,1.9394499901279936e-07,1.2797924385281344e-15,2.5903586184956498e-07,3.9573193197479773e-07,3.9581137853852133e-07,4.9761950149784456e-11,2.9490124051106372e-11,1.3492932184790331e-08,1.9141714816786747e-16,1.8244538331537623e-16,1.8257934504230039e-16,4.7302391801867268e-11,2.9015871881237678e-08,1.0512392718467319e-13,1.4505854428776363e-17,3.2486546201351245e-08,1.845658364180193e-08,1.9337378029102653e-13,4.7074633129796001e-13,2.8586201115506241e-18,5.1456935250675201e-18,4.8122812941404579e-15,4.6184470158664553e-15,1.8809679829302957e-16,2.466925837736157e-18,2.0595710832960469e-18,4.1591190148067648e-18,1.158641388000272e-20,4.816836498128995e-24,1.3393151675757625e-24,3.6341977652778055e-22,4.5562397922086143e-21,6.1252426279374368e-15,2.4782950541713901e-16,4.6862834722674283e-18,5.5868487782481993e-19,9.6644932724785292e-16,1.3213074196914059e-20
3.2611730251878526e-10,1.0629481807369014,154.0,0.0,0.0,0.0,0.99792782547219627,1.0,18.999989825370339,8.9947285011031334e-05,0.00024126173569591607,0.00023081535134130663,9.9494243413802959e-06,3.0504604632267346e-11,2.0744848350480898e-06,0.00054413445120469247,1.1223437767170392e-08,0.00095282512319350566,1.945162601951762e-07,9.5338896464233634e-14,2.0400602978960843e-07,1.31318096525356e-15,2.6791599542967235e-07,4.2129652632759205e-07,4.2138111973093497e-07,5.2977871284526898e-11,3.139836430278763e-11,1.4207451534082311e-08,2.2301074837110677e-16,2.1269991204140188e-16,2.1286049240283197e-16,5.1078707802195186e-11,3.0522869220483486e-08,1.1616722229678561e-13,1.5126544553136596e-17,3.4016373798657057e-08,1.9323316219113188e-08,2.1586734689822263e-13,5.0292318420406307e-13,3.2663418532797036e-18,5.5570803206453455e-18,5.3331439516954496e-15,5.1131503218955584e-15,2.1367071221757813e-16,2.8435759881698122e-18,2.3979726539924736e-18,4.7308493029298224e-18,1.3816681650671304e-20,5.837403406697039e-24,1.5593813727184399e-24,4.3460759522209194e-22,5.3176507605495636e-21,6.426586382025652e-15,2.6097032221052603e-16,4.9169872759828686e-18,5.966622783562227e-19,1.0408357139999939e-15,1.423262650473599e-20
3.344084646506295e-10,1.0629481792272908,154.0,0.0,0.0,0.0,0.99787520965576149,1.0,18.999989548856025,9.2230369647521322e-05,0.00024738211752461031,0.00023663524874277276,1.0219438366613376e-05,3.1278452024007126e-11,2.07438506344315e-06,0.00055796990945578885,1.1222846010178574e-08,0.00097705843893487916,1.9946143252462518e-07,9.7926266300661027e-14,2.1432062916588334e-07,1.3465658672089699e-15,2.7681302868184302e-07,4.4772358258825709e-07,4.4781349781912561e-07,5.6302331939670148e-11,3.3371095978400365e-11,1.4940475446145021e-08,2.5872370381691396e-16,2.4692653747645268e-16,2.4711808274339796e-16,5.5049533507715616e-11,3.2067927511590833e-08,1.2805769314925798e-13,1.5759584971892609e-17,3.557270986235136e-08,2.0204905352653595e-08,2.4029369470691336e-13,5.3631005719023142e-13,3.7192585734959813e-18,5.9897106136976534e-18,5.8950163580056665e-15,5.6461231293664419e-15,2.4193161453888583e-16,3.2652781742847005e-18,2.7810546593372992e-18,5.3636334130046508e-18,1.6401039847548736e-20,7.038879773197721e-24,1.808504730026957e-24,5.1738211090958916e-22,6.1819062118798917e-21,6.7341520539759777e-15,2.744080751297905e-16,5.1524579667171309e-18,6.3621842160950311e-19,1.1187908317738745e-15,1.5301216935979868e-20
3.426996267824737e-10,1.062948177723347,154.0,0.0,0.0,0.0,0.99782259709300725,1.0,18.999989272372332,9.4513269847634101e-05,0.00025350183505233246,0.00024245366906997261,1.048938388307961e-05,3.2052215402443835e-11,2.0742852980047866e-06,0.00057180450923476143,1.1222254289760958e-08,0.0010012905621999491,2.0440606797927357e-07,1.0051297966185696e-13,2.2488874284732839e-07,1.3799471447164236e-15,2.8572518340715926e-07,4.7501465272951592e-07,4.751100651999742e-07,5.9735527715420642e-11,3.5408435859231759e-11,1.5692009189234385e-08,2.9895496733513778e-16,2.8551431180585796e-16,2.8574173017771731e-16,5.9219678512958956e-11,3.3651039699710588e-08,1.4083750016191561e-13,1.6404979208200855e-17,3.7155058198426073e-08,2.1101065746254942e-08,2.6676224068559764e-13,5.7091378994637505e-13,4.2209911126117122e-18,6.4441133267833675e-18,6.4999819080647562e-15,6.2192409115992107e-15,2.730828868828976e-16,3.7359895409100528e-18,3.21334242676641e-18,6.062217032576126e-18,1.9384308002821431e-20,8.4473638700924975e-24,2.0896283062134207e-24,6.1326514960992514e-22,7.1597676576790385e-21,7.0478769108765911e-15,2.8813974481988593e-16,5.392647478542069e-18,6.7737863643736916e-19,1.2003842215103287e-15,1.641980385214352e-20
3.5099078891431795e-10,1.062948176225077,154.0,0.0,0.0,0.0,0.99776998778371395,1.0,18.999988995919253,9.6795985623986125e-05,0.00025962088833855193,0.0002482706126110806,1.0759260895431127e-05,3.2825894775230555e-11,2.0741855387370989e-06,0.00058563825087367533,1.122166260593846e-08,0.001025521493547803,2.0935016660713527e-07,1.0309903659238554e-13,2.3571031654893809e-07,1.4133247981021158e-15,2.9465084614087149e-07,5.0317112430315571e-07,5.0327220981955255e-07,6.3277633492812002e-11,3.7510488363702513e-11,1.6462058031380977e-08,3.4412901258379228e-16,3.288777316275755e-16,3.2914654743023754e-16,6.3593949346932456e-11,3.52721987273959e-08,1.5454981864392358e-13,1.7062730784340204e-17,3.8762931851412772e-08,2.2011517545756077e-08,2.9538545842248483e-13,6.0674082004267465e-13,4.7753409193234683e-18,6.9208172035773521e-18,7.150174750072856e-15,6.8344198776556793e-15,3.0733760026557157e-16,4.2598927483817597e-18,3.699686319546535e-18,6.8315840816043304e-18,2.2815593451832208e-20,1.0091894455759984e-23,2.4059065634731102e-24,7.2393296527600681e-22,8.2628108343811993e-21,7.3676990420119396e-15,3.0216235146134445e-16,5.6375083754933376e-18,7.2016794166182973e-19,1.2856845688476505e-15,1.7589333826812332e-20
3.592819510461622e-10,1.0629481747324896,154.0,0.0,0.0,0.0,0.997717381727662,1.0,18.999988719496784,9.9078516989192873e-05,0.00026573927744273439,0.00025408607965153178,1.1029069410796542e-05,3.3599490149879448e-11,2.0740857856371235e-06,0.000599471134699254,1.1221070958720585e-08,0.0010497512335284592,2.1429372845622123e-07,1.0568443716061837e-13,2.467852959949954e-07,1.4466988276907434e-15,3.035885528919183e-07,5.3219423567464947e-07,5.3230117041081307e-07,6.6928805353465388e-11,3.9677346692862177e-11,1.7250627240365312e-08,3.9469662098892215e-16,3.7745757683036109e-16,3.7777398820327003e-16,6.8177149475550367e-11,3.6931397534859165e-08,1.692388381725553e-13,1.7732843222807684e-17,4.0395852932373964e-08,2.2935986235198567e-08,3.2627887447708837e-13,6.4379720794561701e-13,5.3862934362511115e-18,7.4203508081469204e-18,7.8477797474486344e-15,7.4936167206179892e-15,3.4491871397844734e-16,4.8414019142830698e-18,4.2452758056342651e-18,7.6769624603852811e-18,2.6748572837033867e-20,1.2004692638803589e-23,2.7607145098446071e-24,8.5122751310483779e-22,9.5034647351157961e-21,7.6935573482288511e-15,3.1647295426514959e-16,5.8869938434227847e-18,7.6461105010979486e-19,1.3747597152497795e-15,1.8810741799028702e-20
