Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932)
2.3803737864966146e-07,0.45215181721337594,154.0,0.0,0.0,0.0,0.16334836540111786,0.99975819872400051,18.977421936679267,0.018565636027235575,0.044271504049607432,0.0042698587609485954,0.00044088666971593178,1.2806606231061992e-08,5.3696322748820652e-07,0.17310938591331279,2.3440836945021378e-09,0.39610894225347182,8.1686008453815695e-05,4.1302557517277123e-12,0.061628875841672003,5.4058208118439928e-13,7.0682785057930719e-06,0.038123237015127834,0.081724722222388288,1.1043439210372481e-05,6.5367718622117113e-06,0.04893197052670873,0.00013172888374909385,0.0036310269352789167,0.010723747033549886,0.0059663723919498321,0.0039769970758697145,0.010476022115648997,7.9710485381688759e-11,4.9896329591725282e-05,2.1291694839956561e-05,0.014604473624543214,3.7014023587366774e-06,1.7469635444277917e-06,7.7383347606551769e-10,0.00031874877351888565,1.7051739426207265e-05,0.00046848547938885911,2.9204774612572317e-05,8.5194868711148167e-05,0.0011263656854022532,1.0166864503854395e-05,4.2806409226000732e-05,5.6726670516300668e-11,0.00064926572931643255,0.00010533441301666804,2.4791894193113898e-06,2.5595381004673395e-07,2.0075582125521418e-09,7.1114808751657966e-09,1.765263334569783e-05,1.2060359898960151e-11,5.9863546962001662e-08,1.5157247630350813e-09,3.0368528980565535e-05,1.3968561815403824e-08,8.7622472117335524e-09,3.7765310194713294e-08,3.3553368139687781e-15,3.4253634466486371e-15,1.7236551931720271e-08,8.7475258224291315e-18,5.2308995574343342e-12,2.3393514722260038e-06,1.9328119072482682e-15,6.0961506647271328e-06,1.5336256947424033e-10,4.7720631950242641e-06,4.6354134953882688e-05,9.6634075149282884e-05,5.1735642722947575e-05,4.7077423174519382e-05
2.416444972486361e-07,0.4521523250689696,154.0,0.0,0.0,0.0,0.15970783067129476,0.99975039224329398,18.977263283619301,0.018505612457453111,0.043712244239210461,0.0040860081564822069,0.0004219003904270691,1.2644706853502686e-08,5.283376058028979e-07,0.17356665966544371,2.2918412197108502e-09,0.39886224579377716,8.0653345565911771e-05,3.9523910199865307e-12,0.061944535931074289,5.3374811948570894e-13,6.7639615130844496e-06,0.03797623447759732,0.082030260151874854,1.1000751580124606e-05,6.5115044421764091e-06,0.049542004465634615,0.00013071665760307815,0.003620936405562982,0.010870435190428913,0.0059543941958267559,0.0039826271394076953,0.010623030732107864,8.0703362719805685e-11,5.0244088633832474e-05,2.1348345814738559e-05,0.014785825223912894,3.7475939810258785e-06,1.7687325666428e-06,7.7254824698461228e-10,0.00032243685200347157,1.7087960160853122e-05,0.00047567416958078511,2.9653120568744051e-05,8.6510410534475864e-05,0.0011553990925560478,1.0324191188652043e-05,4.3989305843158892e-05,5.7602618963932754e-11,0.00066677525256303308,0.00010889556003346965,2.5395601325334487e-06,2.6218526054692854e-07,2.0564443243875577e-09,7.2937566661487808e-09,1.8105338067876689e-05,1.2378279322215608e-11,6.155981493365054e-08,1.5586743946996025e-09,3.1667165514966038e-05,1.4565755911575133e-08,9.1368570700758696e-09,3.9379899112609626e-08,3.4370258314761111e-15,3.571808791102371e-15,1.7972789574613159e-08,9.1211653889828833e-18,5.45433086845819e-12,2.3714772928899655e-06,1.9798681387034068e-15,6.3436159423352236e-06,1.5958812362447915e-10,5.0208196844698696e-06,4.726949554566464e-05,9.9800501161059971e-05,5.346237841676154e-05,4.9075381583611029e-05
2.452516158476107e-07,0.4521528119973691,154.0,0.0,0.0,0.0,0.15616277345788235,0.99974249971318196,18.977107034624577,0.018442455560886282,0.043158601752220055,0.0039103086395434724,0.00040375602362111365,1.2484437618420872e-08,5.1992622344567838e-07,0.17399626204177751,2.2409688694689539e-09,0.40157134267248484,7.963108035896461e-05,3.7824133805685389e-12,0.062249160980841926,5.2698296761459741e-13,6.4731359942117047e-06,0.037829431838092745,0.082322650890268911,1.0958124552707142e-05,6.4862728905786427e-06,0.050142161365485736,0.00012970905817707545,0.0036095998451142726,0.011013420260546435,0.0059414145214521522,0.0039880583691364194,0.010767981182371999,8.1680148535604465e-11,5.0586258353349639e-05,2.1401581128644904e-05,0.014963720654383514,3.7930377005984583e-06,1.7900866219821657e-06,7.7113293617096933e-10,0.00032605281454593245,1.712126863679462e-05,0.00048278666433664567,3.0096713961214539e-05,8.7811986796346571e-05,0.0011844570198806562,1.0479844418431917e-05,4.5173350972163403e-05,5.8469268496190737e-11,0.00068427888814681756,0.00011249517686295066,2.5994585956517479e-06,2.6836789039951456e-07,2.1049480255817847e-09,7.47480676702023e-09,1.8555003785632121e-05,1.2695108468707514e-11,6.3264179210925012e-08,1.601829035017549e-09,3.2995673677000447e-05,1.5176681077472461e-08,9.52008019513649e-09,4.1031612371171573e-08,3.5180748518052647e-15,3.7216213622188753e-15,1.8725931172233813e-08,9.5033836887455205e-18,5.68289214419183e-12,2.4027930259179094e-06,2.0265557054807069e-15,6.5942684895383174e-06,1.658938608423347e-10,5.2756818589800258e-06,4.8182081982783721e-05,0.00010300110679711485,5.5208518453509037e-05,5.1108579585776324e-05
2.4885873444658534e-07,0.4521532790222175,154.0,0.0,0.0,0.0,0.15271025168004743,0.99973452273429875,18.976953126570471,0.01837630687587213,0.042610682261624025,0.003742401006409581,0.00038641645703283963,1.2325828900134323e-08,5.1172242868444926e-07,0.17439898133753912,2.1914244242173321e-09,0.40423732698254966,7.8619406577734561e-05,3.6199751633443088e-12,0.06254314956789718,5.2028790773032463e-13,6.1952074749906586e-06,0.037683020491905007,0.082602477395767482,1.0915613498292412e-05,6.4611099820210402e-06,0.050732608427288592,0.00012870744179331828,0.0035971211477534878,0.011152755891556339,0.0059274993249544428,0.0039933026946228677,0.010910902276116656,8.2641115622635225e-11,5.0922977185948327e-05,2.1451498108678522e-05,0.015138233562943783,3.8377461715382492e-06,1.8110345412982447e-06,7.6959598751747923e-10,0.00032959796268566268,1.7151824322603739e-05,0.00048982427879374648,3.0535636707904843e-05,8.9099837373345463e-05,0.001213532809500921,1.0633852923007454e-05,4.6358173288257935e-05,5.9326778833940324e-11,0.00070177093190968538,0.0001161324135477668,2.6588649578124074e-06,2.744996518647888e-07,2.1530532415156001e-09,7.6545631144013462e-09,1.9001461245941967e-05,1.3010735530830311e-11,6.4976137248210372e-08,1.6451759589440128e-09,3.4353844876761429e-05,1.5801241217529381e-08,9.911856307749718e-09,4.2720190168513455e-08,3.5984570308296484e-15,3.8747775956268256e-15,1.9495858073650109e-08,9.8941205065395371e-18,5.9165473767881791e-12,2.4333103454091023e-06,2.0728591442590889e-15,6.8479732239671307e-06,1.7227638282185403e-10,5.5365500006494519e-06,4.9091925487382614e-05,0.00010623527422475514,5.6973715971327911e-05,5.3176350018863632e-05
2.5246585304555997e-07,0.45215372711589535,154.0,0.0,0.0,0.0,0.14934743067647888,0.99972646287564082,18.976801499101718,0.018307303018959921,0.042068574959157633,0.0035819405607822687,0.00036984608065535003,1.2168906306187774e-08,5.0371981636113285e-07,0.17477558187912967,2.1431672058399159e-09,0.40686125895587749,7.7618487564155242e-05,3.4647427713459919e-12,0.062826885863823748,5.1366402080372149e-13,5.9296054857556502e-06,0.037537173985692528,0.082870296889554704,1.0873268590095888e-05,6.4360454151787781e-06,0.051313512338721425,0.00012771301742404544,0.0035835989231630077,0.011288497609275958,0.0059127106944920687,0.0039983712030231605,0.011051822934149141,8.3586535916063407e-11,5.1254379279753011e-05,2.1498191120714395e-05,0.015309436822381261,3.8817320100076109e-06,1.8315850643735843e-06,7.6794535234207483e-10,0.00033307357210079092,1.717977802075529e-05,0.00049678832875203695,3.0969970776166506e-05,9.0374202456707566e-05,0.0012426201703099875,1.0786245476674576e-05,4.7543420354813053e-05,6.017530990761115e-11,0.00071924597810671116,0.00011980644759376866,2.7177611949632735e-06,2.8057868570993392e-07,2.2007453768664185e-09,7.8329634243203686e-09,1.9444555556449632e-05,1.3325057391159506e-11,6.669521427583682e-08,1.6887031447520979e-09,3.5741459556524883e-05,1.6439335196012192e-08,1.0312121967140494e-08,4.4445359076515977e-08,3.678147995588179e-15,4.031252691033058e-15,2.0282445451146045e-08,1.0293312492471721e-17,6.155258683891338e-12,2.4630413426213506e-06,2.1187644152120235e-15,7.1045969013611912e-06,1.7873233749896701e-10,5.8033207872916149e-06,4.9999059831654964e-05,0.00010950240480066729,5.8757634525415839e-05,5.5278025202475322e-05
2.560729716445346e-07,0.45215415720233965,154.0,0.0,0.0,0.0,0.14607157853708735,0.99971832167544594,18.976652094477064,0.018235575861085589,0.041532353977617564,0.0034285967326104757,0.00035401074331365448,1.2013691095039259e-08,4.9591221703183779e-07,0.17512680487693102,2.0961580107402658e-09,0.40944416621391083,7.6628458918932612e-05,3.3163962740727565e-12,0.063100740089723856,5.0711220421526333e-13,5.6757829250809862e-06,0.037392049496428471,0.083126641902639783,1.083113527528464e-05,6.4111060910980497e-06,0.051885038960680634,0.0001267268597132276,0.0035691266212976558,0.011420702521341706,0.0058971070700377659,0.0040032742079127272,0.011190772115258122,8.4516679987209971e-11,5.158059465382651e-05,2.154175167494123e-05,0.015477402416392675,3.9250077703852447e-06,1.8517468259090867e-06,7.6618851723553586e-10,0.00033648089177711461,1.7205272323582503e-05,0.00050368012666022707,3.1399797933684739e-05,9.1635321796167037e-05,0.0012717131590114735,1.0937050806700871e-05,4.872875777707122e-05,6.1015021353641814e-11,0.00073669890581272901,0.00012351648327217299,2.7761310033465524e-06,2.8660331042171147e-07,2.2480112293553069e-09,8.0099508728813199e-09,1.988414539242052e-05,1.3637979153136978e-11,6.8420961963807945e-08,1.7323992401949105e-09,3.7158288126163708e-05,1.7090857271894308e-08,1.0720810843718664e-08,4.6206833213936423e-08,3.7571257028721096e-15,4.1910207186309263e-15,2.1085562828307984e-08,1.0700893429944968e-17,6.3989864688925265e-12,2.491998460590102e-06,2.1642588205456358e-15,7.3640082547378985e-06,1.8525842255250396e-10,6.0758876455373803e-06,5.0903520863108351e-05,0.00011280191825027102,6.0559947668486315e-05,5.7412937773128084e-05
2.5968009024350923e-07,0.45215457015955796,154.0,0.0,0.0,0.0,0.14288006167533776,0.99971010064206833,18.97650485742043,0.018161252696594368,0.041002079695751467,0.0032820526748027303,0.00033887771011052926,1.1860200561638607e-08,4.8829368667282052e-07,0.17545336924198821,2.0503590463472974e-09,0.41198704496341698,7.5649430959288838e-05,3.17462900889257e-12,0.063365068966803481,5.0063318801436587e-13,5.4332153939346655e-06,0.037247789181854216,0.083372021293803708,1.0789254673935951e-05,6.3863163494161575e-06,0.052447353053174522,0.00012574992088127006,0.0035537926711404462,0.011549429048551701,0.0058807434522703079,0.0040080213119247079,0.011327778751892148,8.54318165794068e-11,5.1901749349704239e-05,2.1582268526832725e-05,0.015642201342565915,3.9675859243526191e-06,1.8715283436769735e-06,7.6433253054102274e-10,0.00033982114340912298,1.7228442049234204e-05,0.00051050097810248778,3.1825199530727791e-05,9.2883434037976009e-05,0.0013008061620496537,1.1086297513268652e-05,4.9913868385532347e-05,6.1846072073677112e-11,0.00075412486582377477,0.00012726175090805149,2.8339596968827161e-06,2.9257201162811402e-07,2.2948389066274707e-09,8.1854737865080843e-09,2.0320102227429198e-05,1.394941368491996e-11,7.0152957109078424e-08,1.7762535292653773e-09,3.8604091847052294e-05,1.7755697506081652e-08,1.1137853974519029e-08,4.8004315348236065e-08,3.8353703005517078e-15,4.3540547190405335e-15,2.1905074579234422e-08,1.1116794489010235e-17,6.6476895724261783e-12,2.5201944348612012e-06,2.2093309246160273e-15,7.6260781140976245e-06,1.9185138841561472e-10,6.3541410875291927e-06,5.1805346083316901e-05,0.00011613325186789321,6.2380338538807809e-05,5.9580421442614119e-05
2.6328720884248386e-07,0.4521549668217554,154.0,0.0,0.0,0.0,0.13977034062683222,0.99970180125484409,18.976359734976032,0.018084456405447032,0.040477799935980698,0.0031420048406164769,0.00032441562423540213,1.1708448367545634e-08,4.8085849691342892e-07,0.17575597236835144,2.0057338706971486e-09,0.41449086114025596,7.4681490829542549e-05,3.0391472230587198e-12,0.063620216161245399,4.9422754891171022e-13,5.201400505590068e-06,0.03710452141394055,0.08360692123757904,1.074766387688581e-05,6.3616981451456617e-06,0.053000618036302086,0.0001247830416080843,0.003537680630803989,0.011674736681532865,0.005863671600478502,0.0040126214637819799,0.011462871693754512,8.6332212234441337e-11,5.2217965576329699e-05,2.1619827773868958e-05,0.015803903531238374,4.0094788428177752e-06,1.8909380085996834e-06,7.6238402745580251e-10,0.0003430955210054209,1.7249414657800955e-05,0.00051725217874473283,3.2246256304928259e-05,9.4118776147113602e-05,0.0013298938783990761,1.1234013999595253e-05,5.1098451449303583e-05,6.2668619849963958e-11,0.00077151926805141974,0.00013104150616041789,2.8912341087219232e-06,2.9848343164231982e-07,2.3412177465643537e-09,8.3594853424130934e-09,2.0752309589377281e-05,1.4259281177503437e-11,7.1890800352038891e-08,1.8202558997018463e-09,4.0078623665998536e-05,1.8433742138291954e-08,1.1563179999609976e-08,4.9837497917155749e-08,3.9128639905074737e-15,4.5203267959569999e-15,2.2740840399615878e-08,1.1540944465424523e-17,6.9013254153422425e-12,2.547642239800998e-06,2.2539704749757178e-15,7.890679508265601e-06,1.9850804083799765e-10,6.6379690312520073e-06,5.2704574274957424e-05,0.00011949585973957584,6.4218499457753585e-05,6.1779811684664068e-05
2.668943274414585e-07,0.4521553479817642,154.0,0.0,0.0,0.0,0.13673996606062477,0.99969342496494595,18.976216676380659,0.018005305608931522,0.03995955106364292,0.0030081625609000764,0.00031059445884558352,1.1558444864349251e-08,4.7360112577366339e-07,0.17603529088278208,1.9622473352650408e-09,0.41695655150378019,7.3724704561215062e-05,2.9096696230698785e-12,0.063866512722140806,4.8789572389492369e-13,4.9798571785868632e-06,0.03696236190568241,0.083831806181435042,1.070639632128336e-05,6.3372712704028383e-06,0.053544995782843809,0.00012382696097510657,0.0035208693462938224,0.011796685760533656,0.0058459402200185615,0.0040170830102542509,0.011596079658480772,8.7218130965159551e-11,5.2529361848728164e-05,2.1654512948219114e-05,0.015962577778399236,4.0506987801355857e-06,1.909984076540115e-06,7.6034925381148328e-10,0.00034630519067083973,1.7268310647865844e-05,0.0005239350116807215,3.2663048216651621e-05,9.5341582905675504e-05,0.0013589713031866323,1.1380228411167318e-05,5.2282221919554637e-05,6.3482821011272588e-11,0.00078887776941076568,0.00013485502929791224,2.9479424963315615e-06,3.0433635990327489e-07,2.3871382404246651e-09,8.5319432797815916e-09,2.118066234312202e-05,1.4567508717929499e-11,7.3634114925616997e-08,1.8643968113112467e-09,4.158162900074272e-05,1.912487395371904e-08,1.1996715392103501e-08,5.1706064016497959e-08,3.9895909033134604e-15,4.6898082057497136e-15,2.3592715749923115e-08,1.1973270005577914e-17,7.1598501331969213e-12,2.5743550399993125e-06,2.2981683301838523e-15,8.157687750220628e-06,2.0522524303242868e-10,6.9272571047969995e-06,5.3601245172280234e-05,0.00012288921198945783,6.6074131537474345e-05,6.4010446355942013e-05
2.705014460404331e-07,0.452155714393239,154.0,0.0,0.0,0.0,0.13378657499052257,0.99968497319622385,18.976075632942099,0.017923914819188466,0.039447358996013565,0.0028802476141751741,0.0002973854701035172,1.1410197399476285e-08,4.6651624887238694e-07,0.17629198136345275,1.919865530681807e-09,0.41938502468440453,7.2779119020364909e-05,2.7859269348351192e-12,0.064104277511443514,4.8163802310257705e-13,4.7681249241085095e-06,0.036821414741219118,0.084047119771589171,1.0665482113484408e-05,6.3130535455048046e-06,0.054080646439408561,0.00012288232554398721,0.0035034331165497185,0.011915337276301795,0.005827595140038274,0.004021413743525549,0.011727431188637115,8.8089833938669479e-11,5.2836053120740906e-05,2.1686405105587702e-05,0.016118291690965784,4.0912578603930006e-06,1.9286746615928241e-06,7.5823408862666584e-10,0.00034945129053943211,1.728524393393296e-05,0.00053055074513602566,3.307565430881897e-05,9.6552086479452634e-05,0.001388033712118851,1.1524968583272108e-05,5.3464909702769435e-05,6.4288830144244416e-11,0.00080619626220167456,0.00013870162447339674,3.0040744507518061e-06,3.1012972370842504e-07,2.4325919593247781e-09,8.7028096220963755e-09,2.1605066000743679e-05,1.4874029878329011e-11,7.5382545441174051e-08,1.9086672652241745e-09,4.3112846478768993e-05,1.9828972625369937e-08,1.2438384672890959e-08,5.3609688326085193e-08,4.06553697675076e-15,4.862469441454189e-15,2.4460552272519271e-08,1.2413695818185529e-17,7.4232187028308257e-12,2.6003461463303795e-06,2.3419163898226553e-15,8.4269805071582407e-06,2.1199991743727478e-10,7.2218889349539168e-06,5.4495399170555251e-05,0.00012631279405032401,6.7946944298834117e-05,6.6271666257353138e-05
2.7410856463940774e-07,0.45215606677232356,154.0,0.0,0.0,0.0,0.13090788717438989,0.99967644734603034,18.975936557916661,0.017840394582841847,0.038941240129483974,0.0027579937861566396,0.000284761159292444,1.126371056331222e-08,4.5959873106967303e-07,0.1765266810291776,1.8785557348924064e-09,0.42177716218672684,7.1844763490615523e-05,2.6676615484862644e-12,0.064333817625096865,4.7545464033490206e-13,4.5657631298748029e-06,0.03668177331829147,0.08425328574716047,1.0624948217815768e-05,6.2890609314431409e-06,0.054607728272676896,0.00012194969764864515,0.0034854418627071476,0.012030752690180542,0.0058086794812329343,0.0040256209444192621,0.011856954614349853,8.894757924197073e-11,5.3138150912122431e-05,2.1715582910414349e-05,0.016271111642963864,4.1311680658103548e-06,1.947017730695073e-06,7.5604406540951419e-10,0.00035253493083995871,1.730032220519854e-05,0.00053710063050732841,3.348415257909694e-05,9.7750516045076372e-05,0.0014170766466814002,1.1668261995891251e-05,5.4646258963483061e-05,6.5086799845289275e-11,0.00082347086297015701,0.00014258061900141513,3.0596208103544852e-06,3.1586257890415278e-07,2.4775714844430933e-09,8.8720504108685324e-09,2.2025436060082249e-05,1.5178784321319506e-11,7.7135756714931275e-08,1.9530587741858395e-09,4.4672008631237884e-05,2.0545915023724927e-08,1.2888110604883742e-08,5.5548037951163377e-08,4.1406898337685896e-15,5.0382803090748573e-15,2.5344198183650364e-08,1.2862144873202356e-17,7.6913850613432969e-12,2.625628976250421e-06,2.3852075242030201e-15,8.6984378567713469e-06,2.1882904713258613e-10,7.521746420281501e-06,5.5387077070542802e-05,0.00012976610595963355,6.9836655301350116e-05,6.8562815639177657e-05
2.7771568323838237e-07,0.4521564057997474,154.0,0.0,0.0,0.0,0.12810170169049265,0.99966784878602544,18.975799406404622,0.017754851619007594,0.038441202191358825,0.0026411464415027406,0.00027269522412710185,1.1118986438594182e-08,4.5284361852996169e-07,0.17674000840060516,1.8382863640886392e-09,0.42413381935042532,7.0921651261221324e-05,2.5546270623924386e-12,0.064555428804669288,4.693456635453149e-13,4.3723503426262567e-06,0.036543521210637815,0.084450708802642743,1.0584818759310007e-05,6.2653077083729371e-06,0.055126397538202171,0.00012102956297114915,0.0034669612998426227,0.012142993771735359,0.005789233814197008,0.0040297114218712576,0.011984678020962822,8.9791621687180778e-11,5.3435763430282566e-05,2.174212271760451e-05,0.016421102741303664,4.1704412267930221e-06,1.9650210994083722e-06,7.5378439226656728e-10,0.00035555719407415117,1.731364726618781e-05,0.00054358590068765713,3.3888619875417148e-05,9.8937097471659655e-05,0.0014460959000811417,1.1810135735086242e-05,5.5826027456229832e-05,6.5876880508522069e-11,0.00084069790184249766,0.00014649136264102786,3.1145735780716851e-06,3.2153410159171424e-07,2.5220703400018016e-09,9.0396354508519719e-09,2.2441697371815227e-05,1.5481717421928235e-11,7.8893432635805108e-08,1.9975633338856338e-09,4.6258842543762938e-05,2.127557552186517e-08,1.3345814384426068e-08,5.7520773242772944e-08,4.2150386737552723e-15,5.2172100019996025e-15,2.6243498640357387e-08,1.3318538588040121e-17,7.9643022174351768e-12,2.650217017951826e-06,2.4280355117300291e-15,8.9719423309121652e-06,2.2570967693840183e-10,7.8267099891024771e-06,5.6276319854401667e-05,0.00013324866168112494,7.1742989785203415e-05,7.0883242654933926e-05
2.81322801837357e-07,0.4521567321228012,154.0,0.0,0.0,0.0,0.12536589368079085,0.99965917886296596,18.975664135252412,0.017667388951936206,0.03794724502209687,0.002529462099025318,0.00026116250978474361,1.0976024848842682e-08,4.462461311796908e-07,0.1769325639347176,1.7990269261209964e-09,0.42645582627100859,7.0009781205995983e-05,2.446587824626912e-12,0.064769395839007288,4.6331108526486215e-13,4.187483559871349e-06,0.036406732957770152,0.084639775418883401,1.0545115303486956e-05,6.2418066410048526e-06,0.055636808369895263,0.00012012233746244682,0.0034480531097364903,0.012252122452379454,0.0057692963094308465,0.0040336915489940471,0.012110629221191806,9.0622212596640675e-11,5.3728995686937913e-05,2.1766098650957752e-05,0.016568328799987105,4.2090890133712977e-06,1.9826924287262983e-06,7.5145997095427451e-10,0.00035851913528811552,1.7325315359947657e-05,0.00055000776864163302,3.4289131812213552e-05,0.00010011205305122108,0.0014750875039032487,1.1950616460305597e-05,5.7003985885885655e-05,6.6659220146153167e-11,0.000857873912327885,0.00015043322688550222,3.1689258426786392e-06,3.2714358023289093e-07,2.5660829294687126e-09,9.2055380667673967e-09,2.2853783535110952e-05,1.5782779906137142e-11,8.065527507604607e-08,2.042173395368282e-09,4.7873070465936777e-05,2.2017826281335677e-08,1.3811415820605033e-08,5.9527548570077278e-08,4.2885741690490607e-15,5.3992271710619161e-15,2.7158296084462071e-08,1.378279700215451e-17,8.2419223557899802e-12,2.6741237980509538e-06,2.4703949792848449e-15,9.2473789475739628e-06,2.3263891421916268e-10,8.136658843059124e-06,5.7163168489772937e-05,0.0001367599884513293,7.3665680324386812e-05,7.3232299769570853e-05
2.8492992043633163e-07,0.45215704635658743,154.0,0.0,0.0,0.0,0.12269841125159117,0.99965043889947325,18.975530702948234,0.01757810603853217,0.037459361294727427,0.0024227079988220273,0.00025013897431168478,1.0834823540315399e-08,4.3980165552370779e-07,0.17710493063390459,1.7607479758007757e-09,0.42874398868238328,6.910913895291774e-05,2.3433186085147304e-12,0.064975992955527417,4.5735081038867271e-13,4.0107775310805237e-06,0.036271474788944144,0.084820854662909687,1.0505856951018527e-05,6.2185690357353437e-06,0.056139112687393883,0.00011922837366176959,0.0034287751133987997,0.012358200693595112,0.0057489028785468648,0.0040375672960566425,0.012234835731287464,9.1439599666307197e-11,5.4017949609921582e-05,2.1787582678450655e-05,0.016712852321739625,4.2471229282304342e-06,2.0000392227786449e-06,7.4907541482917305e-10,0.00036142178242663922,1.7335417474421531e-05,0.00055636742622613088,3.468576269080643e-05,0.00010127560127240614,0.0015040477154485768,1.2089730376982658e-05,5.8179917295625817e-05,6.743396423803741e-11,0.00087499562156847068,0.00015440560426181291,3.2226717047008134e-06,3.3269040745858601e-07,2.6096044756049858e-09,9.3697348714985113e-09,2.3261636321709296e-05,1.6081927506106026e-11,8.2421002846873614e-08,2.0868818385984145e-09,4.9514410381533938e-05,2.2772537501370881e-08,1.4284833491577606e-08,6.156801300060324e-08,4.3612883575578537e-15,5.5842999862217511e-15,2.808843056474604e-08,1.4254838940524273e-17,8.524196934866638e-12,2.6973628524982711e-06,2.512281340375856e-15,9.5246352325404368e-06,2.3961392942864825e-10,8.451471186409547e-06,5.8047663759192556e-05,0.00014029962615187984,7.5604466492811207e-05,7.5609344123879431e-05
2.8853703903530626e-07,0.452157349085814,154.0,0.0,0.0,0.0,0.12009727252265842,0.99964163019477925,18.975399069536216,0.017487098890980719,0.036977537176253884,0.0023206616892753455,0.0002396016422112518,1.0695378371287877e-08,4.3350573781524985e-07,0.17725767463081477,1.7234210725924614e-09,0.43099908880309545,6.8219698089535687e-05,2.2446041779551794e-12,0.065175484200860112,4.5146466413770462e-13,3.8418640650504467e-06,0.036137805286759195,0.084994298957041178,1.0467060580661911e-05,6.1956048836139943e-06,0.056633460119386657,0.00011834796646865638,0.0034091814422889206,0.012461290368465723,0.0057280873070988956,0.0040413442606667743,0.012357324750771646,9.2244026872433603e-11,5.4302724150386671e-05,2.1806644684523025e-05,0.016854734486142952,4.2845543009598724e-06,2.0170688273279659e-06,7.4663506573199793e-10,0.00036426613675725843,1.7344039632603011e-05,0.00056266604321600193,3.5078585436937052e-05,0.00010242795663307777,0.0015329730057213622,1.2227503213756632e-05,5.9353616482100204e-05,6.8201255606814646e-11,0.00089205994102397733,0.00015840790764154664,3.2758062054702384e-06,3.3817407297291043e-07,2.6526309630404135e-09,9.5322055455902165e-09,2.3665205128108331e-05,1.6379120631862999e-11,8.4190350698529398e-08,2.131681947138647e-09,5.118257654109345e-05,2.3539577669401557e-08,1.4765984901725545e-08,6.3641810971874295e-08,4.4331745497370026e-15,5.7723961974876882e-15,2.90337400369347e-08,1.47345821659003e-17,8.8110767779324799e-12,2.719947700414608e-06,2.5536907415525683e-15,9.8036012316881748e-06,2.466319564193822e-10,8.7710244415616011e-06,5.8929846112186348e-05,0.0001438671267073705,7.7559094543261953e-05,7.8013737858837072e-05
2.921441576342809e-07,0.45215764086665106,154.0,0.0,0.0,0.0,0.11756056281656954,0.9996327540254536,18.97526919653961,0.017394460194700909,0.036501752934984651,0.0022231106260100228,0.00022952855427120337,1.0557683521089594e-08,4.2735407756045676e-07,0.17739134575012425,1.6870187405132703e-09,0.43322188614800355,6.7341421487065889e-05,2.1502388177533797e-12,0.065368123810671044,4.4565240077990848e-13,3.6803913548042448e-06,0.036005775996005851,0.085160444817826073,1.0428741116457097e-05,6.1729230179671581e-06,0.057119997941990755,0.0001174813584186203,0.0033893227073314119,0.012561453155345681,0.0057068813805292188,0.0040450276954032659,0.012478123145364383,9.303573432552057e-11,5.4583415385626838e-05,2.18233525395088e-05,0.016994035143424176,4.3213942831762569e-06,2.0337884289587611e-06,7.4414300999384965e-10,0.00036705317334729816,1.7351263167229877e-05,0.00056890476649845202,3.546767155808535e-05,0.00010356932948752271,0.0015618600480431742,1.2363960203889282e-05,6.0524889436789084e-05,6.8961234315980553e-11,0.0009090639575883091,0.00016243956956320902,3.3283252598191747e-06,3.4359415702768052e-07,2.6951590836922051e-09,9.6929326278557335e-09,2.4064446455356143e-05,1.6674324059188056e-11,8.596306836427292e-08,2.1765673839340337e-09,5.2877279958747694e-05,2.4318813799643132e-08,1.5254786631311365e-08,6.5748582934171377e-08,4.5042272430437779e-15,5.9634831932339959e-15,2.9994060643944704e-08,1.5221943521055545e-17,9.1025121580942682e-12,2.7418918206052257e-06,2.5946200131212681e-15,1.0084169514523307e-05,2.536902925313338e-10,9.0951954516980647e-06,5.9809755537580656e-05,0.00014746205350715276,7.9529317097079203e-05,8.0444848405718567e-05
