Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931)
1.8758014169132832e-08,0.6459679613981669,154.0,0.0,0.0,0.0,0.33229794616003122,1.0,18.998635124136346,0.0094758698106337195,0.032155127826177424,0.013704860202949998,0.00052669421371168059,4.8093505977240468e-09,6.96852108163308e-06,0.1788038483443016,9.0173936585660818e-08,0.41042303404444769,2.9856108914868728e-05,3.7990831597927124e-12,0.0033571113157581205,1.571858603794821e-13,4.7027689641570761e-05,0.017943242296992512,0.018296097973488089,2.8755345507737688e-06,1.623649933440026e-06,0.0007057224994484496,5.6862399494437977e-06,4.6791352862114819e-05,6.0281969608733934e-05,5.6542778893714007e-05,0.00070851086685338972,3.5786030542499139e-05,1.2672368335147583e-12,7.7228165274926652e-05,3.2898635103055659e-05,0.00012281542795617107,1.0796094066728637e-07,2.1939214609976673e-08,3.2671345517385805e-11,3.0009707352899567e-06,2.9627280191459892e-06
1.9212920044591853e-08,0.6459696228316691,154.0,0.0,0.0,0.0,0.32390175987769654,1.0,18.998619121704358,0.0095836445400420169,0.032335034263871416,0.013465874622994024,0.000517514500703916,4.8362421773705393e-09,6.8112838209331903e-06,0.18088329922866167,8.7895503885404472e-08,0.41614179911097993,3.0023062586338561e-05,3.7328692311474132e-12,0.0034321793144851433,1.5806483481576915e-13,4.62101267328197e-05,0.018370068011598059,0.018747651391320598,2.9439269823651683e-06,1.6622681294635662e-06,0.00073506468427535145,5.9730531919306204e-06,5.0268315445817966e-05,6.5209479516061968e-05,5.8166029095217025e-05,0.00072936904165700207,3.8023166081715653e-05,1.3198434845133139e-12,7.8323007257591489e-05,3.3289188736971228e-05,0.00013005223545080018,1.1247486512979363e-07,2.3252852296866766e-08,3.4050247486440098e-11,3.1923630632912867e-06,3.1505208669173179e-06
1.9667825920050875e-08,0.6459712541771664,154.0,0.0,0.0,0.0,0.31572961768217728,1.0,18.998603311926505,0.0096877369398640292,0.032503731179457089,0.013224301984260238,0.00050823491633413302,4.8614572843439954e-09,6.6582065640139122e-06,0.18289451020447609,8.5677869126626061e-08,0.42173155077387459,3.0179608174623936e-05,3.6659349231985714e-12,0.0035057475370681331,1.588890129785227e-13,4.5383474969168538e-05,0.018788104781098384,0.019191240158309728,3.0109106309951909e-06,1.7000908596661861e-06,0.00076474118136906407,6.2610080936464186e-06,5.3860716786919739e-05,7.0354986098133336e-05,5.9754896648703119e-05,0.00075011475687808058,4.0321605857826929e-05,1.3730493216455549e-12,7.9393104359395559e-05,3.3666959048888711e-05,0.00013744635791570312,1.1704072155498945e-07,2.4595847584154546e-08,3.5439585607480106e-11,3.3892351830341125e-06,3.3435723589924782e-06
2.0122731795509896e-08,0.6459728550809326,154.0,0.0,0.0,0.0,0.30777503002272577,1.0,18.998587677808548,0.0097882473974065919,0.032661792266063479,0.012980757614866148,0.00049887914178046566,4.8850817428943316e-09,6.5091684511014655e-06,0.18483933091243113,8.3519271257673337e-08,0.42719569742199992,3.0326278505197339e-05,3.5984510499836192e-12,0.0035778224692505191,1.5966120007690708e-13,4.4549859696786453e-05,0.019197292373456316,0.019626786669055273,3.0764758679584067e-06,1.7371126861693013e-06,0.00079473889642711702,6.5496315463048063e-06,5.7564538512024496e-05,7.5717388943982023e-05,6.1308605922863333e-05,0.00077074292432239362,4.2680119845156671e-05,1.4268309061552614e-12,8.0439111138938906e-05,3.4032292808733303e-05,0.0001449916219744884,1.2165647940700278e-07,2.5967065736562577e-08,3.6838597348789129e-11,3.5914791288279094e-06,3.5417686135885135e-06
2.0577637670968918e-08,0.6459744252732101,154.0,0.0,0.0,0.0,0.30003171984580967,1.0,18.998572203492628,0.0098852734145870886,0.032809761066622409,0.012735808778403425,0.00048946900866223605,4.907196865812476e-09,6.364052600961145e-06,0.18671955781379851,8.141800689207635e-08,0.43253754862102572,3.0463578394826269e-05,3.5305750845395558e-12,0.0036484129535904329,1.6038405386040255e-13,4.3711240485942509e-05,0.019597591447107786,0.020054233094942954,3.1406164117668867e-06,1.7733300611818678e-06,0.00082504513330072902,6.8384698788956137e-06,6.1375535402148182e-05,8.1295210153392274e-05,6.282652559459798e-05,0.00079124905725357162,4.5097470554065289e-05,1.4811655096442996e-12,8.1461663140567386e-05,3.4385526799157204e-05,0.00015268190511357355,1.2632016971209487e-07,2.736537978478426e-08,3.824656123291993e-11,3.7989845137279681e-06,3.7449934480244865e-06
2.103254354642794e-08,0.6459759645579547,154.0,0.0,0.0,0.0,0.29249361448560673,1.0,18.998556874188118,0.0099789097011007601,0.03294815262340911,0.012489977777198433,0.0004800246184720589,4.927879701291133e-09,6.2227459581829123e-06,0.18853693591036452,7.9372428107862534e-08,0.43776031835852686,3.0591986184173982e-05,3.4624520203752437e-12,0.0037175299273936946,1.6106009268761257e-13,4.2869421830175945e-05,0.019988981885390736,0.020473539829353203,3.2033290611779038e-06,1.808741176249422e-06,0.00085564758759508973,7.1270895497444691e-06,6.5289261503077931e-05,8.708661466402233e-05,6.4308157499522479e-05,0.00081162922490462185,4.7572417836891962e-05,1.536031102880622e-12,8.2461377520426238e-05,3.4726988139370911e-05,0.00016051115261754722,1.3102988408656331e-07,2.8789673810017257e-08,3.9662794852057254e-11,4.0116389834262858e-06,3.9531288331124337e-06
2.148744942188696e-08,0.6459774728092018,154.0,0.0,0.0,0.0,0.28515483791227059,1.0,18.998541676106694,0.010069248264114499,0.033077455033872452,0.012243744867823604,0.0004705644547828896,4.9472032657621084e-09,6.08513914723746e-06,0.19029316040011199,7.7380940343956909e-08,0.44286712816580065,3.0711955183339906e-05,3.3942151808289468e-12,0.0037851861834249365,1.6169170313671496e-13,4.2026063198619373e-05,0.020371461234103262,0.020884684032710217,3.264613444756653e-06,1.8433458208399126e-06,0.00088653433981112501,7.4150776418962939e-06,6.9301095585667453e-05,9.3089430777709432e-05,6.5753126038196663e-05,0.00083188000999035794,5.0103723215933956e-05,1.5914063437672255e-12,8.3438853648655774e-05,3.5056994596841204e-05,0.00016847339248497612,1.357837736925431e-07,3.0238845845934588e-08,4.1086652928063447e-11,4.2293286353002538e-06,4.1660553122635318e-06
2.1942355297345982e-08,0.6459789499644262,154.0,0.0,0.0,0.0,0.27800970333106051,1.0,18.99852659640149,0.01015637849454078,0.033198130915131172,0.011997550994101195,0.00046110548842961903,4.96523676306629e-09,5.9511263331714024e-06,0.19198987826965244,7.5442000391799135e-08,0.44786101011838847,3.082391503254725e-05,3.3259869777507216e-12,0.0038513961524206607,1.6228114716918425e-13,4.1182688459094407e-05,0.020745043239413865,0.021287658274339868,3.324471786527159e-06,1.8771452500140176e-06,0.00091769384806779765,7.7020421904266048e-06,7.3406265861767885e-05,9.9301170785852437e-05,6.7161168142471398e-05,0.00085199846912879763,5.2690153749648604e-05,1.6472705645396168e-12,8.4394673688115377e-05,3.5375854887045674e-05,0.00017656274840297019,1.4058004812732713e-07,3.1711810412981024e-08,4.2517525422103273e-11,4.4519384033697292e-06,4.3836523860893077e-06
2.2397261172805004e-08,0.645980396019803,154.0,0.0,0.0,0.0,0.27105270610691351,1.0,18.998511623110065,0.010240387250111798,0.033310618784841393,0.011751800352993311,0.00045166327625340257,4.9820457911049704e-09,5.8206050884592092e-06,0.19362868982748216,7.3554114475281385e-08,0.45274490972319875,3.0928272985107378e-05,3.2578796237523031e-12,0.0039161757049537421,1.6283056888431916e-13,4.0340694724564155e-05,0.021109756478229803,0.021682469262972105,3.38290868645438e-06,1.9101420604701057e-06,0.00094911494049270653,7.987612365997174e-06,7.759987385184455e-05,0.00010571905154491357,6.8532123796532867e-05,0.00087198209592631657,5.533048547712401e-05,1.7036037583381254e-12,8.5329403151168857e-05,3.5683868962054416e-05,0.00018477345096915151,1.4541697425884556e-07,3.3207500719638644e-08,4.3954835702814247e-11,4.6793524116418713e-06,4.605798865032801e-06
2.2852167048264025e-08,0.6459818110251585,154.0,0.0,0.0,0.0,0.26427851699701649,1.0,18.998496745100724,0.010321358935404269,0.033415334363753914,0.011506862804233351,0.00044225205383372922,4.9976925367718194e-09,5.6934762656805541e-06,0.19521115018085161,7.1715836414261612e-08,0.45752168869765902,3.1025415117629421e-05,3.189995801090207e-12,0.0039795419709214219,1.6334200089072782e-13,3.9501360661161553e-05,0.021465643075371046,0.022069136660002882,3.439930914843118e-06,1.9423400744475891e-06,0.00098078680734239323,8.271438524983554e-06,8.1876917322463554e-05,0.00011234001488633099,6.9865927104043149e-05,0.00089182878654758878,5.8023506471812796e-05,1.7603865652846518e-12,8.6243591435582266e-05,3.5981328288466893e-05,0.00019309984730443881,1.5029287501793257e-07,3.4724870557076311e-08,4.5398038778041785e-11,4.9114542976766819e-06,4.8323731919054608e-06
2.3307072923723047e-08,0.6459831950795328,154.0,0.0,0.0,0.0,0.25768197567471512,1.0,18.9984819520221,0.010399375578956793,0.033512671805074737,0.011263076133874448,0.000432884822598884,5.0122359599324568e-09,5.5696438757069608e-06,0.19673877065887485,6.992576586714067e-08,0.46219412764599854,3.1115707472232764e-05,3.1224292899997827e-12,0.0040415131750531448,1.6381737031982694e-13,3.8665854292792659e-05,0.021812757502343783,0.022447691970137736,3.4955472198151224e-06,1.9737442310151325e-06,0.0010126989929120226,8.5531921358049088e-06,8.6232312230726188e-05,0.00011916074775947481,7.1162597890017003e-05,0.00091153680760498181,6.0768019534397291e-05,1.8176002581708234e-12,8.713777234052521e-05,3.6268516115201553e-05,0.00020153640919521121,1.5520612815716649e-07,3.626289591344503e-08,4.6846619594271295e-11,5.1481275082322261e-06,5.0632537362271465e-06
2.376197879918207e-08,0.6459845483268842,154.0,0.0,0.0,0.0,0.25125808453221499,1.0,18.998467234255759,0.010474516907586049,0.033603004854487147,0.011020748179521535,0.00042357343160694501,5.0257319670229977e-09,5.4490149711595107e-06,0.19821302018384815,6.8182546649101918e-08,0.46676492863649105,3.1199497134306381e-05,3.0552655585873307e-12,0.0041021084872367771,1.6425850450000995e-13,3.7835240328396506e-05,0.022151165453675459,0.022818177505274997,3.5497681472294964e-06,2.0043604843851048e-06,0.0010448413872792487,8.83256559566148e-06,9.0660913631534904e-05,0.0001261777020294255,7.242223382339323e-05,0.00093110476623815223,6.3562844549636455e-05,1.8752267278189831e-12,8.8012464563418994e-05,3.6545707731511318e-05,0.00021007773987836824,1.6015516498236582e-07,3.7820576329298328e-08,4.8300091405503658e-11,5.3892555685209346e-06,5.2983190619312062e-06
2.421688467464109e-08,0.6459858709521359,154.0,0.0,0.0,0.0,0.24500200274908454,1.0,18.998452582871618,0.010546860418013726,0.033686687944762421,0.010780158825154382,0.00041432865430956068,5.0382335748590201e-09,5.3314995348908033e-06,0.19963532659285071,6.6484865122473052e-08,0.47123671768368219,3.127711324949481e-05,2.9885823165327808e-12,0.0041613478864784021,1.646671363108522e-13,3.7010487039686392e-05,0.022480942796636049,0.023180645417394757,3.602605872368108e-06,2.0341957088714072e-06,0.0010772042179247462,9.1092719542913165e-06,9.5157535515183342e-05,0.00013338711385986915,7.364500304361426e-05,0.00095053158225236135,6.6406820532107362e-05,1.9332484682153717e-12,8.8868172178411967e-05,3.6813170715617025e-05,0.00021871857958277247,1.6513846906352968e-07,3.9396936015294535e-08,4.9757994212643381e-11,5.634722326666938e-06,5.5374481700546342e-06
2.467179055010011e-08,0.6459871631774508,154.0,0.0,0.0,0.0,0.23890904061351162,1.0,18.998437989586023,0.010616481445918285,0.033764057228832314,0.010541561873427275,0.00040516026060333536,5.0497910652383387e-09,5.2170103732438553e-06,0.20100707791174061,6.4831448655680625e-08,0.47561204713970229,3.1348867983529187e-05,2.9224500348015583e-12,0.0042192520373498278,1.6504490923641087e-13,3.6192472716883278e-05,0.022802174590123066,0.023535156796196176,3.6540740427012014e-06,2.0632576101039593e-06,0.0011097780412683341,9.3830445579201484e-06,9.9716969551676634e-05,0.00014078502261892622,7.4831137272343655e-05,0.00096981646218370697,6.9298807385561199e-05,1.9916485614897486e-12,8.9705385097277698e-05,3.7071165174358936e-05,0.0002274538099385184,1.701545749321143e-07,4.0991024753044696e-08,5.1219893273689535e-11,5.8844121749547817e-06,5.7805207180329987e-06
2.5126696425559133e-08,0.6459884252587693,154.0,0.0,0.0,0.0,0.23297465408336984,1.0,18.99842344672232,0.010683453232525616,0.033835431555134597,0.010305186803203097,0.00039607708445759516,5.0604521308996524e-09,5.1054630138423616e-06,0.20232962358365716,6.3221064147290786e-08,0.47989339799875891,3.1415057428386824e-05,2.8569324334484183e-12,0.0042758421778207921,1.6539338213595976e-13,3.5381991728443852e-05,0.02311495416854634,0.02388178082730754,3.7041876310831068e-06,2.0915546421326043e-06,0.0011425537341572505,9.6536366231117497e-06,0.00010433400272713827,0.00014836728925327771,7.5980925390311743e-05,0.00098895887516210019,7.2237687400025552e-05,2.0504106627780683e-12,9.052457951352937e-05,3.7319943974265854e-05,0.00023627845736234575,1.7520206676999613e-07,4.2601918599641517e-08,5.2685377684579536e-11,6.1382102494529671e-06,6.0274172172115517e-06
2.5581602301018154e-08,0.645989657482574,154.0,0.0,0.0,0.0,0.22719443957522456,1.0,18.998408947173711,0.010747846988843335,0.03390111338870537,0.010071240419369607,0.00038708708739749505,5.0702620133605692e-09,4.9967756076868822e-06,0.20360427565397141,6.1652516611896211e-08,0.48408318211856965,3.1475962458039542e-05,2.7920869395256744e-12,0.0043311400174927831,1.6571403374931243e-13,3.4579760209271078e-05,0.023419382286897616,0.02422059400727079,3.752962798757775e-06,2.1190959300703931e-06,0.0011755224853386736,9.9208207495689975e-06,0.00010900343386708406,0.00015612961408589075,7.7094707458704335e-05,0.0010079585304540411,7.5222366509044989e-05,2.1095189850522772e-12,9.1326218330480403e-05,3.7559752964409042e-05,0.0002451876955188592,1.8027957709473666e-07,4.4228720414754482e-08,5.4154059029913984e-11,6.3960026094985025e-06,6.2780192100836867e-06
2.6036508176477176e-08,0.6459908601628679,154.0,0.0,0.0,0.0,0.22156412897042796,1.0,18.998394484368312,0.010809731957634981,0.033961389681174688,0.0098399084013371489,0.00037819741809350202,5.0792636331140119e-09,4.8908688353513778e-06,0.20483230991346449,6.0124647824914383e-08,0.48818374436218587,3.1531849536761942e-05,2.7279651169065177e-12,0.0043851676453637214,1.6600826695238785e-13,3.3786421400061884e-05,0.023715566323514355,0.024551679411856771,3.8004167676008047e-06,2.145891197952471e-06,0.0012086757869444143,1.0184388381757552e-05,0.00011372008905011971,0.00016406755400213255,7.8172869164219394e-05,0.0010268153565779581,7.8251775327677108e-05,2.1689582839798205e-12,9.2110751573919295e-05,3.7790831191377983e-05,0.00025417684694863341,1.8538578544606595e-07,4.5870560227441336e-08,5.5625570102256825e-11,6.6576763984330049e-06,6.5322094286694167e-06
2.6491414051936197e-08,0.6459920336383608,154.0,0.0,0.0,0.0,0.21607958482815093,1.0,18.998380052236257,0.010869175473224559,0.034016532692589453,0.0096113567561776185,0.00036941446827379516,5.0874977126096837e-09,4.7876658170876585e-06,0.20601496700141145,5.8636335023556635e-08,0.4921973646634511,3.1582971482639285e-05,2.6646130695850415e-12,0.0044379474463365105,1.6627741277691627e-13,3.3002550657767899e-05,0.024003619537264088,0.024875126014506744,3.8465677010963248e-06,2.1719507015270827e-06,0.0012420054260121002,1.0444149228903991e-05,0.00011847883592276737,0.00017217653899691564,7.9215836666689617e-05,0.0010455294818923033,8.1324869990471763e-05,2.2287138428145594e-12,9.2878616790028381e-05,3.8013411106695002e-05,0.00026324138394741731,1.9051941707755978e-07,4.7526595458576358e-08,5.7099563688279386e-11,6.9231199869036648e-06,6.7898719353671705e-06
2.694631992739522e-08,0.6459931782698402,154.0,0.0,0.0,0.0,0.21073679579558352,1.0,18.998365645178684,0.010926243019219477,0.034066800767846871,0.0093857331820774697,0.00036074392518429751,5.0950028924399476e-09,4.6870920266521197e-06,0.20715345347019759,5.7186489661290004e-08,0.49612626001924415,3.1629568188890386e-05,2.6020718200742262e-12,0.0044895020257382711,1.6652273420804184e-13,3.2228660156548815e-05,0.024283660375996323,0.025191028051832202,3.8914345935365447e-06,2.1972851656897584e-06,0.0012755034760644809,1.0699930651425009e-05,0.00012327459693188311,0.0001804518880617549,8.0224071828122534e-05,0.0010641012165611245,8.4440632807618885e-05,2.2887714573864953e-12,9.3630239429156714e-05,3.8227718766976769e-05,0.00027237692877552747,1.9567924165645402e-07,4.9196011013937086e-08,5.8575711419776265e-11,7.1922230999881194e-06,7.0508922475564482e-06
2.740122580285424e-08,0.6459942944377266,154.0,0.0,0.0,0.0,0.20553187220591712,1.0,18.998351258038575,0.010980998284236883,0.034112439070388002,0.0091631683475104364,0.00035219082081371799,5.1018158411372577e-09,4.5890752086771076e-06,0.20824894281304365,5.577405621325442e-08,0.49997258641155451,3.1671867305533316e-05,2.540377664469843e-12,0.0045398541411668936,1.6674542977314168e-13,3.1465203298526923e-05,0.024555811833233476,0.025499484433242934,3.9350371669359442e-06,2.2219057262738196e-06,0.0013091622887661533,1.0951577020540707e-05,0.00012810236149602122,0.00018888882439618081,8.1198067802192101e-05,0.0010825310358064132,8.759807275641737e-05,2.3491174212504134e-12,9.4366033216037299e-05,3.8433974027140637e-05,0.00028157925327151141,2.008640719747425e-07,5.0878019262043238e-08,6.005370268739012e-11,7.4648769293461213e-06,7.3151574471712626e-06
2.7856131678313262e-08,0.6459953825398005,154.0,0.0,0.0,0.0,0.2004610418552028,1.0,18.99833688607324,0.011033503215714642,0.03415368027564368,0.0089437770912380796,0.00034375957806464689,5.1079713589423908e-09,4.493545299418289e-06,0.20930257645634162,5.4398011030241057e-08,0.50373844066229079,3.1710084883609527e-05,2.4795625054857263e-12,0.0045890266410367189,1.6694663693353005e-13,3.0712578851673883e-05,0.024820200850234477,0.025800598191948503,3.9773957752303233e-06,2.2458238759541721e-06,0.0013429744856746505,1.1198949057336891e-05,0.00013295719714149701,0.00019748248993330759,8.213834496365388e-05,0.0011008195643620608,9.0796225824065396e-05,2.4097385109659315e-12,9.5086400507011403e-05,3.8632390726939741e-05,0.00029084427793867144,2.0607276267458146e-07,5.2571859909755294e-08,6.153324361473889e-11,7.7409742315356733e-06,7.5825562763974916e-06
2.8311037553772283e-08,0.6459964429890825,154.0,0.0,0.0,0.0,0.19552064594971924,1.0,18.998322524928458,0.011083818071883652,0.03419074522655461,0.0087276595478805018,0.00033545405405665391,5.1135024758916024e-09,4.4004343507189409e-06,0.21031546471802273,5.3057361238927681e-08,0.50742586222356822,3.1744425984142051e-05,2.4196541648021031e-12,0.0046370424092523317,1.6712743529048618e-13,2.9971134830729387e-05,0.025076957760741689,0.026094475974767054,4.0185313153273917e-06,2.2690514140200261e-06,0.0013769329501006015,1.1441923157295454e-05,0.00013783425963273549,0.00020622795917439506,8.3045447157717526e-05,0.0011189675620502254,9.4034155216581397e-05,2.4706219715631277e-12,9.5791732634791421e-05,3.8823176871095817e-05,0.00030016807056738724,2.113042089900987e-07,5.4276799787584842e-08,6.301405609054969e-11,8.0204094135610717e-06,7.8529792205753264e-06
2.8765943429231305e-08,0.6459974762118691,154.0,0.0,0.0,0.0,0.19070713521596275,1.0,18.998308170614042,0.011132001471974321,0.034223843553334313,0.0085149022034763846,0.00032727758074648156,5.1184405445635156e-09,4.3096764570420078e-06,0.21128868773330359,5.1751143686236064e-08,0.51103683490607188,3.1775085253947192e-05,2.3606766760621767e-12,0.0046839243154905268,1.6728884961677317e-13,2.9241172136957676e-05,0.025326215775880571,0.02638122756834255,4.0584651445684353e-06,2.2916003997679938e-06,0.001411030819089555,1.1680390705743728e-05,0.00014272880212965863,0.00021512025233169158,8.3919938250004471e-05,0.0011369759104062677,9.7310951447548868e-05,2.5317555022616769e-12,9.6482410241265697e-05,3.9006534803284034e-05,0.0003095468444509109,2.1655734550743211e-07,5.5992132555718178e-08,6.4495876856314348e-11,8.3030786066534807e-06,8.1263185793198322e-06
2.9220849304690327e-08,0.6459984826459026,154.0,0.0,0.0,0.0,0.18601706616577987,1.0,18.998293819480882,0.011178110444726698,0.034253174259512763,0.0083055788852200961,0.00031923300300917417,5.1228153277741554e-09,4.2212076854285057e-06,0.21222329634909803,5.047842392581694e-08,0.51457328854798023,3.1802247470069852e-05,2.3026505595538589e-12,0.0047296951706133948,1.6743185272297728e-13,2.8522947971220676e-05,0.025568110506815019,0.026660965459512256,4.0972190042533393e-06,2.3134831093186051e-06,0.0014452614755362872,1.1914257388889043e-05,0.00014763618340734463,0.00022415434778263221,8.4762398958378933e-05,0.0011548456002829634,0.00010062573231937844,2.5931272423859146e-12,9.7158803598826121e-05,3.9182661374213227e-05,0.00031897695624760454,2.2183114494497297e-07,5.7717178340869157e-08,6.5978456646928175e-11,8.5888797292242533e-06,8.402468526810824e-06
2.9675755180149348e-08,0.6459994627386798,154.0,0.0,0.0,0.0,0.18144709750951821,1.0,18.998279468199271,0.011222200475270889,0.034278926276182127,0.0080997516893139519,0.00031132271433010386,5.1266550815041268e-09,4.1349660082467133e-06,0.2131203129883274,4.92382952446886e-08,0.51803710062682251,3.1826088054621073e-05,2.2455930796588352e-12,0.0047743776867728129,1.6755736816801257e-13,2.7816679033378831e-05,0.025802779522883505,0.026933804427692241,4.1348149488704629e-06,2.3347119956542248e-06,0.0014796185404407683,1.2143442504472535e-05,0.00015255187517512024,0.00023332519384172245,8.5573423948662419e-05,0.0011725777203688121,0.00010397764280885566,2.6547257575141179e-12,9.7821272920678581e-05,3.9351748104034419e-05,0.00032845490353827637,2.271246169553083e-07,5.9451283313239959e-08,6.7461559381809685e-11,8.8777125398742816e-06,8.6813251621452312e-06
3.013066105560837e-08,0.6460004169458775,154.0,0.0,0.0,0.0,0.17699398671042957,1.0,18.998265113738519,0.01126432555044149,0.034301278986254867,0.0078974718506234012,0.00030354869027135868,5.1299866333527885e-09,4.0508912386042159e-06,0.21398073248530783,4.8029877728188942e-08,0.52143009781654481,3.1846773561858043e-05,2.1895184862483332e-12,0.0048179944418019326,1.6766627282348336e-13,2.7122544521077603e-05,0.026030361943059712,0.027199861167271709,4.1712752806346533e-06,2.3552996516547393e-06,0.0015140958653135691,1.2367878275673344e-05,0.00015747146853371666,0.00024262771985930122,8.6353619176978262e-05,0.001190173446559269,0.00010736585486784227,2.7165400259500832e-12,9.8470168660576415e-05,3.9513981339300653e-05,0.00033797732212312537,2.32436806949877e-07,6.1193819212089272e-08,6.8944961404010531e-11,9.1694786812871976e-06,8.9627865505887172e-06
3.058556693106739e-08,0.6460013457298998,154.0,0.0,0.0,0.0,0.17265458667390762,1.0,18.998250753347698,0.011304538202586837,0.034320402720433914,0.0076987805576350698,0.00029591251982974322,5.1328354567547553e-09,3.9689249683018319e-06,0.21480552289334046,4.6852317361553803e-08,0.52475405749194648,3.1864462138939494e-05,2.1344382408704166e-12,0.0048605678475230419,1.6775939929947e-13,2.644068894028111e-05,0.026250998058701007,0.027459253938128945,4.2066224890492391e-06,2.3752587759696139e-06,0.0015486875247371341,1.2587509171535096e-05,0.00016239067961020353,0.00025205684665889893,8.7103599462263353e-05,0.0012076340321236856,0.00011078956714913514,2.7785594254301435e-12,9.9105831802395673e-05,3.9669542404690514e-05,0.0003475409830988286,2.3776679494744175e-07,6.2944182827669664e-08,7.0428450764835589e-11,9.464081715779701e-06,9.2467527565074848e-06
3.104047280652641e-08,0.6460022495585312,154.0,0.0,0.0,0.0,0.16842584256548179,1.0,18.998236384537595,0.011342889551931043,0.034336459226491159,0.007503709715995655,0.00028841543480346432,5.135225741187122e-09,3.8890105082135327e-06,0.2155956262655766,4.5704785166422663e-08,0.52801070918255377,3.1879303961790421e-05,2.0803612285738384e-12,0.0049021201216325359,1.6783753823925939e-13,2.577122473833156e-05,0.02646482898566449,0.027712102242499183,4.2408791952048206e-06,2.3946021415646376e-06,0.0015833878090881265,1.2802291236755844e-05,0.0001673053544111159,0.00026160749632708606,8.7823986273308956e-05,0.0012249607986144922,0.00011424800466666962,2.8407737200822678e-12,9.9728594139952099e-05,3.9818607749697963e-05,0.00035714278975257135,2.4311369444736322e-07,6.4701795446588569e-08,7.1911826551588894e-11,9.761427153229678e-06,9.533125868707904e-06
3.1495378681985434e-08,0.6460031289036953,154.0,0.0,0.0,0.0,0.16430478875179994,1.0,18.998222005063603,0.01137942934754411,0.034349602113354048,0.0073122826636767505,0.00028105833731306555,5.1371804586256669e-09,3.8110928309832747e-06,0.21635195941018198,4.4586476370689543e-08,0.5312017359778991,3.1891441647697333e-05,2.0272939564189302e-12,0.0049426732628521123,1.6790144049155813e-13,2.5114234770113425e-05,0.026671996343976424,0.027958526526530882,4.2740681004517483e-06,2.4133425667390471e-06,0.0016181912174249638,1.3012191433239525e-05,0.00017221147293455092,0.00027127460137153347,8.8515405715451973e-05,0.0012421551274686114,0.00011774041839849347,2.9031730477589248e-12,0.0001003387785474408,3.9961349090482005e-05,0.00036677977430635956,2.4847665132821737e-07,6.6466102266984805e-08,7.339489825611819e-11,1.0061422472053618e-05,9.8218100188613676e-06
3.1950284557444456e-08,0.6460039842403039,154.0,0.0,0.0,0.0,0.16028854585911984,1.0,18.998207612909656,0.011414206006973219,0.034359977271412254,0.0071245148406718847,0.00027384182557344526,5.1387214264410039e-09,3.7351185159359493e-06,0.21707541462077951,4.349660961028837e-08,0.53432877588608618,3.1901010645783359e-05,1.9752407393728027e-12,0.0049822490290607289,1.6795181916627036e-13,2.4469774607764174e-05,0.02687264196333939,0.028198647904964663,4.3062119392169317e-06,2.4314928884821777e-06,0.0016530924505437064,1.3217186995440763e-05,0.00017710515258205606,0.00028105311326451845,8.9178486702811698e-05,0.0012592184522542617,0.00012126608484022721,2.9657479076289135e-12,0.00010093669924086275,4.0097933547061275e-05,0.00037644909454176613,2.5385484277220267e-07,6.8236571789310123e-08,7.4877485181853299e-11,1.0363977133858246e-05,1.0112711393644509e-05
3.240519043290348e-08,0.6460048160452029,154.0,0.0,0.0,0.0,0.15637431794410073,1.0,18.998193206273125,0.011447266654585699,0.034367723270373962,0.0069404144159661276,0.00026676621800323654,5.1398693669124146e-09,3.6610356961028345e-06,0.21776686038310805,4.2434426161445543e-08,0.53739342314744132,3.1908139606480591e-05,1.924203874211745e-12,0.0050208689181451532,1.679893515796893e-13,2.3837874703017641e-05,0.027066907612855962,0.028432587907462278,4.3373334357485673e-06,2.4490659380478399e-06,0.0016880864042045614,1.3417264801244971e-05,0.00018198265091092409,0.00029093801039034047,8.981385930278186e-05,0.0012761522515193052,0.00012482430551607454,3.0284891480118634e-12,0.00010152266203078635,4.0228523776030227e-05,0.00038614803033232173,2.5924747621584263e-07,7.0012695187949568e-08,7.6359415887173838e-11,1.0669002592347615e-05,1.040573824118055e-05
3.28600963083625e-08,0.6460056247961972,154.0,0.0,0.0,0.0,0.152559389771945,1.0,18.998178783550536,0.011478657158672197,0.034372971735923082,0.0067599828743057505,0.00025983157580343708,5.1406439635925538e-09,3.5887940072678066e-06,0.21842714205879274,4.139918920201574e-08,0.54039722950497371,3.1912950731477047e-05,1.8741838023830473e-12,0.0050585541513285554,1.6801468109687529e-13,2.3218542410755736e-05,0.027254934753438379,0.028660468245201118,4.3674552644447266e-06,2.4660745185534722e-06,0.0017231681625304997,1.3612420759856628e-05,0.00018684036776707327,0.00030092430541611118,9.0422153240214825e-05,0.0012929580422000994,0.00012841440645382275,3.0913879546263818e-12,0.0001020969645667771,4.03532780989664e-05,0.000395873980108,2.6465378832723287e-07,7.17939856683917e-08,7.7840527663030446e-11,1.097641229702509e-05,1.0700800872325001e-05
