Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993)
1.524042719460185e-09,0.5059564133113541,154.0,0.0,0.0,0.0,0.99991568987284507,1.0,18.999984016968451,9.6218981112379533e-06,3.5703266327207162e-05,2.0127760917522139e-05,1.5775309361495789e-05,3.0241969533826233e-11,1.4699926497667601e-09,1.4296231459496341e-06,4.2244983420175639e-13,1.3987769594805858e-06,2.0249175067752112e-07,4.2566237729674152e-13,4.2670899870882407e-08,3.4509634885016685e-15,1.6884558029393872e-09,1.9320620616455266e-09,1.9341313075755684e-09,1.2188454534394943e-12,8.4927694775163297e-13,3.0988150762488077e-09,4.8043945399376721e-20,4.6310686267636757e-20,4.6312109024524981e-20,9.4952825872467382e-11,5.1027290319277918e-09,2.2985434450294913e-14,1.8242354908428162e-18,6.0568577813145757e-12,6.1727074874544122e-12,1.1232455687196437e-15,1.0222239966836745e-14,1.9484816836576383e-21,2.2166502909001812e-19,1.6717925353834519e-16,1.5475717102207774e-16,1.1226704735565379e-17,1.8906756072800086e-18,2.5330311689230412e-20,9.4695533269456223e-19,1.581096598555999e-21,4.4987564608647172e-24,6.4407948234803778e-27,2.6934525840972127e-23,2.6578687839132252e-21
1.5639846916079312e-09,0.505956411980156,154.0,0.0,0.0,0.0,0.99991347946956111,1.0,18.999983556145423,9.8739516099743682e-06,3.6638800111623017e-05,2.0613246042627262e-05,1.6230544185864284e-05,3.103440024720762e-11,1.4699896661186969e-09,1.4671076979835477e-06,4.2244890033913779e-13,1.435452992056689e-06,2.0780557977997741e-07,4.3794589971020151e-13,4.4936616849073619e-08,3.5415243678036602e-15,1.7458933862476216e-09,2.054867360243681e-09,2.0570682616845582e-09,1.296331655477219e-12,9.0331622602817962e-13,3.2653158420342887e-09,5.5870683959601454e-20,5.3857546278157138e-20,5.3859246893454637e-20,1.0258080836936618e-10,5.3685407371666435e-09,2.5386820138435371e-14,1.8988364640723071e-18,6.3615582240879187e-12,6.4827751467645582e-12,1.2532299685395436e-15,1.0903758638215888e-14,2.2280864916382837e-21,2.3948886121782817e-19,1.8537904707294514e-16,1.7127483574891088e-16,1.272004033825889e-17,2.1878109118057164e-18,2.9409556406609541e-20,1.0779982991765614e-18,1.8851013174420973e-21,5.4696142066404343e-24,7.4780422093423037e-27,3.2126882801868904e-23,3.0935579761435789e-21
1.6438686359034236e-09,0.5059564093178255,154.0,0.0,0.0,0.0,0.99990905853874523,1.0,18.999982634489786,1.0378040787330757e-05,3.8509841814528248e-05,2.1584193256141445e-05,1.7141002195808755e-05,3.2619239661756471e-11,1.4699836986378652e-09,1.54207651254741e-06,4.224470325614073e-13,1.5088048144130666e-06,2.1843309038613055e-07,4.6251263048980589e-13,4.9643836564438475e-08,3.7226436109572664e-15,1.8612858248247624e-09,2.312832470656232e-09,2.3153099565555225e-09,1.4591008562619018e-12,1.0168373641399979e-12,3.6117013399801721e-09,7.4653983008553105e-20,7.1970695866243282e-20,7.1973091678509039e-20,1.1903153038928458e-10,5.9203184373139619e-09,3.0747608289093259e-14,2.0522373529775394e-18,6.9908005720179493e-12,7.1229993367111721e-12,1.5472388092280713e-15,1.2340249475816521e-14,2.8839632437570178e-21,2.7793238553663895e-19,2.2616770203038504e-16,2.0815870515381069e-16,1.6172131271499172e-17,2.8957392141387966e-18,3.9185459222352896e-20,1.3833942512959639e-18,2.6434008380061513e-21,7.9645017120271743e-24,9.9638072676496e-27,4.5098190427348409e-23,4.1423017604205241e-21
1.723752580198916e-09,0.5059564066555914,154.0,0.0,0.0,0.0,0.99990463744230917,1.0,18.999981712823928,1.0882106205307879e-05,4.0380848966325967e-05,2.2555112281004152e-05,1.8051442068690943e-05,3.4204049673153237e-11,1.4699777309108255e-09,1.6170449414831963e-06,4.2244516471370442e-13,1.5821563134078028e-06,2.2906040383495595e-07,4.870788718803753e-13,5.458543199418598e-08,3.9037594940590943e-15,1.9772901910102503e-09,2.5873472711294061e-09,2.5901191263561683e-09,1.6323144055727447e-12,1.1376492948213723e-12,3.9759830965043181e-09,9.8293986213170458e-20,9.4769792989714543e-20,9.4773110560883371e-20,1.3714087708612244e-10,6.4989679465604603e-09,3.6913826011277603e-14,2.2112527942425146e-18,7.6461259072024655e-12,7.7896212495140677e-12,1.8909470073241785e-15,1.3875373177834712e-14,3.6865950722698163e-21,3.2025781382701222e-19,2.7330494681588579e-16,2.5057957690771973e-16,2.0319212433099178e-17,3.7786646175178172e-18,5.1470609299626818e-20,1.7541313877692526e-18,3.6452396874043851e-21,1.1385407532026267e-23,1.3087615800686919e-26,6.2272989032500606e-23,5.4678198741722291e-21
1.8036365244944083e-09,0.5059564039934613,154.0,0.0,0.0,0.0,0.99990021618030578,1.0,18.999980791149774,1.13861478648369e-05,4.2251821491172917e-05,2.3526004998084999e-05,1.8961861813490272e-05,3.5788830217159523e-11,1.4699717629376577e-09,1.6920129852365024e-06,4.2244329679605136e-13,1.6555074894733223e-06,2.3968751969568759e-07,5.1164457015847022e-13,5.9761396772835993e-08,4.084872009767817e-15,2.093824150528186e-09,2.8784932615335524e-09,2.8815773638526215e-09,1.8160237602950452e-12,1.2657880204043839e-12,4.3582222729843529e-09,1.2770387481783398e-19,1.2313668056427673e-19,1.231412033315871e-19,1.5698758108092966e-10,7.1044885821852069e-09,4.3962211340958856e-14,2.3759019419297805e-18,8.3270940717820919e-12,8.4821830148890517e-12,2.2897857466721643e-15,1.5509895819832432e-14,4.6593904232166089e-21,3.6665008225864831e-19,3.2741136823454801e-16,2.9904021600552795e-16,2.5257161335876491e-17,4.8676621551223086e-18,6.6736841371208859e-20,2.2001168674141487e-18,4.9510033684081231e-21,1.6005028888616777e-23,1.6969445419921987e-26,8.4712225854477904e-23,7.1244206176390057e-21
1.8835204687899005e-09,0.5059564013314325,154.0,0.0,0.0,0.0,0.99989579475278734,1.0,18.999979869468387,1.1890165766848972e-05,4.4122759313229502e-05,2.4496872445108495e-05,1.9872260282269227e-05,3.7373581229538841e-11,1.4699657947184416e-09,1.7669806442449916e-06,4.2244142880847033e-13,1.7288583430342856e-06,2.5031443753757298e-07,5.3620969434944868e-13,6.5171724525346034e-08,4.2659811507423384e-15,2.2108164035373619e-09,3.1863409784463834e-09,3.1897552870465788e-09,2.0102734551988948e-12,1.4012847001328955e-12,4.7584800280517372e-09,1.6390918385360621e-19,1.5806188220606454e-19,1.5806796087785027e-19,1.7865036891800122e-10,7.7368796667580214e-09,5.1972987050680593e-14,2.5462039492367861e-18,9.0332723331273351e-12,9.2002347011682692e-12,2.7494789569397502e-15,1.7244517181914816e-14,5.8281022050224199e-21,4.1729415866600164e-19,3.8913584177082387e-16,3.5406134160005075e-16,3.1089543238098654e-17,6.1973208544321111e-18,8.5515024990145282e-20,2.7322029987753601e-18,6.6320232578096226e-21,2.2157350496835307e-23,2.1744285164374304e-26,1.1367586485055599e-22,9.1737337850434219e-21
1.963404413085393e-09,0.5059563986695121,154.0,0.0,0.0,0.0,0.99989137315980703,1.0,18.999978947780317,1.239415991227525e-05,4.5993662356659637e-05,2.5467715140883525e-05,2.0782636845962201e-05,3.8958302646057439e-11,1.4699598262532575e-09,1.8419479189385297e-06,4.2243956075098376e-13,1.8022088745077625e-06,2.6094115692987686e-07,5.6077422747931986e-13,7.0816408867111984e-08,4.4470869096418611e-15,2.3282052117576382e-09,3.5109514517892386e-09,3.5147139973748896e-09,2.2151020226471975e-12,1.544166293646914e-12,5.1768175178121205e-09,2.0805473919232043e-19,2.0065134500974602e-19,2.0065940920903707e-19,2.0220796137871976e-10,8.3961405240759632e-09,6.1029860361281488e-14,2.7221779685649792e-18,9.7642352586578903e-12,9.9433341777489278e-12,3.2760434052152979e-15,1.9079881267344912e-14,7.2209296575831535e-21,4.7237504228314738e-19,4.5915548728838301e-16,4.1618123385145837e-16,3.792781629876221e-17,7.8059237285953792e-18,1.0839897629041346e-19,3.3622293895127532e-18,8.7718909475668511e-21,3.0247526815023824e-23,2.7563130194991769e-26,1.5064855649422437e-22,1.1685287478384799e-20
2.0432883573808852e-09,0.5059563960076994,154.0,0.0,0.0,0.0,0.99988695140141748,1.0,18.999978026085849,1.2898130302046851e-05,4.7864530545630643e-05,2.6438533331347737e-05,2.169299114834569e-05,4.0542994402483874e-11,1.4699538575421845e-09,1.9169148097393201e-06,4.2243769262361376e-13,1.8755590843033916e-06,2.7156767744188055e-07,5.8533815993615456e-13,7.6695443403968626e-08,4.6281892791258633e-15,2.4459371125735323e-09,3.8523774776962245e-09,3.8565063539447541e-09,2.4305427962743081e-12,1.6944561232845153e-12,5.6132958960064774e-09,2.6141159429640851e-19,2.5213318593516537e-19,2.521437571640499e-19,2.2773907371339955e-10,9.0822704760850025e-09,7.1220022656074859e-14,2.9038431515702326e-18,1.0519564592710625e-11,1.0711046979855475e-11,3.8757887254969682e-15,2.1016585250054683e-14,8.8686183677536228e-21,5.3207776329998525e-19,5.3817562485028288e-16,4.8595534914401597e-16,4.5891531288238498e-17,9.735624783764252e-18,1.3604939628118173e-19,4.1030650369150799e-18,1.1467851336164962e-20,4.0762737913165776e-23,3.4593983236246135e-26,1.9736717315551209e-22,1.4737099764832976e-20
2.1231723016763776e-09,0.5059563933459954,154.0,0.0,0.0,0.0,0.99988252947767142,1.0,18.999977104385135,1.3402076937094899e-05,4.9735363804313156e-05,2.7409327144982997e-05,2.2603322950632921e-05,4.2127656434589486e-11,1.4699478885853036e-09,1.9918813170620374e-06,4.2243582442638279e-13,1.9489089728235367e-06,2.821939986428833e-07,6.0990148527680358e-13,8.2808821732190245e-08,4.8092882518541332e-15,2.5639657997130081e-09,4.2106647283187808e-09,4.2151780845292953e-09,2.6566246117065119e-12,1.8521743643462533e-12,6.0679763141000819e-09,3.2538396476872888e-19,3.1386443998673133e-19,3.1387814598463243e-19,2.5532241577491744e-10,9.7952688409452309e-09,8.2634149200580862e-14,3.0912186491907545e-18,1.129884913542949e-11,1.1502946175584071e-11,4.5553174022487298e-15,2.3055187061236363e-14,1.0804558438305409e-20,5.9658738221619957e-19,6.2692973065207377e-16,5.6395594351668565e-16,5.5108526067865407e-17,1.2032622978709149e-17,1.6919783177695241e-19,4.9686503594591395e-18,1.4832274721800842e-20,5.4284061329764693e-23,4.3022861773812645e-26,2.5585025828126725e-22,1.8416284861092955e-20
2.20305624597187e-09,0.5059563906844002,154.0,0.0,0.0,0.0,0.99987810738862193,1.0,18.999976182678285,1.390599981835049e-05,5.1606162056881166e-05,2.8380096647917137e-05,2.3513632076377532e-05,4.3712288678148347e-11,1.4699419193826946e-09,2.0668474413139565e-06,4.2243395615931312e-13,2.0222585404634368e-06,2.9282012010220279e-07,6.3446419874024018e-13,8.9156537438491378e-08,4.9903838204867703e-15,2.6822511599976637e-09,4.5858527093259352e-09,4.590768744095327e-09,2.8933724111182263e-12,2.0173384680751015e-12,6.5409199213174434e-09,4.0151615939549759e-19,3.8733780903739432e-19,3.8735539960849907e-19,2.8503669207047704e-10,1.0535134932362645e-08,9.5366398861877423e-14,3.2843236116580245e-18,1.2101684623707761e-11,1.2318612235262698e-11,5.321524715774187e-15,2.5196211724933201e-14,1.3064880775189209e-20,6.6608898902077773e-19,7.2617939306844144e-16,6.5077170439675946e-16,6.57151148636371e-17,1.4747333021365246e-17,2.0865065643977048e-19,5.9740391677707135e-18,1.8994210108354216e-20,7.1499423299883247e-23,5.3054810366564897e-26,3.2842948109711212e-22,2.2819673965187812e-20
2.2829401902673623e-09,0.5059563880229139,154.0,0.0,0.0,0.0,0.9998736851343214,1.0,18.999975260965336,1.4409898946744716e-05,5.3476925227511957e-05,2.9350841852281515e-05,2.4423918403118844e-05,4.5296891068937184e-11,1.4699359499344378e-09,2.1418131828950836e-06,4.2243208782242691e-13,2.0956077876113459e-06,3.0344604138917471e-07,6.5902629702212693e-13,9.5738584100027306e-08,5.171475977684183e-15,2.80075844631632e-09,4.9779755832028292e-09,4.9833125389853765e-09,3.1408077630542019e-12,2.1899635253507562e-12,7.0321878646545766e-09,4.914995057283176e-19,4.7418840945899196e-19,4.7421077384490725e-19,3.1696060177740366e-10,1.1301868059509208e-08,1.0951441382627352e-13,3.483177188500628e-18,1.2927673614172338e-11,1.3157632903114445e-11,6.1815986569266314e-15,2.7440156619916284e-14,1.5688551490323842e-20,7.4076770230983151e-19,8.367142687875102e-16,7.4700739052947837e-16,7.7856272492603285e-17,1.7934552927044621e-17,2.552930683559398e-19,7.1354405744620916e-18,2.410102055984723e-20,9.3217679603376101e-23,6.4914917163162564e-26,4.1778316002361148e-22,2.8054450543030521e-20
2.3628241345628547e-09,0.5059563853615369,154.0,0.0,0.0,0.0,0.99986926271482268,1.0,18.999974339246297,1.4913774323208653e-05,5.5347653240386118e-05,3.0321562730800427e-05,2.5334181847795338e-05,4.6881463542735523e-11,1.4699299802406124e-09,2.2167785421982807e-06,4.2243021941574663e-13,2.168956714648672e-06,3.140717620731532e-07,6.8358777788122734e-13,1.0255495528439474e-07,5.3525647161070924e-15,2.9194575619590053e-09,5.3870628814625441e-09,5.3928390398937239e-09,3.3989493121127605e-12,2.3700625813113428e-12,7.5418412888786589e-09,5.9717926870273555e-19,5.7620051707151969e-19,5.7622870294449813e-19,3.5117283874665684e-10,1.2095467526860469e-08,1.2517931932045351e-13,3.6877985285441689e-18,1.3776425368153014e-11,1.401960307115825e-11,7.1430198212861532e-15,2.9787495889010339e-14,1.8717464458760661e-20,8.2080866839604615e-19,9.5935203900416322e-16,8.5328347980084674e-16,9.1685813832780284e-17,2.1653628328164915e-17,3.1009309971307945e-19,8.4702608435914352e-18,3.0320099710114836e-20,1.2038385845727423e-22,7.8849333495683664e-26,5.2697188140533796e-22,3.4238799527388593e-20
2.442708078858347e-09,0.5059563827002691,154.0,0.0,0.0,0.0,0.99986484013017896,1.0,18.999973417521158,1.5417625948673368e-05,5.7218346019687566e-05,3.1292259241247214e-05,2.6244422342291587e-05,4.8466006035325727e-11,1.4699240103012992e-09,2.2917435196093898e-06,4.2242835093929459e-13,2.2423053219501095e-06,3.2469728172351169e-07,7.0814863947959465e-13,1.0960564454963241e-07,5.5336500284165529e-15,3.0383224377722848e-09,5.813140124119731e-09,5.8193738020047515e-09,3.6678131700751885e-12,2.5576469090081729e-12,8.0699413365198139e-09,7.2056156150799299e-19,6.9531430861166792e-19,6.9534954276297743e-19,3.8775209150001758e-10,1.291593263390525e-08,1.4246572333504086e-13,3.8982067799086928e-18,1.4647555738580544e-11,1.4904124655282701e-11,8.2135612911228014e-15,3.2238684166129084e-14,2.219653207481448e-20,9.0639706042216237e-19,1.0949383656640545e-15,9.7023582468023772e-16,1.0736656879183442e-16,2.5968613551410448e-17,3.7410563464855619e-19,9.9971451804350287e-18,3.7840668399255857e-20,1.5409559578223186e-22,9.5126295551219571e-26,6.5947623747298212e-22,4.1502569914530335e-20
2.5225920231538395e-09,0.5059563800391108,154.0,0.0,0.0,0.0,0.99986041738044273,1.0,18.999972495789901,1.5921453824069906e-05,5.9089003489603561e-05,3.2262931340253972e-05,2.7154639819630773e-05,5.0050518482492906e-11,1.4699180401165787e-09,2.366708115507352e-06,4.2242648239309296e-13,2.3156536098837665e-06,3.3532259990964209e-07,7.3270888001000413e-13,1.1689064544422176e-07,5.7147319072739272e-15,3.1573304914827785e-09,6.2562293576709837e-09,6.2629389035505652e-09,3.9474132555810016e-12,2.7527262470602578e-12,8.6165491478652136e-09,8.6382024824568439e-19,8.3363259927270558e-19,8.336763100707053e-19,4.2677704322646699e-10,1.3763262674987713e-08,1.6148171634371389e-13,4.1144210900068337e-18,1.5540687058782661e-11,1.5810806473457165e-11,9.4012885094848451e-15,3.4794159719094159e-14,2.6173774236266868e-20,9.9771807749160493e-19,1.244346847764932e-15,1.0985153151310225e-15,1.2507055292764251e-16,3.0948429471110839e-17,4.4847643228753821e-19,1.1736019461584547e-17,4.6875651143784516e-20,1.9562080022651137e-22,1.1403714736321452e-25,8.1923672353595054e-22,4.9987950449102607e-20
2.602475967449332e-09,0.5059563773780614,154.0,0.0,0.0,0.0,0.99985599446566664,1.0,18.999971574052527,1.6425257950329316e-05,6.0959625574324673e-05,3.3233578981900358e-05,2.8064834215387349e-05,5.1635000820025091e-11,1.4699120696865298e-09,2.4416723302643357e-06,4.2242461377716421e-13,2.3890015788112872e-06,3.4594771620095552e-07,7.5726849773407231e-13,1.2440995150708754e-07,5.8958103453409092e-15,3.2764621606106038e-09,6.7163496202662172e-09,6.7235534114814673e-09,4.2377615878322605e-12,2.95530900514474e-12,9.1817258609566113e-09,1.0293038381240145e-18,9.9342757608728878e-19,9.9348141778010002e-19,4.6832637177783637e-10,1.4637456939340117e-08,1.8233887101679278e-13,4.3364606055430448e-18,1.645544803315788e-11,1.6739264126056539e-11,1.0714559149187021e-14,3.7454347080097447e-14,3.0700405578316864e-20,1.0949569438164571e-18,1.4084789777204112e-15,1.2387875488810432e-15,1.4497913383278252e-16,3.6667018142556839e-17,5.3444615238478289e-19,1.3708131905118274e-17,5.7663632457183717e-20,2.4641658837542766e-22,1.3589736446499492e-25,1.0106958414994486e-21,5.9850158174405375e-20
2.6823599117448242e-09,0.5059563747171214,154.0,0.0,0.0,0.0,0.99985157138590386,1.0,18.999970652308999,1.6929038328382602e-05,6.2830212198044814e-05,3.4204202113805096e-05,2.897500547159654e-05,5.3219452983712949e-11,1.4699060990112333e-09,2.5166361642458416e-06,4.2242274509153049e-13,2.4623492290879774e-06,3.5657263016688109e-07,7.8182749108774513e-13,1.321635562675984e-07,6.076885335279499e-15,3.3957004990478505e-09,7.1935173435595037e-09,7.2012337837479527e-09,4.538868540317905e-12,3.1654024415152248e-12,9.7655326115812891e-09,1.2195423712264822e-18,1.1771475271931509e-18,1.1772134061309125e-18,5.1247874965665179e-10,1.5538514711145227e-08,2.0515224193517374e-13,4.5643444725107608e-18,1.7391473629699418e-11,1.7689119878267608e-11,1.2162022979997371e-14,4.0219659243316809e-14,3.5830920985090229e-20,1.1982989078657206e-18,1.5882640977830667e-15,1.3917325089058791e-15,1.6728319341570352e-16,4.320349422957789e-17,6.3335438089848253e-19,1.5936094680822241e-17,7.0470892734346304e-20,3.0814952732691118e-22,1.6104757752611939e-25,1.2388424506536812e-21,7.1258139570568286e-20
2.7622438560403166e-09,0.5059563720562907,154.0,0.0,0.0,0.0,0.99984714814120712,1.0,18.999969730559304,1.7432794959160791e-05,6.4700763284961319e-05,3.5174800679192373e-05,2.9885153534689244e-05,5.4803874909350183e-11,1.4699001280907696e-09,2.5915996178108296e-06,4.2242087633621434e-13,2.5356965610629128e-06,3.6719734137686814e-07,8.0638585862557698e-13,1.4015145324556763e-07,6.2579568697520431e-15,3.515030827457656e-09,7.6877467007796469e-09,7.6959942177447146e-09,4.8507430605818604e-12,3.3830128167627842e-12,1.0368030533253594e-08,1.4372542960385912e-18,1.3874235671464371e-18,1.3875036699979564e-18,5.5931284399533906e-10,1.6466435269521308e-08,2.3004036530729283e-13,4.798091836186622e-18,1.8348404974333836e-11,1.8660002544536097e-11,1.3752621737088088e-14,4.3090499509646063e-14,4.1623179414006424e-20,1.3079292415111852e-18,1.78465935652033e-15,1.5580442479429973e-15,1.9218328622821186e-16,5.0642293255921126e-17,7.4664365280597153e-19,1.8443925460658632e-17,8.5593523067812797e-20,3.8271721790700769e-22,1.8985459528746942e-25,1.5092583993633012e-21,8.439528394818777e-20
2.842127800335809e-09,0.5059563693955692,154.0,0.0,0.0,0.0,0.99984272473162927,1.0,18.999968808803427,1.7936527843594875e-05,6.6571278759274802e-05,3.6145374621377919e-05,3.0795278351007058e-05,5.6388266532733362e-11,1.469894156925218e-09,2.6665626913118262e-06,4.2241900751123785e-13,2.6090435750790601e-06,3.7782184940038529e-07,8.3094359889971251e-13,1.4837363595125363e-07,6.4390249414212143e-15,3.6344404298109212e-09,8.1990499087815435e-09,8.2078469526860637e-09,5.1733928609351109e-12,3.6081455272479582e-12,1.0989280757196904e-08,1.6853533388399706e-18,1.627076358374487e-18,1.6271731824129216e-18,6.0890731653624919e-10,1.7421217888475104e-08,2.5712525868486089e-13,5.0377218411248364e-18,1.9325889247039776e-11,1.9651547375014489e-11,1.5495588992388634e-14,4.6067263040882849e-14,4.8138486069076029e-20,1.4240332391926037e-18,1.9986496653404407e-15,1.7384305798648512e-15,2.1988979397431038e-16,5.9073316718118417e-17,8.7586346971340983e-19,2.1257088909651768e-17,1.0335961831131874e-19,4.7227125077619635e-22,2.2271242617261819e-25,1.828167470122223e-21,9.9460148780403337e-20
2.9220117446313013e-09,0.5059563667349567,154.0,0.0,0.0,0.0,0.99983830115722294,1.0,18.999967887041322,1.8440236982615839e-05,6.844175854518938e-05,3.7115923885029867e-05,3.1705379865542303e-05,5.7972627789661799e-11,1.4698881855146588e-09,2.7415253850950375e-06,4.2241713861662349e-13,2.6823902714733829e-06,3.8844615380691962e-07,8.5550071042588879e-13,1.5683009788536081e-07,6.6200895429499966e-15,3.7539182903813003e-09,8.7274374899090333e-09,8.7368025317497088e-09,5.5068245837930991e-12,3.8408052207792537e-12,1.1629344412333539e-08,1.9669553650306548e-18,1.8991228288302099e-18,1.8992392143623978e-18,6.6134082361880118e-10,1.8402861836894315e-08,2.8653242067347546e-13,5.2832536311539855e-18,2.0323579579717372e-11,2.0663395943976739e-11,1.7400450029513159e-14,4.9150338166795746e-14,5.5441672955978276e-20,1.5467962171166958e-18,2.2312476550709562e-15,1.9336127777664774e-15,2.5062307631122311e-16,6.859207409893378e-17,1.0226743101115062e-18,2.4402538117237478e-17,1.241315478030646e-19,5.7924156823046456e-22,2.6004329802928683e-25,2.2024866725550392e-21,1.1666719670047868e-19
3.0018956889267937e-09,0.5059563640744532,154.0,0.0,0.0,0.0,0.99983387741804131,1.0,18.999966965272979,1.8943922377154654e-05,7.0312202566912463e-05,3.8086448414544043e-05,3.2615458023563398e-05,5.9556958615937749e-11,1.4698822138591725e-09,2.816487699500458e-06,4.2241526965239364e-13,2.7557366505769479e-06,3.990702541659776e-07,8.8005719172729287e-13,1.6552083253903998e-07,6.8011506670017112e-15,3.873454866212661e-09,9.27291849862357e-09,9.2828700289485663e-09,5.8510439447666653e-12,4.0809958967267875e-12,1.2288282625277513e-08,2.285385232602343e-18,2.2067828860499643e-18,2.206922051064039e-18,7.1669201616864058e-10,1.9411366378575693e-08,3.1839083063999413e-13,5.5347063493747865e-18,2.1341134955781057e-11,2.1695196040168087e-11,1.9477021723034094e-14,5.2340107480422723e-14,6.3601177849977902e-20,1.6764035124777721e-18,2.4834936325930984e-15,2.1443252786336818e-15,2.8461361804259613e-16,7.9299821821340026e-17,1.1888516303039833e-18,2.7908755969085864e-17,1.483083031783644e-19,7.0636226429781233e-22,3.0229867549910715e-25,2.6398799194139801e-21,1.3624754391168432e-19
3.081779633222286e-09,0.5059563614140591,154.0,0.0,0.0,0.0,0.99982945351413688,1.0,18.999966043498382,1.9447584028142286e-05,7.2182610748654973e-05,3.9056948153049008e-05,3.3525512771610453e-05,6.1141258947366425e-11,1.4698762419588378e-09,2.891449634861982e-06,4.2241340061857051e-13,2.8290827127150361e-06,4.096941500470859e-07,9.0461304136142658e-13,1.7444583339388898e-07,6.9822083062400213e-15,3.9930418902139412e-09,9.8355007176144497e-09,9.8460572454513423e-09,6.20605585648394e-12,4.3287209926543473e-12,1.2966156520322243e-08,2.6441836381148783e-18,2.5534861279583046e-18,2.5536517050642131e-18,7.7503953968157554e-10,2.0446730772244128e-08,3.5283294842037958e-13,5.7920991381562293e-18,2.2378220111447182e-11,2.2746601559057331e-11,2.173541242304499e-14,5.5636948755530614e-14,7.2689121708473908e-20,1.8130404826825993e-18,2.7564555375317803e-15,2.3713153944508089e-15,3.2210217280441363e-16,9.1303699186154649e-17,1.3762898541162213e-18,3.1805796459455616e-17,1.763279226140603e-19,8.5669885442925874e-22,3.4996027453443799e-25,3.1488141187329795e-21,1.5844971975077958e-19
3.241547521813271e-09,0.5059563560935975,154.0,0.0,0.0,0.0,0.99982060521237182,1.0,18.999964199930293,2.0454836103187747e-05,7.5923319289058935e-05,4.0997873029933299e-05,3.5345551823580226e-05,6.4309767868917119e-11,1.4698642974239464e-09,3.0413723697590222e-06,4.224096623422337e-13,2.9757738873675587e-06,4.3094132665365565e-07,9.5372283984809931e-13,1.9299860758572828e-07,7.3443131009327048e-15,4.232339650604364e-09,1.1011994497240694e-08,1.1023816616748751e-08,6.9484735605721043e-12,4.8467858004427724e-12,1.4378955842180687e-08,3.4981690437878355e-18,3.3788292409998829e-18,3.3790603977836895e-18,9.0103813430489799e-10,2.2598036125028697e-08,4.3001554735862644e-13,6.3247814931858374e-18,2.4509666894089251e-11,2.4906874351770846e-11,2.6839540968592831e-14,6.2553338375994812e-14,9.3957676016123516e-20,2.1081449737458127e-18,3.368936792520357e-15,2.8771804204573305e-15,4.0858850984703821e-16,1.1965860170691803e-16,1.8231453516633285e-18,4.090066417901944e-17,2.458584093451732e-19,1.2411169734845542e-21,4.6358631117577779e-25,4.4195481242608523e-21,2.1180540140515416e-19
3.385338621545157e-09,0.5059563513055544,154.0,0.0,0.0,0.0,0.99981264117796242,1.0,18.999962540697343,2.13612817771227e-05,7.9289833642443033e-05,4.2744620060414237e-05,3.698350637496985e-05,6.716132096199225e-11,1.4698535465059673e-09,3.1763015380645895e-06,4.2240629765574581e-13,3.1077948636811329e-06,4.5006308196686873e-07,9.9791948379485322e-13,2.1049722917820921e-07,7.6701954245028968e-15,4.4478177973976594e-09,1.2129382608608209e-08,1.2142407230866509e-08,7.6535963544153471e-12,5.3388372711644034e-12,1.5715848415503057e-08,4.4449973932325378e-18,4.2941018628014084e-18,4.2944094660478766e-18,1.0254731811367882e-09,2.4626064095909563e-08,5.0971625434671571e-13,6.8247026751269082e-18,2.6491511868804758e-11,2.6914819619023055e-11,3.2162448631700028e-14,6.9147991009766467e-14,1.1707621456952022e-19,2.3996403962949655e-18,4.002296199537611e-15,3.3958791738221739e-15,5.0101979257103509e-16,1.5081068336339895e-16,2.3196085005265605e-18,5.0757785088955064e-17,3.2686238390366103e-19,1.7050827109406227e-21,5.8982664014753906e-25,5.9113860542444761e-21,2.7166942008729399e-19
3.5260349299375813e-09,0.5059563466209047,154.0,0.0,0.0,0.0,0.99980484803630787,1.0,18.999960917155782,2.2248143725913798e-05,8.2583777543799859e-05,4.4453693547040764e-05,3.8586133293124225e-05,6.9951403963682465e-11,1.4698430262114855e-09,3.3083254648872359e-06,4.2240300516891257e-13,3.2369733856038019e-06,4.687726352633019e-07,1.0411628883332029e-12,2.2835382646443056e-07,7.9890527993271247e-15,4.6587332478392536e-09,1.3276429369963605e-08,1.3290688907323486e-08,8.377437962292691e-12,5.8439610586807103e-12,1.7084269963972214e-08,5.5613981294202279e-18,5.3735181649363666e-18,5.3739200600977e-18,1.1578074409418708e-09,2.6694668325141364e-08,5.9794623153949245e-13,7.3327804399538749e-18,2.8487160396327698e-11,2.8936095860826103e-11,3.8105577377273582e-14,7.5942028367210855e-14,1.4386130220876452e-19,2.7096917113188346e-18,4.7042368397533262e-15,3.9662210209276008e-15,6.06512252901272e-16,1.8723773173802288e-16,2.906142561517332e-18,6.2152957456540032e-17,4.2673077381882946e-19,2.2955574219241862e-21,7.3897024471648056e-25,7.7641287395071017e-21,3.4304424258978915e-19
