Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951)
4.143925219281777e-08,0.5524660999083172,154.0,0.0,0.0,0.0,0.95936811854492632,1.0,18.997756848469439,0.0027942978689084992,0.012428479295155255,0.0097182308222542729,0.0019274585152590329,4.5150022244414749e-09,1.513516000864539e-07,0.0047092323748395785,2.7977671064531339e-10,0.0067080734270792176,2.9508019373609832e-05,2.6299967082859634e-11,0.0012242874058139455,2.725796106067655e-13,6.1028655685771692e-06,0.00077730378160544814,0.00078301924677698169,2.5511383890729618e-07,1.6065330486054627e-07,0.00019202284148183115,1.2175830291340328e-07,2.1472536216121218e-07,2.1925038133929957e-07,0.00010999262567767573,0.00016848049180763646,7.0874545418663305e-06,1.4324782376106169e-13,4.809955536892648e-07,3.2942085932541538e-07,4.1879683608618704e-06,5.5376809175506713e-09,2.6157407603555668e-10,3.1509092330129704e-12,2.0421037845933215e-07,3.5059582608460953e-08,1.6895696319469803e-07
4.242912704719983e-08,0.5524660638801727,154.0,0.0,0.0,0.0,0.95841322844080312,1.0,18.997701082436635,0.0028571827744722409,0.012703006128066806,0.0099162772024143468,0.0019667862575134926,4.6147187398843528e-09,1.5121647042191334e-07,0.0048189938686825622,2.7949823985396388e-10,0.0068652713135318611,3.0159739969752804e-05,2.6836589956790405e-11,0.001281274083980187,2.7859986374984947e-13,6.2278359870377193e-06,0.00081300018888689259,0.00081926412940557165,2.6682880461161874e-07,1.6803069797138929e-07,0.00020352731865130367,1.3484855771885322e-07,2.4063916588944193e-07,2.4583549926027873e-07,0.00011758552103910651,0.00017596915282300181,7.7537616065684489e-06,1.5180452850423856e-13,4.9256015959183606e-07,3.3729434068904562e-07,4.5861475294975073e-06,5.8710152242161235e-09,2.8704086130145664e-10,3.3688710977514325e-12,2.2373581562618473e-07,3.7618098354033174e-08,1.8590054596255364e-07
4.341900190158189e-08,0.5524660301709343,154.0,0.0,0.0,0.0,0.9574592536164076,1.0,18.997645156157802,0.0029198926972607473,0.012976359007123352,0.010112698784098088,0.0020057908302003888,4.7140081532669699e-09,1.5108146749479054e-07,0.0049286295235369476,2.7922003597912929e-10,0.0070223288812263935,3.0808669171850609e-05,2.7368803216232281e-11,0.0013394455007571565,2.8459433145839073e-13,6.3517822789500832e-06,0.00084938937459687032,0.00085624066811393644,2.7877107246263391e-07,1.7555123498562502e-07,0.0002154488204621514,1.4894994223168394e-07,2.6893535047425162e-07,2.7488288374466548e-07,0.0001254952740499508,0.00018358161948587367,8.4639125460954597e-06,1.6067073112415362e-13,5.0411444221786751e-07,3.4515879689539983e-07,5.0111205924754772e-06,6.2164892772143146e-09,3.1426424136950119e-10,3.5959529432856222e-12,2.4459214262522348e-07,4.0290814803511336e-08,2.0405866391659435e-07
4.440887675596395e-08,0.5524659987473292,154.0,0.0,0.0,0.0,0.95650620491397387,1.0,18.997589066652903,0.0029824280017370615,0.013248530695050347,0.010307495372486585,0.0020444722012655449,4.8128678349241013e-09,1.5094659302520729e-07,0.005038139463695572,2.7894210218272198e-10,0.0071792462638438125,3.1454789792783833e-05,2.7896606423809435e-11,0.0013987939234996625,2.9056285496679287e-13,6.474704305513268e-06,0.00088646354245969564,0.00089394284187463175,2.9093808125465194e-07,1.8321330299377346e-07,0.00022779284865844863,1.6410947982228192e-07,2.9976573149910693e-07,3.0655158882921025e-07,0.00013372609858120779,0.00019131502493136628,9.2195390449312155e-06,1.6985051075089312e-13,5.1565841125632425e-07,3.5301423675916389e-07,5.4639511144570133e-06,6.5742642353208286e-09,3.4331592964574354e-10,3.8322768396885552e-12,2.6683418057575406e-07,4.3079491035957474e-08,2.234842397961398e-07
4.539875161034601e-08,0.5524659695763585,154.0,0.0,0.0,0.0,0.95555409302000438,1.0,18.997532811042465,0.0030447890525000612,0.01351951411474943,0.010500666968950516,0.0020828303775973752,4.9112952134269519e-09,1.5081184870898756e-07,0.0051475238146730835,2.7866444158124262e-10,0.0073360235968100611,3.2098085026047743e-05,2.8419999673513609e-11,0.0014593116071241327,2.9650527902537662e-13,6.5966020517219266e-06,0.00092421486218411569,0.00093236462920842406,3.0332725862713881e-07,1.9101528206145529e-07,0.00024056481198882196,1.8037474181094745e-07,3.3328741563445593e-07,3.4100641353855251e-07,0.00014228207049687914,0.00019916649321448263,1.0022279292748042e-05,1.7934787742005842e-13,5.2719207652635078e-07,3.6086066918388017e-07,5.9457130732617899e-06,6.9444985470661534e-09,3.7426838988424419e-10,4.0779608876481193e-12,2.905174662286575e-07,4.5985837257491786e-08,2.4423095575767042e-07
4.6388626464728073e-08,0.5524659426252979,154.0,0.0,0.0,0.0,0.95460292846483263,1.0,18.99747638654673,0.0031069762142732216,0.013789302349768188,0.010692213769591109,0.0021208654047365685,5.0092877757555955e-09,1.5067723621758201e-07,0.0052567827031878107,2.7838705724564442e-10,0.0074926610172707606,3.273853844687982e-05,2.8938983586742567e-11,0.0015209907949769415,3.0242145191079824e-13,6.7174756254504204e-06,0.00096263547086531363,0.00097150000890937718,3.1593602152541319e-07,1.9895554551951627e-07,0.00025377002550597716,1.9779380306926821e-07,3.6966279992524747e-07,3.7841791663243665e-07,0.0001511671285569489,0.00020713314093434812,1.0873776648898029e-05,1.8916677155363977e-13,5.3871544797541535e-07,3.686981031606486e-07,6.457490242970806e-06,7.3273479300739859e-09,4.0719479389234149e-10,4.3331192441960052e-12,3.1569822840235688e-07,4.9011515046614251e-08,2.6635322954787119e-07
4.7378501319110134e-08,0.5524659178616972,154.0,0.0,0.0,0.0,0.95365272162223813,1.0,18.997419790484702,0.0031689898518933632,0.014057888644717733,0.010882136163731248,0.0021585773665758613,5.1068430674528503e-09,1.5054275719800893e-07,0.0053659162571435669,2.7810995220122617e-10,0.0076491586640658662,3.3376134013265227e-05,2.945355930820374e-11,0.001583823719699257,3.0831122543533619e-13,6.8373252565053694e-06,0.0010017174743964614,0.0010113429607644582,3.2876177666449594e-07,2.0703246025613241e-07,0.00026741370990194412,2.1641519769544261e-07,4.0905956619042063e-07,4.1896242644946977e-07,0.00016038507535264332,0.00021521207883656209,1.1775678325418166e-05,1.9931106346743369e-13,5.5022853567745208e-07,3.7652654776682768e-07,7.0003755814259375e-06,7.7229653514405967e-09,4.4216897952070073e-10,4.5978621493688345e-12,3.4243336457219951e-07,5.2158137612124562e-08,2.8990619082168292e-07
4.8368376173492194e-08,0.552465895253381,154.0,0.0,0.0,0.0,0.95270348270911276,1.0,18.997363020273259,0.0032308303302994051,0.014325266405638208,0.011070434732357725,0.0021959663850501048,5.2039586927589807e-09,1.504084132728008e-07,0.0054749246056114385,2.7783312942753895e-10,0.0078055166777042722,3.4010856066817011e-05,2.9963728501685409e-11,0.0016478026040881667,3.1417445495502236e-13,6.956151295647314e-06,0.0010414529488890936,0.0010518874662674817,3.4180192099585916e-07,2.1524438701074159e-07,0.00028150099087925285,2.3628787480843249e-07,4.5165067060326496e-07,4.6282204590193573e-07,0.0001699395782732132,0.00022340041339264985,1.2729634089437708e-05,2.09784552905143e-13,5.6173134983099942e-07,3.8434601216473225e-07,7.5754706223447747e-06,8.1315010091620222e-09,4.7926540895336565e-10,4.8722959537798461e-12,3.7078041761880571e-07,5.5427270063387364e-08,3.149456576111048e-07
4.9358251027874254e-08,0.552465874768449,154.0,0.0,0.0,0.0,0.95175522178518179,1.0,18.997306073426209,0.0032924980145211022,0.014591429200312263,0.011257110246515696,0.0022330326198168539,5.3006323147270269e-09,1.5027420603995205e-07,0.0055838078788115206,2.7755659185829483e-10,0.0079617352003383927,3.4642689333530895e-05,3.0469493345697813e-11,0.0017129196619538639,3.2001099937661337e-13,7.0739542135821431e-06,0.0010818339421015336,0.0010931275093272106,3.5505384217682375e-07,2.2358968066964896e-07,0.00029603689855818761,2.574611545043478e-07,4.9761432853014595e-07,5.1018465268476676e-07,0.00017983417050342483,0.00023169524835564743,1.3737294985835254e-05,2.2059096859930119e-13,5.7322390075733603e-07,3.9215650560032932e-07,8.1838848722642233e-06,8.5531023146134459e-09,5.1855912731256357e-10,5.1565231470777318e-12,4.0079755274072582e-07,5.8820429692668976e-08,3.4152811295030129e-07
5.0348125882256315e-08,0.5524658563752757,154.0,0.0,0.0,0.0,0.95080794875277463,1.0,18.997248947553345,0.0033539932696677937,0.014856370758526749,0.011442163665656417,0.0022697762679276625,5.396861655319879e-09,1.5014013707288426e-07,0.0056925662080946375,2.7728034238130472e-10,0.0081178143757386807,3.5271618924419245e-05,3.0970856528988458e-11,0.0017791670989726585,3.2582072116344856e-13,7.1907345999229994e-06,0.0011228524748746391,0.0011350570769694472,3.6851491904237612e-07,2.32066690563149e-07,0.00031102636692026224,2.7998468401517655e-07,5.4713399470340251e-07,5.6124389476048715e-07,0.00019007225205096116,0.00024009368629089326,1.4800312080954151e-05,2.3173396785911541e-13,5.8470619889861156e-07,3.9995803740192954e-07,8.8267352125223288e-06,8.9879138760848203e-09,5.6012572159279238e-10,5.4506423872696731e-12,4.3254353453665121e-07,6.2339086269278928e-08,3.6971068166246164e-07
5.1338000736638375e-08,0.552465840042512,154.0,0.0,0.0,0.0,0.94986167335664784,1.0,18.997191640359468,0.0034153164609171537,0.015120084972282691,0.011625596135939321,0.002306197563490302,5.4926444954883484e-09,1.5000620792041979e-07,0.0058011997259240396,2.7700438383843392e-10,0.0082737543492681382,3.5897630336020913e-05,3.1467821245933228e-11,0.0018465371135356059,3.3160348634015941e-13,7.3064931621233202e-06,0.0011645005425741416,0.0011776701600329309,3.8218252207915257e-07,2.4067376076401327e-07,0.00032647423328803477,3.0390839410702073e-07,6.0039833880306644e-07,6.1619918118117814e-07,0.00020065709080295335,0.00024859283008114998,1.5920335228143648e-05,2.4321713618529043e-13,5.9617825481597458e-07,4.0775061697887727e-07,9.5051453064831964e-06,9.4360774833767278e-09,6.0404127993848798e-10,5.7547485308862324e-12,4.6607770426230528e-07,6.5984662345254543e-08,3.9955110731373491e-07
5.2327875591020435e-08,0.5524658257390834,154.0,0.0,0.0,0.0,0.948916405183861,1.0,18.997134149643436,0.003476467953503946,0.015382565895953772,0.011807408988489478,0.002342296777322147,5.5879786752298292e-09,1.4987242010675111e-07,0.0059097085658570848,2.7672871902555355e-10,0.0084295552678568288,3.6520709450786173e-05,3.196039119180638e-11,0.0019150218975925186,3.3735916449622245e-13,7.4212307243816369e-06,0.0012067701165388678,0.0012209607538588845,3.960540139013536e-07,2.4940923038720033e-07,0.00034238523784136543,3.2928245575306449e-07,6.5760121652298168e-07,6.7525566830971996e-07,0.00021159182361085978,0.00025718978440522443,1.7099011855851943e-05,2.5504398691194589e-13,6.0764007918769957e-07,4.1553425382023916e-07,1.0220245012205005e-05,9.8977320934596361e-09,6.5038235127926047e-10,6.0689326639657176e-12,5.0145995726702131e-07,6.9758533572325256e-08,4.3110772933944863e-07
5.3317750445402496e-08,0.5524658134341918,154.0,0.0,0.0,0.0,0.94797215366369991,1.0,18.997076473297088,0.0035374481127087992,0.015643807746393575,0.011987603737611565,0.002378074216594903,5.6828620936290601e-09,1.4973877513143039e-07,0.0060180928625269119,2.7645335069252155e-10,0.0085852172799763208,3.7140842537342425e-05,3.2448570557933107e-11,0.0019846136374911658,3.4308762878841824e-13,7.5349482265188626e-06,0.0012496531455341237,0.0012649228589740385,4.1012674972836812e-07,2.5827143389063678e-07,0.00035876402317017733,3.5615723711529184e-07,7.1894163620046576e-07,7.3862424150629262e-07,0.00022287945740289287,0.0002658816571893035,1.8337985778955515e-05,2.6721796087566969e-13,6.1909168280731243e-07,4.2330895749349243e-07,1.0973169800745768e-05,1.0373013817198323e-08,6.9922590533628959e-10,6.3932821338348322e-12,5.3875072061487423e-07,7.3662029029884991e-08,4.6443946034767769e-07
5.4307625299784556e-08,0.5524658030973142,154.0,0.0,0.0,0.0,0.94702892806765249,1.0,18.99701860930433,0.0035982573038469919,0.015903804902991755,0.012166182078961489,0.0024135302244709177,5.7772927088802827e-09,1.4960527446936945e-07,0.0061263527516241083,2.7617828154318635e-10,0.0087407405356142113,3.7758016250638279e-05,3.293236402672747e-11,0.0020553045148114348,3.4878875594216028e-13,7.6476467228288236e-06,0.0012931415572095283,0.0013095504817669773,4.2439807786386347e-07,2.6725870137691762e-07,0.00037561513386374153,3.8458326086771054e-07,7.8462372109189878e-07,8.0652149234953202e-07,0.00023452287032317415,0.00027466556103027074,1.9638896033968557e-05,2.7974242611167936e-13,6.305330765817155e-07,4.3107473764321161e-07,1.1765060180296386e-05,1.0862055907142372e-08,7.5064929301309775e-10,6.7278805816622598e-12,5.7801093089508487e-07,7.7696431563694231e-08,4.9960576360509354e-07
5.5297500154166617e-08,0.5524657946982031,154.0,0.0,0.0,0.0,0.94608673750943406,1.0,18.996960555740039,0.0036588958922572573,0.016162551907679581,0.012343145887676802,0.0024486651797313275,5.8712685382899131e-09,1.4947191957083019e-07,0.006234488369878389,2.7590351423538117e-10,0.0088961251862485803,3.8372217631963054e-05,3.3411776766617907e-11,0.0021270867071942509,3.5446242625167212e-13,7.7593273809026841e-06,0.0013372272595605758,0.0013548376351576507,4.3886534017609042e-07,2.7636935889578359e-07,0.00039294301613648357,4.1461116189232931e-07,8.5485666737865062e-07,8.791696914640282e-07,0.0002465248128967945,0.00028353861459031127,2.1003375738735161e-05,2.9262067757713275e-13,6.4196427152931221e-07,4.3883160398975626e-07,1.2597061126325194e-05,1.1364988746382852e-08,8.0473020718358482e-10,7.072807975761583e-12,6.1930201222627769e-07,8.1862978135029568e-08,5.3666663070988058e-07
5.628737500854868e-08,0.5524657882068871,154.0,0.0,0.0,0.0,0.94514559094506001,1.0,18.996902310769038,0.0037193642432906127,0.016420043464885122,0.012518497216467079,0.0024834794963962611,5.9647876582618602e-09,1.4933871186143698e-07,0.0063424998550402709,2.7562905138094377e-10,0.0090513713848225236,3.8983434108849964e-05,3.388681442686485e-11,0.0021999523891650654,3.6010852357909876e-13,7.8699914804280647e-06,0.001381902142393228,0.0014007783392599,4.5352587257919421e-07,2.8560172874722482e-07,0.00041075201749027546,4.4629164537756387e-07,9.2985469798896419e-07,9.5679675702733638e-07,0.00025888790921994946,0.00029249794396216485,2.243305097716657e-05,3.0585593690157304e-13,6.5338527877813288e-07,4.4657956632795684e-07,1.3470321517913028e-05,1.1881939838474345e-08,8.6154664388987971e-10,7.4281406456194953e-12,6.6268585445903654e-07,8.6162860179997926e-08,5.756825594563714e-07
5.727724986293074e-08,0.5524657835936696,154.0,0.0,0.0,0.0,0.94420549717296953,1.0,18.996843872645083,0.0037796627222992122,0.016676274441438401,0.012692238293665508,0.0025179736233372999,6.0578482042648208e-09,1.4920565274220325e-07,0.0064503873458627674,2.7535489554577012e-10,0.0092064792857186571,3.9591653494861388e-05,3.4357483132273727e-11,0.0022738937329516823,3.6572693535252073e-13,7.9796404119635694e-06,0.0014271580787908304,0.0014473666220368509,4.6837700551530367e-07,2.9495412978506674e-07,0.00042904638641315227,4.7967544534737595e-07,1.0098370123227526e-06,1.0396362190312936e-06,0.0002716146581743226,0.00030154068400442904,2.3929539709545129e-05,3.1945135216439536e-13,6.6479610956396009e-07,4.5431863452580298e-07,1.4385993580452458e-05,1.2413033798420574e-08,9.211768639622035e-10,7.7939513166255995e-12,7.0822479158106067e-07,9.0597223978730042e-08,6.1671453189591717e-07
5.82671247173128e-08,0.5524657808291292,154.0,0.0,0.0,0.0,0.94326646483419496,1.0,18.99678523970973,0.0038397916946252349,0.016931239866427038,0.012864371521242819,0.0025521480438824989,6.1504483707800718e-09,1.4907274358954228e-07,0.0065581509820831115,2.7508104924984848e-10,0.0093614490447336933,4.019686398924982e-05,3.4823789477804679e-11,0.0023489029092962667,3.7131755256281751e-13,8.0882756756895154e-06,0.0014729869265826599,0.0014945965199490349,4.834160644371277e-07,3.0442487772089421e-07,0.00044783027211436714,5.1481328364828613e-07,1.0950277319679808e-06,1.1279271793744109e-06,0.00028470743466488073,0.00031066397964636205,2.5494450708876298e-05,3.3340999769932152e-13,6.7619677522845721e-07,4.620488185231324e-07,1.5345232334879328e-05,1.2958392344721404e-08,9.8369935507254617e-10,8.1703091454800639e-12,7.5598158032908547e-07,9.5167171034165543e-08,6.5982399259836347e-07
5.925699957169486e-08,0.55246577988412,154.0,0.0,0.0,0.0,0.94232850241257982,1.0,18.996726410391329,0.0038997515255897947,0.01718493493100267,0.013034899472784793,0.0025860032754141797,6.2425864112324507e-09,1.4893998575530024e-07,0.0066657909044044823,2.7480751496731639e-10,0.0095162808190530166,4.0799054176506489e-05,3.5285740523084176e-11,0.002424972088261315,3.7688026975950554e-13,8.1958988801355997e-06,0.0015193805298134131,0.0015424620785950941,4.9864037029087851e-07,3.1401228542817025e-07,0.00046710772429565982,5.5175582942033811e-07,1.1856558424991523e-06,1.2219142678642149e-06,0.00029816849088024294,0.00031986498716167884,2.7129382523730275e-05,3.4773487392582415e-13,6.875872872172985e-07,4.6977012833032018e-07,1.6349195053599149e-05,1.3518134292477804e-08,1.0491927942335954e-09,8.5572797562545961e-12,8.0601937901159491e-07,9.9873758460138784e-08,7.0507282711836972e-07
6.024687442607691e-08,0.55246578072977,154.0,0.0,0.0,0.0,0.94139161823504247,1.0,18.996667383203896,0.0039595425804818995,0.017437354988138757,0.013203824891434665,0.0026195398689597255,6.3342606379042531e-09,1.4880738056681011e-07,0.0067733072544777914,2.7453429512656255e-10,0.0096709747672253481,4.1398213025796451e-05,3.5743343786822724e-11,0.0025020934400294043,3.8241498504551777e-13,8.3025117408862857e-06,0.0015663307202129467,0.0015909573533449443,5.1404723999929529e-07,3.2371466324640856e-07,0.00048688269295859698,5.9055365907700942e-07,1.2819551314500624e-06,1.321847594210323e-06,0.00031199995757477797,0.00032914087541088295,2.8835922467974946e-05,3.6242890720729321e-13,6.9896765707830279e-07,4.7748257402697131e-07,1.7399040723265374e-05,1.4092375547550585e-08,1.1177360107539674e-09,8.9549252770826124e-12,8.5840172654619366e-07,1.0471799937847251e-07,7.5252334067065778e-07
6.123674928045897e-08,0.5524657833374821,154.0,0.0,0.0,0.0,0.94045582047188692,1.0,18.996608156746039,0.0040191652245474387,0.017688495552340193,0.013371150687801548,0.0026527584087756356,6.4254694218295267e-09,1.486749293269219e-07,0.006880700174883468,2.7426139211030119e-10,0.0098255310491374183,4.1994329890270738e-05,3.6196607241138582e-11,0.0025802591356965617,3.8792160007084268e-13,8.4081160792647423e-06,0.0016138293186655959,0.001640076409965263,5.2963398694449046e-07,3.3353031928525607e-07,0.00050715902824780283,6.3125721681799932e-07,1.3841641225543694e-06,1.4279826960907048e-06,0.00032620384537158421,0.00033848882705171549,3.0615645637763431e-05,3.7749494973587349e-13,7.1033789645956867e-07,4.8518616576061444e-07,1.8495929514560765e-05,1.4681229101768012e-08,1.1894079496604377e-09,9.3633043774546011e-12,9.1319252171538166e-07,1.0970086332478442e-07,8.0223823701813998e-07
6.222662413484103e-08,0.5524657876789326,154.0,0.0,0.0,0.0,0.93952111713715691,1.0,18.996548729699853,0.0040786198229782198,0.017938352299305221,0.013536879937836232,0.0026856595119251459,6.5162111926721531e-09,1.4854263331405319e-07,0.0069879698091133242,2.7398880825566042e-10,0.009979949825988748,4.2587394506269568e-05,3.6645539305793506e-11,0.0026594613480590292,3.9340002002517321e-13,8.5127138209960756e-06,0.0016618681366783905,0.0016898133252371769,5.453979214504503e-07,3.4345755972834798e-07,0.00052794048032988423,6.739167756977834e-07,1.4925260063487999e-06,1.5405804833751468e-06,0.00034078204608550486,0.00034790603971735184,3.247011395610034e-05,3.9293577944388165e-13,7.2169801710761545e-07,4.9288091374539829e-07,1.9641022259127552e-05,1.5284805029176564e-08,1.2642876355974437e-09,9.7824723060938571e-12,9.7045600264431522e-07,1.1482327666271087e-07,8.5428059757672593e-07
6.321649898922309e-08,0.5524657937260715,154.0,0.0,0.0,0.0,0.93858751608903701,1.0,18.996489100829809,0.004137906740901043,0.01818692106554029,0.013701015880675613,0.0027182438278495727,6.6064844385880817e-09,1.484104937822722e-07,0.0070951163015524404,2.7371654585433398e-10,0.010134231260266456,4.3177396992418624e-05,3.7090148842345695e-11,0.0027396922523933035,3.9885015362955836e-13,8.6163069948506715e-06,0.0017104389778475147,0.0017401621875660373,5.613363512649812e-07,3.5349468913679941e-07,0.00054923069930781733,7.1858239927185818e-07,1.6072885672350457e-06,1.6599071785914484e-06,0.00035573633406533106,0.00035738972716201729,3.4400875245273416e-05,4.0875409994150276e-13,7.3304803086552809e-07,5.0056682826079093e-07,2.0835479933786197e-05,1.590321048332836e-08,1.342454137213788e-09,1.0212480929388314e-11,1.0302567265040046e-06,1.2008612300625037e-07,9.0871386074047151e-07
6.420637384360515e-08,0.552465801451122,154.0,0.0,0.0,0.0,0.93765502503029463,1.0,18.996429268981601,0.0041970263433668354,0.018434197847928442,0.013863561916457018,0.0027505120379336819,6.696287706067876e-09,1.4827851196134581e-07,0.0072021397974611039,2.7344460715269409e-10,0.01028837551572016,4.3764327848603588e-05,3.7530445148218575e-11,0.002820944027229245,4.0427191312691894e-13,8.718897731268484e-06,0.0017595336393223344,0.0017911170975831584,5.7744658204081424e-07,3.6364001075219033e-07,0.00057103323517054762,7.6530390384166612e-07,1.7287041070976187e-06,1.7862342537213911e-06,0.00037106836755434417,0.00036693712037373573,3.6409462327399397e-05,4.2495254048063449e-13,7.4438794967110689e-07,5.0824391965028332e-07,2.2080463152176871e-05,1.6536549695597938e-08,1.4239865320460337e-09,1.0653378770354474e-11,1.0926595494432441e-06,1.2549024364992881e-07,9.6560180143058093e-07
6.519624869798721e-08,0.5524658108265803,154.0,0.0,0.0,0.0,0.9367236515087678,1.0,18.99636923308109,0.0042559789953398259,0.018680178803251679,0.014024521604103703,0.0027824648550653897,6.7856195997635362e-09,1.4814668905680443e-07,0.007309040442956812,2.7317299435190658e-10,0.010442382757336948,4.4348177954839188e-05,3.7966437950691232e-11,0.002903208855116096,4.0966521427161299e-13,8.8204882609650558e-06,0.0018091439132663601,0.0018426721687394179,5.9372591781570599e-07,3.7389182679891536e-07,0.00059335153777751858,8.1413082131829122e-07,1.8570293655760966e-06,1.9198383634149752e-06,0.00038677969006834748,0.00037654546865396752,3.8497392153296294e-05,4.4153365594477331e-13,7.5571778555502168e-07,5.1591219832009481e-07,2.3377131663951812e-05,1.7184923974520508e-08,1.5089638719077202e-09,1.110521104810861e-11,1.1577296067524412e-06,1.310364380064873e-07,1.0250085108716357e-06
6.618612355236927e-08,0.5524658218252135,154.0,0.0,0.0,0.0,0.93579340291789226,1.0,18.996308992133123,0.0043147650616867841,0.018924860247668176,0.014183898659082801,0.0028141030231899674,6.8744787823011924e-09,1.4801502625005557e-07,0.0074158183849963397,2.7290170960813159e-10,0.010596253151316477,4.4928938570040163e-05,3.8398137400818258e-11,0.0029864789233812659,4.1502997631808296e-13,8.9210809135200483e-06,0.0018592615883144851,0.0018948215278906091,6.1017166149136191e-07,3.842484387857649e-07,0.0006161889568778319,8.6511236272411972e-07,1.9925254370911952e-06,2.0610012747127054e-06,0.00040287173179034361,0.00038621204066393536,4.0666164959858375e-05,4.584999268645509e-13,7.6703755063897357e-07,5.2357167473788418e-07,2.472664386164108e-05,1.7848431706142854e-08,1.5974651487931226e-09,1.156801971782072e-11,1.22553229326234e-06,1.3672546405179299e-07,1.0869983765982763e-06
6.81658732611334e-08,0.5524658485844323,154.0,0.0,0.0,0.0,0.93393630933339422,1.0,18.996187891502299,0.0044318388964183029,0.019410310661734712,0.01449792050192803,0.0028764385407618249,7.0507739529786663e-09,1.4775218553536836e-07,0.0076290067506233255,2.7236013269215767e-10,0.01090358406707639,4.6081158249029754e-05,3.9248698929960258e-11,0.0031560035587285666,4.2567357755626788e-13,9.1192823912198968e-06,0.0019609862873204067,0.0020008796880578027,6.4355158133071171e-07,4.0526925483761682e-07,0.00066343404344352945,9.7373434410468708e-07,2.2860956432395206e-06,2.3671556783666449e-06,0.00043620313544294427,0.00040570903327632443,4.5252152109567807e-05,4.9359748576399124e-13,7.8964691733797998e-07,5.3886426298753305e-07,2.7588823214822289e-05,1.9221226470854428e-08,1.7853549829398397e-09,1.2526717978107164e-11,1.3695983155760516e-06,1.485348386620748e-07,1.2189864908723124e-06
6.99476479990211e-08,0.5524658779513411,154.0,0.0,0.0,0.0,0.93226884340090177,1.0,18.996078191265809,0.0045366392828062475,0.019842737992873456,0.014775167954718614,0.0029314724900548956,7.2078106972162948e-09,1.4751618778731638e-07,0.0078204581246910914,2.718738561375358e-10,0.011179715563606051,4.7107509917968433e-05,3.9999631333973912e-11,0.0033119354001296254,4.351544761154033e-13,9.2942763250063787e-06,0.002054191430798115,0.0020983058724368536,6.7413556050049055e-07,4.2452934809178133e-07,0.00070776155739716716,1.079348803682078e-06,2.5775383569133905e-06,2.6714744238459736e-06,0.0004675155358021392,0.00042342848242821852,4.9670703573383612e-05,5.2652588480203959e-13,8.0996102863529732e-07,5.5259759493445074e-07,3.0357086263516591e-05,2.0509425410161754e-08,1.9672977461227308e-09,1.3427441178416406e-11,1.5092640031743914e-06,1.5965853192882103e-07,1.3472614974069413e-06
7.17294227369088e-08,0.5524659121661876,154.0,0.0,0.0,0.0,0.93060513023398739,1.0,18.99596781468847,0.0046409056005935487,0.020270904837258318,0.015047352373117349,0.0029854999176954157,7.3632976846859695e-09,1.4728072603568634e-07,0.0080115142615102206,2.7138867398096278e-10,0.011455406311333467,4.81237328589064e-05,4.0736829856741997e-11,0.0034710030146799659,4.4454181079619543e-13,9.4660777324777664e-06,0.0021489128424649101,0.0021975668835505857,7.05216754363084e-07,4.4410256422078612e-07,0.00075381853777708714,1.1926911915646626e-06,2.896464655631327e-06,3.0048912510709394e-06,0.00050007867934999839,0.00044129508699334679,5.4373671101529209e-05,5.607373734284161e-13,8.302427030251066e-07,5.6630257305060842e-07,3.3314465690234327e-05,2.184805351162429e-08,2.1618803227078731e-09,1.4364235513133775e-11,1.6588102710331751e-06,1.7125494247792392e-07,1.4849187647488708e-06
7.351119747479651e-08,0.5524659510798976,154.0,0.0,0.0,0.0,0.92894520745260867,1.0,18.995856758671714,0.0047446399727623344,0.020694795388638717,0.015314500781669743,0.0030385262248275387,7.5172291812463422e-09,1.4704580631038693e-07,0.0082021760461413792,2.7090459719362845e-10,0.011730657320130696,4.9129789592902228e-05,4.1460368196305731e-11,0.0036331611088722439,4.5383523538781181e-13,9.6347035828114287e-06,0.00224510269621444,0.0022986290279742058,7.3677945485411583e-07,4.6397901110267687e-07,0.00080162091537740318,1.314032341457295e-06,3.2445426682529785e-06,3.3692238212055082e-06,0.00053389699815974123,0.00045929374344120112,5.93690991822464e-05,5.9624374084923807e-13,8.5049201425294499e-07,5.7997926043673516e-07,3.6467606075044211e-05,2.3237579298082095e-08,2.369556932115021e-09,1.5337233067467456e-11,1.8186253911532968e-06,1.8332705355668979e-07,1.632341966763932e-06
