Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218),S(2260),S(2221),S(2356)
2.2796516124875366e-07,0.6629565528536782,154.0,0.0,0.0,0.0,0.018377707511894981,0.99983192011883648,18.990785724838709,0.011723183097920658,0.031728587668122588,8.3971516285702774e-05,4.3126737815558678e-06,5.3717080065807491e-09,4.0808722844717961e-07,0.18870299478547331,1.1409658803545899e-09,0.65466547348726001,3.3841565524393499e-05,3.5370063824943188e-14,0.019050571860751112,1.9927468259091174e-13,2.0025505659246348e-07,0.035073323152447239,0.053509022514097317,6.1578351727457251e-06,3.5604307892906992e-06,0.020983626566407704,4.1226762656531408e-05,0.0010601031971806704,0.0050631072940153597,0.00036075132214626233,0.0042298018888104662,0.0038912351059647242,2.9191797798728606e-11,0.00010106011910518378,2.8463482289696734e-05,0.0060934826149121402,2.264688051864171e-06,9.0152065893007981e-07,8.7199290458852515e-11,0.00014775939456029025,3.3019823892687727e-06,0.00012735365327526244,3.8117534905491316e-06,2.6518908211749671e-05,0.00050417040360643741,1.3239233342399211e-06,2.9972196904653107e-06,2.0352067261353292e-11,8.4427731460479666e-05,1.9510485328434736e-05,2.2182032457594542e-07,1.1389221645801181e-08,2.5093161932256411e-10,8.6243509342883499e-10,1.9070601206362029e-06,2.9178852194853652e-12,2.570253132276363e-08,5.9187091529254523e-10,2.0441304377527604e-05,5.4352201106241823e-09,3.3048505324071108e-09,1.4896327207043215e-08,1.2983805463898768e-16,9.5676480646015976e-16,6.8358130301761715e-09,3.4139097200837288e-18,2.264051983257634e-12,1.3612262058908333e-06,7.5016110112346915e-17,5.9363222921495562e-07,1.7370420911944489e-11,3.932259113501959e-07,1.5150913802138295e-05,3.3520262280191337e-05,7.4010646537663469e-06,6.5479299304796074e-06,7.9918382708981859e-05,0.00010545971049662645,2.5541327787644573e-05,8.2837911205243539e-09,9.0656487629128721e-12,4.6528306872223254e-08,0.00035062419634227974,1.13954550484472e-09,9.5030523142054065e-18
2.3001778301224492e-07,0.6629565421500322,154.0,0.0,0.0,0.0,0.017869892726909649,0.99983031530196731,18.990733677200083,0.011631500498858133,0.031543981859602735,7.8920475823777267e-05,4.0532462230518453e-06,5.3404393548280684e-09,4.0352227561380549e-07,0.18798051919664915,1.109438545587788e-09,0.65599594352116486,3.3644574101311248e-05,3.3242388566599571e-14,0.019063851075528337,1.9811470660576942e-13,1.8822604705661088e-07,0.035010666799149714,0.053515439200224113,6.1468178215486092e-06,3.5540605977489369e-06,0.021145117616732868,4.1078757075599764e-05,0.0010559720828821992,0.0050806573640836258,0.00035842571736163445,0.0042414355759888998,0.0039310196429127127,2.9416370432896435e-11,0.0001012659040622755,2.8354616237425553e-05,0.0061360153570834278,2.2821297509187655e-06,9.0782622557154e-07,8.6718901521985363e-11,0.00014754271914266251,3.3009198925925196e-06,0.00012799075729197316,3.8308262035912825e-06,2.6652501393312873e-05,0.00050751610539667626,1.3306075626230157e-06,3.0435536603828403e-06,2.0454594021232903e-11,8.5637002788559429e-05,1.9849670928485894e-05,2.2192660548628211e-07,1.1394650184783041e-08,2.5105184893656445e-10,8.6301366533799333e-10,1.9083433833689522e-06,2.9279613297112253e-12,2.5841755001758988e-08,5.9507694519902649e-10,2.0655211469645483e-05,5.4920818095128534e-09,3.3394249115389796e-09,1.5052170431448788e-08,1.2989994042565964e-16,9.667743417191296e-16,6.9072751902482696e-09,3.4495990172911491e-18,2.2877205732803188e-12,1.3659656315986696e-06,7.5051865661828332e-17,5.9644226409017949e-07,1.745264606511109e-11,3.9967478216163804e-07,1.5138406693949423e-05,3.352760395424483e-05,7.4030586423023959e-06,6.6227287358875413e-06,8.0960007042256424e-05,0.00010699290000591881,2.6032892963662358e-05,7.7850263630312074e-09,8.5197280261375419e-12,4.3723346312877862e-08,0.00035066952057040532,1.0708885994207049e-09,8.9304993435640398e-18
2.3207040477573617e-07,0.6629565317956785,154.0,0.0,0.0,0.0,0.01737934452605314,0.99982871249422689,18.990681923566978,0.0115401549565911,0.03136062353779475,7.4183234786529334e-05,3.8099364144523989e-06,5.3093821534146561e-09,3.9907320454095131e-07,0.18725575784741225,1.0789831956930671e-09,0.65731140128528665,3.3448914807439885e-05,3.1246901800064587e-14,0.019076688187681847,1.9696257480932134e-13,1.7694431158216468e-07,0.034948959882217988,0.053521470321862601,6.1359673140606899e-06,3.5477868745289384e-06,0.021305561265973137,4.0933247369359706e-05,0.0010518866736741329,0.0050976558632140293,0.00035611132293418958,0.0042528938111753879,0.0039706707114791412,2.9639485311084631e-11,0.0001014693622537154,2.8245400966097173e-05,0.0061782199213144011,2.2994583189148688e-06,9.1408310634856113e-07,8.6240309382472348e-11,0.00014733158257013287,3.2997341500206705e-06,0.00012861563505959329,3.849532783678316e-06,2.6783533688575122e-05,0.00051084517405050882,1.3371636291919645e-06,3.0899278060449187e-06,2.0555155416061873e-11,8.6845019913647242e-05,2.0190054057652717e-05,2.2202628603470785e-07,1.1399739794988633e-08,2.5116461193003411e-10,8.6356118817035609e-10,1.9095578619311546e-06,2.9379665932220408e-12,2.598056859018999e-08,5.9827353131491686e-10,2.0868649078593039e-05,5.5488184493100245e-09,3.3739232493110049e-09,1.520767090291494e-08,1.2995796239666814e-16,9.7676186256171849e-16,6.9785801373375359e-09,3.4852097999271746e-18,2.3113370936546427e-12,1.370556260084594e-06,7.5085388827113602e-17,5.9918010576866827e-07,1.7532758754499767e-11,4.0611919186033874e-07,1.5125909814352564e-05,3.3533377424081001e-05,7.4046938173607237e-06,6.6971356737175486e-06,8.2000248665355316e-05,0.00010852638904341132,2.6526140378055981e-05,7.3172565522026523e-09,8.007733919036244e-12,4.1092749937235847e-08,0.00035071211510806293,1.0064991261309552e-09,8.3935339213331416e-18
2.3412302653922742e-07,0.6629565218311382,154.0,0.0,0.0,0.0,0.016905435069106432,0.99982711163449201,18.990630462117572,0.011449161301758156,0.031178506091985317,6.9740122536422408e-05,3.5817339724090546e-06,5.2785352792059479e-09,3.9473599018317962e-07,0.18652892267677562,1.0495608515977646e-09,0.65861222553950871,3.3254580567158642e-05,2.9375316943664294e-14,0.019089100228716772,1.9581824553706206e-13,1.663630087916403e-07,0.034888194107858705,0.053527139825162821,6.1252821913527603e-06,3.5416087760939179e-06,0.021464965671194193,4.0790202950256692e-05,0.0010478482187722851,0.0051141156393831599,0.00035380833577087345,0.0042641800134047315,0.004010187362484932,2.9861153795045797e-11,0.00010167055246607875,2.8135868608856744e-05,0.0062201004091041691,2.3166746368186367e-06,9.2029191023995203e-07,8.576356858092172e-11,0.00014712586170871386,3.2984286820280471e-06,0.00012922847487851954,3.8678788708310753e-06,2.6912044508339857e-05,0.00051415795365496197,1.3435935065588739e-06,3.1363372644050279e-06,2.0653781691858875e-11,8.8051657701451719e-05,2.0531601049487511e-05,2.2211981657763907e-07,1.1404513610617961e-08,2.5127041776551164e-10,8.6407963781838168e-10,1.9107079308131516e-06,2.9479046264162482e-12,2.6118984803625594e-08,6.0146096646587537e-10,2.1081616192572563e-05,5.6054297636626994e-09,3.4083453837700595e-09,1.536282789121471e-08,1.300123842837785e-16,9.8672732208673436e-16,7.0497275420878523e-09,3.5207419035063126e-18,2.3349014352962039e-12,1.3750015553886625e-06,7.5116831983645959e-17,6.0184795560388017e-07,1.7610823394476526e-11,4.1255837304171718e-07,1.511343694522389e-05,3.3537678320771285e-05,7.4059917692051438e-06,6.7711503807899163e-06,8.3039108154551669e-05,0.00011006010809159256,2.7020999937040872e-05,6.8785393186947197e-09,7.5275404253275747e-12,3.862559402037925e-08,0.00035075214959813034,9.4610968034345074e-10,7.8899260705645412e-18
2.3617564830271867e-07,0.6629565122925386,154.0,0.0,0.0,0.0,0.016447560021041911,0.99982551266319231,18.990579291033505,0.011358533569677316,0.03099762267744733,6.5572695156809451e-05,3.3676915263319111e-06,5.2478975695337954e-09,3.9050675758237449e-07,0.18580021727535159,1.0211339935349892e-09,0.65989878190786211,3.3061564055779414e-05,2.761986421003974e-14,0.019101103527086372,1.9468167565786286e-13,1.5643821832830845e-07,0.034828360586479361,0.053532470154789083,6.1147608899691821e-06,3.5355253984694565e-06,0.021623338940658567,4.0649592081897714e-05,0.0010438577982629423,0.0051300492961328381,0.00035151693383141125,0.0042752975183543932,0.0040495686902730097,3.0081387178553043e-11,0.00010186953144636638,2.8026050033416215e-05,0.0062616608459993934,2.3337795803394964e-06,9.2645323494706533e-07,8.5288729301024822e-11,0.00014692543415150574,3.2970068908176004e-06,0.00012982946260216849,3.8858700317993176e-06,2.7038072755033553e-05,0.0005174547780211811,1.3498991419520891e-06,3.1827772907015095e-06,2.0750502704486113e-11,8.925679465313526e-05,2.0874278901482299e-05,2.2220762257673516e-07,1.1408993486994968e-08,2.5136974774352977e-10,8.6457088511025755e-10,1.9117977319870204e-06,2.9577788591949781e-12,2.6257015767818512e-08,6.0463952989475178e-10,2.1294112072989096e-05,5.661915558854148e-09,3.442691197128958e-09,1.551764086521109e-08,1.300634552394646e-16,9.9667068618018715e-16,7.1207171661211518e-09,3.5561952089789063e-18,2.3584135192529505e-12,1.3793049157693884e-06,7.5146339083438986e-17,6.0444797210430252e-07,1.7686903145710232e-11,4.1899159195615278e-07,1.5101000909316847e-05,3.3540598121265861e-05,7.4069731570433566e-06,6.8447727081819145e-06,8.4076588303002396e-05,0.00011159399191145664,2.7517403608454222e-05,6.4670533213139055e-09,7.0771539862500819e-12,3.6311634898594851e-08,0.00035078978305191639,8.8946951327571031e-10,7.4175847130278464e-18
2.3822827006620993e-07,0.6629565032120929,154.0,0.0,0.0,0.0,0.016005137645659175,0.99982391552228789,18.990528408500431,0.011268285032461583,0.030817966239355597,6.1663660179401728e-05,3.1669208516598646e-06,5.2174678262421733e-09,3.8638177607048593e-07,0.18506983720062878,9.9366650477248851e-10,0.66117142336924251,3.2869857725035697e-05,2.5973258893458913e-14,0.019112713738179743,1.9355282072406414e-13,1.4712876163293928e-07,0.034769449898113459,0.053537482347842752,6.1044017534125578e-06,3.5295357838840082e-06,0.021780689131670018,4.0511382043649001e-05,0.0010399163351964716,0.0051454691938295025,0.00034923727740264802,0.0042862495809481392,0.0040888138316168571,3.0300196684396661e-11,0.00010206635397821105,2.7915974889848397e-05,0.0063029051830375072,2.350774019696059e-06,9.3256766710741828e-07,8.4815837651698891e-11,0.00014673017843753818,3.2954720655804677e-06,0.00013041878160987389,3.9035117592470397e-06,2.7161656816687285e-05,0.00052073597101517585,1.3560824569086888e-06,3.2292432562523647e-06,2.0845347915030448e-11,9.0460312826896885e-05,2.1218055262683155e-05,2.2229010581740074e-07,1.1413200063146166e-08,2.5146305638103727e-10,8.6503670073375948e-10,1.9128311857988352e-06,2.967592543639978e-12,2.6394673045455455e-08,6.0780948787761326e-10,2.1506136238186206e-05,5.7182757094780444e-09,3.4769606131361357e-09,1.5672109481000392e-08,1.3011141055030949e-16,1.0065919327537494e-15,7.1915488566156881e-09,3.5915696400234359e-18,2.3818732949094995e-12,1.3834696740313879e-06,7.5174046067255917e-17,6.0698226992677244e-07,1.7761059885715848e-11,4.254181474442419e-07,1.5088613622551307e-05,3.354222428578329e-05,7.4076577394462605e-06,6.9180027087113355e-06,8.5112693960606489e-05,0.00011312797935517729,2.8015285394570771e-05,6.0810908321904333e-09,6.6547053870003152e-12,3.4141267369974605e-08,0.00035082516451311643,8.3634351222542278e-10,6.9745491650116933e-18
2.402808918297012e-07,0.6629564946183226,154.0,0.0,0.0,0.0,0.015577607936871261,0.99982232015524841,18.990477812708551,0.011178428229836687,0.030639529534876819,5.7996805889743134e-05,2.9785892384988862e-06,5.1872448194237607e-09,3.8235745371389648e-07,0.18433797027967791,9.6712361767909174e-10,0.66243049072847526,3.2679453826622607e-05,2.442867158748113e-14,0.019123945872973714,1.9243163511008771e-13,1.383960336207099e-07,0.034711452152779321,0.053542196121870861,6.094203042738516e-06,3.5236389268947412e-06,0.021937024248658489,4.0375539281572014e-05,0.0010360246069652101,0.0051603874512298328,0.00034696951028862606,0.0042970393778491546,0.0041279219646560587,3.0517593461714655e-11,0.00010226107295503224,2.7805671656474571e-05,0.0063438372981902396,2.3676588194081208e-06,9.3863578250845968e-07,8.4344935930808444e-11,0.00014653997424640442,3.2938273874661731e-06,0.00013099661278565352,3.9208094711137971e-06,2.7282834562172883e-05,0.0005240018468792969,1.3621453470303027e-06,3.2757306462694512e-06,2.0938346386147522e-11,9.1662097760744261e-05,2.1562898421435142e-05,2.2236764557774951e-07,1.1417152821876763e-08,2.5155077273377877e-10,8.6547875997542721e-10,1.9138120014527667e-06,2.9773487623688375e-12,2.6531967661943141e-08,6.1097109431755627e-10,2.1717688448006074e-05,5.774510154331579e-09,3.5111535945785058e-09,1.5826233570655772e-08,1.3015647232188006e-16,1.0164910510217753e-15,7.2622225411592687e-09,3.6268651604761432e-18,2.4052807382824624e-12,1.3874990979365862e-06,7.5200081260307014e-17,6.0945291905817279e-07,1.7833354184909701e-11,4.3183736988837961e-07,1.5076286143685235e-05,3.3542640393010158e-05,7.408064404312403e-06,6.9908406249866977e-06,8.6147431881944162e-05,0.00011466201318528732,2.8514581303343116e-05,5.7190507713194978e-09,6.2584421347039015e-12,3.2105485608234058e-08,0.00035085843368008388,7.865112426245519e-10,6.5589811486912399e-18
2.423335135931925e-07,0.6629564865363666,154.0,0.0,0.0,0.0,0.015164431786450834,0.99982072650702869,18.990427501853098,0.011088974998698634,0.030462305153550064,5.4556934972630951e-05,2.8019160831076289e-06,5.157227290867476e-09,3.784303319916721e-07,0.18360479689964768,9.4147186205469872e-10,0.66367631306830976,3.2490344433916632e-05,2.2979700230287555e-14,0.019134814325390784,1.9131807214033228e-13,1.3020384469215902e-07,0.034654357046111264,0.05354662995728058,6.0841629463207165e-06,3.5178337800337011e-06,0.022092352241486382,4.0242029546202485e-05,0.0010321832559924671,0.0051748159473176984,0.00034471376092125197,0.0043076700098469293,0.004166892307858455,3.0733588583631902e-11,0.00010245373945022764,2.7695167683900824e-05,0.0063844609978024871,2.3844348381126545e-06,9.4465814630073316e-07,8.3876062871517752e-11,0.00014635470257058235,3.2920759342777497e-06,0.00013156313450235501,3.9377685101374219e-06,2.7401643337586638e-05,0.00052725271054426858,1.3680896817967215e-06,3.3222350576949945e-06,2.1029526779286282e-11,9.2862038396526064e-05,2.1908777293274993e-05,2.2244059974801813e-07,1.1420870147277874e-08,2.5163330166262146e-10,8.658986472739609e-10,1.9147436870844998e-06,2.9870504365652586e-12,2.6668910130218818e-08,6.1412459131605926e-10,2.192876868914863e-05,5.8306188925212909e-09,3.5452701409136341e-09,1.5980013131553672e-08,1.3019885013431354e-16,1.026368040815761e-15,7.3327382228689585e-09,3.6620817718937366e-18,2.4286358504040883e-12,1.3913963906894981e-06,7.5224565751025543e-17,6.1186194417129117e-07,1.7903845287761211e-11,4.3824862018279979e-07,1.5064028721460335e-05,3.3541926272828251e-05,7.4082111983129497e-06,7.0632868780137565e-06,8.7180810582108463e-05,0.00011619603990036061,2.901522931825211e-05,5.3794321684053677e-09,5.8867213039127341e-12,3.0195846471927389e-08,0.00035088972148864965,7.3976604878313564e-10,6.1691572929290508e-18
2.4438613535668376e-07,0.6629564789882199,154.0,0.0,0.0,0.0,0.014765090184903115,0.99981913452404447,18.990377474134821,0.010999936501524095,0.030286285536138553,5.1329802083007111e-05,2.6361696808912523e-06,5.1274139572474387e-09,3.7459708068629593e-07,0.18287049028715482,9.1667901551688918e-10,0.66490920818406307,3.2302521462067405e-05,2.1620343802665758e-14,0.019145332898476673,1.9021208420748618e-13,1.2251827208664853e-07,0.03459815391075919,0.053550801174706501,6.0742795888732339e-06,3.5121192590246257e-06,0.022246681003952162,4.011081801815251e-05,0.0010283927997909656,0.0051887663233799357,0.00034247014339949637,0.0043181445041484664,0.0042057241190061193,3.094819304517511e-11,0.00010264440278467049,2.7584489237370795e-05,0.0064247800180250525,2.401102928401194e-06,9.5063531321017792e-07,8.3409253873007143e-11,0.00014617424586787481,3.2902206849181218e-06,0.00013211852261061464,3.9543941435210348e-06,2.7518119963661285e-05,0.00053048885793242288,1.3739173044313504e-06,3.3687521970584554e-06,2.111891735270271e-11,9.4060027005116029e-05,2.2255661408961406e-05,2.2250930590396938e-07,1.1424369379841248e-08,2.5171102504783525e-10,8.6629786059913941e-10,1.9156295594489589e-06,2.9967003337038821e-12,2.6805510474640919e-08,6.1727020972316124e-10,2.2139377161263866e-05,5.8866019797641014e-09,3.5793102860205875e-09,1.6133448316235403e-08,1.3023874167062749e-16,1.0362229119331638e-15,7.4030959757553554e-09,3.6972195112382461e-18,2.4519386557869174e-12,1.3951646914876237e-06,7.5247613754085277e-17,6.1421132413743753e-07,1.797259109853137e-11,4.446512887216057e-07,1.505185083944162e-05,3.3540158136620681e-05,7.4081153558268102e-06,7.1353420563154776e-06,8.8212840199828387e-05,0.00011773000956673544,2.9517169366906989e-05,5.0608280109708836e-09,5.5380028047045251e-12,2.8404434977992605e-08,0.00035091915065934654,6.9591420765322126e-10,5.803462076228865e-18
2.4643875712017504e-07,0.6629564719929759,154.0,0.0,0.0,0.0,0.014379083453365783,0.99981754415414692,18.99032772776037,0.010911323253704315,0.030111462992073432,4.8302055075696614e-05,2.4806642076022244e-06,5.0978035130733999e-09,3.7085449297345161e-07,0.18213521677725622,8.927140558139273e-10,0.66612948300199859,3.2115976686584778e-05,2.0344977569558743e-14,0.019155514829470966,1.8911362288197371e-13,1.1530751994711547e-07,0.034542831763878075,0.053554726007686258,6.0645510397860155e-06,3.506494247602441e-06,0.022400018372474975,3.9981869422808807e-05,0.0010246536404288965,0.0052022499852986594,0.00034023875846233333,0.0043284658165805888,0.0042444166942032218,3.1161417761438517e-11,0.00010283311059167972,2.7473661537538653e-05,0.0064647980262399754,2.4176639366768613e-06,9.5656782774939731e-07,8.2944541216689737e-11,0.00014599848819557855,3.2882645236051704e-06,0.00013266295043225403,3.970691562733193e-06,2.7632300734127436e-05,0.0005337105762525155,1.3796300318146215e-06,3.4152778783526382e-06,2.1206545960202541e-11,9.5255959112683705e-05,2.2603520902638007e-05,2.2257408233636398e-07,1.1427666869372488e-08,2.5178430295367441e-10,8.6667781566320616e-10,1.9164727532376698e-06,3.0063010749816175e-12,2.6941778253994604e-08,6.2040816966724338e-10,2.2349514263734975e-05,5.9424595248717755e-09,3.6132740960623671e-09,1.6286539422771463e-08,1.3027633331993824e-16,1.0460556835185256e-15,7.4732959403173589e-09,3.7322784486769702e-18,2.475189200964699e-12,1.3988070761309872e-06,7.5269332958919164e-17,6.1650299168391515e-07,1.8039648171249836e-11,4.510447944046914e-07,1.503976125869149e-05,3.353740870516717e-05,7.4077933273648057e-06,7.2070069055382112e-06,8.9243532367503297e-05,0.00011926387565600144,3.0020343288498103e-05,4.761919451733217e-09,5.2108430437959776e-12,2.6723831786202317e-08,0.00035094683621154292,6.5477413200220277e-10,5.4603811817303681e-18
2.484913788836663e-07,0.6629564655670453,154.0,0.0,0.0,0.0,0.014005930505411801,0.99981595534659307,18.990278260942766,0.010823145149838512,0.029937829715586776,4.5461179716442802e-05,2.3347568793058306e-06,5.0683946334196274e-09,3.6719948070353786e-07,0.18139913607235067,8.6954711499421173e-10,0.66733743398198153,3.1930701760530634e-05,1.9148329787739669e-14,0.019165372813813416,1.8802263901318822e-13,1.0854178767564882e-07,0.034488379350950921,0.053558419670893559,6.0549753208167099e-06,3.5009576019606898e-06,0.022552372124947092,3.9855148135176384e-05,0.0010209660734293142,0.0052152781060375037,0.00033801969439919489,0.0043386368337074953,0.0042829693669050204,3.1373273565983238e-11,0.00010301990887954855,2.7362708799715193e-05,0.0065045186224759926,2.4341187030295766e-06,9.6245622442752666e-07,8.2481954268751743e-11,0.0001458273153276839,3.2862102438679648e-06,0.00013319658875778702,3.9866658834313273e-06,2.7744221414953647e-05,0.00053691814428619426,1.385229654441699e-06,3.4618080209300806e-06,2.1292440050557872e-11,9.644973342806089e-05,2.2952326500136758e-05,2.2263522903719276e-07,1.143077802566469e-08,2.5185347474404249e-10,8.6703984996705887e-10,1.9172762300308712e-06,3.0158551424595331e-12,2.7077722583623267e-08,6.2353868106468796e-10,2.2559180583126677e-05,5.9981916864124319e-09,3.64716166745596e-09,1.6439286885611047e-08,1.3031180075514357e-16,1.0558663834757537e-15,7.5433383193586754e-09,3.7672586854931864e-18,2.4983875531068177e-12,1.4023265576846798e-06,7.5289824863484976e-17,6.1873883318576411e-07,1.8105071703621081e-11,4.5742858366239251e-07,1.5027768058363002e-05,3.3533747334009644e-05,7.4072608074531889e-06,7.2782823185284629e-06,9.0272900087931101e-05,0.00012079759488816443,3.0524694800233313e-05,4.4814703579758367e-09,4.9038889597350852e-12,2.5147082595996929e-08,0.00035097288594623707,6.1617562058217423e-10,5.1384952441198752e-18
2.505440006471576e-07,0.6629564597243635,154.0,0.0,0.0,0.0,0.01364516813810986,0.99981436805202095,18.990229071901755,0.010735411489005994,0.029765377800613353,4.2795447732846274e-05,2.1978452836797528e-06,5.0391859764456435e-09,3.6362906987072334e-07,0.18066240149119506,8.471494353921083e-10,0.66853334750470961,3.1746688230401418e-05,1.8025459818670173e-14,0.019174919028112462,1.8693908282301811e-13,1.0219314623765122e-07,0.034434785186152873,0.05356189642412789,6.0455504131758269e-06,3.4955081548482853e-06,0.022703749979742352,3.9730618275316402e-05,0.0010173302961224422,0.0052278616282990719,0.000335813027901002,0.0043486603748662143,0.004321381506967913,3.158377120945582e-11,0.00010320484209167662,2.7251654271615209e-05,0.0065439453408109392,2.4504680611281774e-06,9.6830102795820594e-07,8.2021519669681013e-11,0.00014566061485627948,3.2840605523335756e-06,0.00013371960584772572,4.0023221454991167e-06,2.7853917244397978e-05,0.00054011183266602014,1.3907179364210922e-06,3.5083386474219859e-06,2.1376626667546608e-11,9.764125177125705e-05,2.3302049507435699e-05,2.2269302864300724e-07,1.1433717366919185e-08,2.5191886014962951e-10,8.6738522668114871e-10,1.918042786884167e-06,3.0253648859149623e-12,2.7213352156682537e-08,6.2666194410934213e-10,2.2768376881281642e-05,6.0537986695447769e-09,3.6809731249473832e-09,1.6591691266904987e-08,1.3034530948491997e-16,1.0656550479108024e-15,7.6132233740204971e-09,3.8021603521048056e-18,2.5215337987043337e-12,1.4057260871881555e-06,7.5309185093192277e-17,6.209206885817699e-07,1.8168915534566809e-11,4.6380212950023278e-07,1.5015878674269937e-05,3.3529240136103883e-05,7.4065327619340451e-06,7.3491693258713677e-06,9.1300957617590053e-05,0.00012233112708049233,3.1030169462902274e-05,4.2183221895582082e-09,4.6158724176094219e-12,2.3667669383112004e-08,0.00035099740089889695,5.7995915341162379e-10,4.8364739727482847e-18
2.525966224106489e-07,0.662956454476585,154.0,0.0,0.0,0.0,0.013296350351327585,0.99981278222241898,18.990180158864177,0.010648130999049711,0.029594099254548097,4.0293868025917802e-05,2.0693648739827721e-06,5.010176185722898e-09,3.6014039626307282e-07,0.17992516020834887,8.2549332736735631e-10,0.66971750024401089,3.1563927550785185e-05,1.6971737575475863e-14,0.019184165152114442,1.8586290399215366e-13,9.6235421990664688e-08,0.034382037589493299,0.053565169632301964,6.0362742640456135e-06,3.4901447193386255e-06,0.022854159594867789,3.9608243794913156e-05,0.0010137464154762301,0.0052400112673310229,0.00033361882485537486,0.004358539194123481,0.0043596525197201049,3.1792921358404403e-11,0.00010338795316438336,2.7140520269653776e-05,0.0065830816507586043,2.4667128381280898e-06,9.7410275346527631e-07,8.1563261511566531e-11,0.00014549827627845875,3.2818180723155494e-06,0.000134232167437349,4.0176653131876961e-06,2.796142293380119e-05,0.00054329190414507218,1.396096615510713e-06,3.5548658816813485e-06,2.145913245056156e-11,9.8830419003154886e-05,2.3652661799280433e-05,2.2274774733629044e-07,1.1436498566079327e-08,2.5198076028758161e-10,8.6771513836326872e-10,1.9187750645545359e-06,3.0348325294073017e-12,2.7348675264525141e-08,6.2977814974194788e-10,2.2977104084040215e-05,6.1092807230176791e-09,3.7147086197873359e-09,1.6743753248282021e-08,1.3037701538193596e-16,1.0754217206034823e-15,7.6829514200221163e-09,3.8369836061868832e-18,2.5446280423248087e-12,1.4090085544051908e-06,7.532750370608536e-17,6.2305035140403081e-07,1.8231232145090845e-11,4.7016493056473662e-07,1.5004099935514049e-05,3.3523950101628371e-05,7.4056234546522904e-06,7.4196690868771147e-06,9.2327720356260738e-05,0.00012386443500196718,3.1536714645706406e-05,3.9713891879563293e-09,4.3456049440995591e-12,2.2279483381386202e-08,0.00035102047576404286,5.459752298333758e-10,4.5530706314737693e-18
2.5464924417414016e-07,0.6629564498332602,154.0,0.0,0.0,0.0,0.012959047693950348,0.99981119781109773,18.990131520064278,0.010561311859915464,0.029423986010947086,3.7946140842815667e-05,1.9487866151255156e-06,4.9813638923829812e-09,3.5673070128513802e-07,0.1791875534844771,8.0455212871545174e-10,0.67089015952488718,3.1382411097894806e-05,1.598282421737583e-14,0.019193122389721338,1.8479405173977336e-13,9.0644087567097716e-08,0.034330124720980598,0.053568251821690185,6.0271447925761968e-06,3.4848660922965671e-06,0.023003608567246123,3.9487988555816467e-05,0.0010102144554344631,0.0052517375138608933,0.00033143714108986908,0.0043682759821583195,0.0043977818450522711,3.2000734594276515e-11,0.00010356928358250676,2.7029328213856367e-05,0.0066219309586383925,2.4828538545931688e-06,9.7986190668598087e-07,8.1107201504005708e-11,0.00014534019107002012,3.2794853472162958e-06,0.00013473443674461044,4.0327002753511161e-06,2.8066772669053074e-05,0.0005464586138583102,1.4013674031879406e-06,3.6013859467509481e-06,2.1539983635735522e-11,0.00010001714295638513,2.4004135807972587e-05,2.227996357062951e-07,1.143913449507523e-08,2.5203945863531382e-10,8.6803071051798919e-10,1.9194755553761249e-06,3.0442601775658099e-12,2.74836998162405e-08,6.3288748010011203e-10,2.3185363270553079e-05,6.1646381363275289e-09,3.7483683280027643e-09,1.6895473623057328e-08,1.3040706518724505e-16,1.0851664525070288e-15,7.7525228240992157e-09,3.8717286308928249e-18,2.5676704054326427e-12,1.4121767886091347e-06,7.5344865484264423e-17,6.2512956891061871e-07,1.8292072662161111e-11,4.7651651023073196e-07,1.499243809926766e-05,3.3517937214899158e-05,7.4045464735154326e-06,7.4897828809970116e-06,9.3353204742711634e-05,0.00012539748423318401,3.2044279490472365e-05,3.739653856747957e-09,4.0919727814249376e-12,2.0976799698940425e-08,0.00035104219929342115,5.1408374666812901e-10,4.2871168528754131e-18
