Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916)
1.6520766874049802e-08,0.464354634832143,154.0,0.0,0.0,0.0,0.94456336555145981,0.99999993748990168,18.998074568325915,0.0024881661762886022,0.014151846881293969,0.011534079820369225,0.0016953744926268676,4.8179823789582183e-09,6.8322774148241048e-07,0.0089581709263419074,2.3641240677807882e-09,0.014457454465293772,3.110880997307925e-05,1.8729851816021621e-11,0.00098857482239780056,2.3816787214765771e-13,1.2306881643231313e-05,0.00093254183128244387,0.00093653835749970627,3.0407142286292627e-07,1.8505666314337436e-07,0.00012659776807709481,8.3788264130039423e-08,1.4476821607737437e-07,1.4803978873162769e-07,5.3361006341530504e-05,0.00014167163519802103,3.2631956607785392e-06,1.5575400201883312e-13,1.3782768766961429e-06,8.3401414780630204e-07,2.7539378771322524e-06,6.1216117143557481e-09,2.2433940455094782e-10,3.443274808686487e-12,1.1352641008315122e-07,3.9722066324876116e-08,7.1349600973649198e-08,6.4604201547731948e-09,8.1444950228032873e-09,1.5141727403424604e-08,1.4372571728718934e-09,9.3268889642562213e-11,4.5888016904786221e-15,1.0298188341881563e-09,2.9553876710367004e-10,3.0671203681479474e-11,4.4904121863161653e-12,1.6670299502666157e-14,4.6722758416008358e-14,1.3275467201624964e-10,1.3486734310470679e-14,3.248800903585887e-10,9.2135541714616207e-12,1.6105439163617065e-08,8.8269274210664972e-12,5.7498234193060572e-12,2.3392108917560474e-11,6.99889495527657e-20,3.2185936582672395e-18,1.0904151012500458e-11,5.6575764298054582e-21,2.9877910172695357e-15,2.1688420548161733e-11,4.0171111215471083e-20,6.3564727636484614e-12,1.338078828924537e-16,1.1369769068578956e-13,1.028663708850415e-08,2.8982945321698919e-08,2.1399879600730593e-08,5.1641937139854285e-10,1.3242185871249104e-09,1.3242185871249104e-09
1.6812945174582836e-08,0.4643546431879115,154.0,0.0,0.0,0.0,0.94361354305759004,0.99999993545307364,18.998040718869685,0.0025299483711846964,0.014383391482638725,0.011708125675791495,0.0017210099052020747,4.8968026986786045e-09,6.8259824983509628e-07,0.0091114414712532236,2.3617467798963391e-09,0.01470640231832044,3.1617765880265084e-05,1.9013062092922615e-11,0.001022327832437003,2.4206441931854764e-13,1.2494093114342055e-05,0.0009643175084210105,0.0009685883886272809,3.144319500832595e-07,1.9136221258353004e-07,0.00013193978369603764,9.0427399114189833e-08,1.5758910681604407e-07,1.6121585257465942e-07,5.6066996701597003e-05,0.00014641720201188414,3.4896220935807783e-06,1.6228918274024341e-13,1.4029691961726514e-06,8.4884957455179567e-07,2.9463333933297567e-06,6.3822158848677968e-09,2.4057195643506965e-10,3.6186335115293293e-12,1.2119297786057395e-07,4.1946457534631004e-08,7.6702277006165956e-08,6.948183264270592e-09,8.801101479428544e-09,1.6485518562907899e-08,1.5582376606723966e-09,1.0385643279569082e-10,4.9587496145144439e-15,1.1460829608411202e-09,3.2469297829422136e-10,3.2312595894210898e-11,4.7309977973092084e-12,1.7562430526371596e-14,4.8971820088386947e-14,1.391344542133247e-10,1.3715620114887459e-14,3.3035575237552993e-10,9.3688782465039447e-12,1.6672403523452334e-08,9.137651877437258e-12,5.9522274269516156e-12,2.4215664189907785e-11,7.3738791104802589e-20,3.331909211900368e-18,1.1281888387493931e-11,5.8535640006828743e-21,3.0912929954613791e-15,2.3680653784153871e-11,4.2323383866860288e-20,6.7456667231178535e-12,1.4200067660069945e-16,1.2451001886063824e-13,1.0717621681708901e-08,2.9797104313576139e-08,2.2097811753504846e-08,5.5127292508619295e-10,1.3831173740327354e-09,1.3831173740327354e-09
1.710512347511587e-08,0.46435465299317197,154.0,0.0,0.0,0.0,0.94266481925555101,0.99999993337784032,18.998006858370008,0.0025716554162339127,0.014614261526938507,0.011881165238058463,0.0017464968982389474,4.9753930647767159e-09,6.8196948699839271e-07,0.0092645364397016608,2.3593722418846412e-09,0.014955120753134432,3.2125236956554945e-05,1.9294632687278448e-11,0.0010565934479180887,2.4594959868027246e-13,1.2680223495508193e-05,0.00099656149096858889,0.0010011208813980269,3.2494513997226836e-07,1.9776067740555751e-07,0.00013741593675382444,9.7448734219185527e-08,1.7128214455340641e-07,1.7529522001098656e-07,5.8856641919314586e-05,0.00015122815203606741,3.727213775457309e-06,1.6898776656763006e-13,1.4276387491255129e-06,8.636680066613237e-07,3.1483231419495506e-06,6.6494202682694126e-09,2.5764451491305929e-10,3.7994447377762255e-12,1.2922034891778853e-07,4.4248439807188581e-08,8.2343277781800462e-08,7.4623916974055216e-09,9.4960778546373518e-09,1.7921282942784833e-08,1.6866260867299116e-09,1.1541355457193482e-10,5.3503160930776127e-15,1.272933774924701e-09,3.5611475938683038e-10,3.4023989518217394e-11,4.9818479590032711e-12,1.849260889267724e-14,5.1307499489212943e-14,1.4575950651330521e-10,1.3944099148550645e-14,3.3581932504700074e-10,9.5238594059073748e-12,1.7248669627994477e-08,9.4534733164951741e-12,6.1579515676895463e-12,2.5052730449157925e-11,7.7648619110653491e-20,3.447083784606156e-18,1.166571530968883e-11,6.0527111094899773e-21,3.1964635421525979e-15,2.5814014424738297e-11,4.4567482923273143e-20,7.1530471821937794e-12,1.5057630856416182e-16,1.3615730666051297e-13,1.1163028793978143e-08,3.0621699011261324e-08,2.2805970652116911e-08,5.8780492809992593e-10,1.4436582687568769e-09,1.4436582687568769e-09
1.7397301775648905e-08,0.4643546642372002,154.0,0.0,0.0,0.0,0.94171719555004207,0.99999993126364317,18.997972986031698,0.0026132874184954754,0.014844456125810646,0.012053200498162378,0.0017718357671302465,5.0537531750798383e-09,6.8134145405560524e-07,0.009417456034785476,2.3570004572616355e-09,0.015203610036123472,3.2631221250658311e-05,1.9574566862475853e-11,0.0010913690196777857,2.4982339529382571e-13,1.2865274917845492e-05,0.0010292705046586017,0.0010341330444182408,3.3560992394020944e-07,2.0425140723870904e-07,0.00014302741606320426,1.0486582308190764e-07,1.8588894359511202e-07,1.9032160373406783e-07,6.1730800389219115e-05,0.00015610379080770753,3.976295112865209e-06,1.7585120054522513e-13,1.4522855618394659e-06,8.7846946370354473e-07,3.3601939132252098e-06,6.9232839338459473e-09,2.7558326237919446e-10,3.9857651450384894e-12,1.3761794233605014e-07,4.6629008739465113e-08,8.8281977905806438e-08,8.0039113764300128e-09,1.023080387136279e-08,1.9453471901616217e-08,1.8227037471752436e-09,1.280080726441757e-10,5.7642784966107224e-15,1.4111072005641591e-09,3.8993414561141295e-10,3.5808080188347927e-11,5.2433579128055039e-12,1.9462299738977049e-14,5.3733013100834797e-14,1.5263893069271314e-10,1.4172174280607291e-14,3.41270794105701e-10,9.6784972446223801e-12,1.7834211103116951e-08,9.7743772517922732e-12,6.3669864051605044e-12,2.5903269295727644e-11,8.1724593924821209e-20,3.5641120928654812e-18,1.2055614420152546e-11,6.2550087496119545e-21,3.3032979009034641e-15,2.8095575140540681e-11,4.6906944204112983e-20,7.5792898450292633e-12,1.5954900281824903e-16,1.4869074003487261e-13,1.1623324130793423e-08,3.1456759498121826e-08,2.3524348230880477e-08,6.2606446601986566e-10,1.5058622150292556e-09,1.5058622150292556e-09
1.798165837671497e-08,0.4643546909989013,154.0,0.0,0.0,0.0,0.93982525391866323,0.99999992691603867,18.997905202731854,0.0026963267228125028,0.015302815535655739,0.012394266178245329,0.0018220703290682966,5.2097814543312664e-09,6.8008758209266002e-07,0.0097227699182523032,2.3522651619232108e-09,0.015699902214094168,3.3638721911341773e-05,2.01295391748901e-11,0.0011624394586611331,2.575367822368458e-13,1.3232149520774564e-05,0.0010960705190965134,0.0011015852433704551,3.5738999673923089e-07,2.1750705862039651e-07,0.00015466105310472602,1.2094220693601387e-07,2.1801589373343489e-07,2.2339637935000163e-07,6.7736000777803579e-05,0.00016604634662870462,4.5102350514139694e-06,1.9007833934030428e-13,1.5015110718861987e-06,9.0802153096138419e-07,3.8147378280508555e-06,7.4912226446767484e-09,3.1416525610871021e-10,4.3751542532783523e-12,1.5556155005946916e-07,5.1629799661060807e-08,1.0109040513545351e-07,9.1723884276097378e-09,1.1825102580468977e-08,2.2825552852088763e-08,2.1190697614084392e-09,1.5659699805049092e-10,6.6625449917703998e-15,1.7245425390010097e-09,4.6531002240798139e-10,3.960565518490487e-11,5.8000144845550102e-12,2.1526362043337449e-14,5.88670700176537e-14,1.6719917479658688e-10,1.4627125247369318e-14,3.5213736961154177e-10,9.9867414899763905e-12,1.9033014622294301e-08,1.0431374639800635e-11,6.7949504082466802e-12,2.7644611084773479e-11,9.0400814977347573e-20,3.8037087726505347e-18,1.2853559745087584e-11,6.6690195843346631e-21,3.5219390219562587e-15,3.3132617981808992e-11,5.1886779493041757e-20,8.4911885526010782e-12,1.7874508365596445e-16,1.7663333774799569e-13,1.2590496386341905e-08,3.3158416467985139e-08,2.4991741881072796e-08,7.0796510601186585e-10,1.6353433645314577e-09,1.6353433645314577e-09
1.850757931767443e-08,0.4643547198984066,154.0,0.0,0.0,0.0,0.93812628234594531,0.99999992286397554,18.997844149595689,0.0027708065240417547,0.015713020485981676,0.012697810967764196,0.0018667778748175038,5.3494165415394991e-09,6.7896160405325797e-07,0.0099969546779962448,2.3480128466619533e-09,0.01614578415520395,3.4540369053075241e-05,2.0623451116980452e-11,0.0012281204236621445,2.6443975864337692e-13,1.3558668452902681e-05,0.0011577480544246786,0.0011639048056185123,3.7749978201665001e-07,2.2974615943962346e-07,0.00016560584045683703,1.3690332908508308e-07,2.5049569941033213e-07,2.568660769897066e-07,7.3437961140416139e-05,0.00017520887553006646,5.0333725853602922e-06,2.0346079053456516e-13,1.5457365237979384e-06,9.3456053348409648e-07,4.2605464265112511e-06,8.025723559655703e-09,3.5211892366282846e-10,4.7449902492838487e-12,1.7307172852656359e-07,5.6408901075921228e-08,1.1373189599127282e-07,1.0326270857137869e-08,1.3410074028311361e-08,2.6237415062117342e-08,2.4149900711315039e-09,1.8662344190081865e-10,7.5555563435734136e-15,2.0534745611800836e-09,5.4275234107674513e-10,4.3301299535053606e-11,6.3417440568710593e-12,2.3535023263607126e-14,6.382997839556849e-14,1.8127246476559289e-10,1.5035232431517494e-14,3.6187577199349031e-10,1.0262983711982054e-11,2.0143394802262545e-08,1.103990900469248e-11,7.191345867451462e-12,2.9257509470936322e-11,9.8844379211955822e-20,4.025632521664319e-18,1.3592303187417846e-11,7.0523137520522106e-21,3.7243585271086504e-15,3.8247986151593466e-11,5.6733078231310645e-20,9.3837031128156428e-12,1.9753311600711045e-16,2.0537828964527159e-13,1.3516761338179202e-08,3.472607815868854e-08,2.6347324171616285e-08,7.8808697623037272e-10,1.7577755626508599e-09,1.7577755626508599e-09
1.903350025863389e-08,0.464354753294909,154.0,0.0,0.0,0.0,0.93643089575811955,0.99999991867617299,18.997783046400091,0.0028450448508326675,0.016121024107401048,0.012998133708323452,0.0019110102281421173,5.4883012175713669e-09,6.778380068758181e-07,0.010270574395548467,2.3437695041221862e-09,0.016590927804441668,3.543717072089801e-05,2.1112113314104932e-11,0.0012954126624495921,2.7130563828496228e-13,1.3881725699008364e-05,0.001220881290682227,0.0012277353441578058,3.9808408795442802e-07,2.4227406883922743e-07,0.00017700706367350592,1.5436386446174627e-07,2.8663472047959809e-07,2.9414005271110982e-07,7.9426278905654439e-05,0.00018457010985330969,5.5988738039249598e-06,2.1739923915040468e-13,1.5898887078802985e-06,9.6104484202067334e-07,4.7429368206384978e-06,8.5826940349969048e-09,3.9329685598527347e-10,5.13350379598348e-12,1.9192844247432414e-07,6.1457295595837866e-08,1.2748750066112245e-07,1.1582461626485308e-08,1.514598695469829e-08,3.0036652689486084e-08,2.7403555306179539e-09,2.212201252654884e-10,8.5336118448899664e-15,2.4321990711145545e-09,6.3020979138315014e-10,4.7279305116356792e-11,6.9248774694751807e-12,2.5697154175051079e-14,6.9140250612006963e-14,1.963292593014462e-10,1.5442084402990943e-14,3.7157478627357722e-10,1.0538108679069825e-11,2.128341668570016e-08,1.1664685183860246e-11,7.5983211123695992e-12,3.0913461370880045e-11,1.0793327647428065e-19,4.2534801387004081e-18,1.4350450388918703e-11,7.445675484902285e-21,3.9320947660541464e-15,4.3962992864630082e-11,6.1949774653667945e-20,1.0349024800242924e-11,2.1785378819203551e-16,2.379105017888969e-13,1.4498995167084586e-08,3.6328287364515231e-08,2.7736027691863221e-08,8.7459329377992542e-10,1.8859251355505874e-09,1.8859251355505874e-09
1.955942119959335e-08,0.46435479112757777,154.0,0.0,0.0,0.0,0.93473910142192818,0.99999991434872582,18.997721889027535,0.0029190423268722321,0.016526821953676555,0.013295246734692807,0.0019547692178738816,5.6264339705160003e-09,6.7671679621430544e-07,0.010543630262236123,2.3395351524925364e-09,0.017035334728649588,3.6329117151495086e-05,2.1595545970500296e-11,0.0013643008976284084,2.7813434641403289e-13,1.4201334466807071e-05,0.0012854510763525826,0.0012930607851353018,4.191366644197602e-07,2.5508698282894477e-07,0.00018887125139744953,1.7340763483280879e-07,3.2671645857676063e-07,3.3551787716921395e-07,8.5705321297868269e-05,0.00019412593776688524,6.2086982957009196e-06,2.3190163102666475e-13,1.6339677787903433e-06,9.8747457138834899e-07,5.263662681642819e-06,9.1624585904563228e-09,4.3785981077164744e-10,5.5409835187528445e-12,2.1218687891125821e-07,6.6780152779905045e-08,1.4241472651715423e-07,1.294627607725717e-08,1.7041413790170649e-08,3.4253785171615093e-08,3.0969259917174674e-09,2.6090862191487151e-10,9.6015414181801231e-15,2.8663647165782693e-09,7.2862196384353727e-10,5.1559409471647557e-11,7.552309425591856e-12,2.8023482591370058e-14,7.4821840103880965e-14,2.1243736167850083e-10,1.5847705152263713e-14,3.812343694424962e-10,1.0812115168953072e-11,2.2452926294271864e-08,1.2305618601312865e-11,8.0158210508635021e-12,3.2612242596227158e-11,1.1771262450179429e-19,4.487220776976623e-18,1.5127900044872587e-11,7.8490522213253734e-21,4.1451199807615219e-15,5.0326429798785999e-11,6.7562764700276348e-20,1.1392083628289066e-11,2.3981088036550025e-16,2.7462894506826519e-13,1.5540294165986131e-08,3.7965357371661753e-08,2.9157918045464678e-08,9.6778917278010425e-10,2.0199172614105965e-09,2.0199172614105965e-09
2.008534214055281e-08,0.46435483333607636,154.0,0.0,0.0,0.0,0.93305090633821797,0.99999990987753828,18.997660673506623,0.0029927995756010408,0.016930409790726474,0.013589162583513201,0.0019980567024542144,5.763813360755686e-09,6.7559797753189826e-07,0.010816123471203328,2.3353098092961281e-09,0.017479006498246286,3.7216199048358441e-05,2.2073769617519633e-11,0.0014347699038032634,2.8492581185687362e-13,1.4517508181473925e-05,0.0013514382490313016,0.0013598651166492816,4.4065125777271891e-07,2.681810952835913e-07,0.0002012048137371571,1.9411961372178332e-07,3.710363246815518e-07,3.813122523027979e-07,9.2279275283785163e-05,0.00020387223477227726,6.8648209042563794e-06,2.4697576744932599e-13,1.6779738915540272e-06,1.0138498365887202e-06,5.8244981342891026e-06,9.7653358921216651e-09,4.8597059434276663e-10,5.9677062466374168e-12,2.3390216232223982e-07,7.2382461676155231e-08,1.5857177525328519e-07,1.4423094606937359e-08,1.9105059082345569e-08,3.8920673115740428e-08,3.4864915765595842e-09,3.0625045861895216e-10,1.0764249424103919e-14,3.3620496645402072e-09,8.3898404672252231e-10,5.6162637341194975e-11,8.2271236406186465e-12,3.0525435954704785e-14,8.0900410311482375e-14,2.296694233315799e-10,1.6252121033330064e-14,3.9085449108664881e-10,1.1085002316548334e-11,2.3651769685768225e-08,1.2962624700628539e-11,8.4437906035440693e-12,3.4353629010247712e-11,1.2823048703401032e-19,4.7268235968171672e-18,1.5924550887014681e-11,8.2623914186753461e-21,4.3634064231876712e-15,5.7389313889291465e-11,7.3599635209310474e-20,1.2518144031674483e-11,2.6351521247881121e-16,3.1596679307683036e-13,1.66438594988993e-08,3.9637643905966293e-08,3.0613096346142709e-08,1.0679852144657086e-09,2.1598783249577452e-09,2.1598783249577452e-09
2.061126308151227e-08,0.4643548798605579,154.0,0.0,0.0,0.0,0.93136631724330121,0.99999990525832716,18.997599396009928,0.0030663172201915549,0.017331783596007677,0.013879893989575495,0.0020408745693870052,5.9004380207593363e-09,6.7448155610193763e-07,0.01108805521733257,2.3310934913939818e-09,0.0179219446871022,3.809840758045362e-05,2.2546805107587168e-11,0.0015068045084237617,2.9167996700341844e-13,1.4830260481649027e-05,0.0014188236379052705,0.0014281323897520888,4.6262161167574353e-07,2.8155259843573654e-07,0.0002140140418295504,2.1658582079903399e-07,4.1990164164683551e-07,4.3184906383573796e-07,9.9152149971700411e-05,0.000213804866030398,7.5692297847552916e-06,2.6262930462057669e-13,1.721907201553677e-06,1.0401707528000377e-06,6.4272363804141554e-06,1.0391638730273664e-08,5.3779393170377647e-10,6.4139371680002256e-12,2.5712929640996534e-07,7.8269032841402886e-08,1.7601748568856218e-07,1.601835735063891e-08,2.1345750322232768e-08,4.4070523617523006e-08,3.9108707219716636e-09,3.5784860624698325e-10,1.2026709492834997e-14,3.9257774147443307e-09,9.6234811613220354e-10,6.1111355900718155e-11,8.9526009735844631e-12,3.3215171359663107e-14,8.7403430349065169e-14,2.4810321616978202e-10,1.6655360885332783e-14,4.0043513382657994e-10,1.1356769626410012e-11,2.4879792994575514e-08,1.3635618967151923e-11,8.8821747182298888e-12,3.6137396586690477e-11,1.3953800055190139e-19,4.972257773747366e-18,1.6740301710562949e-11,8.6856405672438511e-21,4.5869263626839206e-15,6.5204898855438371e-11,8.0089736660772287e-20,1.3732828470706702e-11,2.8908514116616402e-16,3.6239402777560276e-13,1.7812994450816064e-08,4.1345546133528874e-08,3.2101700418853182e-08,1.1754975449994971e-09,2.3059360722948973e-09,2.3059360722948973e-09
2.113718402247173e-08,0.46435493064166533,154.0,0.0,0.0,0.0,0.92968534061036179,0.99999990048661891,18.997538052851834,0.0031395958835265169,0.017730939557851766,0.014167453882085818,0.0020832247346894276,6.0363066548598097e-09,6.7336753700890355e-07,0.011359426697166636,2.3268862149885413e-09,0.018364150872415705,3.8975734380782245e-05,2.3014673608131121e-11,0.0015803895926150009,2.9839674779624642e-13,1.5139605215428144e-05,0.0014875880662504669,0.0014978467194339863,4.8504146790922092e-07,2.9519768337208379e-07,0.00022730510743846556,2.4089321723895779e-07,4.7363163215967241e-07,4.8746741915692129e-07,0.00010632777901806241,0.00022391968864871436,8.3239244927713111e-06,2.7886975317160854e-13,1.7657678645156201e-06,1.0664374353696067e-06,7.0736883414203127e-06,1.1041673999015163e-08,5.9349633834436957e-10,6.8799299866927809e-12,2.8192310805811014e-07,8.4444500379570802e-08,1.9481127739972656e-07,1.7737558939912841e-08,2.3772428885417638e-08,4.9737894067849971e-08,4.3719082464785068e-09,4.1634894626263348e-10,1.339395942009304e-14,4.564532339052677e-09,1.0998243849703727e-09,6.6429329921152354e-11,9.7322275485657462e-12,3.6105605534876465e-14,9.4360272631750411e-14,2.6782191053579631e-10,1.7057456156701705e-14,4.0997629376422737e-10,1.1627416985415227e-11,2.6136842473527695e-08,1.4324516950950153e-11,9.3309183849006228e-12,3.79633214706252e-11,1.5168950086079901e-19,5.2234925068650788e-18,1.7575051402165616e-11,9.1187472047607714e-21,4.8156520936537581e-15,7.3828684191915604e-11,8.7064255830470507e-20,1.5042142297229113e-11,3.1664708319018201e-16,4.1442024505864214e-13,1.9051101559136694e-08,4.3089507601916835e-08,3.3623905952987687e-08,1.290647871395399e-09,2.4582197692817312e-09,2.4582197692817312e-09
2.166310496343119e-08,0.46435498562052735,154.0,0.0,0.0,0.0,0.928007982650916,0.99999989555775337,18.997476640486344,0.0032126361881775136,0.018127874074755388,0.014451855380919079,0.0021251091423409897,6.1714180390155001e-09,6.7225592514944996e-07,0.011630239108830938,2.3226879956273208e-09,0.018805626634589963,3.9848171544842725e-05,2.3477396595496799e-11,0.0016555100919937843,3.0507609371879015e-13,1.5445556436340579e-05,0.0015577123539461408,0.0015689922855884654,5.0790456719241908e-07,3.0911254053310887e-07,0.00024108406258835146,2.6712960213930327e-07,5.3255739278697155e-07,5.4851967117366115e-07,0.00011380982304036795,0.00023421255392872147,9.1309141057136633e-06,2.9570447771836081e-13,1.8095560364979717e-06,1.0926499998062828e-06,7.7656813195619265e-06,1.1715742677639418e-08,6.5324599376356531e-10,7.365927078675034e-12,3.0833819344034043e-07,9.0913323996486506e-08,2.1501309519292374e-07,1.9586243339529387e-08,2.6394141090473313e-08,5.5958694510097277e-08,4.871473440476365e-09,4.8244171037022506e-10,1.4871096129225828e-14,5.2857749231913067e-09,1.2525824104521531e-09,7.2141776725153752e-11,1.0569702846015657e-11,3.9210444714072669e-14,1.018023122195169e-13,2.8891435812892683e-10,1.7458441031499486e-14,4.1947798093791454e-10,1.1896944675668726e-11,2.7422764537133222e-08,1.5029234290522306e-11,9.7899666511411338e-12,3.9831180041282364e-11,1.6474264920434482e-19,5.4804970274871258e-18,1.842869896875996e-11,9.5616589313675132e-21,5.0495559434603667e-15,8.3318421724949014e-11,9.4556288174842267e-20,1.6452499864484991e-11,3.4633606507278242e-16,4.7259767033394282e-13,2.0361679638819981e-08,4.4870017123018591e-08,3.5179927606981489e-08,1.4137635552232506e-09,2.6168603631819545e-09,2.6168603631819545e-09
2.218902590439065e-08,0.46435504473875805,154.0,0.0,0.0,0.0,0.92633424931631803,0.99999989046688298,18.997415155504903,0.0032854387563836861,0.018522583754624296,0.014733111792861273,0.0021665297637308897,6.3057710205559545e-09,6.7114672523346198e-07,0.011900493651956291,2.3184988482066814e-09,0.019246373557110428,4.0715711628987419e-05,2.3934995848841396e-11,0.0017321509974700913,3.1171794778276457e-13,1.5748128399314797e-05,0.0016291773200045035,0.001641553333958536,5.3120465000950342e-07,3.232933602157936e-07,0.00025535683923408212,2.9538351009119381e-07,5.9702185404841295e-07,6.1537142802672641e-07,0.0001216017720358325,0.0002446793095720256,9.9922153783623449e-06,3.131406964613205e-13,1.8532718738784763e-06,1.1188085617729915e-06,8.505057678618064e-06,1.2414139813782516e-08,7.172126167760514e-10,7.8721596490471983e-12,3.3642886629700937e-07,9.7679791070031858e-08,2.3668335445264638e-07,2.156999876577306e-08,2.9220029381368222e-08,6.2770188543807162e-08,5.4114581810693324e-09,5.5686289080330924e-10,1.6463270703153536e-14,6.0974566841654519e-09,1.4218522585793652e-09,7.8275420872126563e-11,1.1468947754629572e-11,4.2544214359596885e-14,1.0976302774816576e-13,3.1147537952104458e-10,1.7858352557807947e-14,4.2894021978448773e-10,1.2165353387610367e-11,2.8737405806227269e-08,1.5749686737290766e-11,1.0259264638095127e-11,4.1740748976965555e-11,1.7875855776335061e-19,5.7432406080807517e-18,1.9301143567374829e-11,1.0014323425079903e-20,5.288610280592622e-15,9.3734119714557932e-11,1.0260090986273344e-19,1.7970751917929132e-11,3.7829629969092551e-16,5.3752440037475334e-13,2.1748320707143051e-08,4.6687609596120624e-08,3.6770020061795246e-08,1.5451777044883239e-09,2.7819906474639892e-09,2.7819906474639892e-09
2.271494684535011e-08,0.46435510793845336,154.0,0.0,0.0,0.0,0.92466414629931559,0.99999988520897454,18.997353594634223,0.0033580042100306022,0.018915065413972112,0.015011236607842055,0.0022074885971039423,6.4393645179119627e-09,6.7003994178513356e-07,0.012170191527602197,2.3143187869757186e-09,0.019686393226423082,4.1578347648680359e-05,2.4387493444012768e-11,0.0018102973560339848,3.1832225651482976e-13,1.6047335556633373e-05,0.0017019637851139208,0.0017155141770642255,5.5493545743999524e-07,3.3773633307906083e-07,0.00027012924896646157,3.2574410998238154e-07,6.6737972708343635e-07,6.8840154917101082e-07,0.00012970694780481122,0.00025531580184451461,1.0909850933035657e-05,3.3118548082889509e-13,1.8969155333423575e-06,1.1449132370792546e-06,9.2936735438793777e-06,1.3137154508338765e-08,7.8556734259494514e-10,8.3988478894222101e-12,3.6624910831262788e-07,1.0474801873342883e-07,2.5988288738087198e-07,2.3694452687464787e-08,3.2259323637178045e-08,7.0210992832895799e-08,5.993775072421839e-09,6.4039561906888705e-10,1.8175683488039479e-14,7.0080347405641838e-09,1.6089256251846873e-09,8.4858548471118476e-11,1.2434112570020928e-11,4.6122288683735516e-14,1.1827810370584492e-13,3.3560605557584369e-10,1.8257230777847737e-14,4.3836304960749315e-10,1.243264423329409e-11,3.0080613154050533e-08,1.6485790180876104e-11,1.073875755692905e-11,4.3691805322039806e-11,1.9380191432563051e-19,6.0116925714806618e-18,2.0192284535876649e-11,1.0476688457740632e-20,5.5327875230896086e-15,1.051380445887694e-10,1.1123524933134665e-19,1.9604214255968664e-11,4.1268178960530213e-16,6.0984788368878993e-13,2.3214706820098201e-08,4.854286677207025e-08,3.8394479022241944e-08,1.6852292833976442e-09,2.9537454294693506e-09,2.9537454294693506e-09
2.324086778630957e-08,0.4643551751621897,154.0,0.0,0.0,0.0,0.92299767903564944,0.99999987977880977,18.997291954734159,0.0034303331706292879,0.019305316077074322,0.015286243495158711,0.0022479876670052188,6.5721975203302211e-09,6.6893557914410779e-07,0.012439333938180565,2.3101478255402694e-09,0.02012568723181336,4.2436073076655206e-05,2.4834911747413949e-11,0.0018899342715279056,3.2488896994247835e-13,1.634319255387845e-05,0.0017760525741940219,0.0017908591951112439,5.7909073199310138e-07,3.5243765065156839e-07,0.00028540698275346718,3.5830110510863844e-07,7.4399743724883457e-07,7.6800212809907658e-07,0.00013812850637812821,0.00026611787769770153,1.1885847485222674e-05,3.4984575516437138e-13,1.9404871718702154e-06,1.1709641416737501e-06,1.0133397521621666e-05,1.3885069902142073e-08,8.5848260170781862e-10,8.9462011355817038e-12,3.9785252155929963e-07,1.1212195597024175e-07,2.8467289014757524e-07,2.5965266911670101e-08,3.5521332613253856e-08,7.8321075254327543e-08,6.6203556126216585e-09,7.3387151095520685e-10,2.0013579271026471e-14,8.026486012753462e-09,1.8151569127667391e-09,9.1921061028085654e-11,1.3469584924897318e-11,4.9960919916947425e-14,1.2738553385502131e-13,3.6141402220039107e-10,1.8655118859577137e-14,4.4774652505048289e-10,1.2698818759812784e-11,3.1452233753771682e-08,1.7237460675162591e-11,1.1228390725810844e-11,4.5684126556016411e-11,2.0994110588816926e-19,6.2858223003947669e-18,2.1102021424668963e-11,1.0948701911466477e-20,5.7820601472265566e-15,1.1759472035596716e-10,1.2049855822939117e-19,2.1360697664000634e-11,4.4965695719286238e-16,6.9026865378598575e-13,2.4764606829895602e-08,5.043641795849079e-08,4.0053642164888894e-08,1.8342632399315589e-09,3.132261700723926e-09,3.132261700723926e-09
