Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371)
4.471226325211749e-09,0.41857223603220933,154.0,0.0,0.0,0.0,0.96040988562939544,1.0,18.999152128905536,0.0012366807660401063,0.0083333448474605196,0.0072113138602176961,0.00083077346085316957,2.6532875954700245e-09,2.1150478038262708e-06,0.0077418142150323397,1.1682595097747479e-08,0.013664735161034615,1.6942745615688442e-05,7.9029239912064072e-12,0.00023804587089457658,1.1364778943338587e-13,1.1249223154741905e-05,0.00030088220205222194,0.00030104111718080759,9.5536539901484102e-08,5.6690180305993476e-08,2.0437114159424597e-06,3.3442041890634019e-09
4.594258098419262e-09,0.41857222425508056,154.0,0.0,0.0,0.0,0.95934637199052841,1.0,18.99913055415907,0.0012697386111079846,0.0085529449735818885,0.0073936384838675416,0.00085189318914923756,2.7232039589983812e-09,2.1128611920623433e-06,0.0079499630745600066,1.1669658317732008e-08,0.014033535842728539,1.7389273595237631e-05,8.103830274185967e-12,0.00025095192104553391,1.1664298979857299e-13,1.1539559429937983e-05,0.00031752421651169813,0.00031769245540208454,1.0082075972171481e-07,5.9826028516159939e-08,2.2133627274510038e-06,3.7960510743137022e-09
4.717289871626775e-09,0.41857221372027226,154.0,0.0,0.0,0.0,0.95828422868542407,1.0,18.99910907552967,0.0013027453427047577,0.008772032623589044,0.0075751407158869688,0.00087291762956555297,2.7929570045080344e-09,2.1106774051394365e-06,0.0081578538186348488,1.1656738206677795e-08,0.014401955074323755,1.7834758534597854e-05,8.3038301092480738e-12,0.00026417856638433728,1.1963119370553611e-13,1.1828587206319635e-05,0.00033458925221004429,0.00033476711955969009,1.0623929306098541e-07,6.30415900282862e-08,2.3919426610400524e-06,4.2932332782491417e-09
4.840321644834288e-09,0.4185722044224872,154.0,0.0,0.0,0.0,0.95722345452015678,1.0,18.999087692714721,0.0013357010302903023,0.0089906083863441622,0.0077558231636367199,0.00089384708446398346,2.8625469204578988e-09,2.108496440672703e-06,0.0083654867786303131,1.1643834750062081e-08,0.014769993348810925,1.8279201637337814e-05,8.5029263726796808e-12,0.000277724304890472,1.2261240922751948e-13,1.2116310630877263e-05,0.00035207539495304898,0.00035226320051157795,1.1179153168098728e-07,6.6336503862458586e-08,2.5796585475263286e-06,4.8387614927463403e-09
4.9633534180418014e-09,0.41857219635644427,154.0,0.0,0.0,0.0,0.95616404829662816,1.0,18.999066405412339,0.0013686057432533792,0.0092086728531047997,0.0079356884283919692,0.00091468185549913505,2.9319738960657774e-09,2.1063182962679152e-06,0.0085728622856169751,1.1630947933311346e-08,0.015137651158761933,1.8722604111873137e-05,8.7011219340397483e-12,0.00029158763943305143,1.2558664447027924e-13,1.240273384089778e-05,0.00036998073640401687,0.00037017879516880285,1.1747686920767144e-07,6.9710410145169574e-08,2.7767161428848639e-06,5.4357427165729578e-09
5.0863851912493146e-09,0.4185721895168775,154.0,0.0,0.0,0.0,0.95510600881260355,1.0,18.999045213321327,0.0014014595509115187,0.0094262266175022327,0.0081147391053467601,0.0009354222436188794,3.0012381213014758e-09,2.1041429695215409e-06,0.0087799806703616739,1.1618077741801743e-08,0.015504928996328285,1.9164967171422365e-05,8.8984196561642713e-12,0.00030576707776217932,1.2855390757178837e-13,1.2687860963981746e-05,0.00038830337407140997,0.00038851200648137895,1.2329470112729706e-07,7.3162950106972395e-08,2.9833196345439308e-06,6.0873793673735088e-09
5.209416964456828e-09,0.4185721838985375,154.0,0.0,0.0,0.0,0.95404933486174603,1.0,18.999024116141175,0.0014342625225109069,0.0096432702755197743,0.0082929777836184774,0.00095606854906488212,3.070339786879893e-09,2.1019704580208198e-06,0.0089868422633266488,1.1605224160859533e-08,0.015871827353239484,1.960629203396284e-05,9.0948223951712875e-12,0.00032026113250027509,1.3151420670194063e-13,1.2971696118086429e-05,0.00040704141129656665,0.00040726094342412506,1.292444247825043e-07,7.6693766080150198e-08,3.1996716476770171e-06,6.7969683478521389e-09
5.332448737664341e-09,0.41857217949619036,154.0,0.0,0.0,0.0,0.95299402523365395,1.0,18.999003113572094,0.0014670147272262725,0.0098598044254712518,0.0084704070462524143,0.00097662107137314112,3.1392790842541795e-09,2.0998007593438447e-06,0.0091934473946687079,1.1592387175761527e-08,0.016238346720801461,2.0046579922187011e-05,9.2903330004660139e-12,0.00033506832113336057,1.3446755006225769e-13,1.325424341153304e-05,0.00042619295724154855,0.00042642372098255382,1.3532543936842863e-07,8.0302501496410148e-08,3.4259732514916763e-06,7.5679000702834554e-09
5.455480510871854e-09,0.4185721763046179,154.0,0.0,0.0,0.0,0.95194007871389474,1.0,18.998982205314963,0.0014997162341607753,0.010075829667979519,0.0086470294702263532,0.00099708010937453332,3.2080562056089002e-09,2.0976338710596347e-06,0.0093997963942383453,1.1579566771735499e-08,0.016604487589894946,2.0485832063458767e-05,9.4849543147460336e-12,0.00035018716600231206,1.3741394588559598e-13,1.3535506942991927e-05,0.00044575612687709618,0.00044599846013879585,1.4153714592884892e-07,8.3988800884597245e-08,3.6624239655150145e-06,8.4036574431854474e-09
5.70154405728688e-09,0.41857217353300397,154.0,0.0,0.0,0.0,0.9498362701217069,1.0,18.998940670543671,0.0015649674307413315,0.010506355844574936,0.0089978640797960252,0.001037718924257938,3.3451246926142482e-09,2.0933085159006963e-06,0.0098117273159259583,1.1553975647567957e-08,0.017335635794064313,2.1361234037697585e-05,9.8715404075457641e-12,0.00038135393803274221,1.4328592800769117e-13,1.4094199066431858e-05,0.00048610982607457547,0.00048637633707182353,1.5435024836859314e-07,9.1592675164221177e-08,4.1665630915724707e-06,1.0284036857665186e-08
5.923001249060405e-09,0.41857217512737555,154.0,0.0,0.0,0.0,0.94794749195478256,1.0,18.998903608810057,0.0016235208130269843,0.010892095012024891,0.0093108815683701635,0.0010739771247775317,3.4679336316629125e-09,2.0894252832302991e-06,0.010181592477542963,1.153100019389981e-08,0.017992379628810149,2.2145565966961402e-05,1.0216454896589147e-11,0.00041045517239921768,1.4854703456440324e-13,1.4592672432104463e-05,0.0005238171162674052,0.00052410660694798101,1.663230361031518e-07,9.8697887096339941e-08,4.6569683351006161e-06,1.2234878688327076e-08
6.1423986512812715e-09,0.4185721804960438,154.0,0.0,0.0,0.0,0.94608061771692908,1.0,18.998867188560801,0.0016813686650886358,0.01127262976593325,0.0096184490611903473,0.0011096039544574502,3.5890851496679703e-09,2.0855871101814972e-06,0.010547204210103994,1.1508291183648399e-08,0.018641813262302791,2.2919312627504581e-05,1.0555363325005509e-11,0.00044025903887921964,1.5373713773008646e-13,1.5082470271814256e-05,0.00056246018525861377,0.00056277362178757979,1.7859292467902084e-07,1.0597942897089337e-07,5.1782252314556245e-06,1.4432087658087878e-08
6.3617960535021384e-09,0.4185721896070027,154.0,0.0,0.0,0.0,0.94421805243827983,1.0,18.998831062018407,0.0017390567386487345,0.011651558943044852,0.0099235042640794559,0.0011449397028915102,3.7097250266791153e-09,2.0817578226082072e-06,0.010912008321918572,1.1485634588285991e-08,0.019290053509280397,2.3689791661207292e-05,1.0891502775984201e-11,0.00047102342669202123,1.589053224549247e-13,1.5568270771891349e-05,0.00060237322035582149,0.00060271181765038828,1.9126602283975157e-07,1.1350027047399598e-07,5.7358108473755078e-06,1.6915500626469135e-08
6.581193455723005e-09,0.4185722024313693,154.0,0.0,0.0,0.0,0.94235978905695716,1.0,18.99879522751819,0.0017965854223173777,0.01202888604944531,0.010226061517087751,0.0011799860329104223,3.8298543842301409e-09,2.0779374063302332e-06,0.011276006669476847,1.1463030321912557e-08,0.019937103133877063,2.4457010230627079e-05,1.1224889067585586e-11,0.00050274017410339208,1.6405163678360018e-13,1.6050096740354196e-05,0.00064354579224808,0.00064391080735860784,2.0433901686672317e-07,1.2125844496529887e-07,6.3307878138246147e-06,1.9708824347911502e-08
6.800590857943872e-09,0.4185722189404173,154.0,0.0,0.0,0.0,0.94050582047362086,1.0,18.998759683402415,0.0018539551039709948,0.012404614612575793,0.010526135099370903,0.0012147446002690452,3.9494743506167369e-09,2.0741258470828157e-06,0.011639201106095594,1.1440478298172323e-08,0.020582964895784397,2.522097554150883e-05,1.1555537950559371e-11,0.00053540116762769928,1.6917612905048558e-13,1.6527970888411567e-05,0.00068596752925271403,0.00068636026304497231,2.1780861138013511e-07,1.2925199668822402e-07,6.964203684017113e-06,2.2836592094932452e-08
7.019988260164739e-09,0.4185722391055764,154.0,0.0,0.0,0.0,0.93865613955208049,1.0,18.998724428020378,0.0019111661707505801,0.012778748180861275,0.010823739229283289,0.0012492170536573984,4.0685860607782522e-09,2.0703231305179748e-06,0.012001593481904523,1.1417978430261261e-08,0.021227641550225617,2.5981694842029672e-05,1.1883465108449334e-11,0.00056899834186362305,1.7427884787457853e-13,1.7001915830648509e-05,0.00072962811710791523,0.00073004991590064567,2.3167152927268688e-07,1.3747898073060408e-07,7.637091045898661e-06,2.6324141363622453e-08
7.239385662385606e-09,0.41857226289843164,154.0,0.0,0.0,0.0,0.93681073911990398,1.0,18.998689459728347,0.0019682190090599644,0.013151290323341419,0.011118888064473084,0.0012834050347118714,4.1871906561802643e-09,2.066529242205832e-06,0.012363185643832772,1.1395530630934468e-08,0.021871135847930052,2.6739175422048987e-05,1.2208686157699987e-11,0.00060352367932884731,1.7935984215447085e-13,1.7471954085163571e-05,0.00077451729876639461,0.00077496955592357153,2.459245116435962e-07,1.4593746298552358e-07,8.3504676344439563e-06,3.0197591273919843e-08
7.458783064606473e-09,0.41857229029072335,154.0,0.0,0.0,0.0,0.93496961196902295,1.0,18.998654776889552,0.0020251140045641318,0.013522244629304091,0.011411595701978918,0.0013173101780266211,4.3052892846980015e-09,2.0627441676359311e-06,0.012723979435595712,1.1373134812513532e-08,0.022513450535108032,2.7493424612363823e-05,1.2531216647764981e-11,0.00063896921029377824,1.8441916106335452e-13,1.7938108073698655e-05,0.00082062487418982344,0.00082110903166723133,2.6056431773287216e-07,1.5462552011231083e-07,9.1053364437624457e-06,3.4483819781425737e-08
7.67818046682734e-09,0.4185723212543457,154.0,0.0,0.0,0.0,0.93313275085633263,1.0,18.998620377874197,0.0020818515421875661,0.013891614707921447,0.011701876178328189,0.0013509341111651526,4.4228831005005999e-09,2.0589678922185477e-06,0.013083976697681923,1.1350790886893839e-08,0.023154588353426219,2.8244449783969732e-05,1.2851072061217263e-11,0.0006753270126143439,1.8945685404406302e-13,1.8400400121802414e-05,0.00086794070014381281,0.00086845824998977054,2.7558772485576363e-07,1.6354123949763462e-07,9.9026858390048857e-06,3.9210440802223217e-08
8.116975271269074e-09,0.41857239378392874,154.0,0.0,0.0,0.0,0.92947179760147924,1.0,18.998552424829345,0.0021948557797781655,0.014625616717071651,0.01227521149171526,0.0014173448220855616,4.6565609414197579e-09,2.0514416800938525e-06,0.013801588978568854,1.1306258359551919e-08,0.024433344327287158,2.9736857751643612e-05,1.3482819254849689e-11,0.00075074797966194831,1.9946756131107786e-13,1.9313487218962579e-05,0.00096615681349984705,0.00096674583182606352,3.0677254144767829e-07,1.820480679946774e-07,1.1628707372480015e-05,5.0098858387114642e-08
8.555770075710808e-09,0.41857248026540184,154.0,0.0,0.0,0.0,0.92582782073229697,1.0,18.998485587694201,0.0023072347863575017,0.015353325608193307,0.012839005090464756,0.0014826500478198727,4.8882335338232379e-09,2.0439504875776975e-06,0.014516037145387781,1.1261932335821531e-08,0.025707425611060312,3.1216459069249879e-05,1.410405026586452e-11,0.00082972414861898984,2.0939236470484266e-13,2.0211392063420192e-05,0.0010690856212749434,0.0010697527128843342,3.394535389641098e-07,2.0144286064377798e-07,1.353615081547317e-05,6.3097604891539876e-08
8.994564880152541e-09,0.418572580479419,154.0,0.0,0.0,0.0,0.92220076110284144,1.0,18.998419853679835,0.0024189916145041426,0.016074770933975694,0.013393367098776384,0.0015468625569954356,5.1179103260276386e-09,2.0364941952299391e-06,0.015227335804611178,1.1217812096254579e-08,0.026976853972080564,3.2683314077703351e-05,1.4714886558772246e-11,0.00091219383815602858,2.1923166897744117e-13,2.1094289813312517e-05,0.0011766480017149552,0.0011774002215043772,3.7360557997916117e-07,2.2171069877202057e-07,1.5632407810720437e-05,7.8451755335370286e-08
9.433359684594275e-09,0.41857269420904863,154.0,0.0,0.0,0.0,0.91859055906270715,1.0,18.998355210107636,0.0025301293048034302,0.01678998253121174,0.013938406682637475,0.0016099950069222298,5.3456008562235288e-09,2.0290726824645645e-06,0.015935499509914849,1.1173896915266313e-08,0.028241651102750634,3.4137483691936251e-05,1.53154485391512e-11,0.00099809611196685437,2.2898588273132494e-13,2.1962354103536279e-05,0.0012887657223633984,0.0012896105949611388,4.0920381001605031e-07,2.4283683163187998e-07,1.7924646603153829e-05,9.6415978046290173e-08
9.872154489036009e-09,0.41857282123975703,154.0,0.0,0.0,0.0,0.91499715447517793,1.0,18.998291644408859,0.0026406508858038136,0.017498990509783766,0.014474232053337087,0.0016720599440059191,5.5713147489725268e-09,2.0216858275892995e-06,0.016640542761817596,1.1130186061356119e-08,0.029501838619846694,3.5579029378526168e-05,1.5905855557576861e-11,0.0010873707732194865,2.3865541826924776e-13,2.2815757051343656e-05,0.0014053614335576569,0.0014063069715410516,4.462236554683772e-07,2.6480667516753677e-07,2.0419815562777894e-05,1.172538263792764e-07
9.999999999999999e-09,0.41857296135938743,154.0,0.0,0.0,0.0,0.91395334566754249,1.0,18.998273325138314,0.0026727365444649755,0.017704401576901837,0.014628630042552071,0.0016899439043175162,5.6367073954593695e-09,2.0195401252052675e-06,0.016845376413360962,1.1117488973289278e-08,0.029868137774752043,3.5996666456759794e-05,1.607598085184721e-11,0.0011140073422097069,2.4145682554166542e-13,2.3061667571889903e-05,0.0014401636958320889,0.0014411401427496793,4.5727355009649688e-07,2.7136436626307914e-07,2.1185946479842629e-05,1.2390450061519938e-07
1.0310949293477743e-08,0.41857296135938743,154.0,0.0,0.0,0.0,0.91142048673511022,1.0,18.998229144124299,0.002750559373975428,0.018201825241811593,0.015000950471068543,0.001733069804171097,5.7950617117562984e-09,2.0143335078446384e-06,0.017342480007334692,1.1086678797325054e-08,0.030757438063847644,3.7008013133655637e-05,1.6486225913648072e-11,0.0011799583589639849,2.4824069144642378e-13,2.3654669262047461e-05,0.0015263586619232823,0.0015274133826471187,4.8464082152102049e-07,2.8760581078097286e-07,2.3124646689913077e-05,1.4123704576722438e-07
1.0749744097919477e-08,0.418573114358145,154.0,0.0,0.0,0.0,0.90786049478654773,1.0,18.998167696903835,0.0028598577736708903,0.018898517350963508,0.015518668248618363,0.0017930369132944416,6.016851531577361e-09,2.007015599442296e-06,0.018041325639644862,1.1043374380490133e-08,0.032008470898287719,3.84244974614026e-05,1.7056676860107497e-11,0.001275800134499778,2.5774212152490498e-13,2.4479259834849252e-05,0.0016516818038640462,0.0016528547449334795,5.2443129006990797e-07,3.1121998409739873e-07,2.6045659101809855e-05,1.6864489763297378e-07
1.118853890236121e-08,0.41857328002857547,154.0,0.0,0.0,0.0,0.90431711714005869,1.0,18.998107290506031,0.0029685490770883366,0.019589097701934621,0.016027490755141968,0.0018519734876478692,6.2366940716134286e-09,1.9997319776030582e-06,0.018737093997771091,1.1000272062895197e-08,0.033254958509132924,3.9828545352372736e-05,1.7617324607057256e-11,0.0013748380877037598,2.671601310302526e-13,2.528969636882718e-05,0.001781256119046654,0.0017825568524708507,5.6557131764032553e-07,3.3563510372981516e-07,2.9189162499302979e-05,1.9976350141338713e-07
1.1627333706802944e-08,0.4185734581655504,154.0,0.0,0.0,0.0,0.90079029188979409,1.0,18.998047912797702,0.0030766362642367009,0.020273597390094263,0.016527522420024799,0.0019098916343514847,6.4545992679255376e-09,1.9924825165940323e-06,0.019429799366275171,1.0957371091518452e-08,0.034496922204181067,4.1220220262675383e-05,1.816828432626771e-11,0.0014770149233214911,2.7649514561051222e-13,2.6086144969063484e-05,0.0019150077238787692,0.0019164463689438805,6.0803743330331889e-07,3.6083724004244052e-07,3.2561260612401758e-05,2.3488519588287085e-07
1.2066128511244678e-08,0.4185736485662458,154.0,0.0,0.0,0.0,0.89727995673027428,1.0,18.997989551753463,0.0031841223029031719,0.020952047731300473,0.017018866736825247,0.0019668033518359571,6.6705771262195556e-09,1.9852670897653047e-06,0.020119455974965592,1.0914670708476631e-08,0.035734383212484865,4.2599586093240282e-05,1.8709670155575909e-11,0.0015822740572249995,2.8574759389747599e-13,2.6868770252890686e-05,0.0020528635849791951,0.0020544508198808938,6.5180643658983393e-07,3.868126239127988e-07,3.6167854624031883e-05,2.7430792059823639e-07
1.2504923315686412e-08,0.418573851030126,154.0,0.0,0.0,0.0,0.89378604897290304,1.0,18.997932195455331,0.0032910101486227513,0.021624480251879546,0.017501626267295914,0.0020227205303138822,6.8846377186602918e-09,1.9780855695860149e-06,0.020806077998618406,1.087217015122591e-08,0.036967362683797488,4.3966707169470252e-05,1.9241595203369526e-11,0.0016905596106405445,2.9491790737019725e-13,2.7637735356263407e-05,0.00219475151263995,0.0021964985849164333,6.9685539540249908e-07,4.135476454924067e-07,4.0014646571210919e-05,3.1833461779434468e-07
1.2943718120128146e-08,0.4185740653589248,154.0,0.0,0.0,0.0,0.89030850556221042,1.0,18.997875832092191,0.0033973027446499026,0.022290926678770376,0.017975902645480969,0.0020776549522598764,7.0967911807381195e-09,1.970937827679844e-06,0.021489679556710918,1.082986865275948e-08,0.038195881688040084,4.5321648221229415e-05,1.9764171553153895e-11,0.0018018164043489861,3.0400652022075701e-13,2.8393201940257729e-05,0.0023406001542807999,0.002342518890087227,7.4316164392523126e-07,4.4102885296616844e-07,4.4107142722848835e-05,3.6727265476794434e-07
1.338251292456988e-08,0.41857429135662766,154.0,0.0,0.0,0.0,0.88684726309183071,1.0,18.997820449959395,0.0035030030219322409,0.02295141892983369,0.018441796581887531,0.0021316182928991932,7.307047708188227e-09,1.9638237348599206e-06,0.022170274713168028,1.0787765441801905e-08,0.039419961214791271,4.6664474363167249e-05,2.0277510268200063e-11,0.0019159899528610692,3.1301386922228217e-13,2.9135330197687055e-05,0.0024903389878970783,0.0024924418001623441,7.9070278053092695e-07,4.6924295131063604e-07,4.8450656933335691e-05,4.2143326671199501e-07
1.3821307729011614e-08,0.41857452882945306,154.0,0.0,0.0,0.0,0.88340225782020698,1.0,18.997766037458259,0.0036081138990862543,0.023605989104326215,0.018899407867729062,0.0021846221207045932,7.5154175539624232e-09,1.9567431611631479e-06,0.022847877476120937,1.0745859743000156e-08,0.040639622172798005,4.7995251075378591e-05,2.0781721396271374e-11,0.0020330264585701023,3.2194039359921752e-13,2.9864278859829909e-05,0.0026438983155016192,0.0026461982110081964,8.3945666568749959e-07,4.9817680105128601e-07,5.3050313971150892e-05,4.8113101991938154e-07
1.4260102533453347e-08,0.41857477758583517,154.0,0.0,0.0,0.0,0.87997342568603165,1.0,18.997712583095591,0.003712638282374997,0.024254669473538604,0.019348835379238167,0.0022366778979011773,7.7219110252531286e-09,1.9496959758839505e-06,0.023522501797678234,1.0704150777111454e-08,0.041854885389507712,4.9314044184396683e-05,2.1276913974425833e-11,0.0021528728058846543,3.3078653489983193e-13,3.0580205203270129e-05,0.0028012092565617122,0.0028037198419889309,8.8940141986254061e-07,5.2781741701898013e-07,5.7911052821815805e-05,5.4668329516854024e-07
1.4698897337895081e-08,0.4185750374364049,154.0,0.0,0.0,0.0,0.87656070232342109,1.0,18.997660075483171,0.0038165790656877301,0.024897492471596182,0.019790177082046181,0.0022877969809788905,7.9265384805692914e-09,1.9426820476074508e-06,0.024194161573708808,1.0662637761187842e-08,0.043065771610620952,5.0620919844517971e-05,2.1763196033891394e-11,0.0022754765553438024,3.3955273687094986e-13,3.1283265056844893e-05,0.0029622037414322238,0.0029649392284027305,9.4051542142698186e-07,5.5815196710583268e-07,6.3037629964549519e-05,6.1840979098659816e-07
1.5137692142336813e-08,0.41857530819397243,154.0,0.0,0.0,0.0,0.87316402307682894,1.0,18.997608503337318,0.0039199391305214555,0.025534490686421846,0.020223530035627473,0.002337990621212452,8.1293103268640031e-09,1.9357012442420767e-06,0.024862870643636667,1.062131990875761e-08,0.044272301499664733,5.1915944519457025e-05,2.2240674605011946e-11,0.00240078593771728,3.482394453348961e-13,3.1973612808694848e-05,0.0031268145047861594,0.0031297897139545838,9.9277730455814568e-07,5.8916777102071524e-07,6.8434622622000346e-05,6.9663204642281198e-07
1.5576486946778547e-08,0.41857558967350944,154.0,0.0,0.0,0.0,0.86978332301569494,1.0,18.997557855478316,0.004022721345964337,0.02616569685086037,0.020648990397806107,0.0023872699651884205,8.3302370167134757e-09,1.9287534330515992e-06,0.025528642790247226,1.0580196430003475e-08,0.045474495637585495,5.3199184964329528e-05,2.2709455722261102e-11,0.0025287498480927786,3.5684710806864345e-13,3.2651401413413525e-05,0.0032949750790439831,0.0032982054432660664,1.0461659571426045e-06,6.2085229904464703e-07,7.4106431982448563e-05,7.8167298294837652e-07
1.601528175122028e-08,0.41857588169213,154.0,0.0,0.0,0.0,0.86641853694883764,1.0,18.997508120829924,0.0041249285686809477,0.026791143833963308,0.021066653429322759,0.0024356460553391812,8.5293290455473079e-09,1.9218384806866123e-06,0.026191491739505031,1.0539266531937683e-08,0.046672374522362163,5.447070820796282e-05,2.3169644429321909e-11,0.0026593178399526183,3.6537617468515531e-13,3.3316782399293557e-05,0.0034666197878030162,0.0034701213544226527,1.1006605186792747e-06,6.5319317078632467e-07,8.0057286393916472e-05,8.7385646508596871e-07
1.6454076555662015e-08,0.4185761840690738,154.0,0.0,0.0,0.0,0.86306959943858541,1.0,18.997459288418881,0.0042265636428993145,0.027410864632433557,0.021476613498459571,0.0024831298304835697,8.7265969489295347e-09,1.9149562532154516e-06,0.026851431160382664,1.0498529418573877e-08,0.047865958568638255,5.5730581535530739e-05,2.3621344784229636e-11,0.0027924401192419967,3.7382709651690453e-13,3.3969905875665509e-05,0.0036416837392682297,0.0036454731715590463,1.156240378183145e-06,6.8617815393802783e-07,8.629124452966387e-05,9.7350687934790411e-07
1.689287136010375e-08,0.4185764966256876,154.0,0.0,0.0,0.0,0.85973644481465339,1.0,18.997411347374349,0.0043276294003997415,0.028024892362228472,0.021878964085720796,0.002529732126373876,8.9220512998902615e-09,1.9081066161545571e-06,0.02750847466470055,1.0457984291095925e-08,0.049055268107373123,5.6978872471511523e-05,2.4064659864575286e-11,0.0029280675384309447,3.8220032650155916e-13,3.4610920540325338e-05,0.0038201028196857864,0.0038241973974829867,1.2128851720900799e-06,7.1979516303216386e-07,9.2812198524579241e-05,1.0809487310393398e-06
1.7331666164545483e-08,0.41857681918540723,154.0,0.0,0.0,0.0,0.85641900718776776,1.0,18.997364286927379,0.0044281286605053491,0.028633260250320543,0.022273797788566987,0.0025754636762489913,9.115702706307444e-09,1.9012894344982905e-06,0.028162635806977553,1.041763034802364e-08,0.05024032338551182,5.8215648762966056e-05,2.4499691772767543e-11,0.0030661515905720349,3.9049631906981749e-13,3.5239973687047608e-05,0.004001813686780693,0.0040062313063380034,1.2705747821631214e-06,7.5403225819869987e-07,9.962387708200413e-05,1.1965062584745175e-06
1.7770460968987216e-08,0.4185771515737406,154.0,0.0,0.0,0.0,0.85311722046303562,1.0,18.9973180964104,0.0045280642300743242,0.029236001626614595,0.022661206326200674,0.0026203351113934428,9.3075618083385933e-09,1.8945045727482027e-06,0.028813928084292114,1.0377466785375416e-08,0.051421144565673198,5.9440978363134899e-05,2.4926541641350677e-11,0.0032066444033558338,3.9871553003538037e-13,3.5857211213180998e-05,0.0041867537631998996,0.0041915129363055345,1.3292893334007149e-06,7.8887764392373801e-07,0.00010672984855055674,1.3205030641553924e-06
1.820925577342895e-08,0.41857749361824825,154.0,0.0,0.0,0.0,0.84983101835306585,1.0,18.997272765256653,0.0046274389034938234,0.029833149916020468,0.02304128054440149,0.0026643569617020887,9.497639275901988e-09,1.8877518949417612e-06,0.02946236493615377,1.0337492796827853e-08,0.052597751725856103,6.0654929415351381e-05,2.5345309638376377e-11,0.0033494987331660273,4.0685841648704452e-13,3.6462777627322619e-05,0.0043748612299621724,0.0043799810823468566,1.3890091919472782e-06,8.243196678094795e-07,0.00011413352397055214,1.4532617624638277e-06
1.8648050577870684e-08,0.4185778451485276,154.0,0.0,0.0,0.0,0.84656033439084255,1.0,18.997228282999643,0.0047262554626755129,0.030424738630679828,0.023414110420408543,0.0027075396562502071,9.6859458062069358e-09,1.8810312646805412e-06,0.030107959744384766,1.0297707573872332e-08,0.053770164859163111,6.1857570237268321e-05,2.5756094972826856e-11,0.0034946679591360838,4.1492543668289901e-13,3.705681605706807e-05,0.0045660750199160282,0.0045715752889852078,1.4497149630065082e-06,8.6034681933581537e-07,0.00012183816008964679,1.5951036434185098e-06
1.9086845382312418e-08,0.418578205996193,154.0,0.0,0.0,0.0,0.84330510194235297,1.0,18.997184639272561,0.0048245166770527021,0.03101080136234605,0.023779785067848114,0.002749893523868778,9.8724921213329106e-09,1.874342545157883e-06,0.030750725833011732,1.0258110305968636e-08,0.054938403873541611,6.3048969305396361e-05,2.6158995900087328e-11,0.0036421060772093053,4.2291704994661226e-13,3.7639468256833695e-05,0.0047603348112070197,0.0047662358431285008,1.5113874887578579e-06,8.9694772862379621e-07,0.00012984686234736352,1.7463483520490845e-06
1.9525640186754152e-08,0.4185785759948603,154.0,0.0,0.0,0.0,0.8400652542189716,1.0,18.997141823807777,0.0049222253035790392,0.031591371774915965,0.024138392741704564,0.0027914287937246909,1.0057288965856919e-08,1.8676855991860236e-06,0.03139067646816697,1.0218700180695607e-08,0.056102488591541808,6.4229195239950886e-05,2.6554109727465358e-11,0.0037917676942039943,4.3083371656578907e-13,3.8210874615747951e-05,0.0049575810207556116,0.0049639037669329776,1.574007846276545e-06,9.3411116520120022e-07,0.00013816258782817993,1.9073135829448691e-06
1.9964434991195886e-08,0.41857895498012765,154.0,0.0,0.0,0.0,0.83684072428960365,1.0,18.997099826436223,0.0050193840867287414,0.032166483597112078,0.024490020843332627,0.0028321555959056857,1.0240347104528924e-08,1.8610602892227031e-06,0.032027824857999522,1.0179476383898846e-08,0.057262438750091495,6.5398316790005401e-05,2.6941532819755289e-11,0.0039436080218854634,4.3867589769238299e-13,3.8771174165609064e-05,0.0051577547977468751,0.0051645208107081887,1.6375573454575062e-06,9.7182603677043974e-07,0.00014678814818288853,2.0783147895423402e-06
2.040322979563762e-08,0.41857934278955794,154.0,0.0,0.0,0.0,0.83363144509258891,1.0,18.997058637086845,0.0051159957584983266,0.032736170615313934,0.024834755925508954,0.0028720839620097649,1.0421677319994673e-08,1.8544664773972581e-06,0.032662184152595392,1.0140438099835536e-08,0.058418274000287006,6.6556402818947961e-05,2.7321360604845139e-11,0.004097582871046529,4.4644405524514139e-13,3.9320504588905228e-05,0.0053607980171332288,0.0053680294458635968,1.7020175269436616e-06,1.010081387979028e-06,0.00015572621251796532,2.2596649077225039e-06
2.0842024600079353e-08,0.4185797392626629,154.0,0.0,0.0,0.0,0.83043734944737047,1.0,18.997018245786006,0.0052120630384097991,0.03330046666653759,0.025172683697521184,0.0029112238257388854,1.0601290410565702e-08,1.8479040255361956e-06,0.033293767443907149,1.0101584511316373e-08,0.059570013907200278,6.7703522290238726e-05,2.7693687579364183e-11,0.0042536486455980798,4.5413865181407105e-13,3.985900222689493e-05,0.0055666532731513058,0.0055743728578971511,1.7673701600588438e-06,1.0488663991928135e-06,0.00016497931025270617,2.4516740932958878e-06
