Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95)
1.3339658973136085e-11,0.3558500203249721,154.0,0.0,0.0,0.0,0.99998051005078992,1.0,18.999999737985188,1.0138237800911696e-06,7.0748909295928844e-06,6.8600365622998724e-06,2.3843458128504558e-07,3.9149561358040199e-12,1.7728113470843958e-07,1.6871323025710963e-06,3.4601706562800743e-10,2.4144236817200724e-06,2.3576302234365975e-08,3.198472389493351e-15
1.4151835290861881e-11,0.3558500202643757,154.0,0.0,0.0,0.0,0.9999793236681388,1.0,18.999999708185065,1.075548353048267e-06,7.5055114238699875e-06,7.2639695208734212e-06,2.6667841055372043e-07,4.1532457167219095e-12,1.7728093994882034e-07,1.7942058114255336e-06,3.4601667797646477e-10,2.5676548696654491e-06,2.5132357888783828e-08,3.5773493360437598e-15
1.4964011608587678e-11,0.3558500202009522,154.0,0.0,0.0,0.0,0.99997813728801099,1.0,18.999999676994669,1.137272763290024e-06,7.936130894815789e-06,7.6665111794087698e-06,2.9631251432827508e-07,4.3915347304129418e-12,1.7728074526640199e-07,1.9012791792879184e-06,3.4601627347942517e-10,2.7208858892508006e-06,2.6688411361398044e-08,3.9748761811515834e-15
1.5776187926313474e-11,0.35585002013475736,154.0,0.0,0.0,0.0,0.99997695091040595,1.0,18.999999644441342,1.198997010816832e-06,8.3667493433611459e-06,8.0676888749684542e-06,3.2730955554700261e-07,4.6298231773515775e-12,1.772805507048596e-07,2.0083524061409197e-06,3.4601586802791815e-10,2.8741167404512779e-06,2.8244461721817671e-08,4.3906862105992608e-15
1.658836424403927e-11,0.35585002006584554,154.0,0.0,0.0,0.0,0.99997576453532377,1.0,18.999999610551875,1.2607210956290834e-06,8.7973667698811005e-06,8.4675294071802243e-06,3.596427345829379e-07,4.8681110577057837e-12,1.7728035611016233e-07,2.1154254920469699e-06,3.4601546337751384e-10,3.0273474233561854e-06,2.9800508595420816e-08,4.8244199196112348e-15
1.7400540561765067e-11,0.3558500199942703,154.0,0.0,0.0,0.0,0.99997457816276492,1.0,18.999999575352554,1.3224450177271689e-06,9.2279831744489568e-06,8.866059048794872e-06,3.9328577868602509e-07,5.1063983714776145e-12,1.772801614222673e-07,2.2224984370305813e-06,3.4601505584208388e-10,3.1805779380005585e-06,3.1356551909289015e-08,5.2757248712254358e-15
1.8212716879490863e-11,0.3558500199200837,154.0,0.0,0.0,0.0,0.99997339179272893,1.0,18.999999538869115,1.3841687771114811e-06,9.6585985570864244e-06,9.2633035560428485e-06,4.2821293162651098e-07,5.34468511864161e-12,1.7727996672876191e-07,2.3295712410567053e-06,3.4601464517543109e-10,3.3338082843341945e-06,3.2912591642068468e-08,5.7442555573641262e-15
1.9837069514942456e-11,0.3558500197640817,154.0,0.0,0.0,0.0,0.99997101906022612,1.0,18.999999462150438,1.5076158077403498e-06,1.0519826256578328e-05,1.0054037669996402e-05,5.0181906146464745e-07,5.8212569130057874e-12,1.7727957733938928e-07,2.5437164262318071e-06,3.4601381412380693e-10,3.6402684720623781e-06,3.6024660357448636e-08,6.7316459372667094e-15
2.1246009502404163e-11,0.35585001962078383,154.0,0.0,0.0,0.0,0.99996896099453658,1.0,18.999999391679314,1.6146914499287686e-06,1.1266839399526293e-05,1.0735979218454533e-05,5.6959041972163564e-07,6.2346265605174255e-12,1.7727923971530254e-07,2.7294624065763454e-06,3.4601310235101468e-10,3.9060870620894599e-06,3.8724011664077579e-08,7.6407658204922244e-15
2.265494948986587e-11,0.35585001947033257,154.0,0.0,0.0,0.0,0.99996690293644008,1.0,18.999999317690346,1.7217666024469413e-06,1.2013849467653583e-05,1.1414399822121115e-05,6.4087963651908488e-07,6.6479945027054428e-12,1.77278902111387e-07,2.915207962708255e-06,3.4601239951367293e-10,4.171905145580903e-06,4.1423351589188775e-08,8.597076171962153e-15
2.4063889477327576e-11,0.3558500193129701,154.0,0.0,0.0,0.0,0.99996484488593596,1.0,18.999999240302657,1.828841265296913e-06,1.2760856460702951e-05,1.2089418614361227e-05,7.1556757849424086e-07,7.061360739262281e-12,1.7727856440583997e-07,3.1009530946781828e-06,3.4601169194834887e-10,4.4377227226089624e-06,4.4122680390751341e-08,9.5989788719379715e-15
2.5472829464789282e-11,0.3558500191489309,154.0,0.0,0.0,0.0,0.99996278684302486,1.0,18.999999159631358,1.9359154384807275e-06,1.3507860378506258e-05,1.276115069457932e-05,7.9353914624461573e-07,7.4747252699375247e-12,1.772782266805287e-07,3.2866978024546061e-06,3.4601097680732572e-10,4.7035397931282956e-06,4.682199823733883e-08,1.0644929914418672e-14
2.688176945225099e-11,0.35585001897844054,154.0,0.0,0.0,0.0,0.99996072880770659,1.0,18.999999075787652,2.042989122000431e-06,1.4254861221175859e-05,1.342970726506847e-05,8.7468313747876684e-07,7.8880880946434913e-12,1.7727788901969794e-07,3.4724420860050419e-06,3.4601026215021945e-10,4.969356357092187e-06,4.9521305016717888e-08,1.1733437571370899e-14
2.8290709439712695e-11,0.355850018801718,154.0,0.0,0.0,0.0,0.99995867077998113,1.0,18.999998988878957,2.1500623158580661e-06,1.5001858988854468e-05,1.4095195762903421e-05,9.588921151232339e-07,8.3014492133164376e-12,1.7727755136743923e-07,3.658185945353553e-06,3.460095516039871e-10,5.2351724145348407e-06,5.2220600586033773e-08,1.2863060623443717e-14
2.9699649427174404e-11,0.35585001861897403,154.0,0.0,0.0,0.0,0.99995661275984848,1.0,18.999998899009093,2.257135020055678e-06,1.5748853681526679e-05,1.4757719987569453e-05,1.0460622796937072e-06,8.7148086258119724e-12,1.7727721367439862e-07,3.8439293805215572e-06,3.4600884131647679e-10,5.5009879654866787e-06,5.4919884960257252e-08,1.4032406647885897e-14
3.110858941463611e-11,0.35585001843041275,154.0,0.0,0.0,0.0,0.99995455474730843,1.0,18.999998806278338,2.3642072345953112e-06,1.6495845299109399e-05,1.541738022406891e-05,1.1360933461884873e-06,9.1281663319548027e-12,1.7727687598203719e-07,4.0296723914938338e-06,3.4600812856848648e-10,5.7668030099256891e-06,5.7619158221796079e-08,1.5240130367127884e-14
3.251752940209782e-11,0.35585001823623097,154.0,0.0,0.0,0.0,0.99995249674236131,1.0,18.999998710783586,2.4712789594790115e-06,1.724283384159026e-05,1.6074273361925875e-05,1.2288884250838334e-06,9.5415223316150466e-12,1.7727653831917985e-07,4.2154149782602604e-06,3.4600741522175098e-10,6.0326175478371573e-06,6.031842038204938e-08,1.6484932052388731e-14
3.3926469389559524e-11,0.3558500180366191,154.0,0.0,0.0,0.0,0.999950438745007,1.0,18.999998612618437,2.5783501947088206e-06,1.7989819309015424e-05,1.6728493010119443e-05,1.324353907400688e-06,9.9548766247011472e-12,1.7727620065555727e-07,4.4011571408345496e-06,3.4600670324931637e-10,6.2984315792404803e-06,6.3017671393629141e-08,1.7765555981898487e-14
3.533540937702123e-11,0.35585001783176107,154.0,0.0,0.0,0.0,0.99994838075524528,1.0,18.999998511873333,2.6854209402867858e-06,1.8736801701405147e-05,1.7380129608176672e-05,1.422399353611734e-06,1.0368229211112985e-11,1.7727586297462857e-07,4.586898879224888e-06,3.4600599189326981e-10,6.5642451041471371e-06,6.571691123483512e-08,1.9080788950637019e-14
3.6744349364482936e-11,0.35585001762183466,154.0,0.0,0.0,0.0,0.99994632277307649,1.0,18.999998408635655,2.7924911962149496e-06,1.9483781018736948e-05,1.8029270533488165e-05,1.5229373863258393e-06,1.0781580090732271e-11,1.7727552529796412e-07,4.7726401934240775e-06,3.4600527983318941e-10,6.8300581225465984e-06,6.8416139926423251e-08,2.0429458830744984e-14
3.815328935194464e-11,0.35585001740701133,154.0,0.0,0.0,0.0,0.99994426479850029,1.0,18.999998302989827,2.8995609624953582e-06,2.0230757260990928e-05,1.867600020499566e-05,1.6258835866004491e-06,1.1194929263447286e-11,1.7727518763466704e-07,4.9583810834299496e-06,3.4600456728105297e-10,7.095870634435536e-06,7.1115357486346648e-08,2.1810433180601644e-14
3.956222933940635e-11,0.3558500171874571,154.0,0.0,0.0,0.0,0.99994220683151702,1.0,18.999998195017398,3.0066302391300545e-06,2.0977730428172823e-05,1.9320400183354334e-05,1.731156393779291e-06,1.1608276729165546e-11,1.7727484996960972e-07,5.1441215492501133e-06,3.4600385506412775e-10,7.3616826398246065e-06,7.3814563906687234e-08,2.3222617901193266e-14
4.0971169326868056e-11,0.3558500169633322,154.0,0.0,0.0,0.0,0.99994014887212623,1.0,18.99999808479717,3.1136990261210846e-06,2.1724700520293964e-05,1.9962549267707478e-05,1.8386770087177362e-06,1.2021622487802503e-11,1.7727451229807617e-07,5.3298615908879796e-06,3.4600314320556923e-10,7.6274941387184618e-06,7.6513759173717662e-08,2.4664955937925801e-14
4.238010931432976e-11,0.3558500167347912,154.0,0.0,0.0,0.0,0.99993809092032848,1.0,18.999997972405282,3.2207673234704915e-06,2.247166753735181e-05,2.0602523589184586e-05,1.9483693002846804e-06,1.2434966539270358e-11,1.7727417463053286e-07,5.5156012083408311e-06,3.4600243121508666e-10,7.8933051311129819e-06,7.9212943287346571e-08,2.6136426026390104e-14
4.5197989289253175e-11,0.35585001626505486,154.0,0.0,0.0,0.0,0.99993397503951098,1.0,18.999997741398222,3.4349024492526151e-06,2.3965592346264671e-05,2.1876239659364106e-05,2.1739771974429991e-06,1.3261649520367814e-11,1.7727349930004643e-07,5.8870791707004856e-06,3.4600100684382382e-10,8.4249255964159776e-06,8.4611278055764697e-08,2.9162849123254799e-14
4.773408126668425e-11,0.35585001582863796,154.0,0.0,0.0,0.0,0.99993027077274266,1.0,18.999997526777015,3.627622387902687e-06,2.5310114157496847e-05,2.3015858681659684e-05,2.3837391907638105e-06,1.4005658364017052e-11,1.7727289151509191e-07,6.2214078861270036e-06,3.4599972485297305e-10,8.9033822829809438e-06,8.9469741244989609e-08,3.1976707042644312e-14
5.027017324411532e-11,0.35585001538009203,154.0,0.0,0.0,0.0,0.99992656653057477,1.0,18.999997306190899,3.8203407401456961e-06,2.6654626005449297e-05,2.4149502750289234e-05,2.5994661382726964e-06,1.4749661675242005e-11,1.7727228373423245e-07,6.5557352272210584e-06,3.4599844323819214e-10,9.3818373285231144e-06,9.4328168321543378e-08,3.4870582102575372e-14
5.280626522154639e-11,0.355850014920146,154.0,0.0,0.0,0.0,0.99992286231300742,1.0,18.999997079998604,4.013057505993568e-06,2.7999127890136351e-05,2.5277530608802683e-05,2.8207992964019859e-06,1.5493659453686961e-11,1.7727167594699428e-07,6.8900611939956623e-06,3.4599716168577352e-10,9.8602907330597688e-06,9.9186559248529156e-08,3.7839661921667832e-14
5.5342357198977466e-11,0.35585001444948605,154.0,0.0,0.0,0.0,0.99991915812004062,1.0,18.999996848537307,4.205772685458224e-06,2.934361981152596e-05,2.6400279430319535e-05,3.0474014920122521e-06,1.6237651699004215e-11,1.7727106816537927e-07,7.2243857864547565e-06,3.4599587988994098e-10,1.0338742496595208e-05,1.0404491403355413e-07,4.087942347600218e-14
5.787844917640854e-11,0.35585001396875626,154.0,0.0,0.0,0.0,0.99991545395167458,1.0,18.999996612123908,4.3984862785515852e-06,3.068810176957126e-05,2.7518066116163932e-05,3.2789558237573548e-06,1.6981638410868576e-11,1.772704603954602e-07,7.5587090046046708e-06,3.4599459807370256e-10,1.0817192619137157e-05,1.0890323269722951e-07,4.3985615678522146e-14
6.041454115383961e-11,0.3558500134785624,154.0,0.0,0.0,0.0,0.99991174980790909,1.0,18.999996371056262,4.5911982852855795e-06,3.2032573764252019e-05,2.8631188515419984e-05,3.5151644425291993e-06,1.7725619588998237e-11,1.772698526264389e-07,7.893030848458552e-06,3.4599331641371623e-10,1.1295641100703083e-05,1.1376151523182785e-07,4.7154243019255507e-14
6.295063313127069e-11,0.35585001297947366,154.0,0.0,0.0,0.0,0.99990804568874425,1.0,18.999996125614299,4.7839087056721263e-06,3.337703579555401e-05,2.973992657168168e-05,3.7557474047079369e-06,1.8469595233140814e-11,1.7726924485746549e-07,8.2273513180255194e-06,3.4599203474817585e-10,1.1774087941304701e-05,1.1861976162193297e-07,5.0381550182192166e-14
6.548672510870176e-11,0.3558500124720251,154.0,0.0,0.0,0.0,0.99990434159418007,1.0,18.999995876061153,4.9766175397231494e-06,3.4721487863443527e-05,3.0844543399238406e-05,4.0004415959765469e-06,1.9213565343056803e-11,1.7726863709687715e-07,8.5616704133109981e-06,3.4599075299181177e-10,1.2252533140948432e-05,1.234779718701014e-07,5.3664007608745899e-14
6.802281708613282e-11,0.3558500119567196,154.0,0.0,0.0,0.0,0.99990063752421654,1.0,18.999995622644107,5.1693247874505716e-06,3.6065929967880848e-05,3.1945286294441916e-05,4.2489997199539122e-06,1.9957529918525508e-11,1.7726802934202809e-07,8.8959881343248375e-06,3.4598947126815326e-10,1.2730976699647036e-05,1.2833614598336196e-07,5.6998297930725328e-14
7.055890906356389e-11,0.35585001143402967,154.0,0.0,0.0,0.0,0.999896933478854,1.0,18.999995365595598,5.3620304488663156e-06,3.741036210883613e-05,3.3042387686428004e-05,4.5011893474732888e-06,2.0701488959351928e-11,1.7726742158744304e-07,9.2303044810780304e-06,3.4598818961592051e-10,1.3209418617414906e-05,1.3319428395751152e-07,6.0381303216842858e-14
7.309500104099496e-11,0.35585001090439994,154.0,0.0,0.0,0.0,0.99989322945809211,1.0,18.999995105134072,5.5547345239823045e-06,3.8754784286280412e-05,3.4136066031075606e-05,4.7567920226232324e-06,2.1445442465359541e-11,1.7726681383725417e-07,9.5646194535776934e-06,3.4598690794681954e-10,1.3687858894260882e-05,1.3805238578605168e-07,6.3810092980660208e-14
7.563109301842602e-11,0.35585001036824726,154.0,0.0,0.0,0.0,0.99988952546193099,1.0,18.999994841464858,5.7474370128104608e-06,4.009919650017614e-05,3.5226526651237192e-05,5.0156024225172894e-06,2.2189390436384166e-11,1.7726620609415203e-07,9.8989330518315246e-06,3.4598562624815342e-10,1.4166297530194643e-05,1.4291045146981857e-07,6.7281912909277217e-14
7.816718499585709e-11,0.35585000982596443,154.0,0.0,0.0,0.0,0.99988582149037097,1.0,18.999994574780931,5.9401379153627077e-06,4.1443598750483123e-05,3.6313962526315551e-05,5.2774275677173592e-06,2.2933332872275769e-11,1.7726559835392609e-07,1.0233245275850005e-05,3.4598434458060712e-10,1.4644734525229854e-05,1.4776848101107588e-07,7.0794174271527413e-14
8.070327697328816e-11,0.35585000927792054,154.0,0.0,0.0,0.0,0.99988211754341172,1.0,18.99999430526368,6.1328372316509677e-06,4.2787991037164485e-05,3.7398555034248132e-05,5.5420860802492667e-06,2.3677269772899679e-11,1.7726499061608177e-07,1.0567556125642127e-05,3.4598306294353168e-10,1.5123169879378028e-05,1.526264744075944e-07,7.4344443964594847e-14
8.323936895071922e-11,0.3558500087244615,154.0,0.0,0.0,0.0,0.99987841362105334,1.0,18.99999403308356,6.3255349616871639e-06,4.4132373360182855e-05,3.8480474648895035e-05,5.8094074862150329e-06,2.442120113813406e-11,1.7726438288406314e-07,1.0901865601215271e-05,3.4598178129660349e-10,1.5601603592648409e-05,1.5748443165651489e-07,7.7930435158868779e-14
8.577546092815029e-11,0.3558500081659138,154.0,0.0,0.0,0.0,0.99987470972329617,1.0,18.999993758400823,6.5182311054832164e-06,4.5476745719496844e-05,3.955988159556448e-05,6.0792315602672892e-06,2.5165126967866928e-11,1.7726377515695279e-07,1.1236173702578599e-05,3.4598049964631435e-10,1.6080035665052758e-05,1.6234235275795808e-07,8.1549998504373912e-14
8.831155290558135e-11,0.35585000760258334,154.0,0.0,0.0,0.0,0.99987100585013988,1.0,18.99999348136604,6.7109256630510507e-06,4.6821108115063619e-05,4.063692646716619e-05,6.3514077094560593e-06,2.5909047261995462e-11,1.7726316743243162e-07,1.1570480429741831e-05,3.4597921801855705e-10,1.6558466096603638e-05,1.6720023771248311e-07,8.5201113865357732e-14
9.084764488301242e-11,0.35585000703475794,154.0,0.0,0.0,0.0,0.99986730200158491,1.0,18.999993202120759,6.903618634402587e-06,4.8165460546841173e-05,4.1711750803310874e-05,6.6257943941292927e-06,2.6652962020427245e-11,1.7726255971208499e-07,1.1904785782713105e-05,3.4597793640511887e-10,1.7036894887311376e-05,1.7205808651887257e-07,8.888188255192465e-14
9.338373686044349e-11,0.3558500064627082,154.0,0.0,0.0,0.0,0.99986359817763093,1.0,18.999992920798011,7.09631001954975e-06,4.9509803014786688e-05,4.2784487634570427e-05,6.9022585836727739e-06,2.7396871243078866e-11,1.7726195199710947e-07,1.2239089761500728e-05,3.4597665478998129e-10,1.7515322037186503e-05,1.7691589917578242e-07,9.2590520019043299e-14
9.591982883787455e-11,0.35585000588668825,154.0,0.0,0.0,0.0,0.99985989437827849,1.0,18.99999263752283,7.2889998185044598e-06,5.0854135518855338e-05,4.3855261994008844e-05,7.1806752449791617e-06,2.8140774929872895e-11,1.7726134428582657e-07,1.2573392366114162e-05,3.4597537318102074e-10,1.7993747546241226e-05,1.8177367568308208e-07,9.6325349004596664e-14
9.845592081530562e-11,0.3558500053069373,154.0,0.0,0.0,0.0,0.99985619060352726,1.0,18.999992352412722,7.4816880312786384e-06,5.2198458059001276e-05,4.4924191397968701e-05,7.4609268616616428e-06,2.8884673080738755e-11,1.7726073657794369e-07,1.2907693596562306e-05,3.4597409158772735e-10,1.8472171414486943e-05,1.8663141604077103e-07,1.0008479307983798e-13
9.999999999999999e-11,0.35585000472367956,154.0,0.0,0.0,0.0,0.99985393560213454,1.0,18.99999217797437,7.5990039216180551e-06,5.3016933135651365e-05,4.5574144188239339e-05,7.6324071770609238e-06,2.9337586770115226e-11,1.7726036658207645e-07,1.3111229536551355e-05,3.4597331130600647e-10,1.8763455131707204e-05,1.8958899444724679e-07,1.023851211436846e-13
1.0099201279273669e-10,0.35585000472367956,154.0,0.0,0.0,0.0,0.99985248685337735,1.0,18.999992065578148,7.6743746578842114e-06,5.3542770635178592e-05,4.5991386297962992e-05,7.7429029821620891e-06,2.9628565695613385e-11,1.7726012887487034e-07,1.3241993452853374e-05,3.4597281000342851e-10,1.8950593641934065e-05,1.9148912024815669e-07,1.0386737058747592e-13
1.0352810477016775e-10,0.3558500041371264,154.0,0.0,0.0,0.0,0.99984878312782888,1.0,18.999991777122911,7.8670596983330988e-06,5.4887073247340632e-05,4.7056950505402168e-05,8.0264997950241222e-06,3.0372452774438182e-11,1.7725952117630093e-07,1.3576291934996275e-05,3.4597152842280318e-10,1.9429014228594007e-05,1.963467883045511e-07,1.0767168894416638e-13
1.0606419674759882e-10,0.3558500035474762,154.0,0.0,0.0,0.0,0.99984507942688194,1.0,18.999991487144605,8.0597431526372237e-06,5.6231365895439555e-05,4.8120981590783692e-05,8.311619729703516e-06,3.1116334317159156e-11,1.7725891348126005e-07,1.3910589043000185e-05,3.4597024685109595e-10,1.9907433174478561e-05,2.0120442020976328e-07,1.1149643928554609e-13
1.0860028872502988e-10,0.35585000295491537,154.0,0.0,0.0,0.0,0.99984137575053667,1.0,18.999991195734907,8.2524250208085087e-06,5.7575648579426782e-05,4.9183571258880186e-05,8.5981710813801752e-06,3.1860210323728227e-11,1.7725830579035242e-07,1.4244884776873645e-05,3.4596896529106478e-10,2.0385850479598607e-05,2.0606201596364118e-07,1.1534039143326369e-13
1.1113638070246095e-10,0.3558500023596191,154.0,0.0,0.0,0.0,0.99983767209879282,1.0,18.999990902980031,8.4451053028588717e-06,5.8919921299253361e-05,5.0244805701371968e-05,8.8860676583255729e-06,3.2604080794100172e-11,1.7725769810410461e-07,1.4579179136625227e-05,3.4596768373880126e-10,2.0864266143965084e-05,2.109195755657682e-07,1.1920238916459221e-13
1.1367247267989202e-10,0.3558500017617523,154.0,0.0,0.0,0.0,0.99983396847165062,1.0,18.999990608960964,8.6377839988002406e-06,6.0264184054869745e-05,5.1304765928281813e-05,9.1752284504680741e-06,3.3347945728232837e-11,1.7725709042185001e-07,1.4913472122263984e-05,3.4596640219305478e-10,2.1342680167589585e-05,2.1577709901575482e-07,1.2308134576635761e-13
1.1620856465732308e-10,0.35585000116146975,154.0,0.0,0.0,0.0,0.99983026486911031,1.0,18.999990313753855,8.8304611086445348e-06,6.1608436846225559e-05,5.2363528079485522e-05,9.4655773178823613e-06,3.4091805126089257e-11,1.772564827434326e-07,1.5247763733798761e-05,3.4596512065661697e-10,2.1821092550483455e-05,2.206345863134172e-07,1.2697623985617132e-13
1.1874465663475415e-10,0.3558500005589169,154.0,0.0,0.0,0.0,0.99982656129117187,1.0,18.999990017430285,9.0231366324036772e-06,6.2952679673269939e-05,5.3421163717494974e-05,9.7570426980064311e-06,3.4835658987633929e-11,1.7725587506942727e-07,1.5582053971238111e-05,3.4596383912990232e-10,2.2299503292657578e-05,2.2549203745858443e-07,1.3088611145490694e-13
1.2128074861218522e-10,0.35584999995423056,154.0,0.0,0.0,0.0,0.99982285773783519,1.0,18.999989720057485,9.2158105700895872e-06,6.4296912535951529e-05,5.4477740102639053e-05,1.0049557330460719e-05,3.5579507312832652e-11,1.7725526739973777e-07,1.5916342834590857e-05,3.4596255761098839e-10,2.2777912394123245e-05,2.3034945245098723e-07,1.3481005829524179e-13
1.2635293256704735e-10,0.35584999873896356,154.0,0.0,0.0,0.0,0.99981545070496802,1.0,18.999989122413275,9.6011536872894014e-06,6.6985348368018308e-05,5.6587964142263042e-05,1.0637485324222499e-05,3.7067187354076147e-11,1.7725405207300022e-07,1.6584916439071802e-05,3.4595999459833933e-10,2.3734725674974321e-05,2.4006417397669923e-07,1.4269683710177305e-13
1.3091789812642327e-10,0.3558499976391376,154.0,0.0,0.0,0.0,0.99980878445952681,1.0,18.999988581540642,9.9479570685183884e-06,6.9404906538232477e-05,5.8484138610586948e-05,1.1169613483596191e-05,3.840608045660802e-11,1.7725295829221174e-07,1.7186627983817187e-05,3.459576879156534e-10,2.4595852016630907e-05,2.4880729970530079e-07,1.4983508728831874e-13
1.354828636857992e-10,0.35584999653417987,154.0,0.0,0.0,0.0,0.99980211829379695,1.0,18.999988038143698,1.0294755311055517e-05,7.1824432423090603e-05,6.0377756242696525e-05,1.1704266076638573e-05,3.9744955620955769e-11,1.7725186452498259e-07,1.7788335076658758e-05,3.4595538126052126e-10,2.5456973042567014e-05,2.5755030829606738e-07,1.57007201601528e-13
1.4004782924517512e-10,0.3558499954246311,154.0,0.0,0.0,0.0,0.99979545220777888,1.0,18.999987492489826,1.0641548414970314e-05,7.4243926022277021e-05,6.2269084432125729e-05,1.2241175709502802e-05,4.1083812846993073e-11,1.7725077077214427e-07,1.8390037717647407e-05,3.459530746341123e-10,2.6318088752847666e-05,2.6629319974826181e-07,1.6420959307483622e-13
1.4461279480455105e-10,0.3558499943109802,154.0,0.0,0.0,0.0,0.99978878620147305,1.0,18.999986944818179,1.0988336380332308e-05,7.6663387335472515e-05,6.4158362315967489e-05,1.2780103244779033e-05,4.2422652134590351e-11,1.7724967703229117e-07,1.8991735906834932e-05,3.4595076803523222e-10,2.7179199147539176e-05,2.7503597406091174e-07,1.7143905378896707e-13
1.4917776036392697e-10,0.35584999319366045,154.0,0.0,0.0,0.0,0.99978212027487967,1.0,18.999986395342603,1.1335119207211023e-05,7.9082816362354574e-05,6.6045803768389176e-05,1.3320834807979329e-05,4.376147348362395e-11,1.7724858330545593e-07,1.9593429644272549e-05,3.4594846146297479e-10,2.8040304226707038e-05,2.8377863123315686e-07,1.7869271471520369e-13
1.537427259233029e-10,0.35584999207306206,154.0,0.0,0.0,0.0,0.99977545442799975,1.0,18.999985844254415,1.1681896895675986e-05,8.1502213102597289e-05,6.793160007479584e-05,1.3863179113374717e-05,4.5100276893990797e-11,1.7724748959286425e-07,2.019511893001099e-05,3.4594615491858761e-10,2.8901403990416034e-05,2.9252117126437803e-07,1.8596800984265777e-13
1.5830769148267882e-10,0.3558499909495321,154.0,0.0,0.0,0.0,0.9997687886608333,1.0,18.999985291724688,1.2028669445796726e-05,8.3921577555872131e-05,6.9815922324684815e-05,1.4406965071140898e-05,4.6439062365575384e-11,1.7724639589371635e-07,2.0796803764101817e-05,3.4594384840232503e-10,2.9762498438732143e-05,3.0126359415385702e-07,1.9326264407938584e-13
1.6287265704205475e-10,0.35584998982338223,154.0,0.0,0.0,0.0,0.99976212297338096,1.0,18.999984737906452,1.2375436857642767e-05,8.6340909721848284e-05,7.1698923542635654e-05,1.4952039656368735e-05,4.7777829898258119e-11,1.7724530220736108e-07,2.1398484146596522e-05,3.4594154191313928e-10,3.0623587571721233e-05,3.1000589990076915e-07,2.0057456466604259e-13
1.6743762260143067e-10,0.3558499886948904,154.0,0.0,0.0,0.0,0.9997554573656432,1.0,18.999984182936572,1.2722199131283631e-05,8.8760209600192397e-05,7.3580740593293313e-05,1.5498266004081063e-05,4.9116579491942738e-11,1.7724420853493718e-07,2.200016007754586e-05,3.4593923545132613e-10,3.1484671389448166e-05,3.1874808850442042e-07,2.0790193562129063e-13
1.720025881608066e-10,0.3558499875643058,154.0,0.0,0.0,0.0,0.99974879183762044,1.0,18.99998362693745,1.3068956266788847e-05,9.1179477190569112e-05,7.5461495886631523e-05,1.6045521703969782e-05,5.0455311146515077e-11,1.7724311487635764e-07,2.260183155700112e-05,3.4593692901761106e-10,3.2345749891978492e-05,3.2749015996415391e-07,2.1524311486669783e-13
1.7656755372018252e-10,0.3558499864318509,154.0,0.0,0.0,0.0,0.99974212638931348,1.0,18.999983070018576,1.3415708264227938e-05,9.359871249264131e-05,7.7341298905521676e-05,1.6593697272827054e-05,5.1794024861847415e-11,1.7724202123062295e-07,2.3203498585013924e-05,3.4593462261142389e-10,3.3206823079378281e-05,3.3623211427918987e-07,2.2259663373501452e-13
1.8113251927955844e-10,0.35584998529772494,154.0,0.0,0.0,0.0,0.99973546102072242,1.0,18.999982512277882,1.3762455123670425e-05,9.6017915506070191e-05,7.9220247572037459e-05,1.7142694788240917e-05,5.3132720637842268e-11,1.7724092759842059e-07,2.3805161161635225e-05,3.4593231623242491e-10,3.4067890951712659e-05,3.4497395144874221e-07,2.2996117864163345e-13
1.8569748483893437e-10,0.3558499841621059,154.0,0.0,0.0,0.0,0.99972879573184781,1.0,18.999981953802941,1.4109196845185835e-05,9.8437086230515302e-05,8.1098429468480122e-05,1.7692426667570187e-05,5.4471398474382136e-11,1.7723983398025717e-07,2.440681928691605e-05,3.4593000988123062e-10,3.4928953509046854e-05,3.5371567147209099e-07,2.3733557470538486e-13
1.902624503983103e-10,0.35584998302515325,154.0,0.0,0.0,0.0,0.99972213052269043,1.0,18.99998139467208,1.4455933428843688e-05,0.00010085622466563494,8.2975922928709149e-05,1.8242814576613866e-05,5.5810058371323768e-11,1.7723874037518948e-07,2.5008472960908019e-05,3.4592770355784387e-10,3.579001075144688e-05,3.6245727434846251e-07,2.4471877110878083e-13
1.9482741595768622e-10,0.35584998188700917,154.0,0.0,0.0,0.0,0.9997154653932504,1.0,18.999980834955373,1.4802664874713509e-05,0.00010327533081108622,8.4852798014347494e-05,1.8793788453406227e-05,5.7148700328564466e-11,1.7723764678332223e-07,2.5610122183662311e-05,3.4592539726176111e-10,3.6651062678978217e-05,3.7119876007701212e-07,2.5210982800236904e-13
1.9939238151706214e-10,0.3558499807478012,154.0,0.0,0.0,0.0,0.99970880034352871,1.0,18.999980274715476,1.5149391182864821e-05,0.00010569440466652499,8.6729117388337944e-05,1.9345285634660396e-05,5.8487324345983093e-11,1.7723655320546426e-07,2.6211766955229842e-05,3.4592309099320542e-10,3.751210929170589e-05,3.7994012865691761e-07,2.5950790478673509e-13
